"","date","HHC"
"84","2011-03-08",63.560001
"85","2011-03-09",63.939999
"86","2011-03-10",63.040001
"87","2011-03-11",65.669998
"88","2011-03-14",67.129997
"89","2011-03-15",66.709999
"90","2011-03-16",64.800003
"91","2011-03-17",66.339996
"92","2011-03-18",68.330002
"93","2011-03-21",69.739998
"94","2011-03-22",70
"95","2011-03-23",68.489998
"96","2011-03-24",68.68
"97","2011-03-25",69.199997
"98","2011-03-28",68.559998
"99","2011-03-29",68.889999
"100","2011-03-30",69.75
"101","2011-03-31",70.639999
"102","2011-04-01",71.93
"103","2011-04-04",73.5
"104","2011-04-05",72.029999
"105","2011-04-06",69.870003
"106","2011-04-07",68.25
"107","2011-04-08",64.5
"108","2011-04-11",60.59
"109","2011-04-12",61.25
"110","2011-04-13",63.040001
"111","2011-04-14",63.490002
"112","2011-04-15",62.790001
"113","2011-04-18",62.889999
"114","2011-04-19",62.950001
"115","2011-04-20",64.440002
"116","2011-04-21",64.410004
"117","2011-04-25",64.099998
"118","2011-04-26",64.639999
"119","2011-04-27",64.75
"120","2011-04-28",64.57
"121","2011-04-29",64.769997
"122","2011-05-02",65.209999
"123","2011-05-03",64.519997
"124","2011-05-04",65.139999
"125","2011-05-05",65.209999
"126","2011-05-06",65.5
"127","2011-05-09",67.849998
"128","2011-05-10",68.839996
"129","2011-05-11",66.150002
"130","2011-05-12",67.029999
"131","2011-05-13",65.970001
"132","2011-05-16",66.269997
"133","2011-05-17",66.779999
"134","2011-05-18",67.160004
"135","2011-05-19",67.099998
"136","2011-05-20",67
"137","2011-05-23",67.620003
"138","2011-05-24",69.129997
"139","2011-05-25",70.970001
"140","2011-05-26",72.919998
"141","2011-05-27",74.510002
"142","2011-05-31",76.480003
"143","2011-06-01",73.150002
"144","2011-06-02",73.379997
"145","2011-06-03",73.269997
"146","2011-06-06",73.07
"147","2011-06-07",73.559998
"148","2011-06-08",73.309998
"149","2011-06-09",73.669998
"150","2011-06-10",71.989998
"151","2011-06-13",68.440002
"152","2011-06-14",69.360001
"153","2011-06-15",66.650002
"154","2011-06-16",66.019997
"155","2011-06-17",65.089996
"156","2011-06-20",65.220001
"157","2011-06-21",65.839996
"158","2011-06-22",65.379997
"159","2011-06-23",64.470001
"160","2011-06-24",63.5
"161","2011-06-27",62.290001
"162","2011-06-28",63.23
"163","2011-06-29",63.73
"164","2011-06-30",65.040001
"165","2011-07-01",64.339996
"166","2011-07-05",65.510002
"167","2011-07-06",63.93
"168","2011-07-07",64.959999
"169","2011-07-08",64.190002
"170","2011-07-11",62.529999
"171","2011-07-12",62.549999
"172","2011-07-13",61.880001
"173","2011-07-14",60.84
"174","2011-07-15",61.939999
"175","2011-07-18",60.919998
"176","2011-07-19",61.299999
"177","2011-07-20",61.450001
"178","2011-07-21",63.150002
"179","2011-07-22",62.970001
"180","2011-07-25",62.450001
"181","2011-07-26",62.59
"182","2011-07-27",60.66
"183","2011-07-28",61.23
"184","2011-07-29",60.459999
"185","2011-08-01",59.380001
"186","2011-08-02",55.889999
"187","2011-08-03",55.299999
"188","2011-08-04",52.5
"189","2011-08-05",52.299999
"190","2011-08-08",45.34
"191","2011-08-09",50.09
"192","2011-08-10",52.360001
"193","2011-08-11",55.57
"194","2011-08-12",52.220001
"195","2011-08-15",55.82
"196","2011-08-16",55.57
"197","2011-08-17",55.630001
"198","2011-08-18",50.700001
"199","2011-08-19",50.18
"200","2011-08-22",49.84
"201","2011-08-23",51.889999
"202","2011-08-24",53.049999
"203","2011-08-25",50.27
"204","2011-08-26",50.209999
"205","2011-08-29",53.099998
"206","2011-08-30",53.220001
"207","2011-08-31",54.09
"208","2011-09-01",51.060001
"209","2011-09-02",49.650002
"210","2011-09-06",49.330002
"211","2011-09-07",49.950001
"212","2011-09-08",49.709999
"213","2011-09-09",48.32
"214","2011-09-12",46.5
"215","2011-09-13",47.610001
"216","2011-09-14",46.880001
"217","2011-09-15",47.610001
"218","2011-09-16",47.110001
"219","2011-09-19",47.259998
"220","2011-09-20",46.84
"221","2011-09-21",45.5
"222","2011-09-22",42.150002
"223","2011-09-23",42.41
"224","2011-09-26",43.580002
"225","2011-09-27",43.810001
"226","2011-09-28",42.639999
"227","2011-09-29",44.380001
"228","2011-09-30",42.099998
"229","2011-10-03",38.029999
"230","2011-10-04",37.310001
"231","2011-10-05",39.080002
"232","2011-10-06",41.349998
"233","2011-10-07",40.07
"234","2011-10-10",43.450001
"235","2011-10-11",42.16
"236","2011-10-12",42.830002
"237","2011-10-13",42
"238","2011-10-14",44.349998
"239","2011-10-17",44.16
"240","2011-10-18",45.400002
"241","2011-10-19",44.130001
"242","2011-10-20",45
"243","2011-10-21",46.52
"244","2011-10-24",47.849998
"245","2011-10-25",46.34
"246","2011-10-26",46.43
"247","2011-10-27",49
"248","2011-10-28",49.279999
"249","2011-10-31",47.98
"250","2011-11-01",45.439999
"251","2011-11-02",45.959999
"252","2011-11-03",46
"253","2011-11-04",46.889999
"254","2011-11-07",46.84
"255","2011-11-08",46.830002
"256","2011-11-09",45.290001
"257","2011-11-10",46.040001
"258","2011-11-11",47.200001
"259","2011-11-14",46.869999
"260","2011-11-15",46.490002
"261","2011-11-16",45.650002
"262","2011-11-17",44.790001
"263","2011-11-18",44.849998
"264","2011-11-21",44.900002
"265","2011-11-22",44.970001
"266","2011-11-23",44.299999
"267","2011-11-25",44.259998
"268","2011-11-28",45.560001
"269","2011-11-29",43.599998
"270","2011-11-30",46.189999
"271","2011-12-01",44.720001
"272","2011-12-02",44.849998
"273","2011-12-05",46.650002
"274","2011-12-06",48
"275","2011-12-07",49.540001
"276","2011-12-08",47.299999
"277","2011-12-09",48.189999
"278","2011-12-12",48.43
"279","2011-12-13",47.599998
"280","2011-12-14",45.889999
"281","2011-12-15",45.099998
"282","2011-12-16",44.529999
"283","2011-12-19",43.650002
"284","2011-12-20",44.299999
"285","2011-12-21",44
"286","2011-12-22",44.630001
"287","2011-12-23",44.639999
"288","2011-12-27",45.02
"289","2011-12-28",44.439999
"290","2011-12-29",44.419998
"291","2011-12-30",44.169998
"292","2012-01-03",44.27
"293","2012-01-04",44.73
"294","2012-01-05",45.650002
"295","2012-01-06",46.209999
"296","2012-01-09",46.32
"297","2012-01-10",47.34
"298","2012-01-11",48.119999
"299","2012-01-12",48.389999
"300","2012-01-13",47.849998
"301","2012-01-17",47.02
"302","2012-01-18",47.25
"303","2012-01-19",47.349998
"304","2012-01-20",47.23
"305","2012-01-23",46.98
"306","2012-01-24",46.950001
"307","2012-01-25",49.25
"308","2012-01-26",50.580002
"309","2012-01-27",52.25
"310","2012-01-30",52.16
"311","2012-01-31",51.82
"312","2012-02-01",51.66
"313","2012-02-02",50.700001
"314","2012-02-03",51.560001
"315","2012-02-06",51.169998
"316","2012-02-07",51.09
"317","2012-02-08",51.889999
"318","2012-02-09",51.669998
"319","2012-02-10",51.150002
"320","2012-02-13",52.389999
"321","2012-02-14",52.009998
"322","2012-02-15",53.23
"323","2012-02-16",55.310001
"324","2012-02-17",54.91
"325","2012-02-21",54.799999
"326","2012-02-22",54.049999
"327","2012-02-23",54.900002
"328","2012-02-24",55.459999
"329","2012-02-27",55.599998
"330","2012-02-28",55.43
"331","2012-02-29",55.549999
"332","2012-03-01",58.220001
"333","2012-03-02",58.619999
"334","2012-03-05",58.68
"335","2012-03-06",58.380001
"336","2012-03-07",58.77
"337","2012-03-08",60.950001
"338","2012-03-09",62.900002
"339","2012-03-12",63.900002
"340","2012-03-13",65.580002
"341","2012-03-14",64.080002
"342","2012-03-15",64.900002
"343","2012-03-16",64.660004
"344","2012-03-19",64.139999
"345","2012-03-20",63.5
"346","2012-03-21",63.25
"347","2012-03-22",62.490002
"348","2012-03-23",62.860001
"349","2012-03-26",63.5
"350","2012-03-27",64.019997
"351","2012-03-28",64.410004
"352","2012-03-29",64
"353","2012-03-30",63.869999
"354","2012-04-02",65.129997
"355","2012-04-03",65.120003
"356","2012-04-04",64.75
"357","2012-04-05",65
"358","2012-04-09",64.760002
"359","2012-04-10",62.810001
"360","2012-04-11",63.200001
"361","2012-04-12",64.800003
"362","2012-04-13",64
"363","2012-04-16",63.099998
"364","2012-04-17",65.699997
"365","2012-04-18",64.830002
"366","2012-04-19",64.989998
"367","2012-04-20",65.849998
"368","2012-04-23",63.990002
"369","2012-04-24",65.349998
"370","2012-04-25",66.040001
"371","2012-04-26",66.68
"372","2012-04-27",68.099998
"373","2012-04-30",67.110001
"374","2012-05-01",67.550003
"375","2012-05-02",68.43
"376","2012-05-03",66.720001
"377","2012-05-04",65.410004
"378","2012-05-07",66.080002
"379","2012-05-08",65.330002
"380","2012-05-09",64.910004
"381","2012-05-10",62.419998
"382","2012-05-11",62.330002
"383","2012-05-14",61.259998
"384","2012-05-15",60.330002
"385","2012-05-16",61.580002
"386","2012-05-17",58.169998
"387","2012-05-18",57.5
"388","2012-05-21",59
"389","2012-05-22",59.060001
"390","2012-05-23",58
"391","2012-05-24",59.09
"392","2012-05-25",60.189999
"393","2012-05-29",61.779999
"394","2012-05-30",60.07
"395","2012-05-31",59.869999
"396","2012-06-01",57.900002
"397","2012-06-04",56.759998
"398","2012-06-05",58.380001
"399","2012-06-06",60.540001
"400","2012-06-07",59.5
"401","2012-06-08",59.5
"402","2012-06-11",58.970001
"403","2012-06-12",59.02
"404","2012-06-13",58.580002
"405","2012-06-14",59.5
"406","2012-06-15",59.299999
"407","2012-06-18",60.029999
"408","2012-06-19",61.330002
"409","2012-06-20",61.73
"410","2012-06-21",59.299999
"411","2012-06-22",59.970001
"412","2012-06-25",59.959999
"413","2012-06-26",60.150002
"414","2012-06-27",60.5
"415","2012-06-28",60.029999
"416","2012-06-29",61.639999
"417","2012-07-02",62.169998
"418","2012-07-03",62.560001
"419","2012-07-05",63.130001
"420","2012-07-06",63.029999
"421","2012-07-09",62.110001
"422","2012-07-10",62.080002
"423","2012-07-11",62.150002
"424","2012-07-12",61.610001
"425","2012-07-13",62.049999
"426","2012-07-16",61.48
"427","2012-07-17",62.650002
"428","2012-07-18",62.52
"429","2012-07-19",63.599998
"430","2012-07-20",63.439999
"431","2012-07-23",62.07
"432","2012-07-24",61.599998
"433","2012-07-25",61.029999
"434","2012-07-26",62.380001
"435","2012-07-27",63.220001
"436","2012-07-30",62.450001
"437","2012-07-31",61.630001
"438","2012-08-01",61.34
"439","2012-08-02",62.18
"440","2012-08-03",63.369999
"441","2012-08-06",64.919998
"442","2012-08-07",65.050003
"443","2012-08-08",65.150002
"444","2012-08-09",65.059998
"445","2012-08-10",64.449997
"446","2012-08-13",65.050003
"447","2012-08-14",65.510002
"448","2012-08-15",64.239998
"449","2012-08-16",66.599998
"450","2012-08-17",65.190002
"451","2012-08-20",66
"452","2012-08-21",64.940002
"453","2012-08-22",64.809998
"454","2012-08-23",65.43
"455","2012-08-24",66.449997
"456","2012-08-27",65.389999
"457","2012-08-28",65.5
"458","2012-08-29",66.440002
"459","2012-08-30",65.5
"460","2012-08-31",65.790001
"461","2012-09-04",66
"462","2012-09-05",65.809998
"463","2012-09-06",65.660004
"464","2012-09-07",66.25
"465","2012-09-10",66.800003
"466","2012-09-11",67.110001
"467","2012-09-12",68.5
"468","2012-09-13",70.660004
"469","2012-09-14",73.519997
"470","2012-09-17",72.290001
"471","2012-09-18",72.860001
"472","2012-09-19",73.18
"473","2012-09-20",72.349998
"474","2012-09-21",72.809998
"475","2012-09-24",71.519997
"476","2012-09-25",70.400002
"477","2012-09-26",69.370003
"478","2012-09-27",71.349998
"479","2012-09-28",71.050003
"480","2012-10-01",72.720001
"481","2012-10-02",71.360001
"482","2012-10-03",73.160004
"483","2012-10-04",72.709999
"484","2012-10-05",73.879997
"485","2012-10-08",73.550003
"486","2012-10-09",72.559998
"487","2012-10-10",70.440002
"488","2012-10-11",69.730003
"489","2012-10-12",70.419998
"490","2012-10-15",70.650002
"491","2012-10-16",71.580002
"492","2012-10-17",71.699997
"493","2012-10-18",70.480003
"494","2012-10-19",70.699997
"495","2012-10-22",71.400002
"496","2012-10-23",70.559998
"497","2012-10-24",70.790001
"498","2012-10-25",69.949997
"499","2012-10-26",69.550003
"500","2012-10-31",70
"501","2012-11-01",72.699997
"502","2012-11-02",71.25
"503","2012-11-05",71.300003
"504","2012-11-06",71.220001
"505","2012-11-07",71.199997
"506","2012-11-08",71.489998
"507","2012-11-09",72.150002
"508","2012-11-12",69.970001
"509","2012-11-13",68.970001
"510","2012-11-14",67.720001
"511","2012-11-15",68
"512","2012-11-16",69.25
"513","2012-11-19",71.260002
"514","2012-11-20",72.230003
"515","2012-11-21",72.410004
"516","2012-11-23",72.639999
"517","2012-11-26",73.5
"518","2012-11-27",73.43
"519","2012-11-28",73.889999
"520","2012-11-29",73.269997
"521","2012-11-30",73.68
"522","2012-12-03",72.589996
"523","2012-12-04",72.800003
"524","2012-12-05",72.330002
"525","2012-12-06",72.5
"526","2012-12-07",72.190002
"527","2012-12-10",72.949997
"528","2012-12-11",73.010002
"529","2012-12-12",73.379997
"530","2012-12-13",72.75
"531","2012-12-14",73
"532","2012-12-17",73.529999
"533","2012-12-18",74.559998
"534","2012-12-19",75.120003
"535","2012-12-20",74.949997
"536","2012-12-21",72.889999
"537","2012-12-24",72.099998
"538","2012-12-26",72.279999
"539","2012-12-27",71.720001
"540","2012-12-28",71.599998
"541","2012-12-31",73.019997
"542","2013-01-02",74.599998
"543","2013-01-03",74.099998
"544","2013-01-04",75.199997
"545","2013-01-07",74.379997
"546","2013-01-08",73.769997
"547","2013-01-09",73.75
"548","2013-01-10",73.739998
"549","2013-01-11",72.230003
"550","2013-01-14",71.25
"551","2013-01-15",71.25
"552","2013-01-16",71.699997
"553","2013-01-17",72
"554","2013-01-18",72.389999
"555","2013-01-22",72.610001
"556","2013-01-23",73.900002
"557","2013-01-24",72.769997
"558","2013-01-25",72.779999
"559","2013-01-28",72.43
"560","2013-01-29",72.699997
"561","2013-01-30",72.519997
"562","2013-01-31",72
"563","2013-02-01",72.370003
"564","2013-02-04",72
"565","2013-02-05",72.449997
"566","2013-02-06",72.610001
"567","2013-02-07",72.239998
"568","2013-02-08",72.690002
"569","2013-02-11",72.410004
"570","2013-02-12",72.709999
"571","2013-02-13",78.230003
"572","2013-02-14",78.459999
"573","2013-02-15",78.889999
"574","2013-02-19",79
"575","2013-02-20",77.519997
"576","2013-02-21",76.260002
"577","2013-02-22",76.949997
"578","2013-02-25",76.760002
"579","2013-02-26",76.730003
"580","2013-02-27",76.970001
"581","2013-02-28",76.790001
"582","2013-03-01",77.150002
"583","2013-03-04",77.010002
"584","2013-03-05",77.300003
"585","2013-03-06",77
"586","2013-03-07",79.57
"587","2013-03-08",80.379997
"588","2013-03-11",81.940002
"589","2013-03-12",81.809998
"590","2013-03-13",81.07
"591","2013-03-14",81.860001
"592","2013-03-15",81.800003
"593","2013-03-18",82
"594","2013-03-19",82.440002
"595","2013-03-20",83.300003
"596","2013-03-21",83.970001
"597","2013-03-22",83.410004
"598","2013-03-25",82.470001
"599","2013-03-26",83.720001
"600","2013-03-27",83.589996
"601","2013-03-28",83.809998
"602","2013-04-01",84.25
"603","2013-04-02",83.980003
"604","2013-04-03",83.620003
"605","2013-04-04",86.400002
"606","2013-04-05",86.029999
"607","2013-04-08",88.18
"608","2013-04-09",87.43
"609","2013-04-10",88.769997
"610","2013-04-11",89.330002
"611","2013-04-12",89.809998
"612","2013-04-15",87.230003
"613","2013-04-16",89.849998
"614","2013-04-17",88.910004
"615","2013-04-18",89.010002
"616","2013-04-19",88.75
"617","2013-04-22",88.919998
"618","2013-04-23",90.239998
"619","2013-04-24",93
"620","2013-04-25",93.550003
"621","2013-04-26",94.349998
"622","2013-04-29",93.480003
"623","2013-04-30",94.379997
"624","2013-05-01",94.849998
"625","2013-05-02",95.440002
"626","2013-05-03",96.910004
"627","2013-05-06",99.370003
"628","2013-05-07",100.699997
"629","2013-05-08",102.279999
"630","2013-05-09",101.709999
"631","2013-05-10",101.860001
"632","2013-05-13",101.610001
"633","2013-05-14",102.720001
"634","2013-05-15",104.040001
"635","2013-05-16",106.519997
"636","2013-05-17",110.660004
"637","2013-05-20",108.419998
"638","2013-05-21",108
"639","2013-05-22",102
"640","2013-05-23",100.199997
"641","2013-05-24",102.029999
"642","2013-05-28",105.5
"643","2013-05-29",102.150002
"644","2013-05-30",100.849998
"645","2013-05-31",99.599998
"646","2013-06-03",100.150002
"647","2013-06-04",100.220001
"648","2013-06-05",97.720001
"649","2013-06-06",101.769997
"650","2013-06-07",105.779999
"651","2013-06-10",106.550003
"652","2013-06-11",104.169998
"653","2013-06-12",100.309998
"654","2013-06-13",103.459999
"655","2013-06-14",106.260002
"656","2013-06-17",109.690002
"657","2013-06-18",109.07
"658","2013-06-19",108.150002
"659","2013-06-20",102.529999
"660","2013-06-21",105.099998
"661","2013-06-24",103.879997
"662","2013-06-25",106.720001
"663","2013-06-26",110.459999
"664","2013-06-27",113.400002
"665","2013-06-28",112.089996
"666","2013-07-01",112.43
"667","2013-07-02",110.910004
"668","2013-07-03",112.300003
"669","2013-07-05",110.910004
"670","2013-07-08",112.830002
"671","2013-07-09",115.419998
"672","2013-07-10",114.610001
"673","2013-07-11",116.980003
"674","2013-07-12",117.010002
"675","2013-07-15",114.550003
"676","2013-07-16",113.589996
"677","2013-07-17",114.989998
"678","2013-07-18",115.269997
"679","2013-07-19",114.389999
"680","2013-07-22",113.269997
"681","2013-07-23",111.040001
"682","2013-07-24",110.529999
"683","2013-07-25",109.639999
"684","2013-07-26",109
"685","2013-07-29",108.339996
"686","2013-07-30",109.199997
"687","2013-07-31",109.209999
"688","2013-08-01",110.839996
"689","2013-08-02",111.699997
"690","2013-08-05",113.120003
"691","2013-08-06",110.269997
"692","2013-08-07",108.919998
"693","2013-08-08",112.050003
"694","2013-08-09",111.720001
"695","2013-08-12",109.959999
"696","2013-08-13",106.849998
"697","2013-08-14",106.699997
"698","2013-08-15",102.440002
"699","2013-08-16",104.379997
"700","2013-08-19",101.519997
"701","2013-08-20",105.129997
"702","2013-08-21",105.440002
"703","2013-08-22",107.209999
"704","2013-08-23",107.739998
"705","2013-08-26",106.459999
"706","2013-08-27",105.290001
"707","2013-08-28",103.190002
"708","2013-08-29",104.220001
"709","2013-08-30",102.199997
"710","2013-09-03",104.379997
"711","2013-09-04",105.470001
"712","2013-09-05",103.769997
"713","2013-09-06",104.18
"714","2013-09-09",108.089996
"715","2013-09-10",109.720001
"716","2013-09-11",110.470001
"717","2013-09-12",108.5
"718","2013-09-13",107.440002
"719","2013-09-16",107.860001
"720","2013-09-17",108.010002
"721","2013-09-18",111.25
"722","2013-09-19",109.75
"723","2013-09-20",108.599998
"724","2013-09-23",108.410004
"725","2013-09-24",109.849998
"726","2013-09-25",114.059998
"727","2013-09-26",114.010002
"728","2013-09-27",114.099998
"729","2013-09-30",112.370003
"730","2013-10-01",116.529999
"731","2013-10-02",115.690002
"732","2013-10-03",116.349998
"733","2013-10-04",116.959999
"734","2013-10-07",115.910004
"735","2013-10-08",112.32
"736","2013-10-09",108.279999
"737","2013-10-10",112.18
"738","2013-10-11",112.739998
"739","2013-10-14",113.709999
"740","2013-10-15",111.120003
"741","2013-10-16",112.690002
"742","2013-10-17",115.529999
"743","2013-10-18",114.730003
"744","2013-10-21",113.989998
"745","2013-10-22",116.769997
"746","2013-10-23",117.870003
"747","2013-10-24",121.129997
"748","2013-10-25",120
"749","2013-10-28",119.230003
"750","2013-10-29",118.720001
"751","2013-10-30",117.230003
"752","2013-10-31",117.050003
"753","2013-11-01",116.779999
"754","2013-11-04",116.989998
"755","2013-11-05",117.400002
"756","2013-11-06",116.260002
"757","2013-11-07",113.620003
"758","2013-11-08",113.279999
"759","2013-11-11",114.410004
"760","2013-11-12",111.669998
"761","2013-11-13",110.75
"762","2013-11-14",111.290001
"763","2013-11-15",110.5
"764","2013-11-18",110
"765","2013-11-19",107.5
"766","2013-11-20",105.970001
"767","2013-11-21",110.389999
"768","2013-11-22",113.75
"769","2013-11-25",111.169998
"770","2013-11-26",110.809998
"771","2013-11-27",113.080002
"772","2013-11-29",114.120003
"773","2013-12-02",115.040001
"774","2013-12-03",114.129997
"775","2013-12-04",111.669998
"776","2013-12-05",110.809998
"777","2013-12-06",111.589996
"778","2013-12-09",111.300003
"779","2013-12-10",110.529999
"780","2013-12-11",109.57
"781","2013-12-12",108.790001
"782","2013-12-13",109.93
"783","2013-12-16",111.489998
"784","2013-12-17",110.580002
"785","2013-12-18",112.440002
"786","2013-12-19",111.839996
"787","2013-12-20",113.269997
"788","2013-12-23",116.220001
"789","2013-12-24",117.690002
"790","2013-12-26",117.43
"791","2013-12-27",116.510002
"792","2013-12-30",118.540001
"793","2013-12-31",120.099998
"794","2014-01-02",118.040001
"795","2014-01-03",119.290001
"796","2014-01-06",119.209999
"797","2014-01-07",119.730003
"798","2014-01-08",121.029999
"799","2014-01-09",122.050003
"800","2014-01-10",122.379997
"801","2014-01-13",120.360001
"802","2014-01-14",122.510002
"803","2014-01-15",122
"804","2014-01-16",122.660004
"805","2014-01-17",123.07
"806","2014-01-21",123.660004
"807","2014-01-22",125.629997
"808","2014-01-23",126.699997
"809","2014-01-24",123.629997
"810","2014-01-27",122.010002
"811","2014-01-28",125
"812","2014-01-29",124.82
"813","2014-01-30",124.139999
"814","2014-01-31",124.769997
"815","2014-02-03",120.519997
"816","2014-02-04",122.529999
"817","2014-02-05",122.110001
"818","2014-02-06",126.269997
"819","2014-02-07",126.110001
"820","2014-02-10",126.849998
"821","2014-02-11",128.5
"822","2014-02-12",130.899994
"823","2014-02-13",128.580002
"824","2014-02-14",129.009995
"825","2014-02-18",132.679993
"826","2014-02-19",132
"827","2014-02-20",132.600006
"828","2014-02-21",134.940002
"829","2014-02-24",136.179993
"830","2014-02-25",135.589996
"831","2014-02-26",135.300003
"832","2014-02-27",135.220001
"833","2014-02-28",138.029999
"834","2014-03-03",139.699997
"835","2014-03-04",141.550003
"836","2014-03-05",142.550003
"837","2014-03-06",146.570007
"838","2014-03-07",144.460007
"839","2014-03-10",142.889999
"840","2014-03-11",144.630005
"841","2014-03-12",145.490005
"842","2014-03-13",145.389999
"843","2014-03-14",145.240005
"844","2014-03-17",144.559998
"845","2014-03-18",143.649994
"846","2014-03-19",141.899994
"847","2014-03-20",141.619995
"848","2014-03-21",143.970001
"849","2014-03-24",141.429993
"850","2014-03-25",140.679993
"851","2014-03-26",138.910004
"852","2014-03-27",139.149994
"853","2014-03-28",140.369995
"854","2014-03-31",142.710007
"855","2014-04-01",143.330002
"856","2014-04-02",145.139999
"857","2014-04-03",144.600006
"858","2014-04-04",144.339996
"859","2014-04-07",140.389999
"860","2014-04-08",143.449997
"861","2014-04-09",142.839996
"862","2014-04-10",140.679993
"863","2014-04-11",141.119995
"864","2014-04-14",139.279999
"865","2014-04-15",137.839996
"866","2014-04-16",140.520004
"867","2014-04-17",140.149994
"868","2014-04-21",141.100006
"869","2014-04-22",143.880005
"870","2014-04-23",141.639999
"871","2014-04-24",141.929993
"872","2014-04-25",139.179993
"873","2014-04-28",139.600006
"874","2014-04-29",140.699997
"875","2014-04-30",142.759995
"876","2014-05-01",144.070007
"877","2014-05-02",146.339996
"878","2014-05-05",147.5
"879","2014-05-06",147.869995
"880","2014-05-07",148.570007
"881","2014-05-08",149.110001
"882","2014-05-09",146.160004
"883","2014-05-12",148.850006
"884","2014-05-13",147.360001
"885","2014-05-14",146.75
"886","2014-05-15",146.259995
"887","2014-05-16",145.899994
"888","2014-05-19",151.270004
"889","2014-05-20",148.619995
"890","2014-05-21",147.639999
"891","2014-05-22",148.679993
"892","2014-05-23",149.070007
"893","2014-05-27",149.330002
"894","2014-05-28",147.149994
"895","2014-05-29",147.580002
"896","2014-05-30",148.080002
"897","2014-06-02",146.960007
"898","2014-06-03",148.639999
"899","2014-06-04",146.770004
"900","2014-06-05",148.669998
"901","2014-06-06",149.210007
"902","2014-06-09",147.559998
"903","2014-06-10",148
"904","2014-06-11",147.779999
"905","2014-06-12",146.690002
"906","2014-06-13",146.960007
"907","2014-06-16",146.970001
"908","2014-06-17",146.929993
"909","2014-06-18",147.309998
"910","2014-06-19",149.539993
"911","2014-06-20",148.580002
"912","2014-06-23",149.520004
"913","2014-06-24",150.820007
"914","2014-06-25",151.710007
"915","2014-06-26",152.559998
"916","2014-06-27",158.110001
"917","2014-06-30",157.830002
"918","2014-07-01",157.649994
"919","2014-07-02",157.5
"920","2014-07-03",154.740005
"921","2014-07-07",154.899994
"922","2014-07-08",153.809998
"923","2014-07-09",155.889999
"924","2014-07-10",153.029999
"925","2014-07-11",153.369995
"926","2014-07-14",155.850006
"927","2014-07-15",154.580002
"928","2014-07-16",153.679993
"929","2014-07-17",151
"930","2014-07-18",151.770004
"931","2014-07-21",151.619995
"932","2014-07-22",150.679993
"933","2014-07-23",150.690002
"934","2014-07-24",152.630005
"935","2014-07-25",151.809998
"936","2014-07-28",151.089996
"937","2014-07-29",149.059998
"938","2014-07-30",148.070007
"939","2014-07-31",145.419998
"940","2014-08-01",146.119995
"941","2014-08-04",147.139999
"942","2014-08-05",145.809998
"943","2014-08-06",149.610001
"944","2014-08-07",149.990005
"945","2014-08-08",155.149994
"946","2014-08-11",155.199997
"947","2014-08-12",155.649994
"948","2014-08-13",159.190002
"949","2014-08-14",158.440002
"950","2014-08-15",159.110001
