"","date","ARES"
"134","2014-11-10",15.6
"135","2014-11-11",15.6
"136","2014-11-12",16.08
"137","2014-11-13",16.57
"138","2014-11-14",16.610001
"139","2014-11-17",16.459999
"140","2014-11-18",16.1
"141","2014-11-19",16.15
"142","2014-11-20",16.23
"143","2014-11-21",16.16
"144","2014-11-24",16.16
"145","2014-11-25",16.42
"146","2014-11-26",16.219999
"147","2014-11-28",16.200001
"148","2014-12-01",16.26
"149","2014-12-02",16.24
"150","2014-12-03",16.17
"151","2014-12-04",16.59
"152","2014-12-05",16.84
"153","2014-12-08",16.780001
"154","2014-12-09",16.83
"155","2014-12-10",16.84
"156","2014-12-11",16.790001
"157","2014-12-12",16.5
"158","2014-12-15",16.65
"159","2014-12-16",16.690001
"160","2014-12-17",16.860001
"161","2014-12-18",17.309999
"162","2014-12-19",17.219999
"163","2014-12-22",17.440001
"164","2014-12-23",17.15
"165","2014-12-24",16.549999
"166","2014-12-26",16.549999
"167","2014-12-29",16.549999
"168","2014-12-30",16.66
"169","2014-12-31",17.139999
"170","2015-01-02",16.790001
"171","2015-01-05",16.799999
"172","2015-01-06",16.530001
"173","2015-01-07",16.84
"174","2015-01-08",17.559999
"175","2015-01-09",17.719999
"176","2015-01-12",17.450001
"177","2015-01-13",17.43
"178","2015-01-14",17.35
"179","2015-01-15",17.559999
"180","2015-01-16",17.870001
"181","2015-01-20",18.16
"182","2015-01-21",18.120001
"183","2015-01-22",18.200001
"184","2015-01-23",18.75
"185","2015-01-26",19.610001
"186","2015-01-27",19.51
"187","2015-01-28",19.35
"188","2015-01-29",19.18
"189","2015-01-30",18.99
"190","2015-02-02",19.030001
"191","2015-02-03",19.120001
"192","2015-02-04",18.889999
"193","2015-02-05",18.620001
"194","2015-02-06",18.35
"195","2015-02-09",18.5
"196","2015-02-10",18.540001
"197","2015-02-11",18.559999
"198","2015-02-12",18.690001
"199","2015-02-13",19.35
"200","2015-02-17",19.690001
"201","2015-02-18",19.43
"202","2015-02-19",19.540001
"203","2015-02-20",19.700001
"204","2015-02-23",19.6
"205","2015-02-24",19.65
"206","2015-02-25",19.77
"207","2015-02-26",19.860001
"208","2015-02-27",20.299999
"209","2015-03-02",20.57
"210","2015-03-03",20.32
"211","2015-03-04",20.379999
"212","2015-03-05",20.030001
"213","2015-03-06",19.66
"214","2015-03-09",19.6
"215","2015-03-10",19.870001
"216","2015-03-11",19.620001
"217","2015-03-12",19.27
"218","2015-03-13",19.129999
"219","2015-03-16",18.379999
"220","2015-03-17",18.549999
"221","2015-03-18",18.59
"222","2015-03-19",18.1
"223","2015-03-20",18.27
"224","2015-03-23",18.35
"225","2015-03-24",18.35
"226","2015-03-25",18.17
"227","2015-03-26",18.129999
"228","2015-03-27",18.120001
"229","2015-03-30",18.290001
"230","2015-03-31",18.540001
"231","2015-04-01",18.18
"232","2015-04-02",18.059999
"233","2015-04-06",17.91
"234","2015-04-07",17.91
"235","2015-04-08",17.76
"236","2015-04-09",17.719999
"237","2015-04-10",18.200001
"238","2015-04-13",18.15
"239","2015-04-14",17.629999
"240","2015-04-15",17.82
"241","2015-04-16",17.870001
"242","2015-04-17",17.66
"243","2015-04-20",17.5
"244","2015-04-21",17.67
"245","2015-04-22",17.620001
"246","2015-04-23",18.43
"247","2015-04-24",18.24
"248","2015-04-27",17.860001
"249","2015-04-28",17.75
"250","2015-04-29",18.219999
"251","2015-04-30",18.110001
"252","2015-05-01",18.01
"253","2015-05-04",18.49
"254","2015-05-05",18.6
"255","2015-05-06",18.6
"256","2015-05-07",18.74
"257","2015-05-08",18.83
"258","2015-05-11",19
"259","2015-05-12",18.870001
"260","2015-05-13",19.27
"261","2015-05-14",19.700001
"262","2015-05-15",19.68
"263","2015-05-18",19.450001
"264","2015-05-19",19.469999
"265","2015-05-20",19.49
"266","2015-05-21",19.84
"267","2015-05-22",19.700001
"268","2015-05-26",19.58
"269","2015-05-27",19.700001
"270","2015-05-28",19.940001
"271","2015-05-29",19.49
"272","2015-06-01",19.75
"273","2015-06-02",19.41
"274","2015-06-03",19.4
"275","2015-06-04",19.17
"276","2015-06-05",19.120001
"277","2015-06-08",19.02
"278","2015-06-09",18.99
"279","2015-06-10",19.280001
"280","2015-06-11",20.209999
"281","2015-06-12",20.42
"282","2015-06-15",20.65
"283","2015-06-16",20.41
"284","2015-06-17",20.049999
"285","2015-06-18",20.08
"286","2015-06-19",19.950001
"287","2015-06-22",19.559999
"288","2015-06-23",19.51
"289","2015-06-24",19.200001
"290","2015-06-25",18.780001
"291","2015-06-26",18.85
"292","2015-06-29",18.540001
"293","2015-06-30",18.5
"294","2015-07-01",18.719999
"295","2015-07-02",19.09
"296","2015-07-06",19
"297","2015-07-07",18.67
"298","2015-07-08",18.360001
"299","2015-07-09",18.5
"300","2015-07-10",18.559999
"301","2015-07-13",18.620001
"302","2015-07-14",18.540001
"303","2015-07-15",18.5
"304","2015-07-16",18.940001
"305","2015-07-17",19.030001
"306","2015-07-20",19.950001
"307","2015-07-21",20.01
"308","2015-07-22",19.540001
"309","2015-07-23",19.690001
"310","2015-07-24",19.940001
"311","2015-07-27",19.450001
"312","2015-07-28",19.48
"313","2015-07-29",19.4
"314","2015-07-30",19.030001
"315","2015-07-31",18.98
"316","2015-08-03",18.709999
"317","2015-08-04",19.219999
"318","2015-08-05",18.6
"319","2015-08-06",19
"320","2015-08-07",19.040001
"321","2015-08-10",19.049999
"322","2015-08-11",19.07
"323","2015-08-12",19.01
"324","2015-08-13",18.790001
"325","2015-08-14",18.690001
"326","2015-08-17",18.5
"327","2015-08-18",18.559999
"328","2015-08-19",18.440001
"329","2015-08-20",17.25
"330","2015-08-21",17.35
"331","2015-08-24",16.82
"332","2015-08-25",16.280001
"333","2015-08-26",16.299999
"334","2015-08-27",16.74
"335","2015-08-28",17.34
"336","2015-08-31",17.25
"337","2015-09-01",16.91
"338","2015-09-02",16.959999
"339","2015-09-03",17
"340","2015-09-04",17.09
"341","2015-09-08",17
"342","2015-09-09",17.030001
"343","2015-09-10",17.059999
"344","2015-09-11",17.32
"345","2015-09-14",17.389999
"346","2015-09-15",17.700001
"347","2015-09-16",17.83
"348","2015-09-17",18.25
"349","2015-09-18",18.76
"350","2015-09-21",18.879999
"351","2015-09-22",18.27
"352","2015-09-23",19.459999
"353","2015-09-24",18.870001
"354","2015-09-25",17.9
"355","2015-09-28",18.15
"356","2015-09-29",17.969999
"357","2015-09-30",17.48
"358","2015-10-01",17.719999
"359","2015-10-02",17.395
"360","2015-10-05",17.559999
"361","2015-10-06",17.25
"362","2015-10-07",17.334999
"363","2015-10-08",17.33
"364","2015-10-09",17.18
"365","2015-10-12",17.01
"366","2015-10-13",16.93
"367","2015-10-14",16.67
"368","2015-10-15",16.700001
"369","2015-10-16",16.98
"370","2015-10-19",16.76
"371","2015-10-20",16.77
"372","2015-10-21",16.530001
"373","2015-10-22",16.040001
"374","2015-10-23",16.290001
"375","2015-10-26",16.09
"376","2015-10-27",16.139999
"377","2015-10-28",16.25
"378","2015-10-29",16.059999
"379","2015-10-30",16.190001
"380","2015-11-02",16.17
"381","2015-11-03",16.18
"382","2015-11-04",15.91
"383","2015-11-05",16
"384","2015-11-06",16.32
"385","2015-11-09",16.67
"386","2015-11-10",16.17
"387","2015-11-11",16.15
"388","2015-11-12",15.61
"389","2015-11-13",14.67
"390","2015-11-16",14.46
"391","2015-11-17",14.17
"392","2015-11-18",13.73
"393","2015-11-19",13.81
"394","2015-11-20",14
"395","2015-11-23",13.95
"396","2015-11-24",13.97
"397","2015-11-25",14.09
"398","2015-11-27",14.11
"399","2015-11-30",14.07
"400","2015-12-01",14.1
"401","2015-12-02",14.2
"402","2015-12-03",13.98
"403","2015-12-04",13.9
"404","2015-12-07",13.62
"405","2015-12-08",13.67
"406","2015-12-09",13.5
"407","2015-12-10",13.96
"408","2015-12-11",13.55
"409","2015-12-14",12.46
"410","2015-12-15",12.66
"411","2015-12-16",12.84
"412","2015-12-17",12.96
"413","2015-12-18",12.86
"414","2015-12-21",12.87
"415","2015-12-22",13.22
"416","2015-12-23",13.34
"417","2015-12-24",12.95
"418","2015-12-28",13
"419","2015-12-29",12.81
"420","2015-12-30",12.91
"421","2015-12-31",12.93
"422","2016-01-04",12.81
"423","2016-01-05",12.69
"424","2016-01-06",11.98
"425","2016-01-07",11.81
"426","2016-01-08",11.72
"427","2016-01-11",11.68
"428","2016-01-12",11.47
"429","2016-01-13",11.47
"430","2016-01-14",11.25
"431","2016-01-15",10.91
"432","2016-01-19",11.21
"433","2016-01-20",11.25
"434","2016-01-21",11.11
"435","2016-01-22",11.52
"436","2016-01-25",11.35
"437","2016-01-26",11.71
"438","2016-01-27",11.93
"439","2016-01-28",11.66
"440","2016-01-29",11.76
"441","2016-02-01",11.24
"442","2016-02-02",11.09
"443","2016-02-03",11.1
"444","2016-02-04",11.14
"445","2016-02-05",11.05
"446","2016-02-08",11.07
"447","2016-02-09",10.95
"448","2016-02-10",10.93
"449","2016-02-11",10.97
"450","2016-02-12",11.68
"451","2016-02-16",12.05
"452","2016-02-17",11.96
"453","2016-02-18",11.85
"454","2016-02-19",11.59
"455","2016-02-22",11.63
"456","2016-02-23",11.47
"457","2016-02-24",11.5
"458","2016-02-25",11.62
"459","2016-02-26",12.08
"460","2016-02-29",11.9
"461","2016-03-01",12.11
"462","2016-03-02",12.48
"463","2016-03-03",12.45
"464","2016-03-04",12.71
"465","2016-03-07",12.58
"466","2016-03-08",12.27
"467","2016-03-09",13
"468","2016-03-10",13.31
"469","2016-03-11",13.72
"470","2016-03-14",14.19
"471","2016-03-15",14
"472","2016-03-16",13.76
"473","2016-03-17",13.87
"474","2016-03-18",13.86
"475","2016-03-21",13.97
"476","2016-03-22",14.07
"477","2016-03-23",13.7
"478","2016-03-24",14.14
"479","2016-03-28",14.24
"480","2016-03-29",15.08
"481","2016-03-30",15.24
"482","2016-03-31",15.4
"483","2016-04-01",15.3
"484","2016-04-04",15.09
"485","2016-04-05",14.87
"486","2016-04-06",14.52
"487","2016-04-07",14.67
"488","2016-04-08",14.66
"489","2016-04-11",14.59
"490","2016-04-12",14.82
"491","2016-04-13",14.7
"492","2016-04-14",14.79
"493","2016-04-15",14.88
"494","2016-04-18",15.44
"495","2016-04-19",15.31
"496","2016-04-20",15.5
"497","2016-04-21",15.15
"498","2016-04-22",15.03
"499","2016-04-25",15.33
"500","2016-04-26",15.54
"501","2016-04-27",15.42
"502","2016-04-28",15.06
"503","2016-04-29",14.51
"504","2016-05-02",14.92
"505","2016-05-03",14.74
"506","2016-05-04",14.21
"507","2016-05-05",14.12
"508","2016-05-06",14.15
"509","2016-05-09",14.2
"510","2016-05-10",14.14
"511","2016-05-11",13.99
"512","2016-05-12",13.9
"513","2016-05-13",13.54
"514","2016-05-16",13.5
"515","2016-05-17",13.7
"516","2016-05-18",14
"517","2016-05-19",13.92
"518","2016-05-20",14.07
"519","2016-05-23",14.1
"520","2016-05-24",13.93
"521","2016-05-25",14.13
"522","2016-05-26",13.87
"523","2016-05-27",14.19
"524","2016-05-31",14.1
"525","2016-06-01",14.19
"526","2016-06-02",14.21
"527","2016-06-03",14.2
"528","2016-06-06",14.26
"529","2016-06-07",14.18
"530","2016-06-08",13.97
"531","2016-06-09",13.74
"532","2016-06-10",13.91
"533","2016-06-13",13.66
"534","2016-06-14",13.38
"535","2016-06-15",13.6
"536","2016-06-16",13.31
"537","2016-06-17",13.28
"538","2016-06-20",13.29
"539","2016-06-21",13.73
"540","2016-06-22",13.7
"541","2016-06-23",14.02
"542","2016-06-24",13.44
"543","2016-06-27",12.35
"544","2016-06-28",12.25
"545","2016-06-29",13.62
"546","2016-06-30",14.09
"547","2016-07-01",14.16
"548","2016-07-05",14.12
"549","2016-07-06",14.2
"550","2016-07-07",14.77
"551","2016-07-08",15.37
"552","2016-07-11",15.42
"553","2016-07-12",15.19
"554","2016-07-13",15.22
"555","2016-07-14",14.75
"556","2016-07-15",15
"557","2016-07-18",14.99
"558","2016-07-19",14.9
"559","2016-07-20",14.85
"560","2016-07-21",14.96
"561","2016-07-22",15.55
"562","2016-07-25",16.6
"563","2016-07-26",17.35
"564","2016-07-27",17.200001
"565","2016-07-28",17.25
"566","2016-07-29",17.35
"567","2016-08-01",17.26
"568","2016-08-02",16.860001
"569","2016-08-03",17.09
"570","2016-08-04",17.18
"571","2016-08-05",17.27
"572","2016-08-08",17.129999
"573","2016-08-09",17.030001
"574","2016-08-10",17.040001
"575","2016-08-11",17.120001
"576","2016-08-12",17.34
"577","2016-08-15",17.77
"578","2016-08-16",17.959999
"579","2016-08-17",17.91
"580","2016-08-18",17.85
"581","2016-08-19",17.32
"582","2016-08-22",17.620001
"583","2016-08-23",17.610001
"584","2016-08-24",17.549999
"585","2016-08-25",17.485001
"586","2016-08-26",17.49
"587","2016-08-29",17.629999
"588","2016-08-30",18
"589","2016-08-31",18.280001
"590","2016-09-01",18.92
"591","2016-09-02",18.110001
"592","2016-09-06",18.25
"593","2016-09-07",18.1
"594","2016-09-08",18.32
"595","2016-09-09",18.24
"596","2016-09-12",18.52
"597","2016-09-13",18.75
"598","2016-09-14",18.530001
"599","2016-09-15",18.6
"600","2016-09-16",18.82
"601","2016-09-19",19
"602","2016-09-20",19.200001
"603","2016-09-21",18.42
"604","2016-09-22",18.6
"605","2016-09-23",18.67
"606","2016-09-26",18.870001
"607","2016-09-27",18.6
"608","2016-09-28",18.950001
"609","2016-09-29",18.65
"610","2016-09-30",17.41
"611","2016-10-03",18.02
"612","2016-10-04",18.059999
"613","2016-10-05",18.52
"614","2016-10-06",18.99
"615","2016-10-07",18.360001
"616","2016-10-10",18.549999
"617","2016-10-11",18.549999
"618","2016-10-12",18.65
"619","2016-10-13",18.950001
"620","2016-10-14",18
"621","2016-10-17",17.65
"622","2016-10-18",17.9
"623","2016-10-19",17.5
"624","2016-10-20",17.1
"625","2016-10-21",17.1
"626","2016-10-24",17.02
"627","2016-10-25",17.15
"628","2016-10-26",16.75
"629","2016-10-27",17.200001
"630","2016-10-28",17
"631","2016-10-31",16.75
"632","2016-11-01",16.15
"633","2016-11-02",15.15
"634","2016-11-03",15.7
"635","2016-11-04",15.5
"636","2016-11-07",15.35
"637","2016-11-08",15.35
"638","2016-11-09",15.4
"639","2016-11-10",16.85
"640","2016-11-11",16.9
"641","2016-11-14",16.9
"642","2016-11-15",16.75
"643","2016-11-16",16.549999
"644","2016-11-17",16.85
"645","2016-11-18",17.5
"646","2016-11-21",18.120001
"647","2016-11-22",18.1
"648","2016-11-23",17.6
"649","2016-11-25",17.469999
"650","2016-11-28",17
"651","2016-11-29",16.85
"652","2016-11-30",17.1
"653","2016-12-01",17.049999
"654","2016-12-02",16.799999
"655","2016-12-05",17
"656","2016-12-06",17
"657","2016-12-07",17.049999
"658","2016-12-08",17.35
"659","2016-12-09",16.799999
"660","2016-12-12",16.950001
"661","2016-12-13",16
"662","2016-12-14",16.25
"663","2016-12-15",15.75
"664","2016-12-16",16.1
"665","2016-12-19",16.219999
"666","2016-12-20",16.5
"667","2016-12-21",17
"668","2016-12-22",18.18
"669","2016-12-23",18.450001
"670","2016-12-27",18.1
"671","2016-12-28",17.85
"672","2016-12-29",17.85
"673","2016-12-30",19.200001
"674","2017-01-03",18.65
"675","2017-01-04",18.950001
"676","2017-01-05",18.950001
"677","2017-01-06",19.049999
"678","2017-01-09",18.049999
"679","2017-01-10",17.9
"680","2017-01-11",17.75
"681","2017-01-12",17.65
"682","2017-01-13",17.549999
"683","2017-01-17",17.200001
"684","2017-01-18",18
"685","2017-01-19",19.9
"686","2017-01-20",20.299999
"687","2017-01-23",20.9
"688","2017-01-24",20.200001
"689","2017-01-25",19.85
"690","2017-01-26",19.75
"691","2017-01-27",19.700001
"692","2017-01-30",19.450001
"693","2017-01-31",19.65
"694","2017-02-01",19.85
"695","2017-02-02",19.6
"696","2017-02-03",19.549999
"697","2017-02-06",19.6
"698","2017-02-07",18.950001
"699","2017-02-08",19.299999
"700","2017-02-09",19.85
"701","2017-02-10",20.799999
"702","2017-02-13",21
"703","2017-02-14",20.9
"704","2017-02-15",21.139999
"705","2017-02-16",21.040001
"706","2017-02-17",21.049999
"707","2017-02-21",21.75
"708","2017-02-22",22.299999
"709","2017-02-23",23.049999
"710","2017-02-24",23.25
"711","2017-02-27",21.799999
"712","2017-02-28",21.6
"713","2017-03-01",22
"714","2017-03-02",19.85
"715","2017-03-03",19.75
"716","2017-03-06",19.5
"717","2017-03-07",19.450001
"718","2017-03-08",19
"719","2017-03-09",19
"720","2017-03-10",19
"721","2017-03-13",19.049999
"722","2017-03-14",19
"723","2017-03-15",18.75
"724","2017-03-16",18.549999
"725","2017-03-17",18.549999
"726","2017-03-20",18.65
"727","2017-03-21",18.360001
"728","2017-03-22",18.450001
"729","2017-03-23",18.35
"730","2017-03-24",18.299999
"731","2017-03-27",18.25
"732","2017-03-28",18.6
"733","2017-03-29",18.950001
"734","2017-03-30",18.75
"735","2017-03-31",18.950001
"736","2017-04-03",18.700001
"737","2017-04-04",19.200001
"738","2017-04-05",18.799999
"739","2017-04-06",18.549999
"740","2017-04-07",19.200001
"741","2017-04-10",19.15
"742","2017-04-11",19.35
"743","2017-04-12",19.25
"744","2017-04-13",19.299999
"745","2017-04-17",19.200001
"746","2017-04-18",19.200001
"747","2017-04-19",19.17
"748","2017-04-20",19.299999
"749","2017-04-21",19.200001
"750","2017-04-24",19.290001
"751","2017-04-25",19.200001
"752","2017-04-26",19.35
"753","2017-04-27",19.700001
"754","2017-04-28",19.65
"755","2017-05-01",19.6
"756","2017-05-02",19.25
"757","2017-05-03",18.65
"758","2017-05-04",18.049999
"759","2017-05-05",18.950001
"760","2017-05-08",18.75
"761","2017-05-09",18.299999
"762","2017-05-10",18.1
"763","2017-05-11",18.85
"764","2017-05-12",18.85
"765","2017-05-15",18.950001
"766","2017-05-16",18.799999
"767","2017-05-17",18.15
"768","2017-05-18",18.5
"769","2017-05-19",18.35
"770","2017-05-22",18.700001
"771","2017-05-23",18.51
"772","2017-05-24",18.450001
"773","2017-05-25",18.299999
"774","2017-05-26",18.450001
"775","2017-05-30",18.200001
"776","2017-05-31",18.049999
"777","2017-06-01",18.049999
"778","2017-06-02",17.9
"779","2017-06-05",17.950001
"780","2017-06-06",18.15
"781","2017-06-07",18.1
"782","2017-06-08",18.25
"783","2017-06-09",18.200001
"784","2017-06-12",18
"785","2017-06-13",18
"786","2017-06-14",17.85
"787","2017-06-15",17.700001
"788","2017-06-16",17.9
"789","2017-06-19",17.9
"790","2017-06-20",17.65
"791","2017-06-21",17.549999
"792","2017-06-22",17.5
"793","2017-06-23",17.85
"794","2017-06-26",18
"795","2017-06-27",17.950001
"796","2017-06-28",18.08
"797","2017-06-29",17.9
"798","2017-06-30",18
"799","2017-07-03",18.299999
"800","2017-07-05",18.200001
"801","2017-07-06",18.049999
"802","2017-07-07",18.049999
"803","2017-07-10",18.049999
"804","2017-07-11",18.049999
"805","2017-07-12",18.299999
"806","2017-07-13",18.200001
"807","2017-07-14",18.25
"808","2017-07-17",18.35
"809","2017-07-18",18.5
"810","2017-07-19",18.549999
"811","2017-07-20",18.700001
"812","2017-07-21",18.75
"813","2017-07-24",18.6
"814","2017-07-25",18.450001
"815","2017-07-26",18.6
"816","2017-07-27",18.5
"817","2017-07-28",18.450001
"818","2017-07-31",18.5
"819","2017-08-01",18.450001
"820","2017-08-02",18.25
"821","2017-08-03",18.25
"822","2017-08-04",18.200001
"823","2017-08-07",18.200001
"824","2017-08-08",18.15
"825","2017-08-09",18.25
"826","2017-08-10",18
"827","2017-08-11",17.9
"828","2017-08-14",18.1
"829","2017-08-15",18
"830","2017-08-16",17.9
"831","2017-08-17",17.75
"832","2017-08-18",17.700001
"833","2017-08-21",17.75
"834","2017-08-22",17.85
"835","2017-08-23",17.950001
"836","2017-08-24",17.950001
"837","2017-08-25",18.049999
"838","2017-08-28",18.200001
"839","2017-08-29",18.15
"840","2017-08-30",18.15
"841","2017-08-31",18.15
"842","2017-09-01",18.200001
"843","2017-09-05",17.9
"844","2017-09-06",17.85
"845","2017-09-07",17.799999
"846","2017-09-08",17.799999
"847","2017-09-11",18
"848","2017-09-12",18.24
"849","2017-09-13",18.15
"850","2017-09-14",18.049999
"851","2017-09-15",18.299999
"852","2017-09-18",18.4
"853","2017-09-19",18.299999
"854","2017-09-20",18.35
"855","2017-09-21",18.25
"856","2017-09-22",18.6
"857","2017-09-25",18.75
"858","2017-09-26",18.549999
"859","2017-09-27",18.5
"860","2017-09-28",18.4
"861","2017-09-29",18.65
"862","2017-10-02",18.75
"863","2017-10-03",18.85
"864","2017-10-04",18.9
"865","2017-10-05",18.950001
"866","2017-10-06",18.75
"867","2017-10-09",18.700001
"868","2017-10-10",18.6
"869","2017-10-11",18.4
"870","2017-10-12",18.25
"871","2017-10-13",18.4
"872","2017-10-16",18.65
"873","2017-10-17",18.700001
"874","2017-10-18",18.299999
"875","2017-10-19",18.25
"876","2017-10-20",18.549999
"877","2017-10-23",18.65
"878","2017-10-24",18.700001
"879","2017-10-25",18.57
"880","2017-10-26",18.549999
"881","2017-10-27",18.6
"882","2017-10-30",18.549999
"883","2017-10-31",18.35
"884","2017-11-01",18.5
"885","2017-11-02",18.6
"886","2017-11-03",18.75
"887","2017-11-06",18.799999
"888","2017-11-07",18.799999
"889","2017-11-08",18.85
"890","2017-11-09",18.950001
"891","2017-11-10",18.799999
"892","2017-11-13",19.049999
"893","2017-11-14",18.950001
"894","2017-11-15",18.799999
"895","2017-11-16",18.5
"896","2017-11-17",18.549999
"897","2017-11-20",18.75
"898","2017-11-21",18.85
"899","2017-11-22",18.9
"900","2017-11-24",18.66
"901","2017-11-27",18.799999
"902","2017-11-28",18.85
"903","2017-11-29",18.6
"904","2017-11-30",18.450001
"905","2017-12-01",18.25
"906","2017-12-04",18.450001
"907","2017-12-05",18.35
"908","2017-12-06",18.450001
"909","2017-12-07",18.700001
"910","2017-12-08",18.5
"911","2017-12-11",18.5
"912","2017-12-12",18.799999
"913","2017-12-13",18.950001
"914","2017-12-14",19.040001
"915","2017-12-15",18.950001
"916","2017-12-18",18.85
"917","2017-12-19",18.85
"918","2017-12-20",19.049999
"919","2017-12-21",18.950001
"920","2017-12-22",19.049999
"921","2017-12-26",19.1
"922","2017-12-27",19.299999
"923","2017-12-28",19.700001
"924","2017-12-29",20
"925","2018-01-02",20.200001
"926","2018-01-03",20.15
"927","2018-01-04",20
"928","2018-01-05",20.1
"929","2018-01-08",20.700001
"930","2018-01-09",21.4
"931","2018-01-10",22.25
"932","2018-01-11",22.950001
"933","2018-01-12",22.950001
"934","2018-01-16",23.25
"935","2018-01-17",23.25
"936","2018-01-18",23
"937","2018-01-19",23.200001
"938","2018-01-22",24.200001
"939","2018-01-23",24.950001
"940","2018-01-24",25.1
"941","2018-01-25",24.5
"942","2018-01-26",24.700001
"943","2018-01-29",24.5
"944","2018-01-30",24.15
"945","2018-01-31",23.35
"946","2018-02-01",23.65
"947","2018-02-02",23.15
"948","2018-02-05",21.549999
"949","2018-02-06",21.950001
"950","2018-02-07",22.25
"951","2018-02-08",21.799999
"952","2018-02-09",21.6
"953","2018-02-12",23
"954","2018-02-13",23.049999
"955","2018-02-14",22.700001
"956","2018-02-15",24.450001
"957","2018-02-16",24.049999
"958","2018-02-20",23.700001
"959","2018-02-21",24
"960","2018-02-22",24.1
"961","2018-02-23",23.950001
"962","2018-02-26",24.65
"963","2018-02-27",24.35
"964","2018-02-28",24.4
"965","2018-03-01",24.75
"966","2018-03-02",24.6
"967","2018-03-05",25.25
"968","2018-03-06",22.85
"969","2018-03-07",22.299999
"970","2018-03-08",22
"971","2018-03-09",21.9
"972","2018-03-12",22
"973","2018-03-13",21.85
"974","2018-03-14",21.9
"975","2018-03-15",21.35
"976","2018-03-16",21.35
"977","2018-03-19",20.9
"978","2018-03-20",21.15
"979","2018-03-21",21.049999
"980","2018-03-22",21.799999
