"","date","QTS"
"351","2015-03-03",36.540001
"352","2015-03-04",36.299999
"353","2015-03-05",36.259998
"354","2015-03-06",34.34
"355","2015-03-09",34.869999
"356","2015-03-10",34.799999
"357","2015-03-11",35.259998
"358","2015-03-12",35.740002
"359","2015-03-13",35.919998
"360","2015-03-16",35.970001
"361","2015-03-17",36.049999
"362","2015-03-18",36.200001
"363","2015-03-19",36.169998
"364","2015-03-20",37.439999
"365","2015-03-23",37.860001
"366","2015-03-24",37.630001
"367","2015-03-25",36.799999
"368","2015-03-26",36.73
"369","2015-03-27",37.150002
"370","2015-03-30",36.82
"371","2015-03-31",36.41
"372","2015-04-01",36.700001
"373","2015-04-02",37.060001
"374","2015-04-06",37.779999
"375","2015-04-07",37.23
"376","2015-04-08",37.720001
"377","2015-04-09",36.75
"378","2015-04-10",36.5
"379","2015-04-13",36.549999
"380","2015-04-14",36.970001
"381","2015-04-15",36.950001
"382","2015-04-16",37.029999
"383","2015-04-17",36.880001
"384","2015-04-20",37.34
"385","2015-04-21",37.540001
"386","2015-04-22",37.790001
"387","2015-04-23",37.799999
"388","2015-04-24",38.009998
"389","2015-04-27",37.959999
"390","2015-04-28",37.240002
"391","2015-04-29",36.52
"392","2015-04-30",36.27
"393","2015-05-01",37.220001
"394","2015-05-04",37.369999
"395","2015-05-05",35.970001
"396","2015-05-06",35.860001
"397","2015-05-07",35.349998
"398","2015-05-08",35.689999
"399","2015-05-11",35.720001
"400","2015-05-12",35.400002
"401","2015-05-13",35.189999
"402","2015-05-14",35.52
"403","2015-05-15",36
"404","2015-05-18",36.23
"405","2015-05-19",35.810001
"406","2015-05-20",35.790001
"407","2015-05-21",36.009998
"408","2015-05-22",36.32
"409","2015-05-26",36.25
"410","2015-05-27",37.41
"411","2015-05-28",37.27
"412","2015-05-29",37.23
"413","2015-06-01",37.84
"414","2015-06-02",38.439999
"415","2015-06-03",37.509998
"416","2015-06-04",37.5
"417","2015-06-05",37.52
"418","2015-06-08",37.639999
"419","2015-06-09",37.919998
"420","2015-06-10",37.669998
"421","2015-06-11",37.849998
"422","2015-06-12",37.700001
"423","2015-06-15",37.950001
"424","2015-06-16",38.099998
"425","2015-06-17",37.57
"426","2015-06-18",38.080002
"427","2015-06-19",38.18
"428","2015-06-22",37.830002
"429","2015-06-23",37.360001
"430","2015-06-24",36.900002
"431","2015-06-25",36.779999
"432","2015-06-26",37.330002
"433","2015-06-29",36.27
"434","2015-06-30",36.450001
"435","2015-07-01",37.689999
"436","2015-07-02",37.779999
"437","2015-07-06",37.919998
"438","2015-07-07",38.139999
"439","2015-07-08",37.990002
"440","2015-07-09",37.689999
"441","2015-07-10",37.959999
"442","2015-07-13",38.450001
"443","2015-07-14",38.740002
"444","2015-07-15",39.080002
"445","2015-07-16",39.330002
"446","2015-07-17",39.66
"447","2015-07-20",39.990002
"448","2015-07-21",40.41
"449","2015-07-22",40.889999
"450","2015-07-23",40.779999
"451","2015-07-24",40.330002
"452","2015-07-27",40.5
"453","2015-07-28",40.73
"454","2015-07-29",41.110001
"455","2015-07-30",41.299999
"456","2015-07-31",41.5
"457","2015-08-03",42.169998
"458","2015-08-04",42.450001
"459","2015-08-05",42.720001
"460","2015-08-06",42.110001
"461","2015-08-07",42.599998
"462","2015-08-10",42.119999
"463","2015-08-11",40.43
"464","2015-08-12",41.25
"465","2015-08-13",41.25
"466","2015-08-14",41.52
"467","2015-08-17",42.209999
"468","2015-08-18",42.360001
"469","2015-08-19",42.610001
"470","2015-08-20",42.459999
"471","2015-08-21",41.669998
"472","2015-08-24",39.57
"473","2015-08-25",39.59
"474","2015-08-26",40.360001
"475","2015-08-27",41
"476","2015-08-28",41.02
"477","2015-08-31",40.189999
"478","2015-09-01",39.299999
"479","2015-09-02",40.09
"480","2015-09-03",40.48
"481","2015-09-04",40.080002
"482","2015-09-08",40.650002
"483","2015-09-09",40.27
"484","2015-09-10",40.66
"485","2015-09-11",40.900002
"486","2015-09-14",40.91
"487","2015-09-15",41.290001
"488","2015-09-16",41.349998
"489","2015-09-17",42.360001
"490","2015-09-18",42.200001
"491","2015-09-21",42.549999
"492","2015-09-22",42.490002
"493","2015-09-23",43.060001
"494","2015-09-24",42.970001
"495","2015-09-25",42.669998
"496","2015-09-28",42.130001
"497","2015-09-29",42.900002
"498","2015-09-30",43.689999
"499","2015-10-01",44.34
"500","2015-10-02",43.950001
"501","2015-10-05",44.709999
"502","2015-10-06",44.189999
"503","2015-10-07",44.900002
"504","2015-10-08",44.91
"505","2015-10-09",44.549999
"506","2015-10-12",44.939999
"507","2015-10-13",44.330002
"508","2015-10-14",44.439999
"509","2015-10-15",44.860001
"510","2015-10-16",44.689999
"511","2015-10-19",44.52
"512","2015-10-20",44.32
"513","2015-10-21",44.07
"514","2015-10-22",44.75
"515","2015-10-23",44.59
"516","2015-10-26",46.27
"517","2015-10-27",45.959999
"518","2015-10-28",43.450001
"519","2015-10-29",43.099998
"520","2015-10-30",43.009998
"521","2015-11-02",44.400002
"522","2015-11-03",43.950001
"523","2015-11-04",43.25
"524","2015-11-05",43.459999
"525","2015-11-06",42.66
"526","2015-11-09",42
"527","2015-11-10",42.25
"528","2015-11-11",42.060001
"529","2015-11-12",42.189999
"530","2015-11-13",41.610001
"531","2015-11-16",41.419998
"532","2015-11-17",42.959999
"533","2015-11-18",42.790001
"534","2015-11-19",42.540001
"535","2015-11-20",42.68
"536","2015-11-23",42.380001
"537","2015-11-24",43.049999
"538","2015-11-25",43
"539","2015-11-27",43.279999
"540","2015-11-30",42.220001
"541","2015-12-01",42.610001
"542","2015-12-02",42.43
"543","2015-12-03",41.490002
"544","2015-12-04",42.5
"545","2015-12-07",42.790001
"546","2015-12-08",42.66
"547","2015-12-09",41.900002
"548","2015-12-10",41.639999
"549","2015-12-11",41.490002
"550","2015-12-14",41.5
"551","2015-12-15",42.360001
"552","2015-12-16",43.200001
"553","2015-12-17",43.310001
"554","2015-12-18",43.540001
"555","2015-12-21",44.23
"556","2015-12-22",44.869999
"557","2015-12-23",45.169998
"558","2015-12-24",45.150002
"559","2015-12-28",45.259998
"560","2015-12-29",45.25
"561","2015-12-30",45.25
"562","2015-12-31",45.110001
"563","2016-01-04",43.860001
"564","2016-01-05",43.869999
"565","2016-01-06",44.130001
"566","2016-01-07",43.849998
"567","2016-01-08",43.34
"568","2016-01-11",44.330002
"569","2016-01-12",44
"570","2016-01-13",43.220001
"571","2016-01-14",43.66
"572","2016-01-15",43.240002
"573","2016-01-19",42.439999
"574","2016-01-20",42
"575","2016-01-21",42.560001
"576","2016-01-22",43.189999
"577","2016-01-25",43.630001
"578","2016-01-26",45.130001
"579","2016-01-27",44.060001
"580","2016-01-28",44.07
"581","2016-01-29",46.200001
"582","2016-02-01",46.959999
"583","2016-02-02",47.16
"584","2016-02-03",46.77
"585","2016-02-04",46.299999
"586","2016-02-05",45.32
"587","2016-02-08",42.290001
"588","2016-02-09",40.860001
"589","2016-02-10",41.509998
"590","2016-02-11",41.669998
"591","2016-02-12",41.740002
"592","2016-02-16",41.68
"593","2016-02-17",42.330002
"594","2016-02-18",42.509998
"595","2016-02-19",43
"596","2016-02-22",42.869999
"597","2016-02-23",43.619999
"598","2016-02-24",43.529999
"599","2016-02-25",45.060001
"600","2016-02-26",45.049999
"601","2016-02-29",44.52
"602","2016-03-01",45.48
"603","2016-03-02",45.779999
"604","2016-03-03",45.599998
"605","2016-03-04",45.189999
"606","2016-03-07",45.759998
"607","2016-03-08",45.27
"608","2016-03-09",45.700001
"609","2016-03-10",46.080002
"610","2016-03-11",47.290001
"611","2016-03-14",46.450001
"612","2016-03-15",45.599998
"613","2016-03-16",46.450001
"614","2016-03-17",46.619999
"615","2016-03-18",47.09
"616","2016-03-21",46.57
"617","2016-03-22",47.029999
"618","2016-03-23",46.439999
"619","2016-03-24",46.880001
"620","2016-03-28",46.619999
"621","2016-03-29",46.650002
"622","2016-03-30",46.990002
"623","2016-03-31",47.380001
"624","2016-04-01",47.389999
"625","2016-04-04",48.759998
"626","2016-04-05",48.619999
"627","2016-04-06",49.610001
"628","2016-04-07",48.869999
"629","2016-04-08",49.560001
"630","2016-04-11",49.389999
"631","2016-04-12",49.59
"632","2016-04-13",48.779999
"633","2016-04-14",48.450001
"634","2016-04-15",49.16
"635","2016-04-18",50.029999
"636","2016-04-19",49.939999
"637","2016-04-20",49.040001
"638","2016-04-21",47.790001
"639","2016-04-22",48.049999
"640","2016-04-25",47.900002
"641","2016-04-26",48.369999
"642","2016-04-27",49.52
"643","2016-04-28",48.639999
"644","2016-04-29",48.419998
"645","2016-05-02",49.279999
"646","2016-05-03",49.459999
"647","2016-05-04",50.349998
"648","2016-05-05",50.759998
"649","2016-05-06",51.5
"650","2016-05-09",51.959999
"651","2016-05-10",51.709999
"652","2016-05-11",50.619999
"653","2016-05-12",50.799999
"654","2016-05-13",51.220001
"655","2016-05-16",52.290001
"656","2016-05-17",51.290001
"657","2016-05-18",51.09
"658","2016-05-19",51.119999
"659","2016-05-20",51.330002
"660","2016-05-23",51.650002
"661","2016-05-24",51.66
"662","2016-05-25",51.630001
"663","2016-05-26",51.48
"664","2016-05-27",52.200001
"665","2016-05-31",51.669998
"666","2016-06-01",52.23
"667","2016-06-02",52.369999
"668","2016-06-03",53.349998
"669","2016-06-06",53.25
"670","2016-06-07",54.709999
"671","2016-06-08",54.41
"672","2016-06-09",54.439999
"673","2016-06-10",53.91
"674","2016-06-13",54.259998
"675","2016-06-14",54.59
"676","2016-06-15",55.029999
"677","2016-06-16",55.310001
"678","2016-06-17",55
"679","2016-06-20",54.689999
"680","2016-06-21",55.599998
"681","2016-06-22",54.68
"682","2016-06-23",55.330002
"683","2016-06-24",54.200001
"684","2016-06-27",53.299999
"685","2016-06-28",54.099998
"686","2016-06-29",55.360001
"687","2016-06-30",55.98
"688","2016-07-01",56.279999
"689","2016-07-05",56.610001
"690","2016-07-06",56.369999
"691","2016-07-07",55.380001
"692","2016-07-08",56.029999
"693","2016-07-11",56.5
"694","2016-07-12",55.720001
"695","2016-07-13",56.27
"696","2016-07-14",54.810001
"697","2016-07-15",54.84
"698","2016-07-18",55.220001
"699","2016-07-19",56
"700","2016-07-20",55.799999
"701","2016-07-21",55.700001
"702","2016-07-22",56.68
"703","2016-07-25",55.860001
"704","2016-07-26",56.52
"705","2016-07-27",56.27
"706","2016-07-28",57.099998
"707","2016-07-29",57.25
"708","2016-08-01",56.799999
"709","2016-08-02",55.580002
"710","2016-08-03",54.52
"711","2016-08-04",54.349998
"712","2016-08-05",53.790001
"713","2016-08-08",53.279999
"714","2016-08-09",53.880001
"715","2016-08-10",54.16
"716","2016-08-11",53.93
"717","2016-08-12",54.369999
"718","2016-08-15",54.52
"719","2016-08-16",52.919998
"720","2016-08-17",53.32
"721","2016-08-18",53.549999
"722","2016-08-19",53.860001
"723","2016-08-22",54.66
"724","2016-08-23",53.939999
"725","2016-08-24",53.59
"726","2016-08-25",53.849998
"727","2016-08-26",53.82
"728","2016-08-29",54.330002
"729","2016-08-30",54
"730","2016-08-31",54.189999
"731","2016-09-01",54.279999
"732","2016-09-02",54.529999
"733","2016-09-06",55.200001
"734","2016-09-07",56.34
"735","2016-09-08",55.830002
"736","2016-09-09",54.099998
"737","2016-09-12",54.080002
"738","2016-09-13",53.299999
"739","2016-09-14",53.049999
"740","2016-09-15",53.130001
"741","2016-09-16",52.720001
"742","2016-09-19",53.630001
"743","2016-09-20",53.32
"744","2016-09-21",53.900002
"745","2016-09-22",54.740002
"746","2016-09-23",54.310001
"747","2016-09-26",54.07
"748","2016-09-27",53.709999
"749","2016-09-28",54.110001
"750","2016-09-29",53.66
"751","2016-09-30",52.849998
"752","2016-10-03",51.830002
"753","2016-10-04",50.66
"754","2016-10-05",50.27
"755","2016-10-06",50.93
"756","2016-10-07",50.869999
"757","2016-10-10",51.259998
"758","2016-10-11",51.09
"759","2016-10-12",52.259998
"760","2016-10-13",52.720001
"761","2016-10-14",52.220001
"762","2016-10-17",52.220001
"763","2016-10-18",52.75
"764","2016-10-19",52.73
"765","2016-10-20",52.82
"766","2016-10-21",53.139999
"767","2016-10-24",53.669998
"768","2016-10-25",53.27
"769","2016-10-26",50.209999
"770","2016-10-27",47.450001
"771","2016-10-28",46.709999
"772","2016-10-31",45.959999
"773","2016-11-01",44.259998
"774","2016-11-02",43.330002
"775","2016-11-03",43.950001
"776","2016-11-04",44.77
"777","2016-11-07",45.419998
"778","2016-11-08",46.150002
"779","2016-11-09",45.459999
"780","2016-11-10",44.75
"781","2016-11-11",44.709999
"782","2016-11-14",44.700001
"783","2016-11-15",44.77
"784","2016-11-16",45.040001
"785","2016-11-17",44.639999
"786","2016-11-18",46.02
"787","2016-11-21",46.59
"788","2016-11-22",47.759998
"789","2016-11-23",47.189999
"790","2016-11-25",47.73
"791","2016-11-28",47.450001
"792","2016-11-29",47.84
"793","2016-11-30",46.799999
"794","2016-12-01",45.419998
"795","2016-12-02",46.540001
"796","2016-12-05",46.73
"797","2016-12-06",46.209999
"798","2016-12-07",47.939999
"799","2016-12-08",48.529999
"800","2016-12-09",48.5
"801","2016-12-12",49.080002
"802","2016-12-13",49.139999
"803","2016-12-14",47.880001
"804","2016-12-15",47.700001
"805","2016-12-16",47.009998
"806","2016-12-19",48.209999
"807","2016-12-20",48.009998
"808","2016-12-21",48.43
"809","2016-12-22",48.450001
"810","2016-12-23",48.720001
"811","2016-12-27",48.560001
"812","2016-12-28",48.540001
"813","2016-12-29",49.360001
"814","2016-12-30",49.650002
"815","2017-01-03",50.419998
"816","2017-01-04",51.950001
"817","2017-01-05",52.099998
"818","2017-01-06",51.610001
"819","2017-01-09",51.23
"820","2017-01-10",50.349998
"821","2017-01-11",50.650002
"822","2017-01-12",51.029999
"823","2017-01-13",50.73
"824","2017-01-17",50.720001
"825","2017-01-18",50.459999
"826","2017-01-19",50.209999
"827","2017-01-20",50.34
"828","2017-01-23",51.110001
"829","2017-01-24",50.68
"830","2017-01-25",50.220001
"831","2017-01-26",50.700001
"832","2017-01-27",50.02
"833","2017-01-30",49.16
"834","2017-01-31",50.389999
"835","2017-02-01",50.970001
"836","2017-02-02",51.490002
"837","2017-02-03",51.82
"838","2017-02-06",51.389999
"839","2017-02-07",51.490002
"840","2017-02-08",51.16
"841","2017-02-09",50.990002
"842","2017-02-10",51.080002
"843","2017-02-13",51.049999
"844","2017-02-14",50.959999
"845","2017-02-15",50.549999
"846","2017-02-16",50.299999
"847","2017-02-17",50.77
"848","2017-02-21",51.060001
"849","2017-02-22",51.209999
"850","2017-02-23",51.07
"851","2017-02-24",52.419998
"852","2017-02-27",52.689999
"853","2017-02-28",52.599998
"854","2017-03-01",52.220001
"855","2017-03-02",51.459999
"856","2017-03-03",51.150002
"857","2017-03-06",50.970001
"858","2017-03-07",50.66
"859","2017-03-08",48.709999
"860","2017-03-09",48.759998
"861","2017-03-10",48.720001
"862","2017-03-13",48.27
"863","2017-03-14",47.799999
"864","2017-03-15",47.93
"865","2017-03-16",47.700001
"866","2017-03-17",48.009998
"867","2017-03-20",47.48
"868","2017-03-21",47.119999
"869","2017-03-22",47.369999
"870","2017-03-23",48.27
"871","2017-03-24",47.93
"872","2017-03-27",47.419998
"873","2017-03-28",47.360001
"874","2017-03-29",48.029999
"875","2017-03-30",48.360001
"876","2017-03-31",48.75
"877","2017-04-03",48.990002
"878","2017-04-04",48.720001
"879","2017-04-05",49.23
"880","2017-04-06",49.73
"881","2017-04-07",49.860001
"882","2017-04-10",50.599998
"883","2017-04-11",51.310001
"884","2017-04-12",51.07
"885","2017-04-13",51.130001
"886","2017-04-17",51.709999
"887","2017-04-18",52.25
"888","2017-04-19",52.439999
"889","2017-04-20",53.040001
"890","2017-04-21",52.900002
"891","2017-04-24",52.41
"892","2017-04-25",52.540001
"893","2017-04-26",52.380001
"894","2017-04-27",53.389999
"895","2017-04-28",53.439999
"896","2017-05-01",53.560001
"897","2017-05-02",50.889999
"898","2017-05-03",49.630001
"899","2017-05-04",49.75
"900","2017-05-05",50.040001
"901","2017-05-08",50.009998
"902","2017-05-09",49.599998
"903","2017-05-10",49.959999
"904","2017-05-11",49.470001
"905","2017-05-12",49.080002
"906","2017-05-15",49.310001
"907","2017-05-16",49.049999
"908","2017-05-17",50.32
"909","2017-05-18",50.560001
"910","2017-05-19",50.799999
"911","2017-05-22",52.049999
"912","2017-05-23",52.5
"913","2017-05-24",52.799999
"914","2017-05-25",53.189999
"915","2017-05-26",52.400002
"916","2017-05-30",52.080002
"917","2017-05-31",52.220001
"918","2017-06-01",52.84
"919","2017-06-02",53.610001
"920","2017-06-05",53.110001
"921","2017-06-06",53.259998
"922","2017-06-07",52.950001
"923","2017-06-08",52.610001
"924","2017-06-09",53.48
"925","2017-06-12",53.279999
"926","2017-06-13",53.18
"927","2017-06-14",52.77
"928","2017-06-15",52.5
"929","2017-06-16",52.099998
"930","2017-06-19",52.419998
"931","2017-06-20",52.5
"932","2017-06-21",52.669998
"933","2017-06-22",53.669998
"934","2017-06-23",54.209999
"935","2017-06-26",54.150002
"936","2017-06-27",53.009998
"937","2017-06-28",53.240002
"938","2017-06-29",52.009998
"939","2017-06-30",52.330002
"940","2017-07-03",51.880001
"941","2017-07-05",51.169998
"942","2017-07-06",50.23
"943","2017-07-07",51.110001
"944","2017-07-10",51.119999
"945","2017-07-11",50.75
"946","2017-07-12",51.950001
"947","2017-07-13",52.009998
"948","2017-07-14",52.189999
"949","2017-07-17",52.799999
"950","2017-07-18",52.91
"951","2017-07-19",53.91
"952","2017-07-20",53.880001
"953","2017-07-21",54.279999
"954","2017-07-24",54.279999
"955","2017-07-25",53.459999
"956","2017-07-26",53.82
"957","2017-07-27",53.369999
