"","date","LTBR"
"371","2008-06-23",450
"372","2008-06-24",468
"373","2008-06-25",486
"374","2008-06-26",468
"375","2008-06-27",450
"376","2008-06-30",432
"377","2008-07-01",432
"378","2008-07-02",432
"379","2008-07-03",432
"380","2008-07-07",432
"381","2008-07-08",414
"382","2008-07-09",432
"383","2008-07-10",432
"384","2008-07-11",414
"385","2008-07-14",450
"386","2008-07-15",450
"387","2008-07-16",450
"388","2008-07-17",414
"389","2008-07-18",432
"390","2008-07-21",414
"391","2008-07-22",432
"392","2008-07-23",432
"393","2008-07-24",414
"394","2008-07-25",432
"395","2008-07-28",432
"396","2008-07-29",432
"397","2008-07-30",432
"398","2008-07-31",432
"399","2008-08-01",504
"400","2008-08-04",450
"401","2008-08-05",378
"402","2008-08-06",396
"403","2008-08-07",414
"404","2008-08-08",396
"405","2008-08-11",414
"406","2008-08-12",396
"407","2008-08-13",378
"408","2008-08-14",396
"409","2008-08-15",378
"410","2008-08-18",378
"411","2008-08-19",378
"412","2008-08-20",414
"413","2008-08-21",396
"414","2008-08-22",378
"415","2008-08-25",378
"416","2008-08-26",378
"417","2008-08-27",378
"418","2008-08-28",378
"419","2008-08-29",378
"420","2008-09-02",360
"421","2008-09-03",360
"422","2008-09-04",342
"423","2008-09-05",342
"424","2008-09-08",306
"425","2008-09-09",306
"426","2008-09-10",288
"427","2008-09-11",342
"428","2008-09-12",342
"429","2008-09-15",324
"430","2008-09-16",306
"431","2008-09-17",288
"432","2008-09-18",288
"433","2008-09-19",306
"434","2008-09-22",306
"435","2008-09-23",306
"436","2008-09-24",306
"437","2008-09-25",288
"438","2008-09-26",270
"439","2008-09-29",270
"440","2008-09-30",270
"441","2008-10-01",306
"442","2008-10-02",306
"443","2008-10-03",378
"444","2008-10-06",324
"445","2008-10-07",324
"446","2008-10-08",306
"447","2008-10-09",342
"448","2008-10-10",306
"449","2008-10-13",360
"450","2008-10-14",414
"451","2008-10-15",432
"452","2008-10-16",414
"453","2008-10-17",396
"454","2008-10-20",432
"455","2008-10-21",432
"456","2008-10-22",396
"457","2008-10-23",342
"458","2008-10-24",324
"459","2008-10-27",324
"460","2008-10-28",324
"461","2008-10-29",324
"462","2008-10-30",360
"463","2008-10-31",360
"464","2008-11-03",396
"465","2008-11-04",378
"466","2008-11-05",360
"467","2008-11-06",342
"468","2008-11-07",342
"469","2008-11-10",342
"470","2008-11-11",360
"471","2008-11-12",324
"472","2008-11-13",324
"473","2008-11-14",324
"474","2008-11-17",288
"475","2008-11-18",306
"476","2008-11-19",288
"477","2008-11-20",324
"478","2008-11-21",288
"479","2008-11-24",288
"480","2008-11-25",288
"481","2008-11-26",288
"482","2008-11-28",288
"483","2008-12-01",288
"484","2008-12-02",270
"485","2008-12-03",270
"486","2008-12-04",288
"487","2008-12-05",288
"488","2008-12-08",270
"489","2008-12-09",270
"490","2008-12-10",270
"491","2008-12-11",288
"492","2008-12-12",288
"493","2008-12-15",288
"494","2008-12-16",288
"495","2008-12-17",288
"496","2008-12-18",288
"497","2008-12-19",270
"498","2008-12-22",270
"499","2008-12-23",252
"500","2008-12-24",252
"501","2008-12-26",252
"502","2008-12-29",252
"503","2008-12-30",270
"504","2008-12-31",252
"505","2009-01-02",288
"506","2009-01-05",270
"507","2009-01-06",288
"508","2009-01-07",270
"509","2009-01-08",270
"510","2009-01-09",270
"511","2009-01-12",270
"512","2009-01-13",270
"513","2009-01-14",252
"514","2009-01-15",252
"515","2009-01-16",252
"516","2009-01-20",270
"517","2009-01-21",252
"518","2009-01-22",288
"519","2009-01-23",288
"520","2009-01-26",270
"521","2009-01-27",270
"522","2009-01-28",270
"523","2009-01-29",270
"524","2009-01-30",270
"525","2009-02-02",270
"526","2009-02-03",414
"527","2009-02-04",396
"528","2009-02-05",414
"529","2009-02-06",486
"530","2009-02-09",468
"531","2009-02-10",450
"532","2009-02-11",432
"533","2009-02-12",450
"534","2009-02-13",450
"535","2009-02-17",432
"536","2009-02-18",504
"537","2009-02-19",486
"538","2009-02-20",486
"539","2009-02-23",432
"540","2009-02-24",450
"541","2009-02-25",432
"542","2009-02-26",468
"543","2009-02-27",450
"544","2009-03-02",432
"545","2009-03-03",468
"546","2009-03-04",486
"547","2009-03-05",486
"548","2009-03-06",486
"549","2009-03-09",468
"550","2009-03-10",468
"551","2009-03-11",468
"552","2009-03-12",468
"553","2009-03-13",468
"554","2009-03-16",468
"555","2009-03-17",468
"556","2009-03-18",450
"557","2009-03-19",432
"558","2009-03-20",432
"559","2009-03-23",450
"560","2009-03-24",450
"561","2009-03-25",450
"562","2009-03-26",450
"563","2009-03-27",432
"564","2009-03-30",432
"565","2009-03-31",414
"566","2009-04-01",414
"567","2009-04-02",414
"568","2009-04-03",378
"569","2009-04-06",342
"570","2009-04-07",324
"571","2009-04-08",342
"572","2009-04-09",324
"573","2009-04-13",342
"574","2009-04-14",342
"575","2009-04-15",342
"576","2009-04-16",360
"577","2009-04-17",342
"578","2009-04-20",360
"579","2009-04-21",360
"580","2009-04-22",360
"581","2009-04-23",360
"582","2009-04-24",378
"583","2009-04-27",396
"584","2009-04-28",378
"585","2009-04-29",378
"586","2009-04-30",360
"587","2009-05-01",360
"588","2009-05-04",360
"589","2009-05-05",360
"590","2009-05-06",342
"591","2009-05-07",360
"592","2009-05-08",360
"593","2009-05-11",360
"594","2009-05-12",378
"595","2009-05-13",378
"596","2009-05-14",396
"597","2009-05-15",414
"598","2009-05-18",450
"599","2009-05-19",396
"600","2009-05-20",396
"601","2009-05-21",414
"602","2009-05-22",414
"603","2009-05-26",396
"604","2009-05-27",378
"605","2009-05-28",360
"606","2009-05-29",342
"607","2009-06-01",360
"608","2009-06-02",378
"609","2009-06-03",360
"610","2009-06-04",378
"611","2009-06-05",360
"612","2009-06-08",360
"613","2009-06-09",378
"614","2009-06-10",360
"615","2009-06-11",360
"616","2009-06-12",342
"617","2009-06-15",342
"618","2009-06-16",324
"619","2009-06-17",342
"620","2009-06-18",324
"621","2009-06-19",342
"622","2009-06-22",342
"623","2009-06-23",324
"624","2009-06-24",342
"625","2009-06-25",342
"626","2009-06-26",360
"627","2009-06-29",396
"628","2009-06-30",360
"629","2009-07-01",378
"630","2009-07-02",360
"631","2009-07-06",342
"632","2009-07-07",324
"633","2009-07-08",342
"634","2009-07-09",342
"635","2009-07-10",342
"636","2009-07-13",342
"637","2009-07-14",342
"638","2009-07-15",342
"639","2009-07-16",360
"640","2009-07-17",360
"641","2009-07-20",414
"642","2009-07-21",396
"643","2009-07-22",396
"644","2009-07-23",414
"645","2009-07-24",486
"646","2009-07-27",468
"647","2009-07-28",594
"648","2009-07-29",612
"649","2009-07-30",594
"650","2009-07-31",666
"651","2009-08-03",594
"652","2009-08-04",630
"653","2009-08-05",612
"654","2009-08-06",594
"655","2009-08-07",594
"656","2009-08-10",540
"657","2009-08-11",540
"658","2009-08-12",540
"659","2009-08-13",540
"660","2009-08-14",540
"661","2009-08-17",504
"662","2009-08-18",468
"663","2009-08-19",522
"664","2009-08-20",504
"665","2009-08-21",522
"666","2009-08-24",540
"667","2009-08-25",504
"668","2009-08-26",558
"669","2009-08-27",576
"670","2009-08-28",540
"671","2009-08-31",504
"672","2009-09-01",504
"673","2009-09-02",468
"674","2009-09-03",468
"675","2009-09-04",450
"676","2009-09-08",486
"677","2009-09-09",486
"678","2009-09-10",468
"679","2009-09-11",486
"680","2009-09-14",468
"681","2009-09-15",450
"682","2009-09-16",432
"683","2009-09-17",468
"684","2009-09-18",432
"685","2009-09-21",468
"686","2009-09-22",486
"687","2009-09-23",504
"688","2009-09-24",486
"689","2009-09-25",468
"690","2009-09-28",468
"691","2009-09-29",495
"692","2009-09-30",483
"693","2009-10-01",516
"694","2009-10-02",546
"695","2009-10-05",570
"696","2009-10-06",651
"697","2009-10-07",723
"698","2009-10-08",696
"699","2009-10-09",646.200012
"700","2009-10-12",685.200012
"701","2009-10-13",649.799988
"702","2009-10-14",585
"703","2009-10-15",573
"704","2009-10-16",576.599976
"705","2009-10-19",542.400024
"706","2009-10-20",493.799988
"707","2009-10-21",498
"708","2009-10-22",525
"709","2009-10-23",522
"710","2009-10-26",494.399994
"711","2009-10-27",444
"712","2009-10-28",430.200012
"713","2009-10-29",444
"714","2009-10-30",444
"715","2009-11-02",432
"716","2009-11-03",444
"717","2009-11-04",447
"718","2009-11-05",432
"719","2009-11-06",421.200012
"720","2009-11-09",407.399994
"721","2009-11-10",407.399994
"722","2009-11-11",408
"723","2009-11-12",375
"724","2009-11-13",374.399994
"725","2009-11-16",355.200012
"726","2009-11-17",318
"727","2009-11-18",301.799988
"728","2009-11-19",327
"729","2009-11-20",342.600006
"730","2009-11-23",373.799988
"731","2009-11-24",436.799988
"732","2009-11-25",419.399994
"733","2009-11-27",406.200012
"734","2009-11-30",396
"735","2009-12-01",390
"736","2009-12-02",363.600006
"737","2009-12-03",354
"738","2009-12-04",366
"739","2009-12-07",369
"740","2009-12-08",363.600006
"741","2009-12-09",345
"742","2009-12-10",347.399994
"743","2009-12-11",350.399994
"744","2009-12-14",352.200012
"745","2009-12-15",366
"746","2009-12-16",360
"747","2009-12-17",397.200012
"748","2009-12-18",402
"749","2009-12-21",400.799988
"750","2009-12-22",390
"751","2009-12-23",361.200012
"752","2009-12-24",360
"753","2009-12-28",357.600006
"754","2009-12-29",373.799988
"755","2009-12-30",357
"756","2009-12-31",359.399994
"757","2010-01-04",390
"758","2010-01-05",426
"759","2010-01-06",468
"760","2010-01-07",443.399994
"761","2010-01-08",450.600006
"762","2010-01-11",450
"763","2010-01-12",461.399994
"764","2010-01-13",466.799988
"765","2010-01-14",453.600006
"766","2010-01-15",451.200012
"767","2010-01-19",443.399994
"768","2010-01-20",423.600006
"769","2010-01-21",414.600006
"770","2010-01-22",386.399994
"771","2010-01-25",387
"772","2010-01-26",371.399994
"773","2010-01-27",367.200012
"774","2010-01-28",427.200012
"775","2010-01-29",478.799988
"776","2010-02-01",453.600006
"777","2010-02-02",467.399994
"778","2010-02-03",474
"779","2010-02-04",441.600006
"780","2010-02-05",427.200012
"781","2010-02-08",421.799988
"782","2010-02-09",396
"783","2010-02-10",397.799988
"784","2010-02-11",405.600006
"785","2010-02-12",466.200012
"786","2010-02-16",463.200012
"787","2010-02-17",459
"788","2010-02-18",445.799988
"789","2010-02-19",425.399994
"790","2010-02-22",439.799988
"791","2010-02-23",480
"792","2010-02-24",472.799988
"793","2010-02-25",465
"794","2010-02-26",468
"795","2010-03-01",459
"796","2010-03-02",451.200012
"797","2010-03-03",461.399994
"798","2010-03-04",511.200012
"799","2010-03-05",532.799988
"800","2010-03-08",526.799988
"801","2010-03-09",507
"802","2010-03-10",523.200012
"803","2010-03-11",507.600006
"804","2010-03-12",525
"805","2010-03-15",534
"806","2010-03-16",513
"807","2010-03-17",529.799988
"808","2010-03-18",519
"809","2010-03-19",505.799988
"810","2010-03-22",511.200012
"811","2010-03-23",504.600006
"812","2010-03-24",490.799988
"813","2010-03-25",495
"814","2010-03-26",482.399994
"815","2010-03-29",473.399994
"816","2010-03-30",470.399994
"817","2010-03-31",489
"818","2010-04-01",492
"819","2010-04-05",486
"820","2010-04-06",484.200012
"821","2010-04-07",472.200012
"822","2010-04-08",467.399994
"823","2010-04-09",437.399994
"824","2010-04-12",400.200012
"825","2010-04-13",396.600006
"826","2010-04-14",406.200012
"827","2010-04-15",413.399994
"828","2010-04-16",415.200012
"829","2010-04-19",395.399994
"830","2010-04-20",402
"831","2010-04-21",389.399994
"832","2010-04-22",387
"833","2010-04-23",373.799988
"834","2010-04-26",367.799988
"835","2010-04-27",391.799988
"836","2010-04-28",396
"837","2010-04-29",423.600006
"838","2010-04-30",423
"839","2010-05-03",417.600006
"840","2010-05-04",382.200012
"841","2010-05-05",369
"842","2010-05-06",369
"843","2010-05-07",378
"844","2010-05-10",412.200012
"845","2010-05-11",413.399994
"846","2010-05-12",414.600006
"847","2010-05-13",387.600006
"848","2010-05-14",378.600006
"849","2010-05-17",372
"850","2010-05-18",372.600006
"851","2010-05-19",345
"852","2010-05-20",333
"853","2010-05-21",340.200012
"854","2010-05-24",343.200012
"855","2010-05-25",327
"856","2010-05-26",327
"857","2010-05-27",369.600006
"858","2010-05-28",371.399994
"859","2010-06-01",369
"860","2010-06-02",357
"861","2010-06-03",355.200012
"862","2010-06-04",366
"863","2010-06-07",358.799988
"864","2010-06-08",339.600006
"865","2010-06-09",330
"866","2010-06-10",335.399994
"867","2010-06-11",324.600006
"868","2010-06-14",330
"869","2010-06-15",333.600006
"870","2010-06-16",328.200012
"871","2010-06-17",351.600006
"872","2010-06-18",357
"873","2010-06-21",350.399994
"874","2010-06-22",354.600006
"875","2010-06-23",569.400024
"876","2010-06-24",481.200012
"877","2010-06-25",467.399994
"878","2010-06-28",457.799988
"879","2010-06-29",480
"880","2010-06-30",492
"881","2010-07-01",459.600006
"882","2010-07-02",445.200012
"883","2010-07-06",421.200012
"884","2010-07-07",440.399994
"885","2010-07-08",430.799988
"886","2010-07-09",432
"887","2010-07-12",429
"888","2010-07-13",482.399994
"889","2010-07-14",466.799988
"890","2010-07-15",508.799988
"891","2010-07-16",481.799988
"892","2010-07-19",470.399994
"893","2010-07-20",478.200012
"894","2010-07-21",495
"895","2010-07-22",459
"896","2010-07-23",390
"897","2010-07-26",376.200012
"898","2010-07-27",371.399994
"899","2010-07-28",375.600006
"900","2010-07-29",373.799988
"901","2010-07-30",372
"902","2010-08-02",357.600006
"903","2010-08-03",360
"904","2010-08-04",352.799988
"905","2010-08-05",336.600006
"906","2010-08-06",352.200012
"907","2010-08-09",357.600006
"908","2010-08-10",345.600006
"909","2010-08-11",334.200012
"910","2010-08-12",342.600006
"911","2010-08-13",337.799988
"912","2010-08-16",330
"913","2010-08-17",340.200012
"914","2010-08-18",336
"915","2010-08-19",318.600006
"916","2010-08-20",334.200012
"917","2010-08-23",325.200012
"918","2010-08-24",324
"919","2010-08-25",322.200012
"920","2010-08-26",328.799988
"921","2010-08-27",337.799988
"922","2010-08-30",334.799988
"923","2010-08-31",339.600006
"924","2010-09-01",337.799988
"925","2010-09-02",336
"926","2010-09-03",359.399994
"927","2010-09-07",367.799988
"928","2010-09-08",366.600006
"929","2010-09-09",360
"930","2010-09-10",348.600006
"931","2010-09-13",352.200012
"932","2010-09-14",360
"933","2010-09-15",360
"934","2010-09-16",361.799988
"935","2010-09-17",364.799988
"936","2010-09-20",356.399994
"937","2010-09-21",352.799988
"938","2010-09-22",346.799988
"939","2010-09-23",340.799988
"940","2010-09-24",345
"941","2010-09-27",360
"942","2010-09-28",364.799988
"943","2010-09-29",359.399994
"944","2010-09-30",354
"945","2010-10-01",349.200012
"946","2010-10-04",360
"947","2010-10-05",355.799988
"948","2010-10-06",352.200012
"949","2010-10-07",350.399994
"950","2010-10-08",340.799988
"951","2010-10-11",336
"952","2010-10-12",330.600006
"953","2010-10-13",342.600006
"954","2010-10-14",335.399994
"955","2010-10-15",331.799988
"956","2010-10-18",324
"957","2010-10-19",316.200012
"958","2010-10-20",311.399994
"959","2010-10-21",309
"960","2010-10-22",313.799988
"961","2010-10-25",324.600006
"962","2010-10-26",346.200012
"963","2010-10-27",346.200012
"964","2010-10-28",347.399994
"965","2010-10-29",333
"966","2010-11-01",329.399994
"967","2010-11-02",322.799988
"968","2010-11-03",335.399994
"969","2010-11-04",335.399994
"970","2010-11-05",335.399994
"971","2010-11-08",332.399994
"972","2010-11-09",336
"973","2010-11-10",336.600006
"974","2010-11-11",328.799988
"975","2010-11-12",330
"976","2010-11-15",332.399994
"977","2010-11-16",332.399994
"978","2010-11-17",330
"979","2010-11-18",319.200012
"980","2010-11-19",310.200012
"981","2010-11-22",303.600006
"982","2010-11-23",300.600006
"983","2010-11-24",307.799988
"984","2010-11-26",315.600006
"985","2010-11-29",310.200012
"986","2010-11-30",310.200012
"987","2010-12-01",310.200012
"988","2010-12-02",328.200012
"989","2010-12-03",314.399994
"990","2010-12-06",315
"991","2010-12-07",337.200012
"992","2010-12-08",335.399994
"993","2010-12-09",325.200012
"994","2010-12-10",318
"995","2010-12-13",318.600006
"996","2010-12-14",312
"997","2010-12-15",307.799988
"998","2010-12-16",309.600006
"999","2010-12-17",302.399994
"1000","2010-12-20",312.600006
"1001","2010-12-21",318
"1002","2010-12-22",315.600006
"1003","2010-12-23",301.799988
"1004","2010-12-27",313.200012
"1005","2010-12-28",310.200012
"1006","2010-12-29",312
"1007","2010-12-30",322.200012
"1008","2010-12-31",321.600006
"1009","2011-01-03",333.600006
"1010","2011-01-04",311.399994
"1011","2011-01-05",316.200012
"1012","2011-01-06",319.799988
"1013","2011-01-07",321.600006
"1014","2011-01-10",339.600006
"1015","2011-01-11",340.200012
"1016","2011-01-12",368.399994
"1017","2011-01-13",385.799988
"1018","2011-01-14",361.200012
"1019","2011-01-18",371.399994
"1020","2011-01-19",351
"1021","2011-01-20",363.600006
"1022","2011-01-21",355.799988
"1023","2011-01-24",331.200012
"1024","2011-01-25",340.799988
"1025","2011-01-26",359.399994
"1026","2011-01-27",352.799988
"1027","2011-01-28",345.600006
"1028","2011-01-31",338.399994
"1029","2011-02-01",354
"1030","2011-02-02",360.600006
"1031","2011-02-03",358.200012
"1032","2011-02-04",357
"1033","2011-02-07",358.200012
"1034","2011-02-08",346.200012
"1035","2011-02-09",349.200012
"1036","2011-02-10",349.200012
"1037","2011-02-11",344.399994
"1038","2011-02-14",358.200012
"1039","2011-02-15",360
"1040","2011-02-16",355.799988
"1041","2011-02-17",349.799988
"1042","2011-02-18",363.600006
"1043","2011-02-22",335.399994
"1044","2011-02-23",324.600006
"1045","2011-02-24",334.200012
"1046","2011-02-25",332.399994
"1047","2011-02-28",320.399994
"1048","2011-03-01",319.799988
"1049","2011-03-02",322.799988
"1050","2011-03-03",334.200012
"1051","2011-03-04",333.600006
"1052","2011-03-07",346.799988
"1053","2011-03-08",360.600006
"1054","2011-03-09",348.600006
"1055","2011-03-10",342
"1056","2011-03-11",346.200012
"1057","2011-03-14",366.600006
"1058","2011-03-15",405.600006
"1059","2011-03-16",367.799988
"1060","2011-03-17",345.600006
"1061","2011-03-18",331.799988
"1062","2011-03-21",369.600006
"1063","2011-03-22",363.600006
"1064","2011-03-23",355.799988
"1065","2011-03-24",346.200012
"1066","2011-03-25",343.799988
"1067","2011-03-28",332.399994
"1068","2011-03-29",334.200012
"1069","2011-03-30",328.200012
"1070","2011-03-31",346.200012
"1071","2011-04-01",344.399994
"1072","2011-04-04",339
"1073","2011-04-05",334.799988
"1074","2011-04-06",334.200012
"1075","2011-04-07",325.200012
"1076","2011-04-08",325.200012
"1077","2011-04-11",327
"1078","2011-04-12",324.600006
"1079","2011-04-13",324.600006
"1080","2011-04-14",325.200012
"1081","2011-04-15",322.200012
"1082","2011-04-18",315.600006
"1083","2011-04-19",307.200012
"1084","2011-04-20",307.799988
"1085","2011-04-21",313.799988
"1086","2011-04-25",307.200012
