"","date","TOMZ"
"147","2009-01-20",72
"148","2009-01-21",68
"149","2009-01-22",68
"150","2009-01-23",68
"151","2009-01-26",68
"152","2009-01-27",64
"153","2009-01-28",64
"154","2009-01-29",64
"155","2009-01-30",64
"156","2009-02-02",64
"157","2009-02-03",64
"158","2009-02-04",64
"159","2009-02-05",64
"160","2009-02-06",64
"161","2009-02-09",64
"162","2009-02-10",64
"163","2009-02-11",52
"164","2009-02-12",64
"165","2009-02-13",64
"166","2009-02-17",64
"167","2009-02-18",64
"168","2009-02-19",71.839996
"169","2009-02-20",71.839996
"170","2009-02-23",71.839996
"171","2009-02-24",67.919998
"172","2009-02-25",67.919998
"173","2009-02-26",67.919998
"174","2009-02-27",67.919998
"175","2009-03-02",67.919998
"176","2009-03-03",67.919998
"177","2009-03-04",67.919998
"178","2009-03-05",67.919998
"179","2009-03-06",67.919998
"180","2009-03-09",67.919998
"181","2009-03-10",67.919998
"182","2009-03-11",67.919998
"183","2009-03-12",67.919998
"184","2009-03-13",67.919998
"185","2009-03-16",67.919998
"186","2009-03-17",67.919998
"187","2009-03-18",67.919998
"188","2009-03-19",67.919998
"189","2009-03-20",67.919998
"190","2009-03-23",67.919998
"191","2009-03-24",67.919998
"192","2009-03-25",67.919998
"193","2009-03-26",67.919998
"194","2009-03-27",67.919998
"195","2009-03-30",67.919998
"196","2009-03-31",67.919998
"197","2009-04-01",67.919998
"198","2009-04-02",67.919998
"199","2009-04-03",67.919998
"200","2009-04-06",67.919998
"201","2009-04-07",67.919998
"202","2009-04-08",39.919998
"203","2009-04-09",39.919998
"204","2009-04-13",39.919998
"205","2009-04-14",39.919998
"206","2009-04-15",39.919998
"207","2009-04-16",39.919998
"208","2009-04-17",39.919998
"209","2009-04-20",39.919998
"210","2009-04-21",39.919998
"211","2009-04-22",39.919998
"212","2009-04-23",39.919998
"213","2009-04-24",32
"214","2009-04-27",32
"215","2009-04-28",32
"216","2009-04-29",32
"217","2009-04-30",32
"218","2009-05-01",32
"219","2009-05-04",31.92
"220","2009-05-05",31.92
"221","2009-05-06",31.92
"222","2009-05-07",31.92
"223","2009-05-08",31.92
"224","2009-05-11",31.92
"225","2009-05-12",31.92
"226","2009-05-13",31.92
"227","2009-05-14",31.92
"228","2009-05-15",31.92
"229","2009-05-18",31.92
"230","2009-05-19",31.92
"231","2009-05-20",31.92
"232","2009-05-21",31.92
"233","2009-05-22",31.92
"234","2009-05-26",31.92
"235","2009-05-27",31.92
"236","2009-05-28",31.92
"237","2009-05-29",31.92
"238","2009-06-01",31.92
"239","2009-06-02",31.92
"240","2009-06-03",31.92
"241","2009-06-04",31.92
"242","2009-06-05",31.92
"243","2009-06-08",24
"244","2009-06-09",24
"245","2009-06-10",24
"246","2009-06-11",24
"247","2009-06-12",24
"248","2009-06-15",24
"249","2009-06-16",24
"250","2009-06-17",18
"251","2009-06-18",18.4
"252","2009-06-19",18.4
"253","2009-06-22",18
"254","2009-06-23",18
"255","2009-06-24",18
"256","2009-06-25",18
"257","2009-06-26",18
"258","2009-06-29",18
"259","2009-06-30",24
"260","2009-07-01",24
"261","2009-07-02",24
"262","2009-07-06",24
"263","2009-07-07",24
"264","2009-07-08",24
"265","2009-07-09",24
"266","2009-07-10",24
"267","2009-07-13",24
"268","2009-07-14",24
"269","2009-07-15",24
"270","2009-07-16",24
"271","2009-07-17",24
"272","2009-07-20",48
"273","2009-07-21",48
"274","2009-07-22",48
"275","2009-07-23",48
"276","2009-07-24",40
"277","2009-07-27",40
"278","2009-07-28",40
"279","2009-07-29",40
"280","2009-07-30",50
"281","2009-07-31",70
"282","2009-08-03",70
"283","2009-08-04",70
"284","2009-08-05",49.919998
"285","2009-08-06",50
"286","2009-08-07",50
"287","2009-08-10",50
"288","2009-08-11",40
"289","2009-08-12",40
"290","2009-08-13",40
"291","2009-08-14",40
"292","2009-08-17",40
"293","2009-08-18",40
"294","2009-08-19",48
"295","2009-08-20",44
"296","2009-08-21",44
"297","2009-08-24",34
"298","2009-08-25",47.919998
"299","2009-08-26",32
"300","2009-08-27",34
"301","2009-08-28",32
"302","2009-08-31",32
"303","2009-09-01",32
"304","2009-09-02",32
"305","2009-09-03",32
"306","2009-09-04",44
"307","2009-09-08",59.919998
"308","2009-09-09",59.919998
"309","2009-09-10",68
"310","2009-09-11",67.919998
"311","2009-09-14",67.519997
"312","2009-09-15",59.599998
"313","2009-09-16",64
"314","2009-09-17",59.200001
"315","2009-09-18",15.6
"316","2009-09-21",38
"317","2009-09-22",42
"318","2009-09-23",42.400002
"319","2009-09-24",42.400002
"320","2009-09-25",47.200001
"321","2009-09-28",32.400002
"322","2009-09-29",40
"323","2009-09-30",40
"324","2009-10-01",42
"325","2009-10-02",48
"326","2009-10-05",40
"327","2009-10-06",40
"328","2009-10-07",40
"329","2009-10-08",31.6
"330","2009-10-09",38
"331","2009-10-12",38
"332","2009-10-13",30
"333","2009-10-14",34
"334","2009-10-15",34
"335","2009-10-16",34
"336","2009-10-19",31.200001
"337","2009-10-20",34
"338","2009-10-21",28
"339","2009-10-22",37.52
"340","2009-10-23",37.52
"341","2009-10-26",35.84
"342","2009-10-27",35.68
"343","2009-10-28",35.68
"344","2009-10-29",32.799999
"345","2009-10-30",34.240002
"346","2009-11-02",31.52
"347","2009-11-03",36.880001
"348","2009-11-04",38.720001
"349","2009-11-05",36
"350","2009-11-06",28
"351","2009-11-09",32
"352","2009-11-10",31.92
"353","2009-11-11",31.92
"354","2009-11-12",28
"355","2009-11-13",28
"356","2009-11-16",30
"357","2009-11-17",24
"358","2009-11-18",46.400002
"359","2009-11-19",36
"360","2009-11-20",35.52
"361","2009-11-23",24.799999
"362","2009-11-24",31.440001
"363","2009-11-25",27.92
"364","2009-11-27",28
"365","2009-11-30",22
"366","2009-12-01",24
"367","2009-12-02",21.200001
"368","2009-12-03",22.08
"369","2009-12-04",22
"370","2009-12-07",19.360001
"371","2009-12-08",19.280001
"372","2009-12-09",23.200001
"373","2009-12-10",22.32
"374","2009-12-11",20.799999
"375","2009-12-14",20.799999
"376","2009-12-15",18.799999
"377","2009-12-16",24
"378","2009-12-17",24
"379","2009-12-18",24
"380","2009-12-21",24
"381","2009-12-22",24
"382","2009-12-23",24
"383","2009-12-24",24
"384","2009-12-28",16.799999
"385","2009-12-29",22
"386","2009-12-30",19.200001
"387","2009-12-31",18.799999
"388","2010-01-04",16.799999
"389","2010-01-05",16.08
"390","2010-01-06",17.200001
"391","2010-01-07",17.200001
"392","2010-01-08",16.799999
"393","2010-01-11",15.52
"394","2010-01-12",13.2
"395","2010-01-13",12
"396","2010-01-14",7.52
"397","2010-01-15",10
"398","2010-01-19",6
"399","2010-01-20",5.2
"400","2010-01-21",5.2
"401","2010-01-22",5.2
"402","2010-01-25",5.2
"403","2010-01-26",7.84
"404","2010-01-27",7.84
"405","2010-01-28",5.6
"406","2010-01-29",5.6
"407","2010-02-01",5.6
"408","2010-02-02",5.6
"409","2010-02-03",5.6
"410","2010-02-04",4
"411","2010-02-05",3.6
"412","2010-02-08",3.6
"413","2010-02-09",4.4
"414","2010-02-10",4.4
"415","2010-02-11",3.04
"416","2010-02-12",2.8
"417","2010-02-16",1.92
"418","2010-02-17",3.2
"419","2010-02-18",2.8
"420","2010-02-19",7.92
"421","2010-02-22",3.92
"422","2010-02-23",3.84
"423","2010-02-24",3.36
"424","2010-02-25",3.36
"425","2010-02-26",3.36
"426","2010-03-01",3.68
"427","2010-03-02",4.4
"428","2010-03-03",4.4
"429","2010-03-04",3.2
"430","2010-03-05",2.56
"431","2010-03-08",4
"432","2010-03-09",3.2
"433","2010-03-10",2.4
"434","2010-03-11",2.8
"435","2010-03-12",2.8
"436","2010-03-15",2.8
"437","2010-03-16",2.8
"438","2010-03-17",2.8
"439","2010-03-18",3.44
"440","2010-03-19",3.44
"441","2010-03-22",3.2
"442","2010-03-23",2
"443","2010-03-24",3.2
"444","2010-03-25",3.2
"445","2010-03-26",3.2
"446","2010-03-29",6
"447","2010-03-30",4.16
"448","2010-03-31",4.8
"449","2010-04-01",6.4
"450","2010-04-05",7.6
"451","2010-04-06",7.68
"452","2010-04-07",7.28
"453","2010-04-08",6.48
"454","2010-04-09",7.6
"455","2010-04-12",7.12
"456","2010-04-13",6.4
"457","2010-04-14",5.92
"458","2010-04-15",5.92
"459","2010-04-16",6
"460","2010-04-19",4.8
"461","2010-04-20",4.16
"462","2010-04-21",4.08
"463","2010-04-22",4
"464","2010-04-23",4
"465","2010-04-26",3.6
"466","2010-04-27",3.92
"467","2010-04-28",3.92
"468","2010-04-29",2.48
"469","2010-04-30",3.52
"470","2010-05-03",3.2
"471","2010-05-04",2.8
"472","2010-05-05",3.2
"473","2010-05-06",2.4
"474","2010-05-07",2.4
"475","2010-05-10",4.08
"476","2010-05-11",3.84
"477","2010-05-12",3.92
"478","2010-05-13",3.92
"479","2010-05-14",4.08
"480","2010-05-17",3.2
"481","2010-05-18",3.36
"482","2010-05-19",2.4
"483","2010-05-20",3.92
"484","2010-05-21",2.48
"485","2010-05-24",3.2
"486","2010-05-25",3.2
"487","2010-05-26",2.48
"488","2010-05-27",2.4
"489","2010-05-28",2.72
"490","2010-06-01",1.6
"491","2010-06-02",2
"492","2010-06-03",1.6
"493","2010-06-04",2
"494","2010-06-07",1.6
"495","2010-06-08",1.44
"496","2010-06-09",1.36
"497","2010-06-10",1.44
"498","2010-06-11",1.44
"499","2010-06-14",1.12
"500","2010-06-15",1.52
"501","2010-06-16",1.52
"502","2010-06-17",1.12
"503","2010-06-18",1.2
"504","2010-06-21",1.04
"505","2010-06-22",1.12
"506","2010-06-23",0.96
"507","2010-06-24",0.8
"508","2010-06-25",0.8
"509","2010-06-28",0.88
"510","2010-06-29",0.88
"511","2010-06-30",1.04
"512","2010-07-01",0.8
"513","2010-07-02",0.88
"514","2010-07-06",0.72
"515","2010-07-07",0.72
"516","2010-07-08",0.72
"517","2010-07-09",0.56
"518","2010-07-12",0.64
"519","2010-07-13",0.56
"520","2010-07-14",0.56
"521","2010-07-15",0.56
"522","2010-07-16",0.56
"523","2010-07-19",0.56
"524","2010-07-20",0.56
"525","2010-07-21",0.56
"526","2010-07-22",0.72
"527","2010-07-23",0.72
"528","2010-07-26",0.48
"529","2010-07-27",0.48
"530","2010-07-28",0.48
"531","2010-07-29",0.48
"532","2010-07-30",0.48
"533","2010-08-02",0.48
"534","2010-08-03",0.64
"535","2010-08-04",0.64
"536","2010-08-05",0.64
"537","2010-08-06",0.56
"538","2010-08-09",0.56
"539","2010-08-10",0.88
"540","2010-08-11",0.72
"541","2010-08-12",0.72
"542","2010-08-13",0.72
"543","2010-08-16",0.88
"544","2010-08-17",0.56
"545","2010-08-18",0.56
"546","2010-08-19",0.56
"547","2010-08-20",0.56
"548","2010-08-23",0.56
"549","2010-08-24",0.48
"550","2010-08-25",0.4
"551","2010-08-26",0.4
"552","2010-08-27",0.48
"553","2010-08-30",0.48
"554","2010-08-31",0.48
"555","2010-09-01",0.56
"556","2010-09-02",0.4
"557","2010-09-03",0.32
"558","2010-09-07",0.32
"559","2010-09-08",0.4
"560","2010-09-09",0.4
"561","2010-09-10",0.48
"562","2010-09-13",0.48
"563","2010-09-14",0.48
"564","2010-09-15",0.32
"565","2010-09-16",0.56
"566","2010-09-17",0.56
"567","2010-09-20",0.64
"568","2010-09-21",0.56
"569","2010-09-22",0.56
"570","2010-09-23",0.56
"571","2010-09-24",0.64
"572","2010-09-27",0.48
"573","2010-09-28",0.48
"574","2010-09-29",0.56
"575","2010-09-30",0.72
"576","2010-10-01",0.8
"577","2010-10-04",0.8
"578","2010-10-05",0.8
"579","2010-10-06",0.64
"580","2010-10-07",0.8
"581","2010-10-08",0.72
"582","2010-10-11",0.56
"583","2010-10-12",0.72
"584","2010-10-13",0.72
"585","2010-10-14",0.72
"586","2010-10-15",0.72
"587","2010-10-18",0.64
"588","2010-10-19",0.64
"589","2010-10-20",0.64
"590","2010-10-21",0.64
"591","2010-10-22",0.64
"592","2010-10-25",0.64
"593","2010-10-26",0.56
"594","2010-10-27",0.48
"595","2010-10-28",0.56
"596","2010-10-29",0.64
"597","2010-11-01",0.56
"598","2010-11-02",0.56
"599","2010-11-03",0.56
"600","2010-11-04",0.48
"601","2010-11-05",0.48
"602","2010-11-08",0.48
"603","2010-11-09",0.48
"604","2010-11-10",0.48
"605","2010-11-11",0.48
"606","2010-11-12",0.4
"607","2010-11-15",0.4
"608","2010-11-16",0.48
"609","2010-11-17",0.4
"610","2010-11-18",0.48
"611","2010-11-19",0.48
"612","2010-11-22",0.4
"613","2010-11-23",0.48
"614","2010-11-24",0.4
"615","2010-11-26",0.4
"616","2010-11-29",0.32
"617","2010-11-30",0.32
"618","2010-12-01",0.4
"619","2010-12-02",0.4
"620","2010-12-03",0.4
"621","2010-12-06",0.4
"622","2010-12-07",0.32
"623","2010-12-08",0.32
"624","2010-12-09",0.32
"625","2010-12-10",0.32
"626","2010-12-13",0.32
"627","2010-12-14",0.48
"628","2010-12-15",0.48
"629","2010-12-16",0.48
"630","2010-12-17",0.48
"631","2010-12-20",0.4
"632","2010-12-21",0.4
"633","2010-12-22",0.4
"634","2010-12-23",0.4
"635","2010-12-27",0.4
"636","2010-12-28",0.48
"637","2010-12-29",0.48
"638","2010-12-30",0.48
"639","2010-12-31",0.56
"640","2011-01-03",0.56
"641","2011-01-04",0.4
"642","2011-01-05",0.4
"643","2011-01-06",0.4
"644","2011-01-07",0.4
"645","2011-01-10",0.48
"646","2011-01-11",0.48
"647","2011-01-12",0.48
"648","2011-01-13",0.48
"649","2011-01-14",0.56
"650","2011-01-18",0.48
"651","2011-01-19",0.4
"652","2011-01-20",0.48
"653","2011-01-21",0.48
"654","2011-01-24",0.48
"655","2011-01-25",0.4
"656","2011-01-26",0.4
"657","2011-01-27",0.48
"658","2011-01-28",0.48
"659","2011-01-31",0.48
"660","2011-02-01",0.48
"661","2011-02-02",0.48
"662","2011-02-03",0.48
"663","2011-02-04",0.48
"664","2011-02-07",0.48
"665","2011-02-08",0.48
"666","2011-02-09",0.48
"667","2011-02-10",0.48
"668","2011-02-11",0.48
"669","2011-02-14",0.48
"670","2011-02-15",0.48
"671","2011-02-16",0.48
"672","2011-02-17",0.48
"673","2011-02-18",0.48
"674","2011-02-22",0.32
"675","2011-02-23",0.4
"676","2011-02-24",0.4
"677","2011-02-25",0.4
"678","2011-02-28",0.4
"679","2011-03-01",0.4
"680","2011-03-02",0.4
"681","2011-03-03",0.4
"682","2011-03-04",0.4
"683","2011-03-07",0.32
"684","2011-03-08",0.32
"685","2011-03-09",0.32
"686","2011-03-10",0.4
"687","2011-03-11",0.4
"688","2011-03-14",0.4
"689","2011-03-15",0.4
"690","2011-03-16",0.4
"691","2011-03-17",0.4
"692","2011-03-18",0.4
"693","2011-03-21",0.4
"694","2011-03-22",0.4
"695","2011-03-23",0.4
"696","2011-03-24",0.4
"697","2011-03-25",0.4
"698","2011-03-28",0.4
"699","2011-03-29",0.4
"700","2011-03-30",0.32
"701","2011-03-31",0.32
"702","2011-04-01",0.4
"703","2011-04-04",0.32
"704","2011-04-05",0.32
"705","2011-04-06",0.4
"706","2011-04-07",0.4
"707","2011-04-08",0.32
"708","2011-04-11",0.32
"709","2011-04-12",0.4
"710","2011-04-13",0.32
"711","2011-04-14",0.4
"712","2011-04-15",0.4
"713","2011-04-18",0.32
"714","2011-04-19",0.4
"715","2011-04-20",0.4
"716","2011-04-21",0.4
"717","2011-04-25",0.4
"718","2011-04-26",0.32
"719","2011-04-27",0.32
"720","2011-04-28",0.32
"721","2011-04-29",0.32
"722","2011-05-02",0.32
"723","2011-05-03",0.32
"724","2011-05-04",0.24
"725","2011-05-05",0.24
"726","2011-05-06",0.32
"727","2011-05-09",0.32
"728","2011-05-10",0.32
"729","2011-05-11",0.4
"730","2011-05-12",0.4
"731","2011-05-13",0.4
"732","2011-05-16",0.4
"733","2011-05-17",0.4
"734","2011-05-18",0.4
"735","2011-05-19",0.4
"736","2011-05-20",0.4
"737","2011-05-23",0.4
"738","2011-05-24",0.4
"739","2011-05-25",0.4
"740","2011-05-26",0.4
"741","2011-05-27",0.4
"742","2011-05-31",0.32
"743","2011-06-01",0.4
"744","2011-06-02",0.4
"745","2011-06-03",0.4
"746","2011-06-06",0.4
"747","2011-06-07",0.4
"748","2011-06-08",0.4
"749","2011-06-09",0.4
"750","2011-06-10",0.4
"751","2011-06-13",0.4
"752","2011-06-14",0.4
"753","2011-06-15",0.4
"754","2011-06-16",0.4
"755","2011-06-17",0.4
"756","2011-06-20",0.4
"757","2011-06-21",0.4
"758","2011-06-22",0.32
"759","2011-06-23",0.32
"760","2011-06-24",0.32
"761","2011-06-27",0.32
"762","2011-06-28",0.32
"763","2011-06-29",0.32
"764","2011-06-30",0.32
"765","2011-07-01",0.32
"766","2011-07-05",0.32
"767","2011-07-06",0.32
"768","2011-07-07",0.4
"769","2011-07-08",0.4
"770","2011-07-11",0.4
"771","2011-07-12",0.4
"772","2011-07-13",0.4
"773","2011-07-14",0.4
"774","2011-07-15",0.4
"775","2011-07-18",0.4
"776","2011-07-19",0.4
"777","2011-07-20",0.4
"778","2011-07-21",0.4
"779","2011-07-22",0.4
"780","2011-07-25",0.4
"781","2011-07-26",0.4
"782","2011-07-27",0.4
"783","2011-07-28",0.4
"784","2011-07-29",0.4
"785","2011-08-01",0.4
"786","2011-08-02",0.4
"787","2011-08-03",0.4
"788","2011-08-04",0.4
"789","2011-08-05",0.4
"790","2011-08-08",0.4
"791","2011-08-09",0.4
"792","2011-08-10",0.4
"793","2011-08-11",0.4
"794","2011-08-12",0.4
"795","2011-08-15",0.4
"796","2011-08-16",0.4
"797","2011-08-17",0.4
"798","2011-08-18",0.32
"799","2011-08-19",0.32
"800","2011-08-22",0.32
"801","2011-08-23",0.32
"802","2011-08-24",0.32
"803","2011-08-25",0.32
"804","2011-08-26",0.32
"805","2011-08-29",0.32
"806","2011-08-30",0.32
"807","2011-08-31",0.32
"808","2011-09-01",0.32
"809","2011-09-02",0.32
"810","2011-09-06",0.4
"811","2011-09-07",0.4
"812","2011-09-08",0.32
"813","2011-09-09",0.32
"814","2011-09-12",0.4
"815","2011-09-13",0.4
"816","2011-09-14",0.4
"817","2011-09-15",0.4
"818","2011-09-16",0.4
"819","2011-09-19",0.4
"820","2011-09-20",0.4
"821","2011-09-21",0.4
"822","2011-09-22",0.32
"823","2011-09-23",0.32
"824","2011-09-26",0.32
"825","2011-09-27",0.32
"826","2011-09-28",0.32
"827","2011-09-29",0.24
"828","2011-09-30",0.16
"829","2011-10-03",0.16
"830","2011-10-04",0.08
"831","2011-10-05",0.16
"832","2011-10-06",0.16
"833","2011-10-07",0.16
"834","2011-10-10",0.16
"835","2011-10-11",0.16
"836","2011-10-12",0.16
"837","2011-10-13",0.16
"838","2011-10-14",0.16
"839","2011-10-17",0.16
"840","2011-10-18",0.16
"841","2011-10-19",0.16
"842","2011-10-20",0.16
"843","2011-10-21",0.16
"844","2011-10-24",0.16
"845","2011-10-25",0.16
"846","2011-10-26",0.16
"847","2011-10-27",0.16
"848","2011-10-28",0.24
"849","2011-10-31",0.24
"850","2011-11-01",0.24
"851","2011-11-02",0.24
"852","2011-11-03",0.24
"853","2011-11-04",0.24
"854","2011-11-07",0.24
"855","2011-11-08",0.24
"856","2011-11-09",0.32
"857","2011-11-10",0.32
"858","2011-11-11",0.32
"859","2011-11-14",0.32
"860","2011-11-15",0.32
"861","2011-11-16",0.32
"862","2011-11-17",0.32
"863","2011-11-18",0.32
"864","2011-11-21",0.32
"865","2011-11-22",0.24
"866","2011-11-23",0.24
"867","2011-11-25",0.24
"868","2011-11-28",0.24
"869","2011-11-29",0.24
"870","2011-11-30",0.24
"871","2011-12-01",0.24
"872","2011-12-02",0.24
"873","2011-12-05",0.24
"874","2011-12-06",0.24
"875","2011-12-07",0.32
"876","2011-12-08",0.32
"877","2011-12-09",0.32
"878","2011-12-12",0.32
"879","2011-12-13",0.32
"880","2011-12-14",0.24
"881","2011-12-15",0.32
"882","2011-12-16",0.32
"883","2011-12-19",0.32
"884","2011-12-20",0.24
"885","2011-12-21",0.24
"886","2011-12-22",0.24
"887","2011-12-23",0.24
"888","2011-12-27",0.24
"889","2011-12-28",0.24
"890","2011-12-29",0.24
"891","2011-12-30",0.24
"892","2012-01-03",0.24
"893","2012-01-04",0.24
"894","2012-01-05",0.24
"895","2012-01-06",0.24
"896","2012-01-09",0.24
"897","2012-01-10",0.24
"898","2012-01-11",0.24
"899","2012-01-12",0.24
"900","2012-01-13",0.24
"901","2012-01-17",0.24
"902","2012-01-18",0.24
"903","2012-01-19",0.24
"904","2012-01-20",0.32
"905","2012-01-23",0.32
"906","2012-01-24",0.32
"907","2012-01-25",0.32
"908","2012-01-26",0.32
"909","2012-01-27",0.32
"910","2012-01-30",0.32
"911","2012-01-31",0.32
"912","2012-02-01",0.32
"913","2012-02-02",0.32
"914","2012-02-03",0.32
"915","2012-02-06",0.32
"916","2012-02-07",0.32
"917","2012-02-08",0.32
"918","2012-02-09",0.32
"919","2012-02-10",0.32
"920","2012-02-13",0.32
"921","2012-02-14",0.32
"922","2012-02-15",0.32
"923","2012-02-16",0.32
"924","2012-02-17",0.32
"925","2012-02-21",0.32
"926","2012-02-22",0.32
"927","2012-02-23",0.32
"928","2012-02-24",0.32
"929","2012-02-27",0.32
"930","2012-02-28",0.32
"931","2012-02-29",0.32
"932","2012-03-01",0.32
"933","2012-03-02",0.32
"934","2012-03-05",0.32
"935","2012-03-06",0.32
"936","2012-03-07",0.32
"937","2012-03-08",0.32
"938","2012-03-09",0.32
"939","2012-03-12",0.32
"940","2012-03-13",0.32
"941","2012-03-14",0.32
"942","2012-03-15",0.32
"943","2012-03-16",0.32
"944","2012-03-19",0.32
"945","2012-03-20",0.32
"946","2012-03-21",0.32
"947","2012-03-22",0.32
"948","2012-03-23",0.32
"949","2012-03-26",0.32
"950","2012-03-27",0.32
"951","2012-03-28",0.32
"952","2012-03-29",0.32
"953","2012-03-30",0.32
"954","2012-04-02",0.32
"955","2012-04-03",0.32
"956","2012-04-04",0.32
"957","2012-04-05",0.32
"958","2012-04-09",0.32
"959","2012-04-10",0.32
"960","2012-04-11",0.32
"961","2012-04-12",0.32
"962","2012-04-13",0.32
"963","2012-04-16",0.32
"964","2012-04-17",0.32
"965","2012-04-18",0.32
"966","2012-04-19",0.32
"967","2012-04-20",0.32
"968","2012-04-23",0.32
"969","2012-04-24",0.32
"970","2012-04-25",0.32
"971","2012-04-26",0.32
"972","2012-04-27",0.32
"973","2012-04-30",0.32
"974","2012-05-01",0.24
"975","2012-05-02",0.24
"976","2012-05-03",0.24
"977","2012-05-04",0.24
"978","2012-05-07",0.24
"979","2012-05-08",0.24
"980","2012-05-09",0.24
"981","2012-05-10",0.24
"982","2012-05-11",0.24
"983","2012-05-14",0.24
"984","2012-05-15",0.24
"985","2012-05-16",0.24
"986","2012-05-17",0.24
"987","2012-05-18",0.24
"988","2012-05-21",0.24
"989","2012-05-22",0.24
"990","2012-05-23",0.24
"991","2012-05-24",0.4
"992","2012-05-25",0.4
"993","2012-05-29",0.4
"994","2012-05-30",0.4
"995","2012-05-31",0.4
"996","2012-06-01",0.4
"997","2012-06-04",0.4
"998","2012-06-05",0.4
"999","2012-06-06",0.4
"1000","2012-06-07",0.4
"1001","2012-06-08",0.4
"1002","2012-06-11",0.4
"1003","2012-06-12",0.4
"1004","2012-06-13",0.4
"1005","2012-06-14",0.4
"1006","2012-06-15",0.4
"1007","2012-06-18",0.4
"1008","2012-06-19",0.4
"1009","2012-06-20",0.4
"1010","2012-06-21",0.4
"1011","2012-06-22",0.4
"1012","2012-06-25",0.64
"1013","2012-06-26",0.56
"1014","2012-06-27",0.56
"1015","2012-06-28",0.56
"1016","2012-06-29",0.4
"1017","2012-07-02",0.48
"1018","2012-07-03",0.48
"1019","2012-07-05",0.48
"1020","2012-07-06",0.56
"1021","2012-07-09",0.48
"1022","2012-07-10",0.4
