"","date","BLBD"
"181","2014-12-04",9.83
"182","2014-12-05",9.85
"183","2014-12-08",9.85
"184","2014-12-09",9.85
"185","2014-12-10",9.85
"186","2014-12-11",9.85
"187","2014-12-12",9.85
"188","2014-12-15",9.85
"189","2014-12-16",9.85
"190","2014-12-17",9.83
"191","2014-12-18",9.83
"192","2014-12-19",9.83
"193","2014-12-22",9.83
"194","2014-12-23",9.83
"195","2014-12-24",9.75
"196","2014-12-26",9.85
"197","2014-12-29",9.85
"198","2014-12-30",9.85
"199","2014-12-31",9.85
"200","2015-01-02",9.78
"201","2015-01-05",9.8
"202","2015-01-06",9.8
"203","2015-01-07",9.79
"204","2015-01-08",9.79
"205","2015-01-09",9.79
"206","2015-01-12",9.79
"207","2015-01-13",9.83
"208","2015-01-14",9.83
"209","2015-01-15",9.82
"210","2015-01-16",9.86
"211","2015-01-20",9.86
"212","2015-01-21",9.93
"213","2015-01-22",9.75
"214","2015-01-23",9.81
"215","2015-01-26",9.76
"216","2015-01-27",9.76
"217","2015-01-28",9.7
"218","2015-01-29",9.7
"219","2015-01-30",9.72
"220","2015-02-02",9.7
"221","2015-02-03",9.7
"222","2015-02-04",9.65
"223","2015-02-05",9.65
"224","2015-02-06",9.65
"225","2015-02-09",9.7
"226","2015-02-10",9.85
"227","2015-02-11",9.95
"228","2015-02-12",9.9
"229","2015-02-13",9.98
"230","2015-02-17",9.92
"231","2015-02-18",9.92
"232","2015-02-19",10
"233","2015-02-20",10.04
"234","2015-02-23",9.83
"235","2015-02-24",9.5
"236","2015-02-25",9.95
"237","2015-02-26",9.57
"238","2015-02-27",9.75
"239","2015-03-02",9.65
"240","2015-03-03",9.29
"241","2015-03-04",9.2
"242","2015-03-05",9.14
"243","2015-03-06",9.02
"244","2015-03-09",9.17
"245","2015-03-10",9
"246","2015-03-11",9.13
"247","2015-03-12",9.26
"248","2015-03-13",9.15
"249","2015-03-16",9.19
"250","2015-03-17",9.29
"251","2015-03-18",9.28
"252","2015-03-19",9.36
"253","2015-03-20",9.9
"254","2015-03-23",10.08
"255","2015-03-24",10.05
"256","2015-03-25",10.25
"257","2015-03-26",10.1
"258","2015-03-27",10.14
"259","2015-03-30",9.93
"260","2015-03-31",10.25
"261","2015-04-01",9.93
"262","2015-04-02",10.18
"263","2015-04-06",9.98
"264","2015-04-07",10.2
"265","2015-04-08",10.37
"266","2015-04-09",10.42
"267","2015-04-10",10.42
"268","2015-04-13",10.99
"269","2015-04-14",11.8
"270","2015-04-15",11.06
"271","2015-04-16",11
"272","2015-04-17",10.95
"273","2015-04-20",11.19
"274","2015-04-21",11.29
"275","2015-04-22",11.82
"276","2015-04-23",11.71
"277","2015-04-24",12.14
"278","2015-04-27",11.94
"279","2015-04-28",11.95
"280","2015-04-29",12.33
"281","2015-04-30",11.9
"282","2015-05-01",12.14
"283","2015-05-04",12.1
"284","2015-05-05",12
"285","2015-05-06",11.96
"286","2015-05-07",11.72
"287","2015-05-08",12
"288","2015-05-11",11.94
"289","2015-05-12",11.99
"290","2015-05-13",11.9
"291","2015-05-14",11.99
"292","2015-05-15",12.04
"293","2015-05-18",12.07
"294","2015-05-19",12.24
"295","2015-05-20",12.24
"296","2015-05-21",12.29
"297","2015-05-22",12.57
"298","2015-05-26",12.95
"299","2015-05-27",12.99
"300","2015-05-28",13.07
"301","2015-05-29",13.05
"302","2015-06-01",13.34
"303","2015-06-02",13.4
"304","2015-06-03",13.01
"305","2015-06-04",12.88
"306","2015-06-05",12.32
"307","2015-06-08",12.7
"308","2015-06-09",13.19
"309","2015-06-10",13.21
"310","2015-06-11",13.08
"311","2015-06-12",13.25
"312","2015-06-15",13.04
"313","2015-06-16",13.05
"314","2015-06-17",13.12
"315","2015-06-18",13.23
"316","2015-06-19",13.4
"317","2015-06-22",13.2
"318","2015-06-23",13.19
"319","2015-06-24",13.16
"320","2015-06-25",13.12
"321","2015-06-26",13.28
"322","2015-06-29",13.06
"323","2015-06-30",12.99
"324","2015-07-01",12.96
"325","2015-07-02",12.85
"326","2015-07-06",13.45
"327","2015-07-07",13.44
"328","2015-07-08",13.34
"329","2015-07-09",12.97
"330","2015-07-10",12.99
"331","2015-07-13",13.22
"332","2015-07-14",13.03
"333","2015-07-15",13.07
"334","2015-07-16",13
"335","2015-07-17",13.03
"336","2015-07-20",12.78
"337","2015-07-21",13.04
"338","2015-07-22",13.43
"339","2015-07-23",13.46
"340","2015-07-24",13.08
"341","2015-07-27",13.1
"342","2015-07-28",13.32
"343","2015-07-29",13.18
"344","2015-07-30",13.24
"345","2015-07-31",13.11
"346","2015-08-03",13.26
"347","2015-08-04",13.16
"348","2015-08-05",13.12
"349","2015-08-06",13.02
"350","2015-08-07",13.05
"351","2015-08-10",13.09
"352","2015-08-11",12.99
"353","2015-08-12",12.77
"354","2015-08-13",12.69
"355","2015-08-14",12.93
"356","2015-08-17",13.01
"357","2015-08-18",12.96
"358","2015-08-19",12.75
"359","2015-08-20",11.99
"360","2015-08-21",11.53
"361","2015-08-24",11.33
"362","2015-08-25",11.96
"363","2015-08-26",12.23
"364","2015-08-27",11.8
"365","2015-08-28",11.77
"366","2015-08-31",11.82
"367","2015-09-01",11.81
"368","2015-09-02",11.94
"369","2015-09-03",11.77
"370","2015-09-04",11.58
"371","2015-09-08",11.49
"372","2015-09-09",11.36
"373","2015-09-10",11.45
"374","2015-09-11",11.56
"375","2015-09-14",11.46
"376","2015-09-15",11.58
"377","2015-09-16",11.65
"378","2015-09-17",11.58
"379","2015-09-18",11.11
"380","2015-09-21",11
"381","2015-09-22",10.82
"382","2015-09-23",10.47
"383","2015-09-24",10.66
"384","2015-09-25",10.25
"385","2015-09-28",10.05
"386","2015-09-29",9.99
"387","2015-09-30",9.96
"388","2015-10-01",10.16
"389","2015-10-02",10.25
"390","2015-10-05",10.71
"391","2015-10-06",10.76
"392","2015-10-07",10.9
"393","2015-10-08",11
"394","2015-10-09",11.05
"395","2015-10-12",11.12
"396","2015-10-13",11.2
"397","2015-10-14",10.76
"398","2015-10-15",10.97
"399","2015-10-16",10.7
"400","2015-10-19",10.5
"401","2015-10-20",10.64
"402","2015-10-21",10.53
"403","2015-10-22",10.7
"404","2015-10-23",10.84
"405","2015-10-26",10.75
"406","2015-10-27",10.41
"407","2015-10-28",10.72
"408","2015-10-29",10.74
"409","2015-10-30",10.82
"410","2015-11-02",10.81
"411","2015-11-03",10.84
"412","2015-11-04",10.79
"413","2015-11-05",10.83
"414","2015-11-06",10.83
"415","2015-11-09",10.65
"416","2015-11-10",10.68
"417","2015-11-11",10.77
"418","2015-11-12",10.74
"419","2015-11-13",10.75
"420","2015-11-16",10.84
"421","2015-11-17",10.68
"422","2015-11-18",10.5
"423","2015-11-19",10.47
"424","2015-11-20",10.48
"425","2015-11-23",10.49
"426","2015-11-24",10.5
"427","2015-11-25",10.54
"428","2015-11-27",10.7
"429","2015-11-30",10.88
"430","2015-12-01",10.52
"431","2015-12-02",10.65
"432","2015-12-03",10.43
"433","2015-12-04",10.39
"434","2015-12-07",10.31
"435","2015-12-08",10.29
"436","2015-12-09",10.43
"437","2015-12-10",10.4
"438","2015-12-11",10.28
"439","2015-12-14",10.28
"440","2015-12-15",10.4
"441","2015-12-16",10.32
"442","2015-12-17",10.32
"443","2015-12-18",10.27
"444","2015-12-21",10.14
"445","2015-12-22",10.3
"446","2015-12-23",10.37
"447","2015-12-24",10.29
"448","2015-12-28",10.27
"449","2015-12-29",10.17
"450","2015-12-30",10.17
"451","2015-12-31",10.14
"452","2016-01-04",10
"453","2016-01-05",9.93
"454","2016-01-06",9.97
"455","2016-01-07",9.67
"456","2016-01-08",9.68
"457","2016-01-11",9.81
"458","2016-01-12",9.68
"459","2016-01-13",9.53
"460","2016-01-14",9.47
"461","2016-01-15",9.43
"462","2016-01-19",9.36
"463","2016-01-20",9.24
"464","2016-01-21",9.27
"465","2016-01-22",9.76
"466","2016-01-25",9.59
"467","2016-01-26",9.71
"468","2016-01-27",9.46
"469","2016-01-28",9.41
"470","2016-01-29",9.8
"471","2016-02-01",9.97
"472","2016-02-02",9.61
"473","2016-02-03",9.63
"474","2016-02-04",9.69
"475","2016-02-05",9.6
"476","2016-02-08",9.53
"477","2016-02-09",9
"478","2016-02-10",8.97
"479","2016-02-11",8.9
"480","2016-02-12",8.9
"481","2016-02-16",8.75
"482","2016-02-17",9.67
"483","2016-02-18",8.86
"484","2016-02-19",8.8
"485","2016-02-22",8.81
"486","2016-02-23",8.5
"487","2016-02-24",8.56
"488","2016-02-25",8.59
"489","2016-02-26",8.71
"490","2016-02-29",9.03
"491","2016-03-01",9.04
"492","2016-03-02",9.61
"493","2016-03-03",9.55
"494","2016-03-04",9.87
"495","2016-03-07",10.06
"496","2016-03-08",9.88
"497","2016-03-09",10.01
"498","2016-03-10",9.94
"499","2016-03-11",9.96
"500","2016-03-14",9.83
"501","2016-03-15",10.05
"502","2016-03-16",10.11
"503","2016-03-17",10.21
"504","2016-03-18",10.04
"505","2016-03-21",10.15
"506","2016-03-22",10.28
"507","2016-03-23",10.33
"508","2016-03-24",10.4
"509","2016-03-28",10.38
"510","2016-03-29",10.48
"511","2016-03-30",10.64
"512","2016-03-31",10.85
"513","2016-04-01",10.8
"514","2016-04-04",10.83
"515","2016-04-05",10.78
"516","2016-04-06",10.88
"517","2016-04-07",10.61
"518","2016-04-08",10.64
"519","2016-04-11",10.77
"520","2016-04-12",10.84
"521","2016-04-13",10.83
"522","2016-04-14",10.78
"523","2016-04-15",10.79
"524","2016-04-18",10.81
"525","2016-04-19",10.88
"526","2016-04-20",10.88
"527","2016-04-21",10.85
"528","2016-04-22",10.9
"529","2016-04-25",10.79
"530","2016-04-26",10.8
"531","2016-04-27",10.87
"532","2016-04-28",10.79
"533","2016-04-29",10.81
"534","2016-05-02",10.92
"535","2016-05-03",10.88
"536","2016-05-04",10.86
"537","2016-05-05",10.84
"538","2016-05-06",10.85
"539","2016-05-09",10.77
"540","2016-05-10",10.77
"541","2016-05-11",10.61
"542","2016-05-12",10.35
"543","2016-05-13",10.12
"544","2016-05-16",10.09
"545","2016-05-17",10
"546","2016-05-18",10.12
"547","2016-05-19",10.04
"548","2016-05-20",9.95
"549","2016-05-23",10.08
"550","2016-05-24",10.17
"551","2016-05-25",10.74
"552","2016-05-26",10.7
"553","2016-05-27",11.05
"554","2016-05-31",10.95
"555","2016-06-01",10.92
"556","2016-06-02",10.99
"557","2016-06-03",11
"558","2016-06-06",10.93
"559","2016-06-07",10.95
"560","2016-06-08",11.11
"561","2016-06-09",11.11
"562","2016-06-10",11.24
"563","2016-06-13",10.91
"564","2016-06-14",11.05
"565","2016-06-15",11.09
"566","2016-06-16",11.28
"567","2016-06-17",11.36
"568","2016-06-20",11.51
"569","2016-06-21",11.71
"570","2016-06-22",11.55
"571","2016-06-23",11.85
"572","2016-06-24",11.72
"573","2016-06-27",11.75
"574","2016-06-28",11.53
"575","2016-06-29",11.7
"576","2016-06-30",11.9
"577","2016-07-01",11.9
"578","2016-07-05",11.8
"579","2016-07-06",11.84
"580","2016-07-07",11.77
"581","2016-07-08",11.95
"582","2016-07-11",12.08
"583","2016-07-12",12.29
"584","2016-07-13",12.61
"585","2016-07-14",12.56
"586","2016-07-15",12.59
"587","2016-07-18",12.8
"588","2016-07-19",12.81
"589","2016-07-20",12.67
"590","2016-07-21",13.54
"591","2016-07-22",14.01
"592","2016-07-25",13.9
"593","2016-07-26",13.98
"594","2016-07-27",13.93
"595","2016-07-28",13.97
"596","2016-07-29",14.09
"597","2016-08-01",14
"598","2016-08-02",14.59
"599","2016-08-03",14.69
"600","2016-08-04",14.1
"601","2016-08-05",14.45
"602","2016-08-08",14.44
"603","2016-08-09",14.53
"604","2016-08-10",14.49
"605","2016-08-11",14.43
"606","2016-08-12",14.44
"607","2016-08-15",14.54
"608","2016-08-16",14.46
"609","2016-08-17",14.5
"610","2016-08-18",14.49
"611","2016-08-19",14.48
"612","2016-08-22",14.57
"613","2016-08-23",14.61
"614","2016-08-24",14.55
"615","2016-08-25",14.55
"616","2016-08-26",14.45
"617","2016-08-29",14.51
"618","2016-08-30",14.54
"619","2016-08-31",14.49
"620","2016-09-01",14.52
"621","2016-09-02",14.52
"622","2016-09-06",14.71
"623","2016-09-07",14.95
"624","2016-09-08",15.07
"625","2016-09-09",14.92
"626","2016-09-12",15.05
"627","2016-09-13",14.7
"628","2016-09-14",14.58
"629","2016-09-15",14.67
"630","2016-09-16",14.45
"631","2016-09-19",14.72
"632","2016-09-20",13.53
"633","2016-09-21",13.81
"634","2016-09-22",14.22
"635","2016-09-23",14.6
"636","2016-09-26",14.64
"637","2016-09-27",14.53
"638","2016-09-28",14.61
"639","2016-09-29",14.6
"640","2016-09-30",14.61
"641","2016-10-03",14.74
"642","2016-10-04",14.75
"643","2016-10-05",14.78
"644","2016-10-06",14.87
"645","2016-10-07",14.76
"646","2016-10-10",14.91
"647","2016-10-11",14.9
"648","2016-10-12",14.96
"649","2016-10-13",14.88
"650","2016-10-14",14.76
"651","2016-10-17",14.98
"652","2016-10-18",14.76
"653","2016-10-19",14.88
"654","2016-10-20",14.72
"655","2016-10-21",14.9
"656","2016-10-24",14.89
"657","2016-10-25",14.87
"658","2016-10-26",14.71
"659","2016-10-27",14.84
"660","2016-10-28",14.85
"661","2016-10-31",14.75
"662","2016-11-01",14.4
"663","2016-11-02",14.1
"664","2016-11-03",14.1
"665","2016-11-04",14.5
"666","2016-11-07",14.9
"667","2016-11-08",14.85
"668","2016-11-09",14.85
"669","2016-11-10",14.9
"670","2016-11-11",14.9
"671","2016-11-14",15
"672","2016-11-15",14.95
"673","2016-11-16",14.95
"674","2016-11-17",15.1
"675","2016-11-18",15.15
"676","2016-11-21",15.8
"677","2016-11-22",16.299999
"678","2016-11-23",16.5
"679","2016-11-25",16.5
"680","2016-11-28",16.5
"681","2016-11-29",16.049999
"682","2016-11-30",16.299999
"683","2016-12-01",16.4
"684","2016-12-02",16.450001
"685","2016-12-05",16.549999
"686","2016-12-06",16.450001
"687","2016-12-07",16.65
"688","2016-12-08",16.75
"689","2016-12-09",17.049999
"690","2016-12-12",17.049999
"691","2016-12-13",17.35
"692","2016-12-14",17.25
"693","2016-12-15",17.15
"694","2016-12-16",16.450001
"695","2016-12-19",16.65
"696","2016-12-20",16.950001
"697","2016-12-21",16.6
"698","2016-12-22",16.65
"699","2016-12-23",16.450001
"700","2016-12-27",16.35
"701","2016-12-28",15.9
"702","2016-12-29",16
"703","2016-12-30",15.45
"704","2017-01-03",15.5
"705","2017-01-04",15.7
"706","2017-01-05",15.75
"707","2017-01-06",16.1
"708","2017-01-09",15.9
"709","2017-01-10",16.049999
"710","2017-01-11",16.4
"711","2017-01-12",15.85
"712","2017-01-13",16.049999
"713","2017-01-17",16.299999
"714","2017-01-18",16.25
"715","2017-01-19",16.25
"716","2017-01-20",16
"717","2017-01-23",16.25
"718","2017-01-24",16.25
"719","2017-01-25",16.700001
"720","2017-01-26",16.700001
"721","2017-01-27",16.950001
"722","2017-01-30",16.950001
"723","2017-01-31",16.85
"724","2017-02-01",17.049999
"725","2017-02-02",16.9
"726","2017-02-03",17
"727","2017-02-06",16.950001
"728","2017-02-07",16.9
"729","2017-02-08",16.549999
"730","2017-02-09",16.65
"731","2017-02-10",16.950001
"732","2017-02-13",17
"733","2017-02-14",17
"734","2017-02-15",17
"735","2017-02-16",16.85
"736","2017-02-17",16.950001
"737","2017-02-21",17
"738","2017-02-22",16.950001
"739","2017-02-23",16.700001
"740","2017-02-24",16.700001
"741","2017-02-27",16.950001
"742","2017-02-28",17
"743","2017-03-01",17.049999
"744","2017-03-02",16.9
"745","2017-03-03",16.9
"746","2017-03-06",16.799999
"747","2017-03-07",16.9
"748","2017-03-08",16.9
"749","2017-03-09",16.65
"750","2017-03-10",16.549999
"751","2017-03-13",16.1
"752","2017-03-14",16
"753","2017-03-15",16.4
"754","2017-03-16",16.65
"755","2017-03-17",16.85
"756","2017-03-20",16.9
"757","2017-03-21",16.299999
"758","2017-03-22",16.299999
"759","2017-03-23",16.549999
"760","2017-03-24",16.950001
"761","2017-03-27",16.950001
"762","2017-03-28",17.049999
"763","2017-03-29",17.049999
"764","2017-03-30",17.15
"765","2017-03-31",17.15
"766","2017-04-03",17.200001
"767","2017-04-04",17.4
"768","2017-04-05",17.450001
"769","2017-04-06",17.6
"770","2017-04-07",17.700001
"771","2017-04-10",18.15
"772","2017-04-11",18.5
"773","2017-04-12",18.15
"774","2017-04-13",17.65
"775","2017-04-17",17.85
"776","2017-04-18",18
"777","2017-04-19",18.049999
"778","2017-04-20",18.1
"779","2017-04-21",18
"780","2017-04-24",18.4
"781","2017-04-25",18.75
"782","2017-04-26",18.799999
"783","2017-04-27",18.700001
"784","2017-04-28",18.6
"785","2017-05-01",18.75
"786","2017-05-02",18.950001
"787","2017-05-03",18.9
"788","2017-05-04",18.700001
"789","2017-05-05",18.9
"790","2017-05-08",18.950001
"791","2017-05-09",18.950001
"792","2017-05-10",18.9
"793","2017-05-11",19.35
"794","2017-05-12",18.65
"795","2017-05-15",18.799999
"796","2017-05-16",18.700001
"797","2017-05-17",18.35
"798","2017-05-18",17.85
"799","2017-05-19",17.950001
"800","2017-05-22",18.15
"801","2017-05-23",17.950001
"802","2017-05-24",17.9
"803","2017-05-25",18.049999
"804","2017-05-26",17.950001
"805","2017-05-30",18.049999
"806","2017-05-31",18.25
"807","2017-06-01",18.1
"808","2017-06-02",18.15
"809","2017-06-05",18.1
"810","2017-06-06",18.200001
"811","2017-06-07",18.049999
"812","2017-06-08",18.1
"813","2017-06-09",17.9
"814","2017-06-12",18.15
"815","2017-06-13",18.15
"816","2017-06-14",17.950001
"817","2017-06-15",17.65
"818","2017-06-16",17.75
"819","2017-06-19",17.75
"820","2017-06-20",17.25
"821","2017-06-21",17.1
"822","2017-06-22",17
"823","2017-06-23",16.75
"824","2017-06-26",17.200001
"825","2017-06-27",16.700001
"826","2017-06-28",17.1
"827","2017-06-29",16.9
"828","2017-06-30",17
"829","2017-07-03",17.200001
"830","2017-07-05",17.049999
"831","2017-07-06",16.950001
"832","2017-07-07",17.35
"833","2017-07-10",17.25
"834","2017-07-11",17.35
"835","2017-07-12",17.450001
"836","2017-07-13",17.549999
"837","2017-07-14",17.549999
"838","2017-07-17",17.75
"839","2017-07-18",17.450001
"840","2017-07-19",17.25
"841","2017-07-20",17.65
"842","2017-07-21",17.5
"843","2017-07-24",17.75
"844","2017-07-25",17.85
"845","2017-07-26",17.75
"846","2017-07-27",17.549999
"847","2017-07-28",17.549999
"848","2017-07-31",17.75
"849","2017-08-01",17.799999
"850","2017-08-02",17.6
"851","2017-08-03",17.75
"852","2017-08-04",17.9
"853","2017-08-07",18.1
"854","2017-08-08",17.799999
"855","2017-08-09",17.700001
"856","2017-08-10",17.549999
"857","2017-08-11",17.200001
"858","2017-08-14",17.5
"859","2017-08-15",18
"860","2017-08-16",18
"861","2017-08-17",17.799999
"862","2017-08-18",17.9
"863","2017-08-21",17.700001
"864","2017-08-22",17.75
"865","2017-08-23",17.9
"866","2017-08-24",17.75
"867","2017-08-25",17.9
"868","2017-08-28",17.799999
"869","2017-08-29",18.049999
"870","2017-08-30",18.049999
"871","2017-08-31",18.200001
"872","2017-09-01",18.200001
"873","2017-09-05",17.950001
"874","2017-09-06",18
"875","2017-09-07",18.15
"876","2017-09-08",18.200001
"877","2017-09-11",18.15
"878","2017-09-12",18.200001
"879","2017-09-13",18.25
"880","2017-09-14",18.4
"881","2017-09-15",18.299999
"882","2017-09-18",18.65
"883","2017-09-19",18.450001
"884","2017-09-20",18.6
"885","2017-09-21",18.6
"886","2017-09-22",18.75
"887","2017-09-25",18.65
"888","2017-09-26",18.85
"889","2017-09-27",19.65
"890","2017-09-28",19.85
"891","2017-09-29",20.6
"892","2017-10-02",20.799999
"893","2017-10-03",20.700001
"894","2017-10-04",20.85
"895","2017-10-05",20.9
"896","2017-10-06",21.200001
"897","2017-10-09",21.15
"898","2017-10-10",21.15
"899","2017-10-11",21
"900","2017-10-12",21
"901","2017-10-13",20.799999
"902","2017-10-16",21.15
"903","2017-10-17",21.049999
"904","2017-10-18",21.35
"905","2017-10-19",21.25
"906","2017-10-20",21.4
"907","2017-10-23",21.549999
"908","2017-10-24",21.549999
"909","2017-10-25",21.65
"910","2017-10-26",21.4
"911","2017-10-27",21.4
"912","2017-10-30",20.6
"913","2017-10-31",20.65
"914","2017-11-01",20.25
"915","2017-11-02",20.5
"916","2017-11-03",20.5
"917","2017-11-06",20.299999
"918","2017-11-07",19.549999
"919","2017-11-08",19.700001
"920","2017-11-09",19.450001
"921","2017-11-10",19.35
"922","2017-11-13",18.9
"923","2017-11-14",18.65
"924","2017-11-15",18.5
"925","2017-11-16",18.25
"926","2017-11-17",18.299999
"927","2017-11-20",18.5
"928","2017-11-21",18.549999
"929","2017-11-22",18.65
"930","2017-11-24",18.85
"931","2017-11-27",18.799999
"932","2017-11-28",19.200001
"933","2017-11-29",19.450001
"934","2017-11-30",19.5
"935","2017-12-01",19.35
"936","2017-12-04",19.5
"937","2017-12-05",19.299999
"938","2017-12-06",18.75
"939","2017-12-07",17.950001
"940","2017-12-08",18.200001
"941","2017-12-11",18.1
"942","2017-12-12",18.049999
"943","2017-12-13",18.049999
"944","2017-12-14",18.1
"945","2017-12-15",18.25
"946","2017-12-18",18.5
"947","2017-12-19",18.549999
"948","2017-12-20",18.700001
"949","2017-12-21",19.35
"950","2017-12-22",19.5
"951","2017-12-26",20.25
"952","2017-12-27",20.35
"953","2017-12-28",20.1
"954","2017-12-29",19.9
"955","2018-01-02",19.25
"956","2018-01-03",19.1
"957","2018-01-04",18.9
"958","2018-01-05",18.85
"959","2018-01-08",18.75
"960","2018-01-09",19.25
"961","2018-01-10",18.35
"962","2018-01-11",19.049999
"963","2018-01-12",18.950001
"964","2018-01-16",18.700001
"965","2018-01-17",18.799999
"966","2018-01-18",18.65
"967","2018-01-19",19.299999
"968","2018-01-22",19.549999
"969","2018-01-23",19.700001
"970","2018-01-24",20
"971","2018-01-25",20.15
"972","2018-01-26",20.75
"973","2018-01-29",21
"974","2018-01-30",21
"975","2018-01-31",21.15
"976","2018-02-01",21.15
"977","2018-02-02",21.15
"978","2018-02-05",20.35
"979","2018-02-06",19.85
"980","2018-02-07",22.15
"981","2018-02-08",23
"982","2018-02-09",23.1
"983","2018-02-12",23.4
"984","2018-02-13",23.1
"985","2018-02-14",22.700001
"986","2018-02-15",22.4
"987","2018-02-16",22.450001
"988","2018-02-20",22.799999
"989","2018-02-21",22.950001
"990","2018-02-22",23.4
"991","2018-02-23",23.6
"992","2018-02-26",23.85
"993","2018-02-27",23.6
"994","2018-02-28",23.200001
"995","2018-03-01",23.700001
