"","date","AGR"
"97","2016-05-06",40.32
"98","2016-05-09",40.25
"99","2016-05-10",40.209999
"100","2016-05-11",40.380001
"101","2016-05-12",40.59
"102","2016-05-13",41.119999
"103","2016-05-16",41.34
"104","2016-05-17",40.59
"105","2016-05-18",40.060001
"106","2016-05-19",40.619999
"107","2016-05-20",40.669998
"108","2016-05-23",40.639999
"109","2016-05-24",41.48
"110","2016-05-25",41.049999
"111","2016-05-26",41.439999
"112","2016-05-27",41.700001
"113","2016-05-31",42.02
"114","2016-06-01",42.490002
"115","2016-06-02",42.549999
"116","2016-06-03",43.75
"117","2016-06-06",44.009998
"118","2016-06-07",43.950001
"119","2016-06-08",43.290001
"120","2016-06-09",43.380001
"121","2016-06-10",43.599998
"122","2016-06-13",43.259998
"123","2016-06-14",43.68
"124","2016-06-15",43.099998
"125","2016-06-16",43.400002
"126","2016-06-17",43.439999
"127","2016-06-20",43.389999
"128","2016-06-21",44.279999
"129","2016-06-22",43.310001
"130","2016-06-23",43.810001
"131","2016-06-24",43.549999
"132","2016-06-27",44.57
"133","2016-06-28",45.049999
"134","2016-06-29",45.82
"135","2016-06-30",46.060001
"136","2016-07-01",46.490002
"137","2016-07-05",46.299999
"138","2016-07-06",46.34
"139","2016-07-07",45.580002
"140","2016-07-08",45.880001
"141","2016-07-11",45.869999
"142","2016-07-12",45.459999
"143","2016-07-13",45.82
"144","2016-07-14",45.950001
"145","2016-07-15",46.060001
"146","2016-07-18",45.91
"147","2016-07-19",45
"148","2016-07-20",44.509998
"149","2016-07-21",44.549999
"150","2016-07-22",45.130001
"151","2016-07-25",45.099998
"152","2016-07-26",45.060001
"153","2016-07-27",44.509998
"154","2016-07-28",44.599998
"155","2016-07-29",45.139999
"156","2016-08-01",45.130001
"157","2016-08-02",44.990002
"158","2016-08-03",44.849998
"159","2016-08-04",44.950001
"160","2016-08-05",44.459999
"161","2016-08-08",44
"162","2016-08-09",43.880001
"163","2016-08-10",43.939999
"164","2016-08-11",43.880001
"165","2016-08-12",43.919998
"166","2016-08-15",43.52
"167","2016-08-16",42.950001
"168","2016-08-17",43.150002
"169","2016-08-18",43.5
"170","2016-08-19",43.360001
"171","2016-08-22",43.5
"172","2016-08-23",43.470001
"173","2016-08-24",43.23
"174","2016-08-25",43.18
"175","2016-08-26",42
"176","2016-08-29",42.299999
"177","2016-08-30",41.889999
"178","2016-08-31",41.599998
"179","2016-09-01",41.720001
"180","2016-09-02",42.209999
"181","2016-09-06",42.490002
"182","2016-09-07",42.450001
"183","2016-09-08",42.330002
"184","2016-09-09",40.98
"185","2016-09-12",41.130001
"186","2016-09-13",41.32
"187","2016-09-14",41.139999
"188","2016-09-15",41.25
"189","2016-09-16",41.200001
"190","2016-09-19",41.830002
"191","2016-09-20",41.98
"192","2016-09-21",43.169998
"193","2016-09-22",43.549999
"194","2016-09-23",42.990002
"195","2016-09-26",42.939999
"196","2016-09-27",42.720001
"197","2016-09-28",42.790001
"198","2016-09-29",42.360001
"199","2016-09-30",41.779999
"200","2016-10-03",41.139999
"201","2016-10-04",39.759998
"202","2016-10-05",39.740002
"203","2016-10-06",39.709999
"204","2016-10-07",39.549999
"205","2016-10-10",40.209999
"206","2016-10-11",39.599998
"207","2016-10-12",39.900002
"208","2016-10-13",40.459999
"209","2016-10-14",40
"210","2016-10-17",40.110001
"211","2016-10-18",40.470001
"212","2016-10-19",40.09
"213","2016-10-20",39.549999
"214","2016-10-21",39.650002
"215","2016-10-24",39.799999
"216","2016-10-25",38.41
"217","2016-10-26",38.369999
"218","2016-10-27",38.389999
"219","2016-10-28",38.790001
"220","2016-10-31",39.41
"221","2016-11-01",38.720001
"222","2016-11-02",38.630001
"223","2016-11-03",39.060001
"224","2016-11-04",38.740002
"225","2016-11-07",39.330002
"226","2016-11-08",39.68
"227","2016-11-09",37.669998
"228","2016-11-10",36.380001
"229","2016-11-11",36.540001
"230","2016-11-14",36.490002
"231","2016-11-15",37.009998
"232","2016-11-16",37.07
"233","2016-11-17",37.290001
"234","2016-11-18",37.029999
"235","2016-11-21",37.240002
"236","2016-11-22",37.380001
"237","2016-11-23",37.09
"238","2016-11-25",37.529999
"239","2016-11-28",37.919998
"240","2016-11-29",37.380001
"241","2016-11-30",36.169998
"242","2016-12-01",35.619999
"243","2016-12-02",35.700001
"244","2016-12-05",36.209999
"245","2016-12-06",36.169998
"246","2016-12-07",36.650002
"247","2016-12-08",37
"248","2016-12-09",37.080002
"249","2016-12-12",37.369999
"250","2016-12-13",37.209999
"251","2016-12-14",36.369999
"252","2016-12-15",36.869999
"253","2016-12-16",37.689999
"254","2016-12-19",38.34
"255","2016-12-20",37.700001
"256","2016-12-21",38
"257","2016-12-22",37.849998
"258","2016-12-23",37.869999
"259","2016-12-27",37.759998
"260","2016-12-28",37.25
"261","2016-12-29",37.889999
"262","2016-12-30",37.880001
"263","2017-01-03",38.110001
"264","2017-01-04",38.689999
"265","2017-01-05",38.25
"266","2017-01-06",38.73
"267","2017-01-09",38.540001
"268","2017-01-10",39.07
"269","2017-01-11",39.630001
"270","2017-01-12",39.48
"271","2017-01-13",39.509998
"272","2017-01-17",39.48
"273","2017-01-18",39.060001
"274","2017-01-19",38.619999
"275","2017-01-20",38.560001
"276","2017-01-23",38.310001
"277","2017-01-24",38.599998
"278","2017-01-25",38.860001
"279","2017-01-26",38.400002
"280","2017-01-27",37.950001
"281","2017-01-30",37.799999
"282","2017-01-31",38.799999
"283","2017-02-01",38.549999
"284","2017-02-02",38.84
"285","2017-02-03",39
"286","2017-02-06",39.029999
"287","2017-02-07",39.330002
"288","2017-02-08",39.900002
"289","2017-02-09",40.060001
"290","2017-02-10",40.41
"291","2017-02-13",40.48
"292","2017-02-14",40.360001
"293","2017-02-15",40.25
"294","2017-02-16",40.779999
"295","2017-02-17",40.91
"296","2017-02-21",42.630001
"297","2017-02-22",43.110001
"298","2017-02-23",42.990002
"299","2017-02-24",43.490002
"300","2017-02-27",43.360001
"301","2017-02-28",43.720001
"302","2017-03-01",43.700001
"303","2017-03-02",43.669998
"304","2017-03-03",43.209999
"305","2017-03-06",42.93
"306","2017-03-07",42.849998
"307","2017-03-08",41.790001
"308","2017-03-09",41.73
"309","2017-03-10",42.57
"310","2017-03-13",42.119999
"311","2017-03-14",42.110001
"312","2017-03-15",42.709999
"313","2017-03-16",42.130001
"314","2017-03-17",42.5
"315","2017-03-20",42.02
"316","2017-03-21",42.560001
"317","2017-03-22",42.830002
"318","2017-03-23",42.939999
"319","2017-03-24",43.16
"320","2017-03-27",42.970001
"321","2017-03-28",43
"322","2017-03-29",43.25
"323","2017-03-30",42.689999
"324","2017-03-31",42.740002
"325","2017-04-03",42.709999
"326","2017-04-04",43.25
"327","2017-04-05",43.57
"328","2017-04-06",43.099998
"329","2017-04-07",43.150002
"330","2017-04-10",43.009998
"331","2017-04-11",43
"332","2017-04-12",43.419998
"333","2017-04-13",43.25
"334","2017-04-17",43.689999
"335","2017-04-18",43.779999
"336","2017-04-19",43.450001
"337","2017-04-20",43.540001
"338","2017-04-21",43.77
"339","2017-04-24",43.529999
"340","2017-04-25",43.900002
"341","2017-04-26",43.689999
"342","2017-04-27",43.939999
"343","2017-04-28",43.5
"344","2017-05-01",43.490002
"345","2017-05-02",43.880001
"346","2017-05-03",43.27
"347","2017-05-04",43.59
"348","2017-05-05",44.119999
"349","2017-05-08",44.130001
"350","2017-05-09",43.75
"351","2017-05-10",43.849998
"352","2017-05-11",43.93
"353","2017-05-12",44.27
"354","2017-05-15",44.349998
"355","2017-05-16",44.220001
"356","2017-05-17",43.939999
"357","2017-05-18",44
"358","2017-05-19",44.110001
"359","2017-05-22",44.43
"360","2017-05-23",44.630001
"361","2017-05-24",45.16
"362","2017-05-25",45.209999
"363","2017-05-26",45.279999
"364","2017-05-30",45.32
"365","2017-05-31",45.43
"366","2017-06-01",45.939999
"367","2017-06-02",45.799999
"368","2017-06-05",45.740002
"369","2017-06-06",45.849998
"370","2017-06-07",45.18
"371","2017-06-08",45.119999
"372","2017-06-09",44.75
"373","2017-06-12",44.799999
"374","2017-06-13",45.360001
"375","2017-06-14",45.209999
"376","2017-06-15",45.490002
"377","2017-06-16",45.810001
"378","2017-06-19",45.709999
"379","2017-06-20",45.75
"380","2017-06-21",45.66
"381","2017-06-22",45.57
"382","2017-06-23",45.59
"383","2017-06-26",45.689999
"384","2017-06-27",45.360001
"385","2017-06-28",45.07
"386","2017-06-29",44.290001
"387","2017-06-30",44.150002
"388","2017-07-03",43.810001
"389","2017-07-05",43.48
"390","2017-07-06",43.48
"391","2017-07-07",43.369999
"392","2017-07-10",43.540001
"393","2017-07-11",43.48
"394","2017-07-12",43.689999
"395","2017-07-13",43.619999
"396","2017-07-14",44.029999
"397","2017-07-17",44
"398","2017-07-18",44
"399","2017-07-19",45.150002
"400","2017-07-20",45.049999
"401","2017-07-21",45.18
"402","2017-07-24",45.630001
"403","2017-07-25",45.439999
"404","2017-07-26",45.669998
"405","2017-07-27",45.580002
"406","2017-07-28",45.189999
"407","2017-07-31",45.419998
"408","2017-08-01",45.580002
"409","2017-08-02",45.790001
"410","2017-08-03",46.150002
"411","2017-08-04",46.009998
"412","2017-08-07",46.41
"413","2017-08-08",46.93
"414","2017-08-09",46.669998
"415","2017-08-10",46.93
"416","2017-08-11",46.5
"417","2017-08-14",46.830002
"418","2017-08-15",46.880001
"419","2017-08-16",47.16
"420","2017-08-17",46.93
"421","2017-08-18",47.16
"422","2017-08-21",47.369999
"423","2017-08-22",47.75
"424","2017-08-23",48.27
"425","2017-08-24",48.43
"426","2017-08-25",48.560001
"427","2017-08-28",48.900002
"428","2017-08-29",48.93
"429","2017-08-30",48.700001
"430","2017-08-31",48.82
"431","2017-09-01",48.610001
"432","2017-09-05",48.32
"433","2017-09-06",47.93
"434","2017-09-07",48.040001
"435","2017-09-08",48.369999
"436","2017-09-11",48.619999
"437","2017-09-12",47.689999
"438","2017-09-13",47.220001
"439","2017-09-14",47.419998
"440","2017-09-15",47.509998
"441","2017-09-18",47.02
"442","2017-09-19",46.77
"443","2017-09-20",46.490002
"444","2017-09-21",46.560001
"445","2017-09-22",46.5
"446","2017-09-25",47.099998
"447","2017-09-26",47.139999
"448","2017-09-27",46.75
"449","2017-09-28",47.189999
"450","2017-09-29",47.419998
"451","2017-10-02",47.540001
"452","2017-10-03",47.48
"453","2017-10-04",47.939999
"454","2017-10-05",48.310001
"455","2017-10-06",47.639999
"456","2017-10-09",47.380001
"457","2017-10-10",47.880001
"458","2017-10-11",48.25
"459","2017-10-12",48.389999
"460","2017-10-13",47.990002
"461","2017-10-16",47.779999
"462","2017-10-17",48.110001
"463","2017-10-18",48.18
"464","2017-10-19",48.369999
"465","2017-10-20",48.299999
"466","2017-10-23",48.27
"467","2017-10-24",49.5
"468","2017-10-25",49.84
"469","2017-10-26",50.509998
"470","2017-10-27",51.040001
"471","2017-10-30",50.830002
"472","2017-10-31",51.73
"473","2017-11-01",51.27
"474","2017-11-02",50.450001
"475","2017-11-03",51.09
"476","2017-11-06",50.830002
"477","2017-11-07",51.32
"478","2017-11-08",51.150002
"479","2017-11-09",50.790001
"480","2017-11-10",50.560001
"481","2017-11-13",51.209999
"482","2017-11-14",52.560001
"483","2017-11-15",52.130001
"484","2017-11-16",52
"485","2017-11-17",51.439999
"486","2017-11-20",51.349998
"487","2017-11-21",51.689999
"488","2017-11-22",51.73
"489","2017-11-24",52.209999
"490","2017-11-27",52.369999
"491","2017-11-28",52.880001
"492","2017-11-29",52.830002
"493","2017-11-30",53.07
"494","2017-12-01",52.720001
"495","2017-12-04",52.290001
"496","2017-12-05",51.490002
"497","2017-12-06",51.759998
"498","2017-12-07",52.09
"499","2017-12-08",52.130001
"500","2017-12-11",52.52
"501","2017-12-12",51.189999
"502","2017-12-13",51.599998
"503","2017-12-14",51.549999
"504","2017-12-15",52.310001
"505","2017-12-18",51.84
"506","2017-12-19",50.82
"507","2017-12-20",51.130001
"508","2017-12-21",50.599998
"509","2017-12-22",50.98
"510","2017-12-26",50.369999
"511","2017-12-27",50.700001
"512","2017-12-28",50.950001
"513","2017-12-29",50.580002
"514","2018-01-02",50.110001
"515","2018-01-03",49.5
"516","2018-01-04",48.959999
"517","2018-01-05",48.73
"518","2018-01-08",49.07
"519","2018-01-09",48.91
"520","2018-01-10",47.990002
"521","2018-01-11",48.82
"522","2018-01-12",48.52
"523","2018-01-16",48.310001
"524","2018-01-17",48.419998
"525","2018-01-18",47.799999
"526","2018-01-19",47.650002
"527","2018-01-22",47.66
"528","2018-01-23",48.139999
"529","2018-01-24",48.349998
"530","2018-01-25",48.830002
"531","2018-01-26",48.68
"532","2018-01-29",47.799999
"533","2018-01-30",48.27
"534","2018-01-31",48.720001
"535","2018-02-01",48.560001
"536","2018-02-02",48.810001
"537","2018-02-05",47.279999
"538","2018-02-06",45.830002
"539","2018-02-07",46.549999
"540","2018-02-08",46.139999
"541","2018-02-09",47.27
"542","2018-02-12",47.990002
"543","2018-02-13",48.080002
"544","2018-02-14",48.43
"545","2018-02-15",49.599998
"546","2018-02-16",50.220001
"547","2018-02-20",49.580002
"548","2018-02-21",48.740002
"549","2018-02-22",48.66
"550","2018-02-23",49.720001
"551","2018-02-26",49.48
"552","2018-02-27",48.73
"553","2018-02-28",48.52
"554","2018-03-01",48.330002
"555","2018-03-02",48.060001
"556","2018-03-05",48.869999
"557","2018-03-06",48.389999
"558","2018-03-07",48.259998
"559","2018-03-08",48.09
"560","2018-03-09",48.169998
"561","2018-03-12",48.779999
"562","2018-03-13",49.080002
"563","2018-03-14",49.57
"564","2018-03-15",49.919998
"565","2018-03-16",49.849998
"566","2018-03-19",49.619999
"567","2018-03-20",49.689999
"568","2018-03-21",49.470001
"569","2018-03-22",49.91
"570","2018-03-23",49.23
"571","2018-03-26",49.77
"572","2018-03-27",50.549999
"573","2018-03-28",50.75
"574","2018-03-29",51.119999
"575","2018-04-02",50.790001
"576","2018-04-03",51.150002
"577","2018-04-04",50.830002
"578","2018-04-05",51.200001
"579","2018-04-06",50.970001
"580","2018-04-09",50.98
"581","2018-04-10",50.349998
"582","2018-04-11",50.5
"583","2018-04-12",49.610001
"584","2018-04-13",50.07
"585","2018-04-16",50.93
"586","2018-04-17",51.619999
"587","2018-04-18",51.360001
"588","2018-04-19",51.200001
"589","2018-04-20",50.73
"590","2018-04-23",51.07
"591","2018-04-24",51.77
"592","2018-04-25",51
"593","2018-04-26",52.939999
"594","2018-04-27",52.509998
"595","2018-04-30",52.709999
"596","2018-05-01",53.09
"597","2018-05-02",53.400002
"598","2018-05-03",53.75
"599","2018-05-04",54.259998
"600","2018-05-07",54
"601","2018-05-08",52.619999
"602","2018-05-09",51.959999
"603","2018-05-10",52.43
"604","2018-05-11",52.599998
"605","2018-05-14",52.419998
"606","2018-05-15",51.950001
"607","2018-05-16",51.75
"608","2018-05-17",51.470001
"609","2018-05-18",51.470001
"610","2018-05-21",51.75
"611","2018-05-22",51.599998
"612","2018-05-23",53.049999
"613","2018-05-24",53.389999
"614","2018-05-25",53.419998
"615","2018-05-29",53.209999
"616","2018-05-30",53.099998
"617","2018-05-31",53.09
"618","2018-06-01",52.259998
"619","2018-06-04",51.799999
"620","2018-06-05",51.540001
"621","2018-06-06",50.439999
"622","2018-06-07",50.400002
"623","2018-06-08",50.459999
"624","2018-06-11",49.68
"625","2018-06-12",50.139999
"626","2018-06-13",49.810001
"627","2018-06-14",50.279999
"628","2018-06-15",50.509998
"629","2018-06-18",50.799999
"630","2018-06-19",51.400002
"631","2018-06-20",51
"632","2018-06-21",51.080002
"633","2018-06-22",51.5
"634","2018-06-25",52.09
"635","2018-06-26",51.880001
"636","2018-06-27",52.169998
"637","2018-06-28",52.59
"638","2018-06-29",52.93
"639","2018-07-02",53.119999
"640","2018-07-03",53.310001
"641","2018-07-05",53.669998
"642","2018-07-06",54.130001
"643","2018-07-09",52.220001
"644","2018-07-10",52.720001
"645","2018-07-11",52.799999
"646","2018-07-12",52.759998
"647","2018-07-13",52.900002
"648","2018-07-16",52.990002
"649","2018-07-17",52.77
"650","2018-07-18",52.490002
"651","2018-07-19",52.82
"652","2018-07-20",52.439999
"653","2018-07-23",52.27
"654","2018-07-24",50.09
"655","2018-07-25",49.869999
"656","2018-07-26",49.810001
"657","2018-07-27",49.689999
"658","2018-07-30",49.419998
"659","2018-07-31",50.060001
"660","2018-08-01",49.970001
"661","2018-08-02",50.509998
"662","2018-08-03",50.82
"663","2018-08-06",50.720001
"664","2018-08-07",50.380001
"665","2018-08-08",50.18
"666","2018-08-09",50.599998
"667","2018-08-10",50.310001
"668","2018-08-13",49.400002
"669","2018-08-14",49.459999
"670","2018-08-15",49.43
"671","2018-08-16",49.93
"672","2018-08-17",50.419998
"673","2018-08-20",50.48
"674","2018-08-21",50.040001
"675","2018-08-22",49.59
"676","2018-08-23",49.779999
"677","2018-08-24",50.09
"678","2018-08-27",49.740002
"679","2018-08-28",49.619999
"680","2018-08-29",50
"681","2018-08-30",49.880001
"682","2018-08-31",49.34
"683","2018-09-04",49.610001
"684","2018-09-05",50.360001
"685","2018-09-06",50.290001
"686","2018-09-07",49.77
"687","2018-09-10",49.689999
"688","2018-09-11",49.580002
"689","2018-09-12",49.610001
"690","2018-09-13",49.849998
"691","2018-09-14",49.709999
"692","2018-09-17",49.759998
"693","2018-09-18",49.900002
"694","2018-09-19",49.029999
"695","2018-09-20",49.130001
"696","2018-09-21",49.119999
"697","2018-09-24",48.34
"698","2018-09-25",47.549999
"699","2018-09-26",47
"700","2018-09-27",47.299999
"701","2018-09-28",47.93
"702","2018-10-01",47.630001
"703","2018-10-02",48.169998
"704","2018-10-03",46.880001
"705","2018-10-04",46.599998
"706","2018-10-05",47.07
"707","2018-10-08",47.52
"708","2018-10-09",47.740002
"709","2018-10-10",47.049999
"710","2018-10-11",46.16
"711","2018-10-12",46.18
"712","2018-10-15",46.529999
"713","2018-10-16",47.330002
"714","2018-10-17",47.619999
"715","2018-10-18",48.07
"716","2018-10-19",48.619999
"717","2018-10-22",48.700001
"718","2018-10-23",48
"719","2018-10-24",49.119999
"720","2018-10-25",47.900002
"721","2018-10-26",47.599998
"722","2018-10-29",47.59
"723","2018-10-30",47.330002
"724","2018-10-31",47.009998
"725","2018-11-01",47.68
"726","2018-11-02",47.02
"727","2018-11-05",47.389999
"728","2018-11-06",48.080002
"729","2018-11-07",48.849998
"730","2018-11-08",48.240002
"731","2018-11-09",48.91
"732","2018-11-12",49.150002
"733","2018-11-13",50.130001
"734","2018-11-14",49.939999
"735","2018-11-15",49.5
"736","2018-11-16",50.009998
"737","2018-11-19",50.610001
"738","2018-11-20",50.509998
"739","2018-11-21",49.18
"740","2018-11-23",49.200001
"741","2018-11-26",49.099998
"742","2018-11-27",49.43
"743","2018-11-28",49.299999
"744","2018-11-29",49.549999
"745","2018-11-30",50.380001
"746","2018-12-03",50.869999
"747","2018-12-04",50.779999
"748","2018-12-06",51.82
"749","2018-12-07",52.080002
"750","2018-12-10",51.98
"751","2018-12-11",52.240002
"752","2018-12-12",51.869999
"753","2018-12-13",52.919998
"754","2018-12-14",53.080002
"755","2018-12-17",51.279999
"756","2018-12-18",51.150002
"757","2018-12-19",50.93
"758","2018-12-20",51.48
"759","2018-12-21",51.07
"760","2018-12-24",49.150002
"761","2018-12-26",49.419998
"762","2018-12-27",49.799999
"763","2018-12-28",49.830002
"764","2018-12-31",50.09
"765","2019-01-02",48.689999
"766","2019-01-03",48.540001
"767","2019-01-04",49.23
"768","2019-01-07",48.41
"769","2019-01-08",49.25
"770","2019-01-09",48.860001
"771","2019-01-10",49.360001
"772","2019-01-11",48.98
"773","2019-01-14",47.759998
"774","2019-01-15",48.610001
"775","2019-01-16",49
"776","2019-01-17",49.310001
"777","2019-01-18",49.18
"778","2019-01-22",48.959999
"779","2019-01-23",49.439999
"780","2019-01-24",49.669998
"781","2019-01-25",49.150002
"782","2019-01-28",48.540001
"783","2019-01-29",48.720001
"784","2019-01-30",49.200001
"785","2019-01-31",49.869999
"786","2019-02-01",49.599998
"787","2019-02-04",49.700001
"788","2019-02-05",49.82
"789","2019-02-06",49.560001
"790","2019-02-07",50.099998
"791","2019-02-08",50.509998
"792","2019-02-11",50.560001
"793","2019-02-12",50.490002
"794","2019-02-13",50.43
"795","2019-02-14",50.459999
"796","2019-02-15",50.630001
"797","2019-02-19",51.18
"798","2019-02-20",48.509998
"799","2019-02-21",48.900002
"800","2019-02-22",49.27
"801","2019-02-25",49.18
"802","2019-02-26",48.700001
"803","2019-02-27",48.490002
"804","2019-02-28",48.349998
"805","2019-03-01",48.709999
"806","2019-03-04",48.599998
"807","2019-03-05",48.279999
"808","2019-03-06",48.5
"809","2019-03-07",48.099998
"810","2019-03-08",48.299999
"811","2019-03-11",48.84
"812","2019-03-12",49.5
"813","2019-03-13",49.490002
"814","2019-03-14",49.43
"815","2019-03-15",49.540001
"816","2019-03-18",49.5
"817","2019-03-19",48.689999
"818","2019-03-20",48.810001
"819","2019-03-21",49.360001
"820","2019-03-22",50.040001
"821","2019-03-25",50.18
"822","2019-03-26",50.459999
"823","2019-03-27",50.310001
"824","2019-03-28",50.009998
"825","2019-03-29",50.349998
"826","2019-04-01",50.110001
"827","2019-04-02",50.259998
"828","2019-04-03",50.25
"829","2019-04-04",49.900002
"830","2019-04-05",50.5
"831","2019-04-08",50.529999
"832","2019-04-09",50.720001
"833","2019-04-10",50.900002
"834","2019-04-11",51.040001
"835","2019-04-12",51.48
"836","2019-04-15",51.77
"837","2019-04-16",51.34
"838","2019-04-17",51.349998
"839","2019-04-18",51.599998
"840","2019-04-22",52.040001
"841","2019-04-23",52.349998
"842","2019-04-24",52.630001
"843","2019-04-25",51.279999
"844","2019-04-26",51.060001
"845","2019-04-29",50.66
"846","2019-04-30",51.209999
"847","2019-05-01",50.740002
"848","2019-05-02",50.52
"849","2019-05-03",50.880001
"850","2019-05-06",50.220001
"851","2019-05-07",49.970001
"852","2019-05-08",49.02
"853","2019-05-09",49.07
"854","2019-05-10",49.900002
"855","2019-05-13",50.41
"856","2019-05-14",50.009998
"857","2019-05-15",50.110001
"858","2019-05-16",50.16
"859","2019-05-17",50.16
"860","2019-05-20",50.259998
"861","2019-05-21",50.099998
"862","2019-05-22",50.419998
"863","2019-05-23",50.599998
"864","2019-05-24",50.830002
"865","2019-05-28",50.580002
"866","2019-05-29",49.799999
"867","2019-05-30",49.560001
"868","2019-05-31",50.060001
"869","2019-06-03",51.150002
"870","2019-06-04",50.75
"871","2019-06-05",51.669998
"872","2019-06-06",51.75
"873","2019-06-07",51.639999
"874","2019-06-10",51.220001
"875","2019-06-11",50.73
"876","2019-06-12",51.290001
"877","2019-06-13",51.470001
"878","2019-06-14",51.450001
"879","2019-06-17",51.369999
"880","2019-06-18",50.869999
"881","2019-06-19",51.25
"882","2019-06-20",51.619999
"883","2019-06-21",51.84
"884","2019-06-24",51.450001
"885","2019-06-25",51.169998
"886","2019-06-26",50.490002
"887","2019-06-27",50.279999
"888","2019-06-28",50.5
"889","2019-07-01",50.41
"890","2019-07-02",50.869999
"891","2019-07-03",50.900002
"892","2019-07-05",51.09
"893","2019-07-08",51.07
"894","2019-07-09",50.799999
"895","2019-07-10",51.200001
"896","2019-07-11",51.049999
"897","2019-07-12",49.93
"898","2019-07-15",49.599998
"899","2019-07-16",49.400002
"900","2019-07-17",49.560001
"901","2019-07-18",49.779999
"902","2019-07-19",49.169998
"903","2019-07-22",48.849998
"904","2019-07-23",48.5
"905","2019-07-24",48.59
"906","2019-07-25",48.98
"907","2019-07-26",48.970001
"908","2019-07-29",49.619999
"909","2019-07-30",50.310001
"910","2019-07-31",50.549999
"911","2019-08-01",51.02
"912","2019-08-02",50.169998
"913","2019-08-05",49.220001
"914","2019-08-06",50.369999
"915","2019-08-07",50.080002
"916","2019-08-08",50.790001
"917","2019-08-09",50.369999
"918","2019-08-12",49.529999
"919","2019-08-13",49.360001
"920","2019-08-14",48.419998
"921","2019-08-15",48.889999
"922","2019-08-16",49.27
"923","2019-08-19",49.459999
"924","2019-08-20",49.169998
"925","2019-08-21",49.279999
"926","2019-08-22",49.5
"927","2019-08-23",48.919998
"928","2019-08-26",49.290001
"929","2019-08-27",49.290001
"930","2019-08-28",49.220001
"931","2019-08-29",50.119999
"932","2019-08-30",50.540001
"933","2019-09-03",51.459999
"934","2019-09-04",51.889999
"935","2019-09-05",50.610001
"936","2019-09-06",50.209999
"937","2019-09-09",49.540001
"938","2019-09-10",49.939999
"939","2019-09-11",50.810001
"940","2019-09-12",50.950001
"941","2019-09-13",50.810001
"942","2019-09-16",50.84
"943","2019-09-17",51
"944","2019-09-18",51.18
"945","2019-09-19",51.259998
"946","2019-09-20",51.57
"947","2019-09-23",51.82
"948","2019-09-24",52.07
"949","2019-09-25",51.98
"950","2019-09-26",52.040001
"951","2019-09-27",52.240002
"952","2019-09-30",52.25
