"","date","XFOR"
"300","2019-01-29",16.98
"301","2019-01-30",16.799999
"302","2019-01-31",16.379999
"303","2019-02-01",16.379999
"304","2019-02-04",16.98
"305","2019-02-05",16.559999
"306","2019-02-06",18.24
"307","2019-02-07",16.5
"308","2019-02-08",16.139999
"309","2019-02-11",15.66
"310","2019-02-12",15.78
"311","2019-02-13",16.08
"312","2019-02-14",16.559999
"313","2019-02-15",16.440001
"314","2019-02-19",15.66
"315","2019-02-20",15.36
"316","2019-02-21",16.139999
"317","2019-02-22",15.96
"318","2019-02-25",17.040001
"319","2019-02-26",16.98
"320","2019-02-27",16.98
"321","2019-02-28",16.559999
"322","2019-03-01",17.459999
"323","2019-03-04",18.48
"324","2019-03-05",18.18
"325","2019-03-06",18.540001
"326","2019-03-07",19.620001
"327","2019-03-08",20.040001
"328","2019-03-11",19.979959
"329","2019-03-12",19.409962
"330","2019-03-13",18.659964
"331","2019-03-14",15.19
"332","2019-03-15",19.43
"333","2019-03-18",22.5
"334","2019-03-19",21.98
"335","2019-03-20",22.5
"336","2019-03-21",22.98
"337","2019-03-22",20.49
"338","2019-03-25",19.42
"339","2019-03-26",19.92
"340","2019-03-27",18.469999
"341","2019-03-28",19.09
"342","2019-03-29",17.41
"343","2019-04-01",17.959999
"344","2019-04-02",17.719999
"345","2019-04-03",17.719999
"346","2019-04-04",17.16
"347","2019-04-05",17.299999
"348","2019-04-08",16.77
"349","2019-04-09",15.73
"350","2019-04-10",16.5
"351","2019-04-11",15.1
"352","2019-04-12",12.57
"353","2019-04-15",13.95
"354","2019-04-16",14.57
"355","2019-04-17",14.8
"356","2019-04-18",14.39
"357","2019-04-22",15.75
"358","2019-04-23",19.139999
"359","2019-04-24",20.299999
"360","2019-04-25",20.18
"361","2019-04-26",19.83
"362","2019-04-29",19.549999
"363","2019-04-30",20.4
"364","2019-05-01",20.799999
"365","2019-05-02",20.32
"366","2019-05-03",20.41
"367","2019-05-06",20.440001
"368","2019-05-07",20
"369","2019-05-08",20.860001
"370","2019-05-09",20.799999
"371","2019-05-10",21.41
"372","2019-05-13",20.879999
"373","2019-05-14",21.67
"374","2019-05-15",20.059999
"375","2019-05-16",18.700001
"376","2019-05-17",18.639999
"377","2019-05-20",16.959999
"378","2019-05-21",17.4
"379","2019-05-22",17.030001
"380","2019-05-23",17.639999
"381","2019-05-24",17.17
"382","2019-05-28",17.5
"383","2019-05-29",16.98
"384","2019-05-30",15.32
"385","2019-05-31",15.37
"386","2019-06-03",14.82
"387","2019-06-04",14.16
"388","2019-06-05",14.11
"389","2019-06-06",13.95
"390","2019-06-07",15
"391","2019-06-10",14.5
"392","2019-06-11",13.81
"393","2019-06-12",14.4
"394","2019-06-13",14.41
"395","2019-06-14",14.6
"396","2019-06-17",14.75
"397","2019-06-18",14.7
"398","2019-06-19",14.99
"399","2019-06-20",15.1
"400","2019-06-21",15.5
"401","2019-06-24",14.92
"402","2019-06-25",14.63
"403","2019-06-26",14.67
"404","2019-06-27",15.66
"405","2019-06-28",15
"406","2019-07-01",15.75
"407","2019-07-02",15.08
"408","2019-07-03",15.55
"409","2019-07-05",15.17
"410","2019-07-08",13.69
"411","2019-07-09",13.73
"412","2019-07-10",13.85
"413","2019-07-11",14.15
"414","2019-07-12",14.63
"415","2019-07-15",14.85
"416","2019-07-16",14.73
"417","2019-07-17",14.51
"418","2019-07-18",14.67
"419","2019-07-19",13.51
"420","2019-07-22",13.02
"421","2019-07-23",13.06
"422","2019-07-24",12.51
"423","2019-07-25",12.88
"424","2019-07-26",12.01
"425","2019-07-29",12.02
"426","2019-07-30",13
"427","2019-07-31",11.9
"428","2019-08-01",11.3
"429","2019-08-02",11.11
"430","2019-08-05",11.06
"431","2019-08-06",11.28
"432","2019-08-07",11.65
"433","2019-08-08",11.78
"434","2019-08-09",12.01
"435","2019-08-12",12
"436","2019-08-13",12.05
"437","2019-08-14",11.59
"438","2019-08-15",12.21
"439","2019-08-16",13.09
"440","2019-08-19",12.99
"441","2019-08-20",12.825
"442","2019-08-21",12.82
"443","2019-08-22",12.54
"444","2019-08-23",12.5
"445","2019-08-26",12.92
"446","2019-08-27",12.92
"447","2019-08-28",12.51
"448","2019-08-29",12.46
"449","2019-08-30",12.75
"450","2019-09-03",12.87
"451","2019-09-04",13.06
"452","2019-09-05",13.59
"453","2019-09-06",13.45
"454","2019-09-09",13.85
"455","2019-09-10",14.19
"456","2019-09-11",14.87
"457","2019-09-12",14.8
"458","2019-09-13",15
"459","2019-09-16",13.88
"460","2019-09-17",13.71
"461","2019-09-18",14.04
"462","2019-09-19",14.76
"463","2019-09-20",14
"464","2019-09-23",12.26
"465","2019-09-24",12.16
"466","2019-09-25",12.27
"467","2019-09-26",13.13
"468","2019-09-27",13
"469","2019-09-30",12.71
"470","2019-10-01",12.54
"471","2019-10-02",12.43
"472","2019-10-03",12.57
"473","2019-10-04",12.47
"474","2019-10-07",12.03
"475","2019-10-08",11.74
"476","2019-10-09",11.83
"477","2019-10-10",11.76
"478","2019-10-11",11.75
"479","2019-10-14",11.55
"480","2019-10-15",12.36
"481","2019-10-16",12.24
"482","2019-10-17",12.3
"483","2019-10-18",12.21
"484","2019-10-21",12.37
"485","2019-10-22",12.35
"486","2019-10-23",12.31
"487","2019-10-24",12.1
"488","2019-10-25",11.9
"489","2019-10-28",12.27
"490","2019-10-29",12.13
"491","2019-10-30",12.24
"492","2019-10-31",12.25
"493","2019-11-01",12.41
"494","2019-11-04",12.46
"495","2019-11-05",12.43
"496","2019-11-06",12.92
"497","2019-11-07",13.41
"498","2019-11-08",13.44
"499","2019-11-11",14.2
"500","2019-11-12",13.99
"501","2019-11-13",13.2
"502","2019-11-14",12.91
"503","2019-11-15",13.11
"504","2019-11-18",13.28
"505","2019-11-19",14.33
"506","2019-11-20",13.58
"507","2019-11-21",13.52
"508","2019-11-22",13.21
"509","2019-11-25",13.25
"510","2019-11-26",11.03
"511","2019-11-27",10.575
"512","2019-11-29",10.63
"513","2019-12-02",9.93
"514","2019-12-03",10.08
"515","2019-12-04",10.18
"516","2019-12-05",10.68
"517","2019-12-06",10.7
"518","2019-12-09",12.01
"519","2019-12-10",11.79
"520","2019-12-11",10.97
"521","2019-12-12",10.95
"522","2019-12-13",10.86
"523","2019-12-16",11
"524","2019-12-17",11
"525","2019-12-18",10.87
"526","2019-12-19",10.74
"527","2019-12-20",10.4
"528","2019-12-23",11
"529","2019-12-24",11
"530","2019-12-26",10.95
"531","2019-12-27",10.86
"532","2019-12-30",10.79
"533","2019-12-31",10.7
"534","2020-01-02",10.95
"535","2020-01-03",10.81
"536","2020-01-06",10.39
"537","2020-01-07",10.53
"538","2020-01-08",10.43
"539","2020-01-09",10.33
"540","2020-01-10",10.92
"541","2020-01-13",10.21
"542","2020-01-14",9.93
"543","2020-01-15",9.97
"544","2020-01-16",10.27
"545","2020-01-17",10.32
"546","2020-01-21",9.93
"547","2020-01-22",9.94
"548","2020-01-23",9.56
"549","2020-01-24",9.31
"550","2020-01-27",9.27
"551","2020-01-28",9.18
"552","2020-01-29",8.9
"553","2020-01-30",8.6
"554","2020-01-31",8.3
"555","2020-02-03",8.21
"556","2020-02-04",8.2
"557","2020-02-05",8.86
"558","2020-02-06",8.92
"559","2020-02-07",8.84
"560","2020-02-10",10
"561","2020-02-11",9.8
"562","2020-02-12",9.11
"563","2020-02-13",8.93
"564","2020-02-14",9.2
"565","2020-02-18",10.17
"566","2020-02-19",10.44
"567","2020-02-20",10.81
"568","2020-02-21",10.47
"569","2020-02-24",10.67
"570","2020-02-25",10.46
"571","2020-02-26",11.01
"572","2020-02-27",10.63
"573","2020-02-28",10.68
"574","2020-03-02",10.63
"575","2020-03-03",10.55
"576","2020-03-04",10.32
"577","2020-03-05",9.98
"578","2020-03-06",9.74
"579","2020-03-09",9.09
"580","2020-03-10",9.04
"581","2020-03-11",8.58
"582","2020-03-12",8.13
"583","2020-03-13",7.9
"584","2020-03-16",6.37
"585","2020-03-17",7.31
"586","2020-03-18",6.03
"587","2020-03-19",8.06
"588","2020-03-20",8.43
"589","2020-03-23",8.28
"590","2020-03-24",9.07
"591","2020-03-25",9.5
"592","2020-03-26",9.09
"593","2020-03-27",8.3
"594","2020-03-30",8.55
"595","2020-03-31",10
"596","2020-04-01",8.17
"597","2020-04-02",8.86
"598","2020-04-03",8.73
"599","2020-04-06",9
"600","2020-04-07",8.74
"601","2020-04-08",9.3
"602","2020-04-09",9.98
"603","2020-04-13",9.43
"604","2020-04-14",9.9
"605","2020-04-15",9.49
"606","2020-04-16",9.51
"607","2020-04-17",9.9
"608","2020-04-20",9.78
"609","2020-04-21",9.38
"610","2020-04-22",9.5
"611","2020-04-23",9.01
"612","2020-04-24",9.45
"613","2020-04-27",9.65
"614","2020-04-28",9.87
"615","2020-04-29",9.89
"616","2020-04-30",9.31
"617","2020-05-01",8.86
"618","2020-05-04",8.8
"619","2020-05-05",9
"620","2020-05-06",9
"621","2020-05-07",8.56
"622","2020-05-08",9.1
"623","2020-05-11",9.1
"624","2020-05-12",8.97
"625","2020-05-13",8.79
"626","2020-05-14",8.68
"627","2020-05-15",8.86
"628","2020-05-18",9
"629","2020-05-19",9.01
"630","2020-05-20",8.96
"631","2020-05-21",8.87
"632","2020-05-22",8.81
"633","2020-05-26",8.71
"634","2020-05-27",8.7
"635","2020-05-28",8.59
"636","2020-05-29",8.54
"637","2020-06-01",8.62
"638","2020-06-02",8.89
"639","2020-06-03",8.89
"640","2020-06-04",8.59
"641","2020-06-05",8.77
"642","2020-06-08",9.48
"643","2020-06-09",9.27
"644","2020-06-10",8.69
"645","2020-06-11",7.98
"646","2020-06-12",8.52
"647","2020-06-15",8.76
"648","2020-06-16",9.45
"649","2020-06-17",9.82
"650","2020-06-18",9.8
"651","2020-06-19",9.85
"652","2020-06-22",10.44
"653","2020-06-23",9.78
"654","2020-06-24",9.72
"655","2020-06-25",9.4
"656","2020-06-26",8.64
"657","2020-06-29",8.54
"658","2020-06-30",9.32
"659","2020-07-01",9.11
"660","2020-07-02",8.97
"661","2020-07-06",8.26
"662","2020-07-07",8.04
"663","2020-07-08",8.29
"664","2020-07-09",7.84
"665","2020-07-10",8.12
"666","2020-07-13",8.03
"667","2020-07-14",8.12
"668","2020-07-15",8.12
"669","2020-07-16",8.15
"670","2020-07-17",8.21
"671","2020-07-20",8.455
"672","2020-07-21",8.39
"673","2020-07-22",8.4
"674","2020-07-23",8.37
"675","2020-07-24",8
"676","2020-07-27",8.26
"677","2020-07-28",8.27
"678","2020-07-29",8.01
"679","2020-07-30",7.73
"680","2020-07-31",7.42
"681","2020-08-03",7.86
"682","2020-08-04",7.83
"683","2020-08-05",8.14
"684","2020-08-06",8.26
"685","2020-08-07",8.35
"686","2020-08-10",8.51
"687","2020-08-11",8.5
"688","2020-08-12",8.58
"689","2020-08-13",8.44
"690","2020-08-14",8.85
"691","2020-08-17",9.15
"692","2020-08-18",8.99
"693","2020-08-19",9.11
"694","2020-08-20",8.76
"695","2020-08-21",8.33
"696","2020-08-24",8.05
"697","2020-08-25",8.18
"698","2020-08-26",8.02
"699","2020-08-27",7.97
"700","2020-08-28",8.25
"701","2020-08-31",8.38
"702","2020-09-01",8.09
"703","2020-09-02",8.03
"704","2020-09-03",8
"705","2020-09-04",8.26
"706","2020-09-08",8.05
"707","2020-09-09",8.97
"708","2020-09-10",7.96
"709","2020-09-11",7.86
"710","2020-09-14",7.19
"711","2020-09-15",7.06
"712","2020-09-16",7.29
"713","2020-09-17",7.07
"714","2020-09-18",7.47
"715","2020-09-21",7.1
"716","2020-09-22",6.98
"717","2020-09-23",6.63
"718","2020-09-24",6.25
"719","2020-09-25",6.09
"720","2020-09-28",6.48
"721","2020-09-29",6.66
"722","2020-09-30",6.77
"723","2020-10-01",6.79
"724","2020-10-02",6.66
"725","2020-10-05",7.33
"726","2020-10-06",6.95
"727","2020-10-07",7.01
"728","2020-10-08",7.4
"729","2020-10-09",7.4
"730","2020-10-12",7.2
"731","2020-10-13",7.2
"732","2020-10-14",6.76
"733","2020-10-15",6.26
"734","2020-10-16",6.73
"735","2020-10-19",7.13
"736","2020-10-20",7.27
"737","2020-10-21",6.87
"738","2020-10-22",6.4
"739","2020-10-23",6.47
"740","2020-10-26",6.4
"741","2020-10-27",5.98
"742","2020-10-28",5.41
"743","2020-10-29",5.83
"744","2020-10-30",5.74
"745","2020-11-02",5.98
"746","2020-11-03",6.26
"747","2020-11-04",6.44
"748","2020-11-05",6.01
"749","2020-11-06",5.53
"750","2020-11-09",6.18
"751","2020-11-10",6.47
"752","2020-11-11",6.55
"753","2020-11-12",6.63
"754","2020-11-13",6.44
"755","2020-11-16",6.63
"756","2020-11-17",6.6
"757","2020-11-18",6.75
"758","2020-11-19",6.77
"759","2020-11-20",6.53
"760","2020-11-23",6.02
"761","2020-11-24",6.41
"762","2020-11-25",6.42
"763","2020-11-27",6.8
