"","date","KREF"
"129","2017-11-06",20.25
"130","2017-11-07",20.120001
"131","2017-11-08",19.889999
"132","2017-11-09",19.879999
"133","2017-11-10",19.92
"134","2017-11-13",19.950001
"135","2017-11-14",19.950001
"136","2017-11-15",20.07
"137","2017-11-16",20.120001
"138","2017-11-17",20.27
"139","2017-11-20",20.389999
"140","2017-11-21",20.48
"141","2017-11-22",20.709999
"142","2017-11-24",20.74
"143","2017-11-27",20.469999
"144","2017-11-28",20.639999
"145","2017-11-29",20.540001
"146","2017-11-30",20.5
"147","2017-12-01",20.48
"148","2017-12-04",21
"149","2017-12-05",20.950001
"150","2017-12-06",20.92
"151","2017-12-07",20.959999
"152","2017-12-08",20.99
"153","2017-12-11",21.120001
"154","2017-12-12",21.110001
"155","2017-12-13",20.92
"156","2017-12-14",20.93
"157","2017-12-15",20.799999
"158","2017-12-18",20.83
"159","2017-12-19",20.450001
"160","2017-12-20",20.690001
"161","2017-12-21",20.73
"162","2017-12-22",20.6
"163","2017-12-26",20.610001
"164","2017-12-27",20.629999
"165","2017-12-28",20.219999
"166","2017-12-29",20.01
"167","2018-01-02",19.950001
"168","2018-01-03",19.719999
"169","2018-01-04",19.82
"170","2018-01-05",19.83
"171","2018-01-08",19.879999
"172","2018-01-09",19.68
"173","2018-01-10",19.790001
"174","2018-01-11",19.91
"175","2018-01-12",19.799999
"176","2018-01-16",19.700001
"177","2018-01-17",19.73
"178","2018-01-18",19.59
"179","2018-01-19",19.75
"180","2018-01-22",19.700001
"181","2018-01-23",19.719999
"182","2018-01-24",19.690001
"183","2018-01-25",19.75
"184","2018-01-26",19.73
"185","2018-01-29",19.530001
"186","2018-01-30",19.57
"187","2018-01-31",19.450001
"188","2018-02-01",19.450001
"189","2018-02-02",19.200001
"190","2018-02-05",18.709999
"191","2018-02-06",18.799999
"192","2018-02-07",18.84
"193","2018-02-08",18.58
"194","2018-02-09",18.709999
"195","2018-02-12",18.799999
"196","2018-02-13",19.360001
"197","2018-02-14",19.4
"198","2018-02-15",19.51
"199","2018-02-16",19.719999
"200","2018-02-20",19.559999
"201","2018-02-21",19.450001
"202","2018-02-22",19.629999
"203","2018-02-23",19.700001
"204","2018-02-26",19.889999
"205","2018-02-27",19.74
"206","2018-02-28",19.6
"207","2018-03-01",19.379999
"208","2018-03-02",19.49
"209","2018-03-05",19.719999
"210","2018-03-06",19.889999
"211","2018-03-07",19.9
"212","2018-03-08",19.809999
"213","2018-03-09",20.15
"214","2018-03-12",20.299999
"215","2018-03-13",20.280001
"216","2018-03-14",20.370001
"217","2018-03-15",20.4
"218","2018-03-16",20.700001
"219","2018-03-19",20.559999
"220","2018-03-20",20.57
"221","2018-03-21",20.24
"222","2018-03-22",20.1
"223","2018-03-23",19.790001
"224","2018-03-26",20.049999
"225","2018-03-27",20.23
"226","2018-03-28",20.24
"227","2018-03-29",20.059999
"228","2018-04-02",19.84
"229","2018-04-03",20.219999
"230","2018-04-04",19.879999
"231","2018-04-05",19.950001
"232","2018-04-06",19.9
"233","2018-04-09",19.860001
"234","2018-04-10",19.959999
"235","2018-04-11",19.92
"236","2018-04-12",19.799999
"237","2018-04-13",19.639999
"238","2018-04-16",19.75
"239","2018-04-17",19.870001
"240","2018-04-18",19.809999
"241","2018-04-19",19.879999
"242","2018-04-20",19.790001
"243","2018-04-23",19.9
"244","2018-04-24",19.959999
"245","2018-04-25",19.870001
"246","2018-04-26",19.799999
"247","2018-04-27",19.860001
"248","2018-04-30",19.709999
"249","2018-05-01",19.860001
"250","2018-05-02",19.82
"251","2018-05-03",19.870001
"252","2018-05-04",20.01
"253","2018-05-07",19.950001
"254","2018-05-08",19.9
"255","2018-05-09",20.049999
"256","2018-05-10",20.120001
"257","2018-05-11",20.299999
"258","2018-05-14",20.450001
"259","2018-05-15",20.690001
"260","2018-05-16",20.110001
"261","2018-05-17",20.129999
"262","2018-05-18",20.18
"263","2018-05-21",20.370001
"264","2018-05-22",20.52
"265","2018-05-23",20.43
"266","2018-05-24",20.440001
"267","2018-05-25",20.389999
"268","2018-05-29",20.389999
"269","2018-05-30",20.34
"270","2018-05-31",20.35
"271","2018-06-01",20.290001
"272","2018-06-04",20.33
"273","2018-06-05",20.219999
"274","2018-06-06",20.32
"275","2018-06-07",20.309999
"276","2018-06-08",20.309999
"277","2018-06-11",20.309999
"278","2018-06-12",20.209999
"279","2018-06-13",20.200001
"280","2018-06-14",20.35
"281","2018-06-15",20.110001
"282","2018-06-18",20.17
"283","2018-06-19",20.41
"284","2018-06-20",20.540001
"285","2018-06-21",20.469999
"286","2018-06-22",20.549999
"287","2018-06-25",20.57
"288","2018-06-26",20.290001
"289","2018-06-27",20
"290","2018-06-28",19.790001
"291","2018-06-29",19.780001
"292","2018-07-02",19.969999
"293","2018-07-03",20.059999
"294","2018-07-05",20.32
"295","2018-07-06",20.51
"296","2018-07-09",20.549999
"297","2018-07-10",20.43
"298","2018-07-11",20.49
"299","2018-07-12",20.530001
"300","2018-07-13",20.709999
"301","2018-07-16",20.639999
"302","2018-07-17",20.549999
"303","2018-07-18",20.559999
"304","2018-07-19",20.68
"305","2018-07-20",20.639999
"306","2018-07-23",20.65
"307","2018-07-24",20.559999
"308","2018-07-25",20.66
"309","2018-07-26",20.6
"310","2018-07-27",20.5
"311","2018-07-30",20.610001
"312","2018-07-31",20.719999
"313","2018-08-01",20.700001
"314","2018-08-02",20.75
"315","2018-08-03",20.59
"316","2018-08-06",20.68
"317","2018-08-07",20.65
"318","2018-08-08",19.780001
"319","2018-08-09",19.969999
"320","2018-08-10",19.940001
"321","2018-08-13",19.940001
"322","2018-08-14",20.040001
"323","2018-08-15",19.99
"324","2018-08-16",20.15
"325","2018-08-17",20.129999
"326","2018-08-20",20.280001
"327","2018-08-21",20.450001
"328","2018-08-22",20.709999
"329","2018-08-23",20.92
"330","2018-08-24",21.290001
"331","2018-08-27",21.32
"332","2018-08-28",21.299999
"333","2018-08-29",21.309999
"334","2018-08-30",21.25
"335","2018-08-31",21.200001
"336","2018-09-04",21.049999
"337","2018-09-05",20.969999
"338","2018-09-06",21
"339","2018-09-07",20.75
"340","2018-09-10",20.85
"341","2018-09-11",20.84
"342","2018-09-12",20.639999
"343","2018-09-13",20.5
"344","2018-09-14",20.5
"345","2018-09-17",20.23
"346","2018-09-18",20.219999
"347","2018-09-19",20.139999
"348","2018-09-20",20.139999
"349","2018-09-21",20.549999
"350","2018-09-24",20.43
"351","2018-09-25",20.27
"352","2018-09-26",20.209999
"353","2018-09-27",19.98
"354","2018-09-28",20.17
"355","2018-10-01",20.059999
"356","2018-10-02",19.969999
"357","2018-10-03",20.110001
"358","2018-10-04",19.950001
"359","2018-10-05",19.879999
"360","2018-10-08",19.99
"361","2018-10-09",19.99
"362","2018-10-10",19.709999
"363","2018-10-11",19.51
"364","2018-10-12",19.59
"365","2018-10-15",19.700001
"366","2018-10-16",20.040001
"367","2018-10-17",20.209999
"368","2018-10-18",20.08
"369","2018-10-19",20.110001
"370","2018-10-22",20.049999
"371","2018-10-23",20.01
"372","2018-10-24",19.93
"373","2018-10-25",20.1
"374","2018-10-26",19.860001
"375","2018-10-29",19.959999
"376","2018-10-30",20
"377","2018-10-31",20.08
"378","2018-11-01",19.860001
"379","2018-11-02",19.950001
"380","2018-11-05",19.889999
"381","2018-11-06",20.09
"382","2018-11-07",20.32
"383","2018-11-08",20.35
"384","2018-11-09",20.639999
"385","2018-11-12",20.5
"386","2018-11-13",20.629999
"387","2018-11-14",20.549999
"388","2018-11-15",19.209999
"389","2018-11-16",19.48
"390","2018-11-19",19.26
"391","2018-11-20",19.049999
"392","2018-11-21",19.219999
"393","2018-11-23",19.07
"394","2018-11-26",19.15
"395","2018-11-27",19.129999
"396","2018-11-28",19.41
"397","2018-11-29",19.280001
"398","2018-11-30",19.5
"399","2018-12-03",19.76
"400","2018-12-04",19.57
"401","2018-12-06",19.83
"402","2018-12-07",19.709999
"403","2018-12-10",19.799999
"404","2018-12-11",19.84
"405","2018-12-12",19.719999
"406","2018-12-13",19.57
"407","2018-12-14",19.52
"408","2018-12-17",18.889999
"409","2018-12-18",19.16
"410","2018-12-19",19
"411","2018-12-20",19
"412","2018-12-21",18.969999
"413","2018-12-24",18.76
"414","2018-12-26",19.379999
"415","2018-12-27",19.059999
"416","2018-12-28",19.120001
"417","2018-12-31",19.15
"418","2019-01-02",19.190001
"419","2019-01-03",19.309999
"420","2019-01-04",19.639999
"421","2019-01-07",19.85
"422","2019-01-08",19.93
"423","2019-01-09",20.01
"424","2019-01-10",20.059999
"425","2019-01-11",20.01
"426","2019-01-14",20.02
"427","2019-01-15",20.16
"428","2019-01-16",20.200001
"429","2019-01-17",20.309999
"430","2019-01-18",20.200001
"431","2019-01-22",20.110001
"432","2019-01-23",20.09
"433","2019-01-24",20.129999
"434","2019-01-25",20.139999
"435","2019-01-28",20.25
"436","2019-01-29",20.290001
"437","2019-01-30",20.299999
"438","2019-01-31",20.620001
"439","2019-02-01",20.51
"440","2019-02-04",20.690001
"441","2019-02-05",20.59
"442","2019-02-06",20.290001
"443","2019-02-07",20.309999
"444","2019-02-08",20.42
"445","2019-02-11",20.5
"446","2019-02-12",20.51
"447","2019-02-13",20.389999
"448","2019-02-14",20.370001
"449","2019-02-15",20.34
"450","2019-02-19",20.309999
"451","2019-02-20",20.209999
"452","2019-02-21",20.24
"453","2019-02-22",20.190001
"454","2019-02-25",20.200001
"455","2019-02-26",20.200001
"456","2019-02-27",20.27
"457","2019-02-28",20.370001
"458","2019-03-01",20.299999
"459","2019-03-04",20.4
"460","2019-03-05",20.370001
"461","2019-03-06",20.26
"462","2019-03-07",20.110001
"463","2019-03-08",20.030001
"464","2019-03-11",20.370001
"465","2019-03-12",20.389999
"466","2019-03-13",20.42
"467","2019-03-14",20.42
"468","2019-03-15",20.379999
"469","2019-03-18",20.360001
"470","2019-03-19",20.17
"471","2019-03-20",20.139999
"472","2019-03-21",20.35
"473","2019-03-22",20.370001
"474","2019-03-25",20.17
"475","2019-03-26",20.34
"476","2019-03-27",20.389999
"477","2019-03-28",20
"478","2019-03-29",20.02
"479","2019-04-01",20.110001
"480","2019-04-02",20.01
"481","2019-04-03",20.139999
"482","2019-04-04",20.200001
"483","2019-04-05",20.139999
"484","2019-04-08",20.26
"485","2019-04-09",20.1
"486","2019-04-10",20.18
"487","2019-04-11",20.290001
"488","2019-04-12",20.27
"489","2019-04-15",20.299999
"490","2019-04-16",20.32
"491","2019-04-17",20.190001
"492","2019-04-18",20.18
"493","2019-04-22",20.059999
"494","2019-04-23",20.08
"495","2019-04-24",20.190001
"496","2019-04-25",20.129999
"497","2019-04-26",20.26
"498","2019-04-29",20.17
"499","2019-04-30",20.17
"500","2019-05-01",20.139999
"501","2019-05-02",20.25
"502","2019-05-03",20.459999
"503","2019-05-06",20.360001
"504","2019-05-07",20.379999
"505","2019-05-08",20.27
"506","2019-05-09",20.09
"507","2019-05-10",20.25
"508","2019-05-13",20.219999
"509","2019-05-14",20.23
"510","2019-05-15",20.299999
"511","2019-05-16",20.290001
"512","2019-05-17",20.24
"513","2019-05-20",20.23
"514","2019-05-21",20.23
"515","2019-05-22",20.200001
"516","2019-05-23",20.219999
"517","2019-05-24",20.309999
"518","2019-05-28",20.190001
"519","2019-05-29",20.129999
"520","2019-05-30",19.9
"521","2019-05-31",19.780001
"522","2019-06-03",20.040001
"523","2019-06-04",20.200001
"524","2019-06-05",20.129999
"525","2019-06-06",20.27
"526","2019-06-07",20.190001
"527","2019-06-10",20.219999
"528","2019-06-11",20.200001
"529","2019-06-12",20.280001
"530","2019-06-13",20.360001
"531","2019-06-14",20.360001
"532","2019-06-17",20.33
"533","2019-06-18",20.389999
"534","2019-06-19",20.450001
"535","2019-06-20",20.4
"536","2019-06-21",20.219999
"537","2019-06-24",20.27
"538","2019-06-25",20.24
"539","2019-06-26",20.1
"540","2019-06-27",19.799999
"541","2019-06-28",19.92
"542","2019-07-01",19.99
"543","2019-07-02",20.07
"544","2019-07-03",20.110001
"545","2019-07-05",20.02
"546","2019-07-08",20.09
"547","2019-07-09",20.07
"548","2019-07-10",20.08
"549","2019-07-11",20.08
"550","2019-07-12",20.139999
"551","2019-07-15",20.190001
"552","2019-07-16",20.18
"553","2019-07-17",20.129999
"554","2019-07-18",20.09
"555","2019-07-19",20.09
"556","2019-07-22",20.139999
"557","2019-07-23",20.280001
"558","2019-07-24",20.09
"559","2019-07-25",20
"560","2019-07-26",20.059999
"561","2019-07-29",20.09
"562","2019-07-30",20.09
"563","2019-07-31",20.030001
"564","2019-08-01",20.030001
"565","2019-08-02",19.870001
"566","2019-08-05",19.309999
"567","2019-08-06",19.59
"568","2019-08-07",19.549999
"569","2019-08-08",19.469999
"570","2019-08-09",19.389999
"571","2019-08-12",19.379999
"572","2019-08-13",19.309999
"573","2019-08-14",18.860001
"574","2019-08-15",18.92
"575","2019-08-16",19.129999
"576","2019-08-19",19.469999
"577","2019-08-20",19.32
"578","2019-08-21",19.360001
"579","2019-08-22",19.200001
"580","2019-08-23",19.07
"581","2019-08-26",19.190001
"582","2019-08-27",19.030001
"583","2019-08-28",18.959999
"584","2019-08-29",19.040001
"585","2019-08-30",18.91
"586","2019-09-03",18.959999
"587","2019-09-04",19.08
"588","2019-09-05",19.129999
"589","2019-09-06",19.27
"590","2019-09-09",19.51
"591","2019-09-10",19.530001
"592","2019-09-11",19.65
"593","2019-09-12",19.65
"594","2019-09-13",19.74
"595","2019-09-16",19.790001
"596","2019-09-17",19.870001
"597","2019-09-18",19.99
"598","2019-09-19",19.99
"599","2019-09-20",20.07
"600","2019-09-23",20.07
"601","2019-09-24",19.85
"602","2019-09-25",19.99
"603","2019-09-26",20.02
"604","2019-09-27",19.5
"605","2019-09-30",19.530001
"606","2019-10-01",19.41
"607","2019-10-02",19.299999
"608","2019-10-03",19.299999
"609","2019-10-04",19.389999
"610","2019-10-07",19.360001
"611","2019-10-08",19.24
"612","2019-10-09",19.24
"613","2019-10-10",19.34
"614","2019-10-11",19.370001
"615","2019-10-14",19.450001
"616","2019-10-15",19.540001
"617","2019-10-16",19.51
"618","2019-10-17",19.610001
"619","2019-10-18",19.74
"620","2019-10-21",19.83
"621","2019-10-22",19.77
"622","2019-10-23",19.809999
"623","2019-10-24",19.75
"624","2019-10-25",20.219999
"625","2019-10-28",20.280001
"626","2019-10-29",20.17
"627","2019-10-30",20
"628","2019-10-31",20.049999
"629","2019-11-01",19.83
"630","2019-11-04",19.75
"631","2019-11-05",19.709999
"632","2019-11-06",19.75
"633","2019-11-07",19.719999
"634","2019-11-08",19.77
"635","2019-11-11",19.93
"636","2019-11-12",19.790001
"637","2019-11-13",19.75
"638","2019-11-14",19.77
"639","2019-11-15",19.75
"640","2019-11-18",19.860001
"641","2019-11-19",19.85
"642","2019-11-20",19.9
"643","2019-11-21",19.790001
"644","2019-11-22",19.85
"645","2019-11-25",20.040001
"646","2019-11-26",20.059999
"647","2019-11-27",20.120001
"648","2019-11-29",20.190001
"649","2019-12-02",20.190001
"650","2019-12-03",20.26
"651","2019-12-04",20.280001
"652","2019-12-05",20.34
"653","2019-12-06",20.49
"654","2019-12-09",20.469999
"655","2019-12-10",20.450001
"656","2019-12-11",20.219999
"657","2019-12-12",20.15
"658","2019-12-13",20.290001
"659","2019-12-16",20.280001
"660","2019-12-17",20.49
"661","2019-12-18",20.52
"662","2019-12-19",20.67
"663","2019-12-20",20.65
"664","2019-12-23",20.65
"665","2019-12-24",20.67
"666","2019-12-26",20.77
"667","2019-12-27",20.879999
"668","2019-12-30",20.440001
"669","2019-12-31",20.42
"670","2020-01-02",20.389999
"671","2020-01-03",20.42
"672","2020-01-06",20.41
"673","2020-01-07",20.41
"674","2020-01-08",20.43
"675","2020-01-09",20.440001
"676","2020-01-10",20.57
"677","2020-01-13",20.67
"678","2020-01-14",20.719999
"679","2020-01-15",20.73
"680","2020-01-16",20.809999
"681","2020-01-17",20.92
"682","2020-01-21",20.92
"683","2020-01-22",21.049999
"684","2020-01-23",21.15
"685","2020-01-24",21
"686","2020-01-27",21
"687","2020-01-28",21.09
"688","2020-01-29",21.08
"689","2020-01-30",21.110001
"690","2020-01-31",21.049999
"691","2020-02-03",21.15
"692","2020-02-04",21.209999
"693","2020-02-05",21.34
"694","2020-02-06",21.35
"695","2020-02-07",21.23
"696","2020-02-10",21.110001
"697","2020-02-11",21.370001
"698","2020-02-12",21.32
"699","2020-02-13",21.370001
"700","2020-02-14",21.389999
"701","2020-02-18",21.42
"702","2020-02-19",21.4
"703","2020-02-20",21.52
"704","2020-02-21",21.74
"705","2020-02-24",21.5
"706","2020-02-25",20.84
"707","2020-02-26",20.719999
"708","2020-02-27",20.309999
"709","2020-02-28",19.639999
"710","2020-03-02",20.370001
"711","2020-03-03",20.139999
"712","2020-03-04",20.25
"713","2020-03-05",19.950001
"714","2020-03-06",19.530001
"715","2020-03-09",18.32
"716","2020-03-10",18.83
"717","2020-03-11",18.219999
"718","2020-03-12",16.129999
"719","2020-03-13",16.35
"720","2020-03-16",12.46
"721","2020-03-17",11.75
"722","2020-03-18",10.5
"723","2020-03-19",11.55
"724","2020-03-20",9.94
"725","2020-03-23",9.72
"726","2020-03-24",10.28
"727","2020-03-25",11.42
"728","2020-03-26",13.56
"729","2020-03-27",15.57
"730","2020-03-30",14.6
"731","2020-03-31",15.01
"732","2020-04-01",14.51
"733","2020-04-02",14.27
"734","2020-04-03",12.83
"735","2020-04-06",14.18
"736","2020-04-07",14.23
"737","2020-04-08",15.05
"738","2020-04-09",16.35
"739","2020-04-13",16
"740","2020-04-14",15.5
"741","2020-04-15",15.04
"742","2020-04-16",14.87
"743","2020-04-17",15.05
"744","2020-04-20",14.4
"745","2020-04-21",14.48
"746","2020-04-22",14.21
"747","2020-04-23",14.3
"748","2020-04-24",14.36
"749","2020-04-27",14.4
"750","2020-04-28",15.21
"751","2020-04-29",16.610001
"752","2020-04-30",15.78
"753","2020-05-01",15.83
"754","2020-05-04",15.53
"755","2020-05-05",15.36
"756","2020-05-06",15.91
"757","2020-05-07",15.85
"758","2020-05-08",16.200001
"759","2020-05-11",15.43
"760","2020-05-12",14.93
"761","2020-05-13",14.15
"762","2020-05-14",14.22
"763","2020-05-15",13.81
"764","2020-05-18",14.72
"765","2020-05-19",14.65
"766","2020-05-20",15.16
"767","2020-05-21",14.8
"768","2020-05-22",15.4
"769","2020-05-26",16.07
"770","2020-05-27",16.17
"771","2020-05-28",16.370001
"772","2020-05-29",16.190001
"773","2020-06-01",16.41
"774","2020-06-02",16.41
"775","2020-06-03",17.049999
"776","2020-06-04",17.34
"777","2020-06-05",17.889999
"778","2020-06-08",18.459999
"779","2020-06-09",17.41
"780","2020-06-10",17.27
"781","2020-06-11",16.09
"782","2020-06-12",16.91
"783","2020-06-15",16.93
"784","2020-06-16",17.639999
"785","2020-06-17",17.559999
"786","2020-06-18",17.65
"787","2020-06-19",17.48
"788","2020-06-22",17.51
"789","2020-06-23",17.879999
"790","2020-06-24",16.9
"791","2020-06-25",17.440001
"792","2020-06-26",17.27
"793","2020-06-29",16.6
"794","2020-06-30",16.58
"795","2020-07-01",16.27
"796","2020-07-02",15.95
"797","2020-07-06",16.24
"798","2020-07-07",15.63
"799","2020-07-08",15.37
"800","2020-07-09",14.99
"801","2020-07-10",15.44
"802","2020-07-13",15.4
"803","2020-07-14",15.77
"804","2020-07-15",16.629999
"805","2020-07-16",16.530001
"806","2020-07-17",16.290001
"807","2020-07-20",16.440001
"808","2020-07-21",16.620001
"809","2020-07-22",17.1
"810","2020-07-23",16.790001
"811","2020-07-24",16.469999
"812","2020-07-27",16.290001
"813","2020-07-28",16.540001
"814","2020-07-29",16.66
"815","2020-07-30",16.709999
"816","2020-07-31",16.65
"817","2020-08-03",16.639999
"818","2020-08-04",16.780001
"819","2020-08-05",17.25
"820","2020-08-06",17.4
"821","2020-08-07",17.4
"822","2020-08-10",18
"823","2020-08-11",17.860001
"824","2020-08-12",17.85
"825","2020-08-13",17.700001
"826","2020-08-14",17.889999
"827","2020-08-17",17.85
"828","2020-08-18",17.639999
"829","2020-08-19",17.65
"830","2020-08-20",17.610001
"831","2020-08-21",17.459999
"832","2020-08-24",17.98
"833","2020-08-25",17.969999
"834","2020-08-26",17.879999
"835","2020-08-27",18.16
"836","2020-08-28",18.190001
"837","2020-08-31",18.200001
"838","2020-09-01",18.23
"839","2020-09-02",18.23
"840","2020-09-03",18.139999
"841","2020-09-04",18.450001
"842","2020-09-08",18.209999
"843","2020-09-09",18.450001
"844","2020-09-10",18.190001
"845","2020-09-11",18
"846","2020-09-14",18.18
"847","2020-09-15",18.360001
"848","2020-09-16",18.57
"849","2020-09-17",18.309999
"850","2020-09-18",17.9
"851","2020-09-21",17.26
"852","2020-09-22",16.91
"853","2020-09-23",16.309999
"854","2020-09-24",16.5
"855","2020-09-25",16.700001
"856","2020-09-28",17.23
"857","2020-09-29",16.540001
"858","2020-09-30",16.530001
"859","2020-10-01",16.700001
"860","2020-10-02",16.9
"861","2020-10-05",17.01
"862","2020-10-06",16.66
"863","2020-10-07",16.67
"864","2020-10-08",17.35
"865","2020-10-09",17.280001
"866","2020-10-12",17.360001
"867","2020-10-13",17.059999
"868","2020-10-14",17.26
"869","2020-10-15",17.41
"870","2020-10-16",17.25
"871","2020-10-19",16.620001
"872","2020-10-20",16.5
"873","2020-10-21",16.32
"874","2020-10-22",16.48
"875","2020-10-23",16.780001
"876","2020-10-26",16.58
"877","2020-10-27",16.809999
"878","2020-10-28",16.6
"879","2020-10-29",17.08
"880","2020-10-30",16.709999
"881","2020-11-02",17.16
"882","2020-11-03",17.190001
"883","2020-11-04",17.129999
"884","2020-11-05",16.879999
"885","2020-11-06",16.25
"886","2020-11-09",17.57
"887","2020-11-10",18.17
"888","2020-11-11",17.66
"889","2020-11-12",17.309999
"890","2020-11-13",17.77
"891","2020-11-16",18.389999
"892","2020-11-17",18.459999
"893","2020-11-18",18.16
"894","2020-11-19",18.059999
"895","2020-11-20",18
"896","2020-11-23",18.23
"897","2020-11-24",18.49
"898","2020-11-25",18.41
"899","2020-11-27",18.440001
