"","date","CYBR"
"184","2015-06-17",73.889999
"185","2015-06-18",72.529999
"186","2015-06-19",73.220001
"187","2015-06-22",73.400002
"188","2015-06-23",71.860001
"189","2015-06-24",69.889999
"190","2015-06-25",69.75
"191","2015-06-26",65.779999
"192","2015-06-29",61.91
"193","2015-06-30",62.82
"194","2015-07-01",62.27
"195","2015-07-02",60.380001
"196","2015-07-06",58.029999
"197","2015-07-07",56.810001
"198","2015-07-08",56.98
"199","2015-07-09",59.299999
"200","2015-07-10",58.549999
"201","2015-07-13",57.619999
"202","2015-07-14",59.220001
"203","2015-07-15",57.310001
"204","2015-07-16",56.889999
"205","2015-07-17",56.860001
"206","2015-07-20",54.98
"207","2015-07-21",56.82
"208","2015-07-22",57.5
"209","2015-07-23",61.720001
"210","2015-07-24",63.009998
"211","2015-07-27",59.830002
"212","2015-07-28",59.830002
"213","2015-07-29",58.93
"214","2015-07-30",58.580002
"215","2015-07-31",59.130001
"216","2015-08-03",56.830002
"217","2015-08-04",57.57
"218","2015-08-05",59.91
"219","2015-08-06",58.639999
"220","2015-08-07",60.32
"221","2015-08-10",63.139999
"222","2015-08-11",58.924999
"223","2015-08-12",57.93
"224","2015-08-13",58.060001
"225","2015-08-14",58.700001
"226","2015-08-17",59.93
"227","2015-08-18",59.5
"228","2015-08-19",61.630001
"229","2015-08-20",55.189999
"230","2015-08-21",52.169998
"231","2015-08-24",48.549999
"232","2015-08-25",46.709999
"233","2015-08-26",50.139999
"234","2015-08-27",50.68
"235","2015-08-28",52.380001
"236","2015-08-31",51.049999
"237","2015-09-01",50.259998
"238","2015-09-02",50.990002
"239","2015-09-03",48.59
"240","2015-09-04",46.509998
"241","2015-09-08",48.279999
"242","2015-09-09",48.25
"243","2015-09-10",47.400002
"244","2015-09-11",48.48
"245","2015-09-14",46.439999
"246","2015-09-15",45.98
"247","2015-09-16",46.240002
"248","2015-09-17",47.32
"249","2015-09-18",47.650002
"250","2015-09-21",49.459999
"251","2015-09-22",50.049999
"252","2015-09-23",52.509998
"253","2015-09-24",52.700001
"254","2015-09-25",50.110001
"255","2015-09-28",50.860001
"256","2015-09-29",48.349998
"257","2015-09-30",50.139999
"258","2015-10-01",51.139999
"259","2015-10-02",53.110001
"260","2015-10-05",53.580002
"261","2015-10-06",52.200001
"262","2015-10-07",52.860001
"263","2015-10-08",53.369999
"264","2015-10-09",52.91
"265","2015-10-12",50.849998
"266","2015-10-13",49.93
"267","2015-10-14",47.990002
"268","2015-10-15",50.02
"269","2015-10-16",49.950001
"270","2015-10-19",50.459999
"271","2015-10-20",49.52
"272","2015-10-21",46.41
"273","2015-10-22",47.34
"274","2015-10-23",46.099998
"275","2015-10-26",47.619999
"276","2015-10-27",47.200001
"277","2015-10-28",49.73
"278","2015-10-29",48.279999
"279","2015-10-30",49.639999
"280","2015-11-02",50.709999
"281","2015-11-03",50.700001
"282","2015-11-04",51.599998
"283","2015-11-05",49.25
"284","2015-11-06",47.23
"285","2015-11-09",44.779999
"286","2015-11-10",40.5
"287","2015-11-11",40.169998
"288","2015-11-12",40.259998
"289","2015-11-13",38.779999
"290","2015-11-16",38.639999
"291","2015-11-17",38.07
"292","2015-11-18",39.150002
"293","2015-11-19",40.169998
"294","2015-11-20",41.540001
"295","2015-11-23",40.91
"296","2015-11-24",42.490002
"297","2015-11-25",44.419998
"298","2015-11-27",43.860001
"299","2015-11-30",43.290001
"300","2015-12-01",43.139999
"301","2015-12-02",42.080002
"302","2015-12-03",40.330002
"303","2015-12-04",41
"304","2015-12-07",39.389999
"305","2015-12-08",40.040001
"306","2015-12-09",38.91
"307","2015-12-10",42.330002
"308","2015-12-11",40.25
"309","2015-12-14",40.509998
"310","2015-12-15",41.349998
"311","2015-12-16",43.98
"312","2015-12-17",44.23
"313","2015-12-18",45.450001
"314","2015-12-21",45.41
"315","2015-12-22",45.150002
"316","2015-12-23",45.970001
"317","2015-12-24",46.169998
"318","2015-12-28",45.560001
"319","2015-12-29",45.419998
"320","2015-12-30",45.66
"321","2015-12-31",45.139999
"322","2016-01-04",43.849998
"323","2016-01-05",43.799999
"324","2016-01-06",42.099998
"325","2016-01-07",39.689999
"326","2016-01-08",38.290001
"327","2016-01-11",37.91
"328","2016-01-12",37.84
"329","2016-01-13",45.27
"330","2016-01-14",46.75
"331","2016-01-15",48.310001
"332","2016-01-19",46.34
"333","2016-01-20",46.330002
"334","2016-01-21",48.650002
"335","2016-01-22",46.299999
"336","2016-01-25",44.57
"337","2016-01-26",43.009998
"338","2016-01-27",42.16
"339","2016-01-28",39.860001
"340","2016-01-29",43.580002
"341","2016-02-01",44.130001
"342","2016-02-02",42.939999
"343","2016-02-03",43.349998
"344","2016-02-04",43.68
"345","2016-02-05",40.84
"346","2016-02-08",37.18
"347","2016-02-09",35.169998
"348","2016-02-10",35.970001
"349","2016-02-11",36.740002
"350","2016-02-12",32.779999
"351","2016-02-16",34.470001
"352","2016-02-17",36.32
"353","2016-02-18",35.990002
"354","2016-02-19",36.040001
"355","2016-02-22",36.810001
"356","2016-02-23",35.919998
"357","2016-02-24",35.959999
"358","2016-02-25",36.869999
"359","2016-02-26",38.07
"360","2016-02-29",37.470001
"361","2016-03-01",37.799999
"362","2016-03-02",37.66
"363","2016-03-03",38.560001
"364","2016-03-04",39.619999
"365","2016-03-07",38.75
"366","2016-03-08",38.220001
"367","2016-03-09",38.040001
"368","2016-03-10",37.439999
"369","2016-03-11",38.529999
"370","2016-03-14",38.41
"371","2016-03-15",37.849998
"372","2016-03-16",37.669998
"373","2016-03-17",39.970001
"374","2016-03-18",41.630001
"375","2016-03-21",42.630001
"376","2016-03-22",42.189999
"377","2016-03-23",40.669998
"378","2016-03-24",40.25
"379","2016-03-28",40.889999
"380","2016-03-29",41.57
"381","2016-03-30",42.040001
"382","2016-03-31",42.630001
"383","2016-04-01",42.259998
"384","2016-04-04",42.490002
"385","2016-04-05",42.09
"386","2016-04-06",42.759998
"387","2016-04-07",40.700001
"388","2016-04-08",40.299999
"389","2016-04-11",38.48
"390","2016-04-12",38.5
"391","2016-04-13",38.779999
"392","2016-04-14",39.419998
"393","2016-04-15",39.610001
"394","2016-04-18",39.66
"395","2016-04-19",39.790001
"396","2016-04-20",39.18
"397","2016-04-21",39.619999
"398","2016-04-22",39.599998
"399","2016-04-25",39.259998
"400","2016-04-26",39.610001
"401","2016-04-27",41.02
"402","2016-04-28",39.580002
"403","2016-04-29",40.84
"404","2016-05-02",42.279999
"405","2016-05-03",41.549999
"406","2016-05-04",39.73
"407","2016-05-05",40.380001
"408","2016-05-06",40.82
"409","2016-05-09",40.810001
"410","2016-05-10",41.400002
"411","2016-05-11",40.389999
"412","2016-05-12",40.099998
"413","2016-05-13",40.639999
"414","2016-05-16",41.150002
"415","2016-05-17",41.310001
"416","2016-05-18",41.48
"417","2016-05-19",42.540001
"418","2016-05-20",42.900002
"419","2016-05-23",42.18
"420","2016-05-24",42.869999
"421","2016-05-25",44.41
"422","2016-05-26",44.950001
"423","2016-05-27",43.830002
"424","2016-05-31",45.419998
"425","2016-06-01",46.18
"426","2016-06-02",47.470001
"427","2016-06-03",47.450001
"428","2016-06-06",47.52
"429","2016-06-07",47.68
"430","2016-06-08",46.880001
"431","2016-06-09",45.709999
"432","2016-06-10",45.580002
"433","2016-06-13",45.990002
"434","2016-06-14",45.5
"435","2016-06-15",46.75
"436","2016-06-16",47.790001
"437","2016-06-17",48.290001
"438","2016-06-20",48.32
"439","2016-06-21",49.77
"440","2016-06-22",49.330002
"441","2016-06-23",51.029999
"442","2016-06-24",48.349998
"443","2016-06-27",44.540001
"444","2016-06-28",45.509998
"445","2016-06-29",46.540001
"446","2016-06-30",48.59
"447","2016-07-01",48.369999
"448","2016-07-05",49.400002
"449","2016-07-06",50.209999
"450","2016-07-07",50.5
"451","2016-07-08",51.700001
"452","2016-07-11",52.720001
"453","2016-07-12",53.060001
"454","2016-07-13",52.84
"455","2016-07-14",53.630001
"456","2016-07-15",53.580002
"457","2016-07-18",54.099998
"458","2016-07-19",53.369999
"459","2016-07-20",52.700001
"460","2016-07-21",51.380001
"461","2016-07-22",53.599998
"462","2016-07-25",55
"463","2016-07-26",56.98
"464","2016-07-27",55.959999
"465","2016-07-28",56.549999
"466","2016-07-29",56.389999
"467","2016-08-01",56.48
"468","2016-08-02",54.900002
"469","2016-08-03",56.150002
"470","2016-08-04",56.360001
"471","2016-08-05",56.209999
"472","2016-08-08",55.59
"473","2016-08-09",55.310001
"474","2016-08-10",51.709999
"475","2016-08-11",53.130001
"476","2016-08-12",52.950001
"477","2016-08-15",51.889999
"478","2016-08-16",54.169998
"479","2016-08-17",53.91
"480","2016-08-18",55.470001
"481","2016-08-19",55.610001
"482","2016-08-22",54.73
"483","2016-08-23",56.07
"484","2016-08-24",54.57
"485","2016-08-25",54.139999
"486","2016-08-26",53.799999
"487","2016-08-29",53.689999
"488","2016-08-30",53.880001
"489","2016-08-31",52.799999
"490","2016-09-01",53.630001
"491","2016-09-02",55.380001
"492","2016-09-06",57.470001
"493","2016-09-07",56.880001
"494","2016-09-08",54.869999
"495","2016-09-09",51.860001
"496","2016-09-12",52.580002
"497","2016-09-13",51.84
"498","2016-09-14",51.709999
"499","2016-09-15",50.869999
"500","2016-09-16",50.59
"501","2016-09-19",50.02
"502","2016-09-20",49.57
"503","2016-09-21",50.25
"504","2016-09-22",50.720001
"505","2016-09-23",51.560001
"506","2016-09-26",50.700001
"507","2016-09-27",50.919998
"508","2016-09-28",50.450001
"509","2016-09-29",49.619999
"510","2016-09-30",49.57
"511","2016-10-03",49.639999
"512","2016-10-04",49.970001
"513","2016-10-05",50.599998
"514","2016-10-06",49.84
"515","2016-10-07",49.73
"516","2016-10-10",50.34
"517","2016-10-11",49.93
"518","2016-10-12",48.09
"519","2016-10-13",47.040001
"520","2016-10-14",46.630001
"521","2016-10-17",45.400002
"522","2016-10-18",46.470001
"523","2016-10-19",45.200001
"524","2016-10-20",45.560001
"525","2016-10-21",46.950001
"526","2016-10-24",47.220001
"527","2016-10-25",46.52
"528","2016-10-26",45.970001
"529","2016-10-27",45.259998
"530","2016-10-28",46.41
"531","2016-10-31",46.75
"532","2016-11-01",46.049999
"533","2016-11-02",44.939999
"534","2016-11-03",47.799999
"535","2016-11-04",47.73
"536","2016-11-07",49.43
"537","2016-11-08",49.5
"538","2016-11-09",51.34
"539","2016-11-10",52.07
"540","2016-11-11",53.040001
"541","2016-11-14",53.700001
"542","2016-11-15",53.990002
"543","2016-11-16",55.009998
"544","2016-11-17",54.459999
"545","2016-11-18",54.459999
"546","2016-11-21",54.619999
"547","2016-11-22",52.91
"548","2016-11-23",52.369999
"549","2016-11-25",51.939999
"550","2016-11-28",50.73
"551","2016-11-29",51.16
"552","2016-11-30",51.009998
"553","2016-12-01",48.389999
"554","2016-12-02",48.52
"555","2016-12-05",49.779999
"556","2016-12-06",48.98
"557","2016-12-07",49.009998
"558","2016-12-08",48.110001
"559","2016-12-09",47.830002
"560","2016-12-12",47.669998
"561","2016-12-13",47.889999
"562","2016-12-14",47.5
"563","2016-12-15",47.82
"564","2016-12-16",47.810001
"565","2016-12-19",47.490002
"566","2016-12-20",46.900002
"567","2016-12-21",46.23
"568","2016-12-22",45.880001
"569","2016-12-23",46.130001
"570","2016-12-27",46.32
"571","2016-12-28",45.41
"572","2016-12-29",45.43
"573","2016-12-30",45.5
"574","2017-01-03",46.16
"575","2017-01-04",46.98
"576","2017-01-05",47.66
"577","2017-01-06",48.439999
"578","2017-01-09",49.720001
"579","2017-01-10",50.419998
"580","2017-01-11",51.220001
"581","2017-01-12",50.799999
"582","2017-01-13",52.209999
"583","2017-01-17",50.419998
"584","2017-01-18",50.040001
"585","2017-01-19",51.48
"586","2017-01-20",51.349998
"587","2017-01-23",50.599998
"588","2017-01-24",51.73
"589","2017-01-25",52.009998
"590","2017-01-26",51.93
"591","2017-01-27",51.619999
"592","2017-01-30",51.529999
"593","2017-01-31",53.060001
"594","2017-02-01",53.02
"595","2017-02-02",53.200001
"596","2017-02-03",53.98
"597","2017-02-06",54
"598","2017-02-07",53.91
"599","2017-02-08",53.77
"600","2017-02-09",55.330002
"601","2017-02-10",52.860001
"602","2017-02-13",52.869999
"603","2017-02-14",54.32
"604","2017-02-15",53.689999
"605","2017-02-16",51.599998
"606","2017-02-17",52.549999
"607","2017-02-21",52.18
"608","2017-02-22",51.029999
"609","2017-02-23",50.57
"610","2017-02-24",50.529999
"611","2017-02-27",50.599998
"612","2017-02-28",50.580002
"613","2017-03-01",51.639999
"614","2017-03-02",50.84
"615","2017-03-03",51.200001
"616","2017-03-06",50.43
"617","2017-03-07",49.290001
"618","2017-03-08",49.740002
"619","2017-03-09",49.830002
"620","2017-03-10",50.119999
"621","2017-03-13",51
"622","2017-03-14",49.970001
"623","2017-03-15",50
"624","2017-03-16",50.580002
"625","2017-03-17",50.720001
"626","2017-03-20",50.799999
"627","2017-03-21",49.43
"628","2017-03-22",48.73
"629","2017-03-23",48.549999
"630","2017-03-24",48.779999
"631","2017-03-27",49.040001
"632","2017-03-28",49.040001
"633","2017-03-29",50.150002
"634","2017-03-30",51.330002
"635","2017-03-31",50.869999
"636","2017-04-03",51.060001
"637","2017-04-04",50.970001
"638","2017-04-05",51.619999
"639","2017-04-06",51.689999
"640","2017-04-07",52.16
"641","2017-04-10",52.650002
"642","2017-04-11",52.84
"643","2017-04-12",53.049999
"644","2017-04-13",51.950001
"645","2017-04-17",52.880001
"646","2017-04-18",52.529999
"647","2017-04-19",52.419998
"648","2017-04-20",51.860001
"649","2017-04-21",51.880001
"650","2017-04-24",52.610001
"651","2017-04-25",52.759998
"652","2017-04-26",52.66
"653","2017-04-27",53.91
"654","2017-04-28",52.91
"655","2017-05-01",53.18
"656","2017-05-02",53.27
"657","2017-05-03",51.970001
"658","2017-05-04",53.689999
"659","2017-05-05",54.209999
"660","2017-05-08",54.5
"661","2017-05-09",54.790001
"662","2017-05-10",55.25
"663","2017-05-11",55.150002
"664","2017-05-12",48.290001
"665","2017-05-15",47.82
"666","2017-05-16",48.389999
"667","2017-05-17",46.720001
"668","2017-05-18",46.459999
"669","2017-05-19",46.66
"670","2017-05-22",46.41
"671","2017-05-23",47.990002
"672","2017-05-24",49
"673","2017-05-25",48.869999
"674","2017-05-26",48.990002
"675","2017-05-30",48.990002
"676","2017-05-31",49.009998
"677","2017-06-01",48.990002
"678","2017-06-02",48.950001
"679","2017-06-05",48.689999
"680","2017-06-06",48.700001
"681","2017-06-07",47.610001
"682","2017-06-08",48.66
"683","2017-06-09",47.290001
"684","2017-06-12",48.02
"685","2017-06-13",48.830002
"686","2017-06-14",48.389999
"687","2017-06-15",48.540001
"688","2017-06-16",48.57
"689","2017-06-19",48.970001
"690","2017-06-20",48.669998
"691","2017-06-21",49.369999
"692","2017-06-22",49.59
"693","2017-06-23",49.98
"694","2017-06-26",49.639999
"695","2017-06-27",49.470001
"696","2017-06-28",50.869999
"697","2017-06-29",49.810001
"698","2017-06-30",49.950001
"699","2017-07-03",49.209999
"700","2017-07-05",49.279999
"701","2017-07-06",48.650002
"702","2017-07-07",49.299999
"703","2017-07-10",49.439999
"704","2017-07-11",49.27
"705","2017-07-12",50.439999
"706","2017-07-13",51
"707","2017-07-14",42.68
"708","2017-07-17",42.400002
"709","2017-07-18",42.330002
"710","2017-07-19",42.57
"711","2017-07-20",42.560001
"712","2017-07-21",42.349998
"713","2017-07-24",42.490002
"714","2017-07-25",43.209999
"715","2017-07-26",42.779999
"716","2017-07-27",42.650002
"717","2017-07-28",42.200001
"718","2017-07-31",41.68
"719","2017-08-01",42.139999
"720","2017-08-02",40.23
"721","2017-08-03",40.720001
"722","2017-08-04",40.68
"723","2017-08-07",40.709999
"724","2017-08-08",40.200001
"725","2017-08-09",40.299999
"726","2017-08-10",40.209999
"727","2017-08-11",40.07
"728","2017-08-14",40.599998
"729","2017-08-15",40.369999
"730","2017-08-16",40.52
"731","2017-08-17",40.07
"732","2017-08-18",40.080002
"733","2017-08-21",40.279999
"734","2017-08-22",40.389999
"735","2017-08-23",39.720001
"736","2017-08-24",40.009998
"737","2017-08-25",40.02
"738","2017-08-28",40.040001
"739","2017-08-29",40.189999
"740","2017-08-30",39.490002
"741","2017-08-31",40.009998
"742","2017-09-01",41.450001
"743","2017-09-05",40.639999
"744","2017-09-06",41.110001
"745","2017-09-07",40.869999
"746","2017-09-08",41.52
"747","2017-09-11",42.09
"748","2017-09-12",42.439999
"749","2017-09-13",41.900002
"750","2017-09-14",41.439999
"751","2017-09-15",41.68
"752","2017-09-18",42.419998
"753","2017-09-19",42.09
"754","2017-09-20",42.290001
"755","2017-09-21",42.16
"756","2017-09-22",42.849998
"757","2017-09-25",41.990002
"758","2017-09-26",42.509998
"759","2017-09-27",41.91
"760","2017-09-28",41.049999
"761","2017-09-29",41
"762","2017-10-02",41.110001
"763","2017-10-03",41.709999
"764","2017-10-04",42.02
"765","2017-10-05",42.360001
"766","2017-10-06",42.650002
"767","2017-10-09",42.630001
"768","2017-10-10",42.259998
"769","2017-10-11",42.110001
"770","2017-10-12",42.029999
"771","2017-10-13",42.41
"772","2017-10-16",42.369999
"773","2017-10-17",42.580002
"774","2017-10-18",42.98
"775","2017-10-19",43.830002
"776","2017-10-20",43.66
"777","2017-10-23",43.509998
"778","2017-10-24",43.470001
"779","2017-10-25",43.41
"780","2017-10-26",43.580002
"781","2017-10-27",43.09
"782","2017-10-30",41.900002
"783","2017-10-31",42.369999
"784","2017-11-01",41.470001
"785","2017-11-02",46.09
"786","2017-11-03",44.610001
"787","2017-11-06",44.490002
"788","2017-11-07",44.549999
"789","2017-11-08",45.360001
"790","2017-11-09",44.209999
"791","2017-11-10",44.84
"792","2017-11-13",44.330002
"793","2017-11-14",44.400002
"794","2017-11-15",43.889999
"795","2017-11-16",44.73
"796","2017-11-17",45.099998
"797","2017-11-20",45.860001
"798","2017-11-21",47.02
"799","2017-11-22",47.189999
"800","2017-11-24",46.93
"801","2017-11-27",47.029999
"802","2017-11-28",47.395
"803","2017-11-29",46.669998
"804","2017-11-30",47.060001
"805","2017-12-01",46.48
"806","2017-12-04",44.779999
"807","2017-12-05",44.52
"808","2017-12-06",44.07
"809","2017-12-07",44.130001
"810","2017-12-08",44.02
"811","2017-12-11",43.900002
"812","2017-12-12",43.5
"813","2017-12-13",43.490002
"814","2017-12-14",43
"815","2017-12-15",43.599998
"816","2017-12-18",43.970001
"817","2017-12-19",43.830002
"818","2017-12-20",42.830002
"819","2017-12-21",42.259998
"820","2017-12-22",41.939999
"821","2017-12-26",41.860001
"822","2017-12-27",42.09
"823","2017-12-28",41.740002
"824","2017-12-29",41.389999
"825","2018-01-02",41.59
"826","2018-01-03",42.310001
"827","2018-01-04",40.77
"828","2018-01-05",41.790001
"829","2018-01-08",42.27
"830","2018-01-09",42.549999
"831","2018-01-10",42.630001
"832","2018-01-11",43.299999
"833","2018-01-12",43.419998
"834","2018-01-16",42.389999
"835","2018-01-17",41.91
"836","2018-01-18",42.490002
"837","2018-01-19",42.84
"838","2018-01-22",43.349998
"839","2018-01-23",43.23
"840","2018-01-24",43.75
"841","2018-01-25",43.619999
"842","2018-01-26",43.490002
"843","2018-01-29",43.549999
"844","2018-01-30",42.619999
"845","2018-01-31",43.279999
"846","2018-02-01",44.029999
"847","2018-02-02",44.25
"848","2018-02-05",42.830002
"849","2018-02-06",42
"850","2018-02-07",41.869999
"851","2018-02-08",42.240002
"852","2018-02-09",44.049999
"853","2018-02-12",43.560001
"854","2018-02-13",44.68
"855","2018-02-14",45.349998
"856","2018-02-15",48.849998
"857","2018-02-16",47.900002
"858","2018-02-20",49.299999
"859","2018-02-21",49.16
"860","2018-02-22",49.779999
"861","2018-02-23",49.959999
"862","2018-02-26",49.720001
"863","2018-02-27",48.57
"864","2018-02-28",49.509998
"865","2018-03-01",49.43
"866","2018-03-02",50.259998
"867","2018-03-05",49.759998
"868","2018-03-06",49.27
"869","2018-03-07",50.040001
"870","2018-03-08",50.310001
"871","2018-03-09",50.990002
"872","2018-03-12",51.310001
"873","2018-03-13",52.040001
"874","2018-03-14",51.950001
"875","2018-03-15",51.790001
"876","2018-03-16",51.419998
"877","2018-03-19",50.990002
"878","2018-03-20",51.41
"879","2018-03-21",51.560001
"880","2018-03-22",50.779999
"881","2018-03-23",49.09
"882","2018-03-26",50.02
"883","2018-03-27",50.029999
"884","2018-03-28",50
"885","2018-03-29",51.02
"886","2018-04-02",50.049999
"887","2018-04-03",49.709999
"888","2018-04-04",51.259998
"889","2018-04-05",52.27
"890","2018-04-06",50.779999
"891","2018-04-09",50.709999
"892","2018-04-10",51.23
"893","2018-04-11",51.619999
"894","2018-04-12",51.790001
"895","2018-04-13",51.68
"896","2018-04-16",52.029999
"897","2018-04-17",53.580002
"898","2018-04-18",53.029999
"899","2018-04-19",53.32
"900","2018-04-20",52.400002
"901","2018-04-23",52.48
"902","2018-04-24",53.34
"903","2018-04-25",53.279999
"904","2018-04-26",54.360001
"905","2018-04-27",54.82
"906","2018-04-30",54.959999
"907","2018-05-01",55.02
"908","2018-05-02",55.580002
"909","2018-05-03",55.07
"910","2018-05-04",57.57
"911","2018-05-07",57.060001
"912","2018-05-08",58.5
"913","2018-05-09",59.529999
"914","2018-05-10",59.5
"915","2018-05-11",58.779999
"916","2018-05-14",58.259998
"917","2018-05-15",58.889999
"918","2018-05-16",58.970001
"919","2018-05-17",59.02
"920","2018-05-18",59.02
"921","2018-05-21",59.580002
"922","2018-05-22",59.740002
"923","2018-05-23",59.790001
"924","2018-05-24",60.240002
"925","2018-05-25",60.200001
"926","2018-05-29",59.990002
"927","2018-05-30",60.970001
"928","2018-05-31",60.849998
"929","2018-06-01",61.98
"930","2018-06-04",62.419998
"931","2018-06-05",62.419998
"932","2018-06-06",64.330002
"933","2018-06-07",63.939999
"934","2018-06-08",64.650002
"935","2018-06-11",64.699997
"936","2018-06-12",65.559998
"937","2018-06-13",65.669998
"938","2018-06-14",66.25
"939","2018-06-15",65.330002
"940","2018-06-18",65.650002
"941","2018-06-19",66.290001
"942","2018-06-20",66.519997
"943","2018-06-21",63.66
"944","2018-06-22",63.450001
"945","2018-06-25",62.790001
"946","2018-06-26",63.720001
"947","2018-06-27",61.950001
"948","2018-06-28",62.82
"949","2018-06-29",62.959999
"950","2018-07-02",64.050003
"951","2018-07-03",64.139999
"952","2018-07-05",64.190002
