"","date","CPRX"
"1003","2010-12-23",0.96
"1004","2010-12-27",1
"1005","2010-12-28",0.99
"1006","2010-12-29",0.98
"1007","2010-12-30",0.96
"1008","2010-12-31",0.99
"1009","2011-01-03",1.13
"1010","2011-01-04",1.28
"1011","2011-01-05",1.38
"1012","2011-01-06",1.31
"1013","2011-01-07",1.2
"1014","2011-01-10",1.22
"1015","2011-01-11",1.2
"1016","2011-01-12",1.23
"1017","2011-01-13",1.23
"1018","2011-01-14",1.16
"1019","2011-01-18",1.17
"1020","2011-01-19",1.18
"1021","2011-01-20",1.17
"1022","2011-01-21",1.15
"1023","2011-01-24",1.24
"1024","2011-01-25",1.15
"1025","2011-01-26",1.17
"1026","2011-01-27",1.16
"1027","2011-01-28",1.18
"1028","2011-01-31",1.16
"1029","2011-02-01",1.19
"1030","2011-02-02",1.18
"1031","2011-02-03",1.13
"1032","2011-02-04",1.12
"1033","2011-02-07",1.16
"1034","2011-02-08",1.13
"1035","2011-02-09",1.2
"1036","2011-02-10",1.21
"1037","2011-02-11",1.17
"1038","2011-02-14",1.13
"1039","2011-02-15",1.13
"1040","2011-02-16",1.18
"1041","2011-02-17",1.24
"1042","2011-02-18",1.2
"1043","2011-02-22",1.17
"1044","2011-02-23",1.14
"1045","2011-02-24",1.12
"1046","2011-02-25",1.14
"1047","2011-02-28",1.17
"1048","2011-03-01",1.12
"1049","2011-03-02",1.1
"1050","2011-03-03",1.12
"1051","2011-03-04",1.12
"1052","2011-03-07",1.12
"1053","2011-03-08",1.13
"1054","2011-03-09",1.11
"1055","2011-03-10",1.08
"1056","2011-03-11",1.06
"1057","2011-03-14",1.05
"1058","2011-03-15",1.05
"1059","2011-03-16",1.07
"1060","2011-03-17",1.06
"1061","2011-03-18",1.06
"1062","2011-03-21",1.1
"1063","2011-03-22",1.12
"1064","2011-03-23",1.1
"1065","2011-03-24",1.1
"1066","2011-03-25",1.12
"1067","2011-03-28",1.11
"1068","2011-03-29",1.18
"1069","2011-03-30",1.11
"1070","2011-03-31",1.12
"1071","2011-04-01",1.11
"1072","2011-04-04",1.11
"1073","2011-04-05",1.14
"1074","2011-04-06",1.11
"1075","2011-04-07",1.12
"1076","2011-04-08",1.11
"1077","2011-04-11",1.1
"1078","2011-04-12",1.1
"1079","2011-04-13",1.1
"1080","2011-04-14",1.1
"1081","2011-04-15",1.11
"1082","2011-04-18",1.13
"1083","2011-04-19",1.13
"1084","2011-04-20",1.12
"1085","2011-04-21",1.13
"1086","2011-04-25",1.19
"1087","2011-04-26",1.12
"1088","2011-04-27",1.13
"1089","2011-04-28",1.14
"1090","2011-04-29",1.14
"1091","2011-05-02",1.15
"1092","2011-05-03",1.11
"1093","2011-05-04",1.13
"1094","2011-05-05",1.11
"1095","2011-05-06",1.11
"1096","2011-05-09",1.15
"1097","2011-05-10",1.13
"1098","2011-05-11",1.13
"1099","2011-05-12",1.17
"1100","2011-05-13",1.15
"1101","2011-05-16",1.16
"1102","2011-05-17",1.18
"1103","2011-05-18",1.16
"1104","2011-05-19",1.16
"1105","2011-05-20",1.16
"1106","2011-05-23",1.16
"1107","2011-05-24",1.19
"1108","2011-05-25",1.18
"1109","2011-05-26",1.16
"1110","2011-05-27",1.16
"1111","2011-05-31",1.18
"1112","2011-06-01",1.2
"1113","2011-06-02",1.29
"1114","2011-06-03",1.7
"1115","2011-06-06",1.48
"1116","2011-06-07",1.57
"1117","2011-06-08",1.65
"1118","2011-06-09",1.93
"1119","2011-06-10",1.84
"1120","2011-06-13",1.7
"1121","2011-06-14",1.82
"1122","2011-06-15",1.76
"1123","2011-06-16",1.78
"1124","2011-06-17",1.81
"1125","2011-06-20",1.81
"1126","2011-06-21",1.89
"1127","2011-06-22",1.87
"1128","2011-06-23",1.85
"1129","2011-06-24",1.85
"1130","2011-06-27",1.9
"1131","2011-06-28",1.87
"1132","2011-06-29",1.87
"1133","2011-06-30",1.88
"1134","2011-07-01",1.82
"1135","2011-07-05",1.77
"1136","2011-07-06",1.66
"1137","2011-07-07",1.76
"1138","2011-07-08",1.75
"1139","2011-07-11",1.64
"1140","2011-07-12",1.56
"1141","2011-07-13",1.59
"1142","2011-07-14",1.58
"1143","2011-07-15",1.5
"1144","2011-07-18",1.45
"1145","2011-07-19",1.51
"1146","2011-07-20",1.62
"1147","2011-07-21",1.7
"1148","2011-07-22",1.7
"1149","2011-07-25",1.64
"1150","2011-07-26",1.62
"1151","2011-07-27",1.55
"1152","2011-07-28",1.55
"1153","2011-07-29",1.55
"1154","2011-08-01",1.54
"1155","2011-08-02",1.53
"1156","2011-08-03",1.48
"1157","2011-08-04",1.32
"1158","2011-08-05",1.31
"1159","2011-08-08",1.07
"1160","2011-08-09",1.32
"1161","2011-08-10",1.37
"1162","2011-08-11",1.28
"1163","2011-08-12",1.36
"1164","2011-08-15",1.4
"1165","2011-08-16",1.27
"1166","2011-08-17",1.29
"1167","2011-08-18",1.22
"1168","2011-08-19",1.25
"1169","2011-08-22",1.18
"1170","2011-08-23",1.27
"1171","2011-08-24",1.2
"1172","2011-08-25",1.17
"1173","2011-08-26",1.23
"1174","2011-08-29",1.31
"1175","2011-08-30",1.24
"1176","2011-08-31",1.25
"1177","2011-09-01",1.25
"1178","2011-09-02",1.3
"1179","2011-09-06",1.23
"1180","2011-09-07",1.24
"1181","2011-09-08",1.2
"1182","2011-09-09",1.28
"1183","2011-09-12",1.45
"1184","2011-09-13",1.55
"1185","2011-09-14",1.72
"1186","2011-09-15",1.73
"1187","2011-09-16",1.72
"1188","2011-09-19",1.57
"1189","2011-09-20",1.56
"1190","2011-09-21",1.53
"1191","2011-09-22",1.45
"1192","2011-09-23",1.52
"1193","2011-09-26",1.54
"1194","2011-09-27",1.56
"1195","2011-09-28",1.54
"1196","2011-09-29",1.55
"1197","2011-09-30",1.49
"1198","2011-10-03",1.42
"1199","2011-10-04",1.32
"1200","2011-10-05",1.37
"1201","2011-10-06",1.45
"1202","2011-10-07",1.41
"1203","2011-10-10",1.41
"1204","2011-10-11",1.42
"1205","2011-10-12",1.36
"1206","2011-10-13",1.3
"1207","2011-10-14",1.46
"1208","2011-10-17",1.44
"1209","2011-10-18",1.41
"1210","2011-10-19",1.36
"1211","2011-10-20",1.26
"1212","2011-10-21",1.29
"1213","2011-10-24",1.39
"1214","2011-10-25",1.46
"1215","2011-10-26",1.39
"1216","2011-10-27",1.3
"1217","2011-10-28",1.05
"1218","2011-10-31",1.04
"1219","2011-11-01",1
"1220","2011-11-02",1
"1221","2011-11-03",1.01
"1222","2011-11-04",1.02
"1223","2011-11-07",1.02
"1224","2011-11-08",1.04
"1225","2011-11-09",1
"1226","2011-11-10",0.96
"1227","2011-11-11",0.99
"1228","2011-11-14",1.01
"1229","2011-11-15",1.01
"1230","2011-11-16",1.01
"1231","2011-11-17",1.01
"1232","2011-11-18",1.13
"1233","2011-11-21",1.04
"1234","2011-11-22",1.07
"1235","2011-11-23",1.03
"1236","2011-11-25",1.04
"1237","2011-11-28",1.03
"1238","2011-11-29",1.02
"1239","2011-11-30",1.03
"1240","2011-12-01",1.06
"1241","2011-12-02",1.07
"1242","2011-12-05",1.07
"1243","2011-12-06",1.1
"1244","2011-12-07",1.15
"1245","2011-12-08",1.12
"1246","2011-12-09",1.13
"1247","2011-12-12",1.1
"1248","2011-12-13",1.07
"1249","2011-12-14",1.05
"1250","2011-12-15",1.02
"1251","2011-12-16",1.07
"1252","2011-12-19",1.1
"1253","2011-12-20",1.18
"1254","2011-12-21",1.12
"1255","2011-12-22",1.11
"1256","2011-12-23",1.09
"1257","2011-12-27",1.14
"1258","2011-12-28",1.15
"1259","2011-12-29",1.2
"1260","2011-12-30",1.29
"1261","2012-01-03",1.3
"1262","2012-01-04",1.34
"1263","2012-01-05",1.3
"1264","2012-01-06",1.2
"1265","2012-01-09",1.17
"1266","2012-01-10",1.21
"1267","2012-01-11",1.2
"1268","2012-01-12",1.22
"1269","2012-01-13",1.19
"1270","2012-01-17",1.2
"1271","2012-01-18",1.19
"1272","2012-01-19",1.18
"1273","2012-01-20",1.17
"1274","2012-01-23",1.17
"1275","2012-01-24",1.14
"1276","2012-01-25",1.12
"1277","2012-01-26",1.15
"1278","2012-01-27",1.11
"1279","2012-01-30",1.09
"1280","2012-01-31",1.08
"1281","2012-02-01",1.1
"1282","2012-02-02",1.08
"1283","2012-02-03",1.09
"1284","2012-02-06",1.12
"1285","2012-02-07",1.11
"1286","2012-02-08",1.1
"1287","2012-02-09",1.12
"1288","2012-02-10",1.07
"1289","2012-02-13",1.1
"1290","2012-02-14",1.16
"1291","2012-02-15",1.14
"1292","2012-02-16",1.14
"1293","2012-02-17",1.13
"1294","2012-02-21",1.11
"1295","2012-02-22",1.11
"1296","2012-02-23",1.1
"1297","2012-02-24",1.1
"1298","2012-02-27",1.1
"1299","2012-02-28",1.1
"1300","2012-02-29",1.11
"1301","2012-03-01",1.11
"1302","2012-03-02",1.13
"1303","2012-03-05",1.08
"1304","2012-03-06",1.1
"1305","2012-03-07",1.1
"1306","2012-03-08",1.11
"1307","2012-03-09",1.12
"1308","2012-03-12",1.11
"1309","2012-03-13",1.11
"1310","2012-03-14",1.1
"1311","2012-03-15",1.13
"1312","2012-03-16",1.05
"1313","2012-03-19",1.1
"1314","2012-03-20",1.08
"1315","2012-03-21",1.09
"1316","2012-03-22",1.05
"1317","2012-03-23",1.07
"1318","2012-03-26",1.09
"1319","2012-03-27",1.13
"1320","2012-03-28",1.17
"1321","2012-03-29",1.14
"1322","2012-03-30",1.11
"1323","2012-04-02",1.07
"1324","2012-04-03",1.07
"1325","2012-04-04",1.09
"1326","2012-04-05",1.06
"1327","2012-04-09",1.04
"1328","2012-04-10",1.04
"1329","2012-04-11",0.99
"1330","2012-04-12",1
"1331","2012-04-13",1
"1332","2012-04-16",0.95
"1333","2012-04-17",0.89
"1334","2012-04-18",0.85
"1335","2012-04-19",0.8
"1336","2012-04-20",0.98
"1337","2012-04-23",0.94
"1338","2012-04-24",0.91
"1339","2012-04-25",1
"1340","2012-04-26",1.04
"1341","2012-04-27",1.04
"1342","2012-04-30",0.99
"1343","2012-05-01",0.97
"1344","2012-05-02",1
"1345","2012-05-03",1.06
"1346","2012-05-04",0.98
"1347","2012-05-07",0.96
"1348","2012-05-08",0.96
"1349","2012-05-09",0.92
"1350","2012-05-10",0.93
"1351","2012-05-11",0.89
"1352","2012-05-14",0.9
"1353","2012-05-15",0.89
"1354","2012-05-16",0.85
"1355","2012-05-17",0.86
"1356","2012-05-18",0.8
"1357","2012-05-21",0.8
"1358","2012-05-22",0.82
"1359","2012-05-23",0.87
"1360","2012-05-24",0.57
"1361","2012-05-25",0.56
"1362","2012-05-29",0.55
"1363","2012-05-30",0.57
"1364","2012-05-31",0.56
"1365","2012-06-01",0.57
"1366","2012-06-04",0.57
"1367","2012-06-05",0.57
"1368","2012-06-06",0.56
"1369","2012-06-07",0.57
"1370","2012-06-08",0.6
"1371","2012-06-11",0.59
"1372","2012-06-12",0.57
"1373","2012-06-13",0.58
"1374","2012-06-14",0.57
"1375","2012-06-15",0.56
"1376","2012-06-18",0.55
"1377","2012-06-19",0.57
"1378","2012-06-20",0.56
"1379","2012-06-21",0.54
"1380","2012-06-22",0.55
"1381","2012-06-25",0.56
"1382","2012-06-26",0.55
"1383","2012-06-27",0.54
"1384","2012-06-28",0.53
"1385","2012-06-29",0.53
"1386","2012-07-02",0.54
"1387","2012-07-03",0.54
"1388","2012-07-05",0.56
"1389","2012-07-06",0.58
"1390","2012-07-09",0.66
"1391","2012-07-10",0.65
"1392","2012-07-11",0.64
"1393","2012-07-12",0.78
"1394","2012-07-13",0.86
"1395","2012-07-16",0.86
"1396","2012-07-17",0.86
"1397","2012-07-18",0.96
"1398","2012-07-19",1.02
"1399","2012-07-20",1.1
"1400","2012-07-23",1.1
"1401","2012-07-24",1.35
"1402","2012-07-25",1.38
"1403","2012-07-26",1.37
"1404","2012-07-27",1.3
"1405","2012-07-30",1.25
"1406","2012-07-31",1.25
"1407","2012-08-01",1.43
"1408","2012-08-02",1.41
"1409","2012-08-03",1.46
"1410","2012-08-06",1.36
"1411","2012-08-07",1.35
"1412","2012-08-08",1.33
"1413","2012-08-09",1.33
"1414","2012-08-10",1.4
"1415","2012-08-13",1.52
"1416","2012-08-14",1.58
"1417","2012-08-15",1.4
"1418","2012-08-16",1.39
"1419","2012-08-17",1.47
"1420","2012-08-20",1.45
"1421","2012-08-21",1.64
"1422","2012-08-22",1.71
"1423","2012-08-23",1.72
"1424","2012-08-24",1.86
"1425","2012-08-27",1.89
"1426","2012-08-28",1.52
"1427","2012-08-29",1.53
"1428","2012-08-30",1.47
"1429","2012-08-31",1.5
"1430","2012-09-04",1.46
"1431","2012-09-05",1.45
"1432","2012-09-06",1.33
"1433","2012-09-07",1.37
"1434","2012-09-10",1.46
"1435","2012-09-11",1.45
"1436","2012-09-12",1.43
"1437","2012-09-13",1.38
"1438","2012-09-14",1.39
"1439","2012-09-17",1.55
"1440","2012-09-18",1.99
"1441","2012-09-19",1.86
"1442","2012-09-20",1.87
"1443","2012-09-21",1.92
"1444","2012-09-24",1.91
"1445","2012-09-25",1.84
"1446","2012-09-26",1.6
"1447","2012-09-27",1.5
"1448","2012-09-28",1.51
"1449","2012-10-01",1.52
"1450","2012-10-02",1.55
"1451","2012-10-03",1.65
"1452","2012-10-04",1.67
"1453","2012-10-05",1.67
"1454","2012-10-08",1.71
"1455","2012-10-09",1.69
"1456","2012-10-10",1.69
"1457","2012-10-11",1.65
"1458","2012-10-12",1.63
"1459","2012-10-15",1.61
"1460","2012-10-16",1.61
"1461","2012-10-17",1.67
"1462","2012-10-18",1.71
"1463","2012-10-19",1.66
"1464","2012-10-22",1.65
"1465","2012-10-23",1.6
"1466","2012-10-24",1.6
"1467","2012-10-25",1.63
"1468","2012-10-26",1.65
"1469","2012-10-31",1.54
"1470","2012-11-01",1.47
"1471","2012-11-02",1.46
"1472","2012-11-05",1.51
"1473","2012-11-06",1.45
"1474","2012-11-07",1.45
"1475","2012-11-08",0.5
"1476","2012-11-09",0.44
"1477","2012-11-12",0.39
"1478","2012-11-13",0.46
"1479","2012-11-14",0.41
"1480","2012-11-15",0.41
"1481","2012-11-16",0.42
"1482","2012-11-19",0.42
"1483","2012-11-20",0.41
"1484","2012-11-21",0.42
"1485","2012-11-23",0.44
"1486","2012-11-26",0.5
"1487","2012-11-27",0.5
"1488","2012-11-28",0.48
"1489","2012-11-29",0.51
"1490","2012-11-30",0.51
"1491","2012-12-03",0.5
"1492","2012-12-04",0.47
"1493","2012-12-05",0.45
"1494","2012-12-06",0.44
"1495","2012-12-07",0.42
"1496","2012-12-10",0.45
"1497","2012-12-11",0.44
"1498","2012-12-12",0.46
"1499","2012-12-13",0.46
"1500","2012-12-14",0.44
"1501","2012-12-17",0.45
"1502","2012-12-18",0.45
"1503","2012-12-19",0.45
"1504","2012-12-20",0.46
"1505","2012-12-21",0.44
"1506","2012-12-24",0.49
"1507","2012-12-26",0.45
"1508","2012-12-27",0.44
"1509","2012-12-28",0.44
"1510","2012-12-31",0.44
"1511","2013-01-02",0.44
"1512","2013-01-03",0.47
"1513","2013-01-04",0.49
"1514","2013-01-07",0.55
"1515","2013-01-08",0.59
"1516","2013-01-09",0.58
"1517","2013-01-10",0.56
"1518","2013-01-11",0.55
"1519","2013-01-14",0.55
"1520","2013-01-15",0.54
"1521","2013-01-16",0.52
"1522","2013-01-17",0.52
"1523","2013-01-18",0.51
"1524","2013-01-22",0.52
"1525","2013-01-23",0.55
"1526","2013-01-24",0.54
"1527","2013-01-25",0.56
"1528","2013-01-28",0.56
"1529","2013-01-29",0.54
"1530","2013-01-30",0.54
"1531","2013-01-31",0.52
"1532","2013-02-01",0.51
"1533","2013-02-04",0.52
"1534","2013-02-05",0.5
"1535","2013-02-06",0.51
"1536","2013-02-07",0.54
"1537","2013-02-08",0.53
"1538","2013-02-11",0.51
"1539","2013-02-12",0.48
"1540","2013-02-13",0.48
"1541","2013-02-14",0.46
"1542","2013-02-15",0.48
"1543","2013-02-19",0.43
"1544","2013-02-20",0.47
"1545","2013-02-21",0.45
"1546","2013-02-22",0.47
"1547","2013-02-25",0.45
"1548","2013-02-26",0.45
"1549","2013-02-27",0.45
"1550","2013-02-28",0.46
"1551","2013-03-01",0.45
"1552","2013-03-04",0.46
"1553","2013-03-05",0.45
"1554","2013-03-06",0.43
"1555","2013-03-07",0.45
"1556","2013-03-08",0.48
"1557","2013-03-11",0.52
"1558","2013-03-12",0.54
"1559","2013-03-13",0.52
"1560","2013-03-14",0.54
"1561","2013-03-15",0.53
"1562","2013-03-18",0.51
"1563","2013-03-19",0.52
"1564","2013-03-20",0.49
"1565","2013-03-21",0.49
"1566","2013-03-22",0.49
"1567","2013-03-25",0.51
"1568","2013-03-26",0.52
"1569","2013-03-27",0.5
"1570","2013-03-28",0.49
"1571","2013-04-01",0.48
"1572","2013-04-02",0.47
"1573","2013-04-03",0.46
"1574","2013-04-04",0.45
"1575","2013-04-05",0.46
"1576","2013-04-08",0.45
"1577","2013-04-09",0.47
"1578","2013-04-10",0.48
"1579","2013-04-11",0.48
"1580","2013-04-12",0.49
"1581","2013-04-15",0.46
"1582","2013-04-16",0.48
"1583","2013-04-17",0.47
"1584","2013-04-18",0.56
"1585","2013-04-19",0.88
"1586","2013-04-22",1.06
"1587","2013-04-23",0.92
"1588","2013-04-24",0.95
"1589","2013-04-25",0.97
"1590","2013-04-26",0.96
"1591","2013-04-29",0.89
"1592","2013-04-30",0.76
"1593","2013-05-01",0.8
"1594","2013-05-02",0.81
"1595","2013-05-03",0.8
"1596","2013-05-06",0.79
"1597","2013-05-07",0.8
"1598","2013-05-08",0.81
"1599","2013-05-09",0.84
"1600","2013-05-10",0.95
"1601","2013-05-13",0.94
"1602","2013-05-14",0.9
"1603","2013-05-15",0.88
"1604","2013-05-16",0.83
"1605","2013-05-17",0.83
"1606","2013-05-20",0.87
"1607","2013-05-21",0.91
"1608","2013-05-22",0.85
"1609","2013-05-23",0.84
"1610","2013-05-24",0.88
"1611","2013-05-28",0.86
"1612","2013-05-29",0.81
"1613","2013-05-30",0.92
"1614","2013-05-31",0.89
"1615","2013-06-03",0.88
"1616","2013-06-04",0.87
"1617","2013-06-05",0.87
"1618","2013-06-06",0.85
"1619","2013-06-07",0.86
"1620","2013-06-10",0.9
"1621","2013-06-11",1.07
"1622","2013-06-12",1.04
"1623","2013-06-13",0.98
"1624","2013-06-14",0.96
"1625","2013-06-17",0.94
"1626","2013-06-18",0.97
"1627","2013-06-19",0.94
"1628","2013-06-20",0.9
"1629","2013-06-21",0.87
"1630","2013-06-24",0.89
"1631","2013-06-25",0.91
"1632","2013-06-26",0.9
"1633","2013-06-27",0.91
"1634","2013-06-28",0.9
"1635","2013-07-01",0.89
"1636","2013-07-02",0.87
"1637","2013-07-03",0.88
"1638","2013-07-05",0.92
"1639","2013-07-08",0.89
"1640","2013-07-09",0.9
"1641","2013-07-10",0.89
"1642","2013-07-11",0.94
"1643","2013-07-12",1.03
"1644","2013-07-15",1
"1645","2013-07-16",0.97
"1646","2013-07-17",0.97
"1647","2013-07-18",1.03
"1648","2013-07-19",1.2
"1649","2013-07-22",1.22
"1650","2013-07-23",1.2
"1651","2013-07-24",1.15
"1652","2013-07-25",1.17
"1653","2013-07-26",1.28
"1654","2013-07-29",1.31
"1655","2013-07-30",1.28
"1656","2013-07-31",1.3
"1657","2013-08-01",1.4
"1658","2013-08-02",1.61
"1659","2013-08-05",1.59
"1660","2013-08-06",1.47
"1661","2013-08-07",1.35
"1662","2013-08-08",1.29
"1663","2013-08-09",1.28
"1664","2013-08-12",1.38
"1665","2013-08-13",1.43
"1666","2013-08-14",1.45
"1667","2013-08-15",1.34
"1668","2013-08-16",1.33
"1669","2013-08-19",1.3
"1670","2013-08-20",1.35
"1671","2013-08-21",1.31
"1672","2013-08-22",1.28
"1673","2013-08-23",1.27
"1674","2013-08-26",1.42
"1675","2013-08-27",2.01
"1676","2013-08-28",1.76
"1677","2013-08-29",1.88
"1678","2013-08-30",1.94
"1679","2013-09-03",1.98
"1680","2013-09-04",1.94
"1681","2013-09-05",1.92
"1682","2013-09-06",2.1
"1683","2013-09-09",2.24
"1684","2013-09-10",2.36
"1685","2013-09-11",2.59
"1686","2013-09-12",2.53
"1687","2013-09-13",2.43
"1688","2013-09-16",2.45
"1689","2013-09-17",2.48
"1690","2013-09-18",2.69
"1691","2013-09-19",2.86
"1692","2013-09-20",2.86
"1693","2013-09-23",2.87
"1694","2013-09-24",3.08
"1695","2013-09-25",3.12
"1696","2013-09-26",3.16
"1697","2013-09-27",3.23
"1698","2013-09-30",3.05
"1699","2013-10-01",3.13
"1700","2013-10-02",3.33
"1701","2013-10-03",3.39
"1702","2013-10-04",3.28
"1703","2013-10-07",3.17
"1704","2013-10-08",3.18
"1705","2013-10-09",2.91
"1706","2013-10-10",2.75
"1707","2013-10-11",2.64
"1708","2013-10-14",2.65
"1709","2013-10-15",2.7
"1710","2013-10-16",2.64
"1711","2013-10-17",2.61
"1712","2013-10-18",1.9
"1713","2013-10-21",1.52
"1714","2013-10-22",1.82
"1715","2013-10-23",2.01
"1716","2013-10-24",1.93
"1717","2013-10-25",1.87
"1718","2013-10-28",1.82
"1719","2013-10-29",1.82
"1720","2013-10-30",1.73
"1721","2013-10-31",1.62
"1722","2013-11-01",1.53
"1723","2013-11-04",1.61
"1724","2013-11-05",1.58
"1725","2013-11-06",1.48
"1726","2013-11-07",1.47
"1727","2013-11-08",1.44
"1728","2013-11-11",1.52
"1729","2013-11-12",1.44
"1730","2013-11-13",1.32
"1731","2013-11-14",1.41
"1732","2013-11-15",1.6
"1733","2013-11-18",1.87
"1734","2013-11-19",1.71
"1735","2013-11-20",1.77
"1736","2013-11-21",1.77
"1737","2013-11-22",1.72
"1738","2013-11-25",1.67
"1739","2013-11-26",1.75
"1740","2013-11-27",1.71
"1741","2013-11-29",1.72
"1742","2013-12-02",1.87
"1743","2013-12-03",1.87
"1744","2013-12-04",1.97
"1745","2013-12-05",1.98
"1746","2013-12-06",1.93
"1747","2013-12-09",1.81
"1748","2013-12-10",1.87
"1749","2013-12-11",1.87
"1750","2013-12-12",1.88
"1751","2013-12-13",1.92
"1752","2013-12-16",1.96
"1753","2013-12-17",1.94
"1754","2013-12-18",1.98
"1755","2013-12-19",1.93
"1756","2013-12-20",1.88
"1757","2013-12-23",1.94
"1758","2013-12-24",1.98
"1759","2013-12-26",2.19
"1760","2013-12-27",2.1
"1761","2013-12-30",2.03
"1762","2013-12-31",1.95
"1763","2014-01-02",2.15
"1764","2014-01-03",2.13
"1765","2014-01-06",2.08
"1766","2014-01-07",2.02
"1767","2014-01-08",2.14
"1768","2014-01-09",2.12
"1769","2014-01-10",2.09
"1770","2014-01-13",2.07
"1771","2014-01-14",2.01
"1772","2014-01-15",2
"1773","2014-01-16",1.99
"1774","2014-01-17",2.03
"1775","2014-01-21",1.99
"1776","2014-01-22",2.09
"1777","2014-01-23",2.03
"1778","2014-01-24",2.04
"1779","2014-01-27",1.94
"1780","2014-01-28",1.96
"1781","2014-01-29",1.92
"1782","2014-01-30",1.99
"1783","2014-01-31",1.95
"1784","2014-02-03",1.87
"1785","2014-02-04",1.88
"1786","2014-02-05",1.81
"1787","2014-02-06",1.78
"1788","2014-02-07",1.91
"1789","2014-02-10",1.97
"1790","2014-02-11",1.95
"1791","2014-02-12",1.88
"1792","2014-02-13",1.9
"1793","2014-02-14",1.84
"1794","2014-02-18",1.92
"1795","2014-02-19",1.97
"1796","2014-02-20",2.2
"1797","2014-02-21",2.28
"1798","2014-02-24",2.24
"1799","2014-02-25",2.24
"1800","2014-02-26",2.29
"1801","2014-02-27",2.33
"1802","2014-02-28",2.24
"1803","2014-03-03",2.16
"1804","2014-03-04",2.16
"1805","2014-03-05",2.1
"1806","2014-03-06",2.07
"1807","2014-03-07",2.17
"1808","2014-03-10",2.07
"1809","2014-03-11",2.05
"1810","2014-03-12",2.07
"1811","2014-03-13",2.15
"1812","2014-03-14",2.17
"1813","2014-03-17",2.14
"1814","2014-03-18",2.18
"1815","2014-03-19",2.25
"1816","2014-03-20",2.39
"1817","2014-03-21",2.37
"1818","2014-03-24",2.28
"1819","2014-03-25",2.36
"1820","2014-03-26",2.29
"1821","2014-03-27",2.3
"1822","2014-03-28",2.32
"1823","2014-03-31",2.26
"1824","2014-04-01",2.32
"1825","2014-04-02",2.21
"1826","2014-04-03",2.4
"1827","2014-04-04",2.26
"1828","2014-04-07",2.06
"1829","2014-04-08",2.22
"1830","2014-04-09",2.32
"1831","2014-04-10",2.22
"1832","2014-04-11",2.06
"1833","2014-04-14",1.96
"1834","2014-04-15",1.92
"1835","2014-04-16",2.03
"1836","2014-04-17",2.06
"1837","2014-04-21",2.04
"1838","2014-04-22",2.12
"1839","2014-04-23",2.08
"1840","2014-04-24",2.05
"1841","2014-04-25",2
"1842","2014-04-28",2
"1843","2014-04-29",2.01
"1844","2014-04-30",2.08
"1845","2014-05-01",2
"1846","2014-05-02",1.98
"1847","2014-05-05",2.01
"1848","2014-05-06",1.99
"1849","2014-05-07",1.87
"1850","2014-05-08",1.77
"1851","2014-05-09",1.73
"1852","2014-05-12",1.82
"1853","2014-05-13",1.82
"1854","2014-05-14",1.77
"1855","2014-05-15",1.77
"1856","2014-05-16",1.82
"1857","2014-05-19",1.83
"1858","2014-05-20",1.87
"1859","2014-05-21",1.85
"1860","2014-05-22",1.95
"1861","2014-05-23",1.95
"1862","2014-05-27",2.04
"1863","2014-05-28",2.06
"1864","2014-05-29",2.18
"1865","2014-05-30",2.2
"1866","2014-06-02",2.19
"1867","2014-06-03",2.13
"1868","2014-06-04",2.16
"1869","2014-06-05",2.22
"1870","2014-06-06",2.26
"1871","2014-06-09",2.27
"1872","2014-06-10",2.32
"1873","2014-06-11",2.44
"1874","2014-06-12",2.39
"1875","2014-06-13",2.37
"1876","2014-06-16",2.3
"1877","2014-06-17",2.35
"1878","2014-06-18",2.39
"1879","2014-06-19",2.46
"1880","2014-06-20",2.52
"1881","2014-06-23",2.61
"1882","2014-06-24",2.44
"1883","2014-06-25",2.46
"1884","2014-06-26",2.48
"1885","2014-06-27",2.57
"1886","2014-06-30",2.53
"1887","2014-07-01",2.4
"1888","2014-07-02",2.44
"1889","2014-07-03",2.39
"1890","2014-07-07",2.38
"1891","2014-07-08",2.31
"1892","2014-07-09",2.3
"1893","2014-07-10",2.26
"1894","2014-07-11",2.29
"1895","2014-07-14",2.36
"1896","2014-07-15",2.27
"1897","2014-07-16",2.25
"1898","2014-07-17",2.17
"1899","2014-07-18",2.18
"1900","2014-07-21",2.23
"1901","2014-07-22",2.24
"1902","2014-07-23",2.36
"1903","2014-07-24",2.35
"1904","2014-07-25",2.39
"1905","2014-07-28",2.34
"1906","2014-07-29",2.27
"1907","2014-07-30",2.3
"1908","2014-07-31",2.27
"1909","2014-08-01",2.27
"1910","2014-08-04",2.22
"1911","2014-08-05",2.21
"1912","2014-08-06",2.19
"1913","2014-08-07",2.2
"1914","2014-08-08",2.22
"1915","2014-08-11",2.3
"1916","2014-08-12",2.25
"1917","2014-08-13",2.22
"1918","2014-08-14",2.19
"1919","2014-08-15",2.27
"1920","2014-08-18",2.3
"1921","2014-08-19",2.27
"1922","2014-08-20",2.3
"1923","2014-08-21",2.27
"1924","2014-08-22",2.34
"1925","2014-08-25",2.58
"1926","2014-08-26",2.99
"1927","2014-08-27",3
"1928","2014-08-28",3.12
"1929","2014-08-29",3.2
"1930","2014-09-02",3.2
"1931","2014-09-03",3.13
"1932","2014-09-04",3.41
"1933","2014-09-05",3.42
"1934","2014-09-08",3.34
"1935","2014-09-09",3.29
"1936","2014-09-10",3.05
