"","date","WCN"
"223","2007-11-19",14.475555
"224","2007-11-20",14.52
"225","2007-11-21",14.386666
"226","2007-11-23",14.275556
"227","2007-11-26",14.013333
"228","2007-11-27",14.12
"229","2007-11-28",14.2
"230","2007-11-29",14.111111
"231","2007-11-30",14.146667
"232","2007-12-03",14.026667
"233","2007-12-04",13.844444
"234","2007-12-05",13.8
"235","2007-12-06",14.111111
"236","2007-12-07",13.817778
"237","2007-12-10",14.142222
"238","2007-12-11",13.848889
"239","2007-12-12",13.937778
"240","2007-12-13",13.675555
"241","2007-12-14",13.266666
"242","2007-12-17",13.222222
"243","2007-12-18",13.573334
"244","2007-12-19",13.368889
"245","2007-12-20",13.688889
"246","2007-12-21",13.764444
"247","2007-12-24",13.786667
"248","2007-12-26",13.84
"249","2007-12-27",13.675555
"250","2007-12-28",13.777778
"251","2007-12-31",13.733334
"252","2008-01-02",13.782222
"253","2008-01-03",13.826667
"254","2008-01-04",13.577778
"255","2008-01-07",13.502222
"256","2008-01-08",13.088889
"257","2008-01-09",13.24
"258","2008-01-10",13.831111
"259","2008-01-11",13.711111
"260","2008-01-14",13.448889
"261","2008-01-15",13.408889
"262","2008-01-16",13.475555
"263","2008-01-17",13.275556
"264","2008-01-18",13.24
"265","2008-01-22",13.004444
"266","2008-01-23",13.088889
"267","2008-01-24",12.915556
"268","2008-01-25",13.031111
"269","2008-01-28",13.013333
"270","2008-01-29",13.031111
"271","2008-01-30",12.76
"272","2008-01-31",12.96
"273","2008-02-01",13.173333
"274","2008-02-04",13.142222
"275","2008-02-05",12.831111
"276","2008-02-06",12.782222
"277","2008-02-07",12.844444
"278","2008-02-08",13.04
"279","2008-02-11",13.008889
"280","2008-02-12",13.12
"281","2008-02-13",13.524445
"282","2008-02-14",13.52
"283","2008-02-15",13.555555
"284","2008-02-19",13.555555
"285","2008-02-20",13.684444
"286","2008-02-21",13.537778
"287","2008-02-22",13.613334
"288","2008-02-25",13.6
"289","2008-02-26",13.751111
"290","2008-02-27",13.72
"291","2008-02-28",13.702222
"292","2008-02-29",13.493333
"293","2008-03-03",13.368889
"294","2008-03-04",13.466666
"295","2008-03-05",13.662222
"296","2008-03-06",13.262222
"297","2008-03-07",13.324445
"298","2008-03-10",13.208889
"299","2008-03-11",13.368889
"300","2008-03-12",13.302222
"301","2008-03-13",13.311111
"302","2008-03-14",13.16
"303","2008-03-17",13.186666
"304","2008-03-18",13.786667
"305","2008-03-19",13.564445
"306","2008-03-20",14.013333
"307","2008-03-24",13.884444
"308","2008-03-25",13.933333
"309","2008-03-26",13.933333
"310","2008-03-27",13.653334
"311","2008-03-28",13.36
"312","2008-03-31",13.662222
"313","2008-04-01",13.875556
"314","2008-04-02",13.888889
"315","2008-04-03",13.871111
"316","2008-04-04",13.857778
"317","2008-04-07",13.795555
"318","2008-04-08",13.897778
"319","2008-04-09",13.8
"320","2008-04-10",13.635555
"321","2008-04-11",13.373333
"322","2008-04-14",13.466666
"323","2008-04-15",13.475555
"324","2008-04-16",13.773334
"325","2008-04-17",13.777778
"326","2008-04-18",14.026667
"327","2008-04-21",13.826667
"328","2008-04-22",13.893333
"329","2008-04-23",13.835556
"330","2008-04-24",14.062222
"331","2008-04-25",14.284445
"332","2008-04-28",14.28
"333","2008-04-29",14.337778
"334","2008-04-30",14.253333
"335","2008-05-01",14.724444
"336","2008-05-02",14.351111
"337","2008-05-05",14.146667
"338","2008-05-06",13.977777
"339","2008-05-07",13.613334
"340","2008-05-08",13.666667
"341","2008-05-09",13.555555
"342","2008-05-12",13.902223
"343","2008-05-13",13.964444
"344","2008-05-14",13.853333
"345","2008-05-15",13.88
"346","2008-05-16",14.071111
"347","2008-05-19",14
"348","2008-05-20",14.115556
"349","2008-05-21",13.8
"350","2008-05-22",14.017777
"351","2008-05-23",13.986667
"352","2008-05-27",14.155556
"353","2008-05-28",14.28
"354","2008-05-29",14.471111
"355","2008-05-30",14.591111
"356","2008-06-02",14.315556
"357","2008-06-03",14.222222
"358","2008-06-04",14.36
"359","2008-06-05",14.786667
"360","2008-06-06",14.626667
"361","2008-06-09",14.844444
"362","2008-06-10",14.64
"363","2008-06-11",14.106667
"364","2008-06-12",14.213333
"365","2008-06-13",14.528889
"366","2008-06-16",14.808888
"367","2008-06-17",15.048889
"368","2008-06-18",14.817778
"369","2008-06-19",15.235556
"370","2008-06-20",14.875556
"371","2008-06-23",14.862223
"372","2008-06-24",14.671111
"373","2008-06-25",15.013333
"374","2008-06-26",14.546667
"375","2008-06-27",14.377778
"376","2008-06-30",14.191112
"377","2008-07-01",14.12
"378","2008-07-02",13.817778
"379","2008-07-03",13.831111
"380","2008-07-07",13.68
"381","2008-07-08",14.191112
"382","2008-07-09",14.004444
"383","2008-07-10",14.288889
"384","2008-07-11",14.448889
"385","2008-07-14",14.893333
"386","2008-07-15",14.715555
"387","2008-07-16",15.275556
"388","2008-07-17",15.257778
"389","2008-07-18",15.048889
"390","2008-07-21",15.053333
"391","2008-07-22",15.16
"392","2008-07-23",15.017777
"393","2008-07-24",14.942223
"394","2008-07-25",15.311111
"395","2008-07-28",15.257778
"396","2008-07-29",15.453333
"397","2008-07-30",15.786667
"398","2008-07-31",16.173334
"399","2008-08-01",15.568889
"400","2008-08-04",15.613334
"401","2008-08-05",15.808888
"402","2008-08-06",16.440001
"403","2008-08-07",16.200001
"404","2008-08-08",16.457777
"405","2008-08-11",16.951111
"406","2008-08-12",16.653334
"407","2008-08-13",16.128889
"408","2008-08-14",16.151112
"409","2008-08-15",16.213333
"410","2008-08-18",15.937778
"411","2008-08-19",15.746667
"412","2008-08-20",15.986667
"413","2008-08-21",15.84
"414","2008-08-22",16.097778
"415","2008-08-25",15.844444
"416","2008-08-26",15.857778
"417","2008-08-27",15.946667
"418","2008-08-28",16
"419","2008-08-29",16.137777
"420","2008-09-02",16.142221
"421","2008-09-03",16.226667
"422","2008-09-04",15.386666
"423","2008-09-05",15.222222
"424","2008-09-08",15.844444
"425","2008-09-09",15.617778
"426","2008-09-10",15.813334
"427","2008-09-11",15.96
"428","2008-09-12",16.075556
"429","2008-09-15",15.888889
"430","2008-09-16",16.444445
"431","2008-09-17",15.902223
"432","2008-09-18",16.666666
"433","2008-09-19",17.151112
"434","2008-09-22",16.466667
"435","2008-09-23",15.177778
"436","2008-09-24",14.835556
"437","2008-09-25",15.262222
"438","2008-09-26",15.622222
"439","2008-09-29",14.773334
"440","2008-09-30",15.244445
"441","2008-10-01",15.133333
"442","2008-10-02",14.795555
"443","2008-10-03",15.48
"444","2008-10-06",15.146667
"445","2008-10-07",14.746667
"446","2008-10-08",13.928889
"447","2008-10-09",13.048889
"448","2008-10-10",13.573334
"449","2008-10-13",14.568889
"450","2008-10-14",14.32
"451","2008-10-15",13.537778
"452","2008-10-16",14.226666
"453","2008-10-17",14.44
"454","2008-10-20",15.057777
"455","2008-10-21",14.564445
"456","2008-10-22",14.457778
"457","2008-10-23",14.653334
"458","2008-10-24",13.915556
"459","2008-10-27",13.266666
"460","2008-10-28",13.306666
"461","2008-10-29",13.711111
"462","2008-10-30",14.271111
"463","2008-10-31",15.044444
"464","2008-11-03",15.422222
"465","2008-11-04",15.586667
"466","2008-11-05",15.066667
"467","2008-11-06",14.88
"468","2008-11-07",15.244445
"469","2008-11-10",15.395555
"470","2008-11-11",15.422222
"471","2008-11-12",14.693334
"472","2008-11-13",15.915556
"473","2008-11-14",15.497778
"474","2008-11-17",15.288889
"475","2008-11-18",15.395555
"476","2008-11-19",14.591111
"477","2008-11-20",14.084444
"478","2008-11-21",14.991111
"479","2008-11-24",14.071111
"480","2008-11-25",12.902223
"481","2008-11-26",13.044444
"482","2008-11-28",12.546667
"483","2008-12-01",11.871111
"484","2008-12-02",12.262222
"485","2008-12-03",12.648889
"486","2008-12-04",12.435555
"487","2008-12-05",13.008889
"488","2008-12-08",13.271111
"489","2008-12-09",12.991111
"490","2008-12-10",13.204445
"491","2008-12-11",12.688889
"492","2008-12-12",13.075556
"493","2008-12-15",12.68
"494","2008-12-16",13.328889
"495","2008-12-17",12.973333
"496","2008-12-18",13.044444
"497","2008-12-19",13.306666
"498","2008-12-22",13.031111
"499","2008-12-23",13.093333
"500","2008-12-24",12.804444
"501","2008-12-26",12.897778
"502","2008-12-29",12.693334
"503","2008-12-30",13.368889
"504","2008-12-31",14.031111
"505","2009-01-02",13.777778
"506","2009-01-05",13.8
"507","2009-01-06",13.622222
"508","2009-01-07",13.373333
"509","2009-01-08",13.773334
"510","2009-01-09",13.373333
"511","2009-01-12",13.124444
"512","2009-01-13",12.848889
"513","2009-01-14",11.866667
"514","2009-01-15",12.231112
"515","2009-01-16",12.493333
"516","2009-01-20",11.995556
"517","2009-01-21",12.395555
"518","2009-01-22",12.604445
"519","2009-01-23",12.333333
"520","2009-01-26",12.773334
"521","2009-01-27",12.928889
"522","2009-01-28",13.373333
"523","2009-01-29",13.097777
"524","2009-01-30",12.897778
"525","2009-02-02",12.493333
"526","2009-02-03",12.506667
"527","2009-02-04",12.457778
"528","2009-02-05",12.373333
"529","2009-02-06",12.28
"530","2009-02-09",11.955556
"531","2009-02-10",12.057777
"532","2009-02-11",11.688889
"533","2009-02-12",11.688889
"534","2009-02-13",11.786667
"535","2009-02-17",11.604445
"536","2009-02-18",11.32
"537","2009-02-19",11.297778
"538","2009-02-20",11.306666
"539","2009-02-23",11.057777
"540","2009-02-24",11.142222
"541","2009-02-25",10.848889
"542","2009-02-26",10.591111
"543","2009-02-27",10.595555
"544","2009-03-02",10.422222
"545","2009-03-03",9.875556
"546","2009-03-04",9.782222
"547","2009-03-05",9.573334
"548","2009-03-06",9.72
"549","2009-03-09",9.297778
"550","2009-03-10",9.546667
"551","2009-03-11",9.542222
"552","2009-03-12",10.057777
"553","2009-03-13",10.062222
"554","2009-03-16",9.986667
"555","2009-03-17",10.346666
"556","2009-03-18",10.533334
"557","2009-03-19",10.644444
"558","2009-03-20",10.56
"559","2009-03-23",11.222222
"560","2009-03-24",10.888889
"561","2009-03-25",10.995556
"562","2009-03-26",11.586667
"563","2009-03-27",11.253333
"564","2009-03-30",11.035556
"565","2009-03-31",11.422222
"566","2009-04-01",11.351111
"567","2009-04-02",11.911111
"568","2009-04-03",12.275556
"569","2009-04-06",12.204445
"570","2009-04-07",12.017777
"571","2009-04-08",11.982223
"572","2009-04-09",12.026667
"573","2009-04-13",11.951111
"574","2009-04-14",11.853333
"575","2009-04-15",12.08
"576","2009-04-16",12.168889
"577","2009-04-17",11.968889
"578","2009-04-20",11.795555
"579","2009-04-21",11.666667
"580","2009-04-22",11.591111
"581","2009-04-23",11.373333
"582","2009-04-24",11.413333
"583","2009-04-27",11.391111
"584","2009-04-28",11.44
"585","2009-04-29",11.524445
"586","2009-04-30",11.457778
"587","2009-05-01",11.355556
"588","2009-05-04",11.417778
"589","2009-05-05",11.195556
"590","2009-05-06",11.088889
"591","2009-05-07",10.906667
"592","2009-05-08",11.364445
"593","2009-05-11",11.191112
"594","2009-05-12",11.008889
"595","2009-05-13",10.693334
"596","2009-05-14",11.008889
"597","2009-05-15",10.853333
"598","2009-05-18",11.186666
"599","2009-05-19",11.337778
"600","2009-05-20",11.226666
"601","2009-05-21",11.133333
"602","2009-05-22",11.142222
"603","2009-05-26",11.533334
"604","2009-05-27",11.257778
"605","2009-05-28",11.373333
"606","2009-05-29",11.288889
"607","2009-06-01",11.835556
"608","2009-06-02",11.608889
"609","2009-06-03",11.622222
"610","2009-06-04",11.702222
"611","2009-06-05",11.831111
"612","2009-06-08",11.884444
"613","2009-06-09",11.835556
"614","2009-06-10",11.706667
"615","2009-06-11",11.786667
"616","2009-06-12",11.822222
"617","2009-06-15",11.56
"618","2009-06-16",11.435555
"619","2009-06-17",11.457778
"620","2009-06-18",11.622222
"621","2009-06-19",11.48
"622","2009-06-22",11.04
"623","2009-06-23",11.057777
"624","2009-06-24",11.128889
"625","2009-06-25",11.537778
"626","2009-06-26",10.844444
"627","2009-06-29",11.395555
"628","2009-06-30",11.515555
"629","2009-07-01",11.564445
"630","2009-07-02",11.404445
"631","2009-07-06",11.337778
"632","2009-07-07",11.302222
"633","2009-07-08",11.208889
"634","2009-07-09",11.004444
"635","2009-07-10",11.226666
"636","2009-07-13",11.44
"637","2009-07-14",11.471111
"638","2009-07-15",11.666667
"639","2009-07-16",11.831111
"640","2009-07-17",11.8
"641","2009-07-20",11.915556
"642","2009-07-21",12.048889
"643","2009-07-22",12.662222
"644","2009-07-23",12.768888
"645","2009-07-24",12.746667
"646","2009-07-27",12.706667
"647","2009-07-28",12.791111
"648","2009-07-29",12.8
"649","2009-07-30",12.644444
"650","2009-07-31",12.537778
"651","2009-08-03",12.426666
"652","2009-08-04",12.475555
"653","2009-08-05",12.373333
"654","2009-08-06",12.231112
"655","2009-08-07",12.346666
"656","2009-08-10",12.382222
"657","2009-08-11",12.297778
"658","2009-08-12",12.537778
"659","2009-08-13",12.493333
"660","2009-08-14",12.266666
"661","2009-08-17",12.093333
"662","2009-08-18",12.044444
"663","2009-08-19",12.16
"664","2009-08-20",12.288889
"665","2009-08-21",12.502222
"666","2009-08-24",12.573334
"667","2009-08-25",12.431111
"668","2009-08-26",12.328889
"669","2009-08-27",12.2
"670","2009-08-28",12.235556
"671","2009-08-31",12.155556
"672","2009-09-01",12.08
"673","2009-09-02",12.013333
"674","2009-09-03",12.173333
"675","2009-09-04",12.182222
"676","2009-09-08",12.204445
"677","2009-09-09",12.4
"678","2009-09-10",12.466666
"679","2009-09-11",12.528889
"680","2009-09-14",12.866667
"681","2009-09-15",12.924444
"682","2009-09-16",13.333333
"683","2009-09-17",13.204445
"684","2009-09-18",13.191112
"685","2009-09-21",13.115556
"686","2009-09-22",13.022223
"687","2009-09-23",12.928889
"688","2009-09-24",12.675555
"689","2009-09-25",12.475555
"690","2009-09-28",12.728889
"691","2009-09-29",12.751111
"692","2009-09-30",12.826667
"693","2009-10-01",12.795555
"694","2009-10-02",12.862223
"695","2009-10-05",12.697778
"696","2009-10-06",12.751111
"697","2009-10-07",12.693334
"698","2009-10-08",12.835556
"699","2009-10-09",13.071111
"700","2009-10-12",13.057777
"701","2009-10-13",12.92
"702","2009-10-14",13.311111
"703","2009-10-15",13.733334
"704","2009-10-16",13.866667
"705","2009-10-19",13.924444
"706","2009-10-20",13.893333
"707","2009-10-21",13.777778
"708","2009-10-22",14.022223
"709","2009-10-23",13.715555
"710","2009-10-26",13.902223
"711","2009-10-27",14.311111
"712","2009-10-28",14.168889
"713","2009-10-29",14.208889
"714","2009-10-30",13.968889
"715","2009-11-02",13.933333
"716","2009-11-03",14.017777
"717","2009-11-04",13.995556
"718","2009-11-05",14.12
"719","2009-11-06",14.044444
"720","2009-11-09",14.182222
"721","2009-11-10",14.248889
"722","2009-11-11",14.191112
"723","2009-11-12",14.026667
"724","2009-11-13",14.288889
"725","2009-11-16",14.444445
"726","2009-11-17",14.506667
"727","2009-11-18",14.346666
"728","2009-11-19",14.088889
"729","2009-11-20",14.128889
"730","2009-11-23",14.44
"731","2009-11-24",14.36
"732","2009-11-25",14.484445
"733","2009-11-27",14.288889
"734","2009-11-30",14.422222
"735","2009-12-01",14.506667
"736","2009-12-02",14.644444
"737","2009-12-03",14.671111
"738","2009-12-04",14.888889
"739","2009-12-07",14.822222
"740","2009-12-08",14.675555
"741","2009-12-09",14.64
"742","2009-12-10",14.831111
"743","2009-12-11",14.817778
"744","2009-12-14",15.048889
"745","2009-12-15",15.013333
"746","2009-12-16",14.84
"747","2009-12-17",14.555555
"748","2009-12-18",14.511111
"749","2009-12-21",14.662222
"750","2009-12-22",14.808888
"751","2009-12-23",14.946667
"752","2009-12-24",14.911111
"753","2009-12-28",14.884444
"754","2009-12-29",14.817778
"755","2009-12-30",14.835556
"756","2009-12-31",14.817778
"757","2010-01-04",14.964444
"758","2010-01-05",14.733334
"759","2010-01-06",14.648889
"760","2010-01-07",14.528889
"761","2010-01-08",14.475555
"762","2010-01-11",14.657778
"763","2010-01-12",14.68
"764","2010-01-13",14.813334
"765","2010-01-14",14.942223
"766","2010-01-15",14.826667
"767","2010-01-19",14.982223
"768","2010-01-20",14.764444
"769","2010-01-21",14.715555
"770","2010-01-22",14.586667
"771","2010-01-25",14.586667
"772","2010-01-26",14.537778
"773","2010-01-27",14.333333
"774","2010-01-28",14.337778
"775","2010-01-29",14.297778
"776","2010-02-01",14.404445
"777","2010-02-02",14.333333
"778","2010-02-03",14.355556
"779","2010-02-04",14.048889
"780","2010-02-05",13.942223
"781","2010-02-08",13.76
"782","2010-02-09",14.142222
"783","2010-02-10",14.08
"784","2010-02-11",14.182222
"785","2010-02-12",14.297778
"786","2010-02-16",14.644444
"787","2010-02-17",14.595555
"788","2010-02-18",14.786667
"789","2010-02-19",14.955556
"790","2010-02-22",14.951111
"791","2010-02-23",14.737778
"792","2010-02-24",14.813334
"793","2010-02-25",14.928889
"794","2010-02-26",14.942223
"795","2010-03-01",15.057777
"796","2010-03-02",15.133333
"797","2010-03-03",15.173333
"798","2010-03-04",15.168889
"799","2010-03-05",15.351111
"800","2010-03-08",15.351111
"801","2010-03-09",15.297778
"802","2010-03-10",15.28
"803","2010-03-11",15.271111
"804","2010-03-12",15.351111
"805","2010-03-15",15.404445
"806","2010-03-16",15.408889
"807","2010-03-17",15.653334
"808","2010-03-18",15.471111
"809","2010-03-19",15.271111
"810","2010-03-22",15.346666
"811","2010-03-23",15.297778
"812","2010-03-24",15.244445
"813","2010-03-25",15.137777
"814","2010-03-26",15.16
"815","2010-03-29",15.164444
"816","2010-03-30",15.182222
"817","2010-03-31",15.093333
"818","2010-04-01",15.12
"819","2010-04-05",15.32
"820","2010-04-06",15.533334
"821","2010-04-07",15.613334
"822","2010-04-08",15.591111
"823","2010-04-09",15.657778
"824","2010-04-12",15.68
"825","2010-04-13",15.755555
"826","2010-04-14",15.777778
"827","2010-04-15",15.497778
"828","2010-04-16",15.417778
"829","2010-04-19",15.435555
"830","2010-04-20",15.631111
"831","2010-04-21",15.533334
"832","2010-04-22",15.582222
"833","2010-04-23",15.946667
"834","2010-04-26",15.977777
"835","2010-04-27",15.697778
"836","2010-04-28",15.777778
"837","2010-04-29",15.871111
"838","2010-04-30",15.906667
"839","2010-05-03",15.831111
"840","2010-05-04",15.546667
"841","2010-05-05",15.466666
"842","2010-05-06",15.244445
"843","2010-05-07",14.982223
"844","2010-05-10",15.4
"845","2010-05-11",15.608889
"846","2010-05-12",15.666667
"847","2010-05-13",15.991111
"848","2010-05-14",15.711111
"849","2010-05-17",15.764444
"850","2010-05-18",15.782222
"851","2010-05-19",15.635555
"852","2010-05-20",15.2
"853","2010-05-21",15.133333
"854","2010-05-24",15.026667
"855","2010-05-25",15.173333
"856","2010-05-26",15.466666
"857","2010-05-27",15.626667
"858","2010-05-28",15.648889
"859","2010-06-01",15.737778
"860","2010-06-02",16
"861","2010-06-03",16.155556
"862","2010-06-04",15.626667
"863","2010-06-07",15.431111
"864","2010-06-08",15.586667
"865","2010-06-09",15.746667
"866","2010-06-10",16.048889
"867","2010-06-11",16.120001
"868","2010-06-14",16.053333
"869","2010-06-15",16.306667
"870","2010-06-16",16.231112
"871","2010-06-17",16.302221
"872","2010-06-18",16.244444
"873","2010-06-21",16.191111
"874","2010-06-22",15.871111
"875","2010-06-23",15.795555
"876","2010-06-24",15.528889
"877","2010-06-25",15.782222
"878","2010-06-28",15.884444
"879","2010-06-29",15.453333
"880","2010-06-30",15.506667
"881","2010-07-01",15.413333
"882","2010-07-02",15.4
"883","2010-07-06",15.413333
"884","2010-07-07",15.706667
"885","2010-07-08",15.768888
"886","2010-07-09",15.773334
"887","2010-07-12",15.693334
"888","2010-07-13",16.004444
"889","2010-07-14",16.044445
"890","2010-07-15",16.031111
"891","2010-07-16",15.617778
"892","2010-07-19",15.697778
"893","2010-07-20",15.951111
"894","2010-07-21",16.56889
"895","2010-07-22",16.973333
"896","2010-07-23",17.062222
"897","2010-07-26",17.164444
"898","2010-07-27",17.084444
"899","2010-07-28",16.928888
"900","2010-07-29",16.977777
"901","2010-07-30",16.964445
"902","2010-08-02",17.173334
"903","2010-08-03",17.186666
"904","2010-08-04",17.306667
"905","2010-08-05",17.248888
"906","2010-08-06",17.315556
"907","2010-08-09",17.342222
"908","2010-08-10",17.324444
"909","2010-08-11",16.906666
"910","2010-08-12",16.937778
"911","2010-08-13",16.84
"912","2010-08-16",16.831112
"913","2010-08-17",17.124445
"914","2010-08-18",17.053333
"915","2010-08-19",17.057777
"916","2010-08-20",17.173334
"917","2010-08-23",17.071112
"918","2010-08-24",17.071112
"919","2010-08-25",17.017778
"920","2010-08-26",16.817778
"921","2010-08-27",17.08
"922","2010-08-30",16.982222
"923","2010-08-31",16.777779
"924","2010-09-01",17.288889
"925","2010-09-02",17.213333
"926","2010-09-03",17.275555
"927","2010-09-07",17.222221
"928","2010-09-08",17.435556
"929","2010-09-09",17.475555
"930","2010-09-10",17.475555
"931","2010-09-13",17.537777
"932","2010-09-14",17.497778
"933","2010-09-15",17.604445
"934","2010-09-16",17.582222
"935","2010-09-17",17.64889
"936","2010-09-20",17.844444
"937","2010-09-21",17.848888
"938","2010-09-22",17.693333
"939","2010-09-23",17.364445
