"","date","FLIR"
"245","2007-12-20",30.52
"246","2007-12-21",31.41
"247","2007-12-24",31.9
"248","2007-12-26",32.25
"249","2007-12-27",30.559999
"250","2007-12-28",32.59
"251","2007-12-31",31.299999
"252","2008-01-02",31.129999
"253","2008-01-03",31.700001
"254","2008-01-04",30.5
"255","2008-01-07",30.83
"256","2008-01-08",30.559999
"257","2008-01-09",30.540001
"258","2008-01-10",30.969999
"259","2008-01-11",30.120001
"260","2008-01-14",30.57
"261","2008-01-15",31.18
"262","2008-01-16",32.130001
"263","2008-01-17",30.860001
"264","2008-01-18",31.34
"265","2008-01-22",30.25
"266","2008-01-23",29.709999
"267","2008-01-24",30.23
"268","2008-01-25",30.629999
"269","2008-01-28",30.74
"270","2008-01-29",30.870001
"271","2008-01-30",30.209999
"272","2008-01-31",30.280001
"273","2008-02-01",32.59
"274","2008-02-04",32.52
"275","2008-02-05",31.559999
"276","2008-02-06",31.85
"277","2008-02-07",31.93
"278","2008-02-08",32.669998
"279","2008-02-11",32.939999
"280","2008-02-12",32.599998
"281","2008-02-13",33.150002
"282","2008-02-14",32.529999
"283","2008-02-15",31.620001
"284","2008-02-19",31.48
"285","2008-02-20",30.77
"286","2008-02-21",30.08
"287","2008-02-22",29.690001
"288","2008-02-25",30.92
"289","2008-02-26",30.709999
"290","2008-02-27",30.360001
"291","2008-02-28",28.68
"292","2008-02-29",28.459999
"293","2008-03-03",29.08
"294","2008-03-04",26.360001
"295","2008-03-05",26.610001
"296","2008-03-06",25.969999
"297","2008-03-07",25.540001
"298","2008-03-10",23.690001
"299","2008-03-11",26.959999
"300","2008-03-12",26.629999
"301","2008-03-13",26.49
"302","2008-03-14",26.08
"303","2008-03-17",25.700001
"304","2008-03-18",27.709999
"305","2008-03-19",27.299999
"306","2008-03-20",27.91
"307","2008-03-24",28.690001
"308","2008-03-25",29.41
"309","2008-03-26",29.68
"310","2008-03-27",29.360001
"311","2008-03-28",28.99
"312","2008-03-31",30.09
"313","2008-04-01",30.780001
"314","2008-04-02",30.950001
"315","2008-04-03",30.92
"316","2008-04-04",31.370001
"317","2008-04-07",30.93
"318","2008-04-08",31.059999
"319","2008-04-09",29.879999
"320","2008-04-10",30.219999
"321","2008-04-11",29.08
"322","2008-04-14",28.790001
"323","2008-04-15",28.719999
"324","2008-04-16",30.030001
"325","2008-04-17",29.440001
"326","2008-04-18",30.629999
"327","2008-04-21",30.549999
"328","2008-04-22",30.43
"329","2008-04-23",30.68
"330","2008-04-24",33.84
"331","2008-04-25",34.400002
"332","2008-04-28",34.310001
"333","2008-04-29",34.189999
"334","2008-04-30",34.330002
"335","2008-05-01",35.200001
"336","2008-05-02",34.91
"337","2008-05-05",34.060001
"338","2008-05-06",34.439999
"339","2008-05-07",33.189999
"340","2008-05-08",33.110001
"341","2008-05-09",32.880001
"342","2008-05-12",34.169998
"343","2008-05-13",33.970001
"344","2008-05-14",34.389999
"345","2008-05-15",34.919998
"346","2008-05-16",35.439999
"347","2008-05-19",35.790001
"348","2008-05-20",35.25
"349","2008-05-21",34.869999
"350","2008-05-22",37.599998
"351","2008-05-23",38.169998
"352","2008-05-27",39.040001
"353","2008-05-28",40.27
"354","2008-05-29",39.099998
"355","2008-05-30",39.419998
"356","2008-06-02",38.830002
"357","2008-06-03",38.73
"358","2008-06-04",38.950001
"359","2008-06-05",40.200001
"360","2008-06-06",37.549999
"361","2008-06-09",37.919998
"362","2008-06-10",38.02
"363","2008-06-11",36.360001
"364","2008-06-12",35.759998
"365","2008-06-13",38.52
"366","2008-06-16",38.68
"367","2008-06-17",38.630001
"368","2008-06-18",38.389999
"369","2008-06-19",38.709999
"370","2008-06-20",39.200001
"371","2008-06-23",39.439999
"372","2008-06-24",39.720001
"373","2008-06-25",40.709999
"374","2008-06-26",39.709999
"375","2008-06-27",41.380001
"376","2008-06-30",40.57
"377","2008-07-01",43.080002
"378","2008-07-02",42.639999
"379","2008-07-03",42.299999
"380","2008-07-07",42.810001
"381","2008-07-08",42.529999
"382","2008-07-09",42.880001
"383","2008-07-10",42.740002
"384","2008-07-11",42.549999
"385","2008-07-14",42
"386","2008-07-15",41.950001
"387","2008-07-16",42.450001
"388","2008-07-17",44.360001
"389","2008-07-18",45.099998
"390","2008-07-21",43.419998
"391","2008-07-22",42.75
"392","2008-07-23",42.779999
"393","2008-07-24",39.93
"394","2008-07-25",39.82
"395","2008-07-28",39.369999
"396","2008-07-29",40.299999
"397","2008-07-30",40.939999
"398","2008-07-31",40.740002
"399","2008-08-01",39.93
"400","2008-08-04",37.860001
"401","2008-08-05",38.740002
"402","2008-08-06",38.400002
"403","2008-08-07",38.610001
"404","2008-08-08",38.869999
"405","2008-08-11",38.5
"406","2008-08-12",38.34
"407","2008-08-13",38.98
"408","2008-08-14",39.16
"409","2008-08-15",38.799999
"410","2008-08-18",38.700001
"411","2008-08-19",38.029999
"412","2008-08-20",38.389999
"413","2008-08-21",37.150002
"414","2008-08-22",37.419998
"415","2008-08-25",36.099998
"416","2008-08-26",36.709999
"417","2008-08-27",36.610001
"418","2008-08-28",36.889999
"419","2008-08-29",35.700001
"420","2008-09-02",34.810001
"421","2008-09-03",33.82
"422","2008-09-04",34.169998
"423","2008-09-05",34.200001
"424","2008-09-08",34.34
"425","2008-09-09",33.650002
"426","2008-09-10",34.869999
"427","2008-09-11",34.830002
"428","2008-09-12",34.43
"429","2008-09-15",33.290001
"430","2008-09-16",35.32
"431","2008-09-17",33.32
"432","2008-09-18",35.040001
"433","2008-09-19",38.009998
"434","2008-09-22",35.549999
"435","2008-09-23",36.259998
"436","2008-09-24",36.07
"437","2008-09-25",37.169998
"438","2008-09-26",38.150002
"439","2008-09-29",35.509998
"440","2008-09-30",38.419998
"441","2008-10-01",39.209999
"442","2008-10-02",36.900002
"443","2008-10-03",34.740002
"444","2008-10-06",30.860001
"445","2008-10-07",31.280001
"446","2008-10-08",30.870001
"447","2008-10-09",29.639999
"448","2008-10-10",27.9
"449","2008-10-13",32.490002
"450","2008-10-14",31.799999
"451","2008-10-15",28.450001
"452","2008-10-16",30.25
"453","2008-10-17",29.82
"454","2008-10-20",32.220001
"455","2008-10-21",29.370001
"456","2008-10-22",27.469999
"457","2008-10-23",28.73
"458","2008-10-24",27.48
"459","2008-10-27",27.139999
"460","2008-10-28",29.49
"461","2008-10-29",30
"462","2008-10-30",31.84
"463","2008-10-31",32.099998
"464","2008-11-03",32.740002
"465","2008-11-04",33.16
"466","2008-11-05",32.900002
"467","2008-11-06",29.790001
"468","2008-11-07",30.23
"469","2008-11-10",29.92
"470","2008-11-11",29.469999
"471","2008-11-12",28.790001
"472","2008-11-13",31.809999
"473","2008-11-14",29.700001
"474","2008-11-17",30.34
"475","2008-11-18",30.75
"476","2008-11-19",29.549999
"477","2008-11-20",27.809999
"478","2008-11-21",28.5
"479","2008-11-24",28.799999
"480","2008-11-25",28.629999
"481","2008-11-26",30.74
"482","2008-11-28",31
"483","2008-12-01",28.6
"484","2008-12-02",30.6
"485","2008-12-03",28.469999
"486","2008-12-04",26.549999
"487","2008-12-05",28.719999
"488","2008-12-08",28.709999
"489","2008-12-09",27.559999
"490","2008-12-10",25.559999
"491","2008-12-11",24.629999
"492","2008-12-12",25.1
"493","2008-12-15",25.4
"494","2008-12-16",26.879999
"495","2008-12-17",26.299999
"496","2008-12-18",26.440001
"497","2008-12-19",26.950001
"498","2008-12-22",27.129999
"499","2008-12-23",26.77
"500","2008-12-24",28.27
"501","2008-12-26",28.129999
"502","2008-12-29",28.18
"503","2008-12-30",29.790001
"504","2008-12-31",30.68
"505","2009-01-02",31.76
"506","2009-01-05",31.610001
"507","2009-01-06",31.59
"508","2009-01-07",31.73
"509","2009-01-08",31.42
"510","2009-01-09",30.530001
"511","2009-01-12",29.99
"512","2009-01-13",29.59
"513","2009-01-14",28.620001
"514","2009-01-15",29.23
"515","2009-01-16",29.4
"516","2009-01-20",28.219999
"517","2009-01-21",29.129999
"518","2009-01-22",28.16
"519","2009-01-23",28.030001
"520","2009-01-26",28.51
"521","2009-01-27",26.85
"522","2009-01-28",26.4
"523","2009-01-29",26.120001
"524","2009-01-30",24.969999
"525","2009-02-02",24.6
"526","2009-02-03",23.959999
"527","2009-02-04",24.35
"528","2009-02-05",22.620001
"529","2009-02-06",23.129999
"530","2009-02-09",23.6
"531","2009-02-10",22.360001
"532","2009-02-11",22.4
"533","2009-02-12",22.469999
"534","2009-02-13",22.190001
"535","2009-02-17",20.879999
"536","2009-02-18",20.93
"537","2009-02-19",20.4
"538","2009-02-20",20.6
"539","2009-02-23",20.030001
"540","2009-02-24",21.18
"541","2009-02-25",21.9
"542","2009-02-26",21.190001
"543","2009-02-27",20.41
"544","2009-03-02",19.57
"545","2009-03-03",19.68
"546","2009-03-04",20.440001
"547","2009-03-05",19.440001
"548","2009-03-06",19.59
"549","2009-03-09",18.870001
"550","2009-03-10",20.219999
"551","2009-03-11",19.879999
"552","2009-03-12",20.379999
"553","2009-03-13",20.459999
"554","2009-03-16",20.65
"555","2009-03-17",21.99
"556","2009-03-18",21.639999
"557","2009-03-19",21.18
"558","2009-03-20",20.610001
"559","2009-03-23",21.459999
"560","2009-03-24",20.799999
"561","2009-03-25",21.17
"562","2009-03-26",21.5
"563","2009-03-27",20.98
"564","2009-03-30",20.42
"565","2009-03-31",20.48
"566","2009-04-01",20.76
"567","2009-04-02",22.16
"568","2009-04-03",21.879999
"569","2009-04-06",21.6
"570","2009-04-07",20.700001
"571","2009-04-08",20.940001
"572","2009-04-09",22.030001
"573","2009-04-13",21.82
"574","2009-04-14",21.59
"575","2009-04-15",21.09
"576","2009-04-16",21.27
"577","2009-04-17",21.84
"578","2009-04-20",21.110001
"579","2009-04-21",21.700001
"580","2009-04-22",21.57
"581","2009-04-23",21.5
"582","2009-04-24",22
"583","2009-04-27",22.280001
"584","2009-04-28",21.74
"585","2009-04-29",22.35
"586","2009-04-30",22.18
"587","2009-05-01",25.209999
"588","2009-05-04",26.1
"589","2009-05-05",25.639999
"590","2009-05-06",25.370001
"591","2009-05-07",25.32
"592","2009-05-08",26.549999
"593","2009-05-11",25.75
"594","2009-05-12",25.74
"595","2009-05-13",24.709999
"596","2009-05-14",24.82
"597","2009-05-15",24.65
"598","2009-05-18",25.08
"599","2009-05-19",25.5
"600","2009-05-20",25.370001
"601","2009-05-21",24.120001
"602","2009-05-22",23.77
"603","2009-05-26",24.25
"604","2009-05-27",23.360001
"605","2009-05-28",23.17
"606","2009-05-29",22.459999
"607","2009-06-01",22.860001
"608","2009-06-02",22.57
"609","2009-06-03",22.51
"610","2009-06-04",23.120001
"611","2009-06-05",24.5
"612","2009-06-08",24.01
"613","2009-06-09",24.42
"614","2009-06-10",24.219999
"615","2009-06-11",24.32
"616","2009-06-12",24.639999
"617","2009-06-15",24.299999
"618","2009-06-16",22.889999
"619","2009-06-17",22.889999
"620","2009-06-18",22.83
"621","2009-06-19",22.93
"622","2009-06-22",22.290001
"623","2009-06-23",22.02
"624","2009-06-24",22.24
"625","2009-06-25",22.82
"626","2009-06-26",22.790001
"627","2009-06-29",22.73
"628","2009-06-30",22.559999
"629","2009-07-01",22.540001
"630","2009-07-02",21.67
"631","2009-07-06",21.700001
"632","2009-07-07",21.02
"633","2009-07-08",20.709999
"634","2009-07-09",21.219999
"635","2009-07-10",20.84
"636","2009-07-13",21.85
"637","2009-07-14",21.83
"638","2009-07-15",22.709999
"639","2009-07-16",22.889999
"640","2009-07-17",23.17
"641","2009-07-20",23.07
"642","2009-07-21",23.01
"643","2009-07-22",23.559999
"644","2009-07-23",21.209999
"645","2009-07-24",22.030001
"646","2009-07-27",21.49
"647","2009-07-28",21.26
"648","2009-07-29",21.540001
"649","2009-07-30",21.809999
"650","2009-07-31",21.49
"651","2009-08-03",21.469999
"652","2009-08-04",21.639999
"653","2009-08-05",21.290001
"654","2009-08-06",21.549999
"655","2009-08-07",21.66
"656","2009-08-10",21.559999
"657","2009-08-11",21.73
"658","2009-08-12",22.85
"659","2009-08-13",23.280001
"660","2009-08-14",22.610001
"661","2009-08-17",22.040001
"662","2009-08-18",22.26
"663","2009-08-19",22.26
"664","2009-08-20",22.49
"665","2009-08-21",23.049999
"666","2009-08-24",22.950001
"667","2009-08-25",22.879999
"668","2009-08-26",22.969999
"669","2009-08-27",23.209999
"670","2009-08-28",23.1
"671","2009-08-31",23.02
"672","2009-09-01",22.58
"673","2009-09-02",22.74
"674","2009-09-03",22.959999
"675","2009-09-04",23.200001
"676","2009-09-08",23.709999
"677","2009-09-09",23.99
"678","2009-09-10",24.73
"679","2009-09-11",25.85
"680","2009-09-14",27.309999
"681","2009-09-15",27.08
"682","2009-09-16",28.639999
"683","2009-09-17",28.08
"684","2009-09-18",27.969999
"685","2009-09-21",28.309999
"686","2009-09-22",28.1
"687","2009-09-23",27.799999
"688","2009-09-24",27.5
"689","2009-09-25",27.610001
"690","2009-09-28",28.26
"691","2009-09-29",28.059999
"692","2009-09-30",27.969999
"693","2009-10-01",26.73
"694","2009-10-02",26.959999
"695","2009-10-05",27.110001
"696","2009-10-06",27.41
"697","2009-10-07",27.309999
"698","2009-10-08",27.620001
"699","2009-10-09",27.799999
"700","2009-10-12",27.969999
"701","2009-10-13",27.889999
"702","2009-10-14",28.16
"703","2009-10-15",28.52
"704","2009-10-16",28.620001
"705","2009-10-19",29.299999
"706","2009-10-20",28.950001
"707","2009-10-21",29.77
"708","2009-10-22",29.16
"709","2009-10-23",29.33
"710","2009-10-26",29.16
"711","2009-10-27",29.219999
"712","2009-10-28",28.07
"713","2009-10-29",28.620001
"714","2009-10-30",27.809999
"715","2009-11-02",28.110001
"716","2009-11-03",27.6
"717","2009-11-04",27.99
"718","2009-11-05",28.690001
"719","2009-11-06",28.76
"720","2009-11-09",29.02
"721","2009-11-10",28.84
"722","2009-11-11",28.889999
"723","2009-11-12",28.719999
"724","2009-11-13",28.969999
"725","2009-11-16",29.719999
"726","2009-11-17",30.450001
"727","2009-11-18",30.34
"728","2009-11-19",29.620001
"729","2009-11-20",29.57
"730","2009-11-23",29.799999
"731","2009-11-24",29.27
"732","2009-11-25",29.32
"733","2009-11-27",28.790001
"734","2009-11-30",28.700001
"735","2009-12-01",29.09
"736","2009-12-02",29.610001
"737","2009-12-03",29.35
"738","2009-12-04",29.799999
"739","2009-12-07",29.809999
"740","2009-12-08",29.99
"741","2009-12-09",30.08
"742","2009-12-10",30.209999
"743","2009-12-11",29.940001
"744","2009-12-14",30.25
"745","2009-12-15",30.219999
"746","2009-12-16",30.25
"747","2009-12-17",29.92
"748","2009-12-18",30.34
"749","2009-12-21",30.709999
"750","2009-12-22",31.799999
"751","2009-12-23",31.92
"752","2009-12-24",32.240002
"753","2009-12-28",32.529999
"754","2009-12-29",33.18
"755","2009-12-30",33.189999
"756","2009-12-31",32.73
"757","2010-01-04",32.639999
"758","2010-01-05",32.720001
"759","2010-01-06",32.799999
"760","2010-01-07",32.84
"761","2010-01-08",32.93
"762","2010-01-11",32.57
"763","2010-01-12",31.92
"764","2010-01-13",31.82
"765","2010-01-14",31.799999
"766","2010-01-15",30.809999
"767","2010-01-19",31.290001
"768","2010-01-20",31.059999
"769","2010-01-21",31.1
"770","2010-01-22",30.52
"771","2010-01-25",30.690001
"772","2010-01-26",30.58
"773","2010-01-27",30.57
"774","2010-01-28",30
"775","2010-01-29",29.58
"776","2010-02-01",29.9
"777","2010-02-02",30.08
"778","2010-02-03",30.110001
"779","2010-02-04",29.57
"780","2010-02-05",29.51
"781","2010-02-08",29.42
"782","2010-02-09",29.780001
"783","2010-02-10",29.67
"784","2010-02-11",27.42
"785","2010-02-12",26.620001
"786","2010-02-16",26.639999
"787","2010-02-17",26.93
"788","2010-02-18",26.959999
"789","2010-02-19",27.15
"790","2010-02-22",26.959999
"791","2010-02-23",26.68
"792","2010-02-24",26.790001
"793","2010-02-25",26.5
"794","2010-02-26",26.809999
"795","2010-03-01",26.91
"796","2010-03-02",26.6
"797","2010-03-03",26.549999
"798","2010-03-04",26.49
"799","2010-03-05",26.639999
"800","2010-03-08",26.49
"801","2010-03-09",26.549999
"802","2010-03-10",26.629999
"803","2010-03-11",26.639999
"804","2010-03-12",26.68
"805","2010-03-15",26.66
"806","2010-03-16",26.799999
"807","2010-03-17",26.700001
"808","2010-03-18",26.91
"809","2010-03-19",27.32
"810","2010-03-22",27.459999
"811","2010-03-23",27.84
"812","2010-03-24",27.74
"813","2010-03-25",27.9
"814","2010-03-26",27.91
"815","2010-03-29",27.969999
"816","2010-03-30",28.030001
"817","2010-03-31",28.18
"818","2010-04-01",28.09
"819","2010-04-05",28.27
"820","2010-04-06",28.66
"821","2010-04-07",28.93
"822","2010-04-08",28.809999
"823","2010-04-09",28.91
"824","2010-04-12",28.6
"825","2010-04-13",28.219999
"826","2010-04-14",28.85
"827","2010-04-15",28.790001
"828","2010-04-16",29.290001
"829","2010-04-19",29.1
"830","2010-04-20",29.389999
"831","2010-04-21",29.719999
"832","2010-04-22",30.030001
"833","2010-04-23",31.42
"834","2010-04-26",30.32
"835","2010-04-27",30.27
"836","2010-04-28",30.610001
"837","2010-04-29",31.040001
"838","2010-04-30",30.59
"839","2010-05-03",31.290001
"840","2010-05-04",30.1
"841","2010-05-05",29.76
"842","2010-05-06",29.059999
"843","2010-05-07",28.440001
"844","2010-05-10",29.98
"845","2010-05-11",29.73
"846","2010-05-12",30.41
"847","2010-05-13",30.24
"848","2010-05-14",29.15
"849","2010-05-17",29.780001
"850","2010-05-18",29.549999
"851","2010-05-19",29.33
"852","2010-05-20",27.91
"853","2010-05-21",28.08
"854","2010-05-24",27.65
"855","2010-05-25",27.809999
"856","2010-05-26",27.870001
"857","2010-05-27",28.84
"858","2010-05-28",28.49
"859","2010-06-01",28.02
"860","2010-06-02",28.799999
"861","2010-06-03",28.77
"862","2010-06-04",27.700001
"863","2010-06-07",27.09
"864","2010-06-08",27.02
"865","2010-06-09",26.73
"866","2010-06-10",27.450001
"867","2010-06-11",27.65
"868","2010-06-14",27.719999
"869","2010-06-15",28.4
"870","2010-06-16",28.52
"871","2010-06-17",28.639999
"872","2010-06-18",28.84
"873","2010-06-21",28.860001
"874","2010-06-22",28.59
"875","2010-06-23",29
"876","2010-06-24",29.110001
"877","2010-06-25",29.15
"878","2010-06-28",29.860001
"879","2010-06-29",29.379999
"880","2010-06-30",29.09
"881","2010-07-01",29.209999
"882","2010-07-02",29.43
"883","2010-07-06",29.84
"884","2010-07-07",30.309999
"885","2010-07-08",30.440001
"886","2010-07-09",30.51
"887","2010-07-12",29.92
"888","2010-07-13",30.42
"889","2010-07-14",30.5
"890","2010-07-15",30.610001
"891","2010-07-16",30.040001
"892","2010-07-19",30.32
"893","2010-07-20",30.4
"894","2010-07-21",30.25
"895","2010-07-22",30.02
"896","2010-07-23",30.16
"897","2010-07-26",30.309999
"898","2010-07-27",29.75
"899","2010-07-28",29.959999
"900","2010-07-29",29.639999
"901","2010-07-30",29.76
"902","2010-08-02",30.629999
"903","2010-08-03",30.42
"904","2010-08-04",30.66
"905","2010-08-05",30.110001
"906","2010-08-06",29.76
"907","2010-08-09",29.73
"908","2010-08-10",28.91
"909","2010-08-11",27.77
"910","2010-08-12",27.17
"911","2010-08-13",26.959999
"912","2010-08-16",27.02
"913","2010-08-17",27.74
"914","2010-08-18",27.52
"915","2010-08-19",26.67
"916","2010-08-20",26.360001
"917","2010-08-23",25.24
"918","2010-08-24",24.379999
"919","2010-08-25",24.450001
"920","2010-08-26",24.450001
"921","2010-08-27",25.200001
"922","2010-08-30",24.959999
"923","2010-08-31",25.1
"924","2010-09-01",26.16
"925","2010-09-02",26.280001
"926","2010-09-03",26.76
"927","2010-09-07",26.559999
"928","2010-09-08",26.360001
"929","2010-09-09",26.190001
"930","2010-09-10",26.83
"931","2010-09-13",27.24
"932","2010-09-14",27.34
"933","2010-09-15",27.43
"934","2010-09-16",27.200001
"935","2010-09-17",27.24
"936","2010-09-20",27.76
"937","2010-09-21",27.66
"938","2010-09-22",27.34
"939","2010-09-23",26.809999
"940","2010-09-24",27.110001
"941","2010-09-27",27
"942","2010-09-28",25.99
"943","2010-09-29",26
"944","2010-09-30",25.700001
"945","2010-10-01",25.74
"946","2010-10-04",25.059999
"947","2010-10-05",25.280001
"948","2010-10-06",24.99
"949","2010-10-07",24.639999
"950","2010-10-08",24.610001
"951","2010-10-11",24.690001
"952","2010-10-12",25.16
"953","2010-10-13",25.559999
"954","2010-10-14",25.540001
"955","2010-10-15",25.790001
"956","2010-10-18",25.77
"957","2010-10-19",25.059999
"958","2010-10-20",25.42
"959","2010-10-21",27.040001
"960","2010-10-22",26.41
"961","2010-10-25",26.85
"962","2010-10-26",27.07
"963","2010-10-27",27.59
