"","date","AMED"
"312","2008-03-31",39.34
"313","2008-04-01",41.369999
"314","2008-04-02",41.32
"315","2008-04-03",41.509998
"316","2008-04-04",41.689999
"317","2008-04-07",39.330002
"318","2008-04-08",40.16
"319","2008-04-09",40.330002
"320","2008-04-10",40.73
"321","2008-04-11",39.939999
"322","2008-04-14",38.529999
"323","2008-04-15",39.400002
"324","2008-04-16",42.400002
"325","2008-04-17",42.060001
"326","2008-04-18",43.060001
"327","2008-04-21",43.799999
"328","2008-04-22",42.73
"329","2008-04-23",45.18
"330","2008-04-24",45.650002
"331","2008-04-25",46.630001
"332","2008-04-28",47.639999
"333","2008-04-29",47.09
"334","2008-04-30",51.799999
"335","2008-05-01",52.34
"336","2008-05-02",51.630001
"337","2008-05-05",51.66
"338","2008-05-06",51.560001
"339","2008-05-07",51.380001
"340","2008-05-08",51.939999
"341","2008-05-09",52.880001
"342","2008-05-12",52.68
"343","2008-05-13",51.990002
"344","2008-05-14",51.419998
"345","2008-05-15",51.549999
"346","2008-05-16",52.380001
"347","2008-05-19",52.220001
"348","2008-05-20",52.41
"349","2008-05-21",52
"350","2008-05-22",52.549999
"351","2008-05-23",51.169998
"352","2008-05-27",51.650002
"353","2008-05-28",50.889999
"354","2008-05-29",51.439999
"355","2008-05-30",50.810001
"356","2008-06-02",50.299999
"357","2008-06-03",50.889999
"358","2008-06-04",50.099998
"359","2008-06-05",52.029999
"360","2008-06-06",49.639999
"361","2008-06-09",49.169998
"362","2008-06-10",49.68
"363","2008-06-11",50.080002
"364","2008-06-12",50.810001
"365","2008-06-13",51.220001
"366","2008-06-16",52.099998
"367","2008-06-17",52.529999
"368","2008-06-18",52.25
"369","2008-06-19",52.790001
"370","2008-06-20",51.459999
"371","2008-06-23",51.27
"372","2008-06-24",49.610001
"373","2008-06-25",50.209999
"374","2008-06-26",50.110001
"375","2008-06-27",50.23
"376","2008-06-30",50.419998
"377","2008-07-01",50.360001
"378","2008-07-02",50.040001
"379","2008-07-03",49.029999
"380","2008-07-07",48.900002
"381","2008-07-08",50.240002
"382","2008-07-09",51.150002
"383","2008-07-10",53.16
"384","2008-07-11",53.509998
"385","2008-07-14",55.66
"386","2008-07-15",57.360001
"387","2008-07-16",55.740002
"388","2008-07-17",59.939999
"389","2008-07-18",61.759998
"390","2008-07-21",61.860001
"391","2008-07-22",62.580002
"392","2008-07-23",62.790001
"393","2008-07-24",62.360001
"394","2008-07-25",61.630001
"395","2008-07-28",60.91
"396","2008-07-29",65.529999
"397","2008-07-30",65.050003
"398","2008-07-31",64.120003
"399","2008-08-01",62.889999
"400","2008-08-04",62.450001
"401","2008-08-05",62.82
"402","2008-08-06",63.169998
"403","2008-08-07",63.849998
"404","2008-08-08",64.440002
"405","2008-08-11",66.07
"406","2008-08-12",54.27
"407","2008-08-13",52.32
"408","2008-08-14",53.57
"409","2008-08-15",57.029999
"410","2008-08-18",55.220001
"411","2008-08-19",55.5
"412","2008-08-20",54.73
"413","2008-08-21",53.720001
"414","2008-08-22",56.599998
"415","2008-08-25",54.82
"416","2008-08-26",53.68
"417","2008-08-27",54.98
"418","2008-08-28",54.419998
"419","2008-08-29",53.220001
"420","2008-09-02",53.279999
"421","2008-09-03",51.790001
"422","2008-09-04",49.849998
"423","2008-09-05",48.400002
"424","2008-09-08",50.75
"425","2008-09-09",47.68
"426","2008-09-10",48.02
"427","2008-09-11",48.5
"428","2008-09-12",48.150002
"429","2008-09-15",47.860001
"430","2008-09-16",48.91
"431","2008-09-17",46.279999
"432","2008-09-18",49.130001
"433","2008-09-19",50.98
"434","2008-09-22",50.110001
"435","2008-09-23",49.799999
"436","2008-09-24",49.150002
"437","2008-09-25",50.779999
"438","2008-09-26",50.700001
"439","2008-09-29",47.880001
"440","2008-09-30",48.669998
"441","2008-10-01",47.259998
"442","2008-10-02",48.310001
"443","2008-10-03",47.34
"444","2008-10-06",48.689999
"445","2008-10-07",48.169998
"446","2008-10-08",49.349998
"447","2008-10-09",43.509998
"448","2008-10-10",44.779999
"449","2008-10-13",51.48
"450","2008-10-14",51.810001
"451","2008-10-15",47.939999
"452","2008-10-16",53.009998
"453","2008-10-17",52.32
"454","2008-10-20",53.860001
"455","2008-10-21",55.029999
"456","2008-10-22",53.669998
"457","2008-10-23",50.09
"458","2008-10-24",47.380001
"459","2008-10-27",45.540001
"460","2008-10-28",47.5
"461","2008-10-29",51.93
"462","2008-10-30",56.330002
"463","2008-10-31",56.41
"464","2008-11-03",56.310001
"465","2008-11-04",58.07
"466","2008-11-05",56.209999
"467","2008-11-06",53.610001
"468","2008-11-07",50.060001
"469","2008-11-10",50.09
"470","2008-11-11",50.77
"471","2008-11-12",49.669998
"472","2008-11-13",53.34
"473","2008-11-14",50.57
"474","2008-11-17",49.919998
"475","2008-11-18",48.099998
"476","2008-11-19",44
"477","2008-11-20",36.880001
"478","2008-11-21",38.049999
"479","2008-11-24",38.779999
"480","2008-11-25",38.52
"481","2008-11-26",39.09
"482","2008-11-28",38.889999
"483","2008-12-01",34.740002
"484","2008-12-02",37.619999
"485","2008-12-03",38.32
"486","2008-12-04",38.330002
"487","2008-12-05",40.279999
"488","2008-12-08",41.720001
"489","2008-12-09",39.900002
"490","2008-12-10",40.119999
"491","2008-12-11",37.880001
"492","2008-12-12",38.23
"493","2008-12-15",37.650002
"494","2008-12-16",39.169998
"495","2008-12-17",39.310001
"496","2008-12-18",40.889999
"497","2008-12-19",40.98
"498","2008-12-22",41.400002
"499","2008-12-23",41.049999
"500","2008-12-24",41.07
"501","2008-12-26",41.330002
"502","2008-12-29",40.689999
"503","2008-12-30",42.209999
"504","2008-12-31",41.34
"505","2009-01-02",40.720001
"506","2009-01-05",40.330002
"507","2009-01-06",46.98
"508","2009-01-07",48.91
"509","2009-01-08",47
"510","2009-01-09",46.59
"511","2009-01-12",46.279999
"512","2009-01-13",48.080002
"513","2009-01-14",47.009998
"514","2009-01-15",44.290001
"515","2009-01-16",44.32
"516","2009-01-20",43.509998
"517","2009-01-21",43.91
"518","2009-01-22",44.34
"519","2009-01-23",43.07
"520","2009-01-26",44.060001
"521","2009-01-27",44.029999
"522","2009-01-28",44.09
"523","2009-01-29",41.599998
"524","2009-01-30",41.23
"525","2009-02-02",41.98
"526","2009-02-03",43.720001
"527","2009-02-04",43.41
"528","2009-02-05",44.669998
"529","2009-02-06",45.52
"530","2009-02-09",46.810001
"531","2009-02-10",46.459999
"532","2009-02-11",47.66
"533","2009-02-12",49.880001
"534","2009-02-13",51.400002
"535","2009-02-17",49.599998
"536","2009-02-18",48.18
"537","2009-02-19",48.34
"538","2009-02-20",47.529999
"539","2009-02-23",44.439999
"540","2009-02-24",45.16
"541","2009-02-25",42.23
"542","2009-02-26",36.48
"543","2009-02-27",32.709999
"544","2009-03-02",28.98
"545","2009-03-03",28.75
"546","2009-03-04",28.77
"547","2009-03-05",27.32
"548","2009-03-06",26.41
"549","2009-03-09",25.91
"550","2009-03-10",27.389999
"551","2009-03-11",25.969999
"552","2009-03-12",27.02
"553","2009-03-13",30.27
"554","2009-03-16",29.129999
"555","2009-03-17",30.49
"556","2009-03-18",30.370001
"557","2009-03-19",27.610001
"558","2009-03-20",26.860001
"559","2009-03-23",27.23
"560","2009-03-24",27.42
"561","2009-03-25",28.33
"562","2009-03-26",29.34
"563","2009-03-27",28.32
"564","2009-03-30",27.690001
"565","2009-03-31",27.49
"566","2009-04-01",27.4
"567","2009-04-02",29.360001
"568","2009-04-03",29.969999
"569","2009-04-06",30.219999
"570","2009-04-07",29.74
"571","2009-04-08",30.299999
"572","2009-04-09",32.889999
"573","2009-04-13",33.060001
"574","2009-04-14",30.9
"575","2009-04-15",29.24
"576","2009-04-16",30.120001
"577","2009-04-17",30.280001
"578","2009-04-20",28.709999
"579","2009-04-21",29.75
"580","2009-04-22",29.98
"581","2009-04-23",28.879999
"582","2009-04-24",28.809999
"583","2009-04-27",32.93
"584","2009-04-28",32.34
"585","2009-04-29",33.029999
"586","2009-04-30",33.540001
"587","2009-05-01",34.16
"588","2009-05-04",35.419998
"589","2009-05-05",35.93
"590","2009-05-06",36.599998
"591","2009-05-07",37.799999
"592","2009-05-08",38.029999
"593","2009-05-11",36.950001
"594","2009-05-12",36.439999
"595","2009-05-13",35
"596","2009-05-14",35.549999
"597","2009-05-15",33.259998
"598","2009-05-18",31.9
"599","2009-05-19",32.119999
"600","2009-05-20",31.77
"601","2009-05-21",30.719999
"602","2009-05-22",29.940001
"603","2009-05-26",30.280001
"604","2009-05-27",30.32
"605","2009-05-28",30.52
"606","2009-05-29",30.43
"607","2009-06-01",32.16
"608","2009-06-02",32.599998
"609","2009-06-03",32.209999
"610","2009-06-04",31.969999
"611","2009-06-05",32.25
"612","2009-06-08",32.009998
"613","2009-06-09",30.620001
"614","2009-06-10",30.51
"615","2009-06-11",31.709999
"616","2009-06-12",31.09
"617","2009-06-15",29.16
"618","2009-06-16",29.190001
"619","2009-06-17",30.23
"620","2009-06-18",30.82
"621","2009-06-19",31.719999
"622","2009-06-22",30.950001
"623","2009-06-23",30.6
"624","2009-06-24",30.73
"625","2009-06-25",32.450001
"626","2009-06-26",33.200001
"627","2009-06-29",33.439999
"628","2009-06-30",33.02
"629","2009-07-01",34.189999
"630","2009-07-02",31.91
"631","2009-07-06",32.490002
"632","2009-07-07",32.959999
"633","2009-07-08",32.349998
"634","2009-07-09",32.240002
"635","2009-07-10",32.349998
"636","2009-07-13",32.98
"637","2009-07-14",32.849998
"638","2009-07-15",34.25
"639","2009-07-16",35.16
"640","2009-07-17",36.380001
"641","2009-07-20",36.970001
"642","2009-07-21",37.830002
"643","2009-07-22",37.130001
"644","2009-07-23",37.98
"645","2009-07-24",38.720001
"646","2009-07-27",37.759998
"647","2009-07-28",39
"648","2009-07-29",40.639999
"649","2009-07-30",40.810001
"650","2009-07-31",44.709999
"651","2009-08-03",44.799999
"652","2009-08-04",44.57
"653","2009-08-05",43.32
"654","2009-08-06",43.16
"655","2009-08-07",43.880001
"656","2009-08-10",44.669998
"657","2009-08-11",44.73
"658","2009-08-12",44.32
"659","2009-08-13",43.970001
"660","2009-08-14",43.23
"661","2009-08-17",42.93
"662","2009-08-18",42.959999
"663","2009-08-19",44.080002
"664","2009-08-20",44.43
"665","2009-08-21",45
"666","2009-08-24",44.900002
"667","2009-08-25",45.240002
"668","2009-08-26",44.360001
"669","2009-08-27",45.040001
"670","2009-08-28",45.080002
"671","2009-08-31",44.540001
"672","2009-09-01",43.57
"673","2009-09-02",43.459999
"674","2009-09-03",34.040001
"675","2009-09-04",35
"676","2009-09-08",35.830002
"677","2009-09-09",36.709999
"678","2009-09-10",38.84
"679","2009-09-11",39.549999
"680","2009-09-14",39.450001
"681","2009-09-15",38.880001
"682","2009-09-16",43.799999
"683","2009-09-17",42.259998
"684","2009-09-18",42.73
"685","2009-09-21",43.41
"686","2009-09-22",45.25
"687","2009-09-23",45.779999
"688","2009-09-24",44.060001
"689","2009-09-25",42.849998
"690","2009-09-28",44.369999
"691","2009-09-29",43.52
"692","2009-09-30",43.630001
"693","2009-10-01",42.75
"694","2009-10-02",41.720001
"695","2009-10-05",42.650002
"696","2009-10-06",42.880001
"697","2009-10-07",42.23
"698","2009-10-08",43.099998
"699","2009-10-09",44.040001
"700","2009-10-12",44.98
"701","2009-10-13",44.470001
"702","2009-10-14",44.84
"703","2009-10-15",41.73
"704","2009-10-16",41.59
"705","2009-10-19",41.330002
"706","2009-10-20",42.650002
"707","2009-10-21",42.689999
"708","2009-10-22",43.330002
"709","2009-10-23",42.380001
"710","2009-10-26",43.110001
"711","2009-10-27",40.380001
"712","2009-10-28",40.669998
"713","2009-10-29",41.68
"714","2009-10-30",39.790001
"715","2009-11-02",40.580002
"716","2009-11-03",41.25
"717","2009-11-04",40.779999
"718","2009-11-05",41.139999
"719","2009-11-06",39.959999
"720","2009-11-09",40.5
"721","2009-11-10",39.919998
"722","2009-11-11",39.439999
"723","2009-11-12",38.48
"724","2009-11-13",39.150002
"725","2009-11-16",38.869999
"726","2009-11-17",38.310001
"727","2009-11-18",38.02
"728","2009-11-19",37.48
"729","2009-11-20",37.689999
"730","2009-11-23",38.970001
"731","2009-11-24",39.25
"732","2009-11-25",39.299999
"733","2009-11-27",38.189999
"734","2009-11-30",37.040001
"735","2009-12-01",37.639999
"736","2009-12-02",37.869999
"737","2009-12-03",37.82
"738","2009-12-04",38.299999
"739","2009-12-07",38.950001
"740","2009-12-08",38.009998
"741","2009-12-09",41.220001
"742","2009-12-10",40.470001
"743","2009-12-11",40.619999
"744","2009-12-14",44.43
"745","2009-12-15",46.939999
"746","2009-12-16",45.650002
"747","2009-12-17",45.200001
"748","2009-12-18",45.259998
"749","2009-12-21",45.439999
"750","2009-12-22",46.209999
"751","2009-12-23",47.560001
"752","2009-12-24",49.84
"753","2009-12-28",50.34
"754","2009-12-29",50.119999
"755","2009-12-30",49.5
"756","2009-12-31",48.599998
"757","2010-01-04",50.549999
"758","2010-01-05",51.959999
"759","2010-01-06",49.709999
"760","2010-01-07",50.549999
"761","2010-01-08",50.119999
"762","2010-01-11",51.5
"763","2010-01-12",51.25
"764","2010-01-13",51.310001
"765","2010-01-14",54.450001
"766","2010-01-15",53.259998
"767","2010-01-19",57.82
"768","2010-01-20",59.869999
"769","2010-01-21",57.970001
"770","2010-01-22",56.599998
"771","2010-01-25",56.23
"772","2010-01-26",57.18
"773","2010-01-27",57.91
"774","2010-01-28",55.68
"775","2010-01-29",54.950001
"776","2010-02-01",57.07
"777","2010-02-02",58.830002
"778","2010-02-03",57.700001
"779","2010-02-04",54.610001
"780","2010-02-05",52.799999
"781","2010-02-08",53.830002
"782","2010-02-09",55.259998
"783","2010-02-10",56.18
"784","2010-02-11",57.139999
"785","2010-02-12",58.43
"786","2010-02-16",59.799999
"787","2010-02-17",58.880001
"788","2010-02-18",60.139999
"789","2010-02-19",60.400002
"790","2010-02-22",60.040001
"791","2010-02-23",59.18
"792","2010-02-24",59.259998
"793","2010-02-25",57.48
"794","2010-02-26",57.650002
"795","2010-03-01",59.869999
"796","2010-03-02",60.830002
"797","2010-03-03",59.59
"798","2010-03-04",60.369999
"799","2010-03-05",60.060001
"800","2010-03-08",59
"801","2010-03-09",58.799999
"802","2010-03-10",58.279999
"803","2010-03-11",58
"804","2010-03-12",59.299999
"805","2010-03-15",58.860001
"806","2010-03-16",59.279999
"807","2010-03-17",59.779999
"808","2010-03-18",60.27
"809","2010-03-19",61.41
"810","2010-03-22",61.529999
"811","2010-03-23",60.459999
"812","2010-03-24",60.040001
"813","2010-03-25",57.330002
"814","2010-03-26",55.290001
"815","2010-03-29",56.84
"816","2010-03-30",55.529999
"817","2010-03-31",55.220001
"818","2010-04-01",56.990002
"819","2010-04-05",58.119999
"820","2010-04-06",57.43
"821","2010-04-07",57.040001
"822","2010-04-08",57
"823","2010-04-09",57.470001
"824","2010-04-12",58.720001
"825","2010-04-13",60.689999
"826","2010-04-14",62.990002
"827","2010-04-15",60.950001
"828","2010-04-16",60.52
"829","2010-04-19",60.52
"830","2010-04-20",61.470001
"831","2010-04-21",59.419998
"832","2010-04-22",59.310001
"833","2010-04-23",60.619999
"834","2010-04-26",60.5
"835","2010-04-27",56.52
"836","2010-04-28",57.889999
"837","2010-04-29",59.459999
"838","2010-04-30",57.580002
"839","2010-05-03",58.139999
"840","2010-05-04",56.330002
"841","2010-05-05",55.830002
"842","2010-05-06",55.040001
"843","2010-05-07",54.049999
"844","2010-05-10",55.130001
"845","2010-05-11",55.810001
"846","2010-05-12",56.209999
"847","2010-05-13",51.73
"848","2010-05-14",50.09
"849","2010-05-17",50
"850","2010-05-18",49.27
"851","2010-05-19",48.889999
"852","2010-05-20",47.459999
"853","2010-05-21",48.16
"854","2010-05-24",47.77
"855","2010-05-25",46.82
"856","2010-05-26",47.869999
"857","2010-05-27",49.540001
"858","2010-05-28",49.720001
"859","2010-06-01",48.419998
"860","2010-06-02",49.919998
"861","2010-06-03",50.619999
"862","2010-06-04",47.619999
"863","2010-06-07",46.830002
"864","2010-06-08",45.790001
"865","2010-06-09",45.02
"866","2010-06-10",45.860001
"867","2010-06-11",46.330002
"868","2010-06-14",46.900002
"869","2010-06-15",46.98
"870","2010-06-16",46.709999
"871","2010-06-17",46.860001
"872","2010-06-18",46.470001
"873","2010-06-21",46.09
"874","2010-06-22",45.57
"875","2010-06-23",44.43
"876","2010-06-24",42.310001
"877","2010-06-25",44.860001
"878","2010-06-28",45.119999
"879","2010-06-29",44.639999
"880","2010-06-30",43.98
"881","2010-07-01",39.34
"882","2010-07-02",37.799999
"883","2010-07-06",35.779999
"884","2010-07-07",35.290001
"885","2010-07-08",35.310001
"886","2010-07-09",35.139999
"887","2010-07-12",35.02
"888","2010-07-13",26.57
"889","2010-07-14",25.76
"890","2010-07-15",26.76
"891","2010-07-16",26.02
"892","2010-07-19",25.059999
"893","2010-07-20",25.9
"894","2010-07-21",25.469999
"895","2010-07-22",25.049999
"896","2010-07-23",23.459999
"897","2010-07-26",23.5
"898","2010-07-27",25.690001
"899","2010-07-28",25.67
"900","2010-07-29",25.52
"901","2010-07-30",26.27
"902","2010-08-02",26.75
"903","2010-08-03",26.82
"904","2010-08-04",26.969999
"905","2010-08-05",26.700001
"906","2010-08-06",26.790001
"907","2010-08-09",27.120001
"908","2010-08-10",24.68
"909","2010-08-11",24.18
"910","2010-08-12",24.48
"911","2010-08-13",23.870001
"912","2010-08-16",23.940001
"913","2010-08-17",23.99
"914","2010-08-18",23.790001
"915","2010-08-19",23.309999
"916","2010-08-20",23.58
"917","2010-08-23",23.459999
"918","2010-08-24",23.52
"919","2010-08-25",24.969999
"920","2010-08-26",24.48
"921","2010-08-27",24.85
"922","2010-08-30",24.040001
"923","2010-08-31",23.15
"924","2010-09-01",23.82
"925","2010-09-02",24.43
"926","2010-09-03",24.959999
"927","2010-09-07",24.08
"928","2010-09-08",24.030001
"929","2010-09-09",24.280001
"930","2010-09-10",24.02
"931","2010-09-13",24.51
"932","2010-09-14",24.5
"933","2010-09-15",26.01
"934","2010-09-16",28.030001
"935","2010-09-17",27.379999
"936","2010-09-20",28.940001
"937","2010-09-21",29.67
"938","2010-09-22",29.26
"939","2010-09-23",27.41
"940","2010-09-24",26.889999
"941","2010-09-27",28.43
"942","2010-09-28",24.02
"943","2010-09-29",24.110001
"944","2010-09-30",23.799999
"945","2010-10-01",23.530001
"946","2010-10-04",23.469999
"947","2010-10-05",24.16
"948","2010-10-06",24.01
"949","2010-10-07",24.68
"950","2010-10-08",25.610001
"951","2010-10-11",27.09
"952","2010-10-12",27.76
"953","2010-10-13",27.040001
"954","2010-10-14",26.49
"955","2010-10-15",25.959999
"956","2010-10-18",26
"957","2010-10-19",25.15
