"","date","MBII"
"74","2013-11-14",15.18
"75","2013-11-15",15.34
"76","2013-11-18",15.29
"77","2013-11-19",15.22
"78","2013-11-20",15.32
"79","2013-11-21",15.38
"80","2013-11-22",14.82
"81","2013-11-25",14.75
"82","2013-11-26",14.17
"83","2013-11-27",15.03
"84","2013-11-29",14.91
"85","2013-12-02",14.26
"86","2013-12-03",13.47
"87","2013-12-04",13.98
"88","2013-12-05",13.86
"89","2013-12-06",13.87
"90","2013-12-09",14.01
"91","2013-12-10",13.97
"92","2013-12-11",14.46
"93","2013-12-12",15.06
"94","2013-12-13",16.209999
"95","2013-12-16",16.799999
"96","2013-12-17",16.18
"97","2013-12-18",15.87
"98","2013-12-19",15.4
"99","2013-12-20",15.85
"100","2013-12-23",16.25
"101","2013-12-24",16.33
"102","2013-12-26",16.459999
"103","2013-12-27",16.4
"104","2013-12-30",16.99
"105","2013-12-31",17.780001
"106","2014-01-02",17.01
"107","2014-01-03",17.23
"108","2014-01-06",17.26
"109","2014-01-07",17.309999
"110","2014-01-08",18.040001
"111","2014-01-09",18.889999
"112","2014-01-10",18.65
"113","2014-01-13",18.4
"114","2014-01-14",18.950001
"115","2014-01-15",18.51
"116","2014-01-16",18.889999
"117","2014-01-17",18.540001
"118","2014-01-21",18.98
"119","2014-01-22",18.959999
"120","2014-01-23",18.75
"121","2014-01-24",18.5
"122","2014-01-27",17.790001
"123","2014-01-28",17.51
"124","2014-01-29",15.57
"125","2014-01-30",15.92
"126","2014-01-31",15.89
"127","2014-02-03",15.95
"128","2014-02-04",15.45
"129","2014-02-05",15.09
"130","2014-02-06",15.09
"131","2014-02-07",15.17
"132","2014-02-10",15.66
"133","2014-02-11",15
"134","2014-02-12",14.7
"135","2014-02-13",14.6
"136","2014-02-14",14.25
"137","2014-02-18",14.31
"138","2014-02-19",14.04
"139","2014-02-20",13.9
"140","2014-02-21",13.48
"141","2014-02-24",13.19
"142","2014-02-25",13.46
"143","2014-02-26",14.03
"144","2014-02-27",14.12
"145","2014-02-28",14.53
"146","2014-03-03",15.15
"147","2014-03-04",14.93
"148","2014-03-05",14.69
"149","2014-03-06",14.49
"150","2014-03-07",14.45
"151","2014-03-10",14.69
"152","2014-03-11",14.81
"153","2014-03-12",14.53
"154","2014-03-13",14.56
"155","2014-03-14",14.7
"156","2014-03-17",14.61
"157","2014-03-18",14.76
"158","2014-03-19",14.71
"159","2014-03-20",14.76
"160","2014-03-21",14.75
"161","2014-03-24",14.65
"162","2014-03-25",14.75
"163","2014-03-26",14.75
"164","2014-03-27",13.99
"165","2014-03-28",13.83
"166","2014-03-31",13.97
"167","2014-04-01",13.91
"168","2014-04-02",13.95
"169","2014-04-03",13.7
"170","2014-04-04",13.58
"171","2014-04-07",13.55
"172","2014-04-08",13.67
"173","2014-04-09",13.76
"174","2014-04-10",13.51
"175","2014-04-11",12.71
"176","2014-04-14",12.51
"177","2014-04-15",12.21
"178","2014-04-16",11.91
"179","2014-04-17",11.97
"180","2014-04-21",11.84
"181","2014-04-22",11.82
"182","2014-04-23",12.06
"183","2014-04-24",12.11
"184","2014-04-25",11.83
"185","2014-04-28",12.22
"186","2014-04-29",12.5
"187","2014-04-30",12.18
"188","2014-05-01",13.45
"189","2014-05-02",12.95
"190","2014-05-05",12.54
"191","2014-05-06",11.76
"192","2014-05-07",11.14
"193","2014-05-08",10.91
"194","2014-05-09",10.4
"195","2014-05-12",10.42
"196","2014-05-13",9.85
"197","2014-05-14",9.34
"198","2014-05-15",9.25
"199","2014-05-16",9.34
"200","2014-05-19",8.8
"201","2014-05-20",8.56
"202","2014-05-21",8.74
"203","2014-05-22",8.85
"204","2014-05-23",9.08
"205","2014-05-27",10.6
"206","2014-05-28",10.83
"207","2014-05-29",10.9
"208","2014-05-30",10.87
"209","2014-06-02",9.82
"210","2014-06-03",9.8
"211","2014-06-04",9.38
"212","2014-06-05",9.6
"213","2014-06-06",10.07
"214","2014-06-09",10.53
"215","2014-06-10",10.95
"216","2014-06-11",10.76
"217","2014-06-12",11.19
"218","2014-06-13",11.12
"219","2014-06-16",11.45
"220","2014-06-17",11.73
"221","2014-06-18",11.57
"222","2014-06-19",11.66
"223","2014-06-20",11.62
"224","2014-06-23",11.57
"225","2014-06-24",11.15
"226","2014-06-25",10.92
"227","2014-06-26",10.79
"228","2014-06-27",10.5
"229","2014-06-30",11.62
"230","2014-07-01",11.25
"231","2014-07-02",11.69
"232","2014-07-03",11.66
"233","2014-07-07",11.11
"234","2014-07-08",11.21
"235","2014-07-09",10.91
"236","2014-07-10",10.61
"237","2014-07-11",10.75
"238","2014-07-14",10.76
"239","2014-07-15",10.17
"240","2014-07-16",9.87
"241","2014-07-17",9.38
"242","2014-07-18",9.48
"243","2014-07-21",9.29
"244","2014-07-22",9.77
"245","2014-07-23",9.75
"246","2014-07-24",9.61
"247","2014-07-25",9.65
"248","2014-07-28",9.21
"249","2014-07-29",10.05
"250","2014-07-30",9.77
"251","2014-07-31",9.27
"252","2014-08-01",9.09
"253","2014-08-04",9.26
"254","2014-08-05",9.21
"255","2014-08-06",9.65
"256","2014-08-07",9.54
"257","2014-08-08",5.51
"258","2014-08-11",5.51
"259","2014-08-12",5.25
"260","2014-08-13",5.27
"261","2014-08-14",5.55
"262","2014-08-15",5.79
"263","2014-08-18",5.84
"264","2014-08-19",5.95
"265","2014-08-20",5.81
"266","2014-08-21",5.76
"267","2014-08-22",5.57
"268","2014-08-25",5.61
"269","2014-08-26",5.7
"270","2014-08-27",5.94
"271","2014-08-28",5.9
"272","2014-08-29",5.75
"273","2014-09-02",5.65
"274","2014-09-03",3.15
"275","2014-09-04",3.12
"276","2014-09-05",2.87
"277","2014-09-08",3.18
"278","2014-09-09",3
"279","2014-09-10",3.04
"280","2014-09-11",3.16
"281","2014-09-12",3.19
"282","2014-09-15",3.05
"283","2014-09-16",3.06
"284","2014-09-17",3
"285","2014-09-18",2.92
"286","2014-09-19",2.99
"287","2014-09-22",3.08
"288","2014-09-23",2.87
"289","2014-09-24",3
"290","2014-09-25",2.79
"291","2014-09-26",2.67
"292","2014-09-29",2.62
"293","2014-09-30",2.66
"294","2014-10-01",2.5
"295","2014-10-02",2.61
"296","2014-10-03",2.65
"297","2014-10-06",2.53
"298","2014-10-07",2.49
"299","2014-10-08",2.39
"300","2014-10-09",2.29
"301","2014-10-10",1.99
"302","2014-10-13",2.58
"303","2014-10-14",2.26
"304","2014-10-15",2.24
"305","2014-10-16",2.23
"306","2014-10-17",2.27
"307","2014-10-20",2.61
"308","2014-10-21",3.06
"309","2014-10-22",2.8
"310","2014-10-23",2.79
"311","2014-10-24",2.54
"312","2014-10-27",2.46
"313","2014-10-28",2.72
"314","2014-10-29",2.6
"315","2014-10-30",2.58
"316","2014-10-31",2.62
"317","2014-11-03",2.41
"318","2014-11-04",2.53
"319","2014-11-05",2.59
"320","2014-11-06",2.56
"321","2014-11-07",2.85
"322","2014-11-10",2.87
"323","2014-11-11",3.18
"324","2014-11-12",3.06
"325","2014-11-13",2.88
"326","2014-11-14",2.84
"327","2014-11-17",2.59
"328","2014-11-18",2.75
"329","2014-11-19",2.59
"330","2014-11-20",2.64
"331","2014-11-21",2.64
"332","2014-11-24",2.56
"333","2014-11-25",2.51
"334","2014-11-26",2.51
"335","2014-11-28",2.41
"336","2014-12-01",2.23
"337","2014-12-02",2.38
"338","2014-12-03",2.37
"339","2014-12-04",2.25
"340","2014-12-05",2.41
"341","2014-12-08",2.37
"342","2014-12-09",2.72
"343","2014-12-10",2.48
"344","2014-12-11",2.53
"345","2014-12-12",2.56
"346","2014-12-15",2.52
"347","2014-12-16",2.47
"348","2014-12-17",2.86
"349","2014-12-18",2.87
"350","2014-12-19",3.01
"351","2014-12-22",3.09
"352","2014-12-23",3.07
"353","2014-12-24",2.99
"354","2014-12-26",3.14
"355","2014-12-29",3.35
"356","2014-12-30",3.35
"357","2014-12-31",3.61
"358","2015-01-02",3.81
"359","2015-01-05",4.18
"360","2015-01-06",4.52
"361","2015-01-07",4.24
"362","2015-01-08",4.14
"363","2015-01-09",3.93
"364","2015-01-12",3.75
"365","2015-01-13",3.84
"366","2015-01-14",3.89
"367","2015-01-15",3.65
"368","2015-01-16",3.92
"369","2015-01-20",3.65
"370","2015-01-21",3.42
"371","2015-01-22",3.5
"372","2015-01-23",3.45
"373","2015-01-26",3.55
"374","2015-01-27",3.53
"375","2015-01-28",3.35
"376","2015-01-29",3.5
"377","2015-01-30",3.4
"378","2015-02-02",3.5
"379","2015-02-03",3.47
"380","2015-02-04",3.5
"381","2015-02-05",3.78
"382","2015-02-06",3.56
"383","2015-02-09",3.56
"384","2015-02-10",3.64
"385","2015-02-11",3.54
"386","2015-02-12",3.55
"387","2015-02-13",3.88
"388","2015-02-17",3.99
"389","2015-02-18",3.89
"390","2015-02-19",3.81
"391","2015-02-20",3.74
"392","2015-02-23",3.53
"393","2015-02-24",3.48
"394","2015-02-25",3.37
"395","2015-02-26",3.56
"396","2015-02-27",3.5
"397","2015-03-02",3.66
"398","2015-03-03",3.66
"399","2015-03-04",3.72
"400","2015-03-05",3.64
"401","2015-03-06",3.58
"402","2015-03-09",3.42
"403","2015-03-10",3.31
"404","2015-03-11",3.59
"405","2015-03-12",3.87
"406","2015-03-13",3.65
"407","2015-03-16",3.62
"408","2015-03-17",3.8
"409","2015-03-18",3.9
"410","2015-03-19",3.89
"411","2015-03-20",3.75
"412","2015-03-23",3.8
"413","2015-03-24",3.98
"414","2015-03-25",3.85
"415","2015-03-26",3.86
"416","2015-03-27",3.68
"417","2015-03-30",3.74
"418","2015-03-31",3.87
"419","2015-04-01",3.83
"420","2015-04-02",3.93
"421","2015-04-06",3.9
"422","2015-04-07",3.8
"423","2015-04-08",3.7
"424","2015-04-09",3.76
"425","2015-04-10",3.69
"426","2015-04-13",3.61
"427","2015-04-14",3.59
"428","2015-04-15",3.71
"429","2015-04-16",3.79
"430","2015-04-17",4.03
"431","2015-04-20",4.05
"432","2015-04-21",3.99
"433","2015-04-22",4.03
"434","2015-04-23",3.93
"435","2015-04-24",3.95
"436","2015-04-27",3.66
"437","2015-04-28",3.75
"438","2015-04-29",3.61
"439","2015-04-30",3.34
"440","2015-05-01",3.23
"441","2015-05-04",3.15
"442","2015-05-05",3.04
"443","2015-05-06",2.97
"444","2015-05-07",2.96
"445","2015-05-08",3.11
"446","2015-05-11",3.1
"447","2015-05-12",2.99
"448","2015-05-13",3.02
"449","2015-05-14",2.99
"450","2015-05-15",2.99
"451","2015-05-18",2.96
"452","2015-05-19",2.36
"453","2015-05-20",2.08
"454","2015-05-21",2.04
"455","2015-05-22",1.94
"456","2015-05-26",1.94
"457","2015-05-27",1.96
"458","2015-05-28",2.13
"459","2015-05-29",2.1
"460","2015-06-01",2.06
"461","2015-06-02",2.1
"462","2015-06-03",2.1
"463","2015-06-04",2.04
"464","2015-06-05",2.08
"465","2015-06-08",2.08
"466","2015-06-09",2.08
"467","2015-06-10",2.1
"468","2015-06-11",2.1
"469","2015-06-12",2.06
"470","2015-06-15",1.96
"471","2015-06-16",2.08
"472","2015-06-17",2.04
"473","2015-06-18",2
"474","2015-06-19",2.09
"475","2015-06-22",2.21
"476","2015-06-23",2.22
"477","2015-06-24",2.21
"478","2015-06-25",2.12
"479","2015-06-26",2
"480","2015-06-29",2.17
"481","2015-06-30",1.98
"482","2015-07-01",1.97
"483","2015-07-02",1.94
"484","2015-07-06",1.95
"485","2015-07-07",1.93
"486","2015-07-08",1.94
"487","2015-07-09",1.9
"488","2015-07-10",1.9
"489","2015-07-13",1.96
"490","2015-07-14",1.99
"491","2015-07-15",2.07
"492","2015-07-16",2
"493","2015-07-17",1.98
"494","2015-07-20",2.01
"495","2015-07-21",1.96
"496","2015-07-22",2
"497","2015-07-23",1.94
"498","2015-07-24",1.85
"499","2015-07-27",1.92
"500","2015-07-28",1.94
"501","2015-07-29",1.88
"502","2015-07-30",1.88
"503","2015-07-31",2.03
"504","2015-08-03",1.97
"505","2015-08-04",1.88
"506","2015-08-05",1.93
"507","2015-08-06",1.88
"508","2015-08-07",1.93
"509","2015-08-10",1.88
"510","2015-08-11",1.88
"511","2015-08-12",1.87
"512","2015-08-13",1.78
"513","2015-08-14",1.95
"514","2015-08-17",1.92
"515","2015-08-18",1.87
"516","2015-08-19",1.86
"517","2015-08-20",1.93
"518","2015-08-21",1.77
"519","2015-08-24",1.94
"520","2015-08-25",2.01
"521","2015-08-26",2.02
"522","2015-08-27",1.94
"523","2015-08-28",1.96
"524","2015-08-31",2.04
"525","2015-09-01",2.02
"526","2015-09-02",1.98
"527","2015-09-03",1.99
"528","2015-09-04",1.98
"529","2015-09-08",1.94
"530","2015-09-09",1.95
"531","2015-09-10",1.95
"532","2015-09-11",1.92
"533","2015-09-14",1.89
"534","2015-09-15",1.95
"535","2015-09-16",1.92
"536","2015-09-17",1.92
"537","2015-09-18",2.02
"538","2015-09-21",1.96
"539","2015-09-22",2.08
"540","2015-09-23",2.07
"541","2015-09-24",2.03
"542","2015-09-25",2
"543","2015-09-28",1.89
"544","2015-09-29",1.97
"545","2015-09-30",2.11
"546","2015-10-01",2.13
"547","2015-10-02",2.15
"548","2015-10-05",2.24
"549","2015-10-06",2.26
"550","2015-10-07",2.77
"551","2015-10-08",3.33
"552","2015-10-09",3.52
"553","2015-10-12",3.63
"554","2015-10-13",3.64
"555","2015-10-14",3.54
"556","2015-10-15",3.55
"557","2015-10-16",3.49
"558","2015-10-19",2.73
"559","2015-10-20",2.6
"560","2015-10-21",2.61
"561","2015-10-22",2.67
"562","2015-10-23",2.64
"563","2015-10-26",2.66
"564","2015-10-27",2.63
"565","2015-10-28",2.55
"566","2015-10-29",2.63
"567","2015-10-30",2.48
"568","2015-11-02",2.53
"569","2015-11-03",2.5
"570","2015-11-04",2.4
"571","2015-11-05",2.4
"572","2015-11-06",2.58
"573","2015-11-09",2.61
"574","2015-11-10",2.3
"575","2015-11-11",2.21
"576","2015-11-12",2.22
"577","2015-11-13",2.35
"578","2015-11-16",2.25
"579","2015-11-17",2.19
"580","2015-11-18",2.15
"581","2015-11-19",2.06
"582","2015-11-20",2.11
"583","2015-11-23",2.07
"584","2015-11-24",1.96
"585","2015-11-25",1.97
"586","2015-11-27",1.99
"587","2015-11-30",1.86
"588","2015-12-01",1.96
"589","2015-12-02",1.91
"590","2015-12-03",1.87
"591","2015-12-04",1.75
"592","2015-12-07",1.67
"593","2015-12-08",1.5
"594","2015-12-09",1.36
"595","2015-12-10",1.31
"596","2015-12-11",1.11
"597","2015-12-14",1.16
"598","2015-12-15",1.12
"599","2015-12-16",1.12
"600","2015-12-17",1.23
"601","2015-12-18",1.29
"602","2015-12-21",1.3
"603","2015-12-22",1.24
"604","2015-12-23",1.25
"605","2015-12-24",1.23
"606","2015-12-28",1.19
"607","2015-12-29",1.19
"608","2015-12-30",1.05
"609","2015-12-31",1.1
"610","2016-01-04",1.09
"611","2016-01-05",1.04
"612","2016-01-06",1.01
"613","2016-01-07",0.91
"614","2016-01-08",0.85
"615","2016-01-11",0.89
"616","2016-01-12",0.9
"617","2016-01-13",0.85
"618","2016-01-14",0.72
"619","2016-01-15",0.78
"620","2016-01-19",0.76
"621","2016-01-20",0.8
"622","2016-01-21",0.85
"623","2016-01-22",0.86
"624","2016-01-25",0.85
"625","2016-01-26",0.86
"626","2016-01-27",0.89
"627","2016-01-28",0.88
"628","2016-01-29",0.91
"629","2016-02-01",0.95
"630","2016-02-02",0.99
"631","2016-02-03",0.94
"632","2016-02-04",0.9
"633","2016-02-05",0.9
"634","2016-02-08",0.91
"635","2016-02-09",0.93
"636","2016-02-10",0.98
"637","2016-02-11",0.92
"638","2016-02-12",0.9
"639","2016-02-16",0.89
"640","2016-02-17",1.02
"641","2016-02-18",1.31
"642","2016-02-19",1.25
"643","2016-02-22",1.11
"644","2016-02-23",1.04
"645","2016-02-24",1.15
"646","2016-02-25",1.11
"647","2016-02-26",1.17
"648","2016-02-29",1.2
"649","2016-03-01",1.23
"650","2016-03-02",1.22
"651","2016-03-03",1.22
"652","2016-03-04",1.3
"653","2016-03-07",1.26
"654","2016-03-08",1.16
"655","2016-03-09",1.22
"656","2016-03-10",1.15
"657","2016-03-11",1.15
"658","2016-03-14",1.07
"659","2016-03-15",1.13
"660","2016-03-16",1.05
"661","2016-03-17",1.08
"662","2016-03-18",1.1
"663","2016-03-21",1.03
"664","2016-03-22",1.03
"665","2016-03-23",0.96
"666","2016-03-24",1
"667","2016-03-28",0.96
"668","2016-03-29",0.95
"669","2016-03-30",0.99
"670","2016-03-31",0.9
"671","2016-04-01",0.92
"672","2016-04-04",0.93
"673","2016-04-05",0.84
"674","2016-04-06",0.82
"675","2016-04-07",0.79
"676","2016-04-08",0.82
"677","2016-04-11",0.84
"678","2016-04-12",0.85
"679","2016-04-13",0.81
"680","2016-04-14",0.84
"681","2016-04-15",0.86
"682","2016-04-18",0.78
"683","2016-04-19",0.79
"684","2016-04-20",0.78
"685","2016-04-21",0.83
"686","2016-04-22",0.79
"687","2016-04-25",0.8
"688","2016-04-26",0.83
"689","2016-04-27",0.8
"690","2016-04-28",0.78
"691","2016-04-29",0.81
"692","2016-05-02",0.78
"693","2016-05-03",0.78
"694","2016-05-04",0.79
"695","2016-05-05",0.75
"696","2016-05-06",0.73
"697","2016-05-09",0.78
"698","2016-05-10",0.73
"699","2016-05-11",0.69
"700","2016-05-12",0.69
"701","2016-05-13",0.69
"702","2016-05-16",0.67
"703","2016-05-17",0.69
"704","2016-05-18",0.67
"705","2016-05-19",0.67
"706","2016-05-20",0.65
"707","2016-05-23",0.68
"708","2016-05-24",0.68
"709","2016-05-25",0.67
"710","2016-05-26",0.7
"711","2016-05-27",0.67
"712","2016-05-31",0.69
"713","2016-06-01",0.72
"714","2016-06-02",0.66
"715","2016-06-03",0.64
"716","2016-06-06",0.72
"717","2016-06-07",0.72
"718","2016-06-08",0.7
"719","2016-06-09",0.74
"720","2016-06-10",0.8
"721","2016-06-13",0.84
"722","2016-06-14",0.83
"723","2016-06-15",0.8
"724","2016-06-16",0.78
"725","2016-06-17",0.84
"726","2016-06-20",0.87
"727","2016-06-21",0.87
"728","2016-06-22",0.87
"729","2016-06-23",0.88
"730","2016-06-24",0.86
"731","2016-06-27",0.87
"732","2016-06-28",0.77
"733","2016-06-29",0.82
"734","2016-06-30",0.82
"735","2016-07-01",0.81
"736","2016-07-05",0.8
"737","2016-07-06",0.82
"738","2016-07-07",0.81
"739","2016-07-08",0.81
"740","2016-07-11",0.8
"741","2016-07-12",0.82
"742","2016-07-13",0.84
"743","2016-07-14",0.95
"744","2016-07-15",0.85
"745","2016-07-18",0.95
"746","2016-07-19",0.94
"747","2016-07-20",0.93
"748","2016-07-21",0.89
"749","2016-07-22",0.84
"750","2016-07-25",0.86
"751","2016-07-26",0.9
"752","2016-07-27",0.89
"753","2016-07-28",0.87
"754","2016-07-29",0.87
"755","2016-08-01",0.87
"756","2016-08-02",0.83
"757","2016-08-03",0.85
"758","2016-08-04",0.8
"759","2016-08-05",0.84
"760","2016-08-08",0.79
"761","2016-08-09",0.75
"762","2016-08-10",0.77
"763","2016-08-11",0.8
"764","2016-08-12",0.85
"765","2016-08-15",0.95
"766","2016-08-16",1.11
"767","2016-08-17",1.49
"768","2016-08-18",1.49
"769","2016-08-19",1.48
"770","2016-08-22",1.57
"771","2016-08-23",1.48
"772","2016-08-24",1.44
"773","2016-08-25",1.41
"774","2016-08-26",1.39
"775","2016-08-29",1.4
"776","2016-08-30",1.42
"777","2016-08-31",1.39
"778","2016-09-01",1.39
"779","2016-09-02",1.41
"780","2016-09-06",1.34
"781","2016-09-07",1.41
"782","2016-09-08",1.57
"783","2016-09-09",1.6
"784","2016-09-12",1.87
"785","2016-09-13",1.63
"786","2016-09-14",1.64
"787","2016-09-15",1.59
"788","2016-09-16",1.64
"789","2016-09-19",1.66
"790","2016-09-20",1.7
"791","2016-09-21",1.76
"792","2016-09-22",1.82
"793","2016-09-23",1.78
"794","2016-09-26",1.78
"795","2016-09-27",1.76
"796","2016-09-28",1.73
"797","2016-09-29",1.64
"798","2016-09-30",1.71
"799","2016-10-03",1.74
"800","2016-10-04",1.7
"801","2016-10-05",1.68
"802","2016-10-06",1.65
"803","2016-10-07",1.71
"804","2016-10-10",1.73
"805","2016-10-11",1.67
"806","2016-10-12",1.72
"807","2016-10-13",1.61
"808","2016-10-14",1.72
"809","2016-10-17",1.7
"810","2016-10-18",1.71
"811","2016-10-19",1.66
"812","2016-10-20",1.65
"813","2016-10-21",1.65
"814","2016-10-24",1.7
"815","2016-10-25",1.74
"816","2016-10-26",1.69
"817","2016-10-27",1.76
"818","2016-10-28",1.86
"819","2016-10-31",2
"820","2016-11-01",1.81
"821","2016-11-02",1.89
"822","2016-11-03",1.91
"823","2016-11-04",2.16
"824","2016-11-07",2.35
"825","2016-11-08",2.5
"826","2016-11-09",2.58
"827","2016-11-10",2.55
"828","2016-11-11",2.55
"829","2016-11-14",2.46
"830","2016-11-15",2.5
"831","2016-11-16",2.34
"832","2016-11-17",2.16
"833","2016-11-18",2.2
"834","2016-11-21",2.25
"835","2016-11-22",2.26
"836","2016-11-23",2.31
"837","2016-11-25",2.42
"838","2016-11-28",2.42
"839","2016-11-29",2.37
"840","2016-11-30",2.33
"841","2016-12-01",2.38
"842","2016-12-02",2.43
"843","2016-12-05",2.42
"844","2016-12-06",2.27
"845","2016-12-07",2.15
"846","2016-12-08",2.4
"847","2016-12-09",2.29
"848","2016-12-12",2.22
"849","2016-12-13",2.3
"850","2016-12-14",2.16
"851","2016-12-15",2.29
"852","2016-12-16",2.3
"853","2016-12-19",2.24
"854","2016-12-20",2.23
"855","2016-12-21",2.19
"856","2016-12-22",2.07
"857","2016-12-23",2.17
"858","2016-12-27",2.29
"859","2016-12-28",2.08
"860","2016-12-29",2.01
"861","2016-12-30",2.14
"862","2017-01-03",2.31
"863","2017-01-04",2.38
"864","2017-01-05",2.26
"865","2017-01-06",2.39
"866","2017-01-09",2.41
"867","2017-01-10",2.36
"868","2017-01-11",2.25
"869","2017-01-12",2.29
"870","2017-01-13",2.29
"871","2017-01-17",2.28
"872","2017-01-18",2.27
"873","2017-01-19",2.29
"874","2017-01-20",2.33
"875","2017-01-23",2.31
"876","2017-01-24",2.31
"877","2017-01-25",2.33
"878","2017-01-26",2.24
"879","2017-01-27",2.24
"880","2017-01-30",2.23
"881","2017-01-31",2.2
"882","2017-02-01",2.1
"883","2017-02-02",2.21
"884","2017-02-03",2.21
"885","2017-02-06",2.21
"886","2017-02-07",2.14
"887","2017-02-08",2.1
"888","2017-02-09",2.11
"889","2017-02-10",2.01
"890","2017-02-13",2.11
"891","2017-02-14",2.12
"892","2017-02-15",2.16
"893","2017-02-16",2.09
"894","2017-02-17",2.05
"895","2017-02-21",2.1
"896","2017-02-22",2.06
"897","2017-02-23",1.99
"898","2017-02-24",2
"899","2017-02-27",2.06
"900","2017-02-28",1.96
"901","2017-03-01",2.01
"902","2017-03-02",2.05
"903","2017-03-03",2
"904","2017-03-06",2
"905","2017-03-07",1.99
"906","2017-03-08",1.97
"907","2017-03-09",1.99
"908","2017-03-10",1.96
"909","2017-03-13",1.96
"910","2017-03-14",1.94
"911","2017-03-15",1.92
"912","2017-03-16",1.9
"913","2017-03-17",1.91
"914","2017-03-20",1.95
"915","2017-03-21",1.95
"916","2017-03-22",1.98
"917","2017-03-23",1.99
"918","2017-03-24",2
"919","2017-03-27",1.74
"920","2017-03-28",2.06
"921","2017-03-29",2.28
"922","2017-03-30",2.05
"923","2017-03-31",1.95
"924","2017-04-03",1.92
"925","2017-04-04",1.83
"926","2017-04-05",1.79
"927","2017-04-06",1.77
"928","2017-04-07",1.75
"929","2017-04-10",1.84
"930","2017-04-11",1.84
"931","2017-04-12",1.9
"932","2017-04-13",1.83
"933","2017-04-17",1.8
"934","2017-04-18",1.77
"935","2017-04-19",1.79
"936","2017-04-20",1.79
"937","2017-04-21",1.77
"938","2017-04-24",1.75
"939","2017-04-25",1.73
"940","2017-04-26",1.73
"941","2017-04-27",1.71
"942","2017-04-28",1.75
"943","2017-05-01",1.65
"944","2017-05-02",1.6
"945","2017-05-03",1.59
"946","2017-05-04",1.51
"947","2017-05-05",1.49
"948","2017-05-08",1.5
"949","2017-05-09",1.44
"950","2017-05-10",1.41
"951","2017-05-11",1.5
"952","2017-05-12",1.56
"953","2017-05-15",1.49
"954","2017-05-16",1.45
"955","2017-05-17",1.34
"956","2017-05-18",1.3
"957","2017-05-19",1.3
"958","2017-05-22",1.27
"959","2017-05-23",1.28
"960","2017-05-24",1.25
"961","2017-05-25",1.2
"962","2017-05-26",1.23
"963","2017-05-30",1.2
"964","2017-05-31",1.15
"965","2017-06-01",1.07
"966","2017-06-02",1.04
"967","2017-06-05",1.02
"968","2017-06-06",1
"969","2017-06-07",0.99
"970","2017-06-08",0.95
"971","2017-06-09",1
"972","2017-06-12",1.15
"973","2017-06-13",1.13
"974","2017-06-14",1.12
"975","2017-06-15",1.07
"976","2017-06-16",1.03
"977","2017-06-19",1.04
"978","2017-06-20",1.01
"979","2017-06-21",1.06
"980","2017-06-22",1.11
"981","2017-06-23",1.42
"982","2017-06-26",1.27
"983","2017-06-27",1.25
"984","2017-06-28",1.29
"985","2017-06-29",1.26
"986","2017-06-30",1.29
"987","2017-07-03",1.31
"988","2017-07-05",1.24
"989","2017-07-06",1.2
"990","2017-07-07",1.18
"991","2017-07-10",1.16
"992","2017-07-11",1.13
"993","2017-07-12",1.12
"994","2017-07-13",1.14
"995","2017-07-14",1.15
"996","2017-07-17",1.14
"997","2017-07-18",1.13
"998","2017-07-19",1.1
"999","2017-07-20",1.1
