"","date","JNCE"
"165","2017-09-21",14.77
"166","2017-09-22",14.97
"167","2017-09-25",14.82
"168","2017-09-26",14.65
"169","2017-09-27",14.76
"170","2017-09-28",15.38
"171","2017-09-29",15.58
"172","2017-10-02",16.969999
"173","2017-10-03",16.809999
"174","2017-10-04",17.65
"175","2017-10-05",17.82
"176","2017-10-06",17.23
"177","2017-10-09",16.65
"178","2017-10-10",16.360001
"179","2017-10-11",15.84
"180","2017-10-12",15.82
"181","2017-10-13",15.39
"182","2017-10-16",15.37
"183","2017-10-17",15.15
"184","2017-10-18",14.83
"185","2017-10-19",14.6
"186","2017-10-20",14.78
"187","2017-10-23",14.88
"188","2017-10-24",13.58
"189","2017-10-25",13.61
"190","2017-10-26",13.69
"191","2017-10-27",13.94
"192","2017-10-30",14.24
"193","2017-10-31",14
"194","2017-11-01",14.33
"195","2017-11-02",14.55
"196","2017-11-03",15.04
"197","2017-11-06",15.02
"198","2017-11-07",14.67
"199","2017-11-08",14.45
"200","2017-11-09",14.53
"201","2017-11-10",14.77
"202","2017-11-13",14.81
"203","2017-11-14",14.13
"204","2017-11-15",14
"205","2017-11-16",14.28
"206","2017-11-17",14.59
"207","2017-11-20",15.04
"208","2017-11-21",14.91
"209","2017-11-22",15.37
"210","2017-11-24",15.33
"211","2017-11-27",15.43
"212","2017-11-28",15.52
"213","2017-11-29",15.51
"214","2017-11-30",15.76
"215","2017-12-01",15.76
"216","2017-12-04",15.08
"217","2017-12-05",15.11
"218","2017-12-06",14.51
"219","2017-12-07",14.48
"220","2017-12-08",14.14
"221","2017-12-11",14.61
"222","2017-12-12",13.71
"223","2017-12-13",12.9
"224","2017-12-14",12.81
"225","2017-12-15",12.52
"226","2017-12-18",13.65
"227","2017-12-19",13.4
"228","2017-12-20",12.98
"229","2017-12-21",13.35
"230","2017-12-22",13.32
"231","2017-12-26",13.45
"232","2017-12-27",13.29
"233","2017-12-28",13.05
"234","2017-12-29",12.75
"235","2018-01-02",13.4
"236","2018-01-03",14.28
"237","2018-01-04",14.39
"238","2018-01-05",14.04
"239","2018-01-08",13.77
"240","2018-01-09",14.28
"241","2018-01-10",15.01
"242","2018-01-11",15.37
"243","2018-01-12",16.370001
"244","2018-01-16",16.49
"245","2018-01-17",17.26
"246","2018-01-18",19.469999
"247","2018-01-19",21.76
"248","2018-01-22",22.219999
"249","2018-01-23",21.639999
"250","2018-01-24",23.5
"251","2018-01-25",24
"252","2018-01-26",25.040001
"253","2018-01-29",26.190001
"254","2018-01-30",25.73
"255","2018-01-31",24.18
"256","2018-02-01",23.98
"257","2018-02-02",23.370001
"258","2018-02-05",22.18
"259","2018-02-06",22.99
"260","2018-02-07",23.530001
"261","2018-02-08",24.059999
"262","2018-02-09",23.77
"263","2018-02-12",23.24
"264","2018-02-13",23.52
"265","2018-02-14",24.190001
"266","2018-02-15",24.23
"267","2018-02-16",24.049999
"268","2018-02-20",22.42
"269","2018-02-21",23.559999
"270","2018-02-22",23.1
"271","2018-02-23",21.719999
"272","2018-02-26",22.6
"273","2018-02-27",22.709999
"274","2018-02-28",21.08
"275","2018-03-01",20.469999
"276","2018-03-02",21.77
"277","2018-03-05",22.1
"278","2018-03-06",21.85
"279","2018-03-07",21.84
"280","2018-03-08",26.08
"281","2018-03-09",24.959999
"282","2018-03-12",27.01
"283","2018-03-13",27.32
"284","2018-03-14",28.4
"285","2018-03-15",27.870001
"286","2018-03-16",26.620001
"287","2018-03-19",27.120001
"288","2018-03-20",26.34
"289","2018-03-21",25.549999
"290","2018-03-22",24.52
"291","2018-03-23",24.030001
"292","2018-03-26",24.07
"293","2018-03-27",22.530001
"294","2018-03-28",22.26
"295","2018-03-29",22.35
"296","2018-04-02",21.879999
"297","2018-04-03",20.58
"298","2018-04-04",19.110001
"299","2018-04-05",19.709999
"300","2018-04-06",18.48
"301","2018-04-09",19.780001
"302","2018-04-10",21.25
"303","2018-04-11",20.32
"304","2018-04-12",21.629999
"305","2018-04-13",20.5
"306","2018-04-16",20.68
"307","2018-04-17",20.809999
"308","2018-04-18",19.440001
"309","2018-04-19",19.780001
"310","2018-04-20",19.459999
"311","2018-04-23",18.76
"312","2018-04-24",18.370001
"313","2018-04-25",19.290001
"314","2018-04-26",20.57
"315","2018-04-27",20.139999
"316","2018-04-30",20.59
"317","2018-05-01",20.889999
"318","2018-05-02",20.780001
"319","2018-05-03",20.16
"320","2018-05-04",20.200001
"321","2018-05-07",20.35
"322","2018-05-08",19.629999
"323","2018-05-09",16.639999
"324","2018-05-10",15.45
"325","2018-05-11",16.780001
"326","2018-05-14",18.08
"327","2018-05-15",16.6
"328","2018-05-16",17.67
"329","2018-05-17",11.45
"330","2018-05-18",11.37
"331","2018-05-21",10.6
"332","2018-05-22",10.81
"333","2018-05-23",11.6
"334","2018-05-24",11.11
"335","2018-05-25",11.39
"336","2018-05-29",11.25
"337","2018-05-30",11.01
"338","2018-05-31",11.25
"339","2018-06-01",11.23
"340","2018-06-04",7.47
"341","2018-06-05",7.62
"342","2018-06-06",7.29
"343","2018-06-07",7.35
"344","2018-06-08",7.43
"345","2018-06-11",7.27
"346","2018-06-12",7.94
"347","2018-06-13",7.79
"348","2018-06-14",7.83
"349","2018-06-15",7.92
"350","2018-06-18",7.93
"351","2018-06-19",7.92
"352","2018-06-20",8.4
"353","2018-06-21",8.15
"354","2018-06-22",8.51
"355","2018-06-25",8.2
"356","2018-06-26",8.01
"357","2018-06-27",7.35
"358","2018-06-28",7.54
"359","2018-06-29",7.66
"360","2018-07-02",7.9
"361","2018-07-03",7.76
"362","2018-07-05",7.79
"363","2018-07-06",7.95
"364","2018-07-09",8.05
"365","2018-07-10",8.13
"366","2018-07-11",8.12
"367","2018-07-12",7.93
"368","2018-07-13",7.83
"369","2018-07-16",7.83
"370","2018-07-17",7.74
"371","2018-07-18",7.83
"372","2018-07-19",7.78
"373","2018-07-20",7.57
"374","2018-07-23",7.51
"375","2018-07-24",7.36
"376","2018-07-25",7.31
"377","2018-07-26",7.63
"378","2018-07-27",7.27
"379","2018-07-30",7.06
"380","2018-07-31",7.06
"381","2018-08-01",6.87
"382","2018-08-02",6.92
"383","2018-08-03",7.23
"384","2018-08-06",7.06
"385","2018-08-07",7.09
"386","2018-08-08",7
"387","2018-08-09",7.72
"388","2018-08-10",8.37
"389","2018-08-13",8.02
"390","2018-08-14",7.58
"391","2018-08-15",7.46
"392","2018-08-16",7.52
"393","2018-08-17",7.49
"394","2018-08-20",7.27
"395","2018-08-21",7.67
"396","2018-08-22",8.18
"397","2018-08-23",7.87
"398","2018-08-24",8.31
"399","2018-08-27",8.07
"400","2018-08-28",8.02
"401","2018-08-29",7.97
"402","2018-08-30",7.87
"403","2018-08-31",7.85
"404","2018-09-04",7.71
"405","2018-09-05",7.51
"406","2018-09-06",7.2
"407","2018-09-07",7.22
"408","2018-09-10",7.19
"409","2018-09-11",7.14
"410","2018-09-12",6.96
"411","2018-09-13",7.04
"412","2018-09-14",6.87
"413","2018-09-17",6.73
"414","2018-09-18",6.74
"415","2018-09-19",6.69
"416","2018-09-20",6.9
"417","2018-09-21",6.75
"418","2018-09-24",6.66
"419","2018-09-25",6.71
"420","2018-09-26",6.58
"421","2018-09-27",6.5
"422","2018-09-28",6.5
"423","2018-10-01",6.29
"424","2018-10-02",6.37
"425","2018-10-03",6.71
"426","2018-10-04",6.62
"427","2018-10-05",6.5
"428","2018-10-08",6.41
"429","2018-10-09",6.66
"430","2018-10-10",6.44
"431","2018-10-11",5.96
"432","2018-10-12",5.89
"433","2018-10-15",5.69
"434","2018-10-16",6.09
"435","2018-10-17",6.13
"436","2018-10-18",5.83
"437","2018-10-19",5.58
"438","2018-10-22",5.36
"439","2018-10-23",5.02
"440","2018-10-24",4.81
"441","2018-10-25",4.85
"442","2018-10-26",4.53
"443","2018-10-29",4.36
"444","2018-10-30",4.22
"445","2018-10-31",4.04
"446","2018-11-01",4.88
"447","2018-11-02",4.99
"448","2018-11-05",5.15
"449","2018-11-06",5.34
"450","2018-11-07",5.47
"451","2018-11-08",4.92
"452","2018-11-09",4.81
"453","2018-11-12",4.46
"454","2018-11-13",4.4
"455","2018-11-14",4.1
"456","2018-11-15",4.55
"457","2018-11-16",4.4
"458","2018-11-19",4.59
"459","2018-11-20",4.4
"460","2018-11-21",4.76
"461","2018-11-23",4.6
"462","2018-11-26",4.35
"463","2018-11-27",4.19
"464","2018-11-28",4.47
"465","2018-11-29",4.17
"466","2018-11-30",4.32
"467","2018-12-03",4.59
"468","2018-12-04",4.33
"469","2018-12-06",4.19
"470","2018-12-07",3.95
"471","2018-12-10",3.88
"472","2018-12-11",3.69
"473","2018-12-12",3.74
"474","2018-12-13",3.69
"475","2018-12-14",3.53
"476","2018-12-17",3.43
"477","2018-12-18",3.32
"478","2018-12-19",3.18
"479","2018-12-20",2.83
"480","2018-12-21",2.87
"481","2018-12-24",2.69
"482","2018-12-26",2.84
"483","2018-12-27",3.14
"484","2018-12-28",3.37
"485","2018-12-31",3.37
"486","2019-01-02",3.87
"487","2019-01-03",3.85
"488","2019-01-04",4.39
"489","2019-01-07",4.46
"490","2019-01-08",4.49
"491","2019-01-09",4.54
"492","2019-01-10",4.67
"493","2019-01-11",4.82
"494","2019-01-14",4.66
"495","2019-01-15",4.91
"496","2019-01-16",4.89
"497","2019-01-17",4.75
"498","2019-01-18",3.8
"499","2019-01-22",3.64
"500","2019-01-23",3.75
"501","2019-01-24",3.9
"502","2019-01-25",3.62
"503","2019-01-28",3.43
"504","2019-01-29",3.77
"505","2019-01-30",3.97
"506","2019-01-31",4.19
"507","2019-02-01",4.4
"508","2019-02-04",4.7
"509","2019-02-05",4.33
"510","2019-02-06",4.35
"511","2019-02-07",4.22
"512","2019-02-08",4.22
"513","2019-02-11",4.25
"514","2019-02-12",4.19
"515","2019-02-13",4.29
"516","2019-02-14",4.3
"517","2019-02-15",4.21
"518","2019-02-19",4.2
"519","2019-02-20",4.08
"520","2019-02-21",4.29
"521","2019-02-22",4.34
"522","2019-02-25",4.39
"523","2019-02-26",4.34
"524","2019-02-27",4.41
"525","2019-02-28",4.45
"526","2019-03-01",4.65
"527","2019-03-04",4.62
"528","2019-03-05",4.54
"529","2019-03-06",4.39
"530","2019-03-07",5.45
"531","2019-03-08",5.31
"532","2019-03-11",5.49
"533","2019-03-12",6.51
"534","2019-03-13",6.87
"535","2019-03-14",6.61
"536","2019-03-15",6.87
"537","2019-03-18",6.6
"538","2019-03-19",6.84
"539","2019-03-20",6.77
"540","2019-03-21",6.51
"541","2019-03-22",6.01
"542","2019-03-25",6.13
"543","2019-03-26",6
"544","2019-03-27",5.85
"545","2019-03-28",6.16
"546","2019-03-29",6.2
"547","2019-04-01",6.36
"548","2019-04-02",6.73
"549","2019-04-03",6.73
"550","2019-04-04",6.34
"551","2019-04-05",6.54
"552","2019-04-08",6.58
"553","2019-04-09",6.38
"554","2019-04-10",6.33
"555","2019-04-11",6.19
"556","2019-04-12",6.21
"557","2019-04-15",5.87
"558","2019-04-16",6.18
"559","2019-04-17",5.61
"560","2019-04-18",5.57
"561","2019-04-22",5.45
"562","2019-04-23",5.76
"563","2019-04-24",5.76
"564","2019-04-25",5.57
"565","2019-04-26",5.79
"566","2019-04-29",5.86
"567","2019-04-30",5.68
"568","2019-05-01",5.61
"569","2019-05-02",5.37
"570","2019-05-03",5.79
"571","2019-05-06",5.94
"572","2019-05-07",5.76
"573","2019-05-08",5.57
"574","2019-05-09",5.58
"575","2019-05-10",5.9
"576","2019-05-13",5.38
"577","2019-05-14",5.2
"578","2019-05-15",5.17
"579","2019-05-16",5.12
"580","2019-05-17",4.87
"581","2019-05-20",4.71
"582","2019-05-21",5.07
"583","2019-05-22",5.07
"584","2019-05-23",4.94
"585","2019-05-24",5.18
"586","2019-05-28",5.16
"587","2019-05-29",4.93
"588","2019-05-30",4.6
"589","2019-05-31",4.45
"590","2019-06-03",4.45
"591","2019-06-04",4.56
"592","2019-06-05",4.41
"593","2019-06-06",4.41
"594","2019-06-07",4.54
"595","2019-06-10",4.36
"596","2019-06-11",4.3
"597","2019-06-12",4.46
"598","2019-06-13",4.61
"599","2019-06-14",4.43
"600","2019-06-17",5.07
"601","2019-06-18",4.83
"602","2019-06-19",4.86
"603","2019-06-20",4.74
"604","2019-06-21",4.78
"605","2019-06-24",4.47
"606","2019-06-25",4.43
"607","2019-06-26",4.33
"608","2019-06-27",4.68
"609","2019-06-28",4.95
"610","2019-07-01",4.93
"611","2019-07-02",4.76
"612","2019-07-03",4.62
"613","2019-07-05",4.57
"614","2019-07-08",4.31
"615","2019-07-09",4.33
"616","2019-07-10",4.26
"617","2019-07-11",4.49
"618","2019-07-12",4.44
"619","2019-07-15",4.28
"620","2019-07-16",4.31
"621","2019-07-17",4.26
"622","2019-07-18",4.21
"623","2019-07-19",4.13
"624","2019-07-22",4.17
"625","2019-07-23",4.09
"626","2019-07-24",4.52
"627","2019-07-25",4.59
"628","2019-07-26",4.87
"629","2019-07-29",4.78
"630","2019-07-30",4.86
"631","2019-07-31",4.79
"632","2019-08-01",4.71
"633","2019-08-02",4.27
"634","2019-08-05",4.01
"635","2019-08-06",4.02
"636","2019-08-07",4.04
"637","2019-08-08",4.18
"638","2019-08-09",4.2
"639","2019-08-12",4.29
"640","2019-08-13",4.25
"641","2019-08-14",4.11
"642","2019-08-15",3.94
"643","2019-08-16",3.96
"644","2019-08-19",3.85
"645","2019-08-20",3.72
"646","2019-08-21",3.79
"647","2019-08-22",3.86
"648","2019-08-23",3.66
"649","2019-08-26",3.73
"650","2019-08-27",3.62
"651","2019-08-28",3.65
"652","2019-08-29",3.76
"653","2019-08-30",3.77
"654","2019-09-03",3.47
"655","2019-09-04",3.37
"656","2019-09-05",3.51
"657","2019-09-06",3.54
"658","2019-09-09",3.82
"659","2019-09-10",3.83
"660","2019-09-11",3.73
"661","2019-09-12",3.57
"662","2019-09-13",3.52
"663","2019-09-16",3.44
"664","2019-09-17",3.41
"665","2019-09-18",3.43
"666","2019-09-19",3.41
"667","2019-09-20",3.38
"668","2019-09-23",3.46
"669","2019-09-24",3.58
"670","2019-09-25",3.56
"671","2019-09-26",3.46
"672","2019-09-27",3.42
"673","2019-09-30",3.33
"674","2019-10-01",3.16
"675","2019-10-02",2.97
"676","2019-10-03",2.97
"677","2019-10-04",2.81
"678","2019-10-07",3.2
"679","2019-10-08",3.02
"680","2019-10-09",3.09
"681","2019-10-10",3.28
"682","2019-10-11",3.26
"683","2019-10-14",3.29
"684","2019-10-15",3.35
"685","2019-10-16",3.47
"686","2019-10-17",3.48
"687","2019-10-18",3.48
"688","2019-10-21",3.52
"689","2019-10-22",3.53
"690","2019-10-23",3.92
"691","2019-10-24",3.95
"692","2019-10-25",3.85
"693","2019-10-28",3.84
"694","2019-10-29",3.75
"695","2019-10-30",3.73
"696","2019-10-31",3.615
"697","2019-11-01",3.8
"698","2019-11-04",3.88
"699","2019-11-05",3.78
"700","2019-11-06",3.73
"701","2019-11-07",4
"702","2019-11-08",4.06
"703","2019-11-11",4.7
"704","2019-11-12",4.93
"705","2019-11-13",5.59
"706","2019-11-14",5.26
"707","2019-11-15",5.24
"708","2019-11-18",5.11
"709","2019-11-19",5.13
"710","2019-11-20",4.99
"711","2019-11-21",4.78
"712","2019-11-22",4.8
"713","2019-11-25",4.76
"714","2019-11-26",4.67
"715","2019-11-27",4.83
"716","2019-11-29",5.41
"717","2019-12-02",6.52
"718","2019-12-03",7.07
"719","2019-12-04",7.9
"720","2019-12-05",7.605
"721","2019-12-06",7.79
"722","2019-12-09",8.13
"723","2019-12-10",8.395
"724","2019-12-11",9.14
"725","2019-12-12",9.21
"726","2019-12-13",9.21
"727","2019-12-16",8.445
"728","2019-12-17",8.53
"729","2019-12-18",7.99
"730","2019-12-19",8.3
"731","2019-12-20",8.28
"732","2019-12-23",8.36
"733","2019-12-24",8.94
"734","2019-12-26",8.815
"735","2019-12-27",8.42
"736","2019-12-30",8.115
"737","2019-12-31",8.73
"738","2020-01-02",8.7
"739","2020-01-03",8.14
"740","2020-01-06",7.91
"741","2020-01-07",7.775
"742","2020-01-08",7.72
"743","2020-01-09",7.975
"744","2020-01-10",7.43
"745","2020-01-13",7.08
"746","2020-01-14",7.44
"747","2020-01-15",7.69
"748","2020-01-16",7.53
"749","2020-01-17",7.24
"750","2020-01-21",7.19
"751","2020-01-22",6.89
"752","2020-01-23",6.53
"753","2020-01-24",6.31
"754","2020-01-27",6.46
"755","2020-01-28",6.76
"756","2020-01-29",6.82
"757","2020-01-30",6.32
"758","2020-01-31",6.29
"759","2020-02-03",6.55
"760","2020-02-04",6.52
"761","2020-02-05",7.085
"762","2020-02-06",6.42
"763","2020-02-07",6.06
"764","2020-02-10",5.89
"765","2020-02-11",6.21
"766","2020-02-12",6.04
"767","2020-02-13",5.77
"768","2020-02-14",5.84
"769","2020-02-18",5.8
"770","2020-02-19",5.86
"771","2020-02-20",5.7
"772","2020-02-21",5.28
"773","2020-02-24",5.76
"774","2020-02-25",5.58
"775","2020-02-26",5.285
"776","2020-02-27",4.55
"777","2020-02-28",4.52
"778","2020-03-02",4.94
"779","2020-03-03",5.06
"780","2020-03-04",5.26
"781","2020-03-05",4.72
"782","2020-03-06",4.35
"783","2020-03-09",3.91
"784","2020-03-10",4.15
"785","2020-03-11",4.28
"786","2020-03-12",3.31
"787","2020-03-13",3.55
"788","2020-03-16",2.91
"789","2020-03-17",3.53
"790","2020-03-18",3.32
"791","2020-03-19",3.86
"792","2020-03-20",3.89
"793","2020-03-23",4.17
"794","2020-03-24",4.33
"795","2020-03-25",4.95
"796","2020-03-26",5
"797","2020-03-27",4.72
"798","2020-03-30",4.99
"799","2020-03-31",4.75
"800","2020-04-01",4.17
"801","2020-04-02",4.46
"802","2020-04-03",4.26
"803","2020-04-06",4.96
"804","2020-04-07",4.52
"805","2020-04-08",4.56
"806","2020-04-09",4.75
"807","2020-04-13",4.8
"808","2020-04-14",5.15
"809","2020-04-15",4.91
"810","2020-04-16",4.74
"811","2020-04-17",5.01
"812","2020-04-20",4.86
"813","2020-04-21",4.53
"814","2020-04-22",4.6
"815","2020-04-23",4.77
"816","2020-04-24",4.68
"817","2020-04-27",5.06
"818","2020-04-28",5.49
"819","2020-04-29",5.24
"820","2020-04-30",4.9
"821","2020-05-01",4.93
"822","2020-05-04",5.1
"823","2020-05-05",5.34
"824","2020-05-06",5.01
"825","2020-05-07",4.85
"826","2020-05-08",4.74
"827","2020-05-11",4.91
"828","2020-05-12",4.94
"829","2020-05-13",4.83
"830","2020-05-14",4.43
"831","2020-05-15",4.59
"832","2020-05-18",5.01
"833","2020-05-19",4.84
"834","2020-05-20",5.06
"835","2020-05-21",5.47
"836","2020-05-22",5.64
"837","2020-05-26",5.43
"838","2020-05-27",5.685
"839","2020-05-28",5.41
"840","2020-05-29",5.39
"841","2020-06-01",5.56
"842","2020-06-02",5.52
"843","2020-06-03",5.61
"844","2020-06-04",5.76
"845","2020-06-05",6.48
"846","2020-06-08",6.33
"847","2020-06-09",6.17
"848","2020-06-10",6.04
"849","2020-06-11",5.4
"850","2020-06-12",5.56
"851","2020-06-15",5.37
"852","2020-06-16",5.92
"853","2020-06-17",6.01
"854","2020-06-18",6.13
"855","2020-06-19",6.32
"856","2020-06-22",6.7
"857","2020-06-23",6.85
"858","2020-06-24",6.89
"859","2020-06-25",7.4
"860","2020-06-26",7.58
"861","2020-06-29",7.3
"862","2020-06-30",6.9
"863","2020-07-01",6.68
"864","2020-07-02",6.51
"865","2020-07-06",6.51
"866","2020-07-07",6.32
"867","2020-07-08",6.36
"868","2020-07-09",6.38
"869","2020-07-10",5.9
"870","2020-07-13",5.08
"871","2020-07-14",5.12
"872","2020-07-15",5.275
"873","2020-07-16",5.22
"874","2020-07-17",5.43
"875","2020-07-20",5.38
"876","2020-07-21",5.18
"877","2020-07-22",5.17
"878","2020-07-23",5.07
"879","2020-07-24",4.86
"880","2020-07-27",4.91
"881","2020-07-28",4.75
"882","2020-07-29",4.77
"883","2020-07-30",4.96
"884","2020-07-31",4.58
"885","2020-08-03",4.79
"886","2020-08-04",4.8
"887","2020-08-05",4.58
"888","2020-08-06",4.8
"889","2020-08-07",4.8
"890","2020-08-10",5.04
"891","2020-08-11",4.77
"892","2020-08-12",4.73
"893","2020-08-13",4.82
"894","2020-08-14",4.68
"895","2020-08-17",4.9
"896","2020-08-18",4.75
"897","2020-08-19",4.81
"898","2020-08-20",4.88
"899","2020-08-21",4.9
"900","2020-08-24",4.67
"901","2020-08-25",5.2
"902","2020-08-26",4.86
"903","2020-08-27",4.71
"904","2020-08-28",4.93
"905","2020-08-31",4.84
"906","2020-09-01",7.53
"907","2020-09-02",7.44
"908","2020-09-03",7.17
"909","2020-09-04",6.65
"910","2020-09-08",7.45
"911","2020-09-09",7.9
"912","2020-09-10",7.89
"913","2020-09-11",8.29
"914","2020-09-14",8.85
"915","2020-09-15",10.95
"916","2020-09-16",9.415
"917","2020-09-17",9.49
"918","2020-09-18",9.85
"919","2020-09-21",8.92
"920","2020-09-22",8.73
"921","2020-09-23",7.96
"922","2020-09-24",7.89
"923","2020-09-25",8.23
"924","2020-09-28",8.16
"925","2020-09-29",8.22
"926","2020-09-30",8.16
"927","2020-10-01",9
"928","2020-10-02",8.73
"929","2020-10-05",9.21
"930","2020-10-06",9.25
"931","2020-10-07",9.43
"932","2020-10-08",9.67
"933","2020-10-09",9.61
"934","2020-10-12",9.97
"935","2020-10-13",10.33
"936","2020-10-14",9.77
"937","2020-10-15",9.92
"938","2020-10-16",10.06
"939","2020-10-19",9.92
"940","2020-10-20",9.7
"941","2020-10-21",9.84
"942","2020-10-22",9.55
"943","2020-10-23",9.49
"944","2020-10-26",8.83
"945","2020-10-27",9
"946","2020-10-28",8.5
"947","2020-10-29",8.71
"948","2020-10-30",8.32
"949","2020-11-02",6.82
"950","2020-11-03",7.02
"951","2020-11-04",7.16
"952","2020-11-05",7.67
"953","2020-11-06",6.76
"954","2020-11-09",7.04
"955","2020-11-10",7.46
"956","2020-11-11",7.89
"957","2020-11-12",7.29
"958","2020-11-13",7.36
"959","2020-11-16",7.37
"960","2020-11-17",7.09
"961","2020-11-18",6.62
"962","2020-11-19",6.9
"963","2020-11-20",6.94
"964","2020-11-23",6.82
"965","2020-11-24",6.82
"966","2020-11-25",6.69
"967","2020-11-27",7.27
