"","date","CPSH"
"114","2007-06-15",3.99
"115","2007-06-18",3.65
"116","2007-06-19",3.72
"117","2007-06-20",3.75
"118","2007-06-21",3.74
"119","2007-06-22",3.6
"120","2007-06-25",3.9
"121","2007-06-26",3.75
"122","2007-06-27",3.75
"123","2007-06-28",3.9
"124","2007-06-29",3.99
"125","2007-07-02",3.74
"126","2007-07-03",3.7
"127","2007-07-05",3.75
"128","2007-07-06",3.7
"129","2007-07-09",3.6
"130","2007-07-10",3.6
"131","2007-07-11",3.6
"132","2007-07-12",3.64
"133","2007-07-13",3.5
"134","2007-07-16",3.34
"135","2007-07-17",3.29
"136","2007-07-18",3.15
"137","2007-07-19",2.95
"138","2007-07-20",3.25
"139","2007-07-23",2.9
"140","2007-07-24",2.9
"141","2007-07-25",2.95
"142","2007-07-26",2.6
"143","2007-07-27",2.7
"144","2007-07-30",2.95
"145","2007-07-31",2.9
"146","2007-08-01",2.98
"147","2007-08-02",2.98
"148","2007-08-03",2.98
"149","2007-08-06",2.98
"150","2007-08-07",2.75
"151","2007-08-08",2.75
"152","2007-08-09",2.75
"153","2007-08-10",2.35
"154","2007-08-13",2.36
"155","2007-08-14",2.89
"156","2007-08-15",2.89
"157","2007-08-16",2.8
"158","2007-08-17",2.8
"159","2007-08-20",2.7
"160","2007-08-21",2.7
"161","2007-08-22",2.7
"162","2007-08-23",2.48
"163","2007-08-24",2.48
"164","2007-08-27",2.5
"165","2007-08-28",2.5
"166","2007-08-29",2.5
"167","2007-08-30",2.5
"168","2007-08-31",2.5
"169","2007-09-04",2.5
"170","2007-09-05",2.5
"171","2007-09-06",2.4
"172","2007-09-07",2.45
"173","2007-09-10",2.45
"174","2007-09-11",2.45
"175","2007-09-12",2.45
"176","2007-09-13",2.4
"177","2007-09-14",2.4
"178","2007-09-17",2.3
"179","2007-09-18",2.3
"180","2007-09-19",2.3
"181","2007-09-20",2.3
"182","2007-09-21",2.5
"183","2007-09-24",2.5
"184","2007-09-25",2.5
"185","2007-09-26",2.5
"186","2007-09-27",2.38
"187","2007-09-28",2.38
"188","2007-10-01",2.4
"189","2007-10-02",2.4
"190","2007-10-03",2.36
"191","2007-10-04",2.36
"192","2007-10-05",2.3
"193","2007-10-08",2.3
"194","2007-10-09",2.4
"195","2007-10-10",2.5
"196","2007-10-11",2.5
"197","2007-10-12",2.5
"198","2007-10-15",2.5
"199","2007-10-16",2.31
"200","2007-10-17",2.31
"201","2007-10-18",2.31
"202","2007-10-19",2.35
"203","2007-10-22",2.36
"204","2007-10-23",2.36
"205","2007-10-24",2.35
"206","2007-10-25",2.35
"207","2007-10-26",2.25
"208","2007-10-29",2.25
"209","2007-10-30",2.25
"210","2007-10-31",2.35
"211","2007-11-01",2.3
"212","2007-11-02",2.3
"213","2007-11-05",2.25
"214","2007-11-06",2.25
"215","2007-11-07",2.26
"216","2007-11-08",2.21
"217","2007-11-09",2.21
"218","2007-11-12",2.21
"219","2007-11-13",2.35
"220","2007-11-14",2.35
"221","2007-11-15",2.35
"222","2007-11-16",2.35
"223","2007-11-19",2.35
"224","2007-11-20",2.21
"225","2007-11-21",2.21
"226","2007-11-23",2.21
"227","2007-11-26",2.21
"228","2007-11-27",2.05
"229","2007-11-28",2.44
"230","2007-11-29",2.44
"231","2007-11-30",2.44
"232","2007-12-03",2.44
"233","2007-12-04",2.44
"234","2007-12-05",2.44
"235","2007-12-06",2.44
"236","2007-12-07",2.4
"237","2007-12-10",2.4
"238","2007-12-11",2.2
"239","2007-12-12",2.85
"240","2007-12-13",2.8
"241","2007-12-14",2.9
"242","2007-12-17",2.9
"243","2007-12-18",2.8
"244","2007-12-19",2.8
"245","2007-12-20",2.7
"246","2007-12-21",2.7
"247","2007-12-24",2.7
"248","2007-12-26",2.7
"249","2007-12-27",2.7
"250","2007-12-28",2.7
"251","2007-12-31",2.6
"252","2008-01-02",2.15
"253","2008-01-03",2.15
"254","2008-01-04",2.15
"255","2008-01-07",2.2
"256","2008-01-08",2.2
"257","2008-01-09",2.1
"258","2008-01-10",2.06
"259","2008-01-11",2.06
"260","2008-01-14",2.05
"261","2008-01-15",2.1
"262","2008-01-16",2.1
"263","2008-01-17",2.1
"264","2008-01-18",2.1
"265","2008-01-22",2.1
"266","2008-01-23",2.25
"267","2008-01-24",2.5
"268","2008-01-25",2.5
"269","2008-01-28",2.5
"270","2008-01-29",2.5
"271","2008-01-30",2.5
"272","2008-01-31",2.5
"273","2008-02-01",2.5
"274","2008-02-04",2.5
"275","2008-02-05",2.5
"276","2008-02-06",2.5
"277","2008-02-07",2.1
"278","2008-02-08",2.1
"279","2008-02-11",2.15
"280","2008-02-12",2.15
"281","2008-02-13",2.15
"282","2008-02-14",2.15
"283","2008-02-15",2.15
"284","2008-02-19",2.15
"285","2008-02-20",2.15
"286","2008-02-21",2.15
"287","2008-02-22",2.15
"288","2008-02-25",2.15
"289","2008-02-26",2.15
"290","2008-02-27",2.15
"291","2008-02-28",2.45
"292","2008-02-29",2.45
"293","2008-03-03",2.1
"294","2008-03-04",2.1
"295","2008-03-05",2.1
"296","2008-03-06",2.1
"297","2008-03-07",2.1
"298","2008-03-10",2.1
"299","2008-03-11",2.1
"300","2008-03-12",2.1
"301","2008-03-13",2.1
"302","2008-03-14",2.1
"303","2008-03-17",2.1
"304","2008-03-18",2.1
"305","2008-03-19",2.1
"306","2008-03-20",2.1
"307","2008-03-24",2.1
"308","2008-03-25",2.1
"309","2008-03-26",2.2
"310","2008-03-27",2.2
"311","2008-03-28",2.2
"312","2008-03-31",2.2
"313","2008-04-01",2.2
"314","2008-04-02",2
"315","2008-04-03",2
"316","2008-04-04",2
"317","2008-04-07",2
"318","2008-04-08",2
"319","2008-04-09",2
"320","2008-04-10",2
"321","2008-04-11",2
"322","2008-04-14",2
"323","2008-04-15",2
"324","2008-04-16",2
"325","2008-04-17",2
"326","2008-04-18",1.85
"327","2008-04-21",2
"328","2008-04-22",2
"329","2008-04-23",2
"330","2008-04-24",2
"331","2008-04-25",2
"332","2008-04-28",2
"333","2008-04-29",1.8
"334","2008-04-30",1.85
"335","2008-05-01",1.9
"336","2008-05-02",2
"337","2008-05-05",2
"338","2008-05-06",2
"339","2008-05-07",2
"340","2008-05-08",2
"341","2008-05-09",2.2
"342","2008-05-12",2.2
"343","2008-05-13",2.2
"344","2008-05-14",2.2
"345","2008-05-15",2.15
"346","2008-05-16",2.15
"347","2008-05-19",2.15
"348","2008-05-20",2.15
"349","2008-05-21",2.15
"350","2008-05-22",2
"351","2008-05-23",2.15
"352","2008-05-27",2.15
"353","2008-05-28",2
"354","2008-05-29",1.8
"355","2008-05-30",2.01
"356","2008-06-02",2.01
"357","2008-06-03",2.01
"358","2008-06-04",2.01
"359","2008-06-05",2.01
"360","2008-06-06",2.01
"361","2008-06-09",2.01
"362","2008-06-10",2.01
"363","2008-06-11",2.01
"364","2008-06-12",2.01
"365","2008-06-13",2.01
"366","2008-06-16",2.01
"367","2008-06-17",2.01
"368","2008-06-18",2.01
"369","2008-06-19",1.77
"370","2008-06-20",1.77
"371","2008-06-23",1.77
"372","2008-06-24",2.05
"373","2008-06-25",2.05
"374","2008-06-26",2.05
"375","2008-06-27",2.05
"376","2008-06-30",1.75
"377","2008-07-01",2.05
"378","2008-07-02",2.05
"379","2008-07-03",2
"380","2008-07-07",2
"381","2008-07-08",2
"382","2008-07-09",2
"383","2008-07-10",2.06
"384","2008-07-11",2.06
"385","2008-07-14",2
"386","2008-07-15",2
"387","2008-07-16",2
"388","2008-07-17",2
"389","2008-07-18",2
"390","2008-07-21",1.99
"391","2008-07-22",1.99
"392","2008-07-23",2
"393","2008-07-24",2
"394","2008-07-25",2
"395","2008-07-28",1.75
"396","2008-07-29",1.75
"397","2008-07-30",1.75
"398","2008-07-31",1.75
"399","2008-08-01",1.75
"400","2008-08-04",1.75
"401","2008-08-05",1.7
"402","2008-08-06",1.7
"403","2008-08-07",2.02
"404","2008-08-08",2.02
"405","2008-08-11",2.03
"406","2008-08-12",2
"407","2008-08-13",2
"408","2008-08-14",2
"409","2008-08-15",2
"410","2008-08-18",2
"411","2008-08-19",2
"412","2008-08-20",2
"413","2008-08-21",2
"414","2008-08-22",2
"415","2008-08-25",2.1
"416","2008-08-26",2.1
"417","2008-08-27",1.95
"418","2008-08-28",1.95
"419","2008-08-29",2
"420","2008-09-02",1.85
"421","2008-09-03",2
"422","2008-09-04",2
"423","2008-09-05",2
"424","2008-09-08",2
"425","2008-09-09",2
"426","2008-09-10",2
"427","2008-09-11",2
"428","2008-09-12",2
"429","2008-09-15",2
"430","2008-09-16",2
"431","2008-09-17",1.85
"432","2008-09-18",1.85
"433","2008-09-19",1.85
"434","2008-09-22",1.85
"435","2008-09-23",1.85
"436","2008-09-24",2.01
"437","2008-09-25",2.01
"438","2008-09-26",1.55
"439","2008-09-29",1.9
"440","2008-09-30",2
"441","2008-10-01",1.95
"442","2008-10-02",1.95
"443","2008-10-03",1.95
"444","2008-10-06",1.75
"445","2008-10-07",1.75
"446","2008-10-08",2.01
"447","2008-10-09",2.01
"448","2008-10-10",1.95
"449","2008-10-13",1.95
"450","2008-10-14",1.95
"451","2008-10-15",2
"452","2008-10-16",1.76
"453","2008-10-17",1.76
"454","2008-10-20",1.75
"455","2008-10-21",1.75
"456","2008-10-22",1.75
"457","2008-10-23",1.75
"458","2008-10-24",1.75
"459","2008-10-27",1.75
"460","2008-10-28",1.75
"461","2008-10-29",1.75
"462","2008-10-30",1.75
"463","2008-10-31",1.75
"464","2008-11-03",1.75
"465","2008-11-04",1.75
"466","2008-11-05",1.4
"467","2008-11-06",1.4
"468","2008-11-07",1.4
"469","2008-11-10",1.4
"470","2008-11-11",1.4
"471","2008-11-12",1.4
"472","2008-11-13",1.4
"473","2008-11-14",1.2
"474","2008-11-17",1.2
"475","2008-11-18",1.2
"476","2008-11-19",1.2
"477","2008-11-20",1.2
"478","2008-11-21",1.2
"479","2008-11-24",1.2
"480","2008-11-25",1.2
"481","2008-11-26",1.2
"482","2008-11-28",1.59
"483","2008-12-01",1.2
"484","2008-12-02",1.2
"485","2008-12-03",1.2
"486","2008-12-04",1.2
"487","2008-12-05",1.2
"488","2008-12-08",1.2
"489","2008-12-09",1.2
"490","2008-12-10",1.2
"491","2008-12-11",1.2
"492","2008-12-12",1.2
"493","2008-12-15",1.2
"494","2008-12-16",1.2
"495","2008-12-17",1.1
"496","2008-12-18",1.1
"497","2008-12-19",1.1
"498","2008-12-22",1.1
"499","2008-12-23",1.1
"500","2008-12-24",1.2
"501","2008-12-26",1.2
"502","2008-12-29",1.05
"503","2008-12-30",1.05
"504","2008-12-31",1.39
"505","2009-01-02",1.39
"506","2009-01-05",1.39
"507","2009-01-06",1.39
"508","2009-01-07",1.39
"509","2009-01-08",1.09
"510","2009-01-09",1.09
"511","2009-01-12",1.09
"512","2009-01-13",1.09
"513","2009-01-14",1.09
"514","2009-01-15",0.95
"515","2009-01-16",0.95
"516","2009-01-20",0.95
"517","2009-01-21",0.95
"518","2009-01-22",1.01
"519","2009-01-23",1.01
"520","2009-01-26",0.76
"521","2009-01-27",0.76
"522","2009-01-28",1
"523","2009-01-29",1
"524","2009-01-30",1
"525","2009-02-02",1
"526","2009-02-03",1
"527","2009-02-04",1
"528","2009-02-05",1
"529","2009-02-06",1
"530","2009-02-09",1
"531","2009-02-10",1
"532","2009-02-11",1
"533","2009-02-12",1
"534","2009-02-13",1
"535","2009-02-17",1
"536","2009-02-18",1
"537","2009-02-19",1
"538","2009-02-20",1
"539","2009-02-23",1
"540","2009-02-24",1
"541","2009-02-25",1
"542","2009-02-26",1
"543","2009-02-27",0.97
"544","2009-03-02",0.93
"545","2009-03-03",0.93
"546","2009-03-04",0.93
"547","2009-03-05",0.93
"548","2009-03-06",0.93
"549","2009-03-09",0.75
"550","2009-03-10",0.75
"551","2009-03-11",0.75
"552","2009-03-12",0.75
"553","2009-03-13",0.75
"554","2009-03-16",0.75
"555","2009-03-17",0.75
"556","2009-03-18",0.75
"557","2009-03-19",0.75
"558","2009-03-20",0.8
"559","2009-03-23",0.8
"560","2009-03-24",0.8
"561","2009-03-25",1.04
"562","2009-03-26",1.04
"563","2009-03-27",1.04
"564","2009-03-30",1.04
"565","2009-03-31",1.04
"566","2009-04-01",1.04
"567","2009-04-02",1.04
"568","2009-04-03",1.04
"569","2009-04-06",1.04
"570","2009-04-07",1.04
"571","2009-04-08",0.98
"572","2009-04-09",0.98
"573","2009-04-13",0.98
"574","2009-04-14",0.98
"575","2009-04-15",0.7
"576","2009-04-16",0.95
"577","2009-04-17",0.7
"578","2009-04-20",0.7
"579","2009-04-21",0.7
"580","2009-04-22",0.7
"581","2009-04-23",0.75
"582","2009-04-24",0.78
"583","2009-04-27",0.78
"584","2009-04-28",1.05
"585","2009-04-29",1.05
"586","2009-04-30",1.05
"587","2009-05-01",1.05
"588","2009-05-04",0.9
"589","2009-05-05",0.9
"590","2009-05-06",0.73
"591","2009-05-07",1.14
"592","2009-05-08",1.14
"593","2009-05-11",1.14
"594","2009-05-12",1.14
"595","2009-05-13",1.14
"596","2009-05-14",1.14
"597","2009-05-15",1.14
"598","2009-05-18",1.14
"599","2009-05-19",1.14
"600","2009-05-20",1.14
"601","2009-05-21",1.14
"602","2009-05-22",1.1
"603","2009-05-26",1.1
"604","2009-05-27",1.1
"605","2009-05-28",1.1
"606","2009-05-29",1.1
"607","2009-06-01",1.1
"608","2009-06-02",1.4
"609","2009-06-03",1.4
"610","2009-06-04",1.4
"611","2009-06-05",1.4
"612","2009-06-08",1.4
"613","2009-06-09",1.4
"614","2009-06-10",0.85
"615","2009-06-11",0.85
"616","2009-06-12",0.85
"617","2009-06-15",0.75
"618","2009-06-16",0.75
"619","2009-06-17",0.75
"620","2009-06-18",0.75
"621","2009-06-19",0.75
"622","2009-06-22",0.75
"623","2009-06-23",1.49
"624","2009-06-24",1.49
"625","2009-06-25",1.49
"626","2009-06-26",1.49
"627","2009-06-29",1.49
"628","2009-06-30",1.49
"629","2009-07-01",1.49
"630","2009-07-02",1.49
"631","2009-07-06",1.49
"632","2009-07-07",1.49
"633","2009-07-08",1.18
"634","2009-07-09",1.18
"635","2009-07-10",1.18
"636","2009-07-13",1.18
"637","2009-07-14",1.25
"638","2009-07-15",1.25
"639","2009-07-16",0.95
"640","2009-07-17",0.95
"641","2009-07-20",0.95
"642","2009-07-21",0.95
"643","2009-07-22",0.95
"644","2009-07-23",0.95
"645","2009-07-24",0.95
"646","2009-07-27",0.95
"647","2009-07-28",1.05
"648","2009-07-29",0.95
"649","2009-07-30",0.95
"650","2009-07-31",0.95
"651","2009-08-03",0.95
"652","2009-08-04",0.95
"653","2009-08-05",0.95
"654","2009-08-06",0.95
"655","2009-08-07",0.95
"656","2009-08-10",0.95
"657","2009-08-11",0.95
"658","2009-08-12",1.18
"659","2009-08-13",1.18
"660","2009-08-14",1.18
"661","2009-08-17",1.18
"662","2009-08-18",1.1
"663","2009-08-19",1
"664","2009-08-20",1
"665","2009-08-21",1
"666","2009-08-24",1
"667","2009-08-25",0.98
"668","2009-08-26",0.98
"669","2009-08-27",0.85
"670","2009-08-28",1.25
"671","2009-08-31",1.25
"672","2009-09-01",1.25
"673","2009-09-02",1.25
"674","2009-09-03",1.25
"675","2009-09-04",1.18
"676","2009-09-08",1.18
"677","2009-09-09",1.18
"678","2009-09-10",1.18
"679","2009-09-11",1.18
"680","2009-09-14",1.18
"681","2009-09-15",1.18
"682","2009-09-16",1.18
"683","2009-09-17",1.18
"684","2009-09-18",1.18
"685","2009-09-21",1.18
"686","2009-09-22",1.18
"687","2009-09-23",1.18
"688","2009-09-24",1.18
"689","2009-09-25",1.18
"690","2009-09-28",1.25
"691","2009-09-29",1.25
"692","2009-09-30",1.25
"693","2009-10-01",1.25
"694","2009-10-02",1.25
"695","2009-10-05",0.95
"696","2009-10-06",1.05
"697","2009-10-07",1.05
"698","2009-10-08",1.05
"699","2009-10-09",1.05
"700","2009-10-12",1.24
"701","2009-10-13",1.25
"702","2009-10-14",1.25
"703","2009-10-15",0.81
"704","2009-10-16",1.25
"705","2009-10-19",1.2
"706","2009-10-20",1.11
"707","2009-10-21",1.11
"708","2009-10-22",1.11
"709","2009-10-23",1.11
"710","2009-10-26",1.11
"711","2009-10-27",1.11
"712","2009-10-28",1.11
"713","2009-10-29",1.15
"714","2009-10-30",1.12
"715","2009-11-02",1.15
"716","2009-11-03",1.12
"717","2009-11-04",1.12
"718","2009-11-05",1.12
"719","2009-11-06",1.12
"720","2009-11-09",1.12
"721","2009-11-10",1.15
"722","2009-11-11",1.15
"723","2009-11-12",1.15
"724","2009-11-13",1.23
"725","2009-11-16",1.15
"726","2009-11-17",1.15
"727","2009-11-18",1.15
"728","2009-11-19",1
"729","2009-11-20",1
"730","2009-11-23",1
"731","2009-11-24",1
"732","2009-11-25",1
"733","2009-11-27",1
"734","2009-11-30",1.05
"735","2009-12-01",1.35
"736","2009-12-02",1.35
"737","2009-12-03",1.35
"738","2009-12-04",1.35
"739","2009-12-07",1.15
"740","2009-12-08",1.15
"741","2009-12-09",1.01
"742","2009-12-10",1.3
"743","2009-12-11",1.3
"744","2009-12-14",1.2
"745","2009-12-15",1.2
"746","2009-12-16",1.05
"747","2009-12-17",1.05
"748","2009-12-18",1.15
"749","2009-12-21",1.15
"750","2009-12-22",1.15
"751","2009-12-23",1.45
"752","2009-12-24",1.4
"753","2009-12-28",1.4
"754","2009-12-29",1.25
"755","2009-12-30",1.25
"756","2009-12-31",1.15
"757","2010-01-04",1.15
"758","2010-01-05",1.4
"759","2010-01-06",1.4
"760","2010-01-07",1.4
"761","2010-01-08",1.4
"762","2010-01-11",1.4
"763","2010-01-12",1.05
"764","2010-01-13",1.05
"765","2010-01-14",1.05
"766","2010-01-15",1.25
"767","2010-01-19",1.25
"768","2010-01-20",1.15
"769","2010-01-21",1.05
"770","2010-01-22",1.05
"771","2010-01-25",1.05
"772","2010-01-26",1.05
"773","2010-01-27",1.05
"774","2010-01-28",1.05
"775","2010-01-29",1.05
"776","2010-02-01",1.2
"777","2010-02-02",1.25
"778","2010-02-03",1.15
"779","2010-02-04",1.15
"780","2010-02-05",1.15
"781","2010-02-08",1.15
"782","2010-02-09",1.25
"783","2010-02-10",1.25
"784","2010-02-11",1.25
"785","2010-02-12",1.25
"786","2010-02-16",1.25
"787","2010-02-17",1.25
"788","2010-02-18",1.38
"789","2010-02-19",1.38
"790","2010-02-22",1.26
"791","2010-02-23",1.39
"792","2010-02-24",1.35
"793","2010-02-25",1.35
"794","2010-02-26",1.35
"795","2010-03-01",1.35
"796","2010-03-02",1.35
"797","2010-03-03",1.35
"798","2010-03-04",1.35
"799","2010-03-05",1.35
"800","2010-03-08",1.35
"801","2010-03-09",1.35
"802","2010-03-10",1.35
"803","2010-03-11",1.35
"804","2010-03-12",1.35
"805","2010-03-15",1.35
"806","2010-03-16",1.35
"807","2010-03-17",1.2
"808","2010-03-18",1.2
"809","2010-03-19",1.2
"810","2010-03-22",1.2
"811","2010-03-23",1.2
"812","2010-03-24",1.2
"813","2010-03-25",1.1
"814","2010-03-26",1.1
"815","2010-03-29",1.35
"816","2010-03-30",1.45
"817","2010-03-31",1.5
"818","2010-04-01",1.5
"819","2010-04-05",1.5
"820","2010-04-06",1.5
"821","2010-04-07",1.5
"822","2010-04-08",1.5
"823","2010-04-09",1.5
"824","2010-04-12",1.4
"825","2010-04-13",1.4
"826","2010-04-14",1.4
"827","2010-04-15",1.4
"828","2010-04-16",1.4
"829","2010-04-19",1.4
"830","2010-04-20",1.4
"831","2010-04-21",1.25
"832","2010-04-22",1.25
"833","2010-04-23",1.25
"834","2010-04-26",1.3
"835","2010-04-27",1.32
"836","2010-04-28",1.32
"837","2010-04-29",1.32
"838","2010-04-30",1.32
"839","2010-05-03",1.3
"840","2010-05-04",1.36
"841","2010-05-05",1.36
"842","2010-05-06",1.35
"843","2010-05-07",1.38
"844","2010-05-10",1.36
"845","2010-05-11",1.35
"846","2010-05-12",1.35
"847","2010-05-13",1.35
"848","2010-05-14",1.32
"849","2010-05-17",1.35
"850","2010-05-18",1.32
"851","2010-05-19",1.32
"852","2010-05-20",1.3
"853","2010-05-21",1.3
"854","2010-05-24",1.3
"855","2010-05-25",1.3
"856","2010-05-26",1.25
"857","2010-05-27",1.35
"858","2010-05-28",1.35
"859","2010-06-01",1.35
"860","2010-06-02",1.35
"861","2010-06-03",1.6
"862","2010-06-04",1.6
"863","2010-06-07",1.4
"864","2010-06-08",1.4
"865","2010-06-09",1.6
"866","2010-06-10",1.6
"867","2010-06-11",1.6
"868","2010-06-14",1.6
"869","2010-06-15",1.7
"870","2010-06-16",1.6
"871","2010-06-17",1.6
"872","2010-06-18",1.6
"873","2010-06-21",1.6
"874","2010-06-22",1.75
"875","2010-06-23",1.75
"876","2010-06-24",1.75
"877","2010-06-25",1.75
"878","2010-06-28",1.7
"879","2010-06-29",1.7
"880","2010-06-30",1.6
"881","2010-07-01",1.5
"882","2010-07-02",1.53
"883","2010-07-06",1.53
"884","2010-07-07",1.53
"885","2010-07-08",1.61
"886","2010-07-09",2
"887","2010-07-12",2
"888","2010-07-13",1.6
"889","2010-07-14",1.61
"890","2010-07-15",1.61
"891","2010-07-16",1.61
"892","2010-07-19",1.61
"893","2010-07-20",1.61
"894","2010-07-21",1.65
"895","2010-07-22",1.61
"896","2010-07-23",1.85
"897","2010-07-26",1.78
"898","2010-07-27",1.78
"899","2010-07-28",1.78
"900","2010-07-29",1.78
"901","2010-07-30",1.85
"902","2010-08-02",1.85
"903","2010-08-03",1.75
"904","2010-08-04",1.75
"905","2010-08-05",1.75
"906","2010-08-06",1.75
"907","2010-08-09",1.75
"908","2010-08-10",1.75
"909","2010-08-11",1.75
"910","2010-08-12",1.75
"911","2010-08-13",1.75
"912","2010-08-16",1.75
"913","2010-08-17",1.75
"914","2010-08-18",1.65
"915","2010-08-19",1.65
"916","2010-08-20",1.6
"917","2010-08-23",1.6
"918","2010-08-24",1.75
"919","2010-08-25",1.65
"920","2010-08-26",1.75
"921","2010-08-27",1.81
"922","2010-08-30",1.8
"923","2010-08-31",1.85
"924","2010-09-01",1.85
"925","2010-09-02",1.85
"926","2010-09-03",1.7
"927","2010-09-07",1.65
"928","2010-09-08",1.55
"929","2010-09-09",1.85
"930","2010-09-10",1.65
"931","2010-09-13",1.75
"932","2010-09-14",1.75
"933","2010-09-15",1.8
"934","2010-09-16",1.8
"935","2010-09-17",1.6
"936","2010-09-20",1.6
"937","2010-09-21",1.6
"938","2010-09-22",1.55
"939","2010-09-23",1.55
"940","2010-09-24",1.85
"941","2010-09-27",1.85
"942","2010-09-28",1.85
"943","2010-09-29",1.55
"944","2010-09-30",1.85
"945","2010-10-01",1.85
"946","2010-10-04",1.85
"947","2010-10-05",1.85
"948","2010-10-06",1.7
"949","2010-10-07",1.7
"950","2010-10-08",1.7
"951","2010-10-11",1.7
"952","2010-10-12",1.6
"953","2010-10-13",1.75
"954","2010-10-14",1.8
"955","2010-10-15",1.8
"956","2010-10-18",1.8
"957","2010-10-19",1.8
"958","2010-10-20",1.55
"959","2010-10-21",1.55
"960","2010-10-22",1.55
"961","2010-10-25",1.55
"962","2010-10-26",1.55
"963","2010-10-27",1.55
"964","2010-10-28",1.56
"965","2010-10-29",1.7
"966","2010-11-01",1.7
"967","2010-11-02",1.7
"968","2010-11-03",1.7
"969","2010-11-04",1.55
"970","2010-11-05",1.65
"971","2010-11-08",1.8
"972","2010-11-09",1.8
"973","2010-11-10",1.65
"974","2010-11-11",1.65
"975","2010-11-12",1.65
"976","2010-11-15",1.8
"977","2010-11-16",1.8
"978","2010-11-17",1.66
"979","2010-11-18",1.66
"980","2010-11-19",1.66
"981","2010-11-22",1.66
"982","2010-11-23",1.7
"983","2010-11-24",1.7
"984","2010-11-26",1.7
"985","2010-11-29",1.7
"986","2010-11-30",1.7
"987","2010-12-01",1.65
"988","2010-12-02",1.65
"989","2010-12-03",1.65
"990","2010-12-06",1.65
"991","2010-12-07",1.65
"992","2010-12-08",1.65
"993","2010-12-09",1.65
"994","2010-12-10",1.65
"995","2010-12-13",1.85
"996","2010-12-14",1.75
"997","2010-12-15",1.7
"998","2010-12-16",1.7
"999","2010-12-17",1.72
"1000","2010-12-20",1.72
"1001","2010-12-21",1.85
"1002","2010-12-22",1.65
"1003","2010-12-23",1.65
"1004","2010-12-27",1.65
"1005","2010-12-28",1.65
"1006","2010-12-29",1.75
"1007","2010-12-30",1.8
"1008","2010-12-31",1.85
"1009","2011-01-03",1.85
"1010","2011-01-04",1.85
"1011","2011-01-05",1.9
