"","date","BCRX"
"1001","2010-12-21",5.61
"1002","2010-12-22",5.56
"1003","2010-12-23",5.55
"1004","2010-12-27",5.8
"1005","2010-12-28",5.45
"1006","2010-12-29",5.28
"1007","2010-12-30",5.13
"1008","2010-12-31",5.17
"1009","2011-01-03",5.34
"1010","2011-01-04",5.3
"1011","2011-01-05",5.23
"1012","2011-01-06",5.22
"1013","2011-01-07",5.21
"1014","2011-01-10",5.17
"1015","2011-01-11",5.16
"1016","2011-01-12",5.17
"1017","2011-01-13",4.82
"1018","2011-01-14",4.71
"1019","2011-01-18",4.57
"1020","2011-01-19",4.41
"1021","2011-01-20",4.32
"1022","2011-01-21",4.25
"1023","2011-01-24",4.24
"1024","2011-01-25",4.25
"1025","2011-01-26",4.36
"1026","2011-01-27",4.49
"1027","2011-01-28",4.21
"1028","2011-01-31",4.12
"1029","2011-02-01",4.24
"1030","2011-02-02",4.24
"1031","2011-02-03",4.26
"1032","2011-02-04",4.08
"1033","2011-02-07",4.22
"1034","2011-02-08",4.19
"1035","2011-02-09",4.05
"1036","2011-02-10",3.93
"1037","2011-02-11",4.31
"1038","2011-02-14",4.31
"1039","2011-02-15",4.2
"1040","2011-02-16",4.24
"1041","2011-02-17",4.24
"1042","2011-02-18",4.2
"1043","2011-02-22",4.01
"1044","2011-02-23",3.95
"1045","2011-02-24",3.99
"1046","2011-02-25",4.29
"1047","2011-02-28",4.34
"1048","2011-03-01",4.15
"1049","2011-03-02",4.21
"1050","2011-03-03",4.18
"1051","2011-03-04",4.08
"1052","2011-03-07",4.01
"1053","2011-03-08",4.08
"1054","2011-03-09",4.1
"1055","2011-03-10",3.89
"1056","2011-03-11",3.76
"1057","2011-03-14",3.47
"1058","2011-03-15",3.5
"1059","2011-03-16",3.38
"1060","2011-03-17",3.36
"1061","2011-03-18",3.44
"1062","2011-03-21",3.51
"1063","2011-03-22",3.41
"1064","2011-03-23",3.51
"1065","2011-03-24",3.48
"1066","2011-03-25",3.59
"1067","2011-03-28",3.53
"1068","2011-03-29",3.67
"1069","2011-03-30",3.64
"1070","2011-03-31",3.79
"1071","2011-04-01",3.9
"1072","2011-04-04",3.85
"1073","2011-04-05",3.87
"1074","2011-04-06",3.9
"1075","2011-04-07",3.9
"1076","2011-04-08",3.78
"1077","2011-04-11",3.72
"1078","2011-04-12",3.65
"1079","2011-04-13",3.69
"1080","2011-04-14",3.72
"1081","2011-04-15",3.64
"1082","2011-04-18",3.63
"1083","2011-04-19",3.51
"1084","2011-04-20",3.57
"1085","2011-04-21",3.57
"1086","2011-04-25",3.73
"1087","2011-04-26",3.75
"1088","2011-04-27",3.79
"1089","2011-04-28",3.83
"1090","2011-04-29",3.89
"1091","2011-05-02",3.75
"1092","2011-05-03",3.62
"1093","2011-05-04",3.48
"1094","2011-05-05",3.33
"1095","2011-05-06",3.43
"1096","2011-05-09",3.43
"1097","2011-05-10",3.5
"1098","2011-05-11",3.4
"1099","2011-05-12",3.56
"1100","2011-05-13",3.46
"1101","2011-05-16",3.33
"1102","2011-05-17",3.31
"1103","2011-05-18",3.35
"1104","2011-05-19",3.33
"1105","2011-05-20",3.3
"1106","2011-05-23",3.28
"1107","2011-05-24",3.21
"1108","2011-05-25",3.23
"1109","2011-05-26",3.32
"1110","2011-05-27",3.38
"1111","2011-05-31",3.48
"1112","2011-06-01",3.41
"1113","2011-06-02",3.44
"1114","2011-06-03",3.35
"1115","2011-06-06",3.24
"1116","2011-06-07",3.36
"1117","2011-06-08",3.29
"1118","2011-06-09",3.3
"1119","2011-06-10",3.55
"1120","2011-06-13",4
"1121","2011-06-14",4.01
"1122","2011-06-15",3.94
"1123","2011-06-16",3.99
"1124","2011-06-17",4
"1125","2011-06-20",3.93
"1126","2011-06-21",4.02
"1127","2011-06-22",3.83
"1128","2011-06-23",3.87
"1129","2011-06-24",3.84
"1130","2011-06-27",3.8
"1131","2011-06-28",3.94
"1132","2011-06-29",3.82
"1133","2011-06-30",3.82
"1134","2011-07-01",3.78
"1135","2011-07-05",3.75
"1136","2011-07-06",3.8
"1137","2011-07-07",3.83
"1138","2011-07-08",3.92
"1139","2011-07-11",3.89
"1140","2011-07-12",3.89
"1141","2011-07-13",3.92
"1142","2011-07-14",3.9
"1143","2011-07-15",3.93
"1144","2011-07-18",3.91
"1145","2011-07-19",3.79
"1146","2011-07-20",3.8
"1147","2011-07-21",3.91
"1148","2011-07-22",3.89
"1149","2011-07-25",3.76
"1150","2011-07-26",3.73
"1151","2011-07-27",3.41
"1152","2011-07-28",3.52
"1153","2011-07-29",3.4
"1154","2011-08-01",3.34
"1155","2011-08-02",3.19
"1156","2011-08-03",3.28
"1157","2011-08-04",2.72
"1158","2011-08-05",2.69
"1159","2011-08-08",2.31
"1160","2011-08-09",2.65
"1161","2011-08-10",2.46
"1162","2011-08-11",2.58
"1163","2011-08-12",2.54
"1164","2011-08-15",2.72
"1165","2011-08-16",2.6
"1166","2011-08-17",2.65
"1167","2011-08-18",2.48
"1168","2011-08-19",2.47
"1169","2011-08-22",2.52
"1170","2011-08-23",2.71
"1171","2011-08-24",2.72
"1172","2011-08-25",2.64
"1173","2011-08-26",2.72
"1174","2011-08-29",3.11
"1175","2011-08-30",3.37
"1176","2011-08-31",3.3
"1177","2011-09-01",3.04
"1178","2011-09-02",2.91
"1179","2011-09-06",2.86
"1180","2011-09-07",3
"1181","2011-09-08",2.95
"1182","2011-09-09",2.76
"1183","2011-09-12",2.82
"1184","2011-09-13",2.89
"1185","2011-09-14",2.93
"1186","2011-09-15",2.94
"1187","2011-09-16",2.91
"1188","2011-09-19",2.88
"1189","2011-09-20",2.89
"1190","2011-09-21",2.79
"1191","2011-09-22",2.67
"1192","2011-09-23",2.78
"1193","2011-09-26",2.86
"1194","2011-09-27",2.93
"1195","2011-09-28",2.8
"1196","2011-09-29",2.84
"1197","2011-09-30",2.76
"1198","2011-10-03",2.5
"1199","2011-10-04",2.62
"1200","2011-10-05",2.7
"1201","2011-10-06",2.61
"1202","2011-10-07",2.46
"1203","2011-10-10",2.63
"1204","2011-10-11",2.82
"1205","2011-10-12",2.78
"1206","2011-10-13",2.7
"1207","2011-10-14",2.74
"1208","2011-10-17",2.6
"1209","2011-10-18",2.85
"1210","2011-10-19",2.78
"1211","2011-10-20",2.75
"1212","2011-10-21",2.87
"1213","2011-10-24",3.02
"1214","2011-10-25",2.9
"1215","2011-10-26",3.09
"1216","2011-10-27",3.28
"1217","2011-10-28",3.23
"1218","2011-10-31",3.07
"1219","2011-11-01",2.95
"1220","2011-11-02",3.05
"1221","2011-11-03",2.98
"1222","2011-11-04",2.99
"1223","2011-11-07",2.9
"1224","2011-11-08",3.08
"1225","2011-11-09",2.88
"1226","2011-11-10",2.88
"1227","2011-11-11",3.03
"1228","2011-11-14",2.92
"1229","2011-11-15",2.96
"1230","2011-11-16",2.91
"1231","2011-11-17",2.71
"1232","2011-11-18",2.82
"1233","2011-11-21",2.71
"1234","2011-11-22",2.71
"1235","2011-11-23",2.61
"1236","2011-11-25",2.63
"1237","2011-11-28",2.69
"1238","2011-11-29",2.67
"1239","2011-11-30",2.88
"1240","2011-12-01",2.92
"1241","2011-12-02",2.94
"1242","2011-12-05",2.92
"1243","2011-12-06",2.86
"1244","2011-12-07",2.86
"1245","2011-12-08",2.71
"1246","2011-12-09",2.66
"1247","2011-12-12",2.57
"1248","2011-12-13",2.48
"1249","2011-12-14",2.5
"1250","2011-12-15",2.49
"1251","2011-12-16",2.48
"1252","2011-12-19",2.41
"1253","2011-12-20",2.48
"1254","2011-12-21",2.52
"1255","2011-12-22",2.53
"1256","2011-12-23",2.48
"1257","2011-12-27",2.41
"1258","2011-12-28",2.29
"1259","2011-12-29",2.37
"1260","2011-12-30",2.47
"1261","2012-01-03",2.39
"1262","2012-01-04",2.41
"1263","2012-01-05",2.47
"1264","2012-01-06",2.41
"1265","2012-01-09",2.49
"1266","2012-01-10",2.51
"1267","2012-01-11",2.51
"1268","2012-01-12",2.92
"1269","2012-01-13",2.85
"1270","2012-01-17",2.84
"1271","2012-01-18",2.82
"1272","2012-01-19",2.79
"1273","2012-01-20",2.85
"1274","2012-01-23",2.96
"1275","2012-01-24",2.92
"1276","2012-01-25",2.98
"1277","2012-01-26",3.03
"1278","2012-01-27",3.48
"1279","2012-01-30",3.5
"1280","2012-01-31",3.49
"1281","2012-02-01",3.54
"1282","2012-02-02",3.85
"1283","2012-02-03",4.03
"1284","2012-02-06",3.93
"1285","2012-02-07",3.87
"1286","2012-02-08",4.07
"1287","2012-02-09",3.96
"1288","2012-02-10",3.84
"1289","2012-02-13",3.9
"1290","2012-02-14",3.67
"1291","2012-02-15",4.11
"1292","2012-02-16",4
"1293","2012-02-17",4.52
"1294","2012-02-21",4.39
"1295","2012-02-22",4.19
"1296","2012-02-23",4.21
"1297","2012-02-24",4.31
"1298","2012-02-27",4.39
"1299","2012-02-28",4.51
"1300","2012-02-29",4.66
"1301","2012-03-01",4.73
"1302","2012-03-02",4.69
"1303","2012-03-05",5.58
"1304","2012-03-06",5.61
"1305","2012-03-07",5.59
"1306","2012-03-08",5.51
"1307","2012-03-09",5.59
"1308","2012-03-12",5.55
"1309","2012-03-13",5.26
"1310","2012-03-14",5.36
"1311","2012-03-15",5.23
"1312","2012-03-16",5.37
"1313","2012-03-19",5.41
"1314","2012-03-20",5.27
"1315","2012-03-21",5.24
"1316","2012-03-22",5.28
"1317","2012-03-23",5.17
"1318","2012-03-26",5.26
"1319","2012-03-27",5.21
"1320","2012-03-28",5.03
"1321","2012-03-29",5.13
"1322","2012-03-30",4.83
"1323","2012-04-02",4.97
"1324","2012-04-03",4.82
"1325","2012-04-04",4.73
"1326","2012-04-05",4.36
"1327","2012-04-09",4.05
"1328","2012-04-10",3.96
"1329","2012-04-11",4.06
"1330","2012-04-12",4.17
"1331","2012-04-13",3.93
"1332","2012-04-16",3.84
"1333","2012-04-17",4.01
"1334","2012-04-18",3.9
"1335","2012-04-19",4.06
"1336","2012-04-20",4.16
"1337","2012-04-23",3.96
"1338","2012-04-24",3.98
"1339","2012-04-25",3.91
"1340","2012-04-26",3.87
"1341","2012-04-27",3.83
"1342","2012-04-30",3.62
"1343","2012-05-01",3.6
"1344","2012-05-02",3.52
"1345","2012-05-03",3.48
"1346","2012-05-04",3.37
"1347","2012-05-07",3.68
"1348","2012-05-08",3.69
"1349","2012-05-09",3.66
"1350","2012-05-10",3.67
"1351","2012-05-11",3.73
"1352","2012-05-14",3.78
"1353","2012-05-15",3.63
"1354","2012-05-16",3.63
"1355","2012-05-17",3.41
"1356","2012-05-18",3.3
"1357","2012-05-21",3.4
"1358","2012-05-22",3.3
"1359","2012-05-23",3.32
"1360","2012-05-24",3.26
"1361","2012-05-25",3.26
"1362","2012-05-29",3.27
"1363","2012-05-30",3.14
"1364","2012-05-31",3.1
"1365","2012-06-01",2.92
"1366","2012-06-04",3.11
"1367","2012-06-05",3.1
"1368","2012-06-06",3.46
"1369","2012-06-07",3.35
"1370","2012-06-08",3.55
"1371","2012-06-11",3.49
"1372","2012-06-12",3.62
"1373","2012-06-13",3.61
"1374","2012-06-14",3.65
"1375","2012-06-15",3.63
"1376","2012-06-18",3.81
"1377","2012-06-19",3.84
"1378","2012-06-20",3.8
"1379","2012-06-21",3.73
"1380","2012-06-22",3.84
"1381","2012-06-25",3.77
"1382","2012-06-26",3.65
"1383","2012-06-27",3.95
"1384","2012-06-28",3.82
"1385","2012-06-29",3.97
"1386","2012-07-02",4.06
"1387","2012-07-03",3.99
"1388","2012-07-05",3.92
"1389","2012-07-06",3.9
"1390","2012-07-09",3.9
"1391","2012-07-10",3.86
"1392","2012-07-11",3.97
"1393","2012-07-12",4.14
"1394","2012-07-13",4.27
"1395","2012-07-16",4.19
"1396","2012-07-17",4.29
"1397","2012-07-18",4.61
"1398","2012-07-19",4.54
"1399","2012-07-20",4.49
"1400","2012-07-23",4.36
"1401","2012-07-24",4.42
"1402","2012-07-25",4.46
"1403","2012-07-26",4.48
"1404","2012-07-27",4.71
"1405","2012-07-30",4.56
"1406","2012-07-31",4.44
"1407","2012-08-01",3.96
"1408","2012-08-02",4.3
"1409","2012-08-03",4.24
"1410","2012-08-06",4.17
"1411","2012-08-07",4.07
"1412","2012-08-08",4.09
"1413","2012-08-09",4.02
"1414","2012-08-10",4.02
"1415","2012-08-13",4.03
"1416","2012-08-14",3.64
"1417","2012-08-15",3.97
"1418","2012-08-16",3.96
"1419","2012-08-17",4.02
"1420","2012-08-20",3.98
"1421","2012-08-21",4
"1422","2012-08-22",3.99
"1423","2012-08-23",3.94
"1424","2012-08-24",3.92
"1425","2012-08-27",3.99
"1426","2012-08-28",4.13
"1427","2012-08-29",4.3
"1428","2012-08-30",4.25
"1429","2012-08-31",4.37
"1430","2012-09-04",4.36
"1431","2012-09-05",4.37
"1432","2012-09-06",4.2
"1433","2012-09-07",4.14
"1434","2012-09-10",4.19
"1435","2012-09-11",4.08
"1436","2012-09-12",4.15
"1437","2012-09-13",4.29
"1438","2012-09-14",4.43
"1439","2012-09-17",4.38
"1440","2012-09-18",4.35
"1441","2012-09-19",4.3
"1442","2012-09-20",4.21
"1443","2012-09-21",4.27
"1444","2012-09-24",4.2
"1445","2012-09-25",4.1
"1446","2012-09-26",3.98
"1447","2012-09-27",4
"1448","2012-09-28",4.24
"1449","2012-10-01",4.31
"1450","2012-10-02",4.3
"1451","2012-10-03",4.24
"1452","2012-10-04",4.12
"1453","2012-10-05",4.2
"1454","2012-10-08",4.14
"1455","2012-10-09",4.01
"1456","2012-10-10",4.04
"1457","2012-10-11",4.08
"1458","2012-10-12",4.04
"1459","2012-10-15",4.16
"1460","2012-10-16",4.07
"1461","2012-10-17",4.11
"1462","2012-10-18",4.36
"1463","2012-10-19",4.5
"1464","2012-10-22",4.69
"1465","2012-10-23",4.45
"1466","2012-10-24",4.48
"1467","2012-10-25",4.24
"1468","2012-10-26",4.08
"1469","2012-10-31",2.91
"1470","2012-11-01",2.55
"1471","2012-11-02",2.57
"1472","2012-11-05",2.56
"1473","2012-11-06",2.58
"1474","2012-11-07",2.45
"1475","2012-11-08",1.46
"1476","2012-11-09",1.52
"1477","2012-11-12",1.49
"1478","2012-11-13",1.48
"1479","2012-11-14",1.4
"1480","2012-11-15",1.29
"1481","2012-11-16",1.26
"1482","2012-11-19",1.39
"1483","2012-11-20",1.59
"1484","2012-11-21",1.69
"1485","2012-11-23",1.61
"1486","2012-11-26",1.48
"1487","2012-11-27",1.42
"1488","2012-11-28",1.49
"1489","2012-11-29",1.6
"1490","2012-11-30",1.72
"1491","2012-12-03",1.51
"1492","2012-12-04",1.43
"1493","2012-12-05",1.37
"1494","2012-12-06",1.47
"1495","2012-12-07",1.37
"1496","2012-12-10",1.44
"1497","2012-12-11",1.45
"1498","2012-12-12",1.42
"1499","2012-12-13",1.51
"1500","2012-12-14",1.5
"1501","2012-12-17",1.53
"1502","2012-12-18",1.62
"1503","2012-12-19",1.64
"1504","2012-12-20",1.59
"1505","2012-12-21",1.57
"1506","2012-12-24",1.52
"1507","2012-12-26",1.43
"1508","2012-12-27",1.42
"1509","2012-12-28",1.4
"1510","2012-12-31",1.42
"1511","2013-01-02",1.63
"1512","2013-01-03",1.68
"1513","2013-01-04",1.66
"1514","2013-01-07",1.65
"1515","2013-01-08",1.6
"1516","2013-01-09",1.61
"1517","2013-01-10",1.64
"1518","2013-01-11",1.84
"1519","2013-01-14",1.89
"1520","2013-01-15",1.72
"1521","2013-01-16",1.73
"1522","2013-01-17",1.69
"1523","2013-01-18",1.66
"1524","2013-01-22",1.63
"1525","2013-01-23",1.63
"1526","2013-01-24",1.57
"1527","2013-01-25",1.6
"1528","2013-01-28",1.65
"1529","2013-01-29",1.67
"1530","2013-01-30",1.58
"1531","2013-01-31",1.62
"1532","2013-02-01",1.65
"1533","2013-02-04",1.59
"1534","2013-02-05",1.59
"1535","2013-02-06",1.6
"1536","2013-02-07",1.51
"1537","2013-02-08",1.43
"1538","2013-02-11",1.36
"1539","2013-02-12",1.48
"1540","2013-02-13",1.47
"1541","2013-02-14",1.41
"1542","2013-02-15",1.38
"1543","2013-02-19",1.4
"1544","2013-02-20",1.38
"1545","2013-02-21",1.28
"1546","2013-02-22",1.26
"1547","2013-02-25",1.2
"1548","2013-02-26",1.23
"1549","2013-02-27",1.23
"1550","2013-02-28",1.2
"1551","2013-03-01",1.19
"1552","2013-03-04",1.21
"1553","2013-03-05",1.22
"1554","2013-03-06",1.23
"1555","2013-03-07",1.27
"1556","2013-03-08",1.27
"1557","2013-03-11",1.3
"1558","2013-03-12",1.25
"1559","2013-03-13",1.24
"1560","2013-03-14",1.32
"1561","2013-03-15",1.31
"1562","2013-03-18",1.33
"1563","2013-03-19",1.29
"1564","2013-03-20",1.26
"1565","2013-03-21",1.26
"1566","2013-03-22",1.29
"1567","2013-03-25",1.28
"1568","2013-03-26",1.24
"1569","2013-03-27",1.19
"1570","2013-03-28",1.19
"1571","2013-04-01",1.38
"1572","2013-04-02",1.36
"1573","2013-04-03",1.34
"1574","2013-04-04",1.32
"1575","2013-04-05",1.7
"1576","2013-04-08",1.92
"1577","2013-04-09",1.75
"1578","2013-04-10",1.74
"1579","2013-04-11",1.66
"1580","2013-04-12",1.89
"1581","2013-04-15",1.85
"1582","2013-04-16",1.86
"1583","2013-04-17",1.97
"1584","2013-04-18",1.83
"1585","2013-04-19",1.81
"1586","2013-04-22",1.77
"1587","2013-04-23",1.8
"1588","2013-04-24",2.01
"1589","2013-04-25",1.9
"1590","2013-04-26",1.91
"1591","2013-04-29",1.97
"1592","2013-04-30",2.01
"1593","2013-05-01",1.91
"1594","2013-05-02",1.94
"1595","2013-05-03",1.94
"1596","2013-05-06",1.88
"1597","2013-05-07",1.87
"1598","2013-05-08",1.85
"1599","2013-05-09",1.84
"1600","2013-05-10",1.8
"1601","2013-05-13",1.81
"1602","2013-05-14",1.81
"1603","2013-05-15",1.68
"1604","2013-05-16",1.73
"1605","2013-05-17",1.71
"1606","2013-05-20",1.71
"1607","2013-05-21",1.7
"1608","2013-05-22",1.68
"1609","2013-05-23",1.66
"1610","2013-05-24",1.59
"1611","2013-05-28",1.59
"1612","2013-05-29",1.75
"1613","2013-05-30",1.73
"1614","2013-05-31",1.71
"1615","2013-06-03",1.72
"1616","2013-06-04",1.71
"1617","2013-06-05",1.65
"1618","2013-06-06",1.65
"1619","2013-06-07",1.68
"1620","2013-06-10",1.71
"1621","2013-06-11",1.69
"1622","2013-06-12",1.68
"1623","2013-06-13",1.7
"1624","2013-06-14",1.68
"1625","2013-06-17",1.7
"1626","2013-06-18",1.79
"1627","2013-06-19",1.71
"1628","2013-06-20",1.61
"1629","2013-06-21",1.51
"1630","2013-06-24",1.42
"1631","2013-06-25",1.49
"1632","2013-06-26",1.51
"1633","2013-06-27",1.6
"1634","2013-06-28",1.55
"1635","2013-07-01",1.61
"1636","2013-07-02",1.63
"1637","2013-07-03",1.65
"1638","2013-07-05",1.62
"1639","2013-07-08",1.62
"1640","2013-07-09",1.62
"1641","2013-07-10",1.63
"1642","2013-07-11",1.82
"1643","2013-07-12",1.81
"1644","2013-07-15",1.96
"1645","2013-07-16",1.92
"1646","2013-07-17",1.96
"1647","2013-07-18",2.04
"1648","2013-07-19",2.46
"1649","2013-07-22",3.72
"1650","2013-07-23",4.52
"1651","2013-07-24",4.5
"1652","2013-07-25",4.61
"1653","2013-07-26",4.62
"1654","2013-07-29",4.38
"1655","2013-07-30",3.98
"1656","2013-07-31",4.4
"1657","2013-08-01",5.33
"1658","2013-08-02",5.87
"1659","2013-08-05",6.04
"1660","2013-08-06",5.96
"1661","2013-08-07",6.27
"1662","2013-08-08",5.45
"1663","2013-08-09",5.7
"1664","2013-08-12",5.63
"1665","2013-08-13",5.5
"1666","2013-08-14",5.66
"1667","2013-08-15",5.44
"1668","2013-08-16",5.48
"1669","2013-08-19",5.48
"1670","2013-08-20",5.61
"1671","2013-08-21",5.69
"1672","2013-08-22",6.01
"1673","2013-08-23",5.99
"1674","2013-08-26",6.81
"1675","2013-08-27",6.44
"1676","2013-08-28",6.55
"1677","2013-08-29",6.53
"1678","2013-08-30",6.38
"1679","2013-09-03",6.48
"1680","2013-09-04",6.65
"1681","2013-09-05",6.59
"1682","2013-09-06",6.43
"1683","2013-09-09",6.65
"1684","2013-09-10",6.71
"1685","2013-09-11",6.62
"1686","2013-09-12",6.2
"1687","2013-09-13",6.33
"1688","2013-09-16",6.52
"1689","2013-09-17",6.44
"1690","2013-09-18",6.74
"1691","2013-09-19",6.79
"1692","2013-09-20",7.01
"1693","2013-09-23",6.87
"1694","2013-09-24",6.93
"1695","2013-09-25",7
"1696","2013-09-26",7.24
"1697","2013-09-27",7.28
"1698","2013-09-30",7.28
"1699","2013-10-01",7.6
"1700","2013-10-02",7.51
"1701","2013-10-03",7.41
"1702","2013-10-04",7.35
"1703","2013-10-07",7.2
"1704","2013-10-08",6.75
"1705","2013-10-09",6.44
"1706","2013-10-10",6.57
"1707","2013-10-11",6.57
"1708","2013-10-14",6.58
"1709","2013-10-15",6.56
"1710","2013-10-16",6.64
"1711","2013-10-17",6.84
"1712","2013-10-18",6.73
"1713","2013-10-21",6.37
"1714","2013-10-22",6.42
"1715","2013-10-23",6.24
"1716","2013-10-24",6.37
"1717","2013-10-25",6.56
"1718","2013-10-28",6.42
"1719","2013-10-29",6.65
"1720","2013-10-30",6.01
"1721","2013-10-31",5.76
"1722","2013-11-01",5.58
"1723","2013-11-04",5.66
"1724","2013-11-05",5.41
"1725","2013-11-06",5.26
"1726","2013-11-07",5.08
"1727","2013-11-08",5.55
"1728","2013-11-11",5.75
"1729","2013-11-12",5.63
"1730","2013-11-13",5.74
"1731","2013-11-14",5.73
"1732","2013-11-15",5.72
"1733","2013-11-18",5.42
"1734","2013-11-19",5.54
"1735","2013-11-20",5.5
"1736","2013-11-21",5.72
"1737","2013-11-22",5.78
"1738","2013-11-25",5.89
"1739","2013-11-26",5.74
"1740","2013-11-27",5.89
"1741","2013-11-29",6.45
"1742","2013-12-02",6.32
"1743","2013-12-03",6.08
"1744","2013-12-04",6.08
"1745","2013-12-05",6.05
"1746","2013-12-06",5.93
"1747","2013-12-09",5.89
"1748","2013-12-10",6
"1749","2013-12-11",5.73
"1750","2013-12-12",5.87
"1751","2013-12-13",6.05
"1752","2013-12-16",6.4
"1753","2013-12-17",6.48
"1754","2013-12-18",7.02
"1755","2013-12-19",6.96
"1756","2013-12-20",6.92
"1757","2013-12-23",7.16
"1758","2013-12-24",7.46
"1759","2013-12-26",7.56
"1760","2013-12-27",7.5
"1761","2013-12-30",7.64
"1762","2013-12-31",7.6
"1763","2014-01-02",7.9
"1764","2014-01-03",8.46
"1765","2014-01-06",8.64
"1766","2014-01-07",8.71
"1767","2014-01-08",9.4
"1768","2014-01-09",9.9
"1769","2014-01-10",10.08
"1770","2014-01-13",10.51
"1771","2014-01-14",11.41
"1772","2014-01-15",10.96
"1773","2014-01-16",10.79
"1774","2014-01-17",10.8
"1775","2014-01-21",11.64
"1776","2014-01-22",12.14
"1777","2014-01-23",12.17
"1778","2014-01-24",11.6
"1779","2014-01-27",9.81
"1780","2014-01-28",10.04
"1781","2014-01-29",10
"1782","2014-01-30",10.37
"1783","2014-01-31",10.2
"1784","2014-02-03",9.55
"1785","2014-02-04",9.49
"1786","2014-02-05",9.17
"1787","2014-02-06",9.06
"1788","2014-02-07",9.57
"1789","2014-02-10",9.93
"1790","2014-02-11",9.85
"1791","2014-02-12",9.76
"1792","2014-02-13",9.98
"1793","2014-02-14",9.73
"1794","2014-02-18",10.67
"1795","2014-02-19",10.7
"1796","2014-02-20",11.63
"1797","2014-02-21",12.07
"1798","2014-02-24",11.61
"1799","2014-02-25",12.83
"1800","2014-02-26",11.86
"1801","2014-02-27",12.01
"1802","2014-02-28",11.69
"1803","2014-03-03",12.41
"1804","2014-03-04",12.75
"1805","2014-03-05",12.83
"1806","2014-03-06",12.31
"1807","2014-03-07",11.46
"1808","2014-03-10",11.48
"1809","2014-03-11",10.77
"1810","2014-03-12",11.11
"1811","2014-03-13",10.93
"1812","2014-03-14",11.11
"1813","2014-03-17",10.67
"1814","2014-03-18",11.4
"1815","2014-03-19",11.34
"1816","2014-03-20",11.1
"1817","2014-03-21",10.73
"1818","2014-03-24",10.16
"1819","2014-03-25",10.02
"1820","2014-03-26",10.15
"1821","2014-03-27",10.21
"1822","2014-03-28",10.14
"1823","2014-03-31",10.58
"1824","2014-04-01",10.9
"1825","2014-04-02",10.32
"1826","2014-04-03",10.11
"1827","2014-04-04",9.1
"1828","2014-04-07",9.31
"1829","2014-04-08",9.46
"1830","2014-04-09",9.78
"1831","2014-04-10",9.06
"1832","2014-04-11",8.91
"1833","2014-04-14",8.25
"1834","2014-04-15",8.33
"1835","2014-04-16",8.34
"1836","2014-04-17",8.34
"1837","2014-04-21",9.04
"1838","2014-04-22",9.2
"1839","2014-04-23",8.55
"1840","2014-04-24",8.41
"1841","2014-04-25",8.01
"1842","2014-04-28",7.73
"1843","2014-04-29",8.42
"1844","2014-04-30",8.59
"1845","2014-05-01",8.9
"1846","2014-05-02",8.47
"1847","2014-05-05",8.83
"1848","2014-05-06",8.4
"1849","2014-05-07",8.55
"1850","2014-05-08",7.37
"1851","2014-05-09",7.7
"1852","2014-05-12",7.71
"1853","2014-05-13",8.33
"1854","2014-05-14",8.55
"1855","2014-05-15",8.45
"1856","2014-05-16",8.31
"1857","2014-05-19",8.7
"1858","2014-05-20",8.5
"1859","2014-05-21",8.65
"1860","2014-05-22",9.08
"1861","2014-05-23",9.01
"1862","2014-05-27",9.99
"1863","2014-05-28",10.07
"1864","2014-05-29",10.22
"1865","2014-05-30",9.96
"1866","2014-06-02",9.55
"1867","2014-06-03",9.86
"1868","2014-06-04",10.13
"1869","2014-06-05",10.65
"1870","2014-06-06",10.92
"1871","2014-06-09",11.3
"1872","2014-06-10",11.32
"1873","2014-06-11",11.71
"1874","2014-06-12",11.35
"1875","2014-06-13",11.32
"1876","2014-06-16",11.68
"1877","2014-06-17",12
"1878","2014-06-18",11.88
"1879","2014-06-19",11.62
"1880","2014-06-20",11.84
"1881","2014-06-23",12
"1882","2014-06-24",11.95
"1883","2014-06-25",12.25
"1884","2014-06-26",12.43
"1885","2014-06-27",12.52
"1886","2014-06-30",12.75
"1887","2014-07-01",13.02
"1888","2014-07-02",12.86
"1889","2014-07-03",12.69
"1890","2014-07-07",12.1
"1891","2014-07-08",11.66
"1892","2014-07-09",11.86
"1893","2014-07-10",11.8
"1894","2014-07-11",12.18
"1895","2014-07-14",12.1
"1896","2014-07-15",11.54
"1897","2014-07-16",11.1
"1898","2014-07-17",10.71
"1899","2014-07-18",11.29
"1900","2014-07-21",11.27
"1901","2014-07-22",11.66
"1902","2014-07-23",12.12
"1903","2014-07-24",12.17
"1904","2014-07-25",11.76
"1905","2014-07-28",11.74
"1906","2014-07-29",12.25
"1907","2014-07-30",12.86
"1908","2014-07-31",12.52
"1909","2014-08-01",12.54
"1910","2014-08-04",13.22
"1911","2014-08-05",13.34
"1912","2014-08-06",13.03
"1913","2014-08-07",12.9
"1914","2014-08-08",13.96
"1915","2014-08-11",13.56
"1916","2014-08-12",13.39
"1917","2014-08-13",13.82
"1918","2014-08-14",13.37
"1919","2014-08-15",13.92
"1920","2014-08-18",13.9
"1921","2014-08-19",13.4
"1922","2014-08-20",13.09
"1923","2014-08-21",12.61
"1924","2014-08-22",12.82
"1925","2014-08-25",13.19
"1926","2014-08-26",13.7
"1927","2014-08-27",13.63
"1928","2014-08-28",13.21
"1929","2014-08-29",13.5
"1930","2014-09-02",12.86
"1931","2014-09-03",12.94
"1932","2014-09-04",12.76
"1933","2014-09-05",12.33
"1934","2014-09-08",12.18
