"","date","EXPR"
"108","2010-10-14",14.96
"109","2010-10-15",14.96
"110","2010-10-18",14.91
"111","2010-10-19",14.8
"112","2010-10-20",14.9
"113","2010-10-21",14.48
"114","2010-10-22",14.12
"115","2010-10-25",14.26
"116","2010-10-26",14.2
"117","2010-10-27",13.82
"118","2010-10-28",13.95
"119","2010-10-29",13.68
"120","2010-11-01",13.89
"121","2010-11-02",14.11
"122","2010-11-03",14.18
"123","2010-11-04",14.28
"124","2010-11-05",14.37
"125","2010-11-08",14.57
"126","2010-11-09",14.59
"127","2010-11-10",14.72
"128","2010-11-11",15.5
"129","2010-11-12",15.92
"130","2010-11-15",15.61
"131","2010-11-16",15.2
"132","2010-11-17",15.23
"133","2010-11-18",15.26
"134","2010-11-19",15.02
"135","2010-11-22",14.79
"136","2010-11-23",14.62
"137","2010-11-24",14.6
"138","2010-11-26",14.89
"139","2010-11-29",15.26
"140","2010-11-30",15.08
"141","2010-12-01",15.77
"142","2010-12-02",16.16
"143","2010-12-03",16.059999
"144","2010-12-06",16.129999
"145","2010-12-07",15.81
"146","2010-12-08",15.71
"147","2010-12-09",15.64
"148","2010-12-10",16.85
"149","2010-12-13",17.02
"150","2010-12-14",16.530001
"151","2010-12-15",16.68
"152","2010-12-16",16.809999
"153","2010-12-17",17.09
"154","2010-12-20",17.450001
"155","2010-12-21",18.629999
"156","2010-12-22",18.42
"157","2010-12-23",18.459999
"158","2010-12-27",18.129999
"159","2010-12-28",18.129999
"160","2010-12-29",18.459999
"161","2010-12-30",18.49
"162","2010-12-31",18.799999
"163","2011-01-03",18.790001
"164","2011-01-04",18.200001
"165","2011-01-05",18.27
"166","2011-01-06",18.43
"167","2011-01-07",17.959999
"168","2011-01-10",18.4
"169","2011-01-11",18.01
"170","2011-01-12",18.129999
"171","2011-01-13",18.219999
"172","2011-01-14",18.129999
"173","2011-01-18",17.85
"174","2011-01-19",18.120001
"175","2011-01-20",17.700001
"176","2011-01-21",17.68
"177","2011-01-24",17.6
"178","2011-01-25",17.6
"179","2011-01-26",17.6
"180","2011-01-27",17.440001
"181","2011-01-28",17.18
"182","2011-01-31",17.4
"183","2011-02-01",17.860001
"184","2011-02-02",17.74
"185","2011-02-03",18.33
"186","2011-02-04",18.75
"187","2011-02-07",18.76
"188","2011-02-08",18.950001
"189","2011-02-09",18.99
"190","2011-02-10",18.75
"191","2011-02-11",18.780001
"192","2011-02-14",18.16
"193","2011-02-15",18.16
"194","2011-02-16",18.370001
"195","2011-02-17",18.51
"196","2011-02-18",18.559999
"197","2011-02-22",17.85
"198","2011-02-23",17.67
"199","2011-02-24",17.860001
"200","2011-02-25",18.110001
"201","2011-02-28",17.98
"202","2011-03-01",18.040001
"203","2011-03-02",18.02
"204","2011-03-03",18.459999
"205","2011-03-04",18.370001
"206","2011-03-07",18.059999
"207","2011-03-08",18.200001
"208","2011-03-09",18.280001
"209","2011-03-10",18.200001
"210","2011-03-11",18.299999
"211","2011-03-14",18.200001
"212","2011-03-15",17.82
"213","2011-03-16",17.5
"214","2011-03-17",16.940001
"215","2011-03-18",17.1
"216","2011-03-21",17.4
"217","2011-03-22",18.42
"218","2011-03-23",18.77
"219","2011-03-24",18.57
"220","2011-03-25",18.66
"221","2011-03-28",18.65
"222","2011-03-29",18.74
"223","2011-03-30",19.209999
"224","2011-03-31",19.540001
"225","2011-04-01",19.459999
"226","2011-04-04",19.469999
"227","2011-04-05",19.040001
"228","2011-04-06",19.309999
"229","2011-04-07",20.719999
"230","2011-04-08",21
"231","2011-04-11",20.870001
"232","2011-04-12",20.68
"233","2011-04-13",20.6
"234","2011-04-14",20.65
"235","2011-04-15",20.879999
"236","2011-04-18",20.82
"237","2011-04-19",20.629999
"238","2011-04-20",21.209999
"239","2011-04-21",21.42
"240","2011-04-25",21.6
"241","2011-04-26",21.73
"242","2011-04-27",21.76
"243","2011-04-28",21.809999
"244","2011-04-29",21.610001
"245","2011-05-02",21.51
"246","2011-05-03",21.620001
"247","2011-05-04",21.610001
"248","2011-05-05",21.43
"249","2011-05-06",21.879999
"250","2011-05-09",22.360001
"251","2011-05-10",22.790001
"252","2011-05-11",23.09
"253","2011-05-12",22.83
"254","2011-05-13",23.299999
"255","2011-05-16",22.459999
"256","2011-05-17",22.290001
"257","2011-05-18",22.49
"258","2011-05-19",23.049999
"259","2011-05-20",22.17
"260","2011-05-23",22.34
"261","2011-05-24",22.870001
"262","2011-05-25",20.120001
"263","2011-05-26",20.73
"264","2011-05-27",20.889999
"265","2011-05-31",21.120001
"266","2011-06-01",20.549999
"267","2011-06-02",20.139999
"268","2011-06-03",20.049999
"269","2011-06-06",19.43
"270","2011-06-07",19.219999
"271","2011-06-08",19.49
"272","2011-06-09",19.74
"273","2011-06-10",19.309999
"274","2011-06-13",19.879999
"275","2011-06-14",20.43
"276","2011-06-15",20.02
"277","2011-06-16",20.459999
"278","2011-06-17",20.799999
"279","2011-06-20",20.959999
"280","2011-06-21",21.200001
"281","2011-06-22",21.01
"282","2011-06-23",21.77
"283","2011-06-24",21.469999
"284","2011-06-27",21.5
"285","2011-06-28",21.82
"286","2011-06-29",21.870001
"287","2011-06-30",21.799999
"288","2011-07-01",21.969999
"289","2011-07-05",21.879999
"290","2011-07-06",22.129999
"291","2011-07-07",22.940001
"292","2011-07-08",22.85
"293","2011-07-11",22.620001
"294","2011-07-12",23.200001
"295","2011-07-13",23.549999
"296","2011-07-14",22.83
"297","2011-07-15",23.120001
"298","2011-07-18",23
"299","2011-07-19",23.379999
"300","2011-07-20",22.940001
"301","2011-07-21",23.76
"302","2011-07-22",23.719999
"303","2011-07-25",23.74
"304","2011-07-26",23.92
"305","2011-07-27",22.83
"306","2011-07-28",22.559999
"307","2011-07-29",22.440001
"308","2011-08-01",21.15
"309","2011-08-02",21
"310","2011-08-03",20.82
"311","2011-08-04",19.49
"312","2011-08-05",19.24
"313","2011-08-08",17
"314","2011-08-09",18.049999
"315","2011-08-10",17.4
"316","2011-08-11",18.34
"317","2011-08-12",18.709999
"318","2011-08-15",18.85
"319","2011-08-16",18.639999
"320","2011-08-17",17.9
"321","2011-08-18",16.48
"322","2011-08-19",16.75
"323","2011-08-22",17.24
"324","2011-08-23",17.9
"325","2011-08-24",18.030001
"326","2011-08-25",17.27
"327","2011-08-26",17.59
"328","2011-08-29",18.35
"329","2011-08-30",18.620001
"330","2011-08-31",19.09
"331","2011-09-01",18.450001
"332","2011-09-02",17.469999
"333","2011-09-06",17.049999
"334","2011-09-07",18.6
"335","2011-09-08",18.02
"336","2011-09-09",17.719999
"337","2011-09-12",18.450001
"338","2011-09-13",19.09
"339","2011-09-14",19.299999
"340","2011-09-15",19.6
"341","2011-09-16",20.379999
"342","2011-09-19",20.700001
"343","2011-09-20",20.790001
"344","2011-09-21",19.940001
"345","2011-09-22",19.040001
"346","2011-09-23",19.690001
"347","2011-09-26",20.860001
"348","2011-09-27",21.540001
"349","2011-09-28",21.049999
"350","2011-09-29",20.76
"351","2011-09-30",20.290001
"352","2011-10-03",19.5
"353","2011-10-04",20.889999
"354","2011-10-05",22.25
"355","2011-10-06",22.48
"356","2011-10-07",22.48
"357","2011-10-10",22.799999
"358","2011-10-11",22.629999
"359","2011-10-12",22.15
"360","2011-10-13",22.23
"361","2011-10-14",22.33
"362","2011-10-17",21.690001
"363","2011-10-18",22.059999
"364","2011-10-19",21.91
"365","2011-10-20",21.9
"366","2011-10-21",22.41
"367","2011-10-24",22.879999
"368","2011-10-25",22.41
"369","2011-10-26",22.450001
"370","2011-10-27",23.33
"371","2011-10-28",23.040001
"372","2011-10-31",22.59
"373","2011-11-01",22.57
"374","2011-11-02",22.719999
"375","2011-11-03",22.98
"376","2011-11-04",23.07
"377","2011-11-07",23.040001
"378","2011-11-08",23.43
"379","2011-11-09",22.41
"380","2011-11-10",22.33
"381","2011-11-11",22.6
"382","2011-11-14",22.700001
"383","2011-11-15",22.91
"384","2011-11-16",22.41
"385","2011-11-17",21.639999
"386","2011-11-18",21.49
"387","2011-11-21",20.959999
"388","2011-11-22",20.549999
"389","2011-11-23",20.129999
"390","2011-11-25",20.139999
"391","2011-11-28",21.49
"392","2011-11-29",21.639999
"393","2011-11-30",22.690001
"394","2011-12-01",21.280001
"395","2011-12-02",21.25
"396","2011-12-05",21.450001
"397","2011-12-06",21.790001
"398","2011-12-07",21.379999
"399","2011-12-08",20.35
"400","2011-12-09",20.24
"401","2011-12-12",20.799999
"402","2011-12-13",20.559999
"403","2011-12-14",20.370001
"404","2011-12-15",20.190001
"405","2011-12-16",20.08
"406","2011-12-19",19.299999
"407","2011-12-20",20
"408","2011-12-21",19.950001
"409","2011-12-22",19.620001
"410","2011-12-23",19.690001
"411","2011-12-27",20.02
"412","2011-12-28",19.950001
"413","2011-12-29",20.219999
"414","2011-12-30",19.940001
"415","2012-01-03",19.51
"416","2012-01-04",19.450001
"417","2012-01-05",19
"418","2012-01-06",19.09
"419","2012-01-09",19.35
"420","2012-01-10",19.42
"421","2012-01-11",20.280001
"422","2012-01-12",20.190001
"423","2012-01-13",20.389999
"424","2012-01-17",20.43
"425","2012-01-18",21.1
"426","2012-01-19",21.34
"427","2012-01-20",21.6
"428","2012-01-23",21.51
"429","2012-01-24",21.92
"430","2012-01-25",22.120001
"431","2012-01-26",21.82
"432","2012-01-27",21.870001
"433","2012-01-30",21.67
"434","2012-01-31",21.639999
"435","2012-02-01",21.67
"436","2012-02-02",21.6
"437","2012-02-03",22.42
"438","2012-02-06",22.190001
"439","2012-02-07",21.9
"440","2012-02-08",21.74
"441","2012-02-09",22.200001
"442","2012-02-10",22.1
"443","2012-02-13",22.52
"444","2012-02-14",22.93
"445","2012-02-15",22.549999
"446","2012-02-16",23.059999
"447","2012-02-17",22.799999
"448","2012-02-21",22.5
"449","2012-02-22",23.02
"450","2012-02-23",23.41
"451","2012-02-24",23.309999
"452","2012-02-27",23.639999
"453","2012-02-28",23.99
"454","2012-02-29",23.799999
"455","2012-03-01",24.219999
"456","2012-03-02",24.190001
"457","2012-03-05",24.549999
"458","2012-03-06",24.379999
"459","2012-03-07",25.43
"460","2012-03-08",25.49
"461","2012-03-09",25.559999
"462","2012-03-12",25.379999
"463","2012-03-13",26.059999
"464","2012-03-14",26.139999
"465","2012-03-15",26.139999
"466","2012-03-16",25.42
"467","2012-03-19",25.290001
"468","2012-03-20",24.959999
"469","2012-03-21",25.25
"470","2012-03-22",25.66
"471","2012-03-23",25.559999
"472","2012-03-26",25.77
"473","2012-03-27",25.48
"474","2012-03-28",25.09
"475","2012-03-29",25.07
"476","2012-03-30",24.98
"477","2012-04-02",25.129999
"478","2012-04-03",24.98
"479","2012-04-04",24.690001
"480","2012-04-05",24.690001
"481","2012-04-09",24.389999
"482","2012-04-10",23.559999
"483","2012-04-11",23.790001
"484","2012-04-12",24.07
"485","2012-04-13",23.73
"486","2012-04-16",23.91
"487","2012-04-17",24.4
"488","2012-04-18",23.76
"489","2012-04-19",23.610001
"490","2012-04-20",24
"491","2012-04-23",23.809999
"492","2012-04-24",23.440001
"493","2012-04-25",23.950001
"494","2012-04-26",24.17
"495","2012-04-27",24.309999
"496","2012-04-30",23.620001
"497","2012-05-01",23.530001
"498","2012-05-02",24.209999
"499","2012-05-03",23.65
"500","2012-05-04",23.59
"501","2012-05-07",23.6
"502","2012-05-08",23.08
"503","2012-05-09",23.23
"504","2012-05-10",23.5
"505","2012-05-11",23.709999
"506","2012-05-14",23.200001
"507","2012-05-15",23.469999
"508","2012-05-16",23.32
"509","2012-05-17",22.15
"510","2012-05-18",22.549999
"511","2012-05-21",23.09
"512","2012-05-22",16.76
"513","2012-05-23",17.860001
"514","2012-05-24",18.25
"515","2012-05-25",18.719999
"516","2012-05-29",19.07
"517","2012-05-30",18.950001
"518","2012-05-31",18.5
"519","2012-06-01",17.73
"520","2012-06-04",18.18
"521","2012-06-05",18.32
"522","2012-06-06",18.66
"523","2012-06-07",18.16
"524","2012-06-08",18.43
"525","2012-06-11",17.690001
"526","2012-06-12",17.889999
"527","2012-06-13",17.41
"528","2012-06-14",17.76
"529","2012-06-15",17.92
"530","2012-06-18",17.959999
"531","2012-06-19",17.950001
"532","2012-06-20",18
"533","2012-06-21",17.709999
"534","2012-06-22",17.76
"535","2012-06-25",17.4
"536","2012-06-26",17.42
"537","2012-06-27",17.51
"538","2012-06-28",17.43
"539","2012-06-29",18.17
"540","2012-07-02",18.41
"541","2012-07-03",18.360001
"542","2012-07-05",18.26
"543","2012-07-06",18.120001
"544","2012-07-09",18.34
"545","2012-07-10",18.58
"546","2012-07-11",18.379999
"547","2012-07-12",18.26
"548","2012-07-13",18.67
"549","2012-07-16",18.65
"550","2012-07-17",18.24
"551","2012-07-18",18.07
"552","2012-07-19",18.17
"553","2012-07-20",17.67
"554","2012-07-23",16.9
"555","2012-07-24",16.59
"556","2012-07-25",16.209999
"557","2012-07-26",16.25
"558","2012-07-27",16.5
"559","2012-07-30",16.25
"560","2012-07-31",16.1
"561","2012-08-01",16.200001
"562","2012-08-02",15.64
"563","2012-08-03",15.92
"564","2012-08-06",15.92
"565","2012-08-07",15.77
"566","2012-08-08",16.559999
"567","2012-08-09",16.48
"568","2012-08-10",16.34
"569","2012-08-13",15.97
"570","2012-08-14",16
"571","2012-08-15",15.51
"572","2012-08-16",15.92
"573","2012-08-17",17.15
"574","2012-08-20",16.93
"575","2012-08-21",16.9
"576","2012-08-22",15.03
"577","2012-08-23",14.93
"578","2012-08-24",15.15
"579","2012-08-27",15.27
"580","2012-08-28",15.48
"581","2012-08-29",15.75
"582","2012-08-30",15.57
"583","2012-08-31",15.61
"584","2012-09-04",15.85
"585","2012-09-05",15.44
"586","2012-09-06",15.82
"587","2012-09-07",15.92
"588","2012-09-10",15.8
"589","2012-09-11",15.52
"590","2012-09-12",15.79
"591","2012-09-13",16.09
"592","2012-09-14",16.459999
"593","2012-09-17",16.629999
"594","2012-09-18",16.32
"595","2012-09-19",16.18
"596","2012-09-20",16.110001
"597","2012-09-21",15.93
"598","2012-09-24",15.14
"599","2012-09-25",15.05
"600","2012-09-26",15.03
"601","2012-09-27",14.97
"602","2012-09-28",14.82
"603","2012-10-01",15.01
"604","2012-10-02",11.68
"605","2012-10-03",11.33
"606","2012-10-04",11.71
"607","2012-10-05",11.55
"608","2012-10-08",11.75
"609","2012-10-09",11.5
"610","2012-10-10",11.1
"611","2012-10-11",11.09
"612","2012-10-12",11.29
"613","2012-10-15",11.84
"614","2012-10-16",11.65
"615","2012-10-17",11.75
"616","2012-10-18",11.75
"617","2012-10-19",11.34
"618","2012-10-22",11.33
"619","2012-10-23",11.19
"620","2012-10-24",11.21
"621","2012-10-25",11.34
"622","2012-10-26",11.15
"623","2012-10-31",11.13
"624","2012-11-01",11.24
"625","2012-11-02",11.22
"626","2012-11-05",11.73
"627","2012-11-06",11.61
"628","2012-11-07",11.44
"629","2012-11-08",11.1
"630","2012-11-09",10.95
"631","2012-11-12",10.69
"632","2012-11-13",10.58
"633","2012-11-14",10.74
"634","2012-11-15",10.76
"635","2012-11-16",10.85
"636","2012-11-19",11.4
"637","2012-11-20",11.61
"638","2012-11-21",11.76
"639","2012-11-23",12.21
"640","2012-11-26",12.88
"641","2012-11-27",12.99
"642","2012-11-28",14.15
"643","2012-11-29",14.87
"644","2012-11-30",14.93
"645","2012-12-03",14.65
"646","2012-12-04",14.35
"647","2012-12-05",14.29
"648","2012-12-06",14.3
"649","2012-12-07",14.62
"650","2012-12-10",14.56
"651","2012-12-11",14.62
"652","2012-12-12",14.29
"653","2012-12-13",14.31
"654","2012-12-14",14.75
"655","2012-12-17",14.75
"656","2012-12-18",14.92
"657","2012-12-19",14.84
"658","2012-12-20",14.77
"659","2012-12-21",14.83
"660","2012-12-24",14.88
"661","2012-12-26",14.56
"662","2012-12-27",14.63
"663","2012-12-28",14.76
"664","2012-12-31",15.09
"665","2013-01-02",14.59
"666","2013-01-03",14.79
"667","2013-01-04",15.12
"668","2013-01-07",14.84
"669","2013-01-08",15.16
"670","2013-01-09",15.03
"671","2013-01-10",14.29
"672","2013-01-11",13.89
"673","2013-01-14",14.06
"674","2013-01-15",17.4
"675","2013-01-16",17.68
"676","2013-01-17",17.620001
"677","2013-01-18",18.16
"678","2013-01-22",17.719999
"679","2013-01-23",17.809999
"680","2013-01-24",18.299999
"681","2013-01-25",18.360001
"682","2013-01-28",18.309999
"683","2013-01-29",18.549999
"684","2013-01-30",18.209999
"685","2013-01-31",18.379999
"686","2013-02-01",18.5
"687","2013-02-04",17.98
"688","2013-02-05",18.139999
"689","2013-02-06",18.280001
"690","2013-02-07",18.280001
"691","2013-02-08",18.51
"692","2013-02-11",18.6
"693","2013-02-12",18.639999
"694","2013-02-13",18.51
"695","2013-02-14",18.43
"696","2013-02-15",18.51
"697","2013-02-19",19.209999
"698","2013-02-20",18.67
"699","2013-02-21",18.52
"700","2013-02-22",18.07
"701","2013-02-25",17.65
"702","2013-02-26",18.02
"703","2013-02-27",18.129999
"704","2013-02-28",18.5
"705","2013-03-01",18.16
"706","2013-03-04",18.23
"707","2013-03-05",18.690001
"708","2013-03-06",18.83
"709","2013-03-07",18.799999
"710","2013-03-08",19.059999
"711","2013-03-11",18.9
"712","2013-03-12",18.85
"713","2013-03-13",18.25
"714","2013-03-14",18.08
"715","2013-03-15",18.209999
"716","2013-03-18",18.440001
"717","2013-03-19",17.77
"718","2013-03-20",17.950001
"719","2013-03-21",17.84
"720","2013-03-22",17.709999
"721","2013-03-25",17.74
"722","2013-03-26",17.540001
"723","2013-03-27",17.77
"724","2013-03-28",17.809999
"725","2013-04-01",17.49
"726","2013-04-02",17.57
"727","2013-04-03",17.51
"728","2013-04-04",18.1
"729","2013-04-05",18.389999
"730","2013-04-08",18.280001
"731","2013-04-09",18.059999
"732","2013-04-10",18.42
"733","2013-04-11",18.889999
"734","2013-04-12",18.77
"735","2013-04-15",17.92
"736","2013-04-16",17.780001
"737","2013-04-17",17.43
"738","2013-04-18",17.139999
"739","2013-04-19",17.190001
"740","2013-04-22",16.950001
"741","2013-04-23",17.23
"742","2013-04-24",17.27
"743","2013-04-25",17.73
"744","2013-04-26",17.85
"745","2013-04-29",17.959999
"746","2013-04-30",18.209999
"747","2013-05-01",17.91
"748","2013-05-02",18.17
"749","2013-05-03",18.629999
"750","2013-05-06",18.58
"751","2013-05-07",18.91
"752","2013-05-08",18.940001
"753","2013-05-09",18.860001
"754","2013-05-10",19.030001
"755","2013-05-13",18.68
"756","2013-05-14",18.969999
"757","2013-05-15",18.690001
"758","2013-05-16",18.68
"759","2013-05-17",18.83
"760","2013-05-20",18.969999
"761","2013-05-21",19.09
"762","2013-05-22",19.23
"763","2013-05-23",19.6
"764","2013-05-24",19.200001
"765","2013-05-28",18.9
"766","2013-05-29",18.790001
"767","2013-05-30",21.200001
"768","2013-05-31",21.799999
"769","2013-06-03",21.620001
"770","2013-06-04",21.209999
"771","2013-06-05",20.85
"772","2013-06-06",21.23
"773","2013-06-07",21.870001
"774","2013-06-10",21.870001
"775","2013-06-11",21.459999
"776","2013-06-12",21.360001
"777","2013-06-13",21.700001
"778","2013-06-14",21.17
"779","2013-06-17",21.26
"780","2013-06-18",21.370001
"781","2013-06-19",20.91
"782","2013-06-20",20.799999
"783","2013-06-21",20.639999
"784","2013-06-24",20.01
"785","2013-06-25",20.459999
"786","2013-06-26",20.450001
"787","2013-06-27",20.889999
"788","2013-06-28",20.969999
"789","2013-07-01",21.09
"790","2013-07-02",20.969999
"791","2013-07-03",21
"792","2013-07-05",21.27
"793","2013-07-08",22.07
"794","2013-07-09",22.780001
"795","2013-07-10",22.73
"796","2013-07-11",22.75
"797","2013-07-12",22.85
"798","2013-07-15",22.790001
"799","2013-07-16",22.34
"800","2013-07-17",22.43
"801","2013-07-18",22.49
"802","2013-07-19",22.219999
"803","2013-07-22",22.459999
"804","2013-07-23",22.780001
"805","2013-07-24",22.5
"806","2013-07-25",22.700001
"807","2013-07-26",22.639999
"808","2013-07-29",22.780001
"809","2013-07-30",22.77
"810","2013-07-31",22.549999
"811","2013-08-01",23.18
"812","2013-08-02",22.85
"813","2013-08-05",23.120001
"814","2013-08-06",22.5
"815","2013-08-07",22
"816","2013-08-08",21.4
"817","2013-08-09",21.120001
"818","2013-08-12",21.48
"819","2013-08-13",21.370001
"820","2013-08-14",21.26
"821","2013-08-15",20.719999
"822","2013-08-16",20.620001
"823","2013-08-19",20.620001
"824","2013-08-20",21.129999
"825","2013-08-21",20.530001
"826","2013-08-22",19.790001
"827","2013-08-23",19.440001
"828","2013-08-26",20.02
"829","2013-08-27",19.799999
"830","2013-08-28",21.1
"831","2013-08-29",21.18
"832","2013-08-30",20.99
"833","2013-09-03",21.42
"834","2013-09-04",21.34
"835","2013-09-05",21.700001
"836","2013-09-06",21.690001
"837","2013-09-09",22.389999
"838","2013-09-10",22.48
"839","2013-09-11",22.84
"840","2013-09-12",22.120001
"841","2013-09-13",22.24
"842","2013-09-16",21.99
"843","2013-09-17",22.459999
"844","2013-09-18",22.75
"845","2013-09-19",23.58
"846","2013-09-20",23.969999
"847","2013-09-23",23.82
"848","2013-09-24",23.639999
"849","2013-09-25",23.559999
"850","2013-09-26",24.049999
"851","2013-09-27",23.84
"852","2013-09-30",23.59
"853","2013-10-01",23.82
"854","2013-10-02",24.07
"855","2013-10-03",23.879999
"856","2013-10-04",23.809999
"857","2013-10-07",23.209999
"858","2013-10-08",22.379999
"859","2013-10-09",22.41
"860","2013-10-10",22.24
"861","2013-10-11",21.99
"862","2013-10-14",22.16
"863","2013-10-15",21.950001
"864","2013-10-16",22.42
"865","2013-10-17",22.26
"866","2013-10-18",22.280001
"867","2013-10-21",22.68
"868","2013-10-22",22.790001
"869","2013-10-23",22.969999
"870","2013-10-24",23.280001
"871","2013-10-25",23.27
"872","2013-10-28",23.27
"873","2013-10-29",23.440001
"874","2013-10-30",23.08
"875","2013-10-31",23.209999
"876","2013-11-01",23.01
"877","2013-11-04",23.790001
"878","2013-11-05",23.65
"879","2013-11-06",22.780001
"880","2013-11-07",22.690001
"881","2013-11-08",23.549999
"882","2013-11-11",23.9
"883","2013-11-12",24.1
"884","2013-11-13",24.58
"885","2013-11-14",24.530001
"886","2013-11-15",24.43
"887","2013-11-18",24.209999
"888","2013-11-19",24.030001
"889","2013-11-20",24.01
"890","2013-11-21",24.32
"891","2013-11-22",24
"892","2013-11-25",24.34
"893","2013-11-26",24.780001
"894","2013-11-27",24.610001
"895","2013-11-29",24.610001
"896","2013-12-02",24.440001
"897","2013-12-03",24.67
"898","2013-12-04",19
"899","2013-12-05",19.120001
"900","2013-12-06",19.57
"901","2013-12-09",19.01
"902","2013-12-10",18.84
"903","2013-12-11",18.24
"904","2013-12-12",18.18
"905","2013-12-13",18.200001
"906","2013-12-16",18.17
"907","2013-12-17",18.35
"908","2013-12-18",18.450001
"909","2013-12-19",18.219999
"910","2013-12-20",18.49
"911","2013-12-23",18.23
"912","2013-12-24",18.24
"913","2013-12-26",18.4
"914","2013-12-27",18.200001
"915","2013-12-30",18.870001
"916","2013-12-31",18.67
"917","2014-01-02",18.93
"918","2014-01-03",19.129999
"919","2014-01-06",18.950001
"920","2014-01-07",18.799999
"921","2014-01-08",18.610001
"922","2014-01-09",18.6
"923","2014-01-10",19.02
"924","2014-01-13",18.15
"925","2014-01-14",18.370001
"926","2014-01-15",18.76
"927","2014-01-16",18.450001
"928","2014-01-17",18.129999
"929","2014-01-21",18.09
"930","2014-01-22",18.209999
"931","2014-01-23",18.110001
"932","2014-01-24",17.83
"933","2014-01-27",17.74
"934","2014-01-28",17.549999
"935","2014-01-29",17.34
"936","2014-01-30",17.530001
"937","2014-01-31",17.32
"938","2014-02-03",16.84
"939","2014-02-04",16.709999
"940","2014-02-05",16.620001
"941","2014-02-06",17.129999
"942","2014-02-07",17.190001
"943","2014-02-10",17.280001
"944","2014-02-11",17.809999
"945","2014-02-12",17.41
"946","2014-02-13",17.709999
"947","2014-02-14",17.610001
"948","2014-02-18",17.74
"949","2014-02-19",17.690001
"950","2014-02-20",17.67
"951","2014-02-21",17.27
"952","2014-02-24",17.700001
"953","2014-02-25",18.120001
"954","2014-02-26",18.6
"955","2014-02-27",18.58
"956","2014-02-28",18.290001
"957","2014-03-03",18.309999
"958","2014-03-04",18.540001
"959","2014-03-05",18.35
"960","2014-03-06",18.35
"961","2014-03-07",18.469999
"962","2014-03-10",18.41
"963","2014-03-11",18.24
"964","2014-03-12",16.049999
"965","2014-03-13",15.94
"966","2014-03-14",15.49
"967","2014-03-17",15.64
"968","2014-03-18",15.91
"969","2014-03-19",16.120001
"970","2014-03-20",16.17
"971","2014-03-21",16.469999
"972","2014-03-24",16.26
"973","2014-03-25",16
"974","2014-03-26",15.74
