"","date","AGYS"
"283","2008-02-15",12.15
"284","2008-02-19",12.54
"285","2008-02-20",12.46
"286","2008-02-21",12.5
"287","2008-02-22",12.36
"288","2008-02-25",12.36
"289","2008-02-26",12.96
"290","2008-02-27",13.12
"291","2008-02-28",12.58
"292","2008-02-29",12.67
"293","2008-03-03",12.33
"294","2008-03-04",12.03
"295","2008-03-05",11.88
"296","2008-03-06",11.64
"297","2008-03-07",11.78
"298","2008-03-10",11.44
"299","2008-03-11",11.58
"300","2008-03-12",11.74
"301","2008-03-13",12.23
"302","2008-03-14",11.81
"303","2008-03-17",11.46
"304","2008-03-18",11.47
"305","2008-03-19",11.43
"306","2008-03-20",11.42
"307","2008-03-24",11.88
"308","2008-03-25",11.99
"309","2008-03-26",11.86
"310","2008-03-27",11.47
"311","2008-03-28",11.13
"312","2008-03-31",11.6
"313","2008-04-01",12.15
"314","2008-04-02",11.5
"315","2008-04-03",11
"316","2008-04-04",11.03
"317","2008-04-07",11.14
"318","2008-04-08",11.09
"319","2008-04-09",10.8
"320","2008-04-10",10.86
"321","2008-04-11",10.21
"322","2008-04-14",10.13
"323","2008-04-15",10
"324","2008-04-16",10.09
"325","2008-04-17",10.04
"326","2008-04-18",10.21
"327","2008-04-21",10.3
"328","2008-04-22",10
"329","2008-04-23",9.65
"330","2008-04-24",10.4
"331","2008-04-25",10.47
"332","2008-04-28",10.58
"333","2008-04-29",10.66
"334","2008-04-30",10.96
"335","2008-05-01",11.3
"336","2008-05-02",11.08
"337","2008-05-05",11.39
"338","2008-05-06",11.39
"339","2008-05-07",11.23
"340","2008-05-08",11.08
"341","2008-05-09",11.14
"342","2008-05-12",11.31
"343","2008-05-13",10.59
"344","2008-05-14",10.78
"345","2008-05-15",10.66
"346","2008-05-16",10.63
"347","2008-05-19",10.49
"348","2008-05-20",10.19
"349","2008-05-21",9.84
"350","2008-05-22",9.97
"351","2008-05-23",9.82
"352","2008-05-27",10.08
"353","2008-05-28",10.15
"354","2008-05-29",10.27
"355","2008-05-30",10.44
"356","2008-06-02",10.29
"357","2008-06-03",11.25
"358","2008-06-04",11.73
"359","2008-06-05",12.64
"360","2008-06-06",12.15
"361","2008-06-09",12.02
"362","2008-06-10",11.91
"363","2008-06-11",11.69
"364","2008-06-12",11.67
"365","2008-06-13",11.8
"366","2008-06-16",12.49
"367","2008-06-17",12.19
"368","2008-06-18",12.21
"369","2008-06-19",12.23
"370","2008-06-20",11.95
"371","2008-06-23",11.84
"372","2008-06-24",11.45
"373","2008-06-25",11.83
"374","2008-06-26",11.65
"375","2008-06-27",12
"376","2008-06-30",11.34
"377","2008-07-01",11.42
"378","2008-07-02",11.21
"379","2008-07-03",11.42
"380","2008-07-07",11.27
"381","2008-07-08",11.41
"382","2008-07-09",11.16
"383","2008-07-10",10.96
"384","2008-07-11",11.1
"385","2008-07-14",11.01
"386","2008-07-15",10.91
"387","2008-07-16",11.36
"388","2008-07-17",11.47
"389","2008-07-18",12.05
"390","2008-07-21",11.91
"391","2008-07-22",12.42
"392","2008-07-23",12.16
"393","2008-07-24",12.05
"394","2008-07-25",12.17
"395","2008-07-28",11.89
"396","2008-07-29",11.99
"397","2008-07-30",12.19
"398","2008-07-31",12
"399","2008-08-01",11.7
"400","2008-08-04",11.41
"401","2008-08-05",11.76
"402","2008-08-06",11.6
"403","2008-08-07",11.18
"404","2008-08-08",11.71
"405","2008-08-11",12.49
"406","2008-08-12",12.85
"407","2008-08-13",13.06
"408","2008-08-14",12.91
"409","2008-08-15",12.85
"410","2008-08-18",12.89
"411","2008-08-19",12.69
"412","2008-08-20",12.9
"413","2008-08-21",12.96
"414","2008-08-22",12.99
"415","2008-08-25",12.71
"416","2008-08-26",12.92
"417","2008-08-27",12.93
"418","2008-08-28",12.98
"419","2008-08-29",13.01
"420","2008-09-02",13.34
"421","2008-09-03",13
"422","2008-09-04",12.51
"423","2008-09-05",12.28
"424","2008-09-08",12.43
"425","2008-09-09",11.95
"426","2008-09-10",12.1
"427","2008-09-11",12.11
"428","2008-09-12",11.87
"429","2008-09-15",11.38
"430","2008-09-16",11.27
"431","2008-09-17",10.75
"432","2008-09-18",11.16
"433","2008-09-19",11.98
"434","2008-09-22",11.9
"435","2008-09-23",11.97
"436","2008-09-24",11.34
"437","2008-09-25",11.5
"438","2008-09-26",11.28
"439","2008-09-29",10.34
"440","2008-09-30",10.09
"441","2008-10-01",9.48
"442","2008-10-02",6
"443","2008-10-03",6.73
"444","2008-10-06",6.77
"445","2008-10-07",6.91
"446","2008-10-08",6.95
"447","2008-10-09",6.35
"448","2008-10-10",6.67
"449","2008-10-13",7.08
"450","2008-10-14",7
"451","2008-10-15",5.76
"452","2008-10-16",6.58
"453","2008-10-17",6.18
"454","2008-10-20",6.6
"455","2008-10-21",6.13
"456","2008-10-22",5.68
"457","2008-10-23",5.09
"458","2008-10-24",4.41
"459","2008-10-27",3.82
"460","2008-10-28",4
"461","2008-10-29",4.02
"462","2008-10-30",4
"463","2008-10-31",4.02
"464","2008-11-03",4.02
"465","2008-11-04",3.92
"466","2008-11-05",3.78
"467","2008-11-06",3.64
"468","2008-11-07",3.8
"469","2008-11-10",3.57
"470","2008-11-11",3.25
"471","2008-11-12",2.18
"472","2008-11-13",2.51
"473","2008-11-14",2.19
"474","2008-11-17",2.24
"475","2008-11-18",2.63
"476","2008-11-19",2.29
"477","2008-11-20",2.09
"478","2008-11-21",2.27
"479","2008-11-24",2.55
"480","2008-11-25",2.71
"481","2008-11-26",3.65
"482","2008-11-28",3.79
"483","2008-12-01",2.83
"484","2008-12-02",3.06
"485","2008-12-03",3.15
"486","2008-12-04",3.23
"487","2008-12-05",3.41
"488","2008-12-08",3.78
"489","2008-12-09",3.6
"490","2008-12-10",3.64
"491","2008-12-11",3.6
"492","2008-12-12",4
"493","2008-12-15",4.17
"494","2008-12-16",4.53
"495","2008-12-17",4.84
"496","2008-12-18",4.36
"497","2008-12-19",4.63
"498","2008-12-22",4.7
"499","2008-12-23",4.4
"500","2008-12-24",4.35
"501","2008-12-26",4.41
"502","2008-12-29",4.43
"503","2008-12-30",4.25
"504","2008-12-31",4.29
"505","2009-01-02",4.57
"506","2009-01-05",4.14
"507","2009-01-06",4.93
"508","2009-01-07",4.81
"509","2009-01-08",4.9
"510","2009-01-09",4.67
"511","2009-01-12",4.54
"512","2009-01-13",4.41
"513","2009-01-14",4.4
"514","2009-01-15",4.35
"515","2009-01-16",4.79
"516","2009-01-20",3.63
"517","2009-01-21",4.23
"518","2009-01-22",3.66
"519","2009-01-23",3.83
"520","2009-01-26",3.79
"521","2009-01-27",3.85
"522","2009-01-28",3.99
"523","2009-01-29",3.64
"524","2009-01-30",3.57
"525","2009-02-02",3.41
"526","2009-02-03",3.63
"527","2009-02-04",3.36
"528","2009-02-05",3.26
"529","2009-02-06",3.85
"530","2009-02-09",3.35
"531","2009-02-10",3.43
"532","2009-02-11",3.47
"533","2009-02-12",4.06
"534","2009-02-13",4.34
"535","2009-02-17",3.82
"536","2009-02-18",3.65
"537","2009-02-19",3.57
"538","2009-02-20",3.4
"539","2009-02-23",3.54
"540","2009-02-24",4.17
"541","2009-02-25",3.61
"542","2009-02-26",4.1
"543","2009-02-27",3.59
"544","2009-03-02",3.49
"545","2009-03-03",3.61
"546","2009-03-04",3.77
"547","2009-03-05",3.65
"548","2009-03-06",3.97
"549","2009-03-09",3.65
"550","2009-03-10",3.7
"551","2009-03-11",3.58
"552","2009-03-12",3.9
"553","2009-03-13",3.87
"554","2009-03-16",3.96
"555","2009-03-17",4.12
"556","2009-03-18",4.66
"557","2009-03-19",4.85
"558","2009-03-20",4.74
"559","2009-03-23",4.85
"560","2009-03-24",4.64
"561","2009-03-25",4.82
"562","2009-03-26",4.82
"563","2009-03-27",4.35
"564","2009-03-30",4.21
"565","2009-03-31",4.3
"566","2009-04-01",4.75
"567","2009-04-02",5.16
"568","2009-04-03",5.96
"569","2009-04-06",5.49
"570","2009-04-07",5.31
"571","2009-04-08",6.04
"572","2009-04-09",6.66
"573","2009-04-13",6.98
"574","2009-04-14",6.46
"575","2009-04-15",7.12
"576","2009-04-16",7.2
"577","2009-04-17",6.86
"578","2009-04-20",6.33
"579","2009-04-21",6.98
"580","2009-04-22",7.18
"581","2009-04-23",7.02
"582","2009-04-24",6.93
"583","2009-04-27",6.92
"584","2009-04-28",7
"585","2009-04-29",7.38
"586","2009-04-30",6.03
"587","2009-05-01",6.81
"588","2009-05-04",7.79
"589","2009-05-05",7.4
"590","2009-05-06",7.65
"591","2009-05-07",7.18
"592","2009-05-08",8.12
"593","2009-05-11",7.54
"594","2009-05-12",6.86
"595","2009-05-13",6.45
"596","2009-05-14",6.43
"597","2009-05-15",6.47
"598","2009-05-18",6.99
"599","2009-05-19",6.72
"600","2009-05-20",6.43
"601","2009-05-21",6.47
"602","2009-05-22",6.83
"603","2009-05-26",7.16
"604","2009-05-27",7.05
"605","2009-05-28",7.32
"606","2009-05-29",6.46
"607","2009-06-01",7.5
"608","2009-06-02",7.87
"609","2009-06-03",7.68
"610","2009-06-04",7.41
"611","2009-06-05",7.11
"612","2009-06-08",6.83
"613","2009-06-09",6.85
"614","2009-06-10",5.95
"615","2009-06-11",6.25
"616","2009-06-12",6.01
"617","2009-06-15",5.96
"618","2009-06-16",5.58
"619","2009-06-17",5.57
"620","2009-06-18",5.36
"621","2009-06-19",5.08
"622","2009-06-22",4.62
"623","2009-06-23",5.18
"624","2009-06-24",4.86
"625","2009-06-25",5.37
"626","2009-06-26",4.88
"627","2009-06-29",4.91
"628","2009-06-30",4.68
"629","2009-07-01",5.05
"630","2009-07-02",4.62
"631","2009-07-06",4.38
"632","2009-07-07",4.31
"633","2009-07-08",4.09
"634","2009-07-09",4.14
"635","2009-07-10",4.1
"636","2009-07-13",4.2
"637","2009-07-14",4.02
"638","2009-07-15",4.68
"639","2009-07-16",4.82
"640","2009-07-17",4.61
"641","2009-07-20",4.85
"642","2009-07-21",4.6
"643","2009-07-22",4.74
"644","2009-07-23",4.98
"645","2009-07-24",5.13
"646","2009-07-27",5.2
"647","2009-07-28",4.84
"648","2009-07-29",4.63
"649","2009-07-30",5.14
"650","2009-07-31",4.71
"651","2009-08-03",5.04
"652","2009-08-04",5.19
"653","2009-08-05",4.73
"654","2009-08-06",4.89
"655","2009-08-07",5.53
"656","2009-08-10",6.11
"657","2009-08-11",6.09
"658","2009-08-12",6.39
"659","2009-08-13",6.44
"660","2009-08-14",6.09
"661","2009-08-17",5.93
"662","2009-08-18",5.96
"663","2009-08-19",6.27
"664","2009-08-20",6.53
"665","2009-08-21",6.82
"666","2009-08-24",6.78
"667","2009-08-25",6.96
"668","2009-08-26",6.86
"669","2009-08-27",6.99
"670","2009-08-28",6.7
"671","2009-08-31",6.34
"672","2009-09-01",6.58
"673","2009-09-02",6.36
"674","2009-09-03",6.9
"675","2009-09-04",6.89
"676","2009-09-08",6.78
"677","2009-09-09",7
"678","2009-09-10",7.11
"679","2009-09-11",6.95
"680","2009-09-14",6.93
"681","2009-09-15",6.84
"682","2009-09-16",6.81
"683","2009-09-17",7.05
"684","2009-09-18",6.94
"685","2009-09-21",7.26
"686","2009-09-22",7.21
"687","2009-09-23",7.23
"688","2009-09-24",7.14
"689","2009-09-25",7.13
"690","2009-09-28",7.27
"691","2009-09-29",7.36
"692","2009-09-30",6.59
"693","2009-10-01",6.32
"694","2009-10-02",6.29
"695","2009-10-05",6.49
"696","2009-10-06",6.88
"697","2009-10-07",7.19
"698","2009-10-08",7.08
"699","2009-10-09",7.33
"700","2009-10-12",7.18
"701","2009-10-13",7.02
"702","2009-10-14",7.58
"703","2009-10-15",7.34
"704","2009-10-16",6.75
"705","2009-10-19",6.65
"706","2009-10-20",6.41
"707","2009-10-21",6.23
"708","2009-10-22",6.47
"709","2009-10-23",5.7
"710","2009-10-26",5.4
"711","2009-10-27",5.05
"712","2009-10-28",4.8
"713","2009-10-29",5.01
"714","2009-10-30",4.71
"715","2009-11-02",4.73
"716","2009-11-03",4.76
"717","2009-11-04",6.35
"718","2009-11-05",7.21
"719","2009-11-06",7
"720","2009-11-09",7.38
"721","2009-11-10",7.16
"722","2009-11-11",7.43
"723","2009-11-12",7.39
"724","2009-11-13",7.98
"725","2009-11-16",8.06
"726","2009-11-17",8.64
"727","2009-11-18",8.34
"728","2009-11-19",8.13
"729","2009-11-20",8.45
"730","2009-11-23",8.76
"731","2009-11-24",8.63
"732","2009-11-25",8.38
"733","2009-11-27",7.87
"734","2009-11-30",8.25
"735","2009-12-01",8.7
"736","2009-12-02",8.83
"737","2009-12-03",8.67
"738","2009-12-04",8.87
"739","2009-12-07",8.96
"740","2009-12-08",8.95
"741","2009-12-09",9.31
"742","2009-12-10",9.36
"743","2009-12-11",9.24
"744","2009-12-14",9.49
"745","2009-12-15",9.43
"746","2009-12-16",9.86
"747","2009-12-17",9.53
"748","2009-12-18",9.35
"749","2009-12-21",9.64
"750","2009-12-22",9.67
"751","2009-12-23",9.69
"752","2009-12-24",9.67
"753","2009-12-28",9.51
"754","2009-12-29",9.26
"755","2009-12-30",9.26
"756","2009-12-31",9.11
"757","2010-01-04",9.73
"758","2010-01-05",9.78
"759","2010-01-06",9.24
"760","2010-01-07",9.65
"761","2010-01-08",9.8
"762","2010-01-11",9.57
"763","2010-01-12",9.16
"764","2010-01-13",9.18
"765","2010-01-14",9.17
"766","2010-01-15",8.97
"767","2010-01-19",9.68
"768","2010-01-20",9.4
"769","2010-01-21",9.64
"770","2010-01-22",9.22
"771","2010-01-25",9.19
"772","2010-01-26",8.78
"773","2010-01-27",9.01
"774","2010-01-28",8.69
"775","2010-01-29",8.4
"776","2010-02-01",8.6
"777","2010-02-02",8.71
"778","2010-02-03",9.4
"779","2010-02-04",9
"780","2010-02-05",8.8
"781","2010-02-08",9.18
"782","2010-02-09",9.23
"783","2010-02-10",9.1
"784","2010-02-11",9.55
"785","2010-02-12",9.44
"786","2010-02-16",9.78
"787","2010-02-17",9.92
"788","2010-02-18",9.9
"789","2010-02-19",9.81
"790","2010-02-22",9.84
"791","2010-02-23",9.88
"792","2010-02-24",10.76
"793","2010-02-25",11.26
"794","2010-02-26",10.92
"795","2010-03-01",11.02
"796","2010-03-02",11.04
"797","2010-03-03",10.84
"798","2010-03-04",10.83
"799","2010-03-05",11.08
"800","2010-03-08",11.08
"801","2010-03-09",11.41
"802","2010-03-10",11.42
"803","2010-03-11",11.49
"804","2010-03-12",11.5
"805","2010-03-15",11.48
"806","2010-03-16",11.8
"807","2010-03-17",11.77
"808","2010-03-18",12.01
"809","2010-03-19",11.28
"810","2010-03-22",11.45
"811","2010-03-23",11.72
"812","2010-03-24",11.29
"813","2010-03-25",11.31
"814","2010-03-26",11.21
"815","2010-03-29",11.17
"816","2010-03-30",11.51
"817","2010-03-31",11.17
"818","2010-04-01",11.1
"819","2010-04-05",11.71
"820","2010-04-06",11.66
"821","2010-04-07",11.55
"822","2010-04-08",11.42
"823","2010-04-09",11.53
"824","2010-04-12",11.39
"825","2010-04-13",11.26
"826","2010-04-14",11.55
"827","2010-04-15",11.56
"828","2010-04-16",11.31
"829","2010-04-19",11.31
"830","2010-04-20",11.52
"831","2010-04-21",11.6
"832","2010-04-22",11.86
"833","2010-04-23",11.83
"834","2010-04-26",11.82
"835","2010-04-27",11.51
"836","2010-04-28",11.34
"837","2010-04-29",11.55
"838","2010-04-30",10.85
"839","2010-05-03",8.98
"840","2010-05-04",8.81
"841","2010-05-05",8.6
"842","2010-05-06",8.2
"843","2010-05-07",7.13
"844","2010-05-10",7.77
"845","2010-05-11",7.56
"846","2010-05-12",7.65
"847","2010-05-13",7.52
"848","2010-05-14",7.32
"849","2010-05-17",7.09
"850","2010-05-18",6.76
"851","2010-05-19",7
"852","2010-05-20",6.83
"853","2010-05-21",6.93
"854","2010-05-24",7.19
"855","2010-05-25",6.9
"856","2010-05-26",6.77
"857","2010-05-27",7.06
"858","2010-05-28",6.74
"859","2010-06-01",6.7
"860","2010-06-02",6.86
"861","2010-06-03",7.3
"862","2010-06-04",6.86
"863","2010-06-07",6.2
"864","2010-06-08",6.22
"865","2010-06-09",6.55
"866","2010-06-10",6.96
"867","2010-06-11",7.23
"868","2010-06-14",7.47
"869","2010-06-15",7.97
"870","2010-06-16",7.83
"871","2010-06-17",7.45
"872","2010-06-18",7.57
"873","2010-06-21",7.19
"874","2010-06-22",7.12
"875","2010-06-23",7.33
"876","2010-06-24",7.27
"877","2010-06-25",7.37
"878","2010-06-28",7.19
"879","2010-06-29",6.92
"880","2010-06-30",6.69
"881","2010-07-01",6.87
"882","2010-07-02",7.29
"883","2010-07-06",7.08
"884","2010-07-07",7.33
"885","2010-07-08",7.51
"886","2010-07-09",7.52
"887","2010-07-12",7.26
"888","2010-07-13",7.7
"889","2010-07-14",7.49
"890","2010-07-15",7.4
"891","2010-07-16",6.99
"892","2010-07-19",7.26
"893","2010-07-20",7.15
"894","2010-07-21",7.1
"895","2010-07-22",7.26
"896","2010-07-23",7.67
"897","2010-07-26",7.86
"898","2010-07-27",7.91
"899","2010-07-28",7.81
"900","2010-07-29",7.78
"901","2010-07-30",7.93
"902","2010-08-02",7.93
"903","2010-08-03",7.84
"904","2010-08-04",7.45
"905","2010-08-05",6.99
"906","2010-08-06",6.8
"907","2010-08-09",7.05
"908","2010-08-10",6.65
"909","2010-08-11",5.7
"910","2010-08-12",5.51
"911","2010-08-13",5.35
"912","2010-08-16",4.93
"913","2010-08-17",5.01
"914","2010-08-18",5.24
"915","2010-08-19",5
"916","2010-08-20",4.96
"917","2010-08-23",4.75
"918","2010-08-24",4.63
"919","2010-08-25",4.49
"920","2010-08-26",4.4
"921","2010-08-27",4.51
"922","2010-08-30",4.43
"923","2010-08-31",4.34
"924","2010-09-01",4.7
"925","2010-09-02",4.66
"926","2010-09-03",4.98
"927","2010-09-07",4.95
"928","2010-09-08",4.89
"929","2010-09-09",5.07
"930","2010-09-10",5.19
"931","2010-09-13",5.55
"932","2010-09-14",5.63
"933","2010-09-15",5.65
"934","2010-09-16",5.69
"935","2010-09-17",6.01
"936","2010-09-20",6.36
"937","2010-09-21",6.16
"938","2010-09-22",6.2
"939","2010-09-23",5.99
"940","2010-09-24",6.41
"941","2010-09-27",6.2
"942","2010-09-28",6.24
"943","2010-09-29",6.39
"944","2010-09-30",6.5
"945","2010-10-01",6.65
"946","2010-10-04",6.58
"947","2010-10-05",6.9
"948","2010-10-06",7.17
"949","2010-10-07",7.13
"950","2010-10-08",7.23
"951","2010-10-11",7.1
"952","2010-10-12",7.15
"953","2010-10-13",7.18
"954","2010-10-14",7.29
"955","2010-10-15",7.39
"956","2010-10-18",7.3
"957","2010-10-19",7.19
"958","2010-10-20",7.11
"959","2010-10-21",6.94
"960","2010-10-22",6.93
"961","2010-10-25",6.81
"962","2010-10-26",6.75
"963","2010-10-27",6.34
"964","2010-10-28",6.16
"965","2010-10-29",6
"966","2010-11-01",5.68
"967","2010-11-02",6.12
"968","2010-11-03",6.03
"969","2010-11-04",6.05
"970","2010-11-05",5.83
"971","2010-11-08",5.73
"972","2010-11-09",5.35
"973","2010-11-10",5.76
"974","2010-11-11",5.72
"975","2010-11-12",5.46
"976","2010-11-15",5.52
"977","2010-11-16",5.18
"978","2010-11-17",5.1
"979","2010-11-18",5.31
"980","2010-11-19",5.21
"981","2010-11-22",5.16
"982","2010-11-23",4.97
"983","2010-11-24",5.1
"984","2010-11-26",5.1
"985","2010-11-29",5.18
"986","2010-11-30",5.13
"987","2010-12-01",4.89
"988","2010-12-02",4.89
"989","2010-12-03",4.85
"990","2010-12-06",5.02
"991","2010-12-07",5.08
"992","2010-12-08",5.02
"993","2010-12-09",5.1
"994","2010-12-10",6
"995","2010-12-13",5.65
