"","date","ARCO"
"99","2011-09-02",27.059999
"100","2011-09-06",26.700001
"101","2011-09-07",27.18
"102","2011-09-08",28.25
"103","2011-09-09",28.52
"104","2011-09-12",28.049999
"105","2011-09-13",27.459999
"106","2011-09-14",27.940001
"107","2011-09-15",27.459999
"108","2011-09-16",27.360001
"109","2011-09-19",27.1
"110","2011-09-20",27.360001
"111","2011-09-21",24.950001
"112","2011-09-22",22.969999
"113","2011-09-23",23.24
"114","2011-09-26",25.01
"115","2011-09-27",25.030001
"116","2011-09-28",23.790001
"117","2011-09-29",23.27
"118","2011-09-30",23.190001
"119","2011-10-03",22
"120","2011-10-04",23.299999
"121","2011-10-05",24.09
"122","2011-10-06",24.51
"123","2011-10-07",23.889999
"124","2011-10-10",24.67
"125","2011-10-11",24.799999
"126","2011-10-12",25.280001
"127","2011-10-13",25.49
"128","2011-10-14",25.74
"129","2011-10-17",24.120001
"130","2011-10-18",23.67
"131","2011-10-19",22.639999
"132","2011-10-20",21.700001
"133","2011-10-21",22.360001
"134","2011-10-24",22.280001
"135","2011-10-25",21.860001
"136","2011-10-26",21.799999
"137","2011-10-27",22.889999
"138","2011-10-28",23.09
"139","2011-10-31",23.4
"140","2011-11-01",22.75
"141","2011-11-02",22.59
"142","2011-11-03",22.6
"143","2011-11-04",22
"144","2011-11-07",22.379999
"145","2011-11-08",21.610001
"146","2011-11-09",21.02
"147","2011-11-10",21.4
"148","2011-11-11",21.35
"149","2011-11-14",21.77
"150","2011-11-15",22
"151","2011-11-16",21.469999
"152","2011-11-17",20.950001
"153","2011-11-18",21.219999
"154","2011-11-21",20.5
"155","2011-11-22",20.389999
"156","2011-11-23",19.959999
"157","2011-11-25",19.549999
"158","2011-11-28",20.82
"159","2011-11-29",20.99
"160","2011-11-30",21.92
"161","2011-12-01",22.450001
"162","2011-12-02",22.389999
"163","2011-12-05",22.25
"164","2011-12-06",21.82
"165","2011-12-07",22
"166","2011-12-08",22.459999
"167","2011-12-09",22.67
"168","2011-12-12",22.17
"169","2011-12-13",21.549999
"170","2011-12-14",20.68
"171","2011-12-15",20.360001
"172","2011-12-16",20.129999
"173","2011-12-19",19.77
"174","2011-12-20",20.08
"175","2011-12-21",20.040001
"176","2011-12-22",20.530001
"177","2011-12-23",21.049999
"178","2011-12-27",21.209999
"179","2011-12-28",20.700001
"180","2011-12-29",20.629999
"181","2011-12-30",20.530001
"182","2012-01-03",20.23
"183","2012-01-04",19.85
"184","2012-01-05",19.790001
"185","2012-01-06",19.290001
"186","2012-01-09",18.559999
"187","2012-01-10",17.85
"188","2012-01-11",18.16
"189","2012-01-12",17.879999
"190","2012-01-13",18.82
"191","2012-01-17",19.190001
"192","2012-01-18",19.77
"193","2012-01-19",19.84
"194","2012-01-20",20.290001
"195","2012-01-23",20.18
"196","2012-01-24",20.99
"197","2012-01-25",21.91
"198","2012-01-26",21.610001
"199","2012-01-27",21.65
"200","2012-01-30",21.18
"201","2012-01-31",21.5
"202","2012-02-01",21.719999
"203","2012-02-02",22.389999
"204","2012-02-03",22.700001
"205","2012-02-06",22.940001
"206","2012-02-07",22.24
"207","2012-02-08",20.49
"208","2012-02-09",21.059999
"209","2012-02-10",20.83
"210","2012-02-13",20.67
"211","2012-02-14",20.719999
"212","2012-02-15",21.18
"213","2012-02-16",21.700001
"214","2012-02-17",21.559999
"215","2012-02-21",21.629999
"216","2012-02-22",21.389999
"217","2012-02-23",21.559999
"218","2012-02-24",21.120001
"219","2012-02-27",20.959999
"220","2012-02-28",21.09
"221","2012-02-29",21.02
"222","2012-03-01",20.870001
"223","2012-03-02",20.76
"224","2012-03-05",19.200001
"225","2012-03-06",18.65
"226","2012-03-07",19.4
"227","2012-03-08",20.200001
"228","2012-03-09",19.5
"229","2012-03-12",19.07
"230","2012-03-13",18.950001
"231","2012-03-14",18.879999
"232","2012-03-15",18.65
"233","2012-03-16",18.58
"234","2012-03-19",18.469999
"235","2012-03-20",18.450001
"236","2012-03-21",18.389999
"237","2012-03-22",18.48
"238","2012-03-23",18.34
"239","2012-03-26",18.309999
"240","2012-03-27",18.1
"241","2012-03-28",18.139999
"242","2012-03-29",18.030001
"243","2012-03-30",18.09
"244","2012-04-02",18.24
"245","2012-04-03",18.549999
"246","2012-04-04",18.09
"247","2012-04-05",18.48
"248","2012-04-09",18.43
"249","2012-04-10",17.969999
"250","2012-04-11",18.379999
"251","2012-04-12",18.629999
"252","2012-04-13",18.870001
"253","2012-04-16",18.83
"254","2012-04-17",19
"255","2012-04-18",18.24
"256","2012-04-19",18.450001
"257","2012-04-20",19.02
"258","2012-04-23",18.43
"259","2012-04-24",18.360001
"260","2012-04-25",18.440001
"261","2012-04-26",18.58
"262","2012-04-27",17.85
"263","2012-04-30",17.870001
"264","2012-05-01",17.92
"265","2012-05-02",17.76
"266","2012-05-03",17.1
"267","2012-05-04",14.28
"268","2012-05-07",14.19
"269","2012-05-08",14
"270","2012-05-09",14.35
"271","2012-05-10",14.35
"272","2012-05-11",14.06
"273","2012-05-14",13.65
"274","2012-05-15",13.48
"275","2012-05-16",12.7
"276","2012-05-17",12.39
"277","2012-05-18",12.44
"278","2012-05-21",12.64
"279","2012-05-22",13.23
"280","2012-05-23",13.57
"281","2012-05-24",13.38
"282","2012-05-25",13.69
"283","2012-05-29",13.93
"284","2012-05-30",13.55
"285","2012-05-31",13.52
"286","2012-06-01",12.67
"287","2012-06-04",12.53
"288","2012-06-05",12.84
"289","2012-06-06",14.01
"290","2012-06-07",13.97
"291","2012-06-08",13.99
"292","2012-06-11",13.55
"293","2012-06-12",13.4
"294","2012-06-13",13.96
"295","2012-06-14",14.26
"296","2012-06-15",14.49
"297","2012-06-18",14.06
"298","2012-06-19",14.1
"299","2012-06-20",14.3
"300","2012-06-21",13.61
"301","2012-06-22",14.06
"302","2012-06-25",13.76
"303","2012-06-26",14.42
"304","2012-06-27",14.95
"305","2012-06-28",14.45
"306","2012-06-29",14.78
"307","2012-07-02",14.71
"308","2012-07-03",14.86
"309","2012-07-05",14.91
"310","2012-07-06",14.99
"311","2012-07-09",14.84
"312","2012-07-10",14.9
"313","2012-07-11",14.71
"314","2012-07-12",14.51
"315","2012-07-13",14.27
"316","2012-07-16",13.7
"317","2012-07-17",13.39
"318","2012-07-18",13.3
"319","2012-07-19",12.91
"320","2012-07-20",12.56
"321","2012-07-23",12.22
"322","2012-07-24",12.8
"323","2012-07-25",12.95
"324","2012-07-26",13.33
"325","2012-07-27",13.37
"326","2012-07-30",13.24
"327","2012-07-31",13.08
"328","2012-08-01",13.15
"329","2012-08-02",12.8
"330","2012-08-03",12.81
"331","2012-08-06",13.35
"332","2012-08-07",15.23
"333","2012-08-08",14.3
"334","2012-08-09",14.43
"335","2012-08-10",14.1
"336","2012-08-13",13.95
"337","2012-08-14",13.93
"338","2012-08-15",14.22
"339","2012-08-16",14
"340","2012-08-17",13.99
"341","2012-08-20",13.88
"342","2012-08-21",13.96
"343","2012-08-22",13.86
"344","2012-08-23",13.45
"345","2012-08-24",13.36
"346","2012-08-27",13.33
"347","2012-08-28",13.17
"348","2012-08-29",13.17
"349","2012-08-30",13.2
"350","2012-08-31",13.21
"351","2012-09-04",13.25
"352","2012-09-05",13.15
"353","2012-09-06",13.5
"354","2012-09-07",13.75
"355","2012-09-10",13.93
"356","2012-09-11",13.81
"357","2012-09-12",13.76
"358","2012-09-13",13.66
"359","2012-09-14",14.4
"360","2012-09-17",14.3
"361","2012-09-18",14.31
"362","2012-09-19",14.85
"363","2012-09-20",14.87
"364","2012-09-21",15.35
"365","2012-09-24",15.4
"366","2012-09-25",15.49
"367","2012-09-26",15.21
"368","2012-09-27",15.41
"369","2012-09-28",15.43
"370","2012-10-01",15.35
"371","2012-10-02",15.3
"372","2012-10-03",15.31
"373","2012-10-04",15.83
"374","2012-10-05",15.79
"375","2012-10-08",15.37
"376","2012-10-09",15.19
"377","2012-10-10",15.21
"378","2012-10-11",15.65
"379","2012-10-12",15.04
"380","2012-10-15",15.01
"381","2012-10-16",15.21
"382","2012-10-17",15.51
"383","2012-10-18",15.73
"384","2012-10-19",14.83
"385","2012-10-22",14.3
"386","2012-10-23",13.74
"387","2012-10-24",13.48
"388","2012-10-25",13.24
"389","2012-10-26",13.23
"390","2012-10-31",12.91
"391","2012-11-01",12.89
"392","2012-11-02",12.37
"393","2012-11-05",12.42
"394","2012-11-06",12.15
"395","2012-11-07",11.88
"396","2012-11-08",11.66
"397","2012-11-09",11.55
"398","2012-11-12",11.63
"399","2012-11-13",10.94
"400","2012-11-14",10.78
"401","2012-11-15",10.73
"402","2012-11-16",11.06
"403","2012-11-19",11.25
"404","2012-11-20",11.34
"405","2012-11-21",11.56
"406","2012-11-23",11.57
"407","2012-11-26",11.97
"408","2012-11-27",12
"409","2012-11-28",12.15
"410","2012-11-29",12.28
"411","2012-11-30",12.25
"412","2012-12-03",12.12
"413","2012-12-04",12.23
"414","2012-12-05",12.38
"415","2012-12-06",12.33
"416","2012-12-07",12.49
"417","2012-12-10",12.6
"418","2012-12-11",12.64
"419","2012-12-12",12.56
"420","2012-12-13",12.6
"421","2012-12-14",12.5
"422","2012-12-17",12.6
"423","2012-12-18",12.64
"424","2012-12-19",12.51
"425","2012-12-20",12.6
"426","2012-12-21",12.49
"427","2012-12-24",12.17
"428","2012-12-26",11.92
"429","2012-12-27",11.83
"430","2012-12-28",11.95
"431","2012-12-31",11.96
"432","2013-01-02",12.31
"433","2013-01-03",12.86
"434","2013-01-04",13.72
"435","2013-01-07",13.62
"436","2013-01-08",13.5
"437","2013-01-09",13.93
"438","2013-01-10",13.93
"439","2013-01-11",13.95
"440","2013-01-14",13.81
"441","2013-01-15",13.89
"442","2013-01-16",13.94
"443","2013-01-17",13.8
"444","2013-01-18",13.67
"445","2013-01-22",13.65
"446","2013-01-23",13.66
"447","2013-01-24",13.8
"448","2013-01-25",13.86
"449","2013-01-28",13.87
"450","2013-01-29",13.8
"451","2013-01-30",13.71
"452","2013-01-31",13.74
"453","2013-02-01",14.25
"454","2013-02-04",14.05
"455","2013-02-05",14.03
"456","2013-02-06",14.11
"457","2013-02-07",14.08
"458","2013-02-08",13.69
"459","2013-02-11",13.2
"460","2013-02-12",13.21
"461","2013-02-13",12.92
"462","2013-02-14",12.73
"463","2013-02-15",12.73
"464","2013-02-19",13.03
"465","2013-02-20",12.91
"466","2013-02-21",12.91
"467","2013-02-22",12.96
"468","2013-02-25",12.85
"469","2013-02-26",12.8
"470","2013-02-27",12.84
"471","2013-02-28",12.67
"472","2013-03-01",12.72
"473","2013-03-04",12.28
"474","2013-03-05",12.22
"475","2013-03-06",12.19
"476","2013-03-07",12.44
"477","2013-03-08",12.64
"478","2013-03-11",13.36
"479","2013-03-12",13.61
"480","2013-03-13",13.7
"481","2013-03-14",13.61
"482","2013-03-15",13.44
"483","2013-03-18",13.09
"484","2013-03-19",12.92
"485","2013-03-20",13.07
"486","2013-03-21",12.75
"487","2013-03-22",13.27
"488","2013-03-25",13.27
"489","2013-03-26",13.42
"490","2013-03-27",13.54
"491","2013-03-28",13.2
"492","2013-04-01",12.5
"493","2013-04-02",12.55
"494","2013-04-03",12.33
"495","2013-04-04",12.38
"496","2013-04-05",12.36
"497","2013-04-08",12.48
"498","2013-04-09",12.42
"499","2013-04-10",12.32
"500","2013-04-11",12.5
"501","2013-04-12",12.44
"502","2013-04-15",12.18
"503","2013-04-16",12.32
"504","2013-04-17",12.14
"505","2013-04-18",12.14
"506","2013-04-19",12.13
"507","2013-04-22",12.41
"508","2013-04-23",12.41
"509","2013-04-24",12.42
"510","2013-04-25",12.78
"511","2013-04-26",12.68
"512","2013-04-29",13.22
"513","2013-04-30",13.62
"514","2013-05-01",13.48
"515","2013-05-02",14.07
"516","2013-05-03",14.17
"517","2013-05-06",14.32
"518","2013-05-07",14.31
"519","2013-05-08",14.29
"520","2013-05-09",14.35
"521","2013-05-10",14.31
"522","2013-05-13",14.51
"523","2013-05-14",14.68
"524","2013-05-15",14.85
"525","2013-05-16",15.14
"526","2013-05-17",15.31
"527","2013-05-20",15.46
"528","2013-05-21",15.32
"529","2013-05-22",14.86
"530","2013-05-23",14.72
"531","2013-05-24",14.95
"532","2013-05-28",14.91
"533","2013-05-29",14.26
"534","2013-05-30",14.31
"535","2013-05-31",13.78
"536","2013-06-03",13.44
"537","2013-06-04",13.69
"538","2013-06-05",13.36
"539","2013-06-06",13.48
"540","2013-06-07",13.61
"541","2013-06-10",13.85
"542","2013-06-11",13.12
"543","2013-06-12",12.98
"544","2013-06-13",13.01
"545","2013-06-14",12.81
"546","2013-06-17",12.79
"547","2013-06-18",12.94
"548","2013-06-19",12.79
"549","2013-06-20",12.11
"550","2013-06-21",11.78
"551","2013-06-24",11.74
"552","2013-06-25",11.78
"553","2013-06-26",11.71
"554","2013-06-27",11.59
"555","2013-06-28",11.68
"556","2013-07-01",11.83
"557","2013-07-02",11.59
"558","2013-07-03",11.39
"559","2013-07-05",11.39
"560","2013-07-08",11.46
"561","2013-07-09",11.51
"562","2013-07-10",11.62
"563","2013-07-11",11.73
"564","2013-07-12",11.76
"565","2013-07-15",11.89
"566","2013-07-16",11.78
"567","2013-07-17",11.71
"568","2013-07-18",11.73
"569","2013-07-19",11.64
"570","2013-07-22",11.83
"571","2013-07-23",11.78
"572","2013-07-24",11.61
"573","2013-07-25",11.75
"574","2013-07-26",11.81
"575","2013-07-29",11.85
"576","2013-07-30",11.8
"577","2013-07-31",12.06
"578","2013-08-01",11.88
"579","2013-08-02",11.75
"580","2013-08-05",11.98
"581","2013-08-06",12.37
"582","2013-08-07",13.33
"583","2013-08-08",13.25
"584","2013-08-09",13.24
"585","2013-08-12",13
"586","2013-08-13",12.81
"587","2013-08-14",12.64
"588","2013-08-15",11.93
"589","2013-08-16",11.56
"590","2013-08-19",11.31
"591","2013-08-20",11.26
"592","2013-08-21",10.85
"593","2013-08-22",10.94
"594","2013-08-23",10.91
"595","2013-08-26",10.8
"596","2013-08-27",10.61
"597","2013-08-28",10.6
"598","2013-08-29",10.99
"599","2013-08-30",10.7
"600","2013-09-03",11.02
"601","2013-09-04",11.15
"602","2013-09-05",11.31
"603","2013-09-06",11.54
"604","2013-09-09",11.67
"605","2013-09-10",12.11
"606","2013-09-11",11.82
"607","2013-09-12",11.85
"608","2013-09-13",11.83
"609","2013-09-16",12.25
"610","2013-09-17",12.36
"611","2013-09-18",12.46
"612","2013-09-19",12.55
"613","2013-09-20",12.21
"614","2013-09-23",12.1
"615","2013-09-24",11.91
"616","2013-09-25",11.78
"617","2013-09-26",11.86
"618","2013-09-27",11.8
"619","2013-09-30",11.85
"620","2013-10-01",12.03
"621","2013-10-02",12.1
"622","2013-10-03",12.11
"623","2013-10-04",12.2
"624","2013-10-07",11.83
"625","2013-10-08",11.6
"626","2013-10-09",11.19
"627","2013-10-10",11.29
"628","2013-10-11",11.55
"629","2013-10-14",11.38
"630","2013-10-15",11.39
"631","2013-10-16",11.4
"632","2013-10-17",11.53
"633","2013-10-18",11.5
"634","2013-10-21",11.55
"635","2013-10-22",12.11
"636","2013-10-23",12.07
"637","2013-10-24",12.07
"638","2013-10-25",11.93
"639","2013-10-28",11.78
"640","2013-10-29",12.47
"641","2013-10-30",12.27
"642","2013-10-31",12.04
"643","2013-11-01",11.87
"644","2013-11-04",12.48
"645","2013-11-05",12.35
"646","2013-11-06",11.74
"647","2013-11-07",11.37
"648","2013-11-08",11.41
"649","2013-11-11",11.47
"650","2013-11-12",11.39
"651","2013-11-13",11.4
"652","2013-11-14",11.7
"653","2013-11-15",11.87
"654","2013-11-18",11.94
"655","2013-11-19",11.89
"656","2013-11-20",11.92
"657","2013-11-21",11.77
"658","2013-11-22",11.79
"659","2013-11-25",11.65
"660","2013-11-26",11.87
"661","2013-11-27",11.89
"662","2013-11-29",12.2
"663","2013-12-02",11.77
"664","2013-12-03",11.65
"665","2013-12-04",11.72
"666","2013-12-05",11.63
"667","2013-12-06",11.69
"668","2013-12-09",11.71
"669","2013-12-10",11.69
"670","2013-12-11",11.37
"671","2013-12-12",11.28
"672","2013-12-13",11.35
"673","2013-12-16",11.66
"674","2013-12-17",11.94
"675","2013-12-18",12.34
"676","2013-12-19",12.15
"677","2013-12-20",12.08
"678","2013-12-23",12.2
"679","2013-12-24",12.28
"680","2013-12-26",12.29
"681","2013-12-27",11.95
"682","2013-12-30",12.11
"683","2013-12-31",12.12
"684","2014-01-02",11.64
"685","2014-01-03",11.46
"686","2014-01-06",11.26
"687","2014-01-07",11.25
"688","2014-01-08",11.15
"689","2014-01-09",11.06
"690","2014-01-10",11.15
"691","2014-01-13",11.09
"692","2014-01-14",10.78
"693","2014-01-15",10.69
"694","2014-01-16",10.73
"695","2014-01-17",10.75
"696","2014-01-21",10.81
"697","2014-01-22",10.16
"698","2014-01-23",9.54
"699","2014-01-24",9.24
"700","2014-01-27",8.86
"701","2014-01-28",9.09
"702","2014-01-29",8.94
"703","2014-01-30",9.31
"704","2014-01-31",8.86
"705","2014-02-03",8.32
"706","2014-02-04",8.61
"707","2014-02-05",8.67
"708","2014-02-06",8.95
"709","2014-02-07",8.9
"710","2014-02-10",8.98
"711","2014-02-11",8.87
"712","2014-02-12",8.84
"713","2014-02-13",8.71
"714","2014-02-14",8.87
"715","2014-02-18",8.77
"716","2014-02-19",8.74
"717","2014-02-20",8.74
"718","2014-02-21",8.71
"719","2014-02-24",8.88
"720","2014-02-25",8.94
"721","2014-02-26",8.91
"722","2014-02-27",9.02
"723","2014-02-28",8.79
"724","2014-03-03",8.86
"725","2014-03-04",9.01
"726","2014-03-05",9.05
"727","2014-03-06",9.28
"728","2014-03-07",9.38
"729","2014-03-10",9.22
"730","2014-03-11",9.56
"731","2014-03-12",9.82
"732","2014-03-13",9.53
"733","2014-03-14",9.65
"734","2014-03-17",9.7
"735","2014-03-18",9.92
"736","2014-03-19",9.37
"737","2014-03-20",9.75
"738","2014-03-21",10
"739","2014-03-24",9.7
"740","2014-03-25",9.77
"741","2014-03-26",10.1
"742","2014-03-27",10
"743","2014-03-28",10.07
"744","2014-03-31",10.08
"745","2014-04-01",10.2
"746","2014-04-02",10.38
"747","2014-04-03",10.4
"748","2014-04-04",10.29
"749","2014-04-07",10.18
"750","2014-04-08",10.16
"751","2014-04-09",10.2
"752","2014-04-10",10.25
"753","2014-04-11",9.88
"754","2014-04-14",9.77
"755","2014-04-15",9.6
"756","2014-04-16",9.8
"757","2014-04-17",9.92
"758","2014-04-21",9.74
"759","2014-04-22",9.6
"760","2014-04-23",9.55
"761","2014-04-24",9.45
"762","2014-04-25",9.49
"763","2014-04-28",9.45
"764","2014-04-29",9.21
"765","2014-04-30",9.11
"766","2014-05-01",9.13
"767","2014-05-02",9.16
"768","2014-05-05",9.1
"769","2014-05-06",8.67
"770","2014-05-07",8.51
"771","2014-05-08",8.5
"772","2014-05-09",8.58
"773","2014-05-12",8.69
"774","2014-05-13",8.74
"775","2014-05-14",8.65
"776","2014-05-15",8.61
"777","2014-05-16",8.75
"778","2014-05-19",8.69
"779","2014-05-20",8.71
"780","2014-05-21",8.68
"781","2014-05-22",8.62
"782","2014-05-23",8.6
"783","2014-05-27",8.88
"784","2014-05-28",9.02
"785","2014-05-29",8.91
"786","2014-05-30",8.9
"787","2014-06-02",8.94
"788","2014-06-03",8.99
"789","2014-06-04",9.17
"790","2014-06-05",9.68
"791","2014-06-06",9.61
"792","2014-06-09",10.37
"793","2014-06-10",10.57
"794","2014-06-11",10.45
"795","2014-06-12",10.5
"796","2014-06-13",10.55
"797","2014-06-16",10.58
"798","2014-06-17",10.77
"799","2014-06-18",11.14
"800","2014-06-19",11.25
"801","2014-06-20",11.14
"802","2014-06-23",11.14
"803","2014-06-24",10.81
"804","2014-06-25",11
"805","2014-06-26",10.98
"806","2014-06-27",11.09
"807","2014-06-30",11.2
"808","2014-07-01",11.11
"809","2014-07-02",11.05
"810","2014-07-03",11.11
"811","2014-07-07",11.05
"812","2014-07-08",11.12
"813","2014-07-09",11.13
"814","2014-07-10",10.78
"815","2014-07-11",10.69
"816","2014-07-14",10.64
"817","2014-07-15",10.36
"818","2014-07-16",10.35
"819","2014-07-17",10.28
"820","2014-07-18",10.12
"821","2014-07-21",9.83
"822","2014-07-22",9.51
"823","2014-07-23",9.52
"824","2014-07-24",9.69
"825","2014-07-25",9.9
"826","2014-07-28",9.93
"827","2014-07-29",10.38
"828","2014-07-30",10.5
"829","2014-07-31",10.26
"830","2014-08-01",10.25
"831","2014-08-04",10.02
"832","2014-08-05",8.73
"833","2014-08-06",8.5
"834","2014-08-07",8.27
"835","2014-08-08",7.99
"836","2014-08-11",8.02
"837","2014-08-12",7.96
"838","2014-08-13",7.98
"839","2014-08-14",7.96
"840","2014-08-15",7.84
"841","2014-08-18",7.96
"842","2014-08-19",7.97
"843","2014-08-20",7.93
"844","2014-08-21",7.5
"845","2014-08-22",7.34
"846","2014-08-25",7.2
"847","2014-08-26",7.12
"848","2014-08-27",7.1
"849","2014-08-28",7.1
"850","2014-08-29",7.19
"851","2014-09-02",7.13
"852","2014-09-03",7.02
"853","2014-09-04",7.05
"854","2014-09-05",6.8
"855","2014-09-08",6.8
"856","2014-09-09",6.65
"857","2014-09-10",6.45
"858","2014-09-11",6.39
"859","2014-09-12",6.49
"860","2014-09-15",6.45
"861","2014-09-16",6.28
"862","2014-09-17",6.26
"863","2014-09-18",6.24
"864","2014-09-19",6.11
"865","2014-09-22",5.96
"866","2014-09-23",5.98
"867","2014-09-24",5.92
"868","2014-09-25",5.86
"869","2014-09-26",6.01
"870","2014-09-29",5.9
"871","2014-09-30",5.98
"872","2014-10-01",6.14
"873","2014-10-02",6.16
"874","2014-10-03",6.24
"875","2014-10-06",6.31
"876","2014-10-07",6.18
"877","2014-10-08",5.92
"878","2014-10-09",5.8
"879","2014-10-10",5.7
"880","2014-10-13",5.49
"881","2014-10-14",5.59
"882","2014-10-15",5.56
"883","2014-10-16",5.9
"884","2014-10-17",6.21
"885","2014-10-20",6.01
"886","2014-10-21",6.29
"887","2014-10-22",6
"888","2014-10-23",6.08
"889","2014-10-24",6.2
"890","2014-10-27",6.06
"891","2014-10-28",6.22
"892","2014-10-29",6.02
"893","2014-10-30",6.06
"894","2014-10-31",6.16
"895","2014-11-03",6.05
"896","2014-11-04",6.4
"897","2014-11-05",6.92
"898","2014-11-06",6.61
"899","2014-11-07",6.75
"900","2014-11-10",6.82
"901","2014-11-11",6.49
"902","2014-11-12",6.68
"903","2014-11-13",6.68
"904","2014-11-14",6.65
"905","2014-11-17",6.37
"906","2014-11-18",6.26
"907","2014-11-19",6.21
"908","2014-11-20",6.23
"909","2014-11-21",6.29
"910","2014-11-24",6.17
"911","2014-11-25",6.21
"912","2014-11-26",6.43
"913","2014-11-28",6.61
"914","2014-12-01",6.26
"915","2014-12-02",6.11
"916","2014-12-03",6.12
"917","2014-12-04",6.23
"918","2014-12-05",6.41
"919","2014-12-08",6.28
"920","2014-12-09",6.2
"921","2014-12-10",6.2
"922","2014-12-11",6.09
"923","2014-12-12",5.95
"924","2014-12-15",5.71
"925","2014-12-16",5.43
"926","2014-12-17",5.44
"927","2014-12-18",5.36
"928","2014-12-19",5.27
"929","2014-12-22",5.29
"930","2014-12-23",5.38
"931","2014-12-24",5.39
"932","2014-12-26",5.4
"933","2014-12-29",5.45
"934","2014-12-30",5.39
"935","2014-12-31",5.41
"936","2015-01-02",5.46
"937","2015-01-05",5.52
"938","2015-01-06",5.39
"939","2015-01-07",5.4
"940","2015-01-08",5.4
"941","2015-01-09",5.21
"942","2015-01-12",5.06
"943","2015-01-13",5.21
"944","2015-01-14",5.14
"945","2015-01-15",5.08
"946","2015-01-16",5.11
"947","2015-01-20",5.33
"948","2015-01-21",5.48
"949","2015-01-22",5.5
"950","2015-01-23",5.32
"951","2015-01-26",5.47
"952","2015-01-27",5.69
"953","2015-01-28",5.58
"954","2015-01-29",5.7
"955","2015-01-30",5.55
"956","2015-02-02",5.58
"957","2015-02-03",5.72
"958","2015-02-04",5.77
"959","2015-02-05",5.77
"960","2015-02-06",5.82
"961","2015-02-09",5.85
"962","2015-02-10",5.81
"963","2015-02-11",5.28
"964","2015-02-12",5.23
"965","2015-02-13",5.17
"966","2015-02-17",5.36
"967","2015-02-18",5.51
"968","2015-02-19",5.55
"969","2015-02-20",5.39
"970","2015-02-23",5.25
"971","2015-02-24",5.17
"972","2015-02-25",5.19
"973","2015-02-26",5.34
"974","2015-02-27",5.25
"975","2015-03-02",5.27
"976","2015-03-03",5.46
"977","2015-03-04",5.37
"978","2015-03-05",5.24
"979","2015-03-06",5.19
"980","2015-03-09",4.71
"981","2015-03-10",4.31
"982","2015-03-11",4.17
"983","2015-03-12",4.36
"984","2015-03-13",4.23
"985","2015-03-16",4.23
"986","2015-03-17",5.07
"987","2015-03-18",4.82
"988","2015-03-19",4.8
"989","2015-03-20",4.72
"990","2015-03-23",5.1
"991","2015-03-24",5.2
