"","date","TIF"
"289","2008-02-26",40.75
"290","2008-02-27",40.25
"291","2008-02-28",39.119999
"292","2008-02-29",37.639999
"293","2008-03-03",38.689999
"294","2008-03-04",39.080002
"295","2008-03-05",38.93
"296","2008-03-06",37.209999
"297","2008-03-07",37.48
"298","2008-03-10",35.869999
"299","2008-03-11",38.040001
"300","2008-03-12",37.25
"301","2008-03-13",38.77
"302","2008-03-14",37.75
"303","2008-03-17",36.400002
"304","2008-03-18",36.439999
"305","2008-03-19",36.599998
"306","2008-03-20",38.599998
"307","2008-03-24",42.650002
"308","2008-03-25",43.560001
"309","2008-03-26",44.389999
"310","2008-03-27",43.150002
"311","2008-03-28",41.150002
"312","2008-03-31",41.84
"313","2008-04-01",43.66
"314","2008-04-02",43.509998
"315","2008-04-03",43.619999
"316","2008-04-04",43.060001
"317","2008-04-07",42.869999
"318","2008-04-08",42.110001
"319","2008-04-09",41.209999
"320","2008-04-10",41.5
"321","2008-04-11",40.860001
"322","2008-04-14",40.900002
"323","2008-04-15",41.259998
"324","2008-04-16",41.639999
"325","2008-04-17",41.529999
"326","2008-04-18",42.009998
"327","2008-04-21",42.34
"328","2008-04-22",41.110001
"329","2008-04-23",41.919998
"330","2008-04-24",43.130001
"331","2008-04-25",44.470001
"332","2008-04-28",44.889999
"333","2008-04-29",44.959999
"334","2008-04-30",43.540001
"335","2008-05-01",44.27
"336","2008-05-02",44.27
"337","2008-05-05",42.73
"338","2008-05-06",42.73
"339","2008-05-07",42.509998
"340","2008-05-08",42.290001
"341","2008-05-09",42.43
"342","2008-05-12",43.82
"343","2008-05-13",45.599998
"344","2008-05-14",45.849998
"345","2008-05-15",48.880001
"346","2008-05-16",48.200001
"347","2008-05-19",48.220001
"348","2008-05-20",47.779999
"349","2008-05-21",46.950001
"350","2008-05-22",47.080002
"351","2008-05-23",46.110001
"352","2008-05-27",46.549999
"353","2008-05-28",47.880001
"354","2008-05-29",47.740002
"355","2008-05-30",49.029999
"356","2008-06-02",48
"357","2008-06-03",47.970001
"358","2008-06-04",47.130001
"359","2008-06-05",47.580002
"360","2008-06-06",45.599998
"361","2008-06-09",46.209999
"362","2008-06-10",46.349998
"363","2008-06-11",45.330002
"364","2008-06-12",46.02
"365","2008-06-13",46.669998
"366","2008-06-16",47.459999
"367","2008-06-17",47.32
"368","2008-06-18",46.34
"369","2008-06-19",46.790001
"370","2008-06-20",45.16
"371","2008-06-23",44.43
"372","2008-06-24",42.720001
"373","2008-06-25",43.380001
"374","2008-06-26",42.189999
"375","2008-06-27",42.099998
"376","2008-06-30",40.75
"377","2008-07-01",41.200001
"378","2008-07-02",40.200001
"379","2008-07-03",40.32
"380","2008-07-07",39.98
"381","2008-07-08",41.389999
"382","2008-07-09",39.869999
"383","2008-07-10",38.220001
"384","2008-07-11",37.029999
"385","2008-07-14",37.32
"386","2008-07-15",37.299999
"387","2008-07-16",39.240002
"388","2008-07-17",40.82
"389","2008-07-18",39.639999
"390","2008-07-21",39.209999
"391","2008-07-22",39.889999
"392","2008-07-23",40.099998
"393","2008-07-24",38.700001
"394","2008-07-25",37.240002
"395","2008-07-28",36.349998
"396","2008-07-29",37.330002
"397","2008-07-30",37.360001
"398","2008-07-31",37.790001
"399","2008-08-01",37
"400","2008-08-04",37.509998
"401","2008-08-05",39.740002
"402","2008-08-06",39.169998
"403","2008-08-07",38.650002
"404","2008-08-08",41.23
"405","2008-08-11",41.200001
"406","2008-08-12",41.360001
"407","2008-08-13",39.970001
"408","2008-08-14",40.790001
"409","2008-08-15",41.59
"410","2008-08-18",40.32
"411","2008-08-19",39.080002
"412","2008-08-20",38.419998
"413","2008-08-21",38.580002
"414","2008-08-22",39.959999
"415","2008-08-25",38.509998
"416","2008-08-26",39.290001
"417","2008-08-27",39.610001
"418","2008-08-28",43.849998
"419","2008-08-29",44.169998
"420","2008-09-02",43.310001
"421","2008-09-03",43.93
"422","2008-09-04",43.5
"423","2008-09-05",43
"424","2008-09-08",45.57
"425","2008-09-09",43.91
"426","2008-09-10",43.84
"427","2008-09-11",42.720001
"428","2008-09-12",42.07
"429","2008-09-15",39.91
"430","2008-09-16",38.98
"431","2008-09-17",36.580002
"432","2008-09-18",38.220001
"433","2008-09-19",38.07
"434","2008-09-22",35.82
"435","2008-09-23",35.93
"436","2008-09-24",36.84
"437","2008-09-25",36.759998
"438","2008-09-26",36.73
"439","2008-09-29",34.73
"440","2008-09-30",35.52
"441","2008-10-01",35.34
"442","2008-10-02",33.669998
"443","2008-10-03",32.34
"444","2008-10-06",30.780001
"445","2008-10-07",28.66
"446","2008-10-08",27.790001
"447","2008-10-09",24.67
"448","2008-10-10",28.76
"449","2008-10-13",32.549999
"450","2008-10-14",29.09
"451","2008-10-15",25.780001
"452","2008-10-16",27.610001
"453","2008-10-17",27.52
"454","2008-10-20",27.34
"455","2008-10-21",26.209999
"456","2008-10-22",24.530001
"457","2008-10-23",23.799999
"458","2008-10-24",22.68
"459","2008-10-27",21.84
"460","2008-10-28",24.799999
"461","2008-10-29",25.440001
"462","2008-10-30",26.01
"463","2008-10-31",27.450001
"464","2008-11-03",25.110001
"465","2008-11-04",26.73
"466","2008-11-05",24.9
"467","2008-11-06",23.02
"468","2008-11-07",23.02
"469","2008-11-10",22.700001
"470","2008-11-11",21.16
"471","2008-11-12",19.530001
"472","2008-11-13",22.440001
"473","2008-11-14",20.309999
"474","2008-11-17",19.42
"475","2008-11-18",19.719999
"476","2008-11-19",17.709999
"477","2008-11-20",17.860001
"478","2008-11-21",19.48
"479","2008-11-24",21.049999
"480","2008-11-25",20.83
"481","2008-11-26",20.91
"482","2008-11-28",19.790001
"483","2008-12-01",17.98
"484","2008-12-02",18.84
"485","2008-12-03",19.18
"486","2008-12-04",21.25
"487","2008-12-05",23.700001
"488","2008-12-08",24.35
"489","2008-12-09",23.360001
"490","2008-12-10",24.200001
"491","2008-12-11",23.24
"492","2008-12-12",22.809999
"493","2008-12-15",22.4
"494","2008-12-16",24.43
"495","2008-12-17",25.74
"496","2008-12-18",24.719999
"497","2008-12-19",24.530001
"498","2008-12-22",22.84
"499","2008-12-23",22.42
"500","2008-12-24",22.34
"501","2008-12-26",22.42
"502","2008-12-29",21.5
"503","2008-12-30",23.030001
"504","2008-12-31",23.629999
"505","2009-01-02",25.540001
"506","2009-01-05",25.66
"507","2009-01-06",25.889999
"508","2009-01-07",24.83
"509","2009-01-08",24.08
"510","2009-01-09",22.4
"511","2009-01-12",22.059999
"512","2009-01-13",22
"513","2009-01-14",21.950001
"514","2009-01-15",22.08
"515","2009-01-16",22.84
"516","2009-01-20",21.299999
"517","2009-01-21",21.73
"518","2009-01-22",21.209999
"519","2009-01-23",21.18
"520","2009-01-26",21.209999
"521","2009-01-27",21.58
"522","2009-01-28",23
"523","2009-01-29",21.73
"524","2009-01-30",20.75
"525","2009-02-02",20.469999
"526","2009-02-03",21.299999
"527","2009-02-04",20.879999
"528","2009-02-05",21.74
"529","2009-02-06",22.889999
"530","2009-02-09",22.75
"531","2009-02-10",21.559999
"532","2009-02-11",21
"533","2009-02-12",20.57
"534","2009-02-13",20.18
"535","2009-02-17",19.92
"536","2009-02-18",19.82
"537","2009-02-19",19.75
"538","2009-02-20",19.75
"539","2009-02-23",18.950001
"540","2009-02-24",19.75
"541","2009-02-25",19.09
"542","2009-02-26",18.959999
"543","2009-02-27",19.040001
"544","2009-03-02",17.610001
"545","2009-03-03",17.32
"546","2009-03-04",18.280001
"547","2009-03-05",17.129999
"548","2009-03-06",17.209999
"549","2009-03-09",16.940001
"550","2009-03-10",18.26
"551","2009-03-11",18.450001
"552","2009-03-12",19.610001
"553","2009-03-13",19.68
"554","2009-03-16",19.299999
"555","2009-03-17",20.25
"556","2009-03-18",21.139999
"557","2009-03-19",20.77
"558","2009-03-20",20.23
"559","2009-03-23",23.370001
"560","2009-03-24",23.17
"561","2009-03-25",22.48
"562","2009-03-26",22.73
"563","2009-03-27",22.41
"564","2009-03-30",21.209999
"565","2009-03-31",21.559999
"566","2009-04-01",21.860001
"567","2009-04-02",23.34
"568","2009-04-03",23.450001
"569","2009-04-06",22.620001
"570","2009-04-07",21.450001
"571","2009-04-08",22.49
"572","2009-04-09",24.219999
"573","2009-04-13",23.629999
"574","2009-04-14",23.68
"575","2009-04-15",23.73
"576","2009-04-16",26.5
"577","2009-04-17",26.91
"578","2009-04-20",24.65
"579","2009-04-21",27.139999
"580","2009-04-22",27.309999
"581","2009-04-23",26.799999
"582","2009-04-24",28.709999
"583","2009-04-27",28.370001
"584","2009-04-28",28
"585","2009-04-29",28.57
"586","2009-04-30",28.940001
"587","2009-05-01",28.1
"588","2009-05-04",29.209999
"589","2009-05-05",29.120001
"590","2009-05-06",28.6
"591","2009-05-07",28.23
"592","2009-05-08",28.780001
"593","2009-05-11",27.85
"594","2009-05-12",26.83
"595","2009-05-13",25.280001
"596","2009-05-14",25.4
"597","2009-05-15",25.48
"598","2009-05-18",26.530001
"599","2009-05-19",27.299999
"600","2009-05-20",26.83
"601","2009-05-21",26.07
"602","2009-05-22",26.42
"603","2009-05-26",28.09
"604","2009-05-27",28.190001
"605","2009-05-28",28.129999
"606","2009-05-29",28.370001
"607","2009-06-01",31.01
"608","2009-06-02",30.68
"609","2009-06-03",30.65
"610","2009-06-04",30.219999
"611","2009-06-05",29.76
"612","2009-06-08",29.629999
"613","2009-06-09",29.65
"614","2009-06-10",29.049999
"615","2009-06-11",27.799999
"616","2009-06-12",27.290001
"617","2009-06-15",26.32
"618","2009-06-16",25.790001
"619","2009-06-17",25.790001
"620","2009-06-18",25.73
"621","2009-06-19",26.09
"622","2009-06-22",25.33
"623","2009-06-23",24.780001
"624","2009-06-24",25.08
"625","2009-06-25",25.809999
"626","2009-06-26",25.66
"627","2009-06-29",25.93
"628","2009-06-30",25.360001
"629","2009-07-01",25.93
"630","2009-07-02",24.290001
"631","2009-07-06",24.700001
"632","2009-07-07",23.91
"633","2009-07-08",25.6
"634","2009-07-09",24.940001
"635","2009-07-10",24.620001
"636","2009-07-13",25.280001
"637","2009-07-14",27
"638","2009-07-15",27.34
"639","2009-07-16",27.68
"640","2009-07-17",27.950001
"641","2009-07-20",28.870001
"642","2009-07-21",28.58
"643","2009-07-22",28.870001
"644","2009-07-23",29.49
"645","2009-07-24",29.870001
"646","2009-07-27",29.33
"647","2009-07-28",28.99
"648","2009-07-29",28.98
"649","2009-07-30",29.74
"650","2009-07-31",29.83
"651","2009-08-03",30.48
"652","2009-08-04",29.58
"653","2009-08-05",29.639999
"654","2009-08-06",30.059999
"655","2009-08-07",31.610001
"656","2009-08-10",31.049999
"657","2009-08-11",30.17
"658","2009-08-12",30.66
"659","2009-08-13",31.01
"660","2009-08-14",31.49
"661","2009-08-17",29.450001
"662","2009-08-18",29.74
"663","2009-08-19",29.969999
"664","2009-08-20",30.780001
"665","2009-08-21",32.099998
"666","2009-08-24",32.32
"667","2009-08-25",33.099998
"668","2009-08-26",33.66
"669","2009-08-27",33.75
"670","2009-08-28",37.57
"671","2009-08-31",36.380001
"672","2009-09-01",34.93
"673","2009-09-02",34.849998
"674","2009-09-03",35.970001
"675","2009-09-04",36.040001
"676","2009-09-08",37.009998
"677","2009-09-09",37.279999
"678","2009-09-10",38.119999
"679","2009-09-11",37.349998
"680","2009-09-14",38.18
"681","2009-09-15",37.68
"682","2009-09-16",38.630001
"683","2009-09-17",38.82
"684","2009-09-18",38.759998
"685","2009-09-21",38.25
"686","2009-09-22",38.150002
"687","2009-09-23",37.209999
"688","2009-09-24",36.810001
"689","2009-09-25",36.150002
"690","2009-09-28",37.619999
"691","2009-09-29",38.330002
"692","2009-09-30",38.529999
"693","2009-10-01",38
"694","2009-10-02",37.709999
"695","2009-10-05",38.509998
"696","2009-10-06",40.290001
"697","2009-10-07",40.02
"698","2009-10-08",40.610001
"699","2009-10-09",40.880001
"700","2009-10-12",40.540001
"701","2009-10-13",40.959999
"702","2009-10-14",41.73
"703","2009-10-15",42.099998
"704","2009-10-16",41.900002
"705","2009-10-19",42.150002
"706","2009-10-20",41.860001
"707","2009-10-21",40.68
"708","2009-10-22",41.689999
"709","2009-10-23",41.450001
"710","2009-10-26",41.209999
"711","2009-10-27",40.599998
"712","2009-10-28",38.700001
"713","2009-10-29",40.799999
"714","2009-10-30",39.290001
"715","2009-11-02",39.709999
"716","2009-11-03",40.279999
"717","2009-11-04",40.259998
"718","2009-11-05",41.299999
"719","2009-11-06",41.349998
"720","2009-11-09",42.759998
"721","2009-11-10",43.029999
"722","2009-11-11",42.720001
"723","2009-11-12",41.869999
"724","2009-11-13",42.240002
"725","2009-11-16",43.009998
"726","2009-11-17",42.669998
"727","2009-11-18",42.25
"728","2009-11-19",41.169998
"729","2009-11-20",41.299999
"730","2009-11-23",41.810001
"731","2009-11-24",41.830002
"732","2009-11-25",43.889999
"733","2009-11-27",43.209999
"734","2009-11-30",42.68
"735","2009-12-01",43.07
"736","2009-12-02",43.07
"737","2009-12-03",42.5
"738","2009-12-04",41.509998
"739","2009-12-07",41.57
"740","2009-12-08",40.700001
"741","2009-12-09",40.439999
"742","2009-12-10",40.91
"743","2009-12-11",42.150002
"744","2009-12-14",42.599998
"745","2009-12-15",42.330002
"746","2009-12-16",42.830002
"747","2009-12-17",42.41
"748","2009-12-18",42.32
"749","2009-12-21",43.299999
"750","2009-12-22",43.68
"751","2009-12-23",43.82
"752","2009-12-24",43.799999
"753","2009-12-28",43.950001
"754","2009-12-29",43.91
"755","2009-12-30",43.759998
"756","2009-12-31",43
"757","2010-01-04",43.990002
"758","2010-01-05",44.279999
"759","2010-01-06",44.959999
"760","2010-01-07",46.889999
"761","2010-01-08",46.009998
"762","2010-01-11",46.68
"763","2010-01-12",46.439999
"764","2010-01-13",46.880001
"765","2010-01-14",45.360001
"766","2010-01-15",45.369999
"767","2010-01-19",44.099998
"768","2010-01-20",43.099998
"769","2010-01-21",41.77
"770","2010-01-22",40.790001
"771","2010-01-25",41.73
"772","2010-01-26",41.470001
"773","2010-01-27",41.369999
"774","2010-01-28",40.82
"775","2010-01-29",40.610001
"776","2010-02-01",41.099998
"777","2010-02-02",42.049999
"778","2010-02-03",41.630001
"779","2010-02-04",40
"780","2010-02-05",39.700001
"781","2010-02-08",39.790001
"782","2010-02-09",40.07
"783","2010-02-10",41.139999
"784","2010-02-11",41.540001
"785","2010-02-12",41.509998
"786","2010-02-16",42.080002
"787","2010-02-17",43.049999
"788","2010-02-18",43.349998
"789","2010-02-19",43.540001
"790","2010-02-22",43.509998
"791","2010-02-23",42.939999
"792","2010-02-24",43.689999
"793","2010-02-25",43.779999
"794","2010-02-26",44.389999
"795","2010-03-01",45.59
"796","2010-03-02",44.900002
"797","2010-03-03",44.970001
"798","2010-03-04",45.43
"799","2010-03-05",45.939999
"800","2010-03-08",46.009998
"801","2010-03-09",45.869999
"802","2010-03-10",45.889999
"803","2010-03-11",45.599998
"804","2010-03-12",46
"805","2010-03-15",46.040001
"806","2010-03-16",47.990002
"807","2010-03-17",47.389999
"808","2010-03-18",47.580002
"809","2010-03-19",47.25
"810","2010-03-22",47.41
"811","2010-03-23",47.759998
"812","2010-03-24",47.330002
"813","2010-03-25",47.09
"814","2010-03-26",47.32
"815","2010-03-29",47.279999
"816","2010-03-30",46.919998
"817","2010-03-31",47.490002
"818","2010-04-01",48.25
"819","2010-04-05",49.119999
"820","2010-04-06",49.200001
"821","2010-04-07",48.810001
"822","2010-04-08",49.43
"823","2010-04-09",49.790001
"824","2010-04-12",49.810001
"825","2010-04-13",50.34
"826","2010-04-14",51.139999
"827","2010-04-15",50.900002
"828","2010-04-16",50.200001
"829","2010-04-19",49.380001
"830","2010-04-20",49.48
"831","2010-04-21",50.380001
"832","2010-04-22",50.91
"833","2010-04-23",51.459999
"834","2010-04-26",51.939999
"835","2010-04-27",49.84
"836","2010-04-28",49.48
"837","2010-04-29",49.950001
"838","2010-04-30",48.48
"839","2010-05-03",49.529999
"840","2010-05-04",48.060001
"841","2010-05-05",47.389999
"842","2010-05-06",44.790001
"843","2010-05-07",43.549999
"844","2010-05-10",46.619999
"845","2010-05-11",46.5
"846","2010-05-12",47.939999
"847","2010-05-13",46.41
"848","2010-05-14",44.91
"849","2010-05-17",45.23
"850","2010-05-18",43.630001
"851","2010-05-19",43.43
"852","2010-05-20",41.759998
"853","2010-05-21",42.720001
"854","2010-05-24",42.32
"855","2010-05-25",42.599998
"856","2010-05-26",43.59
"857","2010-05-27",46.860001
"858","2010-05-28",45.43
"859","2010-06-01",44.689999
"860","2010-06-02",44.610001
"861","2010-06-03",44.490002
"862","2010-06-04",42.130001
"863","2010-06-07",40.639999
"864","2010-06-08",41.209999
"865","2010-06-09",42.43
"866","2010-06-10",43.639999
"867","2010-06-11",43.610001
"868","2010-06-14",43.959999
"869","2010-06-15",44.799999
"870","2010-06-16",44.349998
"871","2010-06-17",43.790001
"872","2010-06-18",44.439999
"873","2010-06-21",43.990002
"874","2010-06-22",42.169998
"875","2010-06-23",42.040001
"876","2010-06-24",40.740002
"877","2010-06-25",41.02
"878","2010-06-28",40.889999
"879","2010-06-29",38.580002
"880","2010-06-30",37.91
"881","2010-07-01",38.110001
"882","2010-07-02",37.200001
"883","2010-07-06",36.290001
"884","2010-07-07",38.700001
"885","2010-07-08",38.880001
"886","2010-07-09",39.02
"887","2010-07-12",38.77
"888","2010-07-13",40.169998
"889","2010-07-14",41.040001
"890","2010-07-15",40.790001
"891","2010-07-16",39.18
"892","2010-07-19",38.799999
"893","2010-07-20",39.560001
"894","2010-07-21",39.209999
"895","2010-07-22",40.709999
"896","2010-07-23",41.5
"897","2010-07-26",42.09
"898","2010-07-27",42.009998
"899","2010-07-28",41.73
"900","2010-07-29",41.509998
"901","2010-07-30",42.07
"902","2010-08-02",43.549999
"903","2010-08-03",42.25
"904","2010-08-04",42.450001
"905","2010-08-05",43.259998
"906","2010-08-06",43.34
"907","2010-08-09",44.400002
"908","2010-08-10",44.009998
"909","2010-08-11",42.48
"910","2010-08-12",42.439999
"911","2010-08-13",41.790001
"912","2010-08-16",41.68
"913","2010-08-17",42.759998
"914","2010-08-18",43.509998
"915","2010-08-19",43.209999
"916","2010-08-20",43.299999
"917","2010-08-23",43.049999
"918","2010-08-24",41.98
"919","2010-08-25",42.209999
"920","2010-08-26",42.040001
"921","2010-08-27",40.709999
"922","2010-08-30",39.84
"923","2010-08-31",39.630001
"924","2010-09-01",41.130001
"925","2010-09-02",42.049999
"926","2010-09-03",42.799999
"927","2010-09-07",42.080002
"928","2010-09-08",42.5
"929","2010-09-09",42.150002
"930","2010-09-10",42.5
"931","2010-09-13",43.549999
"932","2010-09-14",43.799999
"933","2010-09-15",43.869999
"934","2010-09-16",44.419998
"935","2010-09-17",44.98
"936","2010-09-20",46.18
"937","2010-09-21",45.57
"938","2010-09-22",45.560001
"939","2010-09-23",44.689999
"940","2010-09-24",45.509998
"941","2010-09-27",45.860001
"942","2010-09-28",47.110001
"943","2010-09-29",46.709999
"944","2010-09-30",46.990002
"945","2010-10-01",46.970001
"946","2010-10-04",46.450001
"947","2010-10-05",47.740002
"948","2010-10-06",47.459999
"949","2010-10-07",47.790001
"950","2010-10-08",48.509998
"951","2010-10-11",49.259998
"952","2010-10-12",49.830002
"953","2010-10-13",49.900002
"954","2010-10-14",49.439999
"955","2010-10-15",50.540001
