"","date","DSKE"
"156","2016-08-02",9.77
"157","2016-08-03",9.77
"158","2016-08-04",9.75
"159","2016-08-05",9.75
"160","2016-08-08",9.75
"161","2016-08-09",9.75
"162","2016-08-10",9.75
"163","2016-08-11",9.76
"164","2016-08-12",9.76
"165","2016-08-15",9.76
"166","2016-08-16",9.749
"167","2016-08-17",9.8
"168","2016-08-18",9.8
"169","2016-08-19",9.86
"170","2016-08-22",9.8
"171","2016-08-23",9.79
"172","2016-08-24",9.79
"173","2016-08-25",9.83
"174","2016-08-26",9.83
"175","2016-08-29",9.82
"176","2016-08-30",9.78
"177","2016-08-31",9.783
"178","2016-09-01",9.78
"179","2016-09-02",9.78
"180","2016-09-06",9.76
"181","2016-09-07",9.77
"182","2016-09-08",9.8
"183","2016-09-09",9.817
"184","2016-09-12",9.81
"185","2016-09-13",9.79
"186","2016-09-14",9.79
"187","2016-09-15",9.8
"188","2016-09-16",9.83
"189","2016-09-19",9.8
"190","2016-09-20",9.789
"191","2016-09-21",9.79
"192","2016-09-22",9.75
"193","2016-09-23",9.89
"194","2016-09-26",9.82
"195","2016-09-27",9.8
"196","2016-09-28",9.8
"197","2016-09-29",9.8
"198","2016-09-30",9.8
"199","2016-10-03",9.8
"200","2016-10-04",9.8
"201","2016-10-05",9.8
"202","2016-10-06",9.8
"203","2016-10-07",9.8
"204","2016-10-10",9.8
"205","2016-10-11",9.8
"206","2016-10-12",9.8
"207","2016-10-13",9.81
"208","2016-10-14",9.81
"209","2016-10-17",9.82
"210","2016-10-18",9.807
"211","2016-10-19",9.807
"212","2016-10-20",9.85
"213","2016-10-21",9.87
"214","2016-10-24",9.85
"215","2016-10-25",9.84
"216","2016-10-26",9.84
"217","2016-10-27",9.84
"218","2016-10-28",9.89
"219","2016-10-31",9.87
"220","2016-11-01",9.9
"221","2016-11-02",9.87
"222","2016-11-03",9.85
"223","2016-11-04",9.85
"224","2016-11-07",9.85
"225","2016-11-08",9.85
"226","2016-11-09",9.85
"227","2016-11-10",9.86
"228","2016-11-11",9.848
"229","2016-11-14",9.848
"230","2016-11-15",9.88
"231","2016-11-16",9.88
"232","2016-11-17",9.86
"233","2016-11-18",9.85
"234","2016-11-21",9.85
"235","2016-11-22",9.85
"236","2016-11-23",9.85
"237","2016-11-25",9.87
"238","2016-11-28",9.87
"239","2016-11-29",9.87
"240","2016-11-30",9.87
"241","2016-12-01",9.879
"242","2016-12-02",9.879
"243","2016-12-05",9.879
"244","2016-12-06",9.879
"245","2016-12-07",9.87
"246","2016-12-08",9.87
"247","2016-12-09",9.9
"248","2016-12-12",9.9
"249","2016-12-13",9.88
"250","2016-12-14",9.88
"251","2016-12-15",9.88
"252","2016-12-16",9.88
"253","2016-12-19",9.9
"254","2016-12-20",9.881
"255","2016-12-21",9.87
"256","2016-12-22",9.91
"257","2016-12-23",10
"258","2016-12-27",10.08
"259","2016-12-28",10.06
"260","2016-12-29",10.09
"261","2016-12-30",10.08
"262","2017-01-03",10.1
"263","2017-01-04",10.18
"264","2017-01-05",10.19
"265","2017-01-06",10.21
"266","2017-01-09",10.21
"267","2017-01-10",10.23
"268","2017-01-11",10.22
"269","2017-01-12",10.15
"270","2017-01-13",10.16
"271","2017-01-17",10.2
"272","2017-01-18",10.17
"273","2017-01-19",10.25
"274","2017-01-20",10.15
"275","2017-01-23",10.1
"276","2017-01-24",10.14
"277","2017-01-25",10.12
"278","2017-01-26",10.13
"279","2017-01-27",10.15
"280","2017-01-30",10.12
"281","2017-01-31",10.09
"282","2017-02-01",10.05
"283","2017-02-02",10.07
"284","2017-02-03",10.09
"285","2017-02-06",10.08
"286","2017-02-07",10.04
"287","2017-02-08",10.03
"288","2017-02-09",10
"289","2017-02-10",10.04
"290","2017-02-13",10.05
"291","2017-02-14",10.03
"292","2017-02-15",10.02
"293","2017-02-16",10.02
"294","2017-02-17",10.01
"295","2017-02-21",9.98
"296","2017-02-22",10
"297","2017-02-23",9.98
"298","2017-02-24",9.97
"299","2017-02-27",10.22
"300","2017-02-28",10.21
"301","2017-03-01",10.12
"302","2017-03-02",10.06
"303","2017-03-03",9.99
"304","2017-03-06",9.97
"305","2017-03-07",9.99
"306","2017-03-08",9.96
"307","2017-03-09",9.89
"308","2017-03-10",9.92
"309","2017-03-13",9.62
"310","2017-03-14",9.61
"311","2017-03-15",9.65
"312","2017-03-16",9.98
"313","2017-03-17",10
"314","2017-03-20",10.28
"315","2017-03-21",10.23
"316","2017-03-22",10.19
"317","2017-03-23",10.17
"318","2017-03-24",10.25
"319","2017-03-27",10.16
"320","2017-03-28",10.17
"321","2017-03-29",10.14
"322","2017-03-30",10.11
"323","2017-03-31",10.12
"324","2017-04-03",10.08
"325","2017-04-04",10.22
"326","2017-04-05",10.17
"327","2017-04-06",10.23
"328","2017-04-07",10.22
"329","2017-04-10",10.03
"330","2017-04-11",9.9
"331","2017-04-12",9.65
"332","2017-04-13",9.93
"333","2017-04-17",9.92
"334","2017-04-18",9.9
"335","2017-04-19",9.79
"336","2017-04-20",9.76
"337","2017-04-21",9.79
"338","2017-04-24",9.73
"339","2017-04-25",9.98
"340","2017-04-26",10.11
"341","2017-04-27",10.16
"342","2017-04-28",10.15
"343","2017-05-01",10.1
"344","2017-05-02",10.13
"345","2017-05-03",10.19
"346","2017-05-04",10.17
"347","2017-05-05",10
"348","2017-05-08",9.91
"349","2017-05-09",9.88
"350","2017-05-10",9.9
"351","2017-05-11",10.09
"352","2017-05-12",10.12
"353","2017-05-15",10
"354","2017-05-16",9.85
"355","2017-05-17",9.62
"356","2017-05-18",9.92
"357","2017-05-19",9.92
"358","2017-05-22",9.79
"359","2017-05-23",9.72
"360","2017-05-24",9.91
"361","2017-05-25",9.9
"362","2017-05-26",9.79
"363","2017-05-30",9.61
"364","2017-05-31",9.44
"365","2017-06-01",9.31
"366","2017-06-02",9.22
"367","2017-06-05",8.88
"368","2017-06-06",9.1
"369","2017-06-07",8.87
"370","2017-06-08",9.02
"371","2017-06-09",9.36
"372","2017-06-12",10.17
"373","2017-06-13",10.09
"374","2017-06-14",10.06
"375","2017-06-15",10.21
"376","2017-06-16",10.03
"377","2017-06-19",10.28
"378","2017-06-20",10.36
"379","2017-06-21",10.28
"380","2017-06-22",10.14
"381","2017-06-23",10.14
"382","2017-06-26",10.31
"383","2017-06-27",10.4
"384","2017-06-28",10.79
"385","2017-06-29",11.05
"386","2017-06-30",11.13
"387","2017-07-03",11.41
"388","2017-07-05",11.55
"389","2017-07-06",11.69
"390","2017-07-07",12
"391","2017-07-10",11.91
"392","2017-07-11",12.05
"393","2017-07-12",12.32
"394","2017-07-13",12.3
"395","2017-07-14",12.39
"396","2017-07-17",12.43
"397","2017-07-18",12.2
"398","2017-07-19",12.11
"399","2017-07-20",12.18
"400","2017-07-21",12.31
"401","2017-07-24",12.21
"402","2017-07-25",12.34
"403","2017-07-26",12.4
"404","2017-07-27",12.26
"405","2017-07-28",12.21
"406","2017-07-31",12.19
"407","2017-08-01",12.34
"408","2017-08-02",12.4
"409","2017-08-03",12.3
"410","2017-08-04",12.35
"411","2017-08-07",12.29
"412","2017-08-08",12.39
"413","2017-08-09",12.08
"414","2017-08-10",12.11
"415","2017-08-11",12.11
"416","2017-08-14",12.21
"417","2017-08-15",12.21
"418","2017-08-16",12.11
"419","2017-08-17",12.07
"420","2017-08-18",12.4
"421","2017-08-21",12.32
"422","2017-08-22",12.36
"423","2017-08-23",12.37
"424","2017-08-24",12.34
"425","2017-08-25",12.31
"426","2017-08-28",12.33
"427","2017-08-29",12.7
"428","2017-08-30",12.93
"429","2017-08-31",13.1
"430","2017-09-01",13.16
"431","2017-09-05",13.36
"432","2017-09-06",13.22
"433","2017-09-07",13.1
"434","2017-09-08",12.98
"435","2017-09-11",12.94
"436","2017-09-12",12.89
"437","2017-09-13",12.79
"438","2017-09-14",12.92
"439","2017-09-15",12.96
"440","2017-09-18",12.7
"441","2017-09-19",12.77
"442","2017-09-20",12.8
"443","2017-09-21",12.76
"444","2017-09-22",12.8
"445","2017-09-25",12.58
"446","2017-09-26",12.74
"447","2017-09-27",12.76
"448","2017-09-28",13.01
"449","2017-09-29",13.05
"450","2017-10-02",13.24
"451","2017-10-03",13.35
"452","2017-10-04",13.52
"453","2017-10-05",13.59
"454","2017-10-06",13.73
"455","2017-10-09",14.08
"456","2017-10-10",14.05
"457","2017-10-11",14.04
"458","2017-10-12",14.17
"459","2017-10-13",13.53
"460","2017-10-16",13.64
"461","2017-10-17",13.65
"462","2017-10-18",13.79
"463","2017-10-19",13.84
"464","2017-10-20",13.94
"465","2017-10-23",13.79
"466","2017-10-24",13.78
"467","2017-10-25",13.7
"468","2017-10-26",13.9
"469","2017-10-27",13.97
"470","2017-10-30",13.73
"471","2017-10-31",13.83
"472","2017-11-01",13.59
"473","2017-11-02",13.63
"474","2017-11-03",13.52
"475","2017-11-06",13.5
"476","2017-11-07",13.39
"477","2017-11-08",13.36
"478","2017-11-09",12.74
"479","2017-11-10",12.61
"480","2017-11-13",12.45
"481","2017-11-14",12.22
"482","2017-11-15",11.82
"483","2017-11-16",11.61
"484","2017-11-17",11.36
"485","2017-11-20",11.71
"486","2017-11-21",12.02
"487","2017-11-22",12.16
"488","2017-11-24",12.25
"489","2017-11-27",12.52
"490","2017-11-28",12.7
"491","2017-11-29",12.69
"492","2017-11-30",12.69
"493","2017-12-01",12.84
"494","2017-12-04",12.99
"495","2017-12-05",13.57
"496","2017-12-06",13.2
"497","2017-12-07",13.28
"498","2017-12-08",13.43
"499","2017-12-11",13.56
"500","2017-12-12",13.64
"501","2017-12-13",13.85
"502","2017-12-14",13.8
"503","2017-12-15",14.03
"504","2017-12-18",14.14
"505","2017-12-19",14.02
"506","2017-12-20",14.02
"507","2017-12-21",13.95
"508","2017-12-22",14.18
"509","2017-12-26",14.28
"510","2017-12-27",14.47
"511","2017-12-28",14.37
"512","2017-12-29",14.29
"513","2018-01-02",14.32
"514","2018-01-03",14.17
"515","2018-01-04",13.96
"516","2018-01-05",13.97
"517","2018-01-08",14.04
"518","2018-01-09",13.72
"519","2018-01-10",13.58
"520","2018-01-11",14.11
"521","2018-01-12",14.29
"522","2018-01-16",14.07
"523","2018-01-17",14.02
"524","2018-01-18",13.98
"525","2018-01-19",14.15
"526","2018-01-22",14.08
"527","2018-01-23",13.99
"528","2018-01-24",13.98
"529","2018-01-25",13.97
"530","2018-01-26",13.99
"531","2018-01-29",13.69
"532","2018-01-30",13.37
"533","2018-01-31",13.5
"534","2018-02-01",13.59
"535","2018-02-02",13.35
"536","2018-02-05",12.86
"537","2018-02-06",13.32
"538","2018-02-07",13.16
"539","2018-02-08",12.63
"540","2018-02-09",12.98
"541","2018-02-12",12.1
"542","2018-02-13",11.95
"543","2018-02-14",11.43
"544","2018-02-15",10.61
"545","2018-02-16",10.66
"546","2018-02-20",10.49
"547","2018-02-21",10.35
"548","2018-02-22",10.22
"549","2018-02-23",10.69
"550","2018-02-26",10.81
"551","2018-02-27",10.35
"552","2018-02-28",10.06
"553","2018-03-01",10.05
"554","2018-03-02",10.17
"555","2018-03-05",9.98
"556","2018-03-06",10.08
"557","2018-03-07",10.11
"558","2018-03-08",10.23
"559","2018-03-09",10.28
"560","2018-03-12",10.28
"561","2018-03-13",10.58
"562","2018-03-14",10.37
"563","2018-03-15",10.4
"564","2018-03-16",10.56
"565","2018-03-19",10.58
"566","2018-03-20",10.46
"567","2018-03-21",10.59
"568","2018-03-22",10.22
"569","2018-03-23",9.97
"570","2018-03-26",9.8
"571","2018-03-27",9.67
"572","2018-03-28",9.61
"573","2018-03-29",9.79
"574","2018-04-02",9.35
"575","2018-04-03",9.6
"576","2018-04-04",9.61
"577","2018-04-05",9.56
"578","2018-04-06",9.34
"579","2018-04-09",8.99
"580","2018-04-10",8.99
"581","2018-04-11",8.9
"582","2018-04-12",9.02
"583","2018-04-13",8.99
"584","2018-04-16",9.17
"585","2018-04-17",9.11
"586","2018-04-18",9.07
"587","2018-04-19",8.99
"588","2018-04-20",8.88
"589","2018-04-23",8.7
"590","2018-04-24",8.52
"591","2018-04-25",8.41
"592","2018-04-26",8.39
"593","2018-04-27",8.34
"594","2018-04-30",8.28
"595","2018-05-01",8.55
"596","2018-05-02",8.66
"597","2018-05-03",8.49
"598","2018-05-04",8.7
"599","2018-05-07",8.74
"600","2018-05-08",9.36
"601","2018-05-09",9.35
"602","2018-05-10",9.14
"603","2018-05-11",9.3
"604","2018-05-14",9.33
"605","2018-05-15",9.1
"606","2018-05-16",9.17
"607","2018-05-17",9.22
"608","2018-05-18",9.44
"609","2018-05-21",9.58
"610","2018-05-22",9.37
"611","2018-05-23",9.6
"612","2018-05-24",9.64
"613","2018-05-25",9.49
"614","2018-05-29",9.45
"615","2018-05-30",9.59
"616","2018-05-31",9.52
"617","2018-06-01",9.64
"618","2018-06-04",9.44
"619","2018-06-05",9.19
"620","2018-06-06",9.04
"621","2018-06-07",9.22
"622","2018-06-08",9.48
"623","2018-06-11",9.78
"624","2018-06-12",9.99
"625","2018-06-13",9.97
"626","2018-06-14",9.83
"627","2018-06-15",9.88
"628","2018-06-18",9.91
"629","2018-06-19",9.9
"630","2018-06-20",10.02
"631","2018-06-21",10.1
"632","2018-06-22",9.82
"633","2018-06-25",9.97
"634","2018-06-26",9.97
"635","2018-06-27",9.77
"636","2018-06-28",9.88
"637","2018-06-29",9.93
"638","2018-07-02",10.04
"639","2018-07-03",9.97
"640","2018-07-05",9.94
"641","2018-07-06",9.89
"642","2018-07-09",10
"643","2018-07-10",9.91
"644","2018-07-11",9.58
"645","2018-07-12",9.42
"646","2018-07-13",9.48
"647","2018-07-16",9.44
"648","2018-07-17",9.39
"649","2018-07-18",9.49
"650","2018-07-19",9.56
"651","2018-07-20",9.53
"652","2018-07-23",9.53
"653","2018-07-24",9.33
"654","2018-07-25",8.66
"655","2018-07-26",8.29
"656","2018-07-27",8.32
"657","2018-07-30",8.49
"658","2018-07-31",8.69
"659","2018-08-01",8.51
"660","2018-08-02",8.6
"661","2018-08-03",8.44
"662","2018-08-06",8.48
"663","2018-08-07",8.41
"664","2018-08-08",8.53
"665","2018-08-09",8.99
"666","2018-08-10",9.01
"667","2018-08-13",8.86
"668","2018-08-14",8.79
"669","2018-08-15",8.69
"670","2018-08-16",8.69
"671","2018-08-17",8.78
"672","2018-08-20",9
"673","2018-08-21",9.26
"674","2018-08-22",9.44
"675","2018-08-23",8.99
"676","2018-08-24",8.91
"677","2018-08-27",9.15
"678","2018-08-28",8.9
"679","2018-08-29",8.89
"680","2018-08-30",9.02
"681","2018-08-31",8.99
"682","2018-09-04",8.59
"683","2018-09-05",8.74
"684","2018-09-06",8.54
"685","2018-09-07",8.65
"686","2018-09-10",8.97
"687","2018-09-11",8.88
"688","2018-09-12",8.85
"689","2018-09-13",8.82
"690","2018-09-14",8.89
"691","2018-09-17",8.78
"692","2018-09-18",8.8
"693","2018-09-19",8.85
"694","2018-09-20",8.67
"695","2018-09-21",8.5
"696","2018-09-24",8.25
"697","2018-09-25",8.23
"698","2018-09-26",8.07
"699","2018-09-27",8.06
"700","2018-09-28",8.02
"701","2018-10-01",8.2
"702","2018-10-02",7.82
"703","2018-10-03",7.97
"704","2018-10-04",7.82
"705","2018-10-05",7.73
"706","2018-10-08",7.98
"707","2018-10-09",7.86
"708","2018-10-10",7.41
"709","2018-10-11",7.24
"710","2018-10-12",7.35
"711","2018-10-15",7.45
"712","2018-10-16",7.63
"713","2018-10-17",7.66
"714","2018-10-18",7.33
"715","2018-10-19",7.12
"716","2018-10-22",6.86
"717","2018-10-23",6.67
"718","2018-10-24",6.05
"719","2018-10-25",6.31
"720","2018-10-26",6.22
"721","2018-10-29",5.93
"722","2018-10-30",6.1
"723","2018-10-31",6.08
"724","2018-11-01",6.26
"725","2018-11-02",6.07
"726","2018-11-05",6.06
"727","2018-11-06",5.66
"728","2018-11-07",5.325
"729","2018-11-08",5.73
"730","2018-11-09",5.51
"731","2018-11-12",5.12
"732","2018-11-13",5.26
"733","2018-11-14",5.025
"734","2018-11-15",5.05
"735","2018-11-16",4.85
"736","2018-11-19",4.79
"737","2018-11-20",4.59
"738","2018-11-21",4.67
"739","2018-11-23",4.62
"740","2018-11-26",4.52
"741","2018-11-27",4.38
"742","2018-11-28",4.58
"743","2018-11-29",4.15
"744","2018-11-30",4.02
"745","2018-12-03",4.04
"746","2018-12-04",3.54
"747","2018-12-06",3.46
"748","2018-12-07",3.25
"749","2018-12-10",3.33
"750","2018-12-11",3.45
"751","2018-12-12",3.32
"752","2018-12-13",3.26
"753","2018-12-14",3.35
"754","2018-12-17",3.26
"755","2018-12-18",3.41
"756","2018-12-19",3.59
"757","2018-12-20",3.5
"758","2018-12-21",3.68
"759","2018-12-24",3.38
"760","2018-12-26",3.65
"761","2018-12-27",3.57
"762","2018-12-28",3.67
"763","2018-12-31",3.68
"764","2019-01-02",3.77
"765","2019-01-03",3.66
"766","2019-01-04",3.93
"767","2019-01-07",4.05
"768","2019-01-08",4.12
"769","2019-01-09",4.1
"770","2019-01-10",4.13
"771","2019-01-11",4.03
"772","2019-01-14",3.93
"773","2019-01-15",3.85
"774","2019-01-16",3.83
"775","2019-01-17",3.89
"776","2019-01-18",4.23
"777","2019-01-22",4.44
"778","2019-01-23",4.16
"779","2019-01-24",4.24
"780","2019-01-25",4.42
"781","2019-01-28",4.15
"782","2019-01-29",4.11
"783","2019-01-30",4.04
"784","2019-01-31",4.17
"785","2019-02-01",4.16
"786","2019-02-04",4.18
"787","2019-02-05",4.29
"788","2019-02-06",4.3
"789","2019-02-07",4.48
"790","2019-02-08",4.24
"791","2019-02-11",4.36
"792","2019-02-12",4.45
"793","2019-02-13",4.49
"794","2019-02-14",4.59
"795","2019-02-15",4.86
"796","2019-02-19",4.7
"797","2019-02-20",4.85
"798","2019-02-21",4.89
"799","2019-02-22",4.92
"800","2019-02-25",4.81
"801","2019-02-26",4.79
"802","2019-02-27",4.78
"803","2019-02-28",4.75
"804","2019-03-01",4.74
"805","2019-03-04",4.8
"806","2019-03-05",4.66
"807","2019-03-06",4.33
"808","2019-03-07",4.41
"809","2019-03-08",4.62
"810","2019-03-11",5.08
"811","2019-03-12",5.06
"812","2019-03-13",5.08
"813","2019-03-14",5.13
"814","2019-03-15",5.17
"815","2019-03-18",5.25
"816","2019-03-19",5.14
"817","2019-03-20",4.84
"818","2019-03-21",4.93
"819","2019-03-22",4.69
"820","2019-03-25",4.78
"821","2019-03-26",4.94
"822","2019-03-27",5.07
"823","2019-03-28",5.03
"824","2019-03-29",5.09
"825","2019-04-01",5.3
"826","2019-04-02",5.29
"827","2019-04-03",5.2
"828","2019-04-04",5.2
"829","2019-04-05",5.25
"830","2019-04-08",5.39
"831","2019-04-09",5.13
"832","2019-04-10",5.1
"833","2019-04-11",5.01
"834","2019-04-12",5.15
"835","2019-04-15",5.18
"836","2019-04-16",5.23
"837","2019-04-17",5.16
"838","2019-04-18",5.17
"839","2019-04-22",5.12
"840","2019-04-23",5.08
"841","2019-04-24",5.24
"842","2019-04-25",5.15
"843","2019-04-26",5.29
"844","2019-04-29",5.26
"845","2019-04-30",5.16
"846","2019-05-01",5.09
"847","2019-05-02",5.15
"848","2019-05-03",5.51
"849","2019-05-06",5.56
"850","2019-05-07",5.39
"851","2019-05-08",5.43
"852","2019-05-09",5.47
"853","2019-05-10",5.28
"854","2019-05-13",5.12
"855","2019-05-14",5.27
"856","2019-05-15",5.26
"857","2019-05-16",5.27
"858","2019-05-17",5.17
"859","2019-05-20",5.14
"860","2019-05-21",5.09
"861","2019-05-22",4.88
"862","2019-05-23",4.46
"863","2019-05-24",4.44
"864","2019-05-28",4.32
"865","2019-05-29",4.21
"866","2019-05-30",4.35
"867","2019-05-31",4.32
"868","2019-06-03",4.17
"869","2019-06-04",4.29
"870","2019-06-05",4.12
"871","2019-06-06",3.86
"872","2019-06-07",3.99
"873","2019-06-10",4.18
"874","2019-06-11",4.15
"875","2019-06-12",4.21
"876","2019-06-13",4.16
"877","2019-06-14",4.13
"878","2019-06-17",4.1
"879","2019-06-18",3.97
"880","2019-06-19",3.9
"881","2019-06-20",3.81
"882","2019-06-21",3.93
"883","2019-06-24",3.64
"884","2019-06-25",3.66
"885","2019-06-26",3.77
"886","2019-06-27",3.55
"887","2019-06-28",3.6
"888","2019-07-01",3.53
"889","2019-07-02",3.51
"890","2019-07-03",3.55
"891","2019-07-05",3.61
"892","2019-07-08",3.51
"893","2019-07-09",3.52
"894","2019-07-10",3.46
"895","2019-07-11",3.48
"896","2019-07-12",3.51
"897","2019-07-15",3.48
"898","2019-07-16",3.62
"899","2019-07-17",3.57
"900","2019-07-18",3.52
"901","2019-07-19",3.55
"902","2019-07-22",3.68
"903","2019-07-23",3.67
"904","2019-07-24",3.87
"905","2019-07-25",3.8
"906","2019-07-26",3.79
"907","2019-07-29",3.72
"908","2019-07-30",3.74
"909","2019-07-31",3.7
"910","2019-08-01",3.52
"911","2019-08-02",3.53
"912","2019-08-05",2.53
"913","2019-08-06",2.23
"914","2019-08-07",2.07
"915","2019-08-08",2.35
"916","2019-08-09",2.19
"917","2019-08-12",2.29
"918","2019-08-13",2.21
"919","2019-08-14",2.01
"920","2019-08-15",1.75
"921","2019-08-16",1.87
"922","2019-08-19",1.84
"923","2019-08-20",1.81
"924","2019-08-21",1.81
"925","2019-08-22",1.67
"926","2019-08-23",1.55
"927","2019-08-26",1.6
"928","2019-08-27",1.57
"929","2019-08-28",1.62
"930","2019-08-29",1.72
"931","2019-08-30",1.76
"932","2019-09-03",1.71
"933","2019-09-04",1.77
"934","2019-09-05",2
"935","2019-09-06",2.2
"936","2019-09-09",2.7
"937","2019-09-10",3.34
"938","2019-09-11",3.56
"939","2019-09-12",3.27
"940","2019-09-13",3.35
"941","2019-09-16",3.32
"942","2019-09-17",3.14
"943","2019-09-18",2.98
"944","2019-09-19",2.88
"945","2019-09-20",2.97
"946","2019-09-23",2.765
"947","2019-09-24",2.67
"948","2019-09-25",2.7
"949","2019-09-26",2.61
"950","2019-09-27",2.62
"951","2019-09-30",2.5
"952","2019-10-01",2.39
"953","2019-10-02",2.43
"954","2019-10-03",2.31
"955","2019-10-04",2.41
"956","2019-10-07",2.55
"957","2019-10-08",2.45
"958","2019-10-09",2.61
"959","2019-10-10",2.62
"960","2019-10-11",2.76
"961","2019-10-14",2.66
"962","2019-10-15",2.73
"963","2019-10-16",2.82
"964","2019-10-17",2.93
"965","2019-10-18",2.95
"966","2019-10-21",3.1
"967","2019-10-22",3.05
"968","2019-10-23",3.04
"969","2019-10-24",3.07
"970","2019-10-25",3.01
"971","2019-10-28",3.09
"972","2019-10-29",3.09
"973","2019-10-30",3.12
"974","2019-10-31",2.69
"975","2019-11-01",2.95
"976","2019-11-04",3.11
"977","2019-11-05",3.06
"978","2019-11-06",3.02
"979","2019-11-07",2.95
"980","2019-11-08",2.72
"981","2019-11-11",2.63
"982","2019-11-12",3.03
"983","2019-11-13",3.02
"984","2019-11-14",3.08
"985","2019-11-15",3.135
"986","2019-11-18",2.76
"987","2019-11-19",2.72
"988","2019-11-20",2.64
"989","2019-11-21",2.59
"990","2019-11-22",2.62
"991","2019-11-25",2.79
"992","2019-11-26",2.84
"993","2019-11-27",2.78
"994","2019-11-29",2.95
"995","2019-12-02",2.87
"996","2019-12-03",2.83
"997","2019-12-04",2.78
"998","2019-12-05",2.67
"999","2019-12-06",2.8
