"","date","NGVT"
"281","2017-06-13",58.880001
"282","2017-06-14",57.919998
"283","2017-06-15",57.32
"284","2017-06-16",57.099998
"285","2017-06-19",56.740002
"286","2017-06-20",56.619999
"287","2017-06-21",55.310001
"288","2017-06-22",54.880001
"289","2017-06-23",55.18
"290","2017-06-26",54.549999
"291","2017-06-27",53.689999
"292","2017-06-28",56.75
"293","2017-06-29",56.220001
"294","2017-06-30",57.400002
"295","2017-07-03",56.580002
"296","2017-07-05",56.650002
"297","2017-07-06",55.98
"298","2017-07-07",57.349998
"299","2017-07-10",57.209999
"300","2017-07-11",57.209999
"301","2017-07-12",57.57
"302","2017-07-13",57.419998
"303","2017-07-14",57.549999
"304","2017-07-17",58.349998
"305","2017-07-18",58.060001
"306","2017-07-19",58.310001
"307","2017-07-20",57.880001
"308","2017-07-21",57.509998
"309","2017-07-24",56.91
"310","2017-07-25",58.290001
"311","2017-07-26",58.34
"312","2017-07-27",58.610001
"313","2017-07-28",58.98
"314","2017-07-31",58.5
"315","2017-08-01",59.119999
"316","2017-08-02",59.099998
"317","2017-08-03",58.709999
"318","2017-08-04",61.400002
"319","2017-08-07",59.900002
"320","2017-08-08",59.470001
"321","2017-08-09",58
"322","2017-08-10",56.580002
"323","2017-08-11",56.939999
"324","2017-08-14",57.220001
"325","2017-08-15",56.880001
"326","2017-08-16",57.009998
"327","2017-08-17",55.740002
"328","2017-08-18",55.93
"329","2017-08-21",55.860001
"330","2017-08-22",56.389999
"331","2017-08-23",60
"332","2017-08-24",61.139999
"333","2017-08-25",61.360001
"334","2017-08-28",61.790001
"335","2017-08-29",61.880001
"336","2017-08-30",62.07
"337","2017-08-31",62.970001
"338","2017-09-01",63.91
"339","2017-09-05",62.990002
"340","2017-09-06",62.049999
"341","2017-09-07",61.75
"342","2017-09-08",61.200001
"343","2017-09-11",61.150002
"344","2017-09-12",60.23
"345","2017-09-13",59.77
"346","2017-09-14",59.52
"347","2017-09-15",59.32
"348","2017-09-18",59.200001
"349","2017-09-19",59.860001
"350","2017-09-20",60.23
"351","2017-09-21",61.75
"352","2017-09-22",61.82
"353","2017-09-25",60.07
"354","2017-09-26",59.990002
"355","2017-09-27",62.700001
"356","2017-09-28",62.5
"357","2017-09-29",62.470001
"358","2017-10-02",64.889999
"359","2017-10-03",64.620003
"360","2017-10-04",64.489998
"361","2017-10-05",64.599998
"362","2017-10-06",65.669998
"363","2017-10-09",67.300003
"364","2017-10-10",67.43
"365","2017-10-11",68.220001
"366","2017-10-12",68.309998
"367","2017-10-13",68.989998
"368","2017-10-16",69.339996
"369","2017-10-17",69.650002
"370","2017-10-18",69.690002
"371","2017-10-19",68.400002
"372","2017-10-20",69.610001
"373","2017-10-23",69.790001
"374","2017-10-24",70.059998
"375","2017-10-25",70.269997
"376","2017-10-26",70.360001
"377","2017-10-27",71.480003
"378","2017-10-30",69.900002
"379","2017-10-31",71.230003
"380","2017-11-01",72.379997
"381","2017-11-02",72.779999
"382","2017-11-03",75.489998
"383","2017-11-06",75.360001
"384","2017-11-07",73.360001
"385","2017-11-08",72.989998
"386","2017-11-09",73.099998
"387","2017-11-10",73.879997
"388","2017-11-13",74.739998
"389","2017-11-14",75.18
"390","2017-11-15",73.220001
"391","2017-11-16",74.739998
"392","2017-11-17",73.32
"393","2017-11-20",74.379997
"394","2017-11-21",76.529999
"395","2017-11-22",75.160004
"396","2017-11-24",76.269997
"397","2017-11-27",76.32
"398","2017-11-28",78.019997
"399","2017-11-29",78.370003
"400","2017-11-30",79.589996
"401","2017-12-01",79.059998
"402","2017-12-04",78.989998
"403","2017-12-05",77.25
"404","2017-12-06",77.419998
"405","2017-12-07",76.510002
"406","2017-12-08",75.470001
"407","2017-12-11",73.93
"408","2017-12-12",71.459999
"409","2017-12-13",72.419998
"410","2017-12-14",70.120003
"411","2017-12-15",70.559998
"412","2017-12-18",71.629997
"413","2017-12-19",71.239998
"414","2017-12-20",72.660004
"415","2017-12-21",72.209999
"416","2017-12-22",70.949997
"417","2017-12-26",71.230003
"418","2017-12-27",71.129997
"419","2017-12-28",71.080002
"420","2017-12-29",70.470001
"421","2018-01-02",70.910004
"422","2018-01-03",70.470001
"423","2018-01-04",72.830002
"424","2018-01-05",73.809998
"425","2018-01-08",72.82
"426","2018-01-09",73.989998
"427","2018-01-10",73.160004
"428","2018-01-11",75.489998
"429","2018-01-12",74.550003
"430","2018-01-16",73.830002
"431","2018-01-17",74.620003
"432","2018-01-18",74.209999
"433","2018-01-19",76.629997
"434","2018-01-22",75.870003
"435","2018-01-23",75.699997
"436","2018-01-24",74.860001
"437","2018-01-25",76.260002
"438","2018-01-26",75.419998
"439","2018-01-29",74.589996
"440","2018-01-30",74.339996
"441","2018-01-31",72.550003
"442","2018-02-01",72.639999
"443","2018-02-02",72.949997
"444","2018-02-05",70.419998
"445","2018-02-06",71.330002
"446","2018-02-07",71.25
"447","2018-02-08",69.139999
"448","2018-02-09",69.400002
"449","2018-02-12",71.239998
"450","2018-02-13",71.669998
"451","2018-02-14",73.419998
"452","2018-02-15",73.370003
"453","2018-02-16",72.349998
"454","2018-02-20",72.269997
"455","2018-02-21",77.660004
"456","2018-02-22",77.370003
"457","2018-02-23",81.25
"458","2018-02-26",81.139999
"459","2018-02-27",77.150002
"460","2018-02-28",74.910004
"461","2018-03-01",73.970001
"462","2018-03-02",75.949997
"463","2018-03-05",76.690002
"464","2018-03-06",78.360001
"465","2018-03-07",77.529999
"466","2018-03-08",79.529999
"467","2018-03-09",81.489998
"468","2018-03-12",79.300003
"469","2018-03-13",78.639999
"470","2018-03-14",77.410004
"471","2018-03-15",76.260002
"472","2018-03-16",77.25
"473","2018-03-19",76.019997
"474","2018-03-20",76.260002
"475","2018-03-21",78.300003
"476","2018-03-22",75.099998
"477","2018-03-23",73.519997
"478","2018-03-26",75.57
"479","2018-03-27",73.07
"480","2018-03-28",72.050003
"481","2018-03-29",73.690002
"482","2018-04-02",71.5
"483","2018-04-03",73.269997
"484","2018-04-04",74.169998
"485","2018-04-05",76.349998
"486","2018-04-06",74.029999
"487","2018-04-09",73.949997
"488","2018-04-10",76.360001
"489","2018-04-11",75.129997
"490","2018-04-12",76.610001
"491","2018-04-13",77.769997
"492","2018-04-16",79.589996
"493","2018-04-17",81.050003
"494","2018-04-18",81.699997
"495","2018-04-19",81.5
"496","2018-04-20",81.949997
"497","2018-04-23",81.559998
"498","2018-04-24",78.330002
"499","2018-04-25",78.889999
"500","2018-04-26",78.989998
"501","2018-04-27",77.660004
"502","2018-04-30",76.830002
"503","2018-05-01",77.209999
"504","2018-05-02",76.830002
"505","2018-05-03",79.059998
"506","2018-05-04",77.110001
"507","2018-05-07",79.300003
"508","2018-05-08",80.440002
"509","2018-05-09",80.349998
"510","2018-05-10",81.489998
"511","2018-05-11",81.639999
"512","2018-05-14",79.68
"513","2018-05-15",80.099998
"514","2018-05-16",82.849998
"515","2018-05-17",83.599998
"516","2018-05-18",84.029999
"517","2018-05-21",83.400002
"518","2018-05-22",80.870003
"519","2018-05-23",79.629997
"520","2018-05-24",78.330002
"521","2018-05-25",77.300003
"522","2018-05-29",77.139999
"523","2018-05-30",78.68
"524","2018-05-31",76.139999
"525","2018-06-01",77.07
"526","2018-06-04",77.699997
"527","2018-06-05",79.440002
"528","2018-06-06",80.419998
"529","2018-06-07",80.120003
"530","2018-06-08",80.279999
"531","2018-06-11",82.32
"532","2018-06-12",83.040001
"533","2018-06-13",81.830002
"534","2018-06-14",82.410004
"535","2018-06-15",82.800003
"536","2018-06-18",82.940002
"537","2018-06-19",82.720001
"538","2018-06-20",83.040001
"539","2018-06-21",82.919998
"540","2018-06-22",81.089996
"541","2018-06-25",80.07
"542","2018-06-26",81.32
"543","2018-06-27",80.25
"544","2018-06-28",81.220001
"545","2018-06-29",80.860001
"546","2018-07-02",81.07
"547","2018-07-03",80.769997
"548","2018-07-05",83.18
"549","2018-07-06",85.029999
"550","2018-07-09",85.970001
"551","2018-07-10",85.790001
"552","2018-07-11",84.779999
"553","2018-07-12",85.919998
"554","2018-07-13",88.199997
"555","2018-07-16",87.790001
"556","2018-07-17",90.75
"557","2018-07-18",90.050003
"558","2018-07-19",90.050003
"559","2018-07-20",89.980003
"560","2018-07-23",88.279999
"561","2018-07-24",87.669998
"562","2018-07-25",89.459999
"563","2018-07-26",97.620003
"564","2018-07-27",99.059998
"565","2018-07-30",96.400002
"566","2018-07-31",99.669998
"567","2018-08-01",97.830002
"568","2018-08-02",98.57
"569","2018-08-03",98.330002
"570","2018-08-06",99.870003
"571","2018-08-07",100.150002
"572","2018-08-08",100.910004
"573","2018-08-09",101.120003
"574","2018-08-10",100.209999
"575","2018-08-13",98.25
"576","2018-08-14",98.93
"577","2018-08-15",96.690002
"578","2018-08-16",97.800003
"579","2018-08-17",98.559998
"580","2018-08-20",98.809998
"581","2018-08-21",99.980003
"582","2018-08-22",100.32
"583","2018-08-23",99.910004
"584","2018-08-24",100.419998
"585","2018-08-27",100.639999
"586","2018-08-28",99.400002
"587","2018-08-29",99.889999
"588","2018-08-30",99.889999
"589","2018-08-31",101.010002
"590","2018-09-04",100.18
"591","2018-09-05",99.870003
"592","2018-09-06",99.349998
"593","2018-09-07",99.32
"594","2018-09-10",99.019997
"595","2018-09-11",98.610001
"596","2018-09-12",100.529999
"597","2018-09-13",102.110001
"598","2018-09-14",102.870003
"599","2018-09-17",100.839996
"600","2018-09-18",101.809998
"601","2018-09-19",101.099998
"602","2018-09-20",104.379997
"603","2018-09-21",104.93
"604","2018-09-24",102.330002
"605","2018-09-25",103.760002
"606","2018-09-26",102.089996
"607","2018-09-27",101.809998
"608","2018-09-28",101.879997
"609","2018-10-01",103.25
"610","2018-10-02",95.139999
"611","2018-10-03",98.279999
"612","2018-10-04",97.739998
"613","2018-10-05",96.209999
"614","2018-10-08",94.800003
"615","2018-10-09",94.040001
"616","2018-10-10",86.559998
"617","2018-10-11",82.690002
"618","2018-10-12",84.940002
"619","2018-10-15",85.150002
"620","2018-10-16",89.830002
"621","2018-10-17",89.849998
"622","2018-10-18",88.860001
"623","2018-10-19",88.629997
"624","2018-10-22",88.330002
"625","2018-10-23",87.080002
"626","2018-10-24",82.580002
"627","2018-10-25",89.080002
"628","2018-10-26",86.730003
"629","2018-10-29",86.529999
"630","2018-10-30",88.660004
"631","2018-10-31",91.080002
"632","2018-11-01",94.470001
"633","2018-11-02",98.660004
"634","2018-11-05",97.610001
"635","2018-11-06",99.980003
"636","2018-11-07",103.339996
"637","2018-11-08",101.57
"638","2018-11-09",98.529999
"639","2018-11-12",97.209999
"640","2018-11-13",96.989998
"641","2018-11-14",96.089996
"642","2018-11-15",98.349998
"643","2018-11-16",99.040001
"644","2018-11-19",95.239998
"645","2018-11-20",93.559998
"646","2018-11-21",95.279999
"647","2018-11-23",95.620003
"648","2018-11-26",96.040001
"649","2018-11-27",94.879997
"650","2018-11-28",97.980003
"651","2018-11-29",98.010002
"652","2018-11-30",98.010002
"653","2018-12-03",100.599998
"654","2018-12-04",95.019997
"655","2018-12-06",90.449997
"656","2018-12-07",85.18
"657","2018-12-10",86.510002
"658","2018-12-11",77.559998
"659","2018-12-12",81.68
"660","2018-12-13",82.629997
"661","2018-12-14",82.980003
"662","2018-12-17",79.739998
"663","2018-12-18",79.860001
"664","2018-12-19",79.25
"665","2018-12-20",80.059998
"666","2018-12-21",77.790001
"667","2018-12-24",75.510002
"668","2018-12-26",79.629997
"669","2018-12-27",81.919998
"670","2018-12-28",82.089996
"671","2018-12-31",83.690002
"672","2019-01-02",84.019997
"673","2019-01-03",79.690002
"674","2019-01-04",83.989998
"675","2019-01-07",84.169998
"676","2019-01-08",86.220001
"677","2019-01-09",86.470001
"678","2019-01-10",88.370003
"679","2019-01-11",88.230003
"680","2019-01-14",86.239998
"681","2019-01-15",86.190002
"682","2019-01-16",88.309998
"683","2019-01-17",89.650002
"684","2019-01-18",92.779999
"685","2019-01-22",90.839996
"686","2019-01-23",88.139999
"687","2019-01-24",88.529999
"688","2019-01-25",91.610001
"689","2019-01-28",91.5
"690","2019-01-29",91.440002
"691","2019-01-30",93.160004
"692","2019-01-31",94.07
"693","2019-02-01",95.190002
"694","2019-02-04",96.370003
"695","2019-02-05",96.150002
"696","2019-02-06",96
"697","2019-02-07",93.160004
"698","2019-02-08",92.169998
"699","2019-02-11",95.050003
"700","2019-02-12",98.25
"701","2019-02-13",97
"702","2019-02-14",107.870003
"703","2019-02-15",111.18
"704","2019-02-19",113.099998
"705","2019-02-20",117.07
"706","2019-02-21",114.010002
"707","2019-02-22",114.870003
"708","2019-02-25",114.989998
"709","2019-02-26",113.900002
"710","2019-02-27",115.139999
"711","2019-02-28",115.220001
"712","2019-03-01",116.809998
"713","2019-03-04",114.870003
"714","2019-03-05",115.739998
"715","2019-03-06",114.879997
"716","2019-03-07",111.379997
"717","2019-03-08",110.400002
"718","2019-03-11",111.870003
"719","2019-03-12",111.419998
"720","2019-03-13",105.339996
"721","2019-03-14",104.120003
"722","2019-03-15",101.18
"723","2019-03-18",106.940002
"724","2019-03-19",104.980003
"725","2019-03-20",104.919998
"726","2019-03-21",107.190002
"727","2019-03-22",103.709999
"728","2019-03-25",106.550003
"729","2019-03-26",107.440002
"730","2019-03-27",104.529999
"731","2019-03-28",107.639999
"732","2019-03-29",105.610001
"733","2019-04-01",109.650002
"734","2019-04-02",109.919998
"735","2019-04-03",112.739998
"736","2019-04-04",112.080002
"737","2019-04-05",113.730003
"738","2019-04-08",115.769997
"739","2019-04-09",112.669998
"740","2019-04-10",113.599998
"741","2019-04-11",113.089996
"742","2019-04-12",114.080002
"743","2019-04-15",112.699997
"744","2019-04-16",113.339996
"745","2019-04-17",111.940002
"746","2019-04-18",110.940002
"747","2019-04-22",110.629997
"748","2019-04-23",113.580002
"749","2019-04-24",113.529999
"750","2019-04-25",112.529999
"751","2019-04-26",115.150002
"752","2019-04-29",114.959999
"753","2019-04-30",115.010002
"754","2019-05-01",110.790001
"755","2019-05-02",102.449997
"756","2019-05-03",104.489998
"757","2019-05-06",103.699997
"758","2019-05-07",102.980003
"759","2019-05-08",100.199997
"760","2019-05-09",98.18
"761","2019-05-10",98.029999
"762","2019-05-13",92.629997
"763","2019-05-14",93.790001
"764","2019-05-15",92.309998
"765","2019-05-16",92.730003
"766","2019-05-17",91.279999
"767","2019-05-20",89.410004
"768","2019-05-21",90.529999
"769","2019-05-22",89.230003
"770","2019-05-23",86.260002
"771","2019-05-24",87.43
"772","2019-05-28",88.720001
"773","2019-05-29",89.07
"774","2019-05-30",88.82
"775","2019-05-31",87.699997
"776","2019-06-03",87.870003
"777","2019-06-04",92.040001
"778","2019-06-05",92.150002
"779","2019-06-06",91.040001
"780","2019-06-07",90.360001
"781","2019-06-10",92.220001
"782","2019-06-11",92
"783","2019-06-12",92.330002
"784","2019-06-13",92.559998
"785","2019-06-14",90.209999
"786","2019-06-17",91.019997
"787","2019-06-18",94.410004
"788","2019-06-19",94.349998
"789","2019-06-20",95.309998
"790","2019-06-21",95.519997
"791","2019-06-24",96.860001
"792","2019-06-25",95.919998
"793","2019-06-26",96.220001
"794","2019-06-27",100.370003
"795","2019-06-28",105.169998
"796","2019-07-01",107.57
"797","2019-07-02",103.269997
"798","2019-07-03",103.580002
"799","2019-07-05",103.870003
"800","2019-07-08",102.879997
"801","2019-07-09",102.220001
"802","2019-07-10",100.339996
"803","2019-07-11",101.230003
"804","2019-07-12",103.18
"805","2019-07-15",101.419998
"806","2019-07-16",102.769997
"807","2019-07-17",101.290001
"808","2019-07-18",103
"809","2019-07-19",101.230003
"810","2019-07-22",99.839996
"811","2019-07-23",101.660004
"812","2019-07-24",104.279999
"813","2019-07-25",100.400002
"814","2019-07-26",100.199997
"815","2019-07-29",98.699997
"816","2019-07-30",100.400002
"817","2019-07-31",98.540001
"818","2019-08-01",96.230003
"819","2019-08-02",93.589996
"820","2019-08-05",85.110001
"821","2019-08-06",85.980003
"822","2019-08-07",85.120003
"823","2019-08-08",87.169998
"824","2019-08-09",82.860001
"825","2019-08-12",79.5
"826","2019-08-13",81.489998
"827","2019-08-14",77.900002
"828","2019-08-15",75.120003
"829","2019-08-16",76.330002
"830","2019-08-19",77.010002
"831","2019-08-20",75.709999
"832","2019-08-21",79.129997
"833","2019-08-22",79.620003
"834","2019-08-23",74.290001
"835","2019-08-26",74.5
"836","2019-08-27",73.650002
"837","2019-08-28",74.629997
"838","2019-08-29",76.449997
"839","2019-08-30",76.169998
"840","2019-09-03",73.160004
"841","2019-09-04",74.660004
"842","2019-09-05",78.940002
"843","2019-09-06",78.480003
"844","2019-09-09",82.099998
"845","2019-09-10",85.839996
"846","2019-09-11",89.349998
"847","2019-09-12",90.089996
"848","2019-09-13",91.019997
"849","2019-09-16",89.800003
"850","2019-09-17",87.900002
"851","2019-09-18",87.260002
"852","2019-09-19",88.419998
"853","2019-09-20",87.940002
"854","2019-09-23",85.559998
"855","2019-09-24",83.269997
"856","2019-09-25",85
"857","2019-09-26",83.559998
"858","2019-09-27",85.040001
"859","2019-09-30",84.839996
"860","2019-10-01",81.529999
"861","2019-10-02",81.790001
"862","2019-10-03",82.5
"863","2019-10-04",83.629997
"864","2019-10-07",82.529999
"865","2019-10-08",79.949997
"866","2019-10-09",80.800003
"867","2019-10-10",78.040001
"868","2019-10-11",84.769997
"869","2019-10-14",84.629997
"870","2019-10-15",83.32
"871","2019-10-16",83.919998
"872","2019-10-17",85.239998
"873","2019-10-18",84.949997
"874","2019-10-21",84.910004
"875","2019-10-22",84.610001
"876","2019-10-23",82.690002
"877","2019-10-24",86.019997
"878","2019-10-25",84.660004
"879","2019-10-28",86.970001
"880","2019-10-29",87.949997
"881","2019-10-30",85.269997
"882","2019-10-31",84.209999
"883","2019-11-01",87.32
"884","2019-11-04",89.739998
"885","2019-11-05",91.239998
"886","2019-11-06",90.760002
"887","2019-11-07",94.050003
"888","2019-11-08",92.699997
"889","2019-11-11",89.599998
"890","2019-11-12",90.730003
"891","2019-11-13",89.75
"892","2019-11-14",89.800003
"893","2019-11-15",91.150002
"894","2019-11-18",91.379997
"895","2019-11-19",93.330002
"896","2019-11-20",89.209999
"897","2019-11-21",88.339996
"898","2019-11-22",88.540001
"899","2019-11-25",89.959999
"900","2019-11-26",91.379997
"901","2019-11-27",92.580002
"902","2019-11-29",90.309998
"903","2019-12-02",89.129997
"904","2019-12-03",88.550003
"905","2019-12-04",89.82
"906","2019-12-05",89.809998
"907","2019-12-06",88.709999
"908","2019-12-09",88.580002
"909","2019-12-10",88.169998
"910","2019-12-11",89.739998
"911","2019-12-12",90.129997
"912","2019-12-13",88.300003
"913","2019-12-16",88.639999
"914","2019-12-17",88.839996
"915","2019-12-18",88.650002
"916","2019-12-19",88.599998
"917","2019-12-20",86.980003
"918","2019-12-23",90.080002
"919","2019-12-24",88.129997
"920","2019-12-26",87.660004
"921","2019-12-27",86.959999
"922","2019-12-30",86.370003
"923","2019-12-31",87.379997
"924","2020-01-02",86.290001
"925","2020-01-03",84.440002
"926","2020-01-06",81.720001
"927","2020-01-07",81.529999
"928","2020-01-08",80.769997
"929","2020-01-09",79.949997
"930","2020-01-10",78.959999
"931","2020-01-13",80.32
"932","2020-01-14",82.290001
"933","2020-01-15",83.269997
"934","2020-01-16",83.239998
"935","2020-01-17",82.559998
"936","2020-01-21",80.449997
"937","2020-01-22",80.709999
"938","2020-01-23",78.839996
"939","2020-01-24",77.879997
"940","2020-01-27",74.370003
"941","2020-01-28",73.82
"942","2020-01-29",69
"943","2020-01-30",66.559998
"944","2020-01-31",65.220001
"945","2020-02-03",63.02
"946","2020-02-04",63.349998
