"","date","RAND"
"120","2007-06-25",30.6
"121","2007-06-26",31.049999
"122","2007-06-27",30.6
"123","2007-06-28",30.6
"124","2007-06-29",31.32
"125","2007-07-02",30.33
"126","2007-07-03",30.15
"127","2007-07-05",30.6
"128","2007-07-06",31.139999
"129","2007-07-09",31.139999
"130","2007-07-10",33.029999
"131","2007-07-11",31.77
"132","2007-07-12",31.77
"133","2007-07-13",32.130001
"134","2007-07-16",31.860001
"135","2007-07-17",34.110001
"136","2007-07-18",33.299999
"137","2007-07-19",32.939999
"138","2007-07-20",32.040001
"139","2007-07-23",33.389999
"140","2007-07-24",34.02
"141","2007-07-25",34.110001
"142","2007-07-26",33.75
"143","2007-07-27",33.93
"144","2007-07-30",34.560001
"145","2007-07-31",36
"146","2007-08-01",34.830002
"147","2007-08-02",33.389999
"148","2007-08-03",31.59
"149","2007-08-06",33.299999
"150","2007-08-07",33.299999
"151","2007-08-08",35.549999
"152","2007-08-09",35.099998
"153","2007-08-10",35.91
"154","2007-08-13",36.540001
"155","2007-08-14",36
"156","2007-08-15",36.18
"157","2007-08-16",36
"158","2007-08-17",36.360001
"159","2007-08-20",36.450001
"160","2007-08-21",36.18
"161","2007-08-22",36.09
"162","2007-08-23",33.48
"163","2007-08-24",36.450001
"164","2007-08-27",36.450001
"165","2007-08-28",36.27
"166","2007-08-29",37.169998
"167","2007-08-30",39.419998
"168","2007-08-31",40.59
"169","2007-09-04",41.040001
"170","2007-09-05",41.400002
"171","2007-09-06",41.580002
"172","2007-09-07",39.240002
"173","2007-09-10",39.150002
"174","2007-09-11",39.689999
"175","2007-09-12",40.23
"176","2007-09-13",40.139999
"177","2007-09-14",40.23
"178","2007-09-17",39.869999
"179","2007-09-18",40.59
"180","2007-09-19",40.32
"181","2007-09-20",39.599998
"182","2007-09-21",38.700001
"183","2007-09-24",37.709999
"184","2007-09-25",38.610001
"185","2007-09-26",39.599998
"186","2007-09-27",38.790001
"187","2007-09-28",40.860001
"188","2007-10-01",40.23
"189","2007-10-02",40.049999
"190","2007-10-03",41.130001
"191","2007-10-04",39.959999
"192","2007-10-05",40.68
"193","2007-10-08",40.68
"194","2007-10-09",39.240002
"195","2007-10-10",38.43
"196","2007-10-11",36.810001
"197","2007-10-12",38.07
"198","2007-10-15",37.439999
"199","2007-10-16",36.900002
"200","2007-10-17",42.48
"201","2007-10-18",36.900002
"202","2007-10-19",36.09
"203","2007-10-22",35.279999
"204","2007-10-23",34.650002
"205","2007-10-24",35.459999
"206","2007-10-25",36.450001
"207","2007-10-26",39.869999
"208","2007-10-29",39.599998
"209","2007-10-30",37.349998
"210","2007-10-31",37.349998
"211","2007-11-01",39.330002
"212","2007-11-02",39.599998
"213","2007-11-05",37.349998
"214","2007-11-06",37.349998
"215","2007-11-07",36.900002
"216","2007-11-08",36.09
"217","2007-11-09",34.380001
"218","2007-11-12",33.84
"219","2007-11-13",33.75
"220","2007-11-14",37.439999
"221","2007-11-15",33.75
"222","2007-11-16",32.400002
"223","2007-11-19",33.75
"224","2007-11-20",33.75
"225","2007-11-21",33.75
"226","2007-11-23",35.549999
"227","2007-11-26",35.549999
"228","2007-11-27",35.549999
"229","2007-11-28",33.75
"230","2007-11-29",33.75
"231","2007-11-30",33.75
"232","2007-12-03",33.75
"233","2007-12-04",33.299999
"234","2007-12-05",33.57
"235","2007-12-06",31.5
"236","2007-12-07",33.389999
"237","2007-12-10",34.200001
"238","2007-12-11",36
"239","2007-12-12",37.439999
"240","2007-12-13",37.439999
"241","2007-12-14",37.439999
"242","2007-12-17",37.619999
"243","2007-12-18",33.299999
"244","2007-12-19",33.299999
"245","2007-12-20",33.299999
"246","2007-12-21",31.950001
"247","2007-12-24",31.950001
"248","2007-12-26",31.950001
"249","2007-12-27",32.400002
"250","2007-12-28",32.400002
"251","2007-12-31",32.400002
"252","2008-01-02",31.950001
"253","2008-01-03",31.950001
"254","2008-01-04",31.950001
"255","2008-01-07",32.040001
"256","2008-01-08",32.040001
"257","2008-01-09",32.040001
"258","2008-01-10",32.040001
"259","2008-01-11",32.040001
"260","2008-01-14",33.75
"261","2008-01-15",33.75
"262","2008-01-16",33.75
"263","2008-01-17",33.75
"264","2008-01-18",34.650002
"265","2008-01-22",34.200001
"266","2008-01-23",33.75
"267","2008-01-24",33.75
"268","2008-01-25",35.099998
"269","2008-01-28",35.099998
"270","2008-01-29",36.900002
"271","2008-01-30",38.25
"272","2008-01-31",40.77
"273","2008-02-01",41.939999
"274","2008-02-04",41.939999
"275","2008-02-05",41.939999
"276","2008-02-06",41.939999
"277","2008-02-07",41.400002
"278","2008-02-08",41.400002
"279","2008-02-11",41.400002
"280","2008-02-12",41.400002
"281","2008-02-13",41.400002
"282","2008-02-14",40.41
"283","2008-02-15",38.970001
"284","2008-02-19",39.599998
"285","2008-02-20",37.709999
"286","2008-02-21",37.709999
"287","2008-02-22",36.450001
"288","2008-02-25",37.799999
"289","2008-02-26",37.799999
"290","2008-02-27",36.900002
"291","2008-02-28",38.25
"292","2008-02-29",40.5
"293","2008-03-03",40.5
"294","2008-03-04",40.5
"295","2008-03-05",40.5
"296","2008-03-06",40.5
"297","2008-03-07",40.5
"298","2008-03-10",40.5
"299","2008-03-11",43.02
"300","2008-03-12",42.75
"301","2008-03-13",36.450001
"302","2008-03-14",33.75
"303","2008-03-17",32.040001
"304","2008-03-18",35.82
"305","2008-03-19",35.099998
"306","2008-03-20",35.099998
"307","2008-03-24",35.91
"308","2008-03-25",39.419998
"309","2008-03-26",39.419998
"310","2008-03-27",41.849998
"311","2008-03-28",41.220001
"312","2008-03-31",41.220001
"313","2008-04-01",35.82
"314","2008-04-02",37.98
"315","2008-04-03",37.98
"316","2008-04-04",36.720001
"317","2008-04-07",36
"318","2008-04-08",36
"319","2008-04-09",36
"320","2008-04-10",33.75
"321","2008-04-11",31.5
"322","2008-04-14",31.5
"323","2008-04-15",31.950001
"324","2008-04-16",38.07
"325","2008-04-17",38.07
"326","2008-04-18",36
"327","2008-04-21",36
"328","2008-04-22",33.299999
"329","2008-04-23",37.709999
"330","2008-04-24",37.709999
"331","2008-04-25",33.029999
"332","2008-04-28",33.029999
"333","2008-04-29",33.029999
"334","2008-04-30",38.610001
"335","2008-05-01",36.09
"336","2008-05-02",36.09
"337","2008-05-05",34.650002
"338","2008-05-06",36.450001
"339","2008-05-07",36.360001
"340","2008-05-08",36.360001
"341","2008-05-09",36.360001
"342","2008-05-12",36.360001
"343","2008-05-13",34.650002
"344","2008-05-14",35.82
"345","2008-05-15",35.82
"346","2008-05-16",35.82
"347","2008-05-19",36.27
"348","2008-05-20",36.27
"349","2008-05-21",35.549999
"350","2008-05-22",35.549999
"351","2008-05-23",35.549999
"352","2008-05-27",35.549999
"353","2008-05-28",35.549999
"354","2008-05-29",35.549999
"355","2008-05-30",35.549999
"356","2008-06-02",35.73
"357","2008-06-03",35.73
"358","2008-06-04",35.73
"359","2008-06-05",35.73
"360","2008-06-06",35.73
"361","2008-06-09",36.360001
"362","2008-06-10",36.360001
"363","2008-06-11",36.360001
"364","2008-06-12",32.849998
"365","2008-06-13",32.849998
"366","2008-06-16",32.400002
"367","2008-06-17",32.400002
"368","2008-06-18",35.459999
"369","2008-06-19",32.220001
"370","2008-06-20",32.220001
"371","2008-06-23",32.220001
"372","2008-06-24",32.400002
"373","2008-06-25",32.400002
"374","2008-06-26",31.5
"375","2008-06-27",31.5
"376","2008-06-30",29.25
"377","2008-07-01",29.25
"378","2008-07-02",29.25
"379","2008-07-03",29.25
"380","2008-07-07",29.52
"381","2008-07-08",29.52
"382","2008-07-09",33.029999
"383","2008-07-10",32.849998
"384","2008-07-11",32.849998
"385","2008-07-14",29.34
"386","2008-07-15",29.700001
"387","2008-07-16",29.43
"388","2008-07-17",31.5
"389","2008-07-18",31.5
"390","2008-07-21",29.790001
"391","2008-07-22",33.57
"392","2008-07-23",33.57
"393","2008-07-24",33.299999
"394","2008-07-25",33.299999
"395","2008-07-28",33.299999
"396","2008-07-29",33.299999
"397","2008-07-30",33.299999
"398","2008-07-31",33.299999
"399","2008-08-01",33.299999
"400","2008-08-04",33.299999
"401","2008-08-05",31.139999
"402","2008-08-06",31.139999
"403","2008-08-07",31.139999
"404","2008-08-08",31.139999
"405","2008-08-11",31.139999
"406","2008-08-12",31.049999
"407","2008-08-13",31.049999
"408","2008-08-14",31.049999
"409","2008-08-15",31.049999
"410","2008-08-18",31.049999
"411","2008-08-19",31.049999
"412","2008-08-20",31.049999
"413","2008-08-21",31.049999
"414","2008-08-22",31.049999
"415","2008-08-25",31.049999
"416","2008-08-26",31.049999
"417","2008-08-27",30.15
"418","2008-08-28",30.15
"419","2008-08-29",33.75
"420","2008-09-02",33.75
"421","2008-09-03",30.780001
"422","2008-09-04",30.780001
"423","2008-09-05",34.380001
"424","2008-09-08",34.380001
"425","2008-09-09",34.380001
"426","2008-09-10",31.950001
"427","2008-09-11",29.700001
"428","2008-09-12",29.25
"429","2008-09-15",29.34
"430","2008-09-16",29.34
"431","2008-09-17",29.34
"432","2008-09-18",31.32
"433","2008-09-19",31.5
"434","2008-09-22",31.5
"435","2008-09-23",31.950001
"436","2008-09-24",31.950001
"437","2008-09-25",31.5
"438","2008-09-26",31.32
"439","2008-09-29",36
"440","2008-09-30",35.91
"441","2008-10-01",35.91
"442","2008-10-02",32.040001
"443","2008-10-03",33.75
"444","2008-10-06",36
"445","2008-10-07",36
"446","2008-10-08",34.919998
"447","2008-10-09",31.59
"448","2008-10-10",29.25
"449","2008-10-13",29.879999
"450","2008-10-14",29.25
"451","2008-10-15",30.6
"452","2008-10-16",30.6
"453","2008-10-17",30.6
"454","2008-10-20",30.6
"455","2008-10-21",30.6
"456","2008-10-22",32.130001
"457","2008-10-23",32.130001
"458","2008-10-24",31.59
"459","2008-10-27",31.5
"460","2008-10-28",31.59
"461","2008-10-29",30.24
"462","2008-10-30",29.25
"463","2008-10-31",36
"464","2008-11-03",36
"465","2008-11-04",36
"466","2008-11-05",29.25
"467","2008-11-06",31.5
"468","2008-11-07",33.209999
"469","2008-11-10",31.5
"470","2008-11-11",28.35
"471","2008-11-12",29.25
"472","2008-11-13",29.25
"473","2008-11-14",29.25
"474","2008-11-17",29.25
"475","2008-11-18",29.25
"476","2008-11-19",27.99
"477","2008-11-20",29.25
"478","2008-11-21",29.25
"479","2008-11-24",29.25
"480","2008-11-25",31.049999
"481","2008-11-26",31.5
"482","2008-11-28",32.400002
"483","2008-12-01",31.5
"484","2008-12-02",31.5
"485","2008-12-03",31.5
"486","2008-12-04",31.5
"487","2008-12-05",31.5
"488","2008-12-08",31.5
"489","2008-12-09",31.5
"490","2008-12-10",31.5
"491","2008-12-11",31.5
"492","2008-12-12",31.5
"493","2008-12-15",31.5
"494","2008-12-16",31.5
"495","2008-12-17",31.5
"496","2008-12-18",31.5
"497","2008-12-19",31.5
"498","2008-12-22",31.5
"499","2008-12-23",30.870001
"500","2008-12-24",30.870001
"501","2008-12-26",30.870001
"502","2008-12-29",30.42
"503","2008-12-30",30.42
"504","2008-12-31",31.5
"505","2009-01-02",31.5
"506","2009-01-05",31.5
"507","2009-01-06",31.5
"508","2009-01-07",31.5
"509","2009-01-08",31.5
"510","2009-01-09",31.5
"511","2009-01-12",31.5
"512","2009-01-13",31.5
"513","2009-01-14",31.5
"514","2009-01-15",31.5
"515","2009-01-16",31.5
"516","2009-01-20",31.5
"517","2009-01-21",31.5
"518","2009-01-22",31.5
"519","2009-01-23",31.5
"520","2009-01-26",28.709999
"521","2009-01-27",28.799999
"522","2009-01-28",28.799999
"523","2009-01-29",33.75
"524","2009-01-30",35.82
"525","2009-02-02",35.82
"526","2009-02-03",35.82
"527","2009-02-04",35.82
"528","2009-02-05",35.82
"529","2009-02-06",32.400002
"530","2009-02-09",29.25
"531","2009-02-10",29.25
"532","2009-02-11",36
"533","2009-02-12",36
"534","2009-02-13",35.099998
"535","2009-02-17",33.299999
"536","2009-02-18",33.299999
"537","2009-02-19",31.5
"538","2009-02-20",31.5
"539","2009-02-23",31.5
"540","2009-02-24",32.400002
"541","2009-02-25",32.400002
"542","2009-02-26",33.75
"543","2009-02-27",35.82
"544","2009-03-02",35.82
"545","2009-03-03",32.400002
"546","2009-03-04",32.400002
"547","2009-03-05",32.400002
"548","2009-03-06",32.400002
"549","2009-03-09",33.75
"550","2009-03-10",33.75
"551","2009-03-11",33.75
"552","2009-03-12",32.400002
"553","2009-03-13",35.009998
"554","2009-03-16",35.009998
"555","2009-03-17",32.400002
"556","2009-03-18",32.400002
"557","2009-03-19",32.400002
"558","2009-03-20",32.400002
"559","2009-03-23",32.400002
"560","2009-03-24",32.400002
"561","2009-03-25",32.400002
"562","2009-03-26",32.400002
"563","2009-03-27",33.119999
"564","2009-03-30",35.82
"565","2009-03-31",35.82
"566","2009-04-01",35.82
"567","2009-04-02",35.82
"568","2009-04-03",35.82
"569","2009-04-06",35.82
"570","2009-04-07",35.82
"571","2009-04-08",35.82
"572","2009-04-09",35.82
"573","2009-04-13",33.75
"574","2009-04-14",35.82
"575","2009-04-15",35.82
"576","2009-04-16",33.66
"577","2009-04-17",33.66
"578","2009-04-20",26.73
"579","2009-04-21",31.5
"580","2009-04-22",31.5
"581","2009-04-23",31.5
"582","2009-04-24",31.5
"583","2009-04-27",31.5
"584","2009-04-28",31.5
"585","2009-04-29",31.5
"586","2009-04-30",35.82
"587","2009-05-01",35.82
"588","2009-05-04",35.82
"589","2009-05-05",36
"590","2009-05-06",37.349998
"591","2009-05-07",37.349998
"592","2009-05-08",37.349998
"593","2009-05-11",37.349998
"594","2009-05-12",35.82
"595","2009-05-13",35.82
"596","2009-05-14",31.049999
"597","2009-05-15",31.59
"598","2009-05-18",31.59
"599","2009-05-19",31.59
"600","2009-05-20",31.5
"601","2009-05-21",31.5
"602","2009-05-22",31.5
"603","2009-05-26",31.5
"604","2009-05-27",31.5
"605","2009-05-28",35.459999
"606","2009-05-29",35.82
"607","2009-06-01",32.400002
"608","2009-06-02",32.400002
"609","2009-06-03",32.400002
"610","2009-06-04",31.5
"611","2009-06-05",31.5
"612","2009-06-08",31.5
"613","2009-06-09",31.5
"614","2009-06-10",31.5
"615","2009-06-11",31.5
"616","2009-06-12",31.5
"617","2009-06-15",31.5
"618","2009-06-16",31.5
"619","2009-06-17",31.5
"620","2009-06-18",31.5
"621","2009-06-19",31.5
"622","2009-06-22",31.5
"623","2009-06-23",31.5
"624","2009-06-24",31.5
"625","2009-06-25",31.5
"626","2009-06-26",31.5
"627","2009-06-29",31.59
"628","2009-06-30",31.59
"629","2009-07-01",31.59
"630","2009-07-02",31.59
"631","2009-07-06",31.59
"632","2009-07-07",31.59
"633","2009-07-08",31.5
"634","2009-07-09",28.35
"635","2009-07-10",28.35
"636","2009-07-13",28.35
"637","2009-07-14",28.35
"638","2009-07-15",28.35
"639","2009-07-16",28.709999
"640","2009-07-17",28.709999
"641","2009-07-20",28.709999
"642","2009-07-21",29.34
"643","2009-07-22",29.34
"644","2009-07-23",29.25
"645","2009-07-24",29.25
"646","2009-07-27",30.24
"647","2009-07-28",30.870001
"648","2009-07-29",30.870001
"649","2009-07-30",32.939999
"650","2009-07-31",32.939999
"651","2009-08-03",33.029999
"652","2009-08-04",28.889999
"653","2009-08-05",28.889999
"654","2009-08-06",28.889999
"655","2009-08-07",28.889999
"656","2009-08-10",28.889999
"657","2009-08-11",29.700001
"658","2009-08-12",29.34
"659","2009-08-13",29.700001
"660","2009-08-14",30.6
"661","2009-08-17",31.23
"662","2009-08-18",31.23
"663","2009-08-19",32.220001
"664","2009-08-20",32.220001
"665","2009-08-21",30.6
"666","2009-08-24",30.6
"667","2009-08-25",31.5
"668","2009-08-26",31.5
"669","2009-08-27",31.5
"670","2009-08-28",33.75
"671","2009-08-31",35.549999
"672","2009-09-01",33.389999
"673","2009-09-02",33.389999
"674","2009-09-03",33.75
"675","2009-09-04",33.75
"676","2009-09-08",33.75
"677","2009-09-09",34.560001
"678","2009-09-10",33.93
"679","2009-09-11",34.380001
"680","2009-09-14",33.93
"681","2009-09-15",34.200001
"682","2009-09-16",34.110001
"683","2009-09-17",31.5
"684","2009-09-18",31.5
"685","2009-09-21",31.5
"686","2009-09-22",31.5
"687","2009-09-23",34.200001
"688","2009-09-24",34.200001
"689","2009-09-25",34.200001
"690","2009-09-28",34.200001
"691","2009-09-29",35.549999
"692","2009-09-30",35.549999
"693","2009-10-01",35.82
"694","2009-10-02",35.82
"695","2009-10-05",33.75
"696","2009-10-06",34.02
"697","2009-10-07",33.75
"698","2009-10-08",33.75
"699","2009-10-09",35.459999
"700","2009-10-12",32.220001
"701","2009-10-13",32.220001
"702","2009-10-14",31.860001
"703","2009-10-15",35.459999
"704","2009-10-16",35.459999
"705","2009-10-19",35.099998
"706","2009-10-20",35.099998
"707","2009-10-21",35.549999
"708","2009-10-22",35.549999
"709","2009-10-23",35.099998
"710","2009-10-26",35.099998
"711","2009-10-27",35.549999
"712","2009-10-28",35.549999
"713","2009-10-29",35.549999
"714","2009-10-30",35.549999
"715","2009-11-02",35.549999
"716","2009-11-03",35.549999
"717","2009-11-04",35.82
"718","2009-11-05",36.450001
"719","2009-11-06",36.450001
"720","2009-11-09",36.450001
"721","2009-11-10",36.450001
"722","2009-11-11",36.450001
"723","2009-11-12",36.450001
"724","2009-11-13",36.450001
"725","2009-11-16",36.450001
"726","2009-11-17",36.450001
"727","2009-11-18",36.450001
"728","2009-11-19",36.450001
"729","2009-11-20",36.450001
"730","2009-11-23",36.450001
"731","2009-11-24",36.450001
"732","2009-11-25",36.450001
"733","2009-11-27",36.450001
"734","2009-11-30",35.549999
"735","2009-12-01",35.459999
"736","2009-12-02",35.459999
"737","2009-12-03",32.939999
"738","2009-12-04",33.299999
"739","2009-12-07",33.299999
"740","2009-12-08",33.75
"741","2009-12-09",32.669998
"742","2009-12-10",32.669998
"743","2009-12-11",32.669998
"744","2009-12-14",32.669998
"745","2009-12-15",32.669998
"746","2009-12-16",33.75
"747","2009-12-17",35.369999
"748","2009-12-18",35.369999
"749","2009-12-21",35.009998
"750","2009-12-22",35.009998
"751","2009-12-23",35.009998
"752","2009-12-24",35.099998
"753","2009-12-28",35.099998
"754","2009-12-29",34.650002
"755","2009-12-30",34.560001
"756","2009-12-31",35.82
"757","2010-01-04",31.23
"758","2010-01-05",32.849998
"759","2010-01-06",32.849998
"760","2010-01-07",32.849998
"761","2010-01-08",32.849998
"762","2010-01-11",31.5
"763","2010-01-12",31.5
"764","2010-01-13",31.68
"765","2010-01-14",31.68
"766","2010-01-15",31.68
"767","2010-01-19",31.68
"768","2010-01-20",30.6
"769","2010-01-21",30.780001
"770","2010-01-22",30.780001
"771","2010-01-25",28.799999
"772","2010-01-26",31.5
"773","2010-01-27",31.5
"774","2010-01-28",32.759998
"775","2010-01-29",34.200001
"776","2010-02-01",34.200001
"777","2010-02-02",34.200001
"778","2010-02-03",32.220001
"779","2010-02-04",31.77
"780","2010-02-05",31.77
"781","2010-02-08",32.400002
"782","2010-02-09",33.75
"783","2010-02-10",33.75
"784","2010-02-11",33.75
"785","2010-02-12",30.059999
"786","2010-02-16",30.059999
"787","2010-02-17",30.059999
"788","2010-02-18",30.059999
"789","2010-02-19",30.059999
"790","2010-02-22",33.299999
"791","2010-02-23",33.93
"792","2010-02-24",33.93
"793","2010-02-25",34.200001
"794","2010-02-26",34.470001
"795","2010-03-01",34.560001
"796","2010-03-02",34.560001
"797","2010-03-03",34.560001
"798","2010-03-04",33.84
"799","2010-03-05",33.209999
"800","2010-03-08",33.209999
"801","2010-03-09",30.780001
"802","2010-03-10",30.780001
"803","2010-03-11",30.780001
"804","2010-03-12",31.049999
"805","2010-03-15",31.049999
"806","2010-03-16",31.049999
"807","2010-03-17",30.690001
"808","2010-03-18",30.690001
"809","2010-03-19",30.690001
"810","2010-03-22",30.6
"811","2010-03-23",30.6
"812","2010-03-24",30.690001
"813","2010-03-25",30.690001
"814","2010-03-26",30.690001
"815","2010-03-29",31.950001
"816","2010-03-30",32.400002
"817","2010-03-31",33.48
"818","2010-04-01",33.48
"819","2010-04-05",33.48
"820","2010-04-06",31.139999
"821","2010-04-07",31.139999
"822","2010-04-08",31.139999
"823","2010-04-09",31.139999
"824","2010-04-12",29.700001
"825","2010-04-13",29.610001
"826","2010-04-14",28.98
"827","2010-04-15",28.98
"828","2010-04-16",28.98
"829","2010-04-19",28.98
"830","2010-04-20",31.049999
"831","2010-04-21",31.32
"832","2010-04-22",31.32
"833","2010-04-23",31.32
"834","2010-04-26",31.5
"835","2010-04-27",31.59
"836","2010-04-28",31.59
"837","2010-04-29",31.59
"838","2010-04-30",33.93
"839","2010-05-03",33.93
"840","2010-05-04",31.68
"841","2010-05-05",31.68
"842","2010-05-06",31.5
"843","2010-05-07",31.5
"844","2010-05-10",31.5
"845","2010-05-11",31.5
"846","2010-05-12",31.5
"847","2010-05-13",31.950001
"848","2010-05-14",31.950001
"849","2010-05-17",31.5
"850","2010-05-18",31.5
"851","2010-05-19",28.440001
"852","2010-05-20",27
"853","2010-05-21",27
"854","2010-05-24",27.450001
"855","2010-05-25",27.450001
"856","2010-05-26",27.27
"857","2010-05-27",31.049999
"858","2010-05-28",31.5
"859","2010-06-01",31.5
"860","2010-06-02",31.5
"861","2010-06-03",31.5
"862","2010-06-04",31.5
"863","2010-06-07",31.5
"864","2010-06-08",27.450001
"865","2010-06-09",28.98
"866","2010-06-10",28.98
"867","2010-06-11",29.25
"868","2010-06-14",27.99
"869","2010-06-15",27.99
"870","2010-06-16",27.99
"871","2010-06-17",27.99
"872","2010-06-18",27.99
"873","2010-06-21",27.99
"874","2010-06-22",28.35
"875","2010-06-23",28.35
"876","2010-06-24",28.35
"877","2010-06-25",28.35
"878","2010-06-28",29.25
"879","2010-06-29",27.629999
"880","2010-06-30",29.25
"881","2010-07-01",29.25
"882","2010-07-02",29.25
"883","2010-07-06",29.25
"884","2010-07-07",29.25
"885","2010-07-08",29.25
"886","2010-07-09",29.25
"887","2010-07-12",29.25
"888","2010-07-13",29.25
"889","2010-07-14",27.450001
"890","2010-07-15",29.25
"891","2010-07-16",28.35
"892","2010-07-19",28.799999
"893","2010-07-20",28.799999
"894","2010-07-21",29.25
"895","2010-07-22",29.25
"896","2010-07-23",29.25
"897","2010-07-26",29.25
"898","2010-07-27",28.799999
"899","2010-07-28",29.25
"900","2010-07-29",29.25
"901","2010-07-30",29.25
"902","2010-08-02",29.25
"903","2010-08-03",27.450001
"904","2010-08-04",27.450001
"905","2010-08-05",27
"906","2010-08-06",27
"907","2010-08-09",27
"908","2010-08-10",27
"909","2010-08-11",27
"910","2010-08-12",27
"911","2010-08-13",27
"912","2010-08-16",27
"913","2010-08-17",27
"914","2010-08-18",27
"915","2010-08-19",27
"916","2010-08-20",27
"917","2010-08-23",24.299999
"918","2010-08-24",24.299999
"919","2010-08-25",26.91
"920","2010-08-26",28.799999
"921","2010-08-27",29.43
"922","2010-08-30",29.43
"923","2010-08-31",28.799999
"924","2010-09-01",28.799999
"925","2010-09-02",28.799999
"926","2010-09-03",28.709999
"927","2010-09-07",28.709999
"928","2010-09-08",25.290001
"929","2010-09-09",28.26
"930","2010-09-10",28.26
"931","2010-09-13",28.35
"932","2010-09-14",29.25
"933","2010-09-15",29.25
"934","2010-09-16",29.16
"935","2010-09-17",29.16
"936","2010-09-20",26.549999
"937","2010-09-21",30.51
"938","2010-09-22",27
"939","2010-09-23",26.549999
"940","2010-09-24",30.15
"941","2010-09-27",30.15
"942","2010-09-28",30.15
"943","2010-09-29",30.42
"944","2010-09-30",30.42
"945","2010-10-01",27.09
"946","2010-10-04",26.73
"947","2010-10-05",28.35
"948","2010-10-06",32.669998
"949","2010-10-07",30.15
"950","2010-10-08",28.620001
"951","2010-10-11",28.620001
"952","2010-10-12",28.620001
"953","2010-10-13",28.620001
"954","2010-10-14",28.620001
"955","2010-10-15",30.870001
"956","2010-10-18",30.780001
"957","2010-10-19",30.780001
"958","2010-10-20",30.780001
"959","2010-10-21",30.780001
"960","2010-10-22",31.41
"961","2010-10-25",29.07
"962","2010-10-26",30.15
"963","2010-10-27",27.719999
"964","2010-10-28",30.51
"965","2010-10-29",34.200001
"966","2010-11-01",31.860001
"967","2010-11-02",31.41
"968","2010-11-03",31.41
"969","2010-11-04",31.41
