"","date","HBANO"
"82","2016-07-21",27.370001
"83","2016-07-22",27.33
"84","2016-07-25",27.48
"85","2016-07-26",27.540001
"86","2016-07-27",27.58
"87","2016-07-28",27.700001
"88","2016-07-29",27.709999
"89","2016-08-01",27.77
"90","2016-08-02",27.700001
"91","2016-08-03",27.459999
"92","2016-08-04",27.379999
"93","2016-08-05",27.32
"94","2016-08-08",27.32
"95","2016-08-09",27.32
"96","2016-08-10",27.309999
"97","2016-08-11",27.309999
"98","2016-08-12",27.290001
"99","2016-08-15",27.379999
"100","2016-08-16",27.610001
"101","2016-08-17",27.639999
"102","2016-08-18",27.620001
"103","2016-08-19",27.75
"104","2016-08-22",27.719999
"105","2016-08-23",27.84
"106","2016-08-24",27.950001
"107","2016-08-25",28.07
"108","2016-08-26",28.129999
"109","2016-08-29",27.91
"110","2016-08-30",27.91
"111","2016-08-31",27.780001
"112","2016-09-01",27.709999
"113","2016-09-02",27.639999
"114","2016-09-06",27.530001
"115","2016-09-07",27.799999
"116","2016-09-08",27.92
"117","2016-09-09",27.200001
"118","2016-09-12",27.67
"119","2016-09-13",27.48
"120","2016-09-14",27.34
"121","2016-09-15",27.209999
"122","2016-09-16",27
"123","2016-09-19",27.27
"124","2016-09-20",27.190001
"125","2016-09-21",27.440001
"126","2016-09-22",28.07
"127","2016-09-23",28.33
"128","2016-09-26",28.34
"129","2016-09-27",28.209999
"130","2016-09-28",27.940001
"131","2016-09-29",27.51
"132","2016-09-30",27.540001
"133","2016-10-03",27.92
"134","2016-10-04",27.41
"135","2016-10-05",27.17
"136","2016-10-06",27.219999
"137","2016-10-07",27.01
"138","2016-10-10",26.65
"139","2016-10-11",26.280001
"140","2016-10-12",26.42
"141","2016-10-13",26.753
"142","2016-10-14",27.110001
"143","2016-10-17",27.26
"144","2016-10-18",27.370001
"145","2016-10-19",27.4
"146","2016-10-20",27.620001
"147","2016-10-21",27.84
"148","2016-10-24",27.68
"149","2016-10-25",27.559999
"150","2016-10-26",27.18
"151","2016-10-27",27.15
"152","2016-10-28",26.889999
"153","2016-10-31",26.76
"154","2016-11-01",26.42
"155","2016-11-02",26.360001
"156","2016-11-03",26.57
"157","2016-11-04",26.879999
"158","2016-11-07",26.620001
"159","2016-11-08",26.84
"160","2016-11-09",26.34
"161","2016-11-10",26.360001
"162","2016-11-11",26.4
"163","2016-11-14",25.540001
"164","2016-11-15",25.67
"165","2016-11-16",26.469999
"166","2016-11-17",26.43
"167","2016-11-18",26.040001
"168","2016-11-21",25.98
"169","2016-11-22",26.190001
"170","2016-11-23",26.120001
"171","2016-11-25",26.129999
"172","2016-11-28",25.709999
"173","2016-11-29",25.469999
"174","2016-11-30",25.25
"175","2016-12-01",25.01
"176","2016-12-02",25.08
"177","2016-12-05",25.1
"178","2016-12-06",25.42
"179","2016-12-07",25.52
"180","2016-12-08",25.33
"181","2016-12-09",25.530001
"182","2016-12-12",25.25
"183","2016-12-13",25.110001
"184","2016-12-14",25.030001
"185","2016-12-15",25.07
"186","2016-12-16",25.120001
"187","2016-12-19",25.25
"188","2016-12-20",25.32
"189","2016-12-21",25.530001
"190","2016-12-22",25.76
"191","2016-12-23",25.790001
"192","2016-12-27",25.860001
"193","2016-12-28",25.889999
"194","2016-12-29",25.5
"195","2016-12-30",25.299999
"196","2017-01-03",25.42
"197","2017-01-04",25.83
"198","2017-01-05",25.969999
"199","2017-01-06",25.93
"200","2017-01-09",25.889999
"201","2017-01-10",25.98
"202","2017-01-11",26.200001
"203","2017-01-12",26.139999
"204","2017-01-13",26.1
"205","2017-01-17",26.1
"206","2017-01-18",26.139999
"207","2017-01-19",25.860001
"208","2017-01-20",26.24
"209","2017-01-23",26.809999
"210","2017-01-24",26.559999
"211","2017-01-25",26.049999
"212","2017-01-26",25.92
"213","2017-01-27",25.91
"214","2017-01-30",25.809999
"215","2017-01-31",25.860001
"216","2017-02-01",25.98
"217","2017-02-02",26.17
"218","2017-02-03",26.290001
"219","2017-02-06",26.309999
"220","2017-02-07",26.309999
"221","2017-02-08",26.290001
"222","2017-02-09",26.290001
"223","2017-02-10",26.73
"224","2017-02-13",26.440001
"225","2017-02-14",26.545
"226","2017-02-15",26.700001
"227","2017-02-16",26.780001
"228","2017-02-17",26.83
"229","2017-02-21",26.860001
"230","2017-02-22",26.799999
"231","2017-02-23",26.67
"232","2017-02-24",26.67
"233","2017-02-27",26.74
"234","2017-02-28",26.610001
"235","2017-03-01",26.42
"236","2017-03-02",26.559999
"237","2017-03-03",26.65
"238","2017-03-06",26.59
"239","2017-03-07",26.33
"240","2017-03-08",25.93
"241","2017-03-09",25.77
"242","2017-03-10",25.950001
"243","2017-03-13",25.85
"244","2017-03-14",26.1
"245","2017-03-15",26.34
"246","2017-03-16",26.4
"247","2017-03-17",26.440001
"248","2017-03-20",26.450001
"249","2017-03-21",26.48
"250","2017-03-22",26.540001
"251","2017-03-23",26.68
"252","2017-03-24",26.74
"253","2017-03-27",26.389999
"254","2017-03-28",26.43
"255","2017-03-29",25.969999
"256","2017-03-30",25.879999
"257","2017-03-31",25.92
"258","2017-04-03",26.049999
"259","2017-04-04",26.030001
"260","2017-04-05",26
"261","2017-04-06",26.16
"262","2017-04-07",26.23
"263","2017-04-10",26.25
"264","2017-04-11",26.23
"265","2017-04-12",26.25
"266","2017-04-13",26.309999
"267","2017-04-17",26.389999
"268","2017-04-18",26.379999
"269","2017-04-19",26.405001
"270","2017-04-20",26.59
"271","2017-04-21",26.91
"272","2017-04-24",27.25
"273","2017-04-25",27.15
"274","2017-04-26",26.959999
"275","2017-04-27",27.200001
"276","2017-04-28",27.1
"277","2017-05-01",27.299999
"278","2017-05-02",27.389999
"279","2017-05-03",27.49
"280","2017-05-04",27.459999
"281","2017-05-05",27.440001
"282","2017-05-08",27.389999
"283","2017-05-09",27.379999
"284","2017-05-10",27.43
"285","2017-05-11",27.35
"286","2017-05-12",27.48
"287","2017-05-15",27.49
"288","2017-05-16",27.43
"289","2017-05-17",27.41
"290","2017-05-18",27.26
"291","2017-05-19",27.280001
"292","2017-05-22",27.49
"293","2017-05-23",27.690001
"294","2017-05-24",27.42
"295","2017-05-25",27.299999
"296","2017-05-26",26.790001
"297","2017-05-30",26.99
"298","2017-05-31",27.1
"299","2017-06-01",27.139999
"300","2017-06-02",27.24
"301","2017-06-05",27.131001
"302","2017-06-06",27.16
"303","2017-06-07",27.190001
"304","2017-06-08",27.040001
"305","2017-06-09",26.9
"306","2017-06-12",27
"307","2017-06-13",27
"308","2017-06-14",27.09
"309","2017-06-15",27.1
"310","2017-06-16",27.4
"311","2017-06-19",27.48
"312","2017-06-20",27.5
"313","2017-06-21",27.700001
"314","2017-06-22",27.9
"315","2017-06-23",28.030001
"316","2017-06-26",28.139999
"317","2017-06-27",28.17
"318","2017-06-28",27.709999
"319","2017-06-29",27.110001
"320","2017-06-30",27.469999
"321","2017-07-03",27.4
"322","2017-07-05",27.440001
"323","2017-07-06",27.59
"324","2017-07-07",27.65
"325","2017-07-10",28.02
"326","2017-07-11",27.77
"327","2017-07-12",27.93
"328","2017-07-13",27.68
"329","2017-07-14",27.870001
"330","2017-07-17",27.65
"331","2017-07-18",27.790001
"332","2017-07-19",28
"333","2017-07-20",28
"334","2017-07-21",28.209999
"335","2017-07-24",28.09
"336","2017-07-25",27.879999
"337","2017-07-26",27.809999
"338","2017-07-27",27.889999
"339","2017-07-28",28.1
"340","2017-07-31",28.07
"341","2017-08-01",28.219999
"342","2017-08-02",27.870001
"343","2017-08-03",27.950001
"344","2017-08-04",27.799999
"345","2017-08-07",27.68
"346","2017-08-08",27.780001
"347","2017-08-09",27.709999
"348","2017-08-10",27.389999
"349","2017-08-11",27.139999
"350","2017-08-14",27.545
"351","2017-08-15",27.41
"352","2017-08-16",27.639999
"353","2017-08-17",27.450001
"354","2017-08-18",27.49
"355","2017-08-21",27.42
"356","2017-08-22",27.440001
"357","2017-08-23",27.450001
"358","2017-08-24",27.43
"359","2017-08-25",27.549999
"360","2017-08-28",27.5
"361","2017-08-29",27.309999
"362","2017-08-30",27.6
"363","2017-08-31",27.85
"364","2017-09-01",27.639999
"365","2017-09-05",27.700001
"366","2017-09-06",27.75
"367","2017-09-07",27.790001
"368","2017-09-08",27.66
"369","2017-09-11",27.719999
"370","2017-09-12",27.780001
"371","2017-09-13",27.98
"372","2017-09-14",27.75
"373","2017-09-15",27.85
"374","2017-09-18",27.870001
"375","2017-09-19",27.879999
"376","2017-09-20",27.77
"377","2017-09-21",27.83
"378","2017-09-22",27.68
"379","2017-09-25",27.92
"380","2017-09-26",28
"381","2017-09-27",27.790001
"382","2017-09-28",27.49
"383","2017-09-29",27.42
"384","2017-10-02",27.35
"385","2017-10-03",27.33
"386","2017-10-04",27.299999
"387","2017-10-05",27.129999
"388","2017-10-06",27.02
"389","2017-10-09",26.82
"390","2017-10-10",27.200001
"391","2017-10-11",27.379999
"392","2017-10-12",27.280001
"393","2017-10-13",27.549999
"394","2017-10-16",27.34
"395","2017-10-17",27.41
"396","2017-10-18",27.35
"397","2017-10-19",27.110001
"398","2017-10-20",27.719999
"399","2017-10-23",27.775
"400","2017-10-24",27.6
"401","2017-10-25",27.389999
"402","2017-10-26",27.309999
"403","2017-10-27",27.469999
"404","2017-10-30",27.450001
"405","2017-10-31",27.76
"406","2017-11-01",27.599001
"407","2017-11-02",27.719999
"408","2017-11-03",27.629999
"409","2017-11-06",27.281
"410","2017-11-07",27.389999
"411","2017-11-08",27.32
"412","2017-11-09",27.48
"413","2017-11-10",27.209999
"414","2017-11-13",27.440001
"415","2017-11-14",27.450001
"416","2017-11-15",27.219999
"417","2017-11-16",27.370001
"418","2017-11-17",27.450001
"419","2017-11-20",27.559999
"420","2017-11-21",27.41
"421","2017-11-22",27.440001
"422","2017-11-24",27.77
"423","2017-11-27",27.917
"424","2017-11-28",27.68
"425","2017-11-29",27.57
"426","2017-11-30",27.51
"427","2017-12-01",27.67
"428","2017-12-04",27.91
"429","2017-12-05",27.940001
"430","2017-12-06",28.209999
"431","2017-12-07",28.27
"432","2017-12-08",28.57
"433","2017-12-11",28.309999
"434","2017-12-12",28.200001
"435","2017-12-13",28.1
"436","2017-12-14",28
"437","2017-12-15",27.91
"438","2017-12-18",28.32
"439","2017-12-19",28.09
"440","2017-12-20",28
"441","2017-12-21",28.139999
"442","2017-12-22",28.030001
"443","2017-12-26",27.84
"444","2017-12-27",27.799999
"445","2017-12-28",27.33
"446","2017-12-29",28.139999
"447","2018-01-02",27.5
"448","2018-01-03",27.450001
"449","2018-01-04",27.375999
"450","2018-01-05",27.280001
"451","2018-01-08",27.400999
"452","2018-01-09",27.450001
"453","2018-01-10",27.35
"454","2018-01-11",27.299999
"455","2018-01-12",27.24
"456","2018-01-16",27.15
"457","2018-01-17",27.219999
"458","2018-01-18",26.950001
"459","2018-01-19",26.83
"460","2018-01-22",26.969999
"461","2018-01-23",27.18
"462","2018-01-24",27.18
"463","2018-01-25",27.110001
"464","2018-01-26",26.620001
"465","2018-01-29",26.27
"466","2018-01-30",26.48
"467","2018-01-31",26.719999
"468","2018-02-01",26.23
"469","2018-02-02",26.07
"470","2018-02-05",26.055
"471","2018-02-06",26.280001
"472","2018-02-07",26.379999
"473","2018-02-08",26.209999
"474","2018-02-09",26.43
"475","2018-02-12",26.309999
"476","2018-02-13",26.24
"477","2018-02-14",26.108
"478","2018-02-15",26.040001
"479","2018-02-16",26.209999
"480","2018-02-20",26.290001
"481","2018-02-21",26.247999
"482","2018-02-22",26.17
"483","2018-02-23",26.5
"484","2018-02-26",26.58
"485","2018-02-27",26.700001
"486","2018-02-28",26.9
"487","2018-03-01",26.958
"488","2018-03-02",26.834999
"489","2018-03-05",27.09
"490","2018-03-06",27.18
"491","2018-03-07",27.164
"492","2018-03-08",27.34
"493","2018-03-09",27.040001
"494","2018-03-12",27.08
"495","2018-03-13",27.1
"496","2018-03-14",27.040001
"497","2018-03-15",26.959999
"498","2018-03-16",26.959999
"499","2018-03-19",26.98
"500","2018-03-20",27.15
"501","2018-03-21",27.309999
"502","2018-03-22",27.360001
"503","2018-03-23",27.209999
"504","2018-03-26",27.35
"505","2018-03-27",27.18
"506","2018-03-28",27.290001
"507","2018-03-29",27.25
"508","2018-04-02",26.690001
"509","2018-04-03",26.530001
"510","2018-04-04",26.540001
"511","2018-04-05",26.73
"512","2018-04-06",26.85
"513","2018-04-09",26.82
"514","2018-04-10",26.870001
"515","2018-04-11",26.74
"516","2018-04-12",26.610001
"517","2018-04-13",26.49
"518","2018-04-16",26.59
"519","2018-04-17",26.450001
"520","2018-04-18",26.540001
"521","2018-04-19",26.32
"522","2018-04-20",26.35
"523","2018-04-23",26.35
"524","2018-04-24",26.25
"525","2018-04-25",26.02
"526","2018-04-26",26.15
"527","2018-04-27",26.16
"528","2018-04-30",26.18
"529","2018-05-01",26.25
"530","2018-05-02",26.219999
"531","2018-05-03",26.15
"532","2018-05-04",26.209999
"533","2018-05-07",26.34
"534","2018-05-08",26.190001
"535","2018-05-09",26.08
"536","2018-05-10",26.07
"537","2018-05-11",26.25
"538","2018-05-14",26.219999
"539","2018-05-15",26.17
"540","2018-05-16",26.17
"541","2018-05-17",26.09
"542","2018-05-18",26.030001
"543","2018-05-21",26.059999
"544","2018-05-22",26.1
"545","2018-05-23",26.110001
"546","2018-05-24",26.379999
"547","2018-05-25",26.51
"548","2018-05-29",26.379999
"549","2018-05-30",26.450001
"550","2018-05-31",26.41
"551","2018-06-01",26.559999
"552","2018-06-04",26.58
"553","2018-06-05",26.790001
"554","2018-06-06",26.799999
"555","2018-06-07",26.790001
"556","2018-06-08",26.709999
"557","2018-06-11",26.73
"558","2018-06-12",26.610001
"559","2018-06-13",26.68
"560","2018-06-14",26.75
"561","2018-06-15",26.77
"562","2018-06-18",26.778
"563","2018-06-19",26.65
"564","2018-06-20",26.66
"565","2018-06-21",26.629999
"566","2018-06-22",26.700001
"567","2018-06-25",26.610001
"568","2018-06-26",26.52
"569","2018-06-27",26.43
"570","2018-06-28",26.15
"571","2018-06-29",26.120001
"572","2018-07-02",26.52
"573","2018-07-03",26.76
"574","2018-07-05",26.84
"575","2018-07-06",26.93
"576","2018-07-09",27.02
"577","2018-07-10",26.969999
"578","2018-07-11",26.98
"579","2018-07-12",26.959999
"580","2018-07-13",26.84
"581","2018-07-16",26.6
"582","2018-07-17",26.360001
"583","2018-07-18",26.5
"584","2018-07-19",26.459999
"585","2018-07-20",26.65
"586","2018-07-23",26.5
"587","2018-07-24",26.57
"588","2018-07-25",26.555
"589","2018-07-26",26.43
"590","2018-07-27",26.35
"591","2018-07-30",26.299999
"592","2018-07-31",26.41
"593","2018-08-01",26.219999
"594","2018-08-02",26.42
"595","2018-08-03",26.43
"596","2018-08-06",26.309999
"597","2018-08-07",26.389999
"598","2018-08-08",26.299999
"599","2018-08-09",26.290001
"600","2018-08-10",26.200001
"601","2018-08-13",26.309999
"602","2018-08-14",26.25
"603","2018-08-15",26.4
"604","2018-08-16",26.35
"605","2018-08-17",26.33
"606","2018-08-20",26.48
"607","2018-08-21",26.379999
"608","2018-08-22",26.379999
"609","2018-08-23",26.42
"610","2018-08-24",26.469999
"611","2018-08-27",26.34
"612","2018-08-28",26.469999
"613","2018-08-29",26.41
"614","2018-08-30",26.41
"615","2018-08-31",26.370001
"616","2018-09-04",26.33
"617","2018-09-05",26.309999
"618","2018-09-06",26.211
"619","2018-09-07",26.15
"620","2018-09-10",26.205
"621","2018-09-11",26.17
"622","2018-09-12",26.23
"623","2018-09-13",26.209999
"624","2018-09-14",26.27
"625","2018-09-17",26.110001
"626","2018-09-18",26.129999
"627","2018-09-19",26.09
"628","2018-09-20",26.08
"629","2018-09-21",26.120001
"630","2018-09-24",26.1
"631","2018-09-25",26.120001
"632","2018-09-26",26.120001
"633","2018-09-27",26.129999
"634","2018-09-28",25.74
"635","2018-10-01",25.66
"636","2018-10-02",25.705
"637","2018-10-03",25.57
"638","2018-10-04",25.4
"639","2018-10-05",25.299999
"640","2018-10-08",25.379999
"641","2018-10-09",25.58
"642","2018-10-10",25.299999
"643","2018-10-11",25.290001
"644","2018-10-12",25.24
"645","2018-10-15",25.32
"646","2018-10-16",25.299999
"647","2018-10-17",25.25
"648","2018-10-18",25.299999
"649","2018-10-19",25.530001
"650","2018-10-22",25.48
"651","2018-10-23",25.450001
"652","2018-10-24",25.459999
"653","2018-10-25",25.41
"654","2018-10-26",25.4
"655","2018-10-29",25.709999
"656","2018-10-30",25.6
"657","2018-10-31",25.66
"658","2018-11-01",25.549999
"659","2018-11-02",25.57
"660","2018-11-05",25.68
"661","2018-11-06",25.655001
"662","2018-11-07",25.65
"663","2018-11-08",25.719999
"664","2018-11-09",25.75
"665","2018-11-12",25.709999
"666","2018-11-13",25.690001
"667","2018-11-14",25.566
"668","2018-11-15",25.459999
"669","2018-11-16",25.403999
"670","2018-11-19",25.33
"671","2018-11-20",25.26
"672","2018-11-21",25.379999
"673","2018-11-23",25.360001
"674","2018-11-26",25.299999
"675","2018-11-27",25.379999
"676","2018-11-28",25.389999
"677","2018-11-29",25.200001
"678","2018-11-30",25.290001
"679","2018-12-03",25.17
"680","2018-12-04",25.030001
"681","2018-12-06",25.07
"682","2018-12-07",25.120001
"683","2018-12-10",25.190001
"684","2018-12-11",25.280001
"685","2018-12-12",25.15
"686","2018-12-13",25.120001
"687","2018-12-14",25.1
"688","2018-12-17",24.92
"689","2018-12-18",24.969999
"690","2018-12-19",25.01
"691","2018-12-20",25.030001
"692","2018-12-21",24.76
"693","2018-12-24",24.631001
"694","2018-12-26",24.879999
"695","2018-12-27",24.694
"696","2018-12-28",24.485001
"697","2018-12-31",24.82
"698","2019-01-02",24.9
"699","2019-01-03",24.99
"700","2019-01-04",25.27
"701","2019-01-07",25.459999
"702","2019-01-08",25.35
"703","2019-01-09",25.389999
"704","2019-01-10",25.200001
"705","2019-01-11",25.360001
"706","2019-01-14",25.34
"707","2019-01-15",25.42
"708","2019-01-16",25.370001
"709","2019-01-17",25.43
"710","2019-01-18",25.549999
"711","2019-01-22",25.610001
"712","2019-01-23",25.530001
"713","2019-01-24",25.700001
"714","2019-01-25",25.73
"715","2019-01-28",25.780001
"716","2019-01-29",25.68
"717","2019-01-30",25.76
"718","2019-01-31",25.98
"719","2019-02-01",25.93
"720","2019-02-04",25.83
"721","2019-02-05",25.799999
"722","2019-02-06",25.75
"723","2019-02-07",25.629999
"724","2019-02-08",25.74
"725","2019-02-11",25.700001
"726","2019-02-12",25.76
"727","2019-02-13",26
"728","2019-02-14",25.870001
"729","2019-02-15",25.93
"730","2019-02-19",25.85
"731","2019-02-20",25.83
"732","2019-02-21",25.959999
"733","2019-02-22",25.92
"734","2019-02-25",25.9
"735","2019-02-26",25.98
"736","2019-02-27",25.940001
"737","2019-02-28",25.610001
"738","2019-03-01",26
"739","2019-03-04",25.870001
"740","2019-03-05",26.1
"741","2019-03-06",26.07
"742","2019-03-07",26.02
"743","2019-03-08",26.08
"744","2019-03-11",26.120001
"745","2019-03-12",26.15
"746","2019-03-13",26.299999
"747","2019-03-14",26.440001
"748","2019-03-15",26.465
"749","2019-03-18",26.49
"750","2019-03-19",26.35
"751","2019-03-20",26.440001
"752","2019-03-21",26.32
"753","2019-03-22",26.32
"754","2019-03-25",26.15
"755","2019-03-26",26.25
"756","2019-03-27",26.200001
"757","2019-03-28",26.24
"758","2019-03-29",26.129999
"759","2019-04-01",26.120001
"760","2019-04-02",25.99
"761","2019-04-03",26.129999
"762","2019-04-04",26.09
"763","2019-04-05",26.18
"764","2019-04-08",26.120001
"765","2019-04-09",26.09
"766","2019-04-10",26.25
"767","2019-04-11",26.190001
"768","2019-04-12",26.16
"769","2019-04-15",26.190001
"770","2019-04-16",26.309999
"771","2019-04-17",26.33
"772","2019-04-18",26.15
"773","2019-04-22",26.139999
"774","2019-04-23",26.17
"775","2019-04-24",26.18
"776","2019-04-25",26.15
"777","2019-04-26",26.02
"778","2019-04-29",26.219999
"779","2019-04-30",26.02
"780","2019-05-01",26.25
"781","2019-05-02",26.200001
"782","2019-05-03",26.26
"783","2019-05-06",26.24
"784","2019-05-07",26.135
"785","2019-05-08",26.184
"786","2019-05-09",26.110001
"787","2019-05-10",26.200001
"788","2019-05-13",26.15
"789","2019-05-14",26.16
"790","2019-05-15",26.24
"791","2019-05-16",26.200001
"792","2019-05-17",26.120001
"793","2019-05-20",26.129999
"794","2019-05-21",26.15
"795","2019-05-22",26.17
"796","2019-05-23",26.120001
"797","2019-05-24",26.17
"798","2019-05-28",26.209999
"799","2019-05-29",26.24
"800","2019-05-30",26.309999
"801","2019-05-31",26.139999
"802","2019-06-03",26.224001
"803","2019-06-04",26.33
"804","2019-06-05",26.32
"805","2019-06-06",26.34
"806","2019-06-07",26.639999
"807","2019-06-10",26.73
"808","2019-06-11",26.549999
"809","2019-06-12",26.450001
"810","2019-06-13",26.551001
"811","2019-06-14",26.74
"812","2019-06-17",26.84
"813","2019-06-18",26.809999
"814","2019-06-19",26.98
"815","2019-06-20",27.049999
"816","2019-06-21",26.860001
"817","2019-06-24",26.700001
"818","2019-06-25",26.77
"819","2019-06-26",26.75
"820","2019-06-27",26.59
"821","2019-06-28",25.889999
"822","2019-07-01",26.07
"823","2019-07-02",26.25
"824","2019-07-03",26.23
"825","2019-07-05",26.120001
"826","2019-07-08",26.110001
"827","2019-07-09",26.1
"828","2019-07-10",26.08
"829","2019-07-11",26.110001
"830","2019-07-12",26.219999
"831","2019-07-15",26.34
"832","2019-07-16",26.459999
"833","2019-07-17",26.629999
"834","2019-07-18",26.76
"835","2019-07-19",26.73
"836","2019-07-22",26.549999
"837","2019-07-23",26.459999
"838","2019-07-24",26.469999
"839","2019-07-25",26.43
"840","2019-07-26",26.5
"841","2019-07-29",26.57
"842","2019-07-30",26.379999
"843","2019-07-31",26.360001
"844","2019-08-01",26.42
"845","2019-08-02",26.5
"846","2019-08-05",26.290001
"847","2019-08-06",26.469999
"848","2019-08-07",26.280001
"849","2019-08-08",26.299999
"850","2019-08-09",26.370001
"851","2019-08-12",26.32
"852","2019-08-13",26.42
"853","2019-08-14",26.610001
"854","2019-08-15",26.73
"855","2019-08-16",26.440001
"856","2019-08-19",26.559999
"857","2019-08-20",26.639999
"858","2019-08-21",26.700001
"859","2019-08-22",26.700001
"860","2019-08-23",26.549999
"861","2019-08-26",26.59
"862","2019-08-27",26.620001
"863","2019-08-28",26.77
"864","2019-08-29",26.59
"865","2019-08-30",26.440001
"866","2019-09-03",26.620001
"867","2019-09-04",26.85
"868","2019-09-05",26.82
"869","2019-09-06",26.85
"870","2019-09-09",26.940001
"871","2019-09-10",26.77
"872","2019-09-11",26.9
"873","2019-09-12",27.030001
"874","2019-09-13",26.629999
"875","2019-09-16",26.950001
"876","2019-09-17",26.870001
"877","2019-09-18",26.959999
"878","2019-09-19",27
"879","2019-09-20",27.190001
"880","2019-09-23",27.27
"881","2019-09-24",27.209999
"882","2019-09-25",27.08
"883","2019-09-26",26.950001
"884","2019-09-27",26.91
"885","2019-09-30",26.299999
"886","2019-10-01",26.530001
"887","2019-10-02",26.35
"888","2019-10-03",26.469999
"889","2019-10-04",26.530001
"890","2019-10-07",26.43
"891","2019-10-08",26.389999
"892","2019-10-09",26.469999
"893","2019-10-10",26.450001
"894","2019-10-11",26.51
"895","2019-10-14",26.540001
"896","2019-10-15",26.4
"897","2019-10-16",26.41
"898","2019-10-17",26.370001
"899","2019-10-18",26.25
"900","2019-10-21",26.25
"901","2019-10-22",26.24
"902","2019-10-23",26.219999
"903","2019-10-24",26.25
"904","2019-10-25",26.32
"905","2019-10-28",26.290001
"906","2019-10-29",26.24
"907","2019-10-30",26.290001
"908","2019-10-31",26.209999
"909","2019-11-01",26.280001
"910","2019-11-04",26.309999
"911","2019-11-05",26.26
"912","2019-11-06",26.27
"913","2019-11-07",26.15
"914","2019-11-08",26.23
"915","2019-11-11",26.254999
"916","2019-11-12",26.24
"917","2019-11-13",26.299999
"918","2019-11-14",26.42
"919","2019-11-15",26.469999
"920","2019-11-18",26.41
"921","2019-11-19",26.360001
"922","2019-11-20",26.389999
"923","2019-11-21",26.379999
"924","2019-11-22",26.35
"925","2019-11-25",26.26
"926","2019-11-26",26.27
"927","2019-11-27",26.120001
"928","2019-11-29",26.08
"929","2019-12-02",26.07
"930","2019-12-03",26.17
"931","2019-12-04",26.17
"932","2019-12-05",26.18
"933","2019-12-06",26.15
"934","2019-12-09",26.16
"935","2019-12-10",26.23
"936","2019-12-11",26.280001
"937","2019-12-12",26.35
"938","2019-12-13",26.290001
"939","2019-12-16",26.264999
"940","2019-12-17",26.25
"941","2019-12-18",26.236
"942","2019-12-19",26.26
"943","2019-12-20",26.26
"944","2019-12-23",26.309999
"945","2019-12-24",26.280001
"946","2019-12-26",26.290001
"947","2019-12-27",26.379999
"948","2019-12-30",26.040001
"949","2019-12-31",26
"950","2020-01-02",26.190001
"951","2020-01-03",26.17
"952","2020-01-06",26.110001
"953","2020-01-07",26.280001
"954","2020-01-08",26.25
"955","2020-01-09",26.200001
"956","2020-01-10",26.190001
"957","2020-01-13",26.24
"958","2020-01-14",26.25
"959","2020-01-15",26.32
"960","2020-01-16",26.280001
"961","2020-01-17",26.360001
"962","2020-01-21",26.48
"963","2020-01-22",26.34
"964","2020-01-23",26.379999
"965","2020-01-24",26.440001
"966","2020-01-27",26.35
"967","2020-01-28",26.34
"968","2020-01-29",26.334999
