"","date","INFY"
"79","2007-04-26",6.6375
"80","2007-04-27",6.59625
"81","2007-04-30",6.54375
"82","2007-05-01",6.67625
"83","2007-05-02",6.71375
"84","2007-05-03",6.7175
"85","2007-05-04",6.7375
"86","2007-05-07",6.49
"87","2007-05-08",6.41125
"88","2007-05-09",6.50375
"89","2007-05-10",6.40375
"90","2007-05-11",6.50625
"91","2007-05-14",6.4325
"92","2007-05-15",6.415
"93","2007-05-16",6.43
"94","2007-05-17",6.39125
"95","2007-05-18",6.3025
"96","2007-05-21",6.24875
"97","2007-05-22",6.255
"98","2007-05-23",6.18
"99","2007-05-24",6.07
"100","2007-05-25",6.2375
"101","2007-05-29",6.2
"102","2007-05-30",6.16
"103","2007-05-31",6.15625
"104","2007-06-01",6.22375
"105","2007-06-04",6.12
"106","2007-06-05",6.1375
"107","2007-06-06",6.07625
"108","2007-06-07",5.93625
"109","2007-06-08",6.215
"110","2007-06-11",6.4575
"111","2007-06-12",6.3425
"112","2007-06-13",6.475
"113","2007-06-14",6.65125
"114","2007-06-15",6.66375
"115","2007-06-18",6.55
"116","2007-06-19",6.50625
"117","2007-06-20",6.4625
"118","2007-06-21",6.47375
"119","2007-06-22",6.39375
"120","2007-06-25",6.31
"121","2007-06-26",6.32375
"122","2007-06-27",6.355
"123","2007-06-28",6.42875
"124","2007-06-29",6.2975
"125","2007-07-02",6.375
"126","2007-07-03",6.39
"127","2007-07-05",6.27375
"128","2007-07-06",6.57375
"129","2007-07-09",6.78125
"130","2007-07-10",6.60375
"131","2007-07-11",6.46
"132","2007-07-12",6.5
"133","2007-07-13",6.48875
"134","2007-07-16",6.52125
"135","2007-07-17",6.61875
"136","2007-07-18",6.58125
"137","2007-07-19",6.80875
"138","2007-07-20",6.71375
"139","2007-07-23",6.71125
"140","2007-07-24",6.5075
"141","2007-07-25",6.505
"142","2007-07-26",6.3625
"143","2007-07-27",6.31375
"144","2007-07-30",6.3375
"145","2007-07-31",6.2
"146","2007-08-01",6.1475
"147","2007-08-02",6.185
"148","2007-08-03",5.995
"149","2007-08-06",6.03
"150","2007-08-07",6.06625
"151","2007-08-08",6.40875
"152","2007-08-09",6.1625
"153","2007-08-10",6.125
"154","2007-08-13",6.1875
"155","2007-08-14",6.01875
"156","2007-08-15",5.835
"157","2007-08-16",5.725
"158","2007-08-17",5.89125
"159","2007-08-20",5.82625
"160","2007-08-21",5.5625
"161","2007-08-22",5.74625
"162","2007-08-23",5.74875
"163","2007-08-24",5.8775
"164","2007-08-27",5.83375
"165","2007-08-28",5.645
"166","2007-08-29",5.875
"167","2007-08-30",5.805
"168","2007-08-31",5.96375
"169","2007-09-04",6.0775
"170","2007-09-05",5.985
"171","2007-09-06",6.1275
"172","2007-09-07",5.965
"173","2007-09-10",5.85625
"174","2007-09-11",5.8375
"175","2007-09-12",5.87625
"176","2007-09-13",5.95375
"177","2007-09-14",5.90125
"178","2007-09-17",5.87125
"179","2007-09-18",6.1875
"180","2007-09-19",6.16
"181","2007-09-20",5.8775
"182","2007-09-21",5.8275
"183","2007-09-24",5.74625
"184","2007-09-25",5.77625
"185","2007-09-26",5.9125
"186","2007-09-27",6.0725
"187","2007-09-28",6.04875
"188","2007-10-01",6.31625
"189","2007-10-02",6.36125
"190","2007-10-03",6.32875
"191","2007-10-04",6.38125
"192","2007-10-05",6.55375
"193","2007-10-08",6.56
"194","2007-10-09",6.74625
"195","2007-10-10",6.91125
"196","2007-10-11",6.4725
"197","2007-10-12",6.46125
"198","2007-10-15",6.3025
"199","2007-10-16",5.925
"200","2007-10-17",6.17375
"201","2007-10-18",6.1875
"202","2007-10-19",6.09
"203","2007-10-22",6.20625
"204","2007-10-23",6.31125
"205","2007-10-24",6.055
"206","2007-10-25",6.0725
"207","2007-10-26",6.1525
"208","2007-10-29",6.36875
"209","2007-10-30",6.32125
"210","2007-10-31",6.3675
"211","2007-11-01",6.24
"212","2007-11-02",6.3275
"213","2007-11-05",6.1025
"214","2007-11-06",5.68125
"215","2007-11-07",5.6225
"216","2007-11-08",5.2975
"217","2007-11-09",5.25125
"218","2007-11-12",5.00625
"219","2007-11-13",5.365
"220","2007-11-14",5.27875
"221","2007-11-15",5.155
"222","2007-11-16",5.26875
"223","2007-11-19",5.13875
"224","2007-11-20",5.01625
"225","2007-11-21",4.8325
"226","2007-11-23",4.8875
"227","2007-11-26",4.8325
"228","2007-11-27",4.95625
"229","2007-11-28",5.19375
"230","2007-11-29",5.155
"231","2007-11-30",5.26875
"232","2007-12-03",5.20625
"233","2007-12-04",5.22125
"234","2007-12-05",5.3675
"235","2007-12-06",5.42125
"236","2007-12-07",5.59625
"237","2007-12-10",5.69625
"238","2007-12-11",5.4675
"239","2007-12-12",5.49625
"240","2007-12-13",5.3625
"241","2007-12-14",5.32375
"242","2007-12-17",5.1275
"243","2007-12-18",5.25375
"244","2007-12-19",5.2625
"245","2007-12-20",5.55125
"246","2007-12-21",5.6425
"247","2007-12-24",5.78875
"248","2007-12-26",5.83
"249","2007-12-27",5.7025
"250","2007-12-28",5.69375
"251","2007-12-31",5.67
"252","2008-01-02",5.55375
"253","2008-01-03",5.48625
"254","2008-01-04",5.26375
"255","2008-01-07",5.37375
"256","2008-01-08",5.24625
"257","2008-01-09",5.355
"258","2008-01-10",5.355
"259","2008-01-11",5.0175
"260","2008-01-14",5.04375
"261","2008-01-15",4.88625
"262","2008-01-16",4.83
"263","2008-01-17",4.8325
"264","2008-01-18",4.7525
"265","2008-01-22",4.74125
"266","2008-01-23",4.84625
"267","2008-01-24",4.91875
"268","2008-01-25",4.90625
"269","2008-01-28",4.96375
"270","2008-01-29",5.02625
"271","2008-01-30",4.9875
"272","2008-01-31",5.175
"273","2008-02-01",5.4375
"274","2008-02-04",5.33625
"275","2008-02-05",4.98125
"276","2008-02-06",4.97625
"277","2008-02-07",4.9925
"278","2008-02-08",5.2125
"279","2008-02-11",5.15875
"280","2008-02-12",5.23375
"281","2008-02-13",5.26125
"282","2008-02-14",5.19375
"283","2008-02-15",5.145
"284","2008-02-19",5.13
"285","2008-02-20",5.155
"286","2008-02-21",5.2125
"287","2008-02-22",5.1875
"288","2008-02-25",5.26625
"289","2008-02-26",5.30125
"290","2008-02-27",5.25
"291","2008-02-28",5.115
"292","2008-02-29",4.865
"293","2008-03-03",4.77625
"294","2008-03-04",4.67875
"295","2008-03-05",4.77375
"296","2008-03-06",4.62875
"297","2008-03-07",4.48875
"298","2008-03-10",4.35
"299","2008-03-11",4.58125
"300","2008-03-12",4.41625
"301","2008-03-13",4.36625
"302","2008-03-14",4.2425
"303","2008-03-17",4.12625
"304","2008-03-18",4.30875
"305","2008-03-19",4.1725
"306","2008-03-20",4.235
"307","2008-03-24",4.5375
"308","2008-03-25",4.675
"309","2008-03-26",4.62875
"310","2008-03-27",4.53875
"311","2008-03-28",4.5375
"312","2008-03-31",4.47125
"313","2008-04-01",4.67875
"314","2008-04-02",4.64625
"315","2008-04-03",4.67625
"316","2008-04-04",4.60625
"317","2008-04-07",4.62
"318","2008-04-08",4.575
"319","2008-04-09",4.5
"320","2008-04-10",4.53125
"321","2008-04-11",4.47625
"322","2008-04-14",4.57
"323","2008-04-15",4.95875
"324","2008-04-16",5.11
"325","2008-04-17",5.13125
"326","2008-04-18",5.385
"327","2008-04-21",5.335
"328","2008-04-22",5.16625
"329","2008-04-23",5.27375
"330","2008-04-24",5.385
"331","2008-04-25",5.39
"332","2008-04-28",5.28625
"333","2008-04-29",5.4875
"334","2008-04-30",5.46125
"335","2008-05-01",5.53
"336","2008-05-02",5.6175
"337","2008-05-05",5.545
"338","2008-05-06",5.725
"339","2008-05-07",5.405
"340","2008-05-08",5.35375
"341","2008-05-09",5.36375
"342","2008-05-12",5.4475
"343","2008-05-13",5.3775
"344","2008-05-14",5.54125
"345","2008-05-15",5.8225
"346","2008-05-16",5.75125
"347","2008-05-19",5.68875
"348","2008-05-20",5.54
"349","2008-05-21",5.49
"350","2008-05-22",5.52625
"351","2008-05-23",5.39
"352","2008-05-27",5.4925
"353","2008-05-28",5.54875
"354","2008-05-29",5.67
"355","2008-05-30",6.13875
"356","2008-06-02",5.97125
"357","2008-06-03",5.84625
"358","2008-06-04",5.83625
"359","2008-06-05",6.17125
"360","2008-06-06",5.93375
"361","2008-06-09",5.86375
"362","2008-06-10",5.71625
"363","2008-06-11",5.61125
"364","2008-06-12",5.80375
"365","2008-06-13",5.915
"366","2008-06-16",5.885
"367","2008-06-17",5.845
"368","2008-06-18",5.67875
"369","2008-06-19",5.795
"370","2008-06-20",5.53875
"371","2008-06-23",5.625
"372","2008-06-24",5.49
"373","2008-06-25",5.54
"374","2008-06-26",5.32625
"375","2008-06-27",5.37875
"376","2008-06-30",5.4325
"377","2008-07-01",5.43375
"378","2008-07-02",5.45
"379","2008-07-03",5.325
"380","2008-07-07",5.3375
"381","2008-07-08",5.37625
"382","2008-07-09",5.47875
"383","2008-07-10",5.49875
"384","2008-07-11",4.7675
"385","2008-07-14",4.64375
"386","2008-07-15",4.6275
"387","2008-07-16",4.895
"388","2008-07-17",4.9675
"389","2008-07-18",4.8025
"390","2008-07-21",4.685
"391","2008-07-22",4.905
"392","2008-07-23",5.0025
"393","2008-07-24",4.7325
"394","2008-07-25",4.7875
"395","2008-07-28",4.725
"396","2008-07-29",4.92375
"397","2008-07-30",4.89
"398","2008-07-31",4.92375
"399","2008-08-01",5.05625
"400","2008-08-04",4.9475
"401","2008-08-05",5.095
"402","2008-08-06",5.235
"403","2008-08-07",5.11125
"404","2008-08-08",5.19
"405","2008-08-11",5.1675
"406","2008-08-12",4.99625
"407","2008-08-13",5.04
"408","2008-08-14",5.28375
"409","2008-08-15",5.3025
"410","2008-08-18",5.2075
"411","2008-08-19",5.1
"412","2008-08-20",5.07875
"413","2008-08-21",5.0325
"414","2008-08-22",5.195
"415","2008-08-25",4.9875
"416","2008-08-26",5.06625
"417","2008-08-27",5.14625
"418","2008-08-28",5.175
"419","2008-08-29",5.16
"420","2008-09-02",5.13875
"421","2008-09-03",5.07625
"422","2008-09-04",4.94
"423","2008-09-05",4.92375
"424","2008-09-08",4.93125
"425","2008-09-09",4.80625
"426","2008-09-10",4.89875
"427","2008-09-11",4.6475
"428","2008-09-12",4.655
"429","2008-09-15",4.35
"430","2008-09-16",4.55
"431","2008-09-17",4.29375
"432","2008-09-18",4.365
"433","2008-09-19",4.8125
"434","2008-09-22",4.6175
"435","2008-09-23",4.3975
"436","2008-09-24",4.21
"437","2008-09-25",4.28
"438","2008-09-26",4.20125
"439","2008-09-29",3.66875
"440","2008-09-30",4.16375
"441","2008-10-01",4.05
"442","2008-10-02",3.8225
"443","2008-10-03",3.6975
"444","2008-10-06",3.4775
"445","2008-10-07",3.32
"446","2008-10-08",3.19
"447","2008-10-09",3.1275
"448","2008-10-10",2.98875
"449","2008-10-13",3.68875
"450","2008-10-14",3.51625
"451","2008-10-15",3.13
"452","2008-10-16",3.3125
"453","2008-10-17",3.245
"454","2008-10-20",3.5025
"455","2008-10-21",3.32
"456","2008-10-22",3.17
"457","2008-10-23",3.2325
"458","2008-10-24",3.1525
"459","2008-10-27",3.0475
"460","2008-10-28",3.52125
"461","2008-10-29",3.49
"462","2008-10-30",3.66375
"463","2008-10-31",3.665
"464","2008-11-03",3.5675
"465","2008-11-04",3.74
"466","2008-11-05",3.45125
"467","2008-11-06",3.09
"468","2008-11-07",3.33625
"469","2008-11-10",3.4125
"470","2008-11-11",3.25375
"471","2008-11-12",3.055
"472","2008-11-13",3.27625
"473","2008-11-14",3.09
"474","2008-11-17",3.05375
"475","2008-11-18",3.01625
"476","2008-11-19",2.7975
"477","2008-11-20",2.63875
"478","2008-11-21",2.87
"479","2008-11-24",3.12
"480","2008-11-25",2.8925
"481","2008-11-26",3.03875
"482","2008-11-28",3.14375
"483","2008-12-01",2.95125
"484","2008-12-02",3.05375
"485","2008-12-03",3.02625
"486","2008-12-04",2.86125
"487","2008-12-05",2.97
"488","2008-12-08",3.23625
"489","2008-12-09",3.11625
"490","2008-12-10",3.13375
"491","2008-12-11",2.9975
"492","2008-12-12",3.0275
"493","2008-12-15",2.985
"494","2008-12-16",3.00875
"495","2008-12-17",3.11375
"496","2008-12-18",3.185
"497","2008-12-19",3.195
"498","2008-12-22",3.13
"499","2008-12-23",3.16375
"500","2008-12-24",3.14125
"501","2008-12-26",3.0175
"502","2008-12-29",2.99125
"503","2008-12-30",3.05625
"504","2008-12-31",3.07125
"505","2009-01-02",3.14375
"506","2009-01-05",3.24875
"507","2009-01-06",3.325
"508","2009-01-07",3.3675
"509","2009-01-08",3.33
"510","2009-01-09",3.30875
"511","2009-01-12",3.235
"512","2009-01-13",3.425
"513","2009-01-14",3.30375
"514","2009-01-15",3.39375
"515","2009-01-16",3.4625
"516","2009-01-20",3.27125
"517","2009-01-21",3.3425
"518","2009-01-22",3.19125
"519","2009-01-23",3.2575
"520","2009-01-26",3.3375
"521","2009-01-27",3.38875
"522","2009-01-28",3.505
"523","2009-01-29",3.4325
"524","2009-01-30",3.32
"525","2009-02-02",3.3275
"526","2009-02-03",3.43
"527","2009-02-04",3.385
"528","2009-02-05",3.35
"529","2009-02-06",3.62375
"530","2009-02-09",3.6675
"531","2009-02-10",3.38875
"532","2009-02-11",3.37375
"533","2009-02-12",3.38375
"534","2009-02-13",3.2975
"535","2009-02-17",3.13625
"536","2009-02-18",3.14375
"537","2009-02-19",3.09
"538","2009-02-20",3.02
"539","2009-02-23",2.96
"540","2009-02-24",3.0975
"541","2009-02-25",3.0775
"542","2009-02-26",3.025
"543","2009-02-27",3.025
"544","2009-03-02",2.8475
"545","2009-03-03",2.885
"546","2009-03-04",3.01
"547","2009-03-05",2.8675
"548","2009-03-06",2.915
"549","2009-03-09",2.8525
"550","2009-03-10",3.06375
"551","2009-03-11",3.0625
"552","2009-03-12",3.175
"553","2009-03-13",3.165
"554","2009-03-16",3.13625
"555","2009-03-17",3.17
"556","2009-03-18",3.275
"557","2009-03-19",3.34375
"558","2009-03-20",3.23625
"559","2009-03-23",3.4525
"560","2009-03-24",3.2825
"561","2009-03-25",3.35625
"562","2009-03-26",3.49875
"563","2009-03-27",3.23875
"564","2009-03-30",3.23375
"565","2009-03-31",3.32875
"566","2009-04-01",3.37375
"567","2009-04-02",3.57625
"568","2009-04-03",3.6325
"569","2009-04-06",3.53875
"570","2009-04-07",3.52375
"571","2009-04-08",3.61375
"572","2009-04-09",3.715
"573","2009-04-13",3.685
"574","2009-04-14",3.595
"575","2009-04-15",3.35125
"576","2009-04-16",3.4375
"577","2009-04-17",3.4975
"578","2009-04-20",3.38875
"579","2009-04-21",3.40125
"580","2009-04-22",3.48625
"581","2009-04-23",3.57625
"582","2009-04-24",3.61125
"583","2009-04-27",3.58375
"584","2009-04-28",3.5825
"585","2009-04-29",3.79
"586","2009-04-30",3.85125
"587","2009-05-01",3.8375
"588","2009-05-04",4.095
"589","2009-05-05",4.0525
"590","2009-05-06",3.92875
"591","2009-05-07",3.87375
"592","2009-05-08",3.895
"593","2009-05-11",3.88125
"594","2009-05-12",3.98125
"595","2009-05-13",3.795
"596","2009-05-14",3.935
"597","2009-05-15",4.0025
"598","2009-05-18",4.3625
"599","2009-05-19",4.1275
"600","2009-05-20",4.02625
"601","2009-05-21",3.94125
"602","2009-05-22",3.95
"603","2009-05-26",4.05125
"604","2009-05-27",4.07625
"605","2009-05-28",4.1725
"606","2009-05-29",4.32
"607","2009-06-01",4.4625
"608","2009-06-02",4.54875
"609","2009-06-03",4.41
"610","2009-06-04",4.45125
"611","2009-06-05",4.505
"612","2009-06-08",4.5275
"613","2009-06-09",4.69125
"614","2009-06-10",4.66
"615","2009-06-11",4.64125
"616","2009-06-12",4.64
"617","2009-06-15",4.44
"618","2009-06-16",4.355
"619","2009-06-17",4.40125
"620","2009-06-18",4.4075
"621","2009-06-19",4.51875
"622","2009-06-22",4.38375
"623","2009-06-23",4.43375
"624","2009-06-24",4.5175
"625","2009-06-25",4.585
"626","2009-06-26",4.7075
"627","2009-06-29",4.655
"628","2009-06-30",4.5975
"629","2009-07-01",4.66625
"630","2009-07-02",4.52625
"631","2009-07-06",4.47125
"632","2009-07-07",4.4075
"633","2009-07-08",4.28625
"634","2009-07-09",4.31125
"635","2009-07-10",4.49375
"636","2009-07-13",4.52875
"637","2009-07-14",4.50875
"638","2009-07-15",4.6675
"639","2009-07-16",4.70375
"640","2009-07-17",4.8425
"641","2009-07-20",5.085
"642","2009-07-21",5.1125
"643","2009-07-22",5.0625
"644","2009-07-23",5.27875
"645","2009-07-24",5.3
"646","2009-07-27",5.30625
"647","2009-07-28",5.2525
"648","2009-07-29",5.195
"649","2009-07-30",5.27625
"650","2009-07-31",5.37875
"651","2009-08-03",5.5475
"652","2009-08-04",5.61875
"653","2009-08-05",5.55875
"654","2009-08-06",5.44
"655","2009-08-07",5.4475
"656","2009-08-10",5.39125
"657","2009-08-11",5.32875
"658","2009-08-12",5.375
"659","2009-08-13",5.355
"660","2009-08-14",5.2375
"661","2009-08-17",5.07375
"662","2009-08-18",5.11
"663","2009-08-19",5.13125
"664","2009-08-20",5.15
"665","2009-08-21",5.28125
"666","2009-08-24",5.295
"667","2009-08-25",5.385
"668","2009-08-26",5.52625
"669","2009-08-27",5.6025
"670","2009-08-28",5.52875
"671","2009-08-31",5.40375
"672","2009-09-01",5.39125
"673","2009-09-02",5.42875
"674","2009-09-03",5.5425
"675","2009-09-04",5.61375
"676","2009-09-08",5.75375
"677","2009-09-09",5.85625
"678","2009-09-10",5.90125
"679","2009-09-11",5.8475
"680","2009-09-14",5.80625
"681","2009-09-15",5.8925
"682","2009-09-16",6.06875
"683","2009-09-17",6.145
"684","2009-09-18",6.085
"685","2009-09-21",6.12125
"686","2009-09-22",6.16125
"687","2009-09-23",6.065
"688","2009-09-24",5.89
"689","2009-09-25",5.83
"690","2009-09-28",5.99375
"691","2009-09-29",6.01875
"692","2009-09-30",6.06125
"693","2009-10-01",5.90625
"694","2009-10-02",5.98125
"695","2009-10-05",6.16125
"696","2009-10-06",6.19875
"697","2009-10-07",6.06875
"698","2009-10-08",6.185
"699","2009-10-09",5.9675
"700","2009-10-12",5.92125
"701","2009-10-13",5.95125
"702","2009-10-14",6.11625
"703","2009-10-15",6.06125
"704","2009-10-16",5.945
"705","2009-10-19",5.99125
"706","2009-10-20",6.0075
"707","2009-10-21",5.97375
"708","2009-10-22",6.01875
"709","2009-10-23",6.0725
"710","2009-10-26",6.03
"711","2009-10-27",5.89875
"712","2009-10-28",5.79875
"713","2009-10-29",5.9075
"714","2009-10-30",5.75
"715","2009-11-02",5.7975
"716","2009-11-03",5.83625
"717","2009-11-04",5.97375
"718","2009-11-05",6.03625
"719","2009-11-06",5.97375
"720","2009-11-09",6.14
"721","2009-11-10",6.02875
"722","2009-11-11",6.21
"723","2009-11-12",6.1825
"724","2009-11-13",6.35875
"725","2009-11-16",6.48875
"726","2009-11-17",6.57125
"727","2009-11-18",6.50625
"728","2009-11-19",6.36875
"729","2009-11-20",6.40375
"730","2009-11-23",6.48
"731","2009-11-24",6.47375
"732","2009-11-25",6.58
"733","2009-11-27",6.32125
"734","2009-11-30",6.37125
"735","2009-12-01",6.49625
"736","2009-12-02",6.505
"737","2009-12-03",6.49875
"738","2009-12-04",6.5575
"739","2009-12-07",6.45625
"740","2009-12-08",6.47
"741","2009-12-09",6.56125
"742","2009-12-10",6.57625
"743","2009-12-11",6.56
"744","2009-12-14",6.675
"745","2009-12-15",6.66375
"746","2009-12-16",6.80375
"747","2009-12-17",6.78125
"748","2009-12-18",6.83
"749","2009-12-21",6.76
"750","2009-12-22",6.80625
"751","2009-12-23",6.95125
"752","2009-12-24",6.99875
"753","2009-12-28",6.9825
"754","2009-12-29",6.94625
"755","2009-12-30",6.96375
"756","2009-12-31",6.90875
"757","2010-01-04",7.095
"758","2010-01-05",7.1225
"759","2010-01-06",7.01375
"760","2010-01-07",6.8
"761","2010-01-08",6.8175
"762","2010-01-11",6.85375
"763","2010-01-12",7.20625
"764","2010-01-13",7.32
"765","2010-01-14",7.34375
"766","2010-01-15",7.2425
"767","2010-01-19",7.315
"768","2010-01-20",7.1375
"769","2010-01-21",6.98125
"770","2010-01-22",6.76375
"771","2010-01-25",6.8125
"772","2010-01-26",6.7575
"773","2010-01-27",6.80375
"774","2010-01-28",6.5425
"775","2010-01-29",6.48875
"776","2010-02-01",6.6075
"777","2010-02-02",6.63375
"778","2010-02-03",6.65
"779","2010-02-04",6.33625
"780","2010-02-05",6.36625
"781","2010-02-08",6.39
"782","2010-02-09",6.6575
"783","2010-02-10",6.63875
"784","2010-02-11",6.78375
"785","2010-02-12",6.75375
"786","2010-02-16",6.93625
"787","2010-02-17",6.925
"788","2010-02-18",6.97875
"789","2010-02-19",6.99875
"790","2010-02-22",6.99
"791","2010-02-23",6.94
"792","2010-02-24",7.05875
"793","2010-02-25",7.09875
"794","2010-02-26",7.1125
"795","2010-03-01",7.2925
"796","2010-03-02",7.385
"797","2010-03-03",7.38
"798","2010-03-04",7.27375
"799","2010-03-05",7.445
"800","2010-03-08",7.48375
"801","2010-03-09",7.435
"802","2010-03-10",7.47625
"803","2010-03-11",7.49625
"804","2010-03-12",7.39
"805","2010-03-15",7.43875
"806","2010-03-16",7.515
"807","2010-03-17",7.6425
"808","2010-03-18",7.72125
"809","2010-03-19",7.5875
"810","2010-03-22",7.69875
"811","2010-03-23",7.79
"812","2010-03-24",7.6775
"813","2010-03-25",7.705
"814","2010-03-26",7.615
"815","2010-03-29",7.5375
"816","2010-03-30",7.46625
"817","2010-03-31",7.35125
"818","2010-04-01",7.5225
"819","2010-04-05",7.635
"820","2010-04-06",7.64125
"821","2010-04-07",7.4825
"822","2010-04-08",7.53875
"823","2010-04-09",7.62
"824","2010-04-12",7.67875
"825","2010-04-13",7.88125
"826","2010-04-14",7.85
"827","2010-04-15",7.8325
"828","2010-04-16",7.7475
"829","2010-04-19",7.71875
"830","2010-04-20",7.77875
"831","2010-04-21",7.69625
"832","2010-04-22",7.78
"833","2010-04-23",7.74375
"834","2010-04-26",7.8075
"835","2010-04-27",7.56
"836","2010-04-28",7.545
"837","2010-04-29",7.62625
"838","2010-04-30",7.4925
"839","2010-05-03",7.59375
"840","2010-05-04",7.32375
"841","2010-05-05",7.36625
"842","2010-05-06",7.10375
"843","2010-05-07",7.06
"844","2010-05-10",7.5
"845","2010-05-11",7.3825
"846","2010-05-12",7.44125
"847","2010-05-13",7.45625
"848","2010-05-14",7.23375
"849","2010-05-17",7.235
"850","2010-05-18",7.18125
"851","2010-05-19",7.11125
"852","2010-05-20",6.8975
"853","2010-05-21",7.04875
"854","2010-05-24",6.9575
"855","2010-05-25",6.94875
"856","2010-05-26",6.94875
"857","2010-05-27",7.24
"858","2010-05-28",7.19125
"859","2010-06-01",7.07125
"860","2010-06-02",7.30875
"861","2010-06-03",7.34875
"862","2010-06-04",7.22375
"863","2010-06-07",7.06875
"864","2010-06-08",7.1725
"865","2010-06-09",7.145
"866","2010-06-10",7.3625
"867","2010-06-11",7.42875
"868","2010-06-14",7.6375
"869","2010-06-15",7.825
"870","2010-06-16",7.945
"871","2010-06-17",7.8975
"872","2010-06-18",7.9275
"873","2010-06-21",7.90375
"874","2010-06-22",7.755
"875","2010-06-23",7.775
"876","2010-06-24",7.68875
"877","2010-06-25",7.79
"878","2010-06-28",7.7625
"879","2010-06-29",7.48875
"880","2010-06-30",7.48875
"881","2010-07-01",7.3875
"882","2010-07-02",7.36
"883","2010-07-06",7.4275
"884","2010-07-07",7.59625
"885","2010-07-08",7.6675
"886","2010-07-09",7.82125
"887","2010-07-12",7.8775
"888","2010-07-13",7.42875
"889","2010-07-14",7.4225
"890","2010-07-15",7.41875
"891","2010-07-16",7.28875
"892","2010-07-19",7.325
"893","2010-07-20",7.36
"894","2010-07-21",7.25125
"895","2010-07-22",7.495
"896","2010-07-23",7.5225
"897","2010-07-26",7.58375
"898","2010-07-27",7.59625
"899","2010-07-28",7.55375
"900","2010-07-29",7.55125
"901","2010-07-30",7.56
"902","2010-08-02",7.6675
"903","2010-08-03",7.82875
"904","2010-08-04",7.92125
"905","2010-08-05",7.7775
"906","2010-08-06",7.735
"907","2010-08-09",7.8
"908","2010-08-10",7.75625
"909","2010-08-11",7.46875
"910","2010-08-12",7.41
"911","2010-08-13",7.38125
"912","2010-08-16",7.43625
"913","2010-08-17",7.4575
"914","2010-08-18",7.55
"915","2010-08-19",7.4525
"916","2010-08-20",7.44625
"917","2010-08-23",7.42125
"918","2010-08-24",7.33
"919","2010-08-25",7.34125
"920","2010-08-26",7.28625
"921","2010-08-27",7.25125
"922","2010-08-30",7.165
"923","2010-08-31",7.16
"924","2010-09-01",7.4625
"925","2010-09-02",7.47125
"926","2010-09-03",7.5825
"927","2010-09-07",7.60375
"928","2010-09-08",7.70375
"929","2010-09-09",7.73
"930","2010-09-10",7.79125
"931","2010-09-13",8.08875
"932","2010-09-14",8.13875
"933","2010-09-15",8.095
"934","2010-09-16",8.11375
"935","2010-09-17",8.13375
"936","2010-09-20",8.27
"937","2010-09-21",8.235
"938","2010-09-22",8.1925
"939","2010-09-23",8.17625
"940","2010-09-24",8.36
"941","2010-09-27",8.26625
"942","2010-09-28",8.405
"943","2010-09-29",8.39125
"944","2010-09-30",8.41375
"945","2010-10-01",8.815
"946","2010-10-04",8.60125
"947","2010-10-05",8.71625
"948","2010-10-06",8.6275
"949","2010-10-07",8.60625
