"","date","HQY"
"124","2015-01-27",20.290001
"125","2015-01-28",21.17
"126","2015-01-29",21.129999
"127","2015-01-30",20.77
"128","2015-02-02",19.700001
"129","2015-02-03",19.66
"130","2015-02-04",19.73
"131","2015-02-05",19.700001
"132","2015-02-06",19.299999
"133","2015-02-09",18.950001
"134","2015-02-10",19.16
"135","2015-02-11",19.530001
"136","2015-02-12",19.98
"137","2015-02-13",20.02
"138","2015-02-17",20.129999
"139","2015-02-18",20.129999
"140","2015-02-19",19.870001
"141","2015-02-20",19.42
"142","2015-02-23",19.75
"143","2015-02-24",19.459999
"144","2015-02-25",19.969999
"145","2015-02-26",19.76
"146","2015-02-27",20.27
"147","2015-03-02",20.889999
"148","2015-03-03",21.07
"149","2015-03-04",21.26
"150","2015-03-05",21.5
"151","2015-03-06",22.190001
"152","2015-03-09",23.08
"153","2015-03-10",23.629999
"154","2015-03-11",23.959999
"155","2015-03-12",24
"156","2015-03-13",23.629999
"157","2015-03-16",24.4
"158","2015-03-17",24.32
"159","2015-03-18",24.969999
"160","2015-03-19",25.07
"161","2015-03-20",25.030001
"162","2015-03-23",25
"163","2015-03-24",25.969999
"164","2015-03-25",24.74
"165","2015-03-26",25.389999
"166","2015-03-27",25.209999
"167","2015-03-30",24.959999
"168","2015-03-31",24.99
"169","2015-04-01",24.940001
"170","2015-04-02",24.43
"171","2015-04-06",23.889999
"172","2015-04-07",23.969999
"173","2015-04-08",24
"174","2015-04-09",24.040001
"175","2015-04-10",24.030001
"176","2015-04-13",24.059999
"177","2015-04-14",24
"178","2015-04-15",24.1
"179","2015-04-16",24.290001
"180","2015-04-17",24.35
"181","2015-04-20",24.5
"182","2015-04-21",24.610001
"183","2015-04-22",24.73
"184","2015-04-23",25.129999
"185","2015-04-24",25.52
"186","2015-04-27",26.01
"187","2015-04-28",27.76
"188","2015-04-29",27.18
"189","2015-04-30",26.209999
"190","2015-05-01",26.370001
"191","2015-05-04",26
"192","2015-05-05",25.9
"193","2015-05-06",26.85
"194","2015-05-07",26.6
"195","2015-05-08",26.370001
"196","2015-05-11",27.01
"197","2015-05-12",26.1
"198","2015-05-13",25.41
"199","2015-05-14",26.25
"200","2015-05-15",25.59
"201","2015-05-18",25.93
"202","2015-05-19",26.02
"203","2015-05-20",25.799999
"204","2015-05-21",25.35
"205","2015-05-22",26
"206","2015-05-26",26
"207","2015-05-27",26.66
"208","2015-05-28",26.51
"209","2015-05-29",26.51
"210","2015-06-01",26.27
"211","2015-06-02",26.620001
"212","2015-06-03",26.959999
"213","2015-06-04",26.379999
"214","2015-06-05",26.459999
"215","2015-06-08",26.34
"216","2015-06-09",27.299999
"217","2015-06-10",27.92
"218","2015-06-11",27.940001
"219","2015-06-12",27.889999
"220","2015-06-15",29.280001
"221","2015-06-16",29.049999
"222","2015-06-17",28.83
"223","2015-06-18",29.379999
"224","2015-06-19",30.59
"225","2015-06-22",32.310001
"226","2015-06-23",32.709999
"227","2015-06-24",33.220001
"228","2015-06-25",33.900002
"229","2015-06-26",32.919998
"230","2015-06-29",32.02
"231","2015-06-30",32.049999
"232","2015-07-01",32.009998
"233","2015-07-02",31.299999
"234","2015-07-06",31.219999
"235","2015-07-07",30.65
"236","2015-07-08",30.780001
"237","2015-07-09",31.780001
"238","2015-07-10",32.07
"239","2015-07-13",32.990002
"240","2015-07-14",32.700001
"241","2015-07-15",32.200001
"242","2015-07-16",33.110001
"243","2015-07-17",33.279999
"244","2015-07-20",32.810001
"245","2015-07-21",33.259998
"246","2015-07-22",33.150002
"247","2015-07-23",33.099998
"248","2015-07-24",33.060001
"249","2015-07-27",32.369999
"250","2015-07-28",33.959999
"251","2015-07-29",33.84
"252","2015-07-30",33.689999
"253","2015-07-31",33.66
"254","2015-08-03",33.52
"255","2015-08-04",33.639999
"256","2015-08-05",34.099998
"257","2015-08-06",33.07
"258","2015-08-07",32.110001
"259","2015-08-10",33.200001
"260","2015-08-11",33.310001
"261","2015-08-12",32.970001
"262","2015-08-13",32.82
"263","2015-08-14",32.709999
"264","2015-08-17",33.700001
"265","2015-08-18",33.470001
"266","2015-08-19",32.450001
"267","2015-08-20",30.67
"268","2015-08-21",29.27
"269","2015-08-24",28.264999
"270","2015-08-25",28.24
"271","2015-08-26",28.690001
"272","2015-08-27",29.360001
"273","2015-08-28",29.51
"274","2015-08-31",29.32
"275","2015-09-01",29.200001
"276","2015-09-02",29.940001
"277","2015-09-03",29.309999
"278","2015-09-04",29.360001
"279","2015-09-08",30.530001
"280","2015-09-09",31.27
"281","2015-09-10",30.82
"282","2015-09-11",30.24
"283","2015-09-14",29.9
"284","2015-09-15",29.83
"285","2015-09-16",29.74
"286","2015-09-17",31.299999
"287","2015-09-18",30.879999
"288","2015-09-21",30.469999
"289","2015-09-22",29.59
"290","2015-09-23",30.610001
"291","2015-09-24",30.360001
"292","2015-09-25",29.84
"293","2015-09-28",28.48
"294","2015-09-29",28.68
"295","2015-09-30",29.549999
"296","2015-10-01",28.959999
"297","2015-10-02",29.42
"298","2015-10-05",29.34
"299","2015-10-06",28.99
"300","2015-10-07",29.74
"301","2015-10-08",29.809999
"302","2015-10-09",30.24
"303","2015-10-12",30.43
"304","2015-10-13",29.879999
"305","2015-10-14",29.76
"306","2015-10-15",30.209999
"307","2015-10-16",29.969999
"308","2015-10-19",30.74
"309","2015-10-20",29.93
"310","2015-10-21",28.84
"311","2015-10-22",27.5
"312","2015-10-23",30.049999
"313","2015-10-26",30.73
"314","2015-10-27",31.01
"315","2015-10-28",32.68
"316","2015-10-29",33.27
"317","2015-10-30",32.709999
"318","2015-11-02",32.990002
"319","2015-11-03",32.439999
"320","2015-11-04",32.52
"321","2015-11-05",32.93
"322","2015-11-06",33.689999
"323","2015-11-09",33.049999
"324","2015-11-10",34.459999
"325","2015-11-11",34.959999
"326","2015-11-12",32.98
"327","2015-11-13",32.57
"328","2015-11-16",32.860001
"329","2015-11-17",33.009998
"330","2015-11-18",33.43
"331","2015-11-19",33.23
"332","2015-11-20",33.830002
"333","2015-11-23",34.400002
"334","2015-11-24",34.400002
"335","2015-11-25",33.950001
"336","2015-11-27",34.540001
"337","2015-11-30",33
"338","2015-12-01",33
"339","2015-12-02",33.470001
"340","2015-12-03",32.849998
"341","2015-12-04",33.279999
"342","2015-12-07",33.52
"343","2015-12-08",31.74
"344","2015-12-09",29.549999
"345","2015-12-10",30.16
"346","2015-12-11",29.48
"347","2015-12-14",28.709999
"348","2015-12-15",27.16
"349","2015-12-16",27.450001
"350","2015-12-17",27.01
"351","2015-12-18",25.870001
"352","2015-12-21",25.93
"353","2015-12-22",26.27
"354","2015-12-23",26.32
"355","2015-12-24",26.57
"356","2015-12-28",26.610001
"357","2015-12-29",26.77
"358","2015-12-30",26.110001
"359","2015-12-31",25.07
"360","2016-01-04",24.969999
"361","2016-01-05",23.969999
"362","2016-01-06",23.32
"363","2016-01-07",22.450001
"364","2016-01-08",22.540001
"365","2016-01-11",22.719999
"366","2016-01-12",22.799999
"367","2016-01-13",22.26
"368","2016-01-14",22.76
"369","2016-01-15",22.629999
"370","2016-01-19",22.309999
"371","2016-01-20",21.950001
"372","2016-01-21",22.07
"373","2016-01-22",22.67
"374","2016-01-25",22.49
"375","2016-01-26",22.549999
"376","2016-01-27",22.059999
"377","2016-01-28",21
"378","2016-01-29",21.549999
"379","2016-02-01",21.27
"380","2016-02-02",20.860001
"381","2016-02-03",19.07
"382","2016-02-04",18.200001
"383","2016-02-05",15.87
"384","2016-02-08",17.59
"385","2016-02-09",16.799999
"386","2016-02-10",17.67
"387","2016-02-11",17.290001
"388","2016-02-12",17.610001
"389","2016-02-16",18.049999
"390","2016-02-17",19.01
"391","2016-02-18",19.27
"392","2016-02-19",19.370001
"393","2016-02-22",19.549999
"394","2016-02-23",19.719999
"395","2016-02-24",19.889999
"396","2016-02-25",19.879999
"397","2016-02-26",20.48
"398","2016-02-29",20.82
"399","2016-03-01",21.25
"400","2016-03-02",21.389999
"401","2016-03-03",21.780001
"402","2016-03-04",22.719999
"403","2016-03-07",23.370001
"404","2016-03-08",22.01
"405","2016-03-09",22.200001
"406","2016-03-10",22.139999
"407","2016-03-11",22.639999
"408","2016-03-14",22.870001
"409","2016-03-15",21.629999
"410","2016-03-16",22.49
"411","2016-03-17",22.51
"412","2016-03-18",23.030001
"413","2016-03-21",23.15
"414","2016-03-22",22.450001
"415","2016-03-23",24.360001
"416","2016-03-24",22.58
"417","2016-03-28",22.59
"418","2016-03-29",24
"419","2016-03-30",24.4
"420","2016-03-31",24.67
"421","2016-04-01",24.99
"422","2016-04-04",25.360001
"423","2016-04-05",25.15
"424","2016-04-06",25.620001
"425","2016-04-07",25.6
"426","2016-04-08",25.33
"427","2016-04-11",24.27
"428","2016-04-12",25.299999
"429","2016-04-13",25.860001
"430","2016-04-14",25.299999
"431","2016-04-15",25.129999
"432","2016-04-18",25.379999
"433","2016-04-19",25.25
"434","2016-04-20",25.98
"435","2016-04-21",25.969999
"436","2016-04-22",26.35
"437","2016-04-25",25.68
"438","2016-04-26",25.66
"439","2016-04-27",25.700001
"440","2016-04-28",25.83
"441","2016-04-29",25.15
"442","2016-05-02",25.360001
"443","2016-05-03",25.209999
"444","2016-05-04",25.219999
"445","2016-05-05",25.35
"446","2016-05-06",25.34
"447","2016-05-09",25.59
"448","2016-05-10",25.51
"449","2016-05-11",24.700001
"450","2016-05-12",24.780001
"451","2016-05-13",24.24
"452","2016-05-16",23.309999
"453","2016-05-17",22.84
"454","2016-05-18",22.98
"455","2016-05-19",22.870001
"456","2016-05-20",23.469999
"457","2016-05-23",23.76
"458","2016-05-24",24.530001
"459","2016-05-25",25.059999
"460","2016-05-26",25.15
"461","2016-05-27",25.559999
"462","2016-05-31",25.809999
"463","2016-06-01",26.370001
"464","2016-06-02",27.07
"465","2016-06-03",26.66
"466","2016-06-06",27
"467","2016-06-07",27.610001
"468","2016-06-08",29.120001
"469","2016-06-09",28.200001
"470","2016-06-10",29
"471","2016-06-13",28.969999
"472","2016-06-14",29.110001
"473","2016-06-15",29.1
"474","2016-06-16",29.139999
"475","2016-06-17",29.08
"476","2016-06-20",29.629999
"477","2016-06-21",29.219999
"478","2016-06-22",28.66
"479","2016-06-23",29.18
"480","2016-06-24",28.51
"481","2016-06-27",27.719999
"482","2016-06-28",29.27
"483","2016-06-29",29.99
"484","2016-06-30",30.385
"485","2016-07-01",30.299999
"486","2016-07-05",30.35
"487","2016-07-06",30.309999
"488","2016-07-07",30.16
"489","2016-07-08",30.93
"490","2016-07-11",31.23
"491","2016-07-12",31.18
"492","2016-07-13",30.299999
"493","2016-07-14",30.190001
"494","2016-07-15",29.99
"495","2016-07-18",30.459999
"496","2016-07-19",30.18
"497","2016-07-20",30.200001
"498","2016-07-21",29.780001
"499","2016-07-22",30
"500","2016-07-25",29.49
"501","2016-07-26",29.48
"502","2016-07-27",29.700001
"503","2016-07-28",29.549999
"504","2016-07-29",29.52
"505","2016-08-01",29.23
"506","2016-08-02",28.59
"507","2016-08-03",28.68
"508","2016-08-04",28.75
"509","2016-08-05",28.83
"510","2016-08-08",28.57
"511","2016-08-09",28.58
"512","2016-08-10",28.32
"513","2016-08-11",28.67
"514","2016-08-12",29
"515","2016-08-15",29.17
"516","2016-08-16",29.4
"517","2016-08-17",29.379999
"518","2016-08-18",29.91
"519","2016-08-19",29.719999
"520","2016-08-22",28.540001
"521","2016-08-23",30.32
"522","2016-08-24",30.57
"523","2016-08-25",30.52
"524","2016-08-26",31.26
"525","2016-08-29",31.99
"526","2016-08-30",33
"527","2016-08-31",32.560001
"528","2016-09-01",32.5
"529","2016-09-02",33.549999
"530","2016-09-06",33.860001
"531","2016-09-07",34.560001
"532","2016-09-08",35
"533","2016-09-09",33.310001
"534","2016-09-12",33.645
"535","2016-09-13",33.630001
"536","2016-09-14",33.66
"537","2016-09-15",33.919998
"538","2016-09-16",34.68
"539","2016-09-19",34.93
"540","2016-09-20",35.450001
"541","2016-09-21",36.200001
"542","2016-09-22",37.5
"543","2016-09-23",37
"544","2016-09-26",36.810001
"545","2016-09-27",37.48
"546","2016-09-28",37.790001
"547","2016-09-29",37.34
"548","2016-09-30",37.849998
"549","2016-10-03",37.869999
"550","2016-10-04",37.57
"551","2016-10-05",38.099998
"552","2016-10-06",37.939999
"553","2016-10-07",37.919998
"554","2016-10-10",38.439999
"555","2016-10-11",37.849998
"556","2016-10-12",37.23
"557","2016-10-13",36.139999
"558","2016-10-14",36.610001
"559","2016-10-17",36.75
"560","2016-10-18",36.400002
"561","2016-10-19",36.740002
"562","2016-10-20",35.900002
"563","2016-10-21",35.630001
"564","2016-10-24",35.43
"565","2016-10-25",34.41
"566","2016-10-26",34.169998
"567","2016-10-27",33.490002
"568","2016-10-28",33.060001
"569","2016-10-31",33.23
"570","2016-11-01",32.389999
"571","2016-11-02",31.290001
"572","2016-11-03",30.83
"573","2016-11-04",30.700001
"574","2016-11-07",31.620001
"575","2016-11-08",31.190001
"576","2016-11-09",34.950001
"577","2016-11-10",38.34
"578","2016-11-11",40.119999
"579","2016-11-14",41.759998
"580","2016-11-15",40.009998
"581","2016-11-16",40
"582","2016-11-17",41.540001
"583","2016-11-18",41.16
"584","2016-11-21",41.310001
"585","2016-11-22",42.150002
"586","2016-11-23",43.189999
"587","2016-11-25",43.52
"588","2016-11-28",43.400002
"589","2016-11-29",44.650002
"590","2016-11-30",44.529999
"591","2016-12-01",42.93
"592","2016-12-02",42.099998
"593","2016-12-05",41.959999
"594","2016-12-06",40.799999
"595","2016-12-07",41.490002
"596","2016-12-08",41.259998
"597","2016-12-09",40.939999
"598","2016-12-12",40.990002
"599","2016-12-13",41.860001
"600","2016-12-14",41.310001
"601","2016-12-15",42.48
"602","2016-12-16",40.98
"603","2016-12-19",40.189999
"604","2016-12-20",40.290001
"605","2016-12-21",40.150002
"606","2016-12-22",40.529999
"607","2016-12-23",40.900002
"608","2016-12-27",41.400002
"609","2016-12-28",41.049999
"610","2016-12-29",41.18
"611","2016-12-30",40.52
"612","2017-01-03",40.189999
"613","2017-01-04",40.82
"614","2017-01-05",40.779999
"615","2017-01-06",40.459999
"616","2017-01-09",42.959999
"617","2017-01-10",47.040001
"618","2017-01-11",47.029999
"619","2017-01-12",47.939999
"620","2017-01-13",47.830002
"621","2017-01-17",47.470001
"622","2017-01-18",48.610001
"623","2017-01-19",48.02
"624","2017-01-20",47.689999
"625","2017-01-23",48.060001
"626","2017-01-24",47.25
"627","2017-01-25",47.900002
"628","2017-01-26",47.529999
"629","2017-01-27",47.380001
"630","2017-01-30",46.080002
"631","2017-01-31",46.25
"632","2017-02-01",46.400002
"633","2017-02-02",46.34
"634","2017-02-03",47.330002
"635","2017-02-06",47
"636","2017-02-07",43.540001
"637","2017-02-08",43
"638","2017-02-09",43.990002
"639","2017-02-10",43.610001
"640","2017-02-13",43.490002
"641","2017-02-14",44.18
"642","2017-02-15",43.939999
"643","2017-02-16",43.48
"644","2017-02-17",42.830002
"645","2017-02-21",43.290001
"646","2017-02-22",42.349998
"647","2017-02-23",41.439999
"648","2017-02-24",42.189999
"649","2017-02-27",43.959999
"650","2017-02-28",43.700001
"651","2017-03-01",44.52
"652","2017-03-02",43.014999
"653","2017-03-03",43.540001
"654","2017-03-06",43.860001
"655","2017-03-07",43.610001
"656","2017-03-08",41.93
"657","2017-03-09",41.630001
"658","2017-03-10",41.689999
"659","2017-03-13",43.639999
"660","2017-03-14",44.630001
"661","2017-03-15",45.880001
"662","2017-03-16",45.57
"663","2017-03-17",46.189999
"664","2017-03-20",45.939999
"665","2017-03-21",43.630001
"666","2017-03-22",43.830002
"667","2017-03-23",42.549999
"668","2017-03-24",40.400002
"669","2017-03-27",41.279999
"670","2017-03-28",39.529999
"671","2017-03-29",40.029999
"672","2017-03-30",40.84
"673","2017-03-31",42.450001
"674","2017-04-03",41.73
"675","2017-04-04",42.290001
"676","2017-04-05",42.490002
"677","2017-04-06",42.669998
"678","2017-04-07",43.150002
"679","2017-04-10",43.5
"680","2017-04-11",44.07
"681","2017-04-12",43.41
"682","2017-04-13",43.09
"683","2017-04-17",43.709999
"684","2017-04-18",43.009998
"685","2017-04-19",43.27
"686","2017-04-20",45.540001
"687","2017-04-21",44.779999
"688","2017-04-24",44.369999
"689","2017-04-25",44.380001
"690","2017-04-26",44.299999
"691","2017-04-27",44.400002
"692","2017-04-28",45.52
"693","2017-05-01",46.099998
"694","2017-05-02",46.349998
"695","2017-05-03",44.919998
"696","2017-05-04",46.110001
"697","2017-05-05",46.18
"698","2017-05-08",44.650002
"699","2017-05-09",44.91
"700","2017-05-10",46.220001
"701","2017-05-11",46.080002
"702","2017-05-12",45.68
"703","2017-05-15",45.630001
"704","2017-05-16",45.630001
"705","2017-05-17",44.299999
"706","2017-05-18",44.580002
"707","2017-05-19",44.73
"708","2017-05-22",44.68
"709","2017-05-23",45.139999
"710","2017-05-24",44.990002
"711","2017-05-25",46.099998
"712","2017-05-26",45.279999
"713","2017-05-30",45.23
"714","2017-05-31",45.799999
"715","2017-06-01",47.450001
"716","2017-06-02",48.060001
"717","2017-06-05",48.41
"718","2017-06-06",48.490002
"719","2017-06-07",52.68
"720","2017-06-08",54.470001
"721","2017-06-09",52
"722","2017-06-12",50.709999
"723","2017-06-13",51.98
"724","2017-06-14",51.57
"725","2017-06-15",50.990002
"726","2017-06-16",51.189999
"727","2017-06-19",51.400002
"728","2017-06-20",51.68
"729","2017-06-21",51.439999
"730","2017-06-22",51.049999
"731","2017-06-23",51.75
"732","2017-06-26",51.119999
"733","2017-06-27",50.43
"734","2017-06-28",51.169998
"735","2017-06-29",49.560001
"736","2017-06-30",49.830002
"737","2017-07-03",49.279999
"738","2017-07-05",50.240002
"739","2017-07-06",48.299999
"740","2017-07-07",50.189999
"741","2017-07-10",48.455002
"742","2017-07-11",49.759998
"743","2017-07-12",51.349998
"744","2017-07-13",51.389999
"745","2017-07-14",50.959999
"746","2017-07-17",51.080002
"747","2017-07-18",49.09
"748","2017-07-19",48.299999
"749","2017-07-20",47.639999
"750","2017-07-21",47.380001
"751","2017-07-24",48.709999
"752","2017-07-25",49.349998
"753","2017-07-26",48.82
"754","2017-07-27",47.889999
"755","2017-07-28",47.259998
"756","2017-07-31",45.869999
"757","2017-08-01",47.209999
"758","2017-08-02",46.080002
"759","2017-08-03",46.509998
"760","2017-08-04",46.77
"761","2017-08-07",48.169998
"762","2017-08-08",47.52
"763","2017-08-09",47.48
"764","2017-08-10",46.139999
"765","2017-08-11",44.93
"766","2017-08-14",46.790001
"767","2017-08-15",46.650002
"768","2017-08-16",45.459999
"769","2017-08-17",44.080002
"770","2017-08-18",42.080002
"771","2017-08-21",43.07
"772","2017-08-22",43.150002
"773","2017-08-23",42.490002
"774","2017-08-24",41.549999
"775","2017-08-25",40.880001
"776","2017-08-28",40.599998
"777","2017-08-29",41.529999
"778","2017-08-30",41.610001
"779","2017-08-31",42.77
"780","2017-09-01",42.130001
"781","2017-09-05",41.950001
"782","2017-09-06",45.220001
"783","2017-09-07",43.950001
"784","2017-09-08",44.639999
"785","2017-09-11",45.16
"786","2017-09-12",45.43
"787","2017-09-13",45.77
"788","2017-09-14",45.82
"789","2017-09-15",45.119999
"790","2017-09-18",45.77
"791","2017-09-19",47.380001
"792","2017-09-20",48.66
"793","2017-09-21",47.950001
"794","2017-09-22",47.349998
"795","2017-09-25",47.139999
"796","2017-09-26",47.860001
"797","2017-09-27",50.169998
"798","2017-09-28",49.779999
"799","2017-09-29",50.580002
"800","2017-10-02",51.450001
"801","2017-10-03",51.939999
"802","2017-10-04",52.130001
"803","2017-10-05",51.869999
"804","2017-10-06",51.91
"805","2017-10-09",51.349998
"806","2017-10-10",51.34
"807","2017-10-11",51.32
"808","2017-10-12",51.389999
"809","2017-10-13",50.669998
"810","2017-10-16",50.16
"811","2017-10-17",49.830002
"812","2017-10-18",50.130001
"813","2017-10-19",49.939999
"814","2017-10-20",49.799999
"815","2017-10-23",51.09
"816","2017-10-24",49.200001
"817","2017-10-25",48.599998
"818","2017-10-26",49.18
"819","2017-10-27",49.779999
"820","2017-10-30",49.029999
"821","2017-10-31",50.220001
"822","2017-11-01",50.450001
"823","2017-11-02",50.52
"824","2017-11-03",50.810001
"825","2017-11-06",53.959999
"826","2017-11-07",49.310001
"827","2017-11-08",50.049999
"828","2017-11-09",50.77
"829","2017-11-10",49.740002
"830","2017-11-13",50.049999
"831","2017-11-14",49.77
"832","2017-11-15",49.860001
"833","2017-11-16",50.740002
"834","2017-11-17",50.169998
"835","2017-11-20",50.009998
"836","2017-11-21",51.310001
"837","2017-11-22",50.900002
"838","2017-11-24",51.5
"839","2017-11-27",50.799999
"840","2017-11-28",51.220001
"841","2017-11-29",51.290001
"842","2017-11-30",51.869999
"843","2017-12-01",51.459999
"844","2017-12-04",48.860001
"845","2017-12-05",48.490002
"846","2017-12-06",46.005001
"847","2017-12-07",47.880001
"848","2017-12-08",45.720001
"849","2017-12-11",43.689999
"850","2017-12-12",43.759998
"851","2017-12-13",44.540001
"852","2017-12-14",44.799999
"853","2017-12-15",45.889999
"854","2017-12-18",46.139999
"855","2017-12-19",47.610001
"856","2017-12-20",48.509998
"857","2017-12-21",48.759998
"858","2017-12-22",48.799999
"859","2017-12-26",48.810001
"860","2017-12-27",48.209999
"861","2017-12-28",47.389999
"862","2017-12-29",46.66
"863","2018-01-02",46.470001
"864","2018-01-03",47.279999
"865","2018-01-04",48.02
"866","2018-01-05",48.439999
"867","2018-01-08",49.389999
"868","2018-01-09",49.41
"869","2018-01-10",48.810001
"870","2018-01-11",48.950001
"871","2018-01-12",48.919998
"872","2018-01-16",49.080002
"873","2018-01-17",48.099998
"874","2018-01-18",48.400002
"875","2018-01-19",48.209999
"876","2018-01-22",48.759998
"877","2018-01-23",49.080002
"878","2018-01-24",48.900002
"879","2018-01-25",50.330002
"880","2018-01-26",50.200001
"881","2018-01-29",51.830002
"882","2018-01-30",51.099998
"883","2018-01-31",50.619999
"884","2018-02-01",50.41
"885","2018-02-02",49.849998
"886","2018-02-05",50.200001
"887","2018-02-06",51.450001
"888","2018-02-07",49.93
"889","2018-02-08",50.990002
"890","2018-02-09",51.290001
"891","2018-02-12",52.650002
"892","2018-02-13",53.360001
"893","2018-02-14",54.689999
"894","2018-02-15",54.709999
"895","2018-02-16",54.860001
"896","2018-02-20",55.919998
"897","2018-02-21",56.709999
"898","2018-02-22",50.740002
"899","2018-02-23",52.505001
"900","2018-02-26",54.990002
"901","2018-02-27",56.25
"902","2018-02-28",57.580002
"903","2018-03-01",54
"904","2018-03-02",55.349998
"905","2018-03-05",57.709999
"906","2018-03-06",58.009998
"907","2018-03-07",58.549999
"908","2018-03-08",59.02
"909","2018-03-09",59.560001
"910","2018-03-12",59.18
"911","2018-03-13",58.869999
"912","2018-03-14",59.98
"913","2018-03-15",59.23
"914","2018-03-16",59.389999
"915","2018-03-19",57.900002
"916","2018-03-20",64.540001
"917","2018-03-21",65.459999
"918","2018-03-22",66.82
"919","2018-03-23",63.360001
"920","2018-03-26",63.5
"921","2018-03-27",61.720001
"922","2018-03-28",60.48
"923","2018-03-29",60.540001
"924","2018-04-02",60.389999
"925","2018-04-03",62.41
"926","2018-04-04",63.110001
"927","2018-04-05",63.619999
"928","2018-04-06",62.82
"929","2018-04-09",63.07
"930","2018-04-10",63.830002
"931","2018-04-11",63.43
"932","2018-04-12",64.239998
"933","2018-04-13",63.48
"934","2018-04-16",64.199997
"935","2018-04-17",65.910004
"936","2018-04-18",66.089996
"937","2018-04-19",66.190002
"938","2018-04-20",65.32
"939","2018-04-23",66.32
"940","2018-04-24",65.110001
"941","2018-04-25",65.559998
"942","2018-04-26",66.5
"943","2018-04-27",66.739998
"944","2018-04-30",65.669998
"945","2018-05-01",66.029999
"946","2018-05-02",67.279999
"947","2018-05-03",67.919998
"948","2018-05-04",69.339996
"949","2018-05-07",69.300003
"950","2018-05-08",69.919998
"951","2018-05-09",70.459999
"952","2018-05-10",70.239998
"953","2018-05-11",71.480003
"954","2018-05-14",70.849998
"955","2018-05-15",71.279999
"956","2018-05-16",71.690002
"957","2018-05-17",72.239998
"958","2018-05-18",73.720001
"959","2018-05-21",74.349998
"960","2018-05-22",74.860001
