"","date","WWD"
"94","2007-05-17",26.309999
"95","2007-05-18",26.709999
"96","2007-05-21",27.25
"97","2007-05-22",27.639999
"98","2007-05-23",27.5
"99","2007-05-24",26.924999
"100","2007-05-25",27.125
"101","2007-05-29",27.450001
"102","2007-05-30",27.91
"103","2007-05-31",27.620001
"104","2007-06-01",27.805
"105","2007-06-04",27.945
"106","2007-06-05",27.594999
"107","2007-06-06",27.555
"108","2007-06-07",26.84
"109","2007-06-08",27.34
"110","2007-06-11",27.225
"111","2007-06-12",27.309999
"112","2007-06-13",27.68
"113","2007-06-14",27.559999
"114","2007-06-15",28.77
"115","2007-06-18",28.375
"116","2007-06-19",28.825001
"117","2007-06-20",29.014999
"118","2007-06-21",28.040001
"119","2007-06-22",27.01
"120","2007-06-25",26.49
"121","2007-06-26",26.844999
"122","2007-06-27",27.57
"123","2007-06-28",27.065001
"124","2007-06-29",26.834999
"125","2007-07-02",27.504999
"126","2007-07-03",27.440001
"127","2007-07-05",27.610001
"128","2007-07-06",27.635
"129","2007-07-09",28.120001
"130","2007-07-10",27.67
"131","2007-07-11",27.690001
"132","2007-07-12",28.735001
"133","2007-07-13",29.145
"134","2007-07-16",29.365
"135","2007-07-17",31.52
"136","2007-07-18",31.334999
"137","2007-07-19",32.41
"138","2007-07-20",31.559999
"139","2007-07-23",31.75
"140","2007-07-24",30.815001
"141","2007-07-25",30.305
"142","2007-07-26",29.27
"143","2007-07-27",28.690001
"144","2007-07-30",29.57
"145","2007-07-31",28.875
"146","2007-08-01",29.045
"147","2007-08-02",29.76
"148","2007-08-03",28.59
"149","2007-08-06",27.709999
"150","2007-08-07",28.715
"151","2007-08-08",29.709999
"152","2007-08-09",31.334999
"153","2007-08-10",30.49
"154","2007-08-13",30.200001
"155","2007-08-14",30.200001
"156","2007-08-15",29.719999
"157","2007-08-16",28.76
"158","2007-08-17",30.379999
"159","2007-08-20",30.290001
"160","2007-08-21",30.115
"161","2007-08-22",30.700001
"162","2007-08-23",30.014999
"163","2007-08-24",30.16
"164","2007-08-27",29.525
"165","2007-08-28",28.24
"166","2007-08-29",29.434999
"167","2007-08-30",28.915001
"168","2007-08-31",29.365
"169","2007-09-04",29.59
"170","2007-09-05",28.815001
"171","2007-09-06",29.705
"172","2007-09-07",28.75
"173","2007-09-10",28.455
"174","2007-09-11",28.67
"175","2007-09-12",28.415001
"176","2007-09-13",28.67
"177","2007-09-14",28.860001
"178","2007-09-17",28.165001
"179","2007-09-18",29.469999
"180","2007-09-19",30.889999
"181","2007-09-20",30.959999
"182","2007-09-21",31.049999
"183","2007-09-24",31.219999
"184","2007-09-25",31.290001
"185","2007-09-26",31.719999
"186","2007-09-27",31.415001
"187","2007-09-28",31.200001
"188","2007-10-01",31.950001
"189","2007-10-02",32.5
"190","2007-10-03",32.755001
"191","2007-10-04",32.759998
"192","2007-10-05",33.689999
"193","2007-10-08",32.935001
"194","2007-10-09",32.950001
"195","2007-10-10",32.450001
"196","2007-10-11",32.02
"197","2007-10-12",32.110001
"198","2007-10-15",31.815001
"199","2007-10-16",31.645
"200","2007-10-17",31.42
"201","2007-10-18",32.325001
"202","2007-10-19",30.275
"203","2007-10-22",30.825001
"204","2007-10-23",31.26
"205","2007-10-24",31.785
"206","2007-10-25",32.334999
"207","2007-10-26",32.505001
"208","2007-10-29",32.48
"209","2007-10-30",32.540001
"210","2007-10-31",33.5
"211","2007-11-01",32.5
"212","2007-11-02",33.189999
"213","2007-11-05",33.005001
"214","2007-11-06",33.549999
"215","2007-11-07",32.035
"216","2007-11-08",32.424999
"217","2007-11-09",32.535
"218","2007-11-12",31.795
"219","2007-11-13",32.639999
"220","2007-11-14",32.285
"221","2007-11-15",33.009998
"222","2007-11-16",32.73
"223","2007-11-19",32.365002
"224","2007-11-20",33.595001
"225","2007-11-21",32.57
"226","2007-11-23",33.369999
"227","2007-11-26",33.150002
"228","2007-11-27",33.445
"229","2007-11-28",34.794998
"230","2007-11-29",34.125
"231","2007-11-30",34.27
"232","2007-12-03",34.240002
"233","2007-12-04",33.825001
"234","2007-12-05",35.09
"235","2007-12-06",36.215
"236","2007-12-07",35.435001
"237","2007-12-10",35.244999
"238","2007-12-11",33.455002
"239","2007-12-12",34.869999
"240","2007-12-13",35.139999
"241","2007-12-14",34.349998
"242","2007-12-17",33.505001
"243","2007-12-18",34.125
"244","2007-12-19",34.200001
"245","2007-12-20",34.860001
"246","2007-12-21",35.43
"247","2007-12-24",36
"248","2007-12-26",35.845001
"249","2007-12-27",34.345001
"250","2007-12-28",34.465
"251","2007-12-31",33.974998
"252","2008-01-02",33.110001
"253","2008-01-03",33.965
"254","2008-01-04",31.84
"255","2008-01-07",32.599998
"256","2008-01-08",30.504999
"257","2008-01-09",30.35
"258","2008-01-10",30.98
"259","2008-01-11",29.735001
"260","2008-01-14",29.615
"261","2008-01-15",29.07
"262","2008-01-16",28.870001
"263","2008-01-17",25.014999
"264","2008-01-18",26.129999
"265","2008-01-22",28.264999
"266","2008-01-23",27.855
"267","2008-01-24",29.91
"268","2008-01-25",29.355
"269","2008-01-28",30.32
"270","2008-01-29",30.48
"271","2008-01-30",29.73
"272","2008-01-31",31.389999
"273","2008-02-01",31.82
"274","2008-02-04",31.959999
"275","2008-02-05",31.315001
"276","2008-02-06",30.115
"277","2008-02-07",29.709999
"278","2008-02-08",30.215
"279","2008-02-11",31.094999
"280","2008-02-12",31.75
"281","2008-02-13",32.790001
"282","2008-02-14",31.535
"283","2008-02-15",31.84
"284","2008-02-19",31.9
"285","2008-02-20",32.630001
"286","2008-02-21",30.92
"287","2008-02-22",31.35
"288","2008-02-25",31.6
"289","2008-02-26",32.119999
"290","2008-02-27",31.459999
"291","2008-02-28",30.18
"292","2008-02-29",28.57
"293","2008-03-03",28.57
"294","2008-03-04",28.290001
"295","2008-03-05",28.290001
"296","2008-03-06",27.700001
"297","2008-03-07",28.040001
"298","2008-03-10",26.75
"299","2008-03-11",28.610001
"300","2008-03-12",28.200001
"301","2008-03-13",28.870001
"302","2008-03-14",27.629999
"303","2008-03-17",27.08
"304","2008-03-18",29.290001
"305","2008-03-19",28.030001
"306","2008-03-20",28
"307","2008-03-24",28.950001
"308","2008-03-25",28.99
"309","2008-03-26",28.700001
"310","2008-03-27",27.49
"311","2008-03-28",27.02
"312","2008-03-31",26.719999
"313","2008-04-01",28.24
"314","2008-04-02",28.74
"315","2008-04-03",28.82
"316","2008-04-04",28.82
"317","2008-04-07",28.280001
"318","2008-04-08",27.889999
"319","2008-04-09",27.870001
"320","2008-04-10",27.870001
"321","2008-04-11",26.83
"322","2008-04-14",26.280001
"323","2008-04-15",26.879999
"324","2008-04-16",27.58
"325","2008-04-17",27.16
"326","2008-04-18",27.969999
"327","2008-04-21",29.450001
"328","2008-04-22",33.98
"329","2008-04-23",34.799999
"330","2008-04-24",34.5
"331","2008-04-25",35.349998
"332","2008-04-28",35.400002
"333","2008-04-29",35.02
"334","2008-04-30",35.130001
"335","2008-05-01",35.220001
"336","2008-05-02",34.360001
"337","2008-05-05",34.279999
"338","2008-05-06",34.549999
"339","2008-05-07",33.23
"340","2008-05-08",33.560001
"341","2008-05-09",33.98
"342","2008-05-12",34.799999
"343","2008-05-13",34.82
"344","2008-05-14",34.639999
"345","2008-05-15",39.139999
"346","2008-05-16",40.68
"347","2008-05-19",39.189999
"348","2008-05-20",38.549999
"349","2008-05-21",38.630001
"350","2008-05-22",38.48
"351","2008-05-23",38.060001
"352","2008-05-27",39.560001
"353","2008-05-28",39.380001
"354","2008-05-29",39.919998
"355","2008-05-30",40.27
"356","2008-06-02",39.639999
"357","2008-06-03",39.25
"358","2008-06-04",38.66
"359","2008-06-05",40.48
"360","2008-06-06",38.400002
"361","2008-06-09",38.599998
"362","2008-06-10",38.82
"363","2008-06-11",37.84
"364","2008-06-12",37.779999
"365","2008-06-13",39.779999
"366","2008-06-16",39.720001
"367","2008-06-17",39.240002
"368","2008-06-18",38.93
"369","2008-06-19",39.84
"370","2008-06-20",40.349998
"371","2008-06-23",40.07
"372","2008-06-24",39.380001
"373","2008-06-25",38.080002
"374","2008-06-26",37.02
"375","2008-06-27",36.470001
"376","2008-06-30",35.66
"377","2008-07-01",36.759998
"378","2008-07-02",33.299999
"379","2008-07-03",34.900002
"380","2008-07-07",35.139999
"381","2008-07-08",35.52
"382","2008-07-09",35.57
"383","2008-07-10",35.91
"384","2008-07-11",35.34
"385","2008-07-14",35.639999
"386","2008-07-15",34.970001
"387","2008-07-16",36.869999
"388","2008-07-17",37.150002
"389","2008-07-18",37.32
"390","2008-07-21",38.240002
"391","2008-07-22",45.139999
"392","2008-07-23",43.139999
"393","2008-07-24",43.52
"394","2008-07-25",44.349998
"395","2008-07-28",45.34
"396","2008-07-29",45.82
"397","2008-07-30",46.290001
"398","2008-07-31",45
"399","2008-08-01",46.639999
"400","2008-08-04",44.630001
"401","2008-08-05",46.84
"402","2008-08-06",46.380001
"403","2008-08-07",46
"404","2008-08-08",47.93
"405","2008-08-11",48.130001
"406","2008-08-12",46.77
"407","2008-08-13",46.869999
"408","2008-08-14",46.91
"409","2008-08-15",46.73
"410","2008-08-18",45.880001
"411","2008-08-19",44.400002
"412","2008-08-20",45.810001
"413","2008-08-21",45.299999
"414","2008-08-22",46.34
"415","2008-08-25",44.860001
"416","2008-08-26",45.290001
"417","2008-08-27",44.970001
"418","2008-08-28",46.759998
"419","2008-08-29",46.330002
"420","2008-09-02",45.880001
"421","2008-09-03",44.240002
"422","2008-09-04",39.810001
"423","2008-09-05",41.5
"424","2008-09-08",40.34
"425","2008-09-09",37.599998
"426","2008-09-10",39.849998
"427","2008-09-11",41.610001
"428","2008-09-12",41.580002
"429","2008-09-15",37.799999
"430","2008-09-16",39.419998
"431","2008-09-17",35.950001
"432","2008-09-18",37.48
"433","2008-09-19",39.939999
"434","2008-09-22",38.759998
"435","2008-09-23",37.849998
"436","2008-09-24",37.810001
"437","2008-09-25",38.369999
"438","2008-09-26",38.599998
"439","2008-09-29",34.32
"440","2008-09-30",35.27
"441","2008-10-01",33.490002
"442","2008-10-02",30.1
"443","2008-10-03",29.780001
"444","2008-10-06",28.299999
"445","2008-10-07",26.540001
"446","2008-10-08",26.200001
"447","2008-10-09",25.1
"448","2008-10-10",28.25
"449","2008-10-13",32.419998
"450","2008-10-14",30.24
"451","2008-10-15",27.610001
"452","2008-10-16",31.440001
"453","2008-10-17",31.469999
"454","2008-10-20",33.470001
"455","2008-10-21",32.09
"456","2008-10-22",28.780001
"457","2008-10-23",28.34
"458","2008-10-24",27.110001
"459","2008-10-27",25.959999
"460","2008-10-28",29.99
"461","2008-10-29",30.77
"462","2008-10-30",32.040001
"463","2008-10-31",32.099998
"464","2008-11-03",32.290001
"465","2008-11-04",32.299999
"466","2008-11-05",29.42
"467","2008-11-06",27.639999
"468","2008-11-07",28.15
"469","2008-11-10",27.450001
"470","2008-11-11",26.860001
"471","2008-11-12",24.77
"472","2008-11-13",26.35
"473","2008-11-14",24.76
"474","2008-11-17",23.940001
"475","2008-11-18",24.18
"476","2008-11-19",22.08
"477","2008-11-20",17.059999
"478","2008-11-21",17.799999
"479","2008-11-24",18.67
"480","2008-11-25",19.4
"481","2008-11-26",21.08
"482","2008-11-28",21.24
"483","2008-12-01",18.950001
"484","2008-12-02",20.1
"485","2008-12-03",20.860001
"486","2008-12-04",19.639999
"487","2008-12-05",20.68
"488","2008-12-08",22.469999
"489","2008-12-09",20.42
"490","2008-12-10",20.379999
"491","2008-12-11",19.43
"492","2008-12-12",20.75
"493","2008-12-15",20.139999
"494","2008-12-16",21.82
"495","2008-12-17",22.549999
"496","2008-12-18",21.73
"497","2008-12-19",22.559999
"498","2008-12-22",21.66
"499","2008-12-23",21.32
"500","2008-12-24",22.030001
"501","2008-12-26",22.15
"502","2008-12-29",21.26
"503","2008-12-30",22.120001
"504","2008-12-31",23.02
"505","2009-01-02",24.1
"506","2009-01-05",24.01
"507","2009-01-06",24.709999
"508","2009-01-07",23.33
"509","2009-01-08",23.48
"510","2009-01-09",22.57
"511","2009-01-12",21.35
"512","2009-01-13",21.690001
"513","2009-01-14",20.49
"514","2009-01-15",21.059999
"515","2009-01-16",21.33
"516","2009-01-20",19.9
"517","2009-01-21",23.42
"518","2009-01-22",22.27
"519","2009-01-23",22.379999
"520","2009-01-26",22.07
"521","2009-01-27",22.01
"522","2009-01-28",22.67
"523","2009-01-29",21.58
"524","2009-01-30",20.57
"525","2009-02-02",20.24
"526","2009-02-03",20
"527","2009-02-04",19.709999
"528","2009-02-05",19.959999
"529","2009-02-06",20.639999
"530","2009-02-09",20.32
"531","2009-02-10",19.440001
"532","2009-02-11",19.110001
"533","2009-02-12",19.219999
"534","2009-02-13",19.17
"535","2009-02-17",18.5
"536","2009-02-18",18.040001
"537","2009-02-19",17.790001
"538","2009-02-20",17.290001
"539","2009-02-23",16.57
"540","2009-02-24",17.65
"541","2009-02-25",17.200001
"542","2009-02-26",17.1
"543","2009-02-27",17.219999
"544","2009-03-02",11.55
"545","2009-03-03",11.68
"546","2009-03-04",11.38
"547","2009-03-05",10.22
"548","2009-03-06",9.08
"549","2009-03-09",8.04
"550","2009-03-10",8.51
"551","2009-03-11",9.15
"552","2009-03-12",9.39
"553","2009-03-13",9.45
"554","2009-03-16",9.1
"555","2009-03-17",9.59
"556","2009-03-18",9.67
"557","2009-03-19",9.6
"558","2009-03-20",8.8
"559","2009-03-23",9.85
"560","2009-03-24",9.46
"561","2009-03-25",10.17
"562","2009-03-26",12.36
"563","2009-03-27",11.8
"564","2009-03-30",11.03
"565","2009-03-31",11.18
"566","2009-04-01",11.35
"567","2009-04-02",12.34
"568","2009-04-03",12.54
"569","2009-04-06",12.84
"570","2009-04-07",12.09
"571","2009-04-08",12.53
"572","2009-04-09",13.86
"573","2009-04-13",13.81
"574","2009-04-14",13.66
"575","2009-04-15",13.85
"576","2009-04-16",14.6
"577","2009-04-17",14.84
"578","2009-04-20",13.57
"579","2009-04-21",14.18
"580","2009-04-22",15
"581","2009-04-23",18.1
"582","2009-04-24",18.709999
"583","2009-04-27",18.59
"584","2009-04-28",18.629999
"585","2009-04-29",20.68
"586","2009-04-30",19.959999
"587","2009-05-01",20.25
"588","2009-05-04",21.17
"589","2009-05-05",20.799999
"590","2009-05-06",20.870001
"591","2009-05-07",19.870001
"592","2009-05-08",21.83
"593","2009-05-11",21.25
"594","2009-05-12",21.540001
"595","2009-05-13",19.969999
"596","2009-05-14",20.23
"597","2009-05-15",19.370001
"598","2009-05-18",20.02
"599","2009-05-19",19.969999
"600","2009-05-20",19.84
"601","2009-05-21",19.290001
"602","2009-05-22",18.629999
"603","2009-05-26",19.77
"604","2009-05-27",19.450001
"605","2009-05-28",20.25
"606","2009-05-29",20.530001
"607","2009-06-01",22.360001
"608","2009-06-02",22.940001
"609","2009-06-03",22.32
"610","2009-06-04",22.969999
"611","2009-06-05",23.120001
"612","2009-06-08",22.209999
"613","2009-06-09",22.360001
"614","2009-06-10",22.25
"615","2009-06-11",21.780001
"616","2009-06-12",21.57
"617","2009-06-15",20.43
"618","2009-06-16",20
"619","2009-06-17",19.92
"620","2009-06-18",20.26
"621","2009-06-19",20.66
"622","2009-06-22",19.360001
"623","2009-06-23",18.77
"624","2009-06-24",19.18
"625","2009-06-25",19.719999
"626","2009-06-26",19.709999
"627","2009-06-29",20.08
"628","2009-06-30",19.799999
"629","2009-07-01",20.26
"630","2009-07-02",19.16
"631","2009-07-06",18.27
"632","2009-07-07",17.440001
"633","2009-07-08",16.99
"634","2009-07-09",16.809999
"635","2009-07-10",17.299999
"636","2009-07-13",17.620001
"637","2009-07-14",17.76
"638","2009-07-15",19.059999
"639","2009-07-16",19.58
"640","2009-07-17",18.620001
"641","2009-07-20",19.040001
"642","2009-07-21",19.6
"643","2009-07-22",20.42
"644","2009-07-23",21.360001
"645","2009-07-24",21.219999
"646","2009-07-27",20.35
"647","2009-07-28",19.530001
"648","2009-07-29",19.4
"649","2009-07-30",20.02
"650","2009-07-31",19.639999
"651","2009-08-03",19.98
"652","2009-08-04",20.52
"653","2009-08-05",19.77
"654","2009-08-06",19.459999
"655","2009-08-07",19.91
"656","2009-08-10",19.950001
"657","2009-08-11",19.309999
"658","2009-08-12",20.07
"659","2009-08-13",20.24
"660","2009-08-14",20.01
"661","2009-08-17",19.18
"662","2009-08-18",19.67
"663","2009-08-19",19.85
"664","2009-08-20",20.23
"665","2009-08-21",20.99
"666","2009-08-24",20.73
"667","2009-08-25",20.84
"668","2009-08-26",20.68
"669","2009-08-27",21.309999
"670","2009-08-28",21.389999
"671","2009-08-31",20.99
"672","2009-09-01",20.43
"673","2009-09-02",20.42
"674","2009-09-03",20.959999
"675","2009-09-04",21.610001
"676","2009-09-08",22.1
"677","2009-09-09",22.73
"678","2009-09-10",23.17
"679","2009-09-11",22.91
"680","2009-09-14",23.219999
"681","2009-09-15",24.110001
"682","2009-09-16",25.200001
"683","2009-09-17",25.4
"684","2009-09-18",24.92
"685","2009-09-21",24.799999
"686","2009-09-22",24.9
"687","2009-09-23",24.440001
"688","2009-09-24",24.059999
"689","2009-09-25",23.379999
"690","2009-09-28",24.34
"691","2009-09-29",24.15
"692","2009-09-30",24.26
"693","2009-10-01",23.18
"694","2009-10-02",22.959999
"695","2009-10-05",23.33
"696","2009-10-06",24.190001
"697","2009-10-07",24.57
"698","2009-10-08",24.969999
"699","2009-10-09",25.25
"700","2009-10-12",24.950001
"701","2009-10-13",25.08
"702","2009-10-14",25.690001
"703","2009-10-15",25.389999
"704","2009-10-16",25.299999
"705","2009-10-19",26
"706","2009-10-20",25.690001
"707","2009-10-21",25.549999
"708","2009-10-22",25.99
"709","2009-10-23",25.450001
"710","2009-10-26",25.23
"711","2009-10-27",25.030001
"712","2009-10-28",24.01
"713","2009-10-29",23.790001
"714","2009-10-30",23.51
"715","2009-11-02",23.540001
"716","2009-11-03",23.950001
"717","2009-11-04",23.280001
"718","2009-11-05",24.32
"719","2009-11-06",24.1
"720","2009-11-09",24.719999
"721","2009-11-10",24.790001
"722","2009-11-11",24.879999
"723","2009-11-12",24.110001
"724","2009-11-13",24.549999
"725","2009-11-16",25.73
"726","2009-11-17",26.07
"727","2009-11-18",25.799999
"728","2009-11-19",23.700001
"729","2009-11-20",23.139999
"730","2009-11-23",23.75
"731","2009-11-24",23.700001
"732","2009-11-25",24.15
"733","2009-11-27",23.32
"734","2009-11-30",23.26
"735","2009-12-01",23.889999
"736","2009-12-02",24.25
"737","2009-12-03",24.07
"738","2009-12-04",24.57
"739","2009-12-07",24.9
"740","2009-12-08",24.440001
"741","2009-12-09",24.15
"742","2009-12-10",23.940001
"743","2009-12-11",24.379999
"744","2009-12-14",25
"745","2009-12-15",24.84
"746","2009-12-16",25.34
"747","2009-12-17",24.92
"748","2009-12-18",25.450001
"749","2009-12-21",25.58
"750","2009-12-22",25.73
"751","2009-12-23",26.16
"752","2009-12-24",26.24
"753","2009-12-28",26.299999
"754","2009-12-29",26.18
"755","2009-12-30",26.1
"756","2009-12-31",25.77
"757","2010-01-04",26.469999
"758","2010-01-05",26.82
"759","2010-01-06",26.83
"760","2010-01-07",26.950001
"761","2010-01-08",27.559999
"762","2010-01-11",27.66
"763","2010-01-12",29.35
"764","2010-01-13",29.440001
"765","2010-01-14",29.32
"766","2010-01-15",28.34
"767","2010-01-19",29.34
"768","2010-01-20",28.940001
"769","2010-01-21",27.02
"770","2010-01-22",26.610001
"771","2010-01-25",26.709999
"772","2010-01-26",26.48
"773","2010-01-27",26.870001
"774","2010-01-28",26.290001
"775","2010-01-29",25.43
"776","2010-02-01",25.68
"777","2010-02-02",25.940001
"778","2010-02-03",26.33
"779","2010-02-04",25.530001
"780","2010-02-05",25.51
"781","2010-02-08",25.18
"782","2010-02-09",25.43
"783","2010-02-10",25.33
"784","2010-02-11",25.67
"785","2010-02-12",25.76
"786","2010-02-16",26.07
"787","2010-02-17",26.34
"788","2010-02-18",27.459999
"789","2010-02-19",28.07
"790","2010-02-22",28.219999
"791","2010-02-23",27.879999
"792","2010-02-24",28.42
"793","2010-02-25",28.51
"794","2010-02-26",28.790001
"795","2010-03-01",29.15
"796","2010-03-02",29.450001
"797","2010-03-03",29.16
"798","2010-03-04",29.110001
"799","2010-03-05",29.77
"800","2010-03-08",29.66
"801","2010-03-09",30.16
"802","2010-03-10",30.280001
"803","2010-03-11",30.59
"804","2010-03-12",30.809999
"805","2010-03-15",30.690001
"806","2010-03-16",30.799999
"807","2010-03-17",31.440001
"808","2010-03-18",31.58
"809","2010-03-19",31.02
"810","2010-03-22",31.26
"811","2010-03-23",31.809999
"812","2010-03-24",30.969999
"813","2010-03-25",30.75
"814","2010-03-26",30.99
"815","2010-03-29",31.559999
"816","2010-03-30",32.360001
"817","2010-03-31",31.98
"818","2010-04-01",32.560001
"819","2010-04-05",33.34
"820","2010-04-06",33.48
"821","2010-04-07",33.459999
"822","2010-04-08",33.549999
"823","2010-04-09",33.720001
"824","2010-04-12",33.740002
"825","2010-04-13",33.529999
"826","2010-04-14",34.240002
"827","2010-04-15",34.5
"828","2010-04-16",33.5
"829","2010-04-19",32.869999
"830","2010-04-20",33.02
"831","2010-04-21",32.369999
"832","2010-04-22",33.119999
"833","2010-04-23",34.790001
"834","2010-04-26",34.110001
"835","2010-04-27",33.66
"836","2010-04-28",33.369999
"837","2010-04-29",33.560001
"838","2010-04-30",32.049999
"839","2010-05-03",33.060001
"840","2010-05-04",31.190001
"841","2010-05-05",31.07
"842","2010-05-06",29.92
"843","2010-05-07",28.620001
"844","2010-05-10",30.799999
"845","2010-05-11",31.040001
"846","2010-05-12",32
"847","2010-05-13",31.84
"848","2010-05-14",31.02
"849","2010-05-17",30.450001
"850","2010-05-18",30.01
"851","2010-05-19",29.309999
"852","2010-05-20",27.08
"853","2010-05-21",27.299999
"854","2010-05-24",26.969999
"855","2010-05-25",27.34
"856","2010-05-26",27.66
"857","2010-05-27",29.43
"858","2010-05-28",28.700001
"859","2010-06-01",27.65
"860","2010-06-02",28.059999
"861","2010-06-03",28.51
"862","2010-06-04",27.57
"863","2010-06-07",26.74
"864","2010-06-08",26.6
"865","2010-06-09",26.389999
"866","2010-06-10",27.76
"867","2010-06-11",27.92
"868","2010-06-14",28.17
"869","2010-06-15",29.450001
"870","2010-06-16",29.870001
"871","2010-06-17",29.34
"872","2010-06-18",29.48
"873","2010-06-21",29.1
"874","2010-06-22",28.209999
"875","2010-06-23",27.66
"876","2010-06-24",27.389999
"877","2010-06-25",27.65
"878","2010-06-28",27.290001
"879","2010-06-29",26.030001
"880","2010-06-30",25.530001
"881","2010-07-01",25.040001
"882","2010-07-02",24.790001
"883","2010-07-06",24.639999
"884","2010-07-07",26.540001
"885","2010-07-08",27.01
"886","2010-07-09",27.77
"887","2010-07-12",27.040001
"888","2010-07-13",28.280001
"889","2010-07-14",28.709999
"890","2010-07-15",28.35
"891","2010-07-16",26.860001
"892","2010-07-19",26.940001
"893","2010-07-20",27.52
"894","2010-07-21",26.85
"895","2010-07-22",27.959999
"896","2010-07-23",28.280001
"897","2010-07-26",28.98
"898","2010-07-27",29.77
"899","2010-07-28",29.02
"900","2010-07-29",30.43
"901","2010-07-30",30.24
"902","2010-08-02",30.35
"903","2010-08-03",30.5
"904","2010-08-04",30.709999
"905","2010-08-05",30.469999
"906","2010-08-06",30.360001
"907","2010-08-09",30.59
"908","2010-08-10",30.120001
"909","2010-08-11",28.51
"910","2010-08-12",28.15
"911","2010-08-13",28
"912","2010-08-16",28.049999
"913","2010-08-17",28.889999
"914","2010-08-18",28.73
"915","2010-08-19",27.65
"916","2010-08-20",27.360001
"917","2010-08-23",26.559999
"918","2010-08-24",26.07
"919","2010-08-25",26.290001
"920","2010-08-26",25.969999
"921","2010-08-27",27.030001
"922","2010-08-30",26.02
"923","2010-08-31",26.120001
"924","2010-09-01",27.889999
"925","2010-09-02",28.42
"926","2010-09-03",29.309999
"927","2010-09-07",28.530001
"928","2010-09-08",29.040001
"929","2010-09-09",28.719999
"930","2010-09-10",28.559999
"931","2010-09-13",29.98
"932","2010-09-14",29.610001
"933","2010-09-15",29.690001
"934","2010-09-16",29.23
"935","2010-09-17",29.559999
"936","2010-09-20",30.889999
"937","2010-09-21",30.889999
"938","2010-09-22",30.040001
"939","2010-09-23",29.41
"940","2010-09-24",30.889999
"941","2010-09-27",30.379999
"942","2010-09-28",31.299999
"943","2010-09-29",31.99
"944","2010-09-30",32.419998
"945","2010-10-01",32.040001
"946","2010-10-04",30.98
"947","2010-10-05",32.560001
"948","2010-10-06",32.689999
"949","2010-10-07",32.470001
"950","2010-10-08",32.889999
"951","2010-10-11",32.630001
"952","2010-10-12",32.52
"953","2010-10-13",32.950001
"954","2010-10-14",32.939999
"955","2010-10-15",31.530001
"956","2010-10-18",32.25
"957","2010-10-19",31.27
"958","2010-10-20",31.93
"959","2010-10-21",32.049999
"960","2010-10-22",32.099998
"961","2010-10-25",32.16
"962","2010-10-26",31.98
"963","2010-10-27",31.790001
"964","2010-10-28",31.5
"965","2010-10-29",31.34
