"","date","CSGP"
"132","2007-07-12",56.77
"133","2007-07-13",57.23
"134","2007-07-16",57.220001
"135","2007-07-17",57.619999
"136","2007-07-18",57.939999
"137","2007-07-19",58.490002
"138","2007-07-20",57.310001
"139","2007-07-23",56.790001
"140","2007-07-24",54.900002
"141","2007-07-25",54.779999
"142","2007-07-26",53.310001
"143","2007-07-27",51.720001
"144","2007-07-30",51.32
"145","2007-07-31",51
"146","2007-08-01",50.700001
"147","2007-08-02",53.099998
"148","2007-08-03",51.73
"149","2007-08-06",53.82
"150","2007-08-07",55.220001
"151","2007-08-08",57
"152","2007-08-09",57.220001
"153","2007-08-10",55.700001
"154","2007-08-13",55.59
"155","2007-08-14",55.380001
"156","2007-08-15",56
"157","2007-08-16",54.849998
"158","2007-08-17",56.5
"159","2007-08-20",55.860001
"160","2007-08-21",56.029999
"161","2007-08-22",57.59
"162","2007-08-23",55.939999
"163","2007-08-24",56.18
"164","2007-08-27",54.639999
"165","2007-08-28",53.43
"166","2007-08-29",54.529999
"167","2007-08-30",54.639999
"168","2007-08-31",55.029999
"169","2007-09-04",55.209999
"170","2007-09-05",54.299999
"171","2007-09-06",52.990002
"172","2007-09-07",51.709999
"173","2007-09-10",51.57
"174","2007-09-11",51.560001
"175","2007-09-12",52.470001
"176","2007-09-13",51.990002
"177","2007-09-14",52.75
"178","2007-09-17",51.419998
"179","2007-09-18",54.470001
"180","2007-09-19",54.650002
"181","2007-09-20",53
"182","2007-09-21",52.939999
"183","2007-09-24",53.450001
"184","2007-09-25",53.610001
"185","2007-09-26",53.650002
"186","2007-09-27",54.349998
"187","2007-09-28",53.450001
"188","2007-10-01",56.529999
"189","2007-10-02",59
"190","2007-10-03",58.439999
"191","2007-10-04",59.150002
"192","2007-10-05",60.970001
"193","2007-10-08",60.959999
"194","2007-10-09",61.599998
"195","2007-10-10",61.209999
"196","2007-10-11",60.52
"197","2007-10-12",60.5
"198","2007-10-15",60.169998
"199","2007-10-16",60.380001
"200","2007-10-17",60.77
"201","2007-10-18",61.650002
"202","2007-10-19",57.43
"203","2007-10-22",58.490002
"204","2007-10-23",59.560001
"205","2007-10-24",61.279999
"206","2007-10-25",57.349998
"207","2007-10-26",57.75
"208","2007-10-29",57
"209","2007-10-30",55.25
"210","2007-10-31",57.5
"211","2007-11-01",54.799999
"212","2007-11-02",55.240002
"213","2007-11-05",54.220001
"214","2007-11-06",55.959999
"215","2007-11-07",54.93
"216","2007-11-08",54.209999
"217","2007-11-09",53.84
"218","2007-11-12",54.900002
"219","2007-11-13",55.389999
"220","2007-11-14",55.32
"221","2007-11-15",55.049999
"222","2007-11-16",54.310001
"223","2007-11-19",51.25
"224","2007-11-20",50.349998
"225","2007-11-21",48.200001
"226","2007-11-23",48.790001
"227","2007-11-26",47.110001
"228","2007-11-27",47.029999
"229","2007-11-28",49.209999
"230","2007-11-29",48.599998
"231","2007-11-30",48.189999
"232","2007-12-03",46.049999
"233","2007-12-04",47
"234","2007-12-05",48.389999
"235","2007-12-06",48.799999
"236","2007-12-07",48.689999
"237","2007-12-10",48.73
"238","2007-12-11",46.23
"239","2007-12-12",46.389999
"240","2007-12-13",46.18
"241","2007-12-14",45.009998
"242","2007-12-17",44.48
"243","2007-12-18",45.75
"244","2007-12-19",45.419998
"245","2007-12-20",47.23
"246","2007-12-21",47.77
"247","2007-12-24",48.240002
"248","2007-12-26",48.290001
"249","2007-12-27",46.310001
"250","2007-12-28",46.5
"251","2007-12-31",47.25
"252","2008-01-02",45.310001
"253","2008-01-03",43.560001
"254","2008-01-04",41.240002
"255","2008-01-07",39.59
"256","2008-01-08",40.549999
"257","2008-01-09",40.990002
"258","2008-01-10",41.060001
"259","2008-01-11",38.970001
"260","2008-01-14",38.459999
"261","2008-01-15",37.419998
"262","2008-01-16",38.220001
"263","2008-01-17",38
"264","2008-01-18",37.41
"265","2008-01-22",38.16
"266","2008-01-23",40.189999
"267","2008-01-24",39.07
"268","2008-01-25",37.810001
"269","2008-01-28",38.939999
"270","2008-01-29",40.040001
"271","2008-01-30",40.509998
"272","2008-01-31",42.34
"273","2008-02-01",42.91
"274","2008-02-04",41.73
"275","2008-02-05",39.939999
"276","2008-02-06",37.25
"277","2008-02-07",36.549999
"278","2008-02-08",36.599998
"279","2008-02-11",36.869999
"280","2008-02-12",37.700001
"281","2008-02-13",38.099998
"282","2008-02-14",37.040001
"283","2008-02-15",38.970001
"284","2008-02-19",39.299999
"285","2008-02-20",38.52
"286","2008-02-21",40.490002
"287","2008-02-22",39.27
"288","2008-02-25",40.98
"289","2008-02-26",42.82
"290","2008-02-27",43.990002
"291","2008-02-28",42.970001
"292","2008-02-29",41.52
"293","2008-03-03",41.650002
"294","2008-03-04",41.77
"295","2008-03-05",41.68
"296","2008-03-06",41.560001
"297","2008-03-07",40.529999
"298","2008-03-10",39.759998
"299","2008-03-11",41
"300","2008-03-12",40.349998
"301","2008-03-13",40.040001
"302","2008-03-14",38.880001
"303","2008-03-17",38.07
"304","2008-03-18",40
"305","2008-03-19",39.27
"306","2008-03-20",40.41
"307","2008-03-24",42.299999
"308","2008-03-25",43.549999
"309","2008-03-26",43.630001
"310","2008-03-27",43.049999
"311","2008-03-28",42.810001
"312","2008-03-31",43
"313","2008-04-01",44.73
"314","2008-04-02",47.07
"315","2008-04-03",47.709999
"316","2008-04-04",46.919998
"317","2008-04-07",47.349998
"318","2008-04-08",48.799999
"319","2008-04-09",46.200001
"320","2008-04-10",46.450001
"321","2008-04-11",45.919998
"322","2008-04-14",44.93
"323","2008-04-15",46.049999
"324","2008-04-16",45.860001
"325","2008-04-17",45.389999
"326","2008-04-18",46.810001
"327","2008-04-21",46.439999
"328","2008-04-22",45.130001
"329","2008-04-23",46.5
"330","2008-04-24",48.52
"331","2008-04-25",49.099998
"332","2008-04-28",49.27
"333","2008-04-29",48.09
"334","2008-04-30",47.950001
"335","2008-05-01",48.389999
"336","2008-05-02",48.700001
"337","2008-05-05",48.919998
"338","2008-05-06",50.509998
"339","2008-05-07",51.360001
"340","2008-05-08",49.259998
"341","2008-05-09",49.369999
"342","2008-05-12",49.419998
"343","2008-05-13",47.98
"344","2008-05-14",48.110001
"345","2008-05-15",48.450001
"346","2008-05-16",48.23
"347","2008-05-19",47.68
"348","2008-05-20",46.900002
"349","2008-05-21",46.279999
"350","2008-05-22",46.400002
"351","2008-05-23",45.490002
"352","2008-05-27",46.919998
"353","2008-05-28",47.360001
"354","2008-05-29",47.970001
"355","2008-05-30",46.900002
"356","2008-06-02",46.389999
"357","2008-06-03",47.66
"358","2008-06-04",48.66
"359","2008-06-05",50.73
"360","2008-06-06",50.040001
"361","2008-06-09",49.91
"362","2008-06-10",49.369999
"363","2008-06-11",47.709999
"364","2008-06-12",48.91
"365","2008-06-13",49.25
"366","2008-06-16",49.950001
"367","2008-06-17",50.389999
"368","2008-06-18",51.290001
"369","2008-06-19",51.18
"370","2008-06-20",50.25
"371","2008-06-23",48.560001
"372","2008-06-24",46.220001
"373","2008-06-25",46.139999
"374","2008-06-26",44.75
"375","2008-06-27",44.389999
"376","2008-06-30",44.450001
"377","2008-07-01",44.599998
"378","2008-07-02",43.57
"379","2008-07-03",44.099998
"380","2008-07-07",43.900002
"381","2008-07-08",44.709999
"382","2008-07-09",44.139999
"383","2008-07-10",45.529999
"384","2008-07-11",45.830002
"385","2008-07-14",45.450001
"386","2008-07-15",45.919998
"387","2008-07-16",47.310001
"388","2008-07-17",49.369999
"389","2008-07-18",49.450001
"390","2008-07-21",49.52
"391","2008-07-22",49.970001
"392","2008-07-23",50.23
"393","2008-07-24",48.540001
"394","2008-07-25",48.810001
"395","2008-07-28",47.560001
"396","2008-07-29",49.799999
"397","2008-07-30",49.580002
"398","2008-07-31",49.889999
"399","2008-08-01",51.509998
"400","2008-08-04",50.990002
"401","2008-08-05",51.73
"402","2008-08-06",51.68
"403","2008-08-07",52
"404","2008-08-08",54.029999
"405","2008-08-11",55.869999
"406","2008-08-12",54.130001
"407","2008-08-13",54.130001
"408","2008-08-14",54.029999
"409","2008-08-15",53.860001
"410","2008-08-18",53.200001
"411","2008-08-19",51.540001
"412","2008-08-20",51.18
"413","2008-08-21",50.959999
"414","2008-08-22",53.130001
"415","2008-08-25",51.68
"416","2008-08-26",51.130001
"417","2008-08-27",51.509998
"418","2008-08-28",52.130001
"419","2008-08-29",52.810001
"420","2008-09-02",53.959999
"421","2008-09-03",55.299999
"422","2008-09-04",55.07
"423","2008-09-05",53.75
"424","2008-09-08",52.93
"425","2008-09-09",52.459999
"426","2008-09-10",52.900002
"427","2008-09-11",51.029999
"428","2008-09-12",52.040001
"429","2008-09-15",49.830002
"430","2008-09-16",50.549999
"431","2008-09-17",50
"432","2008-09-18",56.700001
"433","2008-09-19",55.610001
"434","2008-09-22",49.25
"435","2008-09-23",49.630001
"436","2008-09-24",50.220001
"437","2008-09-25",49.91
"438","2008-09-26",47.970001
"439","2008-09-29",44.27
"440","2008-09-30",45.389999
"441","2008-10-01",45.200001
"442","2008-10-02",42.869999
"443","2008-10-03",41.34
"444","2008-10-06",41.57
"445","2008-10-07",42.110001
"446","2008-10-08",44.43
"447","2008-10-09",40.029999
"448","2008-10-10",41.290001
"449","2008-10-13",44.419998
"450","2008-10-14",40.689999
"451","2008-10-15",38.299999
"452","2008-10-16",37.02
"453","2008-10-17",37
"454","2008-10-20",38.790001
"455","2008-10-21",37.459999
"456","2008-10-22",36.029999
"457","2008-10-23",32.43
"458","2008-10-24",30.889999
"459","2008-10-27",28.93
"460","2008-10-28",29.24
"461","2008-10-29",29.610001
"462","2008-10-30",32.779999
"463","2008-10-31",36.02
"464","2008-11-03",36.43
"465","2008-11-04",36.349998
"466","2008-11-05",36.169998
"467","2008-11-06",36.110001
"468","2008-11-07",35.700001
"469","2008-11-10",32.080002
"470","2008-11-11",30.43
"471","2008-11-12",29.26
"472","2008-11-13",31.15
"473","2008-11-14",30.030001
"474","2008-11-17",30.32
"475","2008-11-18",30.77
"476","2008-11-19",27.01
"477","2008-11-20",27
"478","2008-11-21",28.74
"479","2008-11-24",31.51
"480","2008-11-25",31.950001
"481","2008-11-26",32.84
"482","2008-11-28",32.619999
"483","2008-12-01",28.84
"484","2008-12-02",28.32
"485","2008-12-03",28.99
"486","2008-12-04",28.65
"487","2008-12-05",29.25
"488","2008-12-08",30.879999
"489","2008-12-09",30.82
"490","2008-12-10",31.65
"491","2008-12-11",30.219999
"492","2008-12-12",30.809999
"493","2008-12-15",29.790001
"494","2008-12-16",30.75
"495","2008-12-17",31.91
"496","2008-12-18",32.529999
"497","2008-12-19",33
"498","2008-12-22",31.17
"499","2008-12-23",31.48
"500","2008-12-24",30.690001
"501","2008-12-26",30.700001
"502","2008-12-29",30.66
"503","2008-12-30",32.360001
"504","2008-12-31",32.939999
"505","2009-01-02",33.509998
"506","2009-01-05",33.23
"507","2009-01-06",34.48
"508","2009-01-07",34.619999
"509","2009-01-08",35.93
"510","2009-01-09",33.389999
"511","2009-01-12",32.619999
"512","2009-01-13",32.310001
"513","2009-01-14",30.379999
"514","2009-01-15",31.42
"515","2009-01-16",31.01
"516","2009-01-20",29.940001
"517","2009-01-21",31.280001
"518","2009-01-22",30.469999
"519","2009-01-23",29.98
"520","2009-01-26",29.790001
"521","2009-01-27",30.309999
"522","2009-01-28",32.07
"523","2009-01-29",30.280001
"524","2009-01-30",29.620001
"525","2009-02-02",30.18
"526","2009-02-03",29.76
"527","2009-02-04",29.709999
"528","2009-02-05",29.559999
"529","2009-02-06",30.9
"530","2009-02-09",30.52
"531","2009-02-10",29.48
"532","2009-02-11",29.799999
"533","2009-02-12",29.540001
"534","2009-02-13",29.549999
"535","2009-02-17",28.65
"536","2009-02-18",28.75
"537","2009-02-19",27.98
"538","2009-02-20",25.950001
"539","2009-02-23",25.440001
"540","2009-02-24",26.379999
"541","2009-02-25",26.16
"542","2009-02-26",25.530001
"543","2009-02-27",25.5
"544","2009-03-02",25
"545","2009-03-03",24.950001
"546","2009-03-04",25.889999
"547","2009-03-05",24.99
"548","2009-03-06",25.32
"549","2009-03-09",24.23
"550","2009-03-10",25.66
"551","2009-03-11",25.940001
"552","2009-03-12",26.5
"553","2009-03-13",26.32
"554","2009-03-16",25.950001
"555","2009-03-17",26.440001
"556","2009-03-18",28.26
"557","2009-03-19",28.219999
"558","2009-03-20",27.91
"559","2009-03-23",29.85
"560","2009-03-24",29.139999
"561","2009-03-25",30.049999
"562","2009-03-26",30.940001
"563","2009-03-27",30.08
"564","2009-03-30",29.690001
"565","2009-03-31",30.25
"566","2009-04-01",31.1
"567","2009-04-02",32.400002
"568","2009-04-03",32.75
"569","2009-04-06",32.549999
"570","2009-04-07",31.58
"571","2009-04-08",31.299999
"572","2009-04-09",32.98
"573","2009-04-13",32.669998
"574","2009-04-14",32.16
"575","2009-04-15",32.73
"576","2009-04-16",33.34
"577","2009-04-17",33.810001
"578","2009-04-20",33.040001
"579","2009-04-21",33.599998
"580","2009-04-22",33.389999
"581","2009-04-23",35
"582","2009-04-24",35.75
"583","2009-04-27",35.810001
"584","2009-04-28",36.830002
"585","2009-04-29",37.450001
"586","2009-04-30",37.049999
"587","2009-05-01",37.310001
"588","2009-05-04",36.82
"589","2009-05-05",36.360001
"590","2009-05-06",36.049999
"591","2009-05-07",34.689999
"592","2009-05-08",35.66
"593","2009-05-11",36.279999
"594","2009-05-12",36.5
"595","2009-05-13",36
"596","2009-05-14",36.450001
"597","2009-05-15",35.759998
"598","2009-05-18",36.810001
"599","2009-05-19",36.529999
"600","2009-05-20",36.759998
"601","2009-05-21",36.220001
"602","2009-05-22",36.189999
"603","2009-05-26",37.73
"604","2009-05-27",36.25
"605","2009-05-28",35.919998
"606","2009-05-29",35.650002
"607","2009-06-01",37.150002
"608","2009-06-02",37.490002
"609","2009-06-03",38.689999
"610","2009-06-04",38.93
"611","2009-06-05",38.950001
"612","2009-06-08",38.830002
"613","2009-06-09",39.389999
"614","2009-06-10",39.650002
"615","2009-06-11",40.09
"616","2009-06-12",40.07
"617","2009-06-15",39.450001
"618","2009-06-16",38.080002
"619","2009-06-17",38.529999
"620","2009-06-18",38.139999
"621","2009-06-19",38.279999
"622","2009-06-22",37.16
"623","2009-06-23",37.82
"624","2009-06-24",38.27
"625","2009-06-25",38.68
"626","2009-06-26",39.130001
"627","2009-06-29",39.52
"628","2009-06-30",39.869999
"629","2009-07-01",40.68
"630","2009-07-02",38.59
"631","2009-07-06",38.889999
"632","2009-07-07",37.700001
"633","2009-07-08",37.810001
"634","2009-07-09",37.349998
"635","2009-07-10",37.240002
"636","2009-07-13",36.580002
"637","2009-07-14",36.119999
"638","2009-07-15",37.25
"639","2009-07-16",37.419998
"640","2009-07-17",36.48
"641","2009-07-20",36.509998
"642","2009-07-21",36.560001
"643","2009-07-22",35.990002
"644","2009-07-23",33.970001
"645","2009-07-24",34.639999
"646","2009-07-27",35.349998
"647","2009-07-28",36.18
"648","2009-07-29",36.639999
"649","2009-07-30",37.080002
"650","2009-07-31",36.73
"651","2009-08-03",36.900002
"652","2009-08-04",37
"653","2009-08-05",36.32
"654","2009-08-06",36.029999
"655","2009-08-07",36.77
"656","2009-08-10",37.049999
"657","2009-08-11",36.450001
"658","2009-08-12",36.810001
"659","2009-08-13",36.369999
"660","2009-08-14",36.130001
"661","2009-08-17",35.900002
"662","2009-08-18",36.25
"663","2009-08-19",37.110001
"664","2009-08-20",37.5
"665","2009-08-21",39.360001
"666","2009-08-24",39.529999
"667","2009-08-25",39.25
"668","2009-08-26",39.110001
"669","2009-08-27",38.689999
"670","2009-08-28",38.360001
"671","2009-08-31",37.93
"672","2009-09-01",37.389999
"673","2009-09-02",36.790001
"674","2009-09-03",36.73
"675","2009-09-04",37
"676","2009-09-08",37.689999
"677","2009-09-09",38.380001
"678","2009-09-10",38.630001
"679","2009-09-11",38.650002
"680","2009-09-14",39.310001
"681","2009-09-15",39.139999
"682","2009-09-16",40.310001
"683","2009-09-17",41.360001
"684","2009-09-18",41.110001
"685","2009-09-21",40.610001
"686","2009-09-22",40.75
"687","2009-09-23",40.549999
"688","2009-09-24",39.990002
"689","2009-09-25",40.150002
"690","2009-09-28",40.990002
"691","2009-09-29",41.57
"692","2009-09-30",41.220001
"693","2009-10-01",39.330002
"694","2009-10-02",39.450001
"695","2009-10-05",40.380001
"696","2009-10-06",41.66
"697","2009-10-07",41.66
"698","2009-10-08",42.060001
"699","2009-10-09",43.279999
"700","2009-10-12",42.990002
"701","2009-10-13",42.990002
"702","2009-10-14",44.43
"703","2009-10-15",43.610001
"704","2009-10-16",43.099998
"705","2009-10-19",43.41
"706","2009-10-20",42.009998
"707","2009-10-21",41.650002
"708","2009-10-22",39.93
"709","2009-10-23",41.029999
"710","2009-10-26",41.040001
"711","2009-10-27",40.52
"712","2009-10-28",39.349998
"713","2009-10-29",39.400002
"714","2009-10-30",38.82
"715","2009-11-02",38.349998
"716","2009-11-03",38.779999
"717","2009-11-04",38.990002
"718","2009-11-05",39.66
"719","2009-11-06",39.639999
"720","2009-11-09",40.919998
"721","2009-11-10",40.75
"722","2009-11-11",41.02
"723","2009-11-12",40.209999
"724","2009-11-13",41.029999
"725","2009-11-16",41.98
"726","2009-11-17",42.060001
"727","2009-11-18",41.310001
"728","2009-11-19",40.599998
"729","2009-11-20",40.470001
"730","2009-11-23",41.639999
"731","2009-11-24",41.029999
"732","2009-11-25",40.91
"733","2009-11-27",39.32
"734","2009-11-30",39.73
"735","2009-12-01",40.110001
"736","2009-12-02",42.040001
"737","2009-12-03",40.810001
"738","2009-12-04",42.150002
"739","2009-12-07",41.849998
"740","2009-12-08",40.900002
"741","2009-12-09",40.599998
"742","2009-12-10",40.080002
"743","2009-12-11",40
"744","2009-12-14",40.439999
"745","2009-12-15",40
"746","2009-12-16",40.130001
"747","2009-12-17",40.02
"748","2009-12-18",40.790001
"749","2009-12-21",41.119999
"750","2009-12-22",41.66
"751","2009-12-23",42.279999
"752","2009-12-24",42.380001
"753","2009-12-28",42.810001
"754","2009-12-29",43.099998
"755","2009-12-30",42.93
"756","2009-12-31",41.77
"757","2010-01-04",42.25
"758","2010-01-05",42.450001
"759","2010-01-06",42.5
"760","2010-01-07",42.419998
"761","2010-01-08",42.34
"762","2010-01-11",42.360001
"763","2010-01-12",41.720001
"764","2010-01-13",41.52
"765","2010-01-14",42.490002
"766","2010-01-15",41.419998
"767","2010-01-19",41.950001
"768","2010-01-20",40.93
"769","2010-01-21",41.02
"770","2010-01-22",40.610001
"771","2010-01-25",41.040001
"772","2010-01-26",40.66
"773","2010-01-27",41
"774","2010-01-28",40.619999
"775","2010-01-29",40.380001
"776","2010-02-01",40.02
"777","2010-02-02",39.040001
"778","2010-02-03",39.049999
"779","2010-02-04",38.220001
"780","2010-02-05",38.5
"781","2010-02-08",38.450001
"782","2010-02-09",38.650002
"783","2010-02-10",38.77
"784","2010-02-11",39.450001
"785","2010-02-12",39.02
"786","2010-02-16",39.5
"787","2010-02-17",39.849998
"788","2010-02-18",40.060001
"789","2010-02-19",40.18
"790","2010-02-22",40.650002
"791","2010-02-23",39.830002
"792","2010-02-24",39.82
"793","2010-02-25",39.470001
"794","2010-02-26",39.349998
"795","2010-03-01",39.630001
"796","2010-03-02",39.959999
"797","2010-03-03",41.049999
"798","2010-03-04",41.110001
"799","2010-03-05",41.91
"800","2010-03-08",41.310001
"801","2010-03-09",41.369999
"802","2010-03-10",41.799999
"803","2010-03-11",41.990002
"804","2010-03-12",42.290001
"805","2010-03-15",42.869999
"806","2010-03-16",42.73
"807","2010-03-17",42.5
"808","2010-03-18",42.580002
"809","2010-03-19",42
"810","2010-03-22",42.619999
"811","2010-03-23",42.970001
"812","2010-03-24",42.049999
"813","2010-03-25",41.560001
"814","2010-03-26",41.09
"815","2010-03-29",41.310001
"816","2010-03-30",42.029999
"817","2010-03-31",41.52
"818","2010-04-01",41.779999
"819","2010-04-05",42.790001
"820","2010-04-06",43.220001
"821","2010-04-07",43.009998
"822","2010-04-08",42.799999
"823","2010-04-09",42.740002
"824","2010-04-12",42.970001
"825","2010-04-13",43.290001
"826","2010-04-14",44.330002
"827","2010-04-15",45.02
"828","2010-04-16",45.310001
"829","2010-04-19",45.189999
"830","2010-04-20",45.950001
"831","2010-04-21",45.73
"832","2010-04-22",45.34
"833","2010-04-23",45.139999
"834","2010-04-26",44.900002
"835","2010-04-27",44.709999
"836","2010-04-28",44.27
"837","2010-04-29",45
"838","2010-04-30",43.950001
"839","2010-05-03",44.380001
"840","2010-05-04",43.630001
"841","2010-05-05",42.900002
"842","2010-05-06",42.360001
"843","2010-05-07",40.810001
"844","2010-05-10",42.310001
"845","2010-05-11",42.709999
"846","2010-05-12",43.830002
"847","2010-05-13",43.919998
"848","2010-05-14",44.200001
"849","2010-05-17",43.900002
"850","2010-05-18",43.849998
"851","2010-05-19",43.27
"852","2010-05-20",41.759998
"853","2010-05-21",41.580002
"854","2010-05-24",40.619999
"855","2010-05-25",39.91
"856","2010-05-26",40.029999
"857","2010-05-27",41.09
"858","2010-05-28",40.77
"859","2010-06-01",40.419998
"860","2010-06-02",41.380001
"861","2010-06-03",41.939999
"862","2010-06-04",40.740002
"863","2010-06-07",39.5
"864","2010-06-08",39.279999
"865","2010-06-09",39.450001
"866","2010-06-10",40.41
"867","2010-06-11",40.639999
"868","2010-06-14",40.470001
"869","2010-06-15",41.080002
"870","2010-06-16",41
"871","2010-06-17",41.060001
"872","2010-06-18",41
"873","2010-06-21",40.59
"874","2010-06-22",40.459999
"875","2010-06-23",40.240002
"876","2010-06-24",40.169998
"877","2010-06-25",40.77
"878","2010-06-28",40.939999
"879","2010-06-29",39.25
"880","2010-06-30",38.799999
"881","2010-07-01",38.73
"882","2010-07-02",38.150002
"883","2010-07-06",37.66
"884","2010-07-07",38.439999
"885","2010-07-08",39.099998
"886","2010-07-09",39.189999
"887","2010-07-12",38.73
"888","2010-07-13",40.130001
"889","2010-07-14",40.43
"890","2010-07-15",40.209999
"891","2010-07-16",39.330002
"892","2010-07-19",39.900002
"893","2010-07-20",40.16
"894","2010-07-21",39.73
"895","2010-07-22",42.419998
"896","2010-07-23",44.240002
"897","2010-07-26",45.189999
"898","2010-07-27",45.200001
"899","2010-07-28",44.59
"900","2010-07-29",43.509998
"901","2010-07-30",43.830002
"902","2010-08-02",44.59
"903","2010-08-03",44.080002
"904","2010-08-04",44.450001
"905","2010-08-05",43.849998
"906","2010-08-06",43.759998
"907","2010-08-09",44.91
"908","2010-08-10",44.169998
"909","2010-08-11",42.740002
"910","2010-08-12",42.630001
"911","2010-08-13",42.209999
"912","2010-08-16",42.279999
"913","2010-08-17",42.82
"914","2010-08-18",42.610001
"915","2010-08-19",41.810001
"916","2010-08-20",41.759998
"917","2010-08-23",41.349998
"918","2010-08-24",41.619999
"919","2010-08-25",41.759998
"920","2010-08-26",41.580002
"921","2010-08-27",42.990002
"922","2010-08-30",41.82
"923","2010-08-31",41.27
"924","2010-09-01",42.77
"925","2010-09-02",43.41
"926","2010-09-03",44.02
"927","2010-09-07",42.779999
"928","2010-09-08",43.299999
"929","2010-09-09",43.799999
"930","2010-09-10",43.880001
"931","2010-09-13",45.139999
"932","2010-09-14",45.110001
"933","2010-09-15",45.189999
"934","2010-09-16",45.23
"935","2010-09-17",45.630001
"936","2010-09-20",47.52
"937","2010-09-21",47.419998
"938","2010-09-22",46.939999
"939","2010-09-23",46.330002
"940","2010-09-24",48.450001
"941","2010-09-27",48.389999
"942","2010-09-28",49.189999
"943","2010-09-29",49.529999
"944","2010-09-30",48.709999
"945","2010-10-01",49.349998
"946","2010-10-04",48.98
"947","2010-10-05",49.75
"948","2010-10-06",49.209999
"949","2010-10-07",49.119999
"950","2010-10-08",49.310001
"951","2010-10-11",49.060001
"952","2010-10-12",48.860001
"953","2010-10-13",50.279999
"954","2010-10-14",50.740002
"955","2010-10-15",51.759998
"956","2010-10-18",51.799999
