"","date","WINT"
"1062","2011-03-21",1629.599976
"1063","2011-03-22",1604.400024
"1064","2011-03-23",1570.800049
"1065","2011-03-24",1512
"1066","2011-03-25",1528.800049
"1067","2011-03-28",1545.599976
"1068","2011-03-29",1596
"1069","2011-03-30",1629.599976
"1070","2011-03-31",1554
"1071","2011-04-01",1587.599976
"1072","2011-04-04",1596
"1073","2011-04-05",1562.400024
"1074","2011-04-06",1562.400024
"1075","2011-04-07",1512
"1076","2011-04-08",1503.599976
"1077","2011-04-11",1587.599976
"1078","2011-04-12",1562.400024
"1079","2011-04-13",1562.400024
"1080","2011-04-14",1604.400024
"1081","2011-04-15",1579.199951
"1082","2011-04-18",1554
"1083","2011-04-19",1554
"1084","2011-04-20",1587.599976
"1085","2011-04-21",1554
"1086","2011-04-25",1537.199951
"1087","2011-04-26",1570.800049
"1088","2011-04-27",1587.599976
"1089","2011-04-28",1722
"1090","2011-04-29",1654.800049
"1091","2011-05-02",1780.800049
"1092","2011-05-03",1654.800049
"1093","2011-05-04",1629.599976
"1094","2011-05-05",1596
"1095","2011-05-06",1604.400024
"1096","2011-05-09",1596
"1097","2011-05-10",1587.599976
"1098","2011-05-11",1822.800049
"1099","2011-05-12",2226
"1100","2011-05-13",2100
"1101","2011-05-16",1864.800049
"1102","2011-05-17",1982.400024
"1103","2011-05-18",2184
"1104","2011-05-19",2024.400024
"1105","2011-05-20",2007.599976
"1106","2011-05-23",2041.199951
"1107","2011-05-24",2083.199951
"1108","2011-05-25",2175.600098
"1109","2011-05-26",2125.199951
"1110","2011-05-27",2049.600098
"1111","2011-05-31",2058
"1112","2011-06-01",2091.600098
"1113","2011-06-02",1999.199951
"1114","2011-06-03",2032.800049
"1115","2011-06-06",1974
"1116","2011-06-07",1831.199951
"1117","2011-06-08",1688.400024
"1118","2011-06-09",1722
"1119","2011-06-10",1646.400024
"1120","2011-06-13",1596
"1121","2011-06-14",1604.400024
"1122","2011-06-15",1579.199951
"1123","2011-06-16",1587.599976
"1124","2011-06-17",1663.199951
"1125","2011-06-20",1671.599976
"1126","2011-06-21",1713.599976
"1127","2011-06-22",1806
"1128","2011-06-23",1764
"1129","2011-06-24",1822.800049
"1130","2011-06-27",1780.800049
"1131","2011-06-28",1831.199951
"1132","2011-06-29",1822.800049
"1133","2011-06-30",1890
"1134","2011-07-01",1915.199951
"1135","2011-07-05",1873.199951
"1136","2011-07-06",1898.400024
"1137","2011-07-07",1940.400024
"1138","2011-07-08",1957.199951
"1139","2011-07-11",1890
"1140","2011-07-12",1839.599976
"1141","2011-07-13",1856.400024
"1142","2011-07-14",2091.600098
"1143","2011-07-15",2175.600098
"1144","2011-07-18",2074.800049
"1145","2011-07-19",2091.600098
"1146","2011-07-20",2041.199951
"1147","2011-07-21",2032.800049
"1148","2011-07-22",2133.600098
"1149","2011-07-25",2125.199951
"1150","2011-07-26",2066.399902
"1151","2011-07-27",2074.800049
"1152","2011-07-28",2125.199951
"1153","2011-07-29",2074.800049
"1154","2011-08-01",2184
"1155","2011-08-02",2049.600098
"1156","2011-08-03",1974
"1157","2011-08-04",1839.599976
"1158","2011-08-05",1848
"1159","2011-08-08",1671.599976
"1160","2011-08-09",1806
"1161","2011-08-10",1738.800049
"1162","2011-08-11",1772.400024
"1163","2011-08-12",1898.400024
"1164","2011-08-15",1839.599976
"1165","2011-08-16",1839.599976
"1166","2011-08-17",1873.199951
"1167","2011-08-18",1755.599976
"1168","2011-08-19",1722
"1169","2011-08-22",1680
"1170","2011-08-23",1696.800049
"1171","2011-08-24",1663.199951
"1172","2011-08-25",1654.800049
"1173","2011-08-26",1696.800049
"1174","2011-08-29",1764
"1175","2011-08-30",1738.800049
"1176","2011-08-31",1806
"1177","2011-09-01",1755.599976
"1178","2011-09-02",1755.599976
"1179","2011-09-06",1747.199951
"1180","2011-09-07",1890
"1181","2011-09-08",1906.800049
"1182","2011-09-09",1915.199951
"1183","2011-09-12",1848
"1184","2011-09-13",1873.199951
"1185","2011-09-14",1898.400024
"1186","2011-09-15",1906.800049
"1187","2011-09-16",1898.400024
"1188","2011-09-19",1965.599976
"1189","2011-09-20",1822.800049
"1190","2011-09-21",1822.800049
"1191","2011-09-22",1755.599976
"1192","2011-09-23",1755.599976
"1193","2011-09-26",1797.599976
"1194","2011-09-27",1764
"1195","2011-09-28",1806
"1196","2011-09-29",1713.599976
"1197","2011-09-30",1646.400024
"1198","2011-10-03",1528.800049
"1199","2011-10-04",1486.800049
"1200","2011-10-05",1528.800049
"1201","2011-10-06",1554
"1202","2011-10-07",1537.199951
"1203","2011-10-10",1587.599976
"1204","2011-10-11",1579.199951
"1205","2011-10-12",1579.199951
"1206","2011-10-13",1537.199951
"1207","2011-10-14",1562.400024
"1208","2011-10-17",1554
"1209","2011-10-18",1520.400024
"1210","2011-10-19",1528.800049
"1211","2011-10-20",1503.599976
"1212","2011-10-21",1486.800049
"1213","2011-10-24",1554
"1214","2011-10-25",1528.800049
"1215","2011-10-26",1512
"1216","2011-10-27",1528.800049
"1217","2011-10-28",1495.199951
"1218","2011-10-31",1528.800049
"1219","2011-11-01",1486.800049
"1220","2011-11-02",1512
"1221","2011-11-03",1512
"1222","2011-11-04",1503.599976
"1223","2011-11-07",1495.199951
"1224","2011-11-08",1503.599976
"1225","2011-11-09",1436.400024
"1226","2011-11-10",1486.800049
"1227","2011-11-11",1470
"1228","2011-11-14",1470
"1229","2011-11-15",1444.800049
"1230","2011-11-16",1419.599976
"1231","2011-11-17",1419.599976
"1232","2011-11-18",1428
"1233","2011-11-21",1402.800049
"1234","2011-11-22",1402.800049
"1235","2011-11-23",1377.599976
"1236","2011-11-25",1377.599976
"1237","2011-11-28",1360.800049
"1238","2011-11-29",1335.599976
"1239","2011-11-30",1327.199951
"1240","2011-12-01",1327.199951
"1241","2011-12-02",1419.599976
"1242","2011-12-05",1495.199951
"1243","2011-12-06",1495.199951
"1244","2011-12-07",1486.800049
"1245","2011-12-08",1453.199951
"1246","2011-12-09",1428
"1247","2011-12-12",1478.400024
"1248","2011-12-13",1428
"1249","2011-12-14",1402.800049
"1250","2011-12-15",1344
"1251","2011-12-16",1293.599976
"1252","2011-12-19",1251.599976
"1253","2011-12-20",1327.199951
"1254","2011-12-21",1377.599976
"1255","2011-12-22",1436.400024
"1256","2011-12-23",1444.800049
"1257","2011-12-27",1461.599976
"1258","2011-12-28",1461.599976
"1259","2011-12-29",1402.800049
"1260","2011-12-30",1411.199951
"1261","2012-01-03",1436.400024
"1262","2012-01-04",1512
"1263","2012-01-05",1503.599976
"1264","2012-01-06",1478.400024
"1265","2012-01-09",1638
"1266","2012-01-10",1713.599976
"1267","2012-01-11",1764
"1268","2012-01-12",1822.800049
"1269","2012-01-13",1898.400024
"1270","2012-01-17",1881.599976
"1271","2012-01-18",1839.599976
"1272","2012-01-19",1772.400024
"1273","2012-01-20",1789.199951
"1274","2012-01-23",1789.199951
"1275","2012-01-24",1772.400024
"1276","2012-01-25",1831.199951
"1277","2012-01-26",1890
"1278","2012-01-27",1881.599976
"1279","2012-01-30",1839.599976
"1280","2012-01-31",1848
"1281","2012-02-01",1873.199951
"1282","2012-02-02",2142
"1283","2012-02-03",2108.399902
"1284","2012-02-06",2226
"1285","2012-02-07",2226
"1286","2012-02-08",2251.199951
"1287","2012-02-09",2242.800049
"1288","2012-02-10",2226
"1289","2012-02-13",2352
"1290","2012-02-14",2318.399902
"1291","2012-02-15",2301.600098
"1292","2012-02-16",2242.800049
"1293","2012-02-17",2209.199951
"1294","2012-02-21",2377.199951
"1295","2012-02-22",2368.800049
"1296","2012-02-23",2629.199951
"1297","2012-02-24",2856
"1298","2012-02-27",3158.399902
"1299","2012-02-28",2982
"1300","2012-02-29",2998.800049
"1301","2012-03-01",3091.199951
"1302","2012-03-02",2948.399902
"1303","2012-03-05",3007.199951
"1304","2012-03-06",3150
"1305","2012-03-07",3427.199951
"1306","2012-03-08",3158.399902
"1307","2012-03-09",3057.600098
"1308","2012-03-12",2914.800049
"1309","2012-03-13",2923.199951
"1310","2012-03-14",2998.800049
"1311","2012-03-15",2940
"1312","2012-03-16",2394
"1313","2012-03-19",2360.399902
"1314","2012-03-20",2368.800049
"1315","2012-03-21",2352
"1316","2012-03-22",2360.399902
"1317","2012-03-23",2335.199951
"1318","2012-03-26",2310
"1319","2012-03-27",2234.399902
"1320","2012-03-28",2251.199951
"1321","2012-03-29",2167.199951
"1322","2012-03-30",2251.199951
"1323","2012-04-02",2192.399902
"1324","2012-04-03",2116.800049
"1325","2012-04-04",2041.199951
"1326","2012-04-05",2175.600098
"1327","2012-04-09",2108.399902
"1328","2012-04-10",2007.599976
"1329","2012-04-11",2192.399902
"1330","2012-04-12",2175.600098
"1331","2012-04-13",2200.800049
"1332","2012-04-16",2108.399902
"1333","2012-04-17",2133.600098
"1334","2012-04-18",2091.600098
"1335","2012-04-19",2100
"1336","2012-04-20",2184
"1337","2012-04-23",2343.600098
"1338","2012-04-24",2469.600098
"1339","2012-04-25",2478
"1340","2012-04-26",2562
"1341","2012-04-27",2553.600098
"1342","2012-04-30",2587.199951
"1343","2012-05-01",2520
"1344","2012-05-02",2444.399902
"1345","2012-05-03",2301.600098
"1346","2012-05-04",2276.399902
"1347","2012-05-07",2343.600098
"1348","2012-05-08",2335.199951
"1349","2012-05-09",2234.399902
"1350","2012-05-10",2268
"1351","2012-05-11",2268
"1352","2012-05-14",2276.399902
"1353","2012-05-15",2259.600098
"1354","2012-05-16",2192.399902
"1355","2012-05-17",2074.800049
"1356","2012-05-18",1999.199951
"1357","2012-05-21",2150.399902
"1358","2012-05-22",2158.800049
"1359","2012-05-23",2200.800049
"1360","2012-05-24",2184
"1361","2012-05-25",2150.399902
"1362","2012-05-29",2125.199951
"1363","2012-05-30",2116.800049
"1364","2012-05-31",2209.199951
"1365","2012-06-01",2116.800049
"1366","2012-06-04",2116.800049
"1367","2012-06-05",2116.800049
"1368","2012-06-06",2091.600098
"1369","2012-06-07",2083.199951
"1370","2012-06-08",2074.800049
"1371","2012-06-11",2024.400024
"1372","2012-06-12",2041.199951
"1373","2012-06-13",1999.199951
"1374","2012-06-14",1990.800049
"1375","2012-06-15",1906.800049
"1376","2012-06-18",1957.199951
"1377","2012-06-19",1940.400024
"1378","2012-06-20",1923.599976
"1379","2012-06-21",1923.599976
"1380","2012-06-22",1906.800049
"1381","2012-06-25",1856.400024
"1382","2012-06-26",1881.599976
"1383","2012-06-27",1948.800049
"1384","2012-06-28",1898.400024
"1385","2012-06-29",1948.800049
"1386","2012-07-02",2016
"1387","2012-07-03",2108.399902
"1388","2012-07-05",2268
"1389","2012-07-06",2360.399902
"1390","2012-07-09",2276.399902
"1391","2012-07-10",2217.600098
"1392","2012-07-11",2158.800049
"1393","2012-07-12",2125.199951
"1394","2012-07-13",2158.800049
"1395","2012-07-16",2116.800049
"1396","2012-07-17",2200.800049
"1397","2012-07-18",2310
"1398","2012-07-19",2276.399902
"1399","2012-07-20",2276.399902
"1400","2012-07-23",2200.800049
"1401","2012-07-24",2133.600098
"1402","2012-07-25",2184
"1403","2012-07-26",2234.399902
"1404","2012-07-27",2293.199951
"1405","2012-07-30",2200.800049
"1406","2012-07-31",2125.199951
"1407","2012-08-01",2024.400024
"1408","2012-08-02",2041.199951
"1409","2012-08-03",2083.199951
"1410","2012-08-06",2058
"1411","2012-08-07",2184
"1412","2012-08-08",2133.600098
"1413","2012-08-09",2158.800049
"1414","2012-08-10",2133.600098
"1415","2012-08-13",2167.199951
"1416","2012-08-14",2100
"1417","2012-08-15",2108.399902
"1418","2012-08-16",2175.600098
"1419","2012-08-17",2217.600098
"1420","2012-08-20",2150.399902
"1421","2012-08-21",2108.399902
"1422","2012-08-22",2142
"1423","2012-08-23",2108.399902
"1424","2012-08-24",2209.199951
"1425","2012-08-27",2360.399902
"1426","2012-08-28",2704.800049
"1427","2012-08-29",2671.199951
"1428","2012-08-30",2646
"1429","2012-08-31",2704.800049
"1430","2012-09-04",2730
"1431","2012-09-05",2780.399902
"1432","2012-09-06",2797.199951
"1433","2012-09-07",2704.800049
"1434","2012-09-10",2688
"1435","2012-09-11",2763.600098
"1436","2012-09-12",2856
"1437","2012-09-13",2864.399902
"1438","2012-09-14",2805.600098
"1439","2012-09-17",2755.199951
"1440","2012-09-18",2805.600098
"1441","2012-09-19",2788.800049
"1442","2012-09-20",2772
"1443","2012-09-21",2772
"1444","2012-09-24",2788.800049
"1445","2012-09-25",2814
"1446","2012-09-26",2696.399902
"1447","2012-09-27",2772
"1448","2012-09-28",2746.800049
"1449","2012-10-01",2646
"1450","2012-10-02",2570.399902
"1451","2012-10-03",2503.199951
"1452","2012-10-04",2536.800049
"1453","2012-10-05",2562
"1454","2012-10-08",2503.199951
"1455","2012-10-09",2419.199951
"1456","2012-10-10",2360.399902
"1457","2012-10-11",2385.600098
"1458","2012-10-12",2419.199951
"1459","2012-10-15",2419.199951
"1460","2012-10-16",2436
"1461","2012-10-17",2511.600098
"1462","2012-10-18",2478
"1463","2012-10-19",2394
"1464","2012-10-22",2352
"1465","2012-10-23",2293.199951
"1466","2012-10-24",2276.399902
"1467","2012-10-25",2251.199951
"1468","2012-10-26",2032.800049
"1469","2012-10-31",2024.400024
"1470","2012-11-01",2032.800049
"1471","2012-11-02",1940.400024
"1472","2012-11-05",1915.199951
"1473","2012-11-06",1965.599976
"1474","2012-11-07",1839.599976
"1475","2012-11-08",1680
"1476","2012-11-09",1705.199951
"1477","2012-11-12",1713.599976
"1478","2012-11-13",1671.599976
"1479","2012-11-14",1554
"1480","2012-11-15",1528.800049
"1481","2012-11-16",1512
"1482","2012-11-19",1545.599976
"1483","2012-11-20",1604.400024
"1484","2012-11-21",1612.800049
"1485","2012-11-23",1638
"1486","2012-11-26",1747.199951
"1487","2012-11-27",1797.599976
"1488","2012-11-28",1730.400024
"1489","2012-11-29",1747.199951
"1490","2012-11-30",1806
"1491","2012-12-03",1881.599976
"1492","2012-12-04",1974
"1493","2012-12-05",1848
"1494","2012-12-06",1881.599976
"1495","2012-12-07",1906.800049
"1496","2012-12-10",1915.199951
"1497","2012-12-11",1890
"1498","2012-12-12",1890
"1499","2012-12-13",1890
"1500","2012-12-14",1898.400024
"1501","2012-12-17",1890
"1502","2012-12-18",1890
"1503","2012-12-19",1881.599976
"1504","2012-12-20",1856.400024
"1505","2012-12-21",1764
"1506","2012-12-24",1755.599976
"1507","2012-12-26",1696.800049
"1508","2012-12-27",1747.199951
"1509","2012-12-28",1738.800049
"1510","2012-12-31",1772.400024
"1511","2013-01-02",1873.199951
"1512","2013-01-03",1965.599976
"1513","2013-01-04",1873.199951
"1514","2013-01-07",1814.400024
"1515","2013-01-08",1873.199951
"1516","2013-01-09",1890
"1517","2013-01-10",1890
"1518","2013-01-11",1881.599976
"1519","2013-01-14",1814.400024
"1520","2013-01-15",1873.199951
"1521","2013-01-16",1915.199951
"1522","2013-01-17",1948.800049
"1523","2013-01-18",1965.599976
"1524","2013-01-22",1990.800049
"1525","2013-01-23",1999.199951
"1526","2013-01-24",2016
"1527","2013-01-25",2032.800049
"1528","2013-01-28",2049.600098
"1529","2013-01-29",1982.400024
"1530","2013-01-30",1864.800049
"1531","2013-01-31",1890
"1532","2013-02-01",1948.800049
"1533","2013-02-04",1890
"1534","2013-02-05",1957.199951
"1535","2013-02-06",1957.199951
"1536","2013-02-07",1923.599976
"1537","2013-02-08",1890
"1538","2013-02-11",1890
"1539","2013-02-12",1906.800049
"1540","2013-02-13",1814.400024
"1541","2013-02-14",2242.800049
"1542","2013-02-15",2242.800049
"1543","2013-02-19",2360.399902
"1544","2013-02-20",2200.800049
"1545","2013-02-21",2293.199951
"1546","2013-02-22",2226
"1547","2013-02-25",2158.800049
"1548","2013-02-26",2133.600098
"1549","2013-02-27",2083.199951
"1550","2013-02-28",2066.399902
"1551","2013-03-01",2049.600098
"1552","2013-03-04",2074.800049
"1553","2013-03-05",2133.600098
"1554","2013-03-06",2184
"1555","2013-03-07",2209.199951
"1556","2013-03-08",2226
"1557","2013-03-11",2234.399902
"1558","2013-03-12",2175.600098
"1559","2013-03-13",2032.800049
"1560","2013-03-14",2066.399902
"1561","2013-03-15",2007.599976
"1562","2013-03-18",1940.400024
"1563","2013-03-19",1982.400024
"1564","2013-03-20",1974
"1565","2013-03-21",1982.400024
"1566","2013-03-22",1957.199951
"1567","2013-03-25",1990.800049
"1568","2013-03-26",1982.400024
"1569","2013-03-27",1974
"1570","2013-03-28",1923.599976
"1571","2013-04-01",1940.400024
"1572","2013-04-02",1915.199951
"1573","2013-04-03",1848
"1574","2013-04-04",1890
"1575","2013-04-05",1873.199951
"1576","2013-04-08",1856.400024
"1577","2013-04-09",1848
"1578","2013-04-10",1906.800049
"1579","2013-04-11",1982.400024
"1580","2013-04-12",2007.599976
"1581","2013-04-15",1554
"1582","2013-04-16",1486.800049
"1583","2013-04-17",1478.400024
"1584","2013-04-18",1461.599976
"1585","2013-04-19",1495.199951
"1586","2013-04-22",1486.800049
"1587","2013-04-23",1486.800049
"1588","2013-04-24",1486.800049
"1589","2013-04-25",1478.400024
"1590","2013-04-26",1444.800049
"1591","2013-04-29",1453.199951
"1592","2013-04-30",1419.599976
"1593","2013-05-01",1411.199951
"1594","2013-05-02",1352.400024
"1595","2013-05-03",1394.400024
"1596","2013-05-06",1360.800049
"1597","2013-05-07",1344
"1598","2013-05-08",1310.400024
"1599","2013-05-09",1377.599976
"1600","2013-05-10",1260
"1601","2013-05-13",1293.599976
"1602","2013-05-14",1268.400024
"1603","2013-05-15",1276.800049
"1604","2013-05-16",1260
"1605","2013-05-17",1260
"1606","2013-05-20",1419.599976
"1607","2013-05-21",1386
"1608","2013-05-22",1360.800049
"1609","2013-05-23",1369.199951
"1610","2013-05-24",1344
"1611","2013-05-28",1428
"1612","2013-05-29",1495.199951
"1613","2013-05-30",1503.599976
"1614","2013-05-31",1503.599976
"1615","2013-06-03",1486.800049
"1616","2013-06-04",1486.800049
"1617","2013-06-05",1478.400024
"1618","2013-06-06",1486.800049
"1619","2013-06-07",1461.599976
"1620","2013-06-10",1470
"1621","2013-06-11",1419.599976
"1622","2013-06-12",1386
"1623","2013-06-13",1360.800049
"1624","2013-06-14",1369.199951
"1625","2013-06-17",1394.400024
"1626","2013-06-18",1436.400024
"1627","2013-06-19",1394.400024
"1628","2013-06-20",1352.400024
"1629","2013-06-21",1360.800049
"1630","2013-06-24",1310.400024
"1631","2013-06-25",1310.400024
"1632","2013-06-26",1302
"1633","2013-06-27",1268.400024
"1634","2013-06-28",1276.800049
"1635","2013-07-01",1369.199951
"1636","2013-07-02",1386
"1637","2013-07-03",1318.800049
"1638","2013-07-05",1318.800049
"1639","2013-07-08",1327.199951
"1640","2013-07-09",1344
"1641","2013-07-10",1352.400024
"1642","2013-07-11",1369.199951
"1643","2013-07-12",1386
"1644","2013-07-15",1428
"1645","2013-07-16",1428
"1646","2013-07-17",1411.199951
"1647","2013-07-18",1402.800049
"1648","2013-07-19",1369.199951
"1649","2013-07-22",1402.800049
"1650","2013-07-23",1386
"1651","2013-07-24",1327.199951
"1652","2013-07-25",1344
"1653","2013-07-26",1369.199951
"1654","2013-07-29",1344
"1655","2013-07-30",1360.800049
"1656","2013-07-31",1352.400024
"1657","2013-08-01",1377.599976
"1658","2013-08-02",1377.599976
"1659","2013-08-05",1419.599976
"1660","2013-08-06",1394.400024
"1661","2013-08-07",1394.400024
"1662","2013-08-08",1344
"1663","2013-08-09",1335.599976
"1664","2013-08-12",1360.800049
"1665","2013-08-13",1369.199951
"1666","2013-08-14",1386
"1667","2013-08-15",1411.199951
"1668","2013-08-16",1428
"1669","2013-08-19",1386
"1670","2013-08-20",1386
"1671","2013-08-21",1402.800049
"1672","2013-08-22",1411.199951
"1673","2013-08-23",1402.800049
"1674","2013-08-26",1377.599976
"1675","2013-08-27",1335.599976
"1676","2013-08-28",1352.400024
"1677","2013-08-29",1402.800049
"1678","2013-08-30",1386
"1679","2013-09-03",1394.400024
"1680","2013-09-04",1436.400024
"1681","2013-09-05",1478.400024
"1682","2013-09-06",1663.199951
"1683","2013-09-09",1755.599976
"1684","2013-09-10",1722
"1685","2013-09-11",1755.599976
"1686","2013-09-12",1654.800049
"1687","2013-09-13",1646.400024
"1688","2013-09-16",1629.599976
"1689","2013-09-17",1638
"1690","2013-09-18",1654.800049
"1691","2013-09-19",1629.599976
"1692","2013-09-20",1629.599976
"1693","2013-09-23",1604.400024
"1694","2013-09-24",1587.599976
"1695","2013-09-25",1663.199951
"1696","2013-09-26",1680
"1697","2013-09-27",1671.599976
"1698","2013-09-30",1646.400024
"1699","2013-10-01",1705.199951
"1700","2013-10-02",1696.800049
"1701","2013-10-03",1654.800049
"1702","2013-10-04",2268
"1703","2013-10-07",2125.199951
"1704","2013-10-08",2032.800049
"1705","2013-10-09",1948.800049
"1706","2013-10-10",1999.199951
"1707","2013-10-11",2007.599976
"1708","2013-10-14",1957.199951
"1709","2013-10-15",1999.199951
"1710","2013-10-16",2142
"1711","2013-10-17",2167.199951
"1712","2013-10-18",2007.599976
"1713","2013-10-21",2016
"1714","2013-10-22",2024.400024
"1715","2013-10-23",1999.199951
"1716","2013-10-24",1965.599976
"1717","2013-10-25",1948.800049
"1718","2013-10-28",1923.599976
"1719","2013-10-29",1915.199951
"1720","2013-10-30",1898.400024
"1721","2013-10-31",1730.400024
"1722","2013-11-01",1688.400024
"1723","2013-11-04",1789.199951
"1724","2013-11-05",1730.400024
"1725","2013-11-06",1696.800049
"1726","2013-11-07",1680
"1727","2013-11-08",1688.400024
"1728","2013-11-11",1881.599976
"1729","2013-11-12",1814.400024
"1730","2013-11-13",1814.400024
"1731","2013-11-14",1738.800049
"1732","2013-11-15",1738.800049
"1733","2013-11-18",1722
"1734","2013-11-19",1713.599976
"1735","2013-11-20",1688.400024
"1736","2013-11-21",1705.199951
"1737","2013-11-22",1738.800049
"1738","2013-11-25",1839.599976
"1739","2013-11-26",2016
"1740","2013-11-27",2016
"1741","2013-11-29",2016
"1742","2013-12-02",1999.199951
"1743","2013-12-03",1932
"1744","2013-12-04",1898.400024
"1745","2013-12-05",1890
"1746","2013-12-06",1906.800049
"1747","2013-12-09",1890
"1748","2013-12-10",1831.199951
"1749","2013-12-11",1780.800049
"1750","2013-12-12",1755.599976
"1751","2013-12-13",1772.400024
"1752","2013-12-16",1772.400024
"1753","2013-12-17",1789.199951
"1754","2013-12-18",1806
"1755","2013-12-19",1831.199951
"1756","2013-12-20",1948.800049
"1757","2013-12-23",1923.599976
"1758","2013-12-24",1932
"1759","2013-12-26",1923.599976
"1760","2013-12-27",1873.199951
"1761","2013-12-30",1898.400024
"1762","2013-12-31",1890
"1763","2014-01-02",1881.599976
"1764","2014-01-03",1906.800049
"1765","2014-01-06",1999.199951
"1766","2014-01-07",2032.800049
"1767","2014-01-08",2007.599976
"1768","2014-01-09",2074.800049
"1769","2014-01-10",2041.199951
"1770","2014-01-13",1982.400024
"1771","2014-01-14",2032.800049
"1772","2014-01-15",2125.199951
"1773","2014-01-16",2133.600098
"1774","2014-01-17",2116.800049
"1775","2014-01-21",2091.600098
"1776","2014-01-22",2074.800049
"1777","2014-01-23",2108.399902
"1778","2014-01-24",1999.199951
"1779","2014-01-27",1906.800049
"1780","2014-01-28",1923.599976
"1781","2014-01-29",1906.800049
"1782","2014-01-30",1898.400024
"1783","2014-01-31",1890
"1784","2014-02-03",1814.400024
"1785","2014-02-04",1797.599976
"1786","2014-02-05",1873.199951
"1787","2014-02-06",1873.199951
"1788","2014-02-07",1957.199951
"1789","2014-02-10",1932
"1790","2014-02-11",1898.400024
"1791","2014-02-12",1839.599976
"1792","2014-02-13",1940.400024
"1793","2014-02-14",1898.400024
"1794","2014-02-18",2066.399902
"1795","2014-02-19",2024.400024
"1796","2014-02-20",2100
"1797","2014-02-21",2142
"1798","2014-02-24",2175.600098
"1799","2014-02-25",2175.600098
"1800","2014-02-26",2251.199951
"1801","2014-02-27",2293.199951
"1802","2014-02-28",2217.600098
"1803","2014-03-03",2242.800049
"1804","2014-03-04",2268
"1805","2014-03-05",2226
"1806","2014-03-06",2167.199951
"1807","2014-03-07",2184
"1808","2014-03-10",2175.600098
"1809","2014-03-11",2234.399902
"1810","2014-03-12",2184
"1811","2014-03-13",1940.400024
"1812","2014-03-14",1957.199951
"1813","2014-03-17",1839.599976
"1814","2014-03-18",1957.199951
"1815","2014-03-19",2066.399902
"1816","2014-03-20",2066.399902
"1817","2014-03-21",2091.600098
"1818","2014-03-24",1940.400024
"1819","2014-03-25",1898.400024
"1820","2014-03-26",1806
"1821","2014-03-27",1831.199951
"1822","2014-03-28",1856.400024
"1823","2014-03-31",1806
"1824","2014-04-01",1881.599976
"1825","2014-04-02",1948.800049
"1826","2014-04-03",1873.199951
"1827","2014-04-04",1848
"1828","2014-04-07",1789.199951
"1829","2014-04-08",1764
"1830","2014-04-09",1822.800049
"1831","2014-04-10",1806
"1832","2014-04-11",1764
"1833","2014-04-14",1688.400024
"1834","2014-04-15",1612.800049
"1835","2014-04-16",1646.400024
"1836","2014-04-17",1596
"1837","2014-04-21",1612.800049
"1838","2014-04-22",1663.199951
"1839","2014-04-23",1646.400024
"1840","2014-04-24",1629.599976
"1841","2014-04-25",1537.199951
"1842","2014-04-28",1486.800049
"1843","2014-04-29",1478.400024
"1844","2014-04-30",1495.199951
"1845","2014-05-01",1570.800049
"1846","2014-05-02",1495.199951
"1847","2014-05-05",1528.800049
"1848","2014-05-06",1428
"1849","2014-05-07",1377.599976
"1850","2014-05-08",1310.400024
"1851","2014-05-09",1285.199951
"1852","2014-05-12",1394.400024
"1853","2014-05-13",1444.800049
"1854","2014-05-14",1444.800049
"1855","2014-05-15",1419.599976
"1856","2014-05-16",1411.199951
"1857","2014-05-19",1428
"1858","2014-05-20",1444.800049
"1859","2014-05-21",1419.599976
"1860","2014-05-22",1495.199951
"1861","2014-05-23",1503.599976
"1862","2014-05-27",1495.199951
"1863","2014-05-28",1428
"1864","2014-05-29",1545.599976
"1865","2014-05-30",1570.800049
"1866","2014-06-02",1512
"1867","2014-06-03",1495.199951
"1868","2014-06-04",1444.800049
"1869","2014-06-05",1470
"1870","2014-06-06",1428
"1871","2014-06-09",1461.599976
"1872","2014-06-10",1503.599976
"1873","2014-06-11",1453.199951
"1874","2014-06-12",1444.800049
"1875","2014-06-13",1444.800049
"1876","2014-06-16",1436.400024
"1877","2014-06-17",1453.199951
"1878","2014-06-18",1436.400024
"1879","2014-06-19",1436.400024
"1880","2014-06-20",1461.599976
"1881","2014-06-23",1444.800049
"1882","2014-06-24",1444.800049
"1883","2014-06-25",1428
"1884","2014-06-26",1394.400024
"1885","2014-06-27",1503.599976
"1886","2014-06-30",1495.199951
"1887","2014-07-01",1461.599976
"1888","2014-07-02",1520.400024
"1889","2014-07-03",1570.800049
"1890","2014-07-07",1646.400024
"1891","2014-07-08",1587.599976
"1892","2014-07-09",1554
"1893","2014-07-10",1621.199951
"1894","2014-07-11",1629.599976
"1895","2014-07-14",1621.199951
"1896","2014-07-15",1579.199951
"1897","2014-07-16",1528.800049
"1898","2014-07-17",1428
"1899","2014-07-18",1411.199951
"1900","2014-07-21",1394.400024
"1901","2014-07-22",1394.400024
"1902","2014-07-23",1386
"1903","2014-07-24",1327.199951
"1904","2014-07-25",1344
"1905","2014-07-28",1335.599976
"1906","2014-07-29",1335.599976
"1907","2014-07-30",1352.400024
"1908","2014-07-31",1318.800049
"1909","2014-08-01",1302
"1910","2014-08-04",1293.599976
"1911","2014-08-05",1268.400024
"1912","2014-08-06",1344
"1913","2014-08-07",1394.400024
"1914","2014-08-08",1402.800049
"1915","2014-08-11",1377.599976
"1916","2014-08-12",1377.599976
"1917","2014-08-13",1419.599976
