"","date","LEE"
"75","2007-04-20",30.700001
"76","2007-04-23",25.82
"77","2007-04-24",27.51
"78","2007-04-25",27.17
"79","2007-04-26",27.129999
"80","2007-04-27",26.57
"81","2007-04-30",26.18
"82","2007-05-01",27.17
"83","2007-05-02",27.379999
"84","2007-05-03",27.15
"85","2007-05-04",27.08
"86","2007-05-07",26.67
"87","2007-05-08",26.6
"88","2007-05-09",26.42
"89","2007-05-10",26.09
"90","2007-05-11",26.6
"91","2007-05-14",25.98
"92","2007-05-15",25.51
"93","2007-05-16",26.030001
"94","2007-05-17",25.690001
"95","2007-05-18",25.860001
"96","2007-05-21",25.719999
"97","2007-05-22",24.889999
"98","2007-05-23",24.98
"99","2007-05-24",24.790001
"100","2007-05-25",24.870001
"101","2007-05-29",25.219999
"102","2007-05-30",24.969999
"103","2007-05-31",25.120001
"104","2007-06-01",25.59
"105","2007-06-04",25.6
"106","2007-06-05",25.139999
"107","2007-06-06",24.85
"108","2007-06-07",24.5
"109","2007-06-08",24.719999
"110","2007-06-11",25.08
"111","2007-06-12",24.389999
"112","2007-06-13",24.27
"113","2007-06-14",24.27
"114","2007-06-15",23.93
"115","2007-06-18",21.48
"116","2007-06-19",21.99
"117","2007-06-20",21.25
"118","2007-06-21",21.469999
"119","2007-06-22",21.370001
"120","2007-06-25",21.129999
"121","2007-06-26",20.860001
"122","2007-06-27",21.110001
"123","2007-06-28",21.1
"124","2007-06-29",20.860001
"125","2007-07-02",21.23
"126","2007-07-03",21.16
"127","2007-07-05",21.190001
"128","2007-07-06",21.33
"129","2007-07-09",21.290001
"130","2007-07-10",20.91
"131","2007-07-11",20.9
"132","2007-07-12",21.190001
"133","2007-07-13",20.879999
"134","2007-07-16",20.459999
"135","2007-07-17",20.09
"136","2007-07-18",19.209999
"137","2007-07-19",18.950001
"138","2007-07-20",18.540001
"139","2007-07-23",18.799999
"140","2007-07-24",18.85
"141","2007-07-25",19.26
"142","2007-07-26",18.360001
"143","2007-07-27",18.219999
"144","2007-07-30",17.98
"145","2007-07-31",17.610001
"146","2007-08-01",17.82
"147","2007-08-02",17.57
"148","2007-08-03",16.34
"149","2007-08-06",16.67
"150","2007-08-07",16.52
"151","2007-08-08",16.209999
"152","2007-08-09",16
"153","2007-08-10",17.959999
"154","2007-08-13",17.280001
"155","2007-08-14",17.049999
"156","2007-08-15",16.700001
"157","2007-08-16",18.889999
"158","2007-08-17",19.190001
"159","2007-08-20",18.07
"160","2007-08-21",17.49
"161","2007-08-22",18.030001
"162","2007-08-23",17.879999
"163","2007-08-24",17.93
"164","2007-08-27",17.99
"165","2007-08-28",17.58
"166","2007-08-29",17.51
"167","2007-08-30",17.25
"168","2007-08-31",17.370001
"169","2007-09-04",17.530001
"170","2007-09-05",17.15
"171","2007-09-06",17.07
"172","2007-09-07",17
"173","2007-09-10",16.23
"174","2007-09-11",16.32
"175","2007-09-12",16.1
"176","2007-09-13",16.09
"177","2007-09-14",16.17
"178","2007-09-17",15.01
"179","2007-09-18",15.56
"180","2007-09-19",15.29
"181","2007-09-20",15.02
"182","2007-09-21",15.02
"183","2007-09-24",14.98
"184","2007-09-25",14.84
"185","2007-09-26",14.73
"186","2007-09-27",15.26
"187","2007-09-28",15.57
"188","2007-10-01",16.25
"189","2007-10-02",16.73
"190","2007-10-03",16.51
"191","2007-10-04",16.540001
"192","2007-10-05",17.43
"193","2007-10-08",17.219999
"194","2007-10-09",17.33
"195","2007-10-10",17.35
"196","2007-10-11",17.620001
"197","2007-10-12",17.360001
"198","2007-10-15",16.719999
"199","2007-10-16",16.389999
"200","2007-10-17",15.73
"201","2007-10-18",15.33
"202","2007-10-19",14.75
"203","2007-10-22",14.97
"204","2007-10-23",15.35
"205","2007-10-24",15.51
"206","2007-10-25",15.62
"207","2007-10-26",15.78
"208","2007-10-29",15.81
"209","2007-10-30",15.82
"210","2007-10-31",16.049999
"211","2007-11-01",15.23
"212","2007-11-02",15.11
"213","2007-11-05",14.82
"214","2007-11-06",14.55
"215","2007-11-07",14.07
"216","2007-11-08",16.43
"217","2007-11-09",15.73
"218","2007-11-12",16.23
"219","2007-11-13",16.35
"220","2007-11-14",15.87
"221","2007-11-15",16.09
"222","2007-11-16",16.08
"223","2007-11-19",15.47
"224","2007-11-20",14.84
"225","2007-11-21",14.91
"226","2007-11-23",14.72
"227","2007-11-26",14.3
"228","2007-11-27",14.22
"229","2007-11-28",14.26
"230","2007-11-29",13.86
"231","2007-11-30",14
"232","2007-12-03",13.87
"233","2007-12-04",14.05
"234","2007-12-05",14.07
"235","2007-12-06",14.3
"236","2007-12-07",14.94
"237","2007-12-10",15.27
"238","2007-12-11",15.33
"239","2007-12-12",15.25
"240","2007-12-13",15.01
"241","2007-12-14",14.13
"242","2007-12-17",13.81
"243","2007-12-18",14.32
"244","2007-12-19",14.52
"245","2007-12-20",15.02
"246","2007-12-21",15.29
"247","2007-12-24",15.55
"248","2007-12-26",15.89
"249","2007-12-27",14.76
"250","2007-12-28",14.53
"251","2007-12-31",14.65
"252","2008-01-02",14.47
"253","2008-01-03",11.78
"254","2008-01-04",11.86
"255","2008-01-07",11.22
"256","2008-01-08",10.66
"257","2008-01-09",10.72
"258","2008-01-10",11.12
"259","2008-01-11",11.1
"260","2008-01-14",11.49
"261","2008-01-15",11.2
"262","2008-01-16",11.24
"263","2008-01-17",11.05
"264","2008-01-18",10.68
"265","2008-01-22",9.97
"266","2008-01-23",10.64
"267","2008-01-24",10.93
"268","2008-01-25",11.04
"269","2008-01-28",11.94
"270","2008-01-29",12.04
"271","2008-01-30",11.94
"272","2008-01-31",11.93
"273","2008-02-01",12.58
"274","2008-02-04",12.86
"275","2008-02-05",12.58
"276","2008-02-06",12.42
"277","2008-02-07",12.31
"278","2008-02-08",11.91
"279","2008-02-11",11.61
"280","2008-02-12",11.65
"281","2008-02-13",12.16
"282","2008-02-14",11.84
"283","2008-02-15",11.9
"284","2008-02-19",12.08
"285","2008-02-20",12.47
"286","2008-02-21",11.88
"287","2008-02-22",11.83
"288","2008-02-25",12.17
"289","2008-02-26",12.24
"290","2008-02-27",11.95
"291","2008-02-28",10.61
"292","2008-02-29",10.31
"293","2008-03-03",10.38
"294","2008-03-04",9.98
"295","2008-03-05",10.29
"296","2008-03-06",10.44
"297","2008-03-07",10
"298","2008-03-10",9.79
"299","2008-03-11",9.97
"300","2008-03-12",9.52
"301","2008-03-13",9.77
"302","2008-03-14",9.9
"303","2008-03-17",10.04
"304","2008-03-18",10.61
"305","2008-03-19",10.4
"306","2008-03-20",11.14
"307","2008-03-24",11.58
"308","2008-03-25",11.87
"309","2008-03-26",11.56
"310","2008-03-27",11.07
"311","2008-03-28",10.76
"312","2008-03-31",10.01
"313","2008-04-01",10.53
"314","2008-04-02",10.98
"315","2008-04-03",11.18
"316","2008-04-04",10.67
"317","2008-04-07",10.59
"318","2008-04-08",10.41
"319","2008-04-09",9.72
"320","2008-04-10",9.88
"321","2008-04-11",9.61
"322","2008-04-14",9.54
"323","2008-04-15",9.39
"324","2008-04-16",9.35
"325","2008-04-17",9
"326","2008-04-18",9.14
"327","2008-04-21",8.15
"328","2008-04-22",7.48
"329","2008-04-23",7.26
"330","2008-04-24",7.42
"331","2008-04-25",7.3
"332","2008-04-28",7.64
"333","2008-04-29",7.71
"334","2008-04-30",7.73
"335","2008-05-01",7.91
"336","2008-05-02",7.9
"337","2008-05-05",7.76
"338","2008-05-06",7.83
"339","2008-05-07",7.57
"340","2008-05-08",7.62
"341","2008-05-09",7.56
"342","2008-05-12",7.73
"343","2008-05-13",7.71
"344","2008-05-14",7.41
"345","2008-05-15",7.26
"346","2008-05-16",7.11
"347","2008-05-19",7.18
"348","2008-05-20",7.22
"349","2008-05-21",6.81
"350","2008-05-22",6.91
"351","2008-05-23",6.69
"352","2008-05-27",7.01
"353","2008-05-28",7.01
"354","2008-05-29",6.81
"355","2008-05-30",6.8
"356","2008-06-02",6.71
"357","2008-06-03",6.67
"358","2008-06-04",6.65
"359","2008-06-05",6.51
"360","2008-06-06",5.96
"361","2008-06-09",5.81
"362","2008-06-10",5.57
"363","2008-06-11",5.34
"364","2008-06-12",5.27
"365","2008-06-13",5.15
"366","2008-06-16",5.03
"367","2008-06-17",5.02
"368","2008-06-18",4.81
"369","2008-06-19",4.76
"370","2008-06-20",4.69
"371","2008-06-23",4.6
"372","2008-06-24",4.61
"373","2008-06-25",4.65
"374","2008-06-26",4.63
"375","2008-06-27",4.4
"376","2008-06-30",3.99
"377","2008-07-01",3.51
"378","2008-07-02",3.4
"379","2008-07-03",3.26
"380","2008-07-07",3.15
"381","2008-07-08",3.6
"382","2008-07-09",3.3
"383","2008-07-10",3.34
"384","2008-07-11",3.37
"385","2008-07-14",3.45
"386","2008-07-15",3.23
"387","2008-07-16",3.37
"388","2008-07-17",3.58
"389","2008-07-18",3.49
"390","2008-07-21",3.73
"391","2008-07-22",4.05
"392","2008-07-23",4.12
"393","2008-07-24",3.56
"394","2008-07-25",3.12
"395","2008-07-28",2.9
"396","2008-07-29",3.03
"397","2008-07-30",3.44
"398","2008-07-31",3.02
"399","2008-08-01",3.05
"400","2008-08-04",2.96
"401","2008-08-05",3.03
"402","2008-08-06",3.32
"403","2008-08-07",3.15
"404","2008-08-08",3.26
"405","2008-08-11",3.28
"406","2008-08-12",3.16
"407","2008-08-13",3.25
"408","2008-08-14",3.59
"409","2008-08-15",3.68
"410","2008-08-18",3.48
"411","2008-08-19",3.57
"412","2008-08-20",3.83
"413","2008-08-21",3.56
"414","2008-08-22",3.87
"415","2008-08-25",3.57
"416","2008-08-26",3.51
"417","2008-08-27",3.64
"418","2008-08-28",3.71
"419","2008-08-29",3.75
"420","2008-09-02",3.47
"421","2008-09-03",3.59
"422","2008-09-04",3.23
"423","2008-09-05",3.14
"424","2008-09-08",3.23
"425","2008-09-09",3.36
"426","2008-09-10",3.07
"427","2008-09-11",2.98
"428","2008-09-12",2.68
"429","2008-09-15",2.35
"430","2008-09-16",2.5
"431","2008-09-17",2.53
"432","2008-09-18",3
"433","2008-09-19",3
"434","2008-09-22",3.12
"435","2008-09-23",3.13
"436","2008-09-24",2.83
"437","2008-09-25",3.22
"438","2008-09-26",3.35
"439","2008-09-29",3.52
"440","2008-09-30",3.5
"441","2008-10-01",3.36
"442","2008-10-02",3.17
"443","2008-10-03",3.05
"444","2008-10-06",2.44
"445","2008-10-07",2.33
"446","2008-10-08",2.9
"447","2008-10-09",2.81
"448","2008-10-10",2.75
"449","2008-10-13",2.84
"450","2008-10-14",3.07
"451","2008-10-15",3.01
"452","2008-10-16",3.05
"453","2008-10-17",2.61
"454","2008-10-20",3.14
"455","2008-10-21",3.01
"456","2008-10-22",3.08
"457","2008-10-23",2.98
"458","2008-10-24",2.87
"459","2008-10-27",2.61
"460","2008-10-28",2.97
"461","2008-10-29",2.91
"462","2008-10-30",3.29
"463","2008-10-31",2.5
"464","2008-11-03",2.31
"465","2008-11-04",2
"466","2008-11-05",2.1
"467","2008-11-06",1.95
"468","2008-11-07",1.87
"469","2008-11-10",1.58
"470","2008-11-11",1.57
"471","2008-11-12",1.48
"472","2008-11-13",1.75
"473","2008-11-14",1.41
"474","2008-11-17",1.33
"475","2008-11-18",1.52
"476","2008-11-19",1.33
"477","2008-11-20",1.24
"478","2008-11-21",1.42
"479","2008-11-24",1.2
"480","2008-11-25",1.05
"481","2008-11-26",1
"482","2008-11-28",1.04
"483","2008-12-01",0.82
"484","2008-12-02",0.81
"485","2008-12-03",0.69
"486","2008-12-04",0.6
"487","2008-12-05",0.61
"488","2008-12-08",0.5
"489","2008-12-09",0.41
"490","2008-12-10",0.4
"491","2008-12-11",0.35
"492","2008-12-12",0.49
"493","2008-12-15",0.39
"494","2008-12-16",0.45
"495","2008-12-17",0.35
"496","2008-12-18",0.3
"497","2008-12-19",0.3
"498","2008-12-22",0.44
"499","2008-12-23",0.35
"500","2008-12-24",0.35
"501","2008-12-26",0.39
"502","2008-12-29",0.36
"503","2008-12-30",0.39
"504","2008-12-31",0.41
"505","2009-01-02",0.41
"506","2009-01-05",0.43
"507","2009-01-06",0.42
"508","2009-01-07",0.39
"509","2009-01-08",0.56
"510","2009-01-09",0.53
"511","2009-01-12",0.43
"512","2009-01-13",0.42
"513","2009-01-14",0.37
"514","2009-01-15",0.37
"515","2009-01-16",0.36
"516","2009-01-20",0.31
"517","2009-01-21",0.39
"518","2009-01-22",0.32
"519","2009-01-23",0.32
"520","2009-01-26",0.35
"521","2009-01-27",0.38
"522","2009-01-28",0.4
"523","2009-01-29",0.36
"524","2009-01-30",0.31
"525","2009-02-02",0.32
"526","2009-02-03",0.33
"527","2009-02-04",0.29
"528","2009-02-05",0.29
"529","2009-02-06",0.31
"530","2009-02-09",0.31
"531","2009-02-10",0.28
"532","2009-02-11",0.31
"533","2009-02-12",0.3
"534","2009-02-13",0.31
"535","2009-02-17",0.28
"536","2009-02-18",0.29
"537","2009-02-19",0.33
"538","2009-02-20",0.52
"539","2009-02-23",0.46
"540","2009-02-24",0.48
"541","2009-02-25",0.46
"542","2009-02-26",0.4
"543","2009-02-27",0.41
"544","2009-03-02",0.39
"545","2009-03-03",0.35
"546","2009-03-04",0.35
"547","2009-03-05",0.3
"548","2009-03-06",0.29
"549","2009-03-09",0.27
"550","2009-03-10",0.3
"551","2009-03-11",0.28
"552","2009-03-12",0.32
"553","2009-03-13",0.28
"554","2009-03-16",0.35
"555","2009-03-17",0.34
"556","2009-03-18",0.32
"557","2009-03-19",0.3
"558","2009-03-20",0.32
"559","2009-03-23",0.47
"560","2009-03-24",0.33
"561","2009-03-25",0.34
"562","2009-03-26",0.34
"563","2009-03-27",0.32
"564","2009-03-30",0.3
"565","2009-03-31",0.28
"566","2009-04-01",0.34
"567","2009-04-02",0.35
"568","2009-04-03",0.34
"569","2009-04-06",0.35
"570","2009-04-07",0.35
"571","2009-04-08",0.38
"572","2009-04-09",0.36
"573","2009-04-13",0.4
"574","2009-04-14",0.37
"575","2009-04-15",0.39
"576","2009-04-16",0.42
"577","2009-04-17",0.42
"578","2009-04-20",0.38
"579","2009-04-21",0.4
"580","2009-04-22",0.39
"581","2009-04-23",0.39
"582","2009-04-24",0.37
"583","2009-04-27",0.35
"584","2009-04-28",0.36
"585","2009-04-29",0.39
"586","2009-04-30",0.38
"587","2009-05-01",0.48
"588","2009-05-04",0.64
"589","2009-05-05",0.86
"590","2009-05-06",1.21
"591","2009-05-07",1.58
"592","2009-05-08",1.64
"593","2009-05-11",1.65
"594","2009-05-12",1.6
"595","2009-05-13",1.1
"596","2009-05-14",1.36
"597","2009-05-15",1.15
"598","2009-05-18",1.29
"599","2009-05-19",1.3
"600","2009-05-20",1.28
"601","2009-05-21",1.23
"602","2009-05-22",1.16
"603","2009-05-26",1.15
"604","2009-05-27",1.12
"605","2009-05-28",1.03
"606","2009-05-29",1
"607","2009-06-01",0.98
"608","2009-06-02",0.91
"609","2009-06-03",0.95
"610","2009-06-04",0.95
"611","2009-06-05",0.95
"612","2009-06-08",0.9
"613","2009-06-09",0.86
"614","2009-06-10",0.82
"615","2009-06-11",0.88
"616","2009-06-12",0.86
"617","2009-06-15",0.86
"618","2009-06-16",0.8
"619","2009-06-17",0.74
"620","2009-06-18",0.64
"621","2009-06-19",0.6
"622","2009-06-22",0.52
"623","2009-06-23",0.57
"624","2009-06-24",0.56
"625","2009-06-25",0.69
"626","2009-06-26",0.48
"627","2009-06-29",0.52
"628","2009-06-30",0.53
"629","2009-07-01",0.71
"630","2009-07-02",0.65
"631","2009-07-06",0.57
"632","2009-07-07",0.57
"633","2009-07-08",0.54
"634","2009-07-09",0.53
"635","2009-07-10",0.5
"636","2009-07-13",0.53
"637","2009-07-14",0.54
"638","2009-07-15",0.67
"639","2009-07-16",0.65
"640","2009-07-17",0.62
"641","2009-07-20",0.67
"642","2009-07-21",0.76
"643","2009-07-22",1.07
"644","2009-07-23",1.3
"645","2009-07-24",1.21
"646","2009-07-27",1.35
"647","2009-07-28",1.63
"648","2009-07-29",1.92
"649","2009-07-30",1.27
"650","2009-07-31",1.41
"651","2009-08-03",1.53
"652","2009-08-04",1.55
"653","2009-08-05",1.66
"654","2009-08-06",1.64
"655","2009-08-07",1.65
"656","2009-08-10",2.35
"657","2009-08-11",2.13
"658","2009-08-12",2.21
"659","2009-08-13",2.4
"660","2009-08-14",2.27
"661","2009-08-17",2.01
"662","2009-08-18",2.06
"663","2009-08-19",2
"664","2009-08-20",2.02
"665","2009-08-21",2.07
"666","2009-08-24",2.04
"667","2009-08-25",2.1
"668","2009-08-26",2.17
"669","2009-08-27",2.03
"670","2009-08-28",1.97
"671","2009-08-31",1.81
"672","2009-09-01",1.67
"673","2009-09-02",1.64
"674","2009-09-03",1.67
"675","2009-09-04",1.75
"676","2009-09-08",1.83
"677","2009-09-09",1.83
"678","2009-09-10",1.92
"679","2009-09-11",2.05
"680","2009-09-14",2.15
"681","2009-09-15",2.15
"682","2009-09-16",2.1
"683","2009-09-17",2.15
"684","2009-09-18",2
"685","2009-09-21",1.97
"686","2009-09-22",2.03
"687","2009-09-23",2.07
"688","2009-09-24",1.98
"689","2009-09-25",2.11
"690","2009-09-28",2.14
"691","2009-09-29",3.03
"692","2009-09-30",2.75
"693","2009-10-01",2.39
"694","2009-10-02",2.43
"695","2009-10-05",2.51
"696","2009-10-06",2.62
"697","2009-10-07",2.57
"698","2009-10-08",2.95
"699","2009-10-09",3.19
"700","2009-10-12",3.79
"701","2009-10-13",3.74
"702","2009-10-14",4.01
"703","2009-10-15",4.01
"704","2009-10-16",3.89
"705","2009-10-19",3.87
"706","2009-10-20",3.56
"707","2009-10-21",3.68
"708","2009-10-22",3.68
"709","2009-10-23",3.55
"710","2009-10-26",3.37
"711","2009-10-27",3.27
"712","2009-10-28",2.96
"713","2009-10-29",3.25
"714","2009-10-30",3.05
"715","2009-11-02",3.01
"716","2009-11-03",3.16
"717","2009-11-04",3.11
"718","2009-11-05",3.35
"719","2009-11-06",3.16
"720","2009-11-09",3.52
"721","2009-11-10",3.62
"722","2009-11-11",3.53
"723","2009-11-12",3.64
"724","2009-11-13",3.7
"725","2009-11-16",3.88
"726","2009-11-17",4.25
"727","2009-11-18",4.2
"728","2009-11-19",3.83
"729","2009-11-20",3.81
"730","2009-11-23",3.74
"731","2009-11-24",3.95
"732","2009-11-25",3.92
"733","2009-11-27",3.72
"734","2009-11-30",3.62
"735","2009-12-01",3.49
"736","2009-12-02",3.36
"737","2009-12-03",3.14
"738","2009-12-04",3.2
"739","2009-12-07",3.32
"740","2009-12-08",3.29
"741","2009-12-09",3.19
"742","2009-12-10",3.58
"743","2009-12-11",3.54
"744","2009-12-14",3.67
"745","2009-12-15",3.62
"746","2009-12-16",3.72
"747","2009-12-17",3.75
"748","2009-12-18",3.98
"749","2009-12-21",3.9
"750","2009-12-22",3.8
"751","2009-12-23",3.76
"752","2009-12-24",3.82
"753","2009-12-28",3.67
"754","2009-12-29",3.6
"755","2009-12-30",3.42
"756","2009-12-31",3.47
"757","2010-01-04",3.56
"758","2010-01-05",3.7
"759","2010-01-06",3.5
"760","2010-01-07",3.8
"761","2010-01-08",3.79
"762","2010-01-11",3.9
"763","2010-01-12",3.87
"764","2010-01-13",3.87
"765","2010-01-14",3.94
"766","2010-01-15",4.05
"767","2010-01-19",4.49
"768","2010-01-20",4.18
"769","2010-01-21",4.05
"770","2010-01-22",3.81
"771","2010-01-25",3.75
"772","2010-01-26",4.25
"773","2010-01-27",4.43
"774","2010-01-28",4.11
"775","2010-01-29",4.24
"776","2010-02-01",4.13
"777","2010-02-02",4.3
"778","2010-02-03",4.11
"779","2010-02-04",3.84
"780","2010-02-05",3.93
"781","2010-02-08",3.7
"782","2010-02-09",3.83
"783","2010-02-10",3.76
"784","2010-02-11",3.72
"785","2010-02-12",3.72
"786","2010-02-16",3.74
"787","2010-02-17",3.8
"788","2010-02-18",3.72
"789","2010-02-19",3.69
"790","2010-02-22",3.72
"791","2010-02-23",3.74
"792","2010-02-24",3.74
"793","2010-02-25",3.78
"794","2010-02-26",3.83
"795","2010-03-01",3.86
"796","2010-03-02",3.72
"797","2010-03-03",3.66
"798","2010-03-04",3.65
"799","2010-03-05",3.67
"800","2010-03-08",3.67
"801","2010-03-09",3.75
"802","2010-03-10",3.74
"803","2010-03-11",3.68
"804","2010-03-12",3.65
"805","2010-03-15",3.57
"806","2010-03-16",3.57
"807","2010-03-17",3.57
"808","2010-03-18",3.47
"809","2010-03-19",2.96
"810","2010-03-22",3.12
"811","2010-03-23",3.14
"812","2010-03-24",3.16
"813","2010-03-25",3.17
"814","2010-03-26",3.16
"815","2010-03-29",3.22
"816","2010-03-30",3.18
"817","2010-03-31",3.39
"818","2010-04-01",3.34
"819","2010-04-05",3.45
"820","2010-04-06",3.45
"821","2010-04-07",3.45
"822","2010-04-08",3.47
"823","2010-04-09",3.54
"824","2010-04-12",3.56
"825","2010-04-13",3.56
"826","2010-04-14",3.7
"827","2010-04-15",4.04
"828","2010-04-16",4.35
"829","2010-04-19",4.4
"830","2010-04-20",4.37
"831","2010-04-21",4.35
"832","2010-04-22",4.36
"833","2010-04-23",4.33
"834","2010-04-26",4.11
"835","2010-04-27",3.83
"836","2010-04-28",3.88
"837","2010-04-29",3.85
"838","2010-04-30",3.78
"839","2010-05-03",3.67
"840","2010-05-04",3.45
"841","2010-05-05",3.39
"842","2010-05-06",3.29
"843","2010-05-07",3.4
"844","2010-05-10",3.46
"845","2010-05-11",3.53
"846","2010-05-12",3.64
"847","2010-05-13",3.65
"848","2010-05-14",3.5
"849","2010-05-17",3.39
"850","2010-05-18",3.37
"851","2010-05-19",3.39
"852","2010-05-20",3.15
"853","2010-05-21",3.13
"854","2010-05-24",3.34
"855","2010-05-25",3.18
"856","2010-05-26",3.12
"857","2010-05-27",3.31
"858","2010-05-28",3.4
"859","2010-06-01",3.05
"860","2010-06-02",3.03
"861","2010-06-03",3.05
"862","2010-06-04",2.86
"863","2010-06-07",2.88
"864","2010-06-08",2.86
"865","2010-06-09",2.76
"866","2010-06-10",2.85
"867","2010-06-11",2.85
"868","2010-06-14",2.99
"869","2010-06-15",3.16
"870","2010-06-16",3.2
"871","2010-06-17",3.04
"872","2010-06-18",3.05
"873","2010-06-21",3
"874","2010-06-22",2.94
"875","2010-06-23",2.83
"876","2010-06-24",3.07
"877","2010-06-25",2.95
"878","2010-06-28",2.75
"879","2010-06-29",2.56
"880","2010-06-30",2.57
"881","2010-07-01",2.33
"882","2010-07-02",2.3
"883","2010-07-06",2.31
"884","2010-07-07",2.42
"885","2010-07-08",2.45
"886","2010-07-09",2.51
"887","2010-07-12",2.52
"888","2010-07-13",2.77
"889","2010-07-14",2.83
"890","2010-07-15",2.74
"891","2010-07-16",2.55
"892","2010-07-19",2.66
"893","2010-07-20",2.59
"894","2010-07-21",2.57
"895","2010-07-22",2.62
"896","2010-07-23",2.77
"897","2010-07-26",3.03
"898","2010-07-27",3.07
"899","2010-07-28",2.85
"900","2010-07-29",2.86
"901","2010-07-30",2.94
"902","2010-08-02",3.02
"903","2010-08-03",3.04
"904","2010-08-04",3.04
"905","2010-08-05",2.96
"906","2010-08-06",2.84
"907","2010-08-09",3.02
"908","2010-08-10",2.94
"909","2010-08-11",2.63
"910","2010-08-12",2.46
"911","2010-08-13",2.43
"912","2010-08-16",2.42
"913","2010-08-17",2.43
"914","2010-08-18",2.42
"915","2010-08-19",2.22
"916","2010-08-20",2.17
"917","2010-08-23",2.13
"918","2010-08-24",2
"919","2010-08-25",2.19
"920","2010-08-26",2.23
"921","2010-08-27",2.28
"922","2010-08-30",2.23
"923","2010-08-31",2.22
"924","2010-09-01",2.14
"925","2010-09-02",2.24
"926","2010-09-03",2.29
"927","2010-09-07",2.16
"928","2010-09-08",2.11
"929","2010-09-09",2.13
"930","2010-09-10",2.15
"931","2010-09-13",2.34
"932","2010-09-14",2.4
"933","2010-09-15",2.39
"934","2010-09-16",2.3
"935","2010-09-17",2.25
"936","2010-09-20",2.47
"937","2010-09-21",2.44
"938","2010-09-22",2.29
"939","2010-09-23",2.24
"940","2010-09-24",2.42
"941","2010-09-27",2.45
"942","2010-09-28",2.57
"943","2010-09-29",2.59
"944","2010-09-30",2.68
"945","2010-10-01",2.67
"946","2010-10-04",2.48
"947","2010-10-05",2.54
"948","2010-10-06",2.55
"949","2010-10-07",2.56
"950","2010-10-08",2.87
"951","2010-10-11",2.86
"952","2010-10-12",2.79
"953","2010-10-13",2.79
"954","2010-10-14",2.68
"955","2010-10-15",2.43
"956","2010-10-18",2.33
"957","2010-10-19",2.24
"958","2010-10-20",2.16
"959","2010-10-21",2.16
"960","2010-10-22",2.11
"961","2010-10-25",2.1
"962","2010-10-26",2.04
"963","2010-10-27",1.99
"964","2010-10-28",1.92
"965","2010-10-29",1.84
"966","2010-11-01",1.76
"967","2010-11-02",2
"968","2010-11-03",1.95
"969","2010-11-04",2.01
"970","2010-11-05",1.98
"971","2010-11-08",2.1
"972","2010-11-09",2.09
"973","2010-11-10",1.99
"974","2010-11-11",1.99
"975","2010-11-12",1.95
"976","2010-11-15",1.96
"977","2010-11-16",1.89
"978","2010-11-17",2.01
"979","2010-11-18",1.98
"980","2010-11-19",1.92
"981","2010-11-22",1.86
"982","2010-11-23",1.93
"983","2010-11-24",1.97
"984","2010-11-26",1.98
"985","2010-11-29",1.98
"986","2010-11-30",1.92
"987","2010-12-01",1.96
"988","2010-12-02",1.99
"989","2010-12-03",2.07
"990","2010-12-06",2.12
"991","2010-12-07",2.15
"992","2010-12-08",2.29
"993","2010-12-09",2.31
"994","2010-12-10",2.35
