"","date","JBHT"
"218","2007-11-12",25.879999
"219","2007-11-13",26.85
"220","2007-11-14",26.68
"221","2007-11-15",26.469999
"222","2007-11-16",25.780001
"223","2007-11-19",25.34
"224","2007-11-20",25
"225","2007-11-21",24.35
"226","2007-11-23",24.309999
"227","2007-11-26",24.129999
"228","2007-11-27",24.52
"229","2007-11-28",26.030001
"230","2007-11-29",25.549999
"231","2007-11-30",26.290001
"232","2007-12-03",25.870001
"233","2007-12-04",26.01
"234","2007-12-05",26.66
"235","2007-12-06",27.5
"236","2007-12-07",28.1
"237","2007-12-10",28.700001
"238","2007-12-11",27.93
"239","2007-12-12",27.83
"240","2007-12-13",28.629999
"241","2007-12-14",27.26
"242","2007-12-17",27.48
"243","2007-12-18",27.4
"244","2007-12-19",27.059999
"245","2007-12-20",27.73
"246","2007-12-21",27.59
"247","2007-12-24",28.129999
"248","2007-12-26",28.16
"249","2007-12-27",27.709999
"250","2007-12-28",28.110001
"251","2007-12-31",27.549999
"252","2008-01-02",26.030001
"253","2008-01-03",25.049999
"254","2008-01-04",24.25
"255","2008-01-07",25.219999
"256","2008-01-08",23.799999
"257","2008-01-09",23.719999
"258","2008-01-10",25.129999
"259","2008-01-11",24.559999
"260","2008-01-14",25.52
"261","2008-01-15",24.98
"262","2008-01-16",25.629999
"263","2008-01-17",25
"264","2008-01-18",25.59
"265","2008-01-22",25.709999
"266","2008-01-23",27.940001
"267","2008-01-24",27.780001
"268","2008-01-25",27.75
"269","2008-01-28",27.9
"270","2008-01-29",28.459999
"271","2008-01-30",29.5
"272","2008-01-31",31.1
"273","2008-02-01",30.9
"274","2008-02-04",30.209999
"275","2008-02-05",30.17
"276","2008-02-06",29.77
"277","2008-02-07",30.18
"278","2008-02-08",29.879999
"279","2008-02-11",30.190001
"280","2008-02-12",30.34
"281","2008-02-13",29.690001
"282","2008-02-14",29.84
"283","2008-02-15",29.469999
"284","2008-02-19",29.469999
"285","2008-02-20",29.030001
"286","2008-02-21",28.549999
"287","2008-02-22",28.59
"288","2008-02-25",28.99
"289","2008-02-26",29.35
"290","2008-02-27",28.67
"291","2008-02-28",27.959999
"292","2008-02-29",27.370001
"293","2008-03-03",28.18
"294","2008-03-04",28.280001
"295","2008-03-05",29.01
"296","2008-03-06",28.23
"297","2008-03-07",28.6
"298","2008-03-10",26.959999
"299","2008-03-11",29.450001
"300","2008-03-12",28.620001
"301","2008-03-13",29.25
"302","2008-03-14",29.59
"303","2008-03-17",29.1
"304","2008-03-18",30.76
"305","2008-03-19",28.879999
"306","2008-03-20",30.700001
"307","2008-03-24",32.52
"308","2008-03-25",32.630001
"309","2008-03-26",31.9
"310","2008-03-27",31.25
"311","2008-03-28",31.049999
"312","2008-03-31",31.43
"313","2008-04-01",33.099998
"314","2008-04-02",32.540001
"315","2008-04-03",32.610001
"316","2008-04-04",32.279999
"317","2008-04-07",31.99
"318","2008-04-08",31.77
"319","2008-04-09",29.85
"320","2008-04-10",30.059999
"321","2008-04-11",29.459999
"322","2008-04-14",29.15
"323","2008-04-15",30.639999
"324","2008-04-16",32.400002
"325","2008-04-17",30.940001
"326","2008-04-18",32.689999
"327","2008-04-21",32.529999
"328","2008-04-22",32.009998
"329","2008-04-23",31.93
"330","2008-04-24",32.939999
"331","2008-04-25",33.389999
"332","2008-04-28",33.939999
"333","2008-04-29",34.439999
"334","2008-04-30",33.970001
"335","2008-05-01",34.990002
"336","2008-05-02",34.689999
"337","2008-05-05",34.349998
"338","2008-05-06",35.639999
"339","2008-05-07",33.919998
"340","2008-05-08",34.150002
"341","2008-05-09",33.84
"342","2008-05-12",34.450001
"343","2008-05-13",34.59
"344","2008-05-14",35.540001
"345","2008-05-15",36.040001
"346","2008-05-16",35.349998
"347","2008-05-19",35.52
"348","2008-05-20",34.470001
"349","2008-05-21",32.84
"350","2008-05-22",33.740002
"351","2008-05-23",33.220001
"352","2008-05-27",34.290001
"353","2008-05-28",35.900002
"354","2008-05-29",35.57
"355","2008-05-30",34.84
"356","2008-06-02",33.919998
"357","2008-06-03",33.830002
"358","2008-06-04",34.869999
"359","2008-06-05",35.889999
"360","2008-06-06",34.259998
"361","2008-06-09",34.18
"362","2008-06-10",34.720001
"363","2008-06-11",33.400002
"364","2008-06-12",33.41
"365","2008-06-13",33.919998
"366","2008-06-16",34.150002
"367","2008-06-17",34
"368","2008-06-18",33.110001
"369","2008-06-19",34.740002
"370","2008-06-20",34.529999
"371","2008-06-23",33.650002
"372","2008-06-24",33.32
"373","2008-06-25",34.139999
"374","2008-06-26",32.759998
"375","2008-06-27",33
"376","2008-06-30",33.279999
"377","2008-07-01",33.130001
"378","2008-07-02",31.780001
"379","2008-07-03",32.27
"380","2008-07-07",32.290001
"381","2008-07-08",33.75
"382","2008-07-09",33.380001
"383","2008-07-10",33.16
"384","2008-07-11",32.48
"385","2008-07-14",32.509998
"386","2008-07-15",33.009998
"387","2008-07-16",36.119999
"388","2008-07-17",36.740002
"389","2008-07-18",36.720001
"390","2008-07-21",35.889999
"391","2008-07-22",38.07
"392","2008-07-23",38.25
"393","2008-07-24",36.509998
"394","2008-07-25",36.349998
"395","2008-07-28",36.080002
"396","2008-07-29",37.549999
"397","2008-07-30",37.060001
"398","2008-07-31",36.98
"399","2008-08-01",36.349998
"400","2008-08-04",36.220001
"401","2008-08-05",38.889999
"402","2008-08-06",38.849998
"403","2008-08-07",37.970001
"404","2008-08-08",39.950001
"405","2008-08-11",39.200001
"406","2008-08-12",38.68
"407","2008-08-13",38.41
"408","2008-08-14",38.84
"409","2008-08-15",39.459999
"410","2008-08-18",38.630001
"411","2008-08-19",36.880001
"412","2008-08-20",35.98
"413","2008-08-21",35.189999
"414","2008-08-22",36.869999
"415","2008-08-25",35.599998
"416","2008-08-26",35.52
"417","2008-08-27",35.16
"418","2008-08-28",36.41
"419","2008-08-29",36.450001
"420","2008-09-02",36.700001
"421","2008-09-03",37.18
"422","2008-09-04",37.150002
"423","2008-09-05",37.09
"424","2008-09-08",37.48
"425","2008-09-09",36.630001
"426","2008-09-10",36.880001
"427","2008-09-11",37.73
"428","2008-09-12",37.939999
"429","2008-09-15",38.619999
"430","2008-09-16",37.869999
"431","2008-09-17",35.52
"432","2008-09-18",36.41
"433","2008-09-19",36.330002
"434","2008-09-22",34.830002
"435","2008-09-23",34.150002
"436","2008-09-24",33.700001
"437","2008-09-25",33.529999
"438","2008-09-26",33.869999
"439","2008-09-29",31.25
"440","2008-09-30",33.369999
"441","2008-10-01",33.349998
"442","2008-10-02",28.99
"443","2008-10-03",28.82
"444","2008-10-06",28.190001
"445","2008-10-07",26.700001
"446","2008-10-08",27.98
"447","2008-10-09",26.02
"448","2008-10-10",27.700001
"449","2008-10-13",28.75
"450","2008-10-14",31.530001
"451","2008-10-15",29.99
"452","2008-10-16",30.440001
"453","2008-10-17",28.6
"454","2008-10-20",29.860001
"455","2008-10-21",28.23
"456","2008-10-22",26.370001
"457","2008-10-23",25.549999
"458","2008-10-24",24.74
"459","2008-10-27",24.4
"460","2008-10-28",25.950001
"461","2008-10-29",27.209999
"462","2008-10-30",27.92
"463","2008-10-31",28.43
"464","2008-11-03",28.65
"465","2008-11-04",29.209999
"466","2008-11-05",26.99
"467","2008-11-06",25.65
"468","2008-11-07",26.57
"469","2008-11-10",26.42
"470","2008-11-11",25.34
"471","2008-11-12",24.559999
"472","2008-11-13",26.950001
"473","2008-11-14",24.709999
"474","2008-11-17",23.9
"475","2008-11-18",24.18
"476","2008-11-19",22.129999
"477","2008-11-20",22.24
"478","2008-11-21",23.790001
"479","2008-11-24",25.08
"480","2008-11-25",25.1
"481","2008-11-26",25.75
"482","2008-11-28",27.01
"483","2008-12-01",24.450001
"484","2008-12-02",25.17
"485","2008-12-03",26.09
"486","2008-12-04",26.049999
"487","2008-12-05",26.43
"488","2008-12-08",28.360001
"489","2008-12-09",24.92
"490","2008-12-10",25.620001
"491","2008-12-11",23.030001
"492","2008-12-12",23.9
"493","2008-12-15",23.530001
"494","2008-12-16",24.49
"495","2008-12-17",25.440001
"496","2008-12-18",24.34
"497","2008-12-19",24.709999
"498","2008-12-22",24.790001
"499","2008-12-23",24.59
"500","2008-12-24",24.879999
"501","2008-12-26",25
"502","2008-12-29",24.67
"503","2008-12-30",25.379999
"504","2008-12-31",26.27
"505","2009-01-02",26.719999
"506","2009-01-05",25.99
"507","2009-01-06",26.59
"508","2009-01-07",25.690001
"509","2009-01-08",25.799999
"510","2009-01-09",24.4
"511","2009-01-12",23.219999
"512","2009-01-13",22.68
"513","2009-01-14",22.139999
"514","2009-01-15",22.940001
"515","2009-01-16",21.77
"516","2009-01-20",20.030001
"517","2009-01-21",20.690001
"518","2009-01-22",20.58
"519","2009-01-23",20.27
"520","2009-01-26",20.23
"521","2009-01-27",21.34
"522","2009-01-28",22.68
"523","2009-01-29",22.51
"524","2009-01-30",22.27
"525","2009-02-02",21.969999
"526","2009-02-03",23.379999
"527","2009-02-04",23.280001
"528","2009-02-05",24.41
"529","2009-02-06",25.860001
"530","2009-02-09",25.809999
"531","2009-02-10",24.389999
"532","2009-02-11",23.360001
"533","2009-02-12",23.08
"534","2009-02-13",22.34
"535","2009-02-17",21.84
"536","2009-02-18",21.83
"537","2009-02-19",21.52
"538","2009-02-20",21.52
"539","2009-02-23",21.030001
"540","2009-02-24",22.030001
"541","2009-02-25",21.280001
"542","2009-02-26",20.610001
"543","2009-02-27",20.379999
"544","2009-03-02",18.92
"545","2009-03-03",19
"546","2009-03-04",19.940001
"547","2009-03-05",19.18
"548","2009-03-06",18.629999
"549","2009-03-09",18.59
"550","2009-03-10",19.42
"551","2009-03-11",20.610001
"552","2009-03-12",21.190001
"553","2009-03-13",21.74
"554","2009-03-16",22.41
"555","2009-03-17",23.299999
"556","2009-03-18",23.43
"557","2009-03-19",23.129999
"558","2009-03-20",21.940001
"559","2009-03-23",23.52
"560","2009-03-24",23.129999
"561","2009-03-25",23.290001
"562","2009-03-26",25.549999
"563","2009-03-27",24.77
"564","2009-03-30",23.790001
"565","2009-03-31",24.110001
"566","2009-04-01",23.870001
"567","2009-04-02",25.889999
"568","2009-04-03",26.48
"569","2009-04-06",25.959999
"570","2009-04-07",24.620001
"571","2009-04-08",25.290001
"572","2009-04-09",26.959999
"573","2009-04-13",26.690001
"574","2009-04-14",27.35
"575","2009-04-15",27.09
"576","2009-04-16",27.690001
"577","2009-04-17",27.559999
"578","2009-04-20",26.09
"579","2009-04-21",27.129999
"580","2009-04-22",27.92
"581","2009-04-23",27.719999
"582","2009-04-24",27.99
"583","2009-04-27",26.889999
"584","2009-04-28",26.85
"585","2009-04-29",27.6
"586","2009-04-30",28.120001
"587","2009-05-01",27.459999
"588","2009-05-04",28.870001
"589","2009-05-05",27.959999
"590","2009-05-06",29.280001
"591","2009-05-07",28.48
"592","2009-05-08",28.290001
"593","2009-05-11",27.700001
"594","2009-05-12",26.969999
"595","2009-05-13",25.66
"596","2009-05-14",26.73
"597","2009-05-15",26.9
"598","2009-05-18",27.76
"599","2009-05-19",28.07
"600","2009-05-20",27.780001
"601","2009-05-21",26.68
"602","2009-05-22",26.42
"603","2009-05-26",28.49
"604","2009-05-27",28.34
"605","2009-05-28",29.09
"606","2009-05-29",30.75
"607","2009-06-01",31.969999
"608","2009-06-02",31.370001
"609","2009-06-03",31.709999
"610","2009-06-04",31.940001
"611","2009-06-05",31.98
"612","2009-06-08",32.07
"613","2009-06-09",32.919998
"614","2009-06-10",32.830002
"615","2009-06-11",32.52
"616","2009-06-12",32.07
"617","2009-06-15",31.16
"618","2009-06-16",30.76
"619","2009-06-17",31.17
"620","2009-06-18",31.52
"621","2009-06-19",31.41
"622","2009-06-22",29.92
"623","2009-06-23",29.59
"624","2009-06-24",30.08
"625","2009-06-25",30.940001
"626","2009-06-26",30.77
"627","2009-06-29",30.440001
"628","2009-06-30",30.549999
"629","2009-07-01",30.66
"630","2009-07-02",29.68
"631","2009-07-06",29.68
"632","2009-07-07",28.76
"633","2009-07-08",28.709999
"634","2009-07-09",28.440001
"635","2009-07-10",29
"636","2009-07-13",29.08
"637","2009-07-14",29.620001
"638","2009-07-15",26.719999
"639","2009-07-16",27.43
"640","2009-07-17",27.09
"641","2009-07-20",26.98
"642","2009-07-21",26.709999
"643","2009-07-22",26.76
"644","2009-07-23",28.43
"645","2009-07-24",28.700001
"646","2009-07-27",28.379999
"647","2009-07-28",27.719999
"648","2009-07-29",27.389999
"649","2009-07-30",27.780001
"650","2009-07-31",27.950001
"651","2009-08-03",29.01
"652","2009-08-04",29.309999
"653","2009-08-05",28.77
"654","2009-08-06",28.530001
"655","2009-08-07",30.17
"656","2009-08-10",30.25
"657","2009-08-11",30.48
"658","2009-08-12",30.799999
"659","2009-08-13",30.52
"660","2009-08-14",29.549999
"661","2009-08-17",27.98
"662","2009-08-18",28.99
"663","2009-08-19",29.209999
"664","2009-08-20",29.209999
"665","2009-08-21",30
"666","2009-08-24",29.629999
"667","2009-08-25",30.030001
"668","2009-08-26",28.99
"669","2009-08-27",28.719999
"670","2009-08-28",28.309999
"671","2009-08-31",28.030001
"672","2009-09-01",27.809999
"673","2009-09-02",28.139999
"674","2009-09-03",28.83
"675","2009-09-04",29.059999
"676","2009-09-08",29.469999
"677","2009-09-09",29.75
"678","2009-09-10",30.65
"679","2009-09-11",32
"680","2009-09-14",32.169998
"681","2009-09-15",32.060001
"682","2009-09-16",32.25
"683","2009-09-17",32.209999
"684","2009-09-18",32.330002
"685","2009-09-21",31.950001
"686","2009-09-22",32.900002
"687","2009-09-23",32.619999
"688","2009-09-24",31.870001
"689","2009-09-25",31.67
"690","2009-09-28",32.150002
"691","2009-09-29",31.690001
"692","2009-09-30",32.130001
"693","2009-10-01",31.799999
"694","2009-10-02",31.870001
"695","2009-10-05",32.439999
"696","2009-10-06",32.650002
"697","2009-10-07",32.560001
"698","2009-10-08",33.509998
"699","2009-10-09",33.779999
"700","2009-10-12",34.209999
"701","2009-10-13",33.68
"702","2009-10-14",34.650002
"703","2009-10-15",34.299999
"704","2009-10-16",33.91
"705","2009-10-19",33.93
"706","2009-10-20",33.970001
"707","2009-10-21",32.810001
"708","2009-10-22",33.459999
"709","2009-10-23",32.669998
"710","2009-10-26",32.07
"711","2009-10-27",31.639999
"712","2009-10-28",30.809999
"713","2009-10-29",31.129999
"714","2009-10-30",30.059999
"715","2009-11-02",30.120001
"716","2009-11-03",31.82
"717","2009-11-04",31.52
"718","2009-11-05",32.330002
"719","2009-11-06",31.549999
"720","2009-11-09",32.650002
"721","2009-11-10",32.490002
"722","2009-11-11",33.290001
"723","2009-11-12",32.02
"724","2009-11-13",32.369999
"725","2009-11-16",33.509998
"726","2009-11-17",33.52
"727","2009-11-18",32.970001
"728","2009-11-19",32.220001
"729","2009-11-20",32.009998
"730","2009-11-23",32.43
"731","2009-11-24",32.279999
"732","2009-11-25",32.470001
"733","2009-11-27",31.879999
"734","2009-11-30",31.860001
"735","2009-12-01",32.41
"736","2009-12-02",33.299999
"737","2009-12-03",33.23
"738","2009-12-04",33.799999
"739","2009-12-07",32.889999
"740","2009-12-08",33.299999
"741","2009-12-09",33.98
"742","2009-12-10",33.439999
"743","2009-12-11",33.68
"744","2009-12-14",34.139999
"745","2009-12-15",33.740002
"746","2009-12-16",33.93
"747","2009-12-17",33.68
"748","2009-12-18",33.119999
"749","2009-12-21",33.439999
"750","2009-12-22",33.25
"751","2009-12-23",33.240002
"752","2009-12-24",33.099998
"753","2009-12-28",33.080002
"754","2009-12-29",33.25
"755","2009-12-30",33.130001
"756","2009-12-31",32.27
"757","2010-01-04",33.060001
"758","2010-01-05",33.150002
"759","2010-01-06",32.950001
"760","2010-01-07",33.080002
"761","2010-01-08",34.040001
"762","2010-01-11",34.540001
"763","2010-01-12",33.709999
"764","2010-01-13",33.860001
"765","2010-01-14",34.700001
"766","2010-01-15",34.02
"767","2010-01-19",33.900002
"768","2010-01-20",33.82
"769","2010-01-21",32.919998
"770","2010-01-22",32.23
"771","2010-01-25",32.400002
"772","2010-01-26",32.389999
"773","2010-01-27",32.830002
"774","2010-01-28",30.959999
"775","2010-01-29",30.66
"776","2010-02-01",30.870001
"777","2010-02-02",30.66
"778","2010-02-03",31.17
"779","2010-02-04",30.290001
"780","2010-02-05",30.49
"781","2010-02-08",30.43
"782","2010-02-09",30.68
"783","2010-02-10",31.450001
"784","2010-02-11",31.57
"785","2010-02-12",31.68
"786","2010-02-16",32.09
"787","2010-02-17",32.66
"788","2010-02-18",32.349998
"789","2010-02-19",32.950001
"790","2010-02-22",33.400002
"791","2010-02-23",33.450001
"792","2010-02-24",34.209999
"793","2010-02-25",34.720001
"794","2010-02-26",35.48
"795","2010-03-01",34.93
"796","2010-03-02",35.099998
"797","2010-03-03",34.599998
"798","2010-03-04",34.299999
"799","2010-03-05",34.98
"800","2010-03-08",35.27
"801","2010-03-09",36.150002
"802","2010-03-10",35.779999
"803","2010-03-11",35.619999
"804","2010-03-12",35.41
"805","2010-03-15",35.689999
"806","2010-03-16",36.540001
"807","2010-03-17",36.02
"808","2010-03-18",36.349998
"809","2010-03-19",35.91
"810","2010-03-22",36.259998
"811","2010-03-23",36.540001
"812","2010-03-24",36.380001
"813","2010-03-25",35.759998
"814","2010-03-26",35.639999
"815","2010-03-29",35.639999
"816","2010-03-30",35.689999
"817","2010-03-31",35.880001
"818","2010-04-01",35.610001
"819","2010-04-05",35.669998
"820","2010-04-06",35.880001
"821","2010-04-07",35.07
"822","2010-04-08",35.98
"823","2010-04-09",36.099998
"824","2010-04-12",36.040001
"825","2010-04-13",36.23
"826","2010-04-14",37.049999
"827","2010-04-15",37.689999
"828","2010-04-16",36.950001
"829","2010-04-19",37.040001
"830","2010-04-20",36.59
"831","2010-04-21",36.669998
"832","2010-04-22",36.950001
"833","2010-04-23",37.459999
"834","2010-04-26",37.389999
"835","2010-04-27",36.68
"836","2010-04-28",36.849998
"837","2010-04-29",37.66
"838","2010-04-30",36.799999
"839","2010-05-03",37.700001
"840","2010-05-04",36.200001
"841","2010-05-05",36.150002
"842","2010-05-06",34.880001
"843","2010-05-07",34.040001
"844","2010-05-10",35.110001
"845","2010-05-11",36.169998
"846","2010-05-12",35.599998
"847","2010-05-13",35.32
"848","2010-05-14",35.07
"849","2010-05-17",35.810001
"850","2010-05-18",35.450001
"851","2010-05-19",35.279999
"852","2010-05-20",33.189999
"853","2010-05-21",33.68
"854","2010-05-24",33.700001
"855","2010-05-25",33.529999
"856","2010-05-26",33.810001
"857","2010-05-27",34.77
"858","2010-05-28",34.529999
"859","2010-06-01",33.490002
"860","2010-06-02",34.349998
"861","2010-06-03",34.5
"862","2010-06-04",33.279999
"863","2010-06-07",32.48
"864","2010-06-08",32.48
"865","2010-06-09",32.200001
"866","2010-06-10",33.66
"867","2010-06-11",33.740002
"868","2010-06-14",34.900002
"869","2010-06-15",35.82
"870","2010-06-16",35.220001
"871","2010-06-17",35.119999
"872","2010-06-18",35
"873","2010-06-21",34.560001
"874","2010-06-22",33.07
"875","2010-06-23",33.450001
"876","2010-06-24",33.419998
"877","2010-06-25",33.549999
"878","2010-06-28",33.700001
"879","2010-06-29",33.080002
"880","2010-06-30",32.669998
"881","2010-07-01",33.040001
"882","2010-07-02",32.709999
"883","2010-07-06",32.279999
"884","2010-07-07",33.5
"885","2010-07-08",34.029999
"886","2010-07-09",34.310001
"887","2010-07-12",34.369999
"888","2010-07-13",35.169998
"889","2010-07-14",35.009998
"890","2010-07-15",34.779999
"891","2010-07-16",35.099998
"892","2010-07-19",35.200001
"893","2010-07-20",35.400002
"894","2010-07-21",34.5
"895","2010-07-22",35.200001
"896","2010-07-23",35.5
"897","2010-07-26",36.119999
"898","2010-07-27",35.73
"899","2010-07-28",35.5
"900","2010-07-29",35.57
"901","2010-07-30",35.490002
"902","2010-08-02",36.09
"903","2010-08-03",35.529999
"904","2010-08-04",36.41
"905","2010-08-05",35.82
"906","2010-08-06",35.220001
"907","2010-08-09",35.639999
"908","2010-08-10",35.029999
"909","2010-08-11",33.619999
"910","2010-08-12",33.68
"911","2010-08-13",33.080002
"912","2010-08-16",33.060001
"913","2010-08-17",33.970001
"914","2010-08-18",34.119999
"915","2010-08-19",33.66
"916","2010-08-20",33.73
"917","2010-08-23",33.529999
"918","2010-08-24",32.68
"919","2010-08-25",32.66
"920","2010-08-26",32.639999
"921","2010-08-27",33.619999
"922","2010-08-30",32.790001
"923","2010-08-31",32.75
"924","2010-09-01",34.25
"925","2010-09-02",34.610001
"926","2010-09-03",34.509998
"927","2010-09-07",34.220001
"928","2010-09-08",34.380001
"929","2010-09-09",34.029999
"930","2010-09-10",34.02
"931","2010-09-13",34.740002
"932","2010-09-14",34.77
"933","2010-09-15",35.189999
"934","2010-09-16",35
"935","2010-09-17",35.259998
"936","2010-09-20",35.330002
"937","2010-09-21",35.57
"938","2010-09-22",35.380001
"939","2010-09-23",34.66
"940","2010-09-24",36.130001
"941","2010-09-27",35.119999
"942","2010-09-28",35.389999
"943","2010-09-29",35.299999
"944","2010-09-30",34.700001
"945","2010-10-01",34.540001
"946","2010-10-04",34.07
"947","2010-10-05",34.990002
"948","2010-10-06",35.580002
"949","2010-10-07",35.419998
"950","2010-10-08",35.490002
"951","2010-10-11",35.779999
"952","2010-10-12",35.619999
"953","2010-10-13",35.939999
"954","2010-10-14",35.509998
"955","2010-10-15",36.049999
"956","2010-10-18",36.049999
"957","2010-10-19",35.810001
"958","2010-10-20",36.450001
"959","2010-10-21",36.32
"960","2010-10-22",36.139999
