"","date","HUBS"
"1","2014-10-09",30.1
"2","2014-10-10",29.049999
"3","2014-10-13",27.25
"4","2014-10-14",29.84
"5","2014-10-15",27.5
"6","2014-10-16",30.17
"7","2014-10-17",30.66
"8","2014-10-20",31.200001
"9","2014-10-21",30.200001
"10","2014-10-22",30.02
"11","2014-10-23",31.700001
"12","2014-10-24",32.110001
"13","2014-10-27",33.060001
"14","2014-10-28",33.849998
"15","2014-10-29",34.32
"16","2014-10-30",34.450001
"17","2014-10-31",35.630001
"18","2014-11-03",34.939999
"19","2014-11-04",36.509998
"20","2014-11-05",36.419998
"21","2014-11-06",36.290001
"22","2014-11-07",36.700001
"23","2014-11-10",36.52
"24","2014-11-11",36.369999
"25","2014-11-12",35.41
"26","2014-11-13",36.689999
"27","2014-11-14",37
"28","2014-11-17",36.869999
"29","2014-11-18",36.860001
"30","2014-11-19",35.889999
"31","2014-11-20",36.040001
"32","2014-11-21",36.189999
"33","2014-11-24",36.689999
"34","2014-11-25",35.799999
"35","2014-11-26",35.5
"36","2014-11-28",35.389999
"37","2014-12-01",34.049999
"38","2014-12-02",33.59
"39","2014-12-03",32.529999
"40","2014-12-04",32.790001
"41","2014-12-05",33.310001
"42","2014-12-08",33.990002
"43","2014-12-09",34.740002
"44","2014-12-10",34.150002
"45","2014-12-11",33.52
"46","2014-12-12",33.02
"47","2014-12-15",32.34
"48","2014-12-16",32.02
"49","2014-12-17",33.759998
"50","2014-12-18",34.029999
"51","2014-12-19",33.529999
"52","2014-12-22",33.189999
"53","2014-12-23",34
"54","2014-12-24",33.52
"55","2014-12-26",33.59
"56","2014-12-29",34.09
"57","2014-12-30",33.59
"58","2014-12-31",33.610001
"59","2015-01-02",33.48
"60","2015-01-05",33.41
"61","2015-01-06",32.93
"62","2015-01-07",33.029999
"63","2015-01-08",33.669998
"64","2015-01-09",33.139999
"65","2015-01-12",33.049999
"66","2015-01-13",32.529999
"67","2015-01-14",32.52
"68","2015-01-15",32.529999
"69","2015-01-16",33.299999
"70","2015-01-20",33.84
"71","2015-01-21",33.84
"72","2015-01-22",34.990002
"73","2015-01-23",33.509998
"74","2015-01-26",33.169998
"75","2015-01-27",34.18
"76","2015-01-28",34.720001
"77","2015-01-29",34.990002
"78","2015-01-30",33.650002
"79","2015-02-02",33.290001
"80","2015-02-03",34.389999
"81","2015-02-04",34.57
"82","2015-02-05",35.709999
"83","2015-02-06",35.200001
"84","2015-02-09",34.09
"85","2015-02-10",34.759998
"86","2015-02-11",34.419998
"87","2015-02-12",37.07
"88","2015-02-13",43.290001
"89","2015-02-17",42.32
"90","2015-02-18",41
"91","2015-02-19",41.189999
"92","2015-02-20",43.470001
"93","2015-02-23",42.27
"94","2015-02-24",40.73
"95","2015-02-25",41.439999
"96","2015-02-26",41.439999
"97","2015-02-27",41.09
"98","2015-03-02",41.639999
"99","2015-03-03",41.580002
"100","2015-03-04",40.220001
"101","2015-03-05",39.439999
"102","2015-03-06",38.720001
"103","2015-03-09",39.27
"104","2015-03-10",39.310001
"105","2015-03-11",39.040001
"106","2015-03-12",40.599998
"107","2015-03-13",39.400002
"108","2015-03-16",38.43
"109","2015-03-17",37.310001
"110","2015-03-18",41.759998
"111","2015-03-19",42.25
"112","2015-03-20",41.419998
"113","2015-03-23",41.119999
"114","2015-03-24",39.93
"115","2015-03-25",38
"116","2015-03-26",38.490002
"117","2015-03-27",38.900002
"118","2015-03-30",40.16
"119","2015-03-31",39.900002
"120","2015-04-01",39.669998
"121","2015-04-02",39.18
"122","2015-04-06",39.240002
"123","2015-04-07",39.509998
"124","2015-04-08",38.939999
"125","2015-04-09",38
"126","2015-04-10",38.540001
"127","2015-04-13",38.759998
"128","2015-04-14",38.84
"129","2015-04-15",39.509998
"130","2015-04-16",39.580002
"131","2015-04-17",39.099998
"132","2015-04-20",39.599998
"133","2015-04-21",40.279999
"134","2015-04-22",39.16
"135","2015-04-23",39.650002
"136","2015-04-24",39.060001
"137","2015-04-27",39.16
"138","2015-04-28",39.209999
"139","2015-04-29",39.509998
"140","2015-04-30",38.709999
"141","2015-05-01",38.849998
"142","2015-05-04",40.189999
"143","2015-05-05",39.810001
"144","2015-05-06",40.25
"145","2015-05-07",47.900002
"146","2015-05-08",46.75
"147","2015-05-11",46.060001
"148","2015-05-12",48.470001
"149","2015-05-13",49.049999
"150","2015-05-14",48.799999
"151","2015-05-15",49.110001
"152","2015-05-18",49.310001
"153","2015-05-19",50.799999
"154","2015-05-20",52.18
"155","2015-05-21",53.32
"156","2015-05-22",53.200001
"157","2015-05-26",52.48
"158","2015-05-27",52.91
"159","2015-05-28",51.959999
"160","2015-05-29",50.799999
"161","2015-06-01",50.130001
"162","2015-06-02",48.869999
"163","2015-06-03",49.470001
"164","2015-06-04",49.450001
"165","2015-06-05",50.25
"166","2015-06-08",50.150002
"167","2015-06-09",50.259998
"168","2015-06-10",50.759998
"169","2015-06-11",50.57
"170","2015-06-12",50.82
"171","2015-06-15",51.040001
"172","2015-06-16",50.950001
"173","2015-06-17",51.599998
"174","2015-06-18",51.099998
"175","2015-06-19",49.540001
"176","2015-06-22",51.220001
"177","2015-06-23",50.66
"178","2015-06-24",50.279999
"179","2015-06-25",50.759998
"180","2015-06-26",49.240002
"181","2015-06-29",48.580002
"182","2015-06-30",49.580002
"183","2015-07-01",49.150002
"184","2015-07-02",47.549999
"185","2015-07-06",47.93
"186","2015-07-07",48.639999
"187","2015-07-08",49.709999
"188","2015-07-09",50
"189","2015-07-10",50.459999
"190","2015-07-13",50.77
"191","2015-07-14",51.009998
"192","2015-07-15",50.029999
"193","2015-07-16",51.669998
"194","2015-07-17",51.279999
"195","2015-07-20",50.740002
"196","2015-07-21",50.759998
"197","2015-07-22",51.75
"198","2015-07-23",52.669998
"199","2015-07-24",53.299999
"200","2015-07-27",52.77
"201","2015-07-28",52.950001
"202","2015-07-29",54.119999
"203","2015-07-30",53.540001
"204","2015-07-31",53.950001
"205","2015-08-03",52.529999
"206","2015-08-04",52.98
"207","2015-08-05",52.220001
"208","2015-08-06",50.509998
"209","2015-08-07",49.66
"210","2015-08-10",51.099998
"211","2015-08-11",47.84
"212","2015-08-12",45.66
"213","2015-08-13",46.23
"214","2015-08-14",48.009998
"215","2015-08-17",47.869999
"216","2015-08-18",46.900002
"217","2015-08-19",46.509998
"218","2015-08-20",45.98
"219","2015-08-21",43.389999
"220","2015-08-24",42.740002
"221","2015-08-25",43.02
"222","2015-08-26",44.639999
"223","2015-08-27",45.150002
"224","2015-08-28",46.41
"225","2015-08-31",47.290001
"226","2015-09-01",45.349998
"227","2015-09-02",46
"228","2015-09-03",45.619999
"229","2015-09-04",44.52
"230","2015-09-08",46.860001
"231","2015-09-09",46.130001
"232","2015-09-10",46.869999
"233","2015-09-11",49.07
"234","2015-09-14",47.349998
"235","2015-09-15",47.950001
"236","2015-09-16",48.599998
"237","2015-09-17",50.580002
"238","2015-09-18",51.650002
"239","2015-09-21",51.849998
"240","2015-09-22",51.380001
"241","2015-09-23",50.950001
"242","2015-09-24",50.02
"243","2015-09-25",48.419998
"244","2015-09-28",47.950001
"245","2015-09-29",47.5
"246","2015-09-30",46.369999
"247","2015-10-01",45.740002
"248","2015-10-02",46.439999
"249","2015-10-05",47.580002
"250","2015-10-06",47.23
"251","2015-10-07",47.279999
"252","2015-10-08",47.34
"253","2015-10-09",48.560001
"254","2015-10-12",48.799999
"255","2015-10-13",48.389999
"256","2015-10-14",47.93
"257","2015-10-15",48.639999
"258","2015-10-16",49.369999
"259","2015-10-19",49.700001
"260","2015-10-20",48.650002
"261","2015-10-21",47.560001
"262","2015-10-22",48.73
"263","2015-10-23",49.349998
"264","2015-10-26",49.66
"265","2015-10-27",48.98
"266","2015-10-28",50.130001
"267","2015-10-29",50.799999
"268","2015-10-30",51.880001
"269","2015-11-02",52.419998
"270","2015-11-03",52.110001
"271","2015-11-04",53.110001
"272","2015-11-05",53.639999
"273","2015-11-06",52.939999
"274","2015-11-09",52.950001
"275","2015-11-10",52.990002
"276","2015-11-11",51.700001
"277","2015-11-12",53.029999
"278","2015-11-13",52.490002
"279","2015-11-16",52.150002
"280","2015-11-17",52.470001
"281","2015-11-18",52.91
"282","2015-11-19",52.970001
"283","2015-11-20",53.169998
"284","2015-11-23",53.93
"285","2015-11-24",54.599998
"286","2015-11-25",55.439999
"287","2015-11-27",55.900002
"288","2015-11-30",54.209999
"289","2015-12-01",55.650002
"290","2015-12-02",56.32
"291","2015-12-03",57.580002
"292","2015-12-04",59.02
"293","2015-12-07",58.919998
"294","2015-12-08",59.330002
"295","2015-12-09",59.549999
"296","2015-12-10",57.330002
"297","2015-12-11",55.790001
"298","2015-12-14",55.169998
"299","2015-12-15",55.349998
"300","2015-12-16",56.32
"301","2015-12-17",57.060001
"302","2015-12-18",55.209999
"303","2015-12-21",55.220001
"304","2015-12-22",55.830002
"305","2015-12-23",56.650002
"306","2015-12-24",56.540001
"307","2015-12-28",56.720001
"308","2015-12-29",57.650002
"309","2015-12-30",57.73
"310","2015-12-31",56.310001
"311","2016-01-04",54.889999
"312","2016-01-05",54.650002
"313","2016-01-06",54.689999
"314","2016-01-07",52.759998
"315","2016-01-08",52.66
"316","2016-01-11",53.91
"317","2016-01-12",52.970001
"318","2016-01-13",49.939999
"319","2016-01-14",50.509998
"320","2016-01-15",50.040001
"321","2016-01-19",47.349998
"322","2016-01-20",47.990002
"323","2016-01-21",48.689999
"324","2016-01-22",49.07
"325","2016-01-25",45.369999
"326","2016-01-26",42.950001
"327","2016-01-27",40.900002
"328","2016-01-28",40.029999
"329","2016-01-29",40.59
"330","2016-02-01",40.799999
"331","2016-02-02",38
"332","2016-02-03",39.610001
"333","2016-02-04",39.939999
"334","2016-02-05",32.009998
"335","2016-02-08",29
"336","2016-02-09",27.52
"337","2016-02-10",29.040001
"338","2016-02-11",33.02
"339","2016-02-12",32.220001
"340","2016-02-16",32.400002
"341","2016-02-17",34.34
"342","2016-02-18",34.009998
"343","2016-02-19",34.18
"344","2016-02-22",36.709999
"345","2016-02-23",36.639999
"346","2016-02-24",36.529999
"347","2016-02-25",38.75
"348","2016-02-26",40.619999
"349","2016-02-29",41.66
"350","2016-03-01",43.23
"351","2016-03-02",43.080002
"352","2016-03-03",43.639999
"353","2016-03-04",43.740002
"354","2016-03-07",45.049999
"355","2016-03-08",44.490002
"356","2016-03-09",44.610001
"357","2016-03-10",45.080002
"358","2016-03-11",45.720001
"359","2016-03-14",45.119999
"360","2016-03-15",44.09
"361","2016-03-16",44.139999
"362","2016-03-17",44.369999
"363","2016-03-18",45.720001
"364","2016-03-21",46.419998
"365","2016-03-22",47.009998
"366","2016-03-23",45.400002
"367","2016-03-24",44.93
"368","2016-03-28",46.139999
"369","2016-03-29",45.73
"370","2016-03-30",44.970001
"371","2016-03-31",43.619999
"372","2016-04-01",43.150002
"373","2016-04-04",42.869999
"374","2016-04-05",41.950001
"375","2016-04-06",43.869999
"376","2016-04-07",41.810001
"377","2016-04-08",42.080002
"378","2016-04-11",41.459999
"379","2016-04-12",39.57
"380","2016-04-13",40.610001
"381","2016-04-14",40.82
"382","2016-04-15",42.049999
"383","2016-04-18",43.52
"384","2016-04-19",42.869999
"385","2016-04-20",43.619999
"386","2016-04-21",45.139999
"387","2016-04-22",44.810001
"388","2016-04-25",44.369999
"389","2016-04-26",44.52
"390","2016-04-27",45.009998
"391","2016-04-28",45.040001
"392","2016-04-29",44.290001
"393","2016-05-02",47.220001
"394","2016-05-03",45.810001
"395","2016-05-04",46.25
"396","2016-05-05",43.689999
"397","2016-05-06",44.509998
"398","2016-05-09",42.93
"399","2016-05-10",44.220001
"400","2016-05-11",44.869999
"401","2016-05-12",44.259998
"402","2016-05-13",44.299999
"403","2016-05-16",45.119999
"404","2016-05-17",44.5
"405","2016-05-18",44.169998
"406","2016-05-19",43.990002
"407","2016-05-20",45.66
"408","2016-05-23",43.869999
"409","2016-05-24",45.459999
"410","2016-05-25",45.529999
"411","2016-05-26",45.68
"412","2016-05-27",46.720001
"413","2016-05-31",47.759998
"414","2016-06-01",50.610001
"415","2016-06-02",52
"416","2016-06-03",51.869999
"417","2016-06-06",51.84
"418","2016-06-07",52.240002
"419","2016-06-08",52.150002
"420","2016-06-09",49.470001
"421","2016-06-10",49.060001
"422","2016-06-13",48.290001
"423","2016-06-14",48.220001
"424","2016-06-15",48.439999
"425","2016-06-16",47.599998
"426","2016-06-17",46.639999
"427","2016-06-20",47.599998
"428","2016-06-21",46.599998
"429","2016-06-22",46.41
"430","2016-06-23",48.66
"431","2016-06-24",44.939999
"432","2016-06-27",41.689999
"433","2016-06-28",42.400002
"434","2016-06-29",44.02
"435","2016-06-30",43.419998
"436","2016-07-01",43.419998
"437","2016-07-05",42.509998
"438","2016-07-06",42.849998
"439","2016-07-07",43.880001
"440","2016-07-08",46.330002
"441","2016-07-11",48.779999
"442","2016-07-12",50.209999
"443","2016-07-13",49.25
"444","2016-07-14",51.759998
"445","2016-07-15",51.52
"446","2016-07-18",51.759998
"447","2016-07-19",51.080002
"448","2016-07-20",52.799999
"449","2016-07-21",51.18
"450","2016-07-22",52.529999
"451","2016-07-25",53.200001
"452","2016-07-26",52.84
"453","2016-07-27",51.75
"454","2016-07-28",52.25
"455","2016-07-29",54.59
"456","2016-08-01",53.869999
"457","2016-08-02",53.240002
"458","2016-08-03",50.57
"459","2016-08-04",56.700001
"460","2016-08-05",58.040001
"461","2016-08-08",57.740002
"462","2016-08-09",58.650002
"463","2016-08-10",59.259998
"464","2016-08-11",59.16
"465","2016-08-12",59.009998
"466","2016-08-15",59.48
"467","2016-08-16",56.990002
"468","2016-08-17",56.939999
"469","2016-08-18",56.290001
"470","2016-08-19",56.299999
"471","2016-08-22",55.490002
"472","2016-08-23",56.880001
"473","2016-08-24",55.830002
"474","2016-08-25",55.779999
"475","2016-08-26",56.779999
"476","2016-08-29",56.299999
"477","2016-08-30",56.02
"478","2016-08-31",55.740002
"479","2016-09-01",56.130001
"480","2016-09-02",57.009998
"481","2016-09-06",57.450001
"482","2016-09-07",57.59
"483","2016-09-08",56.310001
"484","2016-09-09",53.75
"485","2016-09-12",55.209999
"486","2016-09-13",53.389999
"487","2016-09-14",54.5
"488","2016-09-15",55.139999
"489","2016-09-16",55.869999
"490","2016-09-19",54.82
"491","2016-09-20",55.470001
"492","2016-09-21",57.529999
"493","2016-09-22",59.009998
"494","2016-09-23",56.77
"495","2016-09-26",55.279999
"496","2016-09-27",55.290001
"497","2016-09-28",56.919998
"498","2016-09-29",56.380001
"499","2016-09-30",57.619999
"500","2016-10-03",57.599998
"501","2016-10-04",57.549999
"502","2016-10-05",58.25
"503","2016-10-06",58
"504","2016-10-07",57.549999
"505","2016-10-10",58.049999
"506","2016-10-11",55.650002
"507","2016-10-12",54.799999
"508","2016-10-13",53.650002
"509","2016-10-14",53.25
"510","2016-10-17",51.5
"511","2016-10-18",52
"512","2016-10-19",52.849998
"513","2016-10-20",52.549999
"514","2016-10-21",52.75
"515","2016-10-24",53.450001
"516","2016-10-25",52.75
"517","2016-10-26",51.900002
"518","2016-10-27",52.299999
"519","2016-10-28",52.349998
"520","2016-10-31",52.450001
"521","2016-11-01",51.599998
"522","2016-11-02",48.900002
"523","2016-11-03",49.950001
"524","2016-11-04",50.900002
"525","2016-11-07",54.450001
"526","2016-11-08",54.599998
"527","2016-11-09",56.75
"528","2016-11-10",57.549999
"529","2016-11-11",57.849998
"530","2016-11-14",56
"531","2016-11-15",56.299999
"532","2016-11-16",57.599998
"533","2016-11-17",57.549999
"534","2016-11-18",57.299999
"535","2016-11-21",57.25
"536","2016-11-22",57.450001
"537","2016-11-23",57.700001
"538","2016-11-25",57.75
"539","2016-11-28",58.400002
"540","2016-11-29",56.75
"541","2016-11-30",56.099998
"542","2016-12-01",52.75
"543","2016-12-02",51.799999
"544","2016-12-05",51.849998
"545","2016-12-06",51.900002
"546","2016-12-07",51.650002
"547","2016-12-08",51.900002
"548","2016-12-09",49.849998
"549","2016-12-12",48.950001
"550","2016-12-13",49.650002
"551","2016-12-14",48.700001
"552","2016-12-15",45.950001
"553","2016-12-16",47.400002
"554","2016-12-19",48
"555","2016-12-20",47.950001
"556","2016-12-21",47.299999
"557","2016-12-22",47.450001
"558","2016-12-23",45.900002
"559","2016-12-27",47.200001
"560","2016-12-28",46.150002
"561","2016-12-29",46.599998
"562","2016-12-30",47
"563","2017-01-03",47.849998
"564","2017-01-04",49.700001
"565","2017-01-05",51.349998
"566","2017-01-06",52.599998
"567","2017-01-09",52
"568","2017-01-10",51.950001
"569","2017-01-11",52.650002
"570","2017-01-12",51.349998
"571","2017-01-13",51.599998
"572","2017-01-17",51.049999
