"","date","MMAC"
"1","2007-01-03",159
"2","2007-01-04",152.449997
"3","2007-01-05",155.199997
"4","2007-01-08",156.100006
"5","2007-01-09",157.199997
"6","2007-01-10",157.5
"7","2007-01-11",157.75
"8","2007-01-12",158.699997
"9","2007-01-16",158.5
"10","2007-01-17",158.5
"11","2007-01-18",159
"12","2007-01-19",157.25
"13","2007-01-22",158.350006
"14","2007-01-23",159.149994
"15","2007-01-24",158.5
"16","2007-01-25",157.300003
"17","2007-01-26",157.449997
"18","2007-01-29",157.100006
"19","2007-01-30",157.199997
"20","2007-01-31",157.899994
"21","2007-02-01",158.550003
"22","2007-02-02",158.699997
"23","2007-02-05",154.600006
"24","2007-02-06",152.75
"25","2007-02-07",149.550003
"26","2007-02-08",145.850006
"27","2007-02-09",133.050003
"28","2007-02-12",147.449997
"29","2007-02-13",146.300003
"30","2007-02-14",147.649994
"31","2007-02-15",146.350006
"32","2007-02-16",148.100006
"33","2007-02-20",149.449997
"34","2007-02-21",149.850006
"35","2007-02-22",149.100006
"36","2007-02-23",147.649994
"37","2007-02-26",146.300003
"38","2007-02-27",146.050003
"39","2007-02-28",145.949997
"40","2007-03-01",143.699997
"41","2007-03-02",144.25
"42","2007-03-05",139
"43","2007-03-06",142.399994
"44","2007-03-07",142.350006
"45","2007-03-08",142.649994
"46","2007-03-09",143.949997
"47","2007-03-12",142.75
"48","2007-03-13",139.300003
"49","2007-03-14",139.25
"50","2007-03-15",144.449997
"51","2007-03-16",143.75
"52","2007-03-19",142.050003
"53","2007-03-20",143.5
"54","2007-03-21",144.949997
"55","2007-03-22",147.100006
"56","2007-03-23",147.25
"57","2007-03-26",147.5
"58","2007-03-27",144.800003
"59","2007-03-28",146.850006
"60","2007-03-29",144.050003
"61","2007-03-30",142.5
"62","2007-04-02",141.050003
"63","2007-04-03",143.149994
"64","2007-04-04",142.050003
"65","2007-04-05",142.199997
"66","2007-04-09",140.5
"67","2007-04-10",138.75
"68","2007-04-11",138.300003
"69","2007-04-12",139.5
"70","2007-04-13",138.699997
"71","2007-04-16",138.75
"72","2007-04-17",138.550003
"73","2007-04-18",139.600006
"74","2007-04-19",139.949997
"75","2007-04-20",140.550003
"76","2007-04-23",139.550003
"77","2007-04-24",138.949997
"78","2007-04-25",139.949997
"79","2007-04-26",138.600006
"80","2007-04-27",138.050003
"81","2007-04-30",138.25
"82","2007-05-01",137.5
"83","2007-05-02",137
"84","2007-05-03",137.800003
"85","2007-05-04",137.300003
"86","2007-05-07",138
"87","2007-05-08",135.25
"88","2007-05-09",134.699997
"89","2007-05-10",135.149994
"90","2007-05-11",133.5
"91","2007-05-14",132.100006
"92","2007-05-15",130.5
"93","2007-05-16",130.449997
"94","2007-05-17",130.75
"95","2007-05-18",131.699997
"96","2007-05-21",133.25
"97","2007-05-22",134.449997
"98","2007-05-23",136.5
"99","2007-05-24",136.550003
"100","2007-05-25",134.800003
"101","2007-05-29",136.949997
"102","2007-05-30",135.5
"103","2007-05-31",139.25
"104","2007-06-01",135.25
"105","2007-06-04",136
"106","2007-06-05",133.550003
"107","2007-06-06",135.75
"108","2007-06-07",132.75
"109","2007-06-08",132.199997
"110","2007-06-11",130.75
"111","2007-06-12",128.199997
"112","2007-06-13",126.900002
"113","2007-06-14",130.899994
"114","2007-06-15",127.650002
"115","2007-06-18",128.300003
"116","2007-06-19",127.75
"117","2007-06-20",126.199997
"118","2007-06-21",125.800003
"119","2007-06-22",125.150002
"120","2007-06-25",120.75
"121","2007-06-26",120.900002
"122","2007-06-27",121
"123","2007-06-28",121.25
"124","2007-06-29",121.900002
"125","2007-07-02",123.150002
"126","2007-07-03",123.449997
"127","2007-07-05",123.5
"128","2007-07-06",124.300003
"129","2007-07-09",129.75
"130","2007-07-10",128.300003
"131","2007-07-11",126.550003
"132","2007-07-12",122.949997
"133","2007-07-13",124.550003
"134","2007-07-16",124.75
"135","2007-07-17",124.349998
"136","2007-07-18",121.949997
"137","2007-07-19",120.800003
"138","2007-07-20",120.900002
"139","2007-07-23",119.5
"140","2007-07-24",113.050003
"141","2007-07-25",114.550003
"142","2007-07-26",112.5
"143","2007-07-27",110.849998
"144","2007-07-30",113.300003
"145","2007-07-31",110.5
"146","2007-08-01",89.900002
"147","2007-08-02",108.25
"148","2007-08-03",106.650002
"149","2007-08-06",119.050003
"150","2007-08-07",121.5
"151","2007-08-08",126.300003
"152","2007-08-09",119.150002
"153","2007-08-10",116.099998
"154","2007-08-13",118.849998
"155","2007-08-14",110
"156","2007-08-15",105.699997
"157","2007-08-16",111.5
"158","2007-08-17",115.349998
"159","2007-08-20",115.300003
"160","2007-08-21",117.349998
"161","2007-08-22",117.900002
"162","2007-08-23",121.050003
"163","2007-08-24",119.599998
"164","2007-08-27",119.699997
"165","2007-08-28",116.5
"166","2007-08-29",117.699997
"167","2007-08-30",117.5
"168","2007-08-31",119.25
"169","2007-09-04",119.5
"170","2007-09-05",118.449997
"171","2007-09-06",115.349998
"172","2007-09-07",114.900002
"173","2007-09-10",111.650002
"174","2007-09-11",113.800003
"175","2007-09-12",111.300003
"176","2007-09-13",112.300003
"177","2007-09-14",114.449997
"178","2007-09-17",113.800003
"179","2007-09-18",119.150002
"180","2007-09-19",120.400002
"181","2007-09-20",118.099998
"182","2007-09-21",116.400002
"183","2007-09-24",114.25
"184","2007-09-25",112.849998
"185","2007-09-26",114.550003
"186","2007-09-27",114.650002
"187","2007-09-28",113.550003
"188","2007-10-01",113.800003
"189","2007-10-02",115.300003
"190","2007-10-03",113.599998
"191","2007-10-04",113.099998
"192","2007-10-05",114.599998
"193","2007-10-08",114.050003
"194","2007-10-09",112.550003
"195","2007-10-10",114.5
"196","2007-10-11",111.349998
"197","2007-10-12",111.150002
"198","2007-10-15",110.099998
"199","2007-10-16",110.199997
"200","2007-10-17",110.199997
"201","2007-10-18",106.199997
"202","2007-10-19",103.449997
"203","2007-10-22",106.25
"204","2007-10-23",102.550003
"205","2007-10-24",103.949997
"206","2007-10-25",102.699997
"207","2007-10-26",101.800003
"208","2007-10-29",102.800003
"209","2007-10-30",104.199997
"210","2007-10-31",107.900002
"211","2007-11-01",104.5
"212","2007-11-02",102.199997
"213","2007-11-05",97.5
"214","2007-11-06",98.900002
"215","2007-11-07",93.5
"216","2007-11-08",94.75
"217","2007-11-09",98.650002
"218","2007-11-12",91.25
"219","2007-11-13",92.849998
"220","2007-11-14",94.099998
"221","2007-11-15",91.75
"222","2007-11-16",90.5
"223","2007-11-19",88.5
"224","2007-11-20",83.400002
"225","2007-11-21",84.949997
"226","2007-11-23",89.699997
"227","2007-11-26",80.650002
"228","2007-11-27",80.5
"229","2007-11-28",81.550003
"230","2007-11-29",81.550003
"231","2007-11-30",86.099998
"232","2007-12-03",80.650002
"233","2007-12-04",77.550003
"234","2007-12-05",74.800003
"235","2007-12-06",76.25
"236","2007-12-07",73
"237","2007-12-10",78
"238","2007-12-11",72.849998
"239","2007-12-12",66.25
"240","2007-12-13",71.900002
"241","2007-12-14",72.449997
"242","2007-12-17",79.300003
"243","2007-12-18",81.900002
"244","2007-12-19",80.25
"245","2007-12-20",79.150002
"246","2007-12-21",81
"247","2007-12-24",82.5
"248","2007-12-26",80.900002
"249","2007-12-27",79.550003
"250","2007-12-28",73.650002
"251","2007-12-31",74.199997
"252","2008-01-02",76.75
"253","2008-01-03",82.150002
"254","2008-01-04",80.650002
"255","2008-01-07",79.75
"256","2008-01-08",77.550003
"257","2008-01-09",76.599998
"258","2008-01-10",78.650002
"259","2008-01-11",78.150002
"260","2008-01-14",77.300003
"261","2008-01-15",78.150002
"262","2008-01-16",81.849998
"263","2008-01-17",80.199997
"264","2008-01-18",75.550003
"265","2008-01-22",77.449997
"266","2008-01-23",83.25
"267","2008-01-24",83.650002
"268","2008-01-25",84.199997
"269","2008-01-28",86
"270","2008-01-29",45.950001
"271","2008-01-30",35.650002
"272","2008-01-31",36.049999
"273","2008-02-01",35.450001
"274","2008-02-04",34.950001
"275","2008-02-05",33.75
"276","2008-02-06",31.25
"277","2008-02-07",31.049999
"278","2008-02-08",32.349998
"279","2008-02-11",30.5
"280","2008-02-12",30.1
"281","2008-02-13",30.5
"282","2008-02-14",30.85
"283","2008-02-15",34.25
"284","2008-02-19",37.349998
"285","2008-02-20",39.75
"286","2008-02-21",41.25
"287","2008-02-22",44
"288","2008-02-25",40.5
"289","2008-02-26",42.200001
"290","2008-02-27",43.450001
"291","2008-02-28",42.75
"292","2008-02-29",39.75
"293","2008-03-03",34.5
"294","2008-03-04",35.349998
"295","2008-03-05",35
"296","2008-03-06",31.75
"297","2008-03-07",30.049999
"298","2008-03-10",23.25
"299","2008-03-11",25.5
"300","2008-03-12",27.5
"301","2008-03-13",27.5
"302","2008-03-14",26.25
"303","2008-03-17",24.1
"304","2008-03-18",24
"305","2008-03-19",22.35
"306","2008-03-20",21.5
"307","2008-03-24",26
"308","2008-03-25",29.5
"309","2008-03-26",29.25
"310","2008-03-27",27.799999
"311","2008-03-28",27
"312","2008-03-31",25.75
"313","2008-04-01",24.1
"314","2008-04-02",25
"315","2008-04-03",25.85
"316","2008-04-04",25.549999
"317","2008-04-07",27.4
"318","2008-04-08",27.25
"319","2008-04-09",25.85
"320","2008-04-10",25.049999
"321","2008-04-11",24.950001
"322","2008-04-14",24.049999
"323","2008-04-15",22.700001
"324","2008-04-16",22.5
"325","2008-04-17",22.75
"326","2008-04-18",22.85
"327","2008-04-21",22.5
"328","2008-04-22",22.75
"329","2008-04-23",21.9
"330","2008-04-24",21.5
"331","2008-04-25",21.5
"332","2008-04-28",21.4
"333","2008-04-29",20.15
"334","2008-04-30",20
"335","2008-05-01",21.549999
"336","2008-05-02",22.700001
"337","2008-05-05",19.6
"338","2008-05-06",17.5
"339","2008-05-07",17.85
"340","2008-05-08",19.700001
"341","2008-05-09",18
"342","2008-05-12",17.700001
"343","2008-05-13",18.049999
"344","2008-05-14",17.799999
"345","2008-05-15",18
"346","2008-05-16",17.15
"347","2008-05-19",16.75
"348","2008-05-20",16.6
"349","2008-05-21",16.5
"350","2008-05-22",16.299999
"351","2008-05-23",15.65
"352","2008-05-27",14.2
"353","2008-05-28",13.75
"354","2008-05-29",13.25
"355","2008-05-30",13
"356","2008-06-02",12.8
"357","2008-06-03",13
"358","2008-06-04",13
"359","2008-06-05",12.85
"360","2008-06-06",12.95
"361","2008-06-09",13.6
"362","2008-06-10",13.4
"363","2008-06-11",16.9
"364","2008-06-12",18.15
"365","2008-06-13",19
"366","2008-06-16",18.25
"367","2008-06-17",18.25
"368","2008-06-18",18.35
"369","2008-06-19",18
"370","2008-06-20",15.5
"371","2008-06-23",15.05
"372","2008-06-24",15
"373","2008-06-25",14.5
"374","2008-06-26",15.1
"375","2008-06-27",14.5
"376","2008-06-30",15
"377","2008-07-01",13.6
"378","2008-07-02",13.85
"379","2008-07-03",12.55
"380","2008-07-07",10.95
"381","2008-07-08",8.75
"382","2008-07-09",7.9
"383","2008-07-10",6.9
"384","2008-07-11",7
"385","2008-07-14",7.05
"386","2008-07-15",6.5
"387","2008-07-16",6.65
"388","2008-07-17",7.65
"389","2008-07-18",10.75
"390","2008-07-21",9
"391","2008-07-22",9
"392","2008-07-23",9.4
"393","2008-07-24",9.5
"394","2008-07-25",10.25
"395","2008-07-28",10.75
"396","2008-07-29",9.75
"397","2008-07-30",9
"398","2008-07-31",8.5
"399","2008-08-01",9
"400","2008-08-04",8.75
"401","2008-08-05",8.05
"402","2008-08-06",9
"403","2008-08-07",8.6
"404","2008-08-08",8.25
"405","2008-08-11",9.4
"406","2008-08-12",8.85
"407","2008-08-13",11
"408","2008-08-14",10.8
"409","2008-08-15",8.75
"410","2008-08-18",8.75
"411","2008-08-19",8.3
"412","2008-08-20",8.2
"413","2008-08-21",8.45
"414","2008-08-22",8
"415","2008-08-25",7.7
"416","2008-08-26",7.55
"417","2008-08-27",7.75
"418","2008-08-28",8.15
"419","2008-08-29",7.75
"420","2008-09-02",7.75
"421","2008-09-03",7.55
"422","2008-09-04",7.5
"423","2008-09-05",7.25
"424","2008-09-08",7.15
"425","2008-09-09",6.5
"426","2008-09-10",5.65
"427","2008-09-11",5.05
"428","2008-09-12",4.6
"429","2008-09-15",3.25
"430","2008-09-16",3.4
"431","2008-09-17",3
"432","2008-09-18",2.85
"433","2008-09-19",3.9
"434","2008-09-22",3.25
"435","2008-09-23",3.1
"436","2008-09-24",3
"437","2008-09-25",3.65
"438","2008-09-26",3.4
"439","2008-09-29",3.25
"440","2008-09-30",3.4
"441","2008-10-01",3.5
"442","2008-10-02",4.45
"443","2008-10-03",4.7
"444","2008-10-06",3.9
"445","2008-10-07",3.15
"446","2008-10-08",2.95
"447","2008-10-09",2.5
"448","2008-10-10",2.5
"449","2008-10-13",2.95
"450","2008-10-14",2.8
"451","2008-10-15",2.5
"452","2008-10-16",2.75
"453","2008-10-17",2.75
"454","2008-10-20",2.5
"455","2008-10-21",2.55
"456","2008-10-22",2.6
"457","2008-10-23",2.5
"458","2008-10-24",2.45
"459","2008-10-27",2.45
"460","2008-10-28",2.4
"461","2008-10-29",2.4
"462","2008-10-30",2.25
"463","2008-10-31",2.4
"464","2008-11-03",2.2
"465","2008-11-04",2.4
"466","2008-11-05",2.25
"467","2008-11-06",2.2
"468","2008-11-07",2.25
"469","2008-11-10",2.05
"470","2008-11-11",2.25
"471","2008-11-12",1.9
"472","2008-11-13",1.25
"473","2008-11-14",1.35
"474","2008-11-17",1.3
"475","2008-11-18",1.3
"476","2008-11-19",1.3
"477","2008-11-20",1.3
"478","2008-11-21",1
"479","2008-11-24",1
"480","2008-11-25",0.95
"481","2008-11-26",1.05
"482","2008-11-28",1.4
"483","2008-12-01",1.5
"484","2008-12-02",1.05
"485","2008-12-03",1.25
"486","2008-12-04",1.25
"487","2008-12-05",1.1
"488","2008-12-08",1.1
"489","2008-12-09",0.95
"490","2008-12-10",1
"491","2008-12-11",0.95
