"","date","UNVR"
"179","2016-03-02",16.559999
"180","2016-03-03",16.540001
"181","2016-03-04",16.450001
"182","2016-03-07",16.67
"183","2016-03-08",15.85
"184","2016-03-09",16.360001
"185","2016-03-10",16.41
"186","2016-03-11",16.85
"187","2016-03-14",16.969999
"188","2016-03-15",16.1
"189","2016-03-16",16.68
"190","2016-03-17",16.83
"191","2016-03-18",16.52
"192","2016-03-21",16.85
"193","2016-03-22",16.76
"194","2016-03-23",16.530001
"195","2016-03-24",16.52
"196","2016-03-28",16.610001
"197","2016-03-29",17.08
"198","2016-03-30",17.41
"199","2016-03-31",17.18
"200","2016-04-01",17.24
"201","2016-04-04",16.99
"202","2016-04-05",16.82
"203","2016-04-06",16.780001
"204","2016-04-07",16.799999
"205","2016-04-08",16.93
"206","2016-04-11",17.049999
"207","2016-04-12",17.459999
"208","2016-04-13",17.709999
"209","2016-04-14",17.690001
"210","2016-04-15",17.9
"211","2016-04-18",18.049999
"212","2016-04-19",18.139999
"213","2016-04-20",18.110001
"214","2016-04-21",17.9
"215","2016-04-22",18.08
"216","2016-04-25",17.700001
"217","2016-04-26",18.040001
"218","2016-04-27",18.09
"219","2016-04-28",17.58
"220","2016-04-29",17.4
"221","2016-05-02",17.74
"222","2016-05-03",16.98
"223","2016-05-04",17
"224","2016-05-05",16.68
"225","2016-05-06",17.389999
"226","2016-05-09",17.32
"227","2016-05-10",17.75
"228","2016-05-11",18.57
"229","2016-05-12",18.01
"230","2016-05-13",18.040001
"231","2016-05-16",18.68
"232","2016-05-17",18.41
"233","2016-05-18",18.4
"234","2016-05-19",18.219999
"235","2016-05-20",18.459999
"236","2016-05-23",18.459999
"237","2016-05-24",18.620001
"238","2016-05-25",18.870001
"239","2016-05-26",18.889999
"240","2016-05-27",18.93
"241","2016-05-31",18.66
"242","2016-06-01",18.91
"243","2016-06-02",19.280001
"244","2016-06-03",19.43
"245","2016-06-06",19.5
"246","2016-06-07",19.74
"247","2016-06-08",19.559999
"248","2016-06-09",19.42
"249","2016-06-10",19.200001
"250","2016-06-13",19
"251","2016-06-14",18.5
"252","2016-06-15",18.540001
"253","2016-06-16",18.440001
"254","2016-06-17",18.299999
"255","2016-06-20",18.57
"256","2016-06-21",18.27
"257","2016-06-22",18.27
"258","2016-06-23",19.120001
"259","2016-06-24",18.24
"260","2016-06-27",18.040001
"261","2016-06-28",18.299999
"262","2016-06-29",18.68
"263","2016-06-30",18.91
"264","2016-07-01",19.16
"265","2016-07-05",18.690001
"266","2016-07-06",19.01
"267","2016-07-07",18.85
"268","2016-07-08",19.34
"269","2016-07-11",19.25
"270","2016-07-12",19.82
"271","2016-07-13",19.370001
"272","2016-07-14",19.450001
"273","2016-07-15",19.51
"274","2016-07-18",19.49
"275","2016-07-19",19.4
"276","2016-07-20",19.41
"277","2016-07-21",19.139999
"278","2016-07-22",18.91
"279","2016-07-25",18.780001
"280","2016-07-26",18.82
"281","2016-07-27",18.52
"282","2016-07-28",18.41
"283","2016-07-29",18.309999
"284","2016-08-01",17.959999
"285","2016-08-02",17.690001
"286","2016-08-03",18.200001
"287","2016-08-04",18.17
"288","2016-08-05",18.639999
"289","2016-08-08",18.860001
"290","2016-08-09",18.530001
"291","2016-08-10",18.719999
"292","2016-08-11",19.389999
"293","2016-08-12",19.6
"294","2016-08-15",20.1
"295","2016-08-16",18.74
"296","2016-08-17",18.879999
"297","2016-08-18",19.5
"298","2016-08-19",19.889999
"299","2016-08-22",19.73
"300","2016-08-23",20.02
"301","2016-08-24",19.709999
"302","2016-08-25",20
"303","2016-08-26",20.530001
"304","2016-08-29",20.620001
"305","2016-08-30",20.67
"306","2016-08-31",20.690001
"307","2016-09-01",20.85
"308","2016-09-02",21
"309","2016-09-06",20.719999
"310","2016-09-07",20.57
"311","2016-09-08",20.49
"312","2016-09-09",19.530001
"313","2016-09-12",19.790001
"314","2016-09-13",19.370001
"315","2016-09-14",19.25
"316","2016-09-15",19.49
"317","2016-09-16",19.959999
"318","2016-09-19",20.23
"319","2016-09-20",19.83
"320","2016-09-21",20.540001
"321","2016-09-22",20.879999
"322","2016-09-23",21.200001
"323","2016-09-26",20.77
"324","2016-09-27",20.85
"325","2016-09-28",21.23
"326","2016-09-29",21.190001
"327","2016-09-30",21.85
"328","2016-10-03",21.780001
"329","2016-10-04",21.83
"330","2016-10-05",22.07
"331","2016-10-06",22.469999
"332","2016-10-07",22.27
"333","2016-10-10",22.08
"334","2016-10-11",21.440001
"335","2016-10-12",21.280001
"336","2016-10-13",21.07
"337","2016-10-14",21.23
"338","2016-10-17",21.48
"339","2016-10-18",21.49
"340","2016-10-19",21.879999
"341","2016-10-20",22.02
"342","2016-10-21",22.360001
"343","2016-10-24",22.280001
"344","2016-10-25",22.16
"345","2016-10-26",22.4
"346","2016-10-27",22.309999
"347","2016-10-28",22.41
"348","2016-10-31",22.25
"349","2016-11-01",22.219999
"350","2016-11-02",22.07
"351","2016-11-03",21.959999
"352","2016-11-04",22.200001
"353","2016-11-07",22.700001
"354","2016-11-08",23.35
"355","2016-11-09",23.76
"356","2016-11-10",23.639999
"357","2016-11-11",23.709999
"358","2016-11-14",23.93
"359","2016-11-15",24.48
"360","2016-11-16",24.379999
"361","2016-11-17",24.389999
"362","2016-11-18",24.57
"363","2016-11-21",24.690001
"364","2016-11-22",24.85
"365","2016-11-23",24.9
"366","2016-11-25",25.030001
"367","2016-11-28",24.48
"368","2016-11-29",24.370001
"369","2016-11-30",24.9
"370","2016-12-01",24.540001
"371","2016-12-02",24.719999
"372","2016-12-05",25.049999
"373","2016-12-06",25.530001
"374","2016-12-07",26.51
"375","2016-12-08",25.82
"376","2016-12-09",26.360001
"377","2016-12-12",26.110001
"378","2016-12-13",26.01
"379","2016-12-14",25.459999
"380","2016-12-15",26.1
"381","2016-12-16",26.1
"382","2016-12-19",26.67
"383","2016-12-20",27.26
"384","2016-12-21",27.690001
"385","2016-12-22",28.040001
"386","2016-12-23",28.389999
"387","2016-12-27",28.559999
"388","2016-12-28",28.6
"389","2016-12-29",28.59
"390","2016-12-30",28.370001
"391","2017-01-03",28.719999
"392","2017-01-04",28.209999
"393","2017-01-05",27.68
"394","2017-01-06",27.49
"395","2017-01-09",27.360001
"396","2017-01-10",27.98
"397","2017-01-11",28.6
"398","2017-01-12",28.540001
"399","2017-01-13",28.77
"400","2017-01-17",28.67
"401","2017-01-18",29.01
"402","2017-01-19",28.799999
"403","2017-01-20",29.450001
"404","2017-01-23",29.450001
"405","2017-01-24",30
"406","2017-01-25",30.91
"407","2017-01-26",30.6
"408","2017-01-27",30.459999
"409","2017-01-30",29.879999
"410","2017-01-31",29.82
"411","2017-02-01",29.120001
"412","2017-02-02",28.73
"413","2017-02-03",29.17
"414","2017-02-06",28.59
"415","2017-02-07",28.780001
"416","2017-02-08",28.790001
"417","2017-02-09",28.92
"418","2017-02-10",29.33
"419","2017-02-13",29.58
"420","2017-02-14",29.66
"421","2017-02-15",29.59
"422","2017-02-16",29.5
"423","2017-02-17",29.51
"424","2017-02-21",29.59
"425","2017-02-22",31.01
"426","2017-02-23",31.870001
"427","2017-02-24",31.98
"428","2017-02-27",32.360001
"429","2017-02-28",32.200001
"430","2017-03-01",32.810001
"431","2017-03-02",32.18
"432","2017-03-03",32.360001
"433","2017-03-06",32.080002
"434","2017-03-07",31.82
"435","2017-03-08",31.52
"436","2017-03-09",30.889999
"437","2017-03-10",31.280001
"438","2017-03-13",31.440001
"439","2017-03-14",31.17
"440","2017-03-15",31.49
"441","2017-03-16",31.34
"442","2017-03-17",31.370001
"443","2017-03-20",31.24
"444","2017-03-21",30.25
"445","2017-03-22",30.1
"446","2017-03-23",30.040001
"447","2017-03-24",29.41
"448","2017-03-27",29.76
"449","2017-03-28",29.9
"450","2017-03-29",29.940001
"451","2017-03-30",30.27
"452","2017-03-31",30.66
"453","2017-04-03",30.25
"454","2017-04-04",30.02
"455","2017-04-05",29.469999
"456","2017-04-06",29.639999
"457","2017-04-07",29.780001
"458","2017-04-10",29.91
"459","2017-04-11",29.969999
"460","2017-04-12",29.120001
"461","2017-04-13",28.76
"462","2017-04-17",29
"463","2017-04-18",28.719999
"464","2017-04-19",29.26
"465","2017-04-20",29.9
"466","2017-04-21",29.559999
"467","2017-04-24",29.889999
"468","2017-04-25",30.4
"469","2017-04-26",30.110001
"470","2017-04-27",29.83
"471","2017-04-28",29.85
"472","2017-05-01",30.139999
"473","2017-05-02",30.58
"474","2017-05-03",30.5
"475","2017-05-04",30.370001
"476","2017-05-05",32.43
"477","2017-05-08",31.360001
"478","2017-05-09",31.440001
"479","2017-05-10",31.43
"480","2017-05-11",31.709999
"481","2017-05-12",31.48
"482","2017-05-15",31.42
"483","2017-05-16",31.16
"484","2017-05-17",30.41
"485","2017-05-18",30.66
"486","2017-05-19",30.98
"487","2017-05-22",30.6
"488","2017-05-23",31.07
"489","2017-05-24",31.34
"490","2017-05-25",31.120001
"491","2017-05-26",31.18
"492","2017-05-30",30.690001
"493","2017-05-31",30.42
"494","2017-06-01",31.209999
"495","2017-06-02",31.190001
"496","2017-06-05",30.639999
"497","2017-06-06",30.549999
"498","2017-06-07",30.98
"499","2017-06-08",31.309999
"500","2017-06-09",31.16
"501","2017-06-12",30.809999
"502","2017-06-13",30.57
"503","2017-06-14",30.43
"504","2017-06-15",29.66
"505","2017-06-16",29.35
"506","2017-06-19",30.15
"507","2017-06-20",30.01
"508","2017-06-21",29.5
"509","2017-06-22",29.51
"510","2017-06-23",29.709999
"511","2017-06-26",29.59
"512","2017-06-27",29.16
"513","2017-06-28",29.459999
"514","2017-06-29",28.84
"515","2017-06-30",29.200001
"516","2017-07-03",29.23
"517","2017-07-05",28.59
"518","2017-07-06",27.75
"519","2017-07-07",28.690001
"520","2017-07-10",29.5
"521","2017-07-11",29.23
"522","2017-07-12",29.209999
"523","2017-07-13",29.370001
"524","2017-07-14",29.370001
"525","2017-07-17",29.74
"526","2017-07-18",29.889999
"527","2017-07-19",31.040001
"528","2017-07-20",31.02
"529","2017-07-21",30.709999
"530","2017-07-24",30.5
"531","2017-07-25",30.629999
"532","2017-07-26",30.280001
"533","2017-07-27",30.530001
"534","2017-07-28",31
"535","2017-07-31",31.040001
"536","2017-08-01",30.940001
"537","2017-08-02",30.790001
"538","2017-08-03",30.360001
"539","2017-08-04",30.68
"540","2017-08-07",29.65
"541","2017-08-08",29.059999
"542","2017-08-09",28.27
"543","2017-08-10",27.469999
"544","2017-08-11",27.16
"545","2017-08-14",27.17
"546","2017-08-15",26.99
"547","2017-08-16",27.51
"548","2017-08-17",27.360001
"549","2017-08-18",27.41
"550","2017-08-21",27.360001
"551","2017-08-22",27.76
"552","2017-08-23",27.83
"553","2017-08-24",27.780001
"554","2017-08-25",27.68
"555","2017-08-28",27.57
"556","2017-08-29",27.52
"557","2017-08-30",27.26
"558","2017-08-31",28.209999
"559","2017-09-01",28.41
"560","2017-09-05",27.76
"561","2017-09-06",27.24
"562","2017-09-07",27.26
"563","2017-09-08",27.379999
"564","2017-09-11",28.290001
"565","2017-09-12",28.35
"566","2017-09-13",28.209999
"567","2017-09-14",28.120001
"568","2017-09-15",28.1
"569","2017-09-18",28.049999
"570","2017-09-19",28.030001
"571","2017-09-20",28.200001
"572","2017-09-21",28.09
"573","2017-09-22",28.059999
"574","2017-09-25",28.030001
"575","2017-09-26",27.98
"576","2017-09-27",28.209999
"577","2017-09-28",28.91
"578","2017-09-29",28.93
"579","2017-10-02",29.309999
"580","2017-10-03",30.01
"581","2017-10-04",29.98
"582","2017-10-05",29.41
"583","2017-10-06",29.690001
"584","2017-10-09",29.57
"585","2017-10-10",29.139999
"586","2017-10-11",28.940001
"587","2017-10-12",29.32
"588","2017-10-13",29.92
"589","2017-10-16",30.16
"590","2017-10-17",29.48
"591","2017-10-18",29.469999
"592","2017-10-19",29.25
"593","2017-10-20",29.360001
"594","2017-10-23",29.09
"595","2017-10-24",29.08
"596","2017-10-25",29
"597","2017-10-26",29.120001
"598","2017-10-27",29.360001
"599","2017-10-30",29.639999
"600","2017-10-31",29.75
"601","2017-11-01",30.129999
"602","2017-11-02",30.450001
"603","2017-11-03",29.73
"604","2017-11-06",30.08
"605","2017-11-07",30.98
"606","2017-11-08",30.969999
"607","2017-11-09",30.290001
"608","2017-11-10",30.969999
"609","2017-11-13",30.129999
"610","2017-11-14",29.950001
"611","2017-11-15",28.92
"612","2017-11-16",29.379999
"613","2017-11-17",28.92
"614","2017-11-20",28.629999
"615","2017-11-21",29.450001
"616","2017-11-22",29.200001
"617","2017-11-24",29.43
"618","2017-11-27",29.26
"619","2017-11-28",29.790001
"620","2017-11-29",29.24
"621","2017-11-30",29.459999
"622","2017-12-01",29.59
"623","2017-12-04",29.77
"624","2017-12-05",29.41
"625","2017-12-06",28.68
"626","2017-12-07",29.25
"627","2017-12-08",29.02
"628","2017-12-11",29.23
"629","2017-12-12",29.08
"630","2017-12-13",29.030001
"631","2017-12-14",28.790001
"632","2017-12-15",30.85
"633","2017-12-18",31
"634","2017-12-19",31.629999
"635","2017-12-20",31.120001
"636","2017-12-21",30.959999
"637","2017-12-22",30.610001
"638","2017-12-26",30.950001
"639","2017-12-27",30.92
"640","2017-12-28",31.1
"641","2017-12-29",30.959999
"642","2018-01-02",30.870001
"643","2018-01-03",30.85
"644","2018-01-04",30.92
"645","2018-01-05",30.76
"646","2018-01-08",30.950001
"647","2018-01-09",31.370001
"648","2018-01-10",31.379999
"649","2018-01-11",31.58
"650","2018-01-12",31.65
"651","2018-01-16",31
"652","2018-01-17",31.190001
"653","2018-01-18",30.940001
"654","2018-01-19",30.57
"655","2018-01-22",30.98
"656","2018-01-23",30.98
"657","2018-01-24",30.92
"658","2018-01-25",31.120001
"659","2018-01-26",31.059999
"660","2018-01-29",30.84
"661","2018-01-30",30.5
"662","2018-01-31",29.860001
"663","2018-02-01",29.959999
"664","2018-02-02",28.5
"665","2018-02-05",27.389999
"666","2018-02-06",28.08
"667","2018-02-07",26.82
"668","2018-02-08",26.040001
"669","2018-02-09",26.92
"670","2018-02-12",26.860001
"671","2018-02-13",27.889999
"672","2018-02-14",27.67
"673","2018-02-15",27.42
"674","2018-02-16",27.299999
"675","2018-02-20",27.49
"676","2018-02-21",27.780001
"677","2018-02-22",27.77
"678","2018-02-23",27.84
"679","2018-02-26",28.08
"680","2018-02-27",27.75
"681","2018-02-28",28.809999
"682","2018-03-01",29.41
"683","2018-03-02",30.129999
"684","2018-03-05",30.17
"685","2018-03-06",30.280001
"686","2018-03-07",30
"687","2018-03-08",30.58
"688","2018-03-09",30.879999
"689","2018-03-12",30.440001
"690","2018-03-13",30.68
"691","2018-03-14",30.209999
"692","2018-03-15",29.610001
"693","2018-03-16",29.68
"694","2018-03-19",29.440001
"695","2018-03-20",29.59
"696","2018-03-21",29.629999
"697","2018-03-22",28.23
"698","2018-03-23",27.57
"699","2018-03-26",27.74
"700","2018-03-27",27.549999
"701","2018-03-28",27.389999
"702","2018-03-29",27.75
"703","2018-04-02",27.360001
"704","2018-04-03",27.620001
"705","2018-04-04",27.889999
"706","2018-04-05",28.65
"707","2018-04-06",27.780001
"708","2018-04-09",27.389999
"709","2018-04-10",28.280001
"710","2018-04-11",28.120001
"711","2018-04-12",28.389999
"712","2018-04-13",28.26
"713","2018-04-16",28.83
"714","2018-04-17",28.6
"715","2018-04-18",29.15
"716","2018-04-19",29.08
"717","2018-04-20",28.940001
"718","2018-04-23",28.940001
"719","2018-04-24",28.1
"720","2018-04-25",28.110001
"721","2018-04-26",28.09
"722","2018-04-27",28.200001
"723","2018-04-30",27.559999
"724","2018-05-01",27.120001
"725","2018-05-02",26.969999
"726","2018-05-03",26.66
"727","2018-05-04",26.93
"728","2018-05-07",27.24
"729","2018-05-08",27.360001
"730","2018-05-09",28.299999
"731","2018-05-10",26.57
"732","2018-05-11",26.91
"733","2018-05-14",27.07
"734","2018-05-15",27.190001
"735","2018-05-16",27.67
"736","2018-05-17",27.959999
"737","2018-05-18",28.09
"738","2018-05-21",27.98
"739","2018-05-22",27.92
"740","2018-05-23",27.879999
"741","2018-05-24",27.549999
"742","2018-05-25",27.299999
"743","2018-05-29",27.219999
"744","2018-05-30",27.549999
"745","2018-05-31",27.27
"746","2018-06-01",27.709999
"747","2018-06-04",28.030001
"748","2018-06-05",27.74
"749","2018-06-06",28.030001
"750","2018-06-07",27.879999
"751","2018-06-08",27.540001
"752","2018-06-11",27.93
"753","2018-06-12",28.049999
"754","2018-06-13",27.379999
"755","2018-06-14",27.57
"756","2018-06-15",27.74
"757","2018-06-18",27.700001
"758","2018-06-19",26.98
"759","2018-06-20",27.27
"760","2018-06-21",26.77
"761","2018-06-22",26.99
"762","2018-06-25",26.43
"763","2018-06-26",26.16
"764","2018-06-27",25.969999
"765","2018-06-28",25.85
"766","2018-06-29",26.24
"767","2018-07-02",25.85
"768","2018-07-03",26.33
"769","2018-07-05",26.34
"770","2018-07-06",26.870001
"771","2018-07-09",27.129999
"772","2018-07-10",26.9
"773","2018-07-11",26.6
"774","2018-07-12",26.91
"775","2018-07-13",27
"776","2018-07-16",26.84
"777","2018-07-17",27.17
"778","2018-07-18",27.5
"779","2018-07-19",27.51
"780","2018-07-20",27.52
"781","2018-07-23",27.51
"782","2018-07-24",27.370001
"783","2018-07-25",27.629999
"784","2018-07-26",27.73
"785","2018-07-27",27.459999
"786","2018-07-30",27.02
"787","2018-07-31",27.49
"788","2018-08-01",25.690001
"789","2018-08-02",26.08
"790","2018-08-03",27.16
"791","2018-08-06",27.08
"792","2018-08-07",27.35
"793","2018-08-08",27.440001
"794","2018-08-09",27.82
"795","2018-08-10",26.9
"796","2018-08-13",27.07
"797","2018-08-14",27.370001
"798","2018-08-15",27.120001
"799","2018-08-16",27.41
"800","2018-08-17",27.440001
"801","2018-08-20",28.110001
"802","2018-08-21",28.76
"803","2018-08-22",28.790001
"804","2018-08-23",28.040001
"805","2018-08-24",28.35
"806","2018-08-27",28.49
"807","2018-08-28",28.440001
"808","2018-08-29",28.34
"809","2018-08-30",27.889999
"810","2018-08-31",27.82
"811","2018-09-04",28.27
"812","2018-09-05",28.190001
"813","2018-09-06",27.950001
"814","2018-09-07",27.540001
"815","2018-09-10",27.58
"816","2018-09-11",27.67
"817","2018-09-12",27.49
"818","2018-09-13",27.34
"819","2018-09-14",27.4
"820","2018-09-17",27.67
"821","2018-09-18",28.290001
"822","2018-09-19",29.129999
"823","2018-09-20",30.450001
"824","2018-09-21",31
"825","2018-09-24",30.559999
"826","2018-09-25",30.92
"827","2018-09-26",30.530001
"828","2018-09-27",30.52
"829","2018-09-28",30.66
"830","2018-10-01",30.26
"831","2018-10-02",30.83
"832","2018-10-03",30.860001
"833","2018-10-04",30.309999
"834","2018-10-05",29.85
"835","2018-10-08",29.870001
"836","2018-10-09",29.450001
"837","2018-10-10",28.120001
"838","2018-10-11",27.709999
"839","2018-10-12",27.68
"840","2018-10-15",27.879999
"841","2018-10-16",28.299999
"842","2018-10-17",28.190001
"843","2018-10-18",27.469999
"844","2018-10-19",26.6
"845","2018-10-22",26.139999
"846","2018-10-23",25.700001
"847","2018-10-24",24.01
"848","2018-10-25",24.530001
"849","2018-10-26",23.73
"850","2018-10-29",23.530001
"851","2018-10-30",24.110001
"852","2018-10-31",24.620001
"853","2018-11-01",25.98
"854","2018-11-02",25.67
"855","2018-11-05",25.879999
"856","2018-11-06",22.200001
"857","2018-11-07",23.049999
"858","2018-11-08",22.870001
"859","2018-11-09",22.85
"860","2018-11-12",22.42
"861","2018-11-13",22.280001
"862","2018-11-14",23.02
"863","2018-11-15",23.1
"864","2018-11-16",23.139999
"865","2018-11-19",22.5
"866","2018-11-20",21.83
"867","2018-11-21",22.1
"868","2018-11-23",21.98
"869","2018-11-26",22.25
"870","2018-11-27",21.41
"871","2018-11-28",21.549999
"872","2018-11-29",21.57
"873","2018-11-30",21.66
"874","2018-12-03",21.48
"875","2018-12-04",20.389999
"876","2018-12-06",19.889999
"877","2018-12-07",19.5
"878","2018-12-10",18.66
"879","2018-12-11",18.5
"880","2018-12-12",19.120001
"881","2018-12-13",19.15
"882","2018-12-14",18.65
"883","2018-12-17",17.85
"884","2018-12-18",17.870001
"885","2018-12-19",17.59
"886","2018-12-20",17.33
"887","2018-12-21",16.75
"888","2018-12-24",16.33
"889","2018-12-26",17.42
"890","2018-12-27",17.49
"891","2018-12-28",17.59
"892","2018-12-31",17.74
"893","2019-01-02",17.799999
"894","2019-01-03",17.530001
"895","2019-01-04",18.49
"896","2019-01-07",19.15
"897","2019-01-08",19.65
"898","2019-01-09",20.030001
"899","2019-01-10",19.889999
"900","2019-01-11",19.66
"901","2019-01-14",19.860001
"902","2019-01-15",19.57
"903","2019-01-16",19.719999
"904","2019-01-17",19.959999
"905","2019-01-18",20.440001
"906","2019-01-22",20.09
"907","2019-01-23",20.049999
"908","2019-01-24",20.190001
"909","2019-01-25",20.49
"910","2019-01-28",20.32
"911","2019-01-29",20.5
"912","2019-01-30",20.700001
"913","2019-01-31",20.83
"914","2019-02-01",21.18
"915","2019-02-04",21.41
"916","2019-02-05",21.559999
"917","2019-02-06",21.75
"918","2019-02-07",21.1
"919","2019-02-08",21.35
"920","2019-02-11",22.620001
"921","2019-02-12",23.08
"922","2019-02-13",23.15
"923","2019-02-14",23.450001
"924","2019-02-15",23.58
"925","2019-02-19",23.700001
"926","2019-02-20",23.879999
"927","2019-02-21",23.59
"928","2019-02-22",23.58
"929","2019-02-25",23.48
"930","2019-02-26",23.389999
"931","2019-02-27",23.290001
"932","2019-02-28",22.610001
"933","2019-03-01",23.9
"934","2019-03-04",22.75
"935","2019-03-05",23.129999
"936","2019-03-06",22.889999
"937","2019-03-07",22.799999
"938","2019-03-08",22.58
"939","2019-03-11",22.33
"940","2019-03-12",22.68
"941","2019-03-13",22.9
"942","2019-03-14",22.780001
"943","2019-03-15",22.91
"944","2019-03-18",23.01
"945","2019-03-19",22.209999
"946","2019-03-20",21.99
"947","2019-03-21",22.219999
"948","2019-03-22",21.059999
"949","2019-03-25",20.91
"950","2019-03-26",20.950001
"951","2019-03-27",20.75
"952","2019-03-28",21.530001
"953","2019-03-29",22.16
"954","2019-04-01",22.15
"955","2019-04-02",22.27
"956","2019-04-03",22.23
"957","2019-04-04",22.4
"958","2019-04-05",22.700001
"959","2019-04-08",22.530001
"960","2019-04-09",22.1
"961","2019-04-10",22.23
"962","2019-04-11",22.200001
"963","2019-04-12",22.549999
"964","2019-04-15",22.280001
"965","2019-04-16",22.57
"966","2019-04-17",22.43
"967","2019-04-18",21.98
"968","2019-04-22",21.91
"969","2019-04-23",22.200001
"970","2019-04-24",22.190001
"971","2019-04-25",22.01
