"","date","IESC"
"121","2007-06-26",32.959999
"122","2007-06-27",34.099998
"123","2007-06-28",34.119999
"124","2007-06-29",32.970001
"125","2007-07-02",33.939999
"126","2007-07-03",33.900002
"127","2007-07-05",34.290001
"128","2007-07-06",35.189999
"129","2007-07-09",36.169998
"130","2007-07-10",34.889999
"131","2007-07-11",34.68
"132","2007-07-12",35.150002
"133","2007-07-13",34.779999
"134","2007-07-16",34
"135","2007-07-17",35.16
"136","2007-07-18",34.93
"137","2007-07-19",34.630001
"138","2007-07-20",32.639999
"139","2007-07-23",32.599998
"140","2007-07-24",32.060001
"141","2007-07-25",30.719999
"142","2007-07-26",28.68
"143","2007-07-27",26.43
"144","2007-07-30",26.879999
"145","2007-07-31",26.639999
"146","2007-08-01",26.17
"147","2007-08-02",26.030001
"148","2007-08-03",23.870001
"149","2007-08-06",23.290001
"150","2007-08-07",24.6
"151","2007-08-08",21.48
"152","2007-08-09",19.540001
"153","2007-08-10",21.98
"154","2007-08-13",22.629999
"155","2007-08-14",23.25
"156","2007-08-15",22.41
"157","2007-08-16",22.280001
"158","2007-08-17",21.059999
"159","2007-08-20",21.27
"160","2007-08-21",22.030001
"161","2007-08-22",23.23
"162","2007-08-23",23.209999
"163","2007-08-24",23.860001
"164","2007-08-27",22.67
"165","2007-08-28",21.629999
"166","2007-08-29",23.450001
"167","2007-08-30",23.24
"168","2007-08-31",23.360001
"169","2007-09-04",23.16
"170","2007-09-05",22.309999
"171","2007-09-06",22.52
"172","2007-09-07",22.58
"173","2007-09-10",22.530001
"174","2007-09-11",23.209999
"175","2007-09-12",23.809999
"176","2007-09-13",24.700001
"177","2007-09-14",24.790001
"178","2007-09-17",25.15
"179","2007-09-18",26.870001
"180","2007-09-19",27.4
"181","2007-09-20",27.4
"182","2007-09-21",27.58
"183","2007-09-24",27.790001
"184","2007-09-25",26.309999
"185","2007-09-26",26.969999
"186","2007-09-27",26.209999
"187","2007-09-28",25.610001
"188","2007-10-01",26.030001
"189","2007-10-02",26.799999
"190","2007-10-03",26.790001
"191","2007-10-04",28.27
"192","2007-10-05",28.959999
"193","2007-10-08",28.620001
"194","2007-10-09",29.799999
"195","2007-10-10",29.190001
"196","2007-10-11",28.120001
"197","2007-10-12",28.190001
"198","2007-10-15",27.469999
"199","2007-10-16",27.610001
"200","2007-10-17",26.65
"201","2007-10-18",26.860001
"202","2007-10-19",25.51
"203","2007-10-22",24.48
"204","2007-10-23",24.530001
"205","2007-10-24",23.77
"206","2007-10-25",23.42
"207","2007-10-26",24.27
"208","2007-10-29",23.219999
"209","2007-10-30",22.52
"210","2007-10-31",23.309999
"211","2007-11-01",22.18
"212","2007-11-02",22.27
"213","2007-11-05",21.9
"214","2007-11-06",21.57
"215","2007-11-07",20.9
"216","2007-11-08",20.83
"217","2007-11-09",20.52
"218","2007-11-12",19.98
"219","2007-11-13",21.16
"220","2007-11-14",21.32
"221","2007-11-15",20.629999
"222","2007-11-16",21.25
"223","2007-11-19",20.540001
"224","2007-11-20",20.49
"225","2007-11-21",20.25
"226","2007-11-23",21.42
"227","2007-11-26",19.82
"228","2007-11-27",19.85
"229","2007-11-28",19.809999
"230","2007-11-29",18.5
"231","2007-11-30",18.77
"232","2007-12-03",17.02
"233","2007-12-04",16.559999
"234","2007-12-05",17.629999
"235","2007-12-06",19.67
"236","2007-12-07",18.91
"237","2007-12-10",19.200001
"238","2007-12-11",17.370001
"239","2007-12-12",16.860001
"240","2007-12-13",17.639999
"241","2007-12-14",17.459999
"242","2007-12-17",17.65
"243","2007-12-18",18.299999
"244","2007-12-19",18.200001
"245","2007-12-20",19.559999
"246","2007-12-21",20.33
"247","2007-12-24",20.530001
"248","2007-12-26",20.27
"249","2007-12-27",20.049999
"250","2007-12-28",19.41
"251","2007-12-31",18.790001
"252","2008-01-02",18.23
"253","2008-01-03",18.51
"254","2008-01-04",17.35
"255","2008-01-07",17.559999
"256","2008-01-08",17.51
"257","2008-01-09",17.360001
"258","2008-01-10",17.73
"259","2008-01-11",17.690001
"260","2008-01-14",17.65
"261","2008-01-15",17.01
"262","2008-01-16",16.75
"263","2008-01-17",14.49
"264","2008-01-18",13.38
"265","2008-01-22",13.65
"266","2008-01-23",14.45
"267","2008-01-24",14.73
"268","2008-01-25",14.39
"269","2008-01-28",14.33
"270","2008-01-29",14.04
"271","2008-01-30",13.4
"272","2008-01-31",13.53
"273","2008-02-01",14.27
"274","2008-02-04",13.59
"275","2008-02-05",13.36
"276","2008-02-06",13.18
"277","2008-02-07",13.22
"278","2008-02-08",13.16
"279","2008-02-11",13.04
"280","2008-02-12",13.16
"281","2008-02-13",14.3
"282","2008-02-14",15
"283","2008-02-15",14.48
"284","2008-02-19",15
"285","2008-02-20",16.08
"286","2008-02-21",16
"287","2008-02-22",15.32
"288","2008-02-25",16.110001
"289","2008-02-26",16.58
"290","2008-02-27",17.27
"291","2008-02-28",17.290001
"292","2008-02-29",17.26
"293","2008-03-03",16.889999
"294","2008-03-04",16.08
"295","2008-03-05",16.6
"296","2008-03-06",15.62
"297","2008-03-07",15.58
"298","2008-03-10",14.83
"299","2008-03-11",16.26
"300","2008-03-12",16.620001
"301","2008-03-13",16.59
"302","2008-03-14",16.33
"303","2008-03-17",15.95
"304","2008-03-18",16.51
"305","2008-03-19",15.86
"306","2008-03-20",15.67
"307","2008-03-24",17.43
"308","2008-03-25",17.24
"309","2008-03-26",17
"310","2008-03-27",16.280001
"311","2008-03-28",15.77
"312","2008-03-31",15.71
"313","2008-04-01",16.370001
"314","2008-04-02",15.37
"315","2008-04-03",15.31
"316","2008-04-04",15.79
"317","2008-04-07",16.459999
"318","2008-04-08",16.1
"319","2008-04-09",15.95
"320","2008-04-10",16.34
"321","2008-04-11",15.91
"322","2008-04-14",15.66
"323","2008-04-15",16.049999
"324","2008-04-16",17.75
"325","2008-04-17",16.610001
"326","2008-04-18",16.969999
"327","2008-04-21",17.219999
"328","2008-04-22",16.09
"329","2008-04-23",16.120001
"330","2008-04-24",16.01
"331","2008-04-25",16.09
"332","2008-04-28",16.809999
"333","2008-04-29",16.52
"334","2008-04-30",16.73
"335","2008-05-01",17.41
"336","2008-05-02",17.85
"337","2008-05-05",16.959999
"338","2008-05-06",16.969999
"339","2008-05-07",16.41
"340","2008-05-08",16.610001
"341","2008-05-09",16.27
"342","2008-05-12",16.690001
"343","2008-05-13",16.469999
"344","2008-05-14",16.639999
"345","2008-05-15",17.15
"346","2008-05-16",16.98
"347","2008-05-19",17.620001
"348","2008-05-20",17.799999
"349","2008-05-21",17.91
"350","2008-05-22",18.879999
"351","2008-05-23",18.469999
"352","2008-05-27",18.51
"353","2008-05-28",18.299999
"354","2008-05-29",18.440001
"355","2008-05-30",18.26
"356","2008-06-02",18.07
"357","2008-06-03",18.16
"358","2008-06-04",18.690001
"359","2008-06-05",19.969999
"360","2008-06-06",19
"361","2008-06-09",18.5
"362","2008-06-10",18.27
"363","2008-06-11",17.610001
"364","2008-06-12",17.67
"365","2008-06-13",18.030001
"366","2008-06-16",17.15
"367","2008-06-17",17.129999
"368","2008-06-18",17.049999
"369","2008-06-19",17.120001
"370","2008-06-20",16.950001
"371","2008-06-23",17.07
"372","2008-06-24",17.620001
"373","2008-06-25",17.66
"374","2008-06-26",17.76
"375","2008-06-27",18.73
"376","2008-06-30",17.200001
"377","2008-07-01",17.33
"378","2008-07-02",16.75
"379","2008-07-03",16.9
"380","2008-07-07",17
"381","2008-07-08",18.360001
"382","2008-07-09",17.67
"383","2008-07-10",18.68
"384","2008-07-11",18.6
"385","2008-07-14",17.799999
"386","2008-07-15",16.82
"387","2008-07-16",18.1
"388","2008-07-17",17.91
"389","2008-07-18",17.700001
"390","2008-07-21",18.35
"391","2008-07-22",18.610001
"392","2008-07-23",18.34
"393","2008-07-24",19.219999
"394","2008-07-25",18.99
"395","2008-07-28",18.76
"396","2008-07-29",19.35
"397","2008-07-30",20.030001
"398","2008-07-31",19.57
"399","2008-08-01",20.08
"400","2008-08-04",19.84
"401","2008-08-05",20.57
"402","2008-08-06",21.01
"403","2008-08-07",20.469999
"404","2008-08-08",20.709999
"405","2008-08-11",19.65
"406","2008-08-12",21.219999
"407","2008-08-13",21.41
"408","2008-08-14",22.059999
"409","2008-08-15",20.780001
"410","2008-08-18",20.950001
"411","2008-08-19",20.450001
"412","2008-08-20",20.43
"413","2008-08-21",20.66
"414","2008-08-22",21.120001
"415","2008-08-25",20.75
"416","2008-08-26",20.709999
"417","2008-08-27",20.709999
"418","2008-08-28",21.68
"419","2008-08-29",21.41
"420","2008-09-02",21.059999
"421","2008-09-03",21.16
"422","2008-09-04",20.92
"423","2008-09-05",19.469999
"424","2008-09-08",18.91
"425","2008-09-09",17.91
"426","2008-09-10",18.280001
"427","2008-09-11",18.540001
"428","2008-09-12",18.290001
"429","2008-09-15",17.799999
"430","2008-09-16",18.18
"431","2008-09-17",15.99
"432","2008-09-18",17.709999
"433","2008-09-19",19.4
"434","2008-09-22",19.4
"435","2008-09-23",18.469999
"436","2008-09-24",18.889999
"437","2008-09-25",19.120001
"438","2008-09-26",17.99
"439","2008-09-29",14.95
"440","2008-09-30",17.559999
"441","2008-10-01",16.74
"442","2008-10-02",14.05
"443","2008-10-03",14.12
"444","2008-10-06",12.87
"445","2008-10-07",12.62
"446","2008-10-08",11.6
"447","2008-10-09",10.04
"448","2008-10-10",10.12
"449","2008-10-13",12.87
"450","2008-10-14",13.74
"451","2008-10-15",11.82
"452","2008-10-16",13.99
"453","2008-10-17",13.77
"454","2008-10-20",14.28
"455","2008-10-21",14.84
"456","2008-10-22",11.95
"457","2008-10-23",12.36
"458","2008-10-24",10.8
"459","2008-10-27",9.38
"460","2008-10-28",10.08
"461","2008-10-29",10.22
"462","2008-10-30",11.07
"463","2008-10-31",12.23
"464","2008-11-03",12.31
"465","2008-11-04",12.84
"466","2008-11-05",11.64
"467","2008-11-06",11.65
"468","2008-11-07",11.65
"469","2008-11-10",10.85
"470","2008-11-11",9
"471","2008-11-12",7.76
"472","2008-11-13",8.62
"473","2008-11-14",7.06
"474","2008-11-17",6.9
"475","2008-11-18",6.62
"476","2008-11-19",6.35
"477","2008-11-20",5.28
"478","2008-11-21",5.27
"479","2008-11-24",6.32
"480","2008-11-25",6.22
"481","2008-11-26",6.53
"482","2008-11-28",6.18
"483","2008-12-01",5.78
"484","2008-12-02",6.2
"485","2008-12-03",6.5
"486","2008-12-04",6.22
"487","2008-12-05",7.29
"488","2008-12-08",10.2
"489","2008-12-09",8.31
"490","2008-12-10",8.44
"491","2008-12-11",7.03
"492","2008-12-12",7.09
"493","2008-12-15",7
"494","2008-12-16",8.52
"495","2008-12-17",8.88
"496","2008-12-18",9.83
"497","2008-12-19",9.43
"498","2008-12-22",8.47
"499","2008-12-23",8.74
"500","2008-12-24",8.95
"501","2008-12-26",10.08
"502","2008-12-29",8.87
"503","2008-12-30",8.6
"504","2008-12-31",8.76
"505","2009-01-02",11.68
"506","2009-01-05",11.95
"507","2009-01-06",13.39
"508","2009-01-07",12.08
"509","2009-01-08",11.46
"510","2009-01-09",10.95
"511","2009-01-12",10.27
"512","2009-01-13",9.56
"513","2009-01-14",8.25
"514","2009-01-15",8.52
"515","2009-01-16",8.98
"516","2009-01-20",7.91
"517","2009-01-21",9.45
"518","2009-01-22",8.26
"519","2009-01-23",8.2
"520","2009-01-26",8.79
"521","2009-01-27",8.97
"522","2009-01-28",9.56
"523","2009-01-29",8.91
"524","2009-01-30",8.27
"525","2009-02-02",10.5
"526","2009-02-03",10.55
"527","2009-02-04",10.05
"528","2009-02-05",11.03
"529","2009-02-06",10.81
"530","2009-02-09",10.4
"531","2009-02-10",8.03
"532","2009-02-11",8
"533","2009-02-12",8.33
"534","2009-02-13",8.5
"535","2009-02-17",7.98
"536","2009-02-18",8
"537","2009-02-19",7.97
"538","2009-02-20",7.91
"539","2009-02-23",7.8
"540","2009-02-24",8.35
"541","2009-02-25",7.91
"542","2009-02-26",7.85
"543","2009-02-27",7.69
"544","2009-03-02",7.62
"545","2009-03-03",7.69
"546","2009-03-04",7.93
"547","2009-03-05",7.75
"548","2009-03-06",7.9
"549","2009-03-09",7.74
"550","2009-03-10",8.44
"551","2009-03-11",7.86
"552","2009-03-12",8.3
"553","2009-03-13",8.51
"554","2009-03-16",8.17
"555","2009-03-17",8.53
"556","2009-03-18",8.01
"557","2009-03-19",7.99
"558","2009-03-20",7.83
"559","2009-03-23",8.5
"560","2009-03-24",7.76
"561","2009-03-25",8.76
"562","2009-03-26",9.49
"563","2009-03-27",8.91
"564","2009-03-30",9.25
"565","2009-03-31",9.12
"566","2009-04-01",9.3
"567","2009-04-02",10.5
"568","2009-04-03",10.42
"569","2009-04-06",10.33
"570","2009-04-07",10.1
"571","2009-04-08",10.38
"572","2009-04-09",10.58
"573","2009-04-13",10.47
"574","2009-04-14",9.49
"575","2009-04-15",8.99
"576","2009-04-16",9.49
"577","2009-04-17",9.31
"578","2009-04-20",8.9
"579","2009-04-21",9.25
"580","2009-04-22",9.48
"581","2009-04-23",8.63
"582","2009-04-24",9.15
"583","2009-04-27",9.29
"584","2009-04-28",9.39
"585","2009-04-29",9.73
"586","2009-04-30",9.61
"587","2009-05-01",9.2
"588","2009-05-04",10.29
"589","2009-05-05",10.18
"590","2009-05-06",10.16
"591","2009-05-07",9.3
"592","2009-05-08",10.67
"593","2009-05-11",10.56
"594","2009-05-12",10.35
"595","2009-05-13",9.69
"596","2009-05-14",9.79
"597","2009-05-15",9.14
"598","2009-05-18",10.11
"599","2009-05-19",9.7
"600","2009-05-20",9.78
"601","2009-05-21",9.22
"602","2009-05-22",8.76
"603","2009-05-26",9.4
"604","2009-05-27",9.76
"605","2009-05-28",9.41
"606","2009-05-29",9.86
"607","2009-06-01",10.08
"608","2009-06-02",10.06
"609","2009-06-03",9.41
"610","2009-06-04",10.18
"611","2009-06-05",10.11
"612","2009-06-08",9.93
"613","2009-06-09",9.9
"614","2009-06-10",9.53
"615","2009-06-11",9.72
"616","2009-06-12",10.15
"617","2009-06-15",8.39
"618","2009-06-16",8.35
"619","2009-06-17",8.29
"620","2009-06-18",8.44
"621","2009-06-19",8.1
"622","2009-06-22",7.64
"623","2009-06-23",7.59
"624","2009-06-24",6.93
"625","2009-06-25",7.01
"626","2009-06-26",6.17
"627","2009-06-29",7.02
"628","2009-06-30",7.81
"629","2009-07-01",7.64
"630","2009-07-02",6.94
"631","2009-07-06",6.85
"632","2009-07-07",6.54
"633","2009-07-08",6.81
"634","2009-07-09",6.44
"635","2009-07-10",6.8
"636","2009-07-13",7.18
"637","2009-07-14",7.26
"638","2009-07-15",7.74
"639","2009-07-16",8.02
"640","2009-07-17",7.74
"641","2009-07-20",8.77
"642","2009-07-21",8.59
"643","2009-07-22",8.51
"644","2009-07-23",9.22
"645","2009-07-24",9.26
"646","2009-07-27",9.01
"647","2009-07-28",9.97
"648","2009-07-29",9.9
"649","2009-07-30",9.95
"650","2009-07-31",9.15
"651","2009-08-03",9.28
"652","2009-08-04",8.7
"653","2009-08-05",8.2
"654","2009-08-06",8.38
"655","2009-08-07",8.75
"656","2009-08-10",8.51
"657","2009-08-11",8.35
"658","2009-08-12",9.18
"659","2009-08-13",9.08
"660","2009-08-14",8.56
"661","2009-08-17",8.8
"662","2009-08-18",8.76
"663","2009-08-19",8.65
"664","2009-08-20",8.7
"665","2009-08-21",9.27
"666","2009-08-24",9.16
"667","2009-08-25",8.97
"668","2009-08-26",9
"669","2009-08-27",8.75
"670","2009-08-28",8.97
"671","2009-08-31",8.34
"672","2009-09-01",8.05
"673","2009-09-02",8.11
"674","2009-09-03",8.31
"675","2009-09-04",8.13
"676","2009-09-08",8
"677","2009-09-09",8
"678","2009-09-10",7.96
"679","2009-09-11",7.96
"680","2009-09-14",7.83
"681","2009-09-15",8
"682","2009-09-16",8.25
"683","2009-09-17",8.33
"684","2009-09-18",8.3
"685","2009-09-21",8.35
"686","2009-09-22",8.17
"687","2009-09-23",8.27
"688","2009-09-24",7.97
"689","2009-09-25",8.18
"690","2009-09-28",8.23
"691","2009-09-29",8.28
"692","2009-09-30",8.05
"693","2009-10-01",7.66
"694","2009-10-02",7.42
"695","2009-10-05",7.54
"696","2009-10-06",7.59
"697","2009-10-07",7.51
"698","2009-10-08",7.35
"699","2009-10-09",7.37
"700","2009-10-12",7.23
"701","2009-10-13",6.92
"702","2009-10-14",7.17
"703","2009-10-15",7.07
"704","2009-10-16",6.98
"705","2009-10-19",6.98
"706","2009-10-20",6.69
"707","2009-10-21",6.71
"708","2009-10-22",6.56
"709","2009-10-23",6.23
"710","2009-10-26",6.51
"711","2009-10-27",6.7
"712","2009-10-28",6.6
"713","2009-10-29",6.75
"714","2009-10-30",6.58
"715","2009-11-02",6.4
"716","2009-11-03",6.61
"717","2009-11-04",6.52
"718","2009-11-05",7
"719","2009-11-06",7.34
"720","2009-11-09",7.14
"721","2009-11-10",7
"722","2009-11-11",7.12
"723","2009-11-12",6.83
"724","2009-11-13",7
"725","2009-11-16",7.17
"726","2009-11-17",7.01
"727","2009-11-18",7.01
"728","2009-11-19",6.85
"729","2009-11-20",6.89
"730","2009-11-23",7.07
"731","2009-11-24",7.02
"732","2009-11-25",7
"733","2009-11-27",6.84
"734","2009-11-30",6.81
"735","2009-12-01",7.12
"736","2009-12-02",6.92
"737","2009-12-03",6.38
"738","2009-12-04",6.86
"739","2009-12-07",6.79
"740","2009-12-08",6.52
"741","2009-12-09",6.4
"742","2009-12-10",6.57
"743","2009-12-11",6.6
"744","2009-12-14",6.62
"745","2009-12-15",6.3
"746","2009-12-16",6.09
"747","2009-12-17",5.93
"748","2009-12-18",5.93
"749","2009-12-21",6.29
"750","2009-12-22",6.01
"751","2009-12-23",5.94
"752","2009-12-24",6
"753","2009-12-28",5.89
"754","2009-12-29",5.9
"755","2009-12-30",5.85
"756","2009-12-31",5.85
"757","2010-01-04",5.93
"758","2010-01-05",5.69
"759","2010-01-06",5.65
"760","2010-01-07",5.69
"761","2010-01-08",5.56
"762","2010-01-11",5.51
"763","2010-01-12",5.54
"764","2010-01-13",5.65
"765","2010-01-14",5.35
"766","2010-01-15",5.25
"767","2010-01-19",5.64
"768","2010-01-20",5.46
"769","2010-01-21",5.25
"770","2010-01-22",5.37
"771","2010-01-25",5.36
"772","2010-01-26",5.25
"773","2010-01-27",5.3
"774","2010-01-28",5.1
"775","2010-01-29",5.14
"776","2010-02-01",5.2
"777","2010-02-02",5.28
"778","2010-02-03",5.14
"779","2010-02-04",5.03
"780","2010-02-05",4.98
"781","2010-02-08",4.76
"782","2010-02-09",4.86
"783","2010-02-10",4.86
"784","2010-02-11",4.82
"785","2010-02-12",4.93
"786","2010-02-16",5.01
"787","2010-02-17",5.02
"788","2010-02-18",5
"789","2010-02-19",5.1
"790","2010-02-22",5.09
"791","2010-02-23",5.12
"792","2010-02-24",5.01
"793","2010-02-25",4.9
"794","2010-02-26",4.74
"795","2010-03-01",4.65
"796","2010-03-02",4.75
"797","2010-03-03",4.86
"798","2010-03-04",4.88
"799","2010-03-05",5.07
"800","2010-03-08",5.11
"801","2010-03-09",5.09
"802","2010-03-10",5.2
"803","2010-03-11",5.24
"804","2010-03-12",5.18
"805","2010-03-15",5.36
"806","2010-03-16",5.45
"807","2010-03-17",5.68
"808","2010-03-18",5.71
"809","2010-03-19",5.75
"810","2010-03-22",5.75
"811","2010-03-23",5.82
"812","2010-03-24",5.69
"813","2010-03-25",5.7
"814","2010-03-26",5.7
"815","2010-03-29",5.82
"816","2010-03-30",5.72
"817","2010-03-31",5.65
"818","2010-04-01",5.25
"819","2010-04-05",5.36
"820","2010-04-06",5.32
"821","2010-04-07",5.39
"822","2010-04-08",5.47
"823","2010-04-09",5.5
"824","2010-04-12",5.44
"825","2010-04-13",5.43
"826","2010-04-14",5.58
"827","2010-04-15",5.57
"828","2010-04-16",5.51
"829","2010-04-19",5.2
"830","2010-04-20",5.61
"831","2010-04-21",5.79
"832","2010-04-22",6.05
"833","2010-04-23",6.36
"834","2010-04-26",6.32
"835","2010-04-27",5.97
"836","2010-04-28",6.11
"837","2010-04-29",6.38
"838","2010-04-30",6.23
"839","2010-05-03",6.39
"840","2010-05-04",6.2
"841","2010-05-05",6.22
"842","2010-05-06",5.81
"843","2010-05-07",5.55
"844","2010-05-10",6.14
"845","2010-05-11",6.01
"846","2010-05-12",6.02
"847","2010-05-13",5.95
"848","2010-05-14",5.49
"849","2010-05-17",5.59
"850","2010-05-18",5.51
"851","2010-05-19",5.25
"852","2010-05-20",4.92
"853","2010-05-21",5.4
"854","2010-05-24",5.25
"855","2010-05-25",4.81
"856","2010-05-26",4.47
"857","2010-05-27",5.1
"858","2010-05-28",4.98
"859","2010-06-01",4.9
"860","2010-06-02",4.89
"861","2010-06-03",4.87
"862","2010-06-04",4.41
"863","2010-06-07",4.34
"864","2010-06-08",4.36
"865","2010-06-09",4.44
"866","2010-06-10",4.83
"867","2010-06-11",4.85
"868","2010-06-14",5.02
"869","2010-06-15",5.03
"870","2010-06-16",5.06
"871","2010-06-17",4.9
"872","2010-06-18",4.9
"873","2010-06-21",4.65
"874","2010-06-22",4.51
"875","2010-06-23",4.39
"876","2010-06-24",4.08
"877","2010-06-25",4.08
"878","2010-06-28",3.87
"879","2010-06-29",3.43
"880","2010-06-30",3.49
"881","2010-07-01",3.46
"882","2010-07-02",3.48
"883","2010-07-06",3.46
"884","2010-07-07",3.31
"885","2010-07-08",3.29
"886","2010-07-09",3.27
"887","2010-07-12",3.47
"888","2010-07-13",3.59
"889","2010-07-14",3.5
"890","2010-07-15",3.5
"891","2010-07-16",3.53
"892","2010-07-19",3.5
"893","2010-07-20",3.53
"894","2010-07-21",3.54
"895","2010-07-22",3.59
"896","2010-07-23",3.77
"897","2010-07-26",3.81
"898","2010-07-27",3.55
"899","2010-07-28",3.55
"900","2010-07-29",3.78
"901","2010-07-30",3.65
"902","2010-08-02",3.73
"903","2010-08-03",3.65
"904","2010-08-04",3.7
"905","2010-08-05",3.7
"906","2010-08-06",3.73
"907","2010-08-09",3.75
"908","2010-08-10",3.45
"909","2010-08-11",3.31
"910","2010-08-12",3.4
"911","2010-08-13",3.18
"912","2010-08-16",3.84
"913","2010-08-17",3.35
"914","2010-08-18",3.39
"915","2010-08-19",3.29
"916","2010-08-20",3.45
"917","2010-08-23",3.3
"918","2010-08-24",3.27
"919","2010-08-25",3.1
"920","2010-08-26",3.13
"921","2010-08-27",3.17
"922","2010-08-30",3.33
"923","2010-08-31",3.5
"924","2010-09-01",3.65
"925","2010-09-02",3.7
"926","2010-09-03",3.6
"927","2010-09-07",3.23
"928","2010-09-08",3.32
"929","2010-09-09",3.3
"930","2010-09-10",3.39
"931","2010-09-13",3.34
"932","2010-09-14",3.35
"933","2010-09-15",3.73
"934","2010-09-16",3.7
"935","2010-09-17",3.56
"936","2010-09-20",3.69
"937","2010-09-21",3.57
"938","2010-09-22",3.45
"939","2010-09-23",3.4
"940","2010-09-24",3.42
"941","2010-09-27",3.51
"942","2010-09-28",3.51
"943","2010-09-29",3.78
"944","2010-09-30",3.76
"945","2010-10-01",3.45
"946","2010-10-04",3.33
"947","2010-10-05",3.3
"948","2010-10-06",3.34
"949","2010-10-07",3.33
"950","2010-10-08",3.53
"951","2010-10-11",3.48
"952","2010-10-12",3.46
"953","2010-10-13",3.54
"954","2010-10-14",3.47
"955","2010-10-15",3.39
"956","2010-10-18",3.45
"957","2010-10-19",3.44
"958","2010-10-20",3.56
"959","2010-10-21",3.57
"960","2010-10-22",3.51
"961","2010-10-25",3.53
"962","2010-10-26",3.8
"963","2010-10-27",3.71
"964","2010-10-28",3.63
"965","2010-10-29",3.61
"966","2010-11-01",3.59
"967","2010-11-02",3.46
"968","2010-11-03",3.47
"969","2010-11-04",3.78
"970","2010-11-05",3.71
"971","2010-11-08",3.45
"972","2010-11-09",3.44
"973","2010-11-10",3.43
"974","2010-11-11",3.49
"975","2010-11-12",3.52
"976","2010-11-15",3.61
"977","2010-11-16",3.64
"978","2010-11-17",3.7
"979","2010-11-18",3.68
"980","2010-11-19",3.64
"981","2010-11-22",3.53
"982","2010-11-23",3.43
"983","2010-11-24",3.4
"984","2010-11-26",3.39
"985","2010-11-29",3.31
"986","2010-11-30",3.15
"987","2010-12-01",3.17
"988","2010-12-02",3.15
