"","date","AR"
"159","2014-05-29",61.599998
"160","2014-05-30",61.5
"161","2014-06-02",61.810001
"162","2014-06-03",63.049999
"163","2014-06-04",64.059998
"164","2014-06-05",63.52
"165","2014-06-06",63.43
"166","2014-06-09",62.259998
"167","2014-06-10",60.950001
"168","2014-06-11",61.299999
"169","2014-06-12",62
"170","2014-06-13",61.98
"171","2014-06-16",62.389999
"172","2014-06-17",63.5
"173","2014-06-18",63.790001
"174","2014-06-19",64.760002
"175","2014-06-20",64.510002
"176","2014-06-23",64.580002
"177","2014-06-24",63.34
"178","2014-06-25",63.650002
"179","2014-06-26",64.57
"180","2014-06-27",64.809998
"181","2014-06-30",65.629997
"182","2014-07-01",64.889999
"183","2014-07-02",65.089996
"184","2014-07-03",65.709999
"185","2014-07-07",64.360001
"186","2014-07-08",63.959999
"187","2014-07-09",63.759998
"188","2014-07-10",62.209999
"189","2014-07-11",61.860001
"190","2014-07-14",61.43
"191","2014-07-15",60.330002
"192","2014-07-16",60.400002
"193","2014-07-17",59.41
"194","2014-07-18",60.639999
"195","2014-07-21",60.200001
"196","2014-07-22",59.540001
"197","2014-07-23",59.709999
"198","2014-07-24",59.369999
"199","2014-07-25",58.57
"200","2014-07-28",57.900002
"201","2014-07-29",57.91
"202","2014-07-30",58.18
"203","2014-07-31",57.759998
"204","2014-08-01",57.279999
"205","2014-08-04",57.66
"206","2014-08-05",57.380001
"207","2014-08-06",57.16
"208","2014-08-07",56.099998
"209","2014-08-08",57.09
"210","2014-08-11",56.459999
"211","2014-08-12",55.619999
"212","2014-08-13",55.220001
"213","2014-08-14",55.330002
"214","2014-08-15",55.52
"215","2014-08-18",55.869999
"216","2014-08-19",57.07
"217","2014-08-20",56.919998
"218","2014-08-21",56.889999
"219","2014-08-22",56.389999
"220","2014-08-25",57.400002
"221","2014-08-26",57.48
"222","2014-08-27",56.73
"223","2014-08-28",57.299999
"224","2014-08-29",57.849998
"225","2014-09-02",56.639999
"226","2014-09-03",56.509998
"227","2014-09-04",55.509998
"228","2014-09-05",56.169998
"229","2014-09-08",55.959999
"230","2014-09-09",55.84
"231","2014-09-10",56.450001
"232","2014-09-11",56.599998
"233","2014-09-12",56.77
"234","2014-09-15",56.759998
"235","2014-09-16",57.799999
"236","2014-09-17",57.630001
"237","2014-09-18",57.98
"238","2014-09-19",57.919998
"239","2014-09-22",56.93
"240","2014-09-23",56.389999
"241","2014-09-24",56.32
"242","2014-09-25",54.52
"243","2014-09-26",55.200001
"244","2014-09-29",55.389999
"245","2014-09-30",54.889999
"246","2014-10-01",54.029999
"247","2014-10-02",53.130001
"248","2014-10-03",52.220001
"249","2014-10-06",51.860001
"250","2014-10-07",50.07
"251","2014-10-08",49.689999
"252","2014-10-09",47.799999
"253","2014-10-10",47.380001
"254","2014-10-13",46.080002
"255","2014-10-14",46.139999
"256","2014-10-15",48.66
"257","2014-10-16",52.439999
"258","2014-10-17",50.209999
"259","2014-10-20",49.459999
"260","2014-10-21",49.880001
"261","2014-10-22",47.75
"262","2014-10-23",48.439999
"263","2014-10-24",48.91
"264","2014-10-27",48.43
"265","2014-10-28",50.07
"266","2014-10-29",50.830002
"267","2014-10-30",51.25
"268","2014-10-31",52.439999
"269","2014-11-03",52.299999
"270","2014-11-04",51.25
"271","2014-11-05",52.310001
"272","2014-11-06",52.799999
"273","2014-11-07",55.060001
"274","2014-11-10",54.779999
"275","2014-11-11",55.060001
"276","2014-11-12",55.509998
"277","2014-11-13",53.18
"278","2014-11-14",52.509998
"279","2014-11-17",52.27
"280","2014-11-18",52.150002
"281","2014-11-19",52.299999
"282","2014-11-20",53.240002
"283","2014-11-21",52.810001
"284","2014-11-24",52.599998
"285","2014-11-25",51.470001
"286","2014-11-26",49.299999
"287","2014-11-28",46.919998
"288","2014-12-01",46.709999
"289","2014-12-02",45.259998
"290","2014-12-03",46.009998
"291","2014-12-04",43.970001
"292","2014-12-05",42.279999
"293","2014-12-08",38.599998
"294","2014-12-09",39.189999
"295","2014-12-10",39.040001
"296","2014-12-11",39.220001
"297","2014-12-12",39.889999
"298","2014-12-15",39.549999
"299","2014-12-16",40.990002
"300","2014-12-17",43.330002
"301","2014-12-18",43.049999
"302","2014-12-19",44.009998
"303","2014-12-22",42.66
"304","2014-12-23",43.139999
"305","2014-12-24",42.5
"306","2014-12-26",41.41
"307","2014-12-29",41.290001
"308","2014-12-30",40.68
"309","2014-12-31",40.580002
"310","2015-01-02",42.349998
"311","2015-01-05",38.48
"312","2015-01-06",38.07
"313","2015-01-07",36.639999
"314","2015-01-08",37.830002
"315","2015-01-09",39.330002
"316","2015-01-12",36.529999
"317","2015-01-13",36.279999
"318","2015-01-14",36.099998
"319","2015-01-15",35.18
"320","2015-01-16",37.220001
"321","2015-01-20",36.549999
"322","2015-01-21",37
"323","2015-01-22",35.91
"324","2015-01-23",35.490002
"325","2015-01-26",36.650002
"326","2015-01-27",36.82
"327","2015-01-28",34.59
"328","2015-01-29",34.02
"329","2015-01-30",34.650002
"330","2015-02-02",36.549999
"331","2015-02-03",38.580002
"332","2015-02-04",38.009998
"333","2015-02-05",40.41
"334","2015-02-06",39.970001
"335","2015-02-09",40.669998
"336","2015-02-10",40.98
"337","2015-02-11",39.77
"338","2015-02-12",39.650002
"339","2015-02-13",40.34
"340","2015-02-17",42.02
"341","2015-02-18",41.040001
"342","2015-02-19",41.279999
"343","2015-02-20",40.240002
"344","2015-02-23",40.150002
"345","2015-02-24",39.41
"346","2015-02-25",41.029999
"347","2015-02-26",40.52
"348","2015-02-27",39.450001
"349","2015-03-02",38.02
"350","2015-03-03",37.849998
"351","2015-03-04",38.450001
"352","2015-03-05",37.130001
"353","2015-03-06",36.889999
"354","2015-03-09",36.049999
"355","2015-03-10",35.529999
"356","2015-03-11",36.43
"357","2015-03-12",36.380001
"358","2015-03-13",35.16
"359","2015-03-16",34.93
"360","2015-03-17",35.450001
"361","2015-03-18",36.959999
"362","2015-03-19",35.630001
"363","2015-03-20",36.029999
"364","2015-03-23",35.279999
"365","2015-03-24",35.080002
"366","2015-03-25",35.450001
"367","2015-03-26",35.330002
"368","2015-03-27",34.970001
"369","2015-03-30",35.209999
"370","2015-03-31",35.32
"371","2015-04-01",35.349998
"372","2015-04-02",36.779999
"373","2015-04-06",37.16
"374","2015-04-07",38.009998
"375","2015-04-08",37.549999
"376","2015-04-09",37.68
"377","2015-04-10",37.349998
"378","2015-04-13",37.59
"379","2015-04-14",38.990002
"380","2015-04-15",41.349998
"381","2015-04-16",41.57
"382","2015-04-17",41.470001
"383","2015-04-20",41.580002
"384","2015-04-21",41.380001
"385","2015-04-22",41.950001
"386","2015-04-23",42.299999
"387","2015-04-24",42.560001
"388","2015-04-27",41.810001
"389","2015-04-28",41.919998
"390","2015-04-29",42.599998
"391","2015-04-30",44.310001
"392","2015-05-01",44.889999
"393","2015-05-04",44.450001
"394","2015-05-05",43.919998
"395","2015-05-06",44.049999
"396","2015-05-07",43.580002
"397","2015-05-08",45.650002
"398","2015-05-11",44.490002
"399","2015-05-12",44.360001
"400","2015-05-13",43.240002
"401","2015-05-14",41.900002
"402","2015-05-15",42.75
"403","2015-05-18",42.52
"404","2015-05-19",41.119999
"405","2015-05-20",40.98
"406","2015-05-21",41.27
"407","2015-05-22",40.799999
"408","2015-05-26",40.299999
"409","2015-05-27",40.299999
"410","2015-05-28",40.34
"411","2015-05-29",40.009998
"412","2015-06-01",39.529999
"413","2015-06-02",40.07
"414","2015-06-03",39.25
"415","2015-06-04",38.380001
"416","2015-06-05",38.189999
"417","2015-06-08",37.98
"418","2015-06-09",38.130001
"419","2015-06-10",37.599998
"420","2015-06-11",36.669998
"421","2015-06-12",36.200001
"422","2015-06-15",36.52
"423","2015-06-16",36.349998
"424","2015-06-17",36.220001
"425","2015-06-18",36.150002
"426","2015-06-19",35.240002
"427","2015-06-22",35.720001
"428","2015-06-23",35.790001
"429","2015-06-24",35.709999
"430","2015-06-25",35.200001
"431","2015-06-26",35.119999
"432","2015-06-29",34.220001
"433","2015-06-30",34.34
"434","2015-07-01",33.610001
"435","2015-07-02",33.25
"436","2015-07-06",32.299999
"437","2015-07-07",33.02
"438","2015-07-08",31.23
"439","2015-07-09",31.040001
"440","2015-07-10",30.190001
"441","2015-07-13",31.24
"442","2015-07-14",32.580002
"443","2015-07-15",31.6
"444","2015-07-16",31.549999
"445","2015-07-17",30.43
"446","2015-07-20",29.5
"447","2015-07-21",29.26
"448","2015-07-22",28.84
"449","2015-07-23",28.549999
"450","2015-07-24",28.24
"451","2015-07-27",27.52
"452","2015-07-28",28.48
"453","2015-07-29",28.41
"454","2015-07-30",28.049999
"455","2015-07-31",27.51
"456","2015-08-03",26.440001
"457","2015-08-04",26.530001
"458","2015-08-05",25.84
"459","2015-08-06",26.5
"460","2015-08-07",25.969999
"461","2015-08-10",27.030001
"462","2015-08-11",26.809999
"463","2015-08-12",27.940001
"464","2015-08-13",26.690001
"465","2015-08-14",27.09
"466","2015-08-17",27.120001
"467","2015-08-18",27.42
"468","2015-08-19",25.440001
"469","2015-08-20",25.379999
"470","2015-08-21",24.23
"471","2015-08-24",22.309999
"472","2015-08-25",21.610001
"473","2015-08-26",22.85
"474","2015-08-27",24.26
"475","2015-08-28",25.24
"476","2015-08-31",25.84
"477","2015-09-01",25.84
"478","2015-09-02",25.719999
"479","2015-09-03",26.15
"480","2015-09-04",25.27
"481","2015-09-08",25.48
"482","2015-09-09",25.030001
"483","2015-09-10",25.139999
"484","2015-09-11",24.6
"485","2015-09-14",23.690001
"486","2015-09-15",23.799999
"487","2015-09-16",25.540001
"488","2015-09-17",25.209999
"489","2015-09-18",23.559999
"490","2015-09-21",23.190001
"491","2015-09-22",22.620001
"492","2015-09-23",21.9
"493","2015-09-24",21.940001
"494","2015-09-25",21.52
"495","2015-09-28",20.200001
"496","2015-09-29",20.51
"497","2015-09-30",21.16
"498","2015-10-01",21.209999
"499","2015-10-02",21.98
"500","2015-10-05",23.26
"501","2015-10-06",25.57
"502","2015-10-07",25.200001
"503","2015-10-08",25.83
"504","2015-10-09",24.860001
"505","2015-10-12",23.65
"506","2015-10-13",23.58
"507","2015-10-14",23.65
"508","2015-10-15",24.219999
"509","2015-10-16",24.120001
"510","2015-10-19",23.24
"511","2015-10-20",23.76
"512","2015-10-21",22.4
"513","2015-10-22",21.91
"514","2015-10-23",21.969999
"515","2015-10-26",21.4
"516","2015-10-27",20.700001
"517","2015-10-28",21.18
"518","2015-10-29",22.879999
"519","2015-10-30",23.57
"520","2015-11-02",23.42
"521","2015-11-03",24.34
"522","2015-11-04",25.620001
"523","2015-11-05",25.030001
"524","2015-11-06",24.030001
"525","2015-11-09",24.58
"526","2015-11-10",24
"527","2015-11-11",22.940001
"528","2015-11-12",21.66
"529","2015-11-13",22.870001
"530","2015-11-16",24.73
"531","2015-11-17",23.299999
"532","2015-11-18",23.540001
"533","2015-11-19",22.719999
"534","2015-11-20",21.32
"535","2015-11-23",20.959999
"536","2015-11-24",21.27
"537","2015-11-25",21.360001
"538","2015-11-27",20.5
"539","2015-11-30",20.610001
"540","2015-12-01",20.969999
"541","2015-12-02",19.709999
"542","2015-12-03",19.57
"543","2015-12-04",19.790001
"544","2015-12-07",19.120001
"545","2015-12-08",19.57
"546","2015-12-09",19.48
"547","2015-12-10",19.860001
"548","2015-12-11",19.43
"549","2015-12-14",19.58
"550","2015-12-15",20.17
"551","2015-12-16",20.209999
"552","2015-12-17",20.49
"553","2015-12-18",20.82
"554","2015-12-21",21.24
"555","2015-12-22",20.57
"556","2015-12-23",22.84
"557","2015-12-24",22.780001
"558","2015-12-28",22.540001
"559","2015-12-29",23.209999
"560","2015-12-30",21.51
"561","2015-12-31",21.799999
"562","2016-01-04",22.68
"563","2016-01-05",22.110001
"564","2016-01-06",19.77
"565","2016-01-07",20.950001
"566","2016-01-08",22.26
"567","2016-01-11",20.18
"568","2016-01-12",19.950001
"569","2016-01-13",19.9
"570","2016-01-14",20.66
"571","2016-01-15",21.68
"572","2016-01-19",20.889999
"573","2016-01-20",22.99
"574","2016-01-21",24.219999
"575","2016-01-22",23.9
"576","2016-01-25",23.059999
"577","2016-01-26",24.959999
"578","2016-01-27",25.5
"579","2016-01-28",26
"580","2016-01-29",27.17
"581","2016-02-01",26.879999
"582","2016-02-02",25.85
"583","2016-02-03",26.66
"584","2016-02-04",27.040001
"585","2016-02-05",27.17
"586","2016-02-08",27.700001
"587","2016-02-09",26.23
"588","2016-02-10",25.959999
"589","2016-02-11",25.16
"590","2016-02-12",26.02
"591","2016-02-16",24.639999
"592","2016-02-17",26.25
"593","2016-02-18",24.639999
"594","2016-02-19",23.98
"595","2016-02-22",24.290001
"596","2016-02-23",22.799999
"597","2016-02-24",24.040001
"598","2016-02-25",23.52
"599","2016-02-26",24.129999
"600","2016-02-29",22.85
"601","2016-03-01",22.469999
"602","2016-03-02",23.139999
"603","2016-03-03",23.889999
"604","2016-03-04",22.889999
"605","2016-03-07",24.02
"606","2016-03-08",22.52
"607","2016-03-09",22.879999
"608","2016-03-10",22.75
"609","2016-03-11",23.73
"610","2016-03-14",23.780001
"611","2016-03-15",24.120001
"612","2016-03-16",24.59
"613","2016-03-17",24.620001
"614","2016-03-18",24.75
"615","2016-03-21",26.02
"616","2016-03-22",26.1
"617","2016-03-23",24.719999
"618","2016-03-24",24.690001
"619","2016-03-28",24.68
"620","2016-03-29",25.309999
"621","2016-03-30",24.889999
"622","2016-03-31",24.870001
"623","2016-04-01",24.77
"624","2016-04-04",24.76
"625","2016-04-05",24.73
"626","2016-04-06",25.15
"627","2016-04-07",25.5
"628","2016-04-08",25.450001
"629","2016-04-11",25.530001
"630","2016-04-12",27.530001
"631","2016-04-13",26.82
"632","2016-04-14",26.610001
"633","2016-04-15",26.84
"634","2016-04-18",27.16
"635","2016-04-19",27.91
"636","2016-04-20",27.879999
"637","2016-04-21",27.879999
"638","2016-04-22",28.73
"639","2016-04-25",28.23
"640","2016-04-26",28.860001
"641","2016-04-27",29.68
"642","2016-04-28",27.98
"643","2016-04-29",28.299999
"644","2016-05-02",27.1
"645","2016-05-03",25.85
"646","2016-05-04",25.9
"647","2016-05-05",25.799999
"648","2016-05-06",25.9
"649","2016-05-09",25.49
"650","2016-05-10",26.040001
"651","2016-05-11",26.02
"652","2016-05-12",25.889999
"653","2016-05-13",25.5
"654","2016-05-16",26.01
"655","2016-05-17",27.190001
"656","2016-05-18",26.360001
"657","2016-05-19",26.209999
"658","2016-05-20",26.469999
"659","2016-05-23",27.120001
"660","2016-05-24",27.26
"661","2016-05-25",27.92
"662","2016-05-26",27.73
"663","2016-05-27",28.02
"664","2016-05-31",29.030001
"665","2016-06-01",29.129999
"666","2016-06-02",28.889999
"667","2016-06-03",28.860001
"668","2016-06-06",29.309999
"669","2016-06-07",30.1
"670","2016-06-08",29.280001
"671","2016-06-09",29.34
"672","2016-06-10",27.67
"673","2016-06-13",28.34
"674","2016-06-14",27.959999
"675","2016-06-15",27.98
"676","2016-06-16",27.16
"677","2016-06-17",27.83
"678","2016-06-20",28.24
"679","2016-06-21",28.68
"680","2016-06-22",28.5
"681","2016-06-23",28.6
"682","2016-06-24",27.379999
"683","2016-06-27",26.559999
"684","2016-06-28",27.440001
"685","2016-06-29",26.51
"686","2016-06-30",25.98
"687","2016-07-01",26.280001
"688","2016-07-05",25.66
"689","2016-07-06",25.950001
"690","2016-07-07",25.459999
"691","2016-07-08",25.700001
"692","2016-07-11",26.370001
"693","2016-07-12",27.75
"694","2016-07-13",28.040001
"695","2016-07-14",26.85
"696","2016-07-15",26.370001
"697","2016-07-18",26.83
"698","2016-07-19",26.83
"699","2016-07-20",26.440001
"700","2016-07-21",26.139999
"701","2016-07-22",26.190001
"702","2016-07-25",26
"703","2016-07-26",26.110001
"704","2016-07-27",25.92
"705","2016-07-28",25.889999
"706","2016-07-29",26.190001
"707","2016-08-01",25.85
"708","2016-08-02",26.040001
"709","2016-08-03",27.200001
"710","2016-08-04",27.200001
"711","2016-08-05",27.23
"712","2016-08-08",27.91
"713","2016-08-09",27.139999
"714","2016-08-10",26.99
"715","2016-08-11",26.940001
"716","2016-08-12",27.42
"717","2016-08-15",27.58
"718","2016-08-16",27.6
"719","2016-08-17",26.93
"720","2016-08-18",27.440001
"721","2016-08-19",26.98
"722","2016-08-22",26.959999
"723","2016-08-23",27.24
"724","2016-08-24",26.74
"725","2016-08-25",26.790001
"726","2016-08-26",26.610001
"727","2016-08-29",26.16
"728","2016-08-30",26.35
"729","2016-08-31",25.559999
"730","2016-09-01",25.76
"731","2016-09-02",25.92
"732","2016-09-06",26.52
"733","2016-09-07",26.629999
"734","2016-09-08",27.559999
"735","2016-09-09",27.110001
"736","2016-09-12",27.76
"737","2016-09-13",26.559999
"738","2016-09-14",26.129999
"739","2016-09-15",26.620001
"740","2016-09-16",26.040001
"741","2016-09-19",26.540001
"742","2016-09-20",26.65
"743","2016-09-21",27.43
"744","2016-09-22",26.99
"745","2016-09-23",26.34
"746","2016-09-26",26.57
"747","2016-09-27",25.68
"748","2016-09-28",26.860001
"749","2016-09-29",26.139999
"750","2016-09-30",26.950001
"751","2016-10-03",27.219999
"752","2016-10-04",27.040001
"753","2016-10-05",27.34
"754","2016-10-06",27.52
"755","2016-10-07",27.76
"756","2016-10-10",27.780001
"757","2016-10-11",27.219999
"758","2016-10-12",27.299999
"759","2016-10-13",27.82
"760","2016-10-14",27.51
"761","2016-10-17",27.51
"762","2016-10-18",27.440001
"763","2016-10-19",27.08
"764","2016-10-20",27.200001
"765","2016-10-21",26.48
"766","2016-10-24",26.049999
"767","2016-10-25",25.35
"768","2016-10-26",25.68
"769","2016-10-27",26.780001
"770","2016-10-28",26.790001
"771","2016-10-31",26.469999
"772","2016-11-01",25.93
"773","2016-11-02",25.24
"774","2016-11-03",24.799999
"775","2016-11-04",24.65
"776","2016-11-07",24.83
"777","2016-11-08",24.639999
"778","2016-11-09",24.84
"779","2016-11-10",24.35
"780","2016-11-11",24.58
"781","2016-11-14",25.1
"782","2016-11-15",25.23
"783","2016-11-16",24.99
"784","2016-11-17",24.6
"785","2016-11-18",24.950001
"786","2016-11-21",25.379999
"787","2016-11-22",25.01
"788","2016-11-23",25.040001
"789","2016-11-25",24.52
"790","2016-11-28",24.360001
"791","2016-11-29",24.790001
"792","2016-11-30",24.49
"793","2016-12-01",25.059999
"794","2016-12-02",25.370001
"795","2016-12-05",26.52
"796","2016-12-06",26.559999
"797","2016-12-07",26.549999
"798","2016-12-08",26.91
"799","2016-12-09",26.719999
"800","2016-12-12",25.32
"801","2016-12-13",25.879999
"802","2016-12-14",25.049999
"803","2016-12-15",25.42
"804","2016-12-16",24.43
"805","2016-12-19",24.4
"806","2016-12-20",24.030001
"807","2016-12-21",24.469999
"808","2016-12-22",24.440001
"809","2016-12-23",24.27
"810","2016-12-27",24.379999
"811","2016-12-28",23.950001
"812","2016-12-29",23.959999
"813","2016-12-30",23.65
"814","2017-01-03",23.68
"815","2017-01-04",24.629999
"816","2017-01-05",24.889999
"817","2017-01-06",24.68
"818","2017-01-09",24.120001
"819","2017-01-10",24.219999
"820","2017-01-11",24.52
"821","2017-01-12",25.51
"822","2017-01-13",25.620001
"823","2017-01-17",25.450001
"824","2017-01-18",25.639999
"825","2017-01-19",25.780001
"826","2017-01-20",25.66
"827","2017-01-23",25.5
"828","2017-01-24",25.85
"829","2017-01-25",25.74
"830","2017-01-26",25.9
"831","2017-01-27",25.84
"832","2017-01-30",24.629999
"833","2017-01-31",24.41
"834","2017-02-01",24.65
"835","2017-02-02",25.58
"836","2017-02-03",26.16
"837","2017-02-06",25.41
"838","2017-02-07",25.440001
"839","2017-02-08",24.82
"840","2017-02-09",25.07
"841","2017-02-10",24.860001
"842","2017-02-13",24.92
"843","2017-02-14",25.559999
"844","2017-02-15",25.83
"845","2017-02-16",25.190001
"846","2017-02-17",25.07
"847","2017-02-21",24.91
"848","2017-02-22",24.540001
"849","2017-02-23",24.299999
"850","2017-02-24",24
"851","2017-02-27",24.120001
"852","2017-02-28",23.98
"853","2017-03-01",24.469999
"854","2017-03-02",24.57
"855","2017-03-03",24.280001
"856","2017-03-06",24.860001
"857","2017-03-07",24.440001
"858","2017-03-08",24.280001
"859","2017-03-09",24.200001
"860","2017-03-10",23.799999
"861","2017-03-13",24.1
"862","2017-03-14",23.57
"863","2017-03-15",23.879999
"864","2017-03-16",23.629999
"865","2017-03-17",23.48
"866","2017-03-20",23.42
"867","2017-03-21",22.92
"868","2017-03-22",22.469999
"869","2017-03-23",22.26
"870","2017-03-24",22.49
"871","2017-03-27",22.629999
"872","2017-03-28",22.67
"873","2017-03-29",23.129999
"874","2017-03-30",22.9
"875","2017-03-31",22.809999
"876","2017-04-03",22.74
"877","2017-04-04",23.16
"878","2017-04-05",22.75
"879","2017-04-06",23.07
"880","2017-04-07",23.139999
"881","2017-04-10",23.440001
"882","2017-04-11",23.120001
"883","2017-04-12",22.6
"884","2017-04-13",22.059999
"885","2017-04-17",22
"886","2017-04-18",21.950001
"887","2017-04-19",21.389999
"888","2017-04-20",21.370001
"889","2017-04-21",21.389999
"890","2017-04-24",21.5
"891","2017-04-25",21.85
"892","2017-04-26",21.950001
"893","2017-04-27",21.530001
"894","2017-04-28",21.190001
"895","2017-05-01",21.48
"896","2017-05-02",21.129999
"897","2017-05-03",21.139999
"898","2017-05-04",20.4
"899","2017-05-05",21.25
"900","2017-05-08",21.33
"901","2017-05-09",20.950001
"902","2017-05-10",21.34
"903","2017-05-11",21.02
"904","2017-05-12",21.17
"905","2017-05-15",21.280001
"906","2017-05-16",20.940001
"907","2017-05-17",20.959999
"908","2017-05-18",21.41
"909","2017-05-19",22.24
"910","2017-05-22",21.68
"911","2017-05-23",21.91
"912","2017-05-24",21.4
"913","2017-05-25",21.209999
"914","2017-05-26",21.02
"915","2017-05-30",20.639999
"916","2017-05-31",20.57
"917","2017-06-01",20.620001
"918","2017-06-02",19.68
"919","2017-06-05",19.76
"920","2017-06-06",20.33
"921","2017-06-07",20.299999
"922","2017-06-08",20.83
"923","2017-06-09",21.5
"924","2017-06-12",21.58
"925","2017-06-13",22.48
"926","2017-06-14",21.879999
"927","2017-06-15",22.35
"928","2017-06-16",22.6
"929","2017-06-19",21.43
"930","2017-06-20",20.629999
"931","2017-06-21",20.17
"932","2017-06-22",20.16
"933","2017-06-23",20.780001
"934","2017-06-26",21.07
"935","2017-06-27",21.049999
"936","2017-06-28",20.9
"937","2017-06-29",21.41
"938","2017-06-30",21.610001
"939","2017-07-03",21.77
"940","2017-07-05",20.99
"941","2017-07-06",20.84
"942","2017-07-07",20.66
"943","2017-07-10",21.290001
"944","2017-07-11",21.51
"945","2017-07-12",21.639999
"946","2017-07-13",21.84
"947","2017-07-14",21.98
"948","2017-07-17",21.92
"949","2017-07-18",21.639999
"950","2017-07-19",22.16
"951","2017-07-20",21.35
"952","2017-07-21",21.16
"953","2017-07-24",20.799999
"954","2017-07-25",21.27
"955","2017-07-26",20.950001
"956","2017-07-27",21.52
"957","2017-07-28",21.1
"958","2017-07-31",20.620001
"959","2017-08-01",20.299999
