"","date","TMST"
"1","2014-06-19",37.740002
"2","2014-06-20",37
"3","2014-06-23",37.060001
"4","2014-06-24",37.450001
"5","2014-06-25",37.400002
"6","2014-06-26",37.349998
"7","2014-06-27",37.950001
"8","2014-06-30",38.549999
"9","2014-07-01",40.41
"10","2014-07-02",41.650002
"11","2014-07-03",43
"12","2014-07-07",44
"13","2014-07-08",43.389999
"14","2014-07-09",44.799999
"15","2014-07-10",44.630001
"16","2014-07-11",42.91
"17","2014-07-14",42.91
"18","2014-07-15",43.529999
"19","2014-07-16",43.599998
"20","2014-07-17",42.709999
"21","2014-07-18",44.09
"22","2014-07-21",42.790001
"23","2014-07-22",43.25
"24","2014-07-23",42.889999
"25","2014-07-24",41.779999
"26","2014-07-25",41.869999
"27","2014-07-28",42.66
"28","2014-07-29",43.869999
"29","2014-07-30",42.209999
"30","2014-07-31",43.509998
"31","2014-08-01",46.610001
"32","2014-08-04",46.419998
"33","2014-08-05",45.09
"34","2014-08-06",46.93
"35","2014-08-07",46.779999
"36","2014-08-08",48.200001
"37","2014-08-11",47.130001
"38","2014-08-12",47.77
"39","2014-08-13",48.639999
"40","2014-08-14",47.360001
"41","2014-08-15",47.740002
"42","2014-08-18",48.240002
"43","2014-08-19",48.450001
"44","2014-08-20",47.150002
"45","2014-08-21",46.5
"46","2014-08-22",47.27
"47","2014-08-25",46.990002
"48","2014-08-26",47.490002
"49","2014-08-27",47.139999
"50","2014-08-28",47.669998
"51","2014-08-29",47.779999
"52","2014-09-02",48.450001
"53","2014-09-03",48.77
"54","2014-09-04",48.650002
"55","2014-09-05",48.66
"56","2014-09-08",47.959999
"57","2014-09-09",48.349998
"58","2014-09-10",49.939999
"59","2014-09-11",49.470001
"60","2014-09-12",49.080002
"61","2014-09-15",48.59
"62","2014-09-16",48.740002
"63","2014-09-17",49.889999
"64","2014-09-18",48.650002
"65","2014-09-19",49.369999
"66","2014-09-22",46.360001
"67","2014-09-23",47.919998
"68","2014-09-24",48.959999
"69","2014-09-25",47.900002
"70","2014-09-26",47.32
"71","2014-09-29",46.799999
"72","2014-09-30",46.490002
"73","2014-10-01",43.68
"74","2014-10-02",43.349998
"75","2014-10-03",44.549999
"76","2014-10-06",44.5
"77","2014-10-07",44.029999
"78","2014-10-08",42.950001
"79","2014-10-09",39.990002
"80","2014-10-10",37.529999
"81","2014-10-13",35.470001
"82","2014-10-14",38.700001
"83","2014-10-15",37.939999
"84","2014-10-16",36.799999
"85","2014-10-17",37.419998
"86","2014-10-20",36.310001
"87","2014-10-21",39.080002
"88","2014-10-22",39.689999
"89","2014-10-23",40.830002
"90","2014-10-24",40.849998
"91","2014-10-27",38.68
"92","2014-10-28",39.990002
"93","2014-10-29",40.700001
"94","2014-10-30",41.099998
"95","2014-10-31",40.580002
"96","2014-11-03",38.169998
"97","2014-11-04",36.450001
"98","2014-11-05",37.599998
"99","2014-11-06",37.689999
"100","2014-11-07",39.040001
"101","2014-11-10",38.400002
"102","2014-11-11",37.849998
"103","2014-11-12",38.349998
"104","2014-11-13",37.459999
"105","2014-11-14",38.110001
"106","2014-11-17",37.200001
"107","2014-11-18",37.169998
"108","2014-11-19",35.880001
"109","2014-11-20",35.73
"110","2014-11-21",36.240002
"111","2014-11-24",36.68
"112","2014-11-25",37.27
"113","2014-11-26",36.740002
"114","2014-11-28",35.619999
"115","2014-12-01",32.880001
"116","2014-12-02",32.119999
"117","2014-12-03",32.880001
"118","2014-12-04",32.540001
"119","2014-12-05",32.720001
"120","2014-12-08",32.759998
"121","2014-12-09",32.990002
"122","2014-12-10",32.41
"123","2014-12-11",32.139999
"124","2014-12-12",31.34
"125","2014-12-15",31.190001
"126","2014-12-16",31.17
"127","2014-12-17",32.060001
"128","2014-12-18",33.16
"129","2014-12-19",34.299999
"130","2014-12-22",34
"131","2014-12-23",34.27
"132","2014-12-24",34
"133","2014-12-26",34.720001
"134","2014-12-29",35.25
"135","2014-12-30",36.959999
"136","2014-12-31",37.029999
"137","2015-01-02",37.209999
"138","2015-01-05",36.259998
"139","2015-01-06",34.610001
"140","2015-01-07",36.650002
"141","2015-01-08",36.549999
"142","2015-01-09",35.029999
"143","2015-01-12",33.009998
"144","2015-01-13",31.540001
"145","2015-01-14",30.389999
"146","2015-01-15",29.639999
"147","2015-01-16",30.129999
"148","2015-01-20",30.5
"149","2015-01-21",30.379999
"150","2015-01-22",30.85
"151","2015-01-23",29.52
"152","2015-01-26",30.389999
"153","2015-01-27",29.83
"154","2015-01-28",29.16
"155","2015-01-29",27.950001
"156","2015-01-30",27
"157","2015-02-02",27.379999
"158","2015-02-03",26.889999
"159","2015-02-04",27.030001
"160","2015-02-05",28.27
"161","2015-02-06",29.129999
"162","2015-02-09",30.360001
"163","2015-02-10",29.9
"164","2015-02-11",29.76
"165","2015-02-12",30.52
"166","2015-02-13",31.07
"167","2015-02-17",30.99
"168","2015-02-18",29.77
"169","2015-02-19",30.469999
"170","2015-02-20",30.43
"171","2015-02-23",29.190001
"172","2015-02-24",29.91
"173","2015-02-25",29.48
"174","2015-02-26",30.09
"175","2015-02-27",30.059999
"176","2015-03-02",29.76
"177","2015-03-03",29.040001
"178","2015-03-04",28.559999
"179","2015-03-05",28.51
"180","2015-03-06",27.68
"181","2015-03-09",27.200001
"182","2015-03-10",26.139999
"183","2015-03-11",26.620001
"184","2015-03-12",26.790001
"185","2015-03-13",26.049999
"186","2015-03-16",25.639999
"187","2015-03-17",25.91
"188","2015-03-18",27.209999
"189","2015-03-19",26.690001
"190","2015-03-20",27.43
"191","2015-03-23",27.639999
"192","2015-03-24",27.139999
"193","2015-03-25",26.58
"194","2015-03-26",25.9
"195","2015-03-27",26
"196","2015-03-30",27.139999
"197","2015-03-31",26.469999
"198","2015-04-01",25.91
"199","2015-04-02",26.700001
"200","2015-04-06",26.76
"201","2015-04-07",26.879999
"202","2015-04-08",26.610001
"203","2015-04-09",26.809999
"204","2015-04-10",26.959999
"205","2015-04-13",26.790001
"206","2015-04-14",27.02
"207","2015-04-15",27.65
"208","2015-04-16",27.469999
"209","2015-04-17",27.08
"210","2015-04-20",26.959999
"211","2015-04-21",27.190001
"212","2015-04-22",27.120001
"213","2015-04-23",27.35
"214","2015-04-24",27.1
"215","2015-04-27",26.709999
"216","2015-04-28",29.549999
"217","2015-04-29",29.27
"218","2015-04-30",29.190001
"219","2015-05-01",31.219999
"220","2015-05-04",32.77
"221","2015-05-05",32.310001
"222","2015-05-06",31.889999
"223","2015-05-07",31.889999
"224","2015-05-08",31.32
"225","2015-05-11",31.700001
"226","2015-05-12",31.93
"227","2015-05-13",32.310001
"228","2015-05-14",32.869999
"229","2015-05-15",32.400002
"230","2015-05-18",31.85
"231","2015-05-19",32.09
"232","2015-05-20",31.450001
"233","2015-05-21",31.700001
"234","2015-05-22",31.360001
"235","2015-05-26",30.33
"236","2015-05-27",30.24
"237","2015-05-28",30.09
"238","2015-05-29",29.75
"239","2015-06-01",30.190001
"240","2015-06-02",31.280001
"241","2015-06-03",31.67
"242","2015-06-04",31.26
"243","2015-06-05",31.16
"244","2015-06-08",30.809999
"245","2015-06-09",30.43
"246","2015-06-10",31.23
"247","2015-06-11",30.68
"248","2015-06-12",29.889999
"249","2015-06-15",29.01
"250","2015-06-16",28.98
"251","2015-06-17",29.370001
"252","2015-06-18",29.209999
"253","2015-06-19",28.65
"254","2015-06-22",29.030001
"255","2015-06-23",29.309999
"256","2015-06-24",29.82
"257","2015-06-25",29.559999
"258","2015-06-26",28.67
"259","2015-06-29",27.860001
"260","2015-06-30",26.99
"261","2015-07-01",26.889999
"262","2015-07-02",26.17
"263","2015-07-06",25.25
"264","2015-07-07",25.389999
"265","2015-07-08",24.200001
"266","2015-07-09",24.030001
"267","2015-07-10",23.75
"268","2015-07-13",23.959999
"269","2015-07-14",23.57
"270","2015-07-15",23.27
"271","2015-07-16",23.51
"272","2015-07-17",23.5
"273","2015-07-20",21.870001
"274","2015-07-21",21.110001
"275","2015-07-22",20.690001
"276","2015-07-23",20.66
"277","2015-07-24",19.860001
"278","2015-07-27",19.42
"279","2015-07-28",19.889999
"280","2015-07-29",19.92
"281","2015-07-30",19.76
"282","2015-07-31",18.629999
"283","2015-08-03",18.809999
"284","2015-08-04",18.280001
"285","2015-08-05",17.559999
"286","2015-08-06",19.799999
"287","2015-08-07",18.540001
"288","2015-08-10",19.709999
"289","2015-08-11",19.02
"290","2015-08-12",18.85
"291","2015-08-13",17.82
"292","2015-08-14",18.84
"293","2015-08-17",18.620001
"294","2015-08-18",18.33
"295","2015-08-19",17.82
"296","2015-08-20",17.299999
"297","2015-08-21",17.120001
"298","2015-08-24",16.41
"299","2015-08-25",14.97
"300","2015-08-26",15.57
"301","2015-08-27",17.25
"302","2015-08-28",17.98
"303","2015-08-31",17.870001
"304","2015-09-01",17.709999
"305","2015-09-02",18.02
"306","2015-09-03",17.4
"307","2015-09-04",16.82
"308","2015-09-08",16.790001
"309","2015-09-09",16.120001
"310","2015-09-10",16.01
"311","2015-09-11",15.6
"312","2015-09-14",12.55
"313","2015-09-15",12.2
"314","2015-09-16",12.78
"315","2015-09-17",13.27
"316","2015-09-18",12.78
"317","2015-09-21",12.27
"318","2015-09-22",11.5
"319","2015-09-23",10.9
"320","2015-09-24",11.19
"321","2015-09-25",10.81
"322","2015-09-28",10.47
"323","2015-09-29",10
"324","2015-09-30",10.12
"325","2015-10-01",10.54
"326","2015-10-02",11.16
"327","2015-10-05",12.66
"328","2015-10-06",14.01
"329","2015-10-07",13.88
"330","2015-10-08",14.26
"331","2015-10-09",14.59
"332","2015-10-12",13.76
"333","2015-10-13",13.73
"334","2015-10-14",14.23
"335","2015-10-15",14.51
"336","2015-10-16",14.06
"337","2015-10-19",13.15
"338","2015-10-20",12.89
"339","2015-10-21",12.36
"340","2015-10-22",12.64
"341","2015-10-23",12.5
"342","2015-10-26",11.94
"343","2015-10-27",10.93
"344","2015-10-28",10.95
"345","2015-10-29",10.7
"346","2015-10-30",10.64
"347","2015-11-02",12.37
"348","2015-11-03",12.52
"349","2015-11-04",12.67
"350","2015-11-05",11.98
"351","2015-11-06",12.35
"352","2015-11-09",11.81
"353","2015-11-10",11.06
"354","2015-11-11",11.44
"355","2015-11-12",10.52
"356","2015-11-13",11.03
"357","2015-11-16",10.62
"358","2015-11-17",10.14
"359","2015-11-18",10.33
"360","2015-11-19",10.11
"361","2015-11-20",9.44
"362","2015-11-23",9.47
"363","2015-11-24",10.15
"364","2015-11-25",10.31
"365","2015-11-27",10.39
"366","2015-11-30",10.21
"367","2015-12-01",10.12
"368","2015-12-02",9.65
"369","2015-12-03",9.59
"370","2015-12-04",9.62
"371","2015-12-07",8.95
"372","2015-12-08",8.59
"373","2015-12-09",8.5
"374","2015-12-10",8.76
"375","2015-12-11",7.89
"376","2015-12-14",7.82
"377","2015-12-15",7.71
"378","2015-12-16",7.45
"379","2015-12-17",7.17
"380","2015-12-18",7.28
"381","2015-12-21",7.41
"382","2015-12-22",8.61
"383","2015-12-23",9.08
"384","2015-12-24",9.2
"385","2015-12-28",8.6
"386","2015-12-29",8.54
"387","2015-12-30",8.46
"388","2015-12-31",8.38
"389","2016-01-04",8.16
"390","2016-01-05",8.31
"391","2016-01-06",7.85
"392","2016-01-07",7.11
"393","2016-01-08",6.78
"394","2016-01-11",3.99
"395","2016-01-12",4.39
"396","2016-01-13",4.03
"397","2016-01-14",4.35
"398","2016-01-15",4
"399","2016-01-19",4.56
"400","2016-01-20",4.98
"401","2016-01-21",4.59
"402","2016-01-22",4.79
"403","2016-01-25",4.6
"404","2016-01-26",5.02
"405","2016-01-27",4.98
"406","2016-01-28",5.15
"407","2016-01-29",9.01
"408","2016-02-01",7.36
"409","2016-02-02",7.81
"410","2016-02-03",7.48
"411","2016-02-04",7.9
"412","2016-02-05",7.76
"413","2016-02-08",7.2
"414","2016-02-09",7.32
"415","2016-02-10",7
"416","2016-02-11",6.95
"417","2016-02-12",7.56
"418","2016-02-16",7.3
"419","2016-02-17",7.85
"420","2016-02-18",7.61
"421","2016-02-19",7.31
"422","2016-02-22",7.63
"423","2016-02-23",6.92
"424","2016-02-24",6.99
"425","2016-02-25",6.75
"426","2016-02-26",6.89
"427","2016-02-29",7.73
"428","2016-03-01",7.78
"429","2016-03-02",8.92
"430","2016-03-03",8.94
"431","2016-03-04",9.48
"432","2016-03-07",10.05
"433","2016-03-08",8.26
"434","2016-03-09",8.42
"435","2016-03-10",8.1
"436","2016-03-11",8.46
"437","2016-03-14",8.45
"438","2016-03-15",7.75
"439","2016-03-16",8.31
"440","2016-03-17",9.06
"441","2016-03-18",9.19
"442","2016-03-21",9.23
"443","2016-03-22",8.91
"444","2016-03-23",8.31
"445","2016-03-24",9.04
"446","2016-03-28",8.52
"447","2016-03-29",8.98
"448","2016-03-30",8.89
"449","2016-03-31",9.1
"450","2016-04-01",9.21
"451","2016-04-04",8.77
"452","2016-04-05",9.03
"453","2016-04-06",8.94
"454","2016-04-07",8.73
"455","2016-04-08",9.65
"456","2016-04-11",9.68
"457","2016-04-12",10.02
"458","2016-04-13",10.77
"459","2016-04-14",10.39
"460","2016-04-15",11.06
"461","2016-04-18",10.72
"462","2016-04-19",12.66
"463","2016-04-20",12.89
"464","2016-04-21",12.48
"465","2016-04-22",12.63
"466","2016-04-25",11.71
"467","2016-04-26",12.43
"468","2016-04-27",12.92
"469","2016-04-28",12.78
"470","2016-04-29",12.74
"471","2016-05-02",13.39
"472","2016-05-03",12.13
"473","2016-05-04",12.21
"474","2016-05-05",11.95
"475","2016-05-06",12.5
"476","2016-05-09",10.54
"477","2016-05-10",11.24
"478","2016-05-11",10.83
"479","2016-05-12",10.97
"480","2016-05-13",10.26
"481","2016-05-16",10.71
"482","2016-05-17",10.62
"483","2016-05-18",10.18
"484","2016-05-19",10.21
"485","2016-05-20",10.35
"486","2016-05-23",10.42
"487","2016-05-24",10.48
"488","2016-05-25",9.08
"489","2016-05-26",9.07
"490","2016-05-27",9.07
"491","2016-05-31",8.96
"492","2016-06-01",9.44
"493","2016-06-02",9.46
"494","2016-06-03",9.46
"495","2016-06-06",9.5
"496","2016-06-07",9.71
"497","2016-06-08",10.47
"498","2016-06-09",10.08
"499","2016-06-10",9.63
"500","2016-06-13",9.48
"501","2016-06-14",9.35
"502","2016-06-15",9.64
"503","2016-06-16",9.65
"504","2016-06-17",9.86
"505","2016-06-20",10.26
"506","2016-06-21",10.49
"507","2016-06-22",9.48
"508","2016-06-23",9.94
"509","2016-06-24",9.47
"510","2016-06-27",8.48
"511","2016-06-28",8.92
"512","2016-06-29",9.13
"513","2016-06-30",9.62
"514","2016-07-01",10.36
"515","2016-07-05",9.56
"516","2016-07-06",9.71
"517","2016-07-07",9.75
"518","2016-07-08",10.35
"519","2016-07-11",10.54
"520","2016-07-12",11.05
"521","2016-07-13",11.21
"522","2016-07-14",11.57
"523","2016-07-15",11.67
"524","2016-07-18",11.9
"525","2016-07-19",11.47
"526","2016-07-20",11.32
"527","2016-07-21",11.31
"528","2016-07-22",11.3
"529","2016-07-25",11
"530","2016-07-26",11.67
"531","2016-07-27",11.89
"532","2016-07-28",9.92
"533","2016-07-29",10.02
"534","2016-08-01",9.02
"535","2016-08-02",8.61
"536","2016-08-03",9.26
"537","2016-08-04",8.8
"538","2016-08-05",9.14
"539","2016-08-08",9.22
"540","2016-08-09",8.8
"541","2016-08-10",8.73
"542","2016-08-11",9.52
"543","2016-08-12",9.38
"544","2016-08-15",9.8
"545","2016-08-16",9.77
"546","2016-08-17",9.88
"547","2016-08-18",9.99
"548","2016-08-19",9.8
"549","2016-08-22",10
"550","2016-08-23",10.05
"551","2016-08-24",9.9
"552","2016-08-25",10
"553","2016-08-26",9.84
"554","2016-08-29",10.31
"555","2016-08-30",10.05
"556","2016-08-31",9.85
"557","2016-09-01",9.69
"558","2016-09-02",9.8
"559","2016-09-06",10.04
"560","2016-09-07",9.91
"561","2016-09-08",9.93
"562","2016-09-09",9.47
"563","2016-09-12",9.54
"564","2016-09-13",8.88
"565","2016-09-14",8.66
"566","2016-09-15",8.56
"567","2016-09-16",8.57
"568","2016-09-19",8.65
"569","2016-09-20",8.48
"570","2016-09-21",9.09
"571","2016-09-22",9.55
"572","2016-09-23",9.59
"573","2016-09-26",9.65
"574","2016-09-27",9.4
"575","2016-09-28",10.17
"576","2016-09-29",10.34
"577","2016-09-30",10.45
"578","2016-10-03",10.19
"579","2016-10-04",10.01
"580","2016-10-05",10.35
"581","2016-10-06",10.22
"582","2016-10-07",10.31
"583","2016-10-10",10.65
"584","2016-10-11",10.26
"585","2016-10-12",10.15
"586","2016-10-13",9.87
"587","2016-10-14",9.98
"588","2016-10-17",10.21
"589","2016-10-18",10.2
"590","2016-10-19",11.14
"591","2016-10-20",11.15
"592","2016-10-21",11.1
"593","2016-10-24",11.04
"594","2016-10-25",10.83
"595","2016-10-26",10.54
"596","2016-10-27",10.16
"597","2016-10-28",10.1
"598","2016-10-31",10.25
"599","2016-11-01",9.71
"600","2016-11-02",9.52
"601","2016-11-03",9.65
"602","2016-11-04",10.24
"603","2016-11-07",10.52
"604","2016-11-08",11.18
"605","2016-11-09",11.89
"606","2016-11-10",12.43
"607","2016-11-11",12.65
"608","2016-11-14",13.56
"609","2016-11-15",13.64
"610","2016-11-16",13.81
"611","2016-11-17",13.53
"612","2016-11-18",13.6
"613","2016-11-21",14.03
"614","2016-11-22",15.08
"615","2016-11-23",15.56
"616","2016-11-25",15.67
"617","2016-11-28",15.09
"618","2016-11-29",14.79
"619","2016-11-30",15.8
"620","2016-12-01",16.559999
"621","2016-12-02",16.879999
"622","2016-12-05",17.16
"623","2016-12-06",17.280001
"624","2016-12-07",17.959999
"625","2016-12-08",18.08
"626","2016-12-09",17.889999
"627","2016-12-12",17.559999
"628","2016-12-13",16.889999
"629","2016-12-14",16.459999
"630","2016-12-15",16.91
"631","2016-12-16",16.620001
"632","2016-12-19",16.58
"633","2016-12-20",17.219999
"634","2016-12-21",16.959999
"635","2016-12-22",16.280001
"636","2016-12-23",16.02
"637","2016-12-27",16.469999
"638","2016-12-28",16.040001
"639","2016-12-29",15.77
"640","2016-12-30",15.48
"641","2017-01-03",15.96
"642","2017-01-04",16.610001
"643","2017-01-05",16.16
"644","2017-01-06",15.63
"645","2017-01-09",15.53
"646","2017-01-10",16.370001
"647","2017-01-11",16.67
"648","2017-01-12",15.46
"649","2017-01-13",15.08
"650","2017-01-17",14.64
"651","2017-01-18",15.08
"652","2017-01-19",14.43
"653","2017-01-20",14.96
"654","2017-01-23",14.93
"655","2017-01-24",15.53
"656","2017-01-25",15.43
"657","2017-01-26",16.190001
"658","2017-01-27",16.43
"659","2017-01-30",16.15
"660","2017-01-31",16.860001
"661","2017-02-01",16.49
"662","2017-02-02",16.43
"663","2017-02-03",17.02
"664","2017-02-06",16.870001
"665","2017-02-07",16.85
"666","2017-02-08",16.82
"667","2017-02-09",16.85
"668","2017-02-10",16.73
"669","2017-02-13",17.049999
"670","2017-02-14",16.879999
"671","2017-02-15",17.459999
"672","2017-02-16",17.719999
"673","2017-02-17",19.879999
"674","2017-02-21",20.950001
"675","2017-02-22",21.120001
"676","2017-02-23",20.09
"677","2017-02-24",19.870001
"678","2017-02-27",20.860001
"679","2017-02-28",20.92
"680","2017-03-01",22.84
