"","date","WSM"
"1","2007-01-03",31.389999
"2","2007-01-04",31.139999
"3","2007-01-05",31.110001
"4","2007-01-08",31.27
"5","2007-01-09",33.099998
"6","2007-01-10",32.900002
"7","2007-01-11",34.639999
"8","2007-01-12",35.049999
"9","2007-01-16",34.950001
"10","2007-01-17",34.490002
"11","2007-01-18",34.610001
"12","2007-01-19",34.52
"13","2007-01-22",34.049999
"14","2007-01-23",34.110001
"15","2007-01-24",34.860001
"16","2007-01-25",34.32
"17","2007-01-26",34.240002
"18","2007-01-29",34.380001
"19","2007-01-30",34.240002
"20","2007-01-31",35
"21","2007-02-01",35.900002
"22","2007-02-02",35.610001
"23","2007-02-05",35.200001
"24","2007-02-06",35.459999
"25","2007-02-07",35.049999
"26","2007-02-08",35.07
"27","2007-02-09",34.650002
"28","2007-02-12",34.509998
"29","2007-02-13",34.700001
"30","2007-02-14",35.150002
"31","2007-02-15",35.080002
"32","2007-02-16",35.029999
"33","2007-02-20",36.200001
"34","2007-02-21",35.490002
"35","2007-02-22",35.75
"36","2007-02-23",35.799999
"37","2007-02-26",35.759998
"38","2007-02-27",34.150002
"39","2007-02-28",33.759998
"40","2007-03-01",33.549999
"41","2007-03-02",33.450001
"42","2007-03-05",32.549999
"43","2007-03-06",32.84
"44","2007-03-07",33.34
"45","2007-03-08",33.880001
"46","2007-03-09",33.970001
"47","2007-03-12",34.700001
"48","2007-03-13",33.959999
"49","2007-03-14",34.59
"50","2007-03-15",34.540001
"51","2007-03-16",35.330002
"52","2007-03-19",35.299999
"53","2007-03-20",35.610001
"54","2007-03-21",34.580002
"55","2007-03-22",34.77
"56","2007-03-23",34.639999
"57","2007-03-26",34.889999
"58","2007-03-27",34.810001
"59","2007-03-28",34.889999
"60","2007-03-29",34.630001
"61","2007-03-30",35.459999
"62","2007-04-02",36.150002
"63","2007-04-03",36.330002
"64","2007-04-04",36.23
"65","2007-04-05",36.52
"66","2007-04-09",36.32
"67","2007-04-10",36.41
"68","2007-04-11",36.02
"69","2007-04-12",35.93
"70","2007-04-13",35.919998
"71","2007-04-16",36.16
"72","2007-04-17",36.07
"73","2007-04-18",35.630001
"74","2007-04-19",35.439999
"75","2007-04-20",35.52
"76","2007-04-23",35.389999
"77","2007-04-24",34.810001
"78","2007-04-25",34.73
"79","2007-04-26",34.560001
"80","2007-04-27",35.669998
"81","2007-04-30",35.220001
"82","2007-05-01",34.799999
"83","2007-05-02",35.02
"84","2007-05-03",34.5
"85","2007-05-04",34.400002
"86","2007-05-07",34.52
"87","2007-05-08",34.490002
"88","2007-05-09",35.23
"89","2007-05-10",34.41
"90","2007-05-11",34.560001
"91","2007-05-14",34.540001
"92","2007-05-15",34.130001
"93","2007-05-16",33.52
"94","2007-05-17",33.84
"95","2007-05-18",34.259998
"96","2007-05-21",34.439999
"97","2007-05-22",34.689999
"98","2007-05-23",34.5
"99","2007-05-24",33.779999
"100","2007-05-25",33.880001
"101","2007-05-29",33.959999
"102","2007-05-30",33.529999
"103","2007-05-31",33.889999
"104","2007-06-01",33.619999
"105","2007-06-04",33.75
"106","2007-06-05",32.779999
"107","2007-06-06",33.16
"108","2007-06-07",32.52
"109","2007-06-08",32.93
"110","2007-06-11",32.639999
"111","2007-06-12",32.779999
"112","2007-06-13",33.509998
"113","2007-06-14",33.57
"114","2007-06-15",33.68
"115","2007-06-18",33.66
"116","2007-06-19",33.119999
"117","2007-06-20",32.810001
"118","2007-06-21",32.66
"119","2007-06-22",31.93
"120","2007-06-25",31.5
"121","2007-06-26",31.959999
"122","2007-06-27",32.400002
"123","2007-06-28",31.700001
"124","2007-06-29",31.58
"125","2007-07-02",31.83
"126","2007-07-03",32
"127","2007-07-05",32.060001
"128","2007-07-06",32.029999
"129","2007-07-09",31.93
"130","2007-07-10",31.17
"131","2007-07-11",31.58
"132","2007-07-12",32.619999
"133","2007-07-13",32.509998
"134","2007-07-16",32.240002
"135","2007-07-17",32.299999
"136","2007-07-18",31.879999
"137","2007-07-19",33
"138","2007-07-20",35.91
"139","2007-07-23",33.970001
"140","2007-07-24",32.970001
"141","2007-07-25",32.900002
"142","2007-07-26",32.049999
"143","2007-07-27",30.73
"144","2007-07-30",30.860001
"145","2007-07-31",30.790001
"146","2007-08-01",30.049999
"147","2007-08-02",30.360001
"148","2007-08-03",29.84
"149","2007-08-06",30.120001
"150","2007-08-07",30.1
"151","2007-08-08",31.76
"152","2007-08-09",32.09
"153","2007-08-10",30.610001
"154","2007-08-13",29.99
"155","2007-08-14",29.41
"156","2007-08-15",29
"157","2007-08-16",29.92
"158","2007-08-17",31.27
"159","2007-08-20",31.370001
"160","2007-08-21",29.809999
"161","2007-08-22",30.18
"162","2007-08-23",29.809999
"163","2007-08-24",31.5
"164","2007-08-27",30.879999
"165","2007-08-28",29.57
"166","2007-08-29",32.700001
"167","2007-08-30",33.130001
"168","2007-08-31",33.330002
"169","2007-09-04",34.279999
"170","2007-09-05",33.380001
"171","2007-09-06",33.279999
"172","2007-09-07",31.940001
"173","2007-09-10",32.02
"174","2007-09-11",32.759998
"175","2007-09-12",31.870001
"176","2007-09-13",32.900002
"177","2007-09-14",32.869999
"178","2007-09-17",32.389999
"179","2007-09-18",33.599998
"180","2007-09-19",32.169998
"181","2007-09-20",31.5
"182","2007-09-21",31
"183","2007-09-24",31.129999
"184","2007-09-25",30.91
"185","2007-09-26",32.139999
"186","2007-09-27",32.869999
"187","2007-09-28",32.619999
"188","2007-10-01",33.240002
"189","2007-10-02",33.380001
"190","2007-10-03",33.119999
"191","2007-10-04",32.560001
"192","2007-10-05",33.380001
"193","2007-10-08",32.98
"194","2007-10-09",33.029999
"195","2007-10-10",32.919998
"196","2007-10-11",32.25
"197","2007-10-12",31.860001
"198","2007-10-15",31.620001
"199","2007-10-16",31.18
"200","2007-10-17",30.719999
"201","2007-10-18",30.01
"202","2007-10-19",29.27
"203","2007-10-22",29.9
"204","2007-10-23",29.559999
"205","2007-10-24",30.559999
"206","2007-10-25",29.799999
"207","2007-10-26",30.610001
"208","2007-10-29",31.02
"209","2007-10-30",31.18
"210","2007-10-31",31.440001
"211","2007-11-01",29.860001
"212","2007-11-02",29.4
"213","2007-11-05",28.41
"214","2007-11-06",29.02
"215","2007-11-07",28.459999
"216","2007-11-08",29.030001
"217","2007-11-09",29.200001
"218","2007-11-12",29.120001
"219","2007-11-13",30.780001
"220","2007-11-14",30.26
"221","2007-11-15",28.4
"222","2007-11-16",27.379999
"223","2007-11-19",25.959999
"224","2007-11-20",27.309999
"225","2007-11-21",27.93
"226","2007-11-23",28.389999
"227","2007-11-26",27.790001
"228","2007-11-27",27.450001
"229","2007-11-28",27.610001
"230","2007-11-29",28.299999
"231","2007-11-30",29.110001
"232","2007-12-03",28.700001
"233","2007-12-04",28.370001
"234","2007-12-05",28.92
"235","2007-12-06",29.379999
"236","2007-12-07",29.950001
"237","2007-12-10",30.51
"238","2007-12-11",28.700001
"239","2007-12-12",27.93
"240","2007-12-13",27.33
"241","2007-12-14",26.280001
"242","2007-12-17",26.860001
"243","2007-12-18",27.139999
"244","2007-12-19",26.25
"245","2007-12-20",26.5
"246","2007-12-21",26.690001
"247","2007-12-24",27.18
"248","2007-12-26",26.379999
"249","2007-12-27",26.34
"250","2007-12-28",25.99
"251","2007-12-31",25.9
"252","2008-01-02",24.91
"253","2008-01-03",24.07
"254","2008-01-04",23.540001
"255","2008-01-07",23.73
"256","2008-01-08",23.25
"257","2008-01-09",23.870001
"258","2008-01-10",23.6
"259","2008-01-11",22.200001
"260","2008-01-14",22.200001
"261","2008-01-15",20.01
"262","2008-01-16",20.549999
"263","2008-01-17",20.530001
"264","2008-01-18",21.26
"265","2008-01-22",23.74
"266","2008-01-23",25.040001
"267","2008-01-24",24.5
"268","2008-01-25",23.15
"269","2008-01-28",25.379999
"270","2008-01-29",25.77
"271","2008-01-30",25.27
"272","2008-01-31",26.879999
"273","2008-02-01",27.52
"274","2008-02-04",26.93
"275","2008-02-05",25.6
"276","2008-02-06",25.42
"277","2008-02-07",26.48
"278","2008-02-08",25.540001
"279","2008-02-11",26.24
"280","2008-02-12",26.09
"281","2008-02-13",25.559999
"282","2008-02-14",24.58
"283","2008-02-15",24.209999
"284","2008-02-19",23.68
"285","2008-02-20",24.309999
"286","2008-02-21",23.709999
"287","2008-02-22",23.76
"288","2008-02-25",24.25
"289","2008-02-26",25.02
"290","2008-02-27",25.25
"291","2008-02-28",24.290001
"292","2008-02-29",23.360001
"293","2008-03-03",23.67
"294","2008-03-04",23.629999
"295","2008-03-05",23.33
"296","2008-03-06",22.290001
"297","2008-03-07",22.440001
"298","2008-03-10",22
"299","2008-03-11",22.98
"300","2008-03-12",22.540001
"301","2008-03-13",23.73
"302","2008-03-14",23.16
"303","2008-03-17",23.01
"304","2008-03-18",24.299999
"305","2008-03-19",24.43
"306","2008-03-20",25.540001
"307","2008-03-24",26.49
"308","2008-03-25",25.389999
"309","2008-03-26",24.99
"310","2008-03-27",23.75
"311","2008-03-28",23.799999
"312","2008-03-31",24.24
"313","2008-04-01",25.68
"314","2008-04-02",26.1
"315","2008-04-03",26.379999
"316","2008-04-04",26.5
"317","2008-04-07",25.790001
"318","2008-04-08",25.309999
"319","2008-04-09",24.440001
"320","2008-04-10",25.74
"321","2008-04-11",25.530001
"322","2008-04-14",25.360001
"323","2008-04-15",25.65
"324","2008-04-16",25.969999
"325","2008-04-17",26.459999
"326","2008-04-18",27.07
"327","2008-04-21",27.719999
"328","2008-04-22",26.700001
"329","2008-04-23",26.440001
"330","2008-04-24",27.049999
"331","2008-04-25",27.68
"332","2008-04-28",27.26
"333","2008-04-29",27.370001
"334","2008-04-30",26.4
"335","2008-05-01",26.85
"336","2008-05-02",27.24
"337","2008-05-05",27.559999
"338","2008-05-06",27.67
"339","2008-05-07",26.25
"340","2008-05-08",25.610001
"341","2008-05-09",25.67
"342","2008-05-12",25.59
"343","2008-05-13",26.139999
"344","2008-05-14",26.719999
"345","2008-05-15",27.389999
"346","2008-05-16",26.98
"347","2008-05-19",26.75
"348","2008-05-20",26.059999
"349","2008-05-21",25.139999
"350","2008-05-22",24.870001
"351","2008-05-23",24.559999
"352","2008-05-27",24.85
"353","2008-05-28",24.83
"354","2008-05-29",25.280001
"355","2008-05-30",25.42
"356","2008-06-02",24.58
"357","2008-06-03",24.99
"358","2008-06-04",23.82
"359","2008-06-05",23.690001
"360","2008-06-06",22.51
"361","2008-06-09",22.18
"362","2008-06-10",21.92
"363","2008-06-11",20.68
"364","2008-06-12",21.23
"365","2008-06-13",22.25
"366","2008-06-16",22.5
"367","2008-06-17",22
"368","2008-06-18",22.24
"369","2008-06-19",22.629999
"370","2008-06-20",22.030001
"371","2008-06-23",22.08
"372","2008-06-24",21.280001
"373","2008-06-25",21.799999
"374","2008-06-26",21.09
"375","2008-06-27",20.559999
"376","2008-06-30",19.84
"377","2008-07-01",19.620001
"378","2008-07-02",18.51
"379","2008-07-03",19.42
"380","2008-07-07",19.51
"381","2008-07-08",20.290001
"382","2008-07-09",19.540001
"383","2008-07-10",18.700001
"384","2008-07-11",19.110001
"385","2008-07-14",18.4
"386","2008-07-15",17.959999
"387","2008-07-16",19.889999
"388","2008-07-17",19.940001
"389","2008-07-18",19.16
"390","2008-07-21",18.860001
"391","2008-07-22",19.15
"392","2008-07-23",19.280001
"393","2008-07-24",18.190001
"394","2008-07-25",18.120001
"395","2008-07-28",17.66
"396","2008-07-29",17.879999
"397","2008-07-30",17.49
"398","2008-07-31",17.440001
"399","2008-08-01",17.469999
"400","2008-08-04",17.18
"401","2008-08-05",17.940001
"402","2008-08-06",17.98
"403","2008-08-07",17.610001
"404","2008-08-08",18.33
"405","2008-08-11",19.08
"406","2008-08-12",19.299999
"407","2008-08-13",18.77
"408","2008-08-14",18.889999
"409","2008-08-15",19.34
"410","2008-08-18",18.889999
"411","2008-08-19",18.190001
"412","2008-08-20",17.92
"413","2008-08-21",18.32
"414","2008-08-22",18.440001
"415","2008-08-25",17.690001
"416","2008-08-26",17.969999
"417","2008-08-27",18.440001
"418","2008-08-28",17.01
"419","2008-08-29",17.690001
"420","2008-09-02",17.99
"421","2008-09-03",18.110001
"422","2008-09-04",17.52
"423","2008-09-05",17.860001
"424","2008-09-08",19.379999
"425","2008-09-09",18.540001
"426","2008-09-10",18.959999
"427","2008-09-11",19.440001
"428","2008-09-12",19.139999
"429","2008-09-15",18.139999
"430","2008-09-16",18.700001
"431","2008-09-17",17.99
"432","2008-09-18",19.02
"433","2008-09-19",19.049999
"434","2008-09-22",17.790001
"435","2008-09-23",17.190001
"436","2008-09-24",16.84
"437","2008-09-25",17.209999
"438","2008-09-26",16.82
"439","2008-09-29",15.49
"440","2008-09-30",16.18
"441","2008-10-01",15.85
"442","2008-10-02",15.14
"443","2008-10-03",14.88
"444","2008-10-06",14.62
"445","2008-10-07",14.43
"446","2008-10-08",13.95
"447","2008-10-09",12.89
"448","2008-10-10",12.94
"449","2008-10-13",13.63
"450","2008-10-14",13.12
"451","2008-10-15",12.1
"452","2008-10-16",12.52
"453","2008-10-17",11.53
"454","2008-10-20",11.76
"455","2008-10-21",11.33
"456","2008-10-22",10.96
"457","2008-10-23",10.44
"458","2008-10-24",9.44
"459","2008-10-27",9.44
"460","2008-10-28",10.5
"461","2008-10-29",8.01
"462","2008-10-30",8.26
"463","2008-10-31",8.28
"464","2008-11-03",9.21
"465","2008-11-04",9.57
"466","2008-11-05",9.35
"467","2008-11-06",8.56
"468","2008-11-07",8.84
"469","2008-11-10",7.82
"470","2008-11-11",7.71
"471","2008-11-12",7.2
"472","2008-11-13",7.48
"473","2008-11-14",6.46
"474","2008-11-17",6.16
"475","2008-11-18",6.07
"476","2008-11-19",5.24
"477","2008-11-20",4.72
"478","2008-11-21",4.84
"479","2008-11-24",6.76
"480","2008-11-25",6.71
"481","2008-11-26",7.46
"482","2008-11-28",7.01
"483","2008-12-01",6.12
"484","2008-12-02",7.56
"485","2008-12-03",7.67
"486","2008-12-04",8.18
"487","2008-12-05",9.54
"488","2008-12-08",8.62
"489","2008-12-09",8.02
"490","2008-12-10",8.59
"491","2008-12-11",7.82
"492","2008-12-12",8.27
"493","2008-12-15",7.47
"494","2008-12-16",8
"495","2008-12-17",8.2
"496","2008-12-18",8.01
"497","2008-12-19",7.95
"498","2008-12-22",7.25
"499","2008-12-23",7.34
"500","2008-12-24",7.21
"501","2008-12-26",7.46
"502","2008-12-29",7.2
"503","2008-12-30",7.56
"504","2008-12-31",7.86
"505","2009-01-02",8.31
"506","2009-01-05",8.27
"507","2009-01-06",8.94
"508","2009-01-07",8.81
"509","2009-01-08",8.66
"510","2009-01-09",8.58
"511","2009-01-12",8.35
"512","2009-01-13",8.33
"513","2009-01-14",7.63
"514","2009-01-15",7.84
"515","2009-01-16",7.83
"516","2009-01-20",6.85
"517","2009-01-21",7.12
"518","2009-01-22",7.51
"519","2009-01-23",8.18
"520","2009-01-26",8.34
"521","2009-01-27",8.62
"522","2009-01-28",9.09
"523","2009-01-29",8.42
"524","2009-01-30",7.92
"525","2009-02-02",7.95
"526","2009-02-03",8.44
"527","2009-02-04",8.37
"528","2009-02-05",8.77
"529","2009-02-06",9.25
"530","2009-02-09",9.38
"531","2009-02-10",9.19
"532","2009-02-11",9.61
"533","2009-02-12",9.37
"534","2009-02-13",9.11
"535","2009-02-17",8.81
"536","2009-02-18",8.98
"537","2009-02-19",8.64
"538","2009-02-20",8.24
"539","2009-02-23",7.94
"540","2009-02-24",8.65
"541","2009-02-25",8.86
"542","2009-02-26",8.48
"543","2009-02-27",8.73
"544","2009-03-02",8.52
"545","2009-03-03",8.42
"546","2009-03-04",8.67
"547","2009-03-05",8.09
"548","2009-03-06",7.6
"549","2009-03-09",7.55
"550","2009-03-10",8.54
"551","2009-03-11",9.3
"552","2009-03-12",10.05
"553","2009-03-13",9.17
"554","2009-03-16",8.91
"555","2009-03-17",9.39
"556","2009-03-18",10.15
"557","2009-03-19",10.4
"558","2009-03-20",10.55
"559","2009-03-23",11.19
"560","2009-03-24",11.19
"561","2009-03-25",10.78
"562","2009-03-26",11.17
"563","2009-03-27",10.7
"564","2009-03-30",10.07
"565","2009-03-31",10.08
"566","2009-04-01",10.44
"567","2009-04-02",11
"568","2009-04-03",11.41
"569","2009-04-06",10.86
"570","2009-04-07",10.17
"571","2009-04-08",10.39
"572","2009-04-09",12.41
"573","2009-04-13",12.14
"574","2009-04-14",11.59
"575","2009-04-15",11.98
"576","2009-04-16",12.92
"577","2009-04-17",13.77
"578","2009-04-20",12.4
"579","2009-04-21",12.87
"580","2009-04-22",13.63
"581","2009-04-23",13.25
