"","date","IFF"
"117","2007-06-20",51.27
"118","2007-06-21",51.43
"119","2007-06-22",50.77
"120","2007-06-25",50.5
"121","2007-06-26",50.91
"122","2007-06-27",51.689999
"123","2007-06-28",52.240002
"124","2007-06-29",52.139999
"125","2007-07-02",52.869999
"126","2007-07-03",53.009998
"127","2007-07-05",52.509998
"128","2007-07-06",52.560001
"129","2007-07-09",52.540001
"130","2007-07-10",51.950001
"131","2007-07-11",52.470001
"132","2007-07-12",53.889999
"133","2007-07-13",53.93
"134","2007-07-16",53.220001
"135","2007-07-17",52.830002
"136","2007-07-18",52.610001
"137","2007-07-19",53.200001
"138","2007-07-20",51.84
"139","2007-07-23",52.09
"140","2007-07-24",50.880001
"141","2007-07-25",50.07
"142","2007-07-26",50.349998
"143","2007-07-27",48.849998
"144","2007-07-30",49.369999
"145","2007-07-31",50.110001
"146","2007-08-01",51.720001
"147","2007-08-02",51.639999
"148","2007-08-03",49.830002
"149","2007-08-06",50.68
"150","2007-08-07",47.450001
"151","2007-08-08",50.779999
"152","2007-08-09",49.34
"153","2007-08-10",49.200001
"154","2007-08-13",49.93
"155","2007-08-14",49.59
"156","2007-08-15",48.580002
"157","2007-08-16",49.439999
"158","2007-08-17",48.880001
"159","2007-08-20",48.59
"160","2007-08-21",48.669998
"161","2007-08-22",49.810001
"162","2007-08-23",50.23
"163","2007-08-24",50.099998
"164","2007-08-27",49.540001
"165","2007-08-28",48.34
"166","2007-08-29",50
"167","2007-08-30",49.82
"168","2007-08-31",50.23
"169","2007-09-04",50.279999
"170","2007-09-05",50.099998
"171","2007-09-06",50.200001
"172","2007-09-07",48.740002
"173","2007-09-10",48.599998
"174","2007-09-11",48.939999
"175","2007-09-12",48.939999
"176","2007-09-13",48.349998
"177","2007-09-14",48.669998
"178","2007-09-17",49.900002
"179","2007-09-18",51.369999
"180","2007-09-19",52.459999
"181","2007-09-20",52.639999
"182","2007-09-21",52.299999
"183","2007-09-24",52.360001
"184","2007-09-25",51.720001
"185","2007-09-26",52.68
"186","2007-09-27",53.139999
"187","2007-09-28",52.860001
"188","2007-10-01",53.740002
"189","2007-10-02",53.419998
"190","2007-10-03",52.759998
"191","2007-10-04",53.369999
"192","2007-10-05",53.869999
"193","2007-10-08",53.77
"194","2007-10-09",54.200001
"195","2007-10-10",53.189999
"196","2007-10-11",52.669998
"197","2007-10-12",53.009998
"198","2007-10-15",51.959999
"199","2007-10-16",51.740002
"200","2007-10-17",51.73
"201","2007-10-18",51.959999
"202","2007-10-19",51.009998
"203","2007-10-22",51.09
"204","2007-10-23",51.470001
"205","2007-10-24",51.810001
"206","2007-10-25",51.380001
"207","2007-10-26",52.02
"208","2007-10-29",52.23
"209","2007-10-30",51.880001
"210","2007-10-31",52.209999
"211","2007-11-01",51.049999
"212","2007-11-02",51.400002
"213","2007-11-05",50.880001
"214","2007-11-06",51.57
"215","2007-11-07",50.490002
"216","2007-11-08",50.07
"217","2007-11-09",49.5
"218","2007-11-12",49.259998
"219","2007-11-13",49.799999
"220","2007-11-14",49.709999
"221","2007-11-15",49.200001
"222","2007-11-16",48.84
"223","2007-11-19",47.810001
"224","2007-11-20",48.130001
"225","2007-11-21",47.740002
"226","2007-11-23",48.279999
"227","2007-11-26",47.869999
"228","2007-11-27",48.700001
"229","2007-11-28",49.580002
"230","2007-11-29",49.43
"231","2007-11-30",50.139999
"232","2007-12-03",49.509998
"233","2007-12-04",49.169998
"234","2007-12-05",48.869999
"235","2007-12-06",49.5
"236","2007-12-07",49.77
"237","2007-12-10",49.959999
"238","2007-12-11",48.77
"239","2007-12-12",49.060001
"240","2007-12-13",49.009998
"241","2007-12-14",48.43
"242","2007-12-17",47.330002
"243","2007-12-18",47.82
"244","2007-12-19",47.32
"245","2007-12-20",47.700001
"246","2007-12-21",48.27
"247","2007-12-24",48.619999
"248","2007-12-26",48.470001
"249","2007-12-27",48.349998
"250","2007-12-28",48.23
"251","2007-12-31",48.130001
"252","2008-01-02",47.200001
"253","2008-01-03",46.75
"254","2008-01-04",46.09
"255","2008-01-07",46.43
"256","2008-01-08",45.389999
"257","2008-01-09",45.540001
"258","2008-01-10",45.66
"259","2008-01-11",45.720001
"260","2008-01-14",45.950001
"261","2008-01-15",44.630001
"262","2008-01-16",44.32
"263","2008-01-17",43.110001
"264","2008-01-18",42.810001
"265","2008-01-22",42.970001
"266","2008-01-23",44.23
"267","2008-01-24",43.029999
"268","2008-01-25",42.970001
"269","2008-01-28",43.439999
"270","2008-01-29",43.5
"271","2008-01-30",39.48
"272","2008-01-31",42.549999
"273","2008-02-01",42.68
"274","2008-02-04",42.57
"275","2008-02-05",41.98
"276","2008-02-06",42.369999
"277","2008-02-07",42.470001
"278","2008-02-08",42.240002
"279","2008-02-11",42.439999
"280","2008-02-12",42.950001
"281","2008-02-13",43.139999
"282","2008-02-14",42.740002
"283","2008-02-15",42.849998
"284","2008-02-19",42.790001
"285","2008-02-20",43.200001
"286","2008-02-21",42.759998
"287","2008-02-22",42.869999
"288","2008-02-25",43.369999
"289","2008-02-26",43.580002
"290","2008-02-27",44.639999
"291","2008-02-28",44.369999
"292","2008-02-29",43.130001
"293","2008-03-03",43.209999
"294","2008-03-04",42.169998
"295","2008-03-05",42.990002
"296","2008-03-06",42.139999
"297","2008-03-07",41.490002
"298","2008-03-10",40.650002
"299","2008-03-11",42.349998
"300","2008-03-12",42.220001
"301","2008-03-13",42.549999
"302","2008-03-14",42.080002
"303","2008-03-17",41.869999
"304","2008-03-18",43.16
"305","2008-03-19",42.130001
"306","2008-03-20",42.450001
"307","2008-03-24",43.049999
"308","2008-03-25",43.259998
"309","2008-03-26",43
"310","2008-03-27",43.099998
"311","2008-03-28",43.639999
"312","2008-03-31",44.049999
"313","2008-04-01",44.84
"314","2008-04-02",45.16
"315","2008-04-03",45.290001
"316","2008-04-04",45.5
"317","2008-04-07",45.009998
"318","2008-04-08",45.25
"319","2008-04-09",45.139999
"320","2008-04-10",45.029999
"321","2008-04-11",44.240002
"322","2008-04-14",44.439999
"323","2008-04-15",44.5
"324","2008-04-16",46.099998
"325","2008-04-17",44.650002
"326","2008-04-18",45.75
"327","2008-04-21",45.77
"328","2008-04-22",45.380001
"329","2008-04-23",45.459999
"330","2008-04-24",45.419998
"331","2008-04-25",46.369999
"332","2008-04-28",46.439999
"333","2008-04-29",46.040001
"334","2008-04-30",45.610001
"335","2008-05-01",42.139999
"336","2008-05-02",42.720001
"337","2008-05-05",42.32
"338","2008-05-06",42.189999
"339","2008-05-07",42.25
"340","2008-05-08",42.529999
"341","2008-05-09",42.259998
"342","2008-05-12",42.5
"343","2008-05-13",41.959999
"344","2008-05-14",42.360001
"345","2008-05-15",42.200001
"346","2008-05-16",42.099998
"347","2008-05-19",41.959999
"348","2008-05-20",42.130001
"349","2008-05-21",41.23
"350","2008-05-22",41.009998
"351","2008-05-23",40.470001
"352","2008-05-27",40.779999
"353","2008-05-28",41.32
"354","2008-05-29",41.52
"355","2008-05-30",41.959999
"356","2008-06-02",41.66
"357","2008-06-03",41.639999
"358","2008-06-04",42.040001
"359","2008-06-05",42.889999
"360","2008-06-06",41.73
"361","2008-06-09",41.720001
"362","2008-06-10",41.41
"363","2008-06-11",40.720001
"364","2008-06-12",41.060001
"365","2008-06-13",41.189999
"366","2008-06-16",41.150002
"367","2008-06-17",40.830002
"368","2008-06-18",40.369999
"369","2008-06-19",40.52
"370","2008-06-20",40.209999
"371","2008-06-23",40.75
"372","2008-06-24",39.790001
"373","2008-06-25",40.759998
"374","2008-06-26",40.130001
"375","2008-06-27",39.709999
"376","2008-06-30",39.060001
"377","2008-07-01",39.279999
"378","2008-07-02",38.27
"379","2008-07-03",39.630001
"380","2008-07-07",39.330002
"381","2008-07-08",39.779999
"382","2008-07-09",39.240002
"383","2008-07-10",39.580002
"384","2008-07-11",39.73
"385","2008-07-14",39.82
"386","2008-07-15",40.02
"387","2008-07-16",40.84
"388","2008-07-17",41.400002
"389","2008-07-18",41.310001
"390","2008-07-21",41.560001
"391","2008-07-22",41.119999
"392","2008-07-23",40.189999
"393","2008-07-24",39.43
"394","2008-07-25",39.720001
"395","2008-07-28",39.330002
"396","2008-07-29",39.970001
"397","2008-07-30",40.93
"398","2008-07-31",40.220001
"399","2008-08-01",39.700001
"400","2008-08-04",38.75
"401","2008-08-05",39.07
"402","2008-08-06",39.439999
"403","2008-08-07",38.669998
"404","2008-08-08",39.880001
"405","2008-08-11",40.630001
"406","2008-08-12",41.580002
"407","2008-08-13",41.619999
"408","2008-08-14",41.75
"409","2008-08-15",42.07
"410","2008-08-18",41.759998
"411","2008-08-19",41.060001
"412","2008-08-20",40.959999
"413","2008-08-21",40.900002
"414","2008-08-22",41.23
"415","2008-08-25",40.650002
"416","2008-08-26",40.869999
"417","2008-08-27",40.529999
"418","2008-08-28",41.009998
"419","2008-08-29",40.209999
"420","2008-09-02",39.970001
"421","2008-09-03",41.07
"422","2008-09-04",39.880001
"423","2008-09-05",40.220001
"424","2008-09-08",41.43
"425","2008-09-09",41.27
"426","2008-09-10",41.200001
"427","2008-09-11",41.75
"428","2008-09-12",42.080002
"429","2008-09-15",41.330002
"430","2008-09-16",41.82
"431","2008-09-17",40.82
"432","2008-09-18",43.029999
"433","2008-09-19",44.470001
"434","2008-09-22",42.889999
"435","2008-09-23",42.419998
"436","2008-09-24",42.119999
"437","2008-09-25",42.57
"438","2008-09-26",41.990002
"439","2008-09-29",39
"440","2008-09-30",39.459999
"441","2008-10-01",39.029999
"442","2008-10-02",38.369999
"443","2008-10-03",37.849998
"444","2008-10-06",38.900002
"445","2008-10-07",37.759998
"446","2008-10-08",37.869999
"447","2008-10-09",36.040001
"448","2008-10-10",35.650002
"449","2008-10-13",39.330002
"450","2008-10-14",37.330002
"451","2008-10-15",35.060001
"452","2008-10-16",37.240002
"453","2008-10-17",36.040001
"454","2008-10-20",36.959999
"455","2008-10-21",35.900002
"456","2008-10-22",33.790001
"457","2008-10-23",32.540001
"458","2008-10-24",31.950001
"459","2008-10-27",30.52
"460","2008-10-28",33.799999
"461","2008-10-29",33.970001
"462","2008-10-30",31.610001
"463","2008-10-31",31.879999
"464","2008-11-03",32.41
"465","2008-11-04",32.5
"466","2008-11-05",31.17
"467","2008-11-06",28.76
"468","2008-11-07",29.549999
"469","2008-11-10",29.59
"470","2008-11-11",28.48
"471","2008-11-12",27.780001
"472","2008-11-13",29.459999
"473","2008-11-14",27.860001
"474","2008-11-17",28.030001
"475","2008-11-18",27.66
"476","2008-11-19",26.17
"477","2008-11-20",24.9
"478","2008-11-21",27.27
"479","2008-11-24",28.65
"480","2008-11-25",29.52
"481","2008-11-26",30.49
"482","2008-11-28",30.540001
"483","2008-12-01",28.290001
"484","2008-12-02",29.040001
"485","2008-12-03",29.469999
"486","2008-12-04",28.469999
"487","2008-12-05",29.65
"488","2008-12-08",31
"489","2008-12-09",30.299999
"490","2008-12-10",30.809999
"491","2008-12-11",29.219999
"492","2008-12-12",30.09
"493","2008-12-15",29.530001
"494","2008-12-16",30.469999
"495","2008-12-17",29.66
"496","2008-12-18",29.34
"497","2008-12-19",29.200001
"498","2008-12-22",28.389999
"499","2008-12-23",27.879999
"500","2008-12-24",27.780001
"501","2008-12-26",28.09
"502","2008-12-29",27.73
"503","2008-12-30",28.74
"504","2008-12-31",29.719999
"505","2009-01-02",30.6
"506","2009-01-05",30.360001
"507","2009-01-06",30.51
"508","2009-01-07",29.52
"509","2009-01-08",30
"510","2009-01-09",29.17
"511","2009-01-12",28.780001
"512","2009-01-13",28.879999
"513","2009-01-14",28.01
"514","2009-01-15",28.549999
"515","2009-01-16",27.940001
"516","2009-01-20",27.65
"517","2009-01-21",28.49
"518","2009-01-22",28.32
"519","2009-01-23",28.32
"520","2009-01-26",28.4
"521","2009-01-27",28.889999
"522","2009-01-28",29.450001
"523","2009-01-29",29.379999
"524","2009-01-30",28.620001
"525","2009-02-02",28.24
"526","2009-02-03",27.76
"527","2009-02-04",27.860001
"528","2009-02-05",32.349998
"529","2009-02-06",30.84
"530","2009-02-09",30.610001
"531","2009-02-10",29.700001
"532","2009-02-11",29.389999
"533","2009-02-12",29.33
"534","2009-02-13",29.190001
"535","2009-02-17",28.450001
"536","2009-02-18",27.950001
"537","2009-02-19",27.459999
"538","2009-02-20",27.26
"539","2009-02-23",26.219999
"540","2009-02-24",26.57
"541","2009-02-25",26.290001
"542","2009-02-26",26.59
"543","2009-02-27",26.309999
"544","2009-03-02",25.4
"545","2009-03-03",25.84
"546","2009-03-04",26.23
"547","2009-03-05",25.299999
"548","2009-03-06",25.58
"549","2009-03-09",26.639999
"550","2009-03-10",27.98
"551","2009-03-11",27.190001
"552","2009-03-12",28.08
"553","2009-03-13",28.32
"554","2009-03-16",28.440001
"555","2009-03-17",29
"556","2009-03-18",29.1
"557","2009-03-19",29.200001
"558","2009-03-20",28.65
"559","2009-03-23",30.66
"560","2009-03-24",30.48
"561","2009-03-25",31
"562","2009-03-26",31.690001
"563","2009-03-27",30.860001
"564","2009-03-30",30.120001
"565","2009-03-31",30.459999
"566","2009-04-01",31.02
"567","2009-04-02",32.169998
"568","2009-04-03",32.349998
"569","2009-04-06",32.130001
"570","2009-04-07",31.370001
"571","2009-04-08",31.950001
"572","2009-04-09",32.84
"573","2009-04-13",32.779999
"574","2009-04-14",32.099998
"575","2009-04-15",32.529999
"576","2009-04-16",32.779999
"577","2009-04-17",32.400002
"578","2009-04-20",31.219999
"579","2009-04-21",31.66
"580","2009-04-22",31.82
"581","2009-04-23",31.68
"582","2009-04-24",33.009998
"583","2009-04-27",32.330002
"584","2009-04-28",32.099998
"585","2009-04-29",32.549999
"586","2009-04-30",31.200001
"587","2009-05-01",29.84
"588","2009-05-04",30.57
"589","2009-05-05",30.209999
"590","2009-05-06",30.09
"591","2009-05-07",30.139999
"592","2009-05-08",30.969999
"593","2009-05-11",30.48
"594","2009-05-12",30.870001
"595","2009-05-13",29.91
"596","2009-05-14",30.15
"597","2009-05-15",30
"598","2009-05-18",30.85
"599","2009-05-19",30.68
"600","2009-05-20",30.950001
"601","2009-05-21",30.42
"602","2009-05-22",30.65
"603","2009-05-26",31.299999
"604","2009-05-27",30.48
"605","2009-05-28",31.040001
"606","2009-05-29",31.9
"607","2009-06-01",32.98
"608","2009-06-02",33.509998
"609","2009-06-03",32.689999
"610","2009-06-04",32.970001
"611","2009-06-05",33.25
"612","2009-06-08",32.830002
"613","2009-06-09",32.959999
"614","2009-06-10",32.84
"615","2009-06-11",33.16
"616","2009-06-12",32.959999
"617","2009-06-15",32.459999
"618","2009-06-16",31.84
"619","2009-06-17",32.34
"620","2009-06-18",32.330002
"621","2009-06-19",32.470001
"622","2009-06-22",31.790001
"623","2009-06-23",31.969999
"624","2009-06-24",31.780001
"625","2009-06-25",32.259998
"626","2009-06-26",32.389999
"627","2009-06-29",32.860001
"628","2009-06-30",32.720001
"629","2009-07-01",32.709999
"630","2009-07-02",31.65
"631","2009-07-06",32.310001
"632","2009-07-07",31.629999
"633","2009-07-08",31.42
"634","2009-07-09",31.219999
"635","2009-07-10",31.209999
"636","2009-07-13",31.780001
"637","2009-07-14",31.92
"638","2009-07-15",32.73
"639","2009-07-16",33.189999
"640","2009-07-17",33.16
"641","2009-07-20",33.599998
"642","2009-07-21",33.709999
"643","2009-07-22",33.720001
"644","2009-07-23",34.23
"645","2009-07-24",34.470001
"646","2009-07-27",34.369999
"647","2009-07-28",34.5
"648","2009-07-29",34.049999
"649","2009-07-30",34.639999
"650","2009-07-31",35.259998
"651","2009-08-03",35.810001
"652","2009-08-04",36.419998
"653","2009-08-05",35.889999
"654","2009-08-06",36.07
"655","2009-08-07",36.880001
"656","2009-08-10",36.360001
"657","2009-08-11",36.279999
"658","2009-08-12",36.720001
"659","2009-08-13",37.330002
"660","2009-08-14",36.689999
"661","2009-08-17",35.66
"662","2009-08-18",35.73
"663","2009-08-19",35.360001
"664","2009-08-20",35.23
"665","2009-08-21",36.310001
"666","2009-08-24",36.099998
"667","2009-08-25",35.900002
"668","2009-08-26",36.080002
"669","2009-08-27",36.07
"670","2009-08-28",36.139999
"671","2009-08-31",35.619999
"672","2009-09-01",34.91
"673","2009-09-02",34.860001
"674","2009-09-03",34.939999
"675","2009-09-04",35.18
"676","2009-09-08",35.779999
"677","2009-09-09",36.759998
"678","2009-09-10",37.360001
"679","2009-09-11",37.220001
"680","2009-09-14",37.91
"681","2009-09-15",38.25
"682","2009-09-16",39.009998
"683","2009-09-17",38.52
"684","2009-09-18",39.150002
"685","2009-09-21",38.900002
"686","2009-09-22",38.889999
"687","2009-09-23",38.07
"688","2009-09-24",37.400002
"689","2009-09-25",36.93
"690","2009-09-28",38.09
"691","2009-09-29",37.759998
"692","2009-09-30",37.93
"693","2009-10-01",37.240002
"694","2009-10-02",36.849998
"695","2009-10-05",37.09
"696","2009-10-06",37.639999
"697","2009-10-07",37.73
"698","2009-10-08",38.599998
"699","2009-10-09",38.720001
"700","2009-10-12",38.77
"701","2009-10-13",38.68
"702","2009-10-14",39
"703","2009-10-15",39.060001
"704","2009-10-16",39.049999
"705","2009-10-19",38.970001
"706","2009-10-20",39.150002
"707","2009-10-21",39.77
"708","2009-10-22",40.240002
"709","2009-10-23",39.650002
"710","2009-10-26",39.099998
"711","2009-10-27",38.900002
"712","2009-10-28",37.849998
"713","2009-10-29",38.720001
"714","2009-10-30",38.09
"715","2009-11-02",38.509998
"716","2009-11-03",38.860001
"717","2009-11-04",39.400002
"718","2009-11-05",40.299999
"719","2009-11-06",40.25
"720","2009-11-09",40.970001
"721","2009-11-10",41.23
"722","2009-11-11",40.919998
"723","2009-11-12",40.68
"724","2009-11-13",40.869999
"725","2009-11-16",41.41
"726","2009-11-17",41.59
"727","2009-11-18",41.330002
"728","2009-11-19",40.48
"729","2009-11-20",40.459999
"730","2009-11-23",40.860001
"731","2009-11-24",40.619999
"732","2009-11-25",41.200001
"733","2009-11-27",40.32
"734","2009-11-30",40.720001
"735","2009-12-01",41.02
"736","2009-12-02",41.220001
"737","2009-12-03",40.529999
"738","2009-12-04",41.150002
"739","2009-12-07",41.66
"740","2009-12-08",41.259998
"741","2009-12-09",41.59
"742","2009-12-10",41.369999
"743","2009-12-11",41.200001
"744","2009-12-14",41.849998
"745","2009-12-15",41.459999
"746","2009-12-16",41.75
"747","2009-12-17",40.82
"748","2009-12-18",40.419998
"749","2009-12-21",40.790001
"750","2009-12-22",40.77
"751","2009-12-23",41.16
"752","2009-12-24",41.380001
"753","2009-12-28",41.360001
"754","2009-12-29",41.470001
"755","2009-12-30",41.52
"756","2009-12-31",41.139999
"757","2010-01-04",42.009998
"758","2010-01-05",41.700001
"759","2010-01-06",41.869999
"760","2010-01-07",41.549999
"761","2010-01-08",41.400002
"762","2010-01-11",41.529999
"763","2010-01-12",41.419998
"764","2010-01-13",42.110001
"765","2010-01-14",42.119999
"766","2010-01-15",42.02
"767","2010-01-19",42.759998
"768","2010-01-20",42.119999
"769","2010-01-21",41.68
"770","2010-01-22",40.950001
"771","2010-01-25",40.869999
"772","2010-01-26",40.299999
"773","2010-01-27",40.279999
"774","2010-01-28",40
"775","2010-01-29",39.77
"776","2010-02-01",40.41
"777","2010-02-02",41.080002
"778","2010-02-03",41.360001
"779","2010-02-04",40.23
"780","2010-02-05",40.25
"781","2010-02-08",39.849998
"782","2010-02-09",41.080002
"783","2010-02-10",41.439999
"784","2010-02-11",41.689999
"785","2010-02-12",41.68
"786","2010-02-16",42
"787","2010-02-17",42.099998
"788","2010-02-18",42.380001
"789","2010-02-19",42.48
"790","2010-02-22",42.25
"791","2010-02-23",41.740002
"792","2010-02-24",41.900002
"793","2010-02-25",41.970001
"794","2010-02-26",42.110001
"795","2010-03-01",42.349998
"796","2010-03-02",42.84
"797","2010-03-03",42.919998
"798","2010-03-04",43.529999
"799","2010-03-05",44.490002
"800","2010-03-08",44.27
"801","2010-03-09",44.029999
"802","2010-03-10",43.939999
"803","2010-03-11",44.130001
"804","2010-03-12",44.73
"805","2010-03-15",44.990002
"806","2010-03-16",45.369999
"807","2010-03-17",45.400002
"808","2010-03-18",45.419998
"809","2010-03-19",44.98
"810","2010-03-22",45.48
"811","2010-03-23",46.060001
"812","2010-03-24",45.799999
"813","2010-03-25",45.779999
"814","2010-03-26",45.650002
"815","2010-03-29",47.959999
"816","2010-03-30",47.689999
"817","2010-03-31",47.669998
"818","2010-04-01",48.23
"819","2010-04-05",48.82
"820","2010-04-06",48.869999
"821","2010-04-07",48.869999
"822","2010-04-08",48.919998
"823","2010-04-09",49.860001
"824","2010-04-12",49.990002
"825","2010-04-13",50.400002
"826","2010-04-14",50.900002
"827","2010-04-15",51.529999
"828","2010-04-16",50.5
"829","2010-04-19",50.669998
"830","2010-04-20",50.610001
"831","2010-04-21",50.240002
"832","2010-04-22",50.68
"833","2010-04-23",51.720001
"834","2010-04-26",51.400002
"835","2010-04-27",50.32
"836","2010-04-28",50.34
"837","2010-04-29",51.310001
"838","2010-04-30",50.09
"839","2010-05-03",51.02
"840","2010-05-04",49.529999
"841","2010-05-05",48.5
"842","2010-05-06",46.66
"843","2010-05-07",45.099998
"844","2010-05-10",47.040001
"845","2010-05-11",46.580002
"846","2010-05-12",47.52
"847","2010-05-13",47.049999
"848","2010-05-14",46.07
"849","2010-05-17",46.18
"850","2010-05-18",45.400002
"851","2010-05-19",44.950001
"852","2010-05-20",43.259998
"853","2010-05-21",44.200001
"854","2010-05-24",43.529999
"855","2010-05-25",43.630001
"856","2010-05-26",43.27
"857","2010-05-27",45.18
"858","2010-05-28",44.5
"859","2010-06-01",43.73
"860","2010-06-02",44.919998
"861","2010-06-03",44.779999
"862","2010-06-04",43.099998
"863","2010-06-07",42.990002
"864","2010-06-08",43.93
"865","2010-06-09",44.080002
"866","2010-06-10",45.080002
"867","2010-06-11",45.73
"868","2010-06-14",45.360001
"869","2010-06-15",46.57
"870","2010-06-16",46.5
"871","2010-06-17",46.509998
"872","2010-06-18",46.470001
"873","2010-06-21",46.049999
"874","2010-06-22",45.529999
"875","2010-06-23",45.389999
"876","2010-06-24",44.529999
"877","2010-06-25",44.330002
"878","2010-06-28",44
"879","2010-06-29",43.099998
"880","2010-06-30",42.419998
"881","2010-07-01",42.299999
"882","2010-07-02",41.990002
"883","2010-07-06",42.040001
"884","2010-07-07",43.759998
"885","2010-07-08",44.400002
"886","2010-07-09",44.630001
"887","2010-07-12",44.139999
"888","2010-07-13",45.240002
"889","2010-07-14",45.009998
"890","2010-07-15",45
"891","2010-07-16",43.77
"892","2010-07-19",44.049999
"893","2010-07-20",45
"894","2010-07-21",45.07
"895","2010-07-22",46.220001
"896","2010-07-23",46.459999
"897","2010-07-26",46.82
"898","2010-07-27",45.779999
"899","2010-07-28",46.029999
"900","2010-07-29",45.549999
"901","2010-07-30",45.380001
"902","2010-08-02",45.919998
"903","2010-08-03",45.66
"904","2010-08-04",45.889999
"905","2010-08-05",46.84
"906","2010-08-06",46.869999
"907","2010-08-09",47.619999
"908","2010-08-10",47.34
"909","2010-08-11",46
"910","2010-08-12",45.82
"911","2010-08-13",46.349998
"912","2010-08-16",45.889999
"913","2010-08-17",47.029999
"914","2010-08-18",46.900002
"915","2010-08-19",45.66
"916","2010-08-20",45.830002
"917","2010-08-23",45.470001
"918","2010-08-24",44.669998
"919","2010-08-25",44.919998
"920","2010-08-26",45.150002
"921","2010-08-27",46.150002
"922","2010-08-30",45.630001
"923","2010-08-31",45.689999
"924","2010-09-01",47.389999
"925","2010-09-02",47.669998
"926","2010-09-03",47.720001
"927","2010-09-07",46.93
"928","2010-09-08",47.060001
"929","2010-09-09",46.900002
"930","2010-09-10",46.66
"931","2010-09-13",46.810001
"932","2010-09-14",47.48
"933","2010-09-15",47.849998
"934","2010-09-16",47.849998
"935","2010-09-17",48.389999
"936","2010-09-20",48.919998
"937","2010-09-21",48.630001
"938","2010-09-22",48.57
"939","2010-09-23",47.919998
"940","2010-09-24",49.009998
"941","2010-09-27",48.82
"942","2010-09-28",49.459999
"943","2010-09-29",48.709999
"944","2010-09-30",48.52
"945","2010-10-01",48.790001
"946","2010-10-04",48.5
"947","2010-10-05",49.549999
"948","2010-10-06",49.599998
"949","2010-10-07",49.490002
"950","2010-10-08",49.700001
"951","2010-10-11",49.560001
"952","2010-10-12",49.619999
"953","2010-10-13",50.07
"954","2010-10-14",49.700001
