"","date","NEM"
"84","2007-05-03",41.900002
"85","2007-05-04",41.950001
"86","2007-05-07",41.970001
"87","2007-05-08",41.779999
"88","2007-05-09",41.599998
"89","2007-05-10",40.68
"90","2007-05-11",41.09
"91","2007-05-14",40.5
"92","2007-05-15",40.209999
"93","2007-05-16",39.639999
"94","2007-05-17",39.07
"95","2007-05-18",39.189999
"96","2007-05-21",39.450001
"97","2007-05-22",38.77
"98","2007-05-23",39.380001
"99","2007-05-24",39.450001
"100","2007-05-25",39.200001
"101","2007-05-29",39.169998
"102","2007-05-30",39.400002
"103","2007-05-31",40.68
"104","2007-06-01",41.610001
"105","2007-06-04",41.509998
"106","2007-06-05",41.43
"107","2007-06-06",41.040001
"108","2007-06-07",39.84
"109","2007-06-08",39.900002
"110","2007-06-11",39.66
"111","2007-06-12",39.080002
"112","2007-06-13",39.720001
"113","2007-06-14",39.849998
"114","2007-06-15",40.43
"115","2007-06-18",40.009998
"116","2007-06-19",40.779999
"117","2007-06-20",39.93
"118","2007-06-21",39.950001
"119","2007-06-22",39.380001
"120","2007-06-25",39.130001
"121","2007-06-26",38.529999
"122","2007-06-27",38.709999
"123","2007-06-28",38.669998
"124","2007-06-29",39.060001
"125","2007-07-02",39.889999
"126","2007-07-03",39.529999
"127","2007-07-05",39.580002
"128","2007-07-06",41.779999
"129","2007-07-09",42
"130","2007-07-10",41.189999
"131","2007-07-11",40.18
"132","2007-07-12",41.110001
"133","2007-07-13",41.41
"134","2007-07-16",41.110001
"135","2007-07-17",41.009998
"136","2007-07-18",42.470001
"137","2007-07-19",43.32
"138","2007-07-20",43
"139","2007-07-23",43.27
"140","2007-07-24",43.380001
"141","2007-07-25",43.25
"142","2007-07-26",41.52
"143","2007-07-27",40.830002
"144","2007-07-30",41.700001
"145","2007-07-31",41.75
"146","2007-08-01",41.59
"147","2007-08-02",41.73
"148","2007-08-03",40.900002
"149","2007-08-06",40.66
"150","2007-08-07",40.93
"151","2007-08-08",42.34
"152","2007-08-09",41.419998
"153","2007-08-10",41.91
"154","2007-08-13",41.130001
"155","2007-08-14",40.5
"156","2007-08-15",40.110001
"157","2007-08-16",39.439999
"158","2007-08-17",39.889999
"159","2007-08-20",39.880001
"160","2007-08-21",40.34
"161","2007-08-22",40.759998
"162","2007-08-23",40.529999
"163","2007-08-24",41.16
"164","2007-08-27",40.450001
"165","2007-08-28",41.07
"166","2007-08-29",41.68
"167","2007-08-30",41.52
"168","2007-08-31",42.259998
"169","2007-09-04",42.669998
"170","2007-09-05",42.290001
"171","2007-09-06",44.099998
"172","2007-09-07",44.209999
"173","2007-09-10",43.830002
"174","2007-09-11",45.16
"175","2007-09-12",45.25
"176","2007-09-13",45.169998
"177","2007-09-14",45.349998
"178","2007-09-17",45.209999
"179","2007-09-18",45.990002
"180","2007-09-19",46.689999
"181","2007-09-20",47.689999
"182","2007-09-21",47.560001
"183","2007-09-24",48.259998
"184","2007-09-25",47.689999
"185","2007-09-26",44.900002
"186","2007-09-27",44.529999
"187","2007-09-28",44.73
"188","2007-10-01",46.02
"189","2007-10-02",45.139999
"190","2007-10-03",44.75
"191","2007-10-04",45.049999
"192","2007-10-05",45.560001
"193","2007-10-08",44.830002
"194","2007-10-09",46.02
"195","2007-10-10",46.220001
"196","2007-10-11",47.029999
"197","2007-10-12",47.57
"198","2007-10-15",47.630001
"199","2007-10-16",47.200001
"200","2007-10-17",45.330002
"201","2007-10-18",46.139999
"202","2007-10-19",45.66
"203","2007-10-22",44.970001
"204","2007-10-23",45.779999
"205","2007-10-24",46.16
"206","2007-10-25",46.169998
"207","2007-10-26",47.57
"208","2007-10-29",47.669998
"209","2007-10-30",46.439999
"210","2007-10-31",50.900002
"211","2007-11-01",49.509998
"212","2007-11-02",51.610001
"213","2007-11-05",52.34
"214","2007-11-06",54.5
"215","2007-11-07",54.209999
"216","2007-11-08",54.060001
"217","2007-11-09",54.040001
"218","2007-11-12",49.860001
"219","2007-11-13",50.919998
"220","2007-11-14",51.200001
"221","2007-11-15",48.799999
"222","2007-11-16",49.689999
"223","2007-11-19",48.57
"224","2007-11-20",51.049999
"225","2007-11-21",50.560001
"226","2007-11-23",52.09
"227","2007-11-26",50.439999
"228","2007-11-27",50.580002
"229","2007-11-28",52.009998
"230","2007-11-29",51.389999
"231","2007-11-30",49.689999
"232","2007-12-03",50
"233","2007-12-04",49.650002
"234","2007-12-05",49.419998
"235","2007-12-06",50.52
"236","2007-12-07",50.029999
"237","2007-12-10",50.830002
"238","2007-12-11",49.09
"239","2007-12-12",49.290001
"240","2007-12-13",48.82
"241","2007-12-14",47.810001
"242","2007-12-17",46.599998
"243","2007-12-18",47.689999
"244","2007-12-19",47.279999
"245","2007-12-20",47.389999
"246","2007-12-21",48.700001
"247","2007-12-24",48.450001
"248","2007-12-26",49.009998
"249","2007-12-27",47.950001
"250","2007-12-28",48.990002
"251","2007-12-31",48.830002
"252","2008-01-02",52.389999
"253","2008-01-03",53.810001
"254","2008-01-04",52.419998
"255","2008-01-07",51.52
"256","2008-01-08",52.779999
"257","2008-01-09",52.919998
"258","2008-01-10",53.919998
"259","2008-01-11",54.720001
"260","2008-01-14",56.220001
"261","2008-01-15",56.119999
"262","2008-01-16",53.919998
"263","2008-01-17",52.889999
"264","2008-01-18",52.880001
"265","2008-01-22",53.099998
"266","2008-01-23",50.5
"267","2008-01-24",52.970001
"268","2008-01-25",53.259998
"269","2008-01-28",55.220001
"270","2008-01-29",54.59
"271","2008-01-30",55.630001
"272","2008-01-31",54.25
"273","2008-02-01",53.23
"274","2008-02-04",50.91
"275","2008-02-05",49.48
"276","2008-02-06",49.869999
"277","2008-02-07",50.220001
"278","2008-02-08",51.290001
"279","2008-02-11",50.919998
"280","2008-02-12",48.490002
"281","2008-02-13",49.290001
"282","2008-02-14",48.57
"283","2008-02-15",47.889999
"284","2008-02-19",50.48
"285","2008-02-20",51.150002
"286","2008-02-21",50.639999
"287","2008-02-22",50.049999
"288","2008-02-25",49.68
"289","2008-02-26",50.450001
"290","2008-02-27",51.389999
"291","2008-02-28",52.84
"292","2008-02-29",51.169998
"293","2008-03-03",52.380001
"294","2008-03-04",50.200001
"295","2008-03-05",51.330002
"296","2008-03-06",50.919998
"297","2008-03-07",49.57
"298","2008-03-10",49.380001
"299","2008-03-11",52.119999
"300","2008-03-12",51.380001
"301","2008-03-13",53.779999
"302","2008-03-14",53.630001
"303","2008-03-17",53.380001
"304","2008-03-18",50.889999
"305","2008-03-19",48.720001
"306","2008-03-20",45.970001
"307","2008-03-24",45.459999
"308","2008-03-25",46.82
"309","2008-03-26",47.439999
"310","2008-03-27",46.610001
"311","2008-03-28",46.549999
"312","2008-03-31",45.299999
"313","2008-04-01",44.799999
"314","2008-04-02",46.279999
"315","2008-04-03",46.279999
"316","2008-04-04",46.82
"317","2008-04-07",46.540001
"318","2008-04-08",46.560001
"319","2008-04-09",46.77
"320","2008-04-10",46.990002
"321","2008-04-11",45.959999
"322","2008-04-14",45.119999
"323","2008-04-15",45.450001
"324","2008-04-16",47.91
"325","2008-04-17",47.52
"326","2008-04-18",46.27
"327","2008-04-21",45.080002
"328","2008-04-22",44.650002
"329","2008-04-23",43.849998
"330","2008-04-24",43
"331","2008-04-25",44.73
"332","2008-04-28",43.990002
"333","2008-04-29",42.93
"334","2008-04-30",44.209999
"335","2008-05-01",43.23
"336","2008-05-02",44.509998
"337","2008-05-05",45.349998
"338","2008-05-06",45.970001
"339","2008-05-07",45.220001
"340","2008-05-08",46.52
"341","2008-05-09",45.73
"342","2008-05-12",45.259998
"343","2008-05-13",45.040001
"344","2008-05-14",45.099998
"345","2008-05-15",46.73
"346","2008-05-16",48.880001
"347","2008-05-19",49.060001
"348","2008-05-20",49.880001
"349","2008-05-21",49.599998
"350","2008-05-22",48.990002
"351","2008-05-23",48.740002
"352","2008-05-27",47.669998
"353","2008-05-28",48.220001
"354","2008-05-29",46.799999
"355","2008-05-30",47.529999
"356","2008-06-02",47.77
"357","2008-06-03",47
"358","2008-06-04",46.860001
"359","2008-06-05",47.900002
"360","2008-06-06",48.32
"361","2008-06-09",49.02
"362","2008-06-10",46.73
"363","2008-06-11",47.200001
"364","2008-06-12",46.650002
"365","2008-06-13",47.009998
"366","2008-06-16",48.310001
"367","2008-06-17",48.299999
"368","2008-06-18",48.700001
"369","2008-06-19",48.689999
"370","2008-06-20",48.950001
"371","2008-06-23",49.66
"372","2008-06-24",50.330002
"373","2008-06-25",50.450001
"374","2008-06-26",52.18
"375","2008-06-27",52.68
"376","2008-06-30",52.16
"377","2008-07-01",53.369999
"378","2008-07-02",50.990002
"379","2008-07-03",50.150002
"380","2008-07-07",48.959999
"381","2008-07-08",48.009998
"382","2008-07-09",47.540001
"383","2008-07-10",49.18
"384","2008-07-11",51.27
"385","2008-07-14",51.919998
"386","2008-07-15",50.830002
"387","2008-07-16",49.639999
"388","2008-07-17",47.700001
"389","2008-07-18",48.240002
"390","2008-07-21",49.669998
"391","2008-07-22",49.119999
"392","2008-07-23",46.950001
"393","2008-07-24",48.77
"394","2008-07-25",49.200001
"395","2008-07-28",49.110001
"396","2008-07-29",47.98
"397","2008-07-30",48.25
"398","2008-07-31",47.959999
"399","2008-08-01",47.27
"400","2008-08-04",46.119999
"401","2008-08-05",43.75
"402","2008-08-06",44.580002
"403","2008-08-07",44.709999
"404","2008-08-08",43.59
"405","2008-08-11",41.5
"406","2008-08-12",42.360001
"407","2008-08-13",44.150002
"408","2008-08-14",42.889999
"409","2008-08-15",41.509998
"410","2008-08-18",42.049999
"411","2008-08-19",42.830002
"412","2008-08-20",43.25
"413","2008-08-21",44.889999
"414","2008-08-22",44.290001
"415","2008-08-25",43.709999
"416","2008-08-26",44.200001
"417","2008-08-27",45.220001
"418","2008-08-28",45.23
"419","2008-08-29",45.099998
"420","2008-09-02",42.93
"421","2008-09-03",41.389999
"422","2008-09-04",39.540001
"423","2008-09-05",40.23
"424","2008-09-08",39.82
"425","2008-09-09",36.73
"426","2008-09-10",37.709999
"427","2008-09-11",37.279999
"428","2008-09-12",39.66
"429","2008-09-15",38.380001
"430","2008-09-16",39.549999
"431","2008-09-17",43.25
"432","2008-09-18",39.669998
"433","2008-09-19",41.849998
"434","2008-09-22",44.43
"435","2008-09-23",42.77
"436","2008-09-24",42.169998
"437","2008-09-25",41.560001
"438","2008-09-26",41
"439","2008-09-29",39.360001
"440","2008-09-30",38.759998
"441","2008-10-01",38.610001
"442","2008-10-02",34.200001
"443","2008-10-03",35.580002
"444","2008-10-06",34.400002
"445","2008-10-07",32.509998
"446","2008-10-08",37.330002
"447","2008-10-09",34
"448","2008-10-10",29.23
"449","2008-10-13",31.08
"450","2008-10-14",31.870001
"451","2008-10-15",30.040001
"452","2008-10-16",28.85
"453","2008-10-17",27.459999
"454","2008-10-20",31.02
"455","2008-10-21",28.809999
"456","2008-10-22",24.75
"457","2008-10-23",23.299999
"458","2008-10-24",23.82
"459","2008-10-27",21.540001
"460","2008-10-28",26.469999
"461","2008-10-29",25.9
"462","2008-10-30",28.040001
"463","2008-10-31",26.34
"464","2008-11-03",26.299999
"465","2008-11-04",29.030001
"466","2008-11-05",27.809999
"467","2008-11-06",25.389999
"468","2008-11-07",26.02
"469","2008-11-10",27.469999
"470","2008-11-11",26.26
"471","2008-11-12",24.32
"472","2008-11-13",26.18
"473","2008-11-14",24.23
"474","2008-11-17",23.35
"475","2008-11-18",23.65
"476","2008-11-19",22.4
"477","2008-11-20",23
"478","2008-11-21",28.790001
"479","2008-11-24",31.49
"480","2008-11-25",31.93
"481","2008-11-26",33.630001
"482","2008-11-28",33.650002
"483","2008-12-01",30.190001
"484","2008-12-02",32.259998
"485","2008-12-03",29.34
"486","2008-12-04",29.709999
"487","2008-12-05",29.58
"488","2008-12-08",31.379999
"489","2008-12-09",32.23
"490","2008-12-10",35.380001
"491","2008-12-11",34.669998
"492","2008-12-12",35.84
"493","2008-12-15",37.700001
"494","2008-12-16",40.009998
"495","2008-12-17",39.169998
"496","2008-12-18",37.200001
"497","2008-12-19",38.110001
"498","2008-12-22",36.759998
"499","2008-12-23",37.240002
"500","2008-12-24",37.299999
"501","2008-12-26",38.849998
"502","2008-12-29",40.700001
"503","2008-12-30",40.02
"504","2008-12-31",40.700001
"505","2009-01-02",40.330002
"506","2009-01-05",38.82
"507","2009-01-06",39.549999
"508","2009-01-07",35.110001
"509","2009-01-08",37.75
"510","2009-01-09",37.040001
"511","2009-01-12",35.91
"512","2009-01-13",36
"513","2009-01-14",35.509998
"514","2009-01-15",37.119999
"515","2009-01-16",37.830002
"516","2009-01-20",39.330002
"517","2009-01-21",40.43
"518","2009-01-22",40.900002
"519","2009-01-23",44.439999
"520","2009-01-26",43.369999
"521","2009-01-27",41.709999
"522","2009-01-28",38.610001
"523","2009-01-29",39.439999
"524","2009-01-30",39.779999
"525","2009-02-02",39.369999
"526","2009-02-03",38.869999
"527","2009-02-04",39.990002
"528","2009-02-05",40.91
"529","2009-02-06",41.529999
"530","2009-02-09",40.360001
"531","2009-02-10",39.349998
"532","2009-02-11",42.349998
"533","2009-02-12",42.75
"534","2009-02-13",41.580002
"535","2009-02-17",42.66
"536","2009-02-18",42.759998
"537","2009-02-19",40.790001
"538","2009-02-20",43.73
"539","2009-02-23",42.389999
"540","2009-02-24",40.23
"541","2009-02-25",40.07
"542","2009-02-26",40.68
"543","2009-02-27",41.630001
"544","2009-03-02",37.880001
"545","2009-03-03",38.700001
"546","2009-03-04",38.790001
"547","2009-03-05",40.439999
"548","2009-03-06",38.900002
"549","2009-03-09",37.790001
"550","2009-03-10",35.029999
"551","2009-03-11",36.66
"552","2009-03-12",37.560001
"553","2009-03-13",38.540001
"554","2009-03-16",37.470001
"555","2009-03-17",36.610001
"556","2009-03-18",40.139999
"557","2009-03-19",42.900002
"558","2009-03-20",44.189999
"559","2009-03-23",44.669998
"560","2009-03-24",43.880001
"561","2009-03-25",45.860001
"562","2009-03-26",46.900002
"563","2009-03-27",45.650002
"564","2009-03-30",45.299999
"565","2009-03-31",44.759998
"566","2009-04-01",47.400002
"567","2009-04-02",46.240002
"568","2009-04-03",43.889999
"569","2009-04-06",42.799999
"570","2009-04-07",42.619999
"571","2009-04-08",41.900002
"572","2009-04-09",41.779999
"573","2009-04-13",42.080002
"574","2009-04-14",41.849998
"575","2009-04-15",42.299999
"576","2009-04-16",39.799999
"577","2009-04-17",38.139999
"578","2009-04-20",39.060001
"579","2009-04-21",38.869999
"580","2009-04-22",38.369999
"581","2009-04-23",38.73
"582","2009-04-24",41.290001
"583","2009-04-27",41.68
"584","2009-04-28",40.02
"585","2009-04-29",40.709999
"586","2009-04-30",40.240002
"587","2009-05-01",38.73
"588","2009-05-04",40.950001
"589","2009-05-05",41.139999
"590","2009-05-06",42.669998
"591","2009-05-07",42.75
"592","2009-05-08",43.779999
"593","2009-05-11",42.709999
"594","2009-05-12",44.32
"595","2009-05-13",42.959999
"596","2009-05-14",43.669998
"597","2009-05-15",42.639999
"598","2009-05-18",42.389999
"599","2009-05-19",43.57
"600","2009-05-20",45.549999
"601","2009-05-21",46.619999
"602","2009-05-22",47.040001
"603","2009-05-26",47.189999
"604","2009-05-27",45.869999
"605","2009-05-28",47.349998
"606","2009-05-29",48.869999
"607","2009-06-01",47.990002
"608","2009-06-02",48.52
"609","2009-06-03",46.419998
"610","2009-06-04",47.439999
"611","2009-06-05",44.84
"612","2009-06-08",44.66
"613","2009-06-09",44.889999
"614","2009-06-10",44.450001
"615","2009-06-11",44.110001
"616","2009-06-12",42.709999
"617","2009-06-15",41.580002
"618","2009-06-16",41.880001
"619","2009-06-17",41.98
"620","2009-06-18",41.41
"621","2009-06-19",41.880001
"622","2009-06-22",39.869999
"623","2009-06-23",41.32
"624","2009-06-24",42.02
"625","2009-06-25",43.080002
"626","2009-06-26",42.5
"627","2009-06-29",42.330002
"628","2009-06-30",40.869999
"629","2009-07-01",42.18
"630","2009-07-02",40.259998
"631","2009-07-06",39.459999
"632","2009-07-07",39.369999
"633","2009-07-08",37.950001
"634","2009-07-09",38.040001
"635","2009-07-10",37.889999
"636","2009-07-13",38.450001
"637","2009-07-14",39.110001
"638","2009-07-15",40.450001
"639","2009-07-16",40.860001
"640","2009-07-17",41.139999
"641","2009-07-20",42.139999
"642","2009-07-21",42.25
"643","2009-07-22",41.98
"644","2009-07-23",41.759998
"645","2009-07-24",41.759998
"646","2009-07-27",41.580002
"647","2009-07-28",40.34
"648","2009-07-29",39.369999
"649","2009-07-30",39.810001
"650","2009-07-31",41.349998
"651","2009-08-03",41.84
"652","2009-08-04",42.049999
"653","2009-08-05",41.91
"654","2009-08-06",42.32
"655","2009-08-07",41.540001
"656","2009-08-10",40.740002
"657","2009-08-11",40.200001
"658","2009-08-12",40.470001
"659","2009-08-13",41.470001
"660","2009-08-14",40.630001
"661","2009-08-17",38.77
"662","2009-08-18",39.23
"663","2009-08-19",39.68
"664","2009-08-20",40.040001
"665","2009-08-21",40.84
"666","2009-08-24",39.939999
"667","2009-08-25",40.299999
"668","2009-08-26",39.880001
"669","2009-08-27",40.57
"670","2009-08-28",41.419998
"671","2009-08-31",40.189999
"672","2009-09-01",40.18
"673","2009-09-02",43.900002
"674","2009-09-03",45.77
"675","2009-09-04",46.23
"676","2009-09-08",45.700001
"677","2009-09-09",44.880001
"678","2009-09-10",46.119999
"679","2009-09-11",46.529999
"680","2009-09-14",45.759998
"681","2009-09-15",46.73
"682","2009-09-16",47.119999
"683","2009-09-17",45.830002
"684","2009-09-18",44.959999
"685","2009-09-21",44.41
"686","2009-09-22",45.220001
"687","2009-09-23",43.59
"688","2009-09-24",43.279999
"689","2009-09-25",42.830002
"690","2009-09-28",42.669998
"691","2009-09-29",43.73
"692","2009-09-30",44.02
"693","2009-10-01",42.400002
"694","2009-10-02",42.119999
"695","2009-10-05",43.200001
"696","2009-10-06",46.209999
"697","2009-10-07",46.580002
"698","2009-10-08",47.009998
"699","2009-10-09",46.5
"700","2009-10-12",46.48
"701","2009-10-13",47.68
"702","2009-10-14",47.349998
"703","2009-10-15",46.560001
"704","2009-10-16",46.639999
"705","2009-10-19",46.970001
"706","2009-10-20",45.990002
"707","2009-10-21",45.57
"708","2009-10-22",45.52
"709","2009-10-23",44.91
"710","2009-10-26",43.34
"711","2009-10-27",43.279999
"712","2009-10-28",41.5
"713","2009-10-29",43
"714","2009-10-30",43.459999
"715","2009-11-02",43.57
"716","2009-11-03",46.48
"717","2009-11-04",47.369999
"718","2009-11-05",47.25
"719","2009-11-06",49.040001
"720","2009-11-09",50.560001
"721","2009-11-10",50.459999
"722","2009-11-11",51.240002
"723","2009-11-12",49.639999
"724","2009-11-13",50.990002
"725","2009-11-16",52.389999
"726","2009-11-17",52.82
"727","2009-11-18",52.700001
"728","2009-11-19",52.66
"729","2009-11-20",52.259998
"730","2009-11-23",53.34
"731","2009-11-24",53.349998
"732","2009-11-25",54.900002
"733","2009-11-27",53.349998
"734","2009-11-30",53.639999
"735","2009-12-01",55.66
"736","2009-12-02",55.830002
"737","2009-12-03",54.580002
"738","2009-12-04",52.049999
"739","2009-12-07",51.830002
"740","2009-12-08",50.330002
"741","2009-12-09",51.740002
"742","2009-12-10",51.689999
"743","2009-12-11",51.18
"744","2009-12-14",51.57
"745","2009-12-15",50.59
"746","2009-12-16",50.709999
"747","2009-12-17",47.630001
"748","2009-12-18",48.259998
"749","2009-12-21",46.98
"750","2009-12-22",46.75
"751","2009-12-23",48.040001
"752","2009-12-24",47.98
"753","2009-12-28",47.810001
"754","2009-12-29",47.759998
"755","2009-12-30",47.59
"756","2009-12-31",47.310001
"757","2010-01-04",48.450001
"758","2010-01-05",48.580002
"759","2010-01-06",49.610001
"760","2010-01-07",49.290001
"761","2010-01-08",49.619999
"762","2010-01-11",50.18
"763","2010-01-12",48.52
"764","2010-01-13",48.75
"765","2010-01-14",48.419998
"766","2010-01-15",47.610001
"767","2010-01-19",48.439999
"768","2010-01-20",46.41
"769","2010-01-21",44.439999
"770","2010-01-22",44.43
"771","2010-01-25",44.130001
"772","2010-01-26",44.240002
"773","2010-01-27",44.189999
"774","2010-01-28",43.990002
"775","2010-01-29",42.860001
"776","2010-02-01",45.540001
"777","2010-02-02",45.27
"778","2010-02-03",45.869999
"779","2010-02-04",43.540001
"780","2010-02-05",46.23
"781","2010-02-08",44.41
"782","2010-02-09",45.82
"783","2010-02-10",45.330002
"784","2010-02-11",46.759998
"785","2010-02-12",46.529999
"786","2010-02-16",47.419998
"787","2010-02-17",47.240002
"788","2010-02-18",48.41
"789","2010-02-19",48.540001
"790","2010-02-22",47.73
"791","2010-02-23",46.580002
"792","2010-02-24",46.48
"793","2010-02-25",49.02
"794","2010-02-26",49.279999
"795","2010-03-01",50.279999
"796","2010-03-02",51.700001
"797","2010-03-03",51.939999
"798","2010-03-04",50.860001
"799","2010-03-05",51.549999
"800","2010-03-08",51.060001
"801","2010-03-09",51.169998
"802","2010-03-10",50.27
"803","2010-03-11",50.419998
"804","2010-03-12",50.040001
"805","2010-03-15",49.73
"806","2010-03-16",51.34
"807","2010-03-17",51.23
"808","2010-03-18",51.27
"809","2010-03-19",50.759998
"810","2010-03-22",51.400002
"811","2010-03-23",51.450001
"812","2010-03-24",49.720001
"813","2010-03-25",48.349998
"814","2010-03-26",49.380001
"815","2010-03-29",50.369999
"816","2010-03-30",50.740002
"817","2010-03-31",50.93
"818","2010-04-01",52.91
"819","2010-04-05",53.810001
"820","2010-04-06",53.27
"821","2010-04-07",54.09
"822","2010-04-08",53.900002
"823","2010-04-09",54.209999
"824","2010-04-12",53.549999
"825","2010-04-13",53.779999
"826","2010-04-14",53.549999
"827","2010-04-15",53.029999
"828","2010-04-16",52.150002
"829","2010-04-19",52.220001
"830","2010-04-20",51.529999
"831","2010-04-21",51.91
"832","2010-04-22",52.439999
"833","2010-04-23",53.099998
"834","2010-04-26",53.189999
"835","2010-04-27",53.259998
"836","2010-04-28",54.77
"837","2010-04-29",55.799999
"838","2010-04-30",56.080002
"839","2010-05-03",54.93
"840","2010-05-04",54.279999
"841","2010-05-05",53.52
"842","2010-05-06",54.639999
"843","2010-05-07",53.389999
"844","2010-05-10",55.490002
"845","2010-05-11",58.200001
"846","2010-05-12",58.709999
"847","2010-05-13",57.130001
"848","2010-05-14",57.68
"849","2010-05-17",57.040001
"850","2010-05-18",56.060001
"851","2010-05-19",54.509998
"852","2010-05-20",52.07
"853","2010-05-21",52.34
"854","2010-05-24",52.34
"855","2010-05-25",53.540001
"856","2010-05-26",53.16
"857","2010-05-27",54.93
"858","2010-05-28",53.82
"859","2010-06-01",54.639999
"860","2010-06-02",55.709999
"861","2010-06-03",54.32
"862","2010-06-04",53.720001
"863","2010-06-07",55.16
"864","2010-06-08",56.450001
"865","2010-06-09",55.700001
"866","2010-06-10",56.110001
"867","2010-06-11",56.25
"868","2010-06-14",54.939999
"869","2010-06-15",56.330002
"870","2010-06-16",58.330002
"871","2010-06-17",59.68
"872","2010-06-18",61.25
"873","2010-06-21",59.48
"874","2010-06-22",59.52
"875","2010-06-23",59.080002
"876","2010-06-24",58.950001
"877","2010-06-25",61.669998
"878","2010-06-28",61.459999
"879","2010-06-29",61.150002
"880","2010-06-30",61.740002
"881","2010-07-01",58.990002
"882","2010-07-02",58.759998
"883","2010-07-06",58.619999
"884","2010-07-07",59.990002
"885","2010-07-08",60.34
"886","2010-07-09",61.93
"887","2010-07-12",61.580002
"888","2010-07-13",61.68
"889","2010-07-14",61.720001
"890","2010-07-15",60.700001
"891","2010-07-16",58.900002
"892","2010-07-19",58.02
"893","2010-07-20",58.990002
"894","2010-07-21",58.169998
"895","2010-07-22",59.009998
"896","2010-07-23",59.049999
"897","2010-07-26",58.099998
"898","2010-07-27",55.779999
"899","2010-07-28",55.400002
"900","2010-07-29",55.720001
"901","2010-07-30",55.900002
"902","2010-08-02",55.599998
"903","2010-08-03",55.470001
"904","2010-08-04",56.25
"905","2010-08-05",56.709999
"906","2010-08-06",57.040001
"907","2010-08-09",57.240002
"908","2010-08-10",57.400002
"909","2010-08-11",56.040001
"910","2010-08-12",57.75
"911","2010-08-13",56.720001
"912","2010-08-16",57.709999
"913","2010-08-17",58.380001
"914","2010-08-18",59.490002
"915","2010-08-19",58.439999
"916","2010-08-20",58.02
"917","2010-08-23",57.580002
"918","2010-08-24",57.119999
"919","2010-08-25",58.740002
"920","2010-08-26",59.439999
"921","2010-08-27",59.950001
"922","2010-08-30",59.919998
"923","2010-08-31",61.32
"924","2010-09-01",60.32
"925","2010-09-02",61.529999
"926","2010-09-03",60.869999
"927","2010-09-07",62.07
"928","2010-09-08",61.57
"929","2010-09-09",60.220001
"930","2010-09-10",60.68
"931","2010-09-13",60.419998
"932","2010-09-14",62.849998
"933","2010-09-15",62.900002
"934","2010-09-16",63.18
"935","2010-09-17",63.009998
"936","2010-09-20",63.27
"937","2010-09-21",64.129997
"938","2010-09-22",64.940002
"939","2010-09-23",63.849998
"940","2010-09-24",63.400002
"941","2010-09-27",62.650002
"942","2010-09-28",64.230003
"943","2010-09-29",63.900002
"944","2010-09-30",62.810001
"945","2010-10-01",63.68
"946","2010-10-04",62.740002
"947","2010-10-05",63.669998
"948","2010-10-06",64.720001
"949","2010-10-07",63.029999
"950","2010-10-08",62.889999
"951","2010-10-11",62.540001
"952","2010-10-12",62
