"","date","WM"
"95","2007-05-18",38.650002
"96","2007-05-21",38.91
"97","2007-05-22",39.060001
"98","2007-05-23",39.330002
"99","2007-05-24",38.459999
"100","2007-05-25",38.939999
"101","2007-05-29",39.290001
"102","2007-05-30",39.060001
"103","2007-05-31",38.669998
"104","2007-06-01",39.700001
"105","2007-06-04",39.959999
"106","2007-06-05",39.869999
"107","2007-06-06",39.77
"108","2007-06-07",38.869999
"109","2007-06-08",39.110001
"110","2007-06-11",39.139999
"111","2007-06-12",38.389999
"112","2007-06-13",39.18
"113","2007-06-14",39.119999
"114","2007-06-15",39.470001
"115","2007-06-18",39.349998
"116","2007-06-19",39.43
"117","2007-06-20",39.540001
"118","2007-06-21",39.77
"119","2007-06-22",39.16
"120","2007-06-25",38.630001
"121","2007-06-26",39.009998
"122","2007-06-27",38.830002
"123","2007-06-28",39.150002
"124","2007-06-29",39.049999
"125","2007-07-02",39.740002
"126","2007-07-03",39.740002
"127","2007-07-05",39.439999
"128","2007-07-06",39.610001
"129","2007-07-09",39.580002
"130","2007-07-10",38.5
"131","2007-07-11",38.73
"132","2007-07-12",39.360001
"133","2007-07-13",39.700001
"134","2007-07-16",39.450001
"135","2007-07-17",39.5
"136","2007-07-18",39.389999
"137","2007-07-19",39.810001
"138","2007-07-20",39.549999
"139","2007-07-23",40.299999
"140","2007-07-24",39.52
"141","2007-07-25",39.709999
"142","2007-07-26",37.810001
"143","2007-07-27",37.360001
"144","2007-07-30",37.490002
"145","2007-07-31",38.029999
"146","2007-08-01",38.689999
"147","2007-08-02",38.639999
"148","2007-08-03",37.880001
"149","2007-08-06",37.52
"150","2007-08-07",37.189999
"151","2007-08-08",37.48
"152","2007-08-09",35.48
"153","2007-08-10",36.040001
"154","2007-08-13",37.25
"155","2007-08-14",36.450001
"156","2007-08-15",35.290001
"157","2007-08-16",35.380001
"158","2007-08-17",36
"159","2007-08-20",36.380001
"160","2007-08-21",36.630001
"161","2007-08-22",37.57
"162","2007-08-23",37.34
"163","2007-08-24",37.59
"164","2007-08-27",37.25
"165","2007-08-28",36.290001
"166","2007-08-29",37.57
"167","2007-08-30",37.139999
"168","2007-08-31",37.669998
"169","2007-09-04",37.84
"170","2007-09-05",37.189999
"171","2007-09-06",37.810001
"172","2007-09-07",37.080002
"173","2007-09-10",36.939999
"174","2007-09-11",37.400002
"175","2007-09-12",37.290001
"176","2007-09-13",37.299999
"177","2007-09-14",36.880001
"178","2007-09-17",37.009998
"179","2007-09-18",37.810001
"180","2007-09-19",38.91
"181","2007-09-20",38.310001
"182","2007-09-21",38.099998
"183","2007-09-24",37.869999
"184","2007-09-25",38.07
"185","2007-09-26",38.290001
"186","2007-09-27",37.869999
"187","2007-09-28",37.740002
"188","2007-10-01",38.209999
"189","2007-10-02",38.060001
"190","2007-10-03",37.889999
"191","2007-10-04",38.240002
"192","2007-10-05",38.439999
"193","2007-10-08",38.560001
"194","2007-10-09",38.790001
"195","2007-10-10",38.439999
"196","2007-10-11",38.419998
"197","2007-10-12",38.540001
"198","2007-10-15",38.299999
"199","2007-10-16",37.779999
"200","2007-10-17",38.009998
"201","2007-10-18",38.110001
"202","2007-10-19",38.02
"203","2007-10-22",37.970001
"204","2007-10-23",38.32
"205","2007-10-24",38.759998
"206","2007-10-25",39.029999
"207","2007-10-26",36.009998
"208","2007-10-29",36.389999
"209","2007-10-30",35.849998
"210","2007-10-31",36.389999
"211","2007-11-01",35.59
"212","2007-11-02",35.889999
"213","2007-11-05",35.77
"214","2007-11-06",35.75
"215","2007-11-07",34.439999
"216","2007-11-08",34.720001
"217","2007-11-09",33.490002
"218","2007-11-12",33.650002
"219","2007-11-13",35.110001
"220","2007-11-14",34.77
"221","2007-11-15",34.43
"222","2007-11-16",34.349998
"223","2007-11-19",33.970001
"224","2007-11-20",33.869999
"225","2007-11-21",33.779999
"226","2007-11-23",34.029999
"227","2007-11-26",33.57
"228","2007-11-27",34.34
"229","2007-11-28",34.84
"230","2007-11-29",33.759998
"231","2007-11-30",34.32
"232","2007-12-03",34.369999
"233","2007-12-04",34.099998
"234","2007-12-05",33.880001
"235","2007-12-06",34.619999
"236","2007-12-07",34.419998
"237","2007-12-10",35.09
"238","2007-12-11",34.380001
"239","2007-12-12",34.73
"240","2007-12-13",34.119999
"241","2007-12-14",33.27
"242","2007-12-17",32.889999
"243","2007-12-18",33.830002
"244","2007-12-19",32.970001
"245","2007-12-20",33.119999
"246","2007-12-21",33.68
"247","2007-12-24",33.790001
"248","2007-12-26",33.689999
"249","2007-12-27",33.310001
"250","2007-12-28",33.220001
"251","2007-12-31",32.669998
"252","2008-01-02",32.259998
"253","2008-01-03",32.259998
"254","2008-01-04",31.049999
"255","2008-01-07",31.57
"256","2008-01-08",31.73
"257","2008-01-09",31.16
"258","2008-01-10",31.639999
"259","2008-01-11",31.23
"260","2008-01-14",32.27
"261","2008-01-15",31.809999
"262","2008-01-16",31.610001
"263","2008-01-17",30.620001
"264","2008-01-18",29.98
"265","2008-01-22",29.15
"266","2008-01-23",30.52
"267","2008-01-24",30.73
"268","2008-01-25",30.950001
"269","2008-01-28",31.34
"270","2008-01-29",31.49
"271","2008-01-30",31.57
"272","2008-01-31",32.41
"273","2008-02-01",33.139999
"274","2008-02-04",33.380001
"275","2008-02-05",32.23
"276","2008-02-06",32.52
"277","2008-02-07",32.279999
"278","2008-02-08",32.66
"279","2008-02-11",32.16
"280","2008-02-12",33.130001
"281","2008-02-13",34.040001
"282","2008-02-14",33.91
"283","2008-02-15",33.509998
"284","2008-02-19",33.830002
"285","2008-02-20",33.889999
"286","2008-02-21",33.400002
"287","2008-02-22",33.880001
"288","2008-02-25",34.25
"289","2008-02-26",34.439999
"290","2008-02-27",34.07
"291","2008-02-28",33.830002
"292","2008-02-29",32.830002
"293","2008-03-03",33.110001
"294","2008-03-04",33.029999
"295","2008-03-05",33.849998
"296","2008-03-06",32.630001
"297","2008-03-07",32.529999
"298","2008-03-10",32.580002
"299","2008-03-11",33.470001
"300","2008-03-12",33.700001
"301","2008-03-13",33.439999
"302","2008-03-14",32.48
"303","2008-03-17",33.060001
"304","2008-03-18",34.099998
"305","2008-03-19",33.060001
"306","2008-03-20",33.32
"307","2008-03-24",33.759998
"308","2008-03-25",34.259998
"309","2008-03-26",34.450001
"310","2008-03-27",33.779999
"311","2008-03-28",33.849998
"312","2008-03-31",33.560001
"313","2008-04-01",34.310001
"314","2008-04-02",34.73
"315","2008-04-03",34.779999
"316","2008-04-04",34.830002
"317","2008-04-07",34.860001
"318","2008-04-08",34.82
"319","2008-04-09",34.290001
"320","2008-04-10",34.169998
"321","2008-04-11",33.799999
"322","2008-04-14",33.91
"323","2008-04-15",33.990002
"324","2008-04-16",35.029999
"325","2008-04-17",34.900002
"326","2008-04-18",35.759998
"327","2008-04-21",35.419998
"328","2008-04-22",35.099998
"329","2008-04-23",35.310001
"330","2008-04-24",35.349998
"331","2008-04-25",35.459999
"332","2008-04-28",35.369999
"333","2008-04-29",35.709999
"334","2008-04-30",36.099998
"335","2008-05-01",36.580002
"336","2008-05-02",36.639999
"337","2008-05-05",36.240002
"338","2008-05-06",36.43
"339","2008-05-07",36.279999
"340","2008-05-08",36.669998
"341","2008-05-09",36.43
"342","2008-05-12",36.900002
"343","2008-05-13",36.810001
"344","2008-05-14",37.41
"345","2008-05-15",37.48
"346","2008-05-16",37.43
"347","2008-05-19",36.759998
"348","2008-05-20",36.799999
"349","2008-05-21",36.650002
"350","2008-05-22",37
"351","2008-05-23",37.02
"352","2008-05-27",37.400002
"353","2008-05-28",37.380001
"354","2008-05-29",37.509998
"355","2008-05-30",37.93
"356","2008-06-02",37.759998
"357","2008-06-03",37.900002
"358","2008-06-04",38.029999
"359","2008-06-05",38.490002
"360","2008-06-06",37.709999
"361","2008-06-09",38.209999
"362","2008-06-10",38.310001
"363","2008-06-11",36.950001
"364","2008-06-12",37.860001
"365","2008-06-13",39.060001
"366","2008-06-16",38.470001
"367","2008-06-17",38.549999
"368","2008-06-18",38.950001
"369","2008-06-19",39.099998
"370","2008-06-20",38.299999
"371","2008-06-23",38.580002
"372","2008-06-24",38.040001
"373","2008-06-25",38.700001
"374","2008-06-26",37.380001
"375","2008-06-27",37.240002
"376","2008-06-30",37.709999
"377","2008-07-01",37.060001
"378","2008-07-02",36.349998
"379","2008-07-03",36.459999
"380","2008-07-07",36.02
"381","2008-07-08",36.540001
"382","2008-07-09",36.490002
"383","2008-07-10",36.970001
"384","2008-07-11",36.610001
"385","2008-07-14",34.490002
"386","2008-07-15",34.68
"387","2008-07-16",35.279999
"388","2008-07-17",35.560001
"389","2008-07-18",35.509998
"390","2008-07-21",35.869999
"391","2008-07-22",36.560001
"392","2008-07-23",36.75
"393","2008-07-24",36.029999
"394","2008-07-25",35.75
"395","2008-07-28",35.07
"396","2008-07-29",35.919998
"397","2008-07-30",35.799999
"398","2008-07-31",35.540001
"399","2008-08-01",35.669998
"400","2008-08-04",35.990002
"401","2008-08-05",36.220001
"402","2008-08-06",35.34
"403","2008-08-07",35.009998
"404","2008-08-08",36.009998
"405","2008-08-11",36.110001
"406","2008-08-12",35.380001
"407","2008-08-13",35.220001
"408","2008-08-14",34.610001
"409","2008-08-15",34.779999
"410","2008-08-18",34.98
"411","2008-08-19",34.439999
"412","2008-08-20",34.619999
"413","2008-08-21",34.68
"414","2008-08-22",35.200001
"415","2008-08-25",34.740002
"416","2008-08-26",34.84
"417","2008-08-27",34.900002
"418","2008-08-28",35.27
"419","2008-08-29",35.18
"420","2008-09-02",35.369999
"421","2008-09-03",35.009998
"422","2008-09-04",34.279999
"423","2008-09-05",34.889999
"424","2008-09-08",35.349998
"425","2008-09-09",34.419998
"426","2008-09-10",34.779999
"427","2008-09-11",34.990002
"428","2008-09-12",35.32
"429","2008-09-15",34.790001
"430","2008-09-16",34.560001
"431","2008-09-17",33.860001
"432","2008-09-18",34.09
"433","2008-09-19",34.91
"434","2008-09-22",34.41
"435","2008-09-23",33.009998
"436","2008-09-24",32.860001
"437","2008-09-25",33.380001
"438","2008-09-26",33.290001
"439","2008-09-29",31.5
"440","2008-09-30",31.49
"441","2008-10-01",31.040001
"442","2008-10-02",31.58
"443","2008-10-03",32.209999
"444","2008-10-06",31.389999
"445","2008-10-07",29.780001
"446","2008-10-08",28.959999
"447","2008-10-09",27.33
"448","2008-10-10",25.76
"449","2008-10-13",30.389999
"450","2008-10-14",31.08
"451","2008-10-15",30.059999
"452","2008-10-16",29.889999
"453","2008-10-17",29.780001
"454","2008-10-20",31.75
"455","2008-10-21",30.6
"456","2008-10-22",29.35
"457","2008-10-23",29.23
"458","2008-10-24",28.129999
"459","2008-10-27",26.709999
"460","2008-10-28",28.83
"461","2008-10-29",29.6
"462","2008-10-30",31.440001
"463","2008-10-31",31.23
"464","2008-11-03",30.870001
"465","2008-11-04",32.740002
"466","2008-11-05",31.209999
"467","2008-11-06",29.530001
"468","2008-11-07",30.59
"469","2008-11-10",30.68
"470","2008-11-11",30.26
"471","2008-11-12",29.24
"472","2008-11-13",31.33
"473","2008-11-14",31.200001
"474","2008-11-17",30.030001
"475","2008-11-18",31.389999
"476","2008-11-19",29.73
"477","2008-11-20",29
"478","2008-11-21",29.690001
"479","2008-11-24",30.370001
"480","2008-11-25",29.93
"481","2008-11-26",28.370001
"482","2008-11-28",29.200001
"483","2008-12-01",27.559999
"484","2008-12-02",28.379999
"485","2008-12-03",29.690001
"486","2008-12-04",29.35
"487","2008-12-05",29.700001
"488","2008-12-08",30.18
"489","2008-12-09",30.15
"490","2008-12-10",30.26
"491","2008-12-11",29.459999
"492","2008-12-12",29.91
"493","2008-12-15",30.17
"494","2008-12-16",31.719999
"495","2008-12-17",31.42
"496","2008-12-18",31.24
"497","2008-12-19",31.209999
"498","2008-12-22",31.49
"499","2008-12-23",30.719999
"500","2008-12-24",30.9
"501","2008-12-26",30.959999
"502","2008-12-29",30.83
"503","2008-12-30",32.439999
"504","2008-12-31",33.139999
"505","2009-01-02",33.779999
"506","2009-01-05",33.57
"507","2009-01-06",33.080002
"508","2009-01-07",32.57
"509","2009-01-08",33.18
"510","2009-01-09",32.73
"511","2009-01-12",32.540001
"512","2009-01-13",32.32
"513","2009-01-14",31.43
"514","2009-01-15",32.389999
"515","2009-01-16",32.389999
"516","2009-01-20",31.540001
"517","2009-01-21",32.639999
"518","2009-01-22",32.57
"519","2009-01-23",32.080002
"520","2009-01-26",32.580002
"521","2009-01-27",32.740002
"522","2009-01-28",32.84
"523","2009-01-29",31.809999
"524","2009-01-30",31.190001
"525","2009-02-02",30.26
"526","2009-02-03",30.639999
"527","2009-02-04",30
"528","2009-02-05",29.48
"529","2009-02-06",29.75
"530","2009-02-09",29.5
"531","2009-02-10",28.299999
"532","2009-02-11",28.450001
"533","2009-02-12",29.26
"534","2009-02-13",29.299999
"535","2009-02-17",28.629999
"536","2009-02-18",28.540001
"537","2009-02-19",28.4
"538","2009-02-20",28.57
"539","2009-02-23",27.540001
"540","2009-02-24",28.41
"541","2009-02-25",27.969999
"542","2009-02-26",27.389999
"543","2009-02-27",27
"544","2009-03-02",25.809999
"545","2009-03-03",25.27
"546","2009-03-04",24.610001
"547","2009-03-05",23.4
"548","2009-03-06",23.26
"549","2009-03-09",22.23
"550","2009-03-10",22.85
"551","2009-03-11",23.379999
"552","2009-03-12",24.4
"553","2009-03-13",24.07
"554","2009-03-16",24.01
"555","2009-03-17",25.049999
"556","2009-03-18",25.25
"557","2009-03-19",25.860001
"558","2009-03-20",25.110001
"559","2009-03-23",25.9
"560","2009-03-24",25.77
"561","2009-03-25",25.74
"562","2009-03-26",26.6
"563","2009-03-27",25.9
"564","2009-03-30",25.32
"565","2009-03-31",25.6
"566","2009-04-01",25.59
"567","2009-04-02",26.17
"568","2009-04-03",26.43
"569","2009-04-06",26.59
"570","2009-04-07",25.969999
"571","2009-04-08",25.98
"572","2009-04-09",26.25
"573","2009-04-13",26.6
"574","2009-04-14",26.68
"575","2009-04-15",26.950001
"576","2009-04-16",26.84
"577","2009-04-17",27.48
"578","2009-04-20",27.4
"579","2009-04-21",27.57
"580","2009-04-22",27.049999
"581","2009-04-23",26.67
"582","2009-04-24",26.889999
"583","2009-04-27",26.6
"584","2009-04-28",26.98
"585","2009-04-29",26.940001
"586","2009-04-30",26.67
"587","2009-05-01",26.17
"588","2009-05-04",26.83
"589","2009-05-05",26.879999
"590","2009-05-06",26.950001
"591","2009-05-07",26.65
"592","2009-05-08",27
"593","2009-05-11",26.860001
"594","2009-05-12",26.879999
"595","2009-05-13",26.6
"596","2009-05-14",27.049999
"597","2009-05-15",26.83
"598","2009-05-18",27.860001
"599","2009-05-19",28.559999
"600","2009-05-20",28.299999
"601","2009-05-21",28.15
"602","2009-05-22",28.23
"603","2009-05-26",28.450001
"604","2009-05-27",28.040001
"605","2009-05-28",27.65
"606","2009-05-29",27.59
"607","2009-06-01",28.879999
"608","2009-06-02",28.73
"609","2009-06-03",28.690001
"610","2009-06-04",28.49
"611","2009-06-05",28.280001
"612","2009-06-08",27.959999
"613","2009-06-09",27.83
"614","2009-06-10",28.110001
"615","2009-06-11",28.559999
"616","2009-06-12",28.6
"617","2009-06-15",28.129999
"618","2009-06-16",27.73
"619","2009-06-17",28.02
"620","2009-06-18",28.290001
"621","2009-06-19",28.219999
"622","2009-06-22",27.620001
"623","2009-06-23",27.16
"624","2009-06-24",27.629999
"625","2009-06-25",28.32
"626","2009-06-26",28.26
"627","2009-06-29",28.52
"628","2009-06-30",28.16
"629","2009-07-01",28.030001
"630","2009-07-02",27.4
"631","2009-07-06",27.33
"632","2009-07-07",26.889999
"633","2009-07-08",26.58
"634","2009-07-09",26.780001
"635","2009-07-10",26.870001
"636","2009-07-13",27.17
"637","2009-07-14",27.309999
"638","2009-07-15",27.709999
"639","2009-07-16",28.23
"640","2009-07-17",28.09
"641","2009-07-20",28.24
"642","2009-07-21",28.09
"643","2009-07-22",28.84
"644","2009-07-23",29.52
"645","2009-07-24",29.389999
"646","2009-07-27",29.690001
"647","2009-07-28",29.42
"648","2009-07-29",29.48
"649","2009-07-30",28.049999
"650","2009-07-31",28.110001
"651","2009-08-03",28.389999
"652","2009-08-04",28.5
"653","2009-08-05",28.58
"654","2009-08-06",28.01
"655","2009-08-07",28.57
"656","2009-08-10",28.719999
"657","2009-08-11",28.85
"658","2009-08-12",30.02
"659","2009-08-13",30.65
"660","2009-08-14",30.23
"661","2009-08-17",29.74
"662","2009-08-18",29
"663","2009-08-19",29.379999
"664","2009-08-20",29.85
"665","2009-08-21",30.059999
"666","2009-08-24",30.24
"667","2009-08-25",30.040001
"668","2009-08-26",30.200001
"669","2009-08-27",30.049999
"670","2009-08-28",29.639999
"671","2009-08-31",29.93
"672","2009-09-01",29.860001
"673","2009-09-02",29.49
"674","2009-09-03",29.76
"675","2009-09-04",30.08
"676","2009-09-08",30.309999
"677","2009-09-09",29.879999
"678","2009-09-10",30.08
"679","2009-09-11",30.4
"680","2009-09-14",30.66
"681","2009-09-15",30.1
"682","2009-09-16",30.139999
"683","2009-09-17",30.02
"684","2009-09-18",30.75
"685","2009-09-21",29.959999
"686","2009-09-22",29.879999
"687","2009-09-23",29.84
"688","2009-09-24",29.549999
"689","2009-09-25",28.98
"690","2009-09-28",29.93
"691","2009-09-29",30
"692","2009-09-30",29.82
"693","2009-10-01",28.98
"694","2009-10-02",29.15
"695","2009-10-05",28.92
"696","2009-10-06",28.780001
"697","2009-10-07",28.389999
"698","2009-10-08",28.68
"699","2009-10-09",28.639999
"700","2009-10-12",28.73
"701","2009-10-13",28.969999
"702","2009-10-14",29.940001
"703","2009-10-15",31.629999
"704","2009-10-16",31.219999
"705","2009-10-19",31.25
"706","2009-10-20",30.959999
"707","2009-10-21",31.09
"708","2009-10-22",31.48
"709","2009-10-23",30.93
"710","2009-10-26",30.629999
"711","2009-10-27",31.07
"712","2009-10-28",30.620001
"713","2009-10-29",30.77
"714","2009-10-30",29.879999
"715","2009-11-02",30.690001
"716","2009-11-03",30.48
"717","2009-11-04",30.66
"718","2009-11-05",31.559999
"719","2009-11-06",31.639999
"720","2009-11-09",32.490002
"721","2009-11-10",32.619999
"722","2009-11-11",32.43
"723","2009-11-12",31.969999
"724","2009-11-13",32.18
"725","2009-11-16",32.790001
"726","2009-11-17",33.119999
"727","2009-11-18",32.790001
"728","2009-11-19",32.169998
"729","2009-11-20",32.299999
"730","2009-11-23",33.279999
"731","2009-11-24",33.529999
"732","2009-11-25",33.459999
"733","2009-11-27",33.060001
"734","2009-11-30",32.84
"735","2009-12-01",33.200001
"736","2009-12-02",33.200001
"737","2009-12-03",33.049999
"738","2009-12-04",33.560001
"739","2009-12-07",33.790001
"740","2009-12-08",33.169998
"741","2009-12-09",33.209999
"742","2009-12-10",33.360001
"743","2009-12-11",33.209999
"744","2009-12-14",33.48
"745","2009-12-15",33.040001
"746","2009-12-16",32.950001
"747","2009-12-17",32.709999
"748","2009-12-18",32.990002
"749","2009-12-21",32.990002
"750","2009-12-22",32.990002
"751","2009-12-23",33.66
"752","2009-12-24",33.759998
"753","2009-12-28",33.939999
"754","2009-12-29",34.099998
"755","2009-12-30",33.990002
"756","2009-12-31",33.810001
"757","2010-01-04",34.16
"758","2010-01-05",34.009998
"759","2010-01-06",34
"760","2010-01-07",34.080002
"761","2010-01-08",34.240002
"762","2010-01-11",34.669998
"763","2010-01-12",34.880001
"764","2010-01-13",34.799999
"765","2010-01-14",34.439999
"766","2010-01-15",33.25
"767","2010-01-19",33.919998
"768","2010-01-20",33.720001
"769","2010-01-21",33.099998
"770","2010-01-22",32.860001
"771","2010-01-25",32.639999
"772","2010-01-26",32.560001
"773","2010-01-27",32.580002
"774","2010-01-28",32.110001
"775","2010-01-29",32.049999
"776","2010-02-01",32.18
"777","2010-02-02",32.509998
"778","2010-02-03",32.470001
"779","2010-02-04",31.809999
"780","2010-02-05",31.82
"781","2010-02-08",31.4
"782","2010-02-09",32.060001
"783","2010-02-10",31.92
"784","2010-02-11",31.93
"785","2010-02-12",31.83
"786","2010-02-16",32.900002
"787","2010-02-17",33
"788","2010-02-18",32.900002
"789","2010-02-19",33.380001
"790","2010-02-22",33.360001
"791","2010-02-23",32.619999
"792","2010-02-24",32.919998
"793","2010-02-25",33.029999
"794","2010-02-26",33.02
"795","2010-03-01",33.369999
"796","2010-03-02",33.509998
"797","2010-03-03",33.5
"798","2010-03-04",33.470001
"799","2010-03-05",33.860001
"800","2010-03-08",33.599998
"801","2010-03-09",33.619999
"802","2010-03-10",33.490002
"803","2010-03-11",33.450001
"804","2010-03-12",33.419998
"805","2010-03-15",33.700001
"806","2010-03-16",33.880001
"807","2010-03-17",33.970001
"808","2010-03-18",34.099998
"809","2010-03-19",34.16
"810","2010-03-22",34.27
"811","2010-03-23",34.689999
"812","2010-03-24",34.360001
"813","2010-03-25",34.27
"814","2010-03-26",34.43
"815","2010-03-29",34.549999
"816","2010-03-30",34.439999
"817","2010-03-31",34.43
"818","2010-04-01",34.580002
"819","2010-04-05",34.68
"820","2010-04-06",34.84
"821","2010-04-07",34.68
"822","2010-04-08",34.610001
"823","2010-04-09",34.77
"824","2010-04-12",34.919998
"825","2010-04-13",34.869999
"826","2010-04-14",35.099998
"827","2010-04-15",35.139999
"828","2010-04-16",35.029999
"829","2010-04-19",35.110001
"830","2010-04-20",35.09
"831","2010-04-21",35.130001
"832","2010-04-22",35.240002
"833","2010-04-23",35.529999
"834","2010-04-26",35.66
"835","2010-04-27",34.77
"836","2010-04-28",35.290001
"837","2010-04-29",35.09
"838","2010-04-30",34.68
"839","2010-05-03",35.080002
"840","2010-05-04",34.200001
"841","2010-05-05",34.040001
"842","2010-05-06",33.09
"843","2010-05-07",32.860001
"844","2010-05-10",33.98
"845","2010-05-11",33.959999
"846","2010-05-12",34.349998
"847","2010-05-13",34.060001
"848","2010-05-14",33.470001
"849","2010-05-17",33.740002
"850","2010-05-18",33.75
"851","2010-05-19",33.299999
"852","2010-05-20",32.169998
"853","2010-05-21",32.400002
"854","2010-05-24",32.02
"855","2010-05-25",32.040001
"856","2010-05-26",32.220001
"857","2010-05-27",32.68
"858","2010-05-28",32.509998
"859","2010-06-01",31.969999
"860","2010-06-02",32.68
"861","2010-06-03",32.799999
"862","2010-06-04",31.559999
"863","2010-06-07",31.370001
"864","2010-06-08",31.85
"865","2010-06-09",31.959999
"866","2010-06-10",32.830002
"867","2010-06-11",32.77
"868","2010-06-14",32.830002
"869","2010-06-15",33.610001
"870","2010-06-16",33.639999
"871","2010-06-17",33.709999
"872","2010-06-18",33.529999
"873","2010-06-21",33.549999
"874","2010-06-22",33.040001
"875","2010-06-23",32.669998
"876","2010-06-24",32.139999
"877","2010-06-25",32.150002
"878","2010-06-28",32.299999
"879","2010-06-29",31.459999
"880","2010-06-30",31.290001
"881","2010-07-01",31.65
"882","2010-07-02",31.809999
"883","2010-07-06",31.73
"884","2010-07-07",32.48
"885","2010-07-08",32.880001
"886","2010-07-09",32.779999
"887","2010-07-12",32.740002
"888","2010-07-13",33.150002
"889","2010-07-14",33.060001
"890","2010-07-15",33.18
"891","2010-07-16",32.439999
"892","2010-07-19",32.470001
"893","2010-07-20",32.68
"894","2010-07-21",32.610001
"895","2010-07-22",33.349998
"896","2010-07-23",33.59
"897","2010-07-26",34.119999
"898","2010-07-27",34.130001
"899","2010-07-28",34.119999
"900","2010-07-29",34.25
"901","2010-07-30",33.950001
"902","2010-08-02",34.459999
"903","2010-08-03",34.389999
"904","2010-08-04",34.59
"905","2010-08-05",34.459999
"906","2010-08-06",34.57
"907","2010-08-09",34.650002
"908","2010-08-10",34.32
"909","2010-08-11",33.330002
"910","2010-08-12",33.099998
"911","2010-08-13",33.009998
"912","2010-08-16",33.25
"913","2010-08-17",33.959999
"914","2010-08-18",33.959999
"915","2010-08-19",33.48
"916","2010-08-20",33.599998
"917","2010-08-23",33.52
"918","2010-08-24",33.169998
"919","2010-08-25",33.119999
"920","2010-08-26",33.09
"921","2010-08-27",33.619999
"922","2010-08-30",33.43
"923","2010-08-31",33.09
"924","2010-09-01",34
"925","2010-09-02",33.84
"926","2010-09-03",34.110001
"927","2010-09-07",33.830002
"928","2010-09-08",33.919998
"929","2010-09-09",33.799999
"930","2010-09-10",34
"931","2010-09-13",34.16
"932","2010-09-14",34.27
"933","2010-09-15",34.529999
"934","2010-09-16",34.540001
"935","2010-09-17",35
"936","2010-09-20",35.310001
"937","2010-09-21",35.599998
"938","2010-09-22",35.619999
"939","2010-09-23",35.119999
"940","2010-09-24",35.759998
"941","2010-09-27",35.470001
"942","2010-09-28",35.580002
"943","2010-09-29",35.849998
"944","2010-09-30",35.740002
"945","2010-10-01",35.93
"946","2010-10-04",35.75
"947","2010-10-05",36.400002
"948","2010-10-06",36.549999
"949","2010-10-07",36.169998
"950","2010-10-08",36.349998
"951","2010-10-11",36.439999
"952","2010-10-12",36.529999
"953","2010-10-13",36.990002
"954","2010-10-14",36.91
"955","2010-10-15",36.610001
"956","2010-10-18",36.470001
"957","2010-10-19",36.130001
