"","date","TA"
"323","2008-05-13",13.75
"324","2008-05-14",14.05
"325","2008-05-15",14.85
"326","2008-05-16",14.6
"327","2008-05-19",15.1
"328","2008-05-20",14.4
"329","2008-05-21",13.65
"330","2008-05-22",13.75
"331","2008-05-23",13.7
"332","2008-05-27",13
"333","2008-05-28",13.5
"334","2008-05-29",13.5
"335","2008-05-30",11.25
"336","2008-06-02",12.9
"337","2008-06-03",13
"338","2008-06-04",13.5
"339","2008-06-05",13.45
"340","2008-06-06",13.2
"341","2008-06-09",12.25
"342","2008-06-10",12.3
"343","2008-06-11",11.9
"344","2008-06-12",11.1
"345","2008-06-13",11.25
"346","2008-06-16",12.2
"347","2008-06-17",12.7
"348","2008-06-18",12.7
"349","2008-06-19",12.75
"350","2008-06-20",12.6
"351","2008-06-23",12.25
"352","2008-06-24",11.75
"353","2008-06-25",12.35
"354","2008-06-26",12
"355","2008-06-27",11.9
"356","2008-06-30",11.35
"357","2008-07-01",10.3
"358","2008-07-02",10.9
"359","2008-07-03",11.75
"360","2008-07-07",12.5
"361","2008-07-08",12.5
"362","2008-07-09",13.15
"363","2008-07-10",12
"364","2008-07-11",11.4
"365","2008-07-14",11.05
"366","2008-07-15",11.75
"367","2008-07-16",13.05
"368","2008-07-17",13.8
"369","2008-07-18",12.95
"370","2008-07-21",12.5
"371","2008-07-22",13.4
"372","2008-07-23",14.1
"373","2008-07-24",13.65
"374","2008-07-25",13.75
"375","2008-07-28",12.4
"376","2008-07-29",12.7
"377","2008-07-30",13
"378","2008-07-31",13.25
"379","2008-08-01",12.45
"380","2008-08-04",12.25
"381","2008-08-05",12.85
"382","2008-08-06",13.25
"383","2008-08-07",12.8
"384","2008-08-08",13.75
"385","2008-08-11",13.6
"386","2008-08-12",14
"387","2008-08-13",12.95
"388","2008-08-14",13.15
"389","2008-08-15",13.25
"390","2008-08-18",13.1
"391","2008-08-19",13
"392","2008-08-20",12.8
"393","2008-08-21",12.85
"394","2008-08-22",13
"395","2008-08-25",13.1
"396","2008-08-26",12.55
"397","2008-08-27",12.95
"398","2008-08-28",14
"399","2008-08-29",13.5
"400","2008-09-02",14.25
"401","2008-09-03",14.9
"402","2008-09-04",16
"403","2008-09-05",16.25
"404","2008-09-08",16.4
"405","2008-09-09",16.5
"406","2008-09-10",15.6
"407","2008-09-11",15
"408","2008-09-12",14.5
"409","2008-09-15",13.85
"410","2008-09-16",14.5
"411","2008-09-17",13.5
"412","2008-09-18",13.1
"413","2008-09-19",13.4
"414","2008-09-22",13.85
"415","2008-09-23",14.25
"416","2008-09-24",14.3
"417","2008-09-25",14.45
"418","2008-09-26",14
"419","2008-09-29",14.3
"420","2008-09-30",14.25
"421","2008-10-01",13.75
"422","2008-10-02",13.7
"423","2008-10-03",13.5
"424","2008-10-06",13.25
"425","2008-10-07",12.4
"426","2008-10-08",11.55
"427","2008-10-09",8.25
"428","2008-10-10",8.75
"429","2008-10-13",9.75
"430","2008-10-14",10.95
"431","2008-10-15",10.5
"432","2008-10-16",10
"433","2008-10-17",9.85
"434","2008-10-20",9.6
"435","2008-10-21",9.4
"436","2008-10-22",9
"437","2008-10-23",9.2
"438","2008-10-24",7.5
"439","2008-10-27",7.45
"440","2008-10-28",7.65
"441","2008-10-29",8.65
"442","2008-10-30",8.4
"443","2008-10-31",11
"444","2008-11-03",11.4
"445","2008-11-04",11.95
"446","2008-11-05",12.55
"447","2008-11-06",10.75
"448","2008-11-07",11.65
"449","2008-11-10",11.5
"450","2008-11-11",11.25
"451","2008-11-12",10.15
"452","2008-11-13",10.4
"453","2008-11-14",9.55
"454","2008-11-17",8.25
"455","2008-11-18",7.95
"456","2008-11-19",7.1
"457","2008-11-20",5.55
"458","2008-11-21",6.5
"459","2008-11-24",5.8
"460","2008-11-25",5.6
"461","2008-11-26",5.55
"462","2008-11-28",6
"463","2008-12-01",6.15
"464","2008-12-02",6.25
"465","2008-12-03",6.25
"466","2008-12-04",6
"467","2008-12-05",5.95
"468","2008-12-08",6.55
"469","2008-12-09",7.65
"470","2008-12-10",8.5
"471","2008-12-11",9.15
"472","2008-12-12",8.3
"473","2008-12-15",8.3
"474","2008-12-16",8.75
"475","2008-12-17",8.6
"476","2008-12-18",8.85
"477","2008-12-19",9
"478","2008-12-22",9.95
"479","2008-12-23",11.25
"480","2008-12-24",11.9
"481","2008-12-26",11.95
"482","2008-12-29",12.4
"483","2008-12-30",11.75
"484","2008-12-31",12
"485","2009-01-02",14.65
"486","2009-01-05",13.2
"487","2009-01-06",13.25
"488","2009-01-07",12.65
"489","2009-01-08",12.7
"490","2009-01-09",12.65
"491","2009-01-12",12.95
"492","2009-01-13",13.35
"493","2009-01-14",12.75
"494","2009-01-15",12.45
"495","2009-01-16",12.15
"496","2009-01-20",11.15
"497","2009-01-21",12.75
"498","2009-01-22",12.25
"499","2009-01-23",12
"500","2009-01-26",12
"501","2009-01-27",11.9
"502","2009-01-28",12
"503","2009-01-29",11.5
"504","2009-01-30",11.5
"505","2009-02-02",11.45
"506","2009-02-03",10.95
"507","2009-02-04",10.85
"508","2009-02-05",10.4
"509","2009-02-06",10.75
"510","2009-02-09",10.7
"511","2009-02-10",10.2
"512","2009-02-11",10
"513","2009-02-12",10.25
"514","2009-02-13",9.5
"515","2009-02-17",9.6
"516","2009-02-18",9.7
"517","2009-02-19",9.9
"518","2009-02-20",9.85
"519","2009-02-23",9.7
"520","2009-02-24",9.85
"521","2009-02-25",9.9
"522","2009-02-26",9.7
"523","2009-02-27",10
"524","2009-03-02",10.1
"525","2009-03-03",9.95
"526","2009-03-04",10.25
"527","2009-03-05",9.5
"528","2009-03-06",9.1
"529","2009-03-09",8.95
"530","2009-03-10",9.1
"531","2009-03-11",9.4
"532","2009-03-12",9.5
"533","2009-03-13",9.2
"534","2009-03-16",9
"535","2009-03-17",8.7
"536","2009-03-18",8.75
"537","2009-03-19",8.6
"538","2009-03-20",10.7
"539","2009-03-23",9.65
"540","2009-03-24",9.5
"541","2009-03-25",9.7
"542","2009-03-26",9.9
"543","2009-03-27",9.75
"544","2009-03-30",9.25
"545","2009-03-31",9.15
"546","2009-04-01",9.3
"547","2009-04-02",9.75
"548","2009-04-03",9.7
"549","2009-04-06",10.45
"550","2009-04-07",10.1
"551","2009-04-08",10.1
"552","2009-04-09",10.3
"553","2009-04-13",12.5
"554","2009-04-14",12.7
"555","2009-04-15",12.3
"556","2009-04-16",12.25
"557","2009-04-17",12.2
"558","2009-04-20",11.9
"559","2009-04-21",12.5
"560","2009-04-22",12.35
"561","2009-04-23",12.4
"562","2009-04-24",12.75
"563","2009-04-27",12.25
"564","2009-04-28",12.15
"565","2009-04-29",12.2
"566","2009-04-30",12.15
"567","2009-05-01",12
"568","2009-05-04",12.95
"569","2009-05-05",13.7
"570","2009-05-06",13.5
"571","2009-05-07",13.5
"572","2009-05-08",13.5
"573","2009-05-11",13.7
"574","2009-05-12",13.2
"575","2009-05-13",11.4
"576","2009-05-14",12
"577","2009-05-15",11.5
"578","2009-05-18",11.95
"579","2009-05-19",11.75
"580","2009-05-20",12.2
"581","2009-05-21",11.5
"582","2009-05-22",11.45
"583","2009-05-26",11.1
"584","2009-05-27",11.95
"585","2009-05-28",12.5
"586","2009-05-29",12.25
"587","2009-06-01",11.8
"588","2009-06-02",12.35
"589","2009-06-03",11.7
"590","2009-06-04",11.8
"591","2009-06-05",11.55
"592","2009-06-08",11.7
"593","2009-06-09",11.9
"594","2009-06-10",11.3
"595","2009-06-11",11.95
"596","2009-06-12",11.6
"597","2009-06-15",11.15
"598","2009-06-16",11
"599","2009-06-17",10.9
"600","2009-06-18",11.1
"601","2009-06-19",11.95
"602","2009-06-22",11.65
"603","2009-06-23",11.15
"604","2009-06-24",11.45
"605","2009-06-25",11
"606","2009-06-26",10.95
"607","2009-06-29",10.7
"608","2009-06-30",11
"609","2009-07-01",10
"610","2009-07-02",10.25
"611","2009-07-06",9.85
"612","2009-07-07",10.2
"613","2009-07-08",9.3
"614","2009-07-09",10.25
"615","2009-07-10",10.15
"616","2009-07-13",9.75
"617","2009-07-14",9
"618","2009-07-15",10
"619","2009-07-16",10.05
"620","2009-07-17",10.2
"621","2009-07-20",10.4
"622","2009-07-21",10.2
"623","2009-07-22",10.75
"624","2009-07-23",10.5
"625","2009-07-24",10.3
"626","2009-07-27",10.05
"627","2009-07-28",10.05
"628","2009-07-29",11.2
"629","2009-07-30",11.95
"630","2009-07-31",12.45
"631","2009-08-03",12.7
"632","2009-08-04",12.5
"633","2009-08-05",12.2
"634","2009-08-06",12.15
"635","2009-08-07",12.35
"636","2009-08-10",11.55
"637","2009-08-11",12.5
"638","2009-08-12",12.15
"639","2009-08-13",14
"640","2009-08-14",14.65
"641","2009-08-17",14.5
"642","2009-08-18",14.8
"643","2009-08-19",14.65
"644","2009-08-20",14.4
"645","2009-08-21",14.3
"646","2009-08-24",14.15
"647","2009-08-25",13.85
"648","2009-08-26",17.25
"649","2009-08-27",17.5
"650","2009-08-28",17.950001
"651","2009-08-31",17.6
"652","2009-09-01",15.65
"653","2009-09-02",15.95
"654","2009-09-03",17.049999
"655","2009-09-04",17.200001
"656","2009-09-08",20.5
"657","2009-09-09",23.15
"658","2009-09-10",23.25
"659","2009-09-11",28.75
"660","2009-09-14",30.75
"661","2009-09-15",30
"662","2009-09-16",27.5
"663","2009-09-17",28.35
"664","2009-09-18",27.450001
"665","2009-09-21",28.549999
"666","2009-09-22",30.65
"667","2009-09-23",29
"668","2009-09-24",27.25
"669","2009-09-25",25.799999
"670","2009-09-28",28
"671","2009-09-29",27.9
"672","2009-09-30",27.950001
"673","2009-10-01",26.450001
"674","2009-10-02",26.15
"675","2009-10-05",27.9
"676","2009-10-06",26.799999
"677","2009-10-07",26.85
"678","2009-10-08",26.75
"679","2009-10-09",28.799999
"680","2009-10-12",29.4
"681","2009-10-13",28.9
"682","2009-10-14",34.549999
"683","2009-10-15",38
"684","2009-10-16",37.700001
"685","2009-10-19",36.849998
"686","2009-10-20",38
"687","2009-10-21",40.25
"688","2009-10-22",40.049999
"689","2009-10-23",37.099998
"690","2009-10-26",32.099998
"691","2009-10-27",29.1
"692","2009-10-28",29.299999
"693","2009-10-29",30.75
"694","2009-10-30",28.25
"695","2009-11-02",26
"696","2009-11-03",26.700001
"697","2009-11-04",25.799999
"698","2009-11-05",25.950001
"699","2009-11-06",26.299999
"700","2009-11-09",21.5
"701","2009-11-10",19.799999
"702","2009-11-11",17.799999
"703","2009-11-12",20.25
"704","2009-11-13",23
"705","2009-11-16",24
"706","2009-11-17",24.9
"707","2009-11-18",25.5
"708","2009-11-19",23.549999
"709","2009-11-20",21.450001
"710","2009-11-23",20.450001
"711","2009-11-24",20.25
"712","2009-11-25",20.5
"713","2009-11-27",20
"714","2009-11-30",19.1
"715","2009-12-01",20.75
"716","2009-12-02",20.75
"717","2009-12-03",20
"718","2009-12-04",20.299999
"719","2009-12-07",20.5
"720","2009-12-08",21.450001
"721","2009-12-09",21.15
"722","2009-12-10",21.5
"723","2009-12-11",21.450001
"724","2009-12-14",20.85
"725","2009-12-15",20.25
"726","2009-12-16",20.299999
"727","2009-12-17",19.1
"728","2009-12-18",17.15
"729","2009-12-21",20.85
"730","2009-12-22",23
"731","2009-12-23",22.75
"732","2009-12-24",22.25
"733","2009-12-28",22.450001
"734","2009-12-29",22.700001
"735","2009-12-30",22.200001
"736","2009-12-31",22.1
"737","2010-01-04",23
"738","2010-01-05",26
"739","2010-01-06",27.5
"740","2010-01-07",28.65
"741","2010-01-08",26.450001
"742","2010-01-11",27.549999
"743","2010-01-12",26.450001
"744","2010-01-13",25.6
"745","2010-01-14",25.6
"746","2010-01-15",28.950001
"747","2010-01-19",28.799999
"748","2010-01-20",27.299999
"749","2010-01-21",25.85
"750","2010-01-22",25.299999
"751","2010-01-25",24.799999
"752","2010-01-26",24.9
"753","2010-01-27",24.5
"754","2010-01-28",23.25
"755","2010-01-29",23.1
"756","2010-02-01",23.35
"757","2010-02-02",23.5
"758","2010-02-03",23.5
"759","2010-02-04",22.299999
"760","2010-02-05",21.450001
"761","2010-02-08",22.200001
"762","2010-02-09",23.65
"763","2010-02-10",22.700001
"764","2010-02-11",22.65
"765","2010-02-12",22.9
"766","2010-02-16",24.85
"767","2010-02-17",24.25
"768","2010-02-18",24.35
"769","2010-02-19",25.25
"770","2010-02-22",24.4
"771","2010-02-23",23
"772","2010-02-24",19.200001
"773","2010-02-25",17.450001
"774","2010-02-26",17.049999
"775","2010-03-01",17.549999
"776","2010-03-02",17.700001
"777","2010-03-03",18.799999
"778","2010-03-04",19.35
"779","2010-03-05",19.5
"780","2010-03-08",19.450001
"781","2010-03-09",18.5
"782","2010-03-10",18.75
"783","2010-03-11",18.4
"784","2010-03-12",18.200001
"785","2010-03-15",17.75
"786","2010-03-16",18.200001
"787","2010-03-17",18.450001
"788","2010-03-18",17.9
"789","2010-03-19",17.700001
"790","2010-03-22",17.200001
"791","2010-03-23",17
"792","2010-03-24",17.1
"793","2010-03-25",17.15
"794","2010-03-26",16.75
"795","2010-03-29",17.25
"796","2010-03-30",17.35
"797","2010-03-31",17.700001
"798","2010-04-01",18.950001
"799","2010-04-05",19.15
"800","2010-04-06",19.049999
"801","2010-04-07",18.9
"802","2010-04-08",19.4
"803","2010-04-09",19.1
"804","2010-04-12",18.950001
"805","2010-04-13",19.25
"806","2010-04-14",19.950001
"807","2010-04-15",23.5
"808","2010-04-16",24.049999
"809","2010-04-19",23.5
"810","2010-04-20",23.65
"811","2010-04-21",23.6
"812","2010-04-22",23.700001
"813","2010-04-23",23.799999
"814","2010-04-26",23.5
"815","2010-04-27",22.9
"816","2010-04-28",21.65
"817","2010-04-29",21.6
"818","2010-04-30",20.35
"819","2010-05-03",20.5
"820","2010-05-04",19.15
"821","2010-05-05",18.65
"822","2010-05-06",17.85
"823","2010-05-07",17.4
"824","2010-05-10",16.450001
"825","2010-05-11",15.35
"826","2010-05-12",15.95
"827","2010-05-13",15.5
"828","2010-05-14",15.4
"829","2010-05-17",15.15
"830","2010-05-18",15.25
"831","2010-05-19",14.55
"832","2010-05-20",13.65
"833","2010-05-21",13.85
"834","2010-05-24",13.75
"835","2010-05-25",13.2
"836","2010-05-26",13.2
"837","2010-05-27",14.35
"838","2010-05-28",14.55
"839","2010-06-01",13.15
"840","2010-06-02",13.4
"841","2010-06-03",14
"842","2010-06-04",13.4
"843","2010-06-07",12.7
"844","2010-06-08",12.3
"845","2010-06-09",11.85
"846","2010-06-10",12.15
"847","2010-06-11",12.75
"848","2010-06-14",13.3
"849","2010-06-15",13.85
"850","2010-06-16",13.75
"851","2010-06-17",13.5
"852","2010-06-18",13.45
"853","2010-06-21",13.7
"854","2010-06-22",12.75
"855","2010-06-23",13.1
"856","2010-06-24",12.55
"857","2010-06-25",12.9
"858","2010-06-28",12.5
"859","2010-06-29",11.8
"860","2010-06-30",11.6
"861","2010-07-01",11.1
"862","2010-07-02",11.2
"863","2010-07-06",10.85
"864","2010-07-07",10.45
"865","2010-07-08",10.75
"866","2010-07-09",11.4
"867","2010-07-12",11
"868","2010-07-13",10.9
"869","2010-07-14",10.8
"870","2010-07-15",11.35
"871","2010-07-16",10.95
"872","2010-07-19",10.8
"873","2010-07-20",10.75
"874","2010-07-21",10.85
"875","2010-07-22",11.2
"876","2010-07-23",11.55
"877","2010-07-26",12
"878","2010-07-27",13.35
"879","2010-07-28",13.5
"880","2010-07-29",14
"881","2010-07-30",13.55
"882","2010-08-02",13.5
"883","2010-08-03",13.3
"884","2010-08-04",13
"885","2010-08-05",12.8
"886","2010-08-06",13.2
"887","2010-08-09",16.549999
"888","2010-08-10",16.799999
"889","2010-08-11",15.55
"890","2010-08-12",16.299999
"891","2010-08-13",16.4
"892","2010-08-16",16
"893","2010-08-17",16
"894","2010-08-18",17.5
"895","2010-08-19",17.75
"896","2010-08-20",18.049999
"897","2010-08-23",18.299999
"898","2010-08-24",16.75
"899","2010-08-25",16.049999
"900","2010-08-26",15.3
"901","2010-08-27",15.9
"902","2010-08-30",15.7
"903","2010-08-31",15.9
"904","2010-09-01",16.299999
"905","2010-09-02",15.9
"906","2010-09-03",16
"907","2010-09-07",15.55
"908","2010-09-08",15.85
"909","2010-09-09",15.75
"910","2010-09-10",15.75
"911","2010-09-13",16.1
"912","2010-09-14",16.15
"913","2010-09-15",16.1
"914","2010-09-16",16.200001
"915","2010-09-17",15.25
"916","2010-09-20",16.25
"917","2010-09-21",16.450001
"918","2010-09-22",16.200001
"919","2010-09-23",16.299999
"920","2010-09-24",16.15
"921","2010-09-27",16.6
"922","2010-09-28",16.6
"923","2010-09-29",17
"924","2010-09-30",17.25
"925","2010-10-01",16.799999
"926","2010-10-04",16.450001
"927","2010-10-05",16.5
"928","2010-10-06",16.4
"929","2010-10-07",16.950001
"930","2010-10-08",17.5
"931","2010-10-11",17.4
"932","2010-10-12",17
"933","2010-10-13",16.700001
"934","2010-10-14",16.9
"935","2010-10-15",16.5
"936","2010-10-18",16.299999
"937","2010-10-19",15.8
"938","2010-10-20",15.5
"939","2010-10-21",15.55
"940","2010-10-22",15.35
"941","2010-10-25",15.4
"942","2010-10-26",15.05
"943","2010-10-27",15.55
"944","2010-10-28",15.05
"945","2010-10-29",14.75
"946","2010-11-01",14.8
"947","2010-11-02",14.8
"948","2010-11-03",14.7
"949","2010-11-04",15.8
"950","2010-11-05",16.25
"951","2010-11-08",19.6
"952","2010-11-09",18.35
"953","2010-11-10",17.75
"954","2010-11-11",17.25
"955","2010-11-12",16.700001
"956","2010-11-15",16.950001
"957","2010-11-16",17.25
"958","2010-11-17",17.049999
"959","2010-11-18",16.35
"960","2010-11-19",16.25
"961","2010-11-22",16.049999
"962","2010-11-23",16.049999
"963","2010-11-24",16.200001
"964","2010-11-26",16.200001
"965","2010-11-29",16.5
"966","2010-11-30",17.9
"967","2010-12-01",17.75
"968","2010-12-02",18.299999
"969","2010-12-03",20.25
"970","2010-12-06",20.049999
"971","2010-12-07",19.4
"972","2010-12-08",18.799999
"973","2010-12-09",19.950001
"974","2010-12-10",19.75
"975","2010-12-13",20.6
"976","2010-12-14",20.6
"977","2010-12-15",20.1
"978","2010-12-16",20.049999
"979","2010-12-17",19.700001
"980","2010-12-20",20.25
"981","2010-12-21",19.950001
"982","2010-12-22",19.6
"983","2010-12-23",19
"984","2010-12-27",19.4
"985","2010-12-28",19.1
"986","2010-12-29",19.049999
"987","2010-12-30",18.950001
"988","2010-12-31",18.85
"989","2011-01-03",19.15
"990","2011-01-04",19.75
"991","2011-01-05",19.25
"992","2011-01-06",18.75
"993","2011-01-07",18.9
"994","2011-01-10",18.9
"995","2011-01-11",18.799999
"996","2011-01-12",18.5
"997","2011-01-13",18.950001
"998","2011-01-14",19.5
"999","2011-01-18",19.4
