"","date","ESGRP"
"199","2019-04-04",26.24
"200","2019-04-05",26.219999
"201","2019-04-08",26.040001
"202","2019-04-09",25.98
"203","2019-04-10",26.25
"204","2019-04-11",25.99
"205","2019-04-12",25.99
"206","2019-04-15",26.01
"207","2019-04-16",26.190001
"208","2019-04-17",26.059999
"209","2019-04-18",25.98
"210","2019-04-22",25.940001
"211","2019-04-23",26.120001
"212","2019-04-24",26.110001
"213","2019-04-25",26.09
"214","2019-04-26",25.969999
"215","2019-04-29",26.16
"216","2019-04-30",25.85
"217","2019-05-01",25.959999
"218","2019-05-02",25.91
"219","2019-05-03",26.01
"220","2019-05-06",26.1
"221","2019-05-07",26.16
"222","2019-05-08",26.200001
"223","2019-05-09",26.18
"224","2019-05-10",26.27
"225","2019-05-13",26.110001
"226","2019-05-14",25.85
"227","2019-05-15",25.969999
"228","2019-05-16",26.209999
"229","2019-05-17",26.098
"230","2019-05-20",25.77
"231","2019-05-21",25.889999
"232","2019-05-22",26.07
"233","2019-05-23",25.950001
"234","2019-05-24",25.99
"235","2019-05-28",26.09
"236","2019-05-29",25.99
"237","2019-05-30",25.99
"238","2019-05-31",25.690001
"239","2019-06-03",25.846001
"240","2019-06-04",25.9
"241","2019-06-05",25.98
"242","2019-06-06",25.976999
"243","2019-06-07",26.030001
"244","2019-06-10",26.01
"245","2019-06-11",25.889999
"246","2019-06-12",25.98
"247","2019-06-13",26.07
"248","2019-06-14",26.129999
"249","2019-06-17",26
"250","2019-06-18",26.139999
"251","2019-06-19",25.9
"252","2019-06-20",25.98
"253","2019-06-21",26
"254","2019-06-24",25.91
"255","2019-06-25",26
"256","2019-06-26",25.91
"257","2019-06-27",25.83
"258","2019-06-28",25.719999
"259","2019-07-01",25.85
"260","2019-07-02",26.32
"261","2019-07-03",26.280001
"262","2019-07-05",26.200001
"263","2019-07-08",26.200001
"264","2019-07-09",26.15
"265","2019-07-10",26.15
"266","2019-07-11",26.15
"267","2019-07-12",26.25
"268","2019-07-15",26.23
"269","2019-07-16",26.299999
"270","2019-07-17",26.32
"271","2019-07-18",26.6
"272","2019-07-19",26.709999
"273","2019-07-22",26.48
"274","2019-07-23",26.700001
"275","2019-07-24",26.67
"276","2019-07-25",26.41
"277","2019-07-26",26.52
"278","2019-07-29",26.59
"279","2019-07-30",26.58
"280","2019-07-31",26.49
"281","2019-08-01",26.68
"282","2019-08-02",26.9
"283","2019-08-05",26.68
"284","2019-08-06",26.690001
"285","2019-08-07",26.52
"286","2019-08-08",26.639999
"287","2019-08-09",26.690001
"288","2019-08-12",26.780001
"289","2019-08-13",26.860001
"290","2019-08-14",26.49
"291","2019-08-15",26.59
"292","2019-08-16",26.379999
"293","2019-08-19",26.459999
"294","2019-08-20",26.57
"295","2019-08-21",26.76
"296","2019-08-22",26.860001
"297","2019-08-23",26.620001
"298","2019-08-26",26.58
"299","2019-08-27",26.66
"300","2019-08-28",26.84
"301","2019-08-29",26.75
"302","2019-08-30",26.690001
"303","2019-09-03",26.76
"304","2019-09-04",26.950001
"305","2019-09-05",27.049999
"306","2019-09-06",27.379999
"307","2019-09-09",27.049999
"308","2019-09-10",26.99
"309","2019-09-11",27.17
"310","2019-09-12",27.190001
"311","2019-09-13",26.85
"312","2019-09-16",26.9
"313","2019-09-17",26.959999
"314","2019-09-18",26.9
"315","2019-09-19",27.049999
"316","2019-09-20",27.129999
"317","2019-09-23",27.219999
"318","2019-09-24",27.15
"319","2019-09-25",27.139999
"320","2019-09-26",27.139999
"321","2019-09-27",27.110001
"322","2019-09-30",27.120001
"323","2019-10-01",27.379999
"324","2019-10-02",27.120001
"325","2019-10-03",27.07
"326","2019-10-04",27.09
"327","2019-10-07",27.200001
"328","2019-10-08",27.16
"329","2019-10-09",27.120001
"330","2019-10-10",27.040001
"331","2019-10-11",27.129999
"332","2019-10-14",27.450001
"333","2019-10-15",27.26
"334","2019-10-16",27.43
"335","2019-10-17",27.280001
"336","2019-10-18",27.01
"337","2019-10-21",26.940001
"338","2019-10-22",27.01
"339","2019-10-23",27.1
"340","2019-10-24",27.34
"341","2019-10-25",27.309999
"342","2019-10-28",27.389999
"343","2019-10-29",27.4
"344","2019-10-30",27.35
"345","2019-10-31",27.360001
"346","2019-11-01",27.549999
"347","2019-11-04",27.559999
"348","2019-11-05",27.52
"349","2019-11-06",27.4
"350","2019-11-07",27.4
"351","2019-11-08",27.530001
"352","2019-11-11",27.530001
"353","2019-11-12",27.49
"354","2019-11-13",27.59
"355","2019-11-14",27.15
"356","2019-11-15",27.1
"357","2019-11-18",26.950001
"358","2019-11-19",26.950001
"359","2019-11-20",26.92
"360","2019-11-21",26.929001
"361","2019-11-22",27.059999
"362","2019-11-25",27.07
"363","2019-11-26",27.110001
"364","2019-11-27",27
"365","2019-11-29",26.719999
"366","2019-12-02",26.690001
"367","2019-12-03",26.790001
"368","2019-12-04",26.860001
"369","2019-12-05",26.870001
"370","2019-12-06",26.92
"371","2019-12-09",26.969999
"372","2019-12-10",26.91
"373","2019-12-11",27.049999
"374","2019-12-12",26.879999
"375","2019-12-13",27.059999
"376","2019-12-16",27.219999
"377","2019-12-17",27.280001
"378","2019-12-18",27.52
"379","2019-12-19",27.41
"380","2019-12-20",27.424999
"381","2019-12-23",27.530001
"382","2019-12-24",27.52
"383","2019-12-26",27.450001
"384","2019-12-27",27.76
"385","2019-12-30",27.91
"386","2019-12-31",27.92
"387","2020-01-02",28.219999
"388","2020-01-03",28.57
"389","2020-01-06",28.4
"390","2020-01-07",28.02
"391","2020-01-08",28.27
"392","2020-01-09",28.43
"393","2020-01-10",28.690001
"394","2020-01-13",28.83
"395","2020-01-14",28.74
"396","2020-01-15",28.799999
"397","2020-01-16",28.68
"398","2020-01-17",28.629999
"399","2020-01-21",28.48
"400","2020-01-22",28.59
"401","2020-01-23",28.559999
"402","2020-01-24",28.6
"403","2020-01-27",28.548
"404","2020-01-28",28.620001
"405","2020-01-29",28.82
"406","2020-01-30",28.85
"407","2020-01-31",28.98
"408","2020-02-03",28.969999
"409","2020-02-04",29.02
"410","2020-02-05",29.07
"411","2020-02-06",29.16
"412","2020-02-07",29.25
"413","2020-02-10",29.219999
"414","2020-02-11",29.27
"415","2020-02-12",29.200001
"416","2020-02-13",28.85
"417","2020-02-14",28.83
"418","2020-02-18",28.93
"419","2020-02-19",28.98
"420","2020-02-20",29.23
"421","2020-02-21",29.030001
"422","2020-02-24",28.76
"423","2020-02-25",28.459999
"424","2020-02-26",28.48
"425","2020-02-27",28.01
"426","2020-02-28",27
"427","2020-03-02",27.639999
"428","2020-03-03",27.860001
"429","2020-03-04",28.299999
"430","2020-03-05",27.891001
"431","2020-03-06",27.48
"432","2020-03-09",25.309999
"433","2020-03-10",26
"434","2020-03-11",25.85
"435","2020-03-12",22.030001
"436","2020-03-13",24.43
"437","2020-03-16",21.68
"438","2020-03-17",20.870001
"439","2020-03-18",14.97
"440","2020-03-19",18.02
"441","2020-03-20",18.120001
"442","2020-03-23",17.549999
"443","2020-03-24",19.540001
"444","2020-03-25",19.67
"445","2020-03-26",22.360001
"446","2020-03-27",22.17
"447","2020-03-30",22.68
"448","2020-03-31",21.92
"449","2020-04-01",20.32
"450","2020-04-02",19.549999
"451","2020-04-03",18.870001
"452","2020-04-06",20.719999
"453","2020-04-07",22.370001
"454","2020-04-08",23.84
"455","2020-04-09",24.171
"456","2020-04-13",23.540001
"457","2020-04-14",23.75
"458","2020-04-15",23.52
"459","2020-04-16",23.965
"460","2020-04-17",24.959999
"461","2020-04-20",24.559999
"462","2020-04-21",23.77
"463","2020-04-22",23.757
"464","2020-04-23",24.15
"465","2020-04-24",23.99
"466","2020-04-27",23.92
"467","2020-04-28",24.309999
"468","2020-04-29",24.709999
"469","2020-04-30",24.870001
"470","2020-05-01",24.540001
"471","2020-05-04",24.389999
"472","2020-05-05",24.209999
"473","2020-05-06",24.24
"474","2020-05-07",24.34
"475","2020-05-08",24.549999
"476","2020-05-11",24.82
"477","2020-05-12",24.92
"478","2020-05-13",24.57
"479","2020-05-14",23.780001
"480","2020-05-15",23.379999
"481","2020-05-18",24.122999
"482","2020-05-19",24.469999
"483","2020-05-20",24.639999
"484","2020-05-21",24.41
"485","2020-05-22",24.889999
"486","2020-05-26",25.01
"487","2020-05-27",25.27
"488","2020-05-28",25.360001
"489","2020-05-29",25.49
"490","2020-06-01",25.620001
"491","2020-06-02",25.98
"492","2020-06-03",26
"493","2020-06-04",25.74
"494","2020-06-05",25.9
"495","2020-06-08",26.25
"496","2020-06-09",26.1
"497","2020-06-10",25.959999
"498","2020-06-11",25.5
"499","2020-06-12",25.219999
"500","2020-06-15",24.84
"501","2020-06-16",25.440001
"502","2020-06-17",25.09
"503","2020-06-18",24.870001
"504","2020-06-19",25.26
"505","2020-06-22",24.68
"506","2020-06-23",24.809999
"507","2020-06-24",24.540001
"508","2020-06-25",24.5
"509","2020-06-26",24.315001
"510","2020-06-29",24.25
"511","2020-06-30",24.219999
"512","2020-07-01",24.43
"513","2020-07-02",24.860001
"514","2020-07-06",24.889999
"515","2020-07-07",24.66
"516","2020-07-08",24.799999
"517","2020-07-09",24.790001
"518","2020-07-10",24.74
"519","2020-07-13",24.620001
"520","2020-07-14",24.5
"521","2020-07-15",24.91
"522","2020-07-16",25.34
"523","2020-07-17",25.43
"524","2020-07-20",25.67
"525","2020-07-21",25.665001
"526","2020-07-22",25.9
"527","2020-07-23",26.1
"528","2020-07-24",26.040001
"529","2020-07-27",26.221001
"530","2020-07-28",26.25
"531","2020-07-29",26.809999
"532","2020-07-30",26.66
"533","2020-07-31",26.83
"534","2020-08-03",26.540001
"535","2020-08-04",26.379999
"536","2020-08-05",25.83
"537","2020-08-06",25.690001
"538","2020-08-07",25.9
"539","2020-08-10",26.82
"540","2020-08-11",26.886999
"541","2020-08-12",27.26
"542","2020-08-13",27.209999
"543","2020-08-14",26.98
"544","2020-08-17",27.02
"545","2020-08-18",27.35
"546","2020-08-19",27.120001
"547","2020-08-20",27.23
"548","2020-08-21",27.229
"549","2020-08-24",27.360001
"550","2020-08-25",27.07
"551","2020-08-26",27.15
"552","2020-08-27",27.25
"553","2020-08-28",27.139999
"554","2020-08-31",26.690001
"555","2020-09-01",26.712
"556","2020-09-02",26.530001
"557","2020-09-03",26.629999
"558","2020-09-04",26.389999
"559","2020-09-08",25.940001
"560","2020-09-09",26.32
"561","2020-09-10",26.290001
"562","2020-09-11",26.245001
"563","2020-09-14",26.636999
"564","2020-09-15",26.98
"565","2020-09-16",27
"566","2020-09-17",27.167999
"567","2020-09-18",27.132999
"568","2020-09-21",26.771999
"569","2020-09-22",26.879999
"570","2020-09-23",26.51
"571","2020-09-24",26.15
"572","2020-09-25",26.780001
"573","2020-09-28",26.93
"574","2020-09-29",26.84
"575","2020-09-30",26.27
"576","2020-10-01",26.700001
"577","2020-10-02",26.84
"578","2020-10-05",26.9
"579","2020-10-06",27.25
"580","2020-10-07",27.1
"581","2020-10-08",27.25
"582","2020-10-09",27.25
"583","2020-10-12",27.25
"584","2020-10-13",27.24
"585","2020-10-14",26.709999
"586","2020-10-15",26.559999
"587","2020-10-16",26.15
"588","2020-10-19",26.23
"589","2020-10-20",26.32
"590","2020-10-21",26.209999
"591","2020-10-22",26.52
"592","2020-10-23",26.75
"593","2020-10-26",26.43
"594","2020-10-27",26.5
"595","2020-10-28",26.17
"596","2020-10-29",26.309999
"597","2020-10-30",26.620001
"598","2020-11-02",26.75
"599","2020-11-03",26.75
"600","2020-11-04",27.200001
"601","2020-11-05",27.35
"602","2020-11-06",27.219999
"603","2020-11-09",27.629999
"604","2020-11-10",27.610001
"605","2020-11-11",27.690001
"606","2020-11-12",26.955
"607","2020-11-13",27.129999
"608","2020-11-16",27.700001
"609","2020-11-17",27.889999
"610","2020-11-18",27.909
"611","2020-11-19",28.08
"612","2020-11-20",28.17
"613","2020-11-23",28.4
"614","2020-11-24",28.52
"615","2020-11-25",28.33
"616","2020-11-27",28.25
