"","date","DLNG"
"157","2014-06-30",24.25
"158","2014-07-01",24.26
"159","2014-07-02",25
"160","2014-07-03",24.99
"161","2014-07-07",24.860001
"162","2014-07-08",24.4
"163","2014-07-09",24.129999
"164","2014-07-10",23.870001
"165","2014-07-11",24.6
"166","2014-07-14",23.959999
"167","2014-07-15",24
"168","2014-07-16",24.059999
"169","2014-07-17",24.190001
"170","2014-07-18",24.65
"171","2014-07-21",24.5
"172","2014-07-22",24.280001
"173","2014-07-23",24.75
"174","2014-07-24",24.6
"175","2014-07-25",24.120001
"176","2014-07-28",24.34
"177","2014-07-29",23.9
"178","2014-07-30",23.629999
"179","2014-07-31",23.34
"180","2014-08-01",23.18
"181","2014-08-04",23.01
"182","2014-08-05",22.51
"183","2014-08-06",23.049999
"184","2014-08-07",22.879999
"185","2014-08-08",22.99
"186","2014-08-11",23.860001
"187","2014-08-12",23.469999
"188","2014-08-13",23.360001
"189","2014-08-14",23.200001
"190","2014-08-15",23.74
"191","2014-08-18",23.190001
"192","2014-08-19",23.780001
"193","2014-08-20",24.040001
"194","2014-08-21",23.74
"195","2014-08-22",23.75
"196","2014-08-25",24.040001
"197","2014-08-26",24.23
"198","2014-08-27",24.15
"199","2014-08-28",23.879999
"200","2014-08-29",24.190001
"201","2014-09-02",24.389999
"202","2014-09-03",24
"203","2014-09-04",24.1
"204","2014-09-05",23.99
"205","2014-09-08",23.77
"206","2014-09-09",23.860001
"207","2014-09-10",23.76
"208","2014-09-11",23.879999
"209","2014-09-12",23.73
"210","2014-09-15",22.809999
"211","2014-09-16",23.120001
"212","2014-09-17",23.610001
"213","2014-09-18",23.5
"214","2014-09-19",23.6
"215","2014-09-22",23.629999
"216","2014-09-23",23.58
"217","2014-09-24",23.59
"218","2014-09-25",23.74
"219","2014-09-26",23.860001
"220","2014-09-29",23.77
"221","2014-09-30",23.610001
"222","2014-10-01",23
"223","2014-10-02",23
"224","2014-10-03",22.809999
"225","2014-10-06",22.32
"226","2014-10-07",20.91
"227","2014-10-08",20.549999
"228","2014-10-09",19.879999
"229","2014-10-10",19.52
"230","2014-10-13",18.540001
"231","2014-10-14",18.389999
"232","2014-10-15",18.85
"233","2014-10-16",19.98
"234","2014-10-17",20.879999
"235","2014-10-20",20.75
"236","2014-10-21",21.139999
"237","2014-10-22",21.27
"238","2014-10-23",21.74
"239","2014-10-24",22.059999
"240","2014-10-27",21.700001
"241","2014-10-28",21.719999
"242","2014-10-29",21.610001
"243","2014-10-30",21.76
"244","2014-10-31",22.02
"245","2014-11-03",21.559999
"246","2014-11-04",20.799999
"247","2014-11-05",20.98
"248","2014-11-06",20.76
"249","2014-11-07",20.83
"250","2014-11-10",20.889999
"251","2014-11-11",20.73
"252","2014-11-12",20.76
"253","2014-11-13",20.26
"254","2014-11-14",20.01
"255","2014-11-17",19.99
"256","2014-11-18",19.99
"257","2014-11-19",19.620001
"258","2014-11-20",19.559999
"259","2014-11-21",19.110001
"260","2014-11-24",19.030001
"261","2014-11-25",18.459999
"262","2014-11-26",18.200001
"263","2014-11-28",17.959999
"264","2014-12-01",15.94
"265","2014-12-02",16.35
"266","2014-12-03",16.610001
"267","2014-12-04",16.99
"268","2014-12-05",16.33
"269","2014-12-08",15.89
"270","2014-12-09",15.82
"271","2014-12-10",15.65
"272","2014-12-11",14.79
"273","2014-12-12",14.28
"274","2014-12-15",14
"275","2014-12-16",14.21
"276","2014-12-17",15.54
"277","2014-12-18",15.54
"278","2014-12-19",16.870001
"279","2014-12-22",17.07
"280","2014-12-23",16.74
"281","2014-12-24",16.072001
"282","2014-12-26",15.78
"283","2014-12-29",15.64
"284","2014-12-30",16.370001
"285","2014-12-31",16.35
"286","2015-01-02",17.23
"287","2015-01-05",16.030001
"288","2015-01-06",15.68
"289","2015-01-07",15.79
"290","2015-01-08",15.97
"291","2015-01-09",16.08
"292","2015-01-12",15.36
"293","2015-01-13",14.99
"294","2015-01-14",14.78
"295","2015-01-15",15.04
"296","2015-01-16",15.92
"297","2015-01-20",15.91
"298","2015-01-21",16.610001
"299","2015-01-22",17.040001
"300","2015-01-23",16.940001
"301","2015-01-26",17.049999
"302","2015-01-27",16.9
"303","2015-01-28",16.75
"304","2015-01-29",17.32
"305","2015-01-30",18.58
"306","2015-02-02",18.379999
"307","2015-02-03",18.58
"308","2015-02-04",18.74
"309","2015-02-05",19.17
"310","2015-02-06",18.91
"311","2015-02-09",19.290001
"312","2015-02-10",19.42
"313","2015-02-11",19.110001
"314","2015-02-12",19.049999
"315","2015-02-13",19.5
"316","2015-02-17",20.030001
"317","2015-02-18",19.9
"318","2015-02-19",20.360001
"319","2015-02-20",19.950001
"320","2015-02-23",20.129999
"321","2015-02-24",19.99
"322","2015-02-25",19.950001
"323","2015-02-26",19.709999
"324","2015-02-27",19.98
"325","2015-03-02",20.200001
"326","2015-03-03",19.92
"327","2015-03-04",19.98
"328","2015-03-05",20.35
"329","2015-03-06",20.35
"330","2015-03-09",19.85
"331","2015-03-10",19.17
"332","2015-03-11",19.9
"333","2015-03-12",19.66
"334","2015-03-13",19.879999
"335","2015-03-16",19.719999
"336","2015-03-17",20.26
"337","2015-03-18",20.200001
"338","2015-03-19",19.690001
"339","2015-03-20",20.66
"340","2015-03-23",20.290001
"341","2015-03-24",20.09
"342","2015-03-25",20.129999
"343","2015-03-26",20.040001
"344","2015-03-27",20.25
"345","2015-03-30",19.76
"346","2015-03-31",19.27
"347","2015-04-01",19.48
"348","2015-04-02",19
"349","2015-04-06",18.93
"350","2015-04-07",18.98
"351","2015-04-08",19
"352","2015-04-09",18.76
"353","2015-04-10",18.950001
"354","2015-04-13",18.790001
"355","2015-04-14",18.66
"356","2015-04-15",18.34
"357","2015-04-16",18.25
"358","2015-04-17",17.98
"359","2015-04-20",17.870001
"360","2015-04-21",18.02
"361","2015-04-22",18.01
"362","2015-04-23",19.799999
"363","2015-04-24",19.93
"364","2015-04-27",19.610001
"365","2015-04-28",19.799999
"366","2015-04-29",20.190001
"367","2015-04-30",19.77
"368","2015-05-01",19.629999
"369","2015-05-04",19.959999
"370","2015-05-05",20.120001
"371","2015-05-06",19.76
"372","2015-05-07",19.120001
"373","2015-05-08",19.23
"374","2015-05-11",19.530001
"375","2015-05-12",18.84
"376","2015-05-13",18.99
"377","2015-05-14",19.549999
"378","2015-05-15",20.24
"379","2015-05-18",20.68
"380","2015-05-19",20.25
"381","2015-05-20",19.700001
"382","2015-05-21",19.76
"383","2015-05-22",20.01
"384","2015-05-26",20.129999
"385","2015-05-27",19.65
"386","2015-05-28",19.34
"387","2015-05-29",19.09
"388","2015-06-01",19.15
"389","2015-06-02",19.09
"390","2015-06-03",18.84
"391","2015-06-04",18.860001
"392","2015-06-05",18.639999
"393","2015-06-08",17.99
"394","2015-06-09",17.709999
"395","2015-06-10",17.639999
"396","2015-06-11",18.469999
"397","2015-06-12",18.23
"398","2015-06-15",18.469999
"399","2015-06-16",18.040001
"400","2015-06-17",17.889999
"401","2015-06-18",17.120001
"402","2015-06-19",17.120001
"403","2015-06-22",17.030001
"404","2015-06-23",17.129999
"405","2015-06-24",17.02
"406","2015-06-25",16.889999
"407","2015-06-26",16.59
"408","2015-06-29",15.77
"409","2015-06-30",15.88
"410","2015-07-01",15.79
"411","2015-07-02",15.77
"412","2015-07-06",15.26
"413","2015-07-07",15.5
"414","2015-07-08",15.23
"415","2015-07-09",14.71
"416","2015-07-10",15.11
"417","2015-07-13",15.08
"418","2015-07-14",14.98
"419","2015-07-15",14.77
"420","2015-07-16",15.18
"421","2015-07-17",14.98
"422","2015-07-20",15.19
"423","2015-07-21",15.11
"424","2015-07-22",14.89
"425","2015-07-23",14.9
"426","2015-07-24",14.59
"427","2015-07-27",14.81
"428","2015-07-28",14.89
"429","2015-07-29",15.16
"430","2015-07-30",15.17
"431","2015-07-31",14.6
"432","2015-08-03",14.22
"433","2015-08-04",13.6
"434","2015-08-05",12.56
"435","2015-08-06",12.05
"436","2015-08-07",12.74
"437","2015-08-10",13
"438","2015-08-11",13.45
"439","2015-08-12",13.76
"440","2015-08-13",14
"441","2015-08-14",13.84
"442","2015-08-17",14.24
"443","2015-08-18",14.89
"444","2015-08-19",14.73
"445","2015-08-20",14.79
"446","2015-08-21",13.97
"447","2015-08-24",12.63
"448","2015-08-25",12.8
"449","2015-08-26",13.63
"450","2015-08-27",14.32
"451","2015-08-28",14.74
"452","2015-08-31",14.26
"453","2015-09-01",14.84
"454","2015-09-02",14.45
"455","2015-09-03",14.49
"456","2015-09-04",14.52
"457","2015-09-08",14.59
"458","2015-09-09",14.03
"459","2015-09-10",13.57
"460","2015-09-11",12.94
"461","2015-09-14",12.44
"462","2015-09-15",12.72
"463","2015-09-16",13.85
"464","2015-09-17",14.02
"465","2015-09-18",14.03
"466","2015-09-21",14.17
"467","2015-09-22",14.14
"468","2015-09-23",13.89
"469","2015-09-24",13.3
"470","2015-09-25",13.47
"471","2015-09-28",13
"472","2015-09-29",12.81
"473","2015-09-30",13.3
"474","2015-10-01",13.72
"475","2015-10-02",13.32
"476","2015-10-05",14.02
"477","2015-10-06",13.77
"478","2015-10-07",14.37
"479","2015-10-08",14.67
"480","2015-10-09",14.72
"481","2015-10-12",14.74
"482","2015-10-13",14.42
"483","2015-10-14",14.3
"484","2015-10-15",14.01
"485","2015-10-16",14.86
"486","2015-10-19",14.82
"487","2015-10-20",14.87
"488","2015-10-21",14.69
"489","2015-10-22",14
"490","2015-10-23",13.94
"491","2015-10-26",14.63
"492","2015-10-27",14.05
"493","2015-10-28",13.85
"494","2015-10-29",13.91
"495","2015-10-30",14.17
"496","2015-11-02",14.51
"497","2015-11-03",14.17
"498","2015-11-04",14.07
"499","2015-11-05",13.87
"500","2015-11-06",14.11
"501","2015-11-09",14.38
"502","2015-11-10",13.99
"503","2015-11-11",13.47
"504","2015-11-12",13.07
"505","2015-11-13",13.57
"506","2015-11-16",14.04
"507","2015-11-17",13.96
"508","2015-11-18",13.69
"509","2015-11-19",13.71
"510","2015-11-20",12.87
"511","2015-11-23",12.56
"512","2015-11-24",12.62
"513","2015-11-25",12.79
"514","2015-11-27",12.91
"515","2015-11-30",12.7
"516","2015-12-01",12.39
"517","2015-12-02",12.14
"518","2015-12-03",11.68
"519","2015-12-04",11.11
"520","2015-12-07",10.61
"521","2015-12-08",10.63
"522","2015-12-09",10.27
"523","2015-12-10",10.51
"524","2015-12-11",9.96
"525","2015-12-14",9.7
"526","2015-12-15",9.68
"527","2015-12-16",9.63
"528","2015-12-17",8.66
"529","2015-12-18",7.99
"530","2015-12-21",8.75
"531","2015-12-22",9.07
"532","2015-12-23",9.44
"533","2015-12-24",9.87
"534","2015-12-28",9.35
"535","2015-12-29",9.18
"536","2015-12-30",8.98
"537","2015-12-31",9.7
"538","2016-01-04",9.74
"539","2016-01-05",9.45
"540","2016-01-06",9.04
"541","2016-01-07",8.9
"542","2016-01-08",9.06
"543","2016-01-11",8.09
"544","2016-01-12",7.5
"545","2016-01-13",6.86
"546","2016-01-14",7.62
"547","2016-01-15",7.31
"548","2016-01-19",7.36
"549","2016-01-20",7.11
"550","2016-01-21",7.7
"551","2016-01-22",9.05
"552","2016-01-25",8.95
"553","2016-01-26",9.14
"554","2016-01-27",9.4
"555","2016-01-28",9.86
"556","2016-01-29",10.03
"557","2016-02-01",9.76
"558","2016-02-02",9.4
"559","2016-02-03",9.14
"560","2016-02-04",9.13
"561","2016-02-05",9.08
"562","2016-02-08",8.42
"563","2016-02-09",8.3
"564","2016-02-10",8.08
"565","2016-02-11",7.68
"566","2016-02-12",8.16
"567","2016-02-16",8.69
"568","2016-02-17",9.35
"569","2016-02-18",8.76
"570","2016-02-19",8.77
"571","2016-02-22",9.14
"572","2016-02-23",8.6
"573","2016-02-24",8.7
"574","2016-02-25",8.88
"575","2016-02-26",8.95
"576","2016-02-29",9.29
"577","2016-03-01",9.24
"578","2016-03-02",9.6
"579","2016-03-03",10.06
"580","2016-03-04",9.72
"581","2016-03-07",10.28
"582","2016-03-08",9.68
"583","2016-03-09",9.72
"584","2016-03-10",9.5
"585","2016-03-11",9.75
"586","2016-03-14",9.94
"587","2016-03-15",9.7
"588","2016-03-16",9.58
"589","2016-03-17",9.74
"590","2016-03-18",9.43
"591","2016-03-21",9.42
"592","2016-03-22",9.5
"593","2016-03-23",9.26
"594","2016-03-24",9.11
"595","2016-03-28",9.22
"596","2016-03-29",9.27
"597","2016-03-30",9.62
"598","2016-03-31",11.4
"599","2016-04-01",11.42
"600","2016-04-04",11.23
"601","2016-04-05",11.01
"602","2016-04-06",11.21
"603","2016-04-07",10.99
"604","2016-04-08",11.51
"605","2016-04-11",12.4
"606","2016-04-12",13.44
"607","2016-04-13",14.08
"608","2016-04-14",13.81
"609","2016-04-15",13.54
"610","2016-04-18",14.41
"611","2016-04-19",14.6
"612","2016-04-20",14.56
"613","2016-04-21",14.32
"614","2016-04-22",15.4
"615","2016-04-25",15.45
"616","2016-04-26",15.12
"617","2016-04-27",15.47
"618","2016-04-28",15.61
"619","2016-04-29",15.66
"620","2016-05-02",14.77
"621","2016-05-03",13.56
"622","2016-05-04",13.37
"623","2016-05-05",13.07
"624","2016-05-06",13.01
"625","2016-05-09",12.73
"626","2016-05-10",13.25
"627","2016-05-11",13.55
"628","2016-05-12",13.15
"629","2016-05-13",12.99
"630","2016-05-16",13.24
"631","2016-05-17",13.29
"632","2016-05-18",13.68
"633","2016-05-19",13.71
"634","2016-05-20",13.9
"635","2016-05-23",13.8
"636","2016-05-24",13.7
"637","2016-05-25",13.89
"638","2016-05-26",13.95
"639","2016-05-27",14.08
"640","2016-05-31",14.29
"641","2016-06-01",14.29
"642","2016-06-02",13.62
"643","2016-06-03",13.74
"644","2016-06-06",14.27
"645","2016-06-07",14.14
"646","2016-06-08",14.27
"647","2016-06-09",14.16
"648","2016-06-10",13.9
"649","2016-06-13",13.6
"650","2016-06-14",13.25
"651","2016-06-15",13.56
"652","2016-06-16",13.69
"653","2016-06-17",14.13
"654","2016-06-20",13.66
"655","2016-06-21",13.98
"656","2016-06-22",13.5
"657","2016-06-23",13.69
"658","2016-06-24",13.39
"659","2016-06-27",12.59
"660","2016-06-28",13.12
"661","2016-06-29",13.41
"662","2016-06-30",13.65
"663","2016-07-01",13.87
"664","2016-07-05",14.23
"665","2016-07-06",14.23
"666","2016-07-07",14.29
"667","2016-07-08",13.91
"668","2016-07-11",13.92
"669","2016-07-12",14.27
"670","2016-07-13",14.15
"671","2016-07-14",14.01
"672","2016-07-15",14.13
"673","2016-07-18",14.23
"674","2016-07-19",14.08
"675","2016-07-20",14.11
"676","2016-07-21",13.96
"677","2016-07-22",13.97
"678","2016-07-25",13.88
"679","2016-07-26",13.64
"680","2016-07-27",13.5
"681","2016-07-28",13.43
"682","2016-07-29",14.13
"683","2016-08-01",13.69
"684","2016-08-02",13.51
"685","2016-08-03",13.77
"686","2016-08-04",13.72
"687","2016-08-05",14.17
"688","2016-08-08",14.92
"689","2016-08-09",14.69
"690","2016-08-10",14.74
"691","2016-08-11",14.84
"692","2016-08-12",14.9
"693","2016-08-15",15.17
"694","2016-08-16",15.24
"695","2016-08-17",14.91
"696","2016-08-18",14.99
"697","2016-08-19",14.91
"698","2016-08-22",14.8
"699","2016-08-23",14.95
"700","2016-08-24",14.75
"701","2016-08-25",14.64
"702","2016-08-26",14.58
"703","2016-08-29",14.74
"704","2016-08-30",14.77
"705","2016-08-31",14.67
"706","2016-09-01",14.63
"707","2016-09-02",14.82
"708","2016-09-06",14.92
"709","2016-09-07",15.26
"710","2016-09-08",15.39
"711","2016-09-09",15.18
"712","2016-09-12",15.34
"713","2016-09-13",15.23
"714","2016-09-14",15.35
"715","2016-09-15",15.27
"716","2016-09-16",15.12
"717","2016-09-19",15.31
"718","2016-09-20",15.22
"719","2016-09-21",15.27
"720","2016-09-22",15.36
"721","2016-09-23",15.36
"722","2016-09-26",15.46
"723","2016-09-27",15.58
"724","2016-09-28",15.97
"725","2016-09-29",15.66
"726","2016-09-30",15.48
"727","2016-10-03",15.62
"728","2016-10-04",15.93
"729","2016-10-05",16.01
"730","2016-10-06",15.75
"731","2016-10-07",15.92
"732","2016-10-10",15.89
"733","2016-10-11",15.67
"734","2016-10-12",15.38
"735","2016-10-13",14.97
"736","2016-10-14",15.2
"737","2016-10-17",15.11
"738","2016-10-18",15.33
"739","2016-10-19",15.95
"740","2016-10-20",15.97
"741","2016-10-21",15.83
"742","2016-10-24",15.79
"743","2016-10-25",15.75
"744","2016-10-26",15.4
"745","2016-10-27",15.1
"746","2016-10-28",14.7
"747","2016-10-31",14.27
"748","2016-11-01",14.6
"749","2016-11-02",13.93
"750","2016-11-03",13.82
"751","2016-11-04",12.85
"752","2016-11-07",13.24
"753","2016-11-08",13.15
"754","2016-11-09",13.85
"755","2016-11-10",13.77
"756","2016-11-11",13.71
"757","2016-11-14",13.87
"758","2016-11-15",14.14
"759","2016-11-16",14.18
"760","2016-11-17",14.1
"761","2016-11-18",14.19
"762","2016-11-21",14.93
"763","2016-11-22",15.38
"764","2016-11-23",15.4
"765","2016-11-25",15.3
"766","2016-11-28",15.05
"767","2016-11-29",14.99
"768","2016-11-30",15.51
"769","2016-12-01",15.07
"770","2016-12-02",15.53
"771","2016-12-05",15.55
"772","2016-12-06",15.47
"773","2016-12-07",15.25
"774","2016-12-08",15.05
"775","2016-12-09",15.05
"776","2016-12-12",14.94
"777","2016-12-13",15.09
"778","2016-12-14",14.86
"779","2016-12-15",15.08
"780","2016-12-16",15.08
"781","2016-12-19",15.28
"782","2016-12-20",15.13
"783","2016-12-21",15.04
"784","2016-12-22",15.1
"785","2016-12-23",15.29
"786","2016-12-27",15.57
"787","2016-12-28",15.34
"788","2016-12-29",15.84
"789","2016-12-30",15.98
"790","2017-01-03",16.530001
"791","2017-01-04",17.110001
"792","2017-01-05",17
"793","2017-01-06",17.17
"794","2017-01-09",16.709999
"795","2017-01-10",16.49
"796","2017-01-11",16.639999
"797","2017-01-12",16.610001
"798","2017-01-13",16.66
"799","2017-01-17",16.43
"800","2017-01-18",16.309999
"801","2017-01-19",16.370001
"802","2017-01-20",16.459999
"803","2017-01-23",16.58
"804","2017-01-24",16.719999
"805","2017-01-25",16.76
"806","2017-01-26",16.870001
"807","2017-01-27",16.709999
"808","2017-01-30",16.219999
"809","2017-01-31",16.42
"810","2017-02-01",16.57
"811","2017-02-02",16.629999
"812","2017-02-03",16.85
"813","2017-02-06",16.809999
"814","2017-02-07",16.67
"815","2017-02-08",16.42
"816","2017-02-09",16.440001
"817","2017-02-10",16.450001
"818","2017-02-13",16.34
"819","2017-02-14",16.16
"820","2017-02-15",16.24
"821","2017-02-16",16.26
"822","2017-02-17",16.16
"823","2017-02-21",16.57
"824","2017-02-22",16.389999
"825","2017-02-23",16.6
"826","2017-02-24",16.620001
"827","2017-02-27",16.309999
"828","2017-02-28",16.33
"829","2017-03-01",16.709999
"830","2017-03-02",16.440001
"831","2017-03-03",16.620001
"832","2017-03-06",16.690001
"833","2017-03-07",16.48
"834","2017-03-08",16.370001
"835","2017-03-09",16.1
"836","2017-03-10",16.200001
"837","2017-03-13",16.440001
"838","2017-03-14",16.93
"839","2017-03-15",17.18
"840","2017-03-16",17.08
"841","2017-03-17",17.32
"842","2017-03-20",17.110001
"843","2017-03-21",16.9
"844","2017-03-22",16.51
"845","2017-03-23",16.700001
"846","2017-03-24",17.030001
"847","2017-03-27",16.98
"848","2017-03-28",17.41
"849","2017-03-29",17.620001
"850","2017-03-30",17.58
"851","2017-03-31",17.620001
"852","2017-04-03",17.700001
"853","2017-04-04",17.540001
"854","2017-04-05",16.709999
"855","2017-04-06",17.08
"856","2017-04-07",17.15
"857","2017-04-10",17.309999
"858","2017-04-11",17.32
"859","2017-04-12",17.450001
"860","2017-04-13",17.57
"861","2017-04-17",17.870001
"862","2017-04-18",17.83
"863","2017-04-19",17.08
"864","2017-04-20",17.26
"865","2017-04-21",17.25
"866","2017-04-24",16.98
"867","2017-04-25",17.23
"868","2017-04-26",17.139999
"869","2017-04-27",16.15
"870","2017-04-28",16.309999
"871","2017-05-01",16.73
"872","2017-05-02",16.49
"873","2017-05-03",16.02
"874","2017-05-04",15.47
"875","2017-05-05",16.16
"876","2017-05-08",15.87
"877","2017-05-09",15.81
"878","2017-05-10",16.18
"879","2017-05-11",16.01
"880","2017-05-12",16.1
"881","2017-05-15",16.1
"882","2017-05-16",15.83
"883","2017-05-17",15.58
"884","2017-05-18",15.57
"885","2017-05-19",15.57
"886","2017-05-22",16.190001
"887","2017-05-23",16.129999
"888","2017-05-24",15.38
"889","2017-05-25",14.46
"890","2017-05-26",14.58
"891","2017-05-30",14.29
"892","2017-05-31",13.89
"893","2017-06-01",14.68
"894","2017-06-02",14.4
"895","2017-06-05",14.63
"896","2017-06-06",14.73
"897","2017-06-07",14.64
"898","2017-06-08",14.37
"899","2017-06-09",14.68
"900","2017-06-12",15.32
"901","2017-06-13",14.87
"902","2017-06-14",14.53
"903","2017-06-15",14.13
"904","2017-06-16",14.58
"905","2017-06-19",14.16
"906","2017-06-20",14.01
"907","2017-06-21",14.1
"908","2017-06-22",14.29
"909","2017-06-23",14.66
"910","2017-06-26",14.75
"911","2017-06-27",14.74
"912","2017-06-28",15.14
"913","2017-06-29",15.13
"914","2017-06-30",15.29
"915","2017-07-03",15.68
"916","2017-07-05",15.79
"917","2017-07-06",15.44
"918","2017-07-07",15
"919","2017-07-10",14.89
"920","2017-07-11",14.85
"921","2017-07-12",14.88
"922","2017-07-13",15.05
"923","2017-07-14",15.22
"924","2017-07-17",15.12
"925","2017-07-18",15.15
"926","2017-07-19",15.32
"927","2017-07-20",15.13
"928","2017-07-21",15.08
"929","2017-07-24",14.93
"930","2017-07-25",14.89
"931","2017-07-26",14.85
"932","2017-07-27",14.79
"933","2017-07-28",14.97
"934","2017-07-31",14.69
"935","2017-08-01",14.74
"936","2017-08-02",14.72
"937","2017-08-03",14.45
"938","2017-08-04",14.65
"939","2017-08-07",14.76
"940","2017-08-08",14.7
"941","2017-08-09",14.65
"942","2017-08-10",14.67
"943","2017-08-11",14.4
"944","2017-08-14",14.42
"945","2017-08-15",14.41
"946","2017-08-16",14.24
"947","2017-08-17",14.1
"948","2017-08-18",14.06
"949","2017-08-21",13.99
"950","2017-08-22",14.26
"951","2017-08-23",14.18
"952","2017-08-24",14.19
"953","2017-08-25",14.36
"954","2017-08-28",14.28
"955","2017-08-29",14.31
"956","2017-08-30",14.21
"957","2017-08-31",14.04
"958","2017-09-01",14.3
"959","2017-09-05",13.38
"960","2017-09-06",13.6
"961","2017-09-07",13.63
"962","2017-09-08",13.74
"963","2017-09-11",13.55
"964","2017-09-12",13.36
"965","2017-09-13",13.35
"966","2017-09-14",13.2
"967","2017-09-15",13.3
"968","2017-09-18",13.28
"969","2017-09-19",13.42
"970","2017-09-20",13.7
"971","2017-09-21",13.47
"972","2017-09-22",13.54
"973","2017-09-25",13.75
"974","2017-09-26",13.92
"975","2017-09-27",13.83
"976","2017-09-28",13.8
"977","2017-09-29",13.94
"978","2017-10-02",14.01
"979","2017-10-03",14.02
"980","2017-10-04",14.04
"981","2017-10-05",14.17
"982","2017-10-06",13.96
"983","2017-10-09",14.06
"984","2017-10-10",14.08
"985","2017-10-11",13.61
"986","2017-10-12",13.79
