"","date","CMRE"
"93","2011-03-18",16.120001
"94","2011-03-21",16.08
"95","2011-03-22",16.120001
"96","2011-03-23",16.290001
"97","2011-03-24",16.440001
"98","2011-03-25",16.860001
"99","2011-03-28",16.82
"100","2011-03-29",16.889999
"101","2011-03-30",17.4
"102","2011-03-31",17.389999
"103","2011-04-01",17.5
"104","2011-04-04",17.700001
"105","2011-04-05",18.110001
"106","2011-04-06",17.98
"107","2011-04-07",18.049999
"108","2011-04-08",17.73
"109","2011-04-11",17.549999
"110","2011-04-12",17.35
"111","2011-04-13",17.5
"112","2011-04-14",17.639999
"113","2011-04-15",17.66
"114","2011-04-18",17.6
"115","2011-04-19",17.530001
"116","2011-04-20",17.110001
"117","2011-04-21",17.48
"118","2011-04-25",17.24
"119","2011-04-26",17.25
"120","2011-04-27",17.209999
"121","2011-04-28",17.25
"122","2011-04-29",17.26
"123","2011-05-02",17.209999
"124","2011-05-03",17.09
"125","2011-05-04",17.059999
"126","2011-05-05",16.950001
"127","2011-05-06",16.93
"128","2011-05-09",16.84
"129","2011-05-10",16.98
"130","2011-05-11",17.01
"131","2011-05-12",17.4
"132","2011-05-13",17.25
"133","2011-05-16",17.25
"134","2011-05-17",16.959999
"135","2011-05-18",16.969999
"136","2011-05-19",17.059999
"137","2011-05-20",17.17
"138","2011-05-23",16.790001
"139","2011-05-24",16.959999
"140","2011-05-25",17
"141","2011-05-26",16.860001
"142","2011-05-27",17
"143","2011-05-31",17.209999
"144","2011-06-01",17.139999
"145","2011-06-02",17.23
"146","2011-06-03",17.120001
"147","2011-06-06",16.77
"148","2011-06-07",17.030001
"149","2011-06-08",16.940001
"150","2011-06-09",16.92
"151","2011-06-10",16.459999
"152","2011-06-13",16.4
"153","2011-06-14",16.450001
"154","2011-06-15",16.4
"155","2011-06-16",16.389999
"156","2011-06-17",16.299999
"157","2011-06-20",16.34
"158","2011-06-21",16.43
"159","2011-06-22",16.43
"160","2011-06-23",16.559999
"161","2011-06-24",16.5
"162","2011-06-27",16.35
"163","2011-06-28",16.379999
"164","2011-06-29",16.690001
"165","2011-06-30",16.940001
"166","2011-07-01",17.209999
"167","2011-07-05",17.09
"168","2011-07-06",17.08
"169","2011-07-07",16.99
"170","2011-07-08",17.030001
"171","2011-07-11",16.82
"172","2011-07-12",16.68
"173","2011-07-13",16.82
"174","2011-07-14",16.58
"175","2011-07-15",16.57
"176","2011-07-18",16.540001
"177","2011-07-19",17.459999
"178","2011-07-20",17.549999
"179","2011-07-21",17.68
"180","2011-07-22",17.67
"181","2011-07-25",17.42
"182","2011-07-26",17.35
"183","2011-07-27",16.790001
"184","2011-07-28",16.48
"185","2011-07-29",16.48
"186","2011-08-01",16.15
"187","2011-08-02",15.73
"188","2011-08-03",15.63
"189","2011-08-04",15.1
"190","2011-08-05",15.1
"191","2011-08-08",14.54
"192","2011-08-09",14.78
"193","2011-08-10",14.17
"194","2011-08-11",14.35
"195","2011-08-12",14.51
"196","2011-08-15",15.11
"197","2011-08-16",15.14
"198","2011-08-17",15.17
"199","2011-08-18",14.91
"200","2011-08-19",14.54
"201","2011-08-22",14.75
"202","2011-08-23",14.62
"203","2011-08-24",14.85
"204","2011-08-25",14.74
"205","2011-08-26",15.05
"206","2011-08-29",15.81
"207","2011-08-30",15.66
"208","2011-08-31",15.64
"209","2011-09-01",15.45
"210","2011-09-02",15.04
"211","2011-09-06",14.55
"212","2011-09-07",14.38
"213","2011-09-08",13.9
"214","2011-09-09",14.16
"215","2011-09-12",13.95
"216","2011-09-13",14
"217","2011-09-14",14.1
"218","2011-09-15",13.94
"219","2011-09-16",13.92
"220","2011-09-19",13.72
"221","2011-09-20",13.55
"222","2011-09-21",13.14
"223","2011-09-22",12.31
"224","2011-09-23",12.99
"225","2011-09-26",13
"226","2011-09-27",12.92
"227","2011-09-28",12.78
"228","2011-09-29",12.78
"229","2011-09-30",12.35
"230","2011-10-03",11.54
"231","2011-10-04",11.45
"232","2011-10-05",11.39
"233","2011-10-06",12.03
"234","2011-10-07",11.6
"235","2011-10-10",11.59
"236","2011-10-11",12.14
"237","2011-10-12",11.4
"238","2011-10-13",12.21
"239","2011-10-14",12.36
"240","2011-10-17",12.19
"241","2011-10-18",12.24
"242","2011-10-19",12.07
"243","2011-10-20",11.88
"244","2011-10-21",12.43
"245","2011-10-24",12.7
"246","2011-10-25",12.52
"247","2011-10-26",12.56
"248","2011-10-27",12.87
"249","2011-10-28",12.91
"250","2011-10-31",12.53
"251","2011-11-01",12.31
"252","2011-11-02",12.48
"253","2011-11-03",12.57
"254","2011-11-04",12.45
"255","2011-11-07",12.7
"256","2011-11-08",12.59
"257","2011-11-09",12.24
"258","2011-11-10",12.36
"259","2011-11-11",12.44
"260","2011-11-14",12.43
"261","2011-11-15",12.5
"262","2011-11-16",12.18
"263","2011-11-17",11.99
"264","2011-11-18",12.02
"265","2011-11-21",11.75
"266","2011-11-22",11.66
"267","2011-11-23",11.67
"268","2011-11-25",11.54
"269","2011-11-28",11.77
"270","2011-11-29",11.72
"271","2011-11-30",11.76
"272","2011-12-01",11.41
"273","2011-12-02",11.7
"274","2011-12-05",11.86
"275","2011-12-06",12.5
"276","2011-12-07",12.41
"277","2011-12-08",12.47
"278","2011-12-09",12.81
"279","2011-12-12",13.38
"280","2011-12-13",13.34
"281","2011-12-14",13.39
"282","2011-12-15",13.69
"283","2011-12-16",13.8
"284","2011-12-19",13.51
"285","2011-12-20",14
"286","2011-12-21",14
"287","2011-12-22",14.08
"288","2011-12-23",14.31
"289","2011-12-27",14.31
"290","2011-12-28",14.2
"291","2011-12-29",14.23
"292","2011-12-30",14.16
"293","2012-01-03",14.54
"294","2012-01-04",14.41
"295","2012-01-05",15.02
"296","2012-01-06",14.87
"297","2012-01-09",14.98
"298","2012-01-10",14.9
"299","2012-01-11",14.92
"300","2012-01-12",14.78
"301","2012-01-13",14.56
"302","2012-01-17",14.62
"303","2012-01-18",14.86
"304","2012-01-19",14.96
"305","2012-01-20",15.67
"306","2012-01-23",15.34
"307","2012-01-24",14.83
"308","2012-01-25",14.94
"309","2012-01-26",15.06
"310","2012-01-27",15.02
"311","2012-01-30",14.6
"312","2012-01-31",14.52
"313","2012-02-01",14.55
"314","2012-02-02",15.16
"315","2012-02-03",15.19
"316","2012-02-06",15.16
"317","2012-02-07",15.22
"318","2012-02-08",15.44
"319","2012-02-09",15.56
"320","2012-02-10",15.15
"321","2012-02-13",14.97
"322","2012-02-14",15.04
"323","2012-02-15",14.87
"324","2012-02-16",14.96
"325","2012-02-17",14.44
"326","2012-02-21",14.69
"327","2012-02-22",14.22
"328","2012-02-23",14.65
"329","2012-02-24",14.64
"330","2012-02-27",14.6
"331","2012-02-28",14.43
"332","2012-02-29",14.47
"333","2012-03-01",14.87
"334","2012-03-02",14.7
"335","2012-03-05",14.7
"336","2012-03-06",14.38
"337","2012-03-07",14.3
"338","2012-03-08",14.5
"339","2012-03-09",14.73
"340","2012-03-12",14.62
"341","2012-03-13",14.84
"342","2012-03-14",15.04
"343","2012-03-15",14.88
"344","2012-03-16",15.46
"345","2012-03-19",14.99
"346","2012-03-20",14.96
"347","2012-03-21",15.49
"348","2012-03-22",14.1
"349","2012-03-23",14.09
"350","2012-03-26",14.04
"351","2012-03-27",14.07
"352","2012-03-28",13.94
"353","2012-03-29",13.77
"354","2012-03-30",13.77
"355","2012-04-02",13.9
"356","2012-04-03",13.92
"357","2012-04-04",13.81
"358","2012-04-05",13.83
"359","2012-04-09",13.7
"360","2012-04-10",13
"361","2012-04-11",13.67
"362","2012-04-12",13.85
"363","2012-04-13",13.85
"364","2012-04-16",13.95
"365","2012-04-17",14.01
"366","2012-04-18",14
"367","2012-04-19",14.1
"368","2012-04-20",14.15
"369","2012-04-23",14.14
"370","2012-04-24",14.07
"371","2012-04-25",13.93
"372","2012-04-26",14.02
"373","2012-04-27",14.07
"374","2012-04-30",14.1
"375","2012-05-01",13.86
"376","2012-05-02",13.75
"377","2012-05-03",13.77
"378","2012-05-04",14.09
"379","2012-05-07",14.08
"380","2012-05-08",14
"381","2012-05-09",14.18
"382","2012-05-10",14.45
"383","2012-05-11",14.29
"384","2012-05-14",14.02
"385","2012-05-15",13.75
"386","2012-05-16",13.53
"387","2012-05-17",13.04
"388","2012-05-18",12.61
"389","2012-05-21",13.29
"390","2012-05-22",13.03
"391","2012-05-23",12.95
"392","2012-05-24",13.31
"393","2012-05-25",13.56
"394","2012-05-29",13.68
"395","2012-05-30",13.41
"396","2012-05-31",13.31
"397","2012-06-01",12.84
"398","2012-06-04",12.88
"399","2012-06-05",13.11
"400","2012-06-06",13.3
"401","2012-06-07",13.32
"402","2012-06-08",13.31
"403","2012-06-11",13.03
"404","2012-06-12",12.94
"405","2012-06-13",12.84
"406","2012-06-14",12.83
"407","2012-06-15",12.98
"408","2012-06-18",13
"409","2012-06-19",13.16
"410","2012-06-20",13.4
"411","2012-06-21",13.39
"412","2012-06-22",13.46
"413","2012-06-25",13.28
"414","2012-06-26",13.4
"415","2012-06-27",13.3
"416","2012-06-28",13.34
"417","2012-06-29",13.9
"418","2012-07-02",13.84
"419","2012-07-03",13.94
"420","2012-07-05",14.19
"421","2012-07-06",14.25
"422","2012-07-09",14.24
"423","2012-07-10",14.17
"424","2012-07-11",14.24
"425","2012-07-12",14.1
"426","2012-07-13",13.99
"427","2012-07-16",14.09
"428","2012-07-17",13.68
"429","2012-07-18",13.88
"430","2012-07-19",13.71
"431","2012-07-20",13.59
"432","2012-07-23",13.18
"433","2012-07-24",13
"434","2012-07-25",12.99
"435","2012-07-26",13
"436","2012-07-27",12.95
"437","2012-07-30",12.98
"438","2012-07-31",13.03
"439","2012-08-01",12.87
"440","2012-08-02",12.8
"441","2012-08-03",12.89
"442","2012-08-06",12.99
"443","2012-08-07",13.05
"444","2012-08-08",12.98
"445","2012-08-09",12.96
"446","2012-08-10",12.89
"447","2012-08-13",12.88
"448","2012-08-14",12.82
"449","2012-08-15",12.81
"450","2012-08-16",12.84
"451","2012-08-17",12.65
"452","2012-08-20",12.35
"453","2012-08-21",12.51
"454","2012-08-22",12.63
"455","2012-08-23",12.72
"456","2012-08-24",12.72
"457","2012-08-27",12.81
"458","2012-08-28",12.95
"459","2012-08-29",12.94
"460","2012-08-30",12.98
"461","2012-08-31",13.17
"462","2012-09-04",14.18
"463","2012-09-05",14.5
"464","2012-09-06",15.03
"465","2012-09-07",15.13
"466","2012-09-10",15.43
"467","2012-09-11",15.47
"468","2012-09-12",15.74
"469","2012-09-13",15.64
"470","2012-09-14",15.63
"471","2012-09-17",15.48
"472","2012-09-18",15.48
"473","2012-09-19",15.52
"474","2012-09-20",15.45
"475","2012-09-21",15.48
"476","2012-09-24",15.54
"477","2012-09-25",15.23
"478","2012-09-26",15.07
"479","2012-09-27",15.36
"480","2012-09-28",15.39
"481","2012-10-01",15.69
"482","2012-10-02",16.049999
"483","2012-10-03",15.8
"484","2012-10-04",15.95
"485","2012-10-05",15.6
"486","2012-10-08",15.48
"487","2012-10-09",15.43
"488","2012-10-10",15.33
"489","2012-10-11",15.29
"490","2012-10-12",15.21
"491","2012-10-15",15.23
"492","2012-10-16",13.6
"493","2012-10-17",13.9
"494","2012-10-18",13.61
"495","2012-10-19",13.56
"496","2012-10-22",13.48
"497","2012-10-23",13.33
"498","2012-10-24",13.91
"499","2012-10-25",13.96
"500","2012-10-26",13.73
"501","2012-10-31",13.53
"502","2012-11-01",13.83
"503","2012-11-02",13.71
"504","2012-11-05",13.7
"505","2012-11-06",13.9
"506","2012-11-07",13.56
"507","2012-11-08",13.47
"508","2012-11-09",13.31
"509","2012-11-12",13.31
"510","2012-11-13",13.01
"511","2012-11-14",12.63
"512","2012-11-15",12.6
"513","2012-11-16",12.5
"514","2012-11-19",13.3
"515","2012-11-20",13.55
"516","2012-11-21",13.82
"517","2012-11-23",14
"518","2012-11-26",14.07
"519","2012-11-27",14.06
"520","2012-11-28",14.1
"521","2012-11-29",14.15
"522","2012-11-30",14.21
"523","2012-12-03",14.24
"524","2012-12-04",14.08
"525","2012-12-05",13.94
"526","2012-12-06",14.19
"527","2012-12-07",13.94
"528","2012-12-10",13.8
"529","2012-12-11",13.94
"530","2012-12-12",14.12
"531","2012-12-13",14.11
"532","2012-12-14",14
"533","2012-12-17",13.75
"534","2012-12-18",14.08
"535","2012-12-19",14.22
"536","2012-12-20",14.32
"537","2012-12-21",14.07
"538","2012-12-24",13.94
"539","2012-12-26",13.86
"540","2012-12-27",13.51
"541","2012-12-28",13.66
"542","2012-12-31",13.92
"543","2013-01-02",14.44
"544","2013-01-03",14.45
"545","2013-01-04",14.7
"546","2013-01-07",14.74
"547","2013-01-08",14.93
"548","2013-01-09",14.9
"549","2013-01-10",14.7
"550","2013-01-11",14.7
"551","2013-01-14",14.5
"552","2013-01-15",14.64
"553","2013-01-16",14.63
"554","2013-01-17",14.95
"555","2013-01-18",15.24
"556","2013-01-22",15.38
"557","2013-01-23",15.37
"558","2013-01-24",15.59
"559","2013-01-25",15.33
"560","2013-01-28",15.17
"561","2013-01-29",15.35
"562","2013-01-30",15.37
"563","2013-01-31",15.75
"564","2013-02-01",15.45
"565","2013-02-04",15.02
"566","2013-02-05",15.26
"567","2013-02-06",15.32
"568","2013-02-07",15.21
"569","2013-02-08",15.18
"570","2013-02-11",15.08
"571","2013-02-12",15.17
"572","2013-02-13",15.35
"573","2013-02-14",15.2
"574","2013-02-15",15.1
"575","2013-02-19",15.26
"576","2013-02-20",14.91
"577","2013-02-21",14.83
"578","2013-02-22",14.98
"579","2013-02-25",14.62
"580","2013-02-26",14.9
"581","2013-02-27",15.07
"582","2013-02-28",15.42
"583","2013-03-01",15.49
"584","2013-03-04",15.31
"585","2013-03-05",16.23
"586","2013-03-06",16.459999
"587","2013-03-07",16.540001
"588","2013-03-08",16.35
"589","2013-03-11",16.219999
"590","2013-03-12",16.219999
"591","2013-03-13",16.209999
"592","2013-03-14",15.88
"593","2013-03-15",16
"594","2013-03-18",15.89
"595","2013-03-19",15.71
"596","2013-03-20",15.69
"597","2013-03-21",15.66
"598","2013-03-22",15.43
"599","2013-03-25",16
"600","2013-03-26",15.96
"601","2013-03-27",15.86
"602","2013-03-28",15.89
"603","2013-04-01",15.62
"604","2013-04-02",15.54
"605","2013-04-03",15.53
"606","2013-04-04",15.56
"607","2013-04-05",15.61
"608","2013-04-08",15.9
"609","2013-04-09",15.88
"610","2013-04-10",15.88
"611","2013-04-11",15.72
"612","2013-04-12",15.8
"613","2013-04-15",15.38
"614","2013-04-16",15.37
"615","2013-04-17",15.55
"616","2013-04-18",15.84
"617","2013-04-19",15.82
"618","2013-04-22",15.58
"619","2013-04-23",15.45
"620","2013-04-24",15.74
"621","2013-04-25",16.049999
"622","2013-04-26",16.370001
"623","2013-04-29",16.17
"624","2013-04-30",16.040001
"625","2013-05-01",15.94
"626","2013-05-02",16.280001
"627","2013-05-03",16.559999
"628","2013-05-06",16.4
"629","2013-05-07",16.530001
"630","2013-05-08",16.52
"631","2013-05-09",16.48
"632","2013-05-10",16.83
"633","2013-05-13",16.530001
"634","2013-05-14",16.440001
"635","2013-05-15",16.700001
"636","2013-05-16",16.92
"637","2013-05-17",17.17
"638","2013-05-20",17.200001
"639","2013-05-21",17.26
"640","2013-05-22",16.969999
"641","2013-05-23",16.58
"642","2013-05-24",16.57
"643","2013-05-28",16.77
"644","2013-05-29",16.709999
"645","2013-05-30",16.91
"646","2013-05-31",16.809999
"647","2013-06-03",16.969999
"648","2013-06-04",17.16
"649","2013-06-05",16.860001
"650","2013-06-06",16.91
"651","2013-06-07",17.08
"652","2013-06-10",17.35
"653","2013-06-11",17.27
"654","2013-06-12",17.209999
"655","2013-06-13",17.370001
"656","2013-06-14",17.41
"657","2013-06-17",17.299999
"658","2013-06-18",17.49
"659","2013-06-19",17.49
"660","2013-06-20",17.33
"661","2013-06-21",17.34
"662","2013-06-24",17.219999
"663","2013-06-25",17.25
"664","2013-06-26",17.280001
"665","2013-06-27",17.200001
"666","2013-06-28",17.23
"667","2013-07-01",17.370001
"668","2013-07-02",17.469999
"669","2013-07-03",17.26
"670","2013-07-05",17.469999
"671","2013-07-08",17.6
"672","2013-07-09",17.799999
"673","2013-07-10",18.040001
"674","2013-07-11",18.15
"675","2013-07-12",18.280001
"676","2013-07-15",18.459999
"677","2013-07-16",18.290001
"678","2013-07-17",18.17
"679","2013-07-18",18.280001
"680","2013-07-19",18.15
"681","2013-07-22",17.719999
"682","2013-07-23",16.799999
"683","2013-07-24",17.08
"684","2013-07-25",17.610001
"685","2013-07-26",17.790001
"686","2013-07-29",17.84
"687","2013-07-30",17.65
"688","2013-07-31",17.6
"689","2013-08-01",18.08
"690","2013-08-02",17.809999
"691","2013-08-05",18.040001
"692","2013-08-06",17.92
"693","2013-08-07",18.01
"694","2013-08-08",17.959999
"695","2013-08-09",17.75
"696","2013-08-12",17.809999
"697","2013-08-13",17.66
"698","2013-08-14",17.530001
"699","2013-08-15",17.42
"700","2013-08-16",16.870001
"701","2013-08-19",17.07
"702","2013-08-20",17.139999
"703","2013-08-21",17.25
"704","2013-08-22",17.48
"705","2013-08-23",17.43
"706","2013-08-26",17.719999
"707","2013-08-27",17
"708","2013-08-28",16.73
"709","2013-08-29",17.34
"710","2013-08-30",17.08
"711","2013-09-03",17.08
"712","2013-09-04",17.23
"713","2013-09-05",17.09
"714","2013-09-06",17.209999
"715","2013-09-09",17.459999
"716","2013-09-10",17.389999
"717","2013-09-11",17.43
"718","2013-09-12",17.35
"719","2013-09-13",17.200001
"720","2013-09-16",17.290001
"721","2013-09-17",17.43
"722","2013-09-18",17.32
"723","2013-09-19",18.18
"724","2013-09-20",18.18
"725","2013-09-23",17.809999
"726","2013-09-24",18.32
"727","2013-09-25",18.16
"728","2013-09-26",18
"729","2013-09-27",17.74
"730","2013-09-30",17.629999
"731","2013-10-01",17.66
"732","2013-10-02",17.34
"733","2013-10-03",17.459999
"734","2013-10-04",17.700001
"735","2013-10-07",17.4
"736","2013-10-08",16.65
"737","2013-10-09",16.75
"738","2013-10-10",17.33
"739","2013-10-11",17.65
"740","2013-10-14",17.940001
"741","2013-10-15",18
"742","2013-10-16",18.120001
"743","2013-10-17",17.85
"744","2013-10-18",17.940001
"745","2013-10-21",17.459999
"746","2013-10-22",17.51
"747","2013-10-23",17.51
"748","2013-10-24",18.08
"749","2013-10-25",17.870001
"750","2013-10-28",17.74
"751","2013-10-29",18.49
"752","2013-10-30",18.42
"753","2013-10-31",18.57
"754","2013-11-01",18.58
"755","2013-11-04",18.68
"756","2013-11-05",18.51
"757","2013-11-06",18.5
"758","2013-11-07",17.799999
"759","2013-11-08",18.01
"760","2013-11-11",18.540001
"761","2013-11-12",18.5
"762","2013-11-13",18.719999
"763","2013-11-14",18.92
"764","2013-11-15",18.790001
"765","2013-11-18",18.690001
"766","2013-11-19",18.790001
"767","2013-11-20",18.299999
"768","2013-11-21",17.76
"769","2013-11-22",17.690001
"770","2013-11-25",17.84
"771","2013-11-26",17.25
"772","2013-11-27",17.41
"773","2013-11-29",17.5
"774","2013-12-02",17.02
"775","2013-12-03",16.84
"776","2013-12-04",16.809999
"777","2013-12-05",16.9
"778","2013-12-06",17.209999
"779","2013-12-09",17.5
"780","2013-12-10",17.200001
"781","2013-12-11",16.49
"782","2013-12-12",16.290001
"783","2013-12-13",16.74
"784","2013-12-16",16.969999
"785","2013-12-17",17.68
"786","2013-12-18",16.879999
"787","2013-12-19",17.190001
"788","2013-12-20",17.84
"789","2013-12-23",18.18
"790","2013-12-24",18.360001
"791","2013-12-26",18.32
"792","2013-12-27",18.379999
"793","2013-12-30",18.1
"794","2013-12-31",18.27
"795","2014-01-02",17.799999
"796","2014-01-03",17.83
"797","2014-01-06",18.049999
"798","2014-01-07",17.860001
"799","2014-01-08",17.93
"800","2014-01-09",18.110001
"801","2014-01-10",18.41
"802","2014-01-13",18.5
"803","2014-01-14",18.68
"804","2014-01-15",18.780001
"805","2014-01-16",18.84
"806","2014-01-17",18.77
"807","2014-01-21",19.049999
"808","2014-01-22",18.99
"809","2014-01-23",18.57
"810","2014-01-24",18.09
"811","2014-01-27",17.959999
"812","2014-01-28",18.59
"813","2014-01-29",18.51
"814","2014-01-30",19.549999
"815","2014-01-31",19.639999
"816","2014-02-03",18.74
"817","2014-02-04",18.9
"818","2014-02-05",19
"819","2014-02-06",19.57
"820","2014-02-07",19.809999
"821","2014-02-10",19.98
"822","2014-02-11",19.99
"823","2014-02-12",20
"824","2014-02-13",20.1
"825","2014-02-14",19.559999
"826","2014-02-18",20.280001
"827","2014-02-19",19.889999
"828","2014-02-20",20.4
"829","2014-02-21",20.66
"830","2014-02-24",20.280001
"831","2014-02-25",20.08
"832","2014-02-26",19.91
"833","2014-02-27",19.84
"834","2014-02-28",20.129999
"835","2014-03-03",20.139999
"836","2014-03-04",20.65
"837","2014-03-05",21.190001
"838","2014-03-06",20.77
"839","2014-03-07",20.549999
"840","2014-03-10",20.870001
"841","2014-03-11",20.59
"842","2014-03-12",21
"843","2014-03-13",20.49
"844","2014-03-14",20.629999
"845","2014-03-17",20.799999
"846","2014-03-18",20.870001
"847","2014-03-19",20.5
"848","2014-03-20",20.290001
"849","2014-03-21",20.559999
"850","2014-03-24",20.639999
"851","2014-03-25",20.620001
"852","2014-03-26",20.41
"853","2014-03-27",20.559999
"854","2014-03-28",21.15
"855","2014-03-31",21.5
"856","2014-04-01",21.530001
"857","2014-04-02",21.530001
"858","2014-04-03",21.059999
"859","2014-04-04",20.959999
"860","2014-04-07",20.889999
"861","2014-04-08",20.98
"862","2014-04-09",21.15
"863","2014-04-10",20.959999
"864","2014-04-11",20.92
"865","2014-04-14",20.67
"866","2014-04-15",20.6
"867","2014-04-16",20.77
"868","2014-04-17",21.07
"869","2014-04-21",21.42
"870","2014-04-22",22.1
"871","2014-04-23",22.120001
"872","2014-04-24",21.52
"873","2014-04-25",21.1
"874","2014-04-28",21.110001
"875","2014-04-29",21.719999
"876","2014-04-30",21.440001
"877","2014-05-01",21.6
"878","2014-05-02",21.549999
"879","2014-05-05",21.57
"880","2014-05-06",21.469999
"881","2014-05-07",21.58
"882","2014-05-08",21.5
"883","2014-05-09",21.459999
"884","2014-05-12",21.75
"885","2014-05-13",21.5
"886","2014-05-14",21.5
"887","2014-05-15",21.17
"888","2014-05-16",21.52
"889","2014-05-19",21.49
"890","2014-05-20",21.389999
"891","2014-05-21",21.48
"892","2014-05-22",21.66
"893","2014-05-23",21.790001
"894","2014-05-27",21.889999
"895","2014-05-28",22.139999
"896","2014-05-29",21.84
"897","2014-05-30",21.77
"898","2014-06-02",21.879999
"899","2014-06-03",21.68
"900","2014-06-04",22.07
"901","2014-06-05",22.209999
"902","2014-06-06",22.370001
"903","2014-06-09",22.280001
"904","2014-06-10",22.309999
"905","2014-06-11",22.379999
"906","2014-06-12",22.370001
"907","2014-06-13",22.280001
"908","2014-06-16",22.440001
"909","2014-06-17",22.75
"910","2014-06-18",23
"911","2014-06-19",23.32
"912","2014-06-20",23.4
"913","2014-06-23",23.49
"914","2014-06-24",23.5
"915","2014-06-25",23.32
"916","2014-06-26",23.48
"917","2014-06-27",23.42
"918","2014-06-30",23.32
"919","2014-07-01",23.91
"920","2014-07-02",23.709999
"921","2014-07-03",23.549999
"922","2014-07-07",23.58
"923","2014-07-08",22.870001
"924","2014-07-09",23.120001
"925","2014-07-10",23.629999
"926","2014-07-11",23.59
"927","2014-07-14",23.959999
"928","2014-07-15",23.98
"929","2014-07-16",24.360001
"930","2014-07-17",24.129999
"931","2014-07-18",23.9
"932","2014-07-21",23.5
"933","2014-07-22",23.35
"934","2014-07-23",23.440001
"935","2014-07-24",24.33
"936","2014-07-25",24.18
"937","2014-07-28",24.200001
"938","2014-07-29",23.879999
"939","2014-07-30",23.9
"940","2014-07-31",23.700001
"941","2014-08-01",23.43
"942","2014-08-04",23.43
"943","2014-08-05",22.9
"944","2014-08-06",22.43
"945","2014-08-07",22.559999
"946","2014-08-08",22.629999
"947","2014-08-11",22.639999
"948","2014-08-12",22.889999
"949","2014-08-13",23.15
"950","2014-08-14",23.370001
"951","2014-08-15",23.459999
"952","2014-08-18",23.65
"953","2014-08-19",22.700001
"954","2014-08-20",22.57
"955","2014-08-21",22.98
"956","2014-08-22",22.68
"957","2014-08-25",22.51
"958","2014-08-26",22.42
"959","2014-08-27",22.49
"960","2014-08-28",22.469999
"961","2014-08-29",22.43
"962","2014-09-02",22.610001
"963","2014-09-03",22.950001
"964","2014-09-04",22.67
"965","2014-09-05",22.780001
"966","2014-09-08",22.690001
"967","2014-09-09",22.540001
"968","2014-09-10",22.75
"969","2014-09-11",22.57
"970","2014-09-12",22.459999
"971","2014-09-15",22.57
"972","2014-09-16",22.51
"973","2014-09-17",22.52
"974","2014-09-18",23.35
"975","2014-09-19",23.790001
"976","2014-09-22",23.5
"977","2014-09-23",23.530001
"978","2014-09-24",23.5
"979","2014-09-25",23
"980","2014-09-26",22.700001
"981","2014-09-29",22.299999
"982","2014-09-30",21.959999
"983","2014-10-01",21.209999
"984","2014-10-02",21.49
"985","2014-10-03",21.77
"986","2014-10-06",21.27
"987","2014-10-07",20.68
