"","date","AAON"
"83","2007-05-02",5.151605
"84","2007-05-03",5.139753
"85","2007-05-04",5.116049
"86","2007-05-07",5.062716
"87","2007-05-08",5.167408
"88","2007-05-09",5.62963
"89","2007-05-10",5.688889
"90","2007-05-11",5.839012
"91","2007-05-14",5.929876
"92","2007-05-15",5.584198
"93","2007-05-16",5.532839
"94","2007-05-17",5.483457
"95","2007-05-18",5.467654
"96","2007-05-21",5.552593
"97","2007-05-22",5.878519
"98","2007-05-23",5.673087
"99","2007-05-24",5.673087
"100","2007-05-25",5.459753
"101","2007-05-29",5.653333
"102","2007-05-30",5.88642
"103","2007-05-31",5.868642
"104","2007-06-01",5.92
"105","2007-06-04",5.925926
"106","2007-06-05",5.914074
"107","2007-06-06",5.785679
"108","2007-06-07",5.675062
"109","2007-06-08",5.811358
"110","2007-06-11",5.870617
"111","2007-06-12",5.677037
"112","2007-06-13",5.702716
"113","2007-06-14",5.728395
"114","2007-06-15",5.758025
"115","2007-06-18",5.85679
"116","2007-06-19",6.123457
"117","2007-06-20",6.042469
"118","2007-06-21",6.125432
"119","2007-06-22",6.093827
"120","2007-06-25",6.052346
"121","2007-06-26",6.14321
"122","2007-06-27",6.334815
"123","2007-06-28",6.326913
"124","2007-06-29",6.291358
"125","2007-07-02",6.36642
"126","2007-07-03",6.43358
"127","2007-07-05",6.324938
"128","2007-07-06",6.37037
"129","2007-07-09",6.319012
"130","2007-07-10",6.17284
"131","2007-07-11",6.226173
"132","2007-07-12",6.516543
"133","2007-07-13",6.640988
"134","2007-07-16",6.676543
"135","2007-07-17",6.72
"136","2007-07-18",6.72
"137","2007-07-19",6.806913
"138","2007-07-20",6.46321
"139","2007-07-23",6.477037
"140","2007-07-24",6.243951
"141","2007-07-25",6.101728
"142","2007-07-26",5.94963
"143","2007-07-27",5.754074
"144","2007-07-30",5.965432
"145","2007-07-31",5.908148
"146","2007-08-01",6.178765
"147","2007-08-02",6.532346
"148","2007-08-03",6.364444
"149","2007-08-06",6.59358
"150","2007-08-07",6.81679
"151","2007-08-08",6.777284
"152","2007-08-09",6.639012
"153","2007-08-10",6.364444
"154","2007-08-13",6.265679
"155","2007-08-14",6.076049
"156","2007-08-15",6.036543
"157","2007-08-16",6.064198
"158","2007-08-17",6.320988
"159","2007-08-20",6.127408
"160","2007-08-21",6.196543
"161","2007-08-22",6.358519
"162","2007-08-23",5.958519
"163","2007-08-24",6.085926
"164","2007-08-27",6.195556
"165","2007-08-28",5.89037
"166","2007-08-29",6.05037
"167","2007-08-30",6.023704
"168","2007-08-31",6.204444
"169","2007-09-04",6.616296
"170","2007-09-05",6.13037
"171","2007-09-06",6.13037
"172","2007-09-07",5.988148
"173","2007-09-10",5.765926
"174","2007-09-11",5.813334
"175","2007-09-12",5.76
"176","2007-09-13",5.706666
"177","2007-09-14",5.514074
"178","2007-09-17",5.582222
"179","2007-09-18",6.059259
"180","2007-09-19",6.16
"181","2007-09-20",6.139259
"182","2007-09-21",6.198519
"183","2007-09-24",6.074074
"184","2007-09-25",5.801481
"185","2007-09-26",6.002963
"186","2007-09-27",5.976296
"187","2007-09-28",5.845926
"188","2007-10-01",5.925926
"189","2007-10-02",6.053333
"190","2007-10-03",5.964445
"191","2007-10-04",6.094815
"192","2007-10-05",6.136296
"193","2007-10-08",6.065185
"194","2007-10-09",6.16
"195","2007-10-10",6.088889
"196","2007-10-11",5.94963
"197","2007-10-12",6
"198","2007-10-15",5.896297
"199","2007-10-16",5.792593
"200","2007-10-17",5.635556
"201","2007-10-18",5.377778
"202","2007-10-19",5.14963
"203","2007-10-22",4.98963
"204","2007-10-23",5.04
"205","2007-10-24",5.042963
"206","2007-10-25",4.962963
"207","2007-10-26",5.271111
"208","2007-10-29",5.277037
"209","2007-10-30",5.235556
"210","2007-10-31",5.41037
"211","2007-11-01",5.042963
"212","2007-11-02",5.117037
"213","2007-11-05",4.918519
"214","2007-11-06",5.161481
"215","2007-11-07",4.954074
"216","2007-11-08",5.131852
"217","2007-11-09",5.274074
"218","2007-11-12",5.416296
"219","2007-11-13",5.493333
"220","2007-11-14",5.487407
"221","2007-11-15",5.398519
"222","2007-11-16",5.425185
"223","2007-11-19",5.321482
"224","2007-11-20",5.377778
"225","2007-11-21",5.333333
"226","2007-11-23",5.567408
"227","2007-11-26",5.265185
"228","2007-11-27",5.431111
"229","2007-11-28",5.632593
"230","2007-11-29",5.614815
"231","2007-11-30",5.638518
"232","2007-12-03",5.555555
"233","2007-12-04",5.404444
"234","2007-12-05",5.602963
"235","2007-12-06",5.851852
"236","2007-12-07",5.668148
"237","2007-12-10",5.653333
"238","2007-12-11",5.57037
"239","2007-12-12",5.70963
"240","2007-12-13",5.762963
"241","2007-12-14",5.555555
"242","2007-12-17",5.748148
"243","2007-12-18",5.937778
"244","2007-12-19",5.875556
"245","2007-12-20",5.943704
"246","2007-12-21",6.251852
"247","2007-12-24",6.506667
"248","2007-12-26",6.254815
"249","2007-12-27",5.997037
"250","2007-12-28",6.023704
"251","2007-12-31",5.872592
"252","2008-01-02",5.564445
"253","2008-01-03",5.336296
"254","2008-01-04",5.220741
"255","2008-01-07",5.416296
"256","2008-01-08",5.197037
"257","2008-01-09",5.368889
"258","2008-01-10",5.318519
"259","2008-01-11",4.977778
"260","2008-01-14",5.185185
"261","2008-01-15",5.019259
"262","2008-01-16",5.016296
"263","2008-01-17",4.788148
"264","2008-01-18",4.705185
"265","2008-01-22",4.980741
"266","2008-01-23",5.288889
"267","2008-01-24",4.974815
"268","2008-01-25",5.042963
"269","2008-01-28",5.176296
"270","2008-01-29",5.143704
"271","2008-01-30",4.971852
"272","2008-01-31",5.274074
"273","2008-02-01",5.522963
"274","2008-02-04",5.28
"275","2008-02-05",5.019259
"276","2008-02-06",5.241481
"277","2008-02-07",5.552593
"278","2008-02-08",5.235556
"279","2008-02-11",5.211852
"280","2008-02-12",5.176296
"281","2008-02-13",5.33037
"282","2008-02-14",5.081481
"283","2008-02-15",4.951111
"284","2008-02-19",5.111111
"285","2008-02-20",5.170371
"286","2008-02-21",5.031111
"287","2008-02-22",4.977778
"288","2008-02-25",5.14963
"289","2008-02-26",5.244444
"290","2008-02-27",5.060741
"291","2008-02-28",4.903704
"292","2008-02-29",4.891852
"293","2008-03-03",4.983704
"294","2008-03-04",5.285926
"295","2008-03-05",5.256296
"296","2008-03-06",5.114074
"297","2008-03-07",5.191111
"298","2008-03-10",5.025185
"299","2008-03-11",5.247407
"300","2008-03-12",4.983704
"301","2008-03-13",5.131852
"302","2008-03-14",5.096296
"303","2008-03-17",5.125926
"304","2008-03-18",5.442963
"305","2008-03-19",5.312593
"306","2008-03-20",5.588148
"307","2008-03-24",5.792593
"308","2008-03-25",5.967407
"309","2008-03-26",6.08
"310","2008-03-27",5.857778
"311","2008-03-28",5.795556
"312","2008-03-31",5.934815
"313","2008-04-01",6.074074
"314","2008-04-02",5.896297
"315","2008-04-03",5.751111
"316","2008-04-04",5.662222
"317","2008-04-07",5.543704
"318","2008-04-08",5.724444
"319","2008-04-09",5.496296
"320","2008-04-10",5.475555
"321","2008-04-11",5.220741
"322","2008-04-14",5.214815
"323","2008-04-15",5.262222
"324","2008-04-16",5.597037
"325","2008-04-17",5.57037
"326","2008-04-18",5.730371
"327","2008-04-21",5.668148
"328","2008-04-22",5.466667
"329","2008-04-23",5.445926
"330","2008-04-24",5.525926
"331","2008-04-25",5.561481
"332","2008-04-28",5.44
"333","2008-04-29",5.431111
"334","2008-04-30",5.357037
"335","2008-05-01",5.653333
"336","2008-05-02",5.514074
"337","2008-05-05",5.499259
"338","2008-05-06",5.499259
"339","2008-05-07",5.386667
"340","2008-05-08",5.635556
"341","2008-05-09",6
"342","2008-05-12",5.958519
"343","2008-05-13",6.059259
"344","2008-05-14",6.186666
"345","2008-05-15",6.041481
"346","2008-05-16",5.905185
"347","2008-05-19",5.922963
"348","2008-05-20",5.92
"349","2008-05-21",5.887407
"350","2008-05-22",6.002963
"351","2008-05-23",5.946667
"352","2008-05-27",6.112593
"353","2008-05-28",6.112593
"354","2008-05-29",6.29037
"355","2008-05-30",6.228148
"356","2008-06-02",6.127408
"357","2008-06-03",6.337778
"358","2008-06-04",6.61037
"359","2008-06-05",6.791111
"360","2008-06-06",6.388148
"361","2008-06-09",6.426667
"362","2008-06-10",6.391111
"363","2008-06-11",6.213333
"364","2008-06-12",6.222222
"365","2008-06-13",6.293334
"366","2008-06-16",6.014815
"367","2008-06-17",5.89037
"368","2008-06-18",5.780741
"369","2008-06-19",5.997037
"370","2008-06-20",5.902222
"371","2008-06-23",5.896297
"372","2008-06-24",5.742222
"373","2008-06-25",5.848889
"374","2008-06-26",5.626667
"375","2008-06-27",5.742222
"376","2008-06-30",5.706666
"377","2008-07-01",5.682963
"378","2008-07-02",5.38963
"379","2008-07-03",5.351111
"380","2008-07-07",5.380741
"381","2008-07-08",5.333333
"382","2008-07-09",5.14963
"383","2008-07-10",5.297778
"384","2008-07-11",5.096296
"385","2008-07-14",5.028148
"386","2008-07-15",5.01037
"387","2008-07-16",5.140741
"388","2008-07-17",5.134815
"389","2008-07-18",5.111111
"390","2008-07-21",5.401482
"391","2008-07-22",5.416296
"392","2008-07-23",5.463704
"393","2008-07-24",5.365926
"394","2008-07-25",5.608889
"395","2008-07-28",5.371852
"396","2008-07-29",5.594074
"397","2008-07-30",5.641481
"398","2008-07-31",5.632593
"399","2008-08-01",5.591111
"400","2008-08-04",5.268148
"401","2008-08-05",5.339259
"402","2008-08-06",5.801481
"403","2008-08-07",5.804444
"404","2008-08-08",6.417778
"405","2008-08-11",6.444445
"406","2008-08-12",6.408889
"407","2008-08-13",6.77037
"408","2008-08-14",6.554074
"409","2008-08-15",6.512593
"410","2008-08-18",6.361482
"411","2008-08-19",6.174815
"412","2008-08-20",6.248889
"413","2008-08-21",6.136296
"414","2008-08-22",6.343704
"415","2008-08-25",5.943704
"416","2008-08-26",5.955555
"417","2008-08-27",6.127408
"418","2008-08-28",6.367407
"419","2008-08-29",6.328889
"420","2008-09-02",6.308148
"421","2008-09-03",6.145185
"422","2008-09-04",5.92
"423","2008-09-05",5.754074
"424","2008-09-08",5.997037
"425","2008-09-09",5.653333
"426","2008-09-10",5.757037
"427","2008-09-11",5.878519
"428","2008-09-12",5.854815
"429","2008-09-15",5.522963
"430","2008-09-16",5.89037
"431","2008-09-17",5.434074
"432","2008-09-18",5.724444
"433","2008-09-19",6.37037
"434","2008-09-22",6.195556
"435","2008-09-23",5.765926
"436","2008-09-24",5.617778
"437","2008-09-25",5.733333
"438","2008-09-26",5.665185
"439","2008-09-29",5.274074
"440","2008-09-30",5.38963
"441","2008-10-01",5.582222
"442","2008-10-02",5.268148
"443","2008-10-03",5.045926
"444","2008-10-06",4.88
"445","2008-10-07",4.50963
"446","2008-10-08",4.545185
"447","2008-10-09",4.237037
"448","2008-10-10",4.779259
"449","2008-10-13",4.906667
"450","2008-10-14",4.678518
"451","2008-10-15",4.237037
"452","2008-10-16",4.847407
"453","2008-10-17",4.548148
"454","2008-10-20",4.675556
"455","2008-10-21",4.48
"456","2008-10-22",4.293334
"457","2008-10-23",4.358519
"458","2008-10-24",4.242963
"459","2008-10-27",3.828148
"460","2008-10-28",4.506667
"461","2008-10-29",4.438519
"462","2008-10-30",4.435555
"463","2008-10-31",4.885926
"464","2008-11-03",5.244444
"465","2008-11-04",5.194074
"466","2008-11-05",5.271111
"467","2008-11-06",5.437037
"468","2008-11-07",5.656296
"469","2008-11-10",6.062222
"470","2008-11-11",5.733333
"471","2008-11-12",5.297778
"472","2008-11-13",5.345185
"473","2008-11-14",4.918519
"474","2008-11-17",4.906667
"475","2008-11-18",5.143704
"476","2008-11-19",4.802963
"477","2008-11-20",4.64
"478","2008-11-21",4.702222
"479","2008-11-24",5.143704
"480","2008-11-25",5.202963
"481","2008-11-26",5.647408
"482","2008-11-28",5.641481
"483","2008-12-01",5.125926
"484","2008-12-02",5.579259
"485","2008-12-03",5.783704
"486","2008-12-04",5.623703
"487","2008-12-05",5.925926
"488","2008-12-08",6.278519
"489","2008-12-09",5.86963
"490","2008-12-10",6.112593
"491","2008-12-11",5.419259
"492","2008-12-12",5.994074
"493","2008-12-15",5.688889
"494","2008-12-16",6.085926
"495","2008-12-17",5.887407
"496","2008-12-18",5.718519
"497","2008-12-19",5.967407
"498","2008-12-22",6.13037
"499","2008-12-23",5.878519
"500","2008-12-24",6.023704
"501","2008-12-26",6.062222
"502","2008-12-29",6.142222
"503","2008-12-30",6.281481
"504","2008-12-31",6.186666
"505","2009-01-02",6.186666
"506","2009-01-05",6.201481
"507","2009-01-06",6.192593
"508","2009-01-07",6.014815
"509","2009-01-08",6.047408
"510","2009-01-09",5.955555
"511","2009-01-12",5.863704
"512","2009-01-13",5.691852
"513","2009-01-14",5.416296
"514","2009-01-15",5.54963
"515","2009-01-16",5.617778
"516","2009-01-20",5.075555
"517","2009-01-21",5.457778
"518","2009-01-22",5.202963
"519","2009-01-23",5.078518
"520","2009-01-26",5.336296
"521","2009-01-27",5.475555
"522","2009-01-28",5.677037
"523","2009-01-29",5.413333
"524","2009-01-30",5.368889
"525","2009-02-02",5.324444
"526","2009-02-03",5.445926
"527","2009-02-04",5.457778
"528","2009-02-05",5.525926
"529","2009-02-06",5.674074
"530","2009-02-09",5.591111
"531","2009-02-10",5.223704
"532","2009-02-11",5.208889
"533","2009-02-12",5.36
"534","2009-02-13",5.351111
"535","2009-02-17",4.817778
"536","2009-02-18",4.654815
"537","2009-02-19",4.808889
"538","2009-02-20",4.666667
"539","2009-02-23",4.542222
"540","2009-02-24",4.951111
"541","2009-02-25",4.874074
"542","2009-02-26",4.791111
"543","2009-02-27",4.598518
"544","2009-03-02",4.388148
"545","2009-03-03",4.435555
"546","2009-03-04",4.699259
"547","2009-03-05",4.441482
"548","2009-03-06",4.524445
"549","2009-03-09",4.536296
"550","2009-03-10",5.084445
"551","2009-03-11",5.152593
"552","2009-03-12",5.425185
"553","2009-03-13",5.380741
"554","2009-03-16",5.285926
"555","2009-03-17",5.62963
"556","2009-03-18",5.558518
"557","2009-03-19",5.457778
"558","2009-03-20",5.259259
"559","2009-03-23",5.668148
"560","2009-03-24",5.351111
"561","2009-03-25",5.481482
"562","2009-03-26",5.697778
"563","2009-03-27",5.342222
"564","2009-03-30",5.087408
"565","2009-03-31",5.368889
"566","2009-04-01",5.431111
"567","2009-04-02",5.522963
"568","2009-04-03",5.481482
"569","2009-04-06",5.241481
"570","2009-04-07",5.042963
"571","2009-04-08",5.093333
"572","2009-04-09",5.274074
"573","2009-04-13",5.028148
"574","2009-04-14",4.805926
"575","2009-04-15",4.954074
"576","2009-04-16",5.114074
"577","2009-04-17",5.217778
"578","2009-04-20",4.924445
"579","2009-04-21",5.176296
"580","2009-04-22",5.386667
"581","2009-04-23",5.291852
"582","2009-04-24",5.321482
"583","2009-04-27",5.44
"584","2009-04-28",5.573333
"585","2009-04-29",5.76
"586","2009-04-30",5.771852
"587","2009-05-01",5.597037
"588","2009-05-04",5.762963
"589","2009-05-05",5.745185
"590","2009-05-06",6.085926
"591","2009-05-07",6.074074
"592","2009-05-08",6.222222
"593","2009-05-11",6.017778
"594","2009-05-12",6.082963
"595","2009-05-13",5.792593
"596","2009-05-14",5.854815
"597","2009-05-15",5.911111
"598","2009-05-18",6.157037
"599","2009-05-19",6.148148
"600","2009-05-20",6.195556
"601","2009-05-21",6.213333
"602","2009-05-22",6.035555
"603","2009-05-26",6.213333
"604","2009-05-27",6.091852
"605","2009-05-28",6.133333
"606","2009-05-29",6.162963
"607","2009-06-01",6.254815
"608","2009-06-02",6.242963
"609","2009-06-03",6.477037
"610","2009-06-04",6.423704
"611","2009-06-05",6.426667
"612","2009-06-08",6.346667
"613","2009-06-09",6.198519
"614","2009-06-10",6.13037
"615","2009-06-11",6.168889
"616","2009-06-12",6.228148
"617","2009-06-15",5.825185
"618","2009-06-16",5.703704
"619","2009-06-17",5.807407
"620","2009-06-18",5.691852
"621","2009-06-19",5.626667
"622","2009-06-22",5.537778
"623","2009-06-23",5.52
"624","2009-06-24",5.718519
"625","2009-06-25",5.940741
"626","2009-06-26",6.008889
"627","2009-06-29",6.103703
"628","2009-06-30",5.902222
"629","2009-07-01",6.148148
"630","2009-07-02",5.925926
"631","2009-07-06",5.946667
"632","2009-07-07",5.795556
"633","2009-07-08",5.804444
"634","2009-07-09",5.685926
"635","2009-07-10",5.573333
"636","2009-07-13",5.857778
"637","2009-07-14",6.020741
"638","2009-07-15",6.011852
"639","2009-07-16",5.952592
"640","2009-07-17",5.973333
"641","2009-07-20",6.032593
"642","2009-07-21",5.979259
"643","2009-07-22",6.032593
"644","2009-07-23",5.851852
"645","2009-07-24",5.792593
"646","2009-07-27",5.813334
"647","2009-07-28",5.899259
"648","2009-07-29",5.816296
"649","2009-07-30",5.86963
"650","2009-07-31",5.81037
"651","2009-08-03",6.074074
"652","2009-08-04",6.228148
"653","2009-08-05",6.148148
"654","2009-08-06",5.982222
"655","2009-08-07",6.162963
"656","2009-08-10",6.023704
"657","2009-08-11",5.887407
"658","2009-08-12",6.50963
"659","2009-08-13",6.497778
"660","2009-08-14",6.432592
"661","2009-08-17",6.32
"662","2009-08-18",6.42963
"663","2009-08-19",6.391111
"664","2009-08-20",6.42963
"665","2009-08-21",6.444445
"666","2009-08-24",6.426667
"667","2009-08-25",6.503704
"668","2009-08-26",6.494815
"669","2009-08-27",6.459259
"670","2009-08-28",6.293334
"671","2009-08-31",6.186666
"672","2009-09-01",6.148148
"673","2009-09-02",6.05037
"674","2009-09-03",6.062222
"675","2009-09-04",6.020741
"676","2009-09-08",5.979259
"677","2009-09-09",5.911111
"678","2009-09-10",5.943704
"679","2009-09-11",6.020741
"680","2009-09-14",6.017778
"681","2009-09-15",6.100741
"682","2009-09-16",6.174815
"683","2009-09-17",6.219259
"684","2009-09-18",6.219259
"685","2009-09-21",6.180741
"686","2009-09-22",6.124444
"687","2009-09-23",6.103703
"688","2009-09-24",6.088889
"689","2009-09-25",6.026667
"690","2009-09-28",6.091852
"691","2009-09-29",6.023704
"692","2009-09-30",5.94963
"693","2009-10-01",5.70963
"694","2009-10-02",5.644444
"695","2009-10-05",5.582222
"696","2009-10-06",5.620741
"697","2009-10-07",5.614815
"698","2009-10-08",5.463704
"699","2009-10-09",5.540741
"700","2009-10-12",5.543704
"701","2009-10-13",5.434074
"702","2009-10-14",5.564445
"703","2009-10-15",5.57037
"704","2009-10-16",5.573333
"705","2009-10-19",5.602963
"706","2009-10-20",5.582222
"707","2009-10-21",5.611852
"708","2009-10-22",5.700741
"709","2009-10-23",5.620741
"710","2009-10-26",5.608889
"711","2009-10-27",5.632593
"712","2009-10-28",5.437037
"713","2009-10-29",5.481482
"714","2009-10-30",5.336296
"715","2009-11-02",5.528889
"716","2009-11-03",5.632593
"717","2009-11-04",5.576296
"718","2009-11-05",5.688889
"719","2009-11-06",5.754074
"720","2009-11-09",5.881482
"721","2009-11-10",5.92
"722","2009-11-11",5.946667
"723","2009-11-12",5.857778
"724","2009-11-13",5.875556
"725","2009-11-16",6.08
"726","2009-11-17",6.038518
"727","2009-11-18",5.964445
"728","2009-11-19",5.828148
"729","2009-11-20",5.804444
"730","2009-11-23",5.84
"731","2009-11-24",5.801481
"732","2009-11-25",5.736296
"733","2009-11-27",5.632593
"734","2009-11-30",5.611852
"735","2009-12-01",5.644444
"736","2009-12-02",5.816296
"737","2009-12-03",5.727407
"738","2009-12-04",5.706666
"739","2009-12-07",5.668148
"740","2009-12-08",5.564445
"741","2009-12-09",5.546667
"742","2009-12-10",5.514074
"743","2009-12-11",5.635556
"744","2009-12-14",5.688889
"745","2009-12-15",5.638518
"746","2009-12-16",5.697778
"747","2009-12-17",5.777778
"748","2009-12-18",5.86963
"749","2009-12-21",5.917037
"750","2009-12-22",5.86963
"751","2009-12-23",5.825185
"752","2009-12-24",5.89037
"753","2009-12-28",5.831111
"754","2009-12-29",5.911111
"755","2009-12-30",5.881482
"756","2009-12-31",5.774815
"757","2010-01-04",5.922963
"758","2010-01-05",5.751111
"759","2010-01-06",5.522963
"760","2010-01-07",5.727407
"761","2010-01-08",5.795556
"762","2010-01-11",5.952592
"763","2010-01-12",5.866667
"764","2010-01-13",5.905185
"765","2010-01-14",5.899259
"766","2010-01-15",5.674074
"767","2010-01-19",5.712593
"768","2010-01-20",5.641481
"769","2010-01-21",5.674074
"770","2010-01-22",5.742222
"771","2010-01-25",5.845926
"772","2010-01-26",5.822222
"773","2010-01-27",6.228148
"774","2010-01-28",6.151111
"775","2010-01-29",6.100741
"776","2010-02-01",6.088889
"777","2010-02-02",6.201481
"778","2010-02-03",6.103703
"779","2010-02-04",6.08
"780","2010-02-05",6.198519
"781","2010-02-08",6.127408
"782","2010-02-09",6.207407
"783","2010-02-10",6.186666
"784","2010-02-11",6.260741
"785","2010-02-12",6.263704
"786","2010-02-16",6.296296
"787","2010-02-17",6.317037
"788","2010-02-18",6.426667
"789","2010-02-19",6.462222
"790","2010-02-22",6.465185
"791","2010-02-23",6.432592
"792","2010-02-24",6.379259
"793","2010-02-25",6.254815
"794","2010-02-26",6.234074
"795","2010-03-01",6.408889
"796","2010-03-02",6.405926
"797","2010-03-03",6.385185
"798","2010-03-04",6.391111
"799","2010-03-05",6.379259
"800","2010-03-08",6.379259
"801","2010-03-09",6.388148
"802","2010-03-10",6.4
"803","2010-03-11",6.426667
"804","2010-03-12",6.42963
"805","2010-03-15",6.225185
"806","2010-03-16",6.237037
"807","2010-03-17",6.358519
"808","2010-03-18",6.373333
"809","2010-03-19",6.432592
"810","2010-03-22",6.515555
"811","2010-03-23",6.613333
"812","2010-03-24",6.542222
"813","2010-03-25",6.474074
"814","2010-03-26",6.518518
"815","2010-03-29",6.521482
"816","2010-03-30",6.764444
"817","2010-03-31",6.702222
"818","2010-04-01",6.722963
"819","2010-04-05",6.835556
"820","2010-04-06",6.749629
"821","2010-04-07",6.740741
"822","2010-04-08",6.663704
"823","2010-04-09",6.702222
"824","2010-04-12",6.874074
"825","2010-04-13",6.841482
"826","2010-04-14",6.954074
"827","2010-04-15",6.986667
"828","2010-04-16",6.98963
"829","2010-04-19",7.01037
"830","2010-04-20",7.031111
"831","2010-04-21",6.764444
"832","2010-04-22",7.019259
"833","2010-04-23",7.096296
"834","2010-04-26",6.98963
"835","2010-04-27",6.888889
"836","2010-04-28",7.131852
"837","2010-04-29",7.271111
"838","2010-04-30",7.155556
"839","2010-05-03",7.247407
"840","2010-05-04",6.965926
"841","2010-05-05",6.687407
"842","2010-05-06",6.53037
"843","2010-05-07",6.382222
"844","2010-05-10",6.811852
"845","2010-05-11",6.915555
"846","2010-05-12",7.161481
"847","2010-05-13",7.170371
"848","2010-05-14",7.14963
"849","2010-05-17",7.374815
"850","2010-05-18",7.351111
"851","2010-05-19",7.309629
"852","2010-05-20",7.042963
"853","2010-05-21",7.117037
"854","2010-05-24",6.93037
"855","2010-05-25",6.894815
"856","2010-05-26",6.897778
"857","2010-05-27",7.348148
"858","2010-05-28",7.312593
"859","2010-06-01",6.865185
"860","2010-06-02",7.164444
"861","2010-06-03",7.191111
"862","2010-06-04",6.811852
"863","2010-06-07",6.794074
"864","2010-06-08",6.788148
"865","2010-06-09",6.897778
"866","2010-06-10",7.105185
"867","2010-06-11",7.134815
"868","2010-06-14",7.131852
"869","2010-06-15",7.217778
"870","2010-06-16",7.235556
"871","2010-06-17",7.259259
"872","2010-06-18",7.342222
"873","2010-06-21",7.315556
"874","2010-06-22",7.185185
"875","2010-06-23",7.111111
"876","2010-06-24",7.063704
"877","2010-06-25",7.108148
"878","2010-06-28",7.066667
"879","2010-06-29",6.942222
"880","2010-06-30",6.906667
"881","2010-07-01",7.063704
"882","2010-07-02",7.14963
"883","2010-07-06",6.779259
"884","2010-07-07",6.927407
"885","2010-07-08",7.022222
"886","2010-07-09",7.084445
"887","2010-07-12",6.871111
"888","2010-07-13",7.087408
"889","2010-07-14",7.063704
"890","2010-07-15",6.983704
"891","2010-07-16",6.761481
"892","2010-07-19",6.88
"893","2010-07-20",7.022222
"894","2010-07-21",6.921482
"895","2010-07-22",7.2
"896","2010-07-23",7.357037
"897","2010-07-26",7.665185
"898","2010-07-27",7.537778
"899","2010-07-28",7.365926
"900","2010-07-29",7.413333
"901","2010-07-30",7.365926
"902","2010-08-02",7.567408
"903","2010-08-03",7.517037
"904","2010-08-04",7.611852
"905","2010-08-05",7.478518
"906","2010-08-06",7.197037
"907","2010-08-09",7.134815
"908","2010-08-10",7.051852
"909","2010-08-11",6.767407
"910","2010-08-12",6.711111
"911","2010-08-13",6.666667
"912","2010-08-16",6.577778
"913","2010-08-17",6.734815
"914","2010-08-18",6.642963
"915","2010-08-19",6.394074
"916","2010-08-20",6.432592
"917","2010-08-23",6.245926
"918","2010-08-24",6.127408
"919","2010-08-25",6.242963
"920","2010-08-26",6.293334
"921","2010-08-27",6.568889
"922","2010-08-30",6.477037
"923","2010-08-31",6.574815
"924","2010-09-01",6.672593
"925","2010-09-02",6.66963
"926","2010-09-03",6.708148
"927","2010-09-07",6.539259
"928","2010-09-08",6.687407
"929","2010-09-09",6.699259
"930","2010-09-10",6.678518
"931","2010-09-13",6.885926
"932","2010-09-14",6.918519
"933","2010-09-15",6.965926
"934","2010-09-16",6.912592
