"","date","BOSC"
"74","2007-04-19",57
"75","2007-04-20",56.599998
"76","2007-04-23",57.599998
"77","2007-04-24",57.799999
"78","2007-04-25",56
"79","2007-04-26",56
"80","2007-04-27",56
"81","2007-04-30",55.799999
"82","2007-05-01",55.799999
"83","2007-05-02",55.400002
"84","2007-05-03",55.400002
"85","2007-05-04",55.200001
"86","2007-05-07",55.200001
"87","2007-05-08",53.200001
"88","2007-05-09",52.799999
"89","2007-05-10",53.599998
"90","2007-05-11",53.200001
"91","2007-05-14",52.400002
"92","2007-05-15",53
"93","2007-05-16",52.599998
"94","2007-05-17",52.599998
"95","2007-05-18",52.599998
"96","2007-05-21",54.599998
"97","2007-05-22",53.599998
"98","2007-05-23",54.400002
"99","2007-05-24",54.799999
"100","2007-05-25",55
"101","2007-05-29",54.400002
"102","2007-05-30",53.200001
"103","2007-05-31",55
"104","2007-06-01",55
"105","2007-06-04",53.599998
"106","2007-06-05",54.799999
"107","2007-06-06",55.400002
"108","2007-06-07",53.599998
"109","2007-06-08",53.400002
"110","2007-06-11",53.599998
"111","2007-06-12",54
"112","2007-06-13",53.599998
"113","2007-06-14",53.400002
"114","2007-06-15",52.599998
"115","2007-06-18",52.200001
"116","2007-06-19",52.400002
"117","2007-06-20",52.400002
"118","2007-06-21",54
"119","2007-06-22",54
"120","2007-06-25",53.599998
"121","2007-06-26",54
"122","2007-06-27",56
"123","2007-06-28",55.599998
"124","2007-06-29",55.799999
"125","2007-07-02",53.799999
"126","2007-07-03",53.200001
"127","2007-07-05",54.400002
"128","2007-07-06",52.400002
"129","2007-07-09",54.799999
"130","2007-07-10",54
"131","2007-07-11",54
"132","2007-07-12",53.400002
"133","2007-07-13",52.599998
"134","2007-07-16",52
"135","2007-07-17",51.400002
"136","2007-07-18",51.400002
"137","2007-07-19",51.599998
"138","2007-07-20",50.799999
"139","2007-07-23",53
"140","2007-07-24",52.599998
"141","2007-07-25",52.400002
"142","2007-07-26",52.200001
"143","2007-07-27",52.200001
"144","2007-07-30",51.799999
"145","2007-07-31",50.200001
"146","2007-08-01",50
"147","2007-08-02",49.799999
"148","2007-08-03",49.799999
"149","2007-08-06",49.799999
"150","2007-08-07",49.599998
"151","2007-08-08",52
"152","2007-08-09",51.599998
"153","2007-08-10",50.200001
"154","2007-08-13",48.799999
"155","2007-08-14",49
"156","2007-08-15",50
"157","2007-08-16",49.200001
"158","2007-08-17",47.799999
"159","2007-08-20",47.599998
"160","2007-08-21",47.400002
"161","2007-08-22",48.400002
"162","2007-08-23",48.400002
"163","2007-08-24",48.400002
"164","2007-08-27",49.799999
"165","2007-08-28",49.599998
"166","2007-08-29",50.599998
"167","2007-08-30",51
"168","2007-08-31",50.799999
"169","2007-09-04",51.799999
"170","2007-09-05",51.200001
"171","2007-09-06",50
"172","2007-09-07",49.599998
"173","2007-09-10",51.200001
"174","2007-09-11",51.200001
"175","2007-09-12",51.200001
"176","2007-09-13",51.200001
"177","2007-09-14",49.400002
"178","2007-09-17",48
"179","2007-09-18",48.599998
"180","2007-09-19",48.599998
"181","2007-09-20",47.400002
"182","2007-09-21",47.599998
"183","2007-09-24",48
"184","2007-09-25",47.799999
"185","2007-09-26",47.799999
"186","2007-09-27",46
"187","2007-09-28",46.799999
"188","2007-10-01",46.599998
"189","2007-10-02",46.799999
"190","2007-10-03",46.799999
"191","2007-10-04",46.799999
"192","2007-10-05",47.799999
"193","2007-10-08",48.200001
"194","2007-10-09",48
"195","2007-10-10",48
"196","2007-10-11",48.400002
"197","2007-10-12",48.400002
"198","2007-10-15",48
"199","2007-10-16",47.400002
"200","2007-10-17",48
"201","2007-10-18",48
"202","2007-10-19",48
"203","2007-10-22",48
"204","2007-10-23",48
"205","2007-10-24",47.799999
"206","2007-10-25",47.799999
"207","2007-10-26",47
"208","2007-10-29",46.599998
"209","2007-10-30",49.599998
"210","2007-10-31",49.799999
"211","2007-11-01",48.200001
"212","2007-11-02",48.799999
"213","2007-11-05",47.599998
"214","2007-11-06",46
"215","2007-11-07",47.799999
"216","2007-11-08",46.200001
"217","2007-11-09",47.599998
"218","2007-11-12",45
"219","2007-11-13",45
"220","2007-11-14",45
"221","2007-11-15",44.799999
"222","2007-11-16",44.799999
"223","2007-11-19",45.799999
"224","2007-11-20",45.599998
"225","2007-11-21",45.599998
"226","2007-11-23",45.599998
"227","2007-11-26",45.599998
"228","2007-11-27",44.799999
"229","2007-11-28",44.799999
"230","2007-11-29",44.599998
"231","2007-11-30",44.599998
"232","2007-12-03",44.599998
"233","2007-12-04",44.599998
"234","2007-12-05",44.599998
"235","2007-12-06",44.400002
"236","2007-12-07",44
"237","2007-12-10",44
"238","2007-12-11",45
"239","2007-12-12",45.400002
"240","2007-12-13",44.599998
"241","2007-12-14",44.599998
"242","2007-12-17",45.400002
"243","2007-12-18",45
"244","2007-12-19",45
"245","2007-12-20",42
"246","2007-12-21",41
"247","2007-12-24",45
"248","2007-12-26",42
"249","2007-12-27",39.200001
"250","2007-12-28",39.799999
"251","2007-12-31",38
"252","2008-01-02",38
"253","2008-01-03",38
"254","2008-01-04",38
"255","2008-01-07",38
"256","2008-01-08",38
"257","2008-01-09",39
"258","2008-01-10",39
"259","2008-01-11",41
"260","2008-01-14",38.799999
"261","2008-01-15",40
"262","2008-01-16",39.799999
"263","2008-01-17",39.799999
"264","2008-01-18",39.799999
"265","2008-01-22",39.400002
"266","2008-01-23",39.200001
"267","2008-01-24",35.400002
"268","2008-01-25",37.799999
"269","2008-01-28",38.200001
"270","2008-01-29",38.200001
"271","2008-01-30",37.400002
"272","2008-01-31",37.599998
"273","2008-02-01",37.400002
"274","2008-02-04",38.400002
"275","2008-02-05",38.400002
"276","2008-02-06",38.400002
"277","2008-02-07",37
"278","2008-02-08",37
"279","2008-02-11",37.599998
"280","2008-02-12",37.599998
"281","2008-02-13",37.799999
"282","2008-02-14",37.799999
"283","2008-02-15",37.799999
"284","2008-02-19",35.599998
"285","2008-02-20",35.599998
"286","2008-02-21",35.599998
"287","2008-02-22",35.599998
"288","2008-02-25",37
"289","2008-02-26",37.599998
"290","2008-02-27",37.599998
"291","2008-02-28",37.599998
"292","2008-02-29",37.599998
"293","2008-03-03",38.400002
"294","2008-03-04",38.400002
"295","2008-03-05",36.799999
"296","2008-03-06",36.799999
"297","2008-03-07",36.799999
"298","2008-03-10",35.400002
"299","2008-03-11",35.400002
"300","2008-03-12",35.400002
"301","2008-03-13",35.400002
"302","2008-03-14",35.400002
"303","2008-03-17",35.400002
"304","2008-03-18",33.400002
"305","2008-03-19",33.799999
"306","2008-03-20",33.799999
"307","2008-03-24",31.799999
"308","2008-03-25",32
"309","2008-03-26",32
"310","2008-03-27",30
"311","2008-03-28",29.6
"312","2008-03-31",33.799999
"313","2008-04-01",33.799999
"314","2008-04-02",33.799999
"315","2008-04-03",33.799999
"316","2008-04-04",31.6
"317","2008-04-07",31
"318","2008-04-08",30
"319","2008-04-09",30.6
"320","2008-04-10",29.6
"321","2008-04-11",29.6
"322","2008-04-14",29.6
"323","2008-04-15",29.200001
"324","2008-04-16",29.200001
"325","2008-04-17",30.4
"326","2008-04-18",30.799999
"327","2008-04-21",30.799999
"328","2008-04-22",31.6
"329","2008-04-23",31.6
"330","2008-04-24",31.6
"331","2008-04-25",31.6
"332","2008-04-28",31
"333","2008-04-29",31
"334","2008-04-30",31
"335","2008-05-01",31
"336","2008-05-02",31
"337","2008-05-05",31
"338","2008-05-06",31
"339","2008-05-07",31
"340","2008-05-08",31.4
"341","2008-05-09",30
"342","2008-05-12",29.799999
"343","2008-05-13",29
"344","2008-05-14",29.6
"345","2008-05-15",29.6
"346","2008-05-16",29.6
"347","2008-05-19",29.6
"348","2008-05-20",30.4
"349","2008-05-21",30.4
"350","2008-05-22",31.200001
"351","2008-05-23",31.200001
"352","2008-05-27",31.4
"353","2008-05-28",32.400002
"354","2008-05-29",32
"355","2008-05-30",32.599998
"356","2008-06-02",32.400002
"357","2008-06-03",31.4
"358","2008-06-04",31.4
"359","2008-06-05",31.4
"360","2008-06-06",31.4
"361","2008-06-09",31.4
"362","2008-06-10",31.4
"363","2008-06-11",30
"364","2008-06-12",30
"365","2008-06-13",30.6
"366","2008-06-16",30.4
"367","2008-06-17",29.200001
"368","2008-06-18",29
"369","2008-06-19",28
"370","2008-06-20",28
"371","2008-06-23",28
"372","2008-06-24",28
"373","2008-06-25",28.6
"374","2008-06-26",29.6
"375","2008-06-27",29.4
"376","2008-06-30",28
"377","2008-07-01",27
"378","2008-07-02",27
"379","2008-07-03",26.799999
"380","2008-07-07",26.799999
"381","2008-07-08",27.6
"382","2008-07-09",27
"383","2008-07-10",27.200001
"384","2008-07-11",27.200001
"385","2008-07-14",27.200001
"386","2008-07-15",27.200001
"387","2008-07-16",27.200001
"388","2008-07-17",24.799999
"389","2008-07-18",25.6
"390","2008-07-21",25.799999
"391","2008-07-22",25.4
"392","2008-07-23",24.6
"393","2008-07-24",24.6
"394","2008-07-25",24.6
"395","2008-07-28",24.6
"396","2008-07-29",24.6
"397","2008-07-30",24.4
"398","2008-07-31",24.6
"399","2008-08-01",24.6
"400","2008-08-04",24.6
"401","2008-08-05",24.6
"402","2008-08-06",24.4
"403","2008-08-07",23.799999
"404","2008-08-08",24.4
"405","2008-08-11",23.6
"406","2008-08-12",24.6
"407","2008-08-13",24.6
"408","2008-08-14",23.799999
"409","2008-08-15",23.799999
"410","2008-08-18",23.799999
"411","2008-08-19",23.799999
"412","2008-08-20",23.200001
"413","2008-08-21",23.200001
"414","2008-08-22",23.200001
"415","2008-08-25",23.200001
"416","2008-08-26",23.200001
"417","2008-08-27",23.6
"418","2008-08-28",23
"419","2008-08-29",23
"420","2008-09-02",23
"421","2008-09-03",23
"422","2008-09-04",22.799999
"423","2008-09-05",23.200001
"424","2008-09-08",23
"425","2008-09-09",20.200001
"426","2008-09-10",21.6
"427","2008-09-11",21.6
"428","2008-09-12",19.799999
"429","2008-09-15",18.6
"430","2008-09-16",18
"431","2008-09-17",18
"432","2008-09-18",18
"433","2008-09-19",18
"434","2008-09-22",18
"435","2008-09-23",18
"436","2008-09-24",17.799999
"437","2008-09-25",17.799999
"438","2008-09-26",15.8
"439","2008-09-29",15.6
"440","2008-09-30",15.4
"441","2008-10-01",15.8
"442","2008-10-02",15.8
"443","2008-10-03",15.8
"444","2008-10-06",15.6
"445","2008-10-07",15.6
"446","2008-10-08",15.6
"447","2008-10-09",15.6
"448","2008-10-10",15.6
"449","2008-10-13",15.6
"450","2008-10-14",13.8
"451","2008-10-15",13.8
"452","2008-10-16",13.8
"453","2008-10-17",13.8
"454","2008-10-20",15.2
"455","2008-10-21",15.2
"456","2008-10-22",15.2
"457","2008-10-23",14.6
"458","2008-10-24",15.8
"459","2008-10-27",15.8
"460","2008-10-28",12
"461","2008-10-29",11.4
"462","2008-10-30",13
"463","2008-10-31",15.2
"464","2008-11-03",14
"465","2008-11-04",15.2
"466","2008-11-05",13.8
"467","2008-11-06",12.6
"468","2008-11-07",13.6
"469","2008-11-10",13.6
"470","2008-11-11",13.6
"471","2008-11-12",11.4
"472","2008-11-13",11.4
"473","2008-11-14",11.4
"474","2008-11-17",10.8
"475","2008-11-18",10.8
"476","2008-11-19",13.6
"477","2008-11-20",13.6
"478","2008-11-21",13.6
"479","2008-11-24",12
"480","2008-11-25",11.4
"481","2008-11-26",10.8
"482","2008-11-28",11
"483","2008-12-01",10.4
"484","2008-12-02",10.4
"485","2008-12-03",10.4
"486","2008-12-04",9.6
"487","2008-12-05",9.6
"488","2008-12-08",9
"489","2008-12-09",8.6
"490","2008-12-10",8.6
"491","2008-12-11",8.6
"492","2008-12-12",8
"493","2008-12-15",8
"494","2008-12-16",8
"495","2008-12-17",7.8
"496","2008-12-18",6.6
"497","2008-12-19",7.6
"498","2008-12-22",7.4
"499","2008-12-23",7.8
"500","2008-12-24",7.8
"501","2008-12-26",7
"502","2008-12-29",6.4
"503","2008-12-30",6.4
"504","2008-12-31",4.6
"505","2009-01-02",4.4
"506","2009-01-05",5.8
"507","2009-01-06",6.4
"508","2009-01-07",6.2
"509","2009-01-08",5.4
"510","2009-01-09",6
"511","2009-01-12",6.4
"512","2009-01-13",6.2
"513","2009-01-14",6.4
"514","2009-01-15",6.6
"515","2009-01-16",7.2
"516","2009-01-20",7.4
"517","2009-01-21",9
"518","2009-01-22",9
"519","2009-01-23",9
"520","2009-01-26",8.6
"521","2009-01-27",9.6
"522","2009-01-28",9.8
"523","2009-01-29",9.8
"524","2009-01-30",9.8
"525","2009-02-02",9.4
"526","2009-02-03",10
"527","2009-02-04",10.4
"528","2009-02-05",10.2
"529","2009-02-06",10.2
"530","2009-02-09",10
"531","2009-02-10",9.6
"532","2009-02-11",10
"533","2009-02-12",10.4
"534","2009-02-13",10.4
"535","2009-02-17",11
"536","2009-02-18",12
"537","2009-02-19",12.8
"538","2009-02-20",12.4
"539","2009-02-23",11.8
"540","2009-02-24",12.6
"541","2009-02-25",12.6
"542","2009-02-26",12.6
"543","2009-02-27",12.8
"544","2009-03-02",12.8
"545","2009-03-03",11.4
"546","2009-03-04",9.4
"547","2009-03-05",8.2
"548","2009-03-06",8.2
"549","2009-03-09",8.8
"550","2009-03-10",9.8
"551","2009-03-11",9.4
"552","2009-03-12",8.2
"553","2009-03-13",8
"554","2009-03-16",5
"555","2009-03-17",9
"556","2009-03-18",11.6
"557","2009-03-19",9.8
"558","2009-03-20",10.6
"559","2009-03-23",10.6
"560","2009-03-24",10.6
"561","2009-03-25",10.2
"562","2009-03-26",10.2
"563","2009-03-27",8.8
"564","2009-03-30",8
"565","2009-03-31",9
"566","2009-04-01",8.6
"567","2009-04-02",11
"568","2009-04-03",11
"569","2009-04-06",11
"570","2009-04-07",10.8
"571","2009-04-08",7.8
"572","2009-04-09",10.8
"573","2009-04-13",10.8
"574","2009-04-14",10.8
"575","2009-04-15",8.8
"576","2009-04-16",10.8
"577","2009-04-17",10.8
"578","2009-04-20",10.8
"579","2009-04-21",10.8
"580","2009-04-22",10
"581","2009-04-23",10.4
"582","2009-04-24",10
"583","2009-04-27",11
"584","2009-04-28",12
"585","2009-04-29",11.6
"586","2009-04-30",11.6
"587","2009-05-01",11.6
"588","2009-05-04",13.2
"589","2009-05-05",12.2
"590","2009-05-06",11
"591","2009-05-07",10.8
"592","2009-05-08",10.6
"593","2009-05-11",9.8
"594","2009-05-12",9.2
"595","2009-05-13",9
"596","2009-05-14",8.8
"597","2009-05-15",8.4
"598","2009-05-18",9.4
"599","2009-05-19",8.8
"600","2009-05-20",8.8
"601","2009-05-21",8.4
"602","2009-05-22",8
"603","2009-05-26",8.6
"604","2009-05-27",8.4
"605","2009-05-28",8.6
"606","2009-05-29",8.8
"607","2009-06-01",9
"608","2009-06-02",9
"609","2009-06-03",8.4
"610","2009-06-04",8.4
"611","2009-06-05",8.4
"612","2009-06-08",8.4
"613","2009-06-09",8.2
"614","2009-06-10",8.2
"615","2009-06-11",8
"616","2009-06-12",8.2
"617","2009-06-15",8.2
"618","2009-06-16",8.4
"619","2009-06-17",8.4
"620","2009-06-18",8.4
"621","2009-06-19",8.4
"622","2009-06-22",8.6
"623","2009-06-23",8.6
"624","2009-06-24",8
"625","2009-06-25",8
"626","2009-06-26",8.2
"627","2009-06-29",8.2
"628","2009-06-30",8.2
"629","2009-07-01",8
"630","2009-07-02",8.8
"631","2009-07-06",9
"632","2009-07-07",8.8
"633","2009-07-08",9.8
"634","2009-07-09",7.4
"635","2009-07-10",7.4
"636","2009-07-13",7.8
"637","2009-07-14",7.6
"638","2009-07-15",8.8
"639","2009-07-16",8
"640","2009-07-17",8.4
"641","2009-07-20",7.6
"642","2009-07-21",7.6
"643","2009-07-22",7.6
"644","2009-07-23",7.6
"645","2009-07-24",7.6
"646","2009-07-27",7
"647","2009-07-28",7
"648","2009-07-29",8.2
"649","2009-07-30",7.6
"650","2009-07-31",7.6
"651","2009-08-03",7.4
"652","2009-08-04",7.2
"653","2009-08-05",7.4
"654","2009-08-06",7.2
"655","2009-08-07",7.4
"656","2009-08-10",7.6
"657","2009-08-11",7.4
"658","2009-08-12",7.8
"659","2009-08-13",7.6
"660","2009-08-14",7.8
"661","2009-08-17",7.6
"662","2009-08-18",7.8
"663","2009-08-19",7.8
"664","2009-08-20",8
"665","2009-08-21",8
"666","2009-08-24",8
"667","2009-08-25",8
"668","2009-08-26",9.8
"669","2009-08-27",9.4
"670","2009-08-28",8.6
"671","2009-08-31",8.4
"672","2009-09-01",8
"673","2009-09-02",7.8
"674","2009-09-03",7.6
"675","2009-09-04",8
"676","2009-09-08",8
"677","2009-09-09",8
"678","2009-09-10",7.8
"679","2009-09-11",8
"680","2009-09-14",8
"681","2009-09-15",7.6
"682","2009-09-16",8
"683","2009-09-17",8
"684","2009-09-18",8
"685","2009-09-21",8
"686","2009-09-22",8.6
"687","2009-09-23",8.8
"688","2009-09-24",8.8
"689","2009-09-25",8.4
"690","2009-09-28",8.6
"691","2009-09-29",8.6
"692","2009-09-30",8
"693","2009-10-01",8.2
"694","2009-10-02",8
"695","2009-10-05",8.2
"696","2009-10-06",8.2
"697","2009-10-07",8.8
"698","2009-10-08",8.6
"699","2009-10-09",8.8
"700","2009-10-12",8.4
"701","2009-10-13",8.8
"702","2009-10-14",8
"703","2009-10-15",8.6
"704","2009-10-16",8.2
"705","2009-10-19",8.2
"706","2009-10-20",8.2
"707","2009-10-21",8
"708","2009-10-22",8
"709","2009-10-23",7.4
"710","2009-10-26",8
"711","2009-10-27",8
"712","2009-10-28",7.8
"713","2009-10-29",7.8
"714","2009-10-30",7.8
"715","2009-11-02",7.6
"716","2009-11-03",7.8
"717","2009-11-04",7.8
"718","2009-11-05",7.8
"719","2009-11-06",7.8
"720","2009-11-09",7.8
"721","2009-11-10",7.8
"722","2009-11-11",7.8
"723","2009-11-12",7.8
"724","2009-11-13",7.4
"725","2009-11-16",7
"726","2009-11-17",7
"727","2009-11-18",7
"728","2009-11-19",6.8
"729","2009-11-20",6.6
"730","2009-11-23",6.4
"731","2009-11-24",6.4
"732","2009-11-25",6.4
"733","2009-11-27",6.4
"734","2009-11-30",6.4
"735","2009-12-01",6.4
"736","2009-12-02",6.2
"737","2009-12-03",6.2
"738","2009-12-04",6
"739","2009-12-07",5.8
"740","2009-12-08",5.8
"741","2009-12-09",5.6
"742","2009-12-10",5.4
"743","2009-12-11",5
"744","2009-12-14",5
"745","2009-12-15",5.6
"746","2009-12-16",5.4
"747","2009-12-17",5.4
"748","2009-12-18",7.2
"749","2009-12-21",6.4
"750","2009-12-22",6.4
"751","2009-12-23",6
"752","2009-12-24",5.8
"753","2009-12-28",5.8
"754","2009-12-29",6
"755","2009-12-30",5.8
"756","2009-12-31",5.6
"757","2010-01-04",5.6
"758","2010-01-05",5
"759","2010-01-06",5.8
"760","2010-01-07",5.8
"761","2010-01-08",5.4
"762","2010-01-11",5.2
"763","2010-01-12",5.52
"764","2010-01-13",5.2
"765","2010-01-14",5.32
"766","2010-01-15",5.12
"767","2010-01-19",4.72
"768","2010-01-20",4.48
"769","2010-01-21",4.84
"770","2010-01-22",5
"771","2010-01-25",5.08
"772","2010-01-26",5.24
"773","2010-01-27",5.24
"774","2010-01-28",5.16
"775","2010-01-29",5
"776","2010-02-01",5.16
"777","2010-02-02",5.12
"778","2010-02-03",5
"779","2010-02-04",5.24
"780","2010-02-05",5.16
"781","2010-02-08",5.6
"782","2010-02-09",5.48
"783","2010-02-10",5.4
"784","2010-02-11",5.32
"785","2010-02-12",5.52
"786","2010-02-16",5.52
"787","2010-02-17",5.2
"788","2010-02-18",5.2
"789","2010-02-19",4.92
"790","2010-02-22",5
"791","2010-02-23",5.2
"792","2010-02-24",5.52
"793","2010-02-25",5.4
"794","2010-02-26",5.64
"795","2010-03-01",5.56
"796","2010-03-02",5.76
"797","2010-03-03",5.6
"798","2010-03-04",5.52
"799","2010-03-05",5.44
"800","2010-03-08",5.4
"801","2010-03-09",5.4
"802","2010-03-10",5.4
"803","2010-03-11",5.4
"804","2010-03-12",5.72
"805","2010-03-15",5.8
"806","2010-03-16",5.68
"807","2010-03-17",5.76
"808","2010-03-18",5.8
"809","2010-03-19",5.6
"810","2010-03-22",5.4
"811","2010-03-23",5.36
"812","2010-03-24",5.36
"813","2010-03-25",5.36
"814","2010-03-26",5.32
"815","2010-03-29",5.48
"816","2010-03-30",5.52
"817","2010-03-31",5.52
"818","2010-04-01",5.52
"819","2010-04-05",5.56
"820","2010-04-06",5.64
"821","2010-04-07",5.68
"822","2010-04-08",5.64
"823","2010-04-09",5.64
"824","2010-04-12",5.56
"825","2010-04-13",5.48
"826","2010-04-14",5.56
"827","2010-04-15",5.72
"828","2010-04-16",5.36
"829","2010-04-19",5.56
"830","2010-04-20",5.64
"831","2010-04-21",5.32
"832","2010-04-22",5.48
"833","2010-04-23",5.6
"834","2010-04-26",5.44
"835","2010-04-27",5.44
"836","2010-04-28",5.28
"837","2010-04-29",5.36
"838","2010-04-30",5.32
"839","2010-05-03",5.24
"840","2010-05-04",5.16
"841","2010-05-05",5.2
"842","2010-05-06",5.08
"843","2010-05-07",5.04
"844","2010-05-10",5
"845","2010-05-11",5.08
"846","2010-05-12",4.96
"847","2010-05-13",5.04
"848","2010-05-14",5.04
"849","2010-05-17",5.04
"850","2010-05-18",5.04
"851","2010-05-19",5.04
"852","2010-05-20",4.84
"853","2010-05-21",4.92
"854","2010-05-24",4.92
"855","2010-05-25",4.96
"856","2010-05-26",4.96
"857","2010-05-27",4.92
"858","2010-05-28",4.92
"859","2010-06-01",4.84
"860","2010-06-02",4.92
"861","2010-06-03",4.92
"862","2010-06-04",4.92
"863","2010-06-07",4.72
"864","2010-06-08",4.72
"865","2010-06-09",4.76
"866","2010-06-10",4.76
"867","2010-06-11",4.52
"868","2010-06-14",4.64
"869","2010-06-15",4.32
"870","2010-06-16",3.72
"871","2010-06-17",3.84
"872","2010-06-18",3.96
"873","2010-06-21",3.88
"874","2010-06-22",3.92
"875","2010-06-23",3.92
"876","2010-06-24",3.92
"877","2010-06-25",3.92
"878","2010-06-28",3.92
"879","2010-06-29",3.84
"880","2010-06-30",3.88
"881","2010-07-01",3.8
"882","2010-07-02",3.72
"883","2010-07-06",3.08
"884","2010-07-07",3.2
"885","2010-07-08",3.32
"886","2010-07-09",3.32
"887","2010-07-12",3.32
"888","2010-07-13",3.32
"889","2010-07-14",3.32
"890","2010-07-15",3.32
"891","2010-07-16",3.48
"892","2010-07-19",3.68
"893","2010-07-20",3.96
"894","2010-07-21",4.08
"895","2010-07-22",4
"896","2010-07-23",4.28
"897","2010-07-26",4.32
"898","2010-07-27",4.04
"899","2010-07-28",4.24
"900","2010-07-29",4
"901","2010-07-30",4.08
"902","2010-08-02",4.24
"903","2010-08-03",4.24
"904","2010-08-04",4.24
"905","2010-08-05",4.52
"906","2010-08-06",4.28
"907","2010-08-09",4.08
"908","2010-08-10",4.36
"909","2010-08-11",5.2
"910","2010-08-12",5
"911","2010-08-13",5.2
"912","2010-08-16",5.6
"913","2010-08-17",5.68
"914","2010-08-18",5.44
"915","2010-08-19",5.52
"916","2010-08-20",5.52
"917","2010-08-23",5.52
"918","2010-08-24",5.6
"919","2010-08-25",5.4
"920","2010-08-26",5.64
"921","2010-08-27",5.88
"922","2010-08-30",5.88
"923","2010-08-31",5.88
"924","2010-09-01",6.4
"925","2010-09-02",6.96
"926","2010-09-03",7.56
"927","2010-09-07",7.76
"928","2010-09-08",7.84
"929","2010-09-09",8.08
"930","2010-09-10",8.32
"931","2010-09-13",9.12
"932","2010-09-14",9.04
"933","2010-09-15",9.16
"934","2010-09-16",9
"935","2010-09-17",9.2
"936","2010-09-20",9.96
"937","2010-09-21",11.84
"938","2010-09-22",12.44
"939","2010-09-23",13.2
"940","2010-09-24",12.32
"941","2010-09-27",11.04
"942","2010-09-28",10.2
"943","2010-09-29",11.84
"944","2010-09-30",11.56
"945","2010-10-01",12.28
"946","2010-10-04",12.08
"947","2010-10-05",11.76
"948","2010-10-06",11.84
"949","2010-10-07",12.2
"950","2010-10-08",12.4
"951","2010-10-11",11.72
"952","2010-10-12",9.36
"953","2010-10-13",9.32
"954","2010-10-14",9.28
"955","2010-10-15",9.32
"956","2010-10-18",7.8
"957","2010-10-19",7.52
"958","2010-10-20",6.84
"959","2010-10-21",6.96
"960","2010-10-22",7.4
"961","2010-10-25",7.52
"962","2010-10-26",7.56
"963","2010-10-27",7.84
"964","2010-10-28",7.8
"965","2010-10-29",8.08
"966","2010-11-01",8.36
"967","2010-11-02",7.36
"968","2010-11-03",7.2
"969","2010-11-04",7.12
"970","2010-11-05",7.32
"971","2010-11-08",7.56
"972","2010-11-09",7.88
"973","2010-11-10",8.16
"974","2010-11-11",7.84
"975","2010-11-12",7.36
"976","2010-11-15",7.44
"977","2010-11-16",7.12
"978","2010-11-17",6.76
"979","2010-11-18",6.72
"980","2010-11-19",6.24
"981","2010-11-22",6.24
"982","2010-11-23",6.48
"983","2010-11-24",6.28
"984","2010-11-26",6.24
"985","2010-11-29",6
"986","2010-11-30",5.88
"987","2010-12-01",5.8
"988","2010-12-02",6.56
"989","2010-12-03",6.68
"990","2010-12-06",7.08
"991","2010-12-07",7.08
"992","2010-12-08",6.8
"993","2010-12-09",6.68
"994","2010-12-10",6.96
"995","2010-12-13",6.36
"996","2010-12-14",6.4
"997","2010-12-15",6.4
"998","2010-12-16",6
"999","2010-12-17",5.76
"1000","2010-12-20",5.48
"1001","2010-12-21",5.4
"1002","2010-12-22",5.4
"1003","2010-12-23",5.88
"1004","2010-12-27",5.84
"1005","2010-12-28",5.92
"1006","2010-12-29",5.96
"1007","2010-12-30",5.96
"1008","2010-12-31",6.6
"1009","2011-01-03",6.68
