"","date","CLSD"
"145","2016-12-27",9
"146","2016-12-28",9
"147","2016-12-29",8.99
"148","2016-12-30",8.94
"149","2017-01-03",9.37
"150","2017-01-04",9.87
"151","2017-01-05",10.08
"152","2017-01-06",10.16
"153","2017-01-09",9.35
"154","2017-01-10",9.66
"155","2017-01-11",9.41
"156","2017-01-12",9.17
"157","2017-01-13",9.25
"158","2017-01-17",8.81
"159","2017-01-18",8.59
"160","2017-01-19",8.22
"161","2017-01-20",7.69
"162","2017-01-23",7.49
"163","2017-01-24",7.93
"164","2017-01-25",8.33
"165","2017-01-26",8.09
"166","2017-01-27",7.87
"167","2017-01-30",7.25
"168","2017-01-31",7.45
"169","2017-02-01",7.47
"170","2017-02-02",7.38
"171","2017-02-03",7.64
"172","2017-02-06",7.25
"173","2017-02-07",7.1
"174","2017-02-08",7.21
"175","2017-02-09",7.55
"176","2017-02-10",7.71
"177","2017-02-13",7.54
"178","2017-02-14",7.58
"179","2017-02-15",7.67
"180","2017-02-16",7.64
"181","2017-02-17",7.67
"182","2017-02-21",7.64
"183","2017-02-22",7.19
"184","2017-02-23",6.9
"185","2017-02-24",8.06
"186","2017-02-27",8.64
"187","2017-02-28",7.85
"188","2017-03-01",8.45
"189","2017-03-02",8.53
"190","2017-03-03",8.47
"191","2017-03-06",7.71
"192","2017-03-07",7.12
"193","2017-03-08",7.26
"194","2017-03-09",7.29
"195","2017-03-10",7.35
"196","2017-03-13",7.31
"197","2017-03-14",6.38
"198","2017-03-15",6.59
"199","2017-03-16",7.34
"200","2017-03-17",6.93
"201","2017-03-20",6.91
"202","2017-03-21",7
"203","2017-03-22",6.99
"204","2017-03-23",7.12
"205","2017-03-24",7.06
"206","2017-03-27",7.34
"207","2017-03-28",7.56
"208","2017-03-29",7.89
"209","2017-03-30",7.65
"210","2017-03-31",7.94
"211","2017-04-03",7.52
"212","2017-04-04",7.73
"213","2017-04-05",7.7
"214","2017-04-06",7.83
"215","2017-04-07",8.01
"216","2017-04-10",7.66
"217","2017-04-11",7.65
"218","2017-04-12",7.59
"219","2017-04-13",7.71
"220","2017-04-17",7.49
"221","2017-04-18",7.44
"222","2017-04-19",7.43
"223","2017-04-20",7.49
"224","2017-04-21",7.43
"225","2017-04-24",7.55
"226","2017-04-25",7.65
"227","2017-04-26",7.97
"228","2017-04-27",7.83
"229","2017-04-28",7.96
"230","2017-05-01",8.16
"231","2017-05-02",8.48
"232","2017-05-03",8.19
"233","2017-05-04",8.11
"234","2017-05-05",7.9
"235","2017-05-08",7.94
"236","2017-05-09",7.87
"237","2017-05-10",8.19
"238","2017-05-11",8.64
"239","2017-05-12",8.98
"240","2017-05-15",8.75
"241","2017-05-16",8.69
"242","2017-05-17",8.43
"243","2017-05-18",8.47
"244","2017-05-19",8.03
"245","2017-05-22",7.47
"246","2017-05-23",7.35
"247","2017-05-24",7.54
"248","2017-05-25",7.5
"249","2017-05-26",7.25
"250","2017-05-30",7.05
"251","2017-05-31",6.88
"252","2017-06-01",7.16
"253","2017-06-02",7.37
"254","2017-06-05",7.4
"255","2017-06-06",7.39
"256","2017-06-07",7.34
"257","2017-06-08",7.98
"258","2017-06-09",7.65
"259","2017-06-12",7.61
"260","2017-06-13",7.89
"261","2017-06-14",8.12
"262","2017-06-15",7.75
"263","2017-06-16",7.82
"264","2017-06-19",8.22
"265","2017-06-20",8.78
"266","2017-06-21",8.61
"267","2017-06-22",8.81
"268","2017-06-23",9.69
"269","2017-06-26",9.89
"270","2017-06-27",9.26
"271","2017-06-28",9.64
"272","2017-06-29",9.36
"273","2017-06-30",9.11
"274","2017-07-03",9.4
"275","2017-07-05",9.69
"276","2017-07-06",9.4
"277","2017-07-07",9.51
"278","2017-07-10",9.27
"279","2017-07-11",9.41
"280","2017-07-12",9.82
"281","2017-07-13",9.73
"282","2017-07-14",9.52
"283","2017-07-17",9.62
"284","2017-07-18",9.76
"285","2017-07-19",9.83
"286","2017-07-20",9.82
"287","2017-07-21",9.93
"288","2017-07-24",9.24
"289","2017-07-25",9.3
"290","2017-07-26",9.17
"291","2017-07-27",8.96
"292","2017-07-28",8.79
"293","2017-07-31",8.62
"294","2017-08-01",8.45
"295","2017-08-02",8.23
"296","2017-08-03",8.15
"297","2017-08-04",8.13
"298","2017-08-07",8
"299","2017-08-08",7.96
"300","2017-08-09",7.13
"301","2017-08-10",6.855
"302","2017-08-11",7.04
"303","2017-08-14",7.1
"304","2017-08-15",6.91
"305","2017-08-16",7.08
"306","2017-08-17",7.03
"307","2017-08-18",6.95
"308","2017-08-21",6.73
"309","2017-08-22",6.95
"310","2017-08-23",6.97
"311","2017-08-24",6.98
"312","2017-08-25",6.78
"313","2017-08-28",6.95
"314","2017-08-29",6.86
"315","2017-08-30",6.9
"316","2017-08-31",6.99
"317","2017-09-01",7.2
"318","2017-09-05",7.3
"319","2017-09-06",7.48
"320","2017-09-07",7.57
"321","2017-09-08",7.67
"322","2017-09-11",8.07
"323","2017-09-12",7.66
"324","2017-09-13",7.53
"325","2017-09-14",7.54
"326","2017-09-15",7.6
"327","2017-09-18",7.6
"328","2017-09-19",7.56
"329","2017-09-20",7.74
"330","2017-09-21",8.15
"331","2017-09-22",8.3
"332","2017-09-25",8.3
"333","2017-09-26",7.91
"334","2017-09-27",8.55
"335","2017-09-28",8.5
"336","2017-09-29",8.74
"337","2017-10-02",9.12
"338","2017-10-03",8.81
"339","2017-10-04",8.38
"340","2017-10-05",8.48
"341","2017-10-06",8.35
"342","2017-10-09",7.79
"343","2017-10-10",7.73
"344","2017-10-11",7.62
"345","2017-10-12",7.56
"346","2017-10-13",7.74
"347","2017-10-16",7.77
"348","2017-10-17",7.81
"349","2017-10-18",7.88
"350","2017-10-19",7.89
"351","2017-10-20",7.9
"352","2017-10-23",8
"353","2017-10-24",7.71
"354","2017-10-25",7.51
"355","2017-10-26",7.2
"356","2017-10-27",7.12
"357","2017-10-30",7.02
"358","2017-10-31",7.12
"359","2017-11-01",7.01
"360","2017-11-02",6.9
"361","2017-11-03",6.95
"362","2017-11-06",7.08
"363","2017-11-07",7.49
"364","2017-11-08",7.38
"365","2017-11-09",7.34
"366","2017-11-10",7.3
"367","2017-11-13",7.38
"368","2017-11-14",7.05
"369","2017-11-15",6.94
"370","2017-11-16",6.96
"371","2017-11-17",7.09
"372","2017-11-20",7
"373","2017-11-21",7.01
"374","2017-11-22",7.17
"375","2017-11-24",7.26
"376","2017-11-27",7.16
"377","2017-11-28",7.31
"378","2017-11-29",7.09
"379","2017-11-30",7.12
"380","2017-12-01",7
"381","2017-12-04",6.85
"382","2017-12-05",6.175
"383","2017-12-06",5.97
"384","2017-12-07",6.2
"385","2017-12-08",5.89
"386","2017-12-11",7.05
"387","2017-12-12",6.69
"388","2017-12-13",6.4
"389","2017-12-14",5.94
"390","2017-12-15",5.97
"391","2017-12-18",6.06
"392","2017-12-19",5.78
"393","2017-12-20",6.08
"394","2017-12-21",6.55
"395","2017-12-22",6.34
"396","2017-12-26",6.58
"397","2017-12-27",6.86
"398","2017-12-28",6.99
"399","2017-12-29",7
"400","2018-01-02",7.19
"401","2018-01-03",7.08
"402","2018-01-04",7.22
"403","2018-01-05",7.5
"404","2018-01-08",6.94
"405","2018-01-09",6.635
"406","2018-01-10",6.32
"407","2018-01-11",6.22
"408","2018-01-12",6.35
"409","2018-01-16",6.24
"410","2018-01-17",6.14
"411","2018-01-18",6.22
"412","2018-01-19",6.44
"413","2018-01-22",6.22
"414","2018-01-23",6.33
"415","2018-01-24",6.62
"416","2018-01-25",6.79
"417","2018-01-26",6.48
"418","2018-01-29",6.43
"419","2018-01-30",6.37
"420","2018-01-31",6.5
"421","2018-02-01",6.33
"422","2018-02-02",6.16
"423","2018-02-05",5.74
"424","2018-02-06",5.57
"425","2018-02-07",5.95
"426","2018-02-08",5.62
"427","2018-02-09",5.77
"428","2018-02-12",5.75
"429","2018-02-13",5.97
"430","2018-02-14",5.87
"431","2018-02-15",5.93
"432","2018-02-16",6.44
"433","2018-02-20",6.24
"434","2018-02-21",6.43
"435","2018-02-22",6.32
"436","2018-02-23",6.08
"437","2018-02-26",6.23
"438","2018-02-27",6.36
"439","2018-02-28",6.46
"440","2018-03-01",7.03
"441","2018-03-02",7.82
"442","2018-03-05",10.33
"443","2018-03-06",12.95
"444","2018-03-07",14.28
"445","2018-03-08",13
"446","2018-03-09",13
"447","2018-03-12",12.64
"448","2018-03-13",12.43
"449","2018-03-14",11.96
"450","2018-03-15",11.78
"451","2018-03-16",11.73
"452","2018-03-19",11.95
"453","2018-03-20",11.85
"454","2018-03-21",12.16
"455","2018-03-22",11.72
"456","2018-03-23",11.75
"457","2018-03-26",11.68
"458","2018-03-27",10.41
"459","2018-03-28",10.74
"460","2018-03-29",10.73
"461","2018-04-02",10.26
"462","2018-04-03",10.38
"463","2018-04-04",10.69
"464","2018-04-05",10.31
"465","2018-04-06",10.42
"466","2018-04-09",10.52
"467","2018-04-10",10.79
"468","2018-04-11",10.57
"469","2018-04-12",10.42
"470","2018-04-13",10.57
"471","2018-04-16",10.52
"472","2018-04-17",11.54
"473","2018-04-18",11.42
"474","2018-04-19",11.42
"475","2018-04-20",11.42
"476","2018-04-23",11.21
"477","2018-04-24",11.67
"478","2018-04-25",11.4
"479","2018-04-26",12.09
"480","2018-04-27",12.13
"481","2018-04-30",12.18
"482","2018-05-01",12.47
"483","2018-05-02",12.49
"484","2018-05-03",12.15
"485","2018-05-04",12.15
"486","2018-05-07",11.88
"487","2018-05-08",11.62
"488","2018-05-09",12.53
"489","2018-05-10",11.555
"490","2018-05-11",11.65
"491","2018-05-14",12.06
"492","2018-05-15",12.1
"493","2018-05-16",12.17
"494","2018-05-17",13.04
"495","2018-05-18",13.02
"496","2018-05-21",13.17
"497","2018-05-22",13.22
"498","2018-05-23",13.38
"499","2018-05-24",13.42
"500","2018-05-25",13.34
"501","2018-05-29",14.12
"502","2018-05-30",14.54
"503","2018-05-31",9.86
"504","2018-06-01",9.75
"505","2018-06-04",9.19
"506","2018-06-05",8.98
"507","2018-06-06",8.91
"508","2018-06-07",9.39
"509","2018-06-08",9.86
"510","2018-06-11",9.59
"511","2018-06-12",9.83
"512","2018-06-13",10.13
"513","2018-06-14",10.49
"514","2018-06-15",10.7
"515","2018-06-18",10.59
"516","2018-06-19",10.61
"517","2018-06-20",10.74
"518","2018-06-21",10.32
"519","2018-06-22",10.36
"520","2018-06-25",10.09
"521","2018-06-26",10.26
"522","2018-06-27",10.21
"523","2018-06-28",10.74
"524","2018-06-29",10.69
"525","2018-07-02",10.77
"526","2018-07-03",11.05
"527","2018-07-05",10.8
"528","2018-07-06",10.96
"529","2018-07-09",10.82
"530","2018-07-10",10.66
"531","2018-07-11",10.96
"532","2018-07-12",11.24
"533","2018-07-13",10.28
"534","2018-07-16",10.63
"535","2018-07-17",10.37
"536","2018-07-18",10.37
"537","2018-07-19",9.99
"538","2018-07-20",10
"539","2018-07-23",10.01
"540","2018-07-24",9.5
"541","2018-07-25",9.28
"542","2018-07-26",8.96
"543","2018-07-27",8.56
"544","2018-07-30",8.78
"545","2018-07-31",8.91
"546","2018-08-01",8.25
"547","2018-08-02",8.17
"548","2018-08-03",7.81
"549","2018-08-06",7.82
"550","2018-08-07",7.43
"551","2018-08-08",7.88
"552","2018-08-09",7.56
"553","2018-08-10",7.59
"554","2018-08-13",7.29
"555","2018-08-14",7.2
"556","2018-08-15",6.79
"557","2018-08-16",6.97
"558","2018-08-17",6.77
"559","2018-08-20",6.61
"560","2018-08-21",6.78
"561","2018-08-22",6.78
"562","2018-08-23",6.52
"563","2018-08-24",6.73
"564","2018-08-27",6.64
"565","2018-08-28",6.6
"566","2018-08-29",6.55
"567","2018-08-30",6.95
"568","2018-08-31",6.81
"569","2018-09-04",6.87
"570","2018-09-05",6.84
"571","2018-09-06",6.62
"572","2018-09-07",6.64
"573","2018-09-10",6.55
"574","2018-09-11",6.28
"575","2018-09-12",6.22
"576","2018-09-13",6.67
"577","2018-09-14",6.58
"578","2018-09-17",6.34
"579","2018-09-18",6.29
"580","2018-09-19",6.44
"581","2018-09-20",6.52
"582","2018-09-21",6.23
"583","2018-09-24",6.18
"584","2018-09-25",6.32
"585","2018-09-26",6.03
"586","2018-09-27",6.09
"587","2018-09-28",6.15
"588","2018-10-01",6.09
"589","2018-10-02",5.75
"590","2018-10-03",6.12
"591","2018-10-04",5.79
"592","2018-10-05",5.62
"593","2018-10-08",5.8
"594","2018-10-09",5.78
"595","2018-10-10",5.5
"596","2018-10-11",5.58
"597","2018-10-12",5.36
"598","2018-10-15",5.65
"599","2018-10-16",5.84
"600","2018-10-17",5.44
"601","2018-10-18",5.33
"602","2018-10-19",5.48
"603","2018-10-22",5.3
"604","2018-10-23",5.32
"605","2018-10-24",5.04
"606","2018-10-25",5.78
"607","2018-10-26",5.75
"608","2018-10-29",5.09
"609","2018-10-30",5.51
"610","2018-10-31",5.42
"611","2018-11-01",6.09
"612","2018-11-02",5.56
"613","2018-11-05",2.07
"614","2018-11-06",2.22
"615","2018-11-07",2.19
"616","2018-11-08",1.975
"617","2018-11-09",1.84
"618","2018-11-12",1.72
"619","2018-11-13",1.59
"620","2018-11-14",1.5
"621","2018-11-15",1.62
"622","2018-11-16",1.62
"623","2018-11-19",1.76
"624","2018-11-20",1.82
"625","2018-11-21",1.8
"626","2018-11-23",1.85
"627","2018-11-26",1.73
"628","2018-11-27",1.52
"629","2018-11-28",1.59
"630","2018-11-29",1.54
"631","2018-11-30",1.47
"632","2018-12-03",1.52
"633","2018-12-04",1.36
"634","2018-12-06",1.41
"635","2018-12-07",1.37
"636","2018-12-10",1.44
"637","2018-12-11",1.37
"638","2018-12-12",1.35
"639","2018-12-13",1.3
"640","2018-12-14",1.26
"641","2018-12-17",1.26
"642","2018-12-18",1.3
"643","2018-12-19",1.24
"644","2018-12-20",1.21
"645","2018-12-21",1
"646","2018-12-24",1.03
"647","2018-12-26",1.05
"648","2018-12-27",1.08
"649","2018-12-28",1.04
"650","2018-12-31",1.07
"651","2019-01-02",1.15
"652","2019-01-03",1.25
"653","2019-01-04",1.24
"654","2019-01-07",1.19
"655","2019-01-08",1.2
"656","2019-01-09",1.18
"657","2019-01-10",1.2
"658","2019-01-11",1.21
"659","2019-01-14",1.12
"660","2019-01-15",1.1
"661","2019-01-16",1.11
"662","2019-01-17",1.13
"663","2019-01-18",1.16
"664","2019-01-22",1.12
"665","2019-01-23",1.17
"666","2019-01-24",1.17
"667","2019-01-25",1.16
"668","2019-01-28",1.12
"669","2019-01-29",1.11
"670","2019-01-30",1.17
"671","2019-01-31",1.18
"672","2019-02-01",1.19
"673","2019-02-04",1.22
"674","2019-02-05",1.24
"675","2019-02-06",1.27
"676","2019-02-07",1.23
"677","2019-02-08",1.36
"678","2019-02-11",1.41
"679","2019-02-12",1.36
"680","2019-02-13",1.44
"681","2019-02-14",1.55
"682","2019-02-15",1.58
"683","2019-02-19",1.45
"684","2019-02-20",1.74
"685","2019-02-21",1.51
"686","2019-02-22",1.49
"687","2019-02-25",1.54
"688","2019-02-26",1.51
"689","2019-02-27",1.51
"690","2019-02-28",1.45
"691","2019-03-01",1.43
"692","2019-03-04",1.4
"693","2019-03-05",1.39
"694","2019-03-06",1.38
"695","2019-03-07",1.34
"696","2019-03-08",1.3
"697","2019-03-11",1.28
"698","2019-03-12",1.4
"699","2019-03-13",1.37
"700","2019-03-14",1.33
"701","2019-03-15",1.42
"702","2019-03-18",1.41
"703","2019-03-19",1.42
"704","2019-03-20",1.46
"705","2019-03-21",1.54
"706","2019-03-22",1.47
"707","2019-03-25",1.38
"708","2019-03-26",1.37
"709","2019-03-27",1.37
"710","2019-03-28",1.37
"711","2019-03-29",1.38
"712","2019-04-01",1.38
"713","2019-04-02",1.35
"714","2019-04-03",1.36
"715","2019-04-04",1.42
"716","2019-04-05",1.4
"717","2019-04-08",1.38
"718","2019-04-09",1.39
"719","2019-04-10",1.39
"720","2019-04-11",1.36
"721","2019-04-12",1.34
"722","2019-04-15",1.32
"723","2019-04-16",1.28
"724","2019-04-17",1.26
"725","2019-04-18",1.24
"726","2019-04-22",1.25
"727","2019-04-23",1.3
"728","2019-04-24",1.26
"729","2019-04-25",1.24
"730","2019-04-26",1.26
"731","2019-04-29",1.25
"732","2019-04-30",1.24
"733","2019-05-01",1.24
"734","2019-05-02",1.19
"735","2019-05-03",1.22
"736","2019-05-06",1.24
"737","2019-05-07",1.22
"738","2019-05-08",1.21
"739","2019-05-09",1.21
"740","2019-05-10",1.18
"741","2019-05-13",1.19
"742","2019-05-14",1.28
"743","2019-05-15",1.26
"744","2019-05-16",1.23
"745","2019-05-17",1.22
"746","2019-05-20",1.21
"747","2019-05-21",1.2
"748","2019-05-22",1.2
"749","2019-05-23",1.17
"750","2019-05-24",1.2
"751","2019-05-28",1.16
"752","2019-05-29",1.15
"753","2019-05-30",1.12
"754","2019-05-31",1.09
"755","2019-06-03",1.08
"756","2019-06-04",1.13
"757","2019-06-05",1.03
"758","2019-06-06",1.065
"759","2019-06-07",1.04
"760","2019-06-10",1.08
"761","2019-06-11",1.04
"762","2019-06-12",1.01
"763","2019-06-13",1.06
"764","2019-06-14",1.04
"765","2019-06-17",1.03
"766","2019-06-18",1.055
"767","2019-06-19",1.05
"768","2019-06-20",1.07
"769","2019-06-21",1.03
"770","2019-06-24",1.03
"771","2019-06-25",1.03
"772","2019-06-26",1
"773","2019-06-27",0.99
"774","2019-06-28",0.972
"775","2019-07-01",1.04
"776","2019-07-02",1.12
"777","2019-07-03",1.12
"778","2019-07-05",1.075
"779","2019-07-08",1.09
"780","2019-07-09",1.09
"781","2019-07-10",1.11
"782","2019-07-11",1.2
"783","2019-07-12",1.18
"784","2019-07-15",1.19
"785","2019-07-16",1.19
"786","2019-07-17",1.15
"787","2019-07-18",1.18
"788","2019-07-19",1.15
"789","2019-07-22",1.1
"790","2019-07-23",1.09
"791","2019-07-24",1.1
"792","2019-07-25",1.1
"793","2019-07-26",1.13
"794","2019-07-29",1.11
"795","2019-07-30",1.15
"796","2019-07-31",1.13
"797","2019-08-01",1.12
"798","2019-08-02",1.06
"799","2019-08-05",1.06
"800","2019-08-06",1.02
"801","2019-08-07",1
"802","2019-08-08",1.28
"803","2019-08-09",1.32
"804","2019-08-12",1.3
"805","2019-08-13",1.28
"806","2019-08-14",1.2
"807","2019-08-15",1.16
"808","2019-08-16",1.18
"809","2019-08-19",1.19
"810","2019-08-20",1.17
"811","2019-08-21",1.26
"812","2019-08-22",0.779
"813","2019-08-23",0.705
"814","2019-08-26",0.65
"815","2019-08-27",0.59
"816","2019-08-28",0.615
"817","2019-08-29",0.61
"818","2019-08-30",0.605
"819","2019-09-03",0.586
"820","2019-09-04",0.679
"821","2019-09-05",0.65
"822","2019-09-06",0.67
"823","2019-09-09",0.675
"824","2019-09-10",0.735
"825","2019-09-11",0.819
"826","2019-09-12",0.78
"827","2019-09-13",0.79
"828","2019-09-16",0.816
"829","2019-09-17",0.751
"830","2019-09-18",0.725
"831","2019-09-19",0.742
"832","2019-09-20",0.734
"833","2019-09-23",0.708
"834","2019-09-24",0.689
"835","2019-09-25",0.713
"836","2019-09-26",0.68
"837","2019-09-27",0.658
"838","2019-09-30",0.63
"839","2019-10-01",0.615
"840","2019-10-02",0.65
"841","2019-10-03",0.732
"842","2019-10-04",0.75
"843","2019-10-07",0.759
"844","2019-10-08",0.75
"845","2019-10-09",0.735
"846","2019-10-10",0.725
"847","2019-10-11",0.77
"848","2019-10-14",0.752
"849","2019-10-15",0.8
"850","2019-10-16",0.83
"851","2019-10-17",0.809
"852","2019-10-18",0.828
"853","2019-10-21",0.819
"854","2019-10-22",0.794
"855","2019-10-23",0.94
"856","2019-10-24",0.918
"857","2019-10-25",0.93
"858","2019-10-28",0.97
"859","2019-10-29",1.02
"860","2019-10-30",1.2
"861","2019-10-31",1.26
"862","2019-11-01",1.27
"863","2019-11-04",1.29
"864","2019-11-05",1.27
"865","2019-11-06",1.21
"866","2019-11-07",1.12
"867","2019-11-08",1.14
"868","2019-11-11",1.16
"869","2019-11-12",1.11
"870","2019-11-13",1.11
"871","2019-11-14",1.07
"872","2019-11-15",1.01
"873","2019-11-18",1.01
"874","2019-11-19",1.04
"875","2019-11-20",1.01
"876","2019-11-21",1.06
"877","2019-11-22",1.15
"878","2019-11-25",1.26
"879","2019-11-26",1.28
"880","2019-11-27",1.44
"881","2019-11-29",1.44
"882","2019-12-02",1.72
"883","2019-12-03",1.72
"884","2019-12-04",1.65
"885","2019-12-05",1.62
"886","2019-12-06",1.64
"887","2019-12-09",1.57
"888","2019-12-10",1.64
"889","2019-12-11",1.71
"890","2019-12-12",1.73
"891","2019-12-13",1.81
"892","2019-12-16",2.22
"893","2019-12-17",2.16
"894","2019-12-18",2.36
"895","2019-12-19",2.47
"896","2019-12-20",2.51
"897","2019-12-23",2.695
"898","2019-12-24",3.06
"899","2019-12-26",3.4
"900","2019-12-27",3.14
"901","2019-12-30",3.12
"902","2019-12-31",2.9
"903","2020-01-02",2.11
"904","2020-01-03",1.93
"905","2020-01-06",2.39
"906","2020-01-07",2.49
"907","2020-01-08",2.37
"908","2020-01-09",2.32
"909","2020-01-10",2.2
"910","2020-01-13",2.1
"911","2020-01-14",2.4
"912","2020-01-15",2.42
"913","2020-01-16",2.48
"914","2020-01-17",2.84
"915","2020-01-21",2.85
"916","2020-01-22",2.73
"917","2020-01-23",2.74
"918","2020-01-24",2.77
"919","2020-01-27",2.93
"920","2020-01-28",3.14
"921","2020-01-29",3.47
"922","2020-01-30",3.58
"923","2020-01-31",3.77
"924","2020-02-03",3.18
"925","2020-02-04",3.32
"926","2020-02-05",3.36
"927","2020-02-06",3.13
"928","2020-02-07",3.14
"929","2020-02-10",2.9
"930","2020-02-11",2.8
"931","2020-02-12",2.93
"932","2020-02-13",2.77
"933","2020-02-14",2.52
"934","2020-02-18",2.64
"935","2020-02-19",2.77
"936","2020-02-20",2.72
"937","2020-02-21",2.66
"938","2020-02-24",2.53
"939","2020-02-25",2.565
"940","2020-02-26",2.51
"941","2020-02-27",2.15
"942","2020-02-28",2.24
"943","2020-03-02",2.57
"944","2020-03-03",2.43
"945","2020-03-04",2.69
"946","2020-03-05",3.25
"947","2020-03-06",3.02
"948","2020-03-09",2.46
"949","2020-03-10",2.5
"950","2020-03-11",2.59
"951","2020-03-12",1.92
"952","2020-03-13",2.01
"953","2020-03-16",1.48
"954","2020-03-17",1.35
"955","2020-03-18",1.33
"956","2020-03-19",1.39
"957","2020-03-20",1.32
"958","2020-03-23",1.37
"959","2020-03-24",1.5
"960","2020-03-25",1.72
"961","2020-03-26",1.85
"962","2020-03-27",1.74
"963","2020-03-30",1.76
"964","2020-03-31",1.7
"965","2020-04-01",1.55
"966","2020-04-02",1.6
"967","2020-04-03",1.58
"968","2020-04-06",1.57
"969","2020-04-07",1.61
"970","2020-04-08",1.72
"971","2020-04-09",1.74
"972","2020-04-13",1.79
"973","2020-04-14",2.11
"974","2020-04-15",2.41
"975","2020-04-16",2.16
"976","2020-04-17",2.18
"977","2020-04-20",2.13
"978","2020-04-21",2.09
"979","2020-04-22",1.99
"980","2020-04-23",2.07
"981","2020-04-24",2.2
"982","2020-04-27",2.17
"983","2020-04-28",1.9
"984","2020-04-29",1.97
"985","2020-04-30",1.98
"986","2020-05-01",1.93
"987","2020-05-04",1.94
"988","2020-05-05",1.94
"989","2020-05-06",1.83
"990","2020-05-07",1.83
"991","2020-05-08",1.84
"992","2020-05-11",1.98
"993","2020-05-12",1.96
"994","2020-05-13",2.07
"995","2020-05-14",2.13
"996","2020-05-15",1.98
"997","2020-05-18",2.02
"998","2020-05-19",1.87
"999","2020-05-20",1.9
"1000","2020-05-21",1.88
