"","date","MRC"
"125","2012-10-08",23.940001
"126","2012-10-09",23.57
"127","2012-10-10",23.48
"128","2012-10-11",24.040001
"129","2012-10-12",24.209999
"130","2012-10-15",24.290001
"131","2012-10-16",24.360001
"132","2012-10-17",24.85
"133","2012-10-18",25.110001
"134","2012-10-19",24.59
"135","2012-10-22",24.59
"136","2012-10-23",24.049999
"137","2012-10-24",24.139999
"138","2012-10-25",23.719999
"139","2012-10-26",23.83
"140","2012-10-31",24.450001
"141","2012-11-01",25.059999
"142","2012-11-02",24.27
"143","2012-11-05",24
"144","2012-11-06",23.74
"145","2012-11-07",23.09
"146","2012-11-08",23
"147","2012-11-09",22.799999
"148","2012-11-12",23.68
"149","2012-11-13",23.870001
"150","2012-11-14",23.77
"151","2012-11-15",23.790001
"152","2012-11-16",24.59
"153","2012-11-19",25.120001
"154","2012-11-20",25.440001
"155","2012-11-21",25.93
"156","2012-11-23",26.959999
"157","2012-11-26",26.68
"158","2012-11-27",26.559999
"159","2012-11-28",26.610001
"160","2012-11-29",26.99
"161","2012-11-30",28.030001
"162","2012-12-03",27.879999
"163","2012-12-04",28.120001
"164","2012-12-05",27.379999
"165","2012-12-06",26.940001
"166","2012-12-07",26.77
"167","2012-12-10",27.15
"168","2012-12-11",27.09
"169","2012-12-12",27.139999
"170","2012-12-13",27.18
"171","2012-12-14",26.82
"172","2012-12-17",27.25
"173","2012-12-18",27.34
"174","2012-12-19",27.4
"175","2012-12-20",27.389999
"176","2012-12-21",27.42
"177","2012-12-24",27.23
"178","2012-12-26",27.209999
"179","2012-12-27",27.32
"180","2012-12-28",26.74
"181","2012-12-31",27.780001
"182","2013-01-02",27.620001
"183","2013-01-03",28.34
"184","2013-01-04",28.73
"185","2013-01-07",29.07
"186","2013-01-08",29.290001
"187","2013-01-09",28.91
"188","2013-01-10",28.959999
"189","2013-01-11",29.15
"190","2013-01-14",28.76
"191","2013-01-15",28.959999
"192","2013-01-16",29.43
"193","2013-01-17",29.73
"194","2013-01-18",30.58
"195","2013-01-22",31.09
"196","2013-01-23",31.24
"197","2013-01-24",31.4
"198","2013-01-25",31.35
"199","2013-01-28",31.129999
"200","2013-01-29",30.940001
"201","2013-01-30",30.610001
"202","2013-01-31",30.73
"203","2013-02-01",31.07
"204","2013-02-04",30.33
"205","2013-02-05",30.15
"206","2013-02-06",30.110001
"207","2013-02-07",30.1
"208","2013-02-08",30.049999
"209","2013-02-11",30.290001
"210","2013-02-12",30.469999
"211","2013-02-13",31
"212","2013-02-14",31.74
"213","2013-02-15",32.02
"214","2013-02-19",31.889999
"215","2013-02-20",31.42
"216","2013-02-21",30.969999
"217","2013-02-22",29.530001
"218","2013-02-25",29.15
"219","2013-02-26",29.48
"220","2013-02-27",30.969999
"221","2013-02-28",30.719999
"222","2013-03-01",30.610001
"223","2013-03-04",30.299999
"224","2013-03-05",30.450001
"225","2013-03-06",29.35
"226","2013-03-07",30
"227","2013-03-08",30.700001
"228","2013-03-11",30.5
"229","2013-03-12",29.73
"230","2013-03-13",30.049999
"231","2013-03-14",30.5
"232","2013-03-15",30.6
"233","2013-03-18",30.51
"234","2013-03-19",30.200001
"235","2013-03-20",31.57
"236","2013-03-21",32.049999
"237","2013-03-22",32.509998
"238","2013-03-25",31.9
"239","2013-03-26",32.18
"240","2013-03-27",32.619999
"241","2013-03-28",32.93
"242","2013-04-01",31.610001
"243","2013-04-02",31.389999
"244","2013-04-03",30.629999
"245","2013-04-04",30.35
"246","2013-04-05",29.99
"247","2013-04-08",30.120001
"248","2013-04-09",30.83
"249","2013-04-10",31.15
"250","2013-04-11",31.02
"251","2013-04-12",30.65
"252","2013-04-15",29.389999
"253","2013-04-16",29.32
"254","2013-04-17",28.629999
"255","2013-04-18",28.43
"256","2013-04-19",28.809999
"257","2013-04-22",28.82
"258","2013-04-23",29.49
"259","2013-04-24",30.1
"260","2013-04-25",29.99
"261","2013-04-26",29.280001
"262","2013-04-29",29.9
"263","2013-04-30",29.950001
"264","2013-05-01",28.889999
"265","2013-05-02",28.700001
"266","2013-05-03",30.84
"267","2013-05-06",31.389999
"268","2013-05-07",31.799999
"269","2013-05-08",32.07
"270","2013-05-09",31.610001
"271","2013-05-10",31.290001
"272","2013-05-13",31.280001
"273","2013-05-14",32.110001
"274","2013-05-15",32.549999
"275","2013-05-16",32.529999
"276","2013-05-17",33.310001
"277","2013-05-20",33.68
"278","2013-05-21",33.700001
"279","2013-05-22",33.099998
"280","2013-05-23",33.119999
"281","2013-05-24",32.740002
"282","2013-05-28",33.200001
"283","2013-05-29",28.51
"284","2013-05-30",27.4
"285","2013-05-31",28.389999
"286","2013-06-03",28.219999
"287","2013-06-04",26.93
"288","2013-06-05",26.93
"289","2013-06-06",27.34
"290","2013-06-07",27.309999
"291","2013-06-10",27.280001
"292","2013-06-11",27.299999
"293","2013-06-12",26.959999
"294","2013-06-13",27.01
"295","2013-06-14",26.950001
"296","2013-06-17",26.85
"297","2013-06-18",27.68
"298","2013-06-19",27.6
"299","2013-06-20",27.25
"300","2013-06-21",27.389999
"301","2013-06-24",27.32
"302","2013-06-25",27.799999
"303","2013-06-26",27.92
"304","2013-06-27",28.549999
"305","2013-06-28",27.620001
"306","2013-07-01",28.120001
"307","2013-07-02",28.309999
"308","2013-07-03",28.57
"309","2013-07-05",28.950001
"310","2013-07-08",28.620001
"311","2013-07-09",28.620001
"312","2013-07-10",28.65
"313","2013-07-11",28.76
"314","2013-07-12",28.58
"315","2013-07-15",28.540001
"316","2013-07-16",28.780001
"317","2013-07-17",28.969999
"318","2013-07-18",28.5
"319","2013-07-19",28.33
"320","2013-07-22",28
"321","2013-07-23",27.870001
"322","2013-07-24",27.27
"323","2013-07-25",26.639999
"324","2013-07-26",27.15
"325","2013-07-29",26.74
"326","2013-07-30",26.99
"327","2013-07-31",26.82
"328","2013-08-01",27.15
"329","2013-08-02",24.17
"330","2013-08-05",24.75
"331","2013-08-06",24.59
"332","2013-08-07",24.07
"333","2013-08-08",24.16
"334","2013-08-09",24.219999
"335","2013-08-12",24.27
"336","2013-08-13",24.33
"337","2013-08-14",24.68
"338","2013-08-15",25.129999
"339","2013-08-16",25.629999
"340","2013-08-19",25.450001
"341","2013-08-20",26
"342","2013-08-21",25.450001
"343","2013-08-22",25.639999
"344","2013-08-23",25.91
"345","2013-08-26",25.389999
"346","2013-08-27",25.4
"347","2013-08-28",25.68
"348","2013-08-29",26.4
"349","2013-08-30",26.25
"350","2013-09-03",26.57
"351","2013-09-04",26.110001
"352","2013-09-05",26.01
"353","2013-09-06",26.34
"354","2013-09-09",26.620001
"355","2013-09-10",27.16
"356","2013-09-11",27.15
"357","2013-09-12",26.860001
"358","2013-09-13",26.68
"359","2013-09-16",26.639999
"360","2013-09-17",26.440001
"361","2013-09-18",26.549999
"362","2013-09-19",26.389999
"363","2013-09-20",26.5
"364","2013-09-23",26.5
"365","2013-09-24",26.549999
"366","2013-09-25",26.52
"367","2013-09-26",26.799999
"368","2013-09-27",27
"369","2013-09-30",26.799999
"370","2013-10-01",27.33
"371","2013-10-02",27.25
"372","2013-10-03",27.379999
"373","2013-10-04",27.66
"374","2013-10-07",27.040001
"375","2013-10-08",26.799999
"376","2013-10-09",26.75
"377","2013-10-10",27.299999
"378","2013-10-11",27.58
"379","2013-10-14",27.59
"380","2013-10-15",27.879999
"381","2013-10-16",28.280001
"382","2013-10-17",28.35
"383","2013-10-18",29.059999
"384","2013-10-21",28.620001
"385","2013-10-22",29.299999
"386","2013-10-23",28.969999
"387","2013-10-24",28.790001
"388","2013-10-25",28.719999
"389","2013-10-28",28.190001
"390","2013-10-29",28.139999
"391","2013-10-30",28.17
"392","2013-10-31",27.950001
"393","2013-11-01",29.5
"394","2013-11-04",30.25
"395","2013-11-05",30.969999
"396","2013-11-06",30.59
"397","2013-11-07",30.42
"398","2013-11-08",31.040001
"399","2013-11-11",31.07
"400","2013-11-12",30.879999
"401","2013-11-13",30.370001
"402","2013-11-14",30.940001
"403","2013-11-15",30.799999
"404","2013-11-18",30.34
"405","2013-11-19",30.219999
"406","2013-11-20",30.25
"407","2013-11-21",30.84
"408","2013-11-22",31.059999
"409","2013-11-25",31.01
"410","2013-11-26",30.84
"411","2013-11-27",30.76
"412","2013-11-29",30.59
"413","2013-12-02",31.610001
"414","2013-12-03",31.639999
"415","2013-12-04",31.66
"416","2013-12-05",31.75
"417","2013-12-06",32.060001
"418","2013-12-09",31.34
"419","2013-12-10",31.790001
"420","2013-12-11",31.85
"421","2013-12-12",32.07
"422","2013-12-13",32.139999
"423","2013-12-16",32.360001
"424","2013-12-17",32.150002
"425","2013-12-18",32.490002
"426","2013-12-19",31.9
"427","2013-12-20",31.610001
"428","2013-12-23",31.51
"429","2013-12-24",31.76
"430","2013-12-26",31.690001
"431","2013-12-27",31.719999
"432","2013-12-30",32.110001
"433","2013-12-31",32.259998
"434","2014-01-02",31.43
"435","2014-01-03",31.77
"436","2014-01-06",31.530001
"437","2014-01-07",31.379999
"438","2014-01-08",31.34
"439","2014-01-09",31.34
"440","2014-01-10",31.690001
"441","2014-01-13",31.07
"442","2014-01-14",31.280001
"443","2014-01-15",31.5
"444","2014-01-16",30.969999
"445","2014-01-17",30.459999
"446","2014-01-21",30.09
"447","2014-01-22",30.360001
"448","2014-01-23",30.040001
"449","2014-01-24",28.870001
"450","2014-01-27",28.700001
"451","2014-01-28",28.49
"452","2014-01-29",28.35
"453","2014-01-30",28.110001
"454","2014-01-31",27.92
"455","2014-02-03",27.26
"456","2014-02-04",27.610001
"457","2014-02-05",27.5
"458","2014-02-06",28.120001
"459","2014-02-07",28.08
"460","2014-02-10",27.889999
"461","2014-02-11",28.35
"462","2014-02-12",28.440001
"463","2014-02-13",29.08
"464","2014-02-14",29.299999
"465","2014-02-18",29.26
"466","2014-02-19",28.98
"467","2014-02-20",29.559999
"468","2014-02-21",25.01
"469","2014-02-24",25.68
"470","2014-02-25",24.91
"471","2014-02-26",25.309999
"472","2014-02-27",25.65
"473","2014-02-28",25.719999
"474","2014-03-03",25.77
"475","2014-03-04",26.110001
"476","2014-03-05",25.809999
"477","2014-03-06",26.309999
"478","2014-03-07",26.360001
"479","2014-03-10",26.6
"480","2014-03-11",26.030001
"481","2014-03-12",26.049999
"482","2014-03-13",25.58
"483","2014-03-14",25.6
"484","2014-03-17",26
"485","2014-03-18",26.110001
"486","2014-03-19",25.809999
"487","2014-03-20",25.83
"488","2014-03-21",25.82
"489","2014-03-24",25.889999
"490","2014-03-25",26.040001
"491","2014-03-26",25.98
"492","2014-03-27",26.450001
"493","2014-03-28",26.629999
"494","2014-03-31",26.959999
"495","2014-04-01",27.110001
"496","2014-04-02",27.030001
"497","2014-04-03",27.040001
"498","2014-04-04",26.629999
"499","2014-04-07",26.290001
"500","2014-04-08",26.549999
"501","2014-04-09",27.42
"502","2014-04-10",27.15
"503","2014-04-11",27.1
"504","2014-04-14",27.190001
"505","2014-04-15",27.6
"506","2014-04-16",27.799999
"507","2014-04-17",28.01
"508","2014-04-21",28.639999
"509","2014-04-22",28.799999
"510","2014-04-23",28.99
"511","2014-04-24",28.9
"512","2014-04-25",28.99
"513","2014-04-28",28.950001
"514","2014-04-29",29.040001
"515","2014-04-30",29.190001
"516","2014-05-01",29.15
"517","2014-05-02",29.120001
"518","2014-05-05",29.040001
"519","2014-05-06",28.91
"520","2014-05-07",29.26
"521","2014-05-08",29
"522","2014-05-09",28.790001
"523","2014-05-12",28.860001
"524","2014-05-13",28.549999
"525","2014-05-14",28.389999
"526","2014-05-15",28.1
"527","2014-05-16",28.389999
"528","2014-05-19",28.77
"529","2014-05-20",28.700001
"530","2014-05-21",28.860001
"531","2014-05-22",28.719999
"532","2014-05-23",28.66
"533","2014-05-27",28.65
"534","2014-05-28",28.549999
"535","2014-05-29",28.889999
"536","2014-05-30",28.790001
"537","2014-06-02",28.790001
"538","2014-06-03",28.76
"539","2014-06-04",28.700001
"540","2014-06-05",28.92
"541","2014-06-06",29.200001
"542","2014-06-09",29.07
"543","2014-06-10",29.200001
"544","2014-06-11",28.93
"545","2014-06-12",28.799999
"546","2014-06-13",28.719999
"547","2014-06-16",28.379999
"548","2014-06-17",28.43
"549","2014-06-18",28.51
"550","2014-06-19",28.620001
"551","2014-06-20",28.719999
"552","2014-06-23",28.83
"553","2014-06-24",28.4
"554","2014-06-25",28.299999
"555","2014-06-26",28.09
"556","2014-06-27",28.059999
"557","2014-06-30",28.290001
"558","2014-07-01",28.23
"559","2014-07-02",27.98
"560","2014-07-03",28.1
"561","2014-07-07",27.809999
"562","2014-07-08",27.65
"563","2014-07-09",27.76
"564","2014-07-10",27.66
"565","2014-07-11",27.48
"566","2014-07-14",27.459999
"567","2014-07-15",27.42
"568","2014-07-16",27.6
"569","2014-07-17",27.040001
"570","2014-07-18",27.200001
"571","2014-07-21",27.23
"572","2014-07-22",27.59
"573","2014-07-23",27.66
"574","2014-07-24",27.99
"575","2014-07-25",27.969999
"576","2014-07-28",27.799999
"577","2014-07-29",27.5
"578","2014-07-30",27.309999
"579","2014-07-31",26.83
"580","2014-08-01",25.68
"581","2014-08-04",25.24
"582","2014-08-05",24.73
"583","2014-08-06",24.799999
"584","2014-08-07",25.01
"585","2014-08-08",25.209999
"586","2014-08-11",24.950001
"587","2014-08-12",24.83
"588","2014-08-13",25.02
"589","2014-08-14",24.889999
"590","2014-08-15",24.889999
"591","2014-08-18",24.76
"592","2014-08-19",24.870001
"593","2014-08-20",24.92
"594","2014-08-21",25
"595","2014-08-22",24.82
"596","2014-08-25",24.950001
"597","2014-08-26",24.969999
"598","2014-08-27",24.790001
"599","2014-08-28",24.65
"600","2014-08-29",24.82
"601","2014-09-02",24.780001
"602","2014-09-03",24.969999
"603","2014-09-04",24.610001
"604","2014-09-05",24.51
"605","2014-09-08",24.42
"606","2014-09-09",24.07
"607","2014-09-10",24.32
"608","2014-09-11",24.76
"609","2014-09-12",24.93
"610","2014-09-15",24.91
"611","2014-09-16",24.959999
"612","2014-09-17",25.09
"613","2014-09-18",25.440001
"614","2014-09-19",25.110001
"615","2014-09-22",24.440001
"616","2014-09-23",24.360001
"617","2014-09-24",23.9
"618","2014-09-25",23.33
"619","2014-09-26",23.49
"620","2014-09-29",23.67
"621","2014-09-30",23.32
"622","2014-10-01",22.57
"623","2014-10-02",22.719999
"624","2014-10-03",22.540001
"625","2014-10-06",22.9
"626","2014-10-07",22.73
"627","2014-10-08",22.870001
"628","2014-10-09",22.110001
"629","2014-10-10",21.610001
"630","2014-10-13",20.98
"631","2014-10-14",19.879999
"632","2014-10-15",19.57
"633","2014-10-16",19.4
"634","2014-10-17",20.01
"635","2014-10-20",20.17
"636","2014-10-21",21.01
"637","2014-10-22",20.959999
"638","2014-10-23",21.27
"639","2014-10-24",21.17
"640","2014-10-27",20.75
"641","2014-10-28",21.200001
"642","2014-10-29",21.08
"643","2014-10-30",20.620001
"644","2014-10-31",21.030001
"645","2014-11-03",21.219999
"646","2014-11-04",19.98
"647","2014-11-05",20.33
"648","2014-11-06",20.209999
"649","2014-11-07",21.08
"650","2014-11-10",20.639999
"651","2014-11-11",21.379999
"652","2014-11-12",21.690001
"653","2014-11-13",21.549999
"654","2014-11-14",21.959999
"655","2014-11-17",21.700001
"656","2014-11-18",21.799999
"657","2014-11-19",21.389999
"658","2014-11-20",22.290001
"659","2014-11-21",22.389999
"660","2014-11-24",22.59
"661","2014-11-25",22.389999
"662","2014-11-26",22.01
"663","2014-11-28",20.209999
"664","2014-12-01",19.469999
"665","2014-12-02",18.139999
"666","2014-12-03",18
"667","2014-12-04",17.219999
"668","2014-12-05",17.16
"669","2014-12-08",16.17
"670","2014-12-09",16.450001
"671","2014-12-10",15.31
"672","2014-12-11",14.58
"673","2014-12-12",14.17
"674","2014-12-15",13.63
"675","2014-12-16",13.99
"676","2014-12-17",14.6
"677","2014-12-18",14.94
"678","2014-12-19",15.22
"679","2014-12-22",15.5
"680","2014-12-23",15.93
"681","2014-12-24",15.52
"682","2014-12-26",15.58
"683","2014-12-29",15.57
"684","2014-12-30",15.4
"685","2014-12-31",15.15
"686","2015-01-02",15.34
"687","2015-01-05",14.78
"688","2015-01-06",14.48
"689","2015-01-07",14.05
"690","2015-01-08",14.54
"691","2015-01-09",13.97
"692","2015-01-12",13.08
"693","2015-01-13",12.69
"694","2015-01-14",12.55
"695","2015-01-15",11.78
"696","2015-01-16",12.34
"697","2015-01-20",11.86
"698","2015-01-21",11.81
"699","2015-01-22",11.52
"700","2015-01-23",11.3
"701","2015-01-26",11.6
"702","2015-01-27",11.59
"703","2015-01-28",10.82
"704","2015-01-29",10.37
"705","2015-01-30",10.81
"706","2015-02-02",11.08
"707","2015-02-03",12.92
"708","2015-02-04",12.28
"709","2015-02-05",12.64
"710","2015-02-06",12.73
"711","2015-02-09",12.95
"712","2015-02-10",12.62
"713","2015-02-11",12.58
"714","2015-02-12",13.18
"715","2015-02-13",13.24
"716","2015-02-17",13.56
"717","2015-02-18",13.39
"718","2015-02-19",13.5
"719","2015-02-20",12.61
"720","2015-02-23",12.55
"721","2015-02-24",13.04
"722","2015-02-25",12.97
"723","2015-02-26",12.93
"724","2015-02-27",12.87
"725","2015-03-02",12.93
"726","2015-03-03",13.3
"727","2015-03-04",13.06
"728","2015-03-05",12.86
"729","2015-03-06",12.64
"730","2015-03-09",12.19
"731","2015-03-10",11.91
"732","2015-03-11",12.23
"733","2015-03-12",11.95
"734","2015-03-13",12.07
"735","2015-03-16",12.1
"736","2015-03-17",11.72
"737","2015-03-18",11.69
"738","2015-03-19",11.48
"739","2015-03-20",11.89
"740","2015-03-23",11.63
"741","2015-03-24",11.63
"742","2015-03-25",11.99
"743","2015-03-26",12.2
"744","2015-03-27",12.02
"745","2015-03-30",12.05
"746","2015-03-31",11.85
"747","2015-04-01",12.39
"748","2015-04-02",12.63
"749","2015-04-06",13.09
"750","2015-04-07",13.32
"751","2015-04-08",13.28
"752","2015-04-09",13.75
"753","2015-04-10",13.78
"754","2015-04-13",13.93
"755","2015-04-14",14.48
"756","2015-04-15",14.76
"757","2015-04-16",14.58
"758","2015-04-17",14.59
"759","2015-04-20",14.37
"760","2015-04-21",14.11
"761","2015-04-22",13.99
"762","2015-04-23",14.04
"763","2015-04-24",13.76
"764","2015-04-27",14.32
"765","2015-04-28",14.36
"766","2015-04-29",14.66
"767","2015-04-30",14.6
"768","2015-05-01",16.74
"769","2015-05-04",16.870001
"770","2015-05-05",16.6
"771","2015-05-06",16.26
"772","2015-05-07",15.86
"773","2015-05-08",16.110001
"774","2015-05-11",16.25
"775","2015-05-12",16.629999
"776","2015-05-13",16.620001
"777","2015-05-14",15.87
"778","2015-05-15",16.41
"779","2015-05-18",16.17
"780","2015-05-19",15.41
"781","2015-05-20",15.5
"782","2015-05-21",15.84
"783","2015-05-22",15.3
"784","2015-05-26",15.05
"785","2015-05-27",15.29
"786","2015-05-28",14.84
"787","2015-05-29",15.31
"788","2015-06-01",15.23
"789","2015-06-02",15.56
"790","2015-06-03",15.57
"791","2015-06-04",15.13
"792","2015-06-05",15.25
"793","2015-06-08",14.89
"794","2015-06-09",14.76
"795","2015-06-10",15.73
"796","2015-06-11",15.59
"797","2015-06-12",15.64
"798","2015-06-15",15.37
"799","2015-06-16",15.27
"800","2015-06-17",15.45
"801","2015-06-18",15.27
"802","2015-06-19",15.29
"803","2015-06-22",15.67
"804","2015-06-23",16.01
"805","2015-06-24",15.53
"806","2015-06-25",15.48
"807","2015-06-26",15.82
"808","2015-06-29",15.34
"809","2015-06-30",15.44
"810","2015-07-01",15.03
"811","2015-07-02",15.14
"812","2015-07-06",15.04
"813","2015-07-07",15.22
"814","2015-07-08",14.97
"815","2015-07-09",15
"816","2015-07-10",15.01
"817","2015-07-13",15.39
"818","2015-07-14",15.72
"819","2015-07-15",14.97
"820","2015-07-16",14.99
"821","2015-07-17",14.94
"822","2015-07-20",14.6
"823","2015-07-21",14.52
"824","2015-07-22",13.76
"825","2015-07-23",13.76
"826","2015-07-24",13.22
"827","2015-07-27",13.09
"828","2015-07-28",13.33
"829","2015-07-29",13.4
"830","2015-07-30",12.97
"831","2015-07-31",12.85
"832","2015-08-03",12.56
"833","2015-08-04",12.75
"834","2015-08-05",12.62
"835","2015-08-06",12.78
"836","2015-08-07",12.03
"837","2015-08-10",12.55
"838","2015-08-11",12.41
"839","2015-08-12",12.77
"840","2015-08-13",12.74
"841","2015-08-14",12.93
"842","2015-08-17",12.92
"843","2015-08-18",12.62
"844","2015-08-19",12.05
"845","2015-08-20",11.8
"846","2015-08-21",11.35
"847","2015-08-24",10.9
"848","2015-08-25",10.91
"849","2015-08-26",11.16
"850","2015-08-27",12.15
"851","2015-08-28",12.34
"852","2015-08-31",12.99
"853","2015-09-01",12.59
"854","2015-09-02",12.74
"855","2015-09-03",12.96
"856","2015-09-04",12.97
"857","2015-09-08",13.2
"858","2015-09-09",12.66
"859","2015-09-10",12.91
"860","2015-09-11",12.5
"861","2015-09-14",12.36
"862","2015-09-15",12.62
"863","2015-09-16",13.05
"864","2015-09-17",12.85
"865","2015-09-18",12.62
"866","2015-09-21",12.64
"867","2015-09-22",12.72
"868","2015-09-23",12.56
"869","2015-09-24",12.18
"870","2015-09-25",12.02
"871","2015-09-28",11.29
"872","2015-09-29",11.18
"873","2015-09-30",11.15
"874","2015-10-01",10.91
"875","2015-10-02",11.6
"876","2015-10-05",11.98
"877","2015-10-06",12.28
"878","2015-10-07",12.6
"879","2015-10-08",13.24
"880","2015-10-09",13.21
"881","2015-10-12",12.96
"882","2015-10-13",12.78
"883","2015-10-14",12.83
"884","2015-10-15",12.76
"885","2015-10-16",12.19
"886","2015-10-19",11.97
"887","2015-10-20",12.19
"888","2015-10-21",11.99
"889","2015-10-22",12.35
"890","2015-10-23",12.66
"891","2015-10-26",12.41
"892","2015-10-27",11.61
"893","2015-10-28",12
"894","2015-10-29",11.88
"895","2015-10-30",11.9
"896","2015-11-02",12.25
"897","2015-11-03",12.92
"898","2015-11-04",12.74
"899","2015-11-05",12.67
"900","2015-11-06",14.6
"901","2015-11-09",14.57
"902","2015-11-10",14.31
"903","2015-11-11",13.74
"904","2015-11-12",13.63
"905","2015-11-13",13.86
"906","2015-11-16",14.08
"907","2015-11-17",14.25
"908","2015-11-18",14.47
"909","2015-11-19",14.65
"910","2015-11-20",13.99
"911","2015-11-23",13.95
"912","2015-11-24",14.39
"913","2015-11-25",14.28
"914","2015-11-27",14.15
"915","2015-11-30",14.79
"916","2015-12-01",15.36
"917","2015-12-02",14.59
"918","2015-12-03",14.59
"919","2015-12-04",14.26
"920","2015-12-07",13.56
"921","2015-12-08",13.19
"922","2015-12-09",13.41
"923","2015-12-10",13.46
"924","2015-12-11",13.02
"925","2015-12-14",13.22
"926","2015-12-15",13.76
"927","2015-12-16",13.39
"928","2015-12-17",12.91
"929","2015-12-18",12.17
"930","2015-12-21",12.47
"931","2015-12-22",12.77
"932","2015-12-23",13.34
"933","2015-12-24",13.29
"934","2015-12-28",12.6
"935","2015-12-29",13.1
"936","2015-12-30",12.9
"937","2015-12-31",12.9
"938","2016-01-04",12.77
"939","2016-01-05",12.4
"940","2016-01-06",12
"941","2016-01-07",11.69
"942","2016-01-08",11.38
"943","2016-01-11",11.14
"944","2016-01-12",11.15
"945","2016-01-13",10.72
"946","2016-01-14",10.79
"947","2016-01-15",10.27
"948","2016-01-19",9.84
"949","2016-01-20",9.52
"950","2016-01-21",9.42
"951","2016-01-22",10.1
"952","2016-01-25",9.64
"953","2016-01-26",10.06
"954","2016-01-27",9.78
"955","2016-01-28",9.75
"956","2016-01-29",10.05
"957","2016-02-01",9.73
"958","2016-02-02",8.99
"959","2016-02-03",9.48
"960","2016-02-04",10.46
"961","2016-02-05",10.32
"962","2016-02-08",9.82
"963","2016-02-09",9.35
"964","2016-02-10",8.86
"965","2016-02-11",8.71
"966","2016-02-12",8.94
"967","2016-02-16",9.15
"968","2016-02-17",9.57
"969","2016-02-18",9.41
"970","2016-02-19",9.12
"971","2016-02-22",9.38
"972","2016-02-23",10.49
"973","2016-02-24",11.01
"974","2016-02-25",11.33
"975","2016-02-26",11.6
"976","2016-02-29",11.95
"977","2016-03-01",12.55
