"","date","UBA"
"252","2008-01-02",15.2
"253","2008-01-03",14.67
"254","2008-01-04",14.43
"255","2008-01-07",14.52
"256","2008-01-08",13.75
"257","2008-01-09",14.2
"258","2008-01-10",14.05
"259","2008-01-11",13.84
"260","2008-01-14",14.26
"261","2008-01-15",14.42
"262","2008-01-16",15.62
"263","2008-01-17",14.93
"264","2008-01-18",14.61
"265","2008-01-22",14.8
"266","2008-01-23",15.72
"267","2008-01-24",16.040001
"268","2008-01-25",15.18
"269","2008-01-28",14.81
"270","2008-01-29",14.8
"271","2008-01-30",14.61
"272","2008-01-31",15.44
"273","2008-02-01",16
"274","2008-02-04",15.09
"275","2008-02-05",14.86
"276","2008-02-06",14.65
"277","2008-02-07",14.67
"278","2008-02-08",14.29
"279","2008-02-11",14.08
"280","2008-02-12",14.16
"281","2008-02-13",14.6
"282","2008-02-14",14.43
"283","2008-02-15",14.71
"284","2008-02-19",14.38
"285","2008-02-20",15.08
"286","2008-02-21",14.69
"287","2008-02-22",15
"288","2008-02-25",15.08
"289","2008-02-26",15.12
"290","2008-02-27",14.99
"291","2008-02-28",15.05
"292","2008-02-29",14.69
"293","2008-03-03",14.87
"294","2008-03-04",14.73
"295","2008-03-05",14.8
"296","2008-03-06",13.57
"297","2008-03-07",13.95
"298","2008-03-10",14.03
"299","2008-03-11",15.25
"300","2008-03-12",15.64
"301","2008-03-13",15.91
"302","2008-03-14",15.33
"303","2008-03-17",15.05
"304","2008-03-18",15.98
"305","2008-03-19",15.83
"306","2008-03-20",16.76
"307","2008-03-24",17.530001
"308","2008-03-25",17.42
"309","2008-03-26",16.77
"310","2008-03-27",16.82
"311","2008-03-28",16.98
"312","2008-03-31",15.73
"313","2008-04-01",16.950001
"314","2008-04-02",17.709999
"315","2008-04-03",17.6
"316","2008-04-04",16.75
"317","2008-04-07",16.559999
"318","2008-04-08",16.26
"319","2008-04-09",15.95
"320","2008-04-10",16.52
"321","2008-04-11",15.64
"322","2008-04-14",15.87
"323","2008-04-15",16.26
"324","2008-04-16",16.780001
"325","2008-04-17",16.360001
"326","2008-04-18",16.950001
"327","2008-04-21",16.6
"328","2008-04-22",16.17
"329","2008-04-23",16.620001
"330","2008-04-24",17.34
"331","2008-04-25",17.16
"332","2008-04-28",17.23
"333","2008-04-29",16.77
"334","2008-04-30",16.870001
"335","2008-05-01",17.469999
"336","2008-05-02",17
"337","2008-05-05",17.09
"338","2008-05-06",16.780001
"339","2008-05-07",16
"340","2008-05-08",16.530001
"341","2008-05-09",16.15
"342","2008-05-12",16.6
"343","2008-05-13",16.82
"344","2008-05-14",16.780001
"345","2008-05-15",17.43
"346","2008-05-16",16.790001
"347","2008-05-19",16.76
"348","2008-05-20",16.860001
"349","2008-05-21",16.65
"350","2008-05-22",16.76
"351","2008-05-23",16.67
"352","2008-05-27",17.02
"353","2008-05-28",17.09
"354","2008-05-29",17.18
"355","2008-05-30",17.299999
"356","2008-06-02",16.469999
"357","2008-06-03",16.34
"358","2008-06-04",17.15
"359","2008-06-05",17.93
"360","2008-06-06",17.08
"361","2008-06-09",16.780001
"362","2008-06-10",16.190001
"363","2008-06-11",15.79
"364","2008-06-12",16.110001
"365","2008-06-13",16.02
"366","2008-06-16",15.95
"367","2008-06-17",15.53
"368","2008-06-18",15.66
"369","2008-06-19",15.94
"370","2008-06-20",15.57
"371","2008-06-23",15.16
"372","2008-06-24",15.13
"373","2008-06-25",15.67
"374","2008-06-26",15.57
"375","2008-06-27",15.27
"376","2008-06-30",14.66
"377","2008-07-01",14.58
"378","2008-07-02",14.84
"379","2008-07-03",14.97
"380","2008-07-07",14.72
"381","2008-07-08",15.82
"382","2008-07-09",14.58
"383","2008-07-10",14.94
"384","2008-07-11",15.16
"385","2008-07-14",14.82
"386","2008-07-15",14.86
"387","2008-07-16",15.73
"388","2008-07-17",16.059999
"389","2008-07-18",15.72
"390","2008-07-21",15.95
"391","2008-07-22",17.25
"392","2008-07-23",16.9
"393","2008-07-24",15.97
"394","2008-07-25",16.75
"395","2008-07-28",16.26
"396","2008-07-29",17.299999
"397","2008-07-30",17
"398","2008-07-31",16.549999
"399","2008-08-01",16.700001
"400","2008-08-04",16.67
"401","2008-08-05",17.440001
"402","2008-08-06",16.99
"403","2008-08-07",16.93
"404","2008-08-08",17.370001
"405","2008-08-11",17.790001
"406","2008-08-12",17.700001
"407","2008-08-13",17.93
"408","2008-08-14",17.74
"409","2008-08-15",17.59
"410","2008-08-18",17.57
"411","2008-08-19",17.52
"412","2008-08-20",17.200001
"413","2008-08-21",17.280001
"414","2008-08-22",17.52
"415","2008-08-25",16.75
"416","2008-08-26",16.950001
"417","2008-08-27",17.280001
"418","2008-08-28",17.92
"419","2008-08-29",17.030001
"420","2008-09-02",17.66
"421","2008-09-03",18.42
"422","2008-09-04",17.75
"423","2008-09-05",18.309999
"424","2008-09-08",18.93
"425","2008-09-09",18.42
"426","2008-09-10",18.6
"427","2008-09-11",18.4
"428","2008-09-12",18.5
"429","2008-09-15",17.35
"430","2008-09-16",18.530001
"431","2008-09-17",18.02
"432","2008-09-18",18.690001
"433","2008-09-19",19.059999
"434","2008-09-22",19.280001
"435","2008-09-23",19.17
"436","2008-09-24",18.67
"437","2008-09-25",19.02
"438","2008-09-26",19.040001
"439","2008-09-29",18.6
"440","2008-09-30",18.75
"441","2008-10-01",18.73
"442","2008-10-02",18.049999
"443","2008-10-03",18.200001
"444","2008-10-06",17.83
"445","2008-10-07",16.4
"446","2008-10-08",15.62
"447","2008-10-09",13.93
"448","2008-10-10",16.459999
"449","2008-10-13",17.59
"450","2008-10-14",16.040001
"451","2008-10-15",14.6
"452","2008-10-16",16.219999
"453","2008-10-17",16.559999
"454","2008-10-20",16.379999
"455","2008-10-21",16.74
"456","2008-10-22",15.63
"457","2008-10-23",14.96
"458","2008-10-24",13.52
"459","2008-10-27",12.79
"460","2008-10-28",14.56
"461","2008-10-29",14.55
"462","2008-10-30",15.05
"463","2008-10-31",16.379999
"464","2008-11-03",16.709999
"465","2008-11-04",17.389999
"466","2008-11-05",15.69
"467","2008-11-06",15.71
"468","2008-11-07",16.16
"469","2008-11-10",15.58
"470","2008-11-11",15.53
"471","2008-11-12",14.96
"472","2008-11-13",16.6
"473","2008-11-14",14.6
"474","2008-11-17",13.82
"475","2008-11-18",14.77
"476","2008-11-19",13.2
"477","2008-11-20",12.82
"478","2008-11-21",13.07
"479","2008-11-24",14.05
"480","2008-11-25",14.54
"481","2008-11-26",15.08
"482","2008-11-28",15.74
"483","2008-12-01",15.05
"484","2008-12-02",15.75
"485","2008-12-03",15.58
"486","2008-12-04",15.68
"487","2008-12-05",15.84
"488","2008-12-08",15.93
"489","2008-12-09",15.89
"490","2008-12-10",16.940001
"491","2008-12-11",15.15
"492","2008-12-12",15.63
"493","2008-12-15",14.83
"494","2008-12-16",16.389999
"495","2008-12-17",15.33
"496","2008-12-18",14.99
"497","2008-12-19",15.07
"498","2008-12-22",15.02
"499","2008-12-23",15.07
"500","2008-12-24",14.79
"501","2008-12-26",15.51
"502","2008-12-29",14.85
"503","2008-12-30",15.82
"504","2008-12-31",15.93
"505","2009-01-02",15.5
"506","2009-01-05",14.88
"507","2009-01-06",15.46
"508","2009-01-07",15.35
"509","2009-01-08",15.32
"510","2009-01-09",14.09
"511","2009-01-12",13.83
"512","2009-01-13",13.58
"513","2009-01-14",14.01
"514","2009-01-15",15.09
"515","2009-01-16",14.88
"516","2009-01-20",13.05
"517","2009-01-21",14.23
"518","2009-01-22",13.96
"519","2009-01-23",15.12
"520","2009-01-26",14.64
"521","2009-01-27",14.71
"522","2009-01-28",15.19
"523","2009-01-29",14.55
"524","2009-01-30",14.79
"525","2009-02-02",14.94
"526","2009-02-03",14.69
"527","2009-02-04",14.52
"528","2009-02-05",14.5
"529","2009-02-06",14.7
"530","2009-02-09",14.82
"531","2009-02-10",13.74
"532","2009-02-11",14.44
"533","2009-02-12",14.65
"534","2009-02-13",14.04
"535","2009-02-17",12.83
"536","2009-02-18",13.45
"537","2009-02-19",12.98
"538","2009-02-20",13.61
"539","2009-02-23",12.5
"540","2009-02-24",13.16
"541","2009-02-25",12.41
"542","2009-02-26",12.23
"543","2009-02-27",12.11
"544","2009-03-02",11.69
"545","2009-03-03",11.32
"546","2009-03-04",11.24
"547","2009-03-05",10.39
"548","2009-03-06",10.37
"549","2009-03-09",10.08
"550","2009-03-10",10.7
"551","2009-03-11",10.81
"552","2009-03-12",12.23
"553","2009-03-13",12.64
"554","2009-03-16",12.06
"555","2009-03-17",12.9
"556","2009-03-18",13.3
"557","2009-03-19",13.16
"558","2009-03-20",12.91
"559","2009-03-23",14.16
"560","2009-03-24",13.2
"561","2009-03-25",13.56
"562","2009-03-26",14.2
"563","2009-03-27",13.19
"564","2009-03-30",12.99
"565","2009-03-31",13.42
"566","2009-04-01",13.62
"567","2009-04-02",14.49
"568","2009-04-03",14.82
"569","2009-04-06",14.88
"570","2009-04-07",13.85
"571","2009-04-08",14.26
"572","2009-04-09",15.45
"573","2009-04-13",15.33
"574","2009-04-14",14.85
"575","2009-04-15",15.58
"576","2009-04-16",15.83
"577","2009-04-17",15.3
"578","2009-04-20",14.12
"579","2009-04-21",15.08
"580","2009-04-22",15.27
"581","2009-04-23",15.29
"582","2009-04-24",15.57
"583","2009-04-27",15.39
"584","2009-04-28",15.41
"585","2009-04-29",16.049999
"586","2009-04-30",15.36
"587","2009-05-01",15.29
"588","2009-05-04",16.190001
"589","2009-05-05",15.03
"590","2009-05-06",14.85
"591","2009-05-07",14.43
"592","2009-05-08",15.5
"593","2009-05-11",14.89
"594","2009-05-12",14.82
"595","2009-05-13",13.95
"596","2009-05-14",13.88
"597","2009-05-15",13.46
"598","2009-05-18",14.19
"599","2009-05-19",13.71
"600","2009-05-20",13.44
"601","2009-05-21",13.1
"602","2009-05-22",12.75
"603","2009-05-26",13.35
"604","2009-05-27",12.46
"605","2009-05-28",12.72
"606","2009-05-29",13.23
"607","2009-06-01",13.8
"608","2009-06-02",14.24
"609","2009-06-03",14.07
"610","2009-06-04",14.42
"611","2009-06-05",14.83
"612","2009-06-08",15.14
"613","2009-06-09",14.95
"614","2009-06-10",14.64
"615","2009-06-11",14.33
"616","2009-06-12",14.48
"617","2009-06-15",14.17
"618","2009-06-16",13.89
"619","2009-06-17",14.14
"620","2009-06-18",14.29
"621","2009-06-19",14.5
"622","2009-06-22",14.06
"623","2009-06-23",14.02
"624","2009-06-24",14.15
"625","2009-06-25",14.41
"626","2009-06-26",14.74
"627","2009-06-29",14.35
"628","2009-06-30",14.08
"629","2009-07-01",14.62
"630","2009-07-02",13.9
"631","2009-07-06",14.67
"632","2009-07-07",14.22
"633","2009-07-08",14.15
"634","2009-07-09",13.83
"635","2009-07-10",14.16
"636","2009-07-13",14.31
"637","2009-07-14",14.87
"638","2009-07-15",15.19
"639","2009-07-16",15.05
"640","2009-07-17",14.96
"641","2009-07-20",15.08
"642","2009-07-21",15.07
"643","2009-07-22",14.98
"644","2009-07-23",15.12
"645","2009-07-24",15.12
"646","2009-07-27",15.19
"647","2009-07-28",15.18
"648","2009-07-29",15.03
"649","2009-07-30",15.3
"650","2009-07-31",15.39
"651","2009-08-03",15.27
"652","2009-08-04",16.209999
"653","2009-08-05",15.99
"654","2009-08-06",15.95
"655","2009-08-07",15.98
"656","2009-08-10",15.99
"657","2009-08-11",15.66
"658","2009-08-12",15.9
"659","2009-08-13",15.79
"660","2009-08-14",15.2
"661","2009-08-17",14.98
"662","2009-08-18",15.24
"663","2009-08-19",15.42
"664","2009-08-20",15.86
"665","2009-08-21",16
"666","2009-08-24",15.9
"667","2009-08-25",15.9
"668","2009-08-26",15.9
"669","2009-08-27",16.030001
"670","2009-08-28",15.81
"671","2009-08-31",15.47
"672","2009-09-01",15.19
"673","2009-09-02",14.67
"674","2009-09-03",14.98
"675","2009-09-04",15.04
"676","2009-09-08",15.15
"677","2009-09-09",14.92
"678","2009-09-10",16.17
"679","2009-09-11",15.76
"680","2009-09-14",15.79
"681","2009-09-15",16.01
"682","2009-09-16",15.77
"683","2009-09-17",15.23
"684","2009-09-18",16.02
"685","2009-09-21",15.75
"686","2009-09-22",15.65
"687","2009-09-23",15.24
"688","2009-09-24",15.4
"689","2009-09-25",15.4
"690","2009-09-28",15.92
"691","2009-09-29",15.5
"692","2009-09-30",14.59
"693","2009-10-01",14.27
"694","2009-10-02",14.24
"695","2009-10-05",14.74
"696","2009-10-06",15.11
"697","2009-10-07",15.2
"698","2009-10-08",15.05
"699","2009-10-09",15.67
"700","2009-10-12",15.59
"701","2009-10-13",15.61
"702","2009-10-14",15.62
"703","2009-10-15",15.57
"704","2009-10-16",15.19
"705","2009-10-19",15.53
"706","2009-10-20",15.06
"707","2009-10-21",14.78
"708","2009-10-22",15.26
"709","2009-10-23",15.35
"710","2009-10-26",15.83
"711","2009-10-27",15.97
"712","2009-10-28",15.55
"713","2009-10-29",15.01
"714","2009-10-30",14.77
"715","2009-11-02",14.77
"716","2009-11-03",15.02
"717","2009-11-04",14.41
"718","2009-11-05",14.65
"719","2009-11-06",14.37
"720","2009-11-09",14.71
"721","2009-11-10",14.63
"722","2009-11-11",14.89
"723","2009-11-12",14.41
"724","2009-11-13",14.46
"725","2009-11-16",15.28
"726","2009-11-17",14.84
"727","2009-11-18",14.99
"728","2009-11-19",14.34
"729","2009-11-20",14.44
"730","2009-11-23",14.51
"731","2009-11-24",14.64
"732","2009-11-25",14.39
"733","2009-11-27",13.72
"734","2009-11-30",13.72
"735","2009-12-01",14.06
"736","2009-12-02",14.47
"737","2009-12-03",14.32
"738","2009-12-04",15.23
"739","2009-12-07",14.72
"740","2009-12-08",14.78
"741","2009-12-09",14.97
"742","2009-12-10",14.64
"743","2009-12-11",14.79
"744","2009-12-14",15.14
"745","2009-12-15",14.76
"746","2009-12-16",15
"747","2009-12-17",15.06
"748","2009-12-18",15.42
"749","2009-12-21",15.61
"750","2009-12-22",15.26
"751","2009-12-23",15.19
"752","2009-12-24",15.13
"753","2009-12-28",15.59
"754","2009-12-29",15.5
"755","2009-12-30",15.58
"756","2009-12-31",15.27
"757","2010-01-04",15.5
"758","2010-01-05",15.27
"759","2010-01-06",14.94
"760","2010-01-07",14.95
"761","2010-01-08",14.76
"762","2010-01-11",14.93
"763","2010-01-12",14.54
"764","2010-01-13",15.06
"765","2010-01-14",15.15
"766","2010-01-15",15
"767","2010-01-19",15.29
"768","2010-01-20",15.23
"769","2010-01-21",14.84
"770","2010-01-22",14.55
"771","2010-01-25",14.61
"772","2010-01-26",14.66
"773","2010-01-27",14.92
"774","2010-01-28",14.81
"775","2010-01-29",14.99
"776","2010-02-01",15.04
"777","2010-02-02",14.9
"778","2010-02-03",14.77
"779","2010-02-04",14.49
"780","2010-02-05",14.78
"781","2010-02-08",14.55
"782","2010-02-09",14.63
"783","2010-02-10",14.62
"784","2010-02-11",14.96
"785","2010-02-12",15.04
"786","2010-02-16",15.28
"787","2010-02-17",15.46
"788","2010-02-18",15.82
"789","2010-02-19",15.9
"790","2010-02-22",15.85
"791","2010-02-23",15.62
"792","2010-02-24",15.69
"793","2010-02-25",15.62
"794","2010-02-26",15.77
"795","2010-03-01",15.7
"796","2010-03-02",15.72
"797","2010-03-03",15.7
"798","2010-03-04",15.79
"799","2010-03-05",16
"800","2010-03-08",16.25
"801","2010-03-09",16.440001
"802","2010-03-10",16.379999
"803","2010-03-11",16.450001
"804","2010-03-12",16.6
"805","2010-03-15",16.559999
"806","2010-03-16",16.639999
"807","2010-03-17",16.690001
"808","2010-03-18",16.719999
"809","2010-03-19",16.950001
"810","2010-03-22",17.02
"811","2010-03-23",16.92
"812","2010-03-24",16.73
"813","2010-03-25",16.68
"814","2010-03-26",16.6
"815","2010-03-29",16.5
"816","2010-03-30",16.209999
"817","2010-03-31",15.81
"818","2010-04-01",16.139999
"819","2010-04-05",16.370001
"820","2010-04-06",16.52
"821","2010-04-07",16.530001
"822","2010-04-08",16.59
"823","2010-04-09",16.389999
"824","2010-04-12",16.26
"825","2010-04-13",16.629999
"826","2010-04-14",16.870001
"827","2010-04-15",16.52
"828","2010-04-16",16.4
"829","2010-04-19",16.58
"830","2010-04-20",16.360001
"831","2010-04-21",16.799999
"832","2010-04-22",16.99
"833","2010-04-23",16.99
"834","2010-04-26",17
"835","2010-04-27",16.809999
"836","2010-04-28",17.02
"837","2010-04-29",17.379999
"838","2010-04-30",16.860001
"839","2010-05-03",17.280001
"840","2010-05-04",16.790001
"841","2010-05-05",16.440001
"842","2010-05-06",16.26
"843","2010-05-07",16.379999
"844","2010-05-10",17.360001
"845","2010-05-11",17.27
"846","2010-05-12",17.620001
"847","2010-05-13",17.52
"848","2010-05-14",17.26
"849","2010-05-17",17.48
"850","2010-05-18",16.809999
"851","2010-05-19",16.790001
"852","2010-05-20",15.97
"853","2010-05-21",16.809999
"854","2010-05-24",16.91
"855","2010-05-25",16.639999
"856","2010-05-26",16.52
"857","2010-05-27",16.889999
"858","2010-05-28",16.74
"859","2010-06-01",16.559999
"860","2010-06-02",16.940001
"861","2010-06-03",16.889999
"862","2010-06-04",16.02
"863","2010-06-07",15.72
"864","2010-06-08",16.059999
"865","2010-06-09",16.08
"866","2010-06-10",16.68
"867","2010-06-11",17.299999
"868","2010-06-14",17.4
"869","2010-06-15",17.700001
"870","2010-06-16",17.35
"871","2010-06-17",17.35
"872","2010-06-18",17.17
"873","2010-06-21",17.209999
"874","2010-06-22",16.780001
"875","2010-06-23",16.870001
"876","2010-06-24",16.58
"877","2010-06-25",16.68
"878","2010-06-28",16.959999
"879","2010-06-29",16.59
"880","2010-06-30",16.129999
"881","2010-07-01",16.299999
"882","2010-07-02",16.559999
"883","2010-07-06",15.95
"884","2010-07-07",16.530001
"885","2010-07-08",16.780001
"886","2010-07-09",16.9
"887","2010-07-12",16.879999
"888","2010-07-13",17.42
"889","2010-07-14",17.219999
"890","2010-07-15",17
"891","2010-07-16",16.379999
"892","2010-07-19",16.389999
"893","2010-07-20",16.74
"894","2010-07-21",16.450001
"895","2010-07-22",16.940001
"896","2010-07-23",17.219999
"897","2010-07-26",17.620001
"898","2010-07-27",17.83
"899","2010-07-28",17.73
"900","2010-07-29",17.85
"901","2010-07-30",17.83
"902","2010-08-02",18.200001
"903","2010-08-03",18.07
"904","2010-08-04",18.290001
"905","2010-08-05",18.01
"906","2010-08-06",17.99
"907","2010-08-09",18.219999
"908","2010-08-10",18.01
"909","2010-08-11",17.41
"910","2010-08-12",17.190001
"911","2010-08-13",16.959999
"912","2010-08-16",17.030001
"913","2010-08-17",17.35
"914","2010-08-18",18.200001
"915","2010-08-19",17.700001
"916","2010-08-20",17.74
"917","2010-08-23",17.719999
"918","2010-08-24",17.870001
"919","2010-08-25",18.35
"920","2010-08-26",17.91
"921","2010-08-27",18.07
"922","2010-08-30",18.1
"923","2010-08-31",18.360001
"924","2010-09-01",19.07
"925","2010-09-02",19.209999
"926","2010-09-03",19.299999
"927","2010-09-07",18.68
"928","2010-09-08",18.889999
"929","2010-09-09",18.780001
"930","2010-09-10",19.040001
"931","2010-09-13",19.309999
"932","2010-09-14",18.200001
"933","2010-09-15",18.299999
"934","2010-09-16",18.110001
"935","2010-09-17",18.09
"936","2010-09-20",18.709999
"937","2010-09-21",18.41
"938","2010-09-22",18.440001
"939","2010-09-23",18.23
"940","2010-09-24",18.540001
"941","2010-09-27",18.41
"942","2010-09-28",18.49
"943","2010-09-29",18.26
"944","2010-09-30",18.08
"945","2010-10-01",18.16
"946","2010-10-04",18.200001
"947","2010-10-05",18.700001
"948","2010-10-06",18.68
"949","2010-10-07",18.75
"950","2010-10-08",18.889999
"951","2010-10-11",18.639999
"952","2010-10-12",18.84
"953","2010-10-13",19.16
"954","2010-10-14",19.299999
"955","2010-10-15",19.43
"956","2010-10-18",19.549999
"957","2010-10-19",19.23
"958","2010-10-20",19.389999
"959","2010-10-21",19.290001
"960","2010-10-22",19.389999
"961","2010-10-25",19.52
"962","2010-10-26",19.43
"963","2010-10-27",19.549999
"964","2010-10-28",19.08
"965","2010-10-29",19.209999
"966","2010-11-01",19.1
"967","2010-11-02",19.77
"968","2010-11-03",19.58
"969","2010-11-04",19.969999
"970","2010-11-05",19.950001
"971","2010-11-08",19.860001
"972","2010-11-09",19.85
"973","2010-11-10",19.49
"974","2010-11-11",19.9
"975","2010-11-12",19.67
"976","2010-11-15",19.74
"977","2010-11-16",19.190001
"978","2010-11-17",19.07
"979","2010-11-18",19.1
"980","2010-11-19",18.92
"981","2010-11-22",18.84
"982","2010-11-23",18.700001
