"","date","URGN"
"225","2018-03-26",54.549999
"226","2018-03-27",52.419998
"227","2018-03-28",49.880001
"228","2018-03-29",49.689999
"229","2018-04-02",48.349998
"230","2018-04-03",59.799999
"231","2018-04-04",63.23
"232","2018-04-05",59.560001
"233","2018-04-06",59.080002
"234","2018-04-09",60.099998
"235","2018-04-10",62.990002
"236","2018-04-11",62.720001
"237","2018-04-12",60.98
"238","2018-04-13",59.290001
"239","2018-04-16",59.599998
"240","2018-04-17",60.560001
"241","2018-04-18",57.880001
"242","2018-04-19",57.189999
"243","2018-04-20",56.849998
"244","2018-04-23",57.459999
"245","2018-04-24",57.5
"246","2018-04-25",57.049999
"247","2018-04-26",57.470001
"248","2018-04-27",57.220001
"249","2018-04-30",56.02
"250","2018-05-01",57.27
"251","2018-05-02",56.77
"252","2018-05-03",56.779999
"253","2018-05-04",57.299999
"254","2018-05-07",62.009998
"255","2018-05-08",59.66
"256","2018-05-09",60.919998
"257","2018-05-10",60.93
"258","2018-05-11",59.599998
"259","2018-05-14",61.66
"260","2018-05-15",60.139999
"261","2018-05-16",62.75
"262","2018-05-17",62.040001
"263","2018-05-18",65.330002
"264","2018-05-21",62.860001
"265","2018-05-22",61.889999
"266","2018-05-23",61.470001
"267","2018-05-24",60.48
"268","2018-05-25",60.41
"269","2018-05-29",60.459999
"270","2018-05-30",60.639999
"271","2018-05-31",60.119999
"272","2018-06-01",60.220001
"273","2018-06-04",59.23
"274","2018-06-05",60.119999
"275","2018-06-06",61.490002
"276","2018-06-07",59.43
"277","2018-06-08",58
"278","2018-06-11",55.990002
"279","2018-06-12",56.619999
"280","2018-06-13",54.509998
"281","2018-06-14",55.540001
"282","2018-06-15",55.41
"283","2018-06-18",55.23
"284","2018-06-19",55.700001
"285","2018-06-20",55.110001
"286","2018-06-21",54.82
"287","2018-06-22",52.419998
"288","2018-06-25",51.650002
"289","2018-06-26",50.470001
"290","2018-06-27",50.400002
"291","2018-06-28",50.169998
"292","2018-06-29",49.759998
"293","2018-07-02",50.599998
"294","2018-07-03",51.700001
"295","2018-07-05",51.209999
"296","2018-07-06",51.029999
"297","2018-07-09",49.400002
"298","2018-07-10",49.48
"299","2018-07-11",49
"300","2018-07-12",49.040001
"301","2018-07-13",47.73
"302","2018-07-16",46.84
"303","2018-07-17",48
"304","2018-07-18",47.98
"305","2018-07-19",47.98
"306","2018-07-20",47.349998
"307","2018-07-23",47.34
"308","2018-07-24",44.75
"309","2018-07-25",46.509998
"310","2018-07-26",46.330002
"311","2018-07-27",45.299999
"312","2018-07-30",44.959999
"313","2018-07-31",45.200001
"314","2018-08-01",44.799999
"315","2018-08-02",45.580002
"316","2018-08-03",45.009998
"317","2018-08-06",45.27
"318","2018-08-07",45.700001
"319","2018-08-08",45.009998
"320","2018-08-09",45.299999
"321","2018-08-10",46.880001
"322","2018-08-13",46.299999
"323","2018-08-14",44.560001
"324","2018-08-15",41.650002
"325","2018-08-16",42.529999
"326","2018-08-17",42.990002
"327","2018-08-20",42.23
"328","2018-08-21",44.150002
"329","2018-08-22",43.950001
"330","2018-08-23",43.009998
"331","2018-08-24",44.290001
"332","2018-08-27",46.470001
"333","2018-08-28",48.139999
"334","2018-08-29",47.77
"335","2018-08-30",47.830002
"336","2018-08-31",48.330002
"337","2018-09-04",47.970001
"338","2018-09-05",45.84
"339","2018-09-06",44.599998
"340","2018-09-07",43.75
"341","2018-09-10",42.5
"342","2018-09-11",45.150002
"343","2018-09-12",43.900002
"344","2018-09-13",44.57
"345","2018-09-14",46.16
"346","2018-09-17",45.009998
"347","2018-09-18",45.040001
"348","2018-09-19",47.549999
"349","2018-09-20",48.75
"350","2018-09-21",49.529999
"351","2018-09-24",49.02
"352","2018-09-25",48.900002
"353","2018-09-26",48.830002
"354","2018-09-27",47.59
"355","2018-09-28",47.23
"356","2018-10-01",47.82
"357","2018-10-02",48.25
"358","2018-10-03",48.48
"359","2018-10-04",47.150002
"360","2018-10-05",45.360001
"361","2018-10-08",45.16
"362","2018-10-09",44.25
"363","2018-10-10",43.060001
"364","2018-10-11",41.77
"365","2018-10-12",44.759998
"366","2018-10-15",43.59
"367","2018-10-16",43.360001
"368","2018-10-17",44.709999
"369","2018-10-18",42.259998
"370","2018-10-19",41.93
"371","2018-10-22",41.23
"372","2018-10-23",40.720001
"373","2018-10-24",38.349998
"374","2018-10-25",39.470001
"375","2018-10-26",39.099998
"376","2018-10-29",38.439999
"377","2018-10-30",39.950001
"378","2018-10-31",39.91
"379","2018-11-01",43.240002
"380","2018-11-02",44.990002
"381","2018-11-05",44
"382","2018-11-06",43.779999
"383","2018-11-07",46.419998
"384","2018-11-08",48.130001
"385","2018-11-09",46.669998
"386","2018-11-12",45.700001
"387","2018-11-13",47
"388","2018-11-14",47.57
"389","2018-11-15",46.48
"390","2018-11-16",47.119999
"391","2018-11-19",46.84
"392","2018-11-20",46.630001
"393","2018-11-21",49.950001
"394","2018-11-23",50.389999
"395","2018-11-26",50.049999
"396","2018-11-27",47.950001
"397","2018-11-28",49
"398","2018-11-29",48.25
"399","2018-11-30",49.040001
"400","2018-12-03",48.209999
"401","2018-12-04",45.360001
"402","2018-12-06",44.849998
"403","2018-12-07",45.16
"404","2018-12-10",45.310001
"405","2018-12-11",45.540001
"406","2018-12-12",46.52
"407","2018-12-13",45.330002
"408","2018-12-14",44.509998
"409","2018-12-17",45.759998
"410","2018-12-18",47.290001
"411","2018-12-19",47
"412","2018-12-20",45
"413","2018-12-21",42.52
"414","2018-12-24",42.389999
"415","2018-12-26",43.330002
"416","2018-12-27",43.16
"417","2018-12-28",43.959999
"418","2018-12-31",43.060001
"419","2019-01-02",44.509998
"420","2019-01-03",47.57
"421","2019-01-04",51.459999
"422","2019-01-07",54.549999
"423","2019-01-08",51.349998
"424","2019-01-09",51.610001
"425","2019-01-10",49.990002
"426","2019-01-11",50.91
"427","2019-01-14",50.049999
"428","2019-01-15",50.41
"429","2019-01-16",51.34
"430","2019-01-17",52.029999
"431","2019-01-18",51.119999
"432","2019-01-22",53.66
"433","2019-01-23",45.93
"434","2019-01-24",42.5
"435","2019-01-25",42.5
"436","2019-01-28",40.16
"437","2019-01-29",39.860001
"438","2019-01-30",41.52
"439","2019-01-31",41.419998
"440","2019-02-01",41.389999
"441","2019-02-04",41.360001
"442","2019-02-05",41.34
"443","2019-02-06",40.959999
"444","2019-02-07",40.18
"445","2019-02-08",40.470001
"446","2019-02-11",40.200001
"447","2019-02-12",40.830002
"448","2019-02-13",40.509998
"449","2019-02-14",40.540001
"450","2019-02-15",41.080002
"451","2019-02-19",40.400002
"452","2019-02-20",41.669998
"453","2019-02-21",40.709999
"454","2019-02-22",41.34
"455","2019-02-25",41.599998
"456","2019-02-26",40.330002
"457","2019-02-27",38.380001
"458","2019-02-28",38.48
"459","2019-03-01",39.959999
"460","2019-03-04",40.139999
"461","2019-03-05",39.66
"462","2019-03-06",36.5
"463","2019-03-07",35.830002
"464","2019-03-08",36.32
"465","2019-03-11",36.32
"466","2019-03-12",36.009998
"467","2019-03-13",36.849998
"468","2019-03-14",37.389999
"469","2019-03-15",38.060001
"470","2019-03-18",38.110001
"471","2019-03-19",38.02
"472","2019-03-20",37.549999
"473","2019-03-21",36.82
"474","2019-03-22",35.470001
"475","2019-03-25",36.139999
"476","2019-03-26",35.990002
"477","2019-03-27",36.389999
"478","2019-03-28",36.529999
"479","2019-03-29",36.939999
"480","2019-04-01",36.82
"481","2019-04-02",38.950001
"482","2019-04-03",39.860001
"483","2019-04-04",40
"484","2019-04-05",40.349998
"485","2019-04-08",40
"486","2019-04-09",38.75
"487","2019-04-10",37.990002
"488","2019-04-11",38.75
"489","2019-04-12",38.549999
"490","2019-04-15",38.330002
"491","2019-04-16",38.23
"492","2019-04-17",36.52
"493","2019-04-18",36.560001
"494","2019-04-22",37.040001
"495","2019-04-23",37.75
"496","2019-04-24",37.060001
"497","2019-04-25",37.119999
"498","2019-04-26",37.200001
"499","2019-04-29",37
"500","2019-04-30",35.950001
"501","2019-05-01",37.790001
"502","2019-05-02",36.200001
"503","2019-05-03",36.369999
"504","2019-05-06",38
"505","2019-05-07",37.540001
"506","2019-05-08",37.98
"507","2019-05-09",38.209999
"508","2019-05-10",39.34
"509","2019-05-13",37.540001
"510","2019-05-14",38.720001
"511","2019-05-15",39.290001
"512","2019-05-16",39
"513","2019-05-17",38.279999
"514","2019-05-20",37.240002
"515","2019-05-21",39.349998
"516","2019-05-22",37.740002
"517","2019-05-23",37.560001
"518","2019-05-24",36.52
"519","2019-05-28",36.490002
"520","2019-05-29",34.860001
"521","2019-05-30",34.419998
"522","2019-05-31",34.060001
"523","2019-06-03",34.830002
"524","2019-06-04",35.41
"525","2019-06-05",35.900002
"526","2019-06-06",35.810001
"527","2019-06-07",37.330002
"528","2019-06-10",36.639999
"529","2019-06-11",35.380001
"530","2019-06-12",34.959999
"531","2019-06-13",36.700001
"532","2019-06-14",35.25
"533","2019-06-17",35.549999
"534","2019-06-18",35.450001
"535","2019-06-19",35.209999
"536","2019-06-20",35.209999
"537","2019-06-21",34.549999
"538","2019-06-24",32.779999
"539","2019-06-25",32.860001
"540","2019-06-26",32.75
"541","2019-06-27",32.939999
"542","2019-06-28",35.939999
"543","2019-07-01",36.439999
"544","2019-07-02",34.900002
"545","2019-07-03",35.279999
"546","2019-07-05",35.029999
"547","2019-07-08",34.349998
"548","2019-07-09",34.700001
"549","2019-07-10",34.59
"550","2019-07-11",33.07
"551","2019-07-12",33.009998
"552","2019-07-15",32.459999
"553","2019-07-16",32.540001
"554","2019-07-17",32.34
"555","2019-07-18",32.540001
"556","2019-07-19",31.860001
"557","2019-07-22",31.01
"558","2019-07-23",31.639999
"559","2019-07-24",32.02
"560","2019-07-25",31.99
"561","2019-07-26",31.27
"562","2019-07-29",32.279999
"563","2019-07-30",32.07
"564","2019-07-31",34.099998
"565","2019-08-01",34.950001
"566","2019-08-02",34.330002
"567","2019-08-05",32.700001
"568","2019-08-06",32.700001
"569","2019-08-07",32.990002
"570","2019-08-08",32.630001
"571","2019-08-09",32.080002
"572","2019-08-12",32.240002
"573","2019-08-13",34.040001
"574","2019-08-14",32.400002
"575","2019-08-15",31.23
"576","2019-08-16",32.009998
"577","2019-08-19",33.41
"578","2019-08-20",32.43
"579","2019-08-21",32.549999
"580","2019-08-22",31.690001
"581","2019-08-23",31
"582","2019-08-26",30.959999
"583","2019-08-27",31.02
"584","2019-08-28",31.110001
"585","2019-08-29",31.040001
"586","2019-08-30",33.950001
"587","2019-09-03",33.18
"588","2019-09-04",33.209999
"589","2019-09-05",33.540001
"590","2019-09-06",33.349998
"591","2019-09-09",33.57
"592","2019-09-10",33.240002
"593","2019-09-11",34.610001
"594","2019-09-12",34.450001
"595","2019-09-13",35.18
"596","2019-09-16",36
"597","2019-09-17",36.330002
"598","2019-09-18",36.240002
"599","2019-09-19",35.5
"600","2019-09-20",34.849998
"601","2019-09-23",33.130001
"602","2019-09-24",32.650002
"603","2019-09-25",27.450001
"604","2019-09-26",25.09
"605","2019-09-27",23.98
"606","2019-09-30",23.83
"607","2019-10-01",23.59
"608","2019-10-02",24.379999
"609","2019-10-03",23.68
"610","2019-10-04",23.059999
"611","2019-10-07",23.059999
"612","2019-10-08",21.370001
"613","2019-10-09",21.110001
"614","2019-10-10",21.139999
"615","2019-10-11",21.76
"616","2019-10-14",21.209999
"617","2019-10-15",22.17
"618","2019-10-16",22.15
"619","2019-10-17",22.41
"620","2019-10-18",22.32
"621","2019-10-21",22.18
"622","2019-10-22",21.780001
"623","2019-10-23",21.809999
"624","2019-10-24",21.610001
"625","2019-10-25",21.969999
"626","2019-10-28",22.57
"627","2019-10-29",22.48
"628","2019-10-30",22.190001
"629","2019-10-31",22.629999
"630","2019-11-01",22.889999
"631","2019-11-04",22.27
"632","2019-11-05",23.16
"633","2019-11-06",22.950001
"634","2019-11-07",22.889999
"635","2019-11-08",23.559999
"636","2019-11-11",24.219999
"637","2019-11-12",27.51
"638","2019-11-13",26.15
"639","2019-11-14",26.299999
"640","2019-11-15",26.57
"641","2019-11-18",26.09
"642","2019-11-19",28.17
"643","2019-11-20",29.5
"644","2019-11-21",28.9
"645","2019-11-22",29.6
"646","2019-11-25",30.790001
"647","2019-11-26",30.780001
"648","2019-11-27",31.530001
"649","2019-11-29",31.639999
"650","2019-12-02",31.32
"651","2019-12-03",31.58
"652","2019-12-04",31.18
"653","2019-12-05",30.73
"654","2019-12-06",32.779999
"655","2019-12-09",34.389999
"656","2019-12-10",34.650002
"657","2019-12-11",33.82
"658","2019-12-12",33.389999
"659","2019-12-13",32.360001
"660","2019-12-16",34
"661","2019-12-17",32.389999
"662","2019-12-18",33.82
"663","2019-12-19",34.860001
"664","2019-12-20",34.619999
"665","2019-12-23",34.16
"666","2019-12-24",34.279999
"667","2019-12-26",33.970001
"668","2019-12-27",33.130001
"669","2019-12-30",33.990002
"670","2019-12-31",33.369999
"671","2020-01-02",32.57
"672","2020-01-03",31.879999
"673","2020-01-06",32.080002
"674","2020-01-07",31.65
"675","2020-01-08",32.23
"676","2020-01-09",31.59
"677","2020-01-10",31.559999
"678","2020-01-13",31.77
"679","2020-01-14",31.799999
"680","2020-01-15",32.48
"681","2020-01-16",34.599998
"682","2020-01-17",33.849998
"683","2020-01-21",33.18
"684","2020-01-22",30.389999
"685","2020-01-23",31
"686","2020-01-24",30.450001
"687","2020-01-27",28.09
"688","2020-01-28",30.030001
"689","2020-01-29",31.280001
"690","2020-01-30",30.049999
"691","2020-01-31",29.41
"692","2020-02-03",29.4
"693","2020-02-04",29.85
"694","2020-02-05",30.32
"695","2020-02-06",29.98
"696","2020-02-07",29.52
"697","2020-02-10",29.799999
"698","2020-02-11",29.969999
"699","2020-02-12",29.610001
"700","2020-02-13",28.030001
"701","2020-02-14",28.059999
"702","2020-02-18",29.9
"703","2020-02-19",29.92
"704","2020-02-20",30.25
"705","2020-02-21",30.280001
"706","2020-02-24",29.33
"707","2020-02-25",28.67
"708","2020-02-26",28.440001
"709","2020-02-27",26.77
"710","2020-02-28",27.26
"711","2020-03-02",28.01
"712","2020-03-03",29.110001
"713","2020-03-04",29.77
"714","2020-03-05",29.200001
"715","2020-03-06",29.110001
"716","2020-03-09",27.02
"717","2020-03-10",27.690001
"718","2020-03-11",23.860001
"719","2020-03-12",18.49
"720","2020-03-13",18.790001
"721","2020-03-16",14.62
"722","2020-03-17",15.75
"723","2020-03-18",14.27
"724","2020-03-19",14.46
"725","2020-03-20",13.68
"726","2020-03-23",16.219999
"727","2020-03-24",18.07
"728","2020-03-25",18.139999
"729","2020-03-26",17.629999
"730","2020-03-27",17.700001
"731","2020-03-30",18.16
"732","2020-03-31",17.84
"733","2020-04-01",16.5
"734","2020-04-02",17
"735","2020-04-03",18.370001
"736","2020-04-06",20.040001
"737","2020-04-07",19.879999
"738","2020-04-08",20.049999
"739","2020-04-09",21.299999
"740","2020-04-13",23.709999
"741","2020-04-14",24.67
"742","2020-04-15",21.040001
"743","2020-04-16",22.139999
"744","2020-04-17",23.77
"745","2020-04-20",23.299999
"746","2020-04-21",22.76
"747","2020-04-22",23.370001
"748","2020-04-23",23.26
"749","2020-04-24",24.190001
"750","2020-04-27",24.68
"751","2020-04-28",25.639999
"752","2020-04-29",24.370001
"753","2020-04-30",22.209999
"754","2020-05-01",21.92
"755","2020-05-04",23.190001
"756","2020-05-05",23.4
"757","2020-05-06",23.67
"758","2020-05-07",23.610001
"759","2020-05-08",23.629999
"760","2020-05-11",24.049999
"761","2020-05-12",24.34
"762","2020-05-13",24.639999
"763","2020-05-14",24.870001
"764","2020-05-15",24.65
"765","2020-05-18",25.385
"766","2020-05-19",24.780001
"767","2020-05-20",25
"768","2020-05-21",25.15
"769","2020-05-22",25.4
"770","2020-05-26",25.32
"771","2020-05-27",25.59
"772","2020-05-28",24
"773","2020-05-29",23.469999
"774","2020-06-01",23.75
"775","2020-06-02",24.57
"776","2020-06-03",26.17
"777","2020-06-04",26.58
"778","2020-06-05",26.85
"779","2020-06-08",28.24
"780","2020-06-09",26.76
"781","2020-06-10",27.059999
"782","2020-06-11",25.200001
"783","2020-06-12",26.1
"784","2020-06-15",26.6
"785","2020-06-16",26.620001
"786","2020-06-17",27.18
"787","2020-06-18",28.889999
"788","2020-06-19",28.48
"789","2020-06-22",29.700001
"790","2020-06-23",29.52
"791","2020-06-24",27.530001
"792","2020-06-25",28.030001
"793","2020-06-26",26
"794","2020-06-29",25.450001
"795","2020-06-30",26.120001
"796","2020-07-01",25.5
"797","2020-07-02",25.360001
"798","2020-07-06",24.879999
"799","2020-07-07",24.35
"800","2020-07-08",24.540001
"801","2020-07-09",23.65
"802","2020-07-10",23.35
"803","2020-07-13",23.309999
"804","2020-07-14",23.709999
"805","2020-07-15",24.370001
"806","2020-07-16",24.299999
"807","2020-07-17",25.24
"808","2020-07-20",25.67
"809","2020-07-21",24.879999
"810","2020-07-22",24.450001
"811","2020-07-23",24.120001
"812","2020-07-24",23.440001
"813","2020-07-27",23.83
"814","2020-07-28",23.139999
"815","2020-07-29",22.92
"816","2020-07-30",23.24
"817","2020-07-31",22.09
"818","2020-08-03",22.27
"819","2020-08-04",22.200001
"820","2020-08-05",22.49
"821","2020-08-06",22.639999
"822","2020-08-07",23.16
"823","2020-08-10",26.42
"824","2020-08-11",24.190001
"825","2020-08-12",23.139999
"826","2020-08-13",23.139999
"827","2020-08-14",22.950001
"828","2020-08-17",23.17
"829","2020-08-18",22.709999
"830","2020-08-19",23.219999
"831","2020-08-20",23.99
"832","2020-08-21",23.809999
"833","2020-08-24",22.950001
"834","2020-08-25",23.24
"835","2020-08-26",22.25
"836","2020-08-27",19.860001
"837","2020-08-28",22.290001
"838","2020-08-31",25.09
"839","2020-09-01",21.32
"840","2020-09-02",20.559999
"841","2020-09-03",20.07
"842","2020-09-04",20.700001
"843","2020-09-08",20.690001
"844","2020-09-09",21.379999
"845","2020-09-10",21
"846","2020-09-11",20.91
"847","2020-09-14",21.540001
"848","2020-09-15",22.01
"849","2020-09-16",22.379999
"850","2020-09-17",22.370001
"851","2020-09-18",22.49
"852","2020-09-21",20.139999
"853","2020-09-22",20.530001
"854","2020-09-23",19.629999
"855","2020-09-24",19.299999
"856","2020-09-25",19.309999
"857","2020-09-28",18.809999
"858","2020-09-29",19.32
"859","2020-09-30",19.290001
"860","2020-10-01",19.66
"861","2020-10-02",19.23
"862","2020-10-05",20.18
"863","2020-10-06",20.33
"864","2020-10-07",21.639999
"865","2020-10-08",21.879999
"866","2020-10-09",22.16
"867","2020-10-12",22.469999
"868","2020-10-13",22.49
"869","2020-10-14",22.610001
"870","2020-10-15",22.73
"871","2020-10-16",22.84
"872","2020-10-19",22.950001
"873","2020-10-20",21.639999
"874","2020-10-21",20.07
"875","2020-10-22",20.469999
"876","2020-10-23",21.370001
"877","2020-10-26",21.040001
"878","2020-10-27",22.57
"879","2020-10-28",21.940001
"880","2020-10-29",22.99
"881","2020-10-30",22.52
"882","2020-11-02",22.879999
"883","2020-11-03",23.84
"884","2020-11-04",24.530001
"885","2020-11-05",25.43
"886","2020-11-06",23.709999
"887","2020-11-09",24.889999
"888","2020-11-10",23.77
"889","2020-11-11",23.51
"890","2020-11-12",23.49
"891","2020-11-13",23.27
"892","2020-11-16",22.950001
"893","2020-11-17",22.370001
"894","2020-11-18",21.68
"895","2020-11-19",21.610001
"896","2020-11-20",20.58
"897","2020-11-23",20.41
"898","2020-11-24",20.73
"899","2020-11-25",20.379999
"900","2020-11-27",20.5
