"","date","PLYA"
"132","2016-05-19",9.61
"133","2016-05-20",9.61
"134","2016-05-23",9.61
"135","2016-05-24",9.61
"136","2016-05-25",9.61
"137","2016-05-26",9.61
"138","2016-05-27",9.61
"139","2016-05-31",9.61
"140","2016-06-01",9.61
"141","2016-06-02",9.81
"142","2016-06-03",9.6
"143","2016-06-06",9.6
"144","2016-06-07",9.6
"145","2016-06-08",9.6
"146","2016-06-09",9.6
"147","2016-06-10",9.6
"148","2016-06-13",9.6
"149","2016-06-14",9.6
"150","2016-06-15",9.6
"151","2016-06-16",9.6
"152","2016-06-17",9.6
"153","2016-06-20",9.6
"154","2016-06-21",9.6
"155","2016-06-22",9.6
"156","2016-06-23",9.6
"157","2016-06-24",9.6
"158","2016-06-27",9.6
"159","2016-06-28",9.6
"160","2016-06-29",9.6
"161","2016-06-30",9.85
"162","2016-07-01",9.85
"163","2016-07-05",9.85
"164","2016-07-06",9.85
"165","2016-07-07",9.85
"166","2016-07-08",9.85
"167","2016-07-11",9.887
"168","2016-07-12",9.887
"169","2016-07-13",9.887
"170","2016-07-14",9.887
"171","2016-07-15",9.887
"172","2016-07-18",9.75
"173","2016-07-19",9.75
"174","2016-07-20",9.75
"175","2016-07-21",9.75
"176","2016-07-22",9.75
"177","2016-07-25",9.75
"178","2016-07-26",9.75
"179","2016-07-27",9.85
"180","2016-07-28",9.86
"181","2016-07-29",9.8
"182","2016-08-01",9.8
"183","2016-08-02",9.81
"184","2016-08-03",9.8
"185","2016-08-04",9.8
"186","2016-08-05",9.77
"187","2016-08-08",9.8
"188","2016-08-09",9.81
"189","2016-08-10",9.82
"190","2016-08-11",9.83
"191","2016-08-12",9.79
"192","2016-08-15",9.8
"193","2016-08-16",9.8
"194","2016-08-17",9.8
"195","2016-08-18",9.8
"196","2016-08-19",9.8
"197","2016-08-22",9.8
"198","2016-08-23",9.8
"199","2016-08-24",9.82
"200","2016-08-25",9.79
"201","2016-08-26",9.79
"202","2016-08-29",9.84
"203","2016-08-30",9.85
"204","2016-08-31",9.845
"205","2016-09-01",9.82
"206","2016-09-02",9.85
"207","2016-09-06",9.82
"208","2016-09-07",9.85
"209","2016-09-08",9.82
"210","2016-09-09",9.81
"211","2016-09-12",9.82
"212","2016-09-13",9.8
"213","2016-09-14",9.83
"214","2016-09-15",9.83
"215","2016-09-16",9.85
"216","2016-09-19",9.85
"217","2016-09-20",9.85
"218","2016-09-21",9.84
"219","2016-09-22",9.87
"220","2016-09-23",9.82
"221","2016-09-26",9.84
"222","2016-09-27",9.84
"223","2016-09-28",9.86
"224","2016-09-29",9.85
"225","2016-09-30",9.84
"226","2016-10-03",9.84
"227","2016-10-04",9.84
"228","2016-10-05",9.9
"229","2016-10-06",9.87
"230","2016-10-07",9.88
"231","2016-10-10",9.84
"232","2016-10-11",9.84
"233","2016-10-12",9.84
"234","2016-10-13",9.84
"235","2016-10-14",9.84
"236","2016-10-17",9.84
"237","2016-10-18",9.84
"238","2016-10-19",9.84
"239","2016-10-20",10.23
"240","2016-10-21",10.23
"241","2016-10-24",9.86
"242","2016-10-25",9.85
"243","2016-10-26",9.85
"244","2016-10-27",9.86
"245","2016-10-28",9.86
"246","2016-10-31",9.85
"247","2016-11-01",9.84
"248","2016-11-02",9.84
"249","2016-11-03",9.86
"250","2016-11-04",9.85
"251","2016-11-07",9.88
"252","2016-11-08",9.88
"253","2016-11-09",9.86
"254","2016-11-10",9.88
"255","2016-11-11",9.86
"256","2016-11-14",9.86
"257","2016-11-15",9.87
"258","2016-11-16",9.87
"259","2016-11-17",9.87
"260","2016-11-18",9.87
"261","2016-11-21",9.87
"262","2016-11-22",10.2
"263","2016-11-23",9.91
"264","2016-11-25",9.933
"265","2016-11-28",9.92
"266","2016-11-29",9.95
"267","2016-11-30",9.95
"268","2016-12-01",9.95
"269","2016-12-02",9.95
"270","2016-12-05",9.95
"271","2016-12-06",9.95
"272","2016-12-07",9.95
"273","2016-12-08",9.95
"274","2016-12-09",9.95
"275","2016-12-12",9.95
"276","2016-12-13",10.17
"277","2016-12-14",10.15
"278","2016-12-15",10.15
"279","2016-12-16",10.15
"280","2016-12-19",10.14
"281","2016-12-20",10.14
"282","2016-12-21",10.14
"283","2016-12-22",10.15
"284","2016-12-23",10.11
"285","2016-12-27",10.12
"286","2016-12-28",10.081
"287","2016-12-29",10.1
"288","2016-12-30",10.12
"289","2017-01-03",10.159
"290","2017-01-04",10.12
"291","2017-01-05",10.14
"292","2017-01-06",10.15
"293","2017-01-09",10.15
"294","2017-01-10",10.14
"295","2017-01-11",10.21
"296","2017-01-12",10.24
"297","2017-01-13",10.34
"298","2017-01-17",10.32
"299","2017-01-18",10.42
"300","2017-01-19",10.64
"301","2017-01-20",10.69
"302","2017-01-23",10.6
"303","2017-01-24",10.72
"304","2017-01-25",10.85
"305","2017-01-26",10.88
"306","2017-01-27",10.85
"307","2017-01-30",10.81
"308","2017-01-31",10.74
"309","2017-02-01",10.75
"310","2017-02-02",10.6
"311","2017-02-03",10.7
"312","2017-02-06",10.62
"313","2017-02-07",10.6
"314","2017-02-08",10.58
"315","2017-02-09",10.56
"316","2017-02-10",10.62
"317","2017-02-13",10.52
"318","2017-02-14",10.5
"319","2017-02-15",10.45
"320","2017-02-16",10.38
"321","2017-02-17",10.35
"322","2017-02-21",10.06
"323","2017-02-22",10
"324","2017-02-23",10.01
"325","2017-02-24",9.99
"326","2017-02-27",9.97
"327","2017-02-28",10.01
"328","2017-03-01",10.15
"329","2017-03-02",10.32
"330","2017-03-03",10.49
"331","2017-03-06",10.46
"332","2017-03-07",10.44
"333","2017-03-08",10.41
"334","2017-03-09",10.37
"335","2017-03-10",10.381
"336","2017-03-13",10.65
"337","2017-03-14",10.46
"338","2017-03-15",10.5
"339","2017-03-16",10.4
"340","2017-03-17",10.48
"341","2017-03-20",10.45
"342","2017-03-21",10.16
"343","2017-03-22",10.16
"344","2017-03-23",10.3
"345","2017-03-24",10.2
"346","2017-03-27",10.14
"347","2017-03-28",10.15
"348","2017-03-29",10.2
"349","2017-03-30",10.13
"350","2017-03-31",10.5
"351","2017-04-03",10.45
"352","2017-04-04",10.4
"353","2017-04-05",10.43
"354","2017-04-06",10.45
"355","2017-04-07",10.45
"356","2017-04-10",10.39
"357","2017-04-11",10.34
"358","2017-04-12",10.31
"359","2017-04-13",10.3
"360","2017-04-17",10.28
"361","2017-04-18",10.28
"362","2017-04-19",10.27
"363","2017-04-20",10.3
"364","2017-04-21",10.26
"365","2017-04-24",10.39
"366","2017-04-25",10.57
"367","2017-04-26",10.57
"368","2017-04-27",10.42
"369","2017-04-28",10.39
"370","2017-05-01",10.27
"371","2017-05-02",10.29
"372","2017-05-03",10.3
"373","2017-05-04",10.16
"374","2017-05-05",10.4
"375","2017-05-08",10.52
"376","2017-05-09",10.3
"377","2017-05-10",10.33
"378","2017-05-11",10.44
"379","2017-05-12",10.42
"380","2017-05-15",10.39
"381","2017-05-16",10.2
"382","2017-05-17",10.03
"383","2017-05-18",10.15
"384","2017-05-19",10.25
"385","2017-05-22",10.25
"386","2017-05-23",10.18
"387","2017-05-24",10.1
"388","2017-05-25",10.18
"389","2017-05-26",10.18
"390","2017-05-30",10.25
"391","2017-05-31",10.46
"392","2017-06-01",10.5
"393","2017-06-02",10.48
"394","2017-06-05",10.36
"395","2017-06-06",10.24
"396","2017-06-07",10.23
"397","2017-06-08",10.18
"398","2017-06-09",10.08
"399","2017-06-12",10.37
"400","2017-06-13",10.57
"401","2017-06-14",10.6
"402","2017-06-15",10.71
"403","2017-06-16",10.51
"404","2017-06-19",10.9
"405","2017-06-20",11
"406","2017-06-21",11.4
"407","2017-06-22",11.75
"408","2017-06-23",11.59
"409","2017-06-26",11.72
"410","2017-06-27",11.79
"411","2017-06-28",11.88
"412","2017-06-29",11.86
"413","2017-06-30",11.95
"414","2017-07-03",11.98
"415","2017-07-05",11.99
"416","2017-07-06",11.74
"417","2017-07-07",11.6
"418","2017-07-10",11.68
"419","2017-07-11",11.88
"420","2017-07-12",11.84
"421","2017-07-13",11.94
"422","2017-07-14",11.78
"423","2017-07-17",12.03
"424","2017-07-18",11.99
"425","2017-07-19",12.06
"426","2017-07-20",12.1
"427","2017-07-21",12.02
"428","2017-07-24",12.04
"429","2017-07-25",11.82
"430","2017-07-26",11.72
"431","2017-07-27",11.79
"432","2017-07-28",11.74
"433","2017-07-31",11.82
"434","2017-08-01",11.83
"435","2017-08-02",11.79
"436","2017-08-03",11.67
"437","2017-08-04",11.9
"438","2017-08-07",11.9
"439","2017-08-08",11.59
"440","2017-08-09",11.52
"441","2017-08-10",11.41
"442","2017-08-11",11.23
"443","2017-08-14",11.4
"444","2017-08-15",11.31
"445","2017-08-16",11.44
"446","2017-08-17",11.14
"447","2017-08-18",11.11
"448","2017-08-21",11.05
"449","2017-08-22",11.18
"450","2017-08-23",11.02
"451","2017-08-24",11.25
"452","2017-08-25",10.98
"453","2017-08-28",10.87
"454","2017-08-29",10.65
"455","2017-08-30",10.39
"456","2017-08-31",10.37
"457","2017-09-01",10.85
"458","2017-09-05",10.79
"459","2017-09-06",10.76
"460","2017-09-07",10.9
"461","2017-09-08",10.87
"462","2017-09-11",10.99
"463","2017-09-12",11.05
"464","2017-09-13",11.14
"465","2017-09-14",11.12
"466","2017-09-15",10.9
"467","2017-09-18",10.59
"468","2017-09-19",10.74
"469","2017-09-20",10.72
"470","2017-09-21",10.66
"471","2017-09-22",10.51
"472","2017-09-25",10.47
"473","2017-09-26",10.49
"474","2017-09-27",10.47
"475","2017-09-28",10.5
"476","2017-09-29",10.43
"477","2017-10-02",10.46
"478","2017-10-03",10.41
"479","2017-10-04",10.69
"480","2017-10-05",10.83
"481","2017-10-06",10.74
"482","2017-10-09",11
"483","2017-10-10",10.76
"484","2017-10-11",10.6
"485","2017-10-12",10.5
"486","2017-10-13",10.68
"487","2017-10-16",10.7
"488","2017-10-17",10.59
"489","2017-10-18",10.54
"490","2017-10-19",10.43
"491","2017-10-20",10.45
"492","2017-10-23",10.37
"493","2017-10-24",10.36
"494","2017-10-25",10.26
"495","2017-10-26",10.24
"496","2017-10-27",10.19
"497","2017-10-30",10.15
"498","2017-10-31",10.33
"499","2017-11-01",10.3
"500","2017-11-02",10.31
"501","2017-11-03",10.18
"502","2017-11-06",10.19
"503","2017-11-07",10.45
"504","2017-11-08",10.55
"505","2017-11-09",10.55
"506","2017-11-10",10.41
"507","2017-11-13",10.31
"508","2017-11-14",11.01
"509","2017-11-15",10.9
"510","2017-11-16",10.91
"511","2017-11-17",10.86
"512","2017-11-20",10.96
"513","2017-11-21",10.92
"514","2017-11-22",10.88
"515","2017-11-24",10.78
"516","2017-11-27",10.78
"517","2017-11-28",10.85
"518","2017-11-29",10.75
"519","2017-11-30",10.64
"520","2017-12-01",10.84
"521","2017-12-04",10.88
"522","2017-12-05",10.86
"523","2017-12-06",10.79
"524","2017-12-07",10.78
"525","2017-12-08",10.74
"526","2017-12-11",10.7
"527","2017-12-12",10.71
"528","2017-12-13",10.63
"529","2017-12-14",10.59
"530","2017-12-15",10.82
"531","2017-12-18",10.79
"532","2017-12-19",10.89
"533","2017-12-20",10.95
"534","2017-12-21",10.88
"535","2017-12-22",10.81
"536","2017-12-26",10.7
"537","2017-12-27",10.79
"538","2017-12-28",10.86
"539","2017-12-29",10.79
"540","2018-01-02",10.78
"541","2018-01-03",10.69
"542","2018-01-04",10.71
"543","2018-01-05",10.72
"544","2018-01-08",10.68
"545","2018-01-09",10.83
"546","2018-01-10",10.92
"547","2018-01-11",11.32
"548","2018-01-12",11.45
"549","2018-01-16",11.28
"550","2018-01-17",11.31
"551","2018-01-18",10.75
"552","2018-01-19",10.76
"553","2018-01-22",10.68
"554","2018-01-23",10.68
"555","2018-01-24",10.62
"556","2018-01-25",10.57
"557","2018-01-26",10.39
"558","2018-01-29",10.45
"559","2018-01-30",10.21
"560","2018-01-31",10.36
"561","2018-02-01",10.53
"562","2018-02-02",10.39
"563","2018-02-05",10.04
"564","2018-02-06",10.14
"565","2018-02-07",10.16
"566","2018-02-08",9.8
"567","2018-02-09",9.7
"568","2018-02-12",9.59
"569","2018-02-13",9.96
"570","2018-02-14",10.06
"571","2018-02-15",10.02
"572","2018-02-16",10.01
"573","2018-02-20",9.72
"574","2018-02-21",9.65
"575","2018-02-22",9.89
"576","2018-02-23",9.8
"577","2018-02-26",9.93
"578","2018-02-27",10.03
"579","2018-02-28",10.08
"580","2018-03-01",10.04
"581","2018-03-02",10.36
"582","2018-03-05",10.49
"583","2018-03-06",10.75
"584","2018-03-07",10.94
"585","2018-03-08",10.77
"586","2018-03-09",10.89
"587","2018-03-12",10.64
"588","2018-03-13",10.91
"589","2018-03-14",10.97
"590","2018-03-15",10.89
"591","2018-03-16",10.75
"592","2018-03-19",10.75
"593","2018-03-20",10.68
"594","2018-03-21",10.48
"595","2018-03-22",10.48
"596","2018-03-23",10.22
"597","2018-03-26",10.26
"598","2018-03-27",10.33
"599","2018-03-28",10.16
"600","2018-03-29",10.22
"601","2018-04-02",10.31
"602","2018-04-03",10.49
"603","2018-04-04",10.65
"604","2018-04-05",10.9
"605","2018-04-06",11.01
"606","2018-04-09",11.09
"607","2018-04-10",10.99
"608","2018-04-11",10.66
"609","2018-04-12",10.66
"610","2018-04-13",10.52
"611","2018-04-16",10.51
"612","2018-04-17",10.54
"613","2018-04-18",10.57
"614","2018-04-19",10.44
"615","2018-04-20",10.35
"616","2018-04-23",10.25
"617","2018-04-24",10.31
"618","2018-04-25",10.44
"619","2018-04-26",10.51
"620","2018-04-27",10.35
"621","2018-04-30",10.3
"622","2018-05-01",10.34
"623","2018-05-02",10.16
"624","2018-05-03",10.18
"625","2018-05-04",10.26
"626","2018-05-07",10.71
"627","2018-05-08",10.82
"628","2018-05-09",10.75
"629","2018-05-10",10.79
"630","2018-05-11",10.77
"631","2018-05-14",10.94
"632","2018-05-15",10.92
"633","2018-05-16",10.74
"634","2018-05-17",10.72
"635","2018-05-18",10.77
"636","2018-05-21",10.71
"637","2018-05-22",10.73
"638","2018-05-23",10.51
"639","2018-05-24",10.51
"640","2018-05-25",10.49
"641","2018-05-29",10.32
"642","2018-05-30",10.47
"643","2018-05-31",10.49
"644","2018-06-01",10.77
"645","2018-06-04",10.91
"646","2018-06-05",10.99
"647","2018-06-06",10.99
"648","2018-06-07",11.15
"649","2018-06-08",10.99
"650","2018-06-11",10.92
"651","2018-06-12",10.81
"652","2018-06-13",10.68
"653","2018-06-14",10.71
"654","2018-06-15",10.67
"655","2018-06-18",10.69
"656","2018-06-19",10.64
"657","2018-06-20",10.75
"658","2018-06-21",10.87
"659","2018-06-22",10.8
"660","2018-06-25",10.9
"661","2018-06-26",10.79
"662","2018-06-27",10.76
"663","2018-06-28",10.81
"664","2018-06-29",10.8
"665","2018-07-02",10.79
"666","2018-07-03",11
"667","2018-07-05",11.06
"668","2018-07-06",11.17
"669","2018-07-09",10.97
"670","2018-07-10",10.76
"671","2018-07-11",10.54
"672","2018-07-12",10.56
"673","2018-07-13",10.54
"674","2018-07-16",10.47
"675","2018-07-17",10.42
"676","2018-07-18",10.63
"677","2018-07-19",10.69
"678","2018-07-20",10.65
"679","2018-07-23",10.66
"680","2018-07-24",10.51
"681","2018-07-25",10.52
"682","2018-07-26",10.48
"683","2018-07-27",10.37
"684","2018-07-30",10.35
"685","2018-07-31",10.39
"686","2018-08-01",10.27
"687","2018-08-02",10.27
"688","2018-08-03",10.18
"689","2018-08-06",10.27
"690","2018-08-07",10.23
"691","2018-08-08",10.31
"692","2018-08-09",10.37
"693","2018-08-10",10.34
"694","2018-08-13",10.32
"695","2018-08-14",10.35
"696","2018-08-15",10.4
"697","2018-08-16",10.42
"698","2018-08-17",10.47
"699","2018-08-20",10.35
"700","2018-08-21",10.44
"701","2018-08-22",10.51
"702","2018-08-23",10.42
"703","2018-08-24",10.36
"704","2018-08-27",10.36
"705","2018-08-28",10.38
"706","2018-08-29",10.32
"707","2018-08-30",10.38
"708","2018-08-31",10.33
"709","2018-09-04",10.13
"710","2018-09-05",10
"711","2018-09-06",10
"712","2018-09-07",9.95
"713","2018-09-10",9.92
"714","2018-09-11",9.77
"715","2018-09-12",9.72
"716","2018-09-13",9.69
"717","2018-09-14",9.76
"718","2018-09-17",9.58
"719","2018-09-18",9.14
"720","2018-09-19",9.19
"721","2018-09-20",9.33
"722","2018-09-21",9.69
"723","2018-09-24",9.57
"724","2018-09-25",9.55
"725","2018-09-26",9.6
"726","2018-09-27",9.61
"727","2018-09-28",9.63
"728","2018-10-01",9.5
"729","2018-10-02",9.44
"730","2018-10-03",9.31
"731","2018-10-04",9.33
"732","2018-10-05",9.34
"733","2018-10-08",9.26
"734","2018-10-09",9.25
"735","2018-10-10",9.14
"736","2018-10-11",9.04
"737","2018-10-12",9.16
"738","2018-10-15",9.24
"739","2018-10-16",9.34
"740","2018-10-17",9.37
"741","2018-10-18",9.28
"742","2018-10-19",9.17
"743","2018-10-22",9.04
"744","2018-10-23",8.92
"745","2018-10-24",8.6
"746","2018-10-25",8.47
"747","2018-10-26",8.75
"748","2018-10-29",8.53
"749","2018-10-30",8.38
"750","2018-10-31",8.59
"751","2018-11-01",8.97
"752","2018-11-02",9.06
"753","2018-11-05",9.15
"754","2018-11-06",9.11
"755","2018-11-07",8.78
"756","2018-11-08",8.74
"757","2018-11-09",8.59
"758","2018-11-12",8.41
"759","2018-11-13",8.33
"760","2018-11-14",8.1
"761","2018-11-15",8.13
"762","2018-11-16",7.9
"763","2018-11-19",7.78
"764","2018-11-20",7.5
"765","2018-11-21",7.65
"766","2018-11-23",7.66
"767","2018-11-26",7.79
"768","2018-11-27",7.58
"769","2018-11-28",7.5
"770","2018-11-29",7.7
"771","2018-11-30",7.58
"772","2018-12-03",7.51
"773","2018-12-04",7.17
"774","2018-12-06",7.04
"775","2018-12-07",7.04
"776","2018-12-10",6.65
"777","2018-12-11",6.63
"778","2018-12-12",6.52
"779","2018-12-13",6.32
"780","2018-12-14",6.15
"781","2018-12-17",6.58
"782","2018-12-18",7.02
"783","2018-12-19",7.08
"784","2018-12-20",6.82
"785","2018-12-21",6.72
"786","2018-12-24",6.77
"787","2018-12-26",6.99
"788","2018-12-27",6.98
"789","2018-12-28",6.97
"790","2018-12-31",7.19
"791","2019-01-02",6.99
"792","2019-01-03",6.95
"793","2019-01-04",7.11
"794","2019-01-07",7.4
"795","2019-01-08",7.37
"796","2019-01-09",7.5
"797","2019-01-10",7.52
"798","2019-01-11",7.51
"799","2019-01-14",7.57
"800","2019-01-15",7.7
"801","2019-01-16",7.78
"802","2019-01-17",7.72
"803","2019-01-18",7.74
"804","2019-01-22",7.75
"805","2019-01-23",7.69
"806","2019-01-24",7.67
"807","2019-01-25",7.66
"808","2019-01-28",7.68
"809","2019-01-29",7.79
"810","2019-01-30",7.78
"811","2019-01-31",7.88
"812","2019-02-01",7.87
"813","2019-02-04",7.79
"814","2019-02-05",7.78
"815","2019-02-06",7.77
"816","2019-02-07",7.71
"817","2019-02-08",7.71
"818","2019-02-11",7.67
"819","2019-02-12",7.61
"820","2019-02-13",7.63
"821","2019-02-14",7.54
"822","2019-02-15",7.8
"823","2019-02-19",7.97
"824","2019-02-20",8.14
"825","2019-02-21",8.05
"826","2019-02-22",8.09
"827","2019-02-25",7.85
"828","2019-02-26",7.73
"829","2019-02-27",7.73
"830","2019-02-28",7.62
"831","2019-03-01",7.69
"832","2019-03-04",7.72
"833","2019-03-05",7.83
"834","2019-03-06",7.9
"835","2019-03-07",7.75
"836","2019-03-08",7.69
"837","2019-03-11",7.76
"838","2019-03-12",7.8
"839","2019-03-13",7.83
"840","2019-03-14",7.85
"841","2019-03-15",7.96
"842","2019-03-18",8.07
"843","2019-03-19",8.17
"844","2019-03-20",8.23
"845","2019-03-21",8.34
"846","2019-03-22",8.1
"847","2019-03-25",7.8
"848","2019-03-26",7.78
"849","2019-03-27",7.74
"850","2019-03-28",7.62
"851","2019-03-29",7.63
"852","2019-04-01",7.62
"853","2019-04-02",7.55
"854","2019-04-03",7.52
"855","2019-04-04",7.49
"856","2019-04-05",7.53
"857","2019-04-08",7.6
"858","2019-04-09",7.53
"859","2019-04-10",7.48
"860","2019-04-11",7.67
"861","2019-04-12",7.65
"862","2019-04-15",7.67
"863","2019-04-16",7.79
"864","2019-04-17",7.81
"865","2019-04-18",8.01
"866","2019-04-22",8.11
"867","2019-04-23",8.16
"868","2019-04-24",8.13
"869","2019-04-25",8.03
"870","2019-04-26",8.09
"871","2019-04-29",8.08
"872","2019-04-30",8
"873","2019-05-01",8.13
"874","2019-05-02",8.1
"875","2019-05-03",8.15
"876","2019-05-06",8.13
"877","2019-05-07",8
"878","2019-05-08",8.48
"879","2019-05-09",8.5
"880","2019-05-10",8.48
"881","2019-05-13",8.49
"882","2019-05-14",8.67
"883","2019-05-15",8.72
"884","2019-05-16",8.75
"885","2019-05-17",8.77
"886","2019-05-20",8.79
"887","2019-05-21",8.69
"888","2019-05-22",8.39
"889","2019-05-23",8.35
"890","2019-05-24",8.3
"891","2019-05-28",8.27
"892","2019-05-29",8.19
"893","2019-05-30",8.13
"894","2019-05-31",8.05
"895","2019-06-03",7.92
"896","2019-06-04",7.8
"897","2019-06-05",7.88
"898","2019-06-06",8.1
"899","2019-06-07",8.05
"900","2019-06-10",8.13
"901","2019-06-11",8.06
"902","2019-06-12",8.21
"903","2019-06-13",8
"904","2019-06-14",8.13
"905","2019-06-17",8.19
"906","2019-06-18",8.15
"907","2019-06-19",8.15
"908","2019-06-20",8.08
"909","2019-06-21",7.74
"910","2019-06-24",7.37
"911","2019-06-25",7.15
"912","2019-06-26",7.33
"913","2019-06-27",7.65
"914","2019-06-28",7.71
"915","2019-07-01",7.85
"916","2019-07-02",7.9
"917","2019-07-03",7.98
"918","2019-07-05",7.85
"919","2019-07-08",7.8
"920","2019-07-09",7.7
"921","2019-07-10",7.81
"922","2019-07-11",7.7
"923","2019-07-12",7.63
"924","2019-07-15",7.6
"925","2019-07-16",7.66
"926","2019-07-17",7.59
"927","2019-07-18",7.43
"928","2019-07-19",7.34
"929","2019-07-22",7.27
"930","2019-07-23",7.36
"931","2019-07-24",7.27
"932","2019-07-25",7.31
"933","2019-07-26",7.35
"934","2019-07-29",7.3
"935","2019-07-30",7.31
"936","2019-07-31",7.33
"937","2019-08-01",7.14
"938","2019-08-02",7.03
"939","2019-08-05",6.95
"940","2019-08-06",6.76
"941","2019-08-07",7
"942","2019-08-08",7.34
"943","2019-08-09",7.29
"944","2019-08-12",7.41
"945","2019-08-13",7.5
"946","2019-08-14",7.51
"947","2019-08-15",7.51
"948","2019-08-16",7.65
"949","2019-08-19",7.69
"950","2019-08-20",7.68
"951","2019-08-21",7.76
"952","2019-08-22",7.74
"953","2019-08-23",7.66
"954","2019-08-26",7.7
"955","2019-08-27",7.65
"956","2019-08-28",7.61
"957","2019-08-29",7.86
"958","2019-08-30",8.09
"959","2019-09-03",7.79
"960","2019-09-04",7.73
"961","2019-09-05",7.94
"962","2019-09-06",8.02
"963","2019-09-09",8.01
"964","2019-09-10",8.23
"965","2019-09-11",8.29
"966","2019-09-12",8.28
"967","2019-09-13",8.3
"968","2019-09-16",8.07
"969","2019-09-17",7.98
"970","2019-09-18",7.87
"971","2019-09-19",7.92
"972","2019-09-20",7.91
"973","2019-09-23",7.86
"974","2019-09-24",7.83
"975","2019-09-25",7.77
"976","2019-09-26",7.71
"977","2019-09-27",7.7
"978","2019-09-30",7.83
"979","2019-10-01",7.83
"980","2019-10-02",7.72
"981","2019-10-03",7.66
"982","2019-10-04",7.68
"983","2019-10-07",7.65
"984","2019-10-08",7.5
"985","2019-10-09",7.39
"986","2019-10-10",7.47
"987","2019-10-11",7.53
"988","2019-10-14",7.505
"989","2019-10-15",7.56
"990","2019-10-16",7.55
"991","2019-10-17",7.76
"992","2019-10-18",7.82
"993","2019-10-21",7.92
"994","2019-10-22",7.89
"995","2019-10-23",7.99
"996","2019-10-24",8.07
"997","2019-10-25",8.14
"998","2019-10-28",8.15
"999","2019-10-29",8.2
