"","date","ATV"
"133","2007-11-08",97.400002
"134","2007-11-09",98.333336
"135","2007-11-12",94.066666
"136","2007-11-13",103.933334
"137","2007-11-14",100.066666
"138","2007-11-15",96.400002
"139","2007-11-16",88.066666
"140","2007-11-19",91.533333
"141","2007-11-20",88.400002
"142","2007-11-21",85.333336
"143","2007-11-23",85.333336
"144","2007-11-26",80.066666
"145","2007-11-27",82
"146","2007-11-28",67.333336
"147","2007-11-29",66.400002
"148","2007-11-30",67.133331
"149","2007-12-03",69
"150","2007-12-04",69.066666
"151","2007-12-05",70.333336
"152","2007-12-06",72
"153","2007-12-07",71.333336
"154","2007-12-10",72.666664
"155","2007-12-11",69.866669
"156","2007-12-12",67
"157","2007-12-13",64.800003
"158","2007-12-14",63.466667
"159","2007-12-17",61.333332
"160","2007-12-18",59.333332
"161","2007-12-19",60.333332
"162","2007-12-20",64.133331
"163","2007-12-21",66.466667
"164","2007-12-24",64.933334
"165","2007-12-26",68
"166","2007-12-27",64.400002
"167","2007-12-28",63.400002
"168","2007-12-31",62.200001
"169","2008-01-02",63.133335
"170","2008-01-03",63
"171","2008-01-04",62.799999
"172","2008-01-07",60.133335
"173","2008-01-08",58.666668
"174","2008-01-09",58.400002
"175","2008-01-10",57.733334
"176","2008-01-11",57.866665
"177","2008-01-14",59
"178","2008-01-15",57.066666
"179","2008-01-16",55.466667
"180","2008-01-17",51
"181","2008-01-18",46.133335
"182","2008-01-22",50.799999
"183","2008-01-23",46
"184","2008-01-24",56.333332
"185","2008-01-25",54.733334
"186","2008-01-28",53.866665
"187","2008-01-29",52.666668
"188","2008-01-30",52.799999
"189","2008-01-31",54.666668
"190","2008-02-01",59.533333
"191","2008-02-04",63
"192","2008-02-05",57.733334
"193","2008-02-06",57
"194","2008-02-07",60.933334
"195","2008-02-08",64.599998
"196","2008-02-11",64.933334
"197","2008-02-12",62.933334
"198","2008-02-13",65.066666
"199","2008-02-14",66.066666
"200","2008-02-15",67
"201","2008-02-19",65.666664
"202","2008-02-20",64.133331
"203","2008-02-21",62.066666
"204","2008-02-22",61.933334
"205","2008-02-25",65.199997
"206","2008-02-26",64.933334
"207","2008-02-27",64.933334
"208","2008-02-28",63.866665
"209","2008-02-29",66
"210","2008-03-03",60
"211","2008-03-04",60.666668
"212","2008-03-05",60.200001
"213","2008-03-06",59.200001
"214","2008-03-07",60
"215","2008-03-10",55.866665
"216","2008-03-11",49.933334
"217","2008-03-12",59.400002
"218","2008-03-13",62
"219","2008-03-14",58.333332
"220","2008-03-17",60.200001
"221","2008-03-18",60.733334
"222","2008-03-19",59.866665
"223","2008-03-20",59.599998
"224","2008-03-24",56.799999
"225","2008-03-25",56.133335
"226","2008-03-26",54.933334
"227","2008-03-27",54.666668
"228","2008-03-28",53.333332
"229","2008-03-31",50.533333
"230","2008-04-01",53.799999
"231","2008-04-02",54.333332
"232","2008-04-03",52.933334
"233","2008-04-04",52.533333
"234","2008-04-07",52.799999
"235","2008-04-08",50.733334
"236","2008-04-09",48.866665
"237","2008-04-10",49.799999
"238","2008-04-11",48.866665
"239","2008-04-14",48
"240","2008-04-15",48.333332
"241","2008-04-16",48.666668
"242","2008-04-17",47.666668
"243","2008-04-18",47.666668
"244","2008-04-21",48.400002
"245","2008-04-22",46.866665
"246","2008-04-23",47.200001
"247","2008-04-24",46.666668
"248","2008-04-25",46.866665
"249","2008-04-28",46.933334
"250","2008-04-29",46.799999
"251","2008-04-30",45.733334
"252","2008-05-01",46.666668
"253","2008-05-02",47.666668
"254","2008-05-05",51.933334
"255","2008-05-06",51
"256","2008-05-07",53.533333
"257","2008-05-08",54.133335
"258","2008-05-09",54.400002
"259","2008-05-12",53.466667
"260","2008-05-13",53.266666
"261","2008-05-14",51.666668
"262","2008-05-15",51.533333
"263","2008-05-16",51.066666
"264","2008-05-19",51.200001
"265","2008-05-20",50.599998
"266","2008-05-21",50.066666
"267","2008-05-22",50.866665
"268","2008-05-23",50.066666
"269","2008-05-27",52
"270","2008-05-28",53.533333
"271","2008-05-29",53.133335
"272","2008-05-30",52.866665
"273","2008-06-02",51.933334
"274","2008-06-03",51.866665
"275","2008-06-04",52.866665
"276","2008-06-05",52.599998
"277","2008-06-06",50.200001
"278","2008-06-09",49.400002
"279","2008-06-10",50.466667
"280","2008-06-11",49.666668
"281","2008-06-12",50.200001
"282","2008-06-13",50.533333
"283","2008-06-16",52.599998
"284","2008-06-17",52.466667
"285","2008-06-18",51.799999
"286","2008-06-19",53.266666
"287","2008-06-20",51.133335
"288","2008-06-23",51.333332
"289","2008-06-24",51.733334
"290","2008-06-25",52.533333
"291","2008-06-26",50.666668
"292","2008-06-27",48.666668
"293","2008-06-30",46.466667
"294","2008-07-01",45.533333
"295","2008-07-02",43.866665
"296","2008-07-03",43.599998
"297","2008-07-07",43.133335
"298","2008-07-08",42.933334
"299","2008-07-09",42.799999
"300","2008-07-10",46.200001
"301","2008-07-11",46.866665
"302","2008-07-14",48.599998
"303","2008-07-15",48.200001
"304","2008-07-16",49
"305","2008-07-17",47.599998
"306","2008-07-18",46.666668
"307","2008-07-21",47.533333
"308","2008-07-22",47.666668
"309","2008-07-23",46.599998
"310","2008-07-24",46.666668
"311","2008-07-25",47.733334
"312","2008-07-28",47.799999
"313","2008-07-29",48.133335
"314","2008-07-30",48.533333
"315","2008-07-31",47.933334
"316","2008-08-01",47.400002
"317","2008-08-04",47.333332
"318","2008-08-05",47.333332
"319","2008-08-06",46.733334
"320","2008-08-07",47.266666
"321","2008-08-08",47.066666
"322","2008-08-11",45.466667
"323","2008-08-12",47.666668
"324","2008-08-13",47.200001
"325","2008-08-14",46.533333
"326","2008-08-15",47.133335
"327","2008-08-18",46.933334
"328","2008-08-19",47.866665
"329","2008-08-20",44.666668
"330","2008-08-21",44
"331","2008-08-22",44.266666
"332","2008-08-25",43.333332
"333","2008-08-26",42.799999
"334","2008-08-27",42.333332
"335","2008-08-28",41.799999
"336","2008-08-29",39.933334
"337","2008-09-02",40.466667
"338","2008-09-03",40.733334
"339","2008-09-04",40.333332
"340","2008-09-05",40.066666
"341","2008-09-08",40
"342","2008-09-09",39.400002
"343","2008-09-10",39.666668
"344","2008-09-11",39.333332
"345","2008-09-12",38.799999
"346","2008-09-15",38.599998
"347","2008-09-16",37.799999
"348","2008-09-17",36.866665
"349","2008-09-18",38.533333
"350","2008-09-19",39.133335
"351","2008-09-22",37
"352","2008-09-23",37.066666
"353","2008-09-24",36.799999
"354","2008-09-25",35.933334
"355","2008-09-26",35.866665
"356","2008-09-29",35.066666
"357","2008-09-30",36.533333
"358","2008-10-01",35.466667
"359","2008-10-02",36.066666
"360","2008-10-03",35.933334
"361","2008-10-06",35.266666
"362","2008-10-07",37.200001
"363","2008-10-08",38.266666
"364","2008-10-09",37.066666
"365","2008-10-10",36.666668
"366","2008-10-13",35.866665
"367","2008-10-14",36
"368","2008-10-15",34.200001
"369","2008-10-16",34.733334
"370","2008-10-17",34.733334
"371","2008-10-20",33.200001
"372","2008-10-21",33.333332
"373","2008-10-22",32.266666
"374","2008-10-23",30.266666
"375","2008-10-24",29.933332
"376","2008-10-27",29.866667
"377","2008-10-28",28.333334
"378","2008-10-29",25.533333
"379","2008-10-30",26
"380","2008-10-31",24.533333
"381","2008-11-03",23.266666
"382","2008-11-04",24.733334
"383","2008-11-05",19.666666
"384","2008-11-06",18.533333
"385","2008-11-07",20
"386","2008-11-10",20.333334
"387","2008-11-11",15.8
"388","2008-11-12",16.866667
"389","2008-11-13",17.666666
"390","2008-11-14",17.533333
"391","2008-11-17",16.4
"392","2008-11-18",14.466666
"393","2008-11-19",12.666667
"394","2008-11-20",11.666667
"395","2008-11-21",9.2
"396","2008-11-24",8.6
"397","2008-11-25",8.6
"398","2008-11-26",9.533334
"399","2008-11-28",10.866667
"400","2008-12-01",12
"401","2008-12-02",13.866667
"402","2008-12-03",17.4
"403","2008-12-04",18.666666
"404","2008-12-05",19.666666
"405","2008-12-08",21.666666
"406","2008-12-09",25.200001
"407","2008-12-10",26.466667
"408","2008-12-11",26.666666
"409","2008-12-12",26.533333
"410","2008-12-15",25.866667
"411","2008-12-16",26.266666
"412","2008-12-17",25.333334
"413","2008-12-18",25.333334
"414","2008-12-19",25.933332
"415","2008-12-22",26
"416","2008-12-23",26
"417","2008-12-24",26
"418","2008-12-26",26.133333
"419","2008-12-29",26.4
"420","2008-12-30",27.333334
"421","2008-12-31",26
"422","2009-01-02",25.733334
"423","2009-01-05",25
"424","2009-01-06",25.866667
"425","2009-01-07",25.933332
"426","2009-01-08",24.066668
"427","2009-01-09",24.466667
"428","2009-01-12",23.466667
"429","2009-01-13",23.933332
"430","2009-01-14",23.4
"431","2009-01-15",23.333334
"432","2009-01-16",23.733334
"433","2009-01-20",22
"434","2009-01-21",20.6
"435","2009-01-22",20.333334
"436","2009-01-23",20.200001
"437","2009-01-26",20.933332
"438","2009-01-27",22.466667
"439","2009-01-28",22.133333
"440","2009-01-29",21.666666
"441","2009-01-30",22.933332
"442","2009-02-02",24.533333
"443","2009-02-03",24.066668
"444","2009-02-04",24.200001
"445","2009-02-05",24.200001
"446","2009-02-06",25
"447","2009-02-09",24.666666
"448","2009-02-10",24.933332
"449","2009-02-11",24.866667
"450","2009-02-12",25
"451","2009-02-13",25
"452","2009-02-17",25
"453","2009-02-18",24.933332
"454","2009-02-19",25
"455","2009-02-20",25
"456","2009-02-23",25.266666
"457","2009-02-24",25.266666
"458","2009-02-25",25.666666
"459","2009-02-26",26.333334
"460","2009-02-27",26
"461","2009-03-02",22.799999
"462","2009-03-03",21.866667
"463","2009-03-04",22.133333
"464","2009-03-05",21.333334
"465","2009-03-06",20.866667
"466","2009-03-09",18.066668
"467","2009-03-10",20.066668
"468","2009-03-11",21.333334
"469","2009-03-12",22
"470","2009-03-13",23
"471","2009-03-16",21.333334
"472","2009-03-17",21
"473","2009-03-18",20.733334
"474","2009-03-19",20.866667
"475","2009-03-20",20.666666
"476","2009-03-23",20.666666
"477","2009-03-24",20.333334
"478","2009-03-25",20.666666
"479","2009-03-26",20.533333
"480","2009-03-27",21
"481","2009-03-30",29.933332
"482","2009-03-31",23.933332
"483","2009-04-01",21.333334
"484","2009-04-02",20.933332
"485","2009-04-03",20.933332
"486","2009-04-06",20.733334
"487","2009-04-07",20.666666
"488","2009-04-08",20.533333
"489","2009-04-09",20.533333
"490","2009-04-13",20.933332
"491","2009-04-14",20.933332
"492","2009-04-15",20.933332
"493","2009-04-16",23.6
"494","2009-04-17",20.933332
"495","2009-04-20",20.933332
"496","2009-04-21",20.866667
"497","2009-04-22",21
"498","2009-04-23",21.266666
"499","2009-04-24",21.666666
"500","2009-04-27",21.6
"501","2009-04-28",21.666666
"502","2009-04-29",21.866667
"503","2009-04-30",21.6
"504","2009-05-01",21.666666
"505","2009-05-04",21.866667
"506","2009-05-05",22.133333
"507","2009-05-06",24.533333
"508","2009-05-07",23.666666
"509","2009-05-08",23.333334
"510","2009-05-11",23.4
"511","2009-05-12",23.866667
"512","2009-05-13",27.200001
"513","2009-05-14",27.866667
"514","2009-05-15",27.133333
"515","2009-05-18",29.533333
"516","2009-05-19",29.333334
"517","2009-05-20",28.666666
"518","2009-05-21",26.533333
"519","2009-05-22",27
"520","2009-05-26",28.133333
"521","2009-05-27",26.799999
"522","2009-05-28",28.333334
"523","2009-05-29",29.866667
"524","2009-06-01",29.666666
"525","2009-06-02",29.799999
"526","2009-06-03",29.066668
"527","2009-06-04",29.533333
"528","2009-06-05",29.6
"529","2009-06-08",31.200001
"530","2009-06-09",31.333334
"531","2009-06-10",31.799999
"532","2009-06-11",30.866667
"533","2009-06-12",28.866667
"534","2009-06-15",28.200001
"535","2009-06-16",27.799999
"536","2009-06-17",27
"537","2009-06-18",26.200001
"538","2009-06-19",29.799999
"539","2009-06-22",28.133333
"540","2009-06-23",29.799999
"541","2009-06-24",29.6
"542","2009-06-25",28.333334
"543","2009-06-26",28.866667
"544","2009-06-29",27.333334
"545","2009-06-30",27.333334
"546","2009-07-01",27.866667
"547","2009-07-02",27.666666
"548","2009-07-06",27
"549","2009-07-07",27
"550","2009-07-08",26.533333
"551","2009-07-09",26.799999
"552","2009-07-10",27.333334
"553","2009-07-13",28
"554","2009-07-14",28
"555","2009-07-15",28
"556","2009-07-16",28
"557","2009-07-17",27.733334
"558","2009-07-20",29.333334
"559","2009-07-21",31.933332
"560","2009-07-22",30.666666
"561","2009-07-23",30.866667
"562","2009-07-24",31
"563","2009-07-27",31
"564","2009-07-28",31
"565","2009-07-29",30.466667
"566","2009-07-30",30.333334
"567","2009-07-31",31
"568","2009-08-03",30.533333
"569","2009-08-04",29.866667
"570","2009-08-05",30
"571","2009-08-06",30.333334
"572","2009-08-07",30.333334
"573","2009-08-10",29.933332
"574","2009-08-11",29.799999
"575","2009-08-12",29.333334
"576","2009-08-13",29.066668
"577","2009-08-14",28.866667
"578","2009-08-17",26.4
"579","2009-08-18",27.666666
"580","2009-08-19",26.066668
"581","2009-08-20",26.333334
"582","2009-08-21",26
"583","2009-08-24",26
"584","2009-08-25",25.666666
"585","2009-08-26",25.666666
"586","2009-08-27",24.799999
"587","2009-08-28",24.933332
"588","2009-08-31",23.333334
"589","2009-09-01",23.333334
"590","2009-09-02",23.066668
"591","2009-09-03",23.333334
"592","2009-09-04",26
"593","2009-09-08",24
"594","2009-09-09",25.666666
"595","2009-09-10",25.799999
"596","2009-09-11",25.533333
"597","2009-09-14",25.799999
"598","2009-09-15",24.933332
"599","2009-09-16",25.4
"600","2009-09-17",24.866667
"601","2009-09-18",25.133333
"602","2009-09-21",26.466667
"603","2009-09-22",26.200001
"604","2009-09-23",26.4
"605","2009-09-24",26.799999
"606","2009-09-25",26.533333
"607","2009-09-28",27.066668
"608","2009-09-29",27
"609","2009-09-30",27.133333
"610","2009-10-01",35.599998
"611","2009-10-02",35.533333
"612","2009-10-05",37.466667
"613","2009-10-06",41.333332
"614","2009-10-07",41.200001
"615","2009-10-08",44.200001
"616","2009-10-09",41.533333
"617","2009-10-12",41
"618","2009-10-13",43.133335
"619","2009-10-14",42.200001
"620","2009-10-15",43.200001
"621","2009-10-16",42.333332
"622","2009-10-19",42
"623","2009-10-20",39.866665
"624","2009-10-21",40.133335
"625","2009-10-22",41.333332
"626","2009-10-23",39.933334
"627","2009-10-26",40.066666
"628","2009-10-27",38.400002
"629","2009-10-28",39
"630","2009-10-29",40
"631","2009-10-30",38.200001
"632","2009-11-02",36.400002
"633","2009-11-03",34.933334
"634","2009-11-04",34.466667
"635","2009-11-05",34.266666
"636","2009-11-06",34
"637","2009-11-09",34.733334
"638","2009-11-10",35
"639","2009-11-11",35.266666
"640","2009-11-12",35.200001
"641","2009-11-13",36.666668
"642","2009-11-16",38.666668
"643","2009-11-17",39.266666
"644","2009-11-18",37.666668
"645","2009-11-19",36.333332
"646","2009-11-20",35.266666
"647","2009-11-23",34.666668
"648","2009-11-24",34.200001
"649","2009-11-25",34.466667
"650","2009-11-27",33.933334
"651","2009-11-30",34.066666
"652","2009-12-01",33.866665
"653","2009-12-02",33.333332
"654","2009-12-03",32.733334
"655","2009-12-04",32.466667
"656","2009-12-07",32.466667
"657","2009-12-08",32.200001
"658","2009-12-09",32.400002
"659","2009-12-10",32.200001
"660","2009-12-11",32.333332
"661","2009-12-14",32.400002
"662","2009-12-15",32.466667
"663","2009-12-16",32.266666
"664","2009-12-17",31.933332
"665","2009-12-18",32.466667
"666","2009-12-21",37.400002
"667","2009-12-22",37.066666
"668","2009-12-23",37.400002
"669","2009-12-24",38.066666
"670","2009-12-28",38.599998
"671","2009-12-29",32.200001
"672","2009-12-30",30.533333
"673","2009-12-31",31.533333
"674","2010-01-04",32.599998
"675","2010-01-05",32.533333
"676","2010-01-06",34.133335
"677","2010-01-07",34.666668
"678","2010-01-08",38.599998
"679","2010-01-11",38.599998
"680","2010-01-12",35.733334
"681","2010-01-13",36.200001
"682","2010-01-14",36.666668
"683","2010-01-15",36.200001
"684","2010-01-19",34.666668
"685","2010-01-20",36
"686","2010-01-21",35.133335
"687","2010-01-22",34
"688","2010-01-25",34
"689","2010-01-26",33.933334
"690","2010-01-27",35.666668
"691","2010-01-28",36.866665
"692","2010-01-29",39.599998
"693","2010-02-01",41.266666
"694","2010-02-02",41
"695","2010-02-03",39.599998
"696","2010-02-04",38.333332
"697","2010-02-05",38.266666
"698","2010-02-08",38.733334
"699","2010-02-09",39.666668
"700","2010-02-10",39.866665
"701","2010-02-11",40.066666
"702","2010-02-12",41
"703","2010-02-16",43.799999
"704","2010-02-17",44.599998
"705","2010-02-18",43.466667
"706","2010-02-19",44.133335
"707","2010-02-22",47.533333
"708","2010-02-23",45.599998
"709","2010-02-24",46.466667
"710","2010-02-25",43.866665
"711","2010-02-26",43
"712","2010-03-01",42.533333
"713","2010-03-02",42.200001
"714","2010-03-03",41.666668
"715","2010-03-04",40.400002
"716","2010-03-05",42.933334
"717","2010-03-08",41.799999
"718","2010-03-09",41.933334
"719","2010-03-10",43.933334
"720","2010-03-11",43.066666
"721","2010-03-12",36
"722","2010-03-15",35.799999
"723","2010-03-16",35.333332
"724","2010-03-17",34.200001
"725","2010-03-18",33.466667
"726","2010-03-19",34.599998
"727","2010-03-22",33.666668
"728","2010-03-23",35.400002
"729","2010-03-24",34.666668
"730","2010-03-25",34.799999
"731","2010-03-26",34.599998
"732","2010-03-29",33.799999
"733","2010-03-30",34.066666
"734","2010-03-31",33.266666
"735","2010-04-01",33.066666
"736","2010-04-05",33.466667
"737","2010-04-06",33.466667
"738","2010-04-07",32.666668
"739","2010-04-08",33.066666
"740","2010-04-09",32.933334
"741","2010-04-12",32.333332
"742","2010-04-13",32
"743","2010-04-14",33.333332
"744","2010-04-15",33.533333
"745","2010-04-16",32.599998
"746","2010-04-19",31.799999
"747","2010-04-20",32
"748","2010-04-21",31.6
"749","2010-04-22",31.533333
"750","2010-04-23",30.733334
"751","2010-04-26",29.799999
"752","2010-04-27",29
"753","2010-04-28",29.333334
"754","2010-04-29",29.733334
"755","2010-04-30",30.066668
"756","2010-05-03",28.866667
"757","2010-05-04",27.866667
"758","2010-05-05",27.733334
"759","2010-05-06",25.799999
"760","2010-05-07",26
"761","2010-05-10",24.799999
"762","2010-05-11",29.333334
"763","2010-05-12",27.666666
"764","2010-05-13",27.4
"765","2010-05-14",27.6
"766","2010-05-17",24.133333
"767","2010-05-18",25
"768","2010-05-19",25
"769","2010-05-20",23.4
"770","2010-05-21",21.799999
"771","2010-05-24",23.533333
"772","2010-05-25",24.6
"773","2010-05-26",26.333334
"774","2010-05-27",26.466667
"775","2010-05-28",27.333334
"776","2010-06-01",26.666666
"777","2010-06-02",26.533333
"778","2010-06-03",26.799999
"779","2010-06-04",26.200001
"780","2010-06-07",26.733334
"781","2010-06-08",26.866667
"782","2010-06-09",26.6
"783","2010-06-10",29.200001
"784","2010-06-11",28.933332
"785","2010-06-14",29.200001
"786","2010-06-15",29.066668
"787","2010-06-16",29.4
"788","2010-06-17",27.533333
"789","2010-06-18",26.733334
"790","2010-06-21",26.200001
"791","2010-06-22",25.266666
"792","2010-06-23",24.200001
"793","2010-06-24",24.666666
"794","2010-06-25",24.6
"795","2010-06-28",24.533333
"796","2010-06-29",24.533333
"797","2010-06-30",23.933332
"798","2010-07-01",24.066668
"799","2010-07-02",25.933332
"800","2010-07-06",24.733334
"801","2010-07-07",25.933332
"802","2010-07-08",25.866667
"803","2010-07-09",25.799999
"804","2010-07-12",25.4
"805","2010-07-13",25.4
"806","2010-07-14",25.733334
"807","2010-07-15",26.066668
"808","2010-07-16",26.4
"809","2010-07-19",26.333334
"810","2010-07-20",26.333334
"811","2010-07-21",26.666666
"812","2010-07-22",26.666666
"813","2010-07-23",26.666666
"814","2010-07-26",27.200001
"815","2010-07-27",26.866667
"816","2010-07-28",27.533333
"817","2010-07-29",27.799999
"818","2010-07-30",27.799999
"819","2010-08-02",26.799999
"820","2010-08-03",26.666666
"821","2010-08-04",26.533333
"822","2010-08-05",26.333334
"823","2010-08-06",26.4
"824","2010-08-09",26.799999
"825","2010-08-10",26.4
"826","2010-08-11",26.133333
"827","2010-08-12",26.200001
"828","2010-08-13",26.333334
"829","2010-08-16",25.333334
"830","2010-08-17",25.4
"831","2010-08-18",28
"832","2010-08-19",25.533333
"833","2010-08-20",21.6
"834","2010-08-23",21.466667
"835","2010-08-24",23.6
"836","2010-08-25",25.200001
"837","2010-08-26",26.066668
"838","2010-08-27",27
"839","2010-08-30",27.666666
"840","2010-08-31",28.799999
"841","2010-09-01",30.066668
"842","2010-09-02",30.6
"843","2010-09-03",30.733334
"844","2010-09-07",28.933332
"845","2010-09-08",28.466667
"846","2010-09-09",27
"847","2010-09-10",27.533333
"848","2010-09-13",28
"849","2010-09-14",27.6
"850","2010-09-15",28.200001
"851","2010-09-16",28.4
"852","2010-09-17",28.933332
"853","2010-09-20",29.066668
"854","2010-09-21",27.933332
"855","2010-09-22",27.333334
"856","2010-09-23",27.133333
"857","2010-09-24",28
"858","2010-09-27",27.6
"859","2010-09-28",27.799999
"860","2010-09-29",27.066668
"861","2010-09-30",27.466667
"862","2010-10-01",28
"863","2010-10-04",28.266666
"864","2010-10-05",28
"865","2010-10-06",28.4
"866","2010-10-07",28.066668
"867","2010-10-08",28.133333
"868","2010-10-11",28.733334
"869","2010-10-12",29.6
"870","2010-10-13",29.799999
"871","2010-10-14",30.333334
"872","2010-10-15",30
"873","2010-10-18",30.333334
"874","2010-10-19",29.533333
"875","2010-10-20",30.266666
"876","2010-10-21",30.799999
"877","2010-10-22",31.200001
"878","2010-10-25",29.4
"879","2010-10-26",30.333334
"880","2010-10-27",32.333332
"881","2010-10-28",32.266666
"882","2010-10-29",33.333332
"883","2010-11-01",34.599998
"884","2010-11-02",34.466667
"885","2010-11-03",35
"886","2010-11-04",35.666668
"887","2010-11-05",35.866665
"888","2010-11-08",38.933334
"889","2010-11-09",39.266666
"890","2010-11-10",34.200001
"891","2010-11-11",34.866665
"892","2010-11-12",33.733334
"893","2010-11-15",33.666668
"894","2010-11-16",32.933334
"895","2010-11-17",32.933334
"896","2010-11-18",33.733334
"897","2010-11-19",33.666668
"898","2010-11-22",32.466667
"899","2010-11-23",32.066666
"900","2010-11-24",31.6
"901","2010-11-26",32.066666
"902","2010-11-29",32.133335
"903","2010-11-30",32
"904","2010-12-01",32.533333
"905","2010-12-02",32.799999
"906","2010-12-03",32.466667
"907","2010-12-06",32.066666
"908","2010-12-07",31.733334
"909","2010-12-08",32.333332
"910","2010-12-09",32
"911","2010-12-10",31.533333
"912","2010-12-13",31
"913","2010-12-14",29.466667
"914","2010-12-15",29.333334
"915","2010-12-16",28.666666
"916","2010-12-17",29
"917","2010-12-20",27.799999
"918","2010-12-21",28.333334
"919","2010-12-22",28
"920","2010-12-23",28.066668
"921","2010-12-27",27.666666
"922","2010-12-28",28
"923","2010-12-29",28.133333
"924","2010-12-30",27.933332
"925","2010-12-31",28.133333
"926","2011-01-03",28.266666
"927","2011-01-04",28.066668
"928","2011-01-05",28.333334
"929","2011-01-06",28.799999
"930","2011-01-07",29.466667
"931","2011-01-10",29.466667
"932","2011-01-11",29.4
"933","2011-01-12",29.533333
"934","2011-01-13",29.666666
"935","2011-01-14",29.4
"936","2011-01-18",31
"937","2011-01-19",32.066666
"938","2011-01-20",32.066666
"939","2011-01-21",32.333332
"940","2011-01-24",32.400002
"941","2011-01-25",32.400002
"942","2011-01-26",31.799999
"943","2011-01-27",31.666666
"944","2011-01-28",31.466667
"945","2011-01-31",31.933332
"946","2011-02-01",32.333332
"947","2011-02-02",32.666668
"948","2011-02-03",31.799999
"949","2011-02-04",31.466667
"950","2011-02-07",32.266666
"951","2011-02-08",32.266666
"952","2011-02-09",32.200001
"953","2011-02-10",32.866665
"954","2011-02-11",32.400002
"955","2011-02-14",32.866665
"956","2011-02-15",33.333332
"957","2011-02-16",33.333332
"958","2011-02-17",33.200001
