"","date","GS"
"161","2007-08-22",177.889999
"162","2007-08-23",177.5
"163","2007-08-24",179.729996
"164","2007-08-27",177.949997
"165","2007-08-28",170.949997
"166","2007-08-29",173.720001
"167","2007-08-30",171.380005
"168","2007-08-31",176.009995
"169","2007-09-04",180.800003
"170","2007-09-05",177.809998
"171","2007-09-06",179.179993
"172","2007-09-07",178.979996
"173","2007-09-10",183.610001
"174","2007-09-11",183.5
"175","2007-09-12",182.529999
"176","2007-09-13",188.470001
"177","2007-09-14",190.589996
"178","2007-09-17",187.610001
"179","2007-09-18",200.5
"180","2007-09-19",205.5
"181","2007-09-20",203.529999
"182","2007-09-21",209.979996
"183","2007-09-24",210.429993
"184","2007-09-25",210.899994
"185","2007-09-26",214.610001
"186","2007-09-27",216.779999
"187","2007-09-28",216.740005
"188","2007-10-01",222.979996
"189","2007-10-02",228.020004
"190","2007-10-03",227.350006
"191","2007-10-04",225.949997
"192","2007-10-05",228.5
"193","2007-10-08",226.960007
"194","2007-10-09",239.199997
"195","2007-10-10",235.940002
"196","2007-10-11",229.009995
"197","2007-10-12",233.559998
"198","2007-10-15",229.339996
"199","2007-10-16",224.830002
"200","2007-10-17",227.619995
"201","2007-10-18",227.850006
"202","2007-10-19",217.690002
"203","2007-10-22",222.179993
"204","2007-10-23",223.759995
"205","2007-10-24",225.119995
"206","2007-10-25",226.660004
"207","2007-10-26",235.919998
"208","2007-10-29",243.809998
"209","2007-10-30",240.330002
"210","2007-10-31",247.919998
"211","2007-11-01",240.210007
"212","2007-11-02",229.600006
"213","2007-11-05",218.389999
"214","2007-11-06",223.160004
"215","2007-11-07",214.179993
"216","2007-11-08",209.940002
"217","2007-11-09",211.330002
"218","2007-11-12",214.710007
"219","2007-11-13",233.039993
"220","2007-11-14",233.309998
"221","2007-11-15",227.020004
"222","2007-11-16",225.25
"223","2007-11-19",220.539993
"224","2007-11-20",217.479996
"225","2007-11-21",209.5
"226","2007-11-23",216.479996
"227","2007-11-26",207.449997
"228","2007-11-27",213.330002
"229","2007-11-28",227.520004
"230","2007-11-29",224.380005
"231","2007-11-30",226.639999
"232","2007-12-03",226.889999
"233","2007-12-04",215.220001
"234","2007-12-05",218.259995
"235","2007-12-06",222.509995
"236","2007-12-07",217.889999
"237","2007-12-10",224.210007
"238","2007-12-11",211.149994
"239","2007-12-12",212.580002
"240","2007-12-13",208.479996
"241","2007-12-14",210.669998
"242","2007-12-17",208.630005
"243","2007-12-18",201.509995
"244","2007-12-19",204.160004
"245","2007-12-20",202.669998
"246","2007-12-21",209.600006
"247","2007-12-24",214.320007
"248","2007-12-26",216.690002
"249","2007-12-27",211.949997
"250","2007-12-28",211.940002
"251","2007-12-31",215.050003
"252","2008-01-02",207.600006
"253","2008-01-03",204.839996
"254","2008-01-04",199.929993
"255","2008-01-07",194.729996
"256","2008-01-08",189.5
"257","2008-01-09",191.75
"258","2008-01-10",196.910004
"259","2008-01-11",198.740005
"260","2008-01-14",201.649994
"261","2008-01-15",193.289993
"262","2008-01-16",197.5
"263","2008-01-17",190.979996
"264","2008-01-18",187.210007
"265","2008-01-22",190.690002
"266","2008-01-23",199.389999
"267","2008-01-24",199.199997
"268","2008-01-25",191.369995
"269","2008-01-28",196.25
"270","2008-01-29",196.050003
"271","2008-01-30",198.550003
"272","2008-01-31",199.550003
"273","2008-02-01",207.779999
"274","2008-02-04",200.800003
"275","2008-02-05",189.860001
"276","2008-02-06",187.169998
"277","2008-02-07",190.460007
"278","2008-02-08",187.070007
"279","2008-02-11",185.869995
"280","2008-02-12",180.649994
"281","2008-02-13",180.179993
"282","2008-02-14",176.559998
"283","2008-02-15",178.410004
"284","2008-02-19",173.800003
"285","2008-02-20",177.25
"286","2008-02-21",175.169998
"287","2008-02-22",177.710007
"288","2008-02-25",177.360001
"289","2008-02-26",172.699997
"290","2008-02-27",180.800003
"291","2008-02-28",176.699997
"292","2008-02-29",169.630005
"293","2008-03-03",165.080002
"294","2008-03-04",163.600006
"295","2008-03-05",164.970001
"296","2008-03-06",158.649994
"297","2008-03-07",160.070007
"298","2008-03-10",155.580002
"299","2008-03-11",163.070007
"300","2008-03-12",163.009995
"301","2008-03-13",165.440002
"302","2008-03-14",156.860001
"303","2008-03-17",151.020004
"304","2008-03-18",175.589996
"305","2008-03-19",166.490005
"306","2008-03-20",179.630005
"307","2008-03-24",178.880005
"308","2008-03-25",179.630005
"309","2008-03-26",175.479996
"310","2008-03-27",168.139999
"311","2008-03-28",164.449997
"312","2008-03-31",165.389999
"313","2008-04-01",176.860001
"314","2008-04-02",176.869995
"315","2008-04-03",176.529999
"316","2008-04-04",175.399994
"317","2008-04-07",178.729996
"318","2008-04-08",178.899994
"319","2008-04-09",174.139999
"320","2008-04-10",170.550003
"321","2008-04-11",167.300003
"322","2008-04-14",163.589996
"323","2008-04-15",164.199997
"324","2008-04-16",169.050003
"325","2008-04-17",172.100006
"326","2008-04-18",179.929993
"327","2008-04-21",180.399994
"328","2008-04-22",179.759995
"329","2008-04-23",179.350006
"330","2008-04-24",188.789993
"331","2008-04-25",192
"332","2008-04-28",190.240005
"333","2008-04-29",192.679993
"334","2008-04-30",191.369995
"335","2008-05-01",199.050003
"336","2008-05-02",200.270004
"337","2008-05-05",197.119995
"338","2008-05-06",197.610001
"339","2008-05-07",189.759995
"340","2008-05-08",187.720001
"341","2008-05-09",188.089996
"342","2008-05-12",192.080002
"343","2008-05-13",190.330002
"344","2008-05-14",190.130005
"345","2008-05-15",188.619995
"346","2008-05-16",187.139999
"347","2008-05-19",184.399994
"348","2008-05-20",182.429993
"349","2008-05-21",178.600006
"350","2008-05-22",177.199997
"351","2008-05-23",172.639999
"352","2008-05-27",173.919998
"353","2008-05-28",174.830002
"354","2008-05-29",176.240005
"355","2008-05-30",176.410004
"356","2008-06-02",172.339996
"357","2008-06-03",170.580002
"358","2008-06-04",172.100006
"359","2008-06-05",176.600006
"360","2008-06-06",169.440002
"361","2008-06-09",165.759995
"362","2008-06-10",167.210007
"363","2008-06-11",162.399994
"364","2008-06-12",166.75
"365","2008-06-13",178.289993
"366","2008-06-16",182.089996
"367","2008-06-17",179.440002
"368","2008-06-18",182.770004
"369","2008-06-19",186.929993
"370","2008-06-20",183.770004
"371","2008-06-23",178.589996
"372","2008-06-24",181.979996
"373","2008-06-25",183.649994
"374","2008-06-26",176.259995
"375","2008-06-27",174.559998
"376","2008-06-30",174.899994
"377","2008-07-01",175.330002
"378","2008-07-02",178.789993
"379","2008-07-03",178.889999
"380","2008-07-07",169.820007
"381","2008-07-08",174.899994
"382","2008-07-09",169.020004
"383","2008-07-10",170.160004
"384","2008-07-11",162.479996
"385","2008-07-14",158.669998
"386","2008-07-15",157.800003
"387","2008-07-16",172.860001
"388","2008-07-17",181.240005
"389","2008-07-18",182.839996
"390","2008-07-21",180.779999
"391","2008-07-22",188.039993
"392","2008-07-23",187.869995
"393","2008-07-24",180.259995
"394","2008-07-25",178.660004
"395","2008-07-28",172.899994
"396","2008-07-29",181.630005
"397","2008-07-30",186.169998
"398","2008-07-31",184.039993
"399","2008-08-01",182
"400","2008-08-04",177.860001
"401","2008-08-05",180.770004
"402","2008-08-06",179.550003
"403","2008-08-07",172.330002
"404","2008-08-08",175.949997
"405","2008-08-11",178
"406","2008-08-12",167.300003
"407","2008-08-13",164.899994
"408","2008-08-14",166.589996
"409","2008-08-15",163.179993
"410","2008-08-18",160.039993
"411","2008-08-19",158
"412","2008-08-20",158.25
"413","2008-08-21",156.419998
"414","2008-08-22",159.809998
"415","2008-08-25",155.710007
"416","2008-08-26",155.910004
"417","2008-08-27",155.479996
"418","2008-08-28",161.830002
"419","2008-08-29",163.970001
"420","2008-09-02",165.320007
"421","2008-09-03",167.610001
"422","2008-09-04",160.899994
"423","2008-09-05",163.240005
"424","2008-09-08",169.729996
"425","2008-09-09",161.669998
"426","2008-09-10",157.589996
"427","2008-09-11",157.029999
"428","2008-09-12",154.210007
"429","2008-09-15",135.5
"430","2008-09-16",133.009995
"431","2008-09-17",114.5
"432","2008-09-18",108
"433","2008-09-19",129.800003
"434","2008-09-22",120.779999
"435","2008-09-23",125.050003
"436","2008-09-24",133
"437","2008-09-25",135.5
"438","2008-09-26",137.990005
"439","2008-09-29",120.699997
"440","2008-09-30",128
"441","2008-10-01",134.5
"442","2008-10-02",131.539993
"443","2008-10-03",128
"444","2008-10-06",124
"445","2008-10-07",115
"446","2008-10-08",113
"447","2008-10-09",101.349998
"448","2008-10-10",88.800003
"449","2008-10-13",111
"450","2008-10-14",122.900002
"451","2008-10-15",113.150002
"452","2008-10-16",112.400002
"453","2008-10-17",114.300003
"454","2008-10-20",121.5
"455","2008-10-21",121.349998
"456","2008-10-22",115.059998
"457","2008-10-23",108.580002
"458","2008-10-24",100.400002
"459","2008-10-27",92.879997
"460","2008-10-28",93.57
"461","2008-10-29",97.660004
"462","2008-10-30",91.110001
"463","2008-10-31",92.5
"464","2008-11-03",89.089996
"465","2008-11-04",95
"466","2008-11-05",87.43
"467","2008-11-06",80.720001
"468","2008-11-07",77.779999
"469","2008-11-10",71.209999
"470","2008-11-11",74.68
"471","2008-11-12",66.790001
"472","2008-11-13",69.989998
"473","2008-11-14",66.730003
"474","2008-11-17",62.490002
"475","2008-11-18",62.029999
"476","2008-11-19",55.18
"477","2008-11-20",52
"478","2008-11-21",53.310001
"479","2008-11-24",67.419998
"480","2008-11-25",71.779999
"481","2008-11-26",76.5
"482","2008-11-28",78.989998
"483","2008-12-01",65.760002
"484","2008-12-02",65
"485","2008-12-03",68.949997
"486","2008-12-04",67.529999
"487","2008-12-05",70.720001
"488","2008-12-08",77.150002
"489","2008-12-09",72.769997
"490","2008-12-10",71.529999
"491","2008-12-11",69.709999
"492","2008-12-12",67.739998
"493","2008-12-15",66.459999
"494","2008-12-16",76
"495","2008-12-17",78.779999
"496","2008-12-18",80.050003
"497","2008-12-19",80.730003
"498","2008-12-22",77
"499","2008-12-23",75.199997
"500","2008-12-24",76.440002
"501","2008-12-26",75.970001
"502","2008-12-29",76.559998
"503","2008-12-30",82.059998
"504","2008-12-31",84.389999
"505","2009-01-02",86.760002
"506","2009-01-05",88.779999
"507","2009-01-06",88.709999
"508","2009-01-07",84.5
"509","2009-01-08",85.410004
"510","2009-01-09",83.919998
"511","2009-01-12",77.669998
"512","2009-01-13",77.919998
"513","2009-01-14",75.690002
"514","2009-01-15",73.830002
"515","2009-01-16",73.050003
"516","2009-01-20",59.200001
"517","2009-01-21",69.900002
"518","2009-01-22",71.029999
"519","2009-01-23",74.910004
"520","2009-01-26",74.199997
"521","2009-01-27",78.260002
"522","2009-01-28",87.699997
"523","2009-01-29",82.720001
"524","2009-01-30",80.730003
"525","2009-02-02",83.57
"526","2009-02-03",82.809998
"527","2009-02-04",87.970001
"528","2009-02-05",92.849998
"529","2009-02-06",96.57
"530","2009-02-09",97.889999
"531","2009-02-10",90.400002
"532","2009-02-11",94.709999
"533","2009-02-12",95.580002
"534","2009-02-13",96.449997
"535","2009-02-17",85.709999
"536","2009-02-18",84.5
"537","2009-02-19",86.010002
"538","2009-02-20",84.589996
"539","2009-02-23",80.07
"540","2009-02-24",92.980003
"541","2009-02-25",89.919998
"542","2009-02-26",92.150002
"543","2009-02-27",91.080002
"544","2009-03-02",86.269997
"545","2009-03-03",82.370003
"546","2009-03-04",85.470001
"547","2009-03-05",81.720001
"548","2009-03-06",75.650002
"549","2009-03-09",73.949997
"550","2009-03-10",85.279999
"551","2009-03-11",92.389999
"552","2009-03-12",97.25
"553","2009-03-13",98.800003
"554","2009-03-16",93.900002
"555","2009-03-17",98.989998
"556","2009-03-18",105.25
"557","2009-03-19",99.300003
"558","2009-03-20",97.32
"559","2009-03-23",111.93
"560","2009-03-24",110.599998
"561","2009-03-25",112.949997
"562","2009-03-26",111.989998
"563","2009-03-27",108.080002
"564","2009-03-30",100.459999
"565","2009-03-31",106.019997
"566","2009-04-01",110.290001
"567","2009-04-02",114.220001
"568","2009-04-03",119.400002
"569","2009-04-06",116.650002
"570","2009-04-07",116.080002
"571","2009-04-08",114.75
"572","2009-04-09",124.330002
"573","2009-04-13",130.149994
"574","2009-04-14",115.110001
"575","2009-04-15",121.190002
"576","2009-04-16",121.190002
"577","2009-04-17",120.599998
"578","2009-04-20",115.010002
"579","2009-04-21",120.360001
"580","2009-04-22",120.489998
"581","2009-04-23",122.809998
"582","2009-04-24",121.300003
"583","2009-04-27",120.900002
"584","2009-04-28",120.669998
"585","2009-04-29",127.18
"586","2009-04-30",128.5
"587","2009-05-01",127.080002
"588","2009-05-04",134.160004
"589","2009-05-05",135.199997
"590","2009-05-06",139.220001
"591","2009-05-07",133.729996
"592","2009-05-08",139.589996
"593","2009-05-11",135.779999
"594","2009-05-12",135.410004
"595","2009-05-13",129.259995
"596","2009-05-14",133.600006
"597","2009-05-15",134.399994
"598","2009-05-18",143.149994
"599","2009-05-19",141.149994
"600","2009-05-20",136.440002
"601","2009-05-21",137.160004
"602","2009-05-22",136.350006
"603","2009-05-26",142.050003
"604","2009-05-27",140.009995
"605","2009-05-28",144.649994
"606","2009-05-29",144.570007
"607","2009-06-01",144.330002
"608","2009-06-02",143.130005
"609","2009-06-03",142.149994
"610","2009-06-04",149.470001
"611","2009-06-05",149.009995
"612","2009-06-08",148.350006
"613","2009-06-09",149.309998
"614","2009-06-10",146.679993
"615","2009-06-11",145.149994
"616","2009-06-12",145.639999
"617","2009-06-15",143.009995
"618","2009-06-16",144.160004
"619","2009-06-17",139.729996
"620","2009-06-18",143.089996
"621","2009-06-19",143.130005
"622","2009-06-22",137.009995
"623","2009-06-23",141.190002
"624","2009-06-24",142.649994
"625","2009-06-25",144.429993
"626","2009-06-26",146.740005
"627","2009-06-29",149.360001
"628","2009-06-30",147.440002
"629","2009-07-01",147.320007
"630","2009-07-02",143.490005
"631","2009-07-06",146.460007
"632","2009-07-07",142.539993
"633","2009-07-08",138.550003
"634","2009-07-09",143.210007
"635","2009-07-10",141.869995
"636","2009-07-13",149.440002
"637","2009-07-14",149.660004
"638","2009-07-15",155.259995
"639","2009-07-16",156.839996
"640","2009-07-17",156.839996
"641","2009-07-20",160.029999
"642","2009-07-21",159.800003
"643","2009-07-22",160.460007
"644","2009-07-23",165.449997
"645","2009-07-24",164.720001
"646","2009-07-27",163.869995
"647","2009-07-28",160.539993
"648","2009-07-29",159.440002
"649","2009-07-30",162.419998
"650","2009-07-31",163.300003
"651","2009-08-03",164.100006
"652","2009-08-04",165.169998
"653","2009-08-05",168.639999
"654","2009-08-06",166.75
"655","2009-08-07",163.649994
"656","2009-08-10",160.360001
"657","2009-08-11",159.220001
"658","2009-08-12",163.759995
"659","2009-08-13",164.479996
"660","2009-08-14",162.729996
"661","2009-08-17",157.25
"662","2009-08-18",160.479996
"663","2009-08-19",159.929993
"664","2009-08-20",162.330002
"665","2009-08-21",163.509995
"666","2009-08-24",162.580002
"667","2009-08-25",164.940002
"668","2009-08-26",165.949997
"669","2009-08-27",165.020004
"670","2009-08-28",164.419998
"671","2009-08-31",165.460007
"672","2009-09-01",160.169998
"673","2009-09-02",158.539993
"674","2009-09-03",161.660004
"675","2009-09-04",162.970001
"676","2009-09-08",167.220001
"677","2009-09-09",170.270004
"678","2009-09-10",174.869995
"679","2009-09-11",174.699997
"680","2009-09-14",177.710007
"681","2009-09-15",176.660004
"682","2009-09-16",179.869995
"683","2009-09-17",181.460007
"684","2009-09-18",183.179993
"685","2009-09-21",182.389999
"686","2009-09-22",185.520004
"687","2009-09-23",183.639999
"688","2009-09-24",183.059998
"689","2009-09-25",179.5
"690","2009-09-28",182.5
"691","2009-09-29",183.580002
"692","2009-09-30",184.350006
"693","2009-10-01",178.990005
"694","2009-10-02",179.610001
"695","2009-10-05",186.470001
"696","2009-10-06",186.979996
"697","2009-10-07",190.479996
"698","2009-10-08",188.169998
"699","2009-10-09",189.300003
"700","2009-10-12",190.149994
"701","2009-10-13",187.229996
"702","2009-10-14",192.279999
"703","2009-10-15",188.630005
"704","2009-10-16",184.369995
"705","2009-10-19",185.5
"706","2009-10-20",184.960007
"707","2009-10-21",179.259995
"708","2009-10-22",183.690002
"709","2009-10-23",180.360001
"710","2009-10-26",179.369995
"711","2009-10-27",178.610001
"712","2009-10-28",172.160004
"713","2009-10-29",178.580002
"714","2009-10-30",170.169998
"715","2009-11-02",170.679993
"716","2009-11-03",171.610001
"717","2009-11-04",169.5
"718","2009-11-05",173.399994
"719","2009-11-06",171.779999
"720","2009-11-09",176.570007
"721","2009-11-10",176.509995
"722","2009-11-11",179.850006
"723","2009-11-12",178.479996
"724","2009-11-13",176.759995
"725","2009-11-16",177.25
"726","2009-11-17",176.600006
"727","2009-11-18",176.899994
"728","2009-11-19",172.830002
"729","2009-11-20",170.009995
"730","2009-11-23",172
"731","2009-11-24",171.130005
"732","2009-11-25",168.919998
"733","2009-11-27",164.160004
"734","2009-11-30",169.660004
"735","2009-12-01",167.630005
"736","2009-12-02",166.660004
"737","2009-12-03",164.300003
"738","2009-12-04",167.240005
"739","2009-12-07",163.850006
"740","2009-12-08",161.839996
"741","2009-12-09",166.440002
"742","2009-12-10",166.729996
"743","2009-12-11",166
"744","2009-12-14",166.100006
"745","2009-12-15",162.740005
"746","2009-12-16",164.990005
"747","2009-12-17",160.929993
"748","2009-12-18",163.190002
"749","2009-12-21",165.449997
"750","2009-12-22",164.600006
"751","2009-12-23",163.630005
"752","2009-12-24",163.970001
"753","2009-12-28",163.759995
"754","2009-12-29",164.119995
"755","2009-12-30",166.699997
"756","2009-12-31",168.839996
"757","2010-01-04",173.080002
"758","2010-01-05",176.139999
"759","2010-01-06",174.259995
"760","2010-01-07",177.669998
"761","2010-01-08",174.309998
"762","2010-01-11",171.559998
"763","2010-01-12",167.820007
"764","2010-01-13",169.070007
"765","2010-01-14",168.529999
"766","2010-01-15",165.210007
"767","2010-01-19",166.860001
"768","2010-01-20",167.789993
"769","2010-01-21",160.869995
"770","2010-01-22",154.119995
"771","2010-01-25",154.979996
"772","2010-01-26",150.880005
"773","2010-01-27",151.5
"774","2010-01-28",153.289993
"775","2010-01-29",148.720001
"776","2010-02-01",153.130005
"777","2010-02-02",156.940002
"778","2010-02-03",157.229996
"779","2010-02-04",150.679993
"780","2010-02-05",154.160004
"781","2010-02-08",151.100006
"782","2010-02-09",152.490005
"783","2010-02-10",153.630005
"784","2010-02-11",154.050003
"785","2010-02-12",153.929993
"786","2010-02-16",157.399994
"787","2010-02-17",157.259995
"788","2010-02-18",155.729996
"789","2010-02-19",156.179993
"790","2010-02-22",156.710007
"791","2010-02-23",156.699997
"792","2010-02-24",158.330002
"793","2010-02-25",156.440002
"794","2010-02-26",156.350006
"795","2010-03-01",156.539993
"796","2010-03-02",158.75
"797","2010-03-03",157.720001
"798","2010-03-04",163.610001
"799","2010-03-05",167.179993
"800","2010-03-08",169.839996
"801","2010-03-09",168.850006
"802","2010-03-10",171.940002
"803","2010-03-11",173.509995
"804","2010-03-12",174.960007
"805","2010-03-15",173.529999
"806","2010-03-16",176.190002
"807","2010-03-17",176.639999
"808","2010-03-18",177.449997
"809","2010-03-19",177.899994
"810","2010-03-22",176.160004
"811","2010-03-23",174.830002
"812","2010-03-24",174.410004
"813","2010-03-25",174.899994
"814","2010-03-26",172.869995
"815","2010-03-29",174.050003
"816","2010-03-30",171.380005
"817","2010-03-31",170.630005
"818","2010-04-01",170.220001
"819","2010-04-05",173.160004
"820","2010-04-06",172.899994
"821","2010-04-07",176.360001
"822","2010-04-08",179.5
"823","2010-04-09",179.119995
"824","2010-04-12",177.839996
"825","2010-04-13",179.25
"826","2010-04-14",184.919998
"827","2010-04-15",184.270004
"828","2010-04-16",160.699997
"829","2010-04-19",163.320007
"830","2010-04-20",159.979996
"831","2010-04-21",158.929993
"832","2010-04-22",159.050003
"833","2010-04-23",157.399994
"834","2010-04-26",152.029999
"835","2010-04-27",153.039993
"836","2010-04-28",157.009995
"837","2010-04-29",160.240005
"838","2010-04-30",145.199997
"839","2010-05-03",149.5
"840","2010-05-04",149.449997
"841","2010-05-05",148.190002
"842","2010-05-06",142.320007
"843","2010-05-07",142.990005
"844","2010-05-10",143.830002
"845","2010-05-11",141.970001
"846","2010-05-12",147.199997
"847","2010-05-13",144.649994
"848","2010-05-14",143.229996
"849","2010-05-17",142.639999
"850","2010-05-18",137.360001
"851","2010-05-19",140.100006
"852","2010-05-20",136.100006
"853","2010-05-21",140.619995
"854","2010-05-24",136.690002
"855","2010-05-25",142.559998
"856","2010-05-26",140.300003
"857","2010-05-27",144.949997
"858","2010-05-28",144.259995
"859","2010-06-01",141.860001
"860","2010-06-02",144.830002
"861","2010-06-03",144.039993
"862","2010-06-04",142.25
"863","2010-06-07",138.679993
"864","2010-06-08",137.779999
"865","2010-06-09",136.800003
"866","2010-06-10",133.770004
"867","2010-06-11",135.639999
"868","2010-06-14",133.440002
"869","2010-06-15",136.899994
"870","2010-06-16",137.059998
"871","2010-06-17",137.320007
"872","2010-06-18",138.179993
"873","2010-06-21",137.740005
"874","2010-06-22",134.789993
"875","2010-06-23",135.070007
"876","2010-06-24",134.979996
"877","2010-06-25",139.660004
"878","2010-06-28",136.660004
"879","2010-06-29",133.759995
"880","2010-06-30",131.270004
"881","2010-07-01",131.139999
"882","2010-07-02",131.080002
"883","2010-07-06",132.259995
"884","2010-07-07",135.830002
"885","2010-07-08",135.460007
"886","2010-07-09",138.059998
"887","2010-07-12",137.25
"888","2010-07-13",140.25
"889","2010-07-14",139.059998
"890","2010-07-15",145.220001
"891","2010-07-16",146.169998
"892","2010-07-19",145.679993
"893","2010-07-20",148.910004
"894","2010-07-21",146.990005
"895","2010-07-22",146.550003
"896","2010-07-23",147.380005
"897","2010-07-26",148.199997
"898","2010-07-27",147.229996
"899","2010-07-28",147.199997
"900","2010-07-29",152.580002
"901","2010-07-30",150.820007
"902","2010-08-02",152.740005
"903","2010-08-03",153.190002
"904","2010-08-04",156.410004
"905","2010-08-05",155.919998
"906","2010-08-06",155.179993
"907","2010-08-09",155.399994
"908","2010-08-10",153.899994
"909","2010-08-11",149.25
"910","2010-08-12",149.419998
"911","2010-08-13",148.080002
"912","2010-08-16",147.759995
"913","2010-08-17",148.589996
"914","2010-08-18",149.199997
"915","2010-08-19",147.050003
"916","2010-08-20",148.240005
"917","2010-08-23",146.740005
"918","2010-08-24",143.949997
"919","2010-08-25",144.679993
"920","2010-08-26",141.809998
"921","2010-08-27",139.75
"922","2010-08-30",136.660004
"923","2010-08-31",136.929993
"924","2010-09-01",139.740005
"925","2010-09-02",139.779999
"926","2010-09-03",147.289993
"927","2010-09-07",145.210007
"928","2010-09-08",147.539993
"929","2010-09-09",149.139999
"930","2010-09-10",150.389999
"931","2010-09-13",154.369995
"932","2010-09-14",152.529999
"933","2010-09-15",152.559998
"934","2010-09-16",152.229996
"935","2010-09-17",150.979996
"936","2010-09-20",151.899994
"937","2010-09-21",151.399994
"938","2010-09-22",148.070007
"939","2010-09-23",144.910004
"940","2010-09-24",147.279999
"941","2010-09-27",146
"942","2010-09-28",145.009995
