"","date","RDN"
"95","2007-05-18",62.869999
"96","2007-05-21",62.970001
"97","2007-05-22",62.75
"98","2007-05-23",63.34
"99","2007-05-24",61.950001
"100","2007-05-25",62.5
"101","2007-05-29",62.790001
"102","2007-05-30",62.790001
"103","2007-05-31",61.900002
"104","2007-06-01",62.150002
"105","2007-06-04",62.560001
"106","2007-06-05",62.060001
"107","2007-06-06",61.389999
"108","2007-06-07",59.16
"109","2007-06-08",59.869999
"110","2007-06-11",60.439999
"111","2007-06-12",58.959999
"112","2007-06-13",58.389999
"113","2007-06-14",59.310001
"114","2007-06-15",58.950001
"115","2007-06-18",58.919998
"116","2007-06-19",58.75
"117","2007-06-20",56.700001
"118","2007-06-21",57.349998
"119","2007-06-22",57.029999
"120","2007-06-25",55.970001
"121","2007-06-26",55.48
"122","2007-06-27",55.150002
"123","2007-06-28",54.98
"124","2007-06-29",54
"125","2007-07-02",54.490002
"126","2007-07-03",53.880001
"127","2007-07-05",53.34
"128","2007-07-06",55.130001
"129","2007-07-09",55.400002
"130","2007-07-10",53.23
"131","2007-07-11",53.549999
"132","2007-07-12",53.75
"133","2007-07-13",53.439999
"134","2007-07-16",52.98
"135","2007-07-17",52.849998
"136","2007-07-18",52.290001
"137","2007-07-19",51.630001
"138","2007-07-20",49.450001
"139","2007-07-23",48.580002
"140","2007-07-24",45.330002
"141","2007-07-25",44.889999
"142","2007-07-26",42.650002
"143","2007-07-27",41.52
"144","2007-07-30",40.200001
"145","2007-07-31",33.709999
"146","2007-08-01",27.51
"147","2007-08-02",26.4
"148","2007-08-03",22.65
"149","2007-08-06",23.23
"150","2007-08-07",20.620001
"151","2007-08-08",21
"152","2007-08-09",19.450001
"153","2007-08-10",19.6
"154","2007-08-13",18.540001
"155","2007-08-14",17.889999
"156","2007-08-15",16.57
"157","2007-08-16",16.959999
"158","2007-08-17",19.15
"159","2007-08-20",21.799999
"160","2007-08-21",22.92
"161","2007-08-22",22.299999
"162","2007-08-23",20.93
"163","2007-08-24",21.82
"164","2007-08-27",20.299999
"165","2007-08-28",18.48
"166","2007-08-29",17.92
"167","2007-08-30",17.200001
"168","2007-08-31",17.639999
"169","2007-09-04",18.110001
"170","2007-09-05",18.27
"171","2007-09-06",17.42
"172","2007-09-07",17.26
"173","2007-09-10",17.049999
"174","2007-09-11",18.77
"175","2007-09-12",19.190001
"176","2007-09-13",20.24
"177","2007-09-14",20.34
"178","2007-09-17",20.639999
"179","2007-09-18",22.98
"180","2007-09-19",25.01
"181","2007-09-20",23.23
"182","2007-09-21",23.26
"183","2007-09-24",22.450001
"184","2007-09-25",21.540001
"185","2007-09-26",22.73
"186","2007-09-27",23.040001
"187","2007-09-28",23.280001
"188","2007-10-01",24.84
"189","2007-10-02",25.99
"190","2007-10-03",23.530001
"191","2007-10-04",23.790001
"192","2007-10-05",24.09
"193","2007-10-08",23.77
"194","2007-10-09",24.26
"195","2007-10-10",24.66
"196","2007-10-11",24.33
"197","2007-10-12",23.93
"198","2007-10-15",24.09
"199","2007-10-16",21.57
"200","2007-10-17",17.360001
"201","2007-10-18",16.16
"202","2007-10-19",14.01
"203","2007-10-22",14.05
"204","2007-10-23",13.87
"205","2007-10-24",13.08
"206","2007-10-25",9.99
"207","2007-10-26",11.96
"208","2007-10-29",13.07
"209","2007-10-30",12.22
"210","2007-10-31",12.59
"211","2007-11-01",10.88
"212","2007-11-02",9.83
"213","2007-11-05",9.2
"214","2007-11-06",10.35
"215","2007-11-07",9.22
"216","2007-11-08",10.2
"217","2007-11-09",12.62
"218","2007-11-12",11.15
"219","2007-11-13",12.86
"220","2007-11-14",13.07
"221","2007-11-15",12.6
"222","2007-11-16",12.46
"223","2007-11-19",11.46
"224","2007-11-20",10.74
"225","2007-11-21",10.57
"226","2007-11-23",10.57
"227","2007-11-26",9.76
"228","2007-11-27",9.29
"229","2007-11-28",9.6
"230","2007-11-29",10.09
"231","2007-11-30",11.34
"232","2007-12-03",11.48
"233","2007-12-04",10.42
"234","2007-12-05",10.55
"235","2007-12-06",11.67
"236","2007-12-07",11.78
"237","2007-12-10",13.07
"238","2007-12-11",11.61
"239","2007-12-12",11.54
"240","2007-12-13",11.05
"241","2007-12-14",10.62
"242","2007-12-17",10.67
"243","2007-12-18",11.11
"244","2007-12-19",10.96
"245","2007-12-20",10.86
"246","2007-12-21",11.07
"247","2007-12-24",11.66
"248","2007-12-26",12.24
"249","2007-12-27",11.89
"250","2007-12-28",11.7
"251","2007-12-31",11.68
"252","2008-01-02",11.61
"253","2008-01-03",10.83
"254","2008-01-04",10.11
"255","2008-01-07",10.11
"256","2008-01-08",9.28
"257","2008-01-09",8.38
"258","2008-01-10",8.75
"259","2008-01-11",8.89
"260","2008-01-14",9.4
"261","2008-01-15",8.82
"262","2008-01-16",7.87
"263","2008-01-17",6.37
"264","2008-01-18",6
"265","2008-01-22",6.04
"266","2008-01-23",7.1
"267","2008-01-24",8.02
"268","2008-01-25",8.18
"269","2008-01-28",8.74
"270","2008-01-29",8.97
"271","2008-01-30",8.42
"272","2008-01-31",9.13
"273","2008-02-01",9.9
"274","2008-02-04",9.19
"275","2008-02-05",8.48
"276","2008-02-06",8.3
"277","2008-02-07",8.79
"278","2008-02-08",8.33
"279","2008-02-11",8.48
"280","2008-02-12",8.14
"281","2008-02-13",7.33
"282","2008-02-14",6.92
"283","2008-02-15",8.12
"284","2008-02-19",7.53
"285","2008-02-20",7.77
"286","2008-02-21",7.35
"287","2008-02-22",7.63
"288","2008-02-25",8.06
"289","2008-02-26",7.96
"290","2008-02-27",7.45
"291","2008-02-28",7.23
"292","2008-02-29",7.12
"293","2008-03-03",6.81
"294","2008-03-04",6.07
"295","2008-03-05",5.7
"296","2008-03-06",5.55
"297","2008-03-07",5.53
"298","2008-03-10",5.25
"299","2008-03-11",5.66
"300","2008-03-12",5.49
"301","2008-03-13",5.51
"302","2008-03-14",5.15
"303","2008-03-17",4.5
"304","2008-03-18",6
"305","2008-03-19",6.8
"306","2008-03-20",7
"307","2008-03-24",8.25
"308","2008-03-25",8.61
"309","2008-03-26",8.24
"310","2008-03-27",7.27
"311","2008-03-28",6.73
"312","2008-03-31",6.57
"313","2008-04-01",6.77
"314","2008-04-02",6.86
"315","2008-04-03",6.48
"316","2008-04-04",5.97
"317","2008-04-07",6.36
"318","2008-04-08",5.88
"319","2008-04-09",5.14
"320","2008-04-10",5.07
"321","2008-04-11",5.03
"322","2008-04-14",4.74
"323","2008-04-15",5.05
"324","2008-04-16",5
"325","2008-04-17",5.48
"326","2008-04-18",5.48
"327","2008-04-21",5.32
"328","2008-04-22",5.03
"329","2008-04-23",4.6
"330","2008-04-24",5.13
"331","2008-04-25",5.11
"332","2008-04-28",5.3
"333","2008-04-29",5.57
"334","2008-04-30",5.4
"335","2008-05-01",6.18
"336","2008-05-02",6.1
"337","2008-05-05",5.9
"338","2008-05-06",6.12
"339","2008-05-07",5.76
"340","2008-05-08",5.54
"341","2008-05-09",5.43
"342","2008-05-12",5.55
"343","2008-05-13",5.02
"344","2008-05-14",5.05
"345","2008-05-15",5.6
"346","2008-05-16",5.47
"347","2008-05-19",5.36
"348","2008-05-20",5.34
"349","2008-05-21",4.96
"350","2008-05-22",5.32
"351","2008-05-23",5.18
"352","2008-05-27",5.62
"353","2008-05-28",5.68
"354","2008-05-29",5.76
"355","2008-05-30",5.73
"356","2008-06-02",5.56
"357","2008-06-03",5.91
"358","2008-06-04",5.31
"359","2008-06-05",5.38
"360","2008-06-06",5.01
"361","2008-06-09",4.2
"362","2008-06-10",4.23
"363","2008-06-11",3.76
"364","2008-06-12",3.52
"365","2008-06-13",3
"366","2008-06-16",3.15
"367","2008-06-17",2.92
"368","2008-06-18",2.98
"369","2008-06-19",2.6
"370","2008-06-20",2.36
"371","2008-06-23",2
"372","2008-06-24",2.05
"373","2008-06-25",2
"374","2008-06-26",1.67
"375","2008-06-27",1.43
"376","2008-06-30",1.45
"377","2008-07-01",1.09
"378","2008-07-02",0.77
"379","2008-07-03",1.02
"380","2008-07-07",1.36
"381","2008-07-08",1.71
"382","2008-07-09",1.57
"383","2008-07-10",1.47
"384","2008-07-11",1.1
"385","2008-07-14",0.9
"386","2008-07-15",0.87
"387","2008-07-16",0.95
"388","2008-07-17",1.25
"389","2008-07-18",1.17
"390","2008-07-21",1.17
"391","2008-07-22",1.26
"392","2008-07-23",1.9
"393","2008-07-24",2.03
"394","2008-07-25",1.82
"395","2008-07-28",1.55
"396","2008-07-29",1.93
"397","2008-07-30",1.82
"398","2008-07-31",1.74
"399","2008-08-01",2.55
"400","2008-08-04",2.31
"401","2008-08-05",2.67
"402","2008-08-06",2.79
"403","2008-08-07",2.48
"404","2008-08-08",2.74
"405","2008-08-11",2.96
"406","2008-08-12",2.95
"407","2008-08-13",3.22
"408","2008-08-14",3.65
"409","2008-08-15",4.44
"410","2008-08-18",4.71
"411","2008-08-19",3.97
"412","2008-08-20",3.31
"413","2008-08-21",3.01
"414","2008-08-22",3.34
"415","2008-08-25",3.48
"416","2008-08-26",3.24
"417","2008-08-27",3.15
"418","2008-08-28",3.77
"419","2008-08-29",3.83
"420","2008-09-02",4.1
"421","2008-09-03",4.96
"422","2008-09-04",4.73
"423","2008-09-05",4.79
"424","2008-09-08",4.19
"425","2008-09-09",3.18
"426","2008-09-10",3.6
"427","2008-09-11",4
"428","2008-09-12",4.57
"429","2008-09-15",3.9
"430","2008-09-16",4.17
"431","2008-09-17",3.7
"432","2008-09-18",5
"433","2008-09-19",6.23
"434","2008-09-22",4.96
"435","2008-09-23",4.99
"436","2008-09-24",4.85
"437","2008-09-25",4.91
"438","2008-09-26",5.25
"439","2008-09-29",4.36
"440","2008-09-30",5.04
"441","2008-10-01",5.1
"442","2008-10-02",4.74
"443","2008-10-03",4.39
"444","2008-10-06",4.41
"445","2008-10-07",3.6
"446","2008-10-08",3.55
"447","2008-10-09",2.46
"448","2008-10-10",2.45
"449","2008-10-13",3.15
"450","2008-10-14",3.61
"451","2008-10-15",3.09
"452","2008-10-16",4.32
"453","2008-10-17",3.91
"454","2008-10-20",3.95
"455","2008-10-21",3.73
"456","2008-10-22",3.32
"457","2008-10-23",2.68
"458","2008-10-24",2.54
"459","2008-10-27",2.1
"460","2008-10-28",2.1
"461","2008-10-29",2.93
"462","2008-10-30",2.98
"463","2008-10-31",3.6
"464","2008-11-03",3.56
"465","2008-11-04",3.53
"466","2008-11-05",4.25
"467","2008-11-06",3.86
"468","2008-11-07",3.74
"469","2008-11-10",3.32
"470","2008-11-11",3.89
"471","2008-11-12",3.21
"472","2008-11-13",3.36
"473","2008-11-14",2.64
"474","2008-11-17",2.72
"475","2008-11-18",2.52
"476","2008-11-19",2.15
"477","2008-11-20",1.67
"478","2008-11-21",1.5
"479","2008-11-24",1.97
"480","2008-11-25",1.99
"481","2008-11-26",2.54
"482","2008-11-28",2.71
"483","2008-12-01",1.97
"484","2008-12-02",2.38
"485","2008-12-03",2.72
"486","2008-12-04",3.28
"487","2008-12-05",3.46
"488","2008-12-08",3.3
"489","2008-12-09",3.35
"490","2008-12-10",3.38
"491","2008-12-11",3.02
"492","2008-12-12",2.7
"493","2008-12-15",2.62
"494","2008-12-16",2.97
"495","2008-12-17",3.08
"496","2008-12-18",3.32
"497","2008-12-19",3.39
"498","2008-12-22",3.13
"499","2008-12-23",3.05
"500","2008-12-24",3.01
"501","2008-12-26",3.14
"502","2008-12-29",3.1
"503","2008-12-30",3.22
"504","2008-12-31",3.68
"505","2009-01-02",3.89
"506","2009-01-05",3.97
"507","2009-01-06",4.2
"508","2009-01-07",3.94
"509","2009-01-08",4.28
"510","2009-01-09",4.09
"511","2009-01-12",3.7
"512","2009-01-13",3.81
"513","2009-01-14",3.51
"514","2009-01-15",3.42
"515","2009-01-16",3.53
"516","2009-01-20",3
"517","2009-01-21",2.85
"518","2009-01-22",2.54
"519","2009-01-23",2.41
"520","2009-01-26",2.58
"521","2009-01-27",2.75
"522","2009-01-28",3.47
"523","2009-01-29",3.66
"524","2009-01-30",3.22
"525","2009-02-02",2.98
"526","2009-02-03",2.86
"527","2009-02-04",2.85
"528","2009-02-05",2.92
"529","2009-02-06",3.22
"530","2009-02-09",3.39
"531","2009-02-10",3.03
"532","2009-02-11",3.25
"533","2009-02-12",3.35
"534","2009-02-13",3.12
"535","2009-02-17",2.6
"536","2009-02-18",2.43
"537","2009-02-19",2.37
"538","2009-02-20",1.99
"539","2009-02-23",1.78
"540","2009-02-24",2.43
"541","2009-02-25",2.04
"542","2009-02-26",1.92
"543","2009-02-27",1.91
"544","2009-03-02",1.7
"545","2009-03-03",1.25
"546","2009-03-04",1.26
"547","2009-03-05",1.03
"548","2009-03-06",0.96
"549","2009-03-09",1.12
"550","2009-03-10",1.39
"551","2009-03-11",1.24
"552","2009-03-12",1.35
"553","2009-03-13",1.35
"554","2009-03-16",1.5
"555","2009-03-17",1.75
"556","2009-03-18",1.84
"557","2009-03-19",1.69
"558","2009-03-20",1.53
"559","2009-03-23",1.64
"560","2009-03-24",1.54
"561","2009-03-25",1.68
"562","2009-03-26",1.97
"563","2009-03-27",1.82
"564","2009-03-30",1.55
"565","2009-03-31",1.82
"566","2009-04-01",1.89
"567","2009-04-02",2.05
"568","2009-04-03",2.06
"569","2009-04-06",2.11
"570","2009-04-07",2.25
"571","2009-04-08",2.11
"572","2009-04-09",2.32
"573","2009-04-13",2.3
"574","2009-04-14",2.03
"575","2009-04-15",1.95
"576","2009-04-16",2.15
"577","2009-04-17",2.09
"578","2009-04-20",1.73
"579","2009-04-21",1.9
"580","2009-04-22",1.75
"581","2009-04-23",1.64
"582","2009-04-24",1.75
"583","2009-04-27",1.65
"584","2009-04-28",1.68
"585","2009-04-29",1.74
"586","2009-04-30",1.73
"587","2009-05-01",2
"588","2009-05-04",2.2
"589","2009-05-05",2.75
"590","2009-05-06",2.7
"591","2009-05-07",2.63
"592","2009-05-08",3.3
"593","2009-05-11",3.43
"594","2009-05-12",3.14
"595","2009-05-13",2.68
"596","2009-05-14",2.97
"597","2009-05-15",2.79
"598","2009-05-18",3.15
"599","2009-05-19",3.23
"600","2009-05-20",3.15
"601","2009-05-21",2.98
"602","2009-05-22",2.9
"603","2009-05-26",3
"604","2009-05-27",2.79
"605","2009-05-28",2.81
"606","2009-05-29",2.83
"607","2009-06-01",3.09
"608","2009-06-02",3.28
"609","2009-06-03",3.4
"610","2009-06-04",3.61
"611","2009-06-05",3.55
"612","2009-06-08",3.43
"613","2009-06-09",3.3
"614","2009-06-10",3.27
"615","2009-06-11",3.28
"616","2009-06-12",3.14
"617","2009-06-15",3.09
"618","2009-06-16",2.9
"619","2009-06-17",2.58
"620","2009-06-18",2.65
"621","2009-06-19",2.68
"622","2009-06-22",2.37
"623","2009-06-23",2.26
"624","2009-06-24",2.58
"625","2009-06-25",2.72
"626","2009-06-26",2.81
"627","2009-06-29",2.73
"628","2009-06-30",2.72
"629","2009-07-01",2.9
"630","2009-07-02",2.78
"631","2009-07-06",2.49
"632","2009-07-07",2.29
"633","2009-07-08",2.11
"634","2009-07-09",2.02
"635","2009-07-10",1.86
"636","2009-07-13",2.04
"637","2009-07-14",2.02
"638","2009-07-15",2.18
"639","2009-07-16",2.26
"640","2009-07-17",2.5
"641","2009-07-20",2.43
"642","2009-07-21",2.35
"643","2009-07-22",2.43
"644","2009-07-23",2.66
"645","2009-07-24",2.83
"646","2009-07-27",2.91
"647","2009-07-28",2.91
"648","2009-07-29",3.11
"649","2009-07-30",3.45
"650","2009-07-31",3.33
"651","2009-08-03",3.58
"652","2009-08-04",3.67
"653","2009-08-05",6.72
"654","2009-08-06",7.04
"655","2009-08-07",6.83
"656","2009-08-10",7.2
"657","2009-08-11",6.81
"658","2009-08-12",6.72
"659","2009-08-13",7.07
"660","2009-08-14",7.45
"661","2009-08-17",7.2
"662","2009-08-18",7.87
"663","2009-08-19",8.42
"664","2009-08-20",8.27
"665","2009-08-21",8.53
"666","2009-08-24",8.89
"667","2009-08-25",9.42
"668","2009-08-26",9.36
"669","2009-08-27",9.28
"670","2009-08-28",9.4
"671","2009-08-31",9.17
"672","2009-09-01",8.7
"673","2009-09-02",7.96
"674","2009-09-03",8.35
"675","2009-09-04",8.6
"676","2009-09-08",9.17
"677","2009-09-09",9.77
"678","2009-09-10",10.27
"679","2009-09-11",10.25
"680","2009-09-14",10.53
"681","2009-09-15",11.29
"682","2009-09-16",11.8
"683","2009-09-17",11.88
"684","2009-09-18",12.15
"685","2009-09-21",11.47
"686","2009-09-22",12.06
"687","2009-09-23",11.72
"688","2009-09-24",10.53
"689","2009-09-25",10.43
"690","2009-09-28",11.79
"691","2009-09-29",11.17
"692","2009-09-30",10.58
"693","2009-10-01",9.03
"694","2009-10-02",9.12
"695","2009-10-05",9.2
"696","2009-10-06",9.09
"697","2009-10-07",8.9
"698","2009-10-08",8.82
"699","2009-10-09",8.44
"700","2009-10-12",8.48
"701","2009-10-13",8.16
"702","2009-10-14",8.74
"703","2009-10-15",8.6
"704","2009-10-16",7.1
"705","2009-10-19",6.74
"706","2009-10-20",6.31
"707","2009-10-21",6.16
"708","2009-10-22",6.76
"709","2009-10-23",6.17
"710","2009-10-26",5.6
"711","2009-10-27",5.35
"712","2009-10-28",5.04
"713","2009-10-29",6.06
"714","2009-10-30",5.79
"715","2009-11-02",5.32
"716","2009-11-03",5.92
"717","2009-11-04",6.09
"718","2009-11-05",5.94
"719","2009-11-06",6.14
"720","2009-11-09",6.41
"721","2009-11-10",5.66
"722","2009-11-11",5.84
"723","2009-11-12",5.37
"724","2009-11-13",5.45
"725","2009-11-16",5.27
"726","2009-11-17",5.04
"727","2009-11-18",5.69
"728","2009-11-19",5.28
"729","2009-11-20",5.07
"730","2009-11-23",5.11
"731","2009-11-24",4.96
"732","2009-11-25",4.73
"733","2009-11-27",4.47
"734","2009-11-30",4.47
"735","2009-12-01",5.49
"736","2009-12-02",5.19
"737","2009-12-03",5.47
"738","2009-12-04",6.06
"739","2009-12-07",6.36
"740","2009-12-08",6.28
"741","2009-12-09",6.08
"742","2009-12-10",5.94
"743","2009-12-11",6.3
"744","2009-12-14",6.58
"745","2009-12-15",6.18
"746","2009-12-16",6.45
"747","2009-12-17",6.21
"748","2009-12-18",6.16
"749","2009-12-21",6.46
"750","2009-12-22",8.12
"751","2009-12-23",7.1
"752","2009-12-24",7.55
"753","2009-12-28",7.16
"754","2009-12-29",7.58
"755","2009-12-30",7.32
"756","2009-12-31",7.31
"757","2010-01-04",7.81
"758","2010-01-05",8.2
"759","2010-01-06",8.27
"760","2010-01-07",8.77
"761","2010-01-08",8.91
"762","2010-01-11",9.13
"763","2010-01-12",8.25
"764","2010-01-13",8.55
"765","2010-01-14",8.36
"766","2010-01-15",7.86
"767","2010-01-19",7.82
"768","2010-01-20",7.69
"769","2010-01-21",7.25
"770","2010-01-22",6.69
"771","2010-01-25",6.7
"772","2010-01-26",6.99
"773","2010-01-27",6.83
"774","2010-01-28",6.73
"775","2010-01-29",6.43
"776","2010-02-01",6.72
"777","2010-02-02",7.2
"778","2010-02-03",7.15
"779","2010-02-04",6.37
"780","2010-02-05",6.41
"781","2010-02-08",6.41
"782","2010-02-09",6.7
"783","2010-02-10",6.98
"784","2010-02-11",7.16
"785","2010-02-12",7.84
"786","2010-02-16",8.05
"787","2010-02-17",7.92
"788","2010-02-18",8.37
"789","2010-02-19",8.17
"790","2010-02-22",8.58
"791","2010-02-23",9.38
"792","2010-02-24",9.04
"793","2010-02-25",10.17
"794","2010-02-26",9.82
"795","2010-03-01",9.95
"796","2010-03-02",10.35
"797","2010-03-03",10.28
"798","2010-03-04",10.17
"799","2010-03-05",10.53
"800","2010-03-08",10.7
"801","2010-03-09",11.11
"802","2010-03-10",11.58
"803","2010-03-11",11.65
"804","2010-03-12",11.56
"805","2010-03-15",11.26
"806","2010-03-16",11.46
"807","2010-03-17",11.72
"808","2010-03-18",11.71
"809","2010-03-19",11.31
"810","2010-03-22",11.59
"811","2010-03-23",11.89
"812","2010-03-24",14.52
"813","2010-03-25",13.09
"814","2010-03-26",13.96
"815","2010-03-29",14.31
"816","2010-03-30",14.61
"817","2010-03-31",15.64
"818","2010-04-01",16.379999
"819","2010-04-05",17.24
"820","2010-04-06",16.84
"821","2010-04-07",16.16
"822","2010-04-08",16.469999
"823","2010-04-09",16.66
"824","2010-04-12",16.709999
"825","2010-04-13",16.280001
"826","2010-04-14",17.93
"827","2010-04-15",18.139999
"828","2010-04-16",17.889999
"829","2010-04-19",17.610001
"830","2010-04-20",16.9
"831","2010-04-21",17.59
"832","2010-04-22",17.66
"833","2010-04-23",18.33
"834","2010-04-26",17.639999
"835","2010-04-27",15.81
"836","2010-04-28",14.72
"837","2010-04-29",15.38
"838","2010-04-30",14.19
"839","2010-05-03",14.63
"840","2010-05-04",12.83
"841","2010-05-05",11.31
"842","2010-05-06",9.83
"843","2010-05-07",9.4
"844","2010-05-10",10.26
"845","2010-05-11",9.83
"846","2010-05-12",10.42
"847","2010-05-13",10.3
"848","2010-05-14",9.82
"849","2010-05-17",9.87
"850","2010-05-18",9.4
"851","2010-05-19",9.67
"852","2010-05-20",8.53
"853","2010-05-21",8.86
"854","2010-05-24",8.28
"855","2010-05-25",8.7
"856","2010-05-26",8.99
"857","2010-05-27",10.02
"858","2010-05-28",10.28
"859","2010-06-01",9.38
"860","2010-06-02",9.65
"861","2010-06-03",10.22
"862","2010-06-04",9.18
"863","2010-06-07",8.3
"864","2010-06-08",8.22
"865","2010-06-09",8.14
"866","2010-06-10",8.98
"867","2010-06-11",8.92
"868","2010-06-14",9.23
"869","2010-06-15",10.23
"870","2010-06-16",9.82
"871","2010-06-17",9.44
"872","2010-06-18",9.43
"873","2010-06-21",9.02
"874","2010-06-22",8.57
"875","2010-06-23",8.2
"876","2010-06-24",8.62
"877","2010-06-25",8.85
"878","2010-06-28",8.33
"879","2010-06-29",7.44
"880","2010-06-30",7.24
"881","2010-07-01",6.99
"882","2010-07-02",6.84
"883","2010-07-06",6.8
"884","2010-07-07",7.58
"885","2010-07-08",7.93
"886","2010-07-09",8.2
"887","2010-07-12",8.07
"888","2010-07-13",8.69
"889","2010-07-14",8.59
"890","2010-07-15",8.49
"891","2010-07-16",7.46
"892","2010-07-19",7.6
"893","2010-07-20",8.36
"894","2010-07-21",8.21
"895","2010-07-22",8.88
"896","2010-07-23",9.09
"897","2010-07-26",9.38
"898","2010-07-27",9.2
"899","2010-07-28",8.87
"900","2010-07-29",8.77
"901","2010-07-30",8.6
"902","2010-08-02",9.03
"903","2010-08-03",7.26
"904","2010-08-04",7.05
"905","2010-08-05",7.44
"906","2010-08-06",7.42
"907","2010-08-09",7.35
"908","2010-08-10",7.18
"909","2010-08-11",6.81
"910","2010-08-12",6.6
"911","2010-08-13",6.49
"912","2010-08-16",6.63
"913","2010-08-17",7.03
"914","2010-08-18",7.06
"915","2010-08-19",6.66
"916","2010-08-20",6.89
"917","2010-08-23",6.6
"918","2010-08-24",6.32
"919","2010-08-25",6.31
"920","2010-08-26",6.21
"921","2010-08-27",6.64
"922","2010-08-30",6.26
"923","2010-08-31",6.33
"924","2010-09-01",6.86
"925","2010-09-02",7.12
"926","2010-09-03",7.51
"927","2010-09-07",7.15
"928","2010-09-08",7.55
"929","2010-09-09",7.56
"930","2010-09-10",7.6
"931","2010-09-13",7.9
"932","2010-09-14",7.65
"933","2010-09-15",7.62
"934","2010-09-16",7.47
"935","2010-09-17",7.42
"936","2010-09-20",7.72
"937","2010-09-21",7.62
"938","2010-09-22",7.33
"939","2010-09-23",7.19
"940","2010-09-24",7.55
"941","2010-09-27",7.47
"942","2010-09-28",7.87
"943","2010-09-29",7.97
"944","2010-09-30",7.82
"945","2010-10-01",7.81
"946","2010-10-04",7.56
"947","2010-10-05",7.9
"948","2010-10-06",8.16
"949","2010-10-07",8.19
"950","2010-10-08",8.91
"951","2010-10-11",8.38
"952","2010-10-12",8.42
"953","2010-10-13",8.34
"954","2010-10-14",8.91
"955","2010-10-15",8.77
"956","2010-10-18",8.88
"957","2010-10-19",9.22
"958","2010-10-20",9.12
"959","2010-10-21",8.97
"960","2010-10-22",8.94
"961","2010-10-25",8.67
"962","2010-10-26",8.7
"963","2010-10-27",8.49
"964","2010-10-28",7.65
"965","2010-10-29",7.59
"966","2010-11-01",7.45
"967","2010-11-02",8.56
"968","2010-11-03",8.61
"969","2010-11-04",9.17
"970","2010-11-05",9.95
"971","2010-11-08",8.82
"972","2010-11-09",8.27
"973","2010-11-10",8.46
"974","2010-11-11",8.14
"975","2010-11-12",7.69
"976","2010-11-15",7.68
"977","2010-11-16",7.54
"978","2010-11-17",7.34
"979","2010-11-18",7.57
"980","2010-11-19",7.52
"981","2010-11-22",7.32
"982","2010-11-23",7.12
"983","2010-11-24",7.3
"984","2010-11-26",7.13
"985","2010-11-29",7.27
"986","2010-11-30",7.09
"987","2010-12-01",7.34
"988","2010-12-02",7.63
"989","2010-12-03",7.51
"990","2010-12-06",7.41
"991","2010-12-07",7.4
