"","date","RDI"
"1364","2012-05-31",5.75
"1365","2012-06-01",5.61
"1366","2012-06-04",5.49
"1367","2012-06-05",5.5
"1368","2012-06-06",5.57
"1369","2012-06-07",5.62
"1370","2012-06-08",5.7
"1371","2012-06-11",5.64
"1372","2012-06-12",5.6
"1373","2012-06-13",5.56
"1374","2012-06-14",5.58
"1375","2012-06-15",5.63
"1376","2012-06-18",5.59
"1377","2012-06-19",5.55
"1378","2012-06-20",5.51
"1379","2012-06-21",5.5
"1380","2012-06-22",5.4
"1381","2012-06-25",5.29
"1382","2012-06-26",5.18
"1383","2012-06-27",5.21
"1384","2012-06-28",5.24
"1385","2012-06-29",5.41
"1386","2012-07-02",5.44
"1387","2012-07-03",5.44
"1388","2012-07-05",5.48
"1389","2012-07-06",5.49
"1390","2012-07-09",5.48
"1391","2012-07-10",5.46
"1392","2012-07-11",5.43
"1393","2012-07-12",5.37
"1394","2012-07-13",5.42
"1395","2012-07-16",5.26
"1396","2012-07-17",5.37
"1397","2012-07-18",5.38
"1398","2012-07-19",5.24
"1399","2012-07-20",5.21
"1400","2012-07-23",5.08
"1401","2012-07-24",4.91
"1402","2012-07-25",4.81
"1403","2012-07-26",4.73
"1404","2012-07-27",4.82
"1405","2012-07-30",4.81
"1406","2012-07-31",4.94
"1407","2012-08-01",4.85
"1408","2012-08-02",4.88
"1409","2012-08-03",4.98
"1410","2012-08-06",4.96
"1411","2012-08-07",5.05
"1412","2012-08-08",5.03
"1413","2012-08-09",5.07
"1414","2012-08-10",5.07
"1415","2012-08-13",5.69
"1416","2012-08-14",5.73
"1417","2012-08-15",5.7
"1418","2012-08-16",5.7
"1419","2012-08-17",6.04
"1420","2012-08-20",6.07
"1421","2012-08-21",6.08
"1422","2012-08-22",6.07
"1423","2012-08-23",6.02
"1424","2012-08-24",6.1
"1425","2012-08-27",6.09
"1426","2012-08-28",6.21
"1427","2012-08-29",6.34
"1428","2012-08-30",6.36
"1429","2012-08-31",6.41
"1430","2012-09-04",6.42
"1431","2012-09-05",6.46
"1432","2012-09-06",6.53
"1433","2012-09-07",6.58
"1434","2012-09-10",6.45
"1435","2012-09-11",6.52
"1436","2012-09-12",6.49
"1437","2012-09-13",6.47
"1438","2012-09-14",6.48
"1439","2012-09-17",6.34
"1440","2012-09-18",6.31
"1441","2012-09-19",6.23
"1442","2012-09-20",6.09
"1443","2012-09-21",6.07
"1444","2012-09-24",6.11
"1445","2012-09-25",6.03
"1446","2012-09-26",6.03
"1447","2012-09-27",5.94
"1448","2012-09-28",5.9
"1449","2012-10-01",6.05
"1450","2012-10-02",6.11
"1451","2012-10-03",6.07
"1452","2012-10-04",6.1
"1453","2012-10-05",6.13
"1454","2012-10-08",6.04
"1455","2012-10-09",6.04
"1456","2012-10-10",6.08
"1457","2012-10-11",6.08
"1458","2012-10-12",6.08
"1459","2012-10-15",6.1
"1460","2012-10-16",6.2
"1461","2012-10-17",6.21
"1462","2012-10-18",6.06
"1463","2012-10-19",5.94
"1464","2012-10-22",5.85
"1465","2012-10-23",5.79
"1466","2012-10-24",5.79
"1467","2012-10-25",6.07
"1468","2012-10-26",6.1
"1469","2012-10-31",6.05
"1470","2012-11-01",5.97
"1471","2012-11-02",5.83
"1472","2012-11-05",5.95
"1473","2012-11-06",5.95
"1474","2012-11-07",5.76
"1475","2012-11-08",5.7
"1476","2012-11-09",5.76
"1477","2012-11-12",5.59
"1478","2012-11-13",5.7
"1479","2012-11-14",5.52
"1480","2012-11-15",5.48
"1481","2012-11-16",5.62
"1482","2012-11-19",5.74
"1483","2012-11-20",5.72
"1484","2012-11-21",5.67
"1485","2012-11-23",5.71
"1486","2012-11-26",5.76
"1487","2012-11-27",5.7
"1488","2012-11-28",5.68
"1489","2012-11-29",5.69
"1490","2012-11-30",5.69
"1491","2012-12-03",5.74
"1492","2012-12-04",5.71
"1493","2012-12-05",5.74
"1494","2012-12-06",5.67
"1495","2012-12-07",5.67
"1496","2012-12-10",5.59
"1497","2012-12-11",5.69
"1498","2012-12-12",5.74
"1499","2012-12-13",5.79
"1500","2012-12-14",5.83
"1501","2012-12-17",5.86
"1502","2012-12-18",6.07
"1503","2012-12-19",6.12
"1504","2012-12-20",6.15
"1505","2012-12-21",6.23
"1506","2012-12-24",6.23
"1507","2012-12-26",6.19
"1508","2012-12-27",6.01
"1509","2012-12-28",6
"1510","2012-12-31",6.01
"1511","2013-01-02",6.04
"1512","2013-01-03",6.08
"1513","2013-01-04",6.07
"1514","2013-01-07",6.01
"1515","2013-01-08",6.02
"1516","2013-01-09",6.01
"1517","2013-01-10",6.05
"1518","2013-01-11",6.06
"1519","2013-01-14",6.03
"1520","2013-01-15",5.99
"1521","2013-01-16",5.97
"1522","2013-01-17",5.98
"1523","2013-01-18",5.95
"1524","2013-01-22",5.96
"1525","2013-01-23",5.95
"1526","2013-01-24",5.95
"1527","2013-01-25",5.93
"1528","2013-01-28",5.93
"1529","2013-01-29",5.94
"1530","2013-01-30",5.87
"1531","2013-01-31",5.83
"1532","2013-02-01",5.93
"1533","2013-02-04",5.79
"1534","2013-02-05",5.85
"1535","2013-02-06",5.84
"1536","2013-02-07",5.82
"1537","2013-02-08",5.82
"1538","2013-02-11",5.72
"1539","2013-02-12",5.59
"1540","2013-02-13",5.54
"1541","2013-02-14",5.64
"1542","2013-02-15",5.66
"1543","2013-02-19",5.67
"1544","2013-02-20",5.64
"1545","2013-02-21",5.6
"1546","2013-02-22",5.64
"1547","2013-02-25",5.58
"1548","2013-02-26",5.53
"1549","2013-02-27",5.53
"1550","2013-02-28",5.5
"1551","2013-03-01",5.53
"1552","2013-03-04",5.42
"1553","2013-03-05",5.43
"1554","2013-03-06",5.48
"1555","2013-03-07",5.55
"1556","2013-03-08",5.63
"1557","2013-03-11",5.61
"1558","2013-03-12",5.59
"1559","2013-03-13",5.56
"1560","2013-03-14",5.53
"1561","2013-03-15",5.5
"1562","2013-03-18",5.64
"1563","2013-03-19",5.65
"1564","2013-03-20",5.63
"1565","2013-03-21",5.54
"1566","2013-03-22",5.59
"1567","2013-03-25",5.59
"1568","2013-03-26",5.66
"1569","2013-03-27",5.55
"1570","2013-03-28",5.6
"1571","2013-04-01",5.61
"1572","2013-04-02",5.62
"1573","2013-04-03",5.52
"1574","2013-04-04",5.53
"1575","2013-04-05",5.64
"1576","2013-04-08",5.64
"1577","2013-04-09",5.63
"1578","2013-04-10",5.66
"1579","2013-04-11",5.64
"1580","2013-04-12",5.65
"1581","2013-04-15",5.5
"1582","2013-04-16",5.75
"1583","2013-04-17",5.54
"1584","2013-04-18",5.58
"1585","2013-04-19",5.66
"1586","2013-04-22",5.65
"1587","2013-04-23",5.67
"1588","2013-04-24",5.64
"1589","2013-04-25",5.66
"1590","2013-04-26",5.67
"1591","2013-04-29",5.68
"1592","2013-04-30",5.82
"1593","2013-05-01",5.6
"1594","2013-05-02",5.65
"1595","2013-05-03",5.74
"1596","2013-05-06",5.89
"1597","2013-05-07",5.93
"1598","2013-05-08",6
"1599","2013-05-09",5.99
"1600","2013-05-10",6.06
"1601","2013-05-13",6.06
"1602","2013-05-14",6.03
"1603","2013-05-15",6.02
"1604","2013-05-16",6
"1605","2013-05-17",6.07
"1606","2013-05-20",6.09
"1607","2013-05-21",6
"1608","2013-05-22",5.99
"1609","2013-05-23",6
"1610","2013-05-24",6.09
"1611","2013-05-28",6.16
"1612","2013-05-29",6.15
"1613","2013-05-30",6.13
"1614","2013-05-31",6.08
"1615","2013-06-03",6.31
"1616","2013-06-04",6.25
"1617","2013-06-05",5.99
"1618","2013-06-06",6.14
"1619","2013-06-07",6.19
"1620","2013-06-10",6.2
"1621","2013-06-11",6.07
"1622","2013-06-12",6.11
"1623","2013-06-13",6.29
"1624","2013-06-14",6.28
"1625","2013-06-17",6.32
"1626","2013-06-18",6.31
"1627","2013-06-19",6.2
"1628","2013-06-20",6.06
"1629","2013-06-21",6.11
"1630","2013-06-24",5.96
"1631","2013-06-25",6.06
"1632","2013-06-26",6.11
"1633","2013-06-27",6.31
"1634","2013-06-28",6.36
"1635","2013-07-01",6.34
"1636","2013-07-02",6.19
"1637","2013-07-03",6.16
"1638","2013-07-05",6.18
"1639","2013-07-08",6.15
"1640","2013-07-09",6.19
"1641","2013-07-10",6.22
"1642","2013-07-11",6.22
"1643","2013-07-12",6.23
"1644","2013-07-15",6.4
"1645","2013-07-16",6.44
"1646","2013-07-17",6.43
"1647","2013-07-18",6.46
"1648","2013-07-19",6.47
"1649","2013-07-22",6.43
"1650","2013-07-23",6.4
"1651","2013-07-24",6.37
"1652","2013-07-25",6.42
"1653","2013-07-26",6.38
"1654","2013-07-29",6.23
"1655","2013-07-30",6.29
"1656","2013-07-31",6.21
"1657","2013-08-01",6.32
"1658","2013-08-02",6.29
"1659","2013-08-05",6.25
"1660","2013-08-06",6.2
"1661","2013-08-07",6.25
"1662","2013-08-08",6.23
"1663","2013-08-09",6.23
"1664","2013-08-12",6.27
"1665","2013-08-13",6.28
"1666","2013-08-14",6.37
"1667","2013-08-15",6.26
"1668","2013-08-16",6.22
"1669","2013-08-19",6.22
"1670","2013-08-20",6.24
"1671","2013-08-21",6.22
"1672","2013-08-22",6.33
"1673","2013-08-23",6.32
"1674","2013-08-26",6.35
"1675","2013-08-27",6.26
"1676","2013-08-28",6.25
"1677","2013-08-29",6.28
"1678","2013-08-30",6.24
"1679","2013-09-03",6.22
"1680","2013-09-04",6.23
"1681","2013-09-05",6.24
"1682","2013-09-06",6.25
"1683","2013-09-09",6.32
"1684","2013-09-10",6.41
"1685","2013-09-11",6.37
"1686","2013-09-12",6.39
"1687","2013-09-13",6.4
"1688","2013-09-16",6.42
"1689","2013-09-17",6.47
"1690","2013-09-18",6.47
"1691","2013-09-19",6.5
"1692","2013-09-20",6.47
"1693","2013-09-23",6.51
"1694","2013-09-24",6.53
"1695","2013-09-25",6.53
"1696","2013-09-26",6.58
"1697","2013-09-27",6.51
"1698","2013-09-30",6.57
"1699","2013-10-01",6.57
"1700","2013-10-02",6.53
"1701","2013-10-03",6.2
"1702","2013-10-04",6.23
"1703","2013-10-07",6.15
"1704","2013-10-08",6.15
"1705","2013-10-09",6.25
"1706","2013-10-10",6.34
"1707","2013-10-11",6.41
"1708","2013-10-14",6.49
"1709","2013-10-15",6.49
"1710","2013-10-16",6.52
"1711","2013-10-17",6.6
"1712","2013-10-18",6.64
"1713","2013-10-21",6.57
"1714","2013-10-22",6.79
"1715","2013-10-23",6.84
"1716","2013-10-24",6.81
"1717","2013-10-25",6.76
"1718","2013-10-28",6.76
"1719","2013-10-29",6.78
"1720","2013-10-30",6.72
"1721","2013-10-31",6.62
"1722","2013-11-01",6.61
"1723","2013-11-04",6.57
"1724","2013-11-05",6.51
"1725","2013-11-06",6.47
"1726","2013-11-07",6.53
"1727","2013-11-08",6.6
"1728","2013-11-11",6.52
"1729","2013-11-12",6.68
"1730","2013-11-13",6.68
"1731","2013-11-14",6.58
"1732","2013-11-15",6.65
"1733","2013-11-18",6.67
"1734","2013-11-19",6.77
"1735","2013-11-20",6.74
"1736","2013-11-21",6.99
"1737","2013-11-22",7.1
"1738","2013-11-25",7.17
"1739","2013-11-26",7.25
"1740","2013-11-27",7.25
"1741","2013-11-29",7.29
"1742","2013-12-02",7.26
"1743","2013-12-03",7.3
"1744","2013-12-04",7.33
"1745","2013-12-05",7.29
"1746","2013-12-06",7.35
"1747","2013-12-09",7.34
"1748","2013-12-10",7.34
"1749","2013-12-11",7.37
"1750","2013-12-12",7.4
"1751","2013-12-13",7.37
"1752","2013-12-16",7.41
"1753","2013-12-17",7.35
"1754","2013-12-18",7.39
"1755","2013-12-19",7.35
"1756","2013-12-20",7.45
"1757","2013-12-23",7.46
"1758","2013-12-24",7.47
"1759","2013-12-26",7.47
"1760","2013-12-27",7.49
"1761","2013-12-30",7.46
"1762","2013-12-31",7.49
"1763","2014-01-02",7.43
"1764","2014-01-03",7.52
"1765","2014-01-06",7.48
"1766","2014-01-07",7.51
"1767","2014-01-08",7.45
"1768","2014-01-09",7.39
"1769","2014-01-10",7.4
"1770","2014-01-13",7.36
"1771","2014-01-14",7.4
"1772","2014-01-15",7.49
"1773","2014-01-16",7.5
"1774","2014-01-17",7.53
"1775","2014-01-21",7.56
"1776","2014-01-22",7.57
"1777","2014-01-23",7.52
"1778","2014-01-24",7.55
"1779","2014-01-27",7.5
"1780","2014-01-28",7.48
"1781","2014-01-29",7.47
"1782","2014-01-30",7.48
"1783","2014-01-31",7.44
"1784","2014-02-03",7.29
"1785","2014-02-04",7.34
"1786","2014-02-05",7.3
"1787","2014-02-06",7.26
"1788","2014-02-07",7.27
"1789","2014-02-10",7.22
"1790","2014-02-11",7.35
"1791","2014-02-12",7.38
"1792","2014-02-13",7.31
"1793","2014-02-14",7.32
"1794","2014-02-18",7.34
"1795","2014-02-19",7.25
"1796","2014-02-20",7.4
"1797","2014-02-21",7.44
"1798","2014-02-24",7.41
"1799","2014-02-25",7.3
"1800","2014-02-26",7.15
"1801","2014-02-27",7.47
"1802","2014-02-28",7.42
"1803","2014-03-03",7.41
"1804","2014-03-04",7.51
"1805","2014-03-05",7.53
"1806","2014-03-06",7.54
"1807","2014-03-07",7.6
"1808","2014-03-10",7.53
"1809","2014-03-11",7.53
"1810","2014-03-12",7.49
"1811","2014-03-13",7.4
"1812","2014-03-14",7.45
"1813","2014-03-17",7.54
"1814","2014-03-18",7.54
"1815","2014-03-19",7.56
"1816","2014-03-20",7.57
"1817","2014-03-21",7.45
"1818","2014-03-24",7.47
"1819","2014-03-25",7.46
"1820","2014-03-26",7.43
"1821","2014-03-27",7.36
"1822","2014-03-28",7.38
"1823","2014-03-31",7.33
"1824","2014-04-01",7.5
"1825","2014-04-02",7.49
"1826","2014-04-03",7.5
"1827","2014-04-04",7.37
"1828","2014-04-07",7.26
"1829","2014-04-08",7.34
"1830","2014-04-09",7.46
"1831","2014-04-10",7.26
"1832","2014-04-11",7.26
"1833","2014-04-14",7.26
"1834","2014-04-15",7.23
"1835","2014-04-16",7.22
"1836","2014-04-17",7.31
"1837","2014-04-21",7.2
"1838","2014-04-22",7.21
"1839","2014-04-23",7.15
"1840","2014-04-24",7.2
"1841","2014-04-25",7.1
"1842","2014-04-28",7.11
"1843","2014-04-29",7.09
"1844","2014-04-30",7.08
"1845","2014-05-01",7.09
"1846","2014-05-02",7.11
"1847","2014-05-05",7.05
"1848","2014-05-06",7.03
"1849","2014-05-07",7.01
"1850","2014-05-08",6.96
"1851","2014-05-09",6.99
"1852","2014-05-12",7.37
"1853","2014-05-13",7.36
"1854","2014-05-14",7.54
"1855","2014-05-15",7.73
"1856","2014-05-16",8.15
"1857","2014-05-19",8.35
"1858","2014-05-20",8.23
"1859","2014-05-21",8.18
"1860","2014-05-22",8.41
"1861","2014-05-23",8.5
"1862","2014-05-27",8.68
"1863","2014-05-28",8.7
"1864","2014-05-29",8.8
"1865","2014-05-30",8.81
"1866","2014-06-02",8.6
"1867","2014-06-03",8.5
"1868","2014-06-04",8.56
"1869","2014-06-05",8.85
"1870","2014-06-06",8.92
"1871","2014-06-09",8.9
"1872","2014-06-10",8.89
"1873","2014-06-11",8.76
"1874","2014-06-12",8.63
"1875","2014-06-13",8.59
"1876","2014-06-16",8.47
"1877","2014-06-17",8.57
"1878","2014-06-18",8.56
"1879","2014-06-19",8.46
"1880","2014-06-20",8.61
"1881","2014-06-23",8.47
"1882","2014-06-24",8.42
"1883","2014-06-25",8.48
"1884","2014-06-26",8.47
"1885","2014-06-27",8.64
"1886","2014-06-30",8.53
"1887","2014-07-01",8.48
"1888","2014-07-02",8.35
"1889","2014-07-03",8.32
"1890","2014-07-07",8.28
"1891","2014-07-08",8.32
"1892","2014-07-09",8.34
"1893","2014-07-10",8.25
"1894","2014-07-11",8.25
"1895","2014-07-14",8.29
"1896","2014-07-15",8.16
"1897","2014-07-16",8.14
"1898","2014-07-17",8.14
"1899","2014-07-18",8.12
"1900","2014-07-21",8
"1901","2014-07-22",8.19
"1902","2014-07-23",8.2
"1903","2014-07-24",8.17
"1904","2014-07-25",8.11
"1905","2014-07-28",8.14
"1906","2014-07-29",8.11
"1907","2014-07-30",8.2
"1908","2014-07-31",8.03
"1909","2014-08-01",8.02
"1910","2014-08-04",8.08
"1911","2014-08-05",8.05
"1912","2014-08-06",8.5
"1913","2014-08-07",8.17
"1914","2014-08-08",8.43
"1915","2014-08-11",8.62
"1916","2014-08-12",8.48
"1917","2014-08-13",8.45
"1918","2014-08-14",8.37
"1919","2014-08-15",8.33
"1920","2014-08-18",8.4
"1921","2014-08-19",8.84
"1922","2014-08-20",8.72
"1923","2014-08-21",8.71
"1924","2014-08-22",8.53
"1925","2014-08-25",8.57
"1926","2014-08-26",8.69
"1927","2014-08-27",8.56
"1928","2014-08-28",8.52
"1929","2014-08-29",8.64
"1930","2014-09-02",8.63
"1931","2014-09-03",8.56
"1932","2014-09-04",8.53
"1933","2014-09-05",8.54
"1934","2014-09-08",8.6
"1935","2014-09-09",8.38
"1936","2014-09-10",8.42
"1937","2014-09-11",8.45
"1938","2014-09-12",8.3
"1939","2014-09-15",8.43
"1940","2014-09-16",8.74
"1941","2014-09-17",8.76
"1942","2014-09-18",8.73
"1943","2014-09-19",8.44
"1944","2014-09-22",8.5
"1945","2014-09-23",8.6
"1946","2014-09-24",8.67
"1947","2014-09-25",8.58
"1948","2014-09-26",8.59
"1949","2014-09-29",8.53
"1950","2014-09-30",8.4
"1951","2014-10-01",8.31
"1952","2014-10-02",8.42
"1953","2014-10-03",8.43
"1954","2014-10-06",8.44
"1955","2014-10-07",8.35
"1956","2014-10-08",8.45
"1957","2014-10-09",8.31
"1958","2014-10-10",8.31
"1959","2014-10-13",8.47
"1960","2014-10-14",8.62
"1961","2014-10-15",8.73
"1962","2014-10-16",8.81
"1963","2014-10-17",8.67
"1964","2014-10-20",8.94
"1965","2014-10-21",9.04
"1966","2014-10-22",9.05
"1967","2014-10-23",9.08
"1968","2014-10-24",9.02
"1969","2014-10-27",9.15
"1970","2014-10-28",9.47
"1971","2014-10-29",9.54
"1972","2014-10-30",9.75
"1973","2014-10-31",9.97
"1974","2014-11-03",10.16
"1975","2014-11-04",10.23
"1976","2014-11-05",10.26
"1977","2014-11-06",10.32
"1978","2014-11-07",10.37
"1979","2014-11-10",10.54
"1980","2014-11-11",10.67
"1981","2014-11-12",11.32
"1982","2014-11-13",11.98
"1983","2014-11-14",11.99
"1984","2014-11-17",11.87
"1985","2014-11-18",11.77
"1986","2014-11-19",11.63
"1987","2014-11-20",12.02
"1988","2014-11-21",11.92
"1989","2014-11-24",12
"1990","2014-11-25",12.16
"1991","2014-11-26",12
"1992","2014-11-28",11.89
"1993","2014-12-01",12.08
"1994","2014-12-02",12.23
"1995","2014-12-03",12.3
"1996","2014-12-04",12.12
"1997","2014-12-05",12.18
"1998","2014-12-08",12.04
"1999","2014-12-09",12.43
"2000","2014-12-10",12.32
"2001","2014-12-11",12.59
"2002","2014-12-12",12.59
"2003","2014-12-15",12.5
"2004","2014-12-16",12.89
"2005","2014-12-17",12.93
"2006","2014-12-18",12.88
"2007","2014-12-19",12.81
"2008","2014-12-22",13
"2009","2014-12-23",12.96
"2010","2014-12-24",12.78
"2011","2014-12-26",12.97
"2012","2014-12-29",12.99
"2013","2014-12-30",12.96
"2014","2014-12-31",13.26
"2015","2015-01-02",13.03
"2016","2015-01-05",12.98
"2017","2015-01-06",12.81
"2018","2015-01-07",12.97
"2019","2015-01-08",12.99
"2020","2015-01-09",13.02
"2021","2015-01-12",12.85
"2022","2015-01-13",12.95
"2023","2015-01-14",12.65
"2024","2015-01-15",12.34
"2025","2015-01-16",12.4
"2026","2015-01-20",12.32
"2027","2015-01-21",11.98
"2028","2015-01-22",12.24
"2029","2015-01-23",12.23
"2030","2015-01-26",12.21
"2031","2015-01-27",12.04
"2032","2015-01-28",12.02
"2033","2015-01-29",12.18
"2034","2015-01-30",12.09
"2035","2015-02-02",12.12
"2036","2015-02-03",12.09
"2037","2015-02-04",12.08
"2038","2015-02-05",12.02
"2039","2015-02-06",12.05
"2040","2015-02-09",11.97
"2041","2015-02-10",12.03
"2042","2015-02-11",11.99
"2043","2015-02-12",12.03
"2044","2015-02-13",12.03
"2045","2015-02-17",12.1
"2046","2015-02-18",12.16
"2047","2015-02-19",12.35
"2048","2015-02-20",12.72
"2049","2015-02-23",12.63
"2050","2015-02-24",12.73
"2051","2015-02-25",12.81
"2052","2015-02-26",12.88
"2053","2015-02-27",12.98
"2054","2015-03-02",12.95
"2055","2015-03-03",12.95
"2056","2015-03-04",12.9
"2057","2015-03-05",12.74
"2058","2015-03-06",12.46
"2059","2015-03-09",12.9
"2060","2015-03-10",13.05
"2061","2015-03-11",13.14
"2062","2015-03-12",13.48
"2063","2015-03-13",13.47
"2064","2015-03-16",13.53
"2065","2015-03-17",13.33
"2066","2015-03-18",13.39
"2067","2015-03-19",13.6
"2068","2015-03-20",13.63
"2069","2015-03-23",13.61
"2070","2015-03-24",13.65
"2071","2015-03-25",13.46
"2072","2015-03-26",13.62
"2073","2015-03-27",13.46
"2074","2015-03-30",13.62
"2075","2015-03-31",13.45
"2076","2015-04-01",13.71
"2077","2015-04-02",13.51
"2078","2015-04-06",13.69
"2079","2015-04-07",13.74
"2080","2015-04-08",13.81
"2081","2015-04-09",13.81
"2082","2015-04-10",13.79
"2083","2015-04-13",13.61
"2084","2015-04-14",13.51
"2085","2015-04-15",13.73
"2086","2015-04-16",13.69
"2087","2015-04-17",13.25
"2088","2015-04-20",13.67
"2089","2015-04-21",13.54
"2090","2015-04-22",13.82
"2091","2015-04-23",13.87
"2092","2015-04-24",14
"2093","2015-04-27",13.97
"2094","2015-04-28",14.06
"2095","2015-04-29",13.83
"2096","2015-04-30",13.32
"2097","2015-05-01",13.32
"2098","2015-05-04",13.37
"2099","2015-05-05",13.07
"2100","2015-05-06",13.34
"2101","2015-05-07",13.52
"2102","2015-05-08",13.65
"2103","2015-05-11",13.42
"2104","2015-05-12",13.37
"2105","2015-05-13",13.22
"2106","2015-05-14",13.27
"2107","2015-05-15",13.21
"2108","2015-05-18",13.38
"2109","2015-05-19",13.32
"2110","2015-05-20",13.41
"2111","2015-05-21",13.4
"2112","2015-05-22",13.13
"2113","2015-05-26",13.13
"2114","2015-05-27",13.5
"2115","2015-05-28",13.39
"2116","2015-05-29",13.37
"2117","2015-06-01",13.48
"2118","2015-06-02",13.6
"2119","2015-06-03",13.94
"2120","2015-06-04",14.06
"2121","2015-06-05",13.99
"2122","2015-06-08",13.73
"2123","2015-06-09",13.7
"2124","2015-06-10",13.8
"2125","2015-06-11",13.93
"2126","2015-06-12",13.88
"2127","2015-06-15",13.57
"2128","2015-06-16",13.6
"2129","2015-06-17",13.45
"2130","2015-06-18",13.53
"2131","2015-06-19",13.38
"2132","2015-06-22",13.22
"2133","2015-06-23",13.31
"2134","2015-06-24",13.12
"2135","2015-06-25",13.16
"2136","2015-06-26",13.44
"2137","2015-06-29",13.52
"2138","2015-06-30",13.85
"2139","2015-07-01",14
"2140","2015-07-02",13.97
"2141","2015-07-06",13.66
"2142","2015-07-07",13.63
"2143","2015-07-08",13.49
"2144","2015-07-09",13.57
"2145","2015-07-10",13.89
"2146","2015-07-13",14
"2147","2015-07-14",14.15
"2148","2015-07-15",13.91
"2149","2015-07-16",14.08
"2150","2015-07-17",14
"2151","2015-07-20",13.68
"2152","2015-07-21",13.34
"2153","2015-07-22",12.83
"2154","2015-07-23",12.33
"2155","2015-07-24",12.03
"2156","2015-07-27",12.31
"2157","2015-07-28",12.19
"2158","2015-07-29",11.92
"2159","2015-07-30",11.99
"2160","2015-07-31",11.78
"2161","2015-08-03",11.97
"2162","2015-08-04",12.32
"2163","2015-08-05",12.16
"2164","2015-08-06",12.08
"2165","2015-08-07",12.28
"2166","2015-08-10",12.76
"2167","2015-08-11",12.86
"2168","2015-08-12",13.04
"2169","2015-08-13",13.06
"2170","2015-08-14",13.14
"2171","2015-08-17",13.25
"2172","2015-08-18",13.15
"2173","2015-08-19",13.3
"2174","2015-08-20",12.95
"2175","2015-08-21",13.06
"2176","2015-08-24",12.65
"2177","2015-08-25",12.56
"2178","2015-08-26",12.84
"2179","2015-08-27",12.93
"2180","2015-08-28",12.92
"2181","2015-08-31",12.83
"2182","2015-09-01",12.69
"2183","2015-09-02",12.82
"2184","2015-09-03",12.65
"2185","2015-09-04",12.72
"2186","2015-09-08",12.64
"2187","2015-09-09",12.62
"2188","2015-09-10",12.44
"2189","2015-09-11",12.35
"2190","2015-09-14",12.28
"2191","2015-09-15",12.4
"2192","2015-09-16",12.63
"2193","2015-09-17",12.57
"2194","2015-09-18",12.68
"2195","2015-09-21",12.54
"2196","2015-09-22",12.61
"2197","2015-09-23",12.69
"2198","2015-09-24",12.81
"2199","2015-09-25",12.63
"2200","2015-09-28",12.45
"2201","2015-09-29",12.67
"2202","2015-09-30",12.67
"2203","2015-10-01",13.11
"2204","2015-10-02",13.16
"2205","2015-10-05",13.74
"2206","2015-10-06",13.62
"2207","2015-10-07",13.82
"2208","2015-10-08",14.67
"2209","2015-10-09",15.09
"2210","2015-10-12",15.9
"2211","2015-10-13",15.65
"2212","2015-10-14",14.75
"2213","2015-10-15",14.94
"2214","2015-10-16",15.09
"2215","2015-10-19",15.41
"2216","2015-10-20",15.64
"2217","2015-10-21",15.16
"2218","2015-10-22",15.16
"2219","2015-10-23",15.5
"2220","2015-10-26",15.68
"2221","2015-10-27",15.52
"2222","2015-10-28",15.89
"2223","2015-10-29",15.79
"2224","2015-10-30",15.5
"2225","2015-11-02",15.71
"2226","2015-11-03",15.95
"2227","2015-11-04",16.129999
"2228","2015-11-05",16.08
"2229","2015-11-06",16.209999
"2230","2015-11-09",15.76
"2231","2015-11-10",15.79
"2232","2015-11-11",15.52
"2233","2015-11-12",15.33
"2234","2015-11-13",15.12
"2235","2015-11-16",14.81
"2236","2015-11-17",14.68
"2237","2015-11-18",14.56
"2238","2015-11-19",14.7
"2239","2015-11-20",14.76
"2240","2015-11-23",14.49
"2241","2015-11-24",14.17
"2242","2015-11-25",14.54
"2243","2015-11-27",14.52
"2244","2015-11-30",14.43
"2245","2015-12-01",14.39
"2246","2015-12-02",14.42
"2247","2015-12-03",14.32
"2248","2015-12-04",14.49
"2249","2015-12-07",14.43
"2250","2015-12-08",14.39
"2251","2015-12-09",14.16
"2252","2015-12-10",13.87
"2253","2015-12-11",13.61
"2254","2015-12-14",13.41
"2255","2015-12-15",13.36
"2256","2015-12-16",13.41
"2257","2015-12-17",13.37
"2258","2015-12-18",13.23
"2259","2015-12-21",13.16
"2260","2015-12-22",13.15
"2261","2015-12-23",13.4
"2262","2015-12-24",13.47
"2263","2015-12-28",13.42
"2264","2015-12-29",13.52
"2265","2015-12-30",13.29
"2266","2015-12-31",13.11
"2267","2016-01-04",12.8
"2268","2016-01-05",12.76
"2269","2016-01-06",12.73
"2270","2016-01-07",12.4
"2271","2016-01-08",12.38
"2272","2016-01-11",11.96
"2273","2016-01-12",11.64
"2274","2016-01-13",11.09
"2275","2016-01-14",10.91
"2276","2016-01-15",10.48
"2277","2016-01-19",10.37
"2278","2016-01-20",10.74
"2279","2016-01-21",10.7
"2280","2016-01-22",10.98
"2281","2016-01-25",10.81
"2282","2016-01-26",10.7
"2283","2016-01-27",10.62
"2284","2016-01-28",10.52
"2285","2016-01-29",10.86
"2286","2016-02-01",10.71
"2287","2016-02-02",10.53
"2288","2016-02-03",10.41
"2289","2016-02-04",10.29
"2290","2016-02-05",10.07
"2291","2016-02-08",9.89
"2292","2016-02-09",9.78
"2293","2016-02-10",9.85
"2294","2016-02-11",9.84
"2295","2016-02-12",10.06
"2296","2016-02-16",10.13
"2297","2016-02-17",10.15
