"","date","FMAO"
"185","2007-09-26",10
"186","2007-09-27",10.375
"187","2007-09-28",10.125
"188","2007-10-01",10.125
"189","2007-10-02",10.125
"190","2007-10-03",10.125
"191","2007-10-04",10.125
"192","2007-10-05",10.125
"193","2007-10-08",10.125
"194","2007-10-09",9.975
"195","2007-10-10",9.975
"196","2007-10-11",9.975
"197","2007-10-12",9.75
"198","2007-10-15",9.75
"199","2007-10-16",9.75
"200","2007-10-17",9.75
"201","2007-10-18",9.75
"202","2007-10-19",9.75
"203","2007-10-22",9.75
"204","2007-10-23",9.9
"205","2007-10-24",10
"206","2007-10-25",10
"207","2007-10-26",10
"208","2007-10-29",9.9
"209","2007-10-30",9.85
"210","2007-10-31",9.85
"211","2007-11-01",9.85
"212","2007-11-02",9.85
"213","2007-11-05",9.25
"214","2007-11-06",9.25
"215","2007-11-07",9.25
"216","2007-11-08",9.25
"217","2007-11-09",9.25
"218","2007-11-12",9.25
"219","2007-11-13",9.25
"220","2007-11-14",9.025
"221","2007-11-15",9.025
"222","2007-11-16",9.025
"223","2007-11-19",9.025
"224","2007-11-20",9.5
"225","2007-11-21",9.5
"226","2007-11-23",10
"227","2007-11-26",9.5
"228","2007-11-27",9.5
"229","2007-11-28",9.5
"230","2007-11-29",9.5
"231","2007-11-30",9.5
"232","2007-12-03",9.5
"233","2007-12-04",9.4
"234","2007-12-05",9.025
"235","2007-12-06",9.025
"236","2007-12-07",9.025
"237","2007-12-10",9.025
"238","2007-12-11",9.025
"239","2007-12-12",9.025
"240","2007-12-13",9.75
"241","2007-12-14",9.5
"242","2007-12-17",10
"243","2007-12-18",9.625
"244","2007-12-19",9.625
"245","2007-12-20",9.625
"246","2007-12-21",9.625
"247","2007-12-24",10
"248","2007-12-26",9.625
"249","2007-12-27",9.625
"250","2007-12-28",9.625
"251","2007-12-31",10.125
"252","2008-01-02",10.125
"253","2008-01-03",10.125
"254","2008-01-04",9.625
"255","2008-01-07",9.625
"256","2008-01-08",9.625
"257","2008-01-09",9.625
"258","2008-01-10",9.65
"259","2008-01-11",9.65
"260","2008-01-14",9.5
"261","2008-01-15",9.5
"262","2008-01-16",9.5
"263","2008-01-17",9.5
"264","2008-01-18",9.25
"265","2008-01-22",9.35
"266","2008-01-23",9.525
"267","2008-01-24",9.525
"268","2008-01-25",9.5
"269","2008-01-28",9.45
"270","2008-01-29",9.45
"271","2008-01-30",9.425
"272","2008-01-31",9.4
"273","2008-02-01",9.4
"274","2008-02-04",9.4
"275","2008-02-05",9.4
"276","2008-02-06",9.4
"277","2008-02-07",9.4
"278","2008-02-08",9.4
"279","2008-02-11",9.25
"280","2008-02-12",9.25
"281","2008-02-13",9.2
"282","2008-02-14",9.175
"283","2008-02-15",9.175
"284","2008-02-19",9.175
"285","2008-02-20",9
"286","2008-02-21",9.05
"287","2008-02-22",9
"288","2008-02-25",9.025
"289","2008-02-26",9.025
"290","2008-02-27",9.025
"291","2008-02-28",9.025
"292","2008-02-29",9.025
"293","2008-03-03",9.025
"294","2008-03-04",9.45
"295","2008-03-05",9.425
"296","2008-03-06",9.125
"297","2008-03-07",9.25
"298","2008-03-10",9.5
"299","2008-03-11",9.5
"300","2008-03-12",9.5
"301","2008-03-13",9.5
"302","2008-03-14",9.5
"303","2008-03-17",9.5
"304","2008-03-18",9.5
"305","2008-03-19",9.5
"306","2008-03-20",9.5
"307","2008-03-24",9.5
"308","2008-03-25",9.5
"309","2008-03-26",9.25
"310","2008-03-27",9.25
"311","2008-03-28",9.25
"312","2008-03-31",10
"313","2008-04-01",10
"314","2008-04-02",10
"315","2008-04-03",10
"316","2008-04-04",9.525
"317","2008-04-07",9.525
"318","2008-04-08",9.525
"319","2008-04-09",9.725
"320","2008-04-10",9.725
"321","2008-04-11",9.725
"322","2008-04-14",9.65
"323","2008-04-15",9.875
"324","2008-04-16",9.875
"325","2008-04-17",9.875
"326","2008-04-18",9.875
"327","2008-04-21",10
"328","2008-04-22",9.825
"329","2008-04-23",9.825
"330","2008-04-24",10.075
"331","2008-04-25",9.8
"332","2008-04-28",9.8
"333","2008-04-29",9.8
"334","2008-04-30",9.8
"335","2008-05-01",9.8
"336","2008-05-02",9.8
"337","2008-05-05",10
"338","2008-05-06",10
"339","2008-05-07",10
"340","2008-05-08",10.125
"341","2008-05-09",10.175
"342","2008-05-12",10.5
"343","2008-05-13",10.5
"344","2008-05-14",10.25
"345","2008-05-15",10.25
"346","2008-05-16",10.25
"347","2008-05-19",10.25
"348","2008-05-20",10.25
"349","2008-05-21",10.275
"350","2008-05-22",10.25
"351","2008-05-23",10.75
"352","2008-05-27",10.875
"353","2008-05-28",10.575
"354","2008-05-29",10.575
"355","2008-05-30",10.575
"356","2008-06-02",10.575
"357","2008-06-03",10.875
"358","2008-06-04",10.875
"359","2008-06-05",10.85
"360","2008-06-06",10.8
"361","2008-06-09",10.8
"362","2008-06-10",11.25
"363","2008-06-11",11.25
"364","2008-06-12",11.4
"365","2008-06-13",11.4
"366","2008-06-16",11.2
"367","2008-06-17",11.2
"368","2008-06-18",11.2
"369","2008-06-19",11.2
"370","2008-06-20",11.2
"371","2008-06-23",11
"372","2008-06-24",11
"373","2008-06-25",11.4
"374","2008-06-26",11.4
"375","2008-06-27",11.4
"376","2008-06-30",10.325
"377","2008-07-01",10.325
"378","2008-07-02",10.325
"379","2008-07-03",10.025
"380","2008-07-07",10.03
"381","2008-07-08",10.025
"382","2008-07-09",10.025
"383","2008-07-10",10.025
"384","2008-07-11",10.025
"385","2008-07-14",10.025
"386","2008-07-15",10.025
"387","2008-07-16",10.025
"388","2008-07-17",10.025
"389","2008-07-18",10.025
"390","2008-07-21",10.025
"391","2008-07-22",10.075
"392","2008-07-23",10.075
"393","2008-07-24",10.5
"394","2008-07-25",10.5
"395","2008-07-28",10.5
"396","2008-07-29",11.125
"397","2008-07-30",10.5
"398","2008-07-31",10.5
"399","2008-08-01",10.5
"400","2008-08-04",10.5
"401","2008-08-05",10.85
"402","2008-08-06",10.75
"403","2008-08-07",10.75
"404","2008-08-08",10.75
"405","2008-08-11",10.75
"406","2008-08-12",10.75
"407","2008-08-13",10.75
"408","2008-08-14",11
"409","2008-08-15",11.25
"410","2008-08-18",10.75
"411","2008-08-19",11.125
"412","2008-08-20",11.125
"413","2008-08-21",11.125
"414","2008-08-22",11.125
"415","2008-08-25",11.125
"416","2008-08-26",10.75
"417","2008-08-27",10.75
"418","2008-08-28",10.75
"419","2008-08-29",10.75
"420","2008-09-02",10.75
"421","2008-09-03",10.75
"422","2008-09-04",10.75
"423","2008-09-05",11.125
"424","2008-09-08",10.75
"425","2008-09-09",10.75
"426","2008-09-10",10.75
"427","2008-09-11",10.75
"428","2008-09-12",10.75
"429","2008-09-15",10.65
"430","2008-09-16",11.05
"431","2008-09-17",10.5
"432","2008-09-18",10.5
"433","2008-09-19",10.5
"434","2008-09-22",10.25
"435","2008-09-23",10.25
"436","2008-09-24",10.25
"437","2008-09-25",10.25
"438","2008-09-26",10.5
"439","2008-09-29",10.25
"440","2008-09-30",10.675
"441","2008-10-01",10
"442","2008-10-02",10
"443","2008-10-03",10
"444","2008-10-06",10
"445","2008-10-07",10
"446","2008-10-08",9.875
"447","2008-10-09",9.875
"448","2008-10-10",10
"449","2008-10-13",9.55
"450","2008-10-14",9.55
"451","2008-10-15",9.55
"452","2008-10-16",9.55
"453","2008-10-17",9.55
"454","2008-10-20",9.875
"455","2008-10-21",9.875
"456","2008-10-22",9.875
"457","2008-10-23",9.875
"458","2008-10-24",9.75
"459","2008-10-27",9.75
"460","2008-10-28",9.625
"461","2008-10-29",9.625
"462","2008-10-30",9.625
"463","2008-10-31",9.625
"464","2008-11-03",9.625
"465","2008-11-04",9.525
"466","2008-11-05",9.775
"467","2008-11-06",9.625
"468","2008-11-07",9.625
"469","2008-11-10",10.25
"470","2008-11-11",10
"471","2008-11-12",10.125
"472","2008-11-13",10.125
"473","2008-11-14",10.125
"474","2008-11-17",10.125
"475","2008-11-18",10.125
"476","2008-11-19",10.125
"477","2008-11-20",9.625
"478","2008-11-21",9.625
"479","2008-11-24",9.625
"480","2008-11-25",10
"481","2008-11-26",10
"482","2008-11-28",10
"483","2008-12-01",9.5
"484","2008-12-02",9.5
"485","2008-12-03",10
"486","2008-12-04",10
"487","2008-12-05",10
"488","2008-12-08",9.5
"489","2008-12-09",9.5
"490","2008-12-10",9.5
"491","2008-12-11",9.5
"492","2008-12-12",9.5
"493","2008-12-15",9.5
"494","2008-12-16",9.5
"495","2008-12-17",9.5
"496","2008-12-18",10
"497","2008-12-19",10
"498","2008-12-22",10
"499","2008-12-23",10
"500","2008-12-24",10
"501","2008-12-26",10
"502","2008-12-29",10
"503","2008-12-30",10
"504","2008-12-31",10
"505","2009-01-02",9.55
"506","2009-01-05",9.55
"507","2009-01-06",9.55
"508","2009-01-07",9.55
"509","2009-01-08",9.55
"510","2009-01-09",9.975
"511","2009-01-12",9.975
"512","2009-01-13",8.8
"513","2009-01-14",9.5
"514","2009-01-15",9.5
"515","2009-01-16",9.5
"516","2009-01-20",9.5
"517","2009-01-21",9.5
"518","2009-01-22",9.25
"519","2009-01-23",9.25
"520","2009-01-26",10
"521","2009-01-27",10
"522","2009-01-28",10
"523","2009-01-29",9.375
"524","2009-01-30",9.375
"525","2009-02-02",9.375
"526","2009-02-03",9.375
"527","2009-02-04",9.375
"528","2009-02-05",9.375
"529","2009-02-06",9.375
"530","2009-02-09",9.875
"531","2009-02-10",9.875
"532","2009-02-11",9.875
"533","2009-02-12",9.375
"534","2009-02-13",9.375
"535","2009-02-17",9.375
"536","2009-02-18",9.375
"537","2009-02-19",9.375
"538","2009-02-20",9.375
"539","2009-02-23",9.375
"540","2009-02-24",9.375
"541","2009-02-25",9.375
"542","2009-02-26",9.375
"543","2009-02-27",9.375
"544","2009-03-02",9.375
"545","2009-03-03",9.375
"546","2009-03-04",9.375
"547","2009-03-05",9.375
"548","2009-03-06",9.375
"549","2009-03-09",9.375
"550","2009-03-10",9
"551","2009-03-11",9
"552","2009-03-12",9
"553","2009-03-13",9
"554","2009-03-16",9
"555","2009-03-17",9
"556","2009-03-18",9
"557","2009-03-19",9
"558","2009-03-20",9
"559","2009-03-23",9
"560","2009-03-24",9
"561","2009-03-25",9
"562","2009-03-26",9
"563","2009-03-27",9
"564","2009-03-30",9.25
"565","2009-03-31",9.25
"566","2009-04-01",9.375
"567","2009-04-02",8.775
"568","2009-04-03",8.8
"569","2009-04-06",8.8
"570","2009-04-07",8.8
"571","2009-04-08",8.875
"572","2009-04-09",8.8
"573","2009-04-13",8.8
"574","2009-04-14",8.8
"575","2009-04-15",8.925
"576","2009-04-16",8.8
"577","2009-04-17",8.8
"578","2009-04-20",8.8
"579","2009-04-21",8.8
"580","2009-04-22",9
"581","2009-04-23",9.25
"582","2009-04-24",9.25
"583","2009-04-27",8.875
"584","2009-04-28",8.875
"585","2009-04-29",8.9
"586","2009-04-30",8.9
"587","2009-05-01",9.1
"588","2009-05-04",9.1
"589","2009-05-05",9.1
"590","2009-05-06",9.25
"591","2009-05-07",9.25
"592","2009-05-08",9.25
"593","2009-05-11",9.25
"594","2009-05-12",9.25
"595","2009-05-13",9.25
"596","2009-05-14",9.25
"597","2009-05-15",8.95
"598","2009-05-18",8.875
"599","2009-05-19",8.875
"600","2009-05-20",8.8
"601","2009-05-21",8.8
"602","2009-05-22",8.8
"603","2009-05-26",8.875
"604","2009-05-27",9
"605","2009-05-28",9.225
"606","2009-05-29",9.225
"607","2009-06-01",9.225
"608","2009-06-02",9.2
"609","2009-06-03",9.2
"610","2009-06-04",9.2
"611","2009-06-05",9.2
"612","2009-06-08",9.2
"613","2009-06-09",9.2
"614","2009-06-10",9
"615","2009-06-11",9
"616","2009-06-12",9
"617","2009-06-15",9.375
"618","2009-06-16",9.375
"619","2009-06-17",9.375
"620","2009-06-18",9.375
"621","2009-06-19",9.625
"622","2009-06-22",9.375
"623","2009-06-23",10
"624","2009-06-24",10
"625","2009-06-25",10.25
"626","2009-06-26",10.25
"627","2009-06-29",10.375
"628","2009-06-30",10.125
"629","2009-07-01",10.125
"630","2009-07-02",9.75
"631","2009-07-06",9.75
"632","2009-07-07",9.75
"633","2009-07-08",9.75
"634","2009-07-09",9.75
"635","2009-07-10",9.75
"636","2009-07-13",9.625
"637","2009-07-14",9.625
"638","2009-07-15",9.625
"639","2009-07-16",9.725
"640","2009-07-17",9.625
"641","2009-07-20",10
"642","2009-07-21",10
"643","2009-07-22",10.25
"644","2009-07-23",10.25
"645","2009-07-24",10.25
"646","2009-07-27",10.25
"647","2009-07-28",10.25
"648","2009-07-29",10.245
"649","2009-07-30",10.245
"650","2009-07-31",10.245
"651","2009-08-03",10.245
"652","2009-08-04",10.245
"653","2009-08-05",10
"654","2009-08-06",10
"655","2009-08-07",10
"656","2009-08-10",10.245
"657","2009-08-11",10
"658","2009-08-12",10
"659","2009-08-13",10.25
"660","2009-08-14",10.495
"661","2009-08-17",10
"662","2009-08-18",10
"663","2009-08-19",10
"664","2009-08-20",10
"665","2009-08-21",9.75
"666","2009-08-24",10
"667","2009-08-25",10
"668","2009-08-26",10
"669","2009-08-27",10
"670","2009-08-28",10
"671","2009-08-31",9.875
"672","2009-09-01",9.875
"673","2009-09-02",9.75
"674","2009-09-03",9.75
"675","2009-09-04",9.75
"676","2009-09-08",9.75
"677","2009-09-09",9.75
"678","2009-09-10",9.75
"679","2009-09-11",9.625
"680","2009-09-14",9.625
"681","2009-09-15",9.75
"682","2009-09-16",9.75
"683","2009-09-17",9.75
"684","2009-09-18",9.875
"685","2009-09-21",9.875
"686","2009-09-22",9.875
"687","2009-09-23",9.875
"688","2009-09-24",9.875
"689","2009-09-25",9.875
"690","2009-09-28",9.875
"691","2009-09-29",9.875
"692","2009-09-30",9.875
"693","2009-10-01",9.5
"694","2009-10-02",9.5
"695","2009-10-05",9.5
"696","2009-10-06",9.5
"697","2009-10-07",9.5
"698","2009-10-08",9.5
"699","2009-10-09",9.5
"700","2009-10-12",9.5
"701","2009-10-13",9.5
"702","2009-10-14",9.5
"703","2009-10-15",9.5
"704","2009-10-16",9.3
"705","2009-10-19",9.3
"706","2009-10-20",9.3
"707","2009-10-21",9.3
"708","2009-10-22",9.3
"709","2009-10-23",9.3
"710","2009-10-26",9.3
"711","2009-10-27",9.3
"712","2009-10-28",9.3
"713","2009-10-29",9.3
"714","2009-10-30",8.75
"715","2009-11-02",8.6
"716","2009-11-03",8.6
"717","2009-11-04",8.625
"718","2009-11-05",8.625
"719","2009-11-06",9.2
"720","2009-11-09",9.125
"721","2009-11-10",9.125
"722","2009-11-11",9
"723","2009-11-12",9
"724","2009-11-13",8.6
"725","2009-11-16",8.65
"726","2009-11-17",8.65
"727","2009-11-18",8.65
"728","2009-11-19",8.625
"729","2009-11-20",7.6
"730","2009-11-23",7.6
"731","2009-11-24",7.6
"732","2009-11-25",7.6
"733","2009-11-27",7.6
"734","2009-11-30",7.6
"735","2009-12-01",8.25
"736","2009-12-02",7.63
"737","2009-12-03",7.63
"738","2009-12-04",7.85
"739","2009-12-07",7.85
"740","2009-12-08",7.65
"741","2009-12-09",7.65
"742","2009-12-10",7.65
"743","2009-12-11",7.875
"744","2009-12-14",8.5
"745","2009-12-15",8.5
"746","2009-12-16",8.5
"747","2009-12-17",8.5
"748","2009-12-18",8.5
"749","2009-12-21",8.5
"750","2009-12-22",8.5
"751","2009-12-23",8.5
"752","2009-12-24",8.5
"753","2009-12-28",8.5
"754","2009-12-29",8.5
"755","2009-12-30",8.16
"756","2009-12-31",8.16
"757","2010-01-04",8.16
"758","2010-01-05",8.16
"759","2010-01-06",8.16
"760","2010-01-07",8.16
"761","2010-01-08",8.16
"762","2010-01-11",8.16
"763","2010-01-12",8
"764","2010-01-13",8
"765","2010-01-14",8.075
"766","2010-01-15",8.05
"767","2010-01-19",8.375
"768","2010-01-20",8.375
"769","2010-01-21",8.625
"770","2010-01-22",8.625
"771","2010-01-25",8.5
"772","2010-01-26",8.75
"773","2010-01-27",8.75
"774","2010-01-28",8.75
"775","2010-01-29",8.75
"776","2010-02-01",8.75
"777","2010-02-02",8.75
"778","2010-02-03",8.75
"779","2010-02-04",8.75
"780","2010-02-05",8.5
"781","2010-02-08",8.5
"782","2010-02-09",8.5
"783","2010-02-10",8.125
"784","2010-02-11",8.125
"785","2010-02-12",8.125
"786","2010-02-16",8.125
"787","2010-02-17",8.125
"788","2010-02-18",8.375
"789","2010-02-19",8.375
"790","2010-02-22",8.5
"791","2010-02-23",8.5
"792","2010-02-24",8.5
"793","2010-02-25",8.5
"794","2010-02-26",8.5
"795","2010-03-01",8.75
"796","2010-03-02",9.25
"797","2010-03-03",9.12
"798","2010-03-04",9.12
"799","2010-03-05",8.75
"800","2010-03-08",9.5
"801","2010-03-09",9.5
"802","2010-03-10",9
"803","2010-03-11",8.875
"804","2010-03-12",8.875
"805","2010-03-15",9
"806","2010-03-16",8.5
"807","2010-03-17",8.5
"808","2010-03-18",8.5
"809","2010-03-19",8.875
"810","2010-03-22",8.5
"811","2010-03-23",8.25
"812","2010-03-24",8.25
"813","2010-03-25",8.25
"814","2010-03-26",8.25
"815","2010-03-29",8.5
"816","2010-03-30",8.5
"817","2010-03-31",8.5
"818","2010-04-01",8.5
"819","2010-04-05",8.95
"820","2010-04-06",8.95
"821","2010-04-07",8.95
"822","2010-04-08",8.95
"823","2010-04-09",9.125
"824","2010-04-12",9.125
"825","2010-04-13",9.125
"826","2010-04-14",8.5
"827","2010-04-15",8.5
"828","2010-04-16",8.5
"829","2010-04-19",9.225
"830","2010-04-20",9.125
"831","2010-04-21",9.125
"832","2010-04-22",9.125
"833","2010-04-23",9.125
"834","2010-04-26",9.125
"835","2010-04-27",9.125
"836","2010-04-28",9.125
"837","2010-04-29",9.125
"838","2010-04-30",9.125
"839","2010-05-03",9.125
"840","2010-05-04",9.125
"841","2010-05-05",9.125
"842","2010-05-06",9.125
"843","2010-05-07",9.125
"844","2010-05-10",9.125
"845","2010-05-11",9.175
"846","2010-05-12",9.175
"847","2010-05-13",9.05
"848","2010-05-14",9.05
"849","2010-05-17",9.05
"850","2010-05-18",9.05
"851","2010-05-19",10
"852","2010-05-20",10
"853","2010-05-21",10
"854","2010-05-24",9.05
"855","2010-05-25",9.05
"856","2010-05-26",9.05
"857","2010-05-27",9.75
"858","2010-05-28",9.55
"859","2010-06-01",9.55
"860","2010-06-02",9.55
"861","2010-06-03",9.55
"862","2010-06-04",9.5
"863","2010-06-07",9.725
"864","2010-06-08",9.725
"865","2010-06-09",9.725
"866","2010-06-10",9.725
"867","2010-06-11",9.725
"868","2010-06-14",9.625
"869","2010-06-15",9.625
"870","2010-06-16",9.625
"871","2010-06-17",9.625
"872","2010-06-18",9.625
"873","2010-06-21",9.6
"874","2010-06-22",9.6
"875","2010-06-23",9.175
"876","2010-06-24",9.45
"877","2010-06-25",9.45
"878","2010-06-28",9.45
"879","2010-06-29",9.175
"880","2010-06-30",9.175
"881","2010-07-01",9.175
"882","2010-07-02",9.175
"883","2010-07-06",9.175
"884","2010-07-07",9.175
"885","2010-07-08",9.175
"886","2010-07-09",9.25
"887","2010-07-12",9.25
"888","2010-07-13",9.25
"889","2010-07-14",9.025
"890","2010-07-15",9.025
"891","2010-07-16",9.025
"892","2010-07-19",9.5
"893","2010-07-20",9.5
"894","2010-07-21",9.5
"895","2010-07-22",9.5
"896","2010-07-23",9.5
"897","2010-07-26",9.125
"898","2010-07-27",9.05
"899","2010-07-28",9.05
"900","2010-07-29",9.05
"901","2010-07-30",9.25
"902","2010-08-02",9.25
"903","2010-08-03",9.25
"904","2010-08-04",9.25
"905","2010-08-05",9.25
"906","2010-08-06",9.05
"907","2010-08-09",9.05
"908","2010-08-10",9.05
"909","2010-08-11",9.05
"910","2010-08-12",9.5
"911","2010-08-13",9.5
"912","2010-08-16",9.5
"913","2010-08-17",9.5
"914","2010-08-18",9.5
"915","2010-08-19",9.375
"916","2010-08-20",9.7
"917","2010-08-23",9.7
"918","2010-08-24",9.7
"919","2010-08-25",9.7
"920","2010-08-26",9.375
"921","2010-08-27",9.375
"922","2010-08-30",9.375
"923","2010-08-31",9.375
"924","2010-09-01",9.375
"925","2010-09-02",9.375
"926","2010-09-03",9.375
"927","2010-09-07",9.375
"928","2010-09-08",9.375
"929","2010-09-09",9.375
"930","2010-09-10",9.375
"931","2010-09-13",9.375
"932","2010-09-14",9.1
"933","2010-09-15",9.375
"934","2010-09-16",8.975
"935","2010-09-17",9.5
"936","2010-09-20",9.125
"937","2010-09-21",9.125
"938","2010-09-22",9.725
"939","2010-09-23",9.725
"940","2010-09-24",9.725
"941","2010-09-27",9.725
"942","2010-09-28",9.725
"943","2010-09-29",9.5
"944","2010-09-30",9.5
"945","2010-10-01",9.5
"946","2010-10-04",9.5
"947","2010-10-05",9.5
"948","2010-10-06",9.5
"949","2010-10-07",9.5
"950","2010-10-08",9.5
"951","2010-10-11",9.5
"952","2010-10-12",9.2
"953","2010-10-13",9.35
"954","2010-10-14",9.35
"955","2010-10-15",9.025
"956","2010-10-18",9.025
"957","2010-10-19",9.175
"958","2010-10-20",9.375
"959","2010-10-21",9.025
"960","2010-10-22",9.185
"961","2010-10-25",9.185
"962","2010-10-26",8.95
"963","2010-10-27",8.95
"964","2010-10-28",8.95
"965","2010-10-29",8.95
"966","2010-11-01",9.125
"967","2010-11-02",9
"968","2010-11-03",9
"969","2010-11-04",9
"970","2010-11-05",9
"971","2010-11-08",9.075
"972","2010-11-09",8.875
"973","2010-11-10",8.875
"974","2010-11-11",8.875
"975","2010-11-12",8.685
"976","2010-11-15",8.8
"977","2010-11-16",9.075
"978","2010-11-17",9.075
"979","2010-11-18",8.95
"980","2010-11-19",8.9
"981","2010-11-22",8.755
"982","2010-11-23",8.755
"983","2010-11-24",8.75
"984","2010-11-26",8.75
"985","2010-11-29",8.635
"986","2010-11-30",8.55
"987","2010-12-01",8.55
"988","2010-12-02",8.55
"989","2010-12-03",8.55
"990","2010-12-06",8.475
"991","2010-12-07",8.585
"992","2010-12-08",8.535
"993","2010-12-09",8.5
"994","2010-12-10",8.5
"995","2010-12-13",8.5
"996","2010-12-14",8.6
"997","2010-12-15",8.6
"998","2010-12-16",8.6
"999","2010-12-17",8.6
"1000","2010-12-20",8.8
"1001","2010-12-21",8.65
"1002","2010-12-22",8.65
"1003","2010-12-23",8.65
"1004","2010-12-27",8.65
"1005","2010-12-28",8.75
"1006","2010-12-29",9
"1007","2010-12-30",9
"1008","2010-12-31",9
"1009","2011-01-03",9
"1010","2011-01-04",9
"1011","2011-01-05",9
"1012","2011-01-06",9.125
