"","date","TRMK"
"191","2007-10-04",28.959999
"192","2007-10-05",29.360001
"193","2007-10-08",29.219999
"194","2007-10-09",29.27
"195","2007-10-10",29
"196","2007-10-11",28.969999
"197","2007-10-12",28.77
"198","2007-10-15",27.93
"199","2007-10-16",27.200001
"200","2007-10-17",27.129999
"201","2007-10-18",25.879999
"202","2007-10-19",25.110001
"203","2007-10-22",26.02
"204","2007-10-23",25.860001
"205","2007-10-24",25.040001
"206","2007-10-25",25.15
"207","2007-10-26",26.91
"208","2007-10-29",26.76
"209","2007-10-30",26.370001
"210","2007-10-31",26.99
"211","2007-11-01",24.6
"212","2007-11-02",24.42
"213","2007-11-05",24.370001
"214","2007-11-06",24.719999
"215","2007-11-07",23.27
"216","2007-11-08",24.620001
"217","2007-11-09",25.280001
"218","2007-11-12",25.74
"219","2007-11-13",26.76
"220","2007-11-14",26.200001
"221","2007-11-15",25.040001
"222","2007-11-16",25.389999
"223","2007-11-19",24.57
"224","2007-11-20",24.639999
"225","2007-11-21",25.23
"226","2007-11-23",25.84
"227","2007-11-26",24.16
"228","2007-11-27",24.440001
"229","2007-11-28",25.950001
"230","2007-11-29",25.17
"231","2007-11-30",25.459999
"232","2007-12-03",24.719999
"233","2007-12-04",24.299999
"234","2007-12-05",25.23
"235","2007-12-06",26.35
"236","2007-12-07",25.58
"237","2007-12-10",26.120001
"238","2007-12-11",24.4
"239","2007-12-12",24.290001
"240","2007-12-13",24.1
"241","2007-12-14",23.5
"242","2007-12-17",23.43
"243","2007-12-18",24.33
"244","2007-12-19",24.18
"245","2007-12-20",24.719999
"246","2007-12-21",26.690001
"247","2007-12-24",26.639999
"248","2007-12-26",26.610001
"249","2007-12-27",25.76
"250","2007-12-28",25.469999
"251","2007-12-31",25.360001
"252","2008-01-02",24.879999
"253","2008-01-03",24.209999
"254","2008-01-04",23.469999
"255","2008-01-07",23.99
"256","2008-01-08",22.59
"257","2008-01-09",23.16
"258","2008-01-10",23.379999
"259","2008-01-11",22.41
"260","2008-01-14",22.200001
"261","2008-01-15",21.76
"262","2008-01-16",22.540001
"263","2008-01-17",21.08
"264","2008-01-18",20.93
"265","2008-01-22",20.98
"266","2008-01-23",20.780001
"267","2008-01-24",21.17
"268","2008-01-25",20.35
"269","2008-01-28",21.709999
"270","2008-01-29",21.75
"271","2008-01-30",21.92
"272","2008-01-31",23.01
"273","2008-02-01",23.870001
"274","2008-02-04",23.15
"275","2008-02-05",22.049999
"276","2008-02-06",21.9
"277","2008-02-07",22.77
"278","2008-02-08",22.42
"279","2008-02-11",21.84
"280","2008-02-12",22.200001
"281","2008-02-13",22.51
"282","2008-02-14",21.42
"283","2008-02-15",21.120001
"284","2008-02-19",20.540001
"285","2008-02-20",21
"286","2008-02-21",20.209999
"287","2008-02-22",20.360001
"288","2008-02-25",20.780001
"289","2008-02-26",21.07
"290","2008-02-27",20.76
"291","2008-02-28",19.969999
"292","2008-02-29",19.76
"293","2008-03-03",19.58
"294","2008-03-04",19.4
"295","2008-03-05",19.309999
"296","2008-03-06",18.99
"297","2008-03-07",19.309999
"298","2008-03-10",19.34
"299","2008-03-11",20.959999
"300","2008-03-12",20.49
"301","2008-03-13",20.440001
"302","2008-03-14",19.889999
"303","2008-03-17",20.24
"304","2008-03-18",21.35
"305","2008-03-19",21.01
"306","2008-03-20",22.33
"307","2008-03-24",23.08
"308","2008-03-25",23.059999
"309","2008-03-26",22.9
"310","2008-03-27",22.639999
"311","2008-03-28",21.809999
"312","2008-03-31",22.280001
"313","2008-04-01",23.530001
"314","2008-04-02",23.559999
"315","2008-04-03",23.360001
"316","2008-04-04",22.77
"317","2008-04-07",22.799999
"318","2008-04-08",22.280001
"319","2008-04-09",21.110001
"320","2008-04-10",21.08
"321","2008-04-11",20.690001
"322","2008-04-14",20.01
"323","2008-04-15",20.950001
"324","2008-04-16",21.780001
"325","2008-04-17",21.98
"326","2008-04-18",22.25
"327","2008-04-21",21.23
"328","2008-04-22",21
"329","2008-04-23",20.91
"330","2008-04-24",21.469999
"331","2008-04-25",21.52
"332","2008-04-28",22.030001
"333","2008-04-29",22.049999
"334","2008-04-30",21.780001
"335","2008-05-01",22.85
"336","2008-05-02",22.360001
"337","2008-05-05",21.969999
"338","2008-05-06",21.85
"339","2008-05-07",21.190001
"340","2008-05-08",20.9
"341","2008-05-09",20.9
"342","2008-05-12",21.93
"343","2008-05-13",21.75
"344","2008-05-14",21.889999
"345","2008-05-15",22.049999
"346","2008-05-16",21.469999
"347","2008-05-19",21.129999
"348","2008-05-20",20.66
"349","2008-05-21",20.73
"350","2008-05-22",20.709999
"351","2008-05-23",20.440001
"352","2008-05-27",20.68
"353","2008-05-28",19.709999
"354","2008-05-29",20.360001
"355","2008-05-30",19.959999
"356","2008-06-02",19.870001
"357","2008-06-03",19.68
"358","2008-06-04",19.879999
"359","2008-06-05",20.450001
"360","2008-06-06",19.450001
"361","2008-06-09",19.200001
"362","2008-06-10",19.51
"363","2008-06-11",18.860001
"364","2008-06-12",18.92
"365","2008-06-13",18.23
"366","2008-06-16",18.879999
"367","2008-06-17",18.309999
"368","2008-06-18",18.059999
"369","2008-06-19",18.84
"370","2008-06-20",18.91
"371","2008-06-23",17.950001
"372","2008-06-24",18.549999
"373","2008-06-25",18.879999
"374","2008-06-26",18.42
"375","2008-06-27",18.450001
"376","2008-06-30",17.65
"377","2008-07-01",18.379999
"378","2008-07-02",18.07
"379","2008-07-03",17.4
"380","2008-07-07",16.76
"381","2008-07-08",17.530001
"382","2008-07-09",16.530001
"383","2008-07-10",17.25
"384","2008-07-11",17.15
"385","2008-07-14",15.75
"386","2008-07-15",14.7
"387","2008-07-16",16.629999
"388","2008-07-17",17.9
"389","2008-07-18",17.9
"390","2008-07-21",17.629999
"391","2008-07-22",18.809999
"392","2008-07-23",18.139999
"393","2008-07-24",17.18
"394","2008-07-25",16.98
"395","2008-07-28",16.9
"396","2008-07-29",18.860001
"397","2008-07-30",18.51
"398","2008-07-31",18.059999
"399","2008-08-01",18.77
"400","2008-08-04",18.26
"401","2008-08-05",18.790001
"402","2008-08-06",18.639999
"403","2008-08-07",17.290001
"404","2008-08-08",18.190001
"405","2008-08-11",19.709999
"406","2008-08-12",19.15
"407","2008-08-13",18.6
"408","2008-08-14",19.09
"409","2008-08-15",19.66
"410","2008-08-18",18.65
"411","2008-08-19",18.27
"412","2008-08-20",18.15
"413","2008-08-21",18.08
"414","2008-08-22",18.92
"415","2008-08-25",18.450001
"416","2008-08-26",18.440001
"417","2008-08-27",18.51
"418","2008-08-28",19.309999
"419","2008-08-29",19.190001
"420","2008-09-02",19.76
"421","2008-09-03",20.389999
"422","2008-09-04",19.6
"423","2008-09-05",20.379999
"424","2008-09-08",22.290001
"425","2008-09-09",21.67
"426","2008-09-10",21.870001
"427","2008-09-11",22.459999
"428","2008-09-12",23.030001
"429","2008-09-15",22.24
"430","2008-09-16",23.98
"431","2008-09-17",22.42
"432","2008-09-18",28.5
"433","2008-09-19",29.940001
"434","2008-09-22",25.48
"435","2008-09-23",25.469999
"436","2008-09-24",24.99
"437","2008-09-25",25.26
"438","2008-09-26",23.85
"439","2008-09-29",19.360001
"440","2008-09-30",20.74
"441","2008-10-01",21.35
"442","2008-10-02",21.07
"443","2008-10-03",21.450001
"444","2008-10-06",21.91
"445","2008-10-07",19.82
"446","2008-10-08",19.209999
"447","2008-10-09",16.49
"448","2008-10-10",18.99
"449","2008-10-13",20.129999
"450","2008-10-14",21.15
"451","2008-10-15",21.08
"452","2008-10-16",22.02
"453","2008-10-17",20.719999
"454","2008-10-20",21.629999
"455","2008-10-21",19.940001
"456","2008-10-22",18.639999
"457","2008-10-23",17.01
"458","2008-10-24",17.290001
"459","2008-10-27",16.75
"460","2008-10-28",17.91
"461","2008-10-29",18.27
"462","2008-10-30",19.17
"463","2008-10-31",20.52
"464","2008-11-03",21.25
"465","2008-11-04",23.16
"466","2008-11-05",21.59
"467","2008-11-06",21.33
"468","2008-11-07",21.719999
"469","2008-11-10",20.690001
"470","2008-11-11",19.75
"471","2008-11-12",18.540001
"472","2008-11-13",20.25
"473","2008-11-14",18.75
"474","2008-11-17",18.6
"475","2008-11-18",18.620001
"476","2008-11-19",17.68
"477","2008-11-20",16.809999
"478","2008-11-21",17.9
"479","2008-11-24",20.280001
"480","2008-11-25",19.65
"481","2008-11-26",19.9
"482","2008-11-28",19.959999
"483","2008-12-01",16.6
"484","2008-12-02",18.129999
"485","2008-12-03",19
"486","2008-12-04",18.09
"487","2008-12-05",18.93
"488","2008-12-08",19.66
"489","2008-12-09",18.219999
"490","2008-12-10",18.450001
"491","2008-12-11",18.18
"492","2008-12-12",19.15
"493","2008-12-15",18.959999
"494","2008-12-16",20.75
"495","2008-12-17",20.77
"496","2008-12-18",20.51
"497","2008-12-19",20.620001
"498","2008-12-22",20.25
"499","2008-12-23",19.629999
"500","2008-12-24",19.889999
"501","2008-12-26",20.09
"502","2008-12-29",19.58
"503","2008-12-30",20.639999
"504","2008-12-31",21.59
"505","2009-01-02",21.34
"506","2009-01-05",20.35
"507","2009-01-06",20.35
"508","2009-01-07",19.18
"509","2009-01-08",19.24
"510","2009-01-09",18.120001
"511","2009-01-12",17.700001
"512","2009-01-13",17.57
"513","2009-01-14",16.950001
"514","2009-01-15",16.93
"515","2009-01-16",17.17
"516","2009-01-20",15.52
"517","2009-01-21",17.360001
"518","2009-01-22",16.860001
"519","2009-01-23",17.57
"520","2009-01-26",17.76
"521","2009-01-27",17.42
"522","2009-01-28",20.99
"523","2009-01-29",20.530001
"524","2009-01-30",20.299999
"525","2009-02-02",21.34
"526","2009-02-03",21.08
"527","2009-02-04",20.879999
"528","2009-02-05",21.26
"529","2009-02-06",22.6
"530","2009-02-09",22.879999
"531","2009-02-10",20.93
"532","2009-02-11",21.309999
"533","2009-02-12",19.98
"534","2009-02-13",19.16
"535","2009-02-17",18.030001
"536","2009-02-18",17.58
"537","2009-02-19",17.1
"538","2009-02-20",16.99
"539","2009-02-23",16.549999
"540","2009-02-24",17.65
"541","2009-02-25",18.58
"542","2009-02-26",18.59
"543","2009-02-27",17.790001
"544","2009-03-02",16.799999
"545","2009-03-03",16.23
"546","2009-03-04",16.5
"547","2009-03-05",14.77
"548","2009-03-06",14.73
"549","2009-03-09",14.84
"550","2009-03-10",16.18
"551","2009-03-11",16.360001
"552","2009-03-12",17.99
"553","2009-03-13",17.59
"554","2009-03-16",17.129999
"555","2009-03-17",18.23
"556","2009-03-18",19.139999
"557","2009-03-19",18.190001
"558","2009-03-20",17.75
"559","2009-03-23",19.82
"560","2009-03-24",18.290001
"561","2009-03-25",18.74
"562","2009-03-26",19.389999
"563","2009-03-27",18.74
"564","2009-03-30",17.549999
"565","2009-03-31",18.379999
"566","2009-04-01",18.75
"567","2009-04-02",19.110001
"568","2009-04-03",19.41
"569","2009-04-06",18.77
"570","2009-04-07",17.93
"571","2009-04-08",17.879999
"572","2009-04-09",19.469999
"573","2009-04-13",20.18
"574","2009-04-14",18.24
"575","2009-04-15",18.889999
"576","2009-04-16",19.41
"577","2009-04-17",19.85
"578","2009-04-20",18.700001
"579","2009-04-21",20.18
"580","2009-04-22",19.370001
"581","2009-04-23",19.309999
"582","2009-04-24",20.200001
"583","2009-04-27",19.610001
"584","2009-04-28",19.74
"585","2009-04-29",21.82
"586","2009-04-30",21.74
"587","2009-05-01",21.459999
"588","2009-05-04",22.629999
"589","2009-05-05",21.92
"590","2009-05-06",22.32
"591","2009-05-07",21.889999
"592","2009-05-08",23.200001
"593","2009-05-11",22.41
"594","2009-05-12",21.76
"595","2009-05-13",20.41
"596","2009-05-14",20.709999
"597","2009-05-15",20.26
"598","2009-05-18",21.370001
"599","2009-05-19",20.24
"600","2009-05-20",19.35
"601","2009-05-21",19.209999
"602","2009-05-22",18.950001
"603","2009-05-26",20.33
"604","2009-05-27",19.1
"605","2009-05-28",19.16
"606","2009-05-29",19.540001
"607","2009-06-01",19.75
"608","2009-06-02",19.68
"609","2009-06-03",19.690001
"610","2009-06-04",20
"611","2009-06-05",19.23
"612","2009-06-08",19.459999
"613","2009-06-09",19.639999
"614","2009-06-10",19.32
"615","2009-06-11",19.719999
"616","2009-06-12",19.709999
"617","2009-06-15",19.6
"618","2009-06-16",19.58
"619","2009-06-17",19.309999
"620","2009-06-18",19.799999
"621","2009-06-19",20.360001
"622","2009-06-22",19.450001
"623","2009-06-23",19.450001
"624","2009-06-24",19.18
"625","2009-06-25",19.780001
"626","2009-06-26",20.16
"627","2009-06-29",19.91
"628","2009-06-30",19.32
"629","2009-07-01",19.389999
"630","2009-07-02",18.639999
"631","2009-07-06",18.469999
"632","2009-07-07",18.639999
"633","2009-07-08",18.379999
"634","2009-07-09",18.34
"635","2009-07-10",18.139999
"636","2009-07-13",19
"637","2009-07-14",18.83
"638","2009-07-15",19.23
"639","2009-07-16",19.129999
"640","2009-07-17",18.469999
"641","2009-07-20",18.540001
"642","2009-07-21",17.52
"643","2009-07-22",17.6
"644","2009-07-23",18.26
"645","2009-07-24",18.25
"646","2009-07-27",18.799999
"647","2009-07-28",19.34
"648","2009-07-29",19.57
"649","2009-07-30",19.52
"650","2009-07-31",19.9
"651","2009-08-03",20.42
"652","2009-08-04",20.959999
"653","2009-08-05",21.09
"654","2009-08-06",20.85
"655","2009-08-07",21.27
"656","2009-08-10",21.709999
"657","2009-08-11",20.950001
"658","2009-08-12",21.02
"659","2009-08-13",21.18
"660","2009-08-14",20.33
"661","2009-08-17",19.82
"662","2009-08-18",19.799999
"663","2009-08-19",19.940001
"664","2009-08-20",19.99
"665","2009-08-21",20.16
"666","2009-08-24",19.620001
"667","2009-08-25",19.459999
"668","2009-08-26",19.780001
"669","2009-08-27",19.57
"670","2009-08-28",19.110001
"671","2009-08-31",19.030001
"672","2009-09-01",18.450001
"673","2009-09-02",18.280001
"674","2009-09-03",18.469999
"675","2009-09-04",18.790001
"676","2009-09-08",19.049999
"677","2009-09-09",19.209999
"678","2009-09-10",19.01
"679","2009-09-11",19.040001
"680","2009-09-14",19.049999
"681","2009-09-15",19.450001
"682","2009-09-16",20.24
"683","2009-09-17",19.959999
"684","2009-09-18",19.629999
"685","2009-09-21",19.24
"686","2009-09-22",19.58
"687","2009-09-23",19.67
"688","2009-09-24",19.48
"689","2009-09-25",19.030001
"690","2009-09-28",19.280001
"691","2009-09-29",19.110001
"692","2009-09-30",19.049999
"693","2009-10-01",18.780001
"694","2009-10-02",18.780001
"695","2009-10-05",18.92
"696","2009-10-06",19.18
"697","2009-10-07",19.290001
"698","2009-10-08",19.360001
"699","2009-10-09",19.719999
"700","2009-10-12",19.309999
"701","2009-10-13",19.25
"702","2009-10-14",19.700001
"703","2009-10-15",19.65
"704","2009-10-16",19.200001
"705","2009-10-19",19.370001
"706","2009-10-20",18.860001
"707","2009-10-21",18.26
"708","2009-10-22",18.9
"709","2009-10-23",18.469999
"710","2009-10-26",18.5
"711","2009-10-27",18.68
"712","2009-10-28",19.5
"713","2009-10-29",19.459999
"714","2009-10-30",18.950001
"715","2009-11-02",18.809999
"716","2009-11-03",18.690001
"717","2009-11-04",18.309999
"718","2009-11-05",18.67
"719","2009-11-06",18.5
"720","2009-11-09",18.950001
"721","2009-11-10",18.57
"722","2009-11-11",18.950001
"723","2009-11-12",18.51
"724","2009-11-13",18.620001
"725","2009-11-16",18.959999
"726","2009-11-17",19.280001
"727","2009-11-18",19.42
"728","2009-11-19",19.030001
"729","2009-11-20",19.190001
"730","2009-11-23",19.540001
"731","2009-11-24",19.59
"732","2009-11-25",19.360001
"733","2009-11-27",18.709999
"734","2009-11-30",19.16
"735","2009-12-01",19
"736","2009-12-02",19.82
"737","2009-12-03",19.52
"738","2009-12-04",20.08
"739","2009-12-07",20.1
"740","2009-12-08",19.99
"741","2009-12-09",19.860001
"742","2009-12-10",20.01
"743","2009-12-11",20.27
"744","2009-12-14",21.299999
"745","2009-12-15",21.18
"746","2009-12-16",21.23
"747","2009-12-17",21.299999
"748","2009-12-18",22
"749","2009-12-21",22.049999
"750","2009-12-22",22.200001
"751","2009-12-23",22.280001
"752","2009-12-24",22.639999
"753","2009-12-28",22.799999
"754","2009-12-29",22.76
"755","2009-12-30",22.799999
"756","2009-12-31",22.540001
"757","2010-01-04",22.9
"758","2010-01-05",22.780001
"759","2010-01-06",22.530001
"760","2010-01-07",23.34
"761","2010-01-08",23.639999
"762","2010-01-11",23.200001
"763","2010-01-12",23.07
"764","2010-01-13",23.219999
"765","2010-01-14",23.610001
"766","2010-01-15",23.309999
"767","2010-01-19",23.889999
"768","2010-01-20",23.610001
"769","2010-01-21",24.02
"770","2010-01-22",23.379999
"771","2010-01-25",23.34
"772","2010-01-26",23.049999
"773","2010-01-27",23.65
"774","2010-01-28",23.42
"775","2010-01-29",22.799999
"776","2010-02-01",22.74
"777","2010-02-02",22.49
"778","2010-02-03",22.17
"779","2010-02-04",21.700001
"780","2010-02-05",22.120001
"781","2010-02-08",21.969999
"782","2010-02-09",22.09
"783","2010-02-10",22.26
"784","2010-02-11",22.299999
"785","2010-02-12",22.299999
"786","2010-02-16",22.58
"787","2010-02-17",22.639999
"788","2010-02-18",22.99
"789","2010-02-19",23.18
"790","2010-02-22",23.700001
"791","2010-02-23",23.25
"792","2010-02-24",23.85
"793","2010-02-25",23.57
"794","2010-02-26",22.799999
"795","2010-03-01",23.07
"796","2010-03-02",23.08
"797","2010-03-03",23.01
"798","2010-03-04",23.4
"799","2010-03-05",24.08
"800","2010-03-08",24.18
"801","2010-03-09",23.92
"802","2010-03-10",24.200001
"803","2010-03-11",24.42
"804","2010-03-12",24.299999
"805","2010-03-15",24.469999
"806","2010-03-16",24.42
"807","2010-03-17",24.870001
"808","2010-03-18",25.110001
"809","2010-03-19",25.059999
"810","2010-03-22",25.07
"811","2010-03-23",25.01
"812","2010-03-24",24.690001
"813","2010-03-25",24.75
"814","2010-03-26",24.440001
"815","2010-03-29",24.5
"816","2010-03-30",24.43
"817","2010-03-31",24.43
"818","2010-04-01",24.530001
"819","2010-04-05",24.860001
"820","2010-04-06",25.120001
"821","2010-04-07",24.959999
"822","2010-04-08",25.02
"823","2010-04-09",25.200001
"824","2010-04-12",25.280001
"825","2010-04-13",25.26
"826","2010-04-14",25.73
"827","2010-04-15",26.059999
"828","2010-04-16",25.530001
"829","2010-04-19",25.370001
"830","2010-04-20",25.860001
"831","2010-04-21",26.5
"832","2010-04-22",26.530001
"833","2010-04-23",26.83
"834","2010-04-26",25.530001
"835","2010-04-27",24.870001
"836","2010-04-28",24.51
"837","2010-04-29",24.98
"838","2010-04-30",24.48
"839","2010-05-03",24.51
"840","2010-05-04",23.719999
"841","2010-05-05",23.5
"842","2010-05-06",22.85
"843","2010-05-07",22.5
"844","2010-05-10",23.66
"845","2010-05-11",24.030001
"846","2010-05-12",24.52
"847","2010-05-13",24.18
"848","2010-05-14",23.82
"849","2010-05-17",23.83
"850","2010-05-18",23.280001
"851","2010-05-19",23.129999
"852","2010-05-20",21.889999
"853","2010-05-21",22.780001
"854","2010-05-24",22
"855","2010-05-25",22.360001
"856","2010-05-26",22.200001
"857","2010-05-27",22.75
"858","2010-05-28",22.370001
"859","2010-06-01",21.66
"860","2010-06-02",21.959999
"861","2010-06-03",22
"862","2010-06-04",20.940001
"863","2010-06-07",20.860001
"864","2010-06-08",20.9
"865","2010-06-09",20.48
"866","2010-06-10",21.24
"867","2010-06-11",21.24
"868","2010-06-14",21.389999
"869","2010-06-15",22.01
"870","2010-06-16",21.84
"871","2010-06-17",21.68
"872","2010-06-18",21.67
"873","2010-06-21",21.23
"874","2010-06-22",21.209999
"875","2010-06-23",20.940001
"876","2010-06-24",20.66
"877","2010-06-25",21.23
"878","2010-06-28",21.41
"879","2010-06-29",21.190001
"880","2010-06-30",20.82
"881","2010-07-01",20.42
"882","2010-07-02",20.280001
"883","2010-07-06",20.15
"884","2010-07-07",21.01
"885","2010-07-08",21.41
"886","2010-07-09",21.620001
"887","2010-07-12",21.459999
"888","2010-07-13",22.299999
"889","2010-07-14",21.719999
"890","2010-07-15",21.469999
"891","2010-07-16",20.530001
"892","2010-07-19",20.82
"893","2010-07-20",20.84
"894","2010-07-21",19.870001
"895","2010-07-22",20.950001
"896","2010-07-23",20.93
"897","2010-07-26",21.07
"898","2010-07-27",21.07
"899","2010-07-28",22.23
"900","2010-07-29",21.9
"901","2010-07-30",22
"902","2010-08-02",22.26
"903","2010-08-03",22.209999
"904","2010-08-04",22.459999
"905","2010-08-05",22.139999
"906","2010-08-06",21.690001
"907","2010-08-09",22.190001
"908","2010-08-10",21.700001
"909","2010-08-11",20.82
"910","2010-08-12",20.540001
"911","2010-08-13",20.25
"912","2010-08-16",20.389999
"913","2010-08-17",20.68
"914","2010-08-18",20.68
"915","2010-08-19",20.040001
"916","2010-08-20",19.860001
"917","2010-08-23",19.610001
"918","2010-08-24",19.299999
"919","2010-08-25",19.290001
"920","2010-08-26",19.110001
"921","2010-08-27",19.74
"922","2010-08-30",18.889999
"923","2010-08-31",19.07
"924","2010-09-01",19.780001
"925","2010-09-02",19.58
"926","2010-09-03",20.4
"927","2010-09-07",20.02
"928","2010-09-08",20.24
"929","2010-09-09",20.360001
"930","2010-09-10",20.5
"931","2010-09-13",21.09
"932","2010-09-14",20.639999
"933","2010-09-15",20.690001
"934","2010-09-16",20.620001
"935","2010-09-17",20.68
"936","2010-09-20",21.370001
"937","2010-09-21",21.02
"938","2010-09-22",20.450001
"939","2010-09-23",21.120001
"940","2010-09-24",21.719999
"941","2010-09-27",21.440001
"942","2010-09-28",21.719999
"943","2010-09-29",21.57
"944","2010-09-30",21.74
"945","2010-10-01",21.82
"946","2010-10-04",21.559999
"947","2010-10-05",22.33
"948","2010-10-06",21.969999
"949","2010-10-07",21.73
"950","2010-10-08",21.83
"951","2010-10-11",21.84
"952","2010-10-12",21.860001
"953","2010-10-13",22.17
"954","2010-10-14",21.93
"955","2010-10-15",21.639999
"956","2010-10-18",22.440001
"957","2010-10-19",22.09
"958","2010-10-20",22.450001
"959","2010-10-21",22.34
"960","2010-10-22",22.77
"961","2010-10-25",22.33
"962","2010-10-26",22.200001
"963","2010-10-27",22.299999
"964","2010-10-28",22.24
"965","2010-10-29",22.09
"966","2010-11-01",22
