"","date","MMP"
"105","2007-06-04",23.440001
"106","2007-06-05",23.48
"107","2007-06-06",23.375
"108","2007-06-07",23.174999
"109","2007-06-08",22.9
"110","2007-06-11",22.855
"111","2007-06-12",22.51
"112","2007-06-13",22.6
"113","2007-06-14",22.530001
"114","2007-06-15",22.709999
"115","2007-06-18",22.334999
"116","2007-06-19",21.975
"117","2007-06-20",22.110001
"118","2007-06-21",22.49
"119","2007-06-22",22.76
"120","2007-06-25",22.775
"121","2007-06-26",23.084999
"122","2007-06-27",23.275
"123","2007-06-28",23.35
"124","2007-06-29",23.290001
"125","2007-07-02",23.504999
"126","2007-07-03",23.615
"127","2007-07-05",23.514999
"128","2007-07-06",23.535
"129","2007-07-09",23.5
"130","2007-07-10",23.514999
"131","2007-07-11",23.610001
"132","2007-07-12",23.785
"133","2007-07-13",23.905001
"134","2007-07-16",23.525
"135","2007-07-17",23.455
"136","2007-07-18",23.285
"137","2007-07-19",23.309999
"138","2007-07-20",23.25
"139","2007-07-23",23.35
"140","2007-07-24",23.285
"141","2007-07-25",23.4
"142","2007-07-26",23.105
"143","2007-07-27",22.870001
"144","2007-07-30",22.855
"145","2007-07-31",22.655001
"146","2007-08-01",22.5
"147","2007-08-02",21.6
"148","2007-08-03",21.65
"149","2007-08-06",21.26
"150","2007-08-07",21.700001
"151","2007-08-08",22.15
"152","2007-08-09",21.67
"153","2007-08-10",21.215
"154","2007-08-13",21.5
"155","2007-08-14",21.139999
"156","2007-08-15",20.9
"157","2007-08-16",20.125
"158","2007-08-17",20.225
"159","2007-08-20",20.049999
"160","2007-08-21",19.905001
"161","2007-08-22",20.895
"162","2007-08-23",21.15
"163","2007-08-24",21.795
"164","2007-08-27",21.700001
"165","2007-08-28",21.424999
"166","2007-08-29",21.455
"167","2007-08-30",21.450001
"168","2007-08-31",21.5
"169","2007-09-04",21.57
"170","2007-09-05",21.565001
"171","2007-09-06",21.125
"172","2007-09-07",20.860001
"173","2007-09-10",20.559999
"174","2007-09-11",20.41
"175","2007-09-12",20.4
"176","2007-09-13",20.33
"177","2007-09-14",20.315001
"178","2007-09-17",20.58
"179","2007-09-18",20.77
"180","2007-09-19",20.780001
"181","2007-09-20",20.74
"182","2007-09-21",20.725
"183","2007-09-24",20.360001
"184","2007-09-25",20.245001
"185","2007-09-26",20.139999
"186","2007-09-27",20.02
"187","2007-09-28",20.014999
"188","2007-10-01",20.01
"189","2007-10-02",19.860001
"190","2007-10-03",19.9
"191","2007-10-04",20.084999
"192","2007-10-05",20.355
"193","2007-10-08",20.405001
"194","2007-10-09",20.5
"195","2007-10-10",20.875
"196","2007-10-11",20.855
"197","2007-10-12",20.879999
"198","2007-10-15",20.889999
"199","2007-10-16",20.865
"200","2007-10-17",20.735001
"201","2007-10-18",20.764999
"202","2007-10-19",20.51
"203","2007-10-22",20.385
"204","2007-10-23",20.735001
"205","2007-10-24",21
"206","2007-10-25",21.059999
"207","2007-10-26",21.125
"208","2007-10-29",21.440001
"209","2007-10-30",20.99
"210","2007-10-31",21.049999
"211","2007-11-01",21.41
"212","2007-11-02",21.129999
"213","2007-11-05",21.245001
"214","2007-11-06",21.275
"215","2007-11-07",21.445
"216","2007-11-08",21.485001
"217","2007-11-09",21.42
"218","2007-11-12",21.450001
"219","2007-11-13",21.535
"220","2007-11-14",21.48
"221","2007-11-15",21.514999
"222","2007-11-16",21.615
"223","2007-11-19",21.52
"224","2007-11-20",21.5
"225","2007-11-21",21.530001
"226","2007-11-23",21.610001
"227","2007-11-26",21.65
"228","2007-11-27",21.665001
"229","2007-11-28",21.84
"230","2007-11-29",21.75
"231","2007-11-30",21.889999
"232","2007-12-03",21.945
"233","2007-12-04",21.995001
"234","2007-12-05",21.780001
"235","2007-12-06",21.6
"236","2007-12-07",21.645
"237","2007-12-10",21.6
"238","2007-12-11",21.684999
"239","2007-12-12",21.85
"240","2007-12-13",21.645
"241","2007-12-14",21.700001
"242","2007-12-17",21.635
"243","2007-12-18",21.545
"244","2007-12-19",21.705
"245","2007-12-20",21.625
"246","2007-12-21",21.73
"247","2007-12-24",21.725
"248","2007-12-26",21.75
"249","2007-12-27",21.825001
"250","2007-12-28",21.785
"251","2007-12-31",21.68
"252","2008-01-02",21.695
"253","2008-01-03",21.629999
"254","2008-01-04",21.629999
"255","2008-01-07",21.6
"256","2008-01-08",21.625
"257","2008-01-09",21.700001
"258","2008-01-10",21.75
"259","2008-01-11",21.75
"260","2008-01-14",21.834999
"261","2008-01-15",21.735001
"262","2008-01-16",21.790001
"263","2008-01-17",21.66
"264","2008-01-18",20.865
"265","2008-01-22",20.6
"266","2008-01-23",20.32
"267","2008-01-24",20.945
"268","2008-01-25",20.965
"269","2008-01-28",20.99
"270","2008-01-29",21.184999
"271","2008-01-30",21.450001
"272","2008-01-31",21.625
"273","2008-02-01",21.725
"274","2008-02-04",21.424999
"275","2008-02-05",21.67
"276","2008-02-06",21.674999
"277","2008-02-07",21.75
"278","2008-02-08",21.9
"279","2008-02-11",22.24
"280","2008-02-12",22.059999
"281","2008-02-13",21.99
"282","2008-02-14",21.825001
"283","2008-02-15",21.735001
"284","2008-02-19",22.08
"285","2008-02-20",22.16
"286","2008-02-21",21.795
"287","2008-02-22",21.940001
"288","2008-02-25",22.035
"289","2008-02-26",22.195
"290","2008-02-27",21.809999
"291","2008-02-28",22.125
"292","2008-02-29",21.655001
"293","2008-03-03",21.700001
"294","2008-03-04",21.695
"295","2008-03-05",21.700001
"296","2008-03-06",21.58
"297","2008-03-07",21.215
"298","2008-03-10",20.915001
"299","2008-03-11",21.049999
"300","2008-03-12",20.77
"301","2008-03-13",20.389999
"302","2008-03-14",19.870001
"303","2008-03-17",19.309999
"304","2008-03-18",19.58
"305","2008-03-19",19.450001
"306","2008-03-20",19.475
"307","2008-03-24",19.780001
"308","2008-03-25",20.059999
"309","2008-03-26",20.305
"310","2008-03-27",20.325001
"311","2008-03-28",20.225
"312","2008-03-31",20.25
"313","2008-04-01",20.5
"314","2008-04-02",20.9
"315","2008-04-03",21.01
"316","2008-04-04",21.450001
"317","2008-04-07",21.540001
"318","2008-04-08",21.674999
"319","2008-04-09",21.469999
"320","2008-04-10",21.219999
"321","2008-04-11",21.129999
"322","2008-04-14",21.285
"323","2008-04-15",21.115
"324","2008-04-16",21.18
"325","2008-04-17",21.309999
"326","2008-04-18",21.594999
"327","2008-04-21",21.635
"328","2008-04-22",21.584999
"329","2008-04-23",20.889999
"330","2008-04-24",20.450001
"331","2008-04-25",20.575001
"332","2008-04-28",20.440001
"333","2008-04-29",20.379999
"334","2008-04-30",20.34
"335","2008-05-01",20.5
"336","2008-05-02",20.25
"337","2008-05-05",20.450001
"338","2008-05-06",20.5
"339","2008-05-07",20.5
"340","2008-05-08",20.35
"341","2008-05-09",20.465
"342","2008-05-12",20.5
"343","2008-05-13",20.514999
"344","2008-05-14",20.4
"345","2008-05-15",20.48
"346","2008-05-16",20.434999
"347","2008-05-19",20.450001
"348","2008-05-20",20.5
"349","2008-05-21",20.51
"350","2008-05-22",20.280001
"351","2008-05-23",20.030001
"352","2008-05-27",19.715
"353","2008-05-28",19.375
"354","2008-05-29",19.295
"355","2008-05-30",19.370001
"356","2008-06-02",19.625
"357","2008-06-03",19.690001
"358","2008-06-04",19.245001
"359","2008-06-05",19.245001
"360","2008-06-06",19.280001
"361","2008-06-09",19.264999
"362","2008-06-10",19.190001
"363","2008-06-11",19.014999
"364","2008-06-12",18.93
"365","2008-06-13",18.665001
"366","2008-06-16",18.375
"367","2008-06-17",18.665001
"368","2008-06-18",18.434999
"369","2008-06-19",18.1
"370","2008-06-20",18.145
"371","2008-06-23",18.84
"372","2008-06-24",19.030001
"373","2008-06-25",18.99
"374","2008-06-26",18.455
"375","2008-06-27",18.25
"376","2008-06-30",17.795
"377","2008-07-01",18.025
"378","2008-07-02",18.379999
"379","2008-07-03",17.790001
"380","2008-07-07",17.34
"381","2008-07-08",16.995001
"382","2008-07-09",17.35
"383","2008-07-10",17.9
"384","2008-07-11",17.735001
"385","2008-07-14",17.785
"386","2008-07-15",17.42
"387","2008-07-16",17.18
"388","2008-07-17",17.08
"389","2008-07-18",17.16
"390","2008-07-21",17.754999
"391","2008-07-22",17.93
"392","2008-07-23",17.855
"393","2008-07-24",17.690001
"394","2008-07-25",17.684999
"395","2008-07-28",17.799999
"396","2008-07-29",17.834999
"397","2008-07-30",18.025
"398","2008-07-31",18.09
"399","2008-08-01",18.17
"400","2008-08-04",17.275
"401","2008-08-05",17.035
"402","2008-08-06",17.405001
"403","2008-08-07",17.68
"404","2008-08-08",17.504999
"405","2008-08-11",17.969999
"406","2008-08-12",17.885
"407","2008-08-13",18.02
"408","2008-08-14",17.995001
"409","2008-08-15",17.940001
"410","2008-08-18",18.045
"411","2008-08-19",18.115
"412","2008-08-20",18.225
"413","2008-08-21",18.334999
"414","2008-08-22",18.190001
"415","2008-08-25",18.254999
"416","2008-08-26",18.405001
"417","2008-08-27",18.690001
"418","2008-08-28",18.950001
"419","2008-08-29",18.59
"420","2008-09-02",18.870001
"421","2008-09-03",18.745001
"422","2008-09-04",18.645
"423","2008-09-05",18.120001
"424","2008-09-08",18.059999
"425","2008-09-09",17.58
"426","2008-09-10",17.625
"427","2008-09-11",17.165001
"428","2008-09-12",17.73
"429","2008-09-15",16.875
"430","2008-09-16",16.700001
"431","2008-09-17",15.685
"432","2008-09-18",15.86
"433","2008-09-19",17.33
"434","2008-09-22",16.959999
"435","2008-09-23",16.465
"436","2008-09-24",16.315001
"437","2008-09-25",16.799999
"438","2008-09-26",16.549999
"439","2008-09-29",15.5
"440","2008-09-30",16.200001
"441","2008-10-01",16.969999
"442","2008-10-02",16.584999
"443","2008-10-03",16.535
"444","2008-10-06",13.865
"445","2008-10-07",12.5
"446","2008-10-08",12.78
"447","2008-10-09",12.165
"448","2008-10-10",11.075
"449","2008-10-13",14.985
"450","2008-10-14",15.55
"451","2008-10-15",15.05
"452","2008-10-16",14.89
"453","2008-10-17",15.625
"454","2008-10-20",16.219999
"455","2008-10-21",15.965
"456","2008-10-22",15.87
"457","2008-10-23",15.95
"458","2008-10-24",15.87
"459","2008-10-27",15.695
"460","2008-10-28",16.004999
"461","2008-10-29",16.895
"462","2008-10-30",17.915001
"463","2008-10-31",17.9
"464","2008-11-03",17.825001
"465","2008-11-04",17.775
"466","2008-11-05",16.385
"467","2008-11-06",15.645
"468","2008-11-07",16.610001
"469","2008-11-10",16.215
"470","2008-11-11",15.775
"471","2008-11-12",14.905
"472","2008-11-13",14.505
"473","2008-11-14",14.78
"474","2008-11-17",14.285
"475","2008-11-18",13.905
"476","2008-11-19",12.915
"477","2008-11-20",11.87
"478","2008-11-21",11.95
"479","2008-11-24",13.705
"480","2008-11-25",13.79
"481","2008-11-26",14.78
"482","2008-11-28",15.01
"483","2008-12-01",14.525
"484","2008-12-02",14.055
"485","2008-12-03",14.615
"486","2008-12-04",14.24
"487","2008-12-05",14.065
"488","2008-12-08",14.715
"489","2008-12-09",14.725
"490","2008-12-10",15.6
"491","2008-12-11",14.75
"492","2008-12-12",15.415
"493","2008-12-15",15.08
"494","2008-12-16",15.295
"495","2008-12-17",15.48
"496","2008-12-18",15.185
"497","2008-12-19",14.625
"498","2008-12-22",14.365
"499","2008-12-23",14.1
"500","2008-12-24",13.895
"501","2008-12-26",14.21
"502","2008-12-29",14.235
"503","2008-12-30",14.415
"504","2008-12-31",15.105
"505","2009-01-02",16.254999
"506","2009-01-05",16.715
"507","2009-01-06",17.26
"508","2009-01-07",16.705
"509","2009-01-08",16.465
"510","2009-01-09",16.459999
"511","2009-01-12",16.045
"512","2009-01-13",16.344999
"513","2009-01-14",16.209999
"514","2009-01-15",15.975
"515","2009-01-16",15.96
"516","2009-01-20",15.695
"517","2009-01-21",16.545
"518","2009-01-22",16.375
"519","2009-01-23",16.379999
"520","2009-01-26",16.985001
"521","2009-01-27",17.16
"522","2009-01-28",17.555
"523","2009-01-29",17.4
"524","2009-01-30",17.34
"525","2009-02-02",17.120001
"526","2009-02-03",17.66
"527","2009-02-04",16.885
"528","2009-02-05",17.075001
"529","2009-02-06",17.290001
"530","2009-02-09",17.389999
"531","2009-02-10",16.825001
"532","2009-02-11",16.940001
"533","2009-02-12",17.6
"534","2009-02-13",17.745001
"535","2009-02-17",17.290001
"536","2009-02-18",17.040001
"537","2009-02-19",16.389999
"538","2009-02-20",15.63
"539","2009-02-23",14.73
"540","2009-02-24",15.115
"541","2009-02-25",15.375
"542","2009-02-26",15.59
"543","2009-02-27",15.9
"544","2009-03-02",14.825
"545","2009-03-03",14.485
"546","2009-03-04",13.75
"547","2009-03-05",13.405
"548","2009-03-06",13.175
"549","2009-03-09",12.9
"550","2009-03-10",13.485
"551","2009-03-11",13.81
"552","2009-03-12",15.15
"553","2009-03-13",14.72
"554","2009-03-16",15.11
"555","2009-03-17",15.035
"556","2009-03-18",15.255
"557","2009-03-19",15.565
"558","2009-03-20",14.695
"559","2009-03-23",15.275
"560","2009-03-24",15.365
"561","2009-03-25",15.09
"562","2009-03-26",15.07
"563","2009-03-27",14.735
"564","2009-03-30",14.4
"565","2009-03-31",14.685
"566","2009-04-01",15.01
"567","2009-04-02",14.91
"568","2009-04-03",15
"569","2009-04-06",14.805
"570","2009-04-07",14.94
"571","2009-04-08",15.075
"572","2009-04-09",15.445
"573","2009-04-13",15.4
"574","2009-04-14",15.6
"575","2009-04-15",15.58
"576","2009-04-16",15.865
"577","2009-04-17",16.235001
"578","2009-04-20",15.72
"579","2009-04-21",15.805
"580","2009-04-22",15.575
"581","2009-04-23",15.625
"582","2009-04-24",15.725
"583","2009-04-27",16.139999
"584","2009-04-28",16.674999
"585","2009-04-29",17.424999
"586","2009-04-30",16.700001
"587","2009-05-01",16.459999
"588","2009-05-04",16.615
"589","2009-05-05",16.495001
"590","2009-05-06",16.15
"591","2009-05-07",15.95
"592","2009-05-08",16.450001
"593","2009-05-11",16.32
"594","2009-05-12",16.1
"595","2009-05-13",15.8
"596","2009-05-14",16.035
"597","2009-05-15",16.215
"598","2009-05-18",16.525
"599","2009-05-19",16.540001
"600","2009-05-20",16.834999
"601","2009-05-21",16.605
"602","2009-05-22",16.695
"603","2009-05-26",16.950001
"604","2009-05-27",16.855
"605","2009-05-28",17.030001
"606","2009-05-29",17.475
"607","2009-06-01",17.879999
"608","2009-06-02",18.26
"609","2009-06-03",17.594999
"610","2009-06-04",17.735001
"611","2009-06-05",18.135
"612","2009-06-08",17.799999
"613","2009-06-09",17.6
"614","2009-06-10",17.379999
"615","2009-06-11",17.355
"616","2009-06-12",17.629999
"617","2009-06-15",17.225
"618","2009-06-16",16.84
"619","2009-06-17",16.625
"620","2009-06-18",16.695
"621","2009-06-19",16.75
"622","2009-06-22",16.290001
"623","2009-06-23",16.08
"624","2009-06-24",16.15
"625","2009-06-25",16.85
"626","2009-06-26",17.25
"627","2009-06-29",17.344999
"628","2009-06-30",17.379999
"629","2009-07-01",17.35
"630","2009-07-02",17.299999
"631","2009-07-06",17.41
"632","2009-07-07",17.299999
"633","2009-07-08",17.495001
"634","2009-07-09",17.610001
"635","2009-07-10",17.780001
"636","2009-07-13",17.844999
"637","2009-07-14",17.690001
"638","2009-07-15",17.57
"639","2009-07-16",17.700001
"640","2009-07-17",17.684999
"641","2009-07-20",18.275
"642","2009-07-21",18.4
"643","2009-07-22",18.395
"644","2009-07-23",18.455
"645","2009-07-24",18.83
"646","2009-07-27",19.24
"647","2009-07-28",19.139999
"648","2009-07-29",19
"649","2009-07-30",18.940001
"650","2009-07-31",19.299999
"651","2009-08-03",19.625
"652","2009-08-04",19.610001
"653","2009-08-05",18.895
"654","2009-08-06",18.799999
"655","2009-08-07",18.764999
"656","2009-08-10",18.725
"657","2009-08-11",18.42
"658","2009-08-12",18.540001
"659","2009-08-13",18.785
"660","2009-08-14",18.805
"661","2009-08-17",18.275
"662","2009-08-18",18.235001
"663","2009-08-19",18.434999
"664","2009-08-20",18.424999
"665","2009-08-21",18.575001
"666","2009-08-24",18.615
"667","2009-08-25",18.280001
"668","2009-08-26",18.125
"669","2009-08-27",18.26
"670","2009-08-28",18.209999
"671","2009-08-31",18.120001
"672","2009-09-01",17.84
"673","2009-09-02",17.65
"674","2009-09-03",17.91
"675","2009-09-04",18.125
"676","2009-09-08",18.334999
"677","2009-09-09",18.395
"678","2009-09-10",18.59
"679","2009-09-11",18.775
"680","2009-09-14",18.775
"681","2009-09-15",18.82
"682","2009-09-16",19.110001
"683","2009-09-17",19.075001
"684","2009-09-18",18.605
"685","2009-09-21",18.924999
"686","2009-09-22",18.945
"687","2009-09-23",18.85
"688","2009-09-24",18.75
"689","2009-09-25",18.504999
"690","2009-09-28",18.924999
"691","2009-09-29",18.865
"692","2009-09-30",18.799999
"693","2009-10-01",18.450001
"694","2009-10-02",18.709999
"695","2009-10-05",19.035
"696","2009-10-06",19.145
"697","2009-10-07",19.08
"698","2009-10-08",19.290001
"699","2009-10-09",19.209999
"700","2009-10-12",19.415001
"701","2009-10-13",19.59
"702","2009-10-14",19.795
"703","2009-10-15",19.77
"704","2009-10-16",19.915001
"705","2009-10-19",19.895
"706","2009-10-20",19.860001
"707","2009-10-21",19.735001
"708","2009-10-22",19.785
"709","2009-10-23",19.65
"710","2009-10-26",19.360001
"711","2009-10-27",19.42
"712","2009-10-28",19.1
"713","2009-10-29",19.655001
"714","2009-10-30",19.42
"715","2009-11-02",19.355
"716","2009-11-03",19.48
"717","2009-11-04",19.045
"718","2009-11-05",19.455
"719","2009-11-06",19.26
"720","2009-11-09",19.334999
"721","2009-11-10",19.48
"722","2009-11-11",19.549999
"723","2009-11-12",19.549999
"724","2009-11-13",19.885
"725","2009-11-16",19.975
"726","2009-11-17",19.92
"727","2009-11-18",19.975
"728","2009-11-19",19.870001
"729","2009-11-20",19.75
"730","2009-11-23",19.790001
"731","2009-11-24",19.975
"732","2009-11-25",20.280001
"733","2009-11-27",20.455
"734","2009-11-30",20.549999
"735","2009-12-01",20.424999
"736","2009-12-02",20.415001
"737","2009-12-03",20.334999
"738","2009-12-04",20.209999
"739","2009-12-07",20.514999
"740","2009-12-08",20.594999
"741","2009-12-09",20.575001
"742","2009-12-10",20.605
"743","2009-12-11",20.82
"744","2009-12-14",21.110001
"745","2009-12-15",21.264999
"746","2009-12-16",21.35
"747","2009-12-17",21.195
"748","2009-12-18",20.715
"749","2009-12-21",21.299999
"750","2009-12-22",21.280001
"751","2009-12-23",21.33
"752","2009-12-24",21.655001
"753","2009-12-28",21.280001
"754","2009-12-29",21.219999
"755","2009-12-30",21.584999
"756","2009-12-31",21.665001
"757","2010-01-04",22
"758","2010-01-05",22.004999
"759","2010-01-06",21.91
"760","2010-01-07",21.475
"761","2010-01-08",21.48
"762","2010-01-11",21.504999
"763","2010-01-12",21.434999
"764","2010-01-13",21.504999
"765","2010-01-14",21.6
"766","2010-01-15",21.6
"767","2010-01-19",22
"768","2010-01-20",22.215
"769","2010-01-21",21.940001
"770","2010-01-22",21.815001
"771","2010-01-25",22.040001
"772","2010-01-26",22.01
"773","2010-01-27",21.48
"774","2010-01-28",21.549999
"775","2010-01-29",21
"776","2010-02-01",21.355
"777","2010-02-02",21.440001
"778","2010-02-03",21.315001
"779","2010-02-04",20.754999
"780","2010-02-05",20.52
"781","2010-02-08",20.85
"782","2010-02-09",21.08
"783","2010-02-10",20.83
"784","2010-02-11",21.184999
"785","2010-02-12",21.299999
"786","2010-02-16",21.76
"787","2010-02-17",22.129999
"788","2010-02-18",21.99
"789","2010-02-19",21.934999
"790","2010-02-22",21.93
"791","2010-02-23",21.870001
"792","2010-02-24",22.105
"793","2010-02-25",22.370001
"794","2010-02-26",22.620001
"795","2010-03-01",22.799999
"796","2010-03-02",22.92
"797","2010-03-03",22.52
"798","2010-03-04",22.450001
"799","2010-03-05",22.719999
"800","2010-03-08",22.559999
"801","2010-03-09",22.555
"802","2010-03-10",22.855
"803","2010-03-11",22.98
"804","2010-03-12",23.165001
"805","2010-03-15",23.34
"806","2010-03-16",23.379999
"807","2010-03-17",23.5
"808","2010-03-18",23.34
"809","2010-03-19",22.969999
"810","2010-03-22",23.02
"811","2010-03-23",23.1
"812","2010-03-24",23.01
"813","2010-03-25",22.775
"814","2010-03-26",23.01
"815","2010-03-29",23.405001
"816","2010-03-30",23.575001
"817","2010-03-31",23.764999
"818","2010-04-01",23.825001
"819","2010-04-05",24.139999
"820","2010-04-06",23.955
"821","2010-04-07",23.9
"822","2010-04-08",24.02
"823","2010-04-09",24.165001
"824","2010-04-12",24.145
"825","2010-04-13",24.135
"826","2010-04-14",24.115
"827","2010-04-15",23.92
"828","2010-04-16",23.57
"829","2010-04-19",23.75
"830","2010-04-20",24.025
"831","2010-04-21",24
"832","2010-04-22",23.945
"833","2010-04-23",24.02
"834","2010-04-26",24.030001
"835","2010-04-27",23.549999
"836","2010-04-28",23.655001
"837","2010-04-29",23.77
"838","2010-04-30",23.795
"839","2010-05-03",24
"840","2010-05-04",23.514999
"841","2010-05-05",22.610001
"842","2010-05-06",21.4
"843","2010-05-07",21.754999
"844","2010-05-10",22.299999
"845","2010-05-11",22.665001
"846","2010-05-12",23.059999
"847","2010-05-13",22.945
"848","2010-05-14",22.605
"849","2010-05-17",22.35
"850","2010-05-18",22.26
"851","2010-05-19",21.725
"852","2010-05-20",20.75
"853","2010-05-21",20.875
"854","2010-05-24",20.905001
"855","2010-05-25",21.145
"856","2010-05-26",21.65
"857","2010-05-27",22
"858","2010-05-28",21.889999
"859","2010-06-01",21.305
"860","2010-06-02",21.815001
"861","2010-06-03",22.32
"862","2010-06-04",21.950001
"863","2010-06-07",21.66
"864","2010-06-08",21.709999
"865","2010-06-09",21.695
"866","2010-06-10",22.035
"867","2010-06-11",22.325001
"868","2010-06-14",22.48
"869","2010-06-15",22.799999
"870","2010-06-16",22.92
"871","2010-06-17",22.775
"872","2010-06-18",22.695
"873","2010-06-21",22.764999
"874","2010-06-22",22.594999
"875","2010-06-23",22.51
"876","2010-06-24",22.6
"877","2010-06-25",23.105
"878","2010-06-28",23.280001
"879","2010-06-29",23.094999
"880","2010-06-30",23.375
"881","2010-07-01",23.184999
"882","2010-07-02",23.325001
"883","2010-07-06",23.59
"884","2010-07-07",23.99
"885","2010-07-08",24.049999
"886","2010-07-09",24.030001
"887","2010-07-12",24.075001
"888","2010-07-13",24.120001
"889","2010-07-14",23.625
"890","2010-07-15",23.865
"891","2010-07-16",23.885
"892","2010-07-19",24.17
"893","2010-07-20",24.475
"894","2010-07-21",24.610001
"895","2010-07-22",24.74
"896","2010-07-23",24.85
"897","2010-07-26",24.940001
"898","2010-07-27",24.334999
"899","2010-07-28",24.440001
"900","2010-07-29",24.290001
"901","2010-07-30",24.424999
"902","2010-08-02",24.879999
"903","2010-08-03",24.795
"904","2010-08-04",24.76
"905","2010-08-05",25
"906","2010-08-06",24.9
"907","2010-08-09",24.959999
"908","2010-08-10",24.605
"909","2010-08-11",24.094999
"910","2010-08-12",24.040001
"911","2010-08-13",24.514999
"912","2010-08-16",24.629999
"913","2010-08-17",24.77
"914","2010-08-18",24.690001
"915","2010-08-19",24.530001
"916","2010-08-20",24.674999
"917","2010-08-23",24.825001
"918","2010-08-24",24.695
"919","2010-08-25",24.555
"920","2010-08-26",24.605
"921","2010-08-27",24.615
"922","2010-08-30",24.275
"923","2010-08-31",24.23
"924","2010-09-01",24.59
"925","2010-09-02",24.84
"926","2010-09-03",25
"927","2010-09-07",24.715
"928","2010-09-08",24.65
"929","2010-09-09",24.764999
"930","2010-09-10",24.889999
"931","2010-09-13",24.950001
"932","2010-09-14",24.99
"933","2010-09-15",24.945
"934","2010-09-16",24.93
"935","2010-09-17",25.030001
"936","2010-09-20",25.23
"937","2010-09-21",25.35
"938","2010-09-22",25.309999
"939","2010-09-23",25.200001
"940","2010-09-24",25.280001
"941","2010-09-27",25.375
"942","2010-09-28",25.465
"943","2010-09-29",25.59
"944","2010-09-30",25.725
"945","2010-10-01",25.985001
"946","2010-10-04",25.99
"947","2010-10-05",25.934999
"948","2010-10-06",26.040001
"949","2010-10-07",26.465
"950","2010-10-08",26.405001
"951","2010-10-11",26.5
"952","2010-10-12",26.549999
"953","2010-10-13",26.735001
"954","2010-10-14",26.5
"955","2010-10-15",26.43
"956","2010-10-18",26.280001
"957","2010-10-19",26.02
"958","2010-10-20",26.434999
"959","2010-10-21",26.41
"960","2010-10-22",26.5
"961","2010-10-25",26.35
"962","2010-10-26",26.6
"963","2010-10-27",26.58
"964","2010-10-28",26.705
"965","2010-10-29",26.995001
"966","2010-11-01",27.280001
"967","2010-11-02",27.66
"968","2010-11-03",27.195
"969","2010-11-04",27.535
"970","2010-11-05",28.01
"971","2010-11-08",27.834999
"972","2010-11-09",28.424999
