"","date","TOUR"
"210","2015-03-10",12.81
"211","2015-03-11",12.94
"212","2015-03-12",13.02
"213","2015-03-13",12.66
"214","2015-03-16",12.38
"215","2015-03-17",12.04
"216","2015-03-18",12.33
"217","2015-03-19",12.76
"218","2015-03-20",14.31
"219","2015-03-23",14.02
"220","2015-03-24",14.35
"221","2015-03-25",13.67
"222","2015-03-26",13.87
"223","2015-03-27",13.95
"224","2015-03-30",13.29
"225","2015-03-31",12.58
"226","2015-04-01",12.59
"227","2015-04-02",12.92
"228","2015-04-06",13.65
"229","2015-04-07",13.93
"230","2015-04-08",14.9
"231","2015-04-09",14.92
"232","2015-04-10",15.1
"233","2015-04-13",15.66
"234","2015-04-14",14.97
"235","2015-04-15",14.75
"236","2015-04-16",14.97
"237","2015-04-17",14.85
"238","2015-04-20",15.47
"239","2015-04-21",16.6
"240","2015-04-22",16.620001
"241","2015-04-23",15.84
"242","2015-04-24",16.01
"243","2015-04-27",16.959999
"244","2015-04-28",16.73
"245","2015-04-29",16.08
"246","2015-04-30",16.25
"247","2015-05-01",15.76
"248","2015-05-04",16.389999
"249","2015-05-05",16.530001
"250","2015-05-06",17.549999
"251","2015-05-07",17.26
"252","2015-05-08",18.030001
"253","2015-05-11",18.280001
"254","2015-05-12",18.6
"255","2015-05-13",18.450001
"256","2015-05-14",19.35
"257","2015-05-15",19.950001
"258","2015-05-18",18.700001
"259","2015-05-19",19.139999
"260","2015-05-20",20
"261","2015-05-21",20.43
"262","2015-05-22",20.33
"263","2015-05-26",17.959999
"264","2015-05-27",17.57
"265","2015-05-28",16.66
"266","2015-05-29",16.690001
"267","2015-06-01",16.51
"268","2015-06-02",15.97
"269","2015-06-03",16.700001
"270","2015-06-04",16.370001
"271","2015-06-05",17.35
"272","2015-06-08",18.209999
"273","2015-06-09",18.65
"274","2015-06-10",18.02
"275","2015-06-11",20.040001
"276","2015-06-12",20.74
"277","2015-06-15",19.799999
"278","2015-06-16",19.299999
"279","2015-06-17",18.74
"280","2015-06-18",19.25
"281","2015-06-19",18.799999
"282","2015-06-22",18.629999
"283","2015-06-23",19
"284","2015-06-24",19.209999
"285","2015-06-25",18.68
"286","2015-06-26",17.84
"287","2015-06-29",17.17
"288","2015-06-30",18.02
"289","2015-07-01",17.620001
"290","2015-07-02",17.360001
"291","2015-07-06",16.825001
"292","2015-07-07",15.51
"293","2015-07-08",15.56
"294","2015-07-09",15.8
"295","2015-07-10",15.61
"296","2015-07-13",16.309999
"297","2015-07-14",16.49
"298","2015-07-15",15.46
"299","2015-07-16",16.26
"300","2015-07-17",15.85
"301","2015-07-20",16.18
"302","2015-07-21",16.34
"303","2015-07-22",15.85
"304","2015-07-23",16.17
"305","2015-07-24",15.68
"306","2015-07-27",15.02
"307","2015-07-28",14.88
"308","2015-07-29",15.34
"309","2015-07-30",15.2
"310","2015-07-31",14.97
"311","2015-08-03",15.48
"312","2015-08-04",15.95
"313","2015-08-05",16.49
"314","2015-08-06",16.120001
"315","2015-08-07",16.25
"316","2015-08-10",16.700001
"317","2015-08-11",15.63
"318","2015-08-12",15.5
"319","2015-08-13",15.51
"320","2015-08-14",15.69
"321","2015-08-17",15.86
"322","2015-08-18",15.71
"323","2015-08-19",15.07
"324","2015-08-20",13.63
"325","2015-08-21",13.45
"326","2015-08-24",12.88
"327","2015-08-25",12.95
"328","2015-08-26",11.4
"329","2015-08-27",12.67
"330","2015-08-28",12.6
"331","2015-08-31",12.23
"332","2015-09-01",11.99
"333","2015-09-02",12.07
"334","2015-09-03",11.83
"335","2015-09-04",11.84
"336","2015-09-08",12.48
"337","2015-09-09",12.24
"338","2015-09-10",12.26
"339","2015-09-11",12.49
"340","2015-09-14",12.2
"341","2015-09-15",11.98
"342","2015-09-16",12.99
"343","2015-09-17",13.23
"344","2015-09-18",13.21
"345","2015-09-21",12.88
"346","2015-09-22",11.87
"347","2015-09-23",12.69
"348","2015-09-24",12.32
"349","2015-09-25",12.27
"350","2015-09-28",12.03
"351","2015-09-29",11.77
"352","2015-09-30",11.87
"353","2015-10-01",11.75
"354","2015-10-02",12.74
"355","2015-10-05",13.56
"356","2015-10-06",13.05
"357","2015-10-07",13.46
"358","2015-10-08",13.07
"359","2015-10-09",12.79
"360","2015-10-12",12.56
"361","2015-10-13",12.68
"362","2015-10-14",11.82
"363","2015-10-15",12.52
"364","2015-10-16",12.86
"365","2015-10-19",13.26
"366","2015-10-20",13.29
"367","2015-10-21",13.15
"368","2015-10-22",13.25
"369","2015-10-23",13.58
"370","2015-10-26",14.11
"371","2015-10-27",14.64
"372","2015-10-28",14.94
"373","2015-10-29",14.8
"374","2015-10-30",15.43
"375","2015-11-02",15.35
"376","2015-11-03",15.53
"377","2015-11-04",15.4
"378","2015-11-05",14.72
"379","2015-11-06",14.05
"380","2015-11-09",14.37
"381","2015-11-10",14.22
"382","2015-11-11",14.45
"383","2015-11-12",14.52
"384","2015-11-13",14.3
"385","2015-11-16",14.47
"386","2015-11-17",15.09
"387","2015-11-18",14.97
"388","2015-11-19",15.53
"389","2015-11-20",15.71
"390","2015-11-23",15.59
"391","2015-11-24",15.5
"392","2015-11-25",15.78
"393","2015-11-27",15.54
"394","2015-11-30",15.54
"395","2015-12-01",15.68
"396","2015-12-02",15.53
"397","2015-12-03",15.41
"398","2015-12-04",15.44
"399","2015-12-07",15.4
"400","2015-12-08",15.5
"401","2015-12-09",15.5
"402","2015-12-10",16.09
"403","2015-12-11",16.639999
"404","2015-12-14",16.690001
"405","2015-12-15",16.73
"406","2015-12-16",16.700001
"407","2015-12-17",16.790001
"408","2015-12-18",16.91
"409","2015-12-21",16.799999
"410","2015-12-22",16.799999
"411","2015-12-23",16.83
"412","2015-12-24",16.76
"413","2015-12-28",16.5
"414","2015-12-29",16.450001
"415","2015-12-30",15.93
"416","2015-12-31",15.98
"417","2016-01-04",15.63
"418","2016-01-05",15.83
"419","2016-01-06",16
"420","2016-01-07",15.37
"421","2016-01-08",15.47
"422","2016-01-11",14.9
"423","2016-01-12",15.73
"424","2016-01-13",15.3
"425","2016-01-14",14.33
"426","2016-01-15",13.87
"427","2016-01-19",13.4
"428","2016-01-20",12.31
"429","2016-01-21",12.495
"430","2016-01-22",13.19
"431","2016-01-25",13.36
"432","2016-01-26",12.73
"433","2016-01-27",12.58
"434","2016-01-28",12.28
"435","2016-01-29",12.77
"436","2016-02-01",12.38
"437","2016-02-02",12.04
"438","2016-02-03",11.94
"439","2016-02-04",11.75
"440","2016-02-05",11.48
"441","2016-02-08",10.98
"442","2016-02-09",10.75
"443","2016-02-10",10.75
"444","2016-02-11",10.68
"445","2016-02-12",10.92
"446","2016-02-16",12.07
"447","2016-02-17",12.31
"448","2016-02-18",11.9
"449","2016-02-19",11.95
"450","2016-02-22",12.64
"451","2016-02-23",12.49
"452","2016-02-24",12.27
"453","2016-02-25",12.33
"454","2016-02-26",12.19
"455","2016-02-29",10.56
"456","2016-03-01",10.83
"457","2016-03-02",10
"458","2016-03-03",9.27
"459","2016-03-04",9.6
"460","2016-03-07",9.55
"461","2016-03-08",8.99
"462","2016-03-09",9.04
"463","2016-03-10",9.19
"464","2016-03-11",9.41
"465","2016-03-14",9.28
"466","2016-03-15",9.37
"467","2016-03-16",9.39
"468","2016-03-17",10.23
"469","2016-03-18",11.13
"470","2016-03-21",10.85
"471","2016-03-22",10.2
"472","2016-03-23",10.15
"473","2016-03-24",10.22
"474","2016-03-28",9.95
"475","2016-03-29",10.26
"476","2016-03-30",10.73
"477","2016-03-31",10.43
"478","2016-04-01",10.58
"479","2016-04-04",10.4
"480","2016-04-05",10.67
"481","2016-04-06",10.62
"482","2016-04-07",10.98
"483","2016-04-08",11.52
"484","2016-04-11",11.13
"485","2016-04-12",11.25
"486","2016-04-13",11.74
"487","2016-04-14",11.89
"488","2016-04-15",11.85
"489","2016-04-18",12.1
"490","2016-04-19",11.93
"491","2016-04-20",11.7
"492","2016-04-21",11.66
"493","2016-04-22",11.55
"494","2016-04-25",11.58
"495","2016-04-26",10.89
"496","2016-04-27",10.75
"497","2016-04-28",10.87
"498","2016-04-29",10.63
"499","2016-05-02",10.4
"500","2016-05-03",10.12
"501","2016-05-04",10.49
"502","2016-05-05",10.26
"503","2016-05-06",9.99
"504","2016-05-09",9.64
"505","2016-05-10",9.7
"506","2016-05-11",9.51
"507","2016-05-12",8.98
"508","2016-05-13",8.97
"509","2016-05-16",8.99
"510","2016-05-17",9
"511","2016-05-18",9.04
"512","2016-05-19",8.83
"513","2016-05-20",8.99
"514","2016-05-23",8.65
"515","2016-05-24",8.49
"516","2016-05-25",8.49
"517","2016-05-26",8.59
"518","2016-05-27",8.9
"519","2016-05-31",9.245
"520","2016-06-01",9.32
"521","2016-06-02",9.28
"522","2016-06-03",8.93
"523","2016-06-06",9
"524","2016-06-07",8.79
"525","2016-06-08",8.41
"526","2016-06-09",8.13
"527","2016-06-10",7.8
"528","2016-06-13",7.86
"529","2016-06-14",7.81
"530","2016-06-15",7.9
"531","2016-06-16",7.86
"532","2016-06-17",7.96
"533","2016-06-20",8.35
"534","2016-06-21",8.49
"535","2016-06-22",8.24
"536","2016-06-23",8.47
"537","2016-06-24",8.45
"538","2016-06-27",8.13
"539","2016-06-28",8.18
"540","2016-06-29",8.38
"541","2016-06-30",8.43
"542","2016-07-01",8.8
"543","2016-07-05",8.95
"544","2016-07-06",8.9
"545","2016-07-07",9.03
"546","2016-07-08",8.87
"547","2016-07-11",9.22
"548","2016-07-12",9.2
"549","2016-07-13",9.32
"550","2016-07-14",9.67
"551","2016-07-15",9.36
"552","2016-07-18",9.11
"553","2016-07-19",8.96
"554","2016-07-20",9.04
"555","2016-07-21",8.76
"556","2016-07-22",8.77
"557","2016-07-25",8.65
"558","2016-07-26",8.65
"559","2016-07-27",8.84
"560","2016-07-28",9.1
"561","2016-07-29",9.01
"562","2016-08-01",9.01
"563","2016-08-02",8.79
"564","2016-08-03",9
"565","2016-08-04",8.73
"566","2016-08-05",8.97
"567","2016-08-08",8.84
"568","2016-08-09",8.92
"569","2016-08-10",9.11
"570","2016-08-11",9.1
"571","2016-08-12",9.28
"572","2016-08-15",9.41
"573","2016-08-16",9.78
"574","2016-08-17",9.88
"575","2016-08-18",9.75
"576","2016-08-19",9.72
"577","2016-08-22",9.51
"578","2016-08-23",8.51
"579","2016-08-24",8.41
"580","2016-08-25",8.38
"581","2016-08-26",8.49
"582","2016-08-29",9.57
"583","2016-08-30",9.5
"584","2016-08-31",9.16
"585","2016-09-01",9.34
"586","2016-09-02",9.5
"587","2016-09-06",9.73
"588","2016-09-07",9.93
"589","2016-09-08",10.62
"590","2016-09-09",10.11
"591","2016-09-12",10.02
"592","2016-09-13",9.71
"593","2016-09-14",9.73
"594","2016-09-15",9.81
"595","2016-09-16",10.03
"596","2016-09-19",9.51
"597","2016-09-20",9.73
"598","2016-09-21",10.24
"599","2016-09-22",10.21
"600","2016-09-23",10.23
"601","2016-09-26",10.2
"602","2016-09-27",10.48
"603","2016-09-28",10.57
"604","2016-09-29",10.45
"605","2016-09-30",10.12
"606","2016-10-03",10
"607","2016-10-04",10.24
"608","2016-10-05",10.31
"609","2016-10-06",9.99
"610","2016-10-07",9.86
"611","2016-10-10",9.84
"612","2016-10-11",9.64
"613","2016-10-12",10.28
"614","2016-10-13",10.07
"615","2016-10-14",9.89
"616","2016-10-17",9.82
"617","2016-10-18",9.64
"618","2016-10-19",9.75
"619","2016-10-20",9.87
"620","2016-10-21",9.82
"621","2016-10-24",9.6
"622","2016-10-25",9.57
"623","2016-10-26",9.6
"624","2016-10-27",9.48
"625","2016-10-28",9.13
"626","2016-10-31",8.99
"627","2016-11-01",8.69
"628","2016-11-02",8.67
"629","2016-11-03",8.72
"630","2016-11-04",8.68
"631","2016-11-07",8.9
"632","2016-11-08",8.78
"633","2016-11-09",8.9
"634","2016-11-10",8.68
"635","2016-11-11",8.71
"636","2016-11-14",8.72
"637","2016-11-15",8.91
"638","2016-11-16",9.02
"639","2016-11-17",9.06
"640","2016-11-18",9.21
"641","2016-11-21",9.2
"642","2016-11-22",9.26
"643","2016-11-23",9.19
"644","2016-11-25",9.1
"645","2016-11-28",9.19
"646","2016-11-29",9.21
"647","2016-11-30",9.08
"648","2016-12-01",8.76
"649","2016-12-02",8.05
"650","2016-12-05",8.525
"651","2016-12-06",8.57
"652","2016-12-07",8.63
"653","2016-12-08",8.58
"654","2016-12-09",8.79
"655","2016-12-12",8.75
"656","2016-12-13",8.64
"657","2016-12-14",8.51
"658","2016-12-15",8.64
"659","2016-12-16",8.47
"660","2016-12-19",8.46
"661","2016-12-20",8.45
"662","2016-12-21",8.49
"663","2016-12-22",8.67
"664","2016-12-23",8.77
"665","2016-12-27",8.77
"666","2016-12-28",8.79
"667","2016-12-29",8.6
"668","2016-12-30",8.75
"669","2017-01-03",8.78
"670","2017-01-04",8.8
"671","2017-01-05",8.88
"672","2017-01-06",9.05
"673","2017-01-09",9.28
"674","2017-01-10",9.3
"675","2017-01-11",9.4
"676","2017-01-12",9.38
"677","2017-01-13",9.13
"678","2017-01-17",9.17
"679","2017-01-18",9.1
"680","2017-01-19",9
"681","2017-01-20",9.06
"682","2017-01-23",9.07
"683","2017-01-24",9.27
"684","2017-01-25",9.25
"685","2017-01-26",9.05
"686","2017-01-27",9
"687","2017-01-30",9.04
"688","2017-01-31",9.06
"689","2017-02-01",9.04
"690","2017-02-02",9.02
"691","2017-02-03",9.08
"692","2017-02-06",9.05
"693","2017-02-07",9.02
"694","2017-02-08",9.08
"695","2017-02-09",9.13
"696","2017-02-10",9.07
"697","2017-02-13",9.03
"698","2017-02-14",8.79
"699","2017-02-15",8.87
"700","2017-02-16",9
"701","2017-02-17",8.89
"702","2017-02-21",8.54
"703","2017-02-22",8.71
"704","2017-02-23",8.51
"705","2017-02-24",8.67
"706","2017-02-27",8.72
"707","2017-02-28",8.33
"708","2017-03-01",8.28
"709","2017-03-02",8.2
"710","2017-03-03",8.17
"711","2017-03-06",7.79
"712","2017-03-07",8.26
"713","2017-03-08",8.27
"714","2017-03-09",8.26
"715","2017-03-10",8.51
"716","2017-03-13",8.39
"717","2017-03-14",8.4
"718","2017-03-15",8.57
"719","2017-03-16",8.56
"720","2017-03-17",8.57
"721","2017-03-20",8.5
"722","2017-03-21",8.23
"723","2017-03-22",8.36
"724","2017-03-23",8.53
"725","2017-03-24",8.72
"726","2017-03-27",8.53
"727","2017-03-28",8.63
"728","2017-03-29",8.67
"729","2017-03-30",8.64
"730","2017-03-31",8.76
"731","2017-04-03",8.51
"732","2017-04-04",8.3
"733","2017-04-05",8.3
"734","2017-04-06",8.29
"735","2017-04-07",8.355
"736","2017-04-10",8.4
"737","2017-04-11",8.26
"738","2017-04-12",8.25
"739","2017-04-13",8.01
"740","2017-04-17",8.08
"741","2017-04-18",8.17
"742","2017-04-19",8.27
"743","2017-04-20",8.02
"744","2017-04-21",8.13
"745","2017-04-24",8.05
"746","2017-04-25",8.2
"747","2017-04-26",8.11
"748","2017-04-27",8.2
"749","2017-04-28",8.18
"750","2017-05-01",8.2
"751","2017-05-02",8.2
"752","2017-05-03",8.19
"753","2017-05-04",8.18
"754","2017-05-05",8.08
"755","2017-05-08",8.11
"756","2017-05-09",8.18
"757","2017-05-10",8.15
"758","2017-05-11",8.2
"759","2017-05-12",8.18
"760","2017-05-15",8.16
"761","2017-05-16",8.2
"762","2017-05-17",8.2
"763","2017-05-18",8.17
"764","2017-05-19",8.1
"765","2017-05-22",8.19
"766","2017-05-23",8.12
"767","2017-05-24",8.17
"768","2017-05-25",8.16
"769","2017-05-26",8.2
"770","2017-05-30",8.18
"771","2017-05-31",8.19
"772","2017-06-01",8.27
"773","2017-06-02",8.25
"774","2017-06-05",8.4
"775","2017-06-06",8.37
"776","2017-06-07",8.39
"777","2017-06-08",8.69
"778","2017-06-09",8.28
"779","2017-06-12",8.16
"780","2017-06-13",8.37
"781","2017-06-14",8.13
"782","2017-06-15",8.07
"783","2017-06-16",8.21
"784","2017-06-19",8.44
"785","2017-06-20",8.26
"786","2017-06-21",8.29
"787","2017-06-22",8.19
"788","2017-06-23",8.17
"789","2017-06-26",8.24
"790","2017-06-27",8.17
"791","2017-06-28",8.15
"792","2017-06-29",8
"793","2017-06-30",8.03
"794","2017-07-03",8
"795","2017-07-05",7.99
"796","2017-07-06",7.87
"797","2017-07-07",7.87
"798","2017-07-10",7.92
"799","2017-07-11",7.91
"800","2017-07-12",8
"801","2017-07-13",7.91
"802","2017-07-14",7.93
"803","2017-07-17",7.93
"804","2017-07-18",7.96
"805","2017-07-19",7.97
"806","2017-07-20",7.9
"807","2017-07-21",7.93
"808","2017-07-24",7.91
"809","2017-07-25",7.9
"810","2017-07-26",7.9
"811","2017-07-27",7.86
"812","2017-07-28",7.92
"813","2017-07-31",7.96
"814","2017-08-01",8.05
"815","2017-08-02",7.93
"816","2017-08-03",7.96
"817","2017-08-04",8
"818","2017-08-07",8.16
"819","2017-08-08",8.13
"820","2017-08-09",8.14
"821","2017-08-10",8.08
"822","2017-08-11",8.09
"823","2017-08-14",8.1
"824","2017-08-15",7.94
"825","2017-08-16",7.76
"826","2017-08-17",7.09
"827","2017-08-18",6.83
"828","2017-08-21",6.94
"829","2017-08-22",7.09
"830","2017-08-23",6.88
"831","2017-08-24",7.1
"832","2017-08-25",6.92
"833","2017-08-28",7.08
"834","2017-08-29",7.22
"835","2017-08-30",7.35
"836","2017-08-31",7.5
"837","2017-09-01",7.56
"838","2017-09-05",7.54
"839","2017-09-06",7.51
"840","2017-09-07",7.8
"841","2017-09-08",7.57
"842","2017-09-11",7.54
"843","2017-09-12",7.72
"844","2017-09-13",7.61
"845","2017-09-14",7.68
"846","2017-09-15",7.9
"847","2017-09-18",8.04
"848","2017-09-19",8.05
"849","2017-09-20",8
"850","2017-09-21",7.95
"851","2017-09-22",7.8
"852","2017-09-25",7.7
"853","2017-09-26",7.72
"854","2017-09-27",7.87
"855","2017-09-28",8.09
"856","2017-09-29",7.82
"857","2017-10-02",7.81
"858","2017-10-03",7.97
"859","2017-10-04",7.89
"860","2017-10-05",7.92
"861","2017-10-06",7.9
"862","2017-10-09",7.81
"863","2017-10-10",7.79
"864","2017-10-11",7.78
"865","2017-10-12",7.75
"866","2017-10-13",7.75
"867","2017-10-16",7.79
"868","2017-10-17",7.82
"869","2017-10-18",7.78
"870","2017-10-19",7.74
"871","2017-10-20",7.66
"872","2017-10-23",7.52
"873","2017-10-24",7.29
"874","2017-10-25",7.2
"875","2017-10-26",7.11
"876","2017-10-27",7.04
"877","2017-10-30",6.89
"878","2017-10-31",6.84
"879","2017-11-01",6.86
"880","2017-11-02",6.97
"881","2017-11-03",7.28
"882","2017-11-06",7.56
"883","2017-11-07",7.46
"884","2017-11-08",7.34
"885","2017-11-09",7.32
"886","2017-11-10",7.46
"887","2017-11-13",7.35
"888","2017-11-14",7.24
"889","2017-11-15",7.29
"890","2017-11-16",7.38
"891","2017-11-17",8.97
"892","2017-11-20",8.52
"893","2017-11-21",9.35
"894","2017-11-22",9.47
"895","2017-11-24",8.78
"896","2017-11-27",9.03
"897","2017-11-28",9.21
"898","2017-11-29",8.64
"899","2017-11-30",8.67
"900","2017-12-01",8.5
"901","2017-12-04",8.43
"902","2017-12-05",8.36
"903","2017-12-06",8.22
"904","2017-12-07",7.76
"905","2017-12-08",7.61
"906","2017-12-11",7.92
"907","2017-12-12",7.52
"908","2017-12-13",7.6
"909","2017-12-14",7.56
"910","2017-12-15",7.61
"911","2017-12-18",7.84
"912","2017-12-19",7.71
"913","2017-12-20",7.96
"914","2017-12-21",7.9
"915","2017-12-22",7.87
"916","2017-12-26",7.86
"917","2017-12-27",7.88
"918","2017-12-28",7.76
"919","2017-12-29",7.67
"920","2018-01-02",7.72
"921","2018-01-03",7.76
"922","2018-01-04",7.77
"923","2018-01-05",7.79
"924","2018-01-08",7.8
"925","2018-01-09",7.69
"926","2018-01-10",7.71
"927","2018-01-11",7.61
"928","2018-01-12",8.54
"929","2018-01-16",8.38
"930","2018-01-17",8.45
"931","2018-01-18",8.65
"932","2018-01-19",8.53
"933","2018-01-22",8.39
"934","2018-01-23",8.23
"935","2018-01-24",8.44
"936","2018-01-25",8.47
"937","2018-01-26",8.5
"938","2018-01-29",8.34
"939","2018-01-30",8.17
"940","2018-01-31",8.13
"941","2018-02-01",8.07
"942","2018-02-02",7.92
"943","2018-02-05",7.55
"944","2018-02-06",7.73
"945","2018-02-07",7.51
"946","2018-02-08",7.35
"947","2018-02-09",7.38
"948","2018-02-12",7.32
"949","2018-02-13",7.42
"950","2018-02-14",7.55
"951","2018-02-15",7.55
"952","2018-02-16",7.47
"953","2018-02-20",7.48
"954","2018-02-21",7.59
"955","2018-02-22",7.69
"956","2018-02-23",7.73
"957","2018-02-26",7.83
"958","2018-02-27",7.72
"959","2018-02-28",7.71
"960","2018-03-01",7.7
"961","2018-03-02",7.66
"962","2018-03-05",7.72
"963","2018-03-06",7.89
"964","2018-03-07",7.84
"965","2018-03-08",7.82
"966","2018-03-09",7.74
"967","2018-03-12",7.8
"968","2018-03-13",7.73
"969","2018-03-14",7.06
"970","2018-03-15",6.84
"971","2018-03-16",6.8
"972","2018-03-19",6.9
"973","2018-03-20",6.95
"974","2018-03-21",6.8
"975","2018-03-22",6.54
"976","2018-03-23",6.36
"977","2018-03-26",6.43
"978","2018-03-27",6.16
"979","2018-03-28",5.87
"980","2018-03-29",6.02
"981","2018-04-02",5.92
"982","2018-04-03",6.11
"983","2018-04-04",6.36
"984","2018-04-05",6.27
"985","2018-04-06",6.2
"986","2018-04-09",6.29
"987","2018-04-10",6.33
"988","2018-04-11",6.42
"989","2018-04-12",6.29
"990","2018-04-13",6.25
"991","2018-04-16",6.24
"992","2018-04-17",6.31
"993","2018-04-18",6.28
"994","2018-04-19",6.21
