"","date","ELAN"
"121","2019-03-15",30.639999
"122","2019-03-18",31.639999
"123","2019-03-19",32.830002
"124","2019-03-20",32.830002
"125","2019-03-21",32.48
"126","2019-03-22",32.720001
"127","2019-03-25",32.599998
"128","2019-03-26",32.740002
"129","2019-03-27",32.689999
"130","2019-03-28",32.5
"131","2019-03-29",32.07
"132","2019-04-01",32.169998
"133","2019-04-02",32.439999
"134","2019-04-03",32.830002
"135","2019-04-04",32.98
"136","2019-04-05",33.119999
"137","2019-04-08",33.419998
"138","2019-04-09",32.759998
"139","2019-04-10",32.549999
"140","2019-04-11",32.34
"141","2019-04-12",32.57
"142","2019-04-15",32.139999
"143","2019-04-16",31.780001
"144","2019-04-17",31.18
"145","2019-04-18",31.110001
"146","2019-04-22",31.15
"147","2019-04-23",31.629999
"148","2019-04-24",32.07
"149","2019-04-25",32.389999
"150","2019-04-26",32.720001
"151","2019-04-29",32.279999
"152","2019-04-30",31.5
"153","2019-05-01",31.440001
"154","2019-05-02",31.360001
"155","2019-05-03",32.130001
"156","2019-05-06",32.169998
"157","2019-05-07",31.120001
"158","2019-05-08",31.389999
"159","2019-05-09",32.959999
"160","2019-05-10",33.299999
"161","2019-05-13",32.150002
"162","2019-05-14",32.599998
"163","2019-05-15",32.75
"164","2019-05-16",33
"165","2019-05-17",33.040001
"166","2019-05-20",32.650002
"167","2019-05-21",32.740002
"168","2019-05-22",32.290001
"169","2019-05-23",32.389999
"170","2019-05-24",32.099998
"171","2019-05-28",31.969999
"172","2019-05-29",31.74
"173","2019-05-30",31.51
"174","2019-05-31",31.280001
"175","2019-06-03",31.93
"176","2019-06-04",32.73
"177","2019-06-05",32.900002
"178","2019-06-06",32.5
"179","2019-06-07",32.689999
"180","2019-06-10",32.450001
"181","2019-06-11",32.57
"182","2019-06-12",33.18
"183","2019-06-13",32.549999
"184","2019-06-14",31.950001
"185","2019-06-17",31.49
"186","2019-06-18",32.779999
"187","2019-06-19",33.119999
"188","2019-06-20",32.93
"189","2019-06-21",33.73
"190","2019-06-24",33.529999
"191","2019-06-25",34.790001
"192","2019-06-26",34.290001
"193","2019-06-27",34.259998
"194","2019-06-28",33.799999
"195","2019-07-01",34.959999
"196","2019-07-02",33.990002
"197","2019-07-03",34.75
"198","2019-07-05",34.189999
"199","2019-07-08",33.360001
"200","2019-07-09",34.07
"201","2019-07-10",33.16
"202","2019-07-11",33.860001
"203","2019-07-12",33.310001
"204","2019-07-15",33.68
"205","2019-07-16",33.349998
"206","2019-07-17",33.18
"207","2019-07-18",32.84
"208","2019-07-19",32.5
"209","2019-07-22",32.189999
"210","2019-07-23",33.009998
"211","2019-07-24",33.400002
"212","2019-07-25",32.91
"213","2019-07-26",33.16
"214","2019-07-29",33.009998
"215","2019-07-30",33.349998
"216","2019-07-31",32.959999
"217","2019-08-01",33.060001
"218","2019-08-02",32.889999
"219","2019-08-05",31.809999
"220","2019-08-06",32.84
"221","2019-08-07",31.469999
"222","2019-08-08",31.33
"223","2019-08-09",30.65
"224","2019-08-12",29.68
"225","2019-08-13",29.85
"226","2019-08-14",28.51
"227","2019-08-15",29.190001
"228","2019-08-16",29.360001
"229","2019-08-19",29.809999
"230","2019-08-20",27.26
"231","2019-08-21",26.389999
"232","2019-08-22",27.049999
"233","2019-08-23",26.41
"234","2019-08-26",25.879999
"235","2019-08-27",25.620001
"236","2019-08-28",25.780001
"237","2019-08-29",25.93
"238","2019-08-30",26.02
"239","2019-09-03",26.040001
"240","2019-09-04",26.360001
"241","2019-09-05",26.49
"242","2019-09-06",27.35
"243","2019-09-09",26.99
"244","2019-09-10",27.91
"245","2019-09-11",28.74
"246","2019-09-12",28.379999
"247","2019-09-13",28.68
"248","2019-09-16",28.32
"249","2019-09-17",28.08
"250","2019-09-18",27.48
"251","2019-09-19",27.129999
"252","2019-09-20",27.530001
"253","2019-09-23",28.07
"254","2019-09-24",27.549999
"255","2019-09-25",26.98
"256","2019-09-26",26.700001
"257","2019-09-27",26.4
"258","2019-09-30",26.59
"259","2019-10-01",26.17
"260","2019-10-02",25.950001
"261","2019-10-03",26.85
"262","2019-10-04",26.780001
"263","2019-10-07",26.639999
"264","2019-10-08",26.68
"265","2019-10-09",26.82
"266","2019-10-10",26.549999
"267","2019-10-11",26.889999
"268","2019-10-14",26.639999
"269","2019-10-15",27.110001
"270","2019-10-16",27.07
"271","2019-10-17",26.469999
"272","2019-10-18",26.23
"273","2019-10-21",26.360001
"274","2019-10-22",26.040001
"275","2019-10-23",26.17
"276","2019-10-24",26.299999
"277","2019-10-25",26.870001
"278","2019-10-28",27.15
"279","2019-10-29",27.18
"280","2019-10-30",27.129999
"281","2019-10-31",27.02
"282","2019-11-01",27.4
"283","2019-11-04",27.280001
"284","2019-11-05",27.43
"285","2019-11-06",26.68
"286","2019-11-07",26.92
"287","2019-11-08",27.23
"288","2019-11-11",26.57
"289","2019-11-12",26.209999
"290","2019-11-13",26
"291","2019-11-14",25.290001
"292","2019-11-15",26.110001
"293","2019-11-18",25.540001
"294","2019-11-19",26.27
"295","2019-11-20",26.35
"296","2019-11-21",26.4
"297","2019-11-22",26.790001
"298","2019-11-25",27.809999
"299","2019-11-26",27.66
"300","2019-11-27",27.870001
"301","2019-11-29",27.709999
"302","2019-12-02",27.620001
"303","2019-12-03",27.299999
"304","2019-12-04",27.17
"305","2019-12-05",27.16
"306","2019-12-06",27.09
"307","2019-12-09",26.85
"308","2019-12-10",26.459999
"309","2019-12-11",26.790001
"310","2019-12-12",27.48
"311","2019-12-13",27.780001
"312","2019-12-16",28.309999
"313","2019-12-17",28.76
"314","2019-12-18",28.190001
"315","2019-12-19",28.950001
"316","2019-12-20",28.799999
"317","2019-12-23",29.07
"318","2019-12-24",29.43
"319","2019-12-26",29.16
"320","2019-12-27",29.34
"321","2019-12-30",29.290001
"322","2019-12-31",29.450001
"323","2020-01-02",29.469999
"324","2020-01-03",29.1
"325","2020-01-06",28.83
"326","2020-01-07",28.709999
"327","2020-01-08",28.559999
"328","2020-01-09",28.040001
"329","2020-01-10",28.73
"330","2020-01-13",28.41
"331","2020-01-14",29.280001
"332","2020-01-15",30.84
"333","2020-01-16",30.610001
"334","2020-01-17",30
"335","2020-01-21",30.620001
"336","2020-01-22",32.23
"337","2020-01-23",32.25
"338","2020-01-24",31.57
"339","2020-01-27",31.139999
"340","2020-01-28",31.559999
"341","2020-01-29",31.74
"342","2020-01-30",31.719999
"343","2020-01-31",30.9
"344","2020-02-03",31.299999
"345","2020-02-04",31.66
"346","2020-02-05",31.629999
"347","2020-02-06",31.68
"348","2020-02-07",31.389999
"349","2020-02-10",31.49
"350","2020-02-11",31.75
"351","2020-02-12",31.360001
"352","2020-02-13",31.120001
"353","2020-02-14",30.98
"354","2020-02-18",30.450001
"355","2020-02-19",29.93
"356","2020-02-20",30.23
"357","2020-02-21",31.15
"358","2020-02-24",30.01
"359","2020-02-25",29.25
"360","2020-02-26",28.77
"361","2020-02-27",28.129999
"362","2020-02-28",27.4
"363","2020-03-02",27.780001
"364","2020-03-03",27.059999
"365","2020-03-04",27.52
"366","2020-03-05",26.08
"367","2020-03-06",25.389999
"368","2020-03-09",23.889999
"369","2020-03-10",24.6
"370","2020-03-11",23.719999
"371","2020-03-12",21.34
"372","2020-03-13",22.43
"373","2020-03-16",19.360001
"374","2020-03-17",19.969999
"375","2020-03-18",16.68
"376","2020-03-19",17.469999
"377","2020-03-20",17.5
"378","2020-03-23",16.959999
"379","2020-03-24",18.610001
"380","2020-03-25",19.620001
"381","2020-03-26",21.42
"382","2020-03-27",21.82
"383","2020-03-30",22.59
"384","2020-03-31",22.389999
"385","2020-04-01",20.15
"386","2020-04-02",20.77
"387","2020-04-03",20.190001
"388","2020-04-06",21.98
"389","2020-04-07",22.75
"390","2020-04-08",23.43
"391","2020-04-09",24.5
"392","2020-04-13",23.15
"393","2020-04-14",23.76
"394","2020-04-15",22.77
"395","2020-04-16",22.67
"396","2020-04-17",24.290001
"397","2020-04-20",24.530001
"398","2020-04-21",23.879999
"399","2020-04-22",24
"400","2020-04-23",23.809999
"401","2020-04-24",23.85
"402","2020-04-27",24.66
"403","2020-04-28",24.209999
"404","2020-04-29",24.93
"405","2020-04-30",24.709999
"406","2020-05-01",24.040001
"407","2020-05-04",23.969999
"408","2020-05-05",24.15
"409","2020-05-06",22.93
"410","2020-05-07",19.879999
"411","2020-05-08",19.84
"412","2020-05-11",20.77
"413","2020-05-12",19.98
"414","2020-05-13",19.290001
"415","2020-05-14",19.379999
"416","2020-05-15",19.120001
"417","2020-05-18",19.709999
"418","2020-05-19",19.41
"419","2020-05-20",19.559999
"420","2020-05-21",18.940001
"421","2020-05-22",18.940001
"422","2020-05-26",19.370001
"423","2020-05-27",21.129999
"424","2020-05-28",21.379999
"425","2020-05-29",21.41
"426","2020-06-01",21.200001
"427","2020-06-02",22.27
"428","2020-06-03",22.93
"429","2020-06-04",22.530001
"430","2020-06-05",23.75
"431","2020-06-08",24.76
"432","2020-06-09",24.1
"433","2020-06-10",23.08
"434","2020-06-11",21.67
"435","2020-06-12",22.07
"436","2020-06-15",21.629999
"437","2020-06-16",22.07
"438","2020-06-17",21.59
"439","2020-06-18",21.879999
"440","2020-06-19",22.26
"441","2020-06-22",22.34
"442","2020-06-23",22.639999
"443","2020-06-24",21.4
"444","2020-06-25",21.6
"445","2020-06-26",21.16
"446","2020-06-29",21
"447","2020-06-30",21.450001
"448","2020-07-01",21.190001
"449","2020-07-02",21.209999
"450","2020-07-06",21.76
"451","2020-07-07",21.549999
"452","2020-07-08",21.65
"453","2020-07-09",21.360001
"454","2020-07-10",22.030001
"455","2020-07-13",22.65
"456","2020-07-14",23.48
"457","2020-07-15",24.08
"458","2020-07-16",24
"459","2020-07-17",23.790001
"460","2020-07-20",23.549999
"461","2020-07-21",23.68
"462","2020-07-22",23.469999
"463","2020-07-23",23.389999
"464","2020-07-24",23.59
"465","2020-07-27",21.299999
"466","2020-07-28",21.1
"467","2020-07-29",21.15
"468","2020-07-30",22.450001
"469","2020-07-31",23.629999
"470","2020-08-03",23.309999
"471","2020-08-04",24.799999
"472","2020-08-05",25.280001
"473","2020-08-06",24.440001
"474","2020-08-07",24.299999
"475","2020-08-10",24.6
"476","2020-08-11",25.42
"477","2020-08-12",25
"478","2020-08-13",24.440001
"479","2020-08-14",25.77
"480","2020-08-17",25.85
"481","2020-08-18",26.09
"482","2020-08-19",25.799999
"483","2020-08-20",27.58
"484","2020-08-21",27.1
"485","2020-08-24",27.42
"486","2020-08-25",28.860001
"487","2020-08-26",28.139999
"488","2020-08-27",28.129999
"489","2020-08-28",29.129999
"490","2020-08-31",29.059999
"491","2020-09-01",28.77
"492","2020-09-02",28.83
"493","2020-09-03",28.18
"494","2020-09-04",28.1
"495","2020-09-08",28.1
"496","2020-09-09",28.469999
"497","2020-09-10",27.23
"498","2020-09-11",27.08
"499","2020-09-14",27.639999
"500","2020-09-15",26.84
"501","2020-09-16",27.389999
"502","2020-09-17",27.35
"503","2020-09-18",26.540001
"504","2020-09-21",26.549999
"505","2020-09-22",27.049999
"506","2020-09-23",26.41
"507","2020-09-24",26.27
"508","2020-09-25",26.85
"509","2020-09-28",27.059999
"510","2020-09-29",26.76
"511","2020-09-30",27.93
"512","2020-10-01",27.530001
"513","2020-10-02",27.700001
"514","2020-10-05",28.16
"515","2020-10-06",28.23
"516","2020-10-07",32.07
"517","2020-10-08",32.130001
"518","2020-10-09",33.099998
"519","2020-10-12",33.790001
"520","2020-10-13",32.82
"521","2020-10-14",31.870001
"522","2020-10-15",31.83
"523","2020-10-16",31.540001
"524","2020-10-19",30.91
"525","2020-10-20",31.209999
"526","2020-10-21",30.41
"527","2020-10-22",31.18
"528","2020-10-23",31.379999
"529","2020-10-26",30.83
"530","2020-10-27",31.549999
"531","2020-10-28",30.77
"532","2020-10-29",31.51
"533","2020-10-30",31.01
"534","2020-11-02",31.83
"535","2020-11-03",31.24
"536","2020-11-04",31.709999
"537","2020-11-05",32.580002
"538","2020-11-06",30.290001
"539","2020-11-09",31.059999
"540","2020-11-10",31.209999
"541","2020-11-11",29.969999
"542","2020-11-12",29.91
"543","2020-11-13",30.15
"544","2020-11-16",30.309999
"545","2020-11-17",30.41
"546","2020-11-18",29.389999
"547","2020-11-19",29.5
"548","2020-11-20",29.42
"549","2020-11-23",31.030001
"550","2020-11-24",31.620001
"551","2020-11-25",31.780001
"552","2020-11-27",31.32
