"","date","FBP"
"308","2008-03-25",164.550003
"309","2008-03-26",161.25
"310","2008-03-27",154.649994
"311","2008-03-28",150.300003
"312","2008-03-31",152.399994
"313","2008-04-01",162.300003
"314","2008-04-02",163.649994
"315","2008-04-03",162.75
"316","2008-04-04",163.800003
"317","2008-04-07",164.100006
"318","2008-04-08",161.399994
"319","2008-04-09",154.350006
"320","2008-04-10",153.899994
"321","2008-04-11",146.550003
"322","2008-04-14",143.699997
"323","2008-04-15",146.399994
"324","2008-04-16",151.050003
"325","2008-04-17",156.449997
"326","2008-04-18",160.350006
"327","2008-04-21",151.800003
"328","2008-04-22",146.100006
"329","2008-04-23",145.800003
"330","2008-04-24",148.5
"331","2008-04-25",148.649994
"332","2008-04-28",151.350006
"333","2008-04-29",155.25
"334","2008-04-30",154.350006
"335","2008-05-01",163.5
"336","2008-05-02",165.300003
"337","2008-05-05",165.75
"338","2008-05-06",168
"339","2008-05-07",161.399994
"340","2008-05-08",162.449997
"341","2008-05-09",159.899994
"342","2008-05-12",162.899994
"343","2008-05-13",163.800003
"344","2008-05-14",158.550003
"345","2008-05-15",164.850006
"346","2008-05-16",159.75
"347","2008-05-19",161.25
"348","2008-05-20",158.100006
"349","2008-05-21",160.350006
"350","2008-05-22",165.600006
"351","2008-05-23",163.649994
"352","2008-05-27",166.949997
"353","2008-05-28",156
"354","2008-05-29",151.350006
"355","2008-05-30",150.899994
"356","2008-06-02",154.050003
"357","2008-06-03",156.75
"358","2008-06-04",157.199997
"359","2008-06-05",156
"360","2008-06-06",146.25
"361","2008-06-09",140.699997
"362","2008-06-10",136.949997
"363","2008-06-11",127.5
"364","2008-06-12",128.25
"365","2008-06-13",132.600006
"366","2008-06-16",136.050003
"367","2008-06-17",129.449997
"368","2008-06-18",126
"369","2008-06-19",124.949997
"370","2008-06-20",125.099998
"371","2008-06-23",115.949997
"372","2008-06-24",116.400002
"373","2008-06-25",117
"374","2008-06-26",114.900002
"375","2008-06-27",111.75
"376","2008-06-30",95.099998
"377","2008-07-01",102
"378","2008-07-02",96.150002
"379","2008-07-03",90.75
"380","2008-07-07",97.5
"381","2008-07-08",105
"382","2008-07-09",94.800003
"383","2008-07-10",100.050003
"384","2008-07-11",101.099998
"385","2008-07-14",93.449997
"386","2008-07-15",91.349998
"387","2008-07-16",100.050003
"388","2008-07-17",113.699997
"389","2008-07-18",108.300003
"390","2008-07-21",106.650002
"391","2008-07-22",120.300003
"392","2008-07-23",128.100006
"393","2008-07-24",125.099998
"394","2008-07-25",130.5
"395","2008-07-28",124.949997
"396","2008-07-29",133.050003
"397","2008-07-30",132.600006
"398","2008-07-31",131.25
"399","2008-08-01",128.550003
"400","2008-08-04",132.449997
"401","2008-08-05",135.75
"402","2008-08-06",135
"403","2008-08-07",128.100006
"404","2008-08-08",146.25
"405","2008-08-11",156
"406","2008-08-12",153
"407","2008-08-13",147.899994
"408","2008-08-14",152.399994
"409","2008-08-15",152.25
"410","2008-08-18",141.600006
"411","2008-08-19",141.300003
"412","2008-08-20",139.199997
"413","2008-08-21",132
"414","2008-08-22",140.25
"415","2008-08-25",133.199997
"416","2008-08-26",135
"417","2008-08-27",138.449997
"418","2008-08-28",141
"419","2008-08-29",141.75
"420","2008-09-02",145.800003
"421","2008-09-03",147.149994
"422","2008-09-04",140.550003
"423","2008-09-05",145.5
"424","2008-09-08",148.649994
"425","2008-09-09",136.949997
"426","2008-09-10",144.75
"427","2008-09-11",139.800003
"428","2008-09-12",145.5
"429","2008-09-15",142.649994
"430","2008-09-16",150.149994
"431","2008-09-17",139.5
"432","2008-09-18",165.149994
"433","2008-09-19",180
"434","2008-09-22",162
"435","2008-09-23",180
"436","2008-09-24",179.25
"437","2008-09-25",178.5
"438","2008-09-26",179.399994
"439","2008-09-29",165.75
"440","2008-09-30",165.899994
"441","2008-10-01",182.550003
"442","2008-10-02",177.449997
"443","2008-10-03",172.800003
"444","2008-10-06",165.600006
"445","2008-10-07",143.699997
"446","2008-10-08",147
"447","2008-10-09",124.349998
"448","2008-10-10",142.649994
"449","2008-10-13",146.850006
"450","2008-10-14",145.5
"451","2008-10-15",135
"452","2008-10-16",146.399994
"453","2008-10-17",133.800003
"454","2008-10-20",138.600006
"455","2008-10-21",135.75
"456","2008-10-22",129
"457","2008-10-23",128.100006
"458","2008-10-24",125.400002
"459","2008-10-27",118.650002
"460","2008-10-28",135.600006
"461","2008-10-29",128.850006
"462","2008-10-30",139.5
"463","2008-10-31",153.300003
"464","2008-11-03",153.75
"465","2008-11-04",164.399994
"466","2008-11-05",155.25
"467","2008-11-06",148.800003
"468","2008-11-07",153.899994
"469","2008-11-10",149.399994
"470","2008-11-11",146.100006
"471","2008-11-12",134.25
"472","2008-11-13",149.699997
"473","2008-11-14",142.649994
"474","2008-11-17",141.449997
"475","2008-11-18",147.149994
"476","2008-11-19",132
"477","2008-11-20",120.900002
"478","2008-11-21",140.100006
"479","2008-11-24",149.25
"480","2008-11-25",151.649994
"481","2008-11-26",160.649994
"482","2008-11-28",164.100006
"483","2008-12-01",130.350006
"484","2008-12-02",148.199997
"485","2008-12-03",154.350006
"486","2008-12-04",142.800003
"487","2008-12-05",159.75
"488","2008-12-08",164.399994
"489","2008-12-09",157.800003
"490","2008-12-10",164.550003
"491","2008-12-11",147.149994
"492","2008-12-12",156.899994
"493","2008-12-15",148.800003
"494","2008-12-16",163.050003
"495","2008-12-17",162.75
"496","2008-12-18",159.149994
"497","2008-12-19",155.100006
"498","2008-12-22",151.649994
"499","2008-12-23",151.5
"500","2008-12-24",156.449997
"501","2008-12-26",159.300003
"502","2008-12-29",159.600006
"503","2008-12-30",165.149994
"504","2008-12-31",167.100006
"505","2009-01-02",165.75
"506","2009-01-05",159.300003
"507","2009-01-06",157.050003
"508","2009-01-07",152.699997
"509","2009-01-08",154.199997
"510","2009-01-09",148.800003
"511","2009-01-12",146.850006
"512","2009-01-13",150.300003
"513","2009-01-14",139.800003
"514","2009-01-15",134.550003
"515","2009-01-16",128.850006
"516","2009-01-20",113.400002
"517","2009-01-21",122.550003
"518","2009-01-22",101.849998
"519","2009-01-23",102.300003
"520","2009-01-26",101.699997
"521","2009-01-27",100.949997
"522","2009-01-28",111.900002
"523","2009-01-29",108
"524","2009-01-30",106.650002
"525","2009-02-02",103.949997
"526","2009-02-03",107.699997
"527","2009-02-04",106.050003
"528","2009-02-05",109.199997
"529","2009-02-06",103.800003
"530","2009-02-09",90.300003
"531","2009-02-10",76.199997
"532","2009-02-11",74.699997
"533","2009-02-12",76.199997
"534","2009-02-13",74.25
"535","2009-02-17",62.700001
"536","2009-02-18",59.700001
"537","2009-02-19",54.450001
"538","2009-02-20",56.700001
"539","2009-02-23",55.200001
"540","2009-02-24",61.650002
"541","2009-02-25",61.349998
"542","2009-02-26",66.150002
"543","2009-02-27",62.400002
"544","2009-03-02",60.75
"545","2009-03-03",61.200001
"546","2009-03-04",61.950001
"547","2009-03-05",59.700001
"548","2009-03-06",60.75
"549","2009-03-09",57.75
"550","2009-03-10",64.199997
"551","2009-03-11",61.049999
"552","2009-03-12",65.849998
"553","2009-03-13",66.449997
"554","2009-03-16",59.549999
"555","2009-03-17",67.050003
"556","2009-03-18",71.400002
"557","2009-03-19",66.900002
"558","2009-03-20",61.349998
"559","2009-03-23",73.050003
"560","2009-03-24",69.300003
"561","2009-03-25",70.949997
"562","2009-03-26",71.400002
"563","2009-03-27",64.650002
"564","2009-03-30",59.549999
"565","2009-03-31",63.900002
"566","2009-04-01",70.199997
"567","2009-04-02",73.650002
"568","2009-04-03",75
"569","2009-04-06",73.050003
"570","2009-04-07",69.300003
"571","2009-04-08",70.949997
"572","2009-04-09",97.949997
"573","2009-04-13",100.800003
"574","2009-04-14",87.900002
"575","2009-04-15",96
"576","2009-04-16",101.849998
"577","2009-04-17",103.650002
"578","2009-04-20",97.349998
"579","2009-04-21",102.300003
"580","2009-04-22",96.900002
"581","2009-04-23",95.25
"582","2009-04-24",98.849998
"583","2009-04-27",88.349998
"584","2009-04-28",84.75
"585","2009-04-29",85.949997
"586","2009-04-30",82.650002
"587","2009-05-01",84.449997
"588","2009-05-04",99.75
"589","2009-05-05",95.25
"590","2009-05-06",105.300003
"591","2009-05-07",101.849998
"592","2009-05-08",113.25
"593","2009-05-11",102.900002
"594","2009-05-12",95.400002
"595","2009-05-13",85.050003
"596","2009-05-14",87.900002
"597","2009-05-15",83.849998
"598","2009-05-18",85.800003
"599","2009-05-19",82.199997
"600","2009-05-20",78.599998
"601","2009-05-21",75.449997
"602","2009-05-22",73.5
"603","2009-05-26",77.550003
"604","2009-05-27",73.650002
"605","2009-05-28",71.849998
"606","2009-05-29",73.349998
"607","2009-06-01",78.300003
"608","2009-06-02",80.25
"609","2009-06-03",81.150002
"610","2009-06-04",85.5
"611","2009-06-05",81.150002
"612","2009-06-08",80.400002
"613","2009-06-09",75.300003
"614","2009-06-10",76.650002
"615","2009-06-11",75.75
"616","2009-06-12",76.5
"617","2009-06-15",71.699997
"618","2009-06-16",68.25
"619","2009-06-17",63.900002
"620","2009-06-18",65.550003
"621","2009-06-19",70.050003
"622","2009-06-22",63.75
"623","2009-06-23",62.849998
"624","2009-06-24",62.25
"625","2009-06-25",63
"626","2009-06-26",64.199997
"627","2009-06-29",63.75
"628","2009-06-30",59.25
"629","2009-07-01",62.099998
"630","2009-07-02",60.900002
"631","2009-07-06",60
"632","2009-07-07",55.349998
"633","2009-07-08",55.5
"634","2009-07-09",52.799999
"635","2009-07-10",52.650002
"636","2009-07-13",54.900002
"637","2009-07-14",55.950001
"638","2009-07-15",60.599998
"639","2009-07-16",60
"640","2009-07-17",51.900002
"641","2009-07-20",54.599998
"642","2009-07-21",48.900002
"643","2009-07-22",51.450001
"644","2009-07-23",54.450001
"645","2009-07-24",53.25
"646","2009-07-27",58.650002
"647","2009-07-28",57.450001
"648","2009-07-29",56.700001
"649","2009-07-30",47.400002
"650","2009-07-31",46.5
"651","2009-08-03",47.700001
"652","2009-08-04",47.25
"653","2009-08-05",46.950001
"654","2009-08-06",48.75
"655","2009-08-07",63
"656","2009-08-10",60.599998
"657","2009-08-11",56.400002
"658","2009-08-12",54.75
"659","2009-08-13",52.799999
"660","2009-08-14",50.700001
"661","2009-08-17",47.099998
"662","2009-08-18",47.700001
"663","2009-08-19",49.799999
"664","2009-08-20",49.5
"665","2009-08-21",52.200001
"666","2009-08-24",51
"667","2009-08-25",52.049999
"668","2009-08-26",49.950001
"669","2009-08-27",49.200001
"670","2009-08-28",49.049999
"671","2009-08-31",47.849998
"672","2009-09-01",47.099998
"673","2009-09-02",45.900002
"674","2009-09-03",47.099998
"675","2009-09-04",47.400002
"676","2009-09-08",47.099998
"677","2009-09-09",48.900002
"678","2009-09-10",49.349998
"679","2009-09-11",49.650002
"680","2009-09-14",49.650002
"681","2009-09-15",51
"682","2009-09-16",53.099998
"683","2009-09-17",50.700001
"684","2009-09-18",52.349998
"685","2009-09-21",52.349998
"686","2009-09-22",53.700001
"687","2009-09-23",50.099998
"688","2009-09-24",47.849998
"689","2009-09-25",46.349998
"690","2009-09-28",46.650002
"691","2009-09-29",45.150002
"692","2009-09-30",45.75
"693","2009-10-01",43.200001
"694","2009-10-02",41.700001
"695","2009-10-05",40.5
"696","2009-10-06",40.650002
"697","2009-10-07",40.799999
"698","2009-10-08",40.5
"699","2009-10-09",40.200001
"700","2009-10-12",40.349998
"701","2009-10-13",39.599998
"702","2009-10-14",39.75
"703","2009-10-15",39.450001
"704","2009-10-16",38.549999
"705","2009-10-19",37.650002
"706","2009-10-20",35.099998
"707","2009-10-21",31.5
"708","2009-10-22",35.25
"709","2009-10-23",32.700001
"710","2009-10-26",30.6
"711","2009-10-27",30.75
"712","2009-10-28",29.700001
"713","2009-10-29",29.700001
"714","2009-10-30",28.35
"715","2009-11-02",27.450001
"716","2009-11-03",29.4
"717","2009-11-04",29.700001
"718","2009-11-05",29.549999
"719","2009-11-06",28.799999
"720","2009-11-09",28.799999
"721","2009-11-10",28.049999
"722","2009-11-11",26.4
"723","2009-11-12",25.049999
"724","2009-11-13",25.200001
"725","2009-11-16",26.4
"726","2009-11-17",24.299999
"727","2009-11-18",24.15
"728","2009-11-19",23.25
"729","2009-11-20",23.4
"730","2009-11-23",24.9
"731","2009-11-24",25.5
"732","2009-11-25",24.6
"733","2009-11-27",23.4
"734","2009-11-30",23.25
"735","2009-12-01",22.65
"736","2009-12-02",22.65
"737","2009-12-03",23.1
"738","2009-12-04",24.299999
"739","2009-12-07",26.85
"740","2009-12-08",31.200001
"741","2009-12-09",36.599998
"742","2009-12-10",34.349998
"743","2009-12-11",32.549999
"744","2009-12-14",31.799999
"745","2009-12-15",31.200001
"746","2009-12-16",38.849998
"747","2009-12-17",37.799999
"748","2009-12-18",40.200001
"749","2009-12-21",39.299999
"750","2009-12-22",38.700001
"751","2009-12-23",36
"752","2009-12-24",34.950001
"753","2009-12-28",33.900002
"754","2009-12-29",34.799999
"755","2009-12-30",37.200001
"756","2009-12-31",34.5
"757","2010-01-04",34.5
"758","2010-01-05",31.799999
"759","2010-01-06",32.099998
"760","2010-01-07",33.75
"761","2010-01-08",33.900002
"762","2010-01-11",33.900002
"763","2010-01-12",32.25
"764","2010-01-13",35.400002
"765","2010-01-14",37.200001
"766","2010-01-15",35.25
"767","2010-01-19",35.25
"768","2010-01-20",34.950001
"769","2010-01-21",42.599998
"770","2010-01-22",36.450001
"771","2010-01-25",36.150002
"772","2010-01-26",34.650002
"773","2010-01-27",35.099998
"774","2010-01-28",38.099998
"775","2010-01-29",34.200001
"776","2010-02-01",35.549999
"777","2010-02-02",30.75
"778","2010-02-03",30.75
"779","2010-02-04",28.35
"780","2010-02-05",29.700001
"781","2010-02-08",28.799999
"782","2010-02-09",30.6
"783","2010-02-10",31.200001
"784","2010-02-11",34.049999
"785","2010-02-12",35.099998
"786","2010-02-16",33.150002
"787","2010-02-17",31.65
"788","2010-02-18",30.15
"789","2010-02-19",31.799999
"790","2010-02-22",32.700001
"791","2010-02-23",33
"792","2010-02-24",31.950001
"793","2010-02-25",32.400002
"794","2010-02-26",31.799999
"795","2010-03-01",32.25
"796","2010-03-02",30.6
"797","2010-03-03",31.799999
"798","2010-03-04",31.799999
"799","2010-03-05",31.200001
"800","2010-03-08",31.35
"801","2010-03-09",31.35
"802","2010-03-10",33
"803","2010-03-11",32.700001
"804","2010-03-12",32.849998
"805","2010-03-15",33.450001
"806","2010-03-16",34.349998
"807","2010-03-17",32.549999
"808","2010-03-18",31.799999
"809","2010-03-19",33.299999
"810","2010-03-22",34.049999
"811","2010-03-23",34.049999
"812","2010-03-24",33.450001
"813","2010-03-25",32.549999
"814","2010-03-26",31.950001
"815","2010-03-29",32.549999
"816","2010-03-30",33.450001
"817","2010-03-31",36.150002
"818","2010-04-01",35.549999
"819","2010-04-05",40.650002
"820","2010-04-06",45
"821","2010-04-07",55.349998
"822","2010-04-08",47.099998
"823","2010-04-09",40.349998
"824","2010-04-12",39
"825","2010-04-13",44.549999
"826","2010-04-14",44.400002
"827","2010-04-15",42.450001
"828","2010-04-16",41.400002
"829","2010-04-19",40.799999
"830","2010-04-20",42
"831","2010-04-21",46.5
"832","2010-04-22",48.299999
"833","2010-04-23",48.450001
"834","2010-04-26",43.5
"835","2010-04-27",37.349998
"836","2010-04-28",33.900002
"837","2010-04-29",32.700001
"838","2010-04-30",31.799999
"839","2010-05-03",30.9
"840","2010-05-04",29.1
"841","2010-05-05",28.35
"842","2010-05-06",26.549999
"843","2010-05-07",24.6
"844","2010-05-10",25.5
"845","2010-05-11",25.799999
"846","2010-05-12",26.25
"847","2010-05-13",26.25
"848","2010-05-14",26.549999
"849","2010-05-17",26.25
"850","2010-05-18",24.9
"851","2010-05-19",23.4
"852","2010-05-20",21.15
"853","2010-05-21",21.15
"854","2010-05-24",20.4
"855","2010-05-25",20.1
"856","2010-05-26",20.700001
"857","2010-05-27",21.6
"858","2010-05-28",19.950001
"859","2010-06-01",20.25
"860","2010-06-02",20.4
"861","2010-06-03",21.15
"862","2010-06-04",18.9
"863","2010-06-07",18
"864","2010-06-08",17.1
"865","2010-06-09",15.15
"866","2010-06-10",15.9
"867","2010-06-11",15.6
"868","2010-06-14",15.9
"869","2010-06-15",15.9
"870","2010-06-16",15.45
"871","2010-06-17",15
"872","2010-06-18",16.35
"873","2010-06-21",15
"874","2010-06-22",14.25
"875","2010-06-23",13.35
"876","2010-06-24",11.7
"877","2010-06-25",10.65
"878","2010-06-28",9.3
"879","2010-06-29",8.85
"880","2010-06-30",7.95
"881","2010-07-01",7.95
"882","2010-07-02",7.05
"883","2010-07-06",6
"884","2010-07-07",6.3
"885","2010-07-08",9.75
"886","2010-07-09",8.4
"887","2010-07-12",7.95
"888","2010-07-13",8.4
"889","2010-07-14",8.55
"890","2010-07-15",7.8
"891","2010-07-16",7.2
"892","2010-07-19",7.8
"893","2010-07-20",7.95
"894","2010-07-21",7.65
"895","2010-07-22",7.5
"896","2010-07-23",7.8
"897","2010-07-26",8.7
"898","2010-07-27",9.15
"899","2010-07-28",8.55
"900","2010-07-29",8.85
"901","2010-07-30",8.55
"902","2010-08-02",8.7
"903","2010-08-03",8.55
"904","2010-08-04",7.95
"905","2010-08-05",8.4
"906","2010-08-06",8.1
"907","2010-08-09",8.1
"908","2010-08-10",8.1
"909","2010-08-11",7.5
"910","2010-08-12",7.95
"911","2010-08-13",7.8
"912","2010-08-16",7.8
"913","2010-08-17",7.8
"914","2010-08-18",7.65
"915","2010-08-19",7.8
"916","2010-08-20",7.65
"917","2010-08-23",6.75
"918","2010-08-24",5.7
"919","2010-08-25",6
"920","2010-08-26",6.75
"921","2010-08-27",6.45
"922","2010-08-30",6.15
"923","2010-08-31",5.4
"924","2010-09-01",7.2
"925","2010-09-02",6.45
"926","2010-09-03",6.15
"927","2010-09-07",5.7
"928","2010-09-08",5.7
"929","2010-09-09",5.85
"930","2010-09-10",5.7
"931","2010-09-13",5.85
"932","2010-09-14",5.55
"933","2010-09-15",5.1
"934","2010-09-16",4.65
"935","2010-09-17",4.5
"936","2010-09-20",4.35
"937","2010-09-21",4.65
"938","2010-09-22",4.35
"939","2010-09-23",4.5
"940","2010-09-24",4.65
"941","2010-09-27",4.35
"942","2010-09-28",4.5
"943","2010-09-29",4.5
"944","2010-09-30",4.2
"945","2010-10-01",4.2
"946","2010-10-04",4.05
"947","2010-10-05",4.2
"948","2010-10-06",4.2
"949","2010-10-07",4.35
"950","2010-10-08",4.2
"951","2010-10-11",4.05
"952","2010-10-12",4.05
"953","2010-10-13",4.2
"954","2010-10-14",4.8
"955","2010-10-15",4.8
"956","2010-10-18",4.8
"957","2010-10-19",4.5
"958","2010-10-20",4.5
"959","2010-10-21",4.35
"960","2010-10-22",4.2
"961","2010-10-25",4.5
"962","2010-10-26",4.35
